game,2012,8,20121025,201210250min,tam,"Tampa Bay Buccaneers",36,min,"Minnesota Vikings",17
player,201210250min,tam,WrigEr99,def_int_td,0,,,,,
player,201210250min,tam,WrigEr99,def_int_long,0,,,,,
player,201210250min,tam,WrigEr99,pass_defended,1,,,,,
player,201210250min,tam,WrigEr99,sacks,0.0,,,,,
player,201210250min,tam,WrigEr99,tackles_combined,4,,,,,
player,201210250min,tam,WrigEr99,tackles_solo,4,,,,,
player,201210250min,tam,WrigEr99,tackles_assists,0,,,,,
player,201210250min,tam,WrigEr99,tackles_loss,0,,,,,
player,201210250min,tam,WrigEr99,qb_hits,0,,,,,
player,201210250min,tam,WrigEr99,fumbles_rec,0,,,,,
player,201210250min,tam,WrigEr99,fumbles_rec_yds,0,,,,,
player,201210250min,tam,WrigEr99,fumbles_rec_td,0,,,,,
player,201210250min,tam,WrigEr99,fumbles_forced,0,,,,,
player,201210250min,tam,BlacQu99,def_int,0,,,,,
player,201210250min,tam,BlacQu99,def_int_yds,0,,,,,
player,201210250min,tam,BlacQu99,def_int_td,0,,,,,
player,201210250min,tam,BlacQu99,def_int_long,0,,,,,
player,201210250min,tam,BlacQu99,pass_defended,0,,,,,
player,201210250min,tam,BlacQu99,sacks,0.0,,,,,
player,201210250min,tam,BlacQu99,tackles_combined,2,,,,,
player,201210250min,tam,BlacQu99,tackles_solo,2,,,,,
player,201210250min,tam,BlacQu99,tackles_assists,0,,,,,
player,201210250min,tam,BlacQu99,tackles_loss,0,,,,,
player,201210250min,tam,BlacQu99,qb_hits,0,,,,,
player,201210250min,tam,BlacQu99,fumbles_rec,1,,,,,
player,201210250min,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201210250min,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201210250min,tam,BlacQu99,fumbles_forced,0,,,,,
player,201210250min,tam,BlacAh00,def_int,0,,,,,
player,201210250min,tam,BlacAh00,def_int_yds,0,,,,,
player,201210250min,tam,BlacAh00,def_int_td,0,,,,,
player,201210250min,tam,BlacAh00,def_int_long,0,,,,,
player,201210250min,tam,BlacAh00,pass_defended,0,,,,,
player,201210250min,tam,BlacAh00,sacks,0.0,,,,,
player,201210250min,tam,BlacAh00,tackles_combined,2,,,,,
player,201210250min,tam,BlacAh00,tackles_solo,2,,,,,
player,201210250min,tam,BlacAh00,tackles_assists,0,,,,,
player,201210250min,tam,BlacAh00,tackles_loss,0,,,,,
player,201210250min,tam,BlacAh00,qb_hits,0,,,,,
player,201210250min,tam,BlacAh00,fumbles_rec,0,,,,,
player,201210250min,tam,BlacAh00,fumbles_rec_yds,0,,,,,
player,201210250min,tam,BlacAh00,fumbles_rec_td,0,,,,,
player,201210250min,tam,BlacAh00,fumbles_forced,0,,,,,
player,201210250min,tam,DaviLa00,def_int,0,,,,,
player,201210250min,tam,DaviLa00,def_int_yds,0,,,,,
player,201210250min,tam,DaviLa00,def_int_td,0,,,,,
player,201210250min,tam,DaviLa00,def_int_long,0,,,,,
player,201210250min,tam,DaviLa00,pass_defended,0,,,,,
player,201210250min,tam,DaviLa00,sacks,0.0,,,,,
player,201210250min,tam,DaviLa00,tackles_combined,2,,,,,
player,201210250min,tam,DaviLa00,tackles_solo,1,,,,,
player,201210250min,tam,DaviLa00,tackles_assists,1,,,,,
player,201210250min,tam,DaviLa00,tackles_loss,0,,,,,
player,201210250min,tam,DaviLa00,qb_hits,0,,,,,
player,201210250min,tam,DaviLa00,fumbles_rec,0,,,,,
player,201210250min,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201210250min,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201210250min,tam,DaviLa00,fumbles_forced,0,,,,,
player,201210250min,tam,BarrMa00,def_int,0,,,,,
player,201210250min,tam,BarrMa00,def_int_yds,0,,,,,
player,201210250min,tam,BarrMa00,def_int_td,0,,,,,
player,201210250min,tam,BarrMa00,def_int_long,0,,,,,
player,201210250min,tam,BarrMa00,pass_defended,0,,,,,
player,201210250min,tam,BarrMa00,sacks,0.0,,,,,
player,201210250min,tam,BarrMa00,tackles_combined,1,,,,,
player,201210250min,tam,BarrMa00,tackles_solo,0,,,,,
player,201210250min,tam,BarrMa00,tackles_assists,1,,,,,
player,201210250min,tam,BarrMa00,tackles_loss,0,,,,,
player,201210250min,tam,BarrMa00,qb_hits,0,,,,,
player,201210250min,tam,BarrMa00,fumbles_rec,0,,,,,
player,201210250min,tam,BarrMa00,fumbles_rec_yds,0,,,,,
player,201210250min,tam,BarrMa00,fumbles_rec_td,0,,,,,
player,201210250min,tam,BarrMa00,fumbles_forced,0,,,,,
player,201210250min,tam,EconAn20,def_int,0,,,,,
player,201210250min,tam,EconAn20,def_int_yds,0,,,,,
player,201210250min,tam,EconAn20,def_int_td,0,,,,,
player,201210250min,tam,EconAn20,def_int_long,0,,,,,
player,201210250min,tam,EconAn20,pass_defended,0,,,,,
player,201210250min,tam,EconAn20,sacks,0.0,,,,,
player,201210250min,tam,EconAn20,tackles_combined,1,,,,,
player,201210250min,tam,EconAn20,tackles_solo,1,,,,,
player,201210250min,tam,EconAn20,tackles_assists,0,,,,,
player,201210250min,tam,EconAn20,tackles_loss,0,,,,,
player,201210250min,tam,EconAn20,qb_hits,0,,,,,
player,201210250min,tam,EconAn20,fumbles_rec,0,,,,,
player,201210250min,tam,EconAn20,fumbles_rec_yds,0,,,,,
player,201210250min,tam,EconAn20,fumbles_rec_td,0,,,,,
player,201210250min,tam,EconAn20,fumbles_forced,0,,,,,
player,201210250min,tam,GrimCo99,def_int,0,,,,,
player,201210250min,tam,GrimCo99,def_int_yds,0,,,,,
player,201210250min,tam,GrimCo99,def_int_td,0,,,,,
player,201210250min,tam,GrimCo99,def_int_long,0,,,,,
player,201210250min,tam,GrimCo99,pass_defended,0,,,,,
player,201210250min,tam,GrimCo99,sacks,0.0,,,,,
player,201210250min,tam,GrimCo99,tackles_combined,1,,,,,
player,201210250min,tam,GrimCo99,tackles_solo,1,,,,,
player,201210250min,tam,GrimCo99,tackles_assists,0,,,,,
player,201210250min,tam,GrimCo99,tackles_loss,0,,,,,
player,201210250min,tam,GrimCo99,qb_hits,0,,,,,
player,201210250min,tam,GrimCo99,fumbles_rec,0,,,,,
player,201210250min,tam,GrimCo99,fumbles_rec_yds,0,,,,,
player,201210250min,tam,GrimCo99,fumbles_rec_td,0,,,,,
player,201210250min,tam,GrimCo99,fumbles_forced,0,,,,,
player,201210250min,tam,koenemic01,def_int,0,,,,,
player,201210250min,tam,koenemic01,def_int_yds,0,,,,,
player,201210250min,tam,koenemic01,def_int_td,0,,,,,
player,201210250min,tam,koenemic01,def_int_long,0,,,,,
player,201210250min,tam,koenemic01,pass_defended,0,,,,,
player,201210250min,tam,koenemic01,sacks,0.0,,,,,
player,201210250min,tam,koenemic01,tackles_combined,1,,,,,
player,201210250min,tam,koenemic01,tackles_solo,1,,,,,
player,201210250min,tam,koenemic01,tackles_assists,0,,,,,
player,201210250min,tam,koenemic01,tackles_loss,0,,,,,
player,201210250min,tam,koenemic01,qb_hits,0,,,,,
player,201210250min,tam,koenemic01,fumbles_rec,0,,,,,
player,201210250min,tam,koenemic01,fumbles_rec_yds,0,,,,,
player,201210250min,tam,koenemic01,fumbles_rec_td,0,,,,,
player,201210250min,tam,koenemic01,fumbles_forced,0,,,,,
player,201210250min,tam,McCoGe99,def_int,0,,,,,
player,201210250min,tam,McCoGe99,def_int_yds,0,,,,,
player,201210250min,tam,McCoGe99,def_int_td,0,,,,,
player,201210250min,tam,McCoGe99,def_int_long,0,,,,,
player,201210250min,tam,McCoGe99,pass_defended,0,,,,,
player,201210250min,tam,McCoGe99,sacks,0.0,,,,,
player,201210250min,tam,McCoGe99,tackles_combined,1,,,,,
player,201210250min,tam,McCoGe99,tackles_solo,1,,,,,
player,201210250min,tam,McCoGe99,tackles_assists,0,,,,,
player,201210250min,tam,McCoGe99,tackles_loss,0,,,,,
player,201210250min,tam,McCoGe99,qb_hits,0,,,,,
player,201210250min,tam,McCoGe99,fumbles_rec,0,,,,,
player,201210250min,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201210250min,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201210250min,tam,McCoGe99,fumbles_forced,0,,,,,
player,201210250min,tam,MillRo99,def_int,0,,,,,
player,201210250min,tam,MillRo99,def_int_yds,0,,,,,
player,201210250min,tam,MillRo99,def_int_td,0,,,,,
player,201210250min,tam,MillRo99,def_int_long,0,,,,,
player,201210250min,tam,MillRo99,pass_defended,0,,,,,
player,201210250min,tam,MillRo99,sacks,0.0,,,,,
player,201210250min,tam,MillRo99,tackles_combined,1,,,,,
player,201210250min,tam,MillRo99,tackles_solo,1,,,,,
player,201210250min,tam,MillRo99,tackles_assists,0,,,,,
player,201210250min,tam,MillRo99,tackles_loss,1,,,,,
player,201210250min,tam,MillRo99,qb_hits,0,,,,,
player,201210250min,tam,MillRo99,fumbles_rec,0,,,,,
player,201210250min,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201210250min,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201210250min,tam,MillRo99,fumbles_forced,0,,,,,
player,201210250min,tam,ParrRo00,def_int,0,,,,,
player,201210250min,tam,ParrRo00,def_int_yds,0,,,,,
player,201210250min,tam,ParrRo00,def_int_td,0,,,,,
player,201210250min,tam,ParrRo00,def_int_long,0,,,,,
player,201210250min,tam,ParrRo00,pass_defended,0,,,,,
player,201210250min,tam,ParrRo00,sacks,0.0,,,,,
player,201210250min,tam,ParrRo00,tackles_combined,0,,,,,
player,201210250min,tam,ParrRo00,tackles_solo,0,,,,,
player,201210250min,tam,ParrRo00,tackles_assists,0,,,,,
player,201210250min,tam,ParrRo00,tackles_loss,0,,,,,
player,201210250min,tam,ParrRo00,qb_hits,0,,,,,
player,201210250min,tam,ParrRo00,fumbles_rec,1,,,,,
player,201210250min,tam,ParrRo00,fumbles_rec_yds,0,,,,,
player,201210250min,tam,ParrRo00,fumbles_rec_td,0,,,,,
player,201210250min,tam,ParrRo00,fumbles_forced,0,,,,,
player,201210250min,tam,BoweDa00,def_int,,,,,,
player,201210250min,tam,BoweDa00,def_int_yds,,,,,,
player,201210250min,tam,BoweDa00,def_int_td,,,,,,
player,201210250min,tam,BoweDa00,def_int_long,,,,,,
player,201210250min,tam,BoweDa00,pass_defended,0,,,,,
player,201210250min,tam,BoweDa00,sacks,0.0,,,,,
player,201210250min,tam,BoweDa00,tackles_combined,1,,,,,
player,201210250min,tam,BoweDa00,tackles_solo,1,,,,,
player,201210250min,tam,BoweDa00,tackles_assists,0,,,,,
player,201210250min,tam,BoweDa00,tackles_loss,1,,,,,
player,201210250min,tam,BoweDa00,qb_hits,0,,,,,
player,201210250min,tam,BoweDa00,fumbles_rec,0,,,,,
player,201210250min,tam,BoweDa00,fumbles_rec_yds,,,,,,
player,201210250min,tam,BoweDa00,fumbles_rec_td,,,,,,
player,201210250min,tam,BoweDa00,fumbles_forced,0,,,,,
player,201210250min,min,AlleJa22,def_int,0,,,,,
player,201210250min,min,AlleJa22,def_int_yds,0,,,,,
player,201210250min,min,AlleJa22,def_int_td,0,,,,,
player,201210250min,min,AlleJa22,def_int_long,0,,,,,
player,201210250min,min,AlleJa22,pass_defended,0,,,,,
player,201210250min,min,AlleJa22,sacks,1.0,,,,,
player,201210250min,min,AlleJa22,tackles_combined,5,,,,,
player,201210250min,min,AlleJa22,tackles_solo,3,,,,,
player,201210250min,min,AlleJa22,tackles_assists,2,,,,,
player,201210250min,min,AlleJa22,tackles_loss,2,,,,,
player,201210250min,min,AlleJa22,qb_hits,2,,,,,
player,201210250min,min,AlleJa22,fumbles_rec,0,,,,,
player,201210250min,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201210250min,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201210250min,min,AlleJa22,fumbles_forced,0,,,,,
player,201210250min,min,GreeCh99,def_int,0,,,,,
player,201210250min,min,GreeCh99,def_int_yds,0,,,,,
player,201210250min,min,GreeCh99,def_int_td,0,,,,,
player,201210250min,min,GreeCh99,def_int_long,0,,,,,
player,201210250min,min,GreeCh99,pass_defended,0,,,,,
player,201210250min,min,GreeCh99,sacks,0.0,,,,,
player,201210250min,min,GreeCh99,tackles_combined,13,,,,,
player,201210250min,min,GreeCh99,tackles_solo,5,,,,,
player,201210250min,min,GreeCh99,tackles_assists,8,,,,,
player,201210250min,min,GreeCh99,tackles_loss,0,,,,,
player,201210250min,min,GreeCh99,qb_hits,0,,,,,
player,201210250min,min,GreeCh99,fumbles_rec,0,,,,,
player,201210250min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201210250min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201210250min,min,GreeCh99,fumbles_forced,0,,,,,
player,201210250min,min,SmitHa00,def_int,0,,,,,
player,201210250min,min,SmitHa00,def_int_yds,0,,,,,
player,201210250min,min,SmitHa00,def_int_td,0,,,,,
player,201210250min,min,SmitHa00,def_int_long,0,,,,,
player,201210250min,min,SmitHa00,pass_defended,0,,,,,
player,201210250min,min,SmitHa00,sacks,0.0,,,,,
player,201210250min,min,SmitHa00,tackles_combined,13,,,,,
player,201210250min,min,SmitHa00,tackles_solo,7,,,,,
player,201210250min,min,SmitHa00,tackles_assists,6,,,,,
player,201210250min,min,SmitHa00,tackles_loss,0,,,,,
player,201210250min,min,SmitHa00,qb_hits,0,,,,,
player,201210250min,min,SmitHa00,fumbles_rec,0,,,,,
player,201210250min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201210250min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201210250min,min,SmitHa00,fumbles_forced,0,,,,,
player,201210250min,min,SanfJa99,def_int,0,,,,,
player,201210250min,min,SanfJa99,def_int_yds,0,,,,,
player,201210250min,min,SanfJa99,def_int_td,0,,,,,
player,201210250min,min,SanfJa99,def_int_long,0,,,,,
player,201210250min,min,SanfJa99,pass_defended,0,,,,,
player,201210250min,min,SanfJa99,sacks,0.0,,,,,
player,201210250min,min,SanfJa99,tackles_combined,10,,,,,
player,201210250min,min,SanfJa99,tackles_solo,6,,,,,
player,201210250min,min,SanfJa99,tackles_assists,4,,,,,
player,201210250min,min,SanfJa99,tackles_loss,0,,,,,
player,201210250min,min,SanfJa99,qb_hits,0,,,,,
player,201210250min,min,SanfJa99,fumbles_rec,0,,,,,
player,201210250min,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201210250min,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201210250min,min,SanfJa99,fumbles_forced,0,,,,,
player,201210250min,min,BrinJa99,def_int,0,,,,,
player,201210250min,min,BrinJa99,def_int_yds,0,,,,,
player,201210250min,min,BrinJa99,def_int_td,0,,,,,
player,201210250min,min,BrinJa99,def_int_long,0,,,,,
player,201210250min,min,BrinJa99,pass_defended,0,,,,,
player,201210250min,min,BrinJa99,sacks,0.0,,,,,
player,201210250min,min,BrinJa99,tackles_combined,6,,,,,
player,201210250min,min,BrinJa99,tackles_solo,3,,,,,
player,201210250min,min,BrinJa99,tackles_assists,3,,,,,
player,201210250min,min,BrinJa99,tackles_loss,0,,,,,
player,201210250min,min,BrinJa99,qb_hits,0,,,,,
player,201210250min,min,BrinJa99,fumbles_rec,0,,,,,
player,201210250min,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201210250min,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201210250min,min,BrinJa99,fumbles_forced,0,,,,,
player,201210250min,min,WinfAn20,def_int,0,,,,,
player,201210250min,min,WinfAn20,def_int_yds,0,,,,,
player,201210250min,min,WinfAn20,def_int_td,0,,,,,
player,201210250min,min,WinfAn20,def_int_long,0,,,,,
player,201210250min,min,WinfAn20,pass_defended,1,,,,,
player,201210250min,min,WinfAn20,sacks,0.0,,,,,
player,201210250min,min,WinfAn20,tackles_combined,5,,,,,
player,201210250min,min,WinfAn20,tackles_solo,2,,,,,
player,201210250min,min,WinfAn20,tackles_assists,3,,,,,
player,201210250min,min,WinfAn20,tackles_loss,0,,,,,
player,201210250min,min,WinfAn20,qb_hits,0,,,,,
player,201210250min,min,WinfAn20,fumbles_rec,0,,,,,
player,201210250min,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201210250min,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201210250min,min,WinfAn20,fumbles_forced,0,,,,,
player,201210250min,min,HendEr99,def_int,0,,,,,
player,201210250min,min,HendEr99,def_int_yds,0,,,,,
player,201210250min,min,HendEr99,def_int_td,0,,,,,
player,201210250min,min,HendEr99,def_int_long,0,,,,,
player,201210250min,min,HendEr99,pass_defended,0,,,,,
player,201210250min,min,HendEr99,sacks,0.0,,,,,
player,201210250min,min,HendEr99,tackles_combined,4,,,,,
player,201210250min,min,HendEr99,tackles_solo,2,,,,,
player,201210250min,min,HendEr99,tackles_assists,2,,,,,
player,201210250min,min,HendEr99,tackles_loss,0,,,,,
player,201210250min,min,HendEr99,qb_hits,0,,,,,
player,201210250min,min,HendEr99,fumbles_rec,0,,,,,
player,201210250min,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201210250min,min,HendEr99,fumbles_rec_td,0,,,,,
player,201210250min,min,HendEr99,fumbles_forced,0,,,,,
player,201210250min,min,BallCh00,def_int,0,,,,,
player,201210250min,min,BallCh00,def_int_yds,0,,,,,
player,201210250min,min,BallCh00,def_int_td,0,,,,,
player,201210250min,min,BallCh00,def_int_long,0,,,,,
player,201210250min,min,BallCh00,pass_defended,0,,,,,
player,201210250min,min,BallCh00,sacks,0.0,,,,,
player,201210250min,min,BallCh00,tackles_combined,3,,,,,
player,201210250min,min,BallCh00,tackles_solo,1,,,,,
player,201210250min,min,BallCh00,tackles_assists,2,,,,,
player,201210250min,min,BallCh00,tackles_loss,0,,,,,
player,201210250min,min,BallCh00,qb_hits,0,,,,,
player,201210250min,min,BallCh00,fumbles_rec,0,,,,,
player,201210250min,min,BallCh00,fumbles_rec_yds,0,,,,,
player,201210250min,min,BallCh00,fumbles_rec_td,0,,,,,
player,201210250min,min,BallCh00,fumbles_forced,0,,,,,
player,201210250min,min,CookCh99,def_int,0,,,,,
player,201210250min,min,CookCh99,def_int_yds,0,,,,,
player,201210250min,min,CookCh99,def_int_td,0,,,,,
player,201210250min,min,CookCh99,def_int_long,0,,,,,
player,201210250min,min,CookCh99,pass_defended,0,,,,,
player,201210250min,min,CookCh99,sacks,0.0,,,,,
player,201210250min,min,CookCh99,tackles_combined,3,,,,,
player,201210250min,min,CookCh99,tackles_solo,1,,,,,
player,201210250min,min,CookCh99,tackles_assists,2,,,,,
player,201210250min,min,CookCh99,tackles_loss,0,,,,,
player,201210250min,min,CookCh99,qb_hits,0,,,,,
player,201210250min,min,CookCh99,fumbles_rec,0,,,,,
player,201210250min,min,CookCh99,fumbles_rec_yds,0,,,,,
player,201210250min,min,CookCh99,fumbles_rec_td,0,,,,,
player,201210250min,min,CookCh99,fumbles_forced,0,,,,,
player,201210250min,min,EvanFr21,def_int,0,,,,,
player,201210250min,min,EvanFr21,def_int_yds,0,,,,,
player,201210250min,min,EvanFr21,def_int_td,0,,,,,
player,201210250min,min,EvanFr21,def_int_long,0,,,,,
player,201210250min,min,EvanFr21,pass_defended,0,,,,,
player,201210250min,min,EvanFr21,sacks,0.0,,,,,
player,201210250min,min,EvanFr21,tackles_combined,3,,,,,
player,201210250min,min,EvanFr21,tackles_solo,1,,,,,
player,201210250min,min,EvanFr21,tackles_assists,2,,,,,
player,201210250min,min,EvanFr21,tackles_loss,0,,,,,
player,201210250min,min,EvanFr21,qb_hits,0,,,,,
player,201210250min,min,EvanFr21,fumbles_rec,0,,,,,
player,201210250min,min,EvanFr21,fumbles_rec_yds,0,,,,,
player,201210250min,min,EvanFr21,fumbles_rec_td,0,,,,,
player,201210250min,min,EvanFr21,fumbles_forced,0,,,,,
player,201210250min,min,RobiJo01,def_int,0,,,,,
player,201210250min,min,RobiJo01,def_int_yds,0,,,,,
player,201210250min,min,RobiJo01,def_int_td,0,,,,,
player,201210250min,min,RobiJo01,def_int_long,0,,,,,
player,201210250min,min,RobiJo01,pass_defended,0,,,,,
player,201210250min,min,RobiJo01,sacks,0.0,,,,,
player,201210250min,min,RobiJo01,tackles_combined,2,,,,,
player,201210250min,min,RobiJo01,tackles_solo,1,,,,,
player,201210250min,min,RobiJo01,tackles_assists,1,,,,,
player,201210250min,min,RobiJo01,tackles_loss,0,,,,,
player,201210250min,min,RobiJo01,qb_hits,0,,,,,
player,201210250min,min,RobiJo01,fumbles_rec,0,,,,,
player,201210250min,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201210250min,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201210250min,min,RobiJo01,fumbles_forced,0,,,,,
player,201210250min,min,RobiBr98,def_int,0,,,,,
player,201210250min,min,RobiBr98,def_int_yds,0,,,,,
player,201210250min,min,RobiBr98,def_int_td,0,,,,,
player,201210250min,min,RobiBr98,def_int_long,0,,,,,
player,201210250min,min,RobiBr98,pass_defended,3,,,,,
player,201210250min,min,RobiBr98,sacks,0.0,,,,,
player,201210250min,min,RobiBr98,tackles_combined,2,,,,,
player,201210250min,min,RobiBr98,tackles_solo,2,,,,,
player,201210250min,min,RobiBr98,tackles_assists,0,,,,,
player,201210250min,min,RobiBr98,tackles_loss,0,,,,,
player,201210250min,min,RobiBr98,qb_hits,0,,,,,
player,201210250min,min,RobiBr98,fumbles_rec,0,,,,,
player,201210250min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201210250min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201210250min,min,RobiBr98,fumbles_forced,0,,,,,
player,201210250min,min,SherMa20,def_int,0,,,,,
player,201210250min,min,SherMa20,def_int_yds,0,,,,,
player,201210250min,min,SherMa20,def_int_td,0,,,,,
player,201210250min,min,SherMa20,def_int_long,0,,,,,
player,201210250min,min,SherMa20,pass_defended,0,,,,,
player,201210250min,min,SherMa20,sacks,0.0,,,,,
player,201210250min,min,SherMa20,tackles_combined,2,,,,,
player,201210250min,min,SherMa20,tackles_solo,2,,,,,
player,201210250min,min,SherMa20,tackles_assists,0,,,,,
player,201210250min,min,SherMa20,tackles_loss,0,,,,,
player,201210250min,min,SherMa20,qb_hits,0,,,,,
player,201210250min,min,SherMa20,fumbles_rec,0,,,,,
player,201210250min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201210250min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201210250min,min,SherMa20,fumbles_forced,0,,,,,
player,201210250min,min,GuioLe99,def_int,0,,,,,
player,201210250min,min,GuioLe99,def_int_yds,0,,,,,
player,201210250min,min,GuioLe99,def_int_td,0,,,,,
player,201210250min,min,GuioLe99,def_int_long,0,,,,,
player,201210250min,min,GuioLe99,pass_defended,0,,,,,
player,201210250min,min,GuioLe99,sacks,0.0,,,,,
player,201210250min,min,GuioLe99,tackles_combined,1,,,,,
player,201210250min,min,GuioLe99,tackles_solo,1,,,,,
player,201210250min,min,GuioLe99,tackles_assists,0,,,,,
player,201210250min,min,GuioLe99,tackles_loss,0,,,,,
player,201210250min,min,GuioLe99,qb_hits,0,,,,,
player,201210250min,min,GuioLe99,fumbles_rec,0,,,,,
player,201210250min,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201210250min,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201210250min,min,GuioLe99,fumbles_forced,0,,,,,
player,201210250min,min,JeffA.00,def_int,0,,,,,
player,201210250min,min,JeffA.00,def_int_yds,0,,,,,
player,201210250min,min,JeffA.00,def_int_td,0,,,,,
player,201210250min,min,JeffA.00,def_int_long,0,,,,,
player,201210250min,min,JeffA.00,pass_defended,1,,,,,
player,201210250min,min,JeffA.00,sacks,0.0,,,,,
player,201210250min,min,JeffA.00,tackles_combined,1,,,,,
player,201210250min,min,JeffA.00,tackles_solo,1,,,,,
player,201210250min,min,JeffA.00,tackles_assists,0,,,,,
player,201210250min,min,JeffA.00,tackles_loss,0,,,,,
player,201210250min,min,JeffA.00,qb_hits,0,,,,,
player,201210250min,min,JeffA.00,fumbles_rec,0,,,,,
player,201210250min,min,JeffA.00,fumbles_rec_yds,0,,,,,
player,201210250min,min,JeffA.00,fumbles_rec_td,0,,,,,
player,201210250min,min,JeffA.00,fumbles_forced,0,,,,,
player,201210250min,min,WillKe98,def_int,0,,,,,
player,201210250min,min,WillKe98,def_int_yds,0,,,,,
player,201210250min,min,WillKe98,def_int_td,0,,,,,
player,201210250min,min,WillKe98,def_int_long,0,,,,,
player,201210250min,min,WillKe98,pass_defended,0,,,,,
player,201210250min,min,WillKe98,sacks,0.0,,,,,
player,201210250min,min,WillKe98,tackles_combined,0,,,,,
player,201210250min,min,WillKe98,tackles_solo,0,,,,,
player,201210250min,min,WillKe98,tackles_assists,0,,,,,
player,201210250min,min,WillKe98,tackles_loss,0,,,,,
player,201210250min,min,WillKe98,qb_hits,1,,,,,
player,201210250min,min,WillKe98,fumbles_rec,0,,,,,
player,201210250min,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201210250min,min,WillKe98,fumbles_rec_td,0,,,,,
player,201210250min,min,WillKe98,fumbles_forced,0,,,,,
player,201210250min,tam,ParrRo00,kick_ret,0,,,,,
player,201210250min,tam,ParrRo00,kick_ret_yds,0,,,,,
player,201210250min,tam,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201210250min,tam,ParrRo00,kick_ret_td,0,,,,,
player,201210250min,tam,ParrRo00,kick_ret_long,0,,,,,
player,201210250min,tam,ParrRo00,punt_ret,3,,,,,
player,201210250min,tam,ParrRo00,punt_ret_yds,1,,,,,
player,201210250min,tam,ParrRo00,punt_ret_yds_per_ret,0.3,,,,,
player,201210250min,tam,ParrRo00,punt_ret_td,0,,,,,
player,201210250min,tam,ParrRo00,punt_ret_long,1,,,,,
player,201210250min,min,SherMa20,kick_ret,0,,,,,
player,201210250min,min,SherMa20,kick_ret_yds,0,,,,,
player,201210250min,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201210250min,min,SherMa20,kick_ret_td,0,,,,,
player,201210250min,min,SherMa20,kick_ret_long,0,,,,,
player,201210250min,min,SherMa20,punt_ret,3,,,,,
player,201210250min,min,SherMa20,punt_ret_yds,31,,,,,
player,201210250min,min,SherMa20,punt_ret_yds_per_ret,10.3,,,,,
player,201210250min,min,SherMa20,punt_ret_td,0,,,,,
player,201210250min,min,SherMa20,punt_ret_long,16,,,,,
player,201210250min,min,HarvPe00,kick_ret,1,,,,,
player,201210250min,min,HarvPe00,kick_ret_yds,43,,,,,
player,201210250min,min,HarvPe00,kick_ret_yds_per_ret,43.0,,,,,
player,201210250min,min,HarvPe00,kick_ret_td,0,,,,,
player,201210250min,min,HarvPe00,kick_ret_long,43,,,,,
player,201210250min,min,HarvPe00,punt_ret,0,,,,,
player,201210250min,min,HarvPe00,punt_ret_yds,0,,,,,
player,201210250min,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201210250min,min,HarvPe00,punt_ret_td,0,,,,,
player,201210250min,min,HarvPe00,punt_ret_long,0,,,,,
player,201210250min,tam,barthco01,xpm,3,,,,,
player,201210250min,tam,barthco01,xpa,3,,,,,
player,201210250min,tam,barthco01,fgm,3,,,,,
player,201210250min,tam,barthco01,fga,3,,,,,
player,201210250min,tam,barthco01,punt,0,,,,,
player,201210250min,tam,barthco01,punt_yds,0,,,,,
player,201210250min,tam,barthco01,punt_yds_per_punt,,,,,,
player,201210250min,tam,barthco01,punt_long,0,,,,,
player,201210250min,tam,koenemic01,xpm,,,,,,
player,201210250min,tam,koenemic01,xpa,,,,,,
player,201210250min,tam,koenemic01,fgm,,,,,,
player,201210250min,tam,koenemic01,fga,,,,,,
player,201210250min,tam,koenemic01,punt,6,,,,,
