game,2012,2,20120916,201209160nwe,crd,"Arizona Cardinals",20,nwe,"New England Patriots",18
player,201209160nwe,nwe,ScotTr99,special_teams,17,,,,,
player,201209160nwe,nwe,ScotTr99,st_pct,53%,,,,,
player,201209160nwe,nwe,AikeDa00,pos,LS,,,,,
player,201209160nwe,nwe,AikeDa00,offense,0,,,,,
player,201209160nwe,nwe,AikeDa00,off_pct,0%,,,,,
player,201209160nwe,nwe,AikeDa00,defense,0,,,,,
player,201209160nwe,nwe,AikeDa00,def_pct,0%,,,,,
player,201209160nwe,nwe,AikeDa00,special_teams,11,,,,,
player,201209160nwe,nwe,AikeDa00,st_pct,34%,,,,,
player,201209160nwe,nwe,GostSt20,pos,K,,,,,
player,201209160nwe,nwe,GostSt20,offense,0,,,,,
player,201209160nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201209160nwe,nwe,GostSt20,defense,0,,,,,
player,201209160nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201209160nwe,nwe,GostSt20,special_teams,11,,,,,
player,201209160nwe,nwe,GostSt20,st_pct,34%,,,,,
player,201209160nwe,nwe,MeskZo99,pos,P,,,,,
player,201209160nwe,nwe,MeskZo99,offense,0,,,,,
player,201209160nwe,nwe,MeskZo99,off_pct,0%,,,,,
player,201209160nwe,nwe,MeskZo99,defense,0,,,,,
player,201209160nwe,nwe,MeskZo99,def_pct,0%,,,,,
player,201209160nwe,nwe,MeskZo99,special_teams,11,,,,,
player,201209160nwe,nwe,MeskZo99,st_pct,34%,,,,,
player,201209160nwe,nwe,McDoNi00,pos,C,,,,,
player,201209160nwe,nwe,McDoNi00,offense,0,,,,,
player,201209160nwe,nwe,McDoNi00,off_pct,0%,,,,,
player,201209160nwe,nwe,McDoNi00,defense,0,,,,,
player,201209160nwe,nwe,McDoNi00,def_pct,0%,,,,,
player,201209160nwe,nwe,McDoNi00,special_teams,5,,,,,
player,201209160nwe,nwe,McDoNi00,st_pct,16%,,,,,
player,201209160nwe,nwe,DowlRa00,pos,CB,,,,,
player,201209160nwe,nwe,DowlRa00,offense,0,,,,,
player,201209160nwe,nwe,DowlRa00,off_pct,0%,,,,,
player,201209160nwe,nwe,DowlRa00,defense,0,,,,,
player,201209160nwe,nwe,DowlRa00,def_pct,0%,,,,,
player,201209160nwe,nwe,DowlRa00,special_teams,1,,,,,
player,201209160nwe,nwe,DowlRa00,st_pct,3%,,,,,
player,201209160nwe,crd,BatiDA20,pos,T,,,,,
player,201209160nwe,crd,BatiDA20,offense,63,,,,,
player,201209160nwe,crd,BatiDA20,off_pct,100%,,,,,
player,201209160nwe,crd,BatiDA20,defense,0,,,,,
player,201209160nwe,crd,BatiDA20,def_pct,0%,,,,,
player,201209160nwe,crd,BatiDA20,special_teams,4,,,,,
player,201209160nwe,crd,BatiDA20,st_pct,12%,,,,,
player,201209160nwe,crd,MassBo00,pos,T,,,,,
player,201209160nwe,crd,MassBo00,offense,63,,,,,
player,201209160nwe,crd,MassBo00,off_pct,100%,,,,,
player,201209160nwe,crd,MassBo00,defense,0,,,,,
player,201209160nwe,crd,MassBo00,def_pct,0%,,,,,
player,201209160nwe,crd,MassBo00,special_teams,4,,,,,
player,201209160nwe,crd,MassBo00,st_pct,12%,,,,,
player,201209160nwe,crd,SnydAd20,pos,G,,,,,
player,201209160nwe,crd,SnydAd20,offense,63,,,,,
player,201209160nwe,crd,SnydAd20,off_pct,100%,,,,,
player,201209160nwe,crd,SnydAd20,defense,0,,,,,
player,201209160nwe,crd,SnydAd20,def_pct,0%,,,,,
player,201209160nwe,crd,SnydAd20,special_teams,4,,,,,
player,201209160nwe,crd,SnydAd20,st_pct,12%,,,,,
player,201209160nwe,crd,CollDa20,pos,G,,,,,
player,201209160nwe,crd,CollDa20,offense,63,,,,,
player,201209160nwe,crd,CollDa20,off_pct,100%,,,,,
player,201209160nwe,crd,CollDa20,defense,0,,,,,
player,201209160nwe,crd,CollDa20,def_pct,0%,,,,,
player,201209160nwe,crd,CollDa20,special_teams,4,,,,,
player,201209160nwe,crd,CollDa20,st_pct,12%,,,,,
player,201209160nwe,crd,SendLy20,pos,C,,,,,
player,201209160nwe,crd,SendLy20,offense,63,,,,,
player,201209160nwe,crd,SendLy20,off_pct,100%,,,,,
player,201209160nwe,crd,SendLy20,defense,0,,,,,
player,201209160nwe,crd,SendLy20,def_pct,0%,,,,,
player,201209160nwe,crd,SendLy20,special_teams,0,,,,,
player,201209160nwe,crd,SendLy20,st_pct,0%,,,,,
player,201209160nwe,crd,FitzLa00,pos,WR,,,,,
player,201209160nwe,crd,FitzLa00,offense,62,,,,,
player,201209160nwe,crd,FitzLa00,off_pct,98%,,,,,
player,201209160nwe,crd,FitzLa00,defense,0,,,,,
player,201209160nwe,crd,FitzLa00,def_pct,0%,,,,,
player,201209160nwe,crd,FitzLa00,special_teams,0,,,,,
player,201209160nwe,crd,FitzLa00,st_pct,0%,,,,,
player,201209160nwe,crd,KolbKe00,pos,QB,,,,,
player,201209160nwe,crd,KolbKe00,offense,61,,,,,
player,201209160nwe,crd,KolbKe00,off_pct,97%,,,,,
player,201209160nwe,crd,KolbKe00,defense,0,,,,,
player,201209160nwe,crd,KolbKe00,def_pct,0%,,,,,
player,201209160nwe,crd,KolbKe00,special_teams,0,,,,,
player,201209160nwe,crd,KolbKe00,st_pct,0%,,,,,
player,201209160nwe,crd,RobeAn00,pos,WR,,,,,
player,201209160nwe,crd,RobeAn00,offense,54,,,,,
player,201209160nwe,crd,RobeAn00,off_pct,86%,,,,,
player,201209160nwe,crd,RobeAn00,defense,0,,,,,
player,201209160nwe,crd,RobeAn00,def_pct,0%,,,,,
player,201209160nwe,crd,RobeAn00,special_teams,0,,,,,
player,201209160nwe,crd,RobeAn00,st_pct,0%,,,,,
player,201209160nwe,crd,HeapTo00,pos,TE,,,,,
player,201209160nwe,crd,HeapTo00,offense,35,,,,,
player,201209160nwe,crd,HeapTo00,off_pct,56%,,,,,
player,201209160nwe,crd,HeapTo00,defense,0,,,,,
player,201209160nwe,crd,HeapTo00,def_pct,0%,,,,,
player,201209160nwe,crd,HeapTo00,special_teams,0,,,,,
player,201209160nwe,crd,HeapTo00,st_pct,0%,,,,,
player,201209160nwe,crd,KingJe00,pos,TE,,,,,
player,201209160nwe,crd,KingJe00,offense,28,,,,,
player,201209160nwe,crd,KingJe00,off_pct,44%,,,,,
player,201209160nwe,crd,KingJe00,defense,0,,,,,
player,201209160nwe,crd,KingJe00,def_pct,0%,,,,,
player,201209160nwe,crd,KingJe00,special_teams,10,,,,,
player,201209160nwe,crd,KingJe00,st_pct,31%,,,,,
player,201209160nwe,crd,DoucEa00,pos,WR,,,,,
player,201209160nwe,crd,DoucEa00,offense,27,,,,,
player,201209160nwe,crd,DoucEa00,off_pct,43%,,,,,
player,201209160nwe,crd,DoucEa00,defense,0,,,,,
player,201209160nwe,crd,DoucEa00,def_pct,0%,,,,,
player,201209160nwe,crd,DoucEa00,special_teams,11,,,,,
player,201209160nwe,crd,DoucEa00,st_pct,34%,,,,,
player,201209160nwe,crd,WellCh00,pos,RB,,,,,
player,201209160nwe,crd,WellCh00,offense,24,,,,,
player,201209160nwe,crd,WellCh00,off_pct,38%,,,,,
player,201209160nwe,crd,WellCh00,defense,0,,,,,
player,201209160nwe,crd,WellCh00,def_pct,0%,,,,,
player,201209160nwe,crd,WellCh00,special_teams,0,,,,,
player,201209160nwe,crd,WellCh00,st_pct,0%,,,,,
player,201209160nwe,crd,HousRo01,pos,TE,,,,,
player,201209160nwe,crd,HousRo01,offense,23,,,,,
player,201209160nwe,crd,HousRo01,off_pct,37%,,,,,
player,201209160nwe,crd,HousRo01,defense,0,,,,,
player,201209160nwe,crd,HousRo01,def_pct,0%,,,,,
player,201209160nwe,crd,HousRo01,special_teams,13,,,,,
player,201209160nwe,crd,HousRo01,st_pct,41%,,,,,
player,201209160nwe,crd,WillRy00,pos,RB,,,,,
player,201209160nwe,crd,WillRy00,offense,22,,,,,
player,201209160nwe,crd,WillRy00,off_pct,35%,,,,,
player,201209160nwe,crd,WillRy00,defense,0,,,,,
player,201209160nwe,crd,WillRy00,def_pct,0%,,,,,
player,201209160nwe,crd,WillRy00,special_teams,0,,,,,
player,201209160nwe,crd,WillRy00,st_pct,0%,,,,,
player,201209160nwe,crd,SherAn00,pos,FB,,,,,
player,201209160nwe,crd,SherAn00,offense,21,,,,,
player,201209160nwe,crd,SherAn00,off_pct,33%,,,,,
player,201209160nwe,crd,SherAn00,defense,0,,,,,
player,201209160nwe,crd,SherAn00,def_pct,0%,,,,,
player,201209160nwe,crd,SherAn00,special_teams,15,,,,,
player,201209160nwe,crd,SherAn00,st_pct,47%,,,,,
player,201209160nwe,crd,StepLa00,pos,RB,,,,,
player,201209160nwe,crd,StepLa00,offense,13,,,,,
player,201209160nwe,crd,StepLa00,off_pct,21%,,,,,
player,201209160nwe,crd,StepLa00,defense,0,,,,,
player,201209160nwe,crd,StepLa00,def_pct,0%,,,,,
player,201209160nwe,crd,StepLa00,special_teams,6,,,,,
player,201209160nwe,crd,StepLa00,st_pct,19%,,,,,
player,201209160nwe,crd,FloyMi00,pos,WR,,,,,
player,201209160nwe,crd,FloyMi00,offense,5,,,,,
player,201209160nwe,crd,FloyMi00,off_pct,8%,,,,,
player,201209160nwe,crd,FloyMi00,defense,0,,,,,
player,201209160nwe,crd,FloyMi00,def_pct,0%,,,,,
player,201209160nwe,crd,FloyMi00,special_teams,0,,,,,
player,201209160nwe,crd,FloyMi00,st_pct,0%,,,,,
player,201209160nwe,crd,PetePa00,pos,CB,,,,,
player,201209160nwe,crd,PetePa00,offense,2,,,,,
player,201209160nwe,crd,PetePa00,off_pct,3%,,,,,
player,201209160nwe,crd,PetePa00,defense,80,,,,,
player,201209160nwe,crd,PetePa00,def_pct,100%,,,,,
player,201209160nwe,crd,PetePa00,special_teams,11,,,,,
player,201209160nwe,crd,PetePa00,st_pct,34%,,,,,
player,201209160nwe,crd,WilsAd99,pos,SS,,,,,
player,201209160nwe,crd,WilsAd99,offense,1,,,,,
player,201209160nwe,crd,WilsAd99,off_pct,2%,,,,,
player,201209160nwe,crd,WilsAd99,defense,80,,,,,
player,201209160nwe,crd,WilsAd99,def_pct,100%,,,,,
player,201209160nwe,crd,WilsAd99,special_teams,8,,,,,
player,201209160nwe,crd,WilsAd99,st_pct,25%,,,,,
player,201209160nwe,crd,AchoSa00,pos,LB,,,,,
player,201209160nwe,crd,AchoSa00,offense,0,,,,,
player,201209160nwe,crd,AchoSa00,off_pct,0%,,,,,
player,201209160nwe,crd,AchoSa00,defense,80,,,,,
player,201209160nwe,crd,AchoSa00,def_pct,100%,,,,,
player,201209160nwe,crd,AchoSa00,special_teams,20,,,,,
player,201209160nwe,crd,AchoSa00,st_pct,62%,,,,,
player,201209160nwe,crd,LenoPa20,pos,LB,,,,,
player,201209160nwe,crd,LenoPa20,offense,0,,,,,
player,201209160nwe,crd,LenoPa20,off_pct,0%,,,,,
player,201209160nwe,crd,LenoPa20,defense,80,,,,,
player,201209160nwe,crd,LenoPa20,def_pct,100%,,,,,
player,201209160nwe,crd,LenoPa20,special_teams,8,,,,,
player,201209160nwe,crd,LenoPa20,st_pct,25%,,,,,
player,201209160nwe,crd,WashDa99,pos,LB,,,,,
player,201209160nwe,crd,WashDa99,offense,0,,,,,
player,201209160nwe,crd,WashDa99,off_pct,0%,,,,,
player,201209160nwe,crd,WashDa99,defense,80,,,,,
player,201209160nwe,crd,WashDa99,def_pct,100%,,,,,
player,201209160nwe,crd,WashDa99,special_teams,8,,,,,
player,201209160nwe,crd,WashDa99,st_pct,25%,,,,,
player,201209160nwe,crd,GayxWi99,pos,CB,,,,,
player,201209160nwe,crd,GayxWi99,offense,0,,,,,
player,201209160nwe,crd,GayxWi99,off_pct,0%,,,,,
player,201209160nwe,crd,GayxWi99,defense,80,,,,,
player,201209160nwe,crd,GayxWi99,def_pct,100%,,,,,
player,201209160nwe,crd,GayxWi99,special_teams,6,,,,,
player,201209160nwe,crd,GayxWi99,st_pct,19%,,,,,
player,201209160nwe,crd,RhodKe20,pos,FS,,,,,
player,201209160nwe,crd,RhodKe20,offense,0,,,,,
player,201209160nwe,crd,RhodKe20,off_pct,0%,,,,,
player,201209160nwe,crd,RhodKe20,defense,80,,,,,
player,201209160nwe,crd,RhodKe20,def_pct,100%,,,,,
player,201209160nwe,crd,RhodKe20,special_teams,5,,,,,
player,201209160nwe,crd,RhodKe20,st_pct,16%,,,,,
player,201209160nwe,crd,FlemJa00,pos,CB,,,,,
player,201209160nwe,crd,FlemJa00,offense,0,,,,,
player,201209160nwe,crd,FlemJa00,off_pct,0%,,,,,
player,201209160nwe,crd,FlemJa00,defense,78,,,,,
player,201209160nwe,crd,FlemJa00,def_pct,98%,,,,,
player,201209160nwe,crd,FlemJa00,special_teams,2,,,,,
player,201209160nwe,crd,FlemJa00,st_pct,6%,,,,,
player,201209160nwe,crd,DockDa20,pos,DT,,,,,
player,201209160nwe,crd,DockDa20,offense,0,,,,,
player,201209160nwe,crd,DockDa20,off_pct,0%,,,,,
player,201209160nwe,crd,DockDa20,defense,68,,,,,
player,201209160nwe,crd,DockDa20,def_pct,85%,,,,,
player,201209160nwe,crd,DockDa20,special_teams,8,,,,,
player,201209160nwe,crd,DockDa20,st_pct,25%,,,,,
player,201209160nwe,crd,CampCa99,pos,DE,,,,,
player,201209160nwe,crd,CampCa99,offense,0,,,,,
player,201209160nwe,crd,CampCa99,off_pct,0%,,,,,
player,201209160nwe,crd,CampCa99,defense,67,,,,,
player,201209160nwe,crd,CampCa99,def_pct,84%,,,,,
player,201209160nwe,crd,CampCa99,special_teams,12,,,,,
player,201209160nwe,crd,CampCa99,st_pct,38%,,,,,
player,201209160nwe,crd,SchoOB99,pos,LB,,,,,
player,201209160nwe,crd,SchoOB99,offense,0,,,,,
player,201209160nwe,crd,SchoOB99,off_pct,0%,,,,,
player,201209160nwe,crd,SchoOB99,defense,65,,,,,
player,201209160nwe,crd,SchoOB99,def_pct,81%,,,,,
player,201209160nwe,crd,SchoOB99,special_teams,8,,,,,
player,201209160nwe,crd,SchoOB99,st_pct,25%,,,,,
player,201209160nwe,crd,GrovQu99,pos,LB,,,,,
player,201209160nwe,crd,GrovQu99,offense,0,,,,,
player,201209160nwe,crd,GrovQu99,off_pct,0%,,,,,
player,201209160nwe,crd,GrovQu99,defense,15,,,,,
player,201209160nwe,crd,GrovQu99,def_pct,19%,,,,,
player,201209160nwe,crd,GrovQu99,special_teams,20,,,,,
player,201209160nwe,crd,GrovQu99,st_pct,62%,,,,,
player,201209160nwe,crd,EasoNi20,pos,DT,,,,,
player,201209160nwe,crd,EasoNi20,offense,0,,,,,
player,201209160nwe,crd,EasoNi20,off_pct,0%,,,,,
player,201209160nwe,crd,EasoNi20,defense,9,,,,,
player,201209160nwe,crd,EasoNi20,def_pct,11%,,,,,
player,201209160nwe,crd,EasoNi20,special_teams,4,,,,,
player,201209160nwe,crd,EasoNi20,st_pct,12%,,,,,
player,201209160nwe,crd,HollVo20,pos,DE,,,,,
player,201209160nwe,crd,HollVo20,offense,0,,,,,
player,201209160nwe,crd,HollVo20,off_pct,0%,,,,,
player,201209160nwe,crd,HollVo20,defense,8,,,,,
player,201209160nwe,crd,HollVo20,def_pct,10%,,,,,
player,201209160nwe,crd,HollVo20,special_teams,0,,,,,
player,201209160nwe,crd,HollVo20,st_pct,0%,,,,,
player,201209160nwe,crd,WillDa99,pos,NT,,,,,
player,201209160nwe,crd,WillDa99,offense,0,,,,,
player,201209160nwe,crd,WillDa99,off_pct,0%,,,,,
player,201209160nwe,crd,WillDa99,defense,7,,,,,
player,201209160nwe,crd,WillDa99,def_pct,9%,,,,,
player,201209160nwe,crd,WillDa99,special_teams,1,,,,,
player,201209160nwe,crd,WillDa99,st_pct,3%,,,,,
player,201209160nwe,crd,CartDa01,pos,NT,,,,,
player,201209160nwe,crd,CartDa01,offense,0,,,,,
player,201209160nwe,crd,CartDa01,off_pct,0%,,,,,
player,201209160nwe,crd,CartDa01,defense,3,,,,,
player,201209160nwe,crd,CartDa01,def_pct,4%,,,,,
player,201209160nwe,crd,CartDa01,special_teams,9,,,,,
player,201209160nwe,crd,CartDa01,st_pct,28%,,,,,
player,201209160nwe,crd,WalkRe00,pos,LB,,,,,
player,201209160nwe,crd,WalkRe00,offense,0,,,,,
player,201209160nwe,crd,WalkRe00,off_pct,0%,,,,,
player,201209160nwe,crd,WalkRe00,defense,0,,,,,
player,201209160nwe,crd,WalkRe00,def_pct,0%,,,,,
player,201209160nwe,crd,WalkRe00,special_teams,20,,,,,
player,201209160nwe,crd,WalkRe00,st_pct,62%,,,,,
player,201209160nwe,crd,JohnRa98,pos,SS,,,,,
player,201209160nwe,crd,JohnRa98,offense,0,,,,,
player,201209160nwe,crd,JohnRa98,off_pct,0%,,,,,
player,201209160nwe,crd,JohnRa98,defense,0,,,,,
player,201209160nwe,crd,JohnRa98,def_pct,0%,,,,,
player,201209160nwe,crd,JohnRa98,special_teams,20,,,,,
player,201209160nwe,crd,JohnRa98,st_pct,62%,,,,,
player,201209160nwe,crd,SandJa21,pos,FS,,,,,
player,201209160nwe,crd,SandJa21,offense,0,,,,,
player,201209160nwe,crd,SandJa21,off_pct,0%,,,,,
player,201209160nwe,crd,SandJa21,defense,0,,,,,
player,201209160nwe,crd,SandJa21,def_pct,0%,,,,,
player,201209160nwe,crd,SandJa21,special_teams,20,,,,,
player,201209160nwe,crd,SandJa21,st_pct,62%,,,,,
player,201209160nwe,crd,BethJu00,pos,FS,,,,,
player,201209160nwe,crd,BethJu00,offense,0,,,,,
player,201209160nwe,crd,BethJu00,off_pct,0%,,,,,
player,201209160nwe,crd,BethJu00,defense,0,,,,,
player,201209160nwe,crd,BethJu00,def_pct,0%,,,,,
player,201209160nwe,crd,BethJu00,special_teams,18,,,,,
player,201209160nwe,crd,BethJu00,st_pct,56%,,,,,
player,201209160nwe,crd,BradSt99,pos,LB,,,,,
player,201209160nwe,crd,BradSt99,offense,0,,,,,
player,201209160nwe,crd,BradSt99,off_pct,0%,,,,,
player,201209160nwe,crd,BradSt99,defense,0,,,,,
player,201209160nwe,crd,BradSt99,def_pct,0%,,,,,
player,201209160nwe,crd,BradSt99,special_teams,18,,,,,
player,201209160nwe,crd,BradSt99,st_pct,56%,,,,,
player,201209160nwe,crd,AdamMi98,pos,CB,,,,,
player,201209160nwe,crd,AdamMi98,offense,0,,,,,
player,201209160nwe,crd,AdamMi98,off_pct,0%,,,,,
player,201209160nwe,crd,AdamMi98,defense,0,,,,,
player,201209160nwe,crd,AdamMi98,def_pct,0%,,,,,
player,201209160nwe,crd,AdamMi98,special_teams,16,,,,,
player,201209160nwe,crd,AdamMi98,st_pct,50%,,,,,
player,201209160nwe,crd,LeacMi00,pos,LS,,,,,
player,201209160nwe,crd,LeacMi00,offense,0,,,,,
player,201209160nwe,crd,LeacMi00,off_pct,0%,,,,,
player,201209160nwe,crd,LeacMi00,defense,0,,,,,
player,201209160nwe,crd,LeacMi00,def_pct,0%,,,,,
player,201209160nwe,crd,LeacMi00,special_teams,10,,,,,
player,201209160nwe,crd,LeacMi00,st_pct,31%,,,,,
player,201209160nwe,crd,ZastDa20,pos,P,,,,,
player,201209160nwe,crd,ZastDa20,offense,0,,,,,
player,201209160nwe,crd,ZastDa20,off_pct,0%,,,,,
player,201209160nwe,crd,ZastDa20,defense,0,,,,,
player,201209160nwe,crd,ZastDa20,def_pct,0%,,,,,
player,201209160nwe,crd,ZastDa20,special_teams,10,,,,,
player,201209160nwe,crd,ZastDa20,st_pct,31%,,,,,
player,201209160nwe,crd,feelyjay01,pos,K,,,,,
player,201209160nwe,crd,feelyjay01,offense,0,,,,,
player,201209160nwe,crd,feelyjay01,off_pct,0%,,,,,
player,201209160nwe,crd,feelyjay01,defense,0,,,,,
player,201209160nwe,crd,feelyjay01,def_pct,0%,,,,,
player,201209160nwe,crd,feelyjay01,special_teams,9,,,,,
player,201209160nwe,crd,feelyjay01,st_pct,28%,,,,,
player,201209160nwe,crd,ToleGr99,pos,CB,,,,,
player,201209160nwe,crd,ToleGr99,offense,0,,,,,
player,201209160nwe,crd,ToleGr99,off_pct,0%,,,,,
player,201209160nwe,crd,ToleGr99,defense,0,,,,,
player,201209160nwe,crd,ToleGr99,def_pct,0%,,,,,
player,201209160nwe,crd,ToleGr99,special_teams,5,,,,,
player,201209160nwe,crd,ToleGr99,st_pct,16%,,,,,
player,201209160nwe,crd,OhrnRi20,pos,G,,,,,
player,201209160nwe,crd,OhrnRi20,offense,0,,,,,
player,201209160nwe,crd,OhrnRi20,off_pct,0%,,,,,
player,201209160nwe,crd,OhrnRi20,defense,0,,,,,
player,201209160nwe,crd,OhrnRi20,def_pct,0%,,,,,
player,201209160nwe,crd,OhrnRi20,special_teams,4,,,,,
player,201209160nwe,crd,OhrnRi20,st_pct,12%,,,,,
