game,2012,14,20121209,201212090tam,phi,"Philadelphia Eagles",23,tam,"Tampa Bay Buccaneers",21
player,201212090tam,tam,EconAn20,def_int_long,0,,,,,
player,201212090tam,tam,EconAn20,pass_defended,0,,,,,
player,201212090tam,tam,EconAn20,sacks,0.0,,,,,
player,201212090tam,tam,EconAn20,tackles_combined,1,,,,,
player,201212090tam,tam,EconAn20,tackles_solo,1,,,,,
player,201212090tam,tam,EconAn20,tackles_assists,0,,,,,
player,201212090tam,tam,EconAn20,tackles_loss,0,,,,,
player,201212090tam,tam,EconAn20,qb_hits,0,,,,,
player,201212090tam,tam,EconAn20,fumbles_rec,0,,,,,
player,201212090tam,tam,EconAn20,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,EconAn20,fumbles_rec_td,0,,,,,
player,201212090tam,tam,EconAn20,fumbles_forced,0,,,,,
player,201212090tam,tam,GibsGa99,def_int,0,,,,,
player,201212090tam,tam,GibsGa99,def_int_yds,0,,,,,
player,201212090tam,tam,GibsGa99,def_int_td,0,,,,,
player,201212090tam,tam,GibsGa99,def_int_long,0,,,,,
player,201212090tam,tam,GibsGa99,pass_defended,0,,,,,
player,201212090tam,tam,GibsGa99,sacks,0.0,,,,,
player,201212090tam,tam,GibsGa99,tackles_combined,1,,,,,
player,201212090tam,tam,GibsGa99,tackles_solo,1,,,,,
player,201212090tam,tam,GibsGa99,tackles_assists,0,,,,,
player,201212090tam,tam,GibsGa99,tackles_loss,0,,,,,
player,201212090tam,tam,GibsGa99,qb_hits,1,,,,,
player,201212090tam,tam,GibsGa99,fumbles_rec,0,,,,,
player,201212090tam,tam,GibsGa99,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,GibsGa99,fumbles_rec_td,0,,,,,
player,201212090tam,tam,GibsGa99,fumbles_forced,0,,,,,
player,201212090tam,tam,GorrDa00,def_int,0,,,,,
player,201212090tam,tam,GorrDa00,def_int_yds,0,,,,,
player,201212090tam,tam,GorrDa00,def_int_td,0,,,,,
player,201212090tam,tam,GorrDa00,def_int_long,0,,,,,
player,201212090tam,tam,GorrDa00,pass_defended,1,,,,,
player,201212090tam,tam,GorrDa00,sacks,0.0,,,,,
player,201212090tam,tam,GorrDa00,tackles_combined,1,,,,,
player,201212090tam,tam,GorrDa00,tackles_solo,1,,,,,
player,201212090tam,tam,GorrDa00,tackles_assists,0,,,,,
player,201212090tam,tam,GorrDa00,tackles_loss,0,,,,,
player,201212090tam,tam,GorrDa00,qb_hits,0,,,,,
player,201212090tam,tam,GorrDa00,fumbles_rec,0,,,,,
player,201212090tam,tam,GorrDa00,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,GorrDa00,fumbles_rec_td,0,,,,,
player,201212090tam,tam,GorrDa00,fumbles_forced,0,,,,,
player,201212090tam,tam,HaywAd98,def_int,0,,,,,
player,201212090tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201212090tam,tam,HaywAd98,def_int_td,0,,,,,
player,201212090tam,tam,HaywAd98,def_int_long,0,,,,,
player,201212090tam,tam,HaywAd98,pass_defended,0,,,,,
player,201212090tam,tam,HaywAd98,sacks,0.0,,,,,
player,201212090tam,tam,HaywAd98,tackles_combined,1,,,,,
player,201212090tam,tam,HaywAd98,tackles_solo,0,,,,,
player,201212090tam,tam,HaywAd98,tackles_assists,1,,,,,
player,201212090tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201212090tam,tam,HaywAd98,qb_hits,0,,,,,
player,201212090tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201212090tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201212090tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201212090tam,tam,IrviCo99,def_int,0,,,,,
player,201212090tam,tam,IrviCo99,def_int_yds,0,,,,,
player,201212090tam,tam,IrviCo99,def_int_td,0,,,,,
player,201212090tam,tam,IrviCo99,def_int_long,0,,,,,
player,201212090tam,tam,IrviCo99,pass_defended,0,,,,,
player,201212090tam,tam,IrviCo99,sacks,0.0,,,,,
player,201212090tam,tam,IrviCo99,tackles_combined,1,,,,,
player,201212090tam,tam,IrviCo99,tackles_solo,1,,,,,
player,201212090tam,tam,IrviCo99,tackles_assists,0,,,,,
player,201212090tam,tam,IrviCo99,tackles_loss,0,,,,,
player,201212090tam,tam,IrviCo99,qb_hits,1,,,,,
player,201212090tam,tam,IrviCo99,fumbles_rec,0,,,,,
player,201212090tam,tam,IrviCo99,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,IrviCo99,fumbles_rec_td,0,,,,,
player,201212090tam,tam,IrviCo99,fumbles_forced,0,,,,,
player,201212090tam,tam,LewiMy99,def_int,0,,,,,
player,201212090tam,tam,LewiMy99,def_int_yds,0,,,,,
player,201212090tam,tam,LewiMy99,def_int_td,0,,,,,
player,201212090tam,tam,LewiMy99,def_int_long,0,,,,,
player,201212090tam,tam,LewiMy99,pass_defended,0,,,,,
player,201212090tam,tam,LewiMy99,sacks,0.0,,,,,
player,201212090tam,tam,LewiMy99,tackles_combined,1,,,,,
player,201212090tam,tam,LewiMy99,tackles_solo,1,,,,,
player,201212090tam,tam,LewiMy99,tackles_assists,0,,,,,
player,201212090tam,tam,LewiMy99,tackles_loss,0,,,,,
player,201212090tam,tam,LewiMy99,qb_hits,0,,,,,
player,201212090tam,tam,LewiMy99,fumbles_rec,0,,,,,
player,201212090tam,tam,LewiMy99,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,LewiMy99,fumbles_rec_td,0,,,,,
player,201212090tam,tam,LewiMy99,fumbles_forced,0,,,,,
player,201212090tam,tam,TandKe00,def_int,0,,,,,
player,201212090tam,tam,TandKe00,def_int_yds,0,,,,,
player,201212090tam,tam,TandKe00,def_int_td,0,,,,,
player,201212090tam,tam,TandKe00,def_int_long,0,,,,,
player,201212090tam,tam,TandKe00,pass_defended,0,,,,,
player,201212090tam,tam,TandKe00,sacks,0.0,,,,,
player,201212090tam,tam,TandKe00,tackles_combined,1,,,,,
player,201212090tam,tam,TandKe00,tackles_solo,1,,,,,
player,201212090tam,tam,TandKe00,tackles_assists,0,,,,,
player,201212090tam,tam,TandKe00,tackles_loss,0,,,,,
player,201212090tam,tam,TandKe00,qb_hits,0,,,,,
player,201212090tam,tam,TandKe00,fumbles_rec,0,,,,,
player,201212090tam,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201212090tam,tam,TandKe00,fumbles_forced,0,,,,,
player,201212090tam,tam,WatsDe99,def_int,0,,,,,
player,201212090tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201212090tam,tam,WatsDe99,def_int_td,0,,,,,
player,201212090tam,tam,WatsDe99,def_int_long,0,,,,,
player,201212090tam,tam,WatsDe99,pass_defended,0,,,,,
player,201212090tam,tam,WatsDe99,sacks,0.0,,,,,
player,201212090tam,tam,WatsDe99,tackles_combined,0,,,,,
player,201212090tam,tam,WatsDe99,tackles_solo,0,,,,,
player,201212090tam,tam,WatsDe99,tackles_assists,0,,,,,
player,201212090tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201212090tam,tam,WatsDe99,qb_hits,0,,,,,
player,201212090tam,tam,WatsDe99,fumbles_rec,1,,,,,
player,201212090tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201212090tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201212090tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201212090tam,phi,JohnDa04,kick_ret,0,,,,,
player,201212090tam,phi,JohnDa04,kick_ret_yds,0,,,,,
player,201212090tam,phi,JohnDa04,kick_ret_yds_per_ret,,,,,,
player,201212090tam,phi,JohnDa04,kick_ret_td,0,,,,,
player,201212090tam,phi,JohnDa04,kick_ret_long,0,,,,,
player,201212090tam,phi,JohnDa04,punt_ret,5,,,,,
player,201212090tam,phi,JohnDa04,punt_ret_yds,35,,,,,
player,201212090tam,phi,JohnDa04,punt_ret_yds_per_ret,7.0,,,,,
player,201212090tam,phi,JohnDa04,punt_ret_td,0,,,,,
player,201212090tam,phi,JohnDa04,punt_ret_long,18,,,,,
player,201212090tam,phi,BoykBr00,kick_ret,2,,,,,
player,201212090tam,phi,BoykBr00,kick_ret_yds,55,,,,,
player,201212090tam,phi,BoykBr00,kick_ret_yds_per_ret,27.5,,,,,
player,201212090tam,phi,BoykBr00,kick_ret_td,0,,,,,
player,201212090tam,phi,BoykBr00,kick_ret_long,32,,,,,
player,201212090tam,phi,BoykBr00,punt_ret,0,,,,,
player,201212090tam,phi,BoykBr00,punt_ret_yds,0,,,,,
player,201212090tam,phi,BoykBr00,punt_ret_yds_per_ret,,,,,,
player,201212090tam,phi,BoykBr00,punt_ret_td,0,,,,,
player,201212090tam,phi,BoykBr00,punt_ret_long,0,,,,,
player,201212090tam,phi,LewiDi00,kick_ret,1,,,,,
player,201212090tam,phi,LewiDi00,kick_ret_yds,33,,,,,
player,201212090tam,phi,LewiDi00,kick_ret_yds_per_ret,33.0,,,,,
player,201212090tam,phi,LewiDi00,kick_ret_td,0,,,,,
player,201212090tam,phi,LewiDi00,kick_ret_long,33,,,,,
player,201212090tam,phi,LewiDi00,punt_ret,0,,,,,
player,201212090tam,phi,LewiDi00,punt_ret_yds,0,,,,,
player,201212090tam,phi,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201212090tam,phi,LewiDi00,punt_ret_td,0,,,,,
player,201212090tam,phi,LewiDi00,punt_ret_long,0,,,,,
player,201212090tam,tam,ParrRo00,kick_ret,0,,,,,
player,201212090tam,tam,ParrRo00,kick_ret_yds,0,,,,,
player,201212090tam,tam,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201212090tam,tam,ParrRo00,kick_ret_td,0,,,,,
player,201212090tam,tam,ParrRo00,kick_ret_long,0,,,,,
player,201212090tam,tam,ParrRo00,punt_ret,4,,,,,
player,201212090tam,tam,ParrRo00,punt_ret_yds,63,,,,,
player,201212090tam,tam,ParrRo00,punt_ret_yds_per_ret,15.8,,,,,
player,201212090tam,tam,ParrRo00,punt_ret_td,0,,,,,
player,201212090tam,tam,ParrRo00,punt_ret_long,30,,,,,
player,201212090tam,tam,UndeTi00,kick_ret,2,,,,,
player,201212090tam,tam,UndeTi00,kick_ret_yds,47,,,,,
player,201212090tam,tam,UndeTi00,kick_ret_yds_per_ret,23.5,,,,,
player,201212090tam,tam,UndeTi00,kick_ret_td,0,,,,,
player,201212090tam,tam,UndeTi00,kick_ret_long,25,,,,,
player,201212090tam,tam,UndeTi00,punt_ret,0,,,,,
player,201212090tam,tam,UndeTi00,punt_ret_yds,0,,,,,
player,201212090tam,tam,UndeTi00,punt_ret_yds_per_ret,,,,,,
player,201212090tam,tam,UndeTi00,punt_ret_td,0,,,,,
player,201212090tam,tam,UndeTi00,punt_ret_long,0,,,,,
player,201212090tam,phi,HeneAl00,xpm,2,,,,,
player,201212090tam,phi,HeneAl00,xpa,2,,,,,
player,201212090tam,phi,HeneAl00,fgm,1,,,,,
player,201212090tam,phi,HeneAl00,fga,3,,,,,
player,201212090tam,phi,HeneAl00,punt,0,,,,,
player,201212090tam,phi,HeneAl00,punt_yds,0,,,,,
player,201212090tam,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201212090tam,phi,HeneAl00,punt_long,0,,,,,
player,201212090tam,phi,McBrMa20,xpm,,,,,,
player,201212090tam,phi,McBrMa20,xpa,,,,,,
player,201212090tam,phi,McBrMa20,fgm,,,,,,
player,201212090tam,phi,McBrMa20,fga,,,,,,
player,201212090tam,phi,McBrMa20,punt,7,,,,,
player,201212090tam,phi,McBrMa20,punt_yds,343,,,,,
player,201212090tam,phi,McBrMa20,punt_yds_per_punt,49.0,,,,,
player,201212090tam,phi,McBrMa20,punt_long,66,,,,,
player,201212090tam,tam,barthco01,xpm,3,,,,,
player,201212090tam,tam,barthco01,xpa,3,,,,,
player,201212090tam,tam,barthco01,fgm,,,,,,
player,201212090tam,tam,barthco01,fga,,,,,,
player,201212090tam,tam,barthco01,punt,0,,,,,
player,201212090tam,tam,barthco01,punt_yds,0,,,,,
player,201212090tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201212090tam,tam,barthco01,punt_long,0,,,,,
player,201212090tam,tam,koenemic01,xpm,,,,,,
player,201212090tam,tam,koenemic01,xpa,,,,,,
player,201212090tam,tam,koenemic01,fgm,,,,,,
player,201212090tam,tam,koenemic01,fga,,,,,,
player,201212090tam,tam,koenemic01,punt,10,,,,,
player,201212090tam,tam,koenemic01,punt_yds,424,,,,,
player,201212090tam,tam,koenemic01,punt_yds_per_punt,42.4,,,,,
player,201212090tam,tam,koenemic01,punt_long,61,,,,,
player,201212090tam,tam,DotsDe00,pos,T,,,,,
player,201212090tam,tam,DotsDe00,offense,72,,,,,
player,201212090tam,tam,DotsDe00,off_pct,100%,,,,,
player,201212090tam,tam,DotsDe00,defense,0,,,,,
player,201212090tam,tam,DotsDe00,def_pct,0%,,,,,
player,201212090tam,tam,DotsDe00,special_teams,3,,,,,
player,201212090tam,tam,DotsDe00,st_pct,9%,,,,,
player,201212090tam,tam,PennDo20,pos,T,,,,,
player,201212090tam,tam,PennDo20,offense,72,,,,,
player,201212090tam,tam,PennDo20,off_pct,100%,,,,,
player,201212090tam,tam,PennDo20,defense,0,,,,,
player,201212090tam,tam,PennDo20,def_pct,0%,,,,,
player,201212090tam,tam,PennDo20,special_teams,3,,,,,
player,201212090tam,tam,PennDo20,st_pct,9%,,,,,
player,201212090tam,tam,LarsTe20,pos,G,,,,,
player,201212090tam,tam,LarsTe20,offense,72,,,,,
player,201212090tam,tam,LarsTe20,off_pct,100%,,,,,
player,201212090tam,tam,LarsTe20,defense,0,,,,,
player,201212090tam,tam,LarsTe20,def_pct,0%,,,,,
player,201212090tam,tam,LarsTe20,special_teams,3,,,,,
player,201212090tam,tam,LarsTe20,st_pct,9%,,,,,
player,201212090tam,tam,FreeJo00,pos,QB,,,,,
player,201212090tam,tam,FreeJo00,offense,72,,,,,
player,201212090tam,tam,FreeJo00,off_pct,100%,,,,,
player,201212090tam,tam,FreeJo00,defense,0,,,,,
player,201212090tam,tam,FreeJo00,def_pct,0%,,,,,
player,201212090tam,tam,FreeJo00,special_teams,0,,,,,
player,201212090tam,tam,FreeJo00,st_pct,0%,,,,,
player,201212090tam,tam,ZuttJe20,pos,C,,,,,
player,201212090tam,tam,ZuttJe20,offense,72,,,,,
player,201212090tam,tam,ZuttJe20,off_pct,100%,,,,,
player,201212090tam,tam,ZuttJe20,defense,0,,,,,
player,201212090tam,tam,ZuttJe20,def_pct,0%,,,,,
player,201212090tam,tam,ZuttJe20,special_teams,0,,,,,
player,201212090tam,tam,ZuttJe20,st_pct,0%,,,,,
player,201212090tam,tam,MereJa20,pos,T,,,,,
player,201212090tam,tam,MereJa20,offense,71,,,,,
player,201212090tam,tam,MereJa20,off_pct,99%,,,,,
player,201212090tam,tam,MereJa20,defense,0,,,,,
player,201212090tam,tam,MereJa20,def_pct,0%,,,,,
player,201212090tam,tam,MereJa20,special_teams,3,,,,,
player,201212090tam,tam,MereJa20,st_pct,9%,,,,,
player,201212090tam,tam,JackVi00,pos,WR,,,,,
player,201212090tam,tam,JackVi00,offense,67,,,,,
player,201212090tam,tam,JackVi00,off_pct,93%,,,,,
player,201212090tam,tam,JackVi00,defense,0,,,,,
player,201212090tam,tam,JackVi00,def_pct,0%,,,,,
player,201212090tam,tam,JackVi00,special_teams,1,,,,,
player,201212090tam,tam,JackVi00,st_pct,3%,,,,,
player,201212090tam,tam,MartDo00,pos,RB,,,,,
player,201212090tam,tam,MartDo00,offense,63,,,,,
player,201212090tam,tam,MartDo00,off_pct,88%,,,,,
player,201212090tam,tam,MartDo00,defense,0,,,,,
player,201212090tam,tam,MartDo00,def_pct,0%,,,,,
player,201212090tam,tam,MartDo00,special_teams,1,,,,,
player,201212090tam,tam,MartDo00,st_pct,3%,,,,,
player,201212090tam,tam,WillMi04,pos,WR,,,,,
player,201212090tam,tam,WillMi04,offense,61,,,,,
player,201212090tam,tam,WillMi04,off_pct,85%,,,,,
player,201212090tam,tam,WillMi04,defense,0,,,,,
player,201212090tam,tam,WillMi04,def_pct,0%,,,,,
player,201212090tam,tam,WillMi04,special_teams,1,,,,,
player,201212090tam,tam,WillMi04,st_pct,3%,,,,,
player,201212090tam,tam,StocLu00,pos,TE,,,,,
player,201212090tam,tam,StocLu00,offense,44,,,,,
player,201212090tam,tam,StocLu00,off_pct,61%,,,,,
player,201212090tam,tam,StocLu00,defense,0,,,,,
player,201212090tam,tam,StocLu00,def_pct,0%,,,,,
player,201212090tam,tam,StocLu00,special_teams,3,,,,,
player,201212090tam,tam,StocLu00,st_pct,9%,,,,,
player,201212090tam,tam,LoriEr99,pos,FB,,,,,
player,201212090tam,tam,LoriEr99,offense,33,,,,,
player,201212090tam,tam,LoriEr99,off_pct,46%,,,,,
player,201212090tam,tam,LoriEr99,defense,0,,,,,
player,201212090tam,tam,LoriEr99,def_pct,0%,,,,,
player,201212090tam,tam,LoriEr99,special_teams,28,,,,,
player,201212090tam,tam,LoriEr99,st_pct,85%,,,,,
player,201212090tam,tam,UndeTi00,pos,WR,,,,,
player,201212090tam,tam,UndeTi00,offense,33,,,,,
player,201212090tam,tam,UndeTi00,off_pct,46%,,,,,
player,201212090tam,tam,UndeTi00,defense,0,,,,,
player,201212090tam,tam,UndeTi00,def_pct,0%,,,,,
player,201212090tam,tam,UndeTi00,special_teams,5,,,,,
player,201212090tam,tam,UndeTi00,st_pct,15%,,,,,
player,201212090tam,tam,ClarDa00,pos,TE,,,,,
player,201212090tam,tam,ClarDa00,offense,32,,,,,
player,201212090tam,tam,ClarDa00,off_pct,44%,,,,,
player,201212090tam,tam,ClarDa00,defense,0,,,,,
player,201212090tam,tam,ClarDa00,def_pct,0%,,,,,
player,201212090tam,tam,ClarDa00,special_teams,1,,,,,
player,201212090tam,tam,ClarDa00,st_pct,3%,,,,,
player,201212090tam,tam,ByhaNa00,pos,TE,,,,,
player,201212090tam,tam,ByhaNa00,offense,10,,,,,
player,201212090tam,tam,ByhaNa00,off_pct,14%,,,,,
player,201212090tam,tam,ByhaNa00,defense,0,,,,,
player,201212090tam,tam,ByhaNa00,def_pct,0%,,,,,
player,201212090tam,tam,ByhaNa00,special_teams,0,,,,,
player,201212090tam,tam,ByhaNa00,st_pct,0%,,,,,
player,201212090tam,tam,WareDa00,pos,RB,,,,,
player,201212090tam,tam,WareDa00,offense,9,,,,,
player,201212090tam,tam,WareDa00,off_pct,12%,,,,,
player,201212090tam,tam,WareDa00,defense,0,,,,,
player,201212090tam,tam,WareDa00,def_pct,0%,,,,,
player,201212090tam,tam,WareDa00,special_teams,13,,,,,
player,201212090tam,tam,WareDa00,st_pct,39%,,,,,
player,201212090tam,tam,OwusCh00,pos,WR,,,,,
player,201212090tam,tam,OwusCh00,offense,7,,,,,
player,201212090tam,tam,OwusCh00,off_pct,10%,,,,,
player,201212090tam,tam,OwusCh00,defense,0,,,,,
player,201212090tam,tam,OwusCh00,def_pct,0%,,,,,
player,201212090tam,tam,OwusCh00,special_teams,1,,,,,
player,201212090tam,tam,OwusCh00,st_pct,3%,,,,,
player,201212090tam,tam,AlleRo20,pos,G,,,,,
player,201212090tam,tam,AlleRo20,offense,1,,,,,
player,201212090tam,tam,AlleRo20,off_pct,1%,,,,,
player,201212090tam,tam,AlleRo20,defense,0,,,,,
player,201212090tam,tam,AlleRo20,def_pct,0%,,,,,
player,201212090tam,tam,AlleRo20,special_teams,3,,,,,
player,201212090tam,tam,AlleRo20,st_pct,9%,,,,,
player,201212090tam,tam,BlouLe00,pos,RB,,,,,
player,201212090tam,tam,BlouLe00,offense,1,,,,,
player,201212090tam,tam,BlouLe00,off_pct,1%,,,,,
player,201212090tam,tam,BlouLe00,defense,0,,,,,
player,201212090tam,tam,BlouLe00,def_pct,0%,,,,,
player,201212090tam,tam,BlouLe00,special_teams,0,,,,,
player,201212090tam,tam,BlouLe00,st_pct,0%,,,,,
player,201212090tam,tam,BiggE.99,pos,CB,,,,,
player,201212090tam,tam,BiggE.99,offense,0,,,,,
player,201212090tam,tam,BiggE.99,off_pct,0%,,,,,
player,201212090tam,tam,BiggE.99,defense,76,,,,,
player,201212090tam,tam,BiggE.99,def_pct,100%,,,,,
player,201212090tam,tam,BiggE.99,special_teams,11,,,,,
player,201212090tam,tam,BiggE.99,st_pct,33%,,,,,
player,201212090tam,tam,DaviLa00,pos,LB,,,,,
player,201212090tam,tam,DaviLa00,offense,0,,,,,
player,201212090tam,tam,DaviLa00,off_pct,0%,,,,,
player,201212090tam,tam,DaviLa00,defense,76,,,,,
player,201212090tam,tam,DaviLa00,def_pct,100%,,,,,
player,201212090tam,tam,DaviLa00,special_teams,6,,,,,
player,201212090tam,tam,DaviLa00,st_pct,18%,,,,,
player,201212090tam,tam,BarbRo00,pos,FS,,,,,
player,201212090tam,tam,BarbRo00,offense,0,,,,,
player,201212090tam,tam,BarbRo00,off_pct,0%,,,,,
player,201212090tam,tam,BarbRo00,defense,76,,,,,
player,201212090tam,tam,BarbRo00,def_pct,100%,,,,,
player,201212090tam,tam,BarbRo00,special_teams,6,,,,,
player,201212090tam,tam,BarbRo00,st_pct,18%,,,,,
player,201212090tam,tam,BarrMa00,pos,SS,,,,,
player,201212090tam,tam,BarrMa00,offense,0,,,,,
player,201212090tam,tam,BarrMa00,off_pct,0%,,,,,
player,201212090tam,tam,BarrMa00,defense,76,,,,,
player,201212090tam,tam,BarrMa00,def_pct,100%,,,,,
player,201212090tam,tam,BarrMa00,special_teams,4,,,,,
player,201212090tam,tam,BarrMa00,st_pct,12%,,,,,
player,201212090tam,tam,BennMi99,pos,DE,,,,,
player,201212090tam,tam,BennMi99,offense,0,,,,,
player,201212090tam,tam,BennMi99,off_pct,0%,,,,,
player,201212090tam,tam,BennMi99,defense,71,,,,,
player,201212090tam,tam,BennMi99,def_pct,93%,,,,,
player,201212090tam,tam,BennMi99,special_teams,5,,,,,
player,201212090tam,tam,BennMi99,st_pct,15%,,,,,
player,201212090tam,tam,McCoGe99,pos,DT,,,,,
player,201212090tam,tam,McCoGe99,offense,0,,,,,
player,201212090tam,tam,McCoGe99,off_pct,0%,,,,,
player,201212090tam,tam,McCoGe99,defense,65,,,,,
player,201212090tam,tam,McCoGe99,def_pct,86%,,,,,
player,201212090tam,tam,McCoGe99,special_teams,5,,,,,
player,201212090tam,tam,McCoGe99,st_pct,15%,,,,,
player,201212090tam,tam,JohnLe03,pos,CB,,,,,
player,201212090tam,tam,JohnLe03,offense,0,,,,,
player,201212090tam,tam,JohnLe03,off_pct,0%,,,,,
player,201212090tam,tam,JohnLe03,defense,62,,,,,
player,201212090tam,tam,JohnLe03,def_pct,82%,,,,,
player,201212090tam,tam,JohnLe03,special_teams,10,,,,,
player,201212090tam,tam,JohnLe03,st_pct,30%,,,,,
player,201212090tam,tam,Teo-Da99,pos,DE,,,,,
player,201212090tam,tam,Teo-Da99,offense,0,,,,,
player,201212090tam,tam,Teo-Da99,off_pct,0%,,,,,
player,201212090tam,tam,Teo-Da99,defense,56,,,,,
player,201212090tam,tam,Teo-Da99,def_pct,74%,,,,,
player,201212090tam,tam,Teo-Da99,special_teams,5,,,,,
player,201212090tam,tam,Teo-Da99,st_pct,15%,,,,,
player,201212090tam,tam,BlacAh00,pos,FS,,,,,
player,201212090tam,tam,BlacAh00,offense,0,,,,,
player,201212090tam,tam,BlacAh00,off_pct,0%,,,,,
player,201212090tam,tam,BlacAh00,defense,51,,,,,
player,201212090tam,tam,BlacAh00,def_pct,67%,,,,,
player,201212090tam,tam,BlacAh00,special_teams,14,,,,,
player,201212090tam,tam,BlacAh00,st_pct,42%,,,,,
player,201212090tam,tam,GaitAn00,pos,CB,,,,,
player,201212090tam,tam,GaitAn00,offense,0,,,,,
player,201212090tam,tam,GaitAn00,off_pct,0%,,,,,
player,201212090tam,tam,GaitAn00,defense,43,,,,,
player,201212090tam,tam,GaitAn00,def_pct,57%,,,,,
player,201212090tam,tam,GaitAn00,special_teams,5,,,,,
player,201212090tam,tam,GaitAn00,st_pct,15%,,,,,
player,201212090tam,tam,GorrDa00,pos,DB,,,,,
player,201212090tam,tam,GorrDa00,offense,0,,,,,
player,201212090tam,tam,GorrDa00,off_pct,0%,,,,,
player,201212090tam,tam,GorrDa00,defense,40,,,,,
player,201212090tam,tam,GorrDa00,def_pct,53%,,,,,
player,201212090tam,tam,GorrDa00,special_teams,20,,,,,
player,201212090tam,tam,GorrDa00,st_pct,61%,,,,,
player,201212090tam,tam,MorgAa00,pos,DE,,,,,
player,201212090tam,tam,MorgAa00,offense,0,,,,,
player,201212090tam,tam,MorgAa00,off_pct,0%,,,,,
player,201212090tam,tam,MorgAa00,defense,39,,,,,
player,201212090tam,tam,MorgAa00,def_pct,51%,,,,,
player,201212090tam,tam,MorgAa00,special_teams,14,,,,,
player,201212090tam,tam,MorgAa00,st_pct,42%,,,,,
player,201212090tam,tam,FostMa00,pos,LB,,,,,
player,201212090tam,tam,FostMa00,offense,0,,,,,
player,201212090tam,tam,FostMa00,off_pct,0%,,,,,
player,201212090tam,tam,FostMa00,defense,27,,,,,
player,201212090tam,tam,FostMa00,def_pct,36%,,,,,
player,201212090tam,tam,FostMa00,special_teams,15,,,,,
player,201212090tam,tam,FostMa00,st_pct,45%,,,,,
player,201212090tam,tam,GibsGa99,pos,DT,,,,,
player,201212090tam,tam,GibsGa99,offense,0,,,,,
player,201212090tam,tam,GibsGa99,off_pct,0%,,,,,
player,201212090tam,tam,GibsGa99,defense,27,,,,,
player,201212090tam,tam,GibsGa99,def_pct,36%,,,,,
player,201212090tam,tam,GibsGa99,special_teams,5,,,,,
player,201212090tam,tam,GibsGa99,st_pct,15%,,,,,
player,201212090tam,tam,BoweDa00,pos,DE,,,,,
player,201212090tam,tam,BoweDa00,offense,0,,,,,
player,201212090tam,tam,BoweDa00,off_pct,0%,,,,,
player,201212090tam,tam,BoweDa00,defense,27,,,,,
player,201212090tam,tam,BoweDa00,def_pct,36%,,,,,
player,201212090tam,tam,BoweDa00,special_teams,0,,,,,
player,201212090tam,tam,BoweDa00,st_pct,0%,,,,,
player,201212090tam,tam,IrviCo99,pos,DT,,,,,
player,201212090tam,tam,IrviCo99,offense,0,,,,,
player,201212090tam,tam,IrviCo99,off_pct,0%,,,,,
player,201212090tam,tam,IrviCo99,defense,18,,,,,
player,201212090tam,tam,IrviCo99,def_pct,24%,,,,,
player,201212090tam,tam,IrviCo99,special_teams,3,,,,,
player,201212090tam,tam,IrviCo99,st_pct,9%,,,,,
player,201212090tam,tam,HaywAd98,pos,LB,,,,,
player,201212090tam,tam,HaywAd98,offense,0,,,,,
player,201212090tam,tam,HaywAd98,off_pct,0%,,,,,
player,201212090tam,tam,HaywAd98,defense,5,,,,,
player,201212090tam,tam,HaywAd98,def_pct,7%,,,,,
player,201212090tam,tam,HaywAd98,special_teams,30,,,,,
player,201212090tam,tam,HaywAd98,st_pct,91%,,,,,
player,201212090tam,tam,WatsDe99,pos,LB,,,,,
player,201212090tam,tam,WatsDe99,offense,0,,,,,
player,201212090tam,tam,WatsDe99,off_pct,0%,,,,,
player,201212090tam,tam,WatsDe99,defense,2,,,,,
player,201212090tam,tam,WatsDe99,def_pct,3%,,,,,
player,201212090tam,tam,WatsDe99,special_teams,24,,,,,
player,201212090tam,tam,WatsDe99,st_pct,73%,,,,,
player,201212090tam,tam,TandKe00,pos,FS,,,,,
player,201212090tam,tam,TandKe00,offense,0,,,,,
player,201212090tam,tam,TandKe00,off_pct,0%,,,,,
player,201212090tam,tam,TandKe00,defense,0,,,,,
player,201212090tam,tam,TandKe00,def_pct,0%,,,,,
