game,2012,12,20121122,201211220det,htx,"Houston Texans",34,det,"Detroit Lions",31
player,201211220det,det,ColeEr21,off_pct,0%,,,,,
player,201211220det,det,ColeEr21,defense,75,,,,,
player,201211220det,det,ColeEr21,def_pct,95%,,,,,
player,201211220det,det,ColeEr21,special_teams,21,,,,,
player,201211220det,det,ColeEr21,st_pct,52%,,,,,
player,201211220det,det,DuraJu99,pos,LB,,,,,
player,201211220det,det,DuraJu99,offense,0,,,,,
player,201211220det,det,DuraJu99,off_pct,0%,,,,,
player,201211220det,det,DuraJu99,defense,70,,,,,
player,201211220det,det,DuraJu99,def_pct,89%,,,,,
player,201211220det,det,DuraJu99,special_teams,7,,,,,
player,201211220det,det,DuraJu99,st_pct,18%,,,,,
player,201211220det,det,LevyDe99,pos,LB,,,,,
player,201211220det,det,LevyDe99,offense,0,,,,,
player,201211220det,det,LevyDe99,off_pct,0%,,,,,
player,201211220det,det,LevyDe99,defense,69,,,,,
player,201211220det,det,LevyDe99,def_pct,87%,,,,,
player,201211220det,det,LevyDe99,special_teams,7,,,,,
player,201211220det,det,LevyDe99,st_pct,18%,,,,,
player,201211220det,det,SuhxNd99,pos,DT,,,,,
player,201211220det,det,SuhxNd99,offense,0,,,,,
player,201211220det,det,SuhxNd99,off_pct,0%,,,,,
player,201211220det,det,SuhxNd99,defense,68,,,,,
player,201211220det,det,SuhxNd99,def_pct,86%,,,,,
player,201211220det,det,SuhxNd99,special_teams,7,,,,,
player,201211220det,det,SuhxNd99,st_pct,18%,,,,,
player,201211220det,det,FairNi00,pos,DT,,,,,
player,201211220det,det,FairNi00,offense,0,,,,,
player,201211220det,det,FairNi00,off_pct,0%,,,,,
player,201211220det,det,FairNi00,defense,62,,,,,
player,201211220det,det,FairNi00,def_pct,78%,,,,,
player,201211220det,det,FairNi00,special_teams,6,,,,,
player,201211220det,det,FairNi00,st_pct,15%,,,,,
player,201211220det,det,AvriCl99,pos,DE,,,,,
player,201211220det,det,AvriCl99,offense,0,,,,,
player,201211220det,det,AvriCl99,off_pct,0%,,,,,
player,201211220det,det,AvriCl99,defense,53,,,,,
player,201211220det,det,AvriCl99,def_pct,67%,,,,,
player,201211220det,det,AvriCl99,special_teams,0,,,,,
player,201211220det,det,AvriCl99,st_pct,0%,,,,,
player,201211220det,det,VandKy99,pos,DE,,,,,
player,201211220det,det,VandKy99,offense,0,,,,,
player,201211220det,det,VandKy99,off_pct,0%,,,,,
player,201211220det,det,VandKy99,defense,47,,,,,
player,201211220det,det,VandKy99,def_pct,59%,,,,,
player,201211220det,det,VandKy99,special_teams,0,,,,,
player,201211220det,det,VandKy99,st_pct,0%,,,,,
player,201211220det,det,DelmLo99,pos,FS,,,,,
player,201211220det,det,DelmLo99,offense,0,,,,,
player,201211220det,det,DelmLo99,off_pct,0%,,,,,
player,201211220det,det,DelmLo99,defense,44,,,,,
player,201211220det,det,DelmLo99,def_pct,56%,,,,,
player,201211220det,det,DelmLo99,special_teams,3,,,,,
player,201211220det,det,DelmLo99,st_pct,8%,,,,,
player,201211220det,det,HillSa99,pos,DT,,,,,
player,201211220det,det,HillSa99,offense,0,,,,,
player,201211220det,det,HillSa99,off_pct,0%,,,,,
player,201211220det,det,HillSa99,defense,34,,,,,
player,201211220det,det,HillSa99,def_pct,43%,,,,,
player,201211220det,det,HillSa99,special_teams,7,,,,,
player,201211220det,det,HillSa99,st_pct,18%,,,,,
player,201211220det,det,JackLa98,pos,DE,,,,,
player,201211220det,det,JackLa98,offense,0,,,,,
player,201211220det,det,JackLa98,off_pct,0%,,,,,
player,201211220det,det,JackLa98,defense,34,,,,,
player,201211220det,det,JackLa98,def_pct,43%,,,,,
player,201211220det,det,JackLa98,special_teams,7,,,,,
player,201211220det,det,JackLa98,st_pct,18%,,,,,
player,201211220det,det,SilvRi00,pos,DB,,,,,
player,201211220det,det,SilvRi00,offense,0,,,,,
player,201211220det,det,SilvRi00,off_pct,0%,,,,,
player,201211220det,det,SilvRi00,defense,33,,,,,
player,201211220det,det,SilvRi00,def_pct,42%,,,,,
player,201211220det,det,SilvRi00,special_teams,18,,,,,
player,201211220det,det,SilvRi00,st_pct,45%,,,,,
player,201211220det,det,YounWi99,pos,DE,,,,,
player,201211220det,det,YounWi99,offense,0,,,,,
player,201211220det,det,YounWi99,off_pct,0%,,,,,
player,201211220det,det,YounWi99,defense,26,,,,,
player,201211220det,det,YounWi99,def_pct,33%,,,,,
player,201211220det,det,YounWi99,special_teams,20,,,,,
player,201211220det,det,YounWi99,st_pct,50%,,,,,
player,201211220det,det,GreeJo03,pos,CB,,,,,
player,201211220det,det,GreeJo03,offense,0,,,,,
player,201211220det,det,GreeJo03,off_pct,0%,,,,,
player,201211220det,det,GreeJo03,defense,19,,,,,
player,201211220det,det,GreeJo03,def_pct,24%,,,,,
player,201211220det,det,GreeJo03,special_teams,9,,,,,
player,201211220det,det,GreeJo03,st_pct,22%,,,,,
player,201211220det,det,PalmAs99,pos,LB,,,,,
player,201211220det,det,PalmAs99,offense,0,,,,,
player,201211220det,det,PalmAs99,off_pct,0%,,,,,
player,201211220det,det,PalmAs99,defense,3,,,,,
player,201211220det,det,PalmAs99,def_pct,4%,,,,,
player,201211220det,det,PalmAs99,special_teams,27,,,,,
player,201211220det,det,PalmAs99,st_pct,68%,,,,,
player,201211220det,det,WendJo99,pos,FS,,,,,
player,201211220det,det,WendJo99,offense,0,,,,,
player,201211220det,det,WendJo99,off_pct,0%,,,,,
player,201211220det,det,WendJo99,defense,0,,,,,
player,201211220det,det,WendJo99,def_pct,0%,,,,,
player,201211220det,det,WendJo99,special_teams,27,,,,,
player,201211220det,det,WendJo99,st_pct,68%,,,,,
player,201211220det,det,OsgoKa00,pos,WR,,,,,
player,201211220det,det,OsgoKa00,offense,0,,,,,
player,201211220det,det,OsgoKa00,off_pct,0%,,,,,
player,201211220det,det,OsgoKa00,defense,0,,,,,
player,201211220det,det,OsgoKa00,def_pct,0%,,,,,
player,201211220det,det,OsgoKa00,special_teams,27,,,,,
player,201211220det,det,OsgoKa00,st_pct,68%,,,,,
player,201211220det,det,WhitTa00,pos,LB,,,,,
player,201211220det,det,WhitTa00,offense,0,,,,,
player,201211220det,det,WhitTa00,off_pct,0%,,,,,
player,201211220det,det,WhitTa00,defense,0,,,,,
player,201211220det,det,WhitTa00,def_pct,0%,,,,,
player,201211220det,det,WhitTa00,special_teams,27,,,,,
player,201211220det,det,WhitTa00,st_pct,68%,,,,,
player,201211220det,det,LewiTr00,pos,LB,,,,,
player,201211220det,det,LewiTr00,offense,0,,,,,
player,201211220det,det,LewiTr00,off_pct,0%,,,,,
player,201211220det,det,LewiTr00,defense,0,,,,,
player,201211220det,det,LewiTr00,def_pct,0%,,,,,
player,201211220det,det,LewiTr00,special_teams,21,,,,,
player,201211220det,det,LewiTr00,st_pct,52%,,,,,
player,201211220det,det,CareDo00,pos,CB,,,,,
player,201211220det,det,CareDo00,offense,0,,,,,
player,201211220det,det,CareDo00,off_pct,0%,,,,,
player,201211220det,det,CareDo00,defense,0,,,,,
player,201211220det,det,CareDo00,def_pct,0%,,,,,
player,201211220det,det,CareDo00,special_teams,20,,,,,
player,201211220det,det,CareDo00,st_pct,50%,,,,,
player,201211220det,det,LogaSt00,pos,RB,,,,,
player,201211220det,det,LogaSt00,offense,0,,,,,
player,201211220det,det,LogaSt00,off_pct,0%,,,,,
player,201211220det,det,LogaSt00,defense,0,,,,,
player,201211220det,det,LogaSt00,def_pct,0%,,,,,
player,201211220det,det,LogaSt00,special_teams,19,,,,,
player,201211220det,det,LogaSt00,st_pct,48%,,,,,
player,201211220det,det,LeexPa99,pos,CB,,,,,
player,201211220det,det,LeexPa99,offense,0,,,,,
player,201211220det,det,LeexPa99,off_pct,0%,,,,,
player,201211220det,det,LeexPa99,defense,0,,,,,
player,201211220det,det,LeexPa99,def_pct,0%,,,,,
player,201211220det,det,LeexPa99,special_teams,19,,,,,
player,201211220det,det,LeexPa99,st_pct,48%,,,,,
player,201211220det,det,HarrNi20,pos,P,,,,,
player,201211220det,det,HarrNi20,offense,0,,,,,
player,201211220det,det,HarrNi20,off_pct,0%,,,,,
player,201211220det,det,HarrNi20,defense,0,,,,,
player,201211220det,det,HarrNi20,def_pct,0%,,,,,
player,201211220det,det,HarrNi20,special_teams,14,,,,,
player,201211220det,det,HarrNi20,st_pct,35%,,,,,
player,201211220det,det,MuhlDo20,pos,LS,,,,,
player,201211220det,det,MuhlDo20,offense,0,,,,,
player,201211220det,det,MuhlDo20,off_pct,0%,,,,,
player,201211220det,det,MuhlDo20,defense,0,,,,,
player,201211220det,det,MuhlDo20,def_pct,0%,,,,,
player,201211220det,det,MuhlDo20,special_teams,14,,,,,
player,201211220det,det,MuhlDo20,st_pct,35%,,,,,
player,201211220det,det,GandDy20,pos,C,,,,,
player,201211220det,det,GandDy20,offense,0,,,,,
player,201211220det,det,GandDy20,off_pct,0%,,,,,
player,201211220det,det,GandDy20,defense,0,,,,,
player,201211220det,det,GandDy20,def_pct,0%,,,,,
player,201211220det,det,GandDy20,special_teams,13,,,,,
player,201211220det,det,GandDy20,st_pct,32%,,,,,
player,201211220det,det,hansojas01,pos,K,,,,,
player,201211220det,det,hansojas01,offense,0,,,,,
player,201211220det,det,hansojas01,off_pct,0%,,,,,
player,201211220det,det,hansojas01,defense,0,,,,,
player,201211220det,det,hansojas01,def_pct,0%,,,,,
player,201211220det,det,hansojas01,special_teams,12,,,,,
player,201211220det,det,hansojas01,st_pct,30%,,,,,
player,201211220det,det,FoxxJa20,pos,T,,,,,
player,201211220det,det,FoxxJa20,offense,0,,,,,
player,201211220det,det,FoxxJa20,off_pct,0%,,,,,
player,201211220det,det,FoxxJa20,defense,0,,,,,
player,201211220det,det,FoxxJa20,def_pct,0%,,,,,
player,201211220det,det,FoxxJa20,special_teams,6,,,,,
player,201211220det,det,FoxxJa20,st_pct,15%,,,,,
player,201211220det,htx,SmitWa21,pos,G,,,,,
player,201211220det,htx,SmitWa21,offense,79,,,,,
player,201211220det,htx,SmitWa21,off_pct,100%,,,,,
player,201211220det,htx,SmitWa21,defense,0,,,,,
player,201211220det,htx,SmitWa21,def_pct,0%,,,,,
player,201211220det,htx,SmitWa21,special_teams,7,,,,,
player,201211220det,htx,SmitWa21,st_pct,18%,,,,,
player,201211220det,htx,BrowDu20,pos,T,,,,,
player,201211220det,htx,BrowDu20,offense,79,,,,,
player,201211220det,htx,BrowDu20,off_pct,100%,,,,,
player,201211220det,htx,BrowDu20,defense,0,,,,,
player,201211220det,htx,BrowDu20,def_pct,0%,,,,,
player,201211220det,htx,BrowDu20,special_teams,7,,,,,
player,201211220det,htx,BrowDu20,st_pct,18%,,,,,
player,201211220det,htx,SchaMa00,pos,QB,,,,,
player,201211220det,htx,SchaMa00,offense,79,,,,,
player,201211220det,htx,SchaMa00,off_pct,100%,,,,,
player,201211220det,htx,SchaMa00,defense,0,,,,,
player,201211220det,htx,SchaMa00,def_pct,0%,,,,,
player,201211220det,htx,SchaMa00,special_teams,0,,,,,
player,201211220det,htx,SchaMa00,st_pct,0%,,,,,
player,201211220det,htx,MyerCh20,pos,C,,,,,
player,201211220det,htx,MyerCh20,offense,79,,,,,
player,201211220det,htx,MyerCh20,off_pct,100%,,,,,
player,201211220det,htx,MyerCh20,defense,0,,,,,
player,201211220det,htx,MyerCh20,def_pct,0%,,,,,
player,201211220det,htx,MyerCh20,special_teams,0,,,,,
player,201211220det,htx,MyerCh20,st_pct,0%,,,,,
player,201211220det,htx,JohnAn02,pos,WR,,,,,
player,201211220det,htx,JohnAn02,offense,71,,,,,
player,201211220det,htx,JohnAn02,off_pct,90%,,,,,
player,201211220det,htx,JohnAn02,defense,0,,,,,
player,201211220det,htx,JohnAn02,def_pct,0%,,,,,
player,201211220det,htx,JohnAn02,special_teams,0,,,,,
player,201211220det,htx,JohnAn02,st_pct,0%,,,,,
player,201211220det,htx,HarrRy20,pos,T,,,,,
player,201211220det,htx,HarrRy20,offense,70,,,,,
player,201211220det,htx,HarrRy20,off_pct,89%,,,,,
player,201211220det,htx,HarrRy20,defense,0,,,,,
player,201211220det,htx,HarrRy20,def_pct,0%,,,,,
player,201211220det,htx,HarrRy20,special_teams,7,,,,,
player,201211220det,htx,HarrRy20,st_pct,18%,,,,,
player,201211220det,htx,JoneBe01,pos,C,,,,,
player,201211220det,htx,JoneBe01,offense,64,,,,,
player,201211220det,htx,JoneBe01,off_pct,81%,,,,,
player,201211220det,htx,JoneBe01,defense,0,,,,,
player,201211220det,htx,JoneBe01,def_pct,0%,,,,,
player,201211220det,htx,JoneBe01,special_teams,7,,,,,
player,201211220det,htx,JoneBe01,st_pct,18%,,,,,
player,201211220det,htx,FostAr00,pos,RB,,,,,
player,201211220det,htx,FostAr00,offense,64,,,,,
player,201211220det,htx,FostAr00,off_pct,81%,,,,,
player,201211220det,htx,FostAr00,defense,0,,,,,
player,201211220det,htx,FostAr00,def_pct,0%,,,,,
player,201211220det,htx,FostAr00,special_teams,0,,,,,
player,201211220det,htx,FostAr00,st_pct,0%,,,,,
player,201211220det,htx,WaltKe00,pos,WR,,,,,
player,201211220det,htx,WaltKe00,offense,62,,,,,
player,201211220det,htx,WaltKe00,off_pct,78%,,,,,
player,201211220det,htx,WaltKe00,defense,0,,,,,
player,201211220det,htx,WaltKe00,def_pct,0%,,,,,
player,201211220det,htx,WaltKe00,special_teams,0,,,,,
player,201211220det,htx,WaltKe00,st_pct,0%,,,,,
player,201211220det,htx,GrahGa00,pos,TE,,,,,
player,201211220det,htx,GrahGa00,offense,54,,,,,
player,201211220det,htx,GrahGa00,off_pct,68%,,,,,
player,201211220det,htx,GrahGa00,defense,0,,,,,
player,201211220det,htx,GrahGa00,def_pct,0%,,,,,
player,201211220det,htx,GrahGa00,special_teams,9,,,,,
player,201211220det,htx,GrahGa00,st_pct,22%,,,,,
player,201211220det,htx,CaseJa00,pos,FB,,,,,
player,201211220det,htx,CaseJa00,offense,47,,,,,
player,201211220det,htx,CaseJa00,off_pct,59%,,,,,
player,201211220det,htx,CaseJa00,defense,0,,,,,
player,201211220det,htx,CaseJa00,def_pct,0%,,,,,
player,201211220det,htx,CaseJa00,special_teams,12,,,,,
player,201211220det,htx,CaseJa00,st_pct,30%,,,,,
player,201211220det,htx,DaniOw00,pos,TE,,,,,
player,201211220det,htx,DaniOw00,offense,44,,,,,
player,201211220det,htx,DaniOw00,off_pct,56%,,,,,
player,201211220det,htx,DaniOw00,defense,0,,,,,
player,201211220det,htx,DaniOw00,def_pct,0%,,,,,
player,201211220det,htx,DaniOw00,special_teams,7,,,,,
player,201211220det,htx,DaniOw00,st_pct,18%,,,,,
player,201211220det,htx,MartKe01,pos,WR,,,,,
player,201211220det,htx,MartKe01,offense,21,,,,,
player,201211220det,htx,MartKe01,off_pct,27%,,,,,
player,201211220det,htx,MartKe01,defense,0,,,,,
player,201211220det,htx,MartKe01,def_pct,0%,,,,,
player,201211220det,htx,MartKe01,special_teams,14,,,,,
player,201211220det,htx,MartKe01,st_pct,35%,,,,,
player,201211220det,htx,JeanLe01,pos,WR,,,,,
player,201211220det,htx,JeanLe01,offense,16,,,,,
player,201211220det,htx,JeanLe01,off_pct,20%,,,,,
player,201211220det,htx,JeanLe01,defense,0,,,,,
player,201211220det,htx,JeanLe01,def_pct,0%,,,,,
player,201211220det,htx,JeanLe01,special_teams,8,,,,,
player,201211220det,htx,JeanLe01,st_pct,20%,,,,,
player,201211220det,htx,CaldAn20,pos,G,,,,,
player,201211220det,htx,CaldAn20,offense,15,,,,,
player,201211220det,htx,CaldAn20,off_pct,19%,,,,,
player,201211220det,htx,CaldAn20,defense,0,,,,,
player,201211220det,htx,CaldAn20,def_pct,0%,,,,,
player,201211220det,htx,CaldAn20,special_teams,7,,,,,
player,201211220det,htx,CaldAn20,st_pct,18%,,,,,
player,201211220det,htx,ForsJu00,pos,RB,,,,,
player,201211220det,htx,ForsJu00,offense,14,,,,,
player,201211220det,htx,ForsJu00,off_pct,18%,,,,,
player,201211220det,htx,ForsJu00,defense,0,,,,,
player,201211220det,htx,ForsJu00,def_pct,0%,,,,,
player,201211220det,htx,ForsJu00,special_teams,5,,,,,
player,201211220det,htx,ForsJu00,st_pct,12%,,,,,
player,201211220det,htx,NewtDe00,pos,T,,,,,
player,201211220det,htx,NewtDe00,offense,9,,,,,
player,201211220det,htx,NewtDe00,off_pct,11%,,,,,
player,201211220det,htx,NewtDe00,defense,0,,,,,
player,201211220det,htx,NewtDe00,def_pct,0%,,,,,
player,201211220det,htx,NewtDe00,special_teams,0,,,,,
player,201211220det,htx,NewtDe00,st_pct,0%,,,,,
player,201211220det,htx,BrooBr00,pos,G,,,,,
player,201211220det,htx,BrooBr00,offense,2,,,,,
player,201211220det,htx,BrooBr00,off_pct,3%,,,,,
player,201211220det,htx,BrooBr00,defense,0,,,,,
player,201211220det,htx,BrooBr00,def_pct,0%,,,,,
player,201211220det,htx,BrooBr00,special_teams,7,,,,,
player,201211220det,htx,BrooBr00,st_pct,18%,,,,,
player,201211220det,htx,BarwCo99,pos,LB,,,,,
player,201211220det,htx,BarwCo99,offense,0,,,,,
player,201211220det,htx,BarwCo99,off_pct,0%,,,,,
player,201211220det,htx,BarwCo99,defense,89,,,,,
player,201211220det,htx,BarwCo99,def_pct,100%,,,,,
player,201211220det,htx,BarwCo99,special_teams,13,,,,,
player,201211220det,htx,BarwCo99,st_pct,32%,,,,,
player,201211220det,htx,MannDa21,pos,FS,,,,,
player,201211220det,htx,MannDa21,offense,0,,,,,
player,201211220det,htx,MannDa21,off_pct,0%,,,,,
player,201211220det,htx,MannDa21,defense,89,,,,,
player,201211220det,htx,MannDa21,def_pct,100%,,,,,
player,201211220det,htx,MannDa21,special_teams,11,,,,,
player,201211220det,htx,MannDa21,st_pct,28%,,,,,
player,201211220det,htx,JackKa99,pos,CB,,,,,
player,201211220det,htx,JackKa99,offense,0,,,,,
player,201211220det,htx,JackKa99,off_pct,0%,,,,,
player,201211220det,htx,JackKa99,defense,89,,,,,
player,201211220det,htx,JackKa99,def_pct,100%,,,,,
player,201211220det,htx,JackKa99,special_teams,6,,,,,
player,201211220det,htx,JackKa99,st_pct,15%,,,,,
player,201211220det,htx,QuinGl99,pos,SS,,,,,
player,201211220det,htx,QuinGl99,offense,0,,,,,
player,201211220det,htx,QuinGl99,off_pct,0%,,,,,
player,201211220det,htx,QuinGl99,defense,87,,,,,
player,201211220det,htx,QuinGl99,def_pct,98%,,,,,
player,201211220det,htx,QuinGl99,special_teams,14,,,,,
player,201211220det,htx,QuinGl99,st_pct,35%,,,,,
player,201211220det,htx,WattJ.00,pos,DE,,,,,
player,201211220det,htx,WattJ.00,offense,0,,,,,
player,201211220det,htx,WattJ.00,off_pct,0%,,,,,
player,201211220det,htx,WattJ.00,defense,85,,,,,
player,201211220det,htx,WattJ.00,def_pct,96%,,,,,
player,201211220det,htx,WattJ.00,special_teams,6,,,,,
player,201211220det,htx,WattJ.00,st_pct,15%,,,,,
player,201211220det,htx,McCaBr99,pos,CB,,,,,
player,201211220det,htx,McCaBr99,offense,0,,,,,
player,201211220det,htx,McCaBr99,off_pct,0%,,,,,
player,201211220det,htx,McCaBr99,defense,72,,,,,
player,201211220det,htx,McCaBr99,def_pct,81%,,,,,
player,201211220det,htx,McCaBr99,special_teams,16,,,,,
player,201211220det,htx,McCaBr99,st_pct,40%,,,,,
player,201211220det,htx,SmitAn22,pos,DE,,,,,
player,201211220det,htx,SmitAn22,offense,0,,,,,
player,201211220det,htx,SmitAn22,off_pct,0%,,,,,
player,201211220det,htx,SmitAn22,defense,72,,,,,
player,201211220det,htx,SmitAn22,def_pct,81%,,,,,
player,201211220det,htx,SmitAn22,special_teams,6,,,,,
player,201211220det,htx,SmitAn22,st_pct,15%,,,,,
player,201211220det,htx,MercWh00,pos,LB,,,,,
player,201211220det,htx,MercWh00,offense,0,,,,,
player,201211220det,htx,MercWh00,off_pct,0%,,,,,
player,201211220det,htx,MercWh00,defense,70,,,,,
player,201211220det,htx,MercWh00,def_pct,79%,,,,,
player,201211220det,htx,MercWh00,special_teams,12,,,,,
player,201211220det,htx,MercWh00,st_pct,30%,,,,,
player,201211220det,htx,BallAl99,pos,CB,,,,,
player,201211220det,htx,BallAl99,offense,0,,,,,
player,201211220det,htx,BallAl99,off_pct,0%,,,,,
player,201211220det,htx,BallAl99,defense,68,,,,,
player,201211220det,htx,BallAl99,def_pct,76%,,,,,
player,201211220det,htx,BallAl99,special_teams,20,,,,,
player,201211220det,htx,BallAl99,st_pct,50%,,,,,
player,201211220det,htx,JameBr20,pos,LB,,,,,
player,201211220det,htx,JameBr20,offense,0,,,,,
player,201211220det,htx,JameBr20,off_pct,0%,,,,,
player,201211220det,htx,JameBr20,defense,58,,,,,
player,201211220det,htx,JameBr20,def_pct,65%,,,,,
player,201211220det,htx,JameBr20,special_teams,5,,,,,
player,201211220det,htx,JameBr20,st_pct,12%,,,,,
player,201211220det,htx,SharDa01,pos,LB,,,,,
player,201211220det,htx,SharDa01,offense,0,,,,,
player,201211220det,htx,SharDa01,off_pct,0%,,,,,
player,201211220det,htx,SharDa01,defense,58,,,,,
player,201211220det,htx,SharDa01,def_pct,65%,,,,,
player,201211220det,htx,SharDa01,special_teams,0,,,,,
player,201211220det,htx,SharDa01,st_pct,0%,,,,,
player,201211220det,htx,DempQu99,pos,FS,,,,,
player,201211220det,htx,DempQu99,offense,0,,,,,
player,201211220det,htx,DempQu99,off_pct,0%,,,,,
player,201211220det,htx,DempQu99,defense,50,,,,,
player,201211220det,htx,DempQu99,def_pct,56%,,,,,
player,201211220det,htx,DempQu99,special_teams,12,,,,,
player,201211220det,htx,DempQu99,st_pct,30%,,,,,
player,201211220det,htx,MitcEa99,pos,NT,,,,,
player,201211220det,htx,MitcEa99,offense,0,,,,,
player,201211220det,htx,MitcEa99,off_pct,0%,,,,,
player,201211220det,htx,MitcEa99,defense,43,,,,,
player,201211220det,htx,MitcEa99,def_pct,48%,,,,,
player,201211220det,htx,MitcEa99,special_teams,6,,,,,
player,201211220det,htx,MitcEa99,st_pct,15%,,,,,
player,201211220det,htx,ReedBr00,pos,LB,,,,,
player,201211220det,htx,ReedBr00,offense,0,,,,,
player,201211220det,htx,ReedBr00,off_pct,0%,,,,,
player,201211220det,htx,ReedBr00,defense,16,,,,,
player,201211220det,htx,ReedBr00,def_pct,18%,,,,,
player,201211220det,htx,ReedBr00,special_teams,1,,,,,
player,201211220det,htx,ReedBr00,st_pct,2%,,,,,
player,201211220det,htx,CricJa00,pos,DE,,,,,
player,201211220det,htx,CricJa00,offense,0,,,,,
player,201211220det,htx,CricJa00,off_pct,0%,,,,,
player,201211220det,htx,CricJa00,defense,15,,,,,
player,201211220det,htx,CricJa00,def_pct,17%,,,,,
player,201211220det,htx,CricJa00,special_teams,12,,,,,
player,201211220det,htx,CricJa00,st_pct,30%,,,,,
player,201211220det,htx,RuudBa20,pos,LB,,,,,
player,201211220det,htx,RuudBa20,offense,0,,,,,
player,201211220det,htx,RuudBa20,off_pct,0%,,,,,
player,201211220det,htx,RuudBa20,defense,12,,,,,
player,201211220det,htx,RuudBa20,def_pct,13%,,,,,
player,201211220det,htx,RuudBa20,special_teams,21,,,,,
player,201211220det,htx,RuudBa20,st_pct,52%,,,,,
player,201211220det,htx,BramBr00,pos,LB,,,,,
player,201211220det,htx,BramBr00,offense,0,,,,,
player,201211220det,htx,BramBr00,off_pct,0%,,,,,
player,201211220det,htx,BramBr00,defense,3,,,,,
player,201211220det,htx,BramBr00,def_pct,3%,,,,,
player,201211220det,htx,BramBr00,special_teams,27,,,,,
player,201211220det,htx,BramBr00,st_pct,68%,,,,,
player,201211220det,htx,McClTe00,pos,DT,,,,,
player,201211220det,htx,McClTe00,offense,0,,,,,
player,201211220det,htx,McClTe00,off_pct,0%,,,,,
player,201211220det,htx,McClTe00,defense,2,,,,,
player,201211220det,htx,McClTe00,def_pct,2%,,,,,
player,201211220det,htx,McClTe00,special_teams,0,,,,,
player,201211220det,htx,McClTe00,st_pct,0%,,,,,
player,201211220det,htx,HarrBr00,pos,CB,,,,,
player,201211220det,htx,HarrBr00,offense,0,,,,,
player,201211220det,htx,HarrBr00,off_pct,0%,,,,,
player,201211220det,htx,HarrBr00,defense,1,,,,,
player,201211220det,htx,HarrBr00,def_pct,1%,,,,,
player,201211220det,htx,HarrBr00,special_teams,14,,,,,
player,201211220det,htx,HarrBr00,st_pct,35%,,,,,
player,201211220det,htx,NadiJe00,pos,LB,,,,,
player,201211220det,htx,NadiJe00,offense,0,,,,,
player,201211220det,htx,NadiJe00,off_pct,0%,,,,,
player,201211220det,htx,NadiJe00,defense,0,,,,,
player,201211220det,htx,NadiJe00,def_pct,0%,,,,,
player,201211220det,htx,NadiJe00,special_teams,27,,,,,
player,201211220det,htx,NadiJe00,st_pct,68%,,,,,
player,201211220det,htx,KeoxSh00,pos,FS,,,,,
player,201211220det,htx,KeoxSh00,offense,0,,,,,
player,201211220det,htx,KeoxSh00,off_pct,0%,,,,,
player,201211220det,htx,KeoxSh00,defense,0,,,,,
player,201211220det,htx,KeoxSh00,def_pct,0%,,,,,
player,201211220det,htx,KeoxSh00,special_teams,27,,,,,
player,201211220det,htx,KeoxSh00,st_pct,68%,,,,,
player,201211220det,htx,ClutTy00,pos,FB,,,,,
player,201211220det,htx,ClutTy00,offense,0,,,,,
player,201211220det,htx,ClutTy00,off_pct,0%,,,,,
player,201211220det,htx,ClutTy00,defense,0,,,,,
player,201211220det,htx,ClutTy00,def_pct,0%,,,,,
player,201211220det,htx,ClutTy00,special_teams,20,,,,,
player,201211220det,htx,ClutTy00,st_pct,50%,,,,,
player,201211220det,htx,CarmRo00,pos,CB,,,,,
player,201211220det,htx,CarmRo00,offense,0,,,,,
player,201211220det,htx,CarmRo00,off_pct,0%,,,,,
player,201211220det,htx,CarmRo00,defense,0,,,,,
player,201211220det,htx,CarmRo00,def_pct,0%,,,,,
player,201211220det,htx,CarmRo00,special_teams,14,,,,,
player,201211220det,htx,CarmRo00,st_pct,35%,,,,,
player,201211220det,htx,grahasha01,pos,K,,,,,
player,201211220det,htx,grahasha01,offense,0,,,,,
player,201211220det,htx,grahasha01,off_pct,0%,,,,,
player,201211220det,htx,grahasha01,defense,0,,,,,
player,201211220det,htx,grahasha01,def_pct,0%,,,,,
player,201211220det,htx,grahasha01,special_teams,14,,,,,
player,201211220det,htx,grahasha01,st_pct,35%,,,,,
player,201211220det,htx,JoneDo21,pos,P,,,,,
player,201211220det,htx,JoneDo21,offense,0,,,,,
player,201211220det,htx,JoneDo21,off_pct,0%,,,,,
player,201211220det,htx,JoneDo21,defense,0,,,,,
player,201211220det,htx,JoneDo21,def_pct,0%,,,,,
player,201211220det,htx,JoneDo21,special_teams,13,,,,,
player,201211220det,htx,JoneDo21,st_pct,32%,,,,,
player,201211220det,htx,GrimJo01,pos,RB,,,,,
player,201211220det,htx,GrimJo01,offense,0,,,,,
player,201211220det,htx,GrimJo01,off_pct,0%,,,,,
player,201211220det,htx,GrimJo01,defense,0,,,,,
player,201211220det,htx,GrimJo01,def_pct,0%,,,,,
player,201211220det,htx,GrimJo01,special_teams,13,,,,,
player,201211220det,htx,GrimJo01,st_pct,32%,,,,,
player,201211220det,htx,WeekJo00,pos,LS,,,,,
player,201211220det,htx,WeekJo00,offense,0,,,,,
player,201211220det,htx,WeekJo00,off_pct,0%,,,,,
player,201211220det,htx,WeekJo00,defense,0,,,,,
player,201211220det,htx,WeekJo00,def_pct,0%,,,,,
player,201211220det,htx,WeekJo00,special_teams,13,,,,,
player,201211220det,htx,WeekJo00,st_pct,32%,,,,,
