game,2012,13,20121202,201212020rai,cle,"Cleveland Browns",20,rai,"Oakland Raiders",17
player,201212020rai,cle,HaggEr00,tackles_loss,0,,,,,
player,201212020rai,cle,HaggEr00,qb_hits,0,,,,,
player,201212020rai,cle,HaggEr00,fumbles_rec,0,,,,,
player,201212020rai,cle,HaggEr00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,HaggEr00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,HaggEr00,fumbles_forced,0,,,,,
player,201212020rai,cle,JackDQ20,def_int,0,,,,,
player,201212020rai,cle,JackDQ20,def_int_yds,0,,,,,
player,201212020rai,cle,JackDQ20,def_int_td,0,,,,,
player,201212020rai,cle,JackDQ20,def_int_long,0,,,,,
player,201212020rai,cle,JackDQ20,pass_defended,0,,,,,
player,201212020rai,cle,JackDQ20,sacks,0.0,,,,,
player,201212020rai,cle,JackDQ20,tackles_combined,5,,,,,
player,201212020rai,cle,JackDQ20,tackles_solo,4,,,,,
player,201212020rai,cle,JackDQ20,tackles_assists,1,,,,,
player,201212020rai,cle,JackDQ20,tackles_loss,0,,,,,
player,201212020rai,cle,JackDQ20,qb_hits,0,,,,,
player,201212020rai,cle,JackDQ20,fumbles_rec,0,,,,,
player,201212020rai,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201212020rai,cle,JackDQ20,fumbles_forced,0,,,,,
player,201212020rai,cle,HadeJo99,def_int,0,,,,,
player,201212020rai,cle,HadeJo99,def_int_yds,0,,,,,
player,201212020rai,cle,HadeJo99,def_int_td,0,,,,,
player,201212020rai,cle,HadeJo99,def_int_long,0,,,,,
player,201212020rai,cle,HadeJo99,pass_defended,1,,,,,
player,201212020rai,cle,HadeJo99,sacks,0.0,,,,,
player,201212020rai,cle,HadeJo99,tackles_combined,4,,,,,
player,201212020rai,cle,HadeJo99,tackles_solo,4,,,,,
player,201212020rai,cle,HadeJo99,tackles_assists,0,,,,,
player,201212020rai,cle,HadeJo99,tackles_loss,0,,,,,
player,201212020rai,cle,HadeJo99,qb_hits,0,,,,,
player,201212020rai,cle,HadeJo99,fumbles_rec,0,,,,,
player,201212020rai,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201212020rai,cle,HadeJo99,fumbles_forced,0,,,,,
player,201212020rai,cle,MaiaKa99,def_int,0,,,,,
player,201212020rai,cle,MaiaKa99,def_int_yds,0,,,,,
player,201212020rai,cle,MaiaKa99,def_int_td,0,,,,,
player,201212020rai,cle,MaiaKa99,def_int_long,0,,,,,
player,201212020rai,cle,MaiaKa99,pass_defended,0,,,,,
player,201212020rai,cle,MaiaKa99,sacks,0.0,,,,,
player,201212020rai,cle,MaiaKa99,tackles_combined,4,,,,,
player,201212020rai,cle,MaiaKa99,tackles_solo,3,,,,,
player,201212020rai,cle,MaiaKa99,tackles_assists,1,,,,,
player,201212020rai,cle,MaiaKa99,tackles_loss,0,,,,,
player,201212020rai,cle,MaiaKa99,qb_hits,0,,,,,
player,201212020rai,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201212020rai,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201212020rai,cle,MaiaKa99,fumbles_forced,1,,,,,
player,201212020rai,cle,RobeCr00,def_int,0,,,,,
player,201212020rai,cle,RobeCr00,def_int_yds,0,,,,,
player,201212020rai,cle,RobeCr00,def_int_td,0,,,,,
player,201212020rai,cle,RobeCr00,def_int_long,0,,,,,
player,201212020rai,cle,RobeCr00,pass_defended,0,,,,,
player,201212020rai,cle,RobeCr00,sacks,0.0,,,,,
player,201212020rai,cle,RobeCr00,tackles_combined,4,,,,,
player,201212020rai,cle,RobeCr00,tackles_solo,4,,,,,
player,201212020rai,cle,RobeCr00,tackles_assists,0,,,,,
player,201212020rai,cle,RobeCr00,tackles_loss,0,,,,,
player,201212020rai,cle,RobeCr00,qb_hits,0,,,,,
player,201212020rai,cle,RobeCr00,fumbles_rec,0,,,,,
player,201212020rai,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,RobeCr00,fumbles_forced,0,,,,,
player,201212020rai,cle,RubiAh99,def_int,0,,,,,
player,201212020rai,cle,RubiAh99,def_int_yds,0,,,,,
player,201212020rai,cle,RubiAh99,def_int_td,0,,,,,
player,201212020rai,cle,RubiAh99,def_int_long,0,,,,,
player,201212020rai,cle,RubiAh99,pass_defended,0,,,,,
player,201212020rai,cle,RubiAh99,sacks,0.0,,,,,
player,201212020rai,cle,RubiAh99,tackles_combined,3,,,,,
player,201212020rai,cle,RubiAh99,tackles_solo,1,,,,,
player,201212020rai,cle,RubiAh99,tackles_assists,2,,,,,
player,201212020rai,cle,RubiAh99,tackles_loss,0,,,,,
player,201212020rai,cle,RubiAh99,qb_hits,0,,,,,
player,201212020rai,cle,RubiAh99,fumbles_rec,0,,,,,
player,201212020rai,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201212020rai,cle,RubiAh99,fumbles_forced,0,,,,,
player,201212020rai,cle,SkriBu00,def_int,0,,,,,
player,201212020rai,cle,SkriBu00,def_int_yds,0,,,,,
player,201212020rai,cle,SkriBu00,def_int_td,0,,,,,
player,201212020rai,cle,SkriBu00,def_int_long,0,,,,,
player,201212020rai,cle,SkriBu00,pass_defended,2,,,,,
player,201212020rai,cle,SkriBu00,sacks,0.0,,,,,
player,201212020rai,cle,SkriBu00,tackles_combined,3,,,,,
player,201212020rai,cle,SkriBu00,tackles_solo,3,,,,,
player,201212020rai,cle,SkriBu00,tackles_assists,0,,,,,
player,201212020rai,cle,SkriBu00,tackles_loss,1,,,,,
player,201212020rai,cle,SkriBu00,qb_hits,0,,,,,
player,201212020rai,cle,SkriBu00,fumbles_rec,0,,,,,
player,201212020rai,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,SkriBu00,fumbles_forced,0,,,,,
player,201212020rai,cle,WardT.99,def_int,0,,,,,
player,201212020rai,cle,WardT.99,def_int_yds,0,,,,,
player,201212020rai,cle,WardT.99,def_int_td,0,,,,,
player,201212020rai,cle,WardT.99,def_int_long,0,,,,,
player,201212020rai,cle,WardT.99,pass_defended,0,,,,,
player,201212020rai,cle,WardT.99,sacks,0.0,,,,,
player,201212020rai,cle,WardT.99,tackles_combined,3,,,,,
player,201212020rai,cle,WardT.99,tackles_solo,2,,,,,
player,201212020rai,cle,WardT.99,tackles_assists,1,,,,,
player,201212020rai,cle,WardT.99,tackles_loss,0,,,,,
player,201212020rai,cle,WardT.99,qb_hits,0,,,,,
player,201212020rai,cle,WardT.99,fumbles_rec,0,,,,,
player,201212020rai,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201212020rai,cle,WardT.99,fumbles_forced,0,,,,,
player,201212020rai,cle,RuckFr99,def_int,0,,,,,
player,201212020rai,cle,RuckFr99,def_int_yds,0,,,,,
player,201212020rai,cle,RuckFr99,def_int_td,0,,,,,
player,201212020rai,cle,RuckFr99,def_int_long,0,,,,,
player,201212020rai,cle,RuckFr99,pass_defended,1,,,,,
player,201212020rai,cle,RuckFr99,sacks,0.0,,,,,
player,201212020rai,cle,RuckFr99,tackles_combined,2,,,,,
player,201212020rai,cle,RuckFr99,tackles_solo,2,,,,,
player,201212020rai,cle,RuckFr99,tackles_assists,0,,,,,
player,201212020rai,cle,RuckFr99,tackles_loss,1,,,,,
player,201212020rai,cle,RuckFr99,qb_hits,0,,,,,
player,201212020rai,cle,RuckFr99,fumbles_rec,0,,,,,
player,201212020rai,cle,RuckFr99,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,RuckFr99,fumbles_rec_td,0,,,,,
player,201212020rai,cle,RuckFr99,fumbles_forced,0,,,,,
player,201212020rai,cle,SheaJa00,def_int,0,,,,,
player,201212020rai,cle,SheaJa00,def_int_yds,0,,,,,
player,201212020rai,cle,SheaJa00,def_int_td,0,,,,,
player,201212020rai,cle,SheaJa00,def_int_long,0,,,,,
player,201212020rai,cle,SheaJa00,pass_defended,0,,,,,
player,201212020rai,cle,SheaJa00,sacks,0.0,,,,,
player,201212020rai,cle,SheaJa00,tackles_combined,2,,,,,
player,201212020rai,cle,SheaJa00,tackles_solo,2,,,,,
player,201212020rai,cle,SheaJa00,tackles_assists,0,,,,,
player,201212020rai,cle,SheaJa00,tackles_loss,0,,,,,
player,201212020rai,cle,SheaJa00,qb_hits,0,,,,,
player,201212020rai,cle,SheaJa00,fumbles_rec,0,,,,,
player,201212020rai,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,SheaJa00,fumbles_forced,0,,,,,
player,201212020rai,cle,BadeJo00,def_int,0,,,,,
player,201212020rai,cle,BadeJo00,def_int_yds,0,,,,,
player,201212020rai,cle,BadeJo00,def_int_td,0,,,,,
player,201212020rai,cle,BadeJo00,def_int_long,0,,,,,
player,201212020rai,cle,BadeJo00,pass_defended,0,,,,,
player,201212020rai,cle,BadeJo00,sacks,0.0,,,,,
player,201212020rai,cle,BadeJo00,tackles_combined,1,,,,,
player,201212020rai,cle,BadeJo00,tackles_solo,1,,,,,
player,201212020rai,cle,BadeJo00,tackles_assists,0,,,,,
player,201212020rai,cle,BadeJo00,tackles_loss,0,,,,,
player,201212020rai,cle,BadeJo00,qb_hits,0,,,,,
player,201212020rai,cle,BadeJo00,fumbles_rec,0,,,,,
player,201212020rai,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,BadeJo00,fumbles_forced,0,,,,,
player,201212020rai,cle,CardTa00,def_int,0,,,,,
player,201212020rai,cle,CardTa00,def_int_yds,0,,,,,
player,201212020rai,cle,CardTa00,def_int_td,0,,,,,
player,201212020rai,cle,CardTa00,def_int_long,0,,,,,
player,201212020rai,cle,CardTa00,pass_defended,0,,,,,
player,201212020rai,cle,CardTa00,sacks,0.0,,,,,
player,201212020rai,cle,CardTa00,tackles_combined,1,,,,,
player,201212020rai,cle,CardTa00,tackles_solo,1,,,,,
player,201212020rai,cle,CardTa00,tackles_assists,0,,,,,
player,201212020rai,cle,CardTa00,tackles_loss,0,,,,,
player,201212020rai,cle,CardTa00,qb_hits,0,,,,,
player,201212020rai,cle,CardTa00,fumbles_rec,0,,,,,
player,201212020rai,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,CardTa00,fumbles_forced,0,,,,,
player,201212020rai,cle,HughJo00,def_int,0,,,,,
player,201212020rai,cle,HughJo00,def_int_yds,0,,,,,
player,201212020rai,cle,HughJo00,def_int_td,0,,,,,
player,201212020rai,cle,HughJo00,def_int_long,0,,,,,
player,201212020rai,cle,HughJo00,pass_defended,0,,,,,
player,201212020rai,cle,HughJo00,sacks,0.0,,,,,
player,201212020rai,cle,HughJo00,tackles_combined,1,,,,,
player,201212020rai,cle,HughJo00,tackles_solo,1,,,,,
player,201212020rai,cle,HughJo00,tackles_assists,0,,,,,
player,201212020rai,cle,HughJo00,tackles_loss,0,,,,,
player,201212020rai,cle,HughJo00,qb_hits,0,,,,,
player,201212020rai,cle,HughJo00,fumbles_rec,0,,,,,
player,201212020rai,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,HughJo00,fumbles_forced,0,,,,,
player,201212020rai,cle,OgboCh00,def_int,0,,,,,
player,201212020rai,cle,OgboCh00,def_int_yds,0,,,,,
player,201212020rai,cle,OgboCh00,def_int_td,0,,,,,
player,201212020rai,cle,OgboCh00,def_int_long,0,,,,,
player,201212020rai,cle,OgboCh00,pass_defended,0,,,,,
player,201212020rai,cle,OgboCh00,sacks,0.0,,,,,
player,201212020rai,cle,OgboCh00,tackles_combined,1,,,,,
player,201212020rai,cle,OgboCh00,tackles_solo,1,,,,,
player,201212020rai,cle,OgboCh00,tackles_assists,0,,,,,
player,201212020rai,cle,OgboCh00,tackles_loss,0,,,,,
player,201212020rai,cle,OgboCh00,qb_hits,0,,,,,
player,201212020rai,cle,OgboCh00,fumbles_rec,0,,,,,
player,201212020rai,cle,OgboCh00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,OgboCh00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,OgboCh00,fumbles_forced,0,,,,,
player,201212020rai,cle,TaylPh00,def_int,0,,,,,
player,201212020rai,cle,TaylPh00,def_int_yds,0,,,,,
player,201212020rai,cle,TaylPh00,def_int_td,0,,,,,
player,201212020rai,cle,TaylPh00,def_int_long,0,,,,,
player,201212020rai,cle,TaylPh00,pass_defended,0,,,,,
player,201212020rai,cle,TaylPh00,sacks,0.0,,,,,
player,201212020rai,cle,TaylPh00,tackles_combined,1,,,,,
player,201212020rai,cle,TaylPh00,tackles_solo,1,,,,,
player,201212020rai,cle,TaylPh00,tackles_assists,0,,,,,
player,201212020rai,cle,TaylPh00,tackles_loss,0,,,,,
player,201212020rai,cle,TaylPh00,qb_hits,0,,,,,
player,201212020rai,cle,TaylPh00,fumbles_rec,0,,,,,
player,201212020rai,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201212020rai,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201212020rai,cle,TaylPh00,fumbles_forced,0,,,,,
player,201212020rai,rai,GiorMa20,def_int,1,,,,,
player,201212020rai,rai,GiorMa20,def_int_yds,24,,,,,
player,201212020rai,rai,GiorMa20,def_int_td,0,,,,,
player,201212020rai,rai,GiorMa20,def_int_long,24,,,,,
player,201212020rai,rai,GiorMa20,pass_defended,1,,,,,
player,201212020rai,rai,GiorMa20,sacks,0.0,,,,,
player,201212020rai,rai,GiorMa20,tackles_combined,1,,,,,
player,201212020rai,rai,GiorMa20,tackles_solo,1,,,,,
player,201212020rai,rai,GiorMa20,tackles_assists,0,,,,,
player,201212020rai,rai,GiorMa20,tackles_loss,0,,,,,
player,201212020rai,rai,GiorMa20,qb_hits,0,,,,,
player,201212020rai,rai,GiorMa20,fumbles_rec,0,,,,,
player,201212020rai,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201212020rai,rai,GiorMa20,fumbles_forced,0,,,,,
player,201212020rai,rai,AdamPh00,def_int,1,,,,,
player,201212020rai,rai,AdamPh00,def_int_yds,0,,,,,
player,201212020rai,rai,AdamPh00,def_int_td,0,,,,,
player,201212020rai,rai,AdamPh00,def_int_long,0,,,,,
player,201212020rai,rai,AdamPh00,pass_defended,1,,,,,
player,201212020rai,rai,AdamPh00,sacks,0.0,,,,,
player,201212020rai,rai,AdamPh00,tackles_combined,0,,,,,
player,201212020rai,rai,AdamPh00,tackles_solo,0,,,,,
player,201212020rai,rai,AdamPh00,tackles_assists,0,,,,,
player,201212020rai,rai,AdamPh00,tackles_loss,0,,,,,
player,201212020rai,rai,AdamPh00,qb_hits,0,,,,,
player,201212020rai,rai,AdamPh00,fumbles_rec,0,,,,,
player,201212020rai,rai,AdamPh00,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201212020rai,rai,AdamPh00,fumbles_forced,0,,,,,
player,201212020rai,rai,HousLa99,def_int,0,,,,,
player,201212020rai,rai,HousLa99,def_int_yds,0,,,,,
player,201212020rai,rai,HousLa99,def_int_td,0,,,,,
player,201212020rai,rai,HousLa99,def_int_long,0,,,,,
player,201212020rai,rai,HousLa99,pass_defended,1,,,,,
player,201212020rai,rai,HousLa99,sacks,1.0,,,,,
player,201212020rai,rai,HousLa99,tackles_combined,5,,,,,
player,201212020rai,rai,HousLa99,tackles_solo,3,,,,,
player,201212020rai,rai,HousLa99,tackles_assists,2,,,,,
player,201212020rai,rai,HousLa99,tackles_loss,2,,,,,
player,201212020rai,rai,HousLa99,qb_hits,2,,,,,
player,201212020rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201212020rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201212020rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201212020rai,rai,BranTy99,def_int,0,,,,,
player,201212020rai,rai,BranTy99,def_int_yds,0,,,,,
player,201212020rai,rai,BranTy99,def_int_td,0,,,,,
player,201212020rai,rai,BranTy99,def_int_long,0,,,,,
player,201212020rai,rai,BranTy99,pass_defended,0,,,,,
player,201212020rai,rai,BranTy99,sacks,0.0,,,,,
player,201212020rai,rai,BranTy99,tackles_combined,12,,,,,
player,201212020rai,rai,BranTy99,tackles_solo,8,,,,,
player,201212020rai,rai,BranTy99,tackles_assists,4,,,,,
player,201212020rai,rai,BranTy99,tackles_loss,0,,,,,
player,201212020rai,rai,BranTy99,qb_hits,0,,,,,
player,201212020rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201212020rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201212020rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201212020rai,rai,BurrMi00,def_int,0,,,,,
player,201212020rai,rai,BurrMi00,def_int_yds,0,,,,,
player,201212020rai,rai,BurrMi00,def_int_td,0,,,,,
player,201212020rai,rai,BurrMi00,def_int_long,0,,,,,
player,201212020rai,rai,BurrMi00,pass_defended,0,,,,,
player,201212020rai,rai,BurrMi00,sacks,0.0,,,,,
player,201212020rai,rai,BurrMi00,tackles_combined,8,,,,,
player,201212020rai,rai,BurrMi00,tackles_solo,6,,,,,
player,201212020rai,rai,BurrMi00,tackles_assists,2,,,,,
player,201212020rai,rai,BurrMi00,tackles_loss,0,,,,,
player,201212020rai,rai,BurrMi00,qb_hits,2,,,,,
player,201212020rai,rai,BurrMi00,fumbles_rec,0,,,,,
player,201212020rai,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201212020rai,rai,BurrMi00,fumbles_forced,0,,,,,
player,201212020rai,rai,HansJo20,def_int,0,,,,,
player,201212020rai,rai,HansJo20,def_int_yds,0,,,,,
player,201212020rai,rai,HansJo20,def_int_td,0,,,,,
player,201212020rai,rai,HansJo20,def_int_long,0,,,,,
player,201212020rai,rai,HansJo20,pass_defended,0,,,,,
player,201212020rai,rai,HansJo20,sacks,0.0,,,,,
player,201212020rai,rai,HansJo20,tackles_combined,5,,,,,
player,201212020rai,rai,HansJo20,tackles_solo,5,,,,,
player,201212020rai,rai,HansJo20,tackles_assists,0,,,,,
player,201212020rai,rai,HansJo20,tackles_loss,0,,,,,
player,201212020rai,rai,HansJo20,qb_hits,0,,,,,
player,201212020rai,rai,HansJo20,fumbles_rec,0,,,,,
player,201212020rai,rai,HansJo20,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,HansJo20,fumbles_rec_td,0,,,,,
player,201212020rai,rai,HansJo20,fumbles_forced,0,,,,,
player,201212020rai,rai,MitcMi99,def_int,0,,,,,
player,201212020rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201212020rai,rai,MitcMi99,def_int_td,0,,,,,
player,201212020rai,rai,MitcMi99,def_int_long,0,,,,,
player,201212020rai,rai,MitcMi99,pass_defended,0,,,,,
player,201212020rai,rai,MitcMi99,sacks,0.0,,,,,
player,201212020rai,rai,MitcMi99,tackles_combined,5,,,,,
player,201212020rai,rai,MitcMi99,tackles_solo,3,,,,,
player,201212020rai,rai,MitcMi99,tackles_assists,2,,,,,
player,201212020rai,rai,MitcMi99,tackles_loss,0,,,,,
player,201212020rai,rai,MitcMi99,qb_hits,0,,,,,
player,201212020rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201212020rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201212020rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201212020rai,rai,HuffMi20,def_int,0,,,,,
player,201212020rai,rai,HuffMi20,def_int_yds,0,,,,,
player,201212020rai,rai,HuffMi20,def_int_td,0,,,,,
player,201212020rai,rai,HuffMi20,def_int_long,0,,,,,
player,201212020rai,rai,HuffMi20,pass_defended,0,,,,,
player,201212020rai,rai,HuffMi20,sacks,0.0,,,,,
player,201212020rai,rai,HuffMi20,tackles_combined,4,,,,,
player,201212020rai,rai,HuffMi20,tackles_solo,3,,,,,
player,201212020rai,rai,HuffMi20,tackles_assists,1,,,,,
player,201212020rai,rai,HuffMi20,tackles_loss,0,,,,,
player,201212020rai,rai,HuffMi20,qb_hits,0,,,,,
player,201212020rai,rai,HuffMi20,fumbles_rec,0,,,,,
player,201212020rai,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201212020rai,rai,HuffMi20,fumbles_forced,0,,,,,
player,201212020rai,rai,KellTo21,def_int,0,,,,,
player,201212020rai,rai,KellTo21,def_int_yds,0,,,,,
player,201212020rai,rai,KellTo21,def_int_td,0,,,,,
player,201212020rai,rai,KellTo21,def_int_long,0,,,,,
player,201212020rai,rai,KellTo21,pass_defended,1,,,,,
player,201212020rai,rai,KellTo21,sacks,0.0,,,,,
player,201212020rai,rai,KellTo21,tackles_combined,3,,,,,
player,201212020rai,rai,KellTo21,tackles_solo,3,,,,,
player,201212020rai,rai,KellTo21,tackles_assists,0,,,,,
player,201212020rai,rai,KellTo21,tackles_loss,0,,,,,
player,201212020rai,rai,KellTo21,qb_hits,0,,,,,
player,201212020rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201212020rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201212020rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201212020rai,rai,RossBr00,def_int,0,,,,,
player,201212020rai,rai,RossBr00,def_int_yds,0,,,,,
player,201212020rai,rai,RossBr00,def_int_td,0,,,,,
player,201212020rai,rai,RossBr00,def_int_long,0,,,,,
player,201212020rai,rai,RossBr00,pass_defended,0,,,,,
player,201212020rai,rai,RossBr00,sacks,0.0,,,,,
player,201212020rai,rai,RossBr00,tackles_combined,3,,,,,
player,201212020rai,rai,RossBr00,tackles_solo,3,,,,,
player,201212020rai,rai,RossBr00,tackles_assists,0,,,,,
player,201212020rai,rai,RossBr00,tackles_loss,0,,,,,
player,201212020rai,rai,RossBr00,qb_hits,1,,,,,
player,201212020rai,rai,RossBr00,fumbles_rec,0,,,,,
player,201212020rai,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201212020rai,rai,RossBr00,fumbles_forced,0,,,,,
player,201212020rai,rai,WheePh99,def_int,0,,,,,
player,201212020rai,rai,WheePh99,def_int_yds,0,,,,,
player,201212020rai,rai,WheePh99,def_int_td,0,,,,,
player,201212020rai,rai,WheePh99,def_int_long,0,,,,,
player,201212020rai,rai,WheePh99,pass_defended,1,,,,,
player,201212020rai,rai,WheePh99,sacks,0.0,,,,,
player,201212020rai,rai,WheePh99,tackles_combined,3,,,,,
player,201212020rai,rai,WheePh99,tackles_solo,2,,,,,
player,201212020rai,rai,WheePh99,tackles_assists,1,,,,,
player,201212020rai,rai,WheePh99,tackles_loss,1,,,,,
player,201212020rai,rai,WheePh99,qb_hits,0,,,,,
player,201212020rai,rai,WheePh99,fumbles_rec,0,,,,,
player,201212020rai,rai,WheePh99,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,WheePh99,fumbles_rec_td,0,,,,,
player,201212020rai,rai,WheePh99,fumbles_forced,0,,,,,
player,201212020rai,rai,BartRo20,def_int,0,,,,,
player,201212020rai,rai,BartRo20,def_int_yds,0,,,,,
player,201212020rai,rai,BartRo20,def_int_td,0,,,,,
player,201212020rai,rai,BartRo20,def_int_long,0,,,,,
player,201212020rai,rai,BartRo20,pass_defended,0,,,,,
player,201212020rai,rai,BartRo20,sacks,0.0,,,,,
player,201212020rai,rai,BartRo20,tackles_combined,2,,,,,
player,201212020rai,rai,BartRo20,tackles_solo,2,,,,,
player,201212020rai,rai,BartRo20,tackles_assists,0,,,,,
player,201212020rai,rai,BartRo20,tackles_loss,0,,,,,
player,201212020rai,rai,BartRo20,qb_hits,1,,,,,
player,201212020rai,rai,BartRo20,fumbles_rec,0,,,,,
player,201212020rai,rai,BartRo20,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,BartRo20,fumbles_rec_td,0,,,,,
player,201212020rai,rai,BartRo20,fumbles_forced,0,,,,,
player,201212020rai,rai,BryaDe00,def_int,0,,,,,
player,201212020rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201212020rai,rai,BryaDe00,def_int_td,0,,,,,
player,201212020rai,rai,BryaDe00,def_int_long,0,,,,,
player,201212020rai,rai,BryaDe00,pass_defended,0,,,,,
player,201212020rai,rai,BryaDe00,sacks,0.0,,,,,
player,201212020rai,rai,BryaDe00,tackles_combined,2,,,,,
player,201212020rai,rai,BryaDe00,tackles_solo,0,,,,,
player,201212020rai,rai,BryaDe00,tackles_assists,2,,,,,
player,201212020rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201212020rai,rai,BryaDe00,qb_hits,3,,,,,
player,201212020rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201212020rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201212020rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201212020rai,rai,CartAn20,def_int,0,,,,,
player,201212020rai,rai,CartAn20,def_int_yds,0,,,,,
player,201212020rai,rai,CartAn20,def_int_td,0,,,,,
player,201212020rai,rai,CartAn20,def_int_long,0,,,,,
player,201212020rai,rai,CartAn20,pass_defended,0,,,,,
player,201212020rai,rai,CartAn20,sacks,0.0,,,,,
player,201212020rai,rai,CartAn20,tackles_combined,2,,,,,
player,201212020rai,rai,CartAn20,tackles_solo,2,,,,,
player,201212020rai,rai,CartAn20,tackles_assists,0,,,,,
player,201212020rai,rai,CartAn20,tackles_loss,0,,,,,
player,201212020rai,rai,CartAn20,qb_hits,0,,,,,
player,201212020rai,rai,CartAn20,fumbles_rec,0,,,,,
player,201212020rai,rai,CartAn20,fumbles_rec_yds,0,,,,,
player,201212020rai,rai,CartAn20,fumbles_rec_td,0,,,,,
player,201212020rai,rai,CartAn20,fumbles_forced,0,,,,,
player,201212020rai,rai,ClayKe99,def_int,0,,,,,
player,201212020rai,rai,ClayKe99,def_int_yds,0,,,,,
player,201212020rai,rai,ClayKe99,def_int_td,0,,,,,
player,201212020rai,rai,ClayKe99,def_int_long,0,,,,,
player,201212020rai,rai,ClayKe99,pass_defended,0,,,,,
player,201212020rai,rai,ClayKe99,sacks,0.0,,,,,
player,201212020rai,rai,ClayKe99,tackles_combined,2,,,,,
player,201212020rai,rai,ClayKe99,tackles_solo,2,,,,,
player,201212020rai,rai,ClayKe99,tackles_assists,0,,,,,
player,201212020rai,rai,ClayKe99,tackles_loss,0,,,,,
player,201212020rai,rai,ClayKe99,qb_hits,0,,,,,
player,201212020rai,rai,ClayKe99,fumbles_rec,0,,,,,
player,201212020rai,rai,ClayKe99,fumbles_rec_yds,0,,,,,
