game,2012,13,20121202,201212020det,clt,"Indianapolis Colts",35,det,"Detroit Lions",33
player,201212020det,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201212020det,clt,DaviVo99,fumbles_forced,0,,,,,
player,201212020det,clt,FreeJe00,def_int,0,,,,,
player,201212020det,clt,FreeJe00,def_int_yds,0,,,,,
player,201212020det,clt,FreeJe00,def_int_td,0,,,,,
player,201212020det,clt,FreeJe00,def_int_long,0,,,,,
player,201212020det,clt,FreeJe00,pass_defended,1,,,,,
player,201212020det,clt,FreeJe00,sacks,0.0,,,,,
player,201212020det,clt,FreeJe00,tackles_combined,6,,,,,
player,201212020det,clt,FreeJe00,tackles_solo,4,,,,,
player,201212020det,clt,FreeJe00,tackles_assists,2,,,,,
player,201212020det,clt,FreeJe00,tackles_loss,0,,,,,
player,201212020det,clt,FreeJe00,qb_hits,0,,,,,
player,201212020det,clt,FreeJe00,fumbles_rec,0,,,,,
player,201212020det,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201212020det,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201212020det,clt,FreeJe00,fumbles_forced,0,,,,,
player,201212020det,clt,JohnAn03,def_int,0,,,,,
player,201212020det,clt,JohnAn03,def_int_yds,0,,,,,
player,201212020det,clt,JohnAn03,def_int_td,0,,,,,
player,201212020det,clt,JohnAn03,def_int_long,0,,,,,
player,201212020det,clt,JohnAn03,pass_defended,0,,,,,
player,201212020det,clt,JohnAn03,sacks,0.0,,,,,
player,201212020det,clt,JohnAn03,tackles_combined,6,,,,,
player,201212020det,clt,JohnAn03,tackles_solo,5,,,,,
player,201212020det,clt,JohnAn03,tackles_assists,1,,,,,
player,201212020det,clt,JohnAn03,tackles_loss,0,,,,,
player,201212020det,clt,JohnAn03,qb_hits,1,,,,,
player,201212020det,clt,JohnAn03,fumbles_rec,0,,,,,
player,201212020det,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201212020det,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201212020det,clt,JohnAn03,fumbles_forced,0,,,,,
player,201212020det,clt,ConnKa99,def_int,0,,,,,
player,201212020det,clt,ConnKa99,def_int_yds,0,,,,,
player,201212020det,clt,ConnKa99,def_int_td,0,,,,,
player,201212020det,clt,ConnKa99,def_int_long,0,,,,,
player,201212020det,clt,ConnKa99,pass_defended,1,,,,,
player,201212020det,clt,ConnKa99,sacks,0.0,,,,,
player,201212020det,clt,ConnKa99,tackles_combined,5,,,,,
player,201212020det,clt,ConnKa99,tackles_solo,4,,,,,
player,201212020det,clt,ConnKa99,tackles_assists,1,,,,,
player,201212020det,clt,ConnKa99,tackles_loss,0,,,,,
player,201212020det,clt,ConnKa99,qb_hits,0,,,,,
player,201212020det,clt,ConnKa99,fumbles_rec,0,,,,,
player,201212020det,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201212020det,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201212020det,clt,ConnKa99,fumbles_forced,0,,,,,
player,201212020det,clt,GuyxLa00,def_int,0,,,,,
player,201212020det,clt,GuyxLa00,def_int_yds,0,,,,,
player,201212020det,clt,GuyxLa00,def_int_td,0,,,,,
player,201212020det,clt,GuyxLa00,def_int_long,0,,,,,
player,201212020det,clt,GuyxLa00,pass_defended,0,,,,,
player,201212020det,clt,GuyxLa00,sacks,0.0,,,,,
player,201212020det,clt,GuyxLa00,tackles_combined,3,,,,,
player,201212020det,clt,GuyxLa00,tackles_solo,2,,,,,
player,201212020det,clt,GuyxLa00,tackles_assists,1,,,,,
player,201212020det,clt,GuyxLa00,tackles_loss,1,,,,,
player,201212020det,clt,GuyxLa00,qb_hits,0,,,,,
player,201212020det,clt,GuyxLa00,fumbles_rec,0,,,,,
player,201212020det,clt,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201212020det,clt,GuyxLa00,fumbles_rec_td,0,,,,,
player,201212020det,clt,GuyxLa00,fumbles_forced,0,,,,,
player,201212020det,clt,LefeJo00,def_int,0,,,,,
player,201212020det,clt,LefeJo00,def_int_yds,0,,,,,
player,201212020det,clt,LefeJo00,def_int_td,0,,,,,
player,201212020det,clt,LefeJo00,def_int_long,0,,,,,
player,201212020det,clt,LefeJo00,pass_defended,0,,,,,
player,201212020det,clt,LefeJo00,sacks,0.0,,,,,
player,201212020det,clt,LefeJo00,tackles_combined,3,,,,,
player,201212020det,clt,LefeJo00,tackles_solo,2,,,,,
player,201212020det,clt,LefeJo00,tackles_assists,1,,,,,
player,201212020det,clt,LefeJo00,tackles_loss,,,,,,
player,201212020det,clt,LefeJo00,qb_hits,,,,,,
player,201212020det,clt,LefeJo00,fumbles_rec,0,,,,,
player,201212020det,clt,LefeJo00,fumbles_rec_yds,0,,,,,
player,201212020det,clt,LefeJo00,fumbles_rec_td,0,,,,,
player,201212020det,clt,LefeJo00,fumbles_forced,0,,,,,
player,201212020det,clt,MathRi99,def_int,0,,,,,
player,201212020det,clt,MathRi99,def_int_yds,0,,,,,
player,201212020det,clt,MathRi99,def_int_td,0,,,,,
player,201212020det,clt,MathRi99,def_int_long,0,,,,,
player,201212020det,clt,MathRi99,pass_defended,0,,,,,
player,201212020det,clt,MathRi99,sacks,0.0,,,,,
player,201212020det,clt,MathRi99,tackles_combined,3,,,,,
player,201212020det,clt,MathRi99,tackles_solo,2,,,,,
player,201212020det,clt,MathRi99,tackles_assists,1,,,,,
player,201212020det,clt,MathRi99,tackles_loss,0,,,,,
player,201212020det,clt,MathRi99,qb_hits,0,,,,,
player,201212020det,clt,MathRi99,fumbles_rec,0,,,,,
player,201212020det,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201212020det,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201212020det,clt,MathRi99,fumbles_forced,0,,,,,
player,201212020det,clt,ReddCo20,def_int,0,,,,,
player,201212020det,clt,ReddCo20,def_int_yds,0,,,,,
player,201212020det,clt,ReddCo20,def_int_td,0,,,,,
player,201212020det,clt,ReddCo20,def_int_long,0,,,,,
player,201212020det,clt,ReddCo20,pass_defended,0,,,,,
player,201212020det,clt,ReddCo20,sacks,0.0,,,,,
player,201212020det,clt,ReddCo20,tackles_combined,3,,,,,
player,201212020det,clt,ReddCo20,tackles_solo,3,,,,,
player,201212020det,clt,ReddCo20,tackles_assists,0,,,,,
player,201212020det,clt,ReddCo20,tackles_loss,1,,,,,
player,201212020det,clt,ReddCo20,qb_hits,0,,,,,
player,201212020det,clt,ReddCo20,fumbles_rec,0,,,,,
player,201212020det,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201212020det,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201212020det,clt,ReddCo20,fumbles_forced,0,,,,,
player,201212020det,clt,HughJe99,def_int,0,,,,,
player,201212020det,clt,HughJe99,def_int_yds,0,,,,,
player,201212020det,clt,HughJe99,def_int_td,0,,,,,
player,201212020det,clt,HughJe99,def_int_long,0,,,,,
player,201212020det,clt,HughJe99,pass_defended,0,,,,,
player,201212020det,clt,HughJe99,sacks,0.0,,,,,
player,201212020det,clt,HughJe99,tackles_combined,2,,,,,
player,201212020det,clt,HughJe99,tackles_solo,2,,,,,
player,201212020det,clt,HughJe99,tackles_assists,0,,,,,
player,201212020det,clt,HughJe99,tackles_loss,0,,,,,
player,201212020det,clt,HughJe99,qb_hits,0,,,,,
player,201212020det,clt,HughJe99,fumbles_rec,0,,,,,
player,201212020det,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201212020det,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201212020det,clt,HughJe99,fumbles_forced,0,,,,,
player,201212020det,clt,AngePa99,def_int,0,,,,,
player,201212020det,clt,AngePa99,def_int_yds,0,,,,,
player,201212020det,clt,AngePa99,def_int_td,0,,,,,
player,201212020det,clt,AngePa99,def_int_long,0,,,,,
player,201212020det,clt,AngePa99,pass_defended,0,,,,,
player,201212020det,clt,AngePa99,sacks,0.0,,,,,
player,201212020det,clt,AngePa99,tackles_combined,1,,,,,
player,201212020det,clt,AngePa99,tackles_solo,1,,,,,
player,201212020det,clt,AngePa99,tackles_assists,0,,,,,
player,201212020det,clt,AngePa99,tackles_loss,1,,,,,
player,201212020det,clt,AngePa99,qb_hits,0,,,,,
player,201212020det,clt,AngePa99,fumbles_rec,0,,,,,
player,201212020det,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201212020det,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201212020det,clt,AngePa99,fumbles_forced,0,,,,,
player,201212020det,clt,BrowSe00,def_int,0,,,,,
player,201212020det,clt,BrowSe00,def_int_yds,0,,,,,
player,201212020det,clt,BrowSe00,def_int_td,0,,,,,
player,201212020det,clt,BrowSe00,def_int_long,0,,,,,
player,201212020det,clt,BrowSe00,pass_defended,0,,,,,
player,201212020det,clt,BrowSe00,sacks,0.0,,,,,
player,201212020det,clt,BrowSe00,tackles_combined,1,,,,,
player,201212020det,clt,BrowSe00,tackles_solo,1,,,,,
player,201212020det,clt,BrowSe00,tackles_assists,0,,,,,
player,201212020det,clt,BrowSe00,tackles_loss,0,,,,,
player,201212020det,clt,BrowSe00,qb_hits,0,,,,,
player,201212020det,clt,BrowSe00,fumbles_rec,0,,,,,
player,201212020det,clt,BrowSe00,fumbles_rec_yds,0,,,,,
player,201212020det,clt,BrowSe00,fumbles_rec_td,0,,,,,
player,201212020det,clt,BrowSe00,fumbles_forced,0,,,,,
player,201212020det,clt,ButlDa99,def_int,0,,,,,
player,201212020det,clt,ButlDa99,def_int_yds,0,,,,,
player,201212020det,clt,ButlDa99,def_int_td,0,,,,,
player,201212020det,clt,ButlDa99,def_int_long,0,,,,,
player,201212020det,clt,ButlDa99,pass_defended,1,,,,,
player,201212020det,clt,ButlDa99,sacks,0.0,,,,,
player,201212020det,clt,ButlDa99,tackles_combined,1,,,,,
player,201212020det,clt,ButlDa99,tackles_solo,1,,,,,
player,201212020det,clt,ButlDa99,tackles_assists,0,,,,,
player,201212020det,clt,ButlDa99,tackles_loss,0,,,,,
player,201212020det,clt,ButlDa99,qb_hits,0,,,,,
player,201212020det,clt,ButlDa99,fumbles_rec,0,,,,,
player,201212020det,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201212020det,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201212020det,clt,ButlDa99,fumbles_forced,0,,,,,
player,201212020det,clt,HickJu00,def_int,0,,,,,
player,201212020det,clt,HickJu00,def_int_yds,0,,,,,
player,201212020det,clt,HickJu00,def_int_td,0,,,,,
player,201212020det,clt,HickJu00,def_int_long,0,,,,,
player,201212020det,clt,HickJu00,pass_defended,0,,,,,
player,201212020det,clt,HickJu00,sacks,0.0,,,,,
player,201212020det,clt,HickJu00,tackles_combined,1,,,,,
player,201212020det,clt,HickJu00,tackles_solo,1,,,,,
player,201212020det,clt,HickJu00,tackles_assists,0,,,,,
player,201212020det,clt,HickJu00,tackles_loss,1,,,,,
player,201212020det,clt,HickJu00,qb_hits,0,,,,,
player,201212020det,clt,HickJu00,fumbles_rec,0,,,,,
player,201212020det,clt,HickJu00,fumbles_rec_yds,0,,,,,
player,201212020det,clt,HickJu00,fumbles_rec_td,0,,,,,
player,201212020det,clt,HickJu00,fumbles_forced,0,,,,,
player,201212020det,clt,TevaMa00,def_int,0,,,,,
player,201212020det,clt,TevaMa00,def_int_yds,0,,,,,
player,201212020det,clt,TevaMa00,def_int_td,0,,,,,
player,201212020det,clt,TevaMa00,def_int_long,0,,,,,
player,201212020det,clt,TevaMa00,pass_defended,0,,,,,
player,201212020det,clt,TevaMa00,sacks,0.0,,,,,
player,201212020det,clt,TevaMa00,tackles_combined,1,,,,,
player,201212020det,clt,TevaMa00,tackles_solo,0,,,,,
player,201212020det,clt,TevaMa00,tackles_assists,1,,,,,
player,201212020det,clt,TevaMa00,tackles_loss,0,,,,,
player,201212020det,clt,TevaMa00,qb_hits,0,,,,,
player,201212020det,clt,TevaMa00,fumbles_rec,0,,,,,
player,201212020det,clt,TevaMa00,fumbles_rec_yds,0,,,,,
player,201212020det,clt,TevaMa00,fumbles_rec_td,0,,,,,
player,201212020det,clt,TevaMa00,fumbles_forced,0,,,,,
player,201212020det,clt,FreeDw00,def_int,0,,,,,
player,201212020det,clt,FreeDw00,def_int_yds,0,,,,,
player,201212020det,clt,FreeDw00,def_int_td,0,,,,,
player,201212020det,clt,FreeDw00,def_int_long,0,,,,,
player,201212020det,clt,FreeDw00,pass_defended,0,,,,,
player,201212020det,clt,FreeDw00,sacks,0.0,,,,,
player,201212020det,clt,FreeDw00,tackles_combined,0,,,,,
player,201212020det,clt,FreeDw00,tackles_solo,0,,,,,
player,201212020det,clt,FreeDw00,tackles_assists,0,,,,,
player,201212020det,clt,FreeDw00,tackles_loss,0,,,,,
player,201212020det,clt,FreeDw00,qb_hits,1,,,,,
player,201212020det,clt,FreeDw00,fumbles_rec,0,,,,,
player,201212020det,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201212020det,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201212020det,clt,FreeDw00,fumbles_forced,0,,,,,
player,201212020det,det,CareDo00,def_int,2,,,,,
player,201212020det,det,CareDo00,def_int_yds,51,,,,,
player,201212020det,det,CareDo00,def_int_td,0,,,,,
player,201212020det,det,CareDo00,def_int_long,28,,,,,
player,201212020det,det,CareDo00,pass_defended,3,,,,,
player,201212020det,det,CareDo00,sacks,0.0,,,,,
player,201212020det,det,CareDo00,tackles_combined,7,,,,,
player,201212020det,det,CareDo00,tackles_solo,3,,,,,
player,201212020det,det,CareDo00,tackles_assists,4,,,,,
player,201212020det,det,CareDo00,tackles_loss,0,,,,,
player,201212020det,det,CareDo00,qb_hits,0,,,,,
player,201212020det,det,CareDo00,fumbles_rec,0,,,,,
player,201212020det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201212020det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201212020det,det,CareDo00,fumbles_forced,0,,,,,
player,201212020det,det,FlorDr20,def_int,1,,,,,
player,201212020det,det,FlorDr20,def_int_yds,29,,,,,
player,201212020det,det,FlorDr20,def_int_td,0,,,,,
player,201212020det,det,FlorDr20,def_int_long,29,,,,,
player,201212020det,det,FlorDr20,pass_defended,4,,,,,
player,201212020det,det,FlorDr20,sacks,0.0,,,,,
player,201212020det,det,FlorDr20,tackles_combined,2,,,,,
player,201212020det,det,FlorDr20,tackles_solo,2,,,,,
player,201212020det,det,FlorDr20,tackles_assists,0,,,,,
player,201212020det,det,FlorDr20,tackles_loss,1,,,,,
player,201212020det,det,FlorDr20,qb_hits,0,,,,,
player,201212020det,det,FlorDr20,fumbles_rec,0,,,,,
player,201212020det,det,FlorDr20,fumbles_rec_yds,0,,,,,
player,201212020det,det,FlorDr20,fumbles_rec_td,0,,,,,
player,201212020det,det,FlorDr20,fumbles_forced,0,,,,,
player,201212020det,det,SuhxNd99,def_int,0,,,,,
player,201212020det,det,SuhxNd99,def_int_yds,0,,,,,
player,201212020det,det,SuhxNd99,def_int_td,0,,,,,
player,201212020det,det,SuhxNd99,def_int_long,0,,,,,
player,201212020det,det,SuhxNd99,pass_defended,1,,,,,
player,201212020det,det,SuhxNd99,sacks,1.0,,,,,
player,201212020det,det,SuhxNd99,tackles_combined,6,,,,,
player,201212020det,det,SuhxNd99,tackles_solo,5,,,,,
player,201212020det,det,SuhxNd99,tackles_assists,1,,,,,
player,201212020det,det,SuhxNd99,tackles_loss,4,,,,,
player,201212020det,det,SuhxNd99,qb_hits,5,,,,,
player,201212020det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201212020det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201212020det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201212020det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201212020det,det,AvriCl99,def_int,0,,,,,
player,201212020det,det,AvriCl99,def_int_yds,0,,,,,
player,201212020det,det,AvriCl99,def_int_td,0,,,,,
player,201212020det,det,AvriCl99,def_int_long,0,,,,,
player,201212020det,det,AvriCl99,pass_defended,0,,,,,
player,201212020det,det,AvriCl99,sacks,1.0,,,,,
player,201212020det,det,AvriCl99,tackles_combined,2,,,,,
player,201212020det,det,AvriCl99,tackles_solo,2,,,,,
player,201212020det,det,AvriCl99,tackles_assists,0,,,,,
player,201212020det,det,AvriCl99,tackles_loss,0,,,,,
player,201212020det,det,AvriCl99,qb_hits,1,,,,,
player,201212020det,det,AvriCl99,fumbles_rec,0,,,,,
player,201212020det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201212020det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201212020det,det,AvriCl99,fumbles_forced,1,,,,,
player,201212020det,det,HousCh99,def_int,0,,,,,
player,201212020det,det,HousCh99,def_int_yds,0,,,,,
player,201212020det,det,HousCh99,def_int_td,0,,,,,
player,201212020det,det,HousCh99,def_int_long,0,,,,,
player,201212020det,det,HousCh99,pass_defended,0,,,,,
player,201212020det,det,HousCh99,sacks,0.0,,,,,
player,201212020det,det,HousCh99,tackles_combined,6,,,,,
player,201212020det,det,HousCh99,tackles_solo,5,,,,,
player,201212020det,det,HousCh99,tackles_assists,1,,,,,
player,201212020det,det,HousCh99,tackles_loss,0,,,,,
player,201212020det,det,HousCh99,qb_hits,0,,,,,
player,201212020det,det,HousCh99,fumbles_rec,0,,,,,
player,201212020det,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201212020det,det,HousCh99,fumbles_rec_td,0,,,,,
player,201212020det,det,HousCh99,fumbles_forced,0,,,,,
player,201212020det,det,LaceJa99,def_int,0,,,,,
player,201212020det,det,LaceJa99,def_int_yds,0,,,,,
player,201212020det,det,LaceJa99,def_int_td,0,,,,,
player,201212020det,det,LaceJa99,def_int_long,0,,,,,
player,201212020det,det,LaceJa99,pass_defended,1,,,,,
player,201212020det,det,LaceJa99,sacks,0.0,,,,,
player,201212020det,det,LaceJa99,tackles_combined,5,,,,,
player,201212020det,det,LaceJa99,tackles_solo,4,,,,,
player,201212020det,det,LaceJa99,tackles_assists,1,,,,,
player,201212020det,det,LaceJa99,tackles_loss,0,,,,,
player,201212020det,det,LaceJa99,qb_hits,0,,,,,
player,201212020det,det,LaceJa99,fumbles_rec,0,,,,,
player,201212020det,det,LaceJa99,fumbles_rec_yds,0,,,,,
player,201212020det,det,LaceJa99,fumbles_rec_td,0,,,,,
player,201212020det,det,LaceJa99,fumbles_forced,0,,,,,
player,201212020det,det,DelmLo99,def_int,0,,,,,
player,201212020det,det,DelmLo99,def_int_yds,0,,,,,
player,201212020det,det,DelmLo99,def_int_td,0,,,,,
player,201212020det,det,DelmLo99,def_int_long,0,,,,,
player,201212020det,det,DelmLo99,pass_defended,0,,,,,
player,201212020det,det,DelmLo99,sacks,0.0,,,,,
player,201212020det,det,DelmLo99,tackles_combined,3,,,,,
player,201212020det,det,DelmLo99,tackles_solo,2,,,,,
player,201212020det,det,DelmLo99,tackles_assists,1,,,,,
player,201212020det,det,DelmLo99,tackles_loss,0,,,,,
player,201212020det,det,DelmLo99,qb_hits,0,,,,,
player,201212020det,det,DelmLo99,fumbles_rec,0,,,,,
player,201212020det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201212020det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201212020det,det,DelmLo99,fumbles_forced,0,,,,,
player,201212020det,det,FairNi00,def_int,0,,,,,
player,201212020det,det,FairNi00,def_int_yds,0,,,,,
player,201212020det,det,FairNi00,def_int_td,0,,,,,
player,201212020det,det,FairNi00,def_int_long,0,,,,,
player,201212020det,det,FairNi00,pass_defended,0,,,,,
player,201212020det,det,FairNi00,sacks,0.0,,,,,
player,201212020det,det,FairNi00,tackles_combined,3,,,,,
player,201212020det,det,FairNi00,tackles_solo,2,,,,,
player,201212020det,det,FairNi00,tackles_assists,1,,,,,
player,201212020det,det,FairNi00,tackles_loss,0,,,,,
player,201212020det,det,FairNi00,qb_hits,2,,,,,
player,201212020det,det,FairNi00,fumbles_rec,0,,,,,
player,201212020det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201212020det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201212020det,det,FairNi00,fumbles_forced,0,,,,,
player,201212020det,det,LevyDe99,def_int,0,,,,,
player,201212020det,det,LevyDe99,def_int_yds,0,,,,,
player,201212020det,det,LevyDe99,def_int_td,0,,,,,
player,201212020det,det,LevyDe99,def_int_long,0,,,,,
player,201212020det,det,LevyDe99,pass_defended,0,,,,,
player,201212020det,det,LevyDe99,sacks,0.0,,,,,
player,201212020det,det,LevyDe99,tackles_combined,3,,,,,
player,201212020det,det,LevyDe99,tackles_solo,2,,,,,
player,201212020det,det,LevyDe99,tackles_assists,1,,,,,
player,201212020det,det,LevyDe99,tackles_loss,0,,,,,
player,201212020det,det,LevyDe99,qb_hits,0,,,,,
player,201212020det,det,LevyDe99,fumbles_rec,0,,,,,
player,201212020det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201212020det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201212020det,det,LevyDe99,fumbles_forced,0,,,,,
player,201212020det,det,TullSt20,def_int,0,,,,,
player,201212020det,det,TullSt20,def_int_yds,0,,,,,
player,201212020det,det,TullSt20,def_int_td,0,,,,,
player,201212020det,det,TullSt20,def_int_long,0,,,,,
player,201212020det,det,TullSt20,pass_defended,0,,,,,
player,201212020det,det,TullSt20,sacks,0.0,,,,,
player,201212020det,det,TullSt20,tackles_combined,3,,,,,
player,201212020det,det,TullSt20,tackles_solo,2,,,,,
player,201212020det,det,TullSt20,tackles_assists,1,,,,,
player,201212020det,det,TullSt20,tackles_loss,1,,,,,
player,201212020det,det,TullSt20,qb_hits,0,,,,,
player,201212020det,det,TullSt20,fumbles_rec,0,,,,,
player,201212020det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201212020det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201212020det,det,TullSt20,fumbles_forced,0,,,,,
player,201212020det,det,DuraJu99,def_int,0,,,,,
player,201212020det,det,DuraJu99,def_int_yds,0,,,,,
player,201212020det,det,DuraJu99,def_int_td,0,,,,,
player,201212020det,det,DuraJu99,def_int_long,0,,,,,
player,201212020det,det,DuraJu99,pass_defended,1,,,,,
player,201212020det,det,DuraJu99,sacks,0.0,,,,,
player,201212020det,det,DuraJu99,tackles_combined,2,,,,,
player,201212020det,det,DuraJu99,tackles_solo,2,,,,,
player,201212020det,det,DuraJu99,tackles_assists,0,,,,,
player,201212020det,det,DuraJu99,tackles_loss,0,,,,,
player,201212020det,det,DuraJu99,qb_hits,0,,,,,
player,201212020det,det,DuraJu99,fumbles_rec,0,,,,,
player,201212020det,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201212020det,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201212020det,det,DuraJu99,fumbles_forced,0,,,,,
player,201212020det,det,SilvRi00,def_int,0,,,,,
player,201212020det,det,SilvRi00,def_int_yds,0,,,,,
player,201212020det,det,SilvRi00,def_int_td,0,,,,,
player,201212020det,det,SilvRi00,def_int_long,0,,,,,
player,201212020det,det,SilvRi00,pass_defended,0,,,,,
player,201212020det,det,SilvRi00,sacks,0.0,,,,,
player,201212020det,det,SilvRi00,tackles_combined,2,,,,,
player,201212020det,det,SilvRi00,tackles_solo,2,,,,,
player,201212020det,det,SilvRi00,tackles_assists,0,,,,,
player,201212020det,det,SilvRi00,tackles_loss,0,,,,,
player,201212020det,det,SilvRi00,qb_hits,0,,,,,
player,201212020det,det,SilvRi00,fumbles_rec,0,,,,,
player,201212020det,det,SilvRi00,fumbles_rec_yds,0,,,,,
player,201212020det,det,SilvRi00,fumbles_rec_td,0,,,,,
player,201212020det,det,SilvRi00,fumbles_forced,0,,,,,
player,201212020det,det,VandKy99,def_int,0,,,,,
player,201212020det,det,VandKy99,def_int_yds,0,,,,,
player,201212020det,det,VandKy99,def_int_td,0,,,,,
player,201212020det,det,VandKy99,def_int_long,0,,,,,
player,201212020det,det,VandKy99,pass_defended,0,,,,,
player,201212020det,det,VandKy99,sacks,0.0,,,,,
player,201212020det,det,VandKy99,tackles_combined,2,,,,,
player,201212020det,det,VandKy99,tackles_solo,2,,,,,
player,201212020det,det,VandKy99,tackles_assists,0,,,,,
player,201212020det,det,VandKy99,tackles_loss,1,,,,,
player,201212020det,det,VandKy99,qb_hits,3,,,,,
player,201212020det,det,VandKy99,fumbles_rec,0,,,,,
player,201212020det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201212020det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201212020det,det,VandKy99,fumbles_forced,0,,,,,
player,201212020det,det,HillSa99,def_int,0,,,,,
player,201212020det,det,HillSa99,def_int_yds,0,,,,,
player,201212020det,det,HillSa99,def_int_td,0,,,,,
player,201212020det,det,HillSa99,def_int_long,0,,,,,
player,201212020det,det,HillSa99,pass_defended,1,,,,,
player,201212020det,det,HillSa99,sacks,0.0,,,,,
player,201212020det,det,HillSa99,tackles_combined,1,,,,,
player,201212020det,det,HillSa99,tackles_solo,1,,,,,
player,201212020det,det,HillSa99,tackles_assists,0,,,,,
player,201212020det,det,HillSa99,tackles_loss,,,,,,
player,201212020det,det,HillSa99,qb_hits,,,,,,
player,201212020det,det,HillSa99,fumbles_rec,0,,,,,
player,201212020det,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201212020det,det,HillSa99,fumbles_rec_td,0,,,,,
player,201212020det,det,HillSa99,fumbles_forced,0,,,,,
player,201212020det,det,OsgoKa00,def_int,0,,,,,
player,201212020det,det,OsgoKa00,def_int_yds,0,,,,,
player,201212020det,det,OsgoKa00,def_int_td,0,,,,,
player,201212020det,det,OsgoKa00,def_int_long,0,,,,,
player,201212020det,det,OsgoKa00,pass_defended,0,,,,,
player,201212020det,det,OsgoKa00,sacks,0.0,,,,,
player,201212020det,det,OsgoKa00,tackles_combined,1,,,,,
player,201212020det,det,OsgoKa00,tackles_solo,1,,,,,
player,201212020det,det,OsgoKa00,tackles_assists,0,,,,,
player,201212020det,det,OsgoKa00,tackles_loss,0,,,,,
player,201212020det,det,OsgoKa00,qb_hits,0,,,,,
player,201212020det,det,OsgoKa00,fumbles_rec,0,,,,,
player,201212020det,det,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201212020det,det,OsgoKa00,fumbles_rec_td,0,,,,,
player,201212020det,det,OsgoKa00,fumbles_forced,0,,,,,
player,201212020det,det,WendJo99,def_int,0,,,,,
player,201212020det,det,WendJo99,def_int_yds,0,,,,,
player,201212020det,det,WendJo99,def_int_td,0,,,,,
player,201212020det,det,WendJo99,def_int_long,0,,,,,
player,201212020det,det,WendJo99,pass_defended,0,,,,,
player,201212020det,det,WendJo99,sacks,0.0,,,,,
player,201212020det,det,WendJo99,tackles_combined,1,,,,,
player,201212020det,det,WendJo99,tackles_solo,1,,,,,
player,201212020det,det,WendJo99,tackles_assists,0,,,,,
player,201212020det,det,WendJo99,tackles_loss,0,,,,,
player,201212020det,det,WendJo99,qb_hits,0,,,,,
player,201212020det,det,WendJo99,fumbles_rec,0,,,,,
player,201212020det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201212020det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201212020det,det,WendJo99,fumbles_forced,0,,,,,
player,201212020det,det,WillCo21,def_int,0,,,,,
player,201212020det,det,WillCo21,def_int_yds,0,,,,,
player,201212020det,det,WillCo21,def_int_td,0,,,,,
player,201212020det,det,WillCo21,def_int_long,0,,,,,
player,201212020det,det,WillCo21,pass_defended,0,,,,,
player,201212020det,det,WillCo21,sacks,0.0,,,,,
player,201212020det,det,WillCo21,tackles_combined,1,,,,,
player,201212020det,det,WillCo21,tackles_solo,0,,,,,
player,201212020det,det,WillCo21,tackles_assists,1,,,,,
