game,2012,4,20120930,201209300crd,mia,"Miami Dolphins",21,crd,"Arizona Cardinals",24
player,201209300crd,crd,GrovQu99,fumbles_rec_td,0,,,,,
player,201209300crd,crd,GrovQu99,fumbles_forced,0,,,,,
player,201209300crd,crd,HollVo20,def_int,0,,,,,
player,201209300crd,crd,HollVo20,def_int_yds,0,,,,,
player,201209300crd,crd,HollVo20,def_int_td,0,,,,,
player,201209300crd,crd,HollVo20,def_int_long,0,,,,,
player,201209300crd,crd,HollVo20,pass_defended,0,,,,,
player,201209300crd,crd,HollVo20,sacks,0.0,,,,,
player,201209300crd,crd,HollVo20,tackles_combined,1,,,,,
player,201209300crd,crd,HollVo20,tackles_solo,0,,,,,
player,201209300crd,crd,HollVo20,tackles_assists,1,,,,,
player,201209300crd,crd,HollVo20,tackles_loss,0,,,,,
player,201209300crd,crd,HollVo20,qb_hits,1,,,,,
player,201209300crd,crd,HollVo20,fumbles_rec,1,,,,,
player,201209300crd,crd,HollVo20,fumbles_rec_yds,0,,,,,
player,201209300crd,crd,HollVo20,fumbles_rec_td,0,,,,,
player,201209300crd,crd,HollVo20,fumbles_forced,0,,,,,
player,201209300crd,crd,SandJa21,def_int,0,,,,,
player,201209300crd,crd,SandJa21,def_int_yds,0,,,,,
player,201209300crd,crd,SandJa21,def_int_td,0,,,,,
player,201209300crd,crd,SandJa21,def_int_long,0,,,,,
player,201209300crd,crd,SandJa21,pass_defended,0,,,,,
player,201209300crd,crd,SandJa21,sacks,0.0,,,,,
player,201209300crd,crd,SandJa21,tackles_combined,1,,,,,
player,201209300crd,crd,SandJa21,tackles_solo,1,,,,,
player,201209300crd,crd,SandJa21,tackles_assists,0,,,,,
player,201209300crd,crd,SandJa21,tackles_loss,0,,,,,
player,201209300crd,crd,SandJa21,qb_hits,0,,,,,
player,201209300crd,crd,SandJa21,fumbles_rec,0,,,,,
player,201209300crd,crd,SandJa21,fumbles_rec_yds,0,,,,,
player,201209300crd,crd,SandJa21,fumbles_rec_td,0,,,,,
player,201209300crd,crd,SandJa21,fumbles_forced,0,,,,,
player,201209300crd,crd,SmitAl22,def_int,0,,,,,
player,201209300crd,crd,SmitAl22,def_int_yds,0,,,,,
player,201209300crd,crd,SmitAl22,def_int_td,0,,,,,
player,201209300crd,crd,SmitAl22,def_int_long,0,,,,,
player,201209300crd,crd,SmitAl22,pass_defended,0,,,,,
player,201209300crd,crd,SmitAl22,sacks,0.0,,,,,
player,201209300crd,crd,SmitAl22,tackles_combined,1,,,,,
player,201209300crd,crd,SmitAl22,tackles_solo,1,,,,,
player,201209300crd,crd,SmitAl22,tackles_assists,0,,,,,
player,201209300crd,crd,SmitAl22,tackles_loss,0,,,,,
player,201209300crd,crd,SmitAl22,qb_hits,0,,,,,
player,201209300crd,crd,SmitAl22,fumbles_rec,0,,,,,
player,201209300crd,crd,SmitAl22,fumbles_rec_yds,0,,,,,
player,201209300crd,crd,SmitAl22,fumbles_rec_td,0,,,,,
player,201209300crd,crd,SmitAl22,fumbles_forced,0,,,,,
player,201209300crd,crd,SherAn00,def_int,0,,,,,
player,201209300crd,crd,SherAn00,def_int_yds,0,,,,,
player,201209300crd,crd,SherAn00,def_int_td,0,,,,,
player,201209300crd,crd,SherAn00,def_int_long,0,,,,,
player,201209300crd,crd,SherAn00,pass_defended,0,,,,,
player,201209300crd,crd,SherAn00,sacks,0.0,,,,,
player,201209300crd,crd,SherAn00,tackles_combined,0,,,,,
player,201209300crd,crd,SherAn00,tackles_solo,0,,,,,
player,201209300crd,crd,SherAn00,tackles_assists,0,,,,,
player,201209300crd,crd,SherAn00,tackles_loss,0,,,,,
player,201209300crd,crd,SherAn00,qb_hits,0,,,,,
player,201209300crd,crd,SherAn00,fumbles_rec,1,,,,,
player,201209300crd,crd,SherAn00,fumbles_rec_yds,11,,,,,
player,201209300crd,crd,SherAn00,fumbles_rec_td,0,,,,,
player,201209300crd,crd,SherAn00,fumbles_forced,0,,,,,
player,201209300crd,mia,ThigMa00,kick_ret,1,,,,,
player,201209300crd,mia,ThigMa00,kick_ret_yds,23,,,,,
player,201209300crd,mia,ThigMa00,kick_ret_yds_per_ret,23.0,,,,,
player,201209300crd,mia,ThigMa00,kick_ret_td,0,,,,,
player,201209300crd,mia,ThigMa00,kick_ret_long,23,,,,,
player,201209300crd,mia,ThigMa00,punt_ret,1,,,,,
player,201209300crd,mia,ThigMa00,punt_ret_yds,0,,,,,
player,201209300crd,mia,ThigMa00,punt_ret_yds_per_ret,0.0,,,,,
player,201209300crd,mia,ThigMa00,punt_ret_td,0,,,,,
player,201209300crd,mia,ThigMa00,punt_ret_long,0,,,,,
player,201209300crd,mia,BessDa00,kick_ret,0,,,,,
player,201209300crd,mia,BessDa00,kick_ret_yds,0,,,,,
player,201209300crd,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201209300crd,mia,BessDa00,kick_ret_td,0,,,,,
player,201209300crd,mia,BessDa00,kick_ret_long,0,,,,,
player,201209300crd,mia,BessDa00,punt_ret,1,,,,,
player,201209300crd,mia,BessDa00,punt_ret_yds,9,,,,,
player,201209300crd,mia,BessDa00,punt_ret_yds_per_ret,9.0,,,,,
player,201209300crd,mia,BessDa00,punt_ret_td,0,,,,,
player,201209300crd,mia,BessDa00,punt_ret_long,9,,,,,
player,201209300crd,crd,PetePa00,kick_ret,0,,,,,
player,201209300crd,crd,PetePa00,kick_ret_yds,0,,,,,
player,201209300crd,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201209300crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201209300crd,crd,PetePa00,kick_ret_long,0,,,,,
player,201209300crd,crd,PetePa00,punt_ret,4,,,,,
player,201209300crd,crd,PetePa00,punt_ret_yds,18,,,,,
player,201209300crd,crd,PetePa00,punt_ret_yds_per_ret,4.5,,,,,
player,201209300crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201209300crd,crd,PetePa00,punt_ret_long,8,,,,,
player,201209300crd,crd,PoweWi00,kick_ret,3,,,,,
player,201209300crd,crd,PoweWi00,kick_ret_yds,90,,,,,
player,201209300crd,crd,PoweWi00,kick_ret_yds_per_ret,30.0,,,,,
player,201209300crd,crd,PoweWi00,kick_ret_td,0,,,,,
player,201209300crd,crd,PoweWi00,kick_ret_long,41,,,,,
player,201209300crd,crd,PoweWi00,punt_ret,0,,,,,
player,201209300crd,crd,PoweWi00,punt_ret_yds,0,,,,,
player,201209300crd,crd,PoweWi00,punt_ret_yds_per_ret,,,,,,
player,201209300crd,crd,PoweWi00,punt_ret_td,0,,,,,
player,201209300crd,crd,PoweWi00,punt_ret_long,0,,,,,
player,201209300crd,mia,CarpDa44,xpm,1,,,,,
player,201209300crd,mia,CarpDa44,xpa,1,,,,,
player,201209300crd,mia,CarpDa44,fgm,2,,,,,
player,201209300crd,mia,CarpDa44,fga,3,,,,,
player,201209300crd,mia,CarpDa44,punt,0,,,,,
player,201209300crd,mia,CarpDa44,punt_yds,0,,,,,
player,201209300crd,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201209300crd,mia,CarpDa44,punt_long,0,,,,,
player,201209300crd,mia,FielBr20,xpm,,,,,,
player,201209300crd,mia,FielBr20,xpa,,,,,,
player,201209300crd,mia,FielBr20,fgm,,,,,,
player,201209300crd,mia,FielBr20,fga,,,,,,
player,201209300crd,mia,FielBr20,punt,5,,,,,
player,201209300crd,mia,FielBr20,punt_yds,221,,,,,
player,201209300crd,mia,FielBr20,punt_yds_per_punt,44.2,,,,,
player,201209300crd,mia,FielBr20,punt_long,48,,,,,
player,201209300crd,crd,feelyjay01,xpm,3,,,,,
player,201209300crd,crd,feelyjay01,xpa,3,,,,,
player,201209300crd,crd,feelyjay01,fgm,1,,,,,
player,201209300crd,crd,feelyjay01,fga,1,,,,,
player,201209300crd,crd,feelyjay01,punt,0,,,,,
player,201209300crd,crd,feelyjay01,punt_yds,0,,,,,
player,201209300crd,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201209300crd,crd,feelyjay01,punt_long,0,,,,,
player,201209300crd,crd,ZastDa20,xpm,,,,,,
player,201209300crd,crd,ZastDa20,xpa,,,,,,
player,201209300crd,crd,ZastDa20,fgm,,,,,,
player,201209300crd,crd,ZastDa20,fga,,,,,,
player,201209300crd,crd,ZastDa20,punt,9,,,,,
player,201209300crd,crd,ZastDa20,punt_yds,435,,,,,
player,201209300crd,crd,ZastDa20,punt_yds_per_punt,48.3,,,,,
player,201209300crd,crd,ZastDa20,punt_long,68,,,,,
player,201209300crd,crd,BatiDA20,pos,T,,,,,
player,201209300crd,crd,BatiDA20,offense,72,,,,,
player,201209300crd,crd,BatiDA20,off_pct,100%,,,,,
player,201209300crd,crd,BatiDA20,defense,0,,,,,
player,201209300crd,crd,BatiDA20,def_pct,0%,,,,,
player,201209300crd,crd,BatiDA20,special_teams,4,,,,,
player,201209300crd,crd,BatiDA20,st_pct,12%,,,,,
player,201209300crd,crd,SnydAd20,pos,G,,,,,
player,201209300crd,crd,SnydAd20,offense,72,,,,,
player,201209300crd,crd,SnydAd20,off_pct,100%,,,,,
player,201209300crd,crd,SnydAd20,defense,0,,,,,
player,201209300crd,crd,SnydAd20,def_pct,0%,,,,,
player,201209300crd,crd,SnydAd20,special_teams,4,,,,,
player,201209300crd,crd,SnydAd20,st_pct,12%,,,,,
player,201209300crd,crd,MassBo00,pos,T,,,,,
player,201209300crd,crd,MassBo00,offense,72,,,,,
player,201209300crd,crd,MassBo00,off_pct,100%,,,,,
player,201209300crd,crd,MassBo00,defense,0,,,,,
player,201209300crd,crd,MassBo00,def_pct,0%,,,,,
player,201209300crd,crd,MassBo00,special_teams,4,,,,,
player,201209300crd,crd,MassBo00,st_pct,12%,,,,,
player,201209300crd,crd,CollDa20,pos,G,,,,,
player,201209300crd,crd,CollDa20,offense,72,,,,,
player,201209300crd,crd,CollDa20,off_pct,100%,,,,,
player,201209300crd,crd,CollDa20,defense,0,,,,,
player,201209300crd,crd,CollDa20,def_pct,0%,,,,,
player,201209300crd,crd,CollDa20,special_teams,4,,,,,
player,201209300crd,crd,CollDa20,st_pct,12%,,,,,
player,201209300crd,crd,KolbKe00,pos,QB,,,,,
player,201209300crd,crd,KolbKe00,offense,72,,,,,
player,201209300crd,crd,KolbKe00,off_pct,100%,,,,,
player,201209300crd,crd,KolbKe00,defense,0,,,,,
player,201209300crd,crd,KolbKe00,def_pct,0%,,,,,
player,201209300crd,crd,KolbKe00,special_teams,0,,,,,
player,201209300crd,crd,KolbKe00,st_pct,0%,,,,,
player,201209300crd,crd,FitzLa00,pos,WR,,,,,
player,201209300crd,crd,FitzLa00,offense,72,,,,,
player,201209300crd,crd,FitzLa00,off_pct,100%,,,,,
player,201209300crd,crd,FitzLa00,defense,0,,,,,
player,201209300crd,crd,FitzLa00,def_pct,0%,,,,,
player,201209300crd,crd,FitzLa00,special_teams,0,,,,,
player,201209300crd,crd,FitzLa00,st_pct,0%,,,,,
player,201209300crd,crd,SendLy20,pos,C,,,,,
player,201209300crd,crd,SendLy20,offense,72,,,,,
player,201209300crd,crd,SendLy20,off_pct,100%,,,,,
player,201209300crd,crd,SendLy20,defense,0,,,,,
player,201209300crd,crd,SendLy20,def_pct,0%,,,,,
player,201209300crd,crd,SendLy20,special_teams,0,,,,,
player,201209300crd,crd,SendLy20,st_pct,0%,,,,,
player,201209300crd,crd,RobeAn00,pos,WR,,,,,
player,201209300crd,crd,RobeAn00,offense,68,,,,,
player,201209300crd,crd,RobeAn00,off_pct,94%,,,,,
player,201209300crd,crd,RobeAn00,defense,0,,,,,
player,201209300crd,crd,RobeAn00,def_pct,0%,,,,,
player,201209300crd,crd,RobeAn00,special_teams,0,,,,,
player,201209300crd,crd,RobeAn00,st_pct,0%,,,,,
player,201209300crd,crd,DoucEa00,pos,WR,,,,,
player,201209300crd,crd,DoucEa00,offense,46,,,,,
player,201209300crd,crd,DoucEa00,off_pct,64%,,,,,
player,201209300crd,crd,DoucEa00,defense,0,,,,,
player,201209300crd,crd,DoucEa00,def_pct,0%,,,,,
player,201209300crd,crd,DoucEa00,special_teams,10,,,,,
player,201209300crd,crd,DoucEa00,st_pct,31%,,,,,
player,201209300crd,crd,HousRo01,pos,TE,,,,,
player,201209300crd,crd,HousRo01,offense,43,,,,,
player,201209300crd,crd,HousRo01,off_pct,60%,,,,,
player,201209300crd,crd,HousRo01,defense,0,,,,,
player,201209300crd,crd,HousRo01,def_pct,0%,,,,,
player,201209300crd,crd,HousRo01,special_teams,6,,,,,
player,201209300crd,crd,HousRo01,st_pct,19%,,,,,
player,201209300crd,crd,PoweWi00,pos,RB,,,,,
player,201209300crd,crd,PoweWi00,offense,34,,,,,
player,201209300crd,crd,PoweWi00,off_pct,47%,,,,,
player,201209300crd,crd,PoweWi00,defense,0,,,,,
player,201209300crd,crd,PoweWi00,def_pct,0%,,,,,
player,201209300crd,crd,PoweWi00,special_teams,6,,,,,
player,201209300crd,crd,PoweWi00,st_pct,19%,,,,,
player,201209300crd,crd,WillRy00,pos,RB,,,,,
player,201209300crd,crd,WillRy00,offense,33,,,,,
player,201209300crd,crd,WillRy00,off_pct,46%,,,,,
player,201209300crd,crd,WillRy00,defense,0,,,,,
player,201209300crd,crd,WillRy00,def_pct,0%,,,,,
player,201209300crd,crd,WillRy00,special_teams,0,,,,,
player,201209300crd,crd,WillRy00,st_pct,0%,,,,,
player,201209300crd,crd,FloyMi00,pos,WR,,,,,
player,201209300crd,crd,FloyMi00,offense,31,,,,,
player,201209300crd,crd,FloyMi00,off_pct,43%,,,,,
player,201209300crd,crd,FloyMi00,defense,0,,,,,
player,201209300crd,crd,FloyMi00,def_pct,0%,,,,,
player,201209300crd,crd,FloyMi00,special_teams,0,,,,,
player,201209300crd,crd,FloyMi00,st_pct,0%,,,,,
player,201209300crd,crd,KingJe00,pos,TE,,,,,
player,201209300crd,crd,KingJe00,offense,20,,,,,
player,201209300crd,crd,KingJe00,off_pct,28%,,,,,
player,201209300crd,crd,KingJe00,defense,0,,,,,
player,201209300crd,crd,KingJe00,def_pct,0%,,,,,
player,201209300crd,crd,KingJe00,special_teams,4,,,,,
player,201209300crd,crd,KingJe00,st_pct,12%,,,,,
player,201209300crd,crd,SherAn00,pos,FB,,,,,
player,201209300crd,crd,SherAn00,offense,12,,,,,
player,201209300crd,crd,SherAn00,off_pct,17%,,,,,
player,201209300crd,crd,SherAn00,defense,0,,,,,
player,201209300crd,crd,SherAn00,def_pct,0%,,,,,
player,201209300crd,crd,SherAn00,special_teams,6,,,,,
player,201209300crd,crd,SherAn00,st_pct,19%,,,,,
player,201209300crd,crd,LeacMi00,pos,LS,,,,,
player,201209300crd,crd,LeacMi00,offense,1,,,,,
player,201209300crd,crd,LeacMi00,off_pct,1%,,,,,
player,201209300crd,crd,LeacMi00,defense,0,,,,,
player,201209300crd,crd,LeacMi00,def_pct,0%,,,,,
player,201209300crd,crd,LeacMi00,special_teams,13,,,,,
player,201209300crd,crd,LeacMi00,st_pct,41%,,,,,
player,201209300crd,crd,AchoSa00,pos,LB,,,,,
player,201209300crd,crd,AchoSa00,offense,0,,,,,
player,201209300crd,crd,AchoSa00,off_pct,0%,,,,,
player,201209300crd,crd,AchoSa00,defense,77,,,,,
player,201209300crd,crd,AchoSa00,def_pct,100%,,,,,
player,201209300crd,crd,AchoSa00,special_teams,19,,,,,
player,201209300crd,crd,AchoSa00,st_pct,59%,,,,,
player,201209300crd,crd,CampCa99,pos,DE,,,,,
player,201209300crd,crd,CampCa99,offense,0,,,,,
player,201209300crd,crd,CampCa99,off_pct,0%,,,,,
player,201209300crd,crd,CampCa99,defense,77,,,,,
player,201209300crd,crd,CampCa99,def_pct,100%,,,,,
player,201209300crd,crd,CampCa99,special_teams,8,,,,,
player,201209300crd,crd,CampCa99,st_pct,25%,,,,,
player,201209300crd,crd,WilsAd99,pos,SS,,,,,
player,201209300crd,crd,WilsAd99,offense,0,,,,,
player,201209300crd,crd,WilsAd99,off_pct,0%,,,,,
player,201209300crd,crd,WilsAd99,defense,77,,,,,
player,201209300crd,crd,WilsAd99,def_pct,100%,,,,,
player,201209300crd,crd,WilsAd99,special_teams,4,,,,,
player,201209300crd,crd,WilsAd99,st_pct,12%,,,,,
player,201209300crd,crd,RhodKe20,pos,FS,,,,,
player,201209300crd,crd,RhodKe20,offense,0,,,,,
player,201209300crd,crd,RhodKe20,off_pct,0%,,,,,
player,201209300crd,crd,RhodKe20,defense,77,,,,,
player,201209300crd,crd,RhodKe20,def_pct,100%,,,,,
player,201209300crd,crd,RhodKe20,special_teams,4,,,,,
player,201209300crd,crd,RhodKe20,st_pct,12%,,,,,
player,201209300crd,crd,PetePa00,pos,CB,,,,,
player,201209300crd,crd,PetePa00,offense,0,,,,,
player,201209300crd,crd,PetePa00,off_pct,0%,,,,,
player,201209300crd,crd,PetePa00,defense,76,,,,,
player,201209300crd,crd,PetePa00,def_pct,99%,,,,,
player,201209300crd,crd,PetePa00,special_teams,9,,,,,
player,201209300crd,crd,PetePa00,st_pct,28%,,,,,
player,201209300crd,crd,LenoPa20,pos,LB,,,,,
player,201209300crd,crd,LenoPa20,offense,0,,,,,
player,201209300crd,crd,LenoPa20,off_pct,0%,,,,,
player,201209300crd,crd,LenoPa20,defense,76,,,,,
player,201209300crd,crd,LenoPa20,def_pct,99%,,,,,
player,201209300crd,crd,LenoPa20,special_teams,3,,,,,
player,201209300crd,crd,LenoPa20,st_pct,9%,,,,,
player,201209300crd,crd,WashDa99,pos,LB,,,,,
player,201209300crd,crd,WashDa99,offense,0,,,,,
player,201209300crd,crd,WashDa99,off_pct,0%,,,,,
player,201209300crd,crd,WashDa99,defense,74,,,,,
player,201209300crd,crd,WashDa99,def_pct,96%,,,,,
player,201209300crd,crd,WashDa99,special_teams,4,,,,,
player,201209300crd,crd,WashDa99,st_pct,12%,,,,,
player,201209300crd,crd,SchoOB99,pos,LB,,,,,
player,201209300crd,crd,SchoOB99,offense,0,,,,,
player,201209300crd,crd,SchoOB99,off_pct,0%,,,,,
player,201209300crd,crd,SchoOB99,defense,65,,,,,
player,201209300crd,crd,SchoOB99,def_pct,84%,,,,,
player,201209300crd,crd,SchoOB99,special_teams,3,,,,,
player,201209300crd,crd,SchoOB99,st_pct,9%,,,,,
player,201209300crd,crd,GayxWi99,pos,CB,,,,,
player,201209300crd,crd,GayxWi99,offense,0,,,,,
player,201209300crd,crd,GayxWi99,off_pct,0%,,,,,
player,201209300crd,crd,GayxWi99,defense,50,,,,,
player,201209300crd,crd,GayxWi99,def_pct,65%,,,,,
player,201209300crd,crd,GayxWi99,special_teams,0,,,,,
player,201209300crd,crd,GayxWi99,st_pct,0%,,,,,
player,201209300crd,crd,WillDa99,pos,NT,,,,,
player,201209300crd,crd,WillDa99,offense,0,,,,,
player,201209300crd,crd,WillDa99,off_pct,0%,,,,,
player,201209300crd,crd,WillDa99,defense,45,,,,,
player,201209300crd,crd,WillDa99,def_pct,58%,,,,,
player,201209300crd,crd,WillDa99,special_teams,0,,,,,
player,201209300crd,crd,WillDa99,st_pct,0%,,,,,
player,201209300crd,crd,ToleGr99,pos,CB,,,,,
player,201209300crd,crd,ToleGr99,offense,0,,,,,
player,201209300crd,crd,ToleGr99,off_pct,0%,,,,,
player,201209300crd,crd,ToleGr99,defense,44,,,,,
player,201209300crd,crd,ToleGr99,def_pct,57%,,,,,
player,201209300crd,crd,ToleGr99,special_teams,4,,,,,
player,201209300crd,crd,ToleGr99,st_pct,12%,,,,,
player,201209300crd,crd,EasoNi20,pos,DT,,,,,
player,201209300crd,crd,EasoNi20,offense,0,,,,,
player,201209300crd,crd,EasoNi20,off_pct,0%,,,,,
player,201209300crd,crd,EasoNi20,defense,34,,,,,
player,201209300crd,crd,EasoNi20,def_pct,44%,,,,,
player,201209300crd,crd,EasoNi20,special_teams,4,,,,,
player,201209300crd,crd,EasoNi20,st_pct,12%,,,,,
player,201209300crd,crd,CartDa01,pos,NT,,,,,
player,201209300crd,crd,CartDa01,offense,0,,,,,
player,201209300crd,crd,CartDa01,off_pct,0%,,,,,
player,201209300crd,crd,CartDa01,defense,23,,,,,
player,201209300crd,crd,CartDa01,def_pct,30%,,,,,
player,201209300crd,crd,CartDa01,special_teams,11,,,,,
player,201209300crd,crd,CartDa01,st_pct,34%,,,,,
player,201209300crd,crd,HollVo20,pos,DE,,,,,
player,201209300crd,crd,HollVo20,offense,0,,,,,
player,201209300crd,crd,HollVo20,off_pct,0%,,,,,
player,201209300crd,crd,HollVo20,defense,23,,,,,
player,201209300crd,crd,HollVo20,def_pct,30%,,,,,
player,201209300crd,crd,HollVo20,special_teams,4,,,,,
player,201209300crd,crd,HollVo20,st_pct,12%,,,,,
player,201209300crd,crd,GrovQu99,pos,LB,,,,,
player,201209300crd,crd,GrovQu99,offense,0,,,,,
player,201209300crd,crd,GrovQu99,off_pct,0%,,,,,
player,201209300crd,crd,GrovQu99,defense,12,,,,,
player,201209300crd,crd,GrovQu99,def_pct,16%,,,,,
player,201209300crd,crd,GrovQu99,special_teams,25,,,,,
player,201209300crd,crd,GrovQu99,st_pct,78%,,,,,
player,201209300crd,crd,FlemJa00,pos,CB,,,,,
player,201209300crd,crd,FlemJa00,offense,0,,,,,
player,201209300crd,crd,FlemJa00,off_pct,0%,,,,,
player,201209300crd,crd,FlemJa00,defense,12,,,,,
player,201209300crd,crd,FlemJa00,def_pct,16%,,,,,
player,201209300crd,crd,FlemJa00,special_teams,5,,,,,
player,201209300crd,crd,FlemJa00,st_pct,16%,,,,,
player,201209300crd,crd,AdamMi98,pos,CB,,,,,
player,201209300crd,crd,AdamMi98,offense,0,,,,,
player,201209300crd,crd,AdamMi98,off_pct,0%,,,,,
player,201209300crd,crd,AdamMi98,defense,3,,,,,
player,201209300crd,crd,AdamMi98,def_pct,4%,,,,,
player,201209300crd,crd,AdamMi98,special_teams,18,,,,,
player,201209300crd,crd,AdamMi98,st_pct,56%,,,,,
player,201209300crd,crd,WalkRe00,pos,LB,,,,,
player,201209300crd,crd,WalkRe00,offense,0,,,,,
player,201209300crd,crd,WalkRe00,off_pct,0%,,,,,
player,201209300crd,crd,WalkRe00,defense,1,,,,,
player,201209300crd,crd,WalkRe00,def_pct,1%,,,,,
player,201209300crd,crd,WalkRe00,special_teams,24,,,,,
player,201209300crd,crd,WalkRe00,st_pct,75%,,,,,
player,201209300crd,crd,BradSt99,pos,LB,,,,,
player,201209300crd,crd,BradSt99,offense,0,,,,,
player,201209300crd,crd,BradSt99,off_pct,0%,,,,,
player,201209300crd,crd,BradSt99,defense,1,,,,,
player,201209300crd,crd,BradSt99,def_pct,1%,,,,,
player,201209300crd,crd,BradSt99,special_teams,21,,,,,
player,201209300crd,crd,BradSt99,st_pct,66%,,,,,
player,201209300crd,crd,JohnRa98,pos,SS,,,,,
player,201209300crd,crd,JohnRa98,offense,0,,,,,
player,201209300crd,crd,JohnRa98,off_pct,0%,,,,,
player,201209300crd,crd,JohnRa98,defense,0,,,,,
player,201209300crd,crd,JohnRa98,def_pct,0%,,,,,
player,201209300crd,crd,JohnRa98,special_teams,24,,,,,
player,201209300crd,crd,JohnRa98,st_pct,75%,,,,,
player,201209300crd,crd,SandJa21,pos,FS,,,,,
player,201209300crd,crd,SandJa21,offense,0,,,,,
player,201209300crd,crd,SandJa21,off_pct,0%,,,,,
player,201209300crd,crd,SandJa21,defense,0,,,,,
player,201209300crd,crd,SandJa21,def_pct,0%,,,,,
player,201209300crd,crd,SandJa21,special_teams,24,,,,,
player,201209300crd,crd,SandJa21,st_pct,75%,,,,,
player,201209300crd,crd,BethJu00,pos,FS,,,,,
player,201209300crd,crd,BethJu00,offense,0,,,,,
player,201209300crd,crd,BethJu00,off_pct,0%,,,,,
player,201209300crd,crd,BethJu00,defense,0,,,,,
player,201209300crd,crd,BethJu00,def_pct,0%,,,,,
player,201209300crd,crd,BethJu00,special_teams,22,,,,,
player,201209300crd,crd,BethJu00,st_pct,69%,,,,,
player,201209300crd,crd,SmitAl22,pos,RB,,,,,
player,201209300crd,crd,SmitAl22,offense,0,,,,,
player,201209300crd,crd,SmitAl22,off_pct,0%,,,,,
player,201209300crd,crd,SmitAl22,defense,0,,,,,
player,201209300crd,crd,SmitAl22,def_pct,0%,,,,,
player,201209300crd,crd,SmitAl22,special_teams,18,,,,,
player,201209300crd,crd,SmitAl22,st_pct,56%,,,,,
player,201209300crd,crd,ZastDa20,pos,P,,,,,
player,201209300crd,crd,ZastDa20,offense,0,,,,,
player,201209300crd,crd,ZastDa20,off_pct,0%,,,,,
player,201209300crd,crd,ZastDa20,defense,0,,,,,
player,201209300crd,crd,ZastDa20,def_pct,0%,,,,,
player,201209300crd,crd,ZastDa20,special_teams,13,,,,,
player,201209300crd,crd,ZastDa20,st_pct,41%,,,,,
player,201209300crd,crd,WestJa99,pos,LB,,,,,
player,201209300crd,crd,WestJa99,offense,0,,,,,
player,201209300crd,crd,WestJa99,off_pct,0%,,,,,
player,201209300crd,crd,WestJa99,defense,0,,,,,
player,201209300crd,crd,WestJa99,def_pct,0%,,,,,
player,201209300crd,crd,WestJa99,special_teams,8,,,,,
player,201209300crd,crd,WestJa99,st_pct,25%,,,,,
player,201209300crd,crd,feelyjay01,pos,K,,,,,
player,201209300crd,crd,feelyjay01,offense,0,,,,,
player,201209300crd,crd,feelyjay01,off_pct,0%,,,,,
player,201209300crd,crd,feelyjay01,defense,0,,,,,
player,201209300crd,crd,feelyjay01,def_pct,0%,,,,,
player,201209300crd,crd,feelyjay01,special_teams,8,,,,,
player,201209300crd,crd,feelyjay01,st_pct,25%,,,,,
player,201209300crd,crd,OhrnRi20,pos,G,,,,,
player,201209300crd,crd,OhrnRi20,offense,0,,,,,
player,201209300crd,crd,OhrnRi20,off_pct,0%,,,,,
player,201209300crd,crd,OhrnRi20,defense,0,,,,,
player,201209300crd,crd,OhrnRi20,def_pct,0%,,,,,
player,201209300crd,crd,OhrnRi20,special_teams,4,,,,,
player,201209300crd,crd,OhrnRi20,st_pct,12%,,,,,
player,201209300crd,mia,JerrJo20,pos,G,,,,,
player,201209300crd,mia,JerrJo20,offense,77,,,,,
player,201209300crd,mia,JerrJo20,off_pct,100%,,,,,
player,201209300crd,mia,JerrJo20,defense,0,,,,,
player,201209300crd,mia,JerrJo20,def_pct,0%,,,,,
player,201209300crd,mia,JerrJo20,special_teams,4,,,,,
player,201209300crd,mia,JerrJo20,st_pct,12%,,,,,
player,201209300crd,mia,IncoRi20,pos,G,,,,,
player,201209300crd,mia,IncoRi20,offense,77,,,,,
player,201209300crd,mia,IncoRi20,off_pct,100%,,,,,
player,201209300crd,mia,IncoRi20,defense,0,,,,,
player,201209300crd,mia,IncoRi20,def_pct,0%,,,,,
player,201209300crd,mia,IncoRi20,special_teams,4,,,,,
player,201209300crd,mia,IncoRi20,st_pct,12%,,,,,
player,201209300crd,mia,MartJo01,pos,T,,,,,
player,201209300crd,mia,MartJo01,offense,77,,,,,
player,201209300crd,mia,MartJo01,off_pct,100%,,,,,
player,201209300crd,mia,MartJo01,defense,0,,,,,
player,201209300crd,mia,MartJo01,def_pct,0%,,,,,
player,201209300crd,mia,MartJo01,special_teams,4,,,,,
player,201209300crd,mia,MartJo01,st_pct,12%,,,,,
player,201209300crd,mia,LongJa20,pos,T,,,,,
player,201209300crd,mia,LongJa20,offense,77,,,,,
player,201209300crd,mia,LongJa20,off_pct,100%,,,,,
player,201209300crd,mia,LongJa20,defense,0,,,,,
player,201209300crd,mia,LongJa20,def_pct,0%,,,,,
player,201209300crd,mia,LongJa20,special_teams,0,,,,,
player,201209300crd,mia,LongJa20,st_pct,0%,,,,,
player,201209300crd,mia,PounMi00,pos,C,,,,,
player,201209300crd,mia,PounMi00,offense,77,,,,,
