game,2012,8,20121028,201210280det,sea,"Seattle Seahawks",24,det,"Detroit Lions",28
player,201210280det,det,WendJo99,tackles_solo,1,,,,,
player,201210280det,det,WendJo99,tackles_assists,0,,,,,
player,201210280det,det,WendJo99,tackles_loss,0,,,,,
player,201210280det,det,WendJo99,qb_hits,0,,,,,
player,201210280det,det,WendJo99,fumbles_rec,0,,,,,
player,201210280det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201210280det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201210280det,det,WendJo99,fumbles_forced,0,,,,,
player,201210280det,det,YounWi99,def_int,0,,,,,
player,201210280det,det,YounWi99,def_int_yds,0,,,,,
player,201210280det,det,YounWi99,def_int_td,0,,,,,
player,201210280det,det,YounWi99,def_int_long,0,,,,,
player,201210280det,det,YounWi99,pass_defended,0,,,,,
player,201210280det,det,YounWi99,sacks,0.0,,,,,
player,201210280det,det,YounWi99,tackles_combined,1,,,,,
player,201210280det,det,YounWi99,tackles_solo,1,,,,,
player,201210280det,det,YounWi99,tackles_assists,0,,,,,
player,201210280det,det,YounWi99,tackles_loss,0,,,,,
player,201210280det,det,YounWi99,qb_hits,0,,,,,
player,201210280det,det,YounWi99,fumbles_rec,0,,,,,
player,201210280det,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201210280det,det,YounWi99,fumbles_rec_td,0,,,,,
player,201210280det,det,YounWi99,fumbles_forced,0,,,,,
player,201210280det,det,GreeJo03,def_int,0,,,,,
player,201210280det,det,GreeJo03,def_int_yds,0,,,,,
player,201210280det,det,GreeJo03,def_int_td,0,,,,,
player,201210280det,det,GreeJo03,def_int_long,0,,,,,
player,201210280det,det,GreeJo03,pass_defended,1,,,,,
player,201210280det,det,GreeJo03,sacks,0.0,,,,,
player,201210280det,det,GreeJo03,tackles_combined,0,,,,,
player,201210280det,det,GreeJo03,tackles_solo,0,,,,,
player,201210280det,det,GreeJo03,tackles_assists,0,,,,,
player,201210280det,det,GreeJo03,tackles_loss,0,,,,,
player,201210280det,det,GreeJo03,qb_hits,0,,,,,
player,201210280det,det,GreeJo03,fumbles_rec,0,,,,,
player,201210280det,det,GreeJo03,fumbles_rec_yds,0,,,,,
player,201210280det,det,GreeJo03,fumbles_rec_td,0,,,,,
player,201210280det,det,GreeJo03,fumbles_forced,0,,,,,
player,201210280det,sea,WashLe00,kick_ret,3,,,,,
player,201210280det,sea,WashLe00,kick_ret_yds,68,,,,,
player,201210280det,sea,WashLe00,kick_ret_yds_per_ret,22.7,,,,,
player,201210280det,sea,WashLe00,kick_ret_td,0,,,,,
player,201210280det,sea,WashLe00,kick_ret_long,28,,,,,
player,201210280det,sea,WashLe00,punt_ret,3,,,,,
player,201210280det,sea,WashLe00,punt_ret_yds,29,,,,,
player,201210280det,sea,WashLe00,punt_ret_yds_per_ret,9.7,,,,,
player,201210280det,sea,WashLe00,punt_ret_td,0,,,,,
player,201210280det,sea,WashLe00,punt_ret_long,18,,,,,
player,201210280det,sea,ObomBe00,kick_ret,1,,,,,
player,201210280det,sea,ObomBe00,kick_ret_yds,0,,,,,
player,201210280det,sea,ObomBe00,kick_ret_yds_per_ret,0.0,,,,,
player,201210280det,sea,ObomBe00,kick_ret_td,0,,,,,
player,201210280det,sea,ObomBe00,kick_ret_long,0,,,,,
player,201210280det,sea,ObomBe00,punt_ret,0,,,,,
player,201210280det,sea,ObomBe00,punt_ret_yds,0,,,,,
player,201210280det,sea,ObomBe00,punt_ret_yds_per_ret,,,,,,
player,201210280det,sea,ObomBe00,punt_ret_td,0,,,,,
player,201210280det,sea,ObomBe00,punt_ret_long,0,,,,,
player,201210280det,det,LogaSt00,kick_ret,1,,,,,
player,201210280det,det,LogaSt00,kick_ret_yds,21,,,,,
player,201210280det,det,LogaSt00,kick_ret_yds_per_ret,21.0,,,,,
player,201210280det,det,LogaSt00,kick_ret_td,0,,,,,
player,201210280det,det,LogaSt00,kick_ret_long,21,,,,,
player,201210280det,det,LogaSt00,punt_ret,1,,,,,
player,201210280det,det,LogaSt00,punt_ret_yds,6,,,,,
player,201210280det,det,LogaSt00,punt_ret_yds_per_ret,6.0,,,,,
player,201210280det,det,LogaSt00,punt_ret_td,0,,,,,
player,201210280det,det,LogaSt00,punt_ret_long,6,,,,,
player,201210280det,sea,HausSt00,xpm,3,,,,,
player,201210280det,sea,HausSt00,xpa,3,,,,,
player,201210280det,sea,HausSt00,fgm,1,,,,,
player,201210280det,sea,HausSt00,fga,2,,,,,
player,201210280det,sea,HausSt00,punt,0,,,,,
player,201210280det,sea,HausSt00,punt_yds,0,,,,,
player,201210280det,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201210280det,sea,HausSt00,punt_long,0,,,,,
player,201210280det,sea,RyanJo21,xpm,,,,,,
player,201210280det,sea,RyanJo21,xpa,,,,,,
player,201210280det,sea,RyanJo21,fgm,,,,,,
player,201210280det,sea,RyanJo21,fga,,,,,,
player,201210280det,sea,RyanJo21,punt,3,,,,,
player,201210280det,sea,RyanJo21,punt_yds,145,,,,,
player,201210280det,sea,RyanJo21,punt_yds_per_punt,48.3,,,,,
player,201210280det,sea,RyanJo21,punt_long,64,,,,,
player,201210280det,det,hansojas01,xpm,4,,,,,
player,201210280det,det,hansojas01,xpa,4,,,,,
player,201210280det,det,hansojas01,fgm,,,,,,
player,201210280det,det,hansojas01,fga,,,,,,
player,201210280det,det,hansojas01,punt,0,,,,,
player,201210280det,det,hansojas01,punt_yds,0,,,,,
player,201210280det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201210280det,det,hansojas01,punt_long,0,,,,,
player,201210280det,det,HarrNi20,xpm,,,,,,
player,201210280det,det,HarrNi20,xpa,,,,,,
player,201210280det,det,HarrNi20,fgm,,,,,,
player,201210280det,det,HarrNi20,fga,,,,,,
player,201210280det,det,HarrNi20,punt,4,,,,,
player,201210280det,det,HarrNi20,punt_yds,176,,,,,
player,201210280det,det,HarrNi20,punt_yds_per_punt,44.0,,,,,
player,201210280det,det,HarrNi20,punt_long,47,,,,,
player,201210280det,det,BackJe20,pos,T,,,,,
player,201210280det,det,BackJe20,offense,73,,,,,
player,201210280det,det,BackJe20,off_pct,100%,,,,,
player,201210280det,det,BackJe20,defense,0,,,,,
player,201210280det,det,BackJe20,def_pct,0%,,,,,
player,201210280det,det,BackJe20,special_teams,4,,,,,
player,201210280det,det,BackJe20,st_pct,15%,,,,,
player,201210280det,det,SimsRo20,pos,G,,,,,
player,201210280det,det,SimsRo20,offense,73,,,,,
player,201210280det,det,SimsRo20,off_pct,100%,,,,,
player,201210280det,det,SimsRo20,defense,0,,,,,
player,201210280det,det,SimsRo20,def_pct,0%,,,,,
player,201210280det,det,SimsRo20,special_teams,4,,,,,
player,201210280det,det,SimsRo20,st_pct,15%,,,,,
player,201210280det,det,CherGo20,pos,T,,,,,
player,201210280det,det,CherGo20,offense,73,,,,,
player,201210280det,det,CherGo20,off_pct,100%,,,,,
player,201210280det,det,CherGo20,defense,0,,,,,
player,201210280det,det,CherGo20,def_pct,0%,,,,,
player,201210280det,det,CherGo20,special_teams,4,,,,,
player,201210280det,det,CherGo20,st_pct,15%,,,,,
player,201210280det,det,PeteSt20,pos,G,,,,,
player,201210280det,det,PeteSt20,offense,73,,,,,
player,201210280det,det,PeteSt20,off_pct,100%,,,,,
player,201210280det,det,PeteSt20,defense,0,,,,,
player,201210280det,det,PeteSt20,def_pct,0%,,,,,
player,201210280det,det,PeteSt20,special_teams,4,,,,,
player,201210280det,det,PeteSt20,st_pct,15%,,,,,
player,201210280det,det,RaioDo20,pos,C,,,,,
player,201210280det,det,RaioDo20,offense,73,,,,,
player,201210280det,det,RaioDo20,off_pct,100%,,,,,
player,201210280det,det,RaioDo20,defense,0,,,,,
player,201210280det,det,RaioDo20,def_pct,0%,,,,,
player,201210280det,det,RaioDo20,special_teams,0,,,,,
player,201210280det,det,RaioDo20,st_pct,0%,,,,,
player,201210280det,det,StafMa00,pos,QB,,,,,
player,201210280det,det,StafMa00,offense,73,,,,,
player,201210280det,det,StafMa00,off_pct,100%,,,,,
player,201210280det,det,StafMa00,defense,0,,,,,
player,201210280det,det,StafMa00,def_pct,0%,,,,,
player,201210280det,det,StafMa00,special_teams,0,,,,,
player,201210280det,det,StafMa00,st_pct,0%,,,,,
player,201210280det,det,JohnCa00,pos,WR,,,,,
player,201210280det,det,JohnCa00,offense,68,,,,,
player,201210280det,det,JohnCa00,off_pct,93%,,,,,
player,201210280det,det,JohnCa00,defense,0,,,,,
player,201210280det,det,JohnCa00,def_pct,0%,,,,,
player,201210280det,det,JohnCa00,special_teams,0,,,,,
player,201210280det,det,JohnCa00,st_pct,0%,,,,,
player,201210280det,det,PettBr00,pos,TE,,,,,
player,201210280det,det,PettBr00,offense,67,,,,,
player,201210280det,det,PettBr00,off_pct,92%,,,,,
player,201210280det,det,PettBr00,defense,0,,,,,
player,201210280det,det,PettBr00,def_pct,0%,,,,,
player,201210280det,det,PettBr00,special_teams,4,,,,,
player,201210280det,det,PettBr00,st_pct,15%,,,,,
player,201210280det,det,YounTi00,pos,WR,,,,,
player,201210280det,det,YounTi00,offense,67,,,,,
player,201210280det,det,YounTi00,off_pct,92%,,,,,
player,201210280det,det,YounTi00,defense,0,,,,,
player,201210280det,det,YounTi00,def_pct,0%,,,,,
player,201210280det,det,YounTi00,special_teams,0,,,,,
player,201210280det,det,YounTi00,st_pct,0%,,,,,
player,201210280det,det,ScheTo00,pos,TE,,,,,
player,201210280det,det,ScheTo00,offense,38,,,,,
player,201210280det,det,ScheTo00,off_pct,52%,,,,,
player,201210280det,det,ScheTo00,defense,0,,,,,
player,201210280det,det,ScheTo00,def_pct,0%,,,,,
player,201210280det,det,ScheTo00,special_teams,0,,,,,
player,201210280det,det,ScheTo00,st_pct,0%,,,,,
player,201210280det,det,BroyRy00,pos,WR,,,,,
player,201210280det,det,BroyRy00,offense,34,,,,,
player,201210280det,det,BroyRy00,off_pct,47%,,,,,
player,201210280det,det,BroyRy00,defense,0,,,,,
player,201210280det,det,BroyRy00,def_pct,0%,,,,,
player,201210280det,det,BroyRy00,special_teams,0,,,,,
player,201210280det,det,BroyRy00,st_pct,0%,,,,,
player,201210280det,det,LeshMi00,pos,RB,,,,,
player,201210280det,det,LeshMi00,offense,30,,,,,
player,201210280det,det,LeshMi00,off_pct,41%,,,,,
player,201210280det,det,LeshMi00,defense,0,,,,,
player,201210280det,det,LeshMi00,def_pct,0%,,,,,
player,201210280det,det,LeshMi00,special_teams,0,,,,,
player,201210280det,det,LeshMi00,st_pct,0%,,,,,
player,201210280det,det,BellJo01,pos,RB,,,,,
player,201210280det,det,BellJo01,offense,28,,,,,
player,201210280det,det,BellJo01,off_pct,38%,,,,,
player,201210280det,det,BellJo01,defense,0,,,,,
player,201210280det,det,BellJo01,def_pct,0%,,,,,
player,201210280det,det,BellJo01,special_teams,8,,,,,
player,201210280det,det,BellJo01,st_pct,30%,,,,,
player,201210280det,det,SmitKe02,pos,RB,,,,,
player,201210280det,det,SmitKe02,offense,12,,,,,
player,201210280det,det,SmitKe02,off_pct,16%,,,,,
player,201210280det,det,SmitKe02,defense,0,,,,,
player,201210280det,det,SmitKe02,def_pct,0%,,,,,
player,201210280det,det,SmitKe02,special_teams,5,,,,,
player,201210280det,det,SmitKe02,st_pct,19%,,,,,
player,201210280det,det,ReifRi00,pos,T,,,,,
player,201210280det,det,ReifRi00,offense,9,,,,,
player,201210280det,det,ReifRi00,off_pct,12%,,,,,
player,201210280det,det,ReifRi00,defense,0,,,,,
player,201210280det,det,ReifRi00,def_pct,0%,,,,,
player,201210280det,det,ReifRi00,special_teams,4,,,,,
player,201210280det,det,ReifRi00,st_pct,15%,,,,,
player,201210280det,det,HellWi00,pos,TE,,,,,
player,201210280det,det,HellWi00,offense,7,,,,,
player,201210280det,det,HellWi00,off_pct,10%,,,,,
player,201210280det,det,HellWi00,defense,0,,,,,
player,201210280det,det,HellWi00,def_pct,0%,,,,,
player,201210280det,det,HellWi00,special_teams,13,,,,,
player,201210280det,det,HellWi00,st_pct,48%,,,,,
player,201210280det,det,RobiBr00,pos,WR,,,,,
player,201210280det,det,RobiBr00,offense,3,,,,,
player,201210280det,det,RobiBr00,off_pct,4%,,,,,
player,201210280det,det,RobiBr00,defense,0,,,,,
player,201210280det,det,RobiBr00,def_pct,0%,,,,,
player,201210280det,det,RobiBr00,special_teams,3,,,,,
player,201210280det,det,RobiBr00,st_pct,11%,,,,,
player,201210280det,det,OsgoKa00,pos,WR,,,,,
player,201210280det,det,OsgoKa00,offense,1,,,,,
player,201210280det,det,OsgoKa00,off_pct,1%,,,,,
player,201210280det,det,OsgoKa00,defense,0,,,,,
player,201210280det,det,OsgoKa00,def_pct,0%,,,,,
player,201210280det,det,OsgoKa00,special_teams,18,,,,,
player,201210280det,det,OsgoKa00,st_pct,67%,,,,,
player,201210280det,det,GandDy20,pos,C,,,,,
player,201210280det,det,GandDy20,offense,1,,,,,
player,201210280det,det,GandDy20,off_pct,1%,,,,,
player,201210280det,det,GandDy20,defense,0,,,,,
player,201210280det,det,GandDy20,def_pct,0%,,,,,
player,201210280det,det,GandDy20,special_teams,9,,,,,
player,201210280det,det,GandDy20,st_pct,33%,,,,,
player,201210280det,det,SilvRi00,pos,DB,,,,,
player,201210280det,det,SilvRi00,offense,0,,,,,
player,201210280det,det,SilvRi00,off_pct,0%,,,,,
player,201210280det,det,SilvRi00,defense,56,,,,,
player,201210280det,det,SilvRi00,def_pct,100%,,,,,
player,201210280det,det,SilvRi00,special_teams,14,,,,,
player,201210280det,det,SilvRi00,st_pct,52%,,,,,
player,201210280det,det,HousCh99,pos,CB,,,,,
player,201210280det,det,HousCh99,offense,0,,,,,
player,201210280det,det,HousCh99,off_pct,0%,,,,,
player,201210280det,det,HousCh99,defense,56,,,,,
player,201210280det,det,HousCh99,def_pct,100%,,,,,
player,201210280det,det,HousCh99,special_teams,10,,,,,
player,201210280det,det,HousCh99,st_pct,37%,,,,,
player,201210280det,det,TullSt20,pos,LB,,,,,
player,201210280det,det,TullSt20,offense,0,,,,,
player,201210280det,det,TullSt20,off_pct,0%,,,,,
player,201210280det,det,TullSt20,defense,56,,,,,
player,201210280det,det,TullSt20,def_pct,100%,,,,,
player,201210280det,det,TullSt20,special_teams,5,,,,,
player,201210280det,det,TullSt20,st_pct,19%,,,,,
player,201210280det,det,DuraJu99,pos,LB,,,,,
player,201210280det,det,DuraJu99,offense,0,,,,,
player,201210280det,det,DuraJu99,off_pct,0%,,,,,
player,201210280det,det,DuraJu99,defense,56,,,,,
player,201210280det,det,DuraJu99,def_pct,100%,,,,,
player,201210280det,det,DuraJu99,special_teams,5,,,,,
player,201210280det,det,DuraJu99,st_pct,19%,,,,,
player,201210280det,det,GreeJo03,pos,CB,,,,,
player,201210280det,det,GreeJo03,offense,0,,,,,
player,201210280det,det,GreeJo03,off_pct,0%,,,,,
player,201210280det,det,GreeJo03,defense,55,,,,,
player,201210280det,det,GreeJo03,def_pct,98%,,,,,
player,201210280det,det,GreeJo03,special_teams,5,,,,,
player,201210280det,det,GreeJo03,st_pct,19%,,,,,
player,201210280det,det,SuhxNd99,pos,DT,,,,,
player,201210280det,det,SuhxNd99,offense,0,,,,,
player,201210280det,det,SuhxNd99,off_pct,0%,,,,,
player,201210280det,det,SuhxNd99,defense,47,,,,,
player,201210280det,det,SuhxNd99,def_pct,84%,,,,,
player,201210280det,det,SuhxNd99,special_teams,5,,,,,
player,201210280det,det,SuhxNd99,st_pct,19%,,,,,
player,201210280det,det,AvriCl99,pos,DE,,,,,
player,201210280det,det,AvriCl99,offense,0,,,,,
player,201210280det,det,AvriCl99,off_pct,0%,,,,,
player,201210280det,det,AvriCl99,defense,39,,,,,
player,201210280det,det,AvriCl99,def_pct,70%,,,,,
player,201210280det,det,AvriCl99,special_teams,0,,,,,
player,201210280det,det,AvriCl99,st_pct,0%,,,,,
player,201210280det,det,PalmAs99,pos,LB,,,,,
player,201210280det,det,PalmAs99,offense,0,,,,,
player,201210280det,det,PalmAs99,off_pct,0%,,,,,
player,201210280det,det,PalmAs99,defense,35,,,,,
player,201210280det,det,PalmAs99,def_pct,62%,,,,,
player,201210280det,det,PalmAs99,special_teams,16,,,,,
player,201210280det,det,PalmAs99,st_pct,59%,,,,,
player,201210280det,det,DelmLo99,pos,FS,,,,,
player,201210280det,det,DelmLo99,offense,0,,,,,
player,201210280det,det,DelmLo99,off_pct,0%,,,,,
player,201210280det,det,DelmLo99,defense,35,,,,,
player,201210280det,det,DelmLo99,def_pct,62%,,,,,
player,201210280det,det,DelmLo99,special_teams,4,,,,,
player,201210280det,det,DelmLo99,st_pct,15%,,,,,
player,201210280det,det,VandKy99,pos,DE,,,,,
player,201210280det,det,VandKy99,offense,0,,,,,
player,201210280det,det,VandKy99,off_pct,0%,,,,,
player,201210280det,det,VandKy99,defense,34,,,,,
player,201210280det,det,VandKy99,def_pct,61%,,,,,
player,201210280det,det,VandKy99,special_teams,0,,,,,
player,201210280det,det,VandKy99,st_pct,0%,,,,,
player,201210280det,det,WillCo21,pos,DT,,,,,
player,201210280det,det,WillCo21,offense,0,,,,,
player,201210280det,det,WillCo21,off_pct,0%,,,,,
player,201210280det,det,WillCo21,defense,26,,,,,
player,201210280det,det,WillCo21,def_pct,46%,,,,,
player,201210280det,det,WillCo21,special_teams,5,,,,,
player,201210280det,det,WillCo21,st_pct,19%,,,,,
player,201210280det,det,FairNi00,pos,DT,,,,,
player,201210280det,det,FairNi00,offense,0,,,,,
player,201210280det,det,FairNi00,off_pct,0%,,,,,
player,201210280det,det,FairNi00,defense,26,,,,,
player,201210280det,det,FairNi00,def_pct,46%,,,,,
player,201210280det,det,FairNi00,special_teams,0,,,,,
player,201210280det,det,FairNi00,st_pct,0%,,,,,
player,201210280det,det,ColeEr21,pos,SS,,,,,
player,201210280det,det,ColeEr21,offense,0,,,,,
player,201210280det,det,ColeEr21,off_pct,0%,,,,,
player,201210280det,det,ColeEr21,defense,21,,,,,
player,201210280det,det,ColeEr21,def_pct,38%,,,,,
player,201210280det,det,ColeEr21,special_teams,19,,,,,
player,201210280det,det,ColeEr21,st_pct,70%,,,,,
player,201210280det,det,JackLa98,pos,DE,,,,,
player,201210280det,det,JackLa98,offense,0,,,,,
player,201210280det,det,JackLa98,off_pct,0%,,,,,
player,201210280det,det,JackLa98,defense,20,,,,,
player,201210280det,det,JackLa98,def_pct,36%,,,,,
player,201210280det,det,JackLa98,special_teams,5,,,,,
player,201210280det,det,JackLa98,st_pct,19%,,,,,
player,201210280det,det,SmitAl98,pos,CB,,,,,
player,201210280det,det,SmitAl98,offense,0,,,,,
player,201210280det,det,SmitAl98,off_pct,0%,,,,,
player,201210280det,det,SmitAl98,defense,20,,,,,
player,201210280det,det,SmitAl98,def_pct,36%,,,,,
player,201210280det,det,SmitAl98,special_teams,4,,,,,
player,201210280det,det,SmitAl98,st_pct,15%,,,,,
player,201210280det,det,YounWi99,pos,DE,,,,,
player,201210280det,det,YounWi99,offense,0,,,,,
player,201210280det,det,YounWi99,off_pct,0%,,,,,
player,201210280det,det,YounWi99,defense,18,,,,,
player,201210280det,det,YounWi99,def_pct,32%,,,,,
player,201210280det,det,YounWi99,special_teams,9,,,,,
player,201210280det,det,YounWi99,st_pct,33%,,,,,
player,201210280det,det,HillSa99,pos,DT,,,,,
player,201210280det,det,HillSa99,offense,0,,,,,
player,201210280det,det,HillSa99,off_pct,0%,,,,,
player,201210280det,det,HillSa99,defense,12,,,,,
player,201210280det,det,HillSa99,def_pct,21%,,,,,
player,201210280det,det,HillSa99,special_teams,5,,,,,
player,201210280det,det,HillSa99,st_pct,19%,,,,,
player,201210280det,det,LewiTr00,pos,LB,,,,,
player,201210280det,det,LewiTr00,offense,0,,,,,
player,201210280det,det,LewiTr00,off_pct,0%,,,,,
player,201210280det,det,LewiTr00,defense,2,,,,,
player,201210280det,det,LewiTr00,def_pct,4%,,,,,
player,201210280det,det,LewiTr00,special_teams,18,,,,,
player,201210280det,det,LewiTr00,st_pct,67%,,,,,
player,201210280det,det,MillJu99,pos,CB,,,,,
player,201210280det,det,MillJu99,offense,0,,,,,
player,201210280det,det,MillJu99,off_pct,0%,,,,,
player,201210280det,det,MillJu99,defense,2,,,,,
player,201210280det,det,MillJu99,def_pct,4%,,,,,
player,201210280det,det,MillJu99,special_teams,9,,,,,
player,201210280det,det,MillJu99,st_pct,33%,,,,,
player,201210280det,det,WhitTa00,pos,LB,,,,,
player,201210280det,det,WhitTa00,offense,0,,,,,
player,201210280det,det,WhitTa00,off_pct,0%,,,,,
player,201210280det,det,WhitTa00,defense,0,,,,,
player,201210280det,det,WhitTa00,def_pct,0%,,,,,
player,201210280det,det,WhitTa00,special_teams,18,,,,,
player,201210280det,det,WhitTa00,st_pct,67%,,,,,
player,201210280det,det,WendJo99,pos,FS,,,,,
player,201210280det,det,WendJo99,offense,0,,,,,
player,201210280det,det,WendJo99,off_pct,0%,,,,,
player,201210280det,det,WendJo99,defense,0,,,,,
player,201210280det,det,WendJo99,def_pct,0%,,,,,
player,201210280det,det,WendJo99,special_teams,18,,,,,
player,201210280det,det,WendJo99,st_pct,67%,,,,,
player,201210280det,det,LogaSt00,pos,RB,,,,,
player,201210280det,det,LogaSt00,offense,0,,,,,
player,201210280det,det,LogaSt00,off_pct,0%,,,,,
player,201210280det,det,LogaSt00,defense,0,,,,,
player,201210280det,det,LogaSt00,def_pct,0%,,,,,
player,201210280det,det,LogaSt00,special_teams,14,,,,,
player,201210280det,det,LogaSt00,st_pct,52%,,,,,
player,201210280det,det,hansojas01,pos,K,,,,,
player,201210280det,det,hansojas01,offense,0,,,,,
player,201210280det,det,hansojas01,off_pct,0%,,,,,
player,201210280det,det,hansojas01,defense,0,,,,,
player,201210280det,det,hansojas01,def_pct,0%,,,,,
player,201210280det,det,hansojas01,special_teams,9,,,,,
player,201210280det,det,hansojas01,st_pct,33%,,,,,
player,201210280det,det,MuhlDo20,pos,LS,,,,,
player,201210280det,det,MuhlDo20,offense,0,,,,,
player,201210280det,det,MuhlDo20,off_pct,0%,,,,,
player,201210280det,det,MuhlDo20,defense,0,,,,,
player,201210280det,det,MuhlDo20,def_pct,0%,,,,,
player,201210280det,det,MuhlDo20,special_teams,8,,,,,
player,201210280det,det,MuhlDo20,st_pct,30%,,,,,
player,201210280det,det,HarrNi20,pos,P,,,,,
player,201210280det,det,HarrNi20,offense,0,,,,,
player,201210280det,det,HarrNi20,off_pct,0%,,,,,
player,201210280det,det,HarrNi20,defense,0,,,,,
player,201210280det,det,HarrNi20,def_pct,0%,,,,,
player,201210280det,det,HarrNi20,special_teams,8,,,,,
player,201210280det,det,HarrNi20,st_pct,30%,,,,,
player,201210280det,det,LewiRo02,pos,DE,,,,,
player,201210280det,det,LewiRo02,offense,0,,,,,
player,201210280det,det,LewiRo02,off_pct,0%,,,,,
player,201210280det,det,LewiRo02,defense,0,,,,,
player,201210280det,det,LewiRo02,def_pct,0%,,,,,
player,201210280det,det,LewiRo02,special_teams,4,,,,,
player,201210280det,det,LewiRo02,st_pct,15%,,,,,
player,201210280det,sea,CarpJa00,pos,G,,,,,
player,201210280det,sea,CarpJa00,offense,56,,,,,
player,201210280det,sea,CarpJa00,off_pct,100%,,,,,
player,201210280det,sea,CarpJa00,defense,0,,,,,
player,201210280det,sea,CarpJa00,def_pct,0%,,,,,
player,201210280det,sea,CarpJa00,special_teams,5,,,,,
player,201210280det,sea,CarpJa00,st_pct,19%,,,,,
player,201210280det,sea,McQuPa21,pos,G,,,,,
player,201210280det,sea,McQuPa21,offense,56,,,,,
player,201210280det,sea,McQuPa21,off_pct,100%,,,,,
player,201210280det,sea,McQuPa21,defense,0,,,,,
player,201210280det,sea,McQuPa21,def_pct,0%,,,,,
player,201210280det,sea,McQuPa21,special_teams,5,,,,,
player,201210280det,sea,McQuPa21,st_pct,19%,,,,,
player,201210280det,sea,OkunRu20,pos,T,,,,,
player,201210280det,sea,OkunRu20,offense,56,,,,,
player,201210280det,sea,OkunRu20,off_pct,100%,,,,,
player,201210280det,sea,OkunRu20,defense,0,,,,,
player,201210280det,sea,OkunRu20,def_pct,0%,,,,,
player,201210280det,sea,OkunRu20,special_teams,5,,,,,
player,201210280det,sea,OkunRu20,st_pct,19%,,,,,
player,201210280det,sea,GiacBr20,pos,T,,,,,
player,201210280det,sea,GiacBr20,offense,56,,,,,
player,201210280det,sea,GiacBr20,off_pct,100%,,,,,
player,201210280det,sea,GiacBr20,defense,0,,,,,
player,201210280det,sea,GiacBr20,def_pct,0%,,,,,
player,201210280det,sea,GiacBr20,special_teams,5,,,,,
player,201210280det,sea,GiacBr20,st_pct,19%,,,,,
player,201210280det,sea,WilsRu00,pos,QB,,,,,
player,201210280det,sea,WilsRu00,offense,56,,,,,
player,201210280det,sea,WilsRu00,off_pct,100%,,,,,
player,201210280det,sea,WilsRu00,defense,0,,,,,
player,201210280det,sea,WilsRu00,def_pct,0%,,,,,
player,201210280det,sea,WilsRu00,special_teams,0,,,,,
player,201210280det,sea,WilsRu00,st_pct,0%,,,,,
player,201210280det,sea,UngeMa20,pos,C,,,,,
player,201210280det,sea,UngeMa20,offense,56,,,,,
player,201210280det,sea,UngeMa20,off_pct,100%,,,,,
player,201210280det,sea,UngeMa20,defense,0,,,,,
player,201210280det,sea,UngeMa20,def_pct,0%,,,,,
player,201210280det,sea,UngeMa20,special_teams,0,,,,,
player,201210280det,sea,UngeMa20,st_pct,0%,,,,,
player,201210280det,sea,MillZa01,pos,TE,,,,,
player,201210280det,sea,MillZa01,offense,55,,,,,
player,201210280det,sea,MillZa01,off_pct,98%,,,,,
player,201210280det,sea,MillZa01,defense,0,,,,,
player,201210280det,sea,MillZa01,def_pct,0%,,,,,
player,201210280det,sea,MillZa01,special_teams,5,,,,,
player,201210280det,sea,MillZa01,st_pct,19%,,,,,
player,201210280det,sea,TateGo00,pos,WR,,,,,
player,201210280det,sea,TateGo00,offense,49,,,,,
player,201210280det,sea,TateGo00,off_pct,88%,,,,,
player,201210280det,sea,TateGo00,defense,0,,,,,
player,201210280det,sea,TateGo00,def_pct,0%,,,,,
player,201210280det,sea,TateGo00,special_teams,0,,,,,
player,201210280det,sea,TateGo00,st_pct,0%,,,,,
player,201210280det,sea,RiceSi01,pos,WR,,,,,
player,201210280det,sea,RiceSi01,offense,48,,,,,
player,201210280det,sea,RiceSi01,off_pct,86%,,,,,
player,201210280det,sea,RiceSi01,defense,0,,,,,
player,201210280det,sea,RiceSi01,def_pct,0%,,,,,
player,201210280det,sea,RiceSi01,special_teams,0,,,,,
player,201210280det,sea,RiceSi01,st_pct,0%,,,,,
player,201210280det,sea,LyncMa00,pos,RB,,,,,
player,201210280det,sea,LyncMa00,offense,35,,,,,
player,201210280det,sea,LyncMa00,off_pct,62%,,,,,
player,201210280det,sea,LyncMa00,defense,0,,,,,
player,201210280det,sea,LyncMa00,def_pct,0%,,,,,
player,201210280det,sea,LyncMa00,special_teams,0,,,,,
player,201210280det,sea,LyncMa00,st_pct,0%,,,,,
player,201210280det,sea,MartCh00,pos,WR,,,,,
player,201210280det,sea,MartCh00,offense,25,,,,,
player,201210280det,sea,MartCh00,off_pct,45%,,,,,
player,201210280det,sea,MartCh00,defense,0,,,,,
player,201210280det,sea,MartCh00,def_pct,0%,,,,,
player,201210280det,sea,MartCh00,special_teams,9,,,,,
player,201210280det,sea,MartCh00,st_pct,33%,,,,,
player,201210280det,sea,McCoAn00,pos,TE,,,,,
player,201210280det,sea,McCoAn00,offense,22,,,,,
player,201210280det,sea,McCoAn00,off_pct,39%,,,,,
player,201210280det,sea,McCoAn00,defense,0,,,,,
player,201210280det,sea,McCoAn00,def_pct,0%,,,,,
