game,2012,15,20121216,201212160sdg,car,"Carolina Panthers",31,sdg,"San Diego Chargers",7
player,201212160sdg,sdg,GilcMa00,pass_defended,0,,,,,
player,201212160sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201212160sdg,sdg,GilcMa00,tackles_combined,2,,,,,
player,201212160sdg,sdg,GilcMa00,tackles_solo,1,,,,,
player,201212160sdg,sdg,GilcMa00,tackles_assists,1,,,,,
player,201212160sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201212160sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201212160sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201212160sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,TaylBr02,def_int,0,,,,,
player,201212160sdg,sdg,TaylBr02,def_int_yds,0,,,,,
player,201212160sdg,sdg,TaylBr02,def_int_td,0,,,,,
player,201212160sdg,sdg,TaylBr02,def_int_long,0,,,,,
player,201212160sdg,sdg,TaylBr02,pass_defended,0,,,,,
player,201212160sdg,sdg,TaylBr02,sacks,0.0,,,,,
player,201212160sdg,sdg,TaylBr02,tackles_combined,2,,,,,
player,201212160sdg,sdg,TaylBr02,tackles_solo,2,,,,,
player,201212160sdg,sdg,TaylBr02,tackles_assists,0,,,,,
player,201212160sdg,sdg,TaylBr02,tackles_loss,0,,,,,
player,201212160sdg,sdg,TaylBr02,qb_hits,0,,,,,
player,201212160sdg,sdg,TaylBr02,fumbles_rec,0,,,,,
player,201212160sdg,sdg,TaylBr02,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,TaylBr02,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,TaylBr02,fumbles_forced,0,,,,,
player,201212160sdg,sdg,CarrCh22,def_int,0,,,,,
player,201212160sdg,sdg,CarrCh22,def_int_yds,0,,,,,
player,201212160sdg,sdg,CarrCh22,def_int_td,0,,,,,
player,201212160sdg,sdg,CarrCh22,def_int_long,0,,,,,
player,201212160sdg,sdg,CarrCh22,pass_defended,0,,,,,
player,201212160sdg,sdg,CarrCh22,sacks,0.0,,,,,
player,201212160sdg,sdg,CarrCh22,tackles_combined,1,,,,,
player,201212160sdg,sdg,CarrCh22,tackles_solo,0,,,,,
player,201212160sdg,sdg,CarrCh22,tackles_assists,1,,,,,
player,201212160sdg,sdg,CarrCh22,tackles_loss,0,,,,,
player,201212160sdg,sdg,CarrCh22,qb_hits,0,,,,,
player,201212160sdg,sdg,CarrCh22,fumbles_rec,0,,,,,
player,201212160sdg,sdg,CarrCh22,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,CarrCh22,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,CarrCh22,fumbles_forced,0,,,,,
player,201212160sdg,sdg,EnglLa99,def_int,0,,,,,
player,201212160sdg,sdg,EnglLa99,def_int_yds,0,,,,,
player,201212160sdg,sdg,EnglLa99,def_int_td,0,,,,,
player,201212160sdg,sdg,EnglLa99,def_int_long,0,,,,,
player,201212160sdg,sdg,EnglLa99,pass_defended,0,,,,,
player,201212160sdg,sdg,EnglLa99,sacks,0.0,,,,,
player,201212160sdg,sdg,EnglLa99,tackles_combined,1,,,,,
player,201212160sdg,sdg,EnglLa99,tackles_solo,0,,,,,
player,201212160sdg,sdg,EnglLa99,tackles_assists,1,,,,,
player,201212160sdg,sdg,EnglLa99,tackles_loss,0,,,,,
player,201212160sdg,sdg,EnglLa99,qb_hits,0,,,,,
player,201212160sdg,sdg,EnglLa99,fumbles_rec,1,,,,,
player,201212160sdg,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201212160sdg,sdg,GuytGa99,def_int,0,,,,,
player,201212160sdg,sdg,GuytGa99,def_int_yds,0,,,,,
player,201212160sdg,sdg,GuytGa99,def_int_td,0,,,,,
player,201212160sdg,sdg,GuytGa99,def_int_long,0,,,,,
player,201212160sdg,sdg,GuytGa99,pass_defended,0,,,,,
player,201212160sdg,sdg,GuytGa99,sacks,0.0,,,,,
player,201212160sdg,sdg,GuytGa99,tackles_combined,1,,,,,
player,201212160sdg,sdg,GuytGa99,tackles_solo,1,,,,,
player,201212160sdg,sdg,GuytGa99,tackles_assists,0,,,,,
player,201212160sdg,sdg,GuytGa99,tackles_loss,0,,,,,
player,201212160sdg,sdg,GuytGa99,qb_hits,0,,,,,
player,201212160sdg,sdg,GuytGa99,fumbles_rec,0,,,,,
player,201212160sdg,sdg,GuytGa99,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,GuytGa99,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,GuytGa99,fumbles_forced,0,,,,,
player,201212160sdg,sdg,McMiRa01,def_int,0,,,,,
player,201212160sdg,sdg,McMiRa01,def_int_yds,0,,,,,
player,201212160sdg,sdg,McMiRa01,def_int_td,0,,,,,
player,201212160sdg,sdg,McMiRa01,def_int_long,0,,,,,
player,201212160sdg,sdg,McMiRa01,pass_defended,0,,,,,
player,201212160sdg,sdg,McMiRa01,sacks,0.0,,,,,
player,201212160sdg,sdg,McMiRa01,tackles_combined,1,,,,,
player,201212160sdg,sdg,McMiRa01,tackles_solo,0,,,,,
player,201212160sdg,sdg,McMiRa01,tackles_assists,1,,,,,
player,201212160sdg,sdg,McMiRa01,tackles_loss,0,,,,,
player,201212160sdg,sdg,McMiRa01,qb_hits,0,,,,,
player,201212160sdg,sdg,McMiRa01,fumbles_rec,0,,,,,
player,201212160sdg,sdg,McMiRa01,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,McMiRa01,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,McMiRa01,fumbles_forced,0,,,,,
player,201212160sdg,car,AdamJo01,kick_ret,0,,,,,
player,201212160sdg,car,AdamJo01,kick_ret_yds,0,,,,,
player,201212160sdg,car,AdamJo01,kick_ret_yds_per_ret,,,,,,
player,201212160sdg,car,AdamJo01,kick_ret_td,0,,,,,
player,201212160sdg,car,AdamJo01,kick_ret_long,0,,,,,
player,201212160sdg,car,AdamJo01,punt_ret,2,,,,,
player,201212160sdg,car,AdamJo01,punt_ret_yds,32,,,,,
player,201212160sdg,car,AdamJo01,punt_ret_yds_per_ret,16.0,,,,,
player,201212160sdg,car,AdamJo01,punt_ret_td,0,,,,,
player,201212160sdg,car,AdamJo01,punt_ret_long,16,,,,,
player,201212160sdg,car,SmitAr00,kick_ret,1,,,,,
player,201212160sdg,car,SmitAr00,kick_ret_yds,26,,,,,
player,201212160sdg,car,SmitAr00,kick_ret_yds_per_ret,26.0,,,,,
player,201212160sdg,car,SmitAr00,kick_ret_td,0,,,,,
player,201212160sdg,car,SmitAr00,kick_ret_long,26,,,,,
player,201212160sdg,car,SmitAr00,punt_ret,0,,,,,
player,201212160sdg,car,SmitAr00,punt_ret_yds,0,,,,,
player,201212160sdg,car,SmitAr00,punt_ret_yds_per_ret,,,,,,
player,201212160sdg,car,SmitAr00,punt_ret_td,0,,,,,
player,201212160sdg,car,SmitAr00,punt_ret_long,0,,,,,
player,201212160sdg,car,TolbMi00,kick_ret,1,,,,,
player,201212160sdg,car,TolbMi00,kick_ret_yds,26,,,,,
player,201212160sdg,car,TolbMi00,kick_ret_yds_per_ret,26.0,,,,,
player,201212160sdg,car,TolbMi00,kick_ret_td,0,,,,,
player,201212160sdg,car,TolbMi00,kick_ret_long,26,,,,,
player,201212160sdg,car,TolbMi00,punt_ret,0,,,,,
player,201212160sdg,car,TolbMi00,punt_ret_yds,0,,,,,
player,201212160sdg,car,TolbMi00,punt_ret_yds_per_ret,,,,,,
player,201212160sdg,car,TolbMi00,punt_ret_td,0,,,,,
player,201212160sdg,car,TolbMi00,punt_ret_long,0,,,,,
player,201212160sdg,sdg,SpurMi00,kick_ret,2,,,,,
player,201212160sdg,sdg,SpurMi00,kick_ret_yds,49,,,,,
player,201212160sdg,sdg,SpurMi00,kick_ret_yds_per_ret,24.5,,,,,
player,201212160sdg,sdg,SpurMi00,kick_ret_td,0,,,,,
player,201212160sdg,sdg,SpurMi00,kick_ret_long,26,,,,,
player,201212160sdg,sdg,SpurMi00,punt_ret,1,,,,,
player,201212160sdg,sdg,SpurMi00,punt_ret_yds,23,,,,,
player,201212160sdg,sdg,SpurMi00,punt_ret_yds_per_ret,23.0,,,,,
player,201212160sdg,sdg,SpurMi00,punt_ret_td,0,,,,,
player,201212160sdg,sdg,SpurMi00,punt_ret_long,23,,,,,
player,201212160sdg,car,GanoGr44,xpm,4,,,,,
player,201212160sdg,car,GanoGr44,xpa,4,,,,,
player,201212160sdg,car,GanoGr44,fgm,1,,,,,
player,201212160sdg,car,GanoGr44,fga,1,,,,,
player,201212160sdg,car,GanoGr44,punt,0,,,,,
player,201212160sdg,car,GanoGr44,punt_yds,0,,,,,
player,201212160sdg,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201212160sdg,car,GanoGr44,punt_long,0,,,,,
player,201212160sdg,car,NortBr00,xpm,,,,,,
player,201212160sdg,car,NortBr00,xpa,,,,,,
player,201212160sdg,car,NortBr00,fgm,,,,,,
player,201212160sdg,car,NortBr00,fga,,,,,,
player,201212160sdg,car,NortBr00,punt,4,,,,,
player,201212160sdg,car,NortBr00,punt_yds,158,,,,,
player,201212160sdg,car,NortBr00,punt_yds_per_punt,39.5,,,,,
player,201212160sdg,car,NortBr00,punt_long,44,,,,,
player,201212160sdg,sdg,novaknic01,xpm,1,,,,,
player,201212160sdg,sdg,novaknic01,xpa,1,,,,,
player,201212160sdg,sdg,novaknic01,fgm,,,,,,
player,201212160sdg,sdg,novaknic01,fga,,,,,,
player,201212160sdg,sdg,novaknic01,punt,0,,,,,
player,201212160sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201212160sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201212160sdg,sdg,novaknic01,punt_long,0,,,,,
player,201212160sdg,sdg,ScifMi20,xpm,,,,,,
player,201212160sdg,sdg,ScifMi20,xpa,,,,,,
player,201212160sdg,sdg,ScifMi20,fgm,,,,,,
player,201212160sdg,sdg,ScifMi20,fga,,,,,,
player,201212160sdg,sdg,ScifMi20,punt,6,,,,,
player,201212160sdg,sdg,ScifMi20,punt_yds,291,,,,,
player,201212160sdg,sdg,ScifMi20,punt_yds_per_punt,48.5,,,,,
player,201212160sdg,sdg,ScifMi20,punt_long,64,,,,,
player,201212160sdg,sdg,HadnRe20,pos,G,,,,,
player,201212160sdg,sdg,HadnRe20,offense,47,,,,,
player,201212160sdg,sdg,HadnRe20,off_pct,100%,,,,,
player,201212160sdg,sdg,HadnRe20,defense,0,,,,,
player,201212160sdg,sdg,HadnRe20,def_pct,0%,,,,,
player,201212160sdg,sdg,HadnRe20,special_teams,1,,,,,
player,201212160sdg,sdg,HadnRe20,st_pct,4%,,,,,
player,201212160sdg,sdg,VasqLo20,pos,G,,,,,
player,201212160sdg,sdg,VasqLo20,offense,47,,,,,
player,201212160sdg,sdg,VasqLo20,off_pct,100%,,,,,
player,201212160sdg,sdg,VasqLo20,defense,0,,,,,
player,201212160sdg,sdg,VasqLo20,def_pct,0%,,,,,
player,201212160sdg,sdg,VasqLo20,special_teams,1,,,,,
player,201212160sdg,sdg,VasqLo20,st_pct,4%,,,,,
player,201212160sdg,sdg,HardNi55,pos,C,,,,,
player,201212160sdg,sdg,HardNi55,offense,47,,,,,
player,201212160sdg,sdg,HardNi55,off_pct,100%,,,,,
player,201212160sdg,sdg,HardNi55,defense,0,,,,,
player,201212160sdg,sdg,HardNi55,def_pct,0%,,,,,
player,201212160sdg,sdg,HardNi55,special_teams,0,,,,,
player,201212160sdg,sdg,HardNi55,st_pct,0%,,,,,
player,201212160sdg,sdg,RivePh00,pos,QB,,,,,
player,201212160sdg,sdg,RivePh00,offense,47,,,,,
player,201212160sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201212160sdg,sdg,RivePh00,defense,0,,,,,
player,201212160sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201212160sdg,sdg,RivePh00,special_teams,0,,,,,
player,201212160sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201212160sdg,sdg,FloyMa00,pos,WR,,,,,
player,201212160sdg,sdg,FloyMa00,offense,46,,,,,
player,201212160sdg,sdg,FloyMa00,off_pct,98%,,,,,
player,201212160sdg,sdg,FloyMa00,defense,0,,,,,
player,201212160sdg,sdg,FloyMa00,def_pct,0%,,,,,
player,201212160sdg,sdg,FloyMa00,special_teams,0,,,,,
player,201212160sdg,sdg,FloyMa00,st_pct,0%,,,,,
player,201212160sdg,sdg,AlexDa00,pos,WR,,,,,
player,201212160sdg,sdg,AlexDa00,offense,45,,,,,
player,201212160sdg,sdg,AlexDa00,off_pct,96%,,,,,
player,201212160sdg,sdg,AlexDa00,defense,0,,,,,
player,201212160sdg,sdg,AlexDa00,def_pct,0%,,,,,
player,201212160sdg,sdg,AlexDa00,special_teams,0,,,,,
player,201212160sdg,sdg,AlexDa00,st_pct,0%,,,,,
player,201212160sdg,sdg,HaslKe20,pos,G,,,,,
player,201212160sdg,sdg,HaslKe20,offense,41,,,,,
player,201212160sdg,sdg,HaslKe20,off_pct,87%,,,,,
player,201212160sdg,sdg,HaslKe20,defense,0,,,,,
player,201212160sdg,sdg,HaslKe20,def_pct,0%,,,,,
player,201212160sdg,sdg,HaslKe20,special_teams,0,,,,,
player,201212160sdg,sdg,HaslKe20,st_pct,0%,,,,,
player,201212160sdg,sdg,GateAn00,pos,TE,,,,,
player,201212160sdg,sdg,GateAn00,offense,40,,,,,
player,201212160sdg,sdg,GateAn00,off_pct,85%,,,,,
player,201212160sdg,sdg,GateAn00,defense,0,,,,,
player,201212160sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201212160sdg,sdg,GateAn00,special_teams,0,,,,,
player,201212160sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201212160sdg,sdg,WellRe20,pos,G,,,,,
player,201212160sdg,sdg,WellRe20,offense,33,,,,,
player,201212160sdg,sdg,WellRe20,off_pct,70%,,,,,
player,201212160sdg,sdg,WellRe20,defense,0,,,,,
player,201212160sdg,sdg,WellRe20,def_pct,0%,,,,,
player,201212160sdg,sdg,WellRe20,special_teams,0,,,,,
player,201212160sdg,sdg,WellRe20,st_pct,0%,,,,,
player,201212160sdg,sdg,SpurMi00,pos,WR,,,,,
player,201212160sdg,sdg,SpurMi00,offense,31,,,,,
player,201212160sdg,sdg,SpurMi00,off_pct,66%,,,,,
player,201212160sdg,sdg,SpurMi00,defense,0,,,,,
player,201212160sdg,sdg,SpurMi00,def_pct,0%,,,,,
player,201212160sdg,sdg,SpurMi00,special_teams,14,,,,,
player,201212160sdg,sdg,SpurMi00,st_pct,56%,,,,,
player,201212160sdg,sdg,BrinCu00,pos,RB,,,,,
player,201212160sdg,sdg,BrinCu00,offense,21,,,,,
player,201212160sdg,sdg,BrinCu00,off_pct,45%,,,,,
player,201212160sdg,sdg,BrinCu00,defense,0,,,,,
player,201212160sdg,sdg,BrinCu00,def_pct,0%,,,,,
player,201212160sdg,sdg,BrinCu00,special_teams,8,,,,,
player,201212160sdg,sdg,BrinCu00,st_pct,32%,,,,,
player,201212160sdg,sdg,HarrMi01,pos,T,,,,,
player,201212160sdg,sdg,HarrMi01,offense,20,,,,,
player,201212160sdg,sdg,HarrMi01,off_pct,43%,,,,,
player,201212160sdg,sdg,HarrMi01,defense,0,,,,,
player,201212160sdg,sdg,HarrMi01,def_pct,0%,,,,,
player,201212160sdg,sdg,HarrMi01,special_teams,1,,,,,
player,201212160sdg,sdg,HarrMi01,st_pct,4%,,,,,
player,201212160sdg,sdg,MathRy00,pos,RB,,,,,
player,201212160sdg,sdg,MathRy00,offense,17,,,,,
player,201212160sdg,sdg,MathRy00,off_pct,36%,,,,,
player,201212160sdg,sdg,MathRy00,defense,0,,,,,
player,201212160sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201212160sdg,sdg,MathRy00,special_teams,0,,,,,
player,201212160sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201212160sdg,sdg,McMiRa01,pos,TE,,,,,
player,201212160sdg,sdg,McMiRa01,offense,12,,,,,
player,201212160sdg,sdg,McMiRa01,off_pct,26%,,,,,
player,201212160sdg,sdg,McMiRa01,defense,0,,,,,
player,201212160sdg,sdg,McMiRa01,def_pct,0%,,,,,
player,201212160sdg,sdg,McMiRa01,special_teams,13,,,,,
player,201212160sdg,sdg,McMiRa01,st_pct,52%,,,,,
player,201212160sdg,sdg,BattJa00,pos,RB,,,,,
player,201212160sdg,sdg,BattJa00,offense,9,,,,,
player,201212160sdg,sdg,BattJa00,off_pct,19%,,,,,
player,201212160sdg,sdg,BattJa00,defense,0,,,,,
player,201212160sdg,sdg,BattJa00,def_pct,0%,,,,,
player,201212160sdg,sdg,BattJa00,special_teams,17,,,,,
player,201212160sdg,sdg,BattJa00,st_pct,68%,,,,,
player,201212160sdg,sdg,McClLe00,pos,FB,,,,,
player,201212160sdg,sdg,McClLe00,offense,8,,,,,
player,201212160sdg,sdg,McClLe00,off_pct,17%,,,,,
player,201212160sdg,sdg,McClLe00,defense,0,,,,,
player,201212160sdg,sdg,McClLe00,def_pct,0%,,,,,
player,201212160sdg,sdg,McClLe00,special_teams,6,,,,,
player,201212160sdg,sdg,McClLe00,st_pct,24%,,,,,
player,201212160sdg,sdg,RosaDa00,pos,TE,,,,,
player,201212160sdg,sdg,RosaDa00,offense,5,,,,,
player,201212160sdg,sdg,RosaDa00,off_pct,11%,,,,,
player,201212160sdg,sdg,RosaDa00,defense,0,,,,,
player,201212160sdg,sdg,RosaDa00,def_pct,0%,,,,,
player,201212160sdg,sdg,RosaDa00,special_teams,17,,,,,
player,201212160sdg,sdg,RosaDa00,st_pct,68%,,,,,
player,201212160sdg,sdg,MeacRo00,pos,WR,,,,,
player,201212160sdg,sdg,MeacRo00,offense,1,,,,,
player,201212160sdg,sdg,MeacRo00,off_pct,2%,,,,,
player,201212160sdg,sdg,MeacRo00,defense,0,,,,,
player,201212160sdg,sdg,MeacRo00,def_pct,0%,,,,,
player,201212160sdg,sdg,MeacRo00,special_teams,0,,,,,
player,201212160sdg,sdg,MeacRo00,st_pct,0%,,,,,
player,201212160sdg,sdg,WeddEr99,pos,FS,,,,,
player,201212160sdg,sdg,WeddEr99,offense,0,,,,,
player,201212160sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201212160sdg,sdg,WeddEr99,defense,77,,,,,
player,201212160sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201212160sdg,sdg,WeddEr99,special_teams,14,,,,,
player,201212160sdg,sdg,WeddEr99,st_pct,56%,,,,,
player,201212160sdg,sdg,JammQu20,pos,CB,,,,,
player,201212160sdg,sdg,JammQu20,offense,0,,,,,
player,201212160sdg,sdg,JammQu20,off_pct,0%,,,,,
player,201212160sdg,sdg,JammQu20,defense,77,,,,,
player,201212160sdg,sdg,JammQu20,def_pct,100%,,,,,
player,201212160sdg,sdg,JammQu20,special_teams,6,,,,,
player,201212160sdg,sdg,JammQu20,st_pct,24%,,,,,
player,201212160sdg,sdg,SpikTa00,pos,LB,,,,,
player,201212160sdg,sdg,SpikTa00,offense,0,,,,,
player,201212160sdg,sdg,SpikTa00,off_pct,0%,,,,,
player,201212160sdg,sdg,SpikTa00,defense,74,,,,,
player,201212160sdg,sdg,SpikTa00,def_pct,96%,,,,,
player,201212160sdg,sdg,SpikTa00,special_teams,6,,,,,
player,201212160sdg,sdg,SpikTa00,st_pct,24%,,,,,
player,201212160sdg,sdg,LyncCo99,pos,SS,,,,,
player,201212160sdg,sdg,LyncCo99,offense,0,,,,,
player,201212160sdg,sdg,LyncCo99,off_pct,0%,,,,,
player,201212160sdg,sdg,LyncCo99,defense,70,,,,,
player,201212160sdg,sdg,LyncCo99,def_pct,91%,,,,,
player,201212160sdg,sdg,LyncCo99,special_teams,17,,,,,
player,201212160sdg,sdg,LyncCo99,st_pct,68%,,,,,
player,201212160sdg,sdg,CasoAn99,pos,CB,,,,,
player,201212160sdg,sdg,CasoAn99,offense,0,,,,,
player,201212160sdg,sdg,CasoAn99,off_pct,0%,,,,,
player,201212160sdg,sdg,CasoAn99,defense,64,,,,,
player,201212160sdg,sdg,CasoAn99,def_pct,83%,,,,,
player,201212160sdg,sdg,CasoAn99,special_teams,1,,,,,
player,201212160sdg,sdg,CasoAn99,st_pct,4%,,,,,
player,201212160sdg,sdg,PhilSh20,pos,LB,,,,,
player,201212160sdg,sdg,PhilSh20,offense,0,,,,,
player,201212160sdg,sdg,PhilSh20,off_pct,0%,,,,,
player,201212160sdg,sdg,PhilSh20,defense,63,,,,,
player,201212160sdg,sdg,PhilSh20,def_pct,82%,,,,,
player,201212160sdg,sdg,PhilSh20,special_teams,1,,,,,
player,201212160sdg,sdg,PhilSh20,st_pct,4%,,,,,
player,201212160sdg,sdg,LiugCo00,pos,DE,,,,,
player,201212160sdg,sdg,LiugCo00,offense,0,,,,,
player,201212160sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201212160sdg,sdg,LiugCo00,defense,52,,,,,
player,201212160sdg,sdg,LiugCo00,def_pct,68%,,,,,
player,201212160sdg,sdg,LiugCo00,special_teams,6,,,,,
player,201212160sdg,sdg,LiugCo00,st_pct,24%,,,,,
player,201212160sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201212160sdg,sdg,ReyeKe00,offense,0,,,,,
player,201212160sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201212160sdg,sdg,ReyeKe00,defense,52,,,,,
player,201212160sdg,sdg,ReyeKe00,def_pct,68%,,,,,
player,201212160sdg,sdg,ReyeKe00,special_teams,6,,,,,
player,201212160sdg,sdg,ReyeKe00,st_pct,24%,,,,,
player,201212160sdg,sdg,JohnJa23,pos,LB,,,,,
player,201212160sdg,sdg,JohnJa23,offense,0,,,,,
player,201212160sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201212160sdg,sdg,JohnJa23,defense,49,,,,,
player,201212160sdg,sdg,JohnJa23,def_pct,64%,,,,,
player,201212160sdg,sdg,JohnJa23,special_teams,6,,,,,
player,201212160sdg,sdg,JohnJa23,st_pct,24%,,,,,
player,201212160sdg,sdg,ThomCa99,pos,DT,,,,,
player,201212160sdg,sdg,ThomCa99,offense,0,,,,,
player,201212160sdg,sdg,ThomCa99,off_pct,0%,,,,,
player,201212160sdg,sdg,ThomCa99,defense,36,,,,,
player,201212160sdg,sdg,ThomCa99,def_pct,47%,,,,,
player,201212160sdg,sdg,ThomCa99,special_teams,6,,,,,
player,201212160sdg,sdg,ThomCa99,st_pct,24%,,,,,
player,201212160sdg,sdg,FranAu20,pos,DT,,,,,
player,201212160sdg,sdg,FranAu20,offense,0,,,,,
player,201212160sdg,sdg,FranAu20,off_pct,0%,,,,,
player,201212160sdg,sdg,FranAu20,defense,35,,,,,
player,201212160sdg,sdg,FranAu20,def_pct,45%,,,,,
player,201212160sdg,sdg,FranAu20,special_teams,0,,,,,
player,201212160sdg,sdg,FranAu20,st_pct,0%,,,,,
player,201212160sdg,sdg,GilcMa00,pos,CB,,,,,
player,201212160sdg,sdg,GilcMa00,offense,0,,,,,
player,201212160sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201212160sdg,sdg,GilcMa00,defense,30,,,,,
player,201212160sdg,sdg,GilcMa00,def_pct,39%,,,,,
player,201212160sdg,sdg,GilcMa00,special_teams,14,,,,,
player,201212160sdg,sdg,GilcMa00,st_pct,56%,,,,,
player,201212160sdg,sdg,BirdBr00,pos,LB,,,,,
player,201212160sdg,sdg,BirdBr00,offense,0,,,,,
player,201212160sdg,sdg,BirdBr00,off_pct,0%,,,,,
player,201212160sdg,sdg,BirdBr00,defense,29,,,,,
player,201212160sdg,sdg,BirdBr00,def_pct,38%,,,,,
player,201212160sdg,sdg,BirdBr00,special_teams,18,,,,,
player,201212160sdg,sdg,BirdBr00,st_pct,72%,,,,,
player,201212160sdg,sdg,IngrMe00,pos,LB,,,,,
player,201212160sdg,sdg,IngrMe00,offense,0,,,,,
player,201212160sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201212160sdg,sdg,IngrMe00,defense,28,,,,,
player,201212160sdg,sdg,IngrMe00,def_pct,36%,,,,,
player,201212160sdg,sdg,IngrMe00,special_teams,6,,,,,
player,201212160sdg,sdg,IngrMe00,st_pct,24%,,,,,
player,201212160sdg,sdg,GaraAn20,pos,DT,,,,,
player,201212160sdg,sdg,GaraAn20,offense,0,,,,,
player,201212160sdg,sdg,GaraAn20,off_pct,0%,,,,,
player,201212160sdg,sdg,GaraAn20,defense,26,,,,,
player,201212160sdg,sdg,GaraAn20,def_pct,34%,,,,,
player,201212160sdg,sdg,GaraAn20,special_teams,5,,,,,
player,201212160sdg,sdg,GaraAn20,st_pct,20%,,,,,
player,201212160sdg,sdg,GachAn00,pos,LB,,,,,
player,201212160sdg,sdg,GachAn00,offense,0,,,,,
player,201212160sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201212160sdg,sdg,GachAn00,defense,25,,,,,
player,201212160sdg,sdg,GachAn00,def_pct,32%,,,,,
player,201212160sdg,sdg,GachAn00,special_teams,18,,,,,
player,201212160sdg,sdg,GachAn00,st_pct,72%,,,,,
player,201212160sdg,sdg,GuytGa99,pos,LB,,,,,
player,201212160sdg,sdg,GuytGa99,offense,0,,,,,
player,201212160sdg,sdg,GuytGa99,off_pct,0%,,,,,
player,201212160sdg,sdg,GuytGa99,defense,23,,,,,
player,201212160sdg,sdg,GuytGa99,def_pct,30%,,,,,
player,201212160sdg,sdg,GuytGa99,special_teams,0,,,,,
player,201212160sdg,sdg,GuytGa99,st_pct,0%,,,,,
player,201212160sdg,sdg,EnglLa99,pos,LB,,,,,
player,201212160sdg,sdg,EnglLa99,offense,0,,,,,
player,201212160sdg,sdg,EnglLa99,off_pct,0%,,,,,
player,201212160sdg,sdg,EnglLa99,defense,18,,,,,
player,201212160sdg,sdg,EnglLa99,def_pct,23%,,,,,
player,201212160sdg,sdg,EnglLa99,special_teams,16,,,,,
player,201212160sdg,sdg,EnglLa99,st_pct,64%,,,,,
player,201212160sdg,sdg,TaylBr02,pos,SS,,,,,
player,201212160sdg,sdg,TaylBr02,offense,0,,,,,
player,201212160sdg,sdg,TaylBr02,off_pct,0%,,,,,
player,201212160sdg,sdg,TaylBr02,defense,16,,,,,
player,201212160sdg,sdg,TaylBr02,def_pct,21%,,,,,
player,201212160sdg,sdg,TaylBr02,special_teams,12,,,,,
player,201212160sdg,sdg,TaylBr02,st_pct,48%,,,,,
player,201212160sdg,sdg,MoutJo00,pos,LB,,,,,
player,201212160sdg,sdg,MoutJo00,offense,0,,,,,
player,201212160sdg,sdg,MoutJo00,off_pct,0%,,,,,
player,201212160sdg,sdg,MoutJo00,defense,3,,,,,
player,201212160sdg,sdg,MoutJo00,def_pct,4%,,,,,
player,201212160sdg,sdg,MoutJo00,special_teams,1,,,,,
player,201212160sdg,sdg,MoutJo00,st_pct,4%,,,,,
player,201212160sdg,sdg,WrigSh00,pos,CB,,,,,
player,201212160sdg,sdg,WrigSh00,offense,0,,,,,
player,201212160sdg,sdg,WrigSh00,off_pct,0%,,,,,
player,201212160sdg,sdg,WrigSh00,defense,1,,,,,
player,201212160sdg,sdg,WrigSh00,def_pct,1%,,,,,
player,201212160sdg,sdg,WrigSh00,special_teams,12,,,,,
player,201212160sdg,sdg,WrigSh00,st_pct,48%,,,,,
player,201212160sdg,sdg,ScifMi20,pos,P,,,,,
player,201212160sdg,sdg,ScifMi20,offense,0,,,,,
