game,2012,3,20120923,201209230oti,det,"Detroit Lions",41,oti,"Tennessee Titans",44
player,201209230oti,det,WendJo99,def_int_yds,0,,,,,
player,201209230oti,det,WendJo99,def_int_td,0,,,,,
player,201209230oti,det,WendJo99,def_int_long,0,,,,,
player,201209230oti,det,WendJo99,pass_defended,0,,,,,
player,201209230oti,det,WendJo99,sacks,0.0,,,,,
player,201209230oti,det,WendJo99,tackles_combined,6,,,,,
player,201209230oti,det,WendJo99,tackles_solo,5,,,,,
player,201209230oti,det,WendJo99,tackles_assists,1,,,,,
player,201209230oti,det,WendJo99,tackles_loss,0,,,,,
player,201209230oti,det,WendJo99,qb_hits,0,,,,,
player,201209230oti,det,WendJo99,fumbles_rec,0,,,,,
player,201209230oti,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,WendJo99,fumbles_rec_td,0,,,,,
player,201209230oti,det,WendJo99,fumbles_forced,0,,,,,
player,201209230oti,det,AvriCl99,def_int,0,,,,,
player,201209230oti,det,AvriCl99,def_int_yds,0,,,,,
player,201209230oti,det,AvriCl99,def_int_td,0,,,,,
player,201209230oti,det,AvriCl99,def_int_long,0,,,,,
player,201209230oti,det,AvriCl99,pass_defended,0,,,,,
player,201209230oti,det,AvriCl99,sacks,0.0,,,,,
player,201209230oti,det,AvriCl99,tackles_combined,5,,,,,
player,201209230oti,det,AvriCl99,tackles_solo,3,,,,,
player,201209230oti,det,AvriCl99,tackles_assists,2,,,,,
player,201209230oti,det,AvriCl99,tackles_loss,1,,,,,
player,201209230oti,det,AvriCl99,qb_hits,0,,,,,
player,201209230oti,det,AvriCl99,fumbles_rec,0,,,,,
player,201209230oti,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201209230oti,det,AvriCl99,fumbles_forced,0,,,,,
player,201209230oti,det,HousCh99,def_int,0,,,,,
player,201209230oti,det,HousCh99,def_int_yds,0,,,,,
player,201209230oti,det,HousCh99,def_int_td,0,,,,,
player,201209230oti,det,HousCh99,def_int_long,0,,,,,
player,201209230oti,det,HousCh99,pass_defended,2,,,,,
player,201209230oti,det,HousCh99,sacks,0.0,,,,,
player,201209230oti,det,HousCh99,tackles_combined,5,,,,,
player,201209230oti,det,HousCh99,tackles_solo,4,,,,,
player,201209230oti,det,HousCh99,tackles_assists,1,,,,,
player,201209230oti,det,HousCh99,tackles_loss,0,,,,,
player,201209230oti,det,HousCh99,qb_hits,0,,,,,
player,201209230oti,det,HousCh99,fumbles_rec,0,,,,,
player,201209230oti,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,HousCh99,fumbles_rec_td,0,,,,,
player,201209230oti,det,HousCh99,fumbles_forced,1,,,,,
player,201209230oti,det,DuraJu99,def_int,0,,,,,
player,201209230oti,det,DuraJu99,def_int_yds,0,,,,,
player,201209230oti,det,DuraJu99,def_int_td,0,,,,,
player,201209230oti,det,DuraJu99,def_int_long,0,,,,,
player,201209230oti,det,DuraJu99,pass_defended,0,,,,,
player,201209230oti,det,DuraJu99,sacks,0.0,,,,,
player,201209230oti,det,DuraJu99,tackles_combined,4,,,,,
player,201209230oti,det,DuraJu99,tackles_solo,4,,,,,
player,201209230oti,det,DuraJu99,tackles_assists,0,,,,,
player,201209230oti,det,DuraJu99,tackles_loss,1,,,,,
player,201209230oti,det,DuraJu99,qb_hits,0,,,,,
player,201209230oti,det,DuraJu99,fumbles_rec,0,,,,,
player,201209230oti,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201209230oti,det,DuraJu99,fumbles_forced,0,,,,,
player,201209230oti,det,PalmAs99,def_int,0,,,,,
player,201209230oti,det,PalmAs99,def_int_yds,0,,,,,
player,201209230oti,det,PalmAs99,def_int_td,0,,,,,
player,201209230oti,det,PalmAs99,def_int_long,0,,,,,
player,201209230oti,det,PalmAs99,pass_defended,0,,,,,
player,201209230oti,det,PalmAs99,sacks,0.0,,,,,
player,201209230oti,det,PalmAs99,tackles_combined,4,,,,,
player,201209230oti,det,PalmAs99,tackles_solo,3,,,,,
player,201209230oti,det,PalmAs99,tackles_assists,1,,,,,
player,201209230oti,det,PalmAs99,tackles_loss,0,,,,,
player,201209230oti,det,PalmAs99,qb_hits,0,,,,,
player,201209230oti,det,PalmAs99,fumbles_rec,0,,,,,
player,201209230oti,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201209230oti,det,PalmAs99,fumbles_forced,0,,,,,
player,201209230oti,det,SpieAm99,def_int,0,,,,,
player,201209230oti,det,SpieAm99,def_int_yds,0,,,,,
player,201209230oti,det,SpieAm99,def_int_td,0,,,,,
player,201209230oti,det,SpieAm99,def_int_long,0,,,,,
player,201209230oti,det,SpieAm99,pass_defended,0,,,,,
player,201209230oti,det,SpieAm99,sacks,0.0,,,,,
player,201209230oti,det,SpieAm99,tackles_combined,4,,,,,
player,201209230oti,det,SpieAm99,tackles_solo,4,,,,,
player,201209230oti,det,SpieAm99,tackles_assists,0,,,,,
player,201209230oti,det,SpieAm99,tackles_loss,0,,,,,
player,201209230oti,det,SpieAm99,qb_hits,0,,,,,
player,201209230oti,det,SpieAm99,fumbles_rec,0,,,,,
player,201209230oti,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201209230oti,det,SpieAm99,fumbles_forced,0,,,,,
player,201209230oti,det,LaceJa99,def_int,0,,,,,
player,201209230oti,det,LaceJa99,def_int_yds,0,,,,,
player,201209230oti,det,LaceJa99,def_int_td,0,,,,,
player,201209230oti,det,LaceJa99,def_int_long,0,,,,,
player,201209230oti,det,LaceJa99,pass_defended,0,,,,,
player,201209230oti,det,LaceJa99,sacks,0.0,,,,,
player,201209230oti,det,LaceJa99,tackles_combined,3,,,,,
player,201209230oti,det,LaceJa99,tackles_solo,2,,,,,
player,201209230oti,det,LaceJa99,tackles_assists,1,,,,,
player,201209230oti,det,LaceJa99,tackles_loss,0,,,,,
player,201209230oti,det,LaceJa99,qb_hits,0,,,,,
player,201209230oti,det,LaceJa99,fumbles_rec,0,,,,,
player,201209230oti,det,LaceJa99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,LaceJa99,fumbles_rec_td,0,,,,,
player,201209230oti,det,LaceJa99,fumbles_forced,0,,,,,
player,201209230oti,det,ColeEr21,def_int,0,,,,,
player,201209230oti,det,ColeEr21,def_int_yds,0,,,,,
player,201209230oti,det,ColeEr21,def_int_td,0,,,,,
player,201209230oti,det,ColeEr21,def_int_long,0,,,,,
player,201209230oti,det,ColeEr21,pass_defended,0,,,,,
player,201209230oti,det,ColeEr21,sacks,0.0,,,,,
player,201209230oti,det,ColeEr21,tackles_combined,2,,,,,
player,201209230oti,det,ColeEr21,tackles_solo,0,,,,,
player,201209230oti,det,ColeEr21,tackles_assists,2,,,,,
player,201209230oti,det,ColeEr21,tackles_loss,0,,,,,
player,201209230oti,det,ColeEr21,qb_hits,0,,,,,
player,201209230oti,det,ColeEr21,fumbles_rec,0,,,,,
player,201209230oti,det,ColeEr21,fumbles_rec_yds,0,,,,,
player,201209230oti,det,ColeEr21,fumbles_rec_td,0,,,,,
player,201209230oti,det,ColeEr21,fumbles_forced,0,,,,,
player,201209230oti,det,SuhxNd99,def_int,0,,,,,
player,201209230oti,det,SuhxNd99,def_int_yds,0,,,,,
player,201209230oti,det,SuhxNd99,def_int_td,0,,,,,
player,201209230oti,det,SuhxNd99,def_int_long,0,,,,,
player,201209230oti,det,SuhxNd99,pass_defended,0,,,,,
player,201209230oti,det,SuhxNd99,sacks,0.0,,,,,
player,201209230oti,det,SuhxNd99,tackles_combined,2,,,,,
player,201209230oti,det,SuhxNd99,tackles_solo,2,,,,,
player,201209230oti,det,SuhxNd99,tackles_assists,0,,,,,
player,201209230oti,det,SuhxNd99,tackles_loss,0,,,,,
player,201209230oti,det,SuhxNd99,qb_hits,1,,,,,
player,201209230oti,det,SuhxNd99,fumbles_rec,0,,,,,
player,201209230oti,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201209230oti,det,SuhxNd99,fumbles_forced,0,,,,,
player,201209230oti,det,VandKy99,def_int,0,,,,,
player,201209230oti,det,VandKy99,def_int_yds,0,,,,,
player,201209230oti,det,VandKy99,def_int_td,0,,,,,
player,201209230oti,det,VandKy99,def_int_long,0,,,,,
player,201209230oti,det,VandKy99,pass_defended,0,,,,,
player,201209230oti,det,VandKy99,sacks,0.0,,,,,
player,201209230oti,det,VandKy99,tackles_combined,1,,,,,
player,201209230oti,det,VandKy99,tackles_solo,1,,,,,
player,201209230oti,det,VandKy99,tackles_assists,0,,,,,
player,201209230oti,det,VandKy99,tackles_loss,1,,,,,
player,201209230oti,det,VandKy99,qb_hits,0,,,,,
player,201209230oti,det,VandKy99,fumbles_rec,0,,,,,
player,201209230oti,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,VandKy99,fumbles_rec_td,0,,,,,
player,201209230oti,det,VandKy99,fumbles_forced,0,,,,,
player,201209230oti,det,WhitTa00,def_int,0,,,,,
player,201209230oti,det,WhitTa00,def_int_yds,0,,,,,
player,201209230oti,det,WhitTa00,def_int_td,0,,,,,
player,201209230oti,det,WhitTa00,def_int_long,0,,,,,
player,201209230oti,det,WhitTa00,pass_defended,0,,,,,
player,201209230oti,det,WhitTa00,sacks,0.0,,,,,
player,201209230oti,det,WhitTa00,tackles_combined,1,,,,,
player,201209230oti,det,WhitTa00,tackles_solo,0,,,,,
player,201209230oti,det,WhitTa00,tackles_assists,1,,,,,
player,201209230oti,det,WhitTa00,tackles_loss,0,,,,,
player,201209230oti,det,WhitTa00,qb_hits,0,,,,,
player,201209230oti,det,WhitTa00,fumbles_rec,0,,,,,
player,201209230oti,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201209230oti,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201209230oti,det,WhitTa00,fumbles_forced,0,,,,,
player,201209230oti,det,FairNi00,def_int,0,,,,,
player,201209230oti,det,FairNi00,def_int_yds,0,,,,,
player,201209230oti,det,FairNi00,def_int_td,0,,,,,
player,201209230oti,det,FairNi00,def_int_long,0,,,,,
player,201209230oti,det,FairNi00,pass_defended,0,,,,,
player,201209230oti,det,FairNi00,sacks,0.0,,,,,
player,201209230oti,det,FairNi00,tackles_combined,0,,,,,
player,201209230oti,det,FairNi00,tackles_solo,0,,,,,
player,201209230oti,det,FairNi00,tackles_assists,0,,,,,
player,201209230oti,det,FairNi00,tackles_loss,0,,,,,
player,201209230oti,det,FairNi00,qb_hits,0,,,,,
player,201209230oti,det,FairNi00,fumbles_rec,1,,,,,
player,201209230oti,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201209230oti,det,FairNi00,fumbles_rec_td,0,,,,,
player,201209230oti,det,FairNi00,fumbles_forced,0,,,,,
player,201209230oti,det,HillSa99,def_int,0,,,,,
player,201209230oti,det,HillSa99,def_int_yds,0,,,,,
player,201209230oti,det,HillSa99,def_int_td,0,,,,,
player,201209230oti,det,HillSa99,def_int_long,0,,,,,
player,201209230oti,det,HillSa99,pass_defended,1,,,,,
player,201209230oti,det,HillSa99,sacks,0.0,,,,,
player,201209230oti,det,HillSa99,tackles_combined,0,,,,,
player,201209230oti,det,HillSa99,tackles_solo,0,,,,,
player,201209230oti,det,HillSa99,tackles_assists,0,,,,,
player,201209230oti,det,HillSa99,tackles_loss,,,,,,
player,201209230oti,det,HillSa99,qb_hits,,,,,,
player,201209230oti,det,HillSa99,fumbles_rec,0,,,,,
player,201209230oti,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201209230oti,det,HillSa99,fumbles_rec_td,0,,,,,
player,201209230oti,det,HillSa99,fumbles_forced,0,,,,,
player,201209230oti,det,GreeJo03,def_int,,,,,,
player,201209230oti,det,GreeJo03,def_int_yds,,,,,,
player,201209230oti,det,GreeJo03,def_int_td,,,,,,
player,201209230oti,det,GreeJo03,def_int_long,,,,,,
player,201209230oti,det,GreeJo03,pass_defended,,,,,,
player,201209230oti,det,GreeJo03,sacks,0.0,,,,,
player,201209230oti,det,GreeJo03,tackles_combined,,,,,,
player,201209230oti,det,GreeJo03,tackles_solo,,,,,,
player,201209230oti,det,GreeJo03,tackles_assists,,,,,,
player,201209230oti,det,GreeJo03,tackles_loss,0,,,,,
player,201209230oti,det,GreeJo03,qb_hits,1,,,,,
player,201209230oti,det,GreeJo03,fumbles_rec,,,,,,
player,201209230oti,det,GreeJo03,fumbles_rec_yds,,,,,,
player,201209230oti,det,GreeJo03,fumbles_rec_td,,,,,,
player,201209230oti,det,GreeJo03,fumbles_forced,,,,,,
player,201209230oti,oti,AyerAk00,def_int,0,,,,,
player,201209230oti,oti,AyerAk00,def_int_yds,0,,,,,
player,201209230oti,oti,AyerAk00,def_int_td,0,,,,,
player,201209230oti,oti,AyerAk00,def_int_long,0,,,,,
player,201209230oti,oti,AyerAk00,pass_defended,1,,,,,
player,201209230oti,oti,AyerAk00,sacks,1.0,,,,,
player,201209230oti,oti,AyerAk00,tackles_combined,17,,,,,
player,201209230oti,oti,AyerAk00,tackles_solo,11,,,,,
player,201209230oti,oti,AyerAk00,tackles_assists,6,,,,,
player,201209230oti,oti,AyerAk00,tackles_loss,1,,,,,
player,201209230oti,oti,AyerAk00,qb_hits,1,,,,,
player,201209230oti,oti,AyerAk00,fumbles_rec,0,,,,,
player,201209230oti,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201209230oti,oti,AyerAk00,fumbles_forced,0,,,,,
player,201209230oti,oti,MoutRy99,def_int,0,,,,,
player,201209230oti,oti,MoutRy99,def_int_yds,0,,,,,
player,201209230oti,oti,MoutRy99,def_int_td,0,,,,,
player,201209230oti,oti,MoutRy99,def_int_long,0,,,,,
player,201209230oti,oti,MoutRy99,pass_defended,0,,,,,
player,201209230oti,oti,MoutRy99,sacks,0.0,,,,,
player,201209230oti,oti,MoutRy99,tackles_combined,9,,,,,
player,201209230oti,oti,MoutRy99,tackles_solo,6,,,,,
player,201209230oti,oti,MoutRy99,tackles_assists,3,,,,,
player,201209230oti,oti,MoutRy99,tackles_loss,0,,,,,
player,201209230oti,oti,MoutRy99,qb_hits,0,,,,,
player,201209230oti,oti,MoutRy99,fumbles_rec,0,,,,,
player,201209230oti,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,MoutRy99,fumbles_forced,0,,,,,
player,201209230oti,oti,WithWi20,def_int,0,,,,,
player,201209230oti,oti,WithWi20,def_int_yds,0,,,,,
player,201209230oti,oti,WithWi20,def_int_td,0,,,,,
player,201209230oti,oti,WithWi20,def_int_long,0,,,,,
player,201209230oti,oti,WithWi20,pass_defended,0,,,,,
player,201209230oti,oti,WithWi20,sacks,0.0,,,,,
player,201209230oti,oti,WithWi20,tackles_combined,9,,,,,
player,201209230oti,oti,WithWi20,tackles_solo,5,,,,,
player,201209230oti,oti,WithWi20,tackles_assists,4,,,,,
player,201209230oti,oti,WithWi20,tackles_loss,1,,,,,
player,201209230oti,oti,WithWi20,qb_hits,0,,,,,
player,201209230oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201209230oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201209230oti,oti,WithWi20,fumbles_forced,0,,,,,
player,201209230oti,oti,GrifMi99,def_int,0,,,,,
player,201209230oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201209230oti,oti,GrifMi99,def_int_td,0,,,,,
player,201209230oti,oti,GrifMi99,def_int_long,0,,,,,
player,201209230oti,oti,GrifMi99,pass_defended,0,,,,,
player,201209230oti,oti,GrifMi99,sacks,0.0,,,,,
player,201209230oti,oti,GrifMi99,tackles_combined,8,,,,,
player,201209230oti,oti,GrifMi99,tackles_solo,4,,,,,
player,201209230oti,oti,GrifMi99,tackles_assists,4,,,,,
player,201209230oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201209230oti,oti,GrifMi99,qb_hits,0,,,,,
player,201209230oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201209230oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201209230oti,oti,CaseJu00,def_int,0,,,,,
player,201209230oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201209230oti,oti,CaseJu00,def_int_td,0,,,,,
player,201209230oti,oti,CaseJu00,def_int_long,0,,,,,
player,201209230oti,oti,CaseJu00,pass_defended,0,,,,,
player,201209230oti,oti,CaseJu00,sacks,0.0,,,,,
player,201209230oti,oti,CaseJu00,tackles_combined,7,,,,,
player,201209230oti,oti,CaseJu00,tackles_solo,5,,,,,
player,201209230oti,oti,CaseJu00,tackles_assists,2,,,,,
player,201209230oti,oti,CaseJu00,tackles_loss,1,,,,,
player,201209230oti,oti,CaseJu00,qb_hits,0,,,,,
player,201209230oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201209230oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201209230oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201209230oti,oti,VernAl99,def_int,0,,,,,
player,201209230oti,oti,VernAl99,def_int_yds,0,,,,,
player,201209230oti,oti,VernAl99,def_int_td,0,,,,,
player,201209230oti,oti,VernAl99,def_int_long,0,,,,,
player,201209230oti,oti,VernAl99,pass_defended,0,,,,,
player,201209230oti,oti,VernAl99,sacks,0.0,,,,,
player,201209230oti,oti,VernAl99,tackles_combined,7,,,,,
player,201209230oti,oti,VernAl99,tackles_solo,4,,,,,
player,201209230oti,oti,VernAl99,tackles_assists,3,,,,,
player,201209230oti,oti,VernAl99,tackles_loss,0,,,,,
player,201209230oti,oti,VernAl99,qb_hits,0,,,,,
player,201209230oti,oti,VernAl99,fumbles_rec,1,,,,,
player,201209230oti,oti,VernAl99,fumbles_rec_yds,72,,,,,
player,201209230oti,oti,VernAl99,fumbles_rec_td,1,,,,,
player,201209230oti,oti,VernAl99,fumbles_forced,1,,,,,
player,201209230oti,oti,MarkSe99,def_int,0,,,,,
player,201209230oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201209230oti,oti,MarkSe99,def_int_td,0,,,,,
player,201209230oti,oti,MarkSe99,def_int_long,0,,,,,
player,201209230oti,oti,MarkSe99,pass_defended,0,,,,,
player,201209230oti,oti,MarkSe99,sacks,0.0,,,,,
player,201209230oti,oti,MarkSe99,tackles_combined,6,,,,,
player,201209230oti,oti,MarkSe99,tackles_solo,4,,,,,
player,201209230oti,oti,MarkSe99,tackles_assists,2,,,,,
player,201209230oti,oti,MarkSe99,tackles_loss,0,,,,,
player,201209230oti,oti,MarkSe99,qb_hits,0,,,,,
player,201209230oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201209230oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201209230oti,oti,McCoJa99,def_int,0,,,,,
player,201209230oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201209230oti,oti,McCoJa99,def_int_td,0,,,,,
player,201209230oti,oti,McCoJa99,def_int_long,0,,,,,
player,201209230oti,oti,McCoJa99,pass_defended,1,,,,,
player,201209230oti,oti,McCoJa99,sacks,0.0,,,,,
player,201209230oti,oti,McCoJa99,tackles_combined,6,,,,,
player,201209230oti,oti,McCoJa99,tackles_solo,4,,,,,
player,201209230oti,oti,McCoJa99,tackles_assists,2,,,,,
player,201209230oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201209230oti,oti,McCoJa99,qb_hits,0,,,,,
player,201209230oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201209230oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201209230oti,oti,BabiJo21,def_int,0,,,,,
player,201209230oti,oti,BabiJo21,def_int_yds,0,,,,,
player,201209230oti,oti,BabiJo21,def_int_td,0,,,,,
player,201209230oti,oti,BabiJo21,def_int_long,0,,,,,
player,201209230oti,oti,BabiJo21,pass_defended,2,,,,,
player,201209230oti,oti,BabiJo21,sacks,0.0,,,,,
player,201209230oti,oti,BabiJo21,tackles_combined,5,,,,,
player,201209230oti,oti,BabiJo21,tackles_solo,3,,,,,
player,201209230oti,oti,BabiJo21,tackles_assists,2,,,,,
player,201209230oti,oti,BabiJo21,tackles_loss,0,,,,,
player,201209230oti,oti,BabiJo21,qb_hits,0,,,,,
player,201209230oti,oti,BabiJo21,fumbles_rec,0,,,,,
player,201209230oti,oti,BabiJo21,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,BabiJo21,fumbles_rec_td,0,,,,,
player,201209230oti,oti,BabiJo21,fumbles_forced,0,,,,,
player,201209230oti,oti,MartMi01,def_int,0,,,,,
player,201209230oti,oti,MartMi01,def_int_yds,0,,,,,
player,201209230oti,oti,MartMi01,def_int_td,0,,,,,
player,201209230oti,oti,MartMi01,def_int_long,0,,,,,
player,201209230oti,oti,MartMi01,pass_defended,0,,,,,
player,201209230oti,oti,MartMi01,sacks,0.0,,,,,
player,201209230oti,oti,MartMi01,tackles_combined,5,,,,,
player,201209230oti,oti,MartMi01,tackles_solo,3,,,,,
player,201209230oti,oti,MartMi01,tackles_assists,2,,,,,
player,201209230oti,oti,MartMi01,tackles_loss,1,,,,,
player,201209230oti,oti,MartMi01,qb_hits,0,,,,,
player,201209230oti,oti,MartMi01,fumbles_rec,0,,,,,
player,201209230oti,oti,MartMi01,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,MartMi01,fumbles_rec_td,0,,,,,
player,201209230oti,oti,MartMi01,fumbles_forced,0,,,,,
player,201209230oti,oti,BrowZa00,def_int,0,,,,,
player,201209230oti,oti,BrowZa00,def_int_yds,0,,,,,
player,201209230oti,oti,BrowZa00,def_int_td,0,,,,,
player,201209230oti,oti,BrowZa00,def_int_long,0,,,,,
player,201209230oti,oti,BrowZa00,pass_defended,0,,,,,
player,201209230oti,oti,BrowZa00,sacks,0.0,,,,,
player,201209230oti,oti,BrowZa00,tackles_combined,4,,,,,
player,201209230oti,oti,BrowZa00,tackles_solo,3,,,,,
player,201209230oti,oti,BrowZa00,tackles_assists,1,,,,,
player,201209230oti,oti,BrowZa00,tackles_loss,0,,,,,
player,201209230oti,oti,BrowZa00,qb_hits,0,,,,,
player,201209230oti,oti,BrowZa00,fumbles_rec,0,,,,,
player,201209230oti,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201209230oti,oti,BrowZa00,fumbles_forced,0,,,,,
player,201209230oti,oti,MorgDe99,def_int,0,,,,,
player,201209230oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201209230oti,oti,MorgDe99,def_int_td,0,,,,,
player,201209230oti,oti,MorgDe99,def_int_long,0,,,,,
player,201209230oti,oti,MorgDe99,pass_defended,0,,,,,
player,201209230oti,oti,MorgDe99,sacks,0.0,,,,,
player,201209230oti,oti,MorgDe99,tackles_combined,3,,,,,
player,201209230oti,oti,MorgDe99,tackles_solo,0,,,,,
player,201209230oti,oti,MorgDe99,tackles_assists,3,,,,,
player,201209230oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201209230oti,oti,MorgDe99,qb_hits,0,,,,,
player,201209230oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201209230oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201209230oti,oti,SensCo00,def_int,0,,,,,
player,201209230oti,oti,SensCo00,def_int_yds,0,,,,,
player,201209230oti,oti,SensCo00,def_int_td,0,,,,,
player,201209230oti,oti,SensCo00,def_int_long,0,,,,,
player,201209230oti,oti,SensCo00,pass_defended,0,,,,,
player,201209230oti,oti,SensCo00,sacks,0.0,,,,,
player,201209230oti,oti,SensCo00,tackles_combined,2,,,,,
player,201209230oti,oti,SensCo00,tackles_solo,2,,,,,
player,201209230oti,oti,SensCo00,tackles_assists,0,,,,,
player,201209230oti,oti,SensCo00,tackles_loss,0,,,,,
player,201209230oti,oti,SensCo00,qb_hits,0,,,,,
player,201209230oti,oti,SensCo00,fumbles_rec,0,,,,,
player,201209230oti,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201209230oti,oti,SensCo00,fumbles_forced,0,,,,,
player,201209230oti,oti,WimbKa20,def_int,0,,,,,
player,201209230oti,oti,WimbKa20,def_int_yds,0,,,,,
player,201209230oti,oti,WimbKa20,def_int_td,0,,,,,
player,201209230oti,oti,WimbKa20,def_int_long,0,,,,,
player,201209230oti,oti,WimbKa20,pass_defended,0,,,,,
player,201209230oti,oti,WimbKa20,sacks,0.0,,,,,
player,201209230oti,oti,WimbKa20,tackles_combined,2,,,,,
player,201209230oti,oti,WimbKa20,tackles_solo,1,,,,,
player,201209230oti,oti,WimbKa20,tackles_assists,1,,,,,
player,201209230oti,oti,WimbKa20,tackles_loss,0,,,,,
player,201209230oti,oti,WimbKa20,qb_hits,1,,,,,
player,201209230oti,oti,WimbKa20,fumbles_rec,0,,,,,
player,201209230oti,oti,WimbKa20,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,WimbKa20,fumbles_rec_td,0,,,,,
player,201209230oti,oti,WimbKa20,fumbles_forced,0,,,,,
player,201209230oti,oti,BailPa99,def_int,0,,,,,
player,201209230oti,oti,BailPa99,def_int_yds,0,,,,,
player,201209230oti,oti,BailPa99,def_int_td,0,,,,,
player,201209230oti,oti,BailPa99,def_int_long,0,,,,,
player,201209230oti,oti,BailPa99,pass_defended,0,,,,,
player,201209230oti,oti,BailPa99,sacks,0.0,,,,,
player,201209230oti,oti,BailPa99,tackles_combined,1,,,,,
player,201209230oti,oti,BailPa99,tackles_solo,1,,,,,
player,201209230oti,oti,BailPa99,tackles_assists,0,,,,,
player,201209230oti,oti,BailPa99,tackles_loss,0,,,,,
player,201209230oti,oti,BailPa99,qb_hits,0,,,,,
player,201209230oti,oti,BailPa99,fumbles_rec,0,,,,,
player,201209230oti,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,BailPa99,fumbles_forced,0,,,,,
player,201209230oti,oti,DileZa99,def_int,0,,,,,
player,201209230oti,oti,DileZa99,def_int_yds,0,,,,,
player,201209230oti,oti,DileZa99,def_int_td,0,,,,,
player,201209230oti,oti,DileZa99,def_int_long,0,,,,,
player,201209230oti,oti,DileZa99,pass_defended,0,,,,,
player,201209230oti,oti,DileZa99,sacks,0.0,,,,,
player,201209230oti,oti,DileZa99,tackles_combined,1,,,,,
player,201209230oti,oti,DileZa99,tackles_solo,0,,,,,
player,201209230oti,oti,DileZa99,tackles_assists,1,,,,,
player,201209230oti,oti,DileZa99,tackles_loss,0,,,,,
player,201209230oti,oti,DileZa99,qb_hits,0,,,,,
player,201209230oti,oti,DileZa99,fumbles_rec,0,,,,,
