game,2012,17,20121230,201212300nwe,mia,"Miami Dolphins",0,nwe,"New England Patriots",28
player,201212300nwe,nwe,BoldBr00,pass_yds,0,,,,,
player,201212300nwe,nwe,BoldBr00,pass_td,0,,,,,
player,201212300nwe,nwe,BoldBr00,pass_int,0,,,,,
player,201212300nwe,nwe,BoldBr00,pass_sacked,0,,,,,
player,201212300nwe,nwe,BoldBr00,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,BoldBr00,pass_long,0,,,,,
player,201212300nwe,nwe,BoldBr00,pass_rating,,,,,,
player,201212300nwe,nwe,BoldBr00,rush_att,6,,,,,
player,201212300nwe,nwe,BoldBr00,rush_yds,26,,,,,
player,201212300nwe,nwe,BoldBr00,rush_td,0,,,,,
player,201212300nwe,nwe,BoldBr00,rush_long,24,,,,,
player,201212300nwe,nwe,BoldBr00,targets,0,,,,,
player,201212300nwe,nwe,BoldBr00,rec,0,,,,,
player,201212300nwe,nwe,BoldBr00,rec_yds,0,,,,,
player,201212300nwe,nwe,BoldBr00,rec_td,0,,,,,
player,201212300nwe,nwe,BoldBr00,rec_long,0,,,,,
player,201212300nwe,nwe,BoldBr00,fumbles,0,,,,,
player,201212300nwe,nwe,BoldBr00,fumbles_lost,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_cmp,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_att,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_yds,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_td,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_int,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_sacked,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_long,0,,,,,
player,201212300nwe,nwe,WoodDa02,pass_rating,,,,,,
player,201212300nwe,nwe,WoodDa02,rush_att,3,,,,,
player,201212300nwe,nwe,WoodDa02,rush_yds,18,,,,,
player,201212300nwe,nwe,WoodDa02,rush_td,0,,,,,
player,201212300nwe,nwe,WoodDa02,rush_long,11,,,,,
player,201212300nwe,nwe,WoodDa02,targets,5,,,,,
player,201212300nwe,nwe,WoodDa02,rec,5,,,,,
player,201212300nwe,nwe,WoodDa02,rec_yds,79,,,,,
player,201212300nwe,nwe,WoodDa02,rec_td,0,,,,,
player,201212300nwe,nwe,WoodDa02,rec_long,25,,,,,
player,201212300nwe,nwe,WoodDa02,fumbles,0,,,,,
player,201212300nwe,nwe,WoodDa02,fumbles_lost,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_cmp,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_att,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_yds,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_td,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_int,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_sacked,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_long,0,,,,,
player,201212300nwe,nwe,WelkWe00,pass_rating,,,,,,
player,201212300nwe,nwe,WelkWe00,rush_att,1,,,,,
player,201212300nwe,nwe,WelkWe00,rush_yds,11,,,,,
player,201212300nwe,nwe,WelkWe00,rush_td,0,,,,,
player,201212300nwe,nwe,WelkWe00,rush_long,11,,,,,
player,201212300nwe,nwe,WelkWe00,targets,12,,,,,
player,201212300nwe,nwe,WelkWe00,rec,8,,,,,
player,201212300nwe,nwe,WelkWe00,rec_yds,94,,,,,
player,201212300nwe,nwe,WelkWe00,rec_td,1,,,,,
player,201212300nwe,nwe,WelkWe00,rec_long,23,,,,,
player,201212300nwe,nwe,WelkWe00,fumbles,1,,,,,
player,201212300nwe,nwe,WelkWe00,fumbles_lost,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_cmp,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_att,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_yds,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_td,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_int,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_sacked,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_long,0,,,,,
player,201212300nwe,nwe,HernAa00,pass_rating,,,,,,
player,201212300nwe,nwe,HernAa00,rush_att,0,,,,,
player,201212300nwe,nwe,HernAa00,rush_yds,0,,,,,
player,201212300nwe,nwe,HernAa00,rush_td,0,,,,,
player,201212300nwe,nwe,HernAa00,rush_long,0,,,,,
player,201212300nwe,nwe,HernAa00,targets,8,,,,,
player,201212300nwe,nwe,HernAa00,rec,5,,,,,
player,201212300nwe,nwe,HernAa00,rec_yds,44,,,,,
player,201212300nwe,nwe,HernAa00,rec_td,0,,,,,
player,201212300nwe,nwe,HernAa00,rec_long,14,,,,,
player,201212300nwe,nwe,HernAa00,fumbles,0,,,,,
player,201212300nwe,nwe,HernAa00,fumbles_lost,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_att,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_td,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_int,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_long,0,,,,,
player,201212300nwe,nwe,GronRo00,pass_rating,,,,,,
player,201212300nwe,nwe,GronRo00,rush_att,0,,,,,
player,201212300nwe,nwe,GronRo00,rush_yds,0,,,,,
player,201212300nwe,nwe,GronRo00,rush_td,0,,,,,
player,201212300nwe,nwe,GronRo00,rush_long,0,,,,,
player,201212300nwe,nwe,GronRo00,targets,4,,,,,
player,201212300nwe,nwe,GronRo00,rec,2,,,,,
player,201212300nwe,nwe,GronRo00,rec_yds,42,,,,,
player,201212300nwe,nwe,GronRo00,rec_td,1,,,,,
player,201212300nwe,nwe,GronRo00,rec_long,23,,,,,
player,201212300nwe,nwe,GronRo00,fumbles,0,,,,,
player,201212300nwe,nwe,GronRo00,fumbles_lost,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_cmp,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_att,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_yds,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_td,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_int,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_sacked,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_long,0,,,,,
player,201212300nwe,nwe,BranDe00,pass_rating,,,,,,
player,201212300nwe,nwe,BranDe00,rush_att,0,,,,,
player,201212300nwe,nwe,BranDe00,rush_yds,0,,,,,
player,201212300nwe,nwe,BranDe00,rush_td,0,,,,,
player,201212300nwe,nwe,BranDe00,rush_long,0,,,,,
player,201212300nwe,nwe,BranDe00,targets,1,,,,,
player,201212300nwe,nwe,BranDe00,rec,1,,,,,
player,201212300nwe,nwe,BranDe00,rec_yds,16,,,,,
player,201212300nwe,nwe,BranDe00,rec_td,0,,,,,
player,201212300nwe,nwe,BranDe00,rec_long,16,,,,,
player,201212300nwe,nwe,BranDe00,fumbles,0,,,,,
player,201212300nwe,nwe,BranDe00,fumbles_lost,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_cmp,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_att,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_yds,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_td,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_int,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_sacked,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_long,0,,,,,
player,201212300nwe,nwe,LloyBr00,pass_rating,,,,,,
player,201212300nwe,nwe,LloyBr00,rush_att,0,,,,,
player,201212300nwe,nwe,LloyBr00,rush_yds,0,,,,,
player,201212300nwe,nwe,LloyBr00,rush_td,0,,,,,
player,201212300nwe,nwe,LloyBr00,rush_long,0,,,,,
player,201212300nwe,nwe,LloyBr00,targets,5,,,,,
player,201212300nwe,nwe,LloyBr00,rec,1,,,,,
player,201212300nwe,nwe,LloyBr00,rec_yds,9,,,,,
player,201212300nwe,nwe,LloyBr00,rec_td,0,,,,,
player,201212300nwe,nwe,LloyBr00,rec_long,9,,,,,
player,201212300nwe,nwe,LloyBr00,fumbles,0,,,,,
player,201212300nwe,nwe,LloyBr00,fumbles_lost,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_cmp,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_att,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_yds,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_td,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_int,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_sacked,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_sacked_yds,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_long,0,,,,,
player,201212300nwe,nwe,HoomMi00,pass_rating,,,,,,
player,201212300nwe,nwe,HoomMi00,rush_att,0,,,,,
player,201212300nwe,nwe,HoomMi00,rush_yds,0,,,,,
player,201212300nwe,nwe,HoomMi00,rush_td,0,,,,,
player,201212300nwe,nwe,HoomMi00,rush_long,0,,,,,
player,201212300nwe,nwe,HoomMi00,targets,1,,,,,
player,201212300nwe,nwe,HoomMi00,rec,0,,,,,
player,201212300nwe,nwe,HoomMi00,rec_yds,0,,,,,
player,201212300nwe,nwe,HoomMi00,rec_td,0,,,,,
player,201212300nwe,nwe,HoomMi00,rec_long,0,,,,,
player,201212300nwe,nwe,HoomMi00,fumbles,0,,,,,
player,201212300nwe,nwe,HoomMi00,fumbles_lost,0,,,,,
player,201212300nwe,mia,McCaBr01,def_int,0,,,,,
player,201212300nwe,mia,McCaBr01,def_int_yds,0,,,,,
player,201212300nwe,mia,McCaBr01,def_int_td,0,,,,,
player,201212300nwe,mia,McCaBr01,def_int_long,0,,,,,
player,201212300nwe,mia,McCaBr01,pass_defended,0,,,,,
player,201212300nwe,mia,McCaBr01,sacks,1.0,,,,,
player,201212300nwe,mia,McCaBr01,tackles_combined,4,,,,,
player,201212300nwe,mia,McCaBr01,tackles_solo,4,,,,,
player,201212300nwe,mia,McCaBr01,tackles_assists,0,,,,,
player,201212300nwe,mia,McCaBr01,tackles_loss,1,,,,,
player,201212300nwe,mia,McCaBr01,qb_hits,1,,,,,
player,201212300nwe,mia,McCaBr01,fumbles_rec,0,,,,,
player,201212300nwe,mia,McCaBr01,fumbles_rec_yds,0,,,,,
player,201212300nwe,mia,McCaBr01,fumbles_rec_td,0,,,,,
player,201212300nwe,mia,McCaBr01,fumbles_forced,0,,,,,
player,201212300nwe,mia,DansKa20,def_int,0,,,,,
player,201212300nwe,mia,DansKa20,def_int_yds,0,,,,,
player,201212300nwe,mia,DansKa20,def_int_td,0,,,,,
player,201212300nwe,mia,DansKa20,def_int_long,0,,,,,
player,201212300nwe,mia,DansKa20,pass_defended,0,,,,,
player,201212300nwe,mia,DansKa20,sacks,0.0,,,,,
player,201212300nwe,mia,DansKa20,tackles_combined,13,,,,,
player,201212300nwe,mia,DansKa20,tackles_solo,6,,,,,
player,201212300nwe,mia,DansKa20,tackles_assists,7,,,,,
player,201212300nwe,mia,DansKa20,tackles_loss,1,,,,,
player,201212300nwe,mia,DansKa20,qb_hits,0,,,,,
player,201212300nwe,mia,DansKa20,fumbles_rec,0,,,,,
player,201212300nwe,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201212300nwe,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201212300nwe,mia,DansKa20,fumbles_forced,0,,,,,
player,201212300nwe,mia,BurnKe20,def_int,0,,,,,
player,201212300nwe,mia,BurnKe20,def_int_yds,0,,,,,
player,201212300nwe,mia,BurnKe20,def_int_td,0,,,,,
player,201212300nwe,mia,BurnKe20,def_int_long,0,,,,,
