game,2012,5,20121007,201210070kan,rav,"Baltimore Ravens",9,kan,"Kansas City Chiefs",6
player,201210070kan,rav,PollBe20,tackles_solo,9,,,,,
player,201210070kan,rav,PollBe20,tackles_assists,1,,,,,
player,201210070kan,rav,PollBe20,tackles_loss,0,,,,,
player,201210070kan,rav,PollBe20,qb_hits,0,,,,,
player,201210070kan,rav,PollBe20,fumbles_rec,0,,,,,
player,201210070kan,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201210070kan,rav,PollBe20,fumbles_forced,0,,,,,
player,201210070kan,rav,McClJa01,def_int,0,,,,,
player,201210070kan,rav,McClJa01,def_int_yds,0,,,,,
player,201210070kan,rav,McClJa01,def_int_td,0,,,,,
player,201210070kan,rav,McClJa01,def_int_long,0,,,,,
player,201210070kan,rav,McClJa01,pass_defended,0,,,,,
player,201210070kan,rav,McClJa01,sacks,0.0,,,,,
player,201210070kan,rav,McClJa01,tackles_combined,7,,,,,
player,201210070kan,rav,McClJa01,tackles_solo,7,,,,,
player,201210070kan,rav,McClJa01,tackles_assists,0,,,,,
player,201210070kan,rav,McClJa01,tackles_loss,2,,,,,
player,201210070kan,rav,McClJa01,qb_hits,0,,,,,
player,201210070kan,rav,McClJa01,fumbles_rec,0,,,,,
player,201210070kan,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201210070kan,rav,McClJa01,fumbles_forced,0,,,,,
player,201210070kan,rav,KrugPa99,def_int,0,,,,,
player,201210070kan,rav,KrugPa99,def_int_yds,0,,,,,
player,201210070kan,rav,KrugPa99,def_int_td,0,,,,,
player,201210070kan,rav,KrugPa99,def_int_long,0,,,,,
player,201210070kan,rav,KrugPa99,pass_defended,0,,,,,
player,201210070kan,rav,KrugPa99,sacks,0.0,,,,,
player,201210070kan,rav,KrugPa99,tackles_combined,5,,,,,
player,201210070kan,rav,KrugPa99,tackles_solo,5,,,,,
player,201210070kan,rav,KrugPa99,tackles_assists,0,,,,,
player,201210070kan,rav,KrugPa99,tackles_loss,3,,,,,
player,201210070kan,rav,KrugPa99,qb_hits,1,,,,,
player,201210070kan,rav,KrugPa99,fumbles_rec,0,,,,,
player,201210070kan,rav,KrugPa99,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,KrugPa99,fumbles_rec_td,0,,,,,
player,201210070kan,rav,KrugPa99,fumbles_forced,0,,,,,
player,201210070kan,rav,NgatHa20,def_int,0,,,,,
player,201210070kan,rav,NgatHa20,def_int_yds,0,,,,,
player,201210070kan,rav,NgatHa20,def_int_td,0,,,,,
player,201210070kan,rav,NgatHa20,def_int_long,0,,,,,
player,201210070kan,rav,NgatHa20,pass_defended,0,,,,,
player,201210070kan,rav,NgatHa20,sacks,0.0,,,,,
player,201210070kan,rav,NgatHa20,tackles_combined,4,,,,,
player,201210070kan,rav,NgatHa20,tackles_solo,4,,,,,
player,201210070kan,rav,NgatHa20,tackles_assists,0,,,,,
player,201210070kan,rav,NgatHa20,tackles_loss,1,,,,,
player,201210070kan,rav,NgatHa20,qb_hits,1,,,,,
player,201210070kan,rav,NgatHa20,fumbles_rec,0,,,,,
player,201210070kan,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201210070kan,rav,NgatHa20,fumbles_forced,0,,,,,
player,201210070kan,rav,ElleDa99,def_int,0,,,,,
player,201210070kan,rav,ElleDa99,def_int_yds,0,,,,,
player,201210070kan,rav,ElleDa99,def_int_td,0,,,,,
player,201210070kan,rav,ElleDa99,def_int_long,0,,,,,
player,201210070kan,rav,ElleDa99,pass_defended,0,,,,,
player,201210070kan,rav,ElleDa99,sacks,0.0,,,,,
player,201210070kan,rav,ElleDa99,tackles_combined,3,,,,,
player,201210070kan,rav,ElleDa99,tackles_solo,3,,,,,
player,201210070kan,rav,ElleDa99,tackles_assists,0,,,,,
player,201210070kan,rav,ElleDa99,tackles_loss,0,,,,,
player,201210070kan,rav,ElleDa99,qb_hits,0,,,,,
player,201210070kan,rav,ElleDa99,fumbles_rec,0,,,,,
player,201210070kan,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201210070kan,rav,ElleDa99,fumbles_forced,0,,,,,
player,201210070kan,rav,JoneAr22,def_int,0,,,,,
player,201210070kan,rav,JoneAr22,def_int_yds,0,,,,,
player,201210070kan,rav,JoneAr22,def_int_td,0,,,,,
player,201210070kan,rav,JoneAr22,def_int_long,0,,,,,
player,201210070kan,rav,JoneAr22,pass_defended,0,,,,,
player,201210070kan,rav,JoneAr22,sacks,0.0,,,,,
player,201210070kan,rav,JoneAr22,tackles_combined,3,,,,,
player,201210070kan,rav,JoneAr22,tackles_solo,2,,,,,
player,201210070kan,rav,JoneAr22,tackles_assists,1,,,,,
player,201210070kan,rav,JoneAr22,tackles_loss,0,,,,,
player,201210070kan,rav,JoneAr22,qb_hits,0,,,,,
player,201210070kan,rav,JoneAr22,fumbles_rec,0,,,,,
player,201210070kan,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201210070kan,rav,JoneAr22,fumbles_forced,1,,,,,
player,201210070kan,rav,McPhPe00,def_int,0,,,,,
player,201210070kan,rav,McPhPe00,def_int_yds,0,,,,,
player,201210070kan,rav,McPhPe00,def_int_td,0,,,,,
player,201210070kan,rav,McPhPe00,def_int_long,0,,,,,
player,201210070kan,rav,McPhPe00,pass_defended,0,,,,,
player,201210070kan,rav,McPhPe00,sacks,0.0,,,,,
player,201210070kan,rav,McPhPe00,tackles_combined,3,,,,,
player,201210070kan,rav,McPhPe00,tackles_solo,3,,,,,
player,201210070kan,rav,McPhPe00,tackles_assists,0,,,,,
player,201210070kan,rav,McPhPe00,tackles_loss,2,,,,,
player,201210070kan,rav,McPhPe00,qb_hits,0,,,,,
player,201210070kan,rav,McPhPe00,fumbles_rec,0,,,,,
player,201210070kan,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201210070kan,rav,McPhPe00,fumbles_forced,0,,,,,
player,201210070kan,rav,ReedEd00,def_int,0,,,,,
player,201210070kan,rav,ReedEd00,def_int_yds,0,,,,,
player,201210070kan,rav,ReedEd00,def_int_td,0,,,,,
player,201210070kan,rav,ReedEd00,def_int_long,0,,,,,
player,201210070kan,rav,ReedEd00,pass_defended,0,,,,,
player,201210070kan,rav,ReedEd00,sacks,0.0,,,,,
player,201210070kan,rav,ReedEd00,tackles_combined,3,,,,,
player,201210070kan,rav,ReedEd00,tackles_solo,3,,,,,
player,201210070kan,rav,ReedEd00,tackles_assists,0,,,,,
player,201210070kan,rav,ReedEd00,tackles_loss,0,,,,,
player,201210070kan,rav,ReedEd00,qb_hits,0,,,,,
player,201210070kan,rav,ReedEd00,fumbles_rec,1,,,,,
player,201210070kan,rav,ReedEd00,fumbles_rec_yds,13,,,,,
player,201210070kan,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201210070kan,rav,ReedEd00,fumbles_forced,0,,,,,
player,201210070kan,rav,CodyTe99,def_int,0,,,,,
player,201210070kan,rav,CodyTe99,def_int_yds,0,,,,,
player,201210070kan,rav,CodyTe99,def_int_td,0,,,,,
player,201210070kan,rav,CodyTe99,def_int_long,0,,,,,
player,201210070kan,rav,CodyTe99,pass_defended,0,,,,,
player,201210070kan,rav,CodyTe99,sacks,0.0,,,,,
player,201210070kan,rav,CodyTe99,tackles_combined,2,,,,,
player,201210070kan,rav,CodyTe99,tackles_solo,1,,,,,
player,201210070kan,rav,CodyTe99,tackles_assists,1,,,,,
player,201210070kan,rav,CodyTe99,tackles_loss,0,,,,,
player,201210070kan,rav,CodyTe99,qb_hits,0,,,,,
player,201210070kan,rav,CodyTe99,fumbles_rec,0,,,,,
player,201210070kan,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201210070kan,rav,CodyTe99,fumbles_forced,0,,,,,
player,201210070kan,rav,IhedJa00,def_int,0,,,,,
player,201210070kan,rav,IhedJa00,def_int_yds,0,,,,,
player,201210070kan,rav,IhedJa00,def_int_td,0,,,,,
player,201210070kan,rav,IhedJa00,def_int_long,0,,,,,
player,201210070kan,rav,IhedJa00,pass_defended,0,,,,,
player,201210070kan,rav,IhedJa00,sacks,0.0,,,,,
player,201210070kan,rav,IhedJa00,tackles_combined,2,,,,,
player,201210070kan,rav,IhedJa00,tackles_solo,2,,,,,
player,201210070kan,rav,IhedJa00,tackles_assists,0,,,,,
player,201210070kan,rav,IhedJa00,tackles_loss,0,,,,,
player,201210070kan,rav,IhedJa00,qb_hits,0,,,,,
player,201210070kan,rav,IhedJa00,fumbles_rec,0,,,,,
player,201210070kan,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201210070kan,rav,IhedJa00,fumbles_forced,0,,,,,
player,201210070kan,rav,KemoMa20,def_int,0,,,,,
player,201210070kan,rav,KemoMa20,def_int_yds,0,,,,,
player,201210070kan,rav,KemoMa20,def_int_td,0,,,,,
player,201210070kan,rav,KemoMa20,def_int_long,0,,,,,
player,201210070kan,rav,KemoMa20,pass_defended,0,,,,,
player,201210070kan,rav,KemoMa20,sacks,0.0,,,,,
player,201210070kan,rav,KemoMa20,tackles_combined,2,,,,,
player,201210070kan,rav,KemoMa20,tackles_solo,2,,,,,
player,201210070kan,rav,KemoMa20,tackles_assists,0,,,,,
player,201210070kan,rav,KemoMa20,tackles_loss,0,,,,,
player,201210070kan,rav,KemoMa20,qb_hits,0,,,,,
player,201210070kan,rav,KemoMa20,fumbles_rec,0,,,,,
player,201210070kan,rav,KemoMa20,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,KemoMa20,fumbles_rec_td,0,,,,,
player,201210070kan,rav,KemoMa20,fumbles_forced,0,,,,,
player,201210070kan,rav,McClAl00,def_int,0,,,,,
player,201210070kan,rav,McClAl00,def_int_yds,0,,,,,
player,201210070kan,rav,McClAl00,def_int_td,0,,,,,
player,201210070kan,rav,McClAl00,def_int_long,0,,,,,
player,201210070kan,rav,McClAl00,pass_defended,0,,,,,
player,201210070kan,rav,McClAl00,sacks,0.0,,,,,
player,201210070kan,rav,McClAl00,tackles_combined,2,,,,,
player,201210070kan,rav,McClAl00,tackles_solo,1,,,,,
player,201210070kan,rav,McClAl00,tackles_assists,1,,,,,
player,201210070kan,rav,McClAl00,tackles_loss,0,,,,,
player,201210070kan,rav,McClAl00,qb_hits,0,,,,,
player,201210070kan,rav,McClAl00,fumbles_rec,0,,,,,
player,201210070kan,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201210070kan,rav,McClAl00,fumbles_forced,0,,,,,
player,201210070kan,rav,UpshCo00,def_int,0,,,,,
player,201210070kan,rav,UpshCo00,def_int_yds,0,,,,,
player,201210070kan,rav,UpshCo00,def_int_td,0,,,,,
player,201210070kan,rav,UpshCo00,def_int_long,0,,,,,
player,201210070kan,rav,UpshCo00,pass_defended,0,,,,,
player,201210070kan,rav,UpshCo00,sacks,0.0,,,,,
player,201210070kan,rav,UpshCo00,tackles_combined,2,,,,,
player,201210070kan,rav,UpshCo00,tackles_solo,1,,,,,
player,201210070kan,rav,UpshCo00,tackles_assists,1,,,,,
player,201210070kan,rav,UpshCo00,tackles_loss,0,,,,,
player,201210070kan,rav,UpshCo00,qb_hits,0,,,,,
player,201210070kan,rav,UpshCo00,fumbles_rec,1,,,,,
player,201210070kan,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201210070kan,rav,UpshCo00,fumbles_forced,0,,,,,
player,201210070kan,rav,AyanBr99,def_int,0,,,,,
player,201210070kan,rav,AyanBr99,def_int_yds,0,,,,,
player,201210070kan,rav,AyanBr99,def_int_td,0,,,,,
player,201210070kan,rav,AyanBr99,def_int_long,0,,,,,
player,201210070kan,rav,AyanBr99,pass_defended,0,,,,,
player,201210070kan,rav,AyanBr99,sacks,0.0,,,,,
player,201210070kan,rav,AyanBr99,tackles_combined,1,,,,,
player,201210070kan,rav,AyanBr99,tackles_solo,1,,,,,
player,201210070kan,rav,AyanBr99,tackles_assists,0,,,,,
player,201210070kan,rav,AyanBr99,tackles_loss,0,,,,,
player,201210070kan,rav,AyanBr99,qb_hits,0,,,,,
player,201210070kan,rav,AyanBr99,fumbles_rec,0,,,,,
player,201210070kan,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201210070kan,rav,AyanBr99,fumbles_forced,0,,,,,
player,201210070kan,rav,BrowCh05,def_int,0,,,,,
player,201210070kan,rav,BrowCh05,def_int_yds,0,,,,,
player,201210070kan,rav,BrowCh05,def_int_td,0,,,,,
player,201210070kan,rav,BrowCh05,def_int_long,0,,,,,
player,201210070kan,rav,BrowCh05,pass_defended,0,,,,,
player,201210070kan,rav,BrowCh05,sacks,0.0,,,,,
player,201210070kan,rav,BrowCh05,tackles_combined,1,,,,,
player,201210070kan,rav,BrowCh05,tackles_solo,1,,,,,
player,201210070kan,rav,BrowCh05,tackles_assists,0,,,,,
player,201210070kan,rav,BrowCh05,tackles_loss,0,,,,,
player,201210070kan,rav,BrowCh05,qb_hits,0,,,,,
player,201210070kan,rav,BrowCh05,fumbles_rec,0,,,,,
player,201210070kan,rav,BrowCh05,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,BrowCh05,fumbles_rec_td,0,,,,,
player,201210070kan,rav,BrowCh05,fumbles_forced,0,,,,,
player,201210070kan,rav,ConsSe20,def_int,0,,,,,
player,201210070kan,rav,ConsSe20,def_int_yds,0,,,,,
player,201210070kan,rav,ConsSe20,def_int_td,0,,,,,
player,201210070kan,rav,ConsSe20,def_int_long,0,,,,,
player,201210070kan,rav,ConsSe20,pass_defended,0,,,,,
player,201210070kan,rav,ConsSe20,sacks,0.0,,,,,
player,201210070kan,rav,ConsSe20,tackles_combined,1,,,,,
player,201210070kan,rav,ConsSe20,tackles_solo,1,,,,,
player,201210070kan,rav,ConsSe20,tackles_assists,0,,,,,
player,201210070kan,rav,ConsSe20,tackles_loss,0,,,,,
player,201210070kan,rav,ConsSe20,qb_hits,0,,,,,
player,201210070kan,rav,ConsSe20,fumbles_rec,0,,,,,
player,201210070kan,rav,ConsSe20,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,ConsSe20,fumbles_rec_td,0,,,,,
player,201210070kan,rav,ConsSe20,fumbles_forced,0,,,,,
player,201210070kan,rav,DickEd00,def_int,0,,,,,
player,201210070kan,rav,DickEd00,def_int_yds,0,,,,,
player,201210070kan,rav,DickEd00,def_int_td,0,,,,,
player,201210070kan,rav,DickEd00,def_int_long,0,,,,,
player,201210070kan,rav,DickEd00,pass_defended,0,,,,,
player,201210070kan,rav,DickEd00,sacks,0.0,,,,,
player,201210070kan,rav,DickEd00,tackles_combined,1,,,,,
player,201210070kan,rav,DickEd00,tackles_solo,1,,,,,
player,201210070kan,rav,DickEd00,tackles_assists,0,,,,,
player,201210070kan,rav,DickEd00,tackles_loss,0,,,,,
player,201210070kan,rav,DickEd00,qb_hits,0,,,,,
player,201210070kan,rav,DickEd00,fumbles_rec,0,,,,,
player,201210070kan,rav,DickEd00,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,DickEd00,fumbles_rec_td,0,,,,,
player,201210070kan,rav,DickEd00,fumbles_forced,0,,,,,
player,201210070kan,rav,TuckJu00,def_int,0,,,,,
player,201210070kan,rav,TuckJu00,def_int_yds,0,,,,,
player,201210070kan,rav,TuckJu00,def_int_td,0,,,,,
player,201210070kan,rav,TuckJu00,def_int_long,0,,,,,
player,201210070kan,rav,TuckJu00,pass_defended,0,,,,,
player,201210070kan,rav,TuckJu00,sacks,0.0,,,,,
player,201210070kan,rav,TuckJu00,tackles_combined,1,,,,,
player,201210070kan,rav,TuckJu00,tackles_solo,1,,,,,
player,201210070kan,rav,TuckJu00,tackles_assists,0,,,,,
player,201210070kan,rav,TuckJu00,tackles_loss,0,,,,,
player,201210070kan,rav,TuckJu00,qb_hits,0,,,,,
player,201210070kan,rav,TuckJu00,fumbles_rec,0,,,,,
player,201210070kan,rav,TuckJu00,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,TuckJu00,fumbles_rec_td,0,,,,,
player,201210070kan,rav,TuckJu00,fumbles_forced,0,,,,,
player,201210070kan,rav,WillLa01,def_int,0,,,,,
player,201210070kan,rav,WillLa01,def_int_yds,0,,,,,
player,201210070kan,rav,WillLa01,def_int_td,0,,,,,
player,201210070kan,rav,WillLa01,def_int_long,0,,,,,
player,201210070kan,rav,WillLa01,pass_defended,0,,,,,
player,201210070kan,rav,WillLa01,sacks,0.0,,,,,
player,201210070kan,rav,WillLa01,tackles_combined,1,,,,,
player,201210070kan,rav,WillLa01,tackles_solo,1,,,,,
player,201210070kan,rav,WillLa01,tackles_assists,0,,,,,
player,201210070kan,rav,WillLa01,tackles_loss,0,,,,,
player,201210070kan,rav,WillLa01,qb_hits,0,,,,,
player,201210070kan,rav,WillLa01,fumbles_rec,0,,,,,
player,201210070kan,rav,WillLa01,fumbles_rec_yds,0,,,,,
player,201210070kan,rav,WillLa01,fumbles_rec_td,0,,,,,
player,201210070kan,rav,WillLa01,fumbles_forced,0,,,,,
player,201210070kan,kan,FlowBr99,def_int,1,,,,,
player,201210070kan,kan,FlowBr99,def_int_yds,29,,,,,
player,201210070kan,kan,FlowBr99,def_int_td,0,,,,,
player,201210070kan,kan,FlowBr99,def_int_long,29,,,,,
player,201210070kan,kan,FlowBr99,pass_defended,1,,,,,
player,201210070kan,kan,FlowBr99,sacks,0.0,,,,,
player,201210070kan,kan,FlowBr99,tackles_combined,2,,,,,
player,201210070kan,kan,FlowBr99,tackles_solo,2,,,,,
player,201210070kan,kan,FlowBr99,tackles_assists,0,,,,,
player,201210070kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201210070kan,kan,FlowBr99,qb_hits,0,,,,,
player,201210070kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201210070kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201210070kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201210070kan,kan,HaliTa20,def_int,0,,,,,
player,201210070kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201210070kan,kan,HaliTa20,def_int_td,0,,,,,
player,201210070kan,kan,HaliTa20,def_int_long,0,,,,,
player,201210070kan,kan,HaliTa20,pass_defended,0,,,,,
player,201210070kan,kan,HaliTa20,sacks,2.0,,,,,
player,201210070kan,kan,HaliTa20,tackles_combined,6,,,,,
player,201210070kan,kan,HaliTa20,tackles_solo,6,,,,,
player,201210070kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201210070kan,kan,HaliTa20,tackles_loss,2,,,,,
player,201210070kan,kan,HaliTa20,qb_hits,3,,,,,
player,201210070kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201210070kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201210070kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201210070kan,kan,HousJu00,def_int,0,,,,,
player,201210070kan,kan,HousJu00,def_int_yds,0,,,,,
player,201210070kan,kan,HousJu00,def_int_td,0,,,,,
player,201210070kan,kan,HousJu00,def_int_long,0,,,,,
player,201210070kan,kan,HousJu00,pass_defended,0,,,,,
player,201210070kan,kan,HousJu00,sacks,2.0,,,,,
player,201210070kan,kan,HousJu00,tackles_combined,4,,,,,
player,201210070kan,kan,HousJu00,tackles_solo,4,,,,,
player,201210070kan,kan,HousJu00,tackles_assists,0,,,,,
player,201210070kan,kan,HousJu00,tackles_loss,2,,,,,
player,201210070kan,kan,HousJu00,qb_hits,2,,,,,
player,201210070kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201210070kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201210070kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201210070kan,kan,JohnDe25,def_int,0,,,,,
player,201210070kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201210070kan,kan,JohnDe25,def_int_td,0,,,,,
player,201210070kan,kan,JohnDe25,def_int_long,0,,,,,
player,201210070kan,kan,JohnDe25,pass_defended,0,,,,,
player,201210070kan,kan,JohnDe25,sacks,0.0,,,,,
player,201210070kan,kan,JohnDe25,tackles_combined,6,,,,,
player,201210070kan,kan,JohnDe25,tackles_solo,6,,,,,
player,201210070kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201210070kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201210070kan,kan,JohnDe25,qb_hits,0,,,,,
player,201210070kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201210070kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201210070kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201210070kan,kan,BelcJo00,def_int,0,,,,,
player,201210070kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201210070kan,kan,BelcJo00,def_int_td,0,,,,,
player,201210070kan,kan,BelcJo00,def_int_long,0,,,,,
player,201210070kan,kan,BelcJo00,pass_defended,0,,,,,
player,201210070kan,kan,BelcJo00,sacks,0.0,,,,,
player,201210070kan,kan,BelcJo00,tackles_combined,5,,,,,
player,201210070kan,kan,BelcJo00,tackles_solo,5,,,,,
player,201210070kan,kan,BelcJo00,tackles_assists,0,,,,,
player,201210070kan,kan,BelcJo00,tackles_loss,0,,,,,
player,201210070kan,kan,BelcJo00,qb_hits,0,,,,,
player,201210070kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201210070kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201210070kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201210070kan,kan,BerrEr99,def_int,0,,,,,
player,201210070kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201210070kan,kan,BerrEr99,def_int_td,0,,,,,
player,201210070kan,kan,BerrEr99,def_int_long,0,,,,,
player,201210070kan,kan,BerrEr99,pass_defended,0,,,,,
player,201210070kan,kan,BerrEr99,sacks,0.0,,,,,
player,201210070kan,kan,BerrEr99,tackles_combined,5,,,,,
player,201210070kan,kan,BerrEr99,tackles_solo,5,,,,,
player,201210070kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201210070kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201210070kan,kan,BerrEr99,qb_hits,0,,,,,
player,201210070kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201210070kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201210070kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201210070kan,kan,RoutSt20,def_int,0,,,,,
player,201210070kan,kan,RoutSt20,def_int_yds,0,,,,,
player,201210070kan,kan,RoutSt20,def_int_td,0,,,,,
player,201210070kan,kan,RoutSt20,def_int_long,0,,,,,
player,201210070kan,kan,RoutSt20,pass_defended,0,,,,,
player,201210070kan,kan,RoutSt20,sacks,0.0,,,,,
player,201210070kan,kan,RoutSt20,tackles_combined,3,,,,,
player,201210070kan,kan,RoutSt20,tackles_solo,3,,,,,
player,201210070kan,kan,RoutSt20,tackles_assists,0,,,,,
player,201210070kan,kan,RoutSt20,tackles_loss,0,,,,,
player,201210070kan,kan,RoutSt20,qb_hits,0,,,,,
player,201210070kan,kan,RoutSt20,fumbles_rec,0,,,,,
player,201210070kan,kan,RoutSt20,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,RoutSt20,fumbles_rec_td,0,,,,,
player,201210070kan,kan,RoutSt20,fumbles_forced,0,,,,,
player,201210070kan,kan,BailAl00,def_int,0,,,,,
player,201210070kan,kan,BailAl00,def_int_yds,0,,,,,
player,201210070kan,kan,BailAl00,def_int_td,0,,,,,
player,201210070kan,kan,BailAl00,def_int_long,0,,,,,
player,201210070kan,kan,BailAl00,pass_defended,0,,,,,
player,201210070kan,kan,BailAl00,sacks,0.0,,,,,
player,201210070kan,kan,BailAl00,tackles_combined,2,,,,,
player,201210070kan,kan,BailAl00,tackles_solo,2,,,,,
player,201210070kan,kan,BailAl00,tackles_assists,0,,,,,
player,201210070kan,kan,BailAl00,tackles_loss,0,,,,,
player,201210070kan,kan,BailAl00,qb_hits,0,,,,,
player,201210070kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201210070kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201210070kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201210070kan,kan,ArenJa99,def_int,0,,,,,
player,201210070kan,kan,ArenJa99,def_int_yds,0,,,,,
player,201210070kan,kan,ArenJa99,def_int_td,0,,,,,
player,201210070kan,kan,ArenJa99,def_int_long,0,,,,,
player,201210070kan,kan,ArenJa99,pass_defended,1,,,,,
player,201210070kan,kan,ArenJa99,sacks,0.0,,,,,
player,201210070kan,kan,ArenJa99,tackles_combined,1,,,,,
player,201210070kan,kan,ArenJa99,tackles_solo,1,,,,,
player,201210070kan,kan,ArenJa99,tackles_assists,0,,,,,
player,201210070kan,kan,ArenJa99,tackles_loss,0,,,,,
player,201210070kan,kan,ArenJa99,qb_hits,0,,,,,
player,201210070kan,kan,ArenJa99,fumbles_rec,0,,,,,
player,201210070kan,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201210070kan,kan,ArenJa99,fumbles_forced,0,,,,,
player,201210070kan,kan,CoppTe00,def_int,0,,,,,
player,201210070kan,kan,CoppTe00,def_int_yds,0,,,,,
player,201210070kan,kan,CoppTe00,def_int_td,0,,,,,
player,201210070kan,kan,CoppTe00,def_int_long,0,,,,,
player,201210070kan,kan,CoppTe00,pass_defended,0,,,,,
player,201210070kan,kan,CoppTe00,sacks,0.0,,,,,
player,201210070kan,kan,CoppTe00,tackles_combined,1,,,,,
player,201210070kan,kan,CoppTe00,tackles_solo,1,,,,,
player,201210070kan,kan,CoppTe00,tackles_assists,0,,,,,
player,201210070kan,kan,CoppTe00,tackles_loss,0,,,,,
player,201210070kan,kan,CoppTe00,qb_hits,0,,,,,
player,201210070kan,kan,CoppTe00,fumbles_rec,0,,,,,
player,201210070kan,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201210070kan,kan,CoppTe00,fumbles_forced,1,,,,,
player,201210070kan,kan,DaniTr20,def_int,0,,,,,
player,201210070kan,kan,DaniTr20,def_int_yds,0,,,,,
player,201210070kan,kan,DaniTr20,def_int_td,0,,,,,
player,201210070kan,kan,DaniTr20,def_int_long,0,,,,,
player,201210070kan,kan,DaniTr20,pass_defended,0,,,,,
player,201210070kan,kan,DaniTr20,sacks,0.0,,,,,
player,201210070kan,kan,DaniTr20,tackles_combined,1,,,,,
player,201210070kan,kan,DaniTr20,tackles_solo,1,,,,,
player,201210070kan,kan,DaniTr20,tackles_assists,0,,,,,
player,201210070kan,kan,DaniTr20,tackles_loss,0,,,,,
