game,2012,16,20121223,201212230den,cle,"Cleveland Browns",12,den,"Denver Broncos",34
player,201212230den,den,OsweBr00,pass_att,0,,,,,
player,201212230den,den,OsweBr00,pass_yds,0,,,,,
player,201212230den,den,OsweBr00,pass_td,0,,,,,
player,201212230den,den,OsweBr00,pass_int,0,,,,,
player,201212230den,den,OsweBr00,pass_sacked,0,,,,,
player,201212230den,den,OsweBr00,pass_sacked_yds,0,,,,,
player,201212230den,den,OsweBr00,pass_long,0,,,,,
player,201212230den,den,OsweBr00,pass_rating,,,,,,
player,201212230den,den,OsweBr00,rush_att,1,,,,,
player,201212230den,den,OsweBr00,rush_yds,-1,,,,,
player,201212230den,den,OsweBr00,rush_td,0,,,,,
player,201212230den,den,OsweBr00,rush_long,-1,,,,,
player,201212230den,den,OsweBr00,targets,0,,,,,
player,201212230den,den,OsweBr00,rec,0,,,,,
player,201212230den,den,OsweBr00,rec_yds,0,,,,,
player,201212230den,den,OsweBr00,rec_td,0,,,,,
player,201212230den,den,OsweBr00,rec_long,0,,,,,
player,201212230den,den,OsweBr00,fumbles,0,,,,,
player,201212230den,den,OsweBr00,fumbles_lost,0,,,,,
player,201212230den,cle,YounUs99,def_int,1,,,,,
player,201212230den,cle,YounUs99,def_int_yds,0,,,,,
player,201212230den,cle,YounUs99,def_int_td,0,,,,,
player,201212230den,cle,YounUs99,def_int_long,0,,,,,
player,201212230den,cle,YounUs99,pass_defended,1,,,,,
player,201212230den,cle,YounUs99,sacks,0.0,,,,,
player,201212230den,cle,YounUs99,tackles_combined,5,,,,,
player,201212230den,cle,YounUs99,tackles_solo,3,,,,,
player,201212230den,cle,YounUs99,tackles_assists,2,,,,,
player,201212230den,cle,YounUs99,tackles_loss,0,,,,,
player,201212230den,cle,YounUs99,qb_hits,0,,,,,
player,201212230den,cle,YounUs99,fumbles_rec,0,,,,,
player,201212230den,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201212230den,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201212230den,cle,YounUs99,fumbles_forced,0,,,,,
player,201212230den,cle,RobeCr00,def_int,0,,,,,
player,201212230den,cle,RobeCr00,def_int_yds,0,,,,,
player,201212230den,cle,RobeCr00,def_int_td,0,,,,,
player,201212230den,cle,RobeCr00,def_int_long,0,,,,,
player,201212230den,cle,RobeCr00,pass_defended,0,,,,,
player,201212230den,cle,RobeCr00,sacks,0.0,,,,,
player,201212230den,cle,RobeCr00,tackles_combined,14,,,,,
player,201212230den,cle,RobeCr00,tackles_solo,12,,,,,
player,201212230den,cle,RobeCr00,tackles_assists,2,,,,,
player,201212230den,cle,RobeCr00,tackles_loss,1,,,,,
player,201212230den,cle,RobeCr00,qb_hits,0,,,,,
player,201212230den,cle,RobeCr00,fumbles_rec,0,,,,,
player,201212230den,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201212230den,cle,RobeCr00,fumbles_forced,0,,,,,
player,201212230den,cle,SkriBu00,def_int,0,,,,,
player,201212230den,cle,SkriBu00,def_int_yds,0,,,,,
player,201212230den,cle,SkriBu00,def_int_td,0,,,,,
player,201212230den,cle,SkriBu00,def_int_long,0,,,,,
player,201212230den,cle,SkriBu00,pass_defended,0,,,,,
player,201212230den,cle,SkriBu00,sacks,0.0,,,,,
player,201212230den,cle,SkriBu00,tackles_combined,9,,,,,
player,201212230den,cle,SkriBu00,tackles_solo,8,,,,,
player,201212230den,cle,SkriBu00,tackles_assists,1,,,,,
player,201212230den,cle,SkriBu00,tackles_loss,0,,,,,
player,201212230den,cle,SkriBu00,qb_hits,0,,,,,
player,201212230den,cle,SkriBu00,fumbles_rec,0,,,,,
player,201212230den,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201212230den,cle,SkriBu00,fumbles_forced,0,,,,,
player,201212230den,cle,JackDQ20,def_int,0,,,,,
player,201212230den,cle,JackDQ20,def_int_yds,0,,,,,
player,201212230den,cle,JackDQ20,def_int_td,0,,,,,
player,201212230den,cle,JackDQ20,def_int_long,0,,,,,
player,201212230den,cle,JackDQ20,pass_defended,0,,,,,
player,201212230den,cle,JackDQ20,sacks,0.0,,,,,
player,201212230den,cle,JackDQ20,tackles_combined,8,,,,,
player,201212230den,cle,JackDQ20,tackles_solo,5,,,,,
player,201212230den,cle,JackDQ20,tackles_assists,3,,,,,
player,201212230den,cle,JackDQ20,tackles_loss,1,,,,,
player,201212230den,cle,JackDQ20,qb_hits,0,,,,,
player,201212230den,cle,JackDQ20,fumbles_rec,0,,,,,
player,201212230den,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201212230den,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201212230den,cle,JackDQ20,fumbles_forced,0,,,,,
player,201212230den,cle,SheaJa00,def_int,0,,,,,
player,201212230den,cle,SheaJa00,def_int_yds,0,,,,,
player,201212230den,cle,SheaJa00,def_int_td,0,,,,,
player,201212230den,cle,SheaJa00,def_int_long,0,,,,,
player,201212230den,cle,SheaJa00,pass_defended,0,,,,,
player,201212230den,cle,SheaJa00,sacks,0.0,,,,,
player,201212230den,cle,SheaJa00,tackles_combined,7,,,,,
player,201212230den,cle,SheaJa00,tackles_solo,5,,,,,
player,201212230den,cle,SheaJa00,tackles_assists,2,,,,,
player,201212230den,cle,SheaJa00,tackles_loss,0,,,,,
player,201212230den,cle,SheaJa00,qb_hits,0,,,,,
player,201212230den,cle,SheaJa00,fumbles_rec,0,,,,,
player,201212230den,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201212230den,cle,SheaJa00,fumbles_forced,0,,,,,
player,201212230den,cle,HadeJo99,def_int,0,,,,,
player,201212230den,cle,HadeJo99,def_int_yds,0,,,,,
player,201212230den,cle,HadeJo99,def_int_td,0,,,,,
player,201212230den,cle,HadeJo99,def_int_long,0,,,,,
player,201212230den,cle,HadeJo99,pass_defended,0,,,,,
player,201212230den,cle,HadeJo99,sacks,0.0,,,,,
player,201212230den,cle,HadeJo99,tackles_combined,4,,,,,
player,201212230den,cle,HadeJo99,tackles_solo,3,,,,,
player,201212230den,cle,HadeJo99,tackles_assists,1,,,,,
player,201212230den,cle,HadeJo99,tackles_loss,0,,,,,
player,201212230den,cle,HadeJo99,qb_hits,0,,,,,
player,201212230den,cle,HadeJo99,fumbles_rec,0,,,,,
player,201212230den,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201212230den,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201212230den,cle,HadeJo99,fumbles_forced,0,,,,,
player,201212230den,cle,RuckFr99,def_int,0,,,,,
player,201212230den,cle,RuckFr99,def_int_yds,0,,,,,
player,201212230den,cle,RuckFr99,def_int_td,0,,,,,
player,201212230den,cle,RuckFr99,def_int_long,0,,,,,
player,201212230den,cle,RuckFr99,pass_defended,0,,,,,
player,201212230den,cle,RuckFr99,sacks,0.0,,,,,
player,201212230den,cle,RuckFr99,tackles_combined,4,,,,,
player,201212230den,cle,RuckFr99,tackles_solo,2,,,,,
player,201212230den,cle,RuckFr99,tackles_assists,2,,,,,
player,201212230den,cle,RuckFr99,tackles_loss,0,,,,,
player,201212230den,cle,RuckFr99,qb_hits,0,,,,,
player,201212230den,cle,RuckFr99,fumbles_rec,0,,,,,
player,201212230den,cle,RuckFr99,fumbles_rec_yds,0,,,,,
player,201212230den,cle,RuckFr99,fumbles_rec_td,0,,,,,
player,201212230den,cle,RuckFr99,fumbles_forced,0,,,,,
player,201212230den,cle,RubiAh99,def_int,0,,,,,
player,201212230den,cle,RubiAh99,def_int_yds,0,,,,,
player,201212230den,cle,RubiAh99,def_int_td,0,,,,,
player,201212230den,cle,RubiAh99,def_int_long,0,,,,,
player,201212230den,cle,RubiAh99,pass_defended,0,,,,,
player,201212230den,cle,RubiAh99,sacks,0.0,,,,,
player,201212230den,cle,RubiAh99,tackles_combined,3,,,,,
player,201212230den,cle,RubiAh99,tackles_solo,2,,,,,
player,201212230den,cle,RubiAh99,tackles_assists,1,,,,,
player,201212230den,cle,RubiAh99,tackles_loss,1,,,,,
player,201212230den,cle,RubiAh99,qb_hits,0,,,,,
player,201212230den,cle,RubiAh99,fumbles_rec,0,,,,,
player,201212230den,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201212230den,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201212230den,cle,RubiAh99,fumbles_forced,0,,,,,
player,201212230den,cle,BrowSh20,def_int,0,,,,,
player,201212230den,cle,BrowSh20,def_int_yds,0,,,,,
player,201212230den,cle,BrowSh20,def_int_td,0,,,,,
player,201212230den,cle,BrowSh20,def_int_long,0,,,,,
player,201212230den,cle,BrowSh20,pass_defended,0,,,,,
player,201212230den,cle,BrowSh20,sacks,0.0,,,,,
player,201212230den,cle,BrowSh20,tackles_combined,2,,,,,
player,201212230den,cle,BrowSh20,tackles_solo,2,,,,,
player,201212230den,cle,BrowSh20,tackles_assists,0,,,,,
player,201212230den,cle,BrowSh20,tackles_loss,0,,,,,
player,201212230den,cle,BrowSh20,qb_hits,0,,,,,
player,201212230den,cle,BrowSh20,fumbles_rec,0,,,,,
player,201212230den,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201212230den,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201212230den,cle,BrowSh20,fumbles_forced,0,,,,,
player,201212230den,cle,CribJo01,def_int,0,,,,,
player,201212230den,cle,CribJo01,def_int_yds,0,,,,,
player,201212230den,cle,CribJo01,def_int_td,0,,,,,
player,201212230den,cle,CribJo01,def_int_long,0,,,,,
player,201212230den,cle,CribJo01,pass_defended,0,,,,,
player,201212230den,cle,CribJo01,sacks,0.0,,,,,
player,201212230den,cle,CribJo01,tackles_combined,2,,,,,
player,201212230den,cle,CribJo01,tackles_solo,2,,,,,
player,201212230den,cle,CribJo01,tackles_assists,0,,,,,
player,201212230den,cle,CribJo01,tackles_loss,0,,,,,
player,201212230den,cle,CribJo01,qb_hits,0,,,,,
player,201212230den,cle,CribJo01,fumbles_rec,0,,,,,
player,201212230den,cle,CribJo01,fumbles_rec_yds,0,,,,,
player,201212230den,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201212230den,cle,CribJo01,fumbles_forced,0,,,,,
player,201212230den,cle,HughJo00,def_int,0,,,,,
player,201212230den,cle,HughJo00,def_int_yds,0,,,,,
player,201212230den,cle,HughJo00,def_int_td,0,,,,,
player,201212230den,cle,HughJo00,def_int_long,0,,,,,
player,201212230den,cle,HughJo00,pass_defended,1,,,,,
player,201212230den,cle,HughJo00,sacks,0.0,,,,,
player,201212230den,cle,HughJo00,tackles_combined,2,,,,,
player,201212230den,cle,HughJo00,tackles_solo,1,,,,,
player,201212230den,cle,HughJo00,tackles_assists,1,,,,,
player,201212230den,cle,HughJo00,tackles_loss,0,,,,,
player,201212230den,cle,HughJo00,qb_hits,0,,,,,
player,201212230den,cle,HughJo00,fumbles_rec,0,,,,,
player,201212230den,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201212230den,cle,HughJo00,fumbles_forced,0,,,,,
player,201212230den,cle,WadeTr00,def_int,0,,,,,
player,201212230den,cle,WadeTr00,def_int_yds,0,,,,,
player,201212230den,cle,WadeTr00,def_int_td,0,,,,,
player,201212230den,cle,WadeTr00,def_int_long,0,,,,,
player,201212230den,cle,WadeTr00,pass_defended,0,,,,,
player,201212230den,cle,WadeTr00,sacks,0.0,,,,,
player,201212230den,cle,WadeTr00,tackles_combined,2,,,,,
player,201212230den,cle,WadeTr00,tackles_solo,2,,,,,
player,201212230den,cle,WadeTr00,tackles_assists,0,,,,,
player,201212230den,cle,WadeTr00,tackles_loss,0,,,,,
player,201212230den,cle,WadeTr00,qb_hits,0,,,,,
player,201212230den,cle,WadeTr00,fumbles_rec,0,,,,,
player,201212230den,cle,WadeTr00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,WadeTr00,fumbles_rec_td,0,,,,,
player,201212230den,cle,WadeTr00,fumbles_forced,0,,,,,
player,201212230den,cle,BadeJo00,def_int,0,,,,,
player,201212230den,cle,BadeJo00,def_int_yds,0,,,,,
player,201212230den,cle,BadeJo00,def_int_td,0,,,,,
player,201212230den,cle,BadeJo00,def_int_long,0,,,,,
player,201212230den,cle,BadeJo00,pass_defended,0,,,,,
player,201212230den,cle,BadeJo00,sacks,0.0,,,,,
player,201212230den,cle,BadeJo00,tackles_combined,1,,,,,
player,201212230den,cle,BadeJo00,tackles_solo,1,,,,,
player,201212230den,cle,BadeJo00,tackles_assists,0,,,,,
player,201212230den,cle,BadeJo00,tackles_loss,0,,,,,
player,201212230den,cle,BadeJo00,qb_hits,0,,,,,
player,201212230den,cle,BadeJo00,fumbles_rec,0,,,,,
player,201212230den,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201212230den,cle,BadeJo00,fumbles_forced,0,,,,,
player,201212230den,cle,HaggEr00,def_int,0,,,,,
player,201212230den,cle,HaggEr00,def_int_yds,0,,,,,
player,201212230den,cle,HaggEr00,def_int_td,0,,,,,
player,201212230den,cle,HaggEr00,def_int_long,0,,,,,
player,201212230den,cle,HaggEr00,pass_defended,0,,,,,
player,201212230den,cle,HaggEr00,sacks,0.0,,,,,
player,201212230den,cle,HaggEr00,tackles_combined,1,,,,,
player,201212230den,cle,HaggEr00,tackles_solo,1,,,,,
player,201212230den,cle,HaggEr00,tackles_assists,0,,,,,
player,201212230den,cle,HaggEr00,tackles_loss,0,,,,,
player,201212230den,cle,HaggEr00,qb_hits,0,,,,,
player,201212230den,cle,HaggEr00,fumbles_rec,0,,,,,
player,201212230den,cle,HaggEr00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,HaggEr00,fumbles_rec_td,0,,,,,
player,201212230den,cle,HaggEr00,fumbles_forced,0,,,,,
player,201212230den,cle,HodgRe20,def_int,0,,,,,
player,201212230den,cle,HodgRe20,def_int_yds,0,,,,,
player,201212230den,cle,HodgRe20,def_int_td,0,,,,,
player,201212230den,cle,HodgRe20,def_int_long,0,,,,,
player,201212230den,cle,HodgRe20,pass_defended,0,,,,,
player,201212230den,cle,HodgRe20,sacks,0.0,,,,,
player,201212230den,cle,HodgRe20,tackles_combined,1,,,,,
player,201212230den,cle,HodgRe20,tackles_solo,1,,,,,
player,201212230den,cle,HodgRe20,tackles_assists,0,,,,,
player,201212230den,cle,HodgRe20,tackles_loss,,,,,,
player,201212230den,cle,HodgRe20,qb_hits,,,,,,
player,201212230den,cle,HodgRe20,fumbles_rec,0,,,,,
player,201212230den,cle,HodgRe20,fumbles_rec_yds,0,,,,,
player,201212230den,cle,HodgRe20,fumbles_rec_td,0,,,,,
player,201212230den,cle,HodgRe20,fumbles_forced,0,,,,,
player,201212230den,cle,MaiaKa99,def_int,0,,,,,
player,201212230den,cle,MaiaKa99,def_int_yds,0,,,,,
player,201212230den,cle,MaiaKa99,def_int_td,0,,,,,
player,201212230den,cle,MaiaKa99,def_int_long,0,,,,,
player,201212230den,cle,MaiaKa99,pass_defended,0,,,,,
player,201212230den,cle,MaiaKa99,sacks,0.0,,,,,
player,201212230den,cle,MaiaKa99,tackles_combined,1,,,,,
player,201212230den,cle,MaiaKa99,tackles_solo,1,,,,,
player,201212230den,cle,MaiaKa99,tackles_assists,0,,,,,
player,201212230den,cle,MaiaKa99,tackles_loss,0,,,,,
player,201212230den,cle,MaiaKa99,qb_hits,0,,,,,
player,201212230den,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201212230den,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201212230den,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201212230den,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201212230den,cle,ThomJu20,def_int,0,,,,,
player,201212230den,cle,ThomJu20,def_int_yds,0,,,,,
player,201212230den,cle,ThomJu20,def_int_td,0,,,,,
player,201212230den,cle,ThomJu20,def_int_long,0,,,,,
player,201212230den,cle,ThomJu20,pass_defended,0,,,,,
player,201212230den,cle,ThomJu20,sacks,0.0,,,,,
player,201212230den,cle,ThomJu20,tackles_combined,1,,,,,
player,201212230den,cle,ThomJu20,tackles_solo,1,,,,,
player,201212230den,cle,ThomJu20,tackles_assists,0,,,,,
player,201212230den,cle,ThomJu20,tackles_loss,0,,,,,
player,201212230den,cle,ThomJu20,qb_hits,0,,,,,
player,201212230den,cle,ThomJu20,fumbles_rec,0,,,,,
player,201212230den,cle,ThomJu20,fumbles_rec_yds,0,,,,,
player,201212230den,cle,ThomJu20,fumbles_rec_td,0,,,,,
player,201212230den,cle,ThomJu20,fumbles_forced,0,,,,,
player,201212230den,cle,TaylPh00,def_int,0,,,,,
player,201212230den,cle,TaylPh00,def_int_yds,0,,,,,
player,201212230den,cle,TaylPh00,def_int_td,0,,,,,
player,201212230den,cle,TaylPh00,def_int_long,0,,,,,
player,201212230den,cle,TaylPh00,pass_defended,0,,,,,
player,201212230den,cle,TaylPh00,sacks,0.0,,,,,
player,201212230den,cle,TaylPh00,tackles_combined,1,,,,,
player,201212230den,cle,TaylPh00,tackles_solo,1,,,,,
player,201212230den,cle,TaylPh00,tackles_assists,0,,,,,
player,201212230den,cle,TaylPh00,tackles_loss,0,,,,,
player,201212230den,cle,TaylPh00,qb_hits,0,,,,,
player,201212230den,cle,TaylPh00,fumbles_rec,0,,,,,
player,201212230den,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201212230den,cle,TaylPh00,fumbles_forced,0,,,,,
player,201212230den,cle,WinnBi00,def_int,0,,,,,
player,201212230den,cle,WinnBi00,def_int_yds,0,,,,,
player,201212230den,cle,WinnBi00,def_int_td,0,,,,,
player,201212230den,cle,WinnBi00,def_int_long,0,,,,,
player,201212230den,cle,WinnBi00,pass_defended,0,,,,,
player,201212230den,cle,WinnBi00,sacks,0.0,,,,,
player,201212230den,cle,WinnBi00,tackles_combined,1,,,,,
player,201212230den,cle,WinnBi00,tackles_solo,1,,,,,
player,201212230den,cle,WinnBi00,tackles_assists,0,,,,,
player,201212230den,cle,WinnBi00,tackles_loss,0,,,,,
player,201212230den,cle,WinnBi00,qb_hits,1,,,,,
player,201212230den,cle,WinnBi00,fumbles_rec,0,,,,,
player,201212230den,cle,WinnBi00,fumbles_rec_yds,0,,,,,
player,201212230den,cle,WinnBi00,fumbles_rec_td,0,,,,,
player,201212230den,cle,WinnBi00,fumbles_forced,0,,,,,
player,201212230den,cle,YounCh02,def_int,0,,,,,
player,201212230den,cle,YounCh02,def_int_yds,0,,,,,
player,201212230den,cle,YounCh02,def_int_td,0,,,,,
player,201212230den,cle,YounCh02,def_int_long,0,,,,,
player,201212230den,cle,YounCh02,pass_defended,0,,,,,
player,201212230den,cle,YounCh02,sacks,0.0,,,,,
player,201212230den,cle,YounCh02,tackles_combined,1,,,,,
player,201212230den,cle,YounCh02,tackles_solo,1,,,,,
player,201212230den,cle,YounCh02,tackles_assists,0,,,,,
player,201212230den,cle,YounCh02,tackles_loss,0,,,,,
player,201212230den,cle,YounCh02,qb_hits,0,,,,,
player,201212230den,cle,YounCh02,fumbles_rec,0,,,,,
player,201212230den,cle,YounCh02,fumbles_rec_yds,0,,,,,
player,201212230den,cle,YounCh02,fumbles_rec_td,0,,,,,
player,201212230den,cle,YounCh02,fumbles_forced,0,,,,,
player,201212230den,den,DumeEl20,def_int,0,,,,,
player,201212230den,den,DumeEl20,def_int_yds,0,,,,,
player,201212230den,den,DumeEl20,def_int_td,0,,,,,
player,201212230den,den,DumeEl20,def_int_long,0,,,,,
player,201212230den,den,DumeEl20,pass_defended,0,,,,,
player,201212230den,den,DumeEl20,sacks,2.0,,,,,
player,201212230den,den,DumeEl20,tackles_combined,4,,,,,
player,201212230den,den,DumeEl20,tackles_solo,1,,,,,
player,201212230den,den,DumeEl20,tackles_assists,3,,,,,
player,201212230den,den,DumeEl20,tackles_loss,1,,,,,
player,201212230den,den,DumeEl20,qb_hits,3,,,,,
player,201212230den,den,DumeEl20,fumbles_rec,0,,,,,
player,201212230den,den,DumeEl20,fumbles_rec_yds,0,,,,,
player,201212230den,den,DumeEl20,fumbles_rec_td,0,,,,,
player,201212230den,den,DumeEl20,fumbles_forced,0,,,,,
player,201212230den,den,WoodWe20,def_int,0,,,,,
player,201212230den,den,WoodWe20,def_int_yds,0,,,,,
player,201212230den,den,WoodWe20,def_int_td,0,,,,,
player,201212230den,den,WoodWe20,def_int_long,0,,,,,
player,201212230den,den,WoodWe20,pass_defended,0,,,,,
player,201212230den,den,WoodWe20,sacks,1.5,,,,,
player,201212230den,den,WoodWe20,tackles_combined,8,,,,,
player,201212230den,den,WoodWe20,tackles_solo,4,,,,,
player,201212230den,den,WoodWe20,tackles_assists,4,,,,,
player,201212230den,den,WoodWe20,tackles_loss,1,,,,,
player,201212230den,den,WoodWe20,qb_hits,2,,,,,
player,201212230den,den,WoodWe20,fumbles_rec,0,,,,,
player,201212230den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201212230den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201212230den,den,WoodWe20,fumbles_forced,0,,,,,
player,201212230den,den,MillVo00,def_int,0,,,,,
player,201212230den,den,MillVo00,def_int_yds,0,,,,,
player,201212230den,den,MillVo00,def_int_td,0,,,,,
player,201212230den,den,MillVo00,def_int_long,0,,,,,
player,201212230den,den,MillVo00,pass_defended,0,,,,,
player,201212230den,den,MillVo00,sacks,1.5,,,,,
player,201212230den,den,MillVo00,tackles_combined,5,,,,,
player,201212230den,den,MillVo00,tackles_solo,4,,,,,
player,201212230den,den,MillVo00,tackles_assists,1,,,,,
player,201212230den,den,MillVo00,tackles_loss,1,,,,,
player,201212230den,den,MillVo00,qb_hits,2,,,,,
player,201212230den,den,MillVo00,fumbles_rec,0,,,,,
player,201212230den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201212230den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201212230den,den,MillVo00,fumbles_forced,0,,,,,
player,201212230den,den,WolfDe00,def_int,0,,,,,
player,201212230den,den,WolfDe00,def_int_yds,0,,,,,
player,201212230den,den,WolfDe00,def_int_td,0,,,,,
player,201212230den,den,WolfDe00,def_int_long,0,,,,,
player,201212230den,den,WolfDe00,pass_defended,0,,,,,
player,201212230den,den,WolfDe00,sacks,1.0,,,,,
player,201212230den,den,WolfDe00,tackles_combined,2,,,,,
player,201212230den,den,WolfDe00,tackles_solo,1,,,,,
player,201212230den,den,WolfDe00,tackles_assists,1,,,,,
player,201212230den,den,WolfDe00,tackles_loss,1,,,,,
player,201212230den,den,WolfDe00,qb_hits,1,,,,,
player,201212230den,den,WolfDe00,fumbles_rec,0,,,,,
player,201212230den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201212230den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201212230den,den,WolfDe00,fumbles_forced,0,,,,,
player,201212230den,den,HarrCh01,def_int,0,,,,,
player,201212230den,den,HarrCh01,def_int_yds,0,,,,,
player,201212230den,den,HarrCh01,def_int_td,0,,,,,
player,201212230den,den,HarrCh01,def_int_long,0,,,,,
player,201212230den,den,HarrCh01,pass_defended,0,,,,,
player,201212230den,den,HarrCh01,sacks,0.0,,,,,
player,201212230den,den,HarrCh01,tackles_combined,8,,,,,
player,201212230den,den,HarrCh01,tackles_solo,8,,,,,
player,201212230den,den,HarrCh01,tackles_assists,0,,,,,
player,201212230den,den,HarrCh01,tackles_loss,0,,,,,
player,201212230den,den,HarrCh01,qb_hits,0,,,,,
player,201212230den,den,HarrCh01,fumbles_rec,1,,,,,
player,201212230den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201212230den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201212230den,den,HarrCh01,fumbles_forced,0,,,,,
player,201212230den,den,BrooKe00,def_int,0,,,,,
player,201212230den,den,BrooKe00,def_int_yds,0,,,,,
player,201212230den,den,BrooKe00,def_int_td,0,,,,,
player,201212230den,den,BrooKe00,def_int_long,0,,,,,
player,201212230den,den,BrooKe00,pass_defended,0,,,,,
player,201212230den,den,BrooKe00,sacks,0.0,,,,,
player,201212230den,den,BrooKe00,tackles_combined,5,,,,,
player,201212230den,den,BrooKe00,tackles_solo,4,,,,,
player,201212230den,den,BrooKe00,tackles_assists,1,,,,,
player,201212230den,den,BrooKe00,tackles_loss,0,,,,,
player,201212230den,den,BrooKe00,qb_hits,0,,,,,
player,201212230den,den,BrooKe00,fumbles_rec,0,,,,,
player,201212230den,den,BrooKe00,fumbles_rec_yds,0,,,,,
player,201212230den,den,BrooKe00,fumbles_rec_td,0,,,,,
player,201212230den,den,BrooKe00,fumbles_forced,0,,,,,
player,201212230den,den,AdamMi21,def_int,0,,,,,
player,201212230den,den,AdamMi21,def_int_yds,0,,,,,
player,201212230den,den,AdamMi21,def_int_td,0,,,,,
player,201212230den,den,AdamMi21,def_int_long,0,,,,,
player,201212230den,den,AdamMi21,pass_defended,2,,,,,
player,201212230den,den,AdamMi21,sacks,0.0,,,,,
player,201212230den,den,AdamMi21,tackles_combined,4,,,,,
player,201212230den,den,AdamMi21,tackles_solo,4,,,,,
player,201212230den,den,AdamMi21,tackles_assists,0,,,,,
player,201212230den,den,AdamMi21,tackles_loss,0,,,,,
player,201212230den,den,AdamMi21,qb_hits,1,,,,,
player,201212230den,den,AdamMi21,fumbles_rec,0,,,,,
player,201212230den,den,AdamMi21,fumbles_rec_yds,0,,,,,
player,201212230den,den,AdamMi21,fumbles_rec_td,0,,,,,
player,201212230den,den,AdamMi21,fumbles_forced,0,,,,,
player,201212230den,den,BailCh00,def_int,0,,,,,
player,201212230den,den,BailCh00,def_int_yds,0,,,,,
player,201212230den,den,BailCh00,def_int_td,0,,,,,
player,201212230den,den,BailCh00,def_int_long,0,,,,,
player,201212230den,den,BailCh00,pass_defended,0,,,,,
player,201212230den,den,BailCh00,sacks,0.0,,,,,
player,201212230den,den,BailCh00,tackles_combined,3,,,,,
player,201212230den,den,BailCh00,tackles_solo,2,,,,,
player,201212230den,den,BailCh00,tackles_assists,1,,,,,
player,201212230den,den,BailCh00,tackles_loss,0,,,,,
player,201212230den,den,BailCh00,qb_hits,0,,,,,
player,201212230den,den,BailCh00,fumbles_rec,0,,,,,
player,201212230den,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201212230den,den,BailCh00,fumbles_rec_td,0,,,,,
player,201212230den,den,BailCh00,fumbles_forced,0,,,,,
player,201212230den,den,BoldOm00,def_int,0,,,,,
player,201212230den,den,BoldOm00,def_int_yds,0,,,,,
player,201212230den,den,BoldOm00,def_int_td,0,,,,,
player,201212230den,den,BoldOm00,def_int_long,0,,,,,
player,201212230den,den,BoldOm00,pass_defended,0,,,,,
player,201212230den,den,BoldOm00,sacks,0.0,,,,,
player,201212230den,den,BoldOm00,tackles_combined,3,,,,,
player,201212230den,den,BoldOm00,tackles_solo,3,,,,,
player,201212230den,den,BoldOm00,tackles_assists,0,,,,,
player,201212230den,den,BoldOm00,tackles_loss,0,,,,,
player,201212230den,den,BoldOm00,qb_hits,0,,,,,
player,201212230den,den,BoldOm00,fumbles_rec,0,,,,,
player,201212230den,den,BoldOm00,fumbles_rec_yds,0,,,,,
player,201212230den,den,BoldOm00,fumbles_rec_td,0,,,,,
player,201212230den,den,BoldOm00,fumbles_forced,0,,,,,
player,201212230den,den,MoorRa00,def_int,0,,,,,
player,201212230den,den,MoorRa00,def_int_yds,0,,,,,
player,201212230den,den,MoorRa00,def_int_td,0,,,,,
