game,2012,9,20121104,201211040oti,chi,"Chicago Bears",51,oti,"Tennessee Titans",20
player,201211040oti,oti,KlugKa00,def_pct,6%,,,,,
player,201211040oti,oti,KlugKa00,special_teams,1,,,,,
player,201211040oti,oti,KlugKa00,st_pct,3%,,,,,
player,201211040oti,oti,JohnRo99,pos,FS,,,,,
player,201211040oti,oti,JohnRo99,offense,0,,,,,
player,201211040oti,oti,JohnRo99,off_pct,0%,,,,,
player,201211040oti,oti,JohnRo99,defense,1,,,,,
player,201211040oti,oti,JohnRo99,def_pct,1%,,,,,
player,201211040oti,oti,JohnRo99,special_teams,16,,,,,
player,201211040oti,oti,JohnRo99,st_pct,46%,,,,,
player,201211040oti,oti,MattKe20,pos,C,,,,,
player,201211040oti,oti,MattKe20,offense,0,,,,,
player,201211040oti,oti,MattKe20,off_pct,0%,,,,,
player,201211040oti,oti,MattKe20,defense,0,,,,,
player,201211040oti,oti,MattKe20,def_pct,0%,,,,,
player,201211040oti,oti,MattKe20,special_teams,13,,,,,
player,201211040oti,oti,MattKe20,st_pct,37%,,,,,
player,201211040oti,oti,WilsTr01,pos,DB,,,,,
player,201211040oti,oti,WilsTr01,offense,0,,,,,
player,201211040oti,oti,WilsTr01,off_pct,0%,,,,,
player,201211040oti,oti,WilsTr01,defense,0,,,,,
player,201211040oti,oti,WilsTr01,def_pct,0%,,,,,
player,201211040oti,oti,WilsTr01,special_teams,12,,,,,
player,201211040oti,oti,WilsTr01,st_pct,34%,,,,,
player,201211040oti,oti,CampTo00,pos,CB,,,,,
player,201211040oti,oti,CampTo00,offense,0,,,,,
player,201211040oti,oti,CampTo00,off_pct,0%,,,,,
player,201211040oti,oti,CampTo00,defense,0,,,,,
player,201211040oti,oti,CampTo00,def_pct,0%,,,,,
player,201211040oti,oti,CampTo00,special_teams,11,,,,,
player,201211040oti,oti,CampTo00,st_pct,31%,,,,,
player,201211040oti,oti,KernBr20,pos,P,,,,,
player,201211040oti,oti,KernBr20,offense,0,,,,,
player,201211040oti,oti,KernBr20,off_pct,0%,,,,,
player,201211040oti,oti,KernBr20,defense,0,,,,,
player,201211040oti,oti,KernBr20,def_pct,0%,,,,,
player,201211040oti,oti,KernBr20,special_teams,9,,,,,
player,201211040oti,oti,KernBr20,st_pct,26%,,,,,
player,201211040oti,oti,BrinBe00,pos,LS,,,,,
player,201211040oti,oti,BrinBe00,offense,0,,,,,
player,201211040oti,oti,BrinBe00,off_pct,0%,,,,,
player,201211040oti,oti,BrinBe00,defense,0,,,,,
player,201211040oti,oti,BrinBe00,def_pct,0%,,,,,
player,201211040oti,oti,BrinBe00,special_teams,9,,,,,
player,201211040oti,oti,BrinBe00,st_pct,26%,,,,,
player,201211040oti,oti,bironrob01,pos,K,,,,,
player,201211040oti,oti,bironrob01,offense,0,,,,,
player,201211040oti,oti,bironrob01,off_pct,0%,,,,,
player,201211040oti,oti,bironrob01,defense,0,,,,,
player,201211040oti,oti,bironrob01,def_pct,0%,,,,,
player,201211040oti,oti,bironrob01,special_teams,5,,,,,
player,201211040oti,oti,bironrob01,st_pct,14%,,,,,
player,201211040oti,oti,AdibXa99,pos,LB,,,,,
player,201211040oti,oti,AdibXa99,offense,0,,,,,
player,201211040oti,oti,AdibXa99,off_pct,0%,,,,,
player,201211040oti,oti,AdibXa99,defense,0,,,,,
player,201211040oti,oti,AdibXa99,def_pct,0%,,,,,
player,201211040oti,oti,AdibXa99,special_teams,5,,,,,
player,201211040oti,oti,AdibXa99,st_pct,14%,,,,,
player,201211040oti,chi,LouiLa20,pos,G,,,,,
player,201211040oti,chi,LouiLa20,offense,69,,,,,
player,201211040oti,chi,LouiLa20,off_pct,100%,,,,,
player,201211040oti,chi,LouiLa20,defense,0,,,,,
player,201211040oti,chi,LouiLa20,def_pct,0%,,,,,
player,201211040oti,chi,LouiLa20,special_teams,9,,,,,
player,201211040oti,chi,LouiLa20,st_pct,26%,,,,,
player,201211040oti,chi,RachCh20,pos,G,,,,,
player,201211040oti,chi,RachCh20,offense,69,,,,,
player,201211040oti,chi,RachCh20,off_pct,100%,,,,,
player,201211040oti,chi,RachCh20,defense,0,,,,,
player,201211040oti,chi,RachCh20,def_pct,0%,,,,,
player,201211040oti,chi,RachCh20,special_teams,9,,,,,
player,201211040oti,chi,RachCh20,st_pct,26%,,,,,
player,201211040oti,chi,GarzRo20,pos,C,,,,,
player,201211040oti,chi,GarzRo20,offense,69,,,,,
player,201211040oti,chi,GarzRo20,off_pct,100%,,,,,
player,201211040oti,chi,GarzRo20,defense,0,,,,,
player,201211040oti,chi,GarzRo20,def_pct,0%,,,,,
player,201211040oti,chi,GarzRo20,special_teams,9,,,,,
player,201211040oti,chi,GarzRo20,st_pct,26%,,,,,
player,201211040oti,chi,WebbJM20,pos,T,,,,,
player,201211040oti,chi,WebbJM20,offense,69,,,,,
player,201211040oti,chi,WebbJM20,off_pct,100%,,,,,
player,201211040oti,chi,WebbJM20,defense,0,,,,,
player,201211040oti,chi,WebbJM20,def_pct,0%,,,,,
player,201211040oti,chi,WebbJM20,special_teams,9,,,,,
player,201211040oti,chi,WebbJM20,st_pct,26%,,,,,
player,201211040oti,chi,DaviKe01,pos,TE,,,,,
player,201211040oti,chi,DaviKe01,offense,69,,,,,
player,201211040oti,chi,DaviKe01,off_pct,100%,,,,,
player,201211040oti,chi,DaviKe01,defense,0,,,,,
player,201211040oti,chi,DaviKe01,def_pct,0%,,,,,
player,201211040oti,chi,DaviKe01,special_teams,9,,,,,
player,201211040oti,chi,DaviKe01,st_pct,26%,,,,,
player,201211040oti,chi,CariGa00,pos,T,,,,,
player,201211040oti,chi,CariGa00,offense,69,,,,,
player,201211040oti,chi,CariGa00,off_pct,100%,,,,,
player,201211040oti,chi,CariGa00,defense,0,,,,,
player,201211040oti,chi,CariGa00,def_pct,0%,,,,,
player,201211040oti,chi,CariGa00,special_teams,0,,,,,
player,201211040oti,chi,CariGa00,st_pct,0%,,,,,
player,201211040oti,chi,MarsBr00,pos,WR,,,,,
player,201211040oti,chi,MarsBr00,offense,56,,,,,
player,201211040oti,chi,MarsBr00,off_pct,81%,,,,,
player,201211040oti,chi,MarsBr00,defense,0,,,,,
player,201211040oti,chi,MarsBr00,def_pct,0%,,,,,
player,201211040oti,chi,MarsBr00,special_teams,0,,,,,
player,201211040oti,chi,MarsBr00,st_pct,0%,,,,,
player,201211040oti,chi,CutlJa00,pos,QB,,,,,
player,201211040oti,chi,CutlJa00,offense,56,,,,,
player,201211040oti,chi,CutlJa00,off_pct,81%,,,,,
player,201211040oti,chi,CutlJa00,defense,0,,,,,
player,201211040oti,chi,CutlJa00,def_pct,0%,,,,,
player,201211040oti,chi,CutlJa00,special_teams,0,,,,,
player,201211040oti,chi,CutlJa00,st_pct,0%,,,,,
player,201211040oti,chi,BennEa00,pos,WR,,,,,
player,201211040oti,chi,BennEa00,offense,41,,,,,
player,201211040oti,chi,BennEa00,off_pct,59%,,,,,
player,201211040oti,chi,BennEa00,defense,0,,,,,
player,201211040oti,chi,BennEa00,def_pct,0%,,,,,
player,201211040oti,chi,BennEa00,special_teams,0,,,,,
player,201211040oti,chi,BennEa00,st_pct,0%,,,,,
player,201211040oti,chi,FortMa00,pos,RB,,,,,
player,201211040oti,chi,FortMa00,offense,35,,,,,
player,201211040oti,chi,FortMa00,off_pct,51%,,,,,
player,201211040oti,chi,FortMa00,defense,0,,,,,
player,201211040oti,chi,FortMa00,def_pct,0%,,,,,
player,201211040oti,chi,FortMa00,special_teams,0,,,,,
player,201211040oti,chi,FortMa00,st_pct,0%,,,,,
player,201211040oti,chi,SpaeMa00,pos,TE,,,,,
player,201211040oti,chi,SpaeMa00,offense,34,,,,,
player,201211040oti,chi,SpaeMa00,off_pct,49%,,,,,
player,201211040oti,chi,SpaeMa00,defense,0,,,,,
player,201211040oti,chi,SpaeMa00,def_pct,0%,,,,,
player,201211040oti,chi,SpaeMa00,special_teams,9,,,,,
player,201211040oti,chi,SpaeMa00,st_pct,26%,,,,,
player,201211040oti,chi,HestDe99,pos,WR,,,,,
player,201211040oti,chi,HestDe99,offense,33,,,,,
player,201211040oti,chi,HestDe99,off_pct,48%,,,,,
player,201211040oti,chi,HestDe99,defense,0,,,,,
player,201211040oti,chi,HestDe99,def_pct,0%,,,,,
player,201211040oti,chi,HestDe99,special_teams,9,,,,,
player,201211040oti,chi,HestDe99,st_pct,26%,,,,,
player,201211040oti,chi,BushMi00,pos,RB,,,,,
player,201211040oti,chi,BushMi00,offense,21,,,,,
player,201211040oti,chi,BushMi00,off_pct,30%,,,,,
player,201211040oti,chi,BushMi00,defense,0,,,,,
player,201211040oti,chi,BushMi00,def_pct,0%,,,,,
player,201211040oti,chi,BushMi00,special_teams,0,,,,,
player,201211040oti,chi,BushMi00,st_pct,0%,,,,,
player,201211040oti,chi,RodrEv00,pos,FB,,,,,
player,201211040oti,chi,RodrEv00,offense,16,,,,,
player,201211040oti,chi,RodrEv00,off_pct,23%,,,,,
player,201211040oti,chi,RodrEv00,defense,0,,,,,
player,201211040oti,chi,RodrEv00,def_pct,0%,,,,,
player,201211040oti,chi,RodrEv00,special_teams,3,,,,,
player,201211040oti,chi,RodrEv00,st_pct,9%,,,,,
player,201211040oti,chi,WeemEr00,pos,WR,,,,,
player,201211040oti,chi,WeemEr00,offense,15,,,,,
player,201211040oti,chi,WeemEr00,off_pct,22%,,,,,
player,201211040oti,chi,WeemEr00,defense,0,,,,,
player,201211040oti,chi,WeemEr00,def_pct,0%,,,,,
player,201211040oti,chi,WeemEr00,special_teams,19,,,,,
player,201211040oti,chi,WeemEr00,st_pct,54%,,,,,
player,201211040oti,chi,AlleAr00,pos,RB,,,,,
player,201211040oti,chi,AlleAr00,offense,13,,,,,
player,201211040oti,chi,AlleAr00,off_pct,19%,,,,,
player,201211040oti,chi,AlleAr00,defense,0,,,,,
player,201211040oti,chi,AlleAr00,def_pct,0%,,,,,
player,201211040oti,chi,AlleAr00,special_teams,15,,,,,
player,201211040oti,chi,AlleAr00,st_pct,43%,,,,,
player,201211040oti,chi,CampJa00,pos,QB,,,,,
player,201211040oti,chi,CampJa00,offense,13,,,,,
player,201211040oti,chi,CampJa00,off_pct,19%,,,,,
player,201211040oti,chi,CampJa00,defense,0,,,,,
player,201211040oti,chi,CampJa00,def_pct,0%,,,,,
player,201211040oti,chi,CampJa00,special_teams,0,,,,,
player,201211040oti,chi,CampJa00,st_pct,0%,,,,,
player,201211040oti,chi,AdamKy00,pos,TE,,,,,
player,201211040oti,chi,AdamKy00,offense,7,,,,,
player,201211040oti,chi,AdamKy00,off_pct,10%,,,,,
player,201211040oti,chi,AdamKy00,defense,0,,,,,
player,201211040oti,chi,AdamKy00,def_pct,0%,,,,,
player,201211040oti,chi,AdamKy00,special_teams,3,,,,,
player,201211040oti,chi,AdamKy00,st_pct,9%,,,,,
player,201211040oti,chi,TillCh20,pos,CB,,,,,
player,201211040oti,chi,TillCh20,offense,3,,,,,
player,201211040oti,chi,TillCh20,off_pct,4%,,,,,
player,201211040oti,chi,TillCh20,defense,50,,,,,
player,201211040oti,chi,TillCh20,def_pct,88%,,,,,
player,201211040oti,chi,TillCh20,special_teams,5,,,,,
player,201211040oti,chi,TillCh20,st_pct,14%,,,,,
player,201211040oti,chi,ScotJo22,pos,T,,,,,
player,201211040oti,chi,ScotJo22,offense,2,,,,,
player,201211040oti,chi,ScotJo22,off_pct,3%,,,,,
player,201211040oti,chi,ScotJo22,defense,0,,,,,
player,201211040oti,chi,ScotJo22,def_pct,0%,,,,,
player,201211040oti,chi,ScotJo22,special_teams,9,,,,,
player,201211040oti,chi,ScotJo22,st_pct,26%,,,,,
player,201211040oti,chi,ContCh00,pos,FS,,,,,
player,201211040oti,chi,ContCh00,offense,0,,,,,
player,201211040oti,chi,ContCh00,off_pct,0%,,,,,
player,201211040oti,chi,ContCh00,defense,51,,,,,
player,201211040oti,chi,ContCh00,def_pct,89%,,,,,
player,201211040oti,chi,ContCh00,special_teams,2,,,,,
player,201211040oti,chi,ContCh00,st_pct,6%,,,,,
player,201211040oti,chi,UrlaBr00,pos,LB,,,,,
player,201211040oti,chi,UrlaBr00,offense,0,,,,,
player,201211040oti,chi,UrlaBr00,off_pct,0%,,,,,
player,201211040oti,chi,UrlaBr00,defense,50,,,,,
player,201211040oti,chi,UrlaBr00,def_pct,88%,,,,,
player,201211040oti,chi,UrlaBr00,special_teams,2,,,,,
player,201211040oti,chi,UrlaBr00,st_pct,6%,,,,,
player,201211040oti,chi,JennTi20,pos,CB,,,,,
player,201211040oti,chi,JennTi20,offense,0,,,,,
player,201211040oti,chi,JennTi20,off_pct,0%,,,,,
player,201211040oti,chi,JennTi20,defense,50,,,,,
player,201211040oti,chi,JennTi20,def_pct,88%,,,,,
player,201211040oti,chi,JennTi20,special_teams,0,,,,,
player,201211040oti,chi,JennTi20,st_pct,0%,,,,,
player,201211040oti,chi,BrigLa99,pos,LB,,,,,
player,201211040oti,chi,BrigLa99,offense,0,,,,,
player,201211040oti,chi,BrigLa99,off_pct,0%,,,,,
player,201211040oti,chi,BrigLa99,defense,50,,,,,
player,201211040oti,chi,BrigLa99,def_pct,88%,,,,,
player,201211040oti,chi,BrigLa99,special_teams,0,,,,,
player,201211040oti,chi,BrigLa99,st_pct,0%,,,,,
player,201211040oti,chi,WrigMa99,pos,SS,,,,,
player,201211040oti,chi,WrigMa99,offense,0,,,,,
player,201211040oti,chi,WrigMa99,off_pct,0%,,,,,
player,201211040oti,chi,WrigMa99,defense,50,,,,,
player,201211040oti,chi,WrigMa99,def_pct,88%,,,,,
player,201211040oti,chi,WrigMa99,special_teams,0,,,,,
player,201211040oti,chi,WrigMa99,st_pct,0%,,,,,
player,201211040oti,chi,PaeaSt00,pos,NT,,,,,
player,201211040oti,chi,PaeaSt00,offense,0,,,,,
player,201211040oti,chi,PaeaSt00,off_pct,0%,,,,,
player,201211040oti,chi,PaeaSt00,defense,48,,,,,
player,201211040oti,chi,PaeaSt00,def_pct,84%,,,,,
player,201211040oti,chi,PaeaSt00,special_teams,2,,,,,
player,201211040oti,chi,PaeaSt00,st_pct,6%,,,,,
player,201211040oti,chi,PeppJu99,pos,DE,,,,,
player,201211040oti,chi,PeppJu99,offense,0,,,,,
player,201211040oti,chi,PeppJu99,off_pct,0%,,,,,
player,201211040oti,chi,PeppJu99,defense,38,,,,,
player,201211040oti,chi,PeppJu99,def_pct,67%,,,,,
player,201211040oti,chi,PeppJu99,special_teams,2,,,,,
player,201211040oti,chi,PeppJu99,st_pct,6%,,,,,
player,201211040oti,chi,McClSh00,pos,DE,,,,,
player,201211040oti,chi,McClSh00,offense,0,,,,,
player,201211040oti,chi,McClSh00,off_pct,0%,,,,,
player,201211040oti,chi,McClSh00,defense,34,,,,,
player,201211040oti,chi,McClSh00,def_pct,60%,,,,,
player,201211040oti,chi,McClSh00,special_teams,0,,,,,
player,201211040oti,chi,McClSh00,st_pct,0%,,,,,
player,201211040oti,chi,CollNa20,pos,DT,,,,,
player,201211040oti,chi,CollNa20,offense,0,,,,,
player,201211040oti,chi,CollNa20,off_pct,0%,,,,,
player,201211040oti,chi,CollNa20,defense,33,,,,,
player,201211040oti,chi,CollNa20,def_pct,58%,,,,,
player,201211040oti,chi,CollNa20,special_teams,0,,,,,
player,201211040oti,chi,CollNa20,st_pct,0%,,,,,
player,201211040oti,chi,WootCo99,pos,DE,,,,,
player,201211040oti,chi,WootCo99,offense,0,,,,,
player,201211040oti,chi,WootCo99,off_pct,0%,,,,,
player,201211040oti,chi,WootCo99,defense,29,,,,,
player,201211040oti,chi,WootCo99,def_pct,51%,,,,,
player,201211040oti,chi,WootCo99,special_teams,11,,,,,
player,201211040oti,chi,WootCo99,st_pct,31%,,,,,
player,201211040oti,chi,IdonIs20,pos,DE,,,,,
player,201211040oti,chi,IdonIs20,offense,0,,,,,
player,201211040oti,chi,IdonIs20,off_pct,0%,,,,,
player,201211040oti,chi,IdonIs20,defense,28,,,,,
player,201211040oti,chi,IdonIs20,def_pct,49%,,,,,
player,201211040oti,chi,IdonIs20,special_teams,11,,,,,
player,201211040oti,chi,IdonIs20,st_pct,31%,,,,,
player,201211040oti,chi,RoacNi99,pos,LB,,,,,
player,201211040oti,chi,RoacNi99,offense,0,,,,,
player,201211040oti,chi,RoacNi99,off_pct,0%,,,,,
player,201211040oti,chi,RoacNi99,defense,27,,,,,
player,201211040oti,chi,RoacNi99,def_pct,47%,,,,,
player,201211040oti,chi,RoacNi99,special_teams,12,,,,,
player,201211040oti,chi,RoacNi99,st_pct,34%,,,,,
player,201211040oti,chi,HaydKe20,pos,CB,,,,,
player,201211040oti,chi,HaydKe20,offense,0,,,,,
player,201211040oti,chi,HaydKe20,off_pct,0%,,,,,
player,201211040oti,chi,HaydKe20,defense,22,,,,,
player,201211040oti,chi,HaydKe20,def_pct,39%,,,,,
player,201211040oti,chi,HaydKe20,special_teams,13,,,,,
player,201211040oti,chi,HaydKe20,st_pct,37%,,,,,
player,201211040oti,chi,MeltHe99,pos,DT,,,,,
player,201211040oti,chi,MeltHe99,offense,0,,,,,
player,201211040oti,chi,MeltHe99,off_pct,0%,,,,,
player,201211040oti,chi,MeltHe99,defense,18,,,,,
player,201211040oti,chi,MeltHe99,def_pct,32%,,,,,
player,201211040oti,chi,MeltHe99,special_teams,1,,,,,
player,201211040oti,chi,MeltHe99,st_pct,3%,,,,,
player,201211040oti,chi,MoorDJ99,pos,CB,,,,,
player,201211040oti,chi,MoorDJ99,offense,0,,,,,
player,201211040oti,chi,MoorDJ99,off_pct,0%,,,,,
player,201211040oti,chi,MoorDJ99,defense,12,,,,,
player,201211040oti,chi,MoorDJ99,def_pct,21%,,,,,
player,201211040oti,chi,MoorDJ99,special_teams,2,,,,,
player,201211040oti,chi,MoorDJ99,st_pct,6%,,,,,
player,201211040oti,chi,StelCr99,pos,SS,,,,,
player,201211040oti,chi,StelCr99,offense,0,,,,,
player,201211040oti,chi,StelCr99,off_pct,0%,,,,,
player,201211040oti,chi,StelCr99,defense,7,,,,,
player,201211040oti,chi,StelCr99,def_pct,12%,,,,,
player,201211040oti,chi,StelCr99,special_teams,26,,,,,
player,201211040oti,chi,StelCr99,st_pct,74%,,,,,
player,201211040oti,chi,CostBl20,pos,LB,,,,,
player,201211040oti,chi,CostBl20,offense,0,,,,,
player,201211040oti,chi,CostBl20,off_pct,0%,,,,,
player,201211040oti,chi,CostBl20,defense,7,,,,,
player,201211040oti,chi,CostBl20,def_pct,12%,,,,,
player,201211040oti,chi,CostBl20,special_teams,26,,,,,
player,201211040oti,chi,CostBl20,st_pct,74%,,,,,
player,201211040oti,chi,HayeGe98,pos,LB,,,,,
player,201211040oti,chi,HayeGe98,offense,0,,,,,
player,201211040oti,chi,HayeGe98,off_pct,0%,,,,,
player,201211040oti,chi,HayeGe98,defense,7,,,,,
player,201211040oti,chi,HayeGe98,def_pct,12%,,,,,
player,201211040oti,chi,HayeGe98,special_teams,24,,,,,
player,201211040oti,chi,HayeGe98,st_pct,69%,,,,,
player,201211040oti,chi,BowmZa20,pos,CB,,,,,
player,201211040oti,chi,BowmZa20,offense,0,,,,,
player,201211040oti,chi,BowmZa20,off_pct,0%,,,,,
player,201211040oti,chi,BowmZa20,defense,7,,,,,
player,201211040oti,chi,BowmZa20,def_pct,12%,,,,,
player,201211040oti,chi,BowmZa20,special_teams,20,,,,,
player,201211040oti,chi,BowmZa20,st_pct,57%,,,,,
player,201211040oti,chi,WaltAn01,pos,FS,,,,,
player,201211040oti,chi,WaltAn01,offense,0,,,,,
player,201211040oti,chi,WaltAn01,off_pct,0%,,,,,
player,201211040oti,chi,WaltAn01,defense,6,,,,,
player,201211040oti,chi,WaltAn01,def_pct,11%,,,,,
player,201211040oti,chi,WaltAn01,special_teams,24,,,,,
player,201211040oti,chi,WaltAn01,st_pct,69%,,,,,
player,201211040oti,chi,ThomJ.02,pos,LB,,,,,
player,201211040oti,chi,ThomJ.02,offense,0,,,,,
player,201211040oti,chi,ThomJ.02,off_pct,0%,,,,,
player,201211040oti,chi,ThomJ.02,defense,3,,,,,
player,201211040oti,chi,ThomJ.02,def_pct,5%,,,,,
player,201211040oti,chi,ThomJ.02,special_teams,24,,,,,
player,201211040oti,chi,ThomJ.02,st_pct,69%,,,,,
player,201211040oti,chi,McMaSh99,pos,CB,,,,,
player,201211040oti,chi,McMaSh99,offense,0,,,,,
player,201211040oti,chi,McMaSh99,off_pct,0%,,,,,
player,201211040oti,chi,McMaSh99,defense,0,,,,,
player,201211040oti,chi,McMaSh99,def_pct,0%,,,,,
player,201211040oti,chi,McMaSh99,special_teams,22,,,,,
player,201211040oti,chi,McMaSh99,st_pct,63%,,,,,
player,201211040oti,chi,gouldrob01,pos,K,,,,,
player,201211040oti,chi,gouldrob01,offense,0,,,,,
player,201211040oti,chi,gouldrob01,off_pct,0%,,,,,
player,201211040oti,chi,gouldrob01,defense,0,,,,,
player,201211040oti,chi,gouldrob01,def_pct,0%,,,,,
player,201211040oti,chi,gouldrob01,special_teams,19,,,,,
player,201211040oti,chi,gouldrob01,st_pct,54%,,,,,
player,201211040oti,chi,PodlAd20,pos,P,,,,,
player,201211040oti,chi,PodlAd20,offense,0,,,,,
player,201211040oti,chi,PodlAd20,off_pct,0%,,,,,
player,201211040oti,chi,PodlAd20,defense,0,,,,,
player,201211040oti,chi,PodlAd20,def_pct,0%,,,,,
player,201211040oti,chi,PodlAd20,special_teams,13,,,,,
player,201211040oti,chi,PodlAd20,st_pct,37%,,,,,
player,201211040oti,chi,MannPa20,pos,LS,,,,,
player,201211040oti,chi,MannPa20,offense,0,,,,,
player,201211040oti,chi,MannPa20,off_pct,0%,,,,,
player,201211040oti,chi,MannPa20,defense,0,,,,,
player,201211040oti,chi,MannPa20,def_pct,0%,,,,,
player,201211040oti,chi,MannPa20,special_teams,12,,,,,
player,201211040oti,chi,MannPa20,st_pct,34%,,,,,
