game,2012,1,20120909,201209090chi,clt,"Indianapolis Colts",21,chi,"Chicago Bears",41
player,201209090chi,chi,ThomJ.02,sacks,0.0,,,,,
player,201209090chi,chi,ThomJ.02,tackles_combined,1,,,,,
player,201209090chi,chi,ThomJ.02,tackles_solo,1,,,,,
player,201209090chi,chi,ThomJ.02,tackles_assists,0,,,,,
player,201209090chi,chi,ThomJ.02,tackles_loss,0,,,,,
player,201209090chi,chi,ThomJ.02,qb_hits,0,,,,,
player,201209090chi,chi,ThomJ.02,fumbles_rec,0,,,,,
player,201209090chi,chi,ThomJ.02,fumbles_rec_yds,0,,,,,
player,201209090chi,chi,ThomJ.02,fumbles_rec_td,0,,,,,
player,201209090chi,chi,ThomJ.02,fumbles_forced,1,,,,,
player,201209090chi,chi,WaltAn01,def_int,0,,,,,
player,201209090chi,chi,WaltAn01,def_int_yds,0,,,,,
player,201209090chi,chi,WaltAn01,def_int_td,0,,,,,
player,201209090chi,chi,WaltAn01,def_int_long,0,,,,,
player,201209090chi,chi,WaltAn01,pass_defended,0,,,,,
player,201209090chi,chi,WaltAn01,sacks,0.0,,,,,
player,201209090chi,chi,WaltAn01,tackles_combined,1,,,,,
player,201209090chi,chi,WaltAn01,tackles_solo,1,,,,,
player,201209090chi,chi,WaltAn01,tackles_assists,0,,,,,
player,201209090chi,chi,WaltAn01,tackles_loss,0,,,,,
player,201209090chi,chi,WaltAn01,qb_hits,0,,,,,
player,201209090chi,chi,WaltAn01,fumbles_rec,0,,,,,
player,201209090chi,chi,WaltAn01,fumbles_rec_yds,0,,,,,
player,201209090chi,chi,WaltAn01,fumbles_rec_td,0,,,,,
player,201209090chi,chi,WaltAn01,fumbles_forced,0,,,,,
player,201209090chi,chi,McClSh00,def_int,0,,,,,
player,201209090chi,chi,McClSh00,def_int_yds,0,,,,,
player,201209090chi,chi,McClSh00,def_int_td,0,,,,,
player,201209090chi,chi,McClSh00,def_int_long,0,,,,,
player,201209090chi,chi,McClSh00,pass_defended,0,,,,,
player,201209090chi,chi,McClSh00,sacks,0.0,,,,,
player,201209090chi,chi,McClSh00,tackles_combined,0,,,,,
player,201209090chi,chi,McClSh00,tackles_solo,0,,,,,
player,201209090chi,chi,McClSh00,tackles_assists,0,,,,,
player,201209090chi,chi,McClSh00,tackles_loss,0,,,,,
player,201209090chi,chi,McClSh00,qb_hits,1,,,,,
player,201209090chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201209090chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201209090chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201209090chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201209090chi,chi,PaeaSt00,def_int,0,,,,,
player,201209090chi,chi,PaeaSt00,def_int_yds,0,,,,,
player,201209090chi,chi,PaeaSt00,def_int_td,0,,,,,
player,201209090chi,chi,PaeaSt00,def_int_long,0,,,,,
player,201209090chi,chi,PaeaSt00,pass_defended,1,,,,,
player,201209090chi,chi,PaeaSt00,sacks,0.0,,,,,
player,201209090chi,chi,PaeaSt00,tackles_combined,0,,,,,
player,201209090chi,chi,PaeaSt00,tackles_solo,0,,,,,
player,201209090chi,chi,PaeaSt00,tackles_assists,0,,,,,
player,201209090chi,chi,PaeaSt00,tackles_loss,0,,,,,
player,201209090chi,chi,PaeaSt00,qb_hits,2,,,,,
player,201209090chi,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201209090chi,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201209090chi,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201209090chi,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201209090chi,clt,BrazLa00,kick_ret,1,,,,,
player,201209090chi,clt,BrazLa00,kick_ret_yds,15,,,,,
player,201209090chi,clt,BrazLa00,kick_ret_yds_per_ret,15.0,,,,,
player,201209090chi,clt,BrazLa00,kick_ret_td,0,,,,,
player,201209090chi,clt,BrazLa00,kick_ret_long,15,,,,,
player,201209090chi,clt,BrazLa00,punt_ret,2,,,,,
player,201209090chi,clt,BrazLa00,punt_ret_yds,12,,,,,
player,201209090chi,clt,BrazLa00,punt_ret_yds_per_ret,6.0,,,,,
player,201209090chi,clt,BrazLa00,punt_ret_td,0,,,,,
player,201209090chi,clt,BrazLa00,punt_ret_long,8,,,,,
player,201209090chi,clt,VaugCa00,kick_ret,2,,,,,
player,201209090chi,clt,VaugCa00,kick_ret_yds,51,,,,,
player,201209090chi,clt,VaugCa00,kick_ret_yds_per_ret,25.5,,,,,
player,201209090chi,clt,VaugCa00,kick_ret_td,0,,,,,
player,201209090chi,clt,VaugCa00,kick_ret_long,28,,,,,
player,201209090chi,clt,VaugCa00,punt_ret,0,,,,,
player,201209090chi,clt,VaugCa00,punt_ret_yds,0,,,,,
player,201209090chi,clt,VaugCa00,punt_ret_yds_per_ret,,,,,,
player,201209090chi,clt,VaugCa00,punt_ret_td,0,,,,,
player,201209090chi,clt,VaugCa00,punt_ret_long,0,,,,,
player,201209090chi,clt,MoorMe00,kick_ret,1,,,,,
player,201209090chi,clt,MoorMe00,kick_ret_yds,7,,,,,
player,201209090chi,clt,MoorMe00,kick_ret_yds_per_ret,7.0,,,,,
player,201209090chi,clt,MoorMe00,kick_ret_td,0,,,,,
player,201209090chi,clt,MoorMe00,kick_ret_long,7,,,,,
player,201209090chi,clt,MoorMe00,punt_ret,0,,,,,
player,201209090chi,clt,MoorMe00,punt_ret_yds,0,,,,,
player,201209090chi,clt,MoorMe00,punt_ret_yds_per_ret,,,,,,
player,201209090chi,clt,MoorMe00,punt_ret_td,0,,,,,
player,201209090chi,clt,MoorMe00,punt_ret_long,0,,,,,
player,201209090chi,chi,HestDe99,kick_ret,2,,,,,
player,201209090chi,chi,HestDe99,kick_ret_yds,49,,,,,
player,201209090chi,chi,HestDe99,kick_ret_yds_per_ret,24.5,,,,,
player,201209090chi,chi,HestDe99,kick_ret_td,0,,,,,
player,201209090chi,chi,HestDe99,kick_ret_long,31,,,,,
player,201209090chi,chi,HestDe99,punt_ret,1,,,,,
player,201209090chi,chi,HestDe99,punt_ret_yds,23,,,,,
player,201209090chi,chi,HestDe99,punt_ret_yds_per_ret,23.0,,,,,
player,201209090chi,chi,HestDe99,punt_ret_td,0,,,,,
player,201209090chi,chi,HestDe99,punt_ret_long,23,,,,,
player,201209090chi,clt,vinatada01,xpm,3,,,,,
player,201209090chi,clt,vinatada01,xpa,3,,,,,
player,201209090chi,clt,vinatada01,fgm,,,,,,
player,201209090chi,clt,vinatada01,fga,1,,,,,
player,201209090chi,clt,vinatada01,punt,0,,,,,
player,201209090chi,clt,vinatada01,punt_yds,0,,,,,
player,201209090chi,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201209090chi,clt,vinatada01,punt_long,0,,,,,
player,201209090chi,clt,McAfPa44,xpm,,,,,,
player,201209090chi,clt,McAfPa44,xpa,,,,,,
player,201209090chi,clt,McAfPa44,fgm,,,,,,
player,201209090chi,clt,McAfPa44,fga,,,,,,
player,201209090chi,clt,McAfPa44,punt,5,,,,,
player,201209090chi,clt,McAfPa44,punt_yds,257,,,,,
player,201209090chi,clt,McAfPa44,punt_yds_per_punt,51.4,,,,,
player,201209090chi,clt,McAfPa44,punt_long,63,,,,,
player,201209090chi,chi,gouldrob01,xpm,5,,,,,
player,201209090chi,chi,gouldrob01,xpa,5,,,,,
player,201209090chi,chi,gouldrob01,fgm,2,,,,,
player,201209090chi,chi,gouldrob01,fga,2,,,,,
player,201209090chi,chi,gouldrob01,punt,0,,,,,
player,201209090chi,chi,gouldrob01,punt_yds,0,,,,,
player,201209090chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201209090chi,chi,gouldrob01,punt_long,0,,,,,
player,201209090chi,chi,PodlAd20,xpm,,,,,,
player,201209090chi,chi,PodlAd20,xpa,,,,,,
player,201209090chi,chi,PodlAd20,fgm,,,,,,
player,201209090chi,chi,PodlAd20,fga,,,,,,
player,201209090chi,chi,PodlAd20,punt,5,,,,,
player,201209090chi,chi,PodlAd20,punt_yds,208,,,,,
player,201209090chi,chi,PodlAd20,punt_yds_per_punt,41.6,,,,,
player,201209090chi,chi,PodlAd20,punt_long,50,,,,,
player,201209090chi,chi,CariGa00,pos,T,,,,,
player,201209090chi,chi,CariGa00,offense,76,,,,,
player,201209090chi,chi,CariGa00,off_pct,100%,,,,,
player,201209090chi,chi,CariGa00,defense,0,,,,,
player,201209090chi,chi,CariGa00,def_pct,0%,,,,,
player,201209090chi,chi,CariGa00,special_teams,7,,,,,
player,201209090chi,chi,CariGa00,st_pct,21%,,,,,
player,201209090chi,chi,LouiLa20,pos,G,,,,,
player,201209090chi,chi,LouiLa20,offense,76,,,,,
player,201209090chi,chi,LouiLa20,off_pct,100%,,,,,
player,201209090chi,chi,LouiLa20,defense,0,,,,,
player,201209090chi,chi,LouiLa20,def_pct,0%,,,,,
player,201209090chi,chi,LouiLa20,special_teams,7,,,,,
player,201209090chi,chi,LouiLa20,st_pct,21%,,,,,
player,201209090chi,chi,GarzRo20,pos,C,,,,,
player,201209090chi,chi,GarzRo20,offense,76,,,,,
player,201209090chi,chi,GarzRo20,off_pct,100%,,,,,
player,201209090chi,chi,GarzRo20,defense,0,,,,,
player,201209090chi,chi,GarzRo20,def_pct,0%,,,,,
player,201209090chi,chi,GarzRo20,special_teams,7,,,,,
player,201209090chi,chi,GarzRo20,st_pct,21%,,,,,
player,201209090chi,chi,WebbJM20,pos,T,,,,,
player,201209090chi,chi,WebbJM20,offense,76,,,,,
player,201209090chi,chi,WebbJM20,off_pct,100%,,,,,
player,201209090chi,chi,WebbJM20,defense,0,,,,,
player,201209090chi,chi,WebbJM20,def_pct,0%,,,,,
player,201209090chi,chi,WebbJM20,special_teams,7,,,,,
player,201209090chi,chi,WebbJM20,st_pct,21%,,,,,
player,201209090chi,chi,CutlJa00,pos,QB,,,,,
player,201209090chi,chi,CutlJa00,offense,76,,,,,
player,201209090chi,chi,CutlJa00,off_pct,100%,,,,,
player,201209090chi,chi,CutlJa00,defense,0,,,,,
player,201209090chi,chi,CutlJa00,def_pct,0%,,,,,
player,201209090chi,chi,CutlJa00,special_teams,0,,,,,
player,201209090chi,chi,CutlJa00,st_pct,0%,,,,,
player,201209090chi,chi,SpenCh21,pos,C,,,,,
player,201209090chi,chi,SpenCh21,offense,76,,,,,
player,201209090chi,chi,SpenCh21,off_pct,100%,,,,,
player,201209090chi,chi,SpenCh21,defense,0,,,,,
player,201209090chi,chi,SpenCh21,def_pct,0%,,,,,
player,201209090chi,chi,SpenCh21,special_teams,0,,,,,
player,201209090chi,chi,SpenCh21,st_pct,0%,,,,,
player,201209090chi,chi,DaviKe01,pos,TE,,,,,
player,201209090chi,chi,DaviKe01,offense,74,,,,,
player,201209090chi,chi,DaviKe01,off_pct,97%,,,,,
player,201209090chi,chi,DaviKe01,defense,0,,,,,
player,201209090chi,chi,DaviKe01,def_pct,0%,,,,,
player,201209090chi,chi,DaviKe01,special_teams,7,,,,,
player,201209090chi,chi,DaviKe01,st_pct,21%,,,,,
player,201209090chi,chi,MarsBr00,pos,WR,,,,,
player,201209090chi,chi,MarsBr00,offense,70,,,,,
player,201209090chi,chi,MarsBr00,off_pct,92%,,,,,
player,201209090chi,chi,MarsBr00,defense,0,,,,,
player,201209090chi,chi,MarsBr00,def_pct,0%,,,,,
player,201209090chi,chi,MarsBr00,special_teams,0,,,,,
player,201209090chi,chi,MarsBr00,st_pct,0%,,,,,
player,201209090chi,chi,FortMa00,pos,RB,,,,,
player,201209090chi,chi,FortMa00,offense,55,,,,,
player,201209090chi,chi,FortMa00,off_pct,72%,,,,,
player,201209090chi,chi,FortMa00,defense,0,,,,,
player,201209090chi,chi,FortMa00,def_pct,0%,,,,,
player,201209090chi,chi,FortMa00,special_teams,0,,,,,
player,201209090chi,chi,FortMa00,st_pct,0%,,,,,
player,201209090chi,chi,JeffAl00,pos,WR,,,,,
player,201209090chi,chi,JeffAl00,offense,41,,,,,
player,201209090chi,chi,JeffAl00,off_pct,54%,,,,,
player,201209090chi,chi,JeffAl00,defense,0,,,,,
player,201209090chi,chi,JeffAl00,def_pct,0%,,,,,
player,201209090chi,chi,JeffAl00,special_teams,0,,,,,
player,201209090chi,chi,JeffAl00,st_pct,0%,,,,,
player,201209090chi,chi,HestDe99,pos,WR,,,,,
player,201209090chi,chi,HestDe99,offense,32,,,,,
player,201209090chi,chi,HestDe99,off_pct,42%,,,,,
player,201209090chi,chi,HestDe99,defense,0,,,,,
player,201209090chi,chi,HestDe99,def_pct,0%,,,,,
player,201209090chi,chi,HestDe99,special_teams,9,,,,,
player,201209090chi,chi,HestDe99,st_pct,27%,,,,,
player,201209090chi,chi,SpaeMa00,pos,TE,,,,,
player,201209090chi,chi,SpaeMa00,offense,31,,,,,
player,201209090chi,chi,SpaeMa00,off_pct,41%,,,,,
player,201209090chi,chi,SpaeMa00,defense,0,,,,,
player,201209090chi,chi,SpaeMa00,def_pct,0%,,,,,
player,201209090chi,chi,SpaeMa00,special_teams,7,,,,,
player,201209090chi,chi,SpaeMa00,st_pct,21%,,,,,
player,201209090chi,chi,BushMi00,pos,RB,,,,,
player,201209090chi,chi,BushMi00,offense,25,,,,,
player,201209090chi,chi,BushMi00,off_pct,33%,,,,,
player,201209090chi,chi,BushMi00,defense,0,,,,,
player,201209090chi,chi,BushMi00,def_pct,0%,,,,,
player,201209090chi,chi,BushMi00,special_teams,0,,,,,
player,201209090chi,chi,BushMi00,st_pct,0%,,,,,
player,201209090chi,chi,RodrEv00,pos,FB,,,,,
player,201209090chi,chi,RodrEv00,offense,21,,,,,
player,201209090chi,chi,RodrEv00,off_pct,28%,,,,,
player,201209090chi,chi,RodrEv00,defense,0,,,,,
player,201209090chi,chi,RodrEv00,def_pct,0%,,,,,
player,201209090chi,chi,RodrEv00,special_teams,9,,,,,
player,201209090chi,chi,RodrEv00,st_pct,27%,,,,,
player,201209090chi,chi,BennEa00,pos,WR,,,,,
player,201209090chi,chi,BennEa00,offense,20,,,,,
player,201209090chi,chi,BennEa00,off_pct,26%,,,,,
player,201209090chi,chi,BennEa00,defense,0,,,,,
player,201209090chi,chi,BennEa00,def_pct,0%,,,,,
player,201209090chi,chi,BennEa00,special_teams,8,,,,,
player,201209090chi,chi,BennEa00,st_pct,24%,,,,,
player,201209090chi,chi,AdamKy00,pos,TE,,,,,
player,201209090chi,chi,AdamKy00,offense,9,,,,,
player,201209090chi,chi,AdamKy00,off_pct,12%,,,,,
player,201209090chi,chi,AdamKy00,defense,0,,,,,
player,201209090chi,chi,AdamKy00,def_pct,0%,,,,,
player,201209090chi,chi,AdamKy00,special_teams,7,,,,,
player,201209090chi,chi,AdamKy00,st_pct,21%,,,,,
player,201209090chi,chi,WillCh03,pos,T,,,,,
player,201209090chi,chi,WillCh03,offense,2,,,,,
player,201209090chi,chi,WillCh03,off_pct,3%,,,,,
player,201209090chi,chi,WillCh03,defense,0,,,,,
player,201209090chi,chi,WillCh03,def_pct,0%,,,,,
player,201209090chi,chi,WillCh03,special_teams,7,,,,,
player,201209090chi,chi,WillCh03,st_pct,21%,,,,,
player,201209090chi,chi,JennTi20,pos,CB,,,,,
player,201209090chi,chi,JennTi20,offense,0,,,,,
player,201209090chi,chi,JennTi20,off_pct,0%,,,,,
player,201209090chi,chi,JennTi20,defense,66,,,,,
player,201209090chi,chi,JennTi20,def_pct,100%,,,,,
player,201209090chi,chi,JennTi20,special_teams,5,,,,,
player,201209090chi,chi,JennTi20,st_pct,15%,,,,,
player,201209090chi,chi,ContCh00,pos,FS,,,,,
player,201209090chi,chi,ContCh00,offense,0,,,,,
player,201209090chi,chi,ContCh00,off_pct,0%,,,,,
player,201209090chi,chi,ContCh00,defense,66,,,,,
player,201209090chi,chi,ContCh00,def_pct,100%,,,,,
player,201209090chi,chi,ContCh00,special_teams,4,,,,,
player,201209090chi,chi,ContCh00,st_pct,12%,,,,,
player,201209090chi,chi,WrigMa99,pos,SS,,,,,
player,201209090chi,chi,WrigMa99,offense,0,,,,,
player,201209090chi,chi,WrigMa99,off_pct,0%,,,,,
player,201209090chi,chi,WrigMa99,defense,66,,,,,
player,201209090chi,chi,WrigMa99,def_pct,100%,,,,,
player,201209090chi,chi,WrigMa99,special_teams,0,,,,,
player,201209090chi,chi,WrigMa99,st_pct,0%,,,,,
player,201209090chi,chi,BrigLa99,pos,LB,,,,,
player,201209090chi,chi,BrigLa99,offense,0,,,,,
player,201209090chi,chi,BrigLa99,off_pct,0%,,,,,
player,201209090chi,chi,BrigLa99,defense,61,,,,,
player,201209090chi,chi,BrigLa99,def_pct,92%,,,,,
player,201209090chi,chi,BrigLa99,special_teams,0,,,,,
player,201209090chi,chi,BrigLa99,st_pct,0%,,,,,
player,201209090chi,chi,HaydKe20,pos,CB,,,,,
player,201209090chi,chi,HaydKe20,offense,0,,,,,
player,201209090chi,chi,HaydKe20,off_pct,0%,,,,,
player,201209090chi,chi,HaydKe20,defense,53,,,,,
player,201209090chi,chi,HaydKe20,def_pct,80%,,,,,
player,201209090chi,chi,HaydKe20,special_teams,8,,,,,
player,201209090chi,chi,HaydKe20,st_pct,24%,,,,,
player,201209090chi,chi,PeppJu99,pos,DE,,,,,
player,201209090chi,chi,PeppJu99,offense,0,,,,,
player,201209090chi,chi,PeppJu99,off_pct,0%,,,,,
player,201209090chi,chi,PeppJu99,defense,51,,,,,
player,201209090chi,chi,PeppJu99,def_pct,77%,,,,,
player,201209090chi,chi,PeppJu99,special_teams,4,,,,,
player,201209090chi,chi,PeppJu99,st_pct,12%,,,,,
player,201209090chi,chi,RoacNi99,pos,LB,,,,,
player,201209090chi,chi,RoacNi99,offense,0,,,,,
player,201209090chi,chi,RoacNi99,off_pct,0%,,,,,
player,201209090chi,chi,RoacNi99,defense,50,,,,,
player,201209090chi,chi,RoacNi99,def_pct,76%,,,,,
player,201209090chi,chi,RoacNi99,special_teams,10,,,,,
player,201209090chi,chi,RoacNi99,st_pct,30%,,,,,
player,201209090chi,chi,MeltHe99,pos,DT,,,,,
player,201209090chi,chi,MeltHe99,offense,0,,,,,
player,201209090chi,chi,MeltHe99,off_pct,0%,,,,,
player,201209090chi,chi,MeltHe99,defense,45,,,,,
player,201209090chi,chi,MeltHe99,def_pct,68%,,,,,
player,201209090chi,chi,MeltHe99,special_teams,4,,,,,
player,201209090chi,chi,MeltHe99,st_pct,12%,,,,,
player,201209090chi,chi,IdonIs20,pos,DE,,,,,
player,201209090chi,chi,IdonIs20,offense,0,,,,,
player,201209090chi,chi,IdonIs20,off_pct,0%,,,,,
player,201209090chi,chi,IdonIs20,defense,43,,,,,
player,201209090chi,chi,IdonIs20,def_pct,65%,,,,,
player,201209090chi,chi,IdonIs20,special_teams,11,,,,,
player,201209090chi,chi,IdonIs20,st_pct,33%,,,,,
player,201209090chi,chi,PaeaSt00,pos,NT,,,,,
player,201209090chi,chi,PaeaSt00,offense,0,,,,,
player,201209090chi,chi,PaeaSt00,off_pct,0%,,,,,
player,201209090chi,chi,PaeaSt00,defense,43,,,,,
player,201209090chi,chi,PaeaSt00,def_pct,65%,,,,,
player,201209090chi,chi,PaeaSt00,special_teams,0,,,,,
player,201209090chi,chi,PaeaSt00,st_pct,0%,,,,,
player,201209090chi,chi,MoorDJ99,pos,CB,,,,,
player,201209090chi,chi,MoorDJ99,offense,0,,,,,
player,201209090chi,chi,MoorDJ99,off_pct,0%,,,,,
player,201209090chi,chi,MoorDJ99,defense,42,,,,,
player,201209090chi,chi,MoorDJ99,def_pct,64%,,,,,
player,201209090chi,chi,MoorDJ99,special_teams,13,,,,,
player,201209090chi,chi,MoorDJ99,st_pct,39%,,,,,
player,201209090chi,chi,ToeaMa99,pos,NT,,,,,
player,201209090chi,chi,ToeaMa99,offense,0,,,,,
player,201209090chi,chi,ToeaMa99,off_pct,0%,,,,,
player,201209090chi,chi,ToeaMa99,defense,31,,,,,
player,201209090chi,chi,ToeaMa99,def_pct,47%,,,,,
player,201209090chi,chi,ToeaMa99,special_teams,4,,,,,
player,201209090chi,chi,ToeaMa99,st_pct,12%,,,,,
player,201209090chi,chi,McClSh00,pos,DE,,,,,
player,201209090chi,chi,McClSh00,offense,0,,,,,
player,201209090chi,chi,McClSh00,off_pct,0%,,,,,
player,201209090chi,chi,McClSh00,defense,29,,,,,
player,201209090chi,chi,McClSh00,def_pct,44%,,,,,
player,201209090chi,chi,McClSh00,special_teams,5,,,,,
player,201209090chi,chi,McClSh00,st_pct,15%,,,,,
player,201209090chi,chi,UrlaBr00,pos,LB,,,,,
player,201209090chi,chi,UrlaBr00,offense,0,,,,,
player,201209090chi,chi,UrlaBr00,off_pct,0%,,,,,
player,201209090chi,chi,UrlaBr00,defense,29,,,,,
player,201209090chi,chi,UrlaBr00,def_pct,44%,,,,,
player,201209090chi,chi,UrlaBr00,special_teams,3,,,,,
player,201209090chi,chi,UrlaBr00,st_pct,9%,,,,,
player,201209090chi,chi,WootCo99,pos,DE,,,,,
player,201209090chi,chi,WootCo99,offense,0,,,,,
player,201209090chi,chi,WootCo99,off_pct,0%,,,,,
player,201209090chi,chi,WootCo99,defense,22,,,,,
player,201209090chi,chi,WootCo99,def_pct,33%,,,,,
player,201209090chi,chi,WootCo99,special_teams,9,,,,,
player,201209090chi,chi,WootCo99,st_pct,27%,,,,,
player,201209090chi,chi,HayeGe98,pos,LB,,,,,
player,201209090chi,chi,HayeGe98,offense,0,,,,,
player,201209090chi,chi,HayeGe98,off_pct,0%,,,,,
player,201209090chi,chi,HayeGe98,defense,16,,,,,
player,201209090chi,chi,HayeGe98,def_pct,24%,,,,,
player,201209090chi,chi,HayeGe98,special_teams,21,,,,,
player,201209090chi,chi,HayeGe98,st_pct,64%,,,,,
player,201209090chi,chi,TillCh20,pos,CB,,,,,
player,201209090chi,chi,TillCh20,offense,0,,,,,
player,201209090chi,chi,TillCh20,off_pct,0%,,,,,
player,201209090chi,chi,TillCh20,defense,13,,,,,
player,201209090chi,chi,TillCh20,def_pct,20%,,,,,
player,201209090chi,chi,TillCh20,special_teams,4,,,,,
player,201209090chi,chi,TillCh20,st_pct,12%,,,,,
player,201209090chi,chi,StelCr99,pos,SS,,,,,
player,201209090chi,chi,StelCr99,offense,0,,,,,
player,201209090chi,chi,StelCr99,off_pct,0%,,,,,
player,201209090chi,chi,StelCr99,defense,0,,,,,
player,201209090chi,chi,StelCr99,def_pct,0%,,,,,
player,201209090chi,chi,StelCr99,special_teams,26,,,,,
player,201209090chi,chi,StelCr99,st_pct,79%,,,,,
player,201209090chi,chi,CostBl20,pos,LB,,,,,
player,201209090chi,chi,CostBl20,offense,0,,,,,
player,201209090chi,chi,CostBl20,off_pct,0%,,,,,
player,201209090chi,chi,CostBl20,defense,0,,,,,
player,201209090chi,chi,CostBl20,def_pct,0%,,,,,
player,201209090chi,chi,CostBl20,special_teams,23,,,,,
player,201209090chi,chi,CostBl20,st_pct,70%,,,,,
player,201209090chi,chi,ThomJ.02,pos,LB,,,,,
player,201209090chi,chi,ThomJ.02,offense,0,,,,,
player,201209090chi,chi,ThomJ.02,off_pct,0%,,,,,
player,201209090chi,chi,ThomJ.02,defense,0,,,,,
player,201209090chi,chi,ThomJ.02,def_pct,0%,,,,,
player,201209090chi,chi,ThomJ.02,special_teams,22,,,,,
player,201209090chi,chi,ThomJ.02,st_pct,67%,,,,,
player,201209090chi,chi,WeemEr00,pos,WR,,,,,
player,201209090chi,chi,WeemEr00,offense,0,,,,,
player,201209090chi,chi,WeemEr00,off_pct,0%,,,,,
player,201209090chi,chi,WeemEr00,defense,0,,,,,
player,201209090chi,chi,WeemEr00,def_pct,0%,,,,,
player,201209090chi,chi,WeemEr00,special_teams,21,,,,,
player,201209090chi,chi,WeemEr00,st_pct,64%,,,,,
player,201209090chi,chi,McMaSh99,pos,CB,,,,,
player,201209090chi,chi,McMaSh99,offense,0,,,,,
player,201209090chi,chi,McMaSh99,off_pct,0%,,,,,
player,201209090chi,chi,McMaSh99,defense,0,,,,,
player,201209090chi,chi,McMaSh99,def_pct,0%,,,,,
player,201209090chi,chi,McMaSh99,special_teams,18,,,,,
player,201209090chi,chi,McMaSh99,st_pct,55%,,,,,
player,201209090chi,chi,WaltAn01,pos,FS,,,,,
player,201209090chi,chi,WaltAn01,offense,0,,,,,
player,201209090chi,chi,WaltAn01,off_pct,0%,,,,,
player,201209090chi,chi,WaltAn01,defense,0,,,,,
player,201209090chi,chi,WaltAn01,def_pct,0%,,,,,
player,201209090chi,chi,WaltAn01,special_teams,17,,,,,
player,201209090chi,chi,WaltAn01,st_pct,52%,,,,,
player,201209090chi,chi,gouldrob01,pos,K,,,,,
player,201209090chi,chi,gouldrob01,offense,0,,,,,
player,201209090chi,chi,gouldrob01,off_pct,0%,,,,,
player,201209090chi,chi,gouldrob01,defense,0,,,,,
player,201209090chi,chi,gouldrob01,def_pct,0%,,,,,
player,201209090chi,chi,gouldrob01,special_teams,15,,,,,
player,201209090chi,chi,gouldrob01,st_pct,45%,,,,,
player,201209090chi,chi,MannPa20,pos,LS,,,,,
player,201209090chi,chi,MannPa20,offense,0,,,,,
player,201209090chi,chi,MannPa20,off_pct,0%,,,,,
player,201209090chi,chi,MannPa20,defense,0,,,,,
player,201209090chi,chi,MannPa20,def_pct,0%,,,,,
player,201209090chi,chi,MannPa20,special_teams,12,,,,,
player,201209090chi,chi,MannPa20,st_pct,36%,,,,,
player,201209090chi,chi,PodlAd20,pos,P,,,,,
player,201209090chi,chi,PodlAd20,offense,0,,,,,
player,201209090chi,chi,PodlAd20,off_pct,0%,,,,,
player,201209090chi,chi,PodlAd20,defense,0,,,,,
player,201209090chi,chi,PodlAd20,def_pct,0%,,,,,
player,201209090chi,chi,PodlAd20,special_teams,12,,,,,
player,201209090chi,chi,PodlAd20,st_pct,36%,,,,,
player,201209090chi,chi,AlleAr00,pos,RB,,,,,
player,201209090chi,chi,AlleAr00,offense,0,,,,,
player,201209090chi,chi,AlleAr00,off_pct,0%,,,,,
player,201209090chi,chi,AlleAr00,defense,0,,,,,
player,201209090chi,chi,AlleAr00,def_pct,0%,,,,,
player,201209090chi,chi,AlleAr00,special_teams,9,,,,,
player,201209090chi,chi,AlleAr00,st_pct,27%,,,,,
player,201209090chi,clt,McGlMi20,pos,G,,,,,
player,201209090chi,clt,McGlMi20,offense,66,,,,,
player,201209090chi,clt,McGlMi20,off_pct,100%,,,,,
player,201209090chi,clt,McGlMi20,defense,0,,,,,
player,201209090chi,clt,McGlMi20,def_pct,0%,,,,,
player,201209090chi,clt,McGlMi20,special_teams,4,,,,,
player,201209090chi,clt,McGlMi20,st_pct,12%,,,,,
player,201209090chi,clt,OlseSe20,pos,G,,,,,
player,201209090chi,clt,OlseSe20,offense,66,,,,,
player,201209090chi,clt,OlseSe20,off_pct,100%,,,,,
player,201209090chi,clt,OlseSe20,defense,0,,,,,
player,201209090chi,clt,OlseSe20,def_pct,0%,,,,,
player,201209090chi,clt,OlseSe20,special_teams,4,,,,,
player,201209090chi,clt,OlseSe20,st_pct,12%,,,,,
player,201209090chi,clt,CastAn00,pos,T,,,,,
player,201209090chi,clt,CastAn00,offense,66,,,,,
player,201209090chi,clt,CastAn00,off_pct,100%,,,,,
player,201209090chi,clt,CastAn00,defense,0,,,,,
player,201209090chi,clt,CastAn00,def_pct,0%,,,,,
player,201209090chi,clt,CastAn00,special_teams,4,,,,,
player,201209090chi,clt,CastAn00,st_pct,12%,,,,,
player,201209090chi,clt,SateSa20,pos,C,,,,,
player,201209090chi,clt,SateSa20,offense,66,,,,,
player,201209090chi,clt,SateSa20,off_pct,100%,,,,,
player,201209090chi,clt,SateSa20,defense,0,,,,,
player,201209090chi,clt,SateSa20,def_pct,0%,,,,,
