game,2012,3,20120923,201209230den,htx,"Houston Texans",31,den,"Denver Broncos",25
player,201209230den,htx,JackKa99,qb_hits,0,,,,,
player,201209230den,htx,JackKa99,fumbles_rec,0,,,,,
player,201209230den,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201209230den,htx,JackKa99,fumbles_forced,0,,,,,
player,201209230den,htx,DempQu99,def_int,0,,,,,
player,201209230den,htx,DempQu99,def_int_yds,0,,,,,
player,201209230den,htx,DempQu99,def_int_td,0,,,,,
player,201209230den,htx,DempQu99,def_int_long,0,,,,,
player,201209230den,htx,DempQu99,pass_defended,1,,,,,
player,201209230den,htx,DempQu99,sacks,0.0,,,,,
player,201209230den,htx,DempQu99,tackles_combined,7,,,,,
player,201209230den,htx,DempQu99,tackles_solo,6,,,,,
player,201209230den,htx,DempQu99,tackles_assists,1,,,,,
player,201209230den,htx,DempQu99,tackles_loss,1,,,,,
player,201209230den,htx,DempQu99,qb_hits,0,,,,,
player,201209230den,htx,DempQu99,fumbles_rec,0,,,,,
player,201209230den,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201209230den,htx,DempQu99,fumbles_forced,0,,,,,
player,201209230den,htx,CushBr99,def_int,0,,,,,
player,201209230den,htx,CushBr99,def_int_yds,0,,,,,
player,201209230den,htx,CushBr99,def_int_td,0,,,,,
player,201209230den,htx,CushBr99,def_int_long,0,,,,,
player,201209230den,htx,CushBr99,pass_defended,1,,,,,
player,201209230den,htx,CushBr99,sacks,0.0,,,,,
player,201209230den,htx,CushBr99,tackles_combined,6,,,,,
player,201209230den,htx,CushBr99,tackles_solo,5,,,,,
player,201209230den,htx,CushBr99,tackles_assists,1,,,,,
player,201209230den,htx,CushBr99,tackles_loss,0,,,,,
player,201209230den,htx,CushBr99,qb_hits,1,,,,,
player,201209230den,htx,CushBr99,fumbles_rec,0,,,,,
player,201209230den,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201209230den,htx,CushBr99,fumbles_forced,0,,,,,
player,201209230den,htx,JoseJo20,def_int,0,,,,,
player,201209230den,htx,JoseJo20,def_int_yds,0,,,,,
player,201209230den,htx,JoseJo20,def_int_td,0,,,,,
player,201209230den,htx,JoseJo20,def_int_long,0,,,,,
player,201209230den,htx,JoseJo20,pass_defended,3,,,,,
player,201209230den,htx,JoseJo20,sacks,0.0,,,,,
player,201209230den,htx,JoseJo20,tackles_combined,5,,,,,
player,201209230den,htx,JoseJo20,tackles_solo,5,,,,,
player,201209230den,htx,JoseJo20,tackles_assists,0,,,,,
player,201209230den,htx,JoseJo20,tackles_loss,0,,,,,
player,201209230den,htx,JoseJo20,qb_hits,0,,,,,
player,201209230den,htx,JoseJo20,fumbles_rec,0,,,,,
player,201209230den,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201209230den,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201209230den,htx,JoseJo20,fumbles_forced,0,,,,,
player,201209230den,htx,MannDa21,def_int,0,,,,,
player,201209230den,htx,MannDa21,def_int_yds,0,,,,,
player,201209230den,htx,MannDa21,def_int_td,0,,,,,
player,201209230den,htx,MannDa21,def_int_long,0,,,,,
player,201209230den,htx,MannDa21,pass_defended,0,,,,,
player,201209230den,htx,MannDa21,sacks,0.0,,,,,
player,201209230den,htx,MannDa21,tackles_combined,3,,,,,
player,201209230den,htx,MannDa21,tackles_solo,2,,,,,
player,201209230den,htx,MannDa21,tackles_assists,1,,,,,
player,201209230den,htx,MannDa21,tackles_loss,0,,,,,
player,201209230den,htx,MannDa21,qb_hits,0,,,,,
player,201209230den,htx,MannDa21,fumbles_rec,0,,,,,
player,201209230den,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201209230den,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201209230den,htx,MannDa21,fumbles_forced,0,,,,,
player,201209230den,htx,BarwCo99,def_int,0,,,,,
player,201209230den,htx,BarwCo99,def_int_yds,0,,,,,
player,201209230den,htx,BarwCo99,def_int_td,0,,,,,
player,201209230den,htx,BarwCo99,def_int_long,0,,,,,
player,201209230den,htx,BarwCo99,pass_defended,0,,,,,
player,201209230den,htx,BarwCo99,sacks,0.0,,,,,
player,201209230den,htx,BarwCo99,tackles_combined,2,,,,,
player,201209230den,htx,BarwCo99,tackles_solo,2,,,,,
player,201209230den,htx,BarwCo99,tackles_assists,0,,,,,
player,201209230den,htx,BarwCo99,tackles_loss,0,,,,,
player,201209230den,htx,BarwCo99,qb_hits,0,,,,,
player,201209230den,htx,BarwCo99,fumbles_rec,1,,,,,
player,201209230den,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201209230den,htx,BarwCo99,fumbles_forced,0,,,,,
player,201209230den,htx,JameBr20,def_int,0,,,,,
player,201209230den,htx,JameBr20,def_int_yds,0,,,,,
player,201209230den,htx,JameBr20,def_int_td,0,,,,,
player,201209230den,htx,JameBr20,def_int_long,0,,,,,
player,201209230den,htx,JameBr20,pass_defended,0,,,,,
player,201209230den,htx,JameBr20,sacks,0.0,,,,,
player,201209230den,htx,JameBr20,tackles_combined,2,,,,,
player,201209230den,htx,JameBr20,tackles_solo,2,,,,,
player,201209230den,htx,JameBr20,tackles_assists,0,,,,,
player,201209230den,htx,JameBr20,tackles_loss,1,,,,,
player,201209230den,htx,JameBr20,qb_hits,0,,,,,
player,201209230den,htx,JameBr20,fumbles_rec,0,,,,,
player,201209230den,htx,JameBr20,fumbles_rec_yds,0,,,,,
player,201209230den,htx,JameBr20,fumbles_rec_td,0,,,,,
player,201209230den,htx,JameBr20,fumbles_forced,0,,,,,
player,201209230den,htx,MercWh00,def_int,0,,,,,
player,201209230den,htx,MercWh00,def_int_yds,0,,,,,
player,201209230den,htx,MercWh00,def_int_td,0,,,,,
player,201209230den,htx,MercWh00,def_int_long,0,,,,,
player,201209230den,htx,MercWh00,pass_defended,0,,,,,
player,201209230den,htx,MercWh00,sacks,0.0,,,,,
player,201209230den,htx,MercWh00,tackles_combined,2,,,,,
player,201209230den,htx,MercWh00,tackles_solo,2,,,,,
player,201209230den,htx,MercWh00,tackles_assists,0,,,,,
player,201209230den,htx,MercWh00,tackles_loss,0,,,,,
player,201209230den,htx,MercWh00,qb_hits,0,,,,,
player,201209230den,htx,MercWh00,fumbles_rec,0,,,,,
player,201209230den,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201209230den,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201209230den,htx,MercWh00,fumbles_forced,0,,,,,
player,201209230den,htx,NadiJe00,def_int,0,,,,,
player,201209230den,htx,NadiJe00,def_int_yds,0,,,,,
player,201209230den,htx,NadiJe00,def_int_td,0,,,,,
player,201209230den,htx,NadiJe00,def_int_long,0,,,,,
player,201209230den,htx,NadiJe00,pass_defended,0,,,,,
player,201209230den,htx,NadiJe00,sacks,0.0,,,,,
player,201209230den,htx,NadiJe00,tackles_combined,2,,,,,
player,201209230den,htx,NadiJe00,tackles_solo,1,,,,,
player,201209230den,htx,NadiJe00,tackles_assists,1,,,,,
player,201209230den,htx,NadiJe00,tackles_loss,0,,,,,
player,201209230den,htx,NadiJe00,qb_hits,0,,,,,
player,201209230den,htx,NadiJe00,fumbles_rec,0,,,,,
player,201209230den,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201209230den,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201209230den,htx,NadiJe00,fumbles_forced,0,,,,,
player,201209230den,htx,QuinGl99,def_int,0,,,,,
player,201209230den,htx,QuinGl99,def_int_yds,0,,,,,
player,201209230den,htx,QuinGl99,def_int_td,0,,,,,
player,201209230den,htx,QuinGl99,def_int_long,0,,,,,
player,201209230den,htx,QuinGl99,pass_defended,2,,,,,
player,201209230den,htx,QuinGl99,sacks,0.0,,,,,
player,201209230den,htx,QuinGl99,tackles_combined,2,,,,,
player,201209230den,htx,QuinGl99,tackles_solo,2,,,,,
player,201209230den,htx,QuinGl99,tackles_assists,0,,,,,
player,201209230den,htx,QuinGl99,tackles_loss,0,,,,,
player,201209230den,htx,QuinGl99,qb_hits,0,,,,,
player,201209230den,htx,QuinGl99,fumbles_rec,0,,,,,
player,201209230den,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201209230den,htx,QuinGl99,fumbles_forced,0,,,,,
player,201209230den,htx,SmitAn22,def_int,0,,,,,
player,201209230den,htx,SmitAn22,def_int_yds,0,,,,,
player,201209230den,htx,SmitAn22,def_int_td,0,,,,,
player,201209230den,htx,SmitAn22,def_int_long,0,,,,,
player,201209230den,htx,SmitAn22,pass_defended,0,,,,,
player,201209230den,htx,SmitAn22,sacks,0.0,,,,,
player,201209230den,htx,SmitAn22,tackles_combined,2,,,,,
player,201209230den,htx,SmitAn22,tackles_solo,1,,,,,
player,201209230den,htx,SmitAn22,tackles_assists,1,,,,,
player,201209230den,htx,SmitAn22,tackles_loss,0,,,,,
player,201209230den,htx,SmitAn22,qb_hits,2,,,,,
player,201209230den,htx,SmitAn22,fumbles_rec,0,,,,,
player,201209230den,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201209230den,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201209230den,htx,SmitAn22,fumbles_forced,0,,,,,
player,201209230den,htx,AlexMi01,def_int,0,,,,,
player,201209230den,htx,AlexMi01,def_int_yds,0,,,,,
player,201209230den,htx,AlexMi01,def_int_td,0,,,,,
player,201209230den,htx,AlexMi01,def_int_long,0,,,,,
player,201209230den,htx,AlexMi01,pass_defended,0,,,,,
player,201209230den,htx,AlexMi01,sacks,0.0,,,,,
player,201209230den,htx,AlexMi01,tackles_combined,1,,,,,
player,201209230den,htx,AlexMi01,tackles_solo,1,,,,,
player,201209230den,htx,AlexMi01,tackles_assists,0,,,,,
player,201209230den,htx,AlexMi01,tackles_loss,0,,,,,
player,201209230den,htx,AlexMi01,qb_hits,0,,,,,
player,201209230den,htx,AlexMi01,fumbles_rec,0,,,,,
player,201209230den,htx,AlexMi01,fumbles_rec_yds,0,,,,,
player,201209230den,htx,AlexMi01,fumbles_rec_td,0,,,,,
player,201209230den,htx,AlexMi01,fumbles_forced,0,,,,,
player,201209230den,htx,CodySh20,def_int,0,,,,,
player,201209230den,htx,CodySh20,def_int_yds,0,,,,,
player,201209230den,htx,CodySh20,def_int_td,0,,,,,
player,201209230den,htx,CodySh20,def_int_long,0,,,,,
player,201209230den,htx,CodySh20,pass_defended,0,,,,,
player,201209230den,htx,CodySh20,sacks,0.0,,,,,
player,201209230den,htx,CodySh20,tackles_combined,1,,,,,
player,201209230den,htx,CodySh20,tackles_solo,1,,,,,
player,201209230den,htx,CodySh20,tackles_assists,0,,,,,
player,201209230den,htx,CodySh20,tackles_loss,0,,,,,
player,201209230den,htx,CodySh20,qb_hits,0,,,,,
player,201209230den,htx,CodySh20,fumbles_rec,0,,,,,
player,201209230den,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201209230den,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201209230den,htx,CodySh20,fumbles_forced,0,,,,,
player,201209230den,htx,ForsJu00,def_int,0,,,,,
player,201209230den,htx,ForsJu00,def_int_yds,0,,,,,
player,201209230den,htx,ForsJu00,def_int_td,0,,,,,
player,201209230den,htx,ForsJu00,def_int_long,0,,,,,
player,201209230den,htx,ForsJu00,pass_defended,0,,,,,
player,201209230den,htx,ForsJu00,sacks,0.0,,,,,
player,201209230den,htx,ForsJu00,tackles_combined,1,,,,,
player,201209230den,htx,ForsJu00,tackles_solo,1,,,,,
player,201209230den,htx,ForsJu00,tackles_assists,0,,,,,
player,201209230den,htx,ForsJu00,tackles_loss,0,,,,,
player,201209230den,htx,ForsJu00,qb_hits,0,,,,,
player,201209230den,htx,ForsJu00,fumbles_rec,0,,,,,
player,201209230den,htx,ForsJu00,fumbles_rec_yds,0,,,,,
player,201209230den,htx,ForsJu00,fumbles_rec_td,0,,,,,
player,201209230den,htx,ForsJu00,fumbles_forced,0,,,,,
player,201209230den,htx,GrahGa00,def_int,0,,,,,
player,201209230den,htx,GrahGa00,def_int_yds,0,,,,,
player,201209230den,htx,GrahGa00,def_int_td,0,,,,,
player,201209230den,htx,GrahGa00,def_int_long,0,,,,,
player,201209230den,htx,GrahGa00,pass_defended,0,,,,,
player,201209230den,htx,GrahGa00,sacks,0.0,,,,,
player,201209230den,htx,GrahGa00,tackles_combined,1,,,,,
player,201209230den,htx,GrahGa00,tackles_solo,1,,,,,
player,201209230den,htx,GrahGa00,tackles_assists,0,,,,,
player,201209230den,htx,GrahGa00,tackles_loss,0,,,,,
player,201209230den,htx,GrahGa00,qb_hits,0,,,,,
player,201209230den,htx,GrahGa00,fumbles_rec,0,,,,,
player,201209230den,htx,GrahGa00,fumbles_rec_yds,0,,,,,
player,201209230den,htx,GrahGa00,fumbles_rec_td,0,,,,,
player,201209230den,htx,GrahGa00,fumbles_forced,0,,,,,
player,201209230den,htx,JamiTi99,def_int,0,,,,,
player,201209230den,htx,JamiTi99,def_int_yds,0,,,,,
player,201209230den,htx,JamiTi99,def_int_td,0,,,,,
player,201209230den,htx,JamiTi99,def_int_long,0,,,,,
player,201209230den,htx,JamiTi99,pass_defended,0,,,,,
player,201209230den,htx,JamiTi99,sacks,0.0,,,,,
player,201209230den,htx,JamiTi99,tackles_combined,1,,,,,
player,201209230den,htx,JamiTi99,tackles_solo,1,,,,,
player,201209230den,htx,JamiTi99,tackles_assists,0,,,,,
player,201209230den,htx,JamiTi99,tackles_loss,0,,,,,
player,201209230den,htx,JamiTi99,qb_hits,0,,,,,
player,201209230den,htx,JamiTi99,fumbles_rec,0,,,,,
player,201209230den,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201209230den,htx,JamiTi99,fumbles_forced,0,,,,,
player,201209230den,htx,KeoxSh00,def_int,0,,,,,
player,201209230den,htx,KeoxSh00,def_int_yds,0,,,,,
player,201209230den,htx,KeoxSh00,def_int_td,0,,,,,
player,201209230den,htx,KeoxSh00,def_int_long,0,,,,,
player,201209230den,htx,KeoxSh00,pass_defended,0,,,,,
player,201209230den,htx,KeoxSh00,sacks,0.0,,,,,
player,201209230den,htx,KeoxSh00,tackles_combined,1,,,,,
player,201209230den,htx,KeoxSh00,tackles_solo,1,,,,,
player,201209230den,htx,KeoxSh00,tackles_assists,0,,,,,
player,201209230den,htx,KeoxSh00,tackles_loss,0,,,,,
player,201209230den,htx,KeoxSh00,qb_hits,0,,,,,
player,201209230den,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201209230den,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201209230den,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201209230den,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201209230den,htx,McCaBr99,def_int,0,,,,,
player,201209230den,htx,McCaBr99,def_int_yds,0,,,,,
player,201209230den,htx,McCaBr99,def_int_td,0,,,,,
player,201209230den,htx,McCaBr99,def_int_long,0,,,,,
player,201209230den,htx,McCaBr99,pass_defended,1,,,,,
player,201209230den,htx,McCaBr99,sacks,0.0,,,,,
player,201209230den,htx,McCaBr99,tackles_combined,1,,,,,
player,201209230den,htx,McCaBr99,tackles_solo,1,,,,,
player,201209230den,htx,McCaBr99,tackles_assists,0,,,,,
player,201209230den,htx,McCaBr99,tackles_loss,0,,,,,
player,201209230den,htx,McCaBr99,qb_hits,0,,,,,
player,201209230den,htx,McCaBr99,fumbles_rec,0,,,,,
player,201209230den,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201209230den,htx,McCaBr99,fumbles_forced,0,,,,,
player,201209230den,htx,MitcEa99,def_int,0,,,,,
player,201209230den,htx,MitcEa99,def_int_yds,0,,,,,
player,201209230den,htx,MitcEa99,def_int_td,0,,,,,
player,201209230den,htx,MitcEa99,def_int_long,0,,,,,
player,201209230den,htx,MitcEa99,pass_defended,2,,,,,
player,201209230den,htx,MitcEa99,sacks,0.0,,,,,
player,201209230den,htx,MitcEa99,tackles_combined,1,,,,,
player,201209230den,htx,MitcEa99,tackles_solo,1,,,,,
player,201209230den,htx,MitcEa99,tackles_assists,0,,,,,
player,201209230den,htx,MitcEa99,tackles_loss,0,,,,,
player,201209230den,htx,MitcEa99,qb_hits,0,,,,,
player,201209230den,htx,MitcEa99,fumbles_rec,0,,,,,
player,201209230den,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201209230den,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201209230den,htx,MitcEa99,fumbles_forced,0,,,,,
player,201209230den,den,WoodWe20,def_int,1,,,,,
player,201209230den,den,WoodWe20,def_int_yds,7,,,,,
player,201209230den,den,WoodWe20,def_int_td,0,,,,,
player,201209230den,den,WoodWe20,def_int_long,7,,,,,
player,201209230den,den,WoodWe20,pass_defended,1,,,,,
player,201209230den,den,WoodWe20,sacks,0.0,,,,,
player,201209230den,den,WoodWe20,tackles_combined,2,,,,,
player,201209230den,den,WoodWe20,tackles_solo,2,,,,,
player,201209230den,den,WoodWe20,tackles_assists,0,,,,,
player,201209230den,den,WoodWe20,tackles_loss,0,,,,,
player,201209230den,den,WoodWe20,qb_hits,0,,,,,
player,201209230den,den,WoodWe20,fumbles_rec,0,,,,,
player,201209230den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201209230den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201209230den,den,WoodWe20,fumbles_forced,0,,,,,
player,201209230den,den,DumeEl20,def_int,0,,,,,
player,201209230den,den,DumeEl20,def_int_yds,0,,,,,
player,201209230den,den,DumeEl20,def_int_td,0,,,,,
player,201209230den,den,DumeEl20,def_int_long,0,,,,,
player,201209230den,den,DumeEl20,pass_defended,0,,,,,
player,201209230den,den,DumeEl20,sacks,1.0,,,,,
player,201209230den,den,DumeEl20,tackles_combined,5,,,,,
player,201209230den,den,DumeEl20,tackles_solo,4,,,,,
player,201209230den,den,DumeEl20,tackles_assists,1,,,,,
player,201209230den,den,DumeEl20,tackles_loss,1,,,,,
player,201209230den,den,DumeEl20,qb_hits,3,,,,,
player,201209230den,den,DumeEl20,fumbles_rec,0,,,,,
player,201209230den,den,DumeEl20,fumbles_rec_yds,0,,,,,
player,201209230den,den,DumeEl20,fumbles_rec_td,0,,,,,
player,201209230den,den,DumeEl20,fumbles_forced,0,,,,,
player,201209230den,den,MoorRa00,def_int,0,,,,,
player,201209230den,den,MoorRa00,def_int_yds,0,,,,,
player,201209230den,den,MoorRa00,def_int_td,0,,,,,
player,201209230den,den,MoorRa00,def_int_long,0,,,,,
player,201209230den,den,MoorRa00,pass_defended,0,,,,,
player,201209230den,den,MoorRa00,sacks,0.0,,,,,
player,201209230den,den,MoorRa00,tackles_combined,9,,,,,
player,201209230den,den,MoorRa00,tackles_solo,9,,,,,
player,201209230den,den,MoorRa00,tackles_assists,0,,,,,
player,201209230den,den,MoorRa00,tackles_loss,0,,,,,
player,201209230den,den,MoorRa00,qb_hits,0,,,,,
player,201209230den,den,MoorRa00,fumbles_rec,0,,,,,
player,201209230den,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201209230den,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201209230den,den,MoorRa00,fumbles_forced,0,,,,,
player,201209230den,den,AdamMi21,def_int,0,,,,,
player,201209230den,den,AdamMi21,def_int_yds,0,,,,,
player,201209230den,den,AdamMi21,def_int_td,0,,,,,
player,201209230den,den,AdamMi21,def_int_long,0,,,,,
player,201209230den,den,AdamMi21,pass_defended,3,,,,,
player,201209230den,den,AdamMi21,sacks,0.0,,,,,
player,201209230den,den,AdamMi21,tackles_combined,6,,,,,
player,201209230den,den,AdamMi21,tackles_solo,4,,,,,
player,201209230den,den,AdamMi21,tackles_assists,2,,,,,
player,201209230den,den,AdamMi21,tackles_loss,0,,,,,
player,201209230den,den,AdamMi21,qb_hits,1,,,,,
player,201209230den,den,AdamMi21,fumbles_rec,0,,,,,
player,201209230den,den,AdamMi21,fumbles_rec_yds,0,,,,,
player,201209230den,den,AdamMi21,fumbles_rec_td,0,,,,,
player,201209230den,den,AdamMi21,fumbles_forced,0,,,,,
player,201209230den,den,BannJu20,def_int,0,,,,,
player,201209230den,den,BannJu20,def_int_yds,0,,,,,
player,201209230den,den,BannJu20,def_int_td,0,,,,,
player,201209230den,den,BannJu20,def_int_long,0,,,,,
player,201209230den,den,BannJu20,pass_defended,1,,,,,
player,201209230den,den,BannJu20,sacks,0.0,,,,,
player,201209230den,den,BannJu20,tackles_combined,5,,,,,
player,201209230den,den,BannJu20,tackles_solo,3,,,,,
player,201209230den,den,BannJu20,tackles_assists,2,,,,,
player,201209230den,den,BannJu20,tackles_loss,0,,,,,
player,201209230den,den,BannJu20,qb_hits,0,,,,,
player,201209230den,den,BannJu20,fumbles_rec,1,,,,,
player,201209230den,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201209230den,den,BannJu20,fumbles_rec_td,0,,,,,
player,201209230den,den,BannJu20,fumbles_forced,0,,,,,
player,201209230den,den,VickKe99,def_int,0,,,,,
player,201209230den,den,VickKe99,def_int_yds,0,,,,,
player,201209230den,den,VickKe99,def_int_td,0,,,,,
player,201209230den,den,VickKe99,def_int_long,0,,,,,
player,201209230den,den,VickKe99,pass_defended,0,,,,,
player,201209230den,den,VickKe99,sacks,0.0,,,,,
player,201209230den,den,VickKe99,tackles_combined,5,,,,,
player,201209230den,den,VickKe99,tackles_solo,3,,,,,
player,201209230den,den,VickKe99,tackles_assists,2,,,,,
player,201209230den,den,VickKe99,tackles_loss,0,,,,,
player,201209230den,den,VickKe99,qb_hits,0,,,,,
player,201209230den,den,VickKe99,fumbles_rec,0,,,,,
player,201209230den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201209230den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201209230den,den,VickKe99,fumbles_forced,1,,,,,
player,201209230den,den,WolfDe00,def_int,0,,,,,
player,201209230den,den,WolfDe00,def_int_yds,0,,,,,
player,201209230den,den,WolfDe00,def_int_td,0,,,,,
player,201209230den,den,WolfDe00,def_int_long,0,,,,,
player,201209230den,den,WolfDe00,pass_defended,0,,,,,
player,201209230den,den,WolfDe00,sacks,0.0,,,,,
player,201209230den,den,WolfDe00,tackles_combined,5,,,,,
player,201209230den,den,WolfDe00,tackles_solo,1,,,,,
player,201209230den,den,WolfDe00,tackles_assists,4,,,,,
player,201209230den,den,WolfDe00,tackles_loss,0,,,,,
player,201209230den,den,WolfDe00,qb_hits,0,,,,,
player,201209230den,den,WolfDe00,fumbles_rec,0,,,,,
player,201209230den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201209230den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201209230den,den,WolfDe00,fumbles_forced,0,,,,,
player,201209230den,den,HarrCh01,def_int,0,,,,,
player,201209230den,den,HarrCh01,def_int_yds,0,,,,,
player,201209230den,den,HarrCh01,def_int_td,0,,,,,
player,201209230den,den,HarrCh01,def_int_long,0,,,,,
player,201209230den,den,HarrCh01,pass_defended,1,,,,,
player,201209230den,den,HarrCh01,sacks,0.0,,,,,
player,201209230den,den,HarrCh01,tackles_combined,4,,,,,
player,201209230den,den,HarrCh01,tackles_solo,4,,,,,
player,201209230den,den,HarrCh01,tackles_assists,0,,,,,
player,201209230den,den,HarrCh01,tackles_loss,0,,,,,
player,201209230den,den,HarrCh01,qb_hits,0,,,,,
player,201209230den,den,HarrCh01,fumbles_rec,0,,,,,
player,201209230den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201209230den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201209230den,den,HarrCh01,fumbles_forced,0,,,,,
player,201209230den,den,MaysJo99,def_int,0,,,,,
player,201209230den,den,MaysJo99,def_int_yds,0,,,,,
player,201209230den,den,MaysJo99,def_int_td,0,,,,,
player,201209230den,den,MaysJo99,def_int_long,0,,,,,
player,201209230den,den,MaysJo99,pass_defended,0,,,,,
player,201209230den,den,MaysJo99,sacks,0.0,,,,,
player,201209230den,den,MaysJo99,tackles_combined,3,,,,,
player,201209230den,den,MaysJo99,tackles_solo,1,,,,,
player,201209230den,den,MaysJo99,tackles_assists,2,,,,,
player,201209230den,den,MaysJo99,tackles_loss,0,,,,,
player,201209230den,den,MaysJo99,qb_hits,0,,,,,
player,201209230den,den,MaysJo99,fumbles_rec,0,,,,,
player,201209230den,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201209230den,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201209230den,den,MaysJo99,fumbles_forced,0,,,,,
player,201209230den,den,MillVo00,def_int,0,,,,,
player,201209230den,den,MillVo00,def_int_yds,0,,,,,
player,201209230den,den,MillVo00,def_int_td,0,,,,,
player,201209230den,den,MillVo00,def_int_long,0,,,,,
player,201209230den,den,MillVo00,pass_defended,0,,,,,
player,201209230den,den,MillVo00,sacks,0.0,,,,,
player,201209230den,den,MillVo00,tackles_combined,3,,,,,
player,201209230den,den,MillVo00,tackles_solo,0,,,,,
player,201209230den,den,MillVo00,tackles_assists,3,,,,,
player,201209230den,den,MillVo00,tackles_loss,0,,,,,
player,201209230den,den,MillVo00,qb_hits,1,,,,,
player,201209230den,den,MillVo00,fumbles_rec,0,,,,,
player,201209230den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201209230den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201209230den,den,MillVo00,fumbles_forced,0,,,,,
player,201209230den,den,PortTr99,def_int,0,,,,,
player,201209230den,den,PortTr99,def_int_yds,0,,,,,
player,201209230den,den,PortTr99,def_int_td,0,,,,,
player,201209230den,den,PortTr99,def_int_long,0,,,,,
player,201209230den,den,PortTr99,pass_defended,0,,,,,
player,201209230den,den,PortTr99,sacks,0.0,,,,,
player,201209230den,den,PortTr99,tackles_combined,3,,,,,
player,201209230den,den,PortTr99,tackles_solo,2,,,,,
player,201209230den,den,PortTr99,tackles_assists,1,,,,,
player,201209230den,den,PortTr99,tackles_loss,1,,,,,
player,201209230den,den,PortTr99,qb_hits,0,,,,,
player,201209230den,den,PortTr99,fumbles_rec,0,,,,,
player,201209230den,den,PortTr99,fumbles_rec_yds,0,,,,,
player,201209230den,den,PortTr99,fumbles_rec_td,0,,,,,
player,201209230den,den,PortTr99,fumbles_forced,0,,,,,
player,201209230den,den,UnreMi00,def_int,0,,,,,
player,201209230den,den,UnreMi00,def_int_yds,0,,,,,
player,201209230den,den,UnreMi00,def_int_td,0,,,,,
player,201209230den,den,UnreMi00,def_int_long,0,,,,,
player,201209230den,den,UnreMi00,pass_defended,0,,,,,
player,201209230den,den,UnreMi00,sacks,0.0,,,,,
player,201209230den,den,UnreMi00,tackles_combined,3,,,,,
player,201209230den,den,UnreMi00,tackles_solo,1,,,,,
player,201209230den,den,UnreMi00,tackles_assists,2,,,,,
player,201209230den,den,UnreMi00,tackles_loss,0,,,,,
player,201209230den,den,UnreMi00,qb_hits,0,,,,,
player,201209230den,den,UnreMi00,fumbles_rec,0,,,,,
player,201209230den,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201209230den,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201209230den,den,UnreMi00,fumbles_forced,0,,,,,
player,201209230den,den,BrooKe00,def_int,0,,,,,
player,201209230den,den,BrooKe00,def_int_yds,0,,,,,
player,201209230den,den,BrooKe00,def_int_td,0,,,,,
player,201209230den,den,BrooKe00,def_int_long,0,,,,,
