game,2012,3,20120923,201209230nor,kan,"Kansas City Chiefs",27,nor,"New Orleans Saints",24
player,201209230nor,kan,BerrEr99,tackles_assists,5,,,,,
player,201209230nor,kan,BerrEr99,tackles_loss,1,,,,,
player,201209230nor,kan,BerrEr99,qb_hits,0,,,,,
player,201209230nor,kan,BerrEr99,fumbles_rec,0,,,,,
player,201209230nor,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201209230nor,kan,BerrEr99,fumbles_forced,0,,,,,
player,201209230nor,kan,FlowBr99,def_int,0,,,,,
player,201209230nor,kan,FlowBr99,def_int_yds,0,,,,,
player,201209230nor,kan,FlowBr99,def_int_td,0,,,,,
player,201209230nor,kan,FlowBr99,def_int_long,0,,,,,
player,201209230nor,kan,FlowBr99,pass_defended,1,,,,,
player,201209230nor,kan,FlowBr99,sacks,0.0,,,,,
player,201209230nor,kan,FlowBr99,tackles_combined,5,,,,,
player,201209230nor,kan,FlowBr99,tackles_solo,4,,,,,
player,201209230nor,kan,FlowBr99,tackles_assists,1,,,,,
player,201209230nor,kan,FlowBr99,tackles_loss,0,,,,,
player,201209230nor,kan,FlowBr99,qb_hits,0,,,,,
player,201209230nor,kan,FlowBr99,fumbles_rec,0,,,,,
player,201209230nor,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201209230nor,kan,FlowBr99,fumbles_forced,0,,,,,
player,201209230nor,kan,BelcJo00,def_int,0,,,,,
player,201209230nor,kan,BelcJo00,def_int_yds,0,,,,,
player,201209230nor,kan,BelcJo00,def_int_td,0,,,,,
player,201209230nor,kan,BelcJo00,def_int_long,0,,,,,
player,201209230nor,kan,BelcJo00,pass_defended,0,,,,,
player,201209230nor,kan,BelcJo00,sacks,0.0,,,,,
player,201209230nor,kan,BelcJo00,tackles_combined,4,,,,,
player,201209230nor,kan,BelcJo00,tackles_solo,2,,,,,
player,201209230nor,kan,BelcJo00,tackles_assists,2,,,,,
player,201209230nor,kan,BelcJo00,tackles_loss,0,,,,,
player,201209230nor,kan,BelcJo00,qb_hits,0,,,,,
player,201209230nor,kan,BelcJo00,fumbles_rec,0,,,,,
player,201209230nor,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201209230nor,kan,BelcJo00,fumbles_forced,0,,,,,
player,201209230nor,kan,JackTy98,def_int,0,,,,,
player,201209230nor,kan,JackTy98,def_int_yds,0,,,,,
player,201209230nor,kan,JackTy98,def_int_td,0,,,,,
player,201209230nor,kan,JackTy98,def_int_long,0,,,,,
player,201209230nor,kan,JackTy98,pass_defended,0,,,,,
player,201209230nor,kan,JackTy98,sacks,0.0,,,,,
player,201209230nor,kan,JackTy98,tackles_combined,4,,,,,
player,201209230nor,kan,JackTy98,tackles_solo,2,,,,,
player,201209230nor,kan,JackTy98,tackles_assists,2,,,,,
player,201209230nor,kan,JackTy98,tackles_loss,0,,,,,
player,201209230nor,kan,JackTy98,qb_hits,0,,,,,
player,201209230nor,kan,JackTy98,fumbles_rec,0,,,,,
player,201209230nor,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201209230nor,kan,JackTy98,fumbles_forced,0,,,,,
player,201209230nor,kan,ArenJa99,def_int,0,,,,,
player,201209230nor,kan,ArenJa99,def_int_yds,0,,,,,
player,201209230nor,kan,ArenJa99,def_int_td,0,,,,,
player,201209230nor,kan,ArenJa99,def_int_long,0,,,,,
player,201209230nor,kan,ArenJa99,pass_defended,0,,,,,
player,201209230nor,kan,ArenJa99,sacks,0.0,,,,,
player,201209230nor,kan,ArenJa99,tackles_combined,2,,,,,
player,201209230nor,kan,ArenJa99,tackles_solo,2,,,,,
player,201209230nor,kan,ArenJa99,tackles_assists,0,,,,,
player,201209230nor,kan,ArenJa99,tackles_loss,0,,,,,
player,201209230nor,kan,ArenJa99,qb_hits,0,,,,,
player,201209230nor,kan,ArenJa99,fumbles_rec,0,,,,,
player,201209230nor,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201209230nor,kan,ArenJa99,fumbles_forced,0,,,,,
player,201209230nor,kan,ElamAb20,def_int,0,,,,,
player,201209230nor,kan,ElamAb20,def_int_yds,0,,,,,
player,201209230nor,kan,ElamAb20,def_int_td,0,,,,,
player,201209230nor,kan,ElamAb20,def_int_long,0,,,,,
player,201209230nor,kan,ElamAb20,pass_defended,0,,,,,
player,201209230nor,kan,ElamAb20,sacks,0.0,,,,,
player,201209230nor,kan,ElamAb20,tackles_combined,2,,,,,
player,201209230nor,kan,ElamAb20,tackles_solo,2,,,,,
player,201209230nor,kan,ElamAb20,tackles_assists,0,,,,,
player,201209230nor,kan,ElamAb20,tackles_loss,0,,,,,
player,201209230nor,kan,ElamAb20,qb_hits,0,,,,,
player,201209230nor,kan,ElamAb20,fumbles_rec,0,,,,,
player,201209230nor,kan,ElamAb20,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,ElamAb20,fumbles_rec_td,0,,,,,
player,201209230nor,kan,ElamAb20,fumbles_forced,0,,,,,
player,201209230nor,kan,JoneEd22,def_int,0,,,,,
player,201209230nor,kan,JoneEd22,def_int_yds,0,,,,,
player,201209230nor,kan,JoneEd22,def_int_td,0,,,,,
player,201209230nor,kan,JoneEd22,def_int_long,0,,,,,
player,201209230nor,kan,JoneEd22,pass_defended,0,,,,,
player,201209230nor,kan,JoneEd22,sacks,0.0,,,,,
player,201209230nor,kan,JoneEd22,tackles_combined,2,,,,,
player,201209230nor,kan,JoneEd22,tackles_solo,2,,,,,
player,201209230nor,kan,JoneEd22,tackles_assists,0,,,,,
player,201209230nor,kan,JoneEd22,tackles_loss,0,,,,,
player,201209230nor,kan,JoneEd22,qb_hits,0,,,,,
player,201209230nor,kan,JoneEd22,fumbles_rec,0,,,,,
player,201209230nor,kan,JoneEd22,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,JoneEd22,fumbles_rec_td,0,,,,,
player,201209230nor,kan,JoneEd22,fumbles_forced,0,,,,,
player,201209230nor,kan,BrowJa00,def_int,0,,,,,
player,201209230nor,kan,BrowJa00,def_int_yds,0,,,,,
player,201209230nor,kan,BrowJa00,def_int_td,0,,,,,
player,201209230nor,kan,BrowJa00,def_int_long,0,,,,,
player,201209230nor,kan,BrowJa00,pass_defended,0,,,,,
player,201209230nor,kan,BrowJa00,sacks,0.0,,,,,
player,201209230nor,kan,BrowJa00,tackles_combined,1,,,,,
player,201209230nor,kan,BrowJa00,tackles_solo,1,,,,,
player,201209230nor,kan,BrowJa00,tackles_assists,0,,,,,
player,201209230nor,kan,BrowJa00,tackles_loss,0,,,,,
player,201209230nor,kan,BrowJa00,qb_hits,0,,,,,
player,201209230nor,kan,BrowJa00,fumbles_rec,0,,,,,
player,201209230nor,kan,BrowJa00,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,BrowJa00,fumbles_rec_td,0,,,,,
player,201209230nor,kan,BrowJa00,fumbles_forced,0,,,,,
player,201209230nor,kan,DaniTr20,def_int,0,,,,,
player,201209230nor,kan,DaniTr20,def_int_yds,0,,,,,
player,201209230nor,kan,DaniTr20,def_int_td,0,,,,,
player,201209230nor,kan,DaniTr20,def_int_long,0,,,,,
player,201209230nor,kan,DaniTr20,pass_defended,1,,,,,
player,201209230nor,kan,DaniTr20,sacks,0.0,,,,,
player,201209230nor,kan,DaniTr20,tackles_combined,1,,,,,
player,201209230nor,kan,DaniTr20,tackles_solo,1,,,,,
player,201209230nor,kan,DaniTr20,tackles_assists,0,,,,,
player,201209230nor,kan,DaniTr20,tackles_loss,0,,,,,
player,201209230nor,kan,DaniTr20,qb_hits,0,,,,,
player,201209230nor,kan,DaniTr20,fumbles_rec,0,,,,,
player,201209230nor,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,DaniTr20,fumbles_rec_td,0,,,,,
player,201209230nor,kan,DaniTr20,fumbles_forced,0,,,,,
player,201209230nor,kan,DorsGl99,def_int,0,,,,,
player,201209230nor,kan,DorsGl99,def_int_yds,0,,,,,
player,201209230nor,kan,DorsGl99,def_int_td,0,,,,,
player,201209230nor,kan,DorsGl99,def_int_long,0,,,,,
player,201209230nor,kan,DorsGl99,pass_defended,0,,,,,
player,201209230nor,kan,DorsGl99,sacks,0.0,,,,,
player,201209230nor,kan,DorsGl99,tackles_combined,1,,,,,
player,201209230nor,kan,DorsGl99,tackles_solo,0,,,,,
player,201209230nor,kan,DorsGl99,tackles_assists,1,,,,,
player,201209230nor,kan,DorsGl99,tackles_loss,0,,,,,
player,201209230nor,kan,DorsGl99,qb_hits,0,,,,,
player,201209230nor,kan,DorsGl99,fumbles_rec,0,,,,,
player,201209230nor,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201209230nor,kan,DorsGl99,fumbles_forced,0,,,,,
player,201209230nor,kan,HartTy00,def_int,0,,,,,
player,201209230nor,kan,HartTy00,def_int_yds,0,,,,,
player,201209230nor,kan,HartTy00,def_int_td,0,,,,,
player,201209230nor,kan,HartTy00,def_int_long,0,,,,,
player,201209230nor,kan,HartTy00,pass_defended,0,,,,,
player,201209230nor,kan,HartTy00,sacks,0.0,,,,,
player,201209230nor,kan,HartTy00,tackles_combined,1,,,,,
player,201209230nor,kan,HartTy00,tackles_solo,1,,,,,
player,201209230nor,kan,HartTy00,tackles_assists,0,,,,,
player,201209230nor,kan,HartTy00,tackles_loss,0,,,,,
player,201209230nor,kan,HartTy00,qb_hits,0,,,,,
player,201209230nor,kan,HartTy00,fumbles_rec,0,,,,,
player,201209230nor,kan,HartTy00,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,HartTy00,fumbles_rec_td,0,,,,,
player,201209230nor,kan,HartTy00,fumbles_forced,0,,,,,
player,201209230nor,kan,PitoRo00,def_int,0,,,,,
player,201209230nor,kan,PitoRo00,def_int_yds,0,,,,,
player,201209230nor,kan,PitoRo00,def_int_td,0,,,,,
player,201209230nor,kan,PitoRo00,def_int_long,0,,,,,
player,201209230nor,kan,PitoRo00,pass_defended,0,,,,,
player,201209230nor,kan,PitoRo00,sacks,0.0,,,,,
player,201209230nor,kan,PitoRo00,tackles_combined,1,,,,,
player,201209230nor,kan,PitoRo00,tackles_solo,1,,,,,
player,201209230nor,kan,PitoRo00,tackles_assists,0,,,,,
player,201209230nor,kan,PitoRo00,tackles_loss,0,,,,,
player,201209230nor,kan,PitoRo00,qb_hits,1,,,,,
player,201209230nor,kan,PitoRo00,fumbles_rec,0,,,,,
player,201209230nor,kan,PitoRo00,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,PitoRo00,fumbles_rec_td,0,,,,,
player,201209230nor,kan,PitoRo00,fumbles_forced,0,,,,,
player,201209230nor,kan,PoweJe00,def_int,0,,,,,
player,201209230nor,kan,PoweJe00,def_int_yds,0,,,,,
player,201209230nor,kan,PoweJe00,def_int_td,0,,,,,
player,201209230nor,kan,PoweJe00,def_int_long,0,,,,,
player,201209230nor,kan,PoweJe00,pass_defended,0,,,,,
player,201209230nor,kan,PoweJe00,sacks,0.0,,,,,
player,201209230nor,kan,PoweJe00,tackles_combined,1,,,,,
player,201209230nor,kan,PoweJe00,tackles_solo,0,,,,,
player,201209230nor,kan,PoweJe00,tackles_assists,1,,,,,
player,201209230nor,kan,PoweJe00,tackles_loss,0,,,,,
player,201209230nor,kan,PoweJe00,qb_hits,0,,,,,
player,201209230nor,kan,PoweJe00,fumbles_rec,0,,,,,
player,201209230nor,kan,PoweJe00,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,PoweJe00,fumbles_rec_td,0,,,,,
player,201209230nor,kan,PoweJe00,fumbles_forced,0,,,,,
player,201209230nor,kan,SileBr99,def_int,0,,,,,
player,201209230nor,kan,SileBr99,def_int_yds,0,,,,,
player,201209230nor,kan,SileBr99,def_int_td,0,,,,,
player,201209230nor,kan,SileBr99,def_int_long,0,,,,,
player,201209230nor,kan,SileBr99,pass_defended,0,,,,,
player,201209230nor,kan,SileBr99,sacks,0.0,,,,,
player,201209230nor,kan,SileBr99,tackles_combined,1,,,,,
player,201209230nor,kan,SileBr99,tackles_solo,1,,,,,
player,201209230nor,kan,SileBr99,tackles_assists,0,,,,,
player,201209230nor,kan,SileBr99,tackles_loss,0,,,,,
player,201209230nor,kan,SileBr99,qb_hits,0,,,,,
player,201209230nor,kan,SileBr99,fumbles_rec,0,,,,,
player,201209230nor,kan,SileBr99,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,SileBr99,fumbles_rec_td,0,,,,,
player,201209230nor,kan,SileBr99,fumbles_forced,0,,,,,
player,201209230nor,kan,HaliTa20,def_int,0,,,,,
player,201209230nor,kan,HaliTa20,def_int_yds,0,,,,,
player,201209230nor,kan,HaliTa20,def_int_td,0,,,,,
player,201209230nor,kan,HaliTa20,def_int_long,0,,,,,
player,201209230nor,kan,HaliTa20,pass_defended,0,,,,,
player,201209230nor,kan,HaliTa20,sacks,0.0,,,,,
player,201209230nor,kan,HaliTa20,tackles_combined,0,,,,,
player,201209230nor,kan,HaliTa20,tackles_solo,0,,,,,
player,201209230nor,kan,HaliTa20,tackles_assists,0,,,,,
player,201209230nor,kan,HaliTa20,tackles_loss,0,,,,,
player,201209230nor,kan,HaliTa20,qb_hits,1,,,,,
player,201209230nor,kan,HaliTa20,fumbles_rec,0,,,,,
player,201209230nor,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201209230nor,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201209230nor,kan,HaliTa20,fumbles_forced,0,,,,,
player,201209230nor,nor,GreeJa22,def_int,1,,,,,
player,201209230nor,nor,GreeJa22,def_int_yds,28,,,,,
player,201209230nor,nor,GreeJa22,def_int_td,0,,,,,
player,201209230nor,nor,GreeJa22,def_int_long,28,,,,,
player,201209230nor,nor,GreeJa22,pass_defended,2,,,,,
player,201209230nor,nor,GreeJa22,sacks,0.0,,,,,
player,201209230nor,nor,GreeJa22,tackles_combined,5,,,,,
player,201209230nor,nor,GreeJa22,tackles_solo,5,,,,,
player,201209230nor,nor,GreeJa22,tackles_assists,0,,,,,
player,201209230nor,nor,GreeJa22,tackles_loss,0,,,,,
player,201209230nor,nor,GreeJa22,qb_hits,0,,,,,
player,201209230nor,nor,GreeJa22,fumbles_rec,0,,,,,
player,201209230nor,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201209230nor,nor,GreeJa22,fumbles_forced,0,,,,,
player,201209230nor,nor,GaleJu00,def_int,0,,,,,
player,201209230nor,nor,GaleJu00,def_int_yds,0,,,,,
player,201209230nor,nor,GaleJu00,def_int_td,0,,,,,
player,201209230nor,nor,GaleJu00,def_int_long,0,,,,,
player,201209230nor,nor,GaleJu00,pass_defended,0,,,,,
player,201209230nor,nor,GaleJu00,sacks,2.0,,,,,
player,201209230nor,nor,GaleJu00,tackles_combined,2,,,,,
player,201209230nor,nor,GaleJu00,tackles_solo,2,,,,,
player,201209230nor,nor,GaleJu00,tackles_assists,0,,,,,
player,201209230nor,nor,GaleJu00,tackles_loss,1,,,,,
player,201209230nor,nor,GaleJu00,qb_hits,1,,,,,
player,201209230nor,nor,GaleJu00,fumbles_rec,0,,,,,
player,201209230nor,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201209230nor,nor,GaleJu00,fumbles_forced,1,,,,,
player,201209230nor,nor,SmitWi99,def_int,0,,,,,
player,201209230nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201209230nor,nor,SmitWi99,def_int_td,0,,,,,
player,201209230nor,nor,SmitWi99,def_int_long,0,,,,,
player,201209230nor,nor,SmitWi99,pass_defended,0,,,,,
player,201209230nor,nor,SmitWi99,sacks,1.0,,,,,
player,201209230nor,nor,SmitWi99,tackles_combined,6,,,,,
player,201209230nor,nor,SmitWi99,tackles_solo,3,,,,,
player,201209230nor,nor,SmitWi99,tackles_assists,3,,,,,
player,201209230nor,nor,SmitWi99,tackles_loss,1,,,,,
player,201209230nor,nor,SmitWi99,qb_hits,3,,,,,
player,201209230nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201209230nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201209230nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201209230nor,nor,LoftCu99,def_int,0,,,,,
player,201209230nor,nor,LoftCu99,def_int_yds,0,,,,,
player,201209230nor,nor,LoftCu99,def_int_td,0,,,,,
player,201209230nor,nor,LoftCu99,def_int_long,0,,,,,
player,201209230nor,nor,LoftCu99,pass_defended,2,,,,,
player,201209230nor,nor,LoftCu99,sacks,0.0,,,,,
player,201209230nor,nor,LoftCu99,tackles_combined,13,,,,,
player,201209230nor,nor,LoftCu99,tackles_solo,9,,,,,
player,201209230nor,nor,LoftCu99,tackles_assists,4,,,,,
player,201209230nor,nor,LoftCu99,tackles_loss,0,,,,,
player,201209230nor,nor,LoftCu99,qb_hits,0,,,,,
player,201209230nor,nor,LoftCu99,fumbles_rec,0,,,,,
player,201209230nor,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201209230nor,nor,LoftCu99,fumbles_forced,0,,,,,
player,201209230nor,nor,HarpRo21,def_int,0,,,,,
player,201209230nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201209230nor,nor,HarpRo21,def_int_td,0,,,,,
player,201209230nor,nor,HarpRo21,def_int_long,0,,,,,
player,201209230nor,nor,HarpRo21,pass_defended,2,,,,,
player,201209230nor,nor,HarpRo21,sacks,0.0,,,,,
player,201209230nor,nor,HarpRo21,tackles_combined,10,,,,,
player,201209230nor,nor,HarpRo21,tackles_solo,7,,,,,
player,201209230nor,nor,HarpRo21,tackles_assists,3,,,,,
player,201209230nor,nor,HarpRo21,tackles_loss,1,,,,,
player,201209230nor,nor,HarpRo21,qb_hits,0,,,,,
player,201209230nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201209230nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201209230nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201209230nor,nor,HickAk00,def_int,0,,,,,
player,201209230nor,nor,HickAk00,def_int_yds,0,,,,,
player,201209230nor,nor,HickAk00,def_int_td,0,,,,,
player,201209230nor,nor,HickAk00,def_int_long,0,,,,,
player,201209230nor,nor,HickAk00,pass_defended,0,,,,,
player,201209230nor,nor,HickAk00,sacks,0.0,,,,,
player,201209230nor,nor,HickAk00,tackles_combined,8,,,,,
player,201209230nor,nor,HickAk00,tackles_solo,3,,,,,
player,201209230nor,nor,HickAk00,tackles_assists,5,,,,,
player,201209230nor,nor,HickAk00,tackles_loss,0,,,,,
player,201209230nor,nor,HickAk00,qb_hits,0,,,,,
player,201209230nor,nor,HickAk00,fumbles_rec,0,,,,,
player,201209230nor,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201209230nor,nor,HickAk00,fumbles_forced,0,,,,,
player,201209230nor,nor,JenkMa99,def_int,0,,,,,
player,201209230nor,nor,JenkMa99,def_int_yds,0,,,,,
player,201209230nor,nor,JenkMa99,def_int_td,0,,,,,
player,201209230nor,nor,JenkMa99,def_int_long,0,,,,,
player,201209230nor,nor,JenkMa99,pass_defended,1,,,,,
player,201209230nor,nor,JenkMa99,sacks,0.0,,,,,
player,201209230nor,nor,JenkMa99,tackles_combined,8,,,,,
player,201209230nor,nor,JenkMa99,tackles_solo,7,,,,,
player,201209230nor,nor,JenkMa99,tackles_assists,1,,,,,
player,201209230nor,nor,JenkMa99,tackles_loss,1,,,,,
player,201209230nor,nor,JenkMa99,qb_hits,0,,,,,
player,201209230nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201209230nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201209230nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201209230nor,nor,RobiPa99,def_int,0,,,,,
player,201209230nor,nor,RobiPa99,def_int_yds,0,,,,,
player,201209230nor,nor,RobiPa99,def_int_td,0,,,,,
player,201209230nor,nor,RobiPa99,def_int_long,0,,,,,
player,201209230nor,nor,RobiPa99,pass_defended,3,,,,,
player,201209230nor,nor,RobiPa99,sacks,0.0,,,,,
player,201209230nor,nor,RobiPa99,tackles_combined,8,,,,,
player,201209230nor,nor,RobiPa99,tackles_solo,5,,,,,
player,201209230nor,nor,RobiPa99,tackles_assists,3,,,,,
player,201209230nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201209230nor,nor,RobiPa99,qb_hits,0,,,,,
player,201209230nor,nor,RobiPa99,fumbles_rec,0,,,,,
player,201209230nor,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201209230nor,nor,RobiPa99,fumbles_forced,0,,,,,
player,201209230nor,nor,JordCa00,def_int,0,,,,,
player,201209230nor,nor,JordCa00,def_int_yds,0,,,,,
player,201209230nor,nor,JordCa00,def_int_td,0,,,,,
player,201209230nor,nor,JordCa00,def_int_long,0,,,,,
player,201209230nor,nor,JordCa00,pass_defended,0,,,,,
player,201209230nor,nor,JordCa00,sacks,0.0,,,,,
player,201209230nor,nor,JordCa00,tackles_combined,5,,,,,
player,201209230nor,nor,JordCa00,tackles_solo,2,,,,,
player,201209230nor,nor,JordCa00,tackles_assists,3,,,,,
player,201209230nor,nor,JordCa00,tackles_loss,1,,,,,
player,201209230nor,nor,JordCa00,qb_hits,0,,,,,
player,201209230nor,nor,JordCa00,fumbles_rec,1,,,,,
player,201209230nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201209230nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201209230nor,nor,WhitCo01,def_int,0,,,,,
player,201209230nor,nor,WhitCo01,def_int_yds,0,,,,,
player,201209230nor,nor,WhitCo01,def_int_td,0,,,,,
player,201209230nor,nor,WhitCo01,def_int_long,0,,,,,
player,201209230nor,nor,WhitCo01,pass_defended,0,,,,,
player,201209230nor,nor,WhitCo01,sacks,0.0,,,,,
player,201209230nor,nor,WhitCo01,tackles_combined,5,,,,,
player,201209230nor,nor,WhitCo01,tackles_solo,5,,,,,
player,201209230nor,nor,WhitCo01,tackles_assists,0,,,,,
player,201209230nor,nor,WhitCo01,tackles_loss,0,,,,,
player,201209230nor,nor,WhitCo01,qb_hits,0,,,,,
player,201209230nor,nor,WhitCo01,fumbles_rec,0,,,,,
player,201209230nor,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201209230nor,nor,WhitCo01,fumbles_forced,0,,,,,
player,201209230nor,nor,CasiJo99,def_int,0,,,,,
player,201209230nor,nor,CasiJo99,def_int_yds,0,,,,,
player,201209230nor,nor,CasiJo99,def_int_td,0,,,,,
player,201209230nor,nor,CasiJo99,def_int_long,0,,,,,
player,201209230nor,nor,CasiJo99,pass_defended,0,,,,,
player,201209230nor,nor,CasiJo99,sacks,0.0,,,,,
player,201209230nor,nor,CasiJo99,tackles_combined,4,,,,,
player,201209230nor,nor,CasiJo99,tackles_solo,3,,,,,
player,201209230nor,nor,CasiJo99,tackles_assists,1,,,,,
player,201209230nor,nor,CasiJo99,tackles_loss,0,,,,,
player,201209230nor,nor,CasiJo99,qb_hits,0,,,,,
player,201209230nor,nor,CasiJo99,fumbles_rec,1,,,,,
player,201209230nor,nor,CasiJo99,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,CasiJo99,fumbles_rec_td,0,,,,,
player,201209230nor,nor,CasiJo99,fumbles_forced,0,,,,,
player,201209230nor,nor,ElliSe99,def_int,0,,,,,
player,201209230nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201209230nor,nor,ElliSe99,def_int_td,0,,,,,
player,201209230nor,nor,ElliSe99,def_int_long,0,,,,,
player,201209230nor,nor,ElliSe99,pass_defended,0,,,,,
player,201209230nor,nor,ElliSe99,sacks,0.0,,,,,
player,201209230nor,nor,ElliSe99,tackles_combined,4,,,,,
player,201209230nor,nor,ElliSe99,tackles_solo,0,,,,,
player,201209230nor,nor,ElliSe99,tackles_assists,4,,,,,
player,201209230nor,nor,ElliSe99,tackles_loss,0,,,,,
player,201209230nor,nor,ElliSe99,qb_hits,0,,,,,
player,201209230nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201209230nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201209230nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201209230nor,nor,ShanSc20,def_int,0,,,,,
player,201209230nor,nor,ShanSc20,def_int_yds,0,,,,,
player,201209230nor,nor,ShanSc20,def_int_td,0,,,,,
player,201209230nor,nor,ShanSc20,def_int_long,0,,,,,
player,201209230nor,nor,ShanSc20,pass_defended,0,,,,,
player,201209230nor,nor,ShanSc20,sacks,0.0,,,,,
player,201209230nor,nor,ShanSc20,tackles_combined,4,,,,,
player,201209230nor,nor,ShanSc20,tackles_solo,2,,,,,
player,201209230nor,nor,ShanSc20,tackles_assists,2,,,,,
player,201209230nor,nor,ShanSc20,tackles_loss,0,,,,,
player,201209230nor,nor,ShanSc20,qb_hits,0,,,,,
player,201209230nor,nor,ShanSc20,fumbles_rec,0,,,,,
player,201209230nor,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201209230nor,nor,ShanSc20,fumbles_forced,0,,,,,
player,201209230nor,nor,HawtDa20,def_int,0,,,,,
player,201209230nor,nor,HawtDa20,def_int_yds,0,,,,,
player,201209230nor,nor,HawtDa20,def_int_td,0,,,,,
player,201209230nor,nor,HawtDa20,def_int_long,0,,,,,
player,201209230nor,nor,HawtDa20,pass_defended,0,,,,,
player,201209230nor,nor,HawtDa20,sacks,0.0,,,,,
player,201209230nor,nor,HawtDa20,tackles_combined,3,,,,,
player,201209230nor,nor,HawtDa20,tackles_solo,2,,,,,
player,201209230nor,nor,HawtDa20,tackles_assists,1,,,,,
player,201209230nor,nor,HawtDa20,tackles_loss,0,,,,,
player,201209230nor,nor,HawtDa20,qb_hits,0,,,,,
player,201209230nor,nor,HawtDa20,fumbles_rec,0,,,,,
player,201209230nor,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201209230nor,nor,HawtDa20,fumbles_forced,0,,,,,
player,201209230nor,nor,BunkBr20,def_int,0,,,,,
player,201209230nor,nor,BunkBr20,def_int_yds,0,,,,,
player,201209230nor,nor,BunkBr20,def_int_td,0,,,,,
player,201209230nor,nor,BunkBr20,def_int_long,0,,,,,
player,201209230nor,nor,BunkBr20,pass_defended,0,,,,,
player,201209230nor,nor,BunkBr20,sacks,0.0,,,,,
player,201209230nor,nor,BunkBr20,tackles_combined,2,,,,,
player,201209230nor,nor,BunkBr20,tackles_solo,1,,,,,
player,201209230nor,nor,BunkBr20,tackles_assists,1,,,,,
player,201209230nor,nor,BunkBr20,tackles_loss,0,,,,,
