game,2012,3,20120923,201209230min,sfo,"San Francisco 49ers",13,min,"Minnesota Vikings",24
player,201209230min,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201209230min,sfo,akersdav01,punt_long,0,,,,,
player,201209230min,sfo,LeexAn20,xpm,,,,,,
player,201209230min,sfo,LeexAn20,xpa,,,,,,
player,201209230min,sfo,LeexAn20,fgm,,,,,,
player,201209230min,sfo,LeexAn20,fga,,,,,,
player,201209230min,sfo,LeexAn20,punt,3,,,,,
player,201209230min,sfo,LeexAn20,punt_yds,146,,,,,
player,201209230min,sfo,LeexAn20,punt_yds_per_punt,48.7,,,,,
player,201209230min,sfo,LeexAn20,punt_long,53,,,,,
player,201209230min,min,WalsBl00,xpm,3,,,,,
player,201209230min,min,WalsBl00,xpa,3,,,,,
player,201209230min,min,WalsBl00,fgm,1,,,,,
player,201209230min,min,WalsBl00,fga,1,,,,,
player,201209230min,min,WalsBl00,punt,0,,,,,
player,201209230min,min,WalsBl00,punt_yds,0,,,,,
player,201209230min,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201209230min,min,WalsBl00,punt_long,0,,,,,
player,201209230min,min,KluwCh20,xpm,,,,,,
player,201209230min,min,KluwCh20,xpa,,,,,,
player,201209230min,min,KluwCh20,fgm,,,,,,
player,201209230min,min,KluwCh20,fga,,,,,,
player,201209230min,min,KluwCh20,punt,4,,,,,
player,201209230min,min,KluwCh20,punt_yds,181,,,,,
player,201209230min,min,KluwCh20,punt_yds_per_punt,45.3,,,,,
player,201209230min,min,KluwCh20,punt_long,53,,,,,
player,201209230min,min,KaliMa00,pos,T,,,,,
player,201209230min,min,KaliMa00,offense,79,,,,,
player,201209230min,min,KaliMa00,off_pct,100%,,,,,
player,201209230min,min,KaliMa00,defense,0,,,,,
player,201209230min,min,KaliMa00,def_pct,0%,,,,,
player,201209230min,min,KaliMa00,special_teams,8,,,,,
player,201209230min,min,KaliMa00,st_pct,35%,,,,,
player,201209230min,min,JohnCh23,pos,G,,,,,
player,201209230min,min,JohnCh23,offense,79,,,,,
player,201209230min,min,JohnCh23,off_pct,100%,,,,,
player,201209230min,min,JohnCh23,defense,0,,,,,
player,201209230min,min,JohnCh23,def_pct,0%,,,,,
player,201209230min,min,JohnCh23,special_teams,4,,,,,
player,201209230min,min,JohnCh23,st_pct,17%,,,,,
player,201209230min,min,FuscBr00,pos,G,,,,,
player,201209230min,min,FuscBr00,offense,79,,,,,
player,201209230min,min,FuscBr00,off_pct,100%,,,,,
player,201209230min,min,FuscBr00,defense,0,,,,,
player,201209230min,min,FuscBr00,def_pct,0%,,,,,
player,201209230min,min,FuscBr00,special_teams,4,,,,,
player,201209230min,min,FuscBr00,st_pct,17%,,,,,
player,201209230min,min,LoadPh20,pos,T,,,,,
player,201209230min,min,LoadPh20,offense,79,,,,,
player,201209230min,min,LoadPh20,off_pct,100%,,,,,
player,201209230min,min,LoadPh20,defense,0,,,,,
player,201209230min,min,LoadPh20,def_pct,0%,,,,,
player,201209230min,min,LoadPh20,special_teams,4,,,,,
player,201209230min,min,LoadPh20,st_pct,17%,,,,,
player,201209230min,min,SullJo24,pos,C,,,,,
player,201209230min,min,SullJo24,offense,79,,,,,
player,201209230min,min,SullJo24,off_pct,100%,,,,,
player,201209230min,min,SullJo24,defense,0,,,,,
player,201209230min,min,SullJo24,def_pct,0%,,,,,
player,201209230min,min,SullJo24,special_teams,4,,,,,
player,201209230min,min,SullJo24,st_pct,17%,,,,,
player,201209230min,min,PondCh00,pos,QB,,,,,
player,201209230min,min,PondCh00,offense,79,,,,,
player,201209230min,min,PondCh00,off_pct,100%,,,,,
player,201209230min,min,PondCh00,defense,0,,,,,
player,201209230min,min,PondCh00,def_pct,0%,,,,,
player,201209230min,min,PondCh00,special_teams,0,,,,,
player,201209230min,min,PondCh00,st_pct,0%,,,,,
player,201209230min,min,RudoKy00,pos,TE,,,,,
player,201209230min,min,RudoKy00,offense,67,,,,,
player,201209230min,min,RudoKy00,off_pct,85%,,,,,
player,201209230min,min,RudoKy00,defense,0,,,,,
player,201209230min,min,RudoKy00,def_pct,0%,,,,,
player,201209230min,min,RudoKy00,special_teams,0,,,,,
player,201209230min,min,RudoKy00,st_pct,0%,,,,,
player,201209230min,min,JenkMi00,pos,WR,,,,,
player,201209230min,min,JenkMi00,offense,64,,,,,
player,201209230min,min,JenkMi00,off_pct,81%,,,,,
player,201209230min,min,JenkMi00,defense,0,,,,,
player,201209230min,min,JenkMi00,def_pct,0%,,,,,
player,201209230min,min,JenkMi00,special_teams,0,,,,,
player,201209230min,min,JenkMi00,st_pct,0%,,,,,
player,201209230min,min,HarvPe00,pos,WR,,,,,
player,201209230min,min,HarvPe00,offense,53,,,,,
player,201209230min,min,HarvPe00,off_pct,67%,,,,,
player,201209230min,min,HarvPe00,defense,0,,,,,
player,201209230min,min,HarvPe00,def_pct,0%,,,,,
player,201209230min,min,HarvPe00,special_teams,4,,,,,
player,201209230min,min,HarvPe00,st_pct,17%,,,,,
player,201209230min,min,PeteAd01,pos,RB,,,,,
player,201209230min,min,PeteAd01,offense,49,,,,,
player,201209230min,min,PeteAd01,off_pct,62%,,,,,
player,201209230min,min,PeteAd01,defense,0,,,,,
player,201209230min,min,PeteAd01,def_pct,0%,,,,,
player,201209230min,min,PeteAd01,special_teams,0,,,,,
player,201209230min,min,PeteAd01,st_pct,0%,,,,,
player,201209230min,min,AromDe00,pos,WR,,,,,
player,201209230min,min,AromDe00,offense,39,,,,,
player,201209230min,min,AromDe00,off_pct,49%,,,,,
player,201209230min,min,AromDe00,defense,0,,,,,
player,201209230min,min,AromDe00,def_pct,0%,,,,,
player,201209230min,min,AromDe00,special_teams,0,,,,,
player,201209230min,min,AromDe00,st_pct,0%,,,,,
player,201209230min,min,FeltJe00,pos,FB,,,,,
player,201209230min,min,FeltJe00,offense,38,,,,,
player,201209230min,min,FeltJe00,off_pct,48%,,,,,
player,201209230min,min,FeltJe00,defense,0,,,,,
player,201209230min,min,FeltJe00,def_pct,0%,,,,,
player,201209230min,min,FeltJe00,special_teams,4,,,,,
player,201209230min,min,FeltJe00,st_pct,17%,,,,,
player,201209230min,min,CarlJo00,pos,TE,,,,,
player,201209230min,min,CarlJo00,offense,29,,,,,
player,201209230min,min,CarlJo00,off_pct,37%,,,,,
player,201209230min,min,CarlJo00,defense,0,,,,,
player,201209230min,min,CarlJo00,def_pct,0%,,,,,
player,201209230min,min,CarlJo00,special_teams,4,,,,,
player,201209230min,min,CarlJo00,st_pct,17%,,,,,
player,201209230min,min,GerhTo00,pos,RB,,,,,
player,201209230min,min,GerhTo00,offense,23,,,,,
player,201209230min,min,GerhTo00,off_pct,29%,,,,,
player,201209230min,min,GerhTo00,defense,0,,,,,
player,201209230min,min,GerhTo00,def_pct,0%,,,,,
player,201209230min,min,GerhTo00,special_teams,0,,,,,
player,201209230min,min,GerhTo00,st_pct,0%,,,,,
player,201209230min,min,ElliRh00,pos,TE,,,,,
player,201209230min,min,ElliRh00,offense,19,,,,,
player,201209230min,min,ElliRh00,off_pct,24%,,,,,
player,201209230min,min,ElliRh00,defense,0,,,,,
player,201209230min,min,ElliRh00,def_pct,0%,,,,,
player,201209230min,min,ElliRh00,special_teams,15,,,,,
player,201209230min,min,ElliRh00,st_pct,65%,,,,,
player,201209230min,min,BurtSt00,pos,WR,,,,,
player,201209230min,min,BurtSt00,offense,10,,,,,
player,201209230min,min,BurtSt00,off_pct,13%,,,,,
player,201209230min,min,BurtSt00,defense,0,,,,,
player,201209230min,min,BurtSt00,def_pct,0%,,,,,
player,201209230min,min,BurtSt00,special_teams,2,,,,,
player,201209230min,min,BurtSt00,st_pct,9%,,,,,
player,201209230min,min,AsiaMa00,pos,RB,,,,,
player,201209230min,min,AsiaMa00,offense,4,,,,,
player,201209230min,min,AsiaMa00,off_pct,5%,,,,,
player,201209230min,min,AsiaMa00,defense,0,,,,,
player,201209230min,min,AsiaMa00,def_pct,0%,,,,,
player,201209230min,min,AsiaMa00,special_teams,7,,,,,
player,201209230min,min,AsiaMa00,st_pct,30%,,,,,
player,201209230min,min,SmitHa00,pos,FS,,,,,
player,201209230min,min,SmitHa00,offense,0,,,,,
player,201209230min,min,SmitHa00,off_pct,0%,,,,,
player,201209230min,min,SmitHa00,defense,58,,,,,
player,201209230min,min,SmitHa00,def_pct,100%,,,,,
player,201209230min,min,SmitHa00,special_teams,12,,,,,
player,201209230min,min,SmitHa00,st_pct,52%,,,,,
player,201209230min,min,GreeCh99,pos,LB,,,,,
player,201209230min,min,GreeCh99,offense,0,,,,,
player,201209230min,min,GreeCh99,off_pct,0%,,,,,
player,201209230min,min,GreeCh99,defense,58,,,,,
player,201209230min,min,GreeCh99,def_pct,100%,,,,,
player,201209230min,min,GreeCh99,special_teams,4,,,,,
player,201209230min,min,GreeCh99,st_pct,17%,,,,,
player,201209230min,min,CookCh99,pos,CB,,,,,
player,201209230min,min,CookCh99,offense,0,,,,,
player,201209230min,min,CookCh99,off_pct,0%,,,,,
player,201209230min,min,CookCh99,defense,57,,,,,
player,201209230min,min,CookCh99,def_pct,98%,,,,,
player,201209230min,min,CookCh99,special_teams,5,,,,,
player,201209230min,min,CookCh99,st_pct,22%,,,,,
player,201209230min,min,WinfAn20,pos,CB,,,,,
player,201209230min,min,WinfAn20,offense,0,,,,,
player,201209230min,min,WinfAn20,off_pct,0%,,,,,
player,201209230min,min,WinfAn20,defense,57,,,,,
player,201209230min,min,WinfAn20,def_pct,98%,,,,,
player,201209230min,min,WinfAn20,special_teams,4,,,,,
player,201209230min,min,WinfAn20,st_pct,17%,,,,,
player,201209230min,min,BrinJa99,pos,LB,,,,,
player,201209230min,min,BrinJa99,offense,0,,,,,
player,201209230min,min,BrinJa99,off_pct,0%,,,,,
player,201209230min,min,BrinJa99,defense,55,,,,,
player,201209230min,min,BrinJa99,def_pct,95%,,,,,
player,201209230min,min,BrinJa99,special_teams,4,,,,,
player,201209230min,min,BrinJa99,st_pct,17%,,,,,
player,201209230min,min,RobiBr98,pos,DE,,,,,
player,201209230min,min,RobiBr98,offense,0,,,,,
player,201209230min,min,RobiBr98,off_pct,0%,,,,,
player,201209230min,min,RobiBr98,defense,52,,,,,
player,201209230min,min,RobiBr98,def_pct,90%,,,,,
player,201209230min,min,RobiBr98,special_teams,4,,,,,
player,201209230min,min,RobiBr98,st_pct,17%,,,,,
player,201209230min,min,AlleJa22,pos,DE,,,,,
player,201209230min,min,AlleJa22,offense,0,,,,,
player,201209230min,min,AlleJa22,off_pct,0%,,,,,
player,201209230min,min,AlleJa22,defense,49,,,,,
player,201209230min,min,AlleJa22,def_pct,84%,,,,,
player,201209230min,min,AlleJa22,special_teams,4,,,,,
player,201209230min,min,AlleJa22,st_pct,17%,,,,,
player,201209230min,min,SanfJa99,pos,FS,,,,,
player,201209230min,min,SanfJa99,offense,0,,,,,
player,201209230min,min,SanfJa99,off_pct,0%,,,,,
player,201209230min,min,SanfJa99,defense,44,,,,,
player,201209230min,min,SanfJa99,def_pct,76%,,,,,
player,201209230min,min,SanfJa99,special_teams,13,,,,,
player,201209230min,min,SanfJa99,st_pct,57%,,,,,
player,201209230min,min,WillKe98,pos,DT,,,,,
player,201209230min,min,WillKe98,offense,0,,,,,
player,201209230min,min,WillKe98,off_pct,0%,,,,,
player,201209230min,min,WillKe98,defense,40,,,,,
player,201209230min,min,WillKe98,def_pct,69%,,,,,
player,201209230min,min,WillKe98,special_teams,2,,,,,
player,201209230min,min,WillKe98,st_pct,9%,,,,,
player,201209230min,min,MitcMa99,pos,LB,,,,,
player,201209230min,min,MitcMa99,offense,0,,,,,
player,201209230min,min,MitcMa99,off_pct,0%,,,,,
player,201209230min,min,MitcMa99,defense,35,,,,,
player,201209230min,min,MitcMa99,def_pct,60%,,,,,
player,201209230min,min,MitcMa99,special_teams,0,,,,,
player,201209230min,min,MitcMa99,st_pct,0%,,,,,
player,201209230min,min,GrifEv99,pos,DE,,,,,
player,201209230min,min,GrifEv99,offense,0,,,,,
player,201209230min,min,GrifEv99,off_pct,0%,,,,,
player,201209230min,min,GrifEv99,defense,31,,,,,
player,201209230min,min,GrifEv99,def_pct,53%,,,,,
player,201209230min,min,GrifEv99,special_teams,8,,,,,
player,201209230min,min,GrifEv99,st_pct,35%,,,,,
player,201209230min,min,GuioLe99,pos,DT,,,,,
player,201209230min,min,GuioLe99,offense,0,,,,,
player,201209230min,min,GuioLe99,off_pct,0%,,,,,
player,201209230min,min,GuioLe99,defense,28,,,,,
player,201209230min,min,GuioLe99,def_pct,48%,,,,,
player,201209230min,min,GuioLe99,special_teams,4,,,,,
player,201209230min,min,GuioLe99,st_pct,17%,,,,,
player,201209230min,min,RobiJo01,pos,CB,,,,,
player,201209230min,min,RobiJo01,offense,0,,,,,
player,201209230min,min,RobiJo01,off_pct,0%,,,,,
player,201209230min,min,RobiJo01,defense,23,,,,,
player,201209230min,min,RobiJo01,def_pct,40%,,,,,
player,201209230min,min,RobiJo01,special_teams,11,,,,,
player,201209230min,min,RobiJo01,st_pct,48%,,,,,
player,201209230min,min,BallCh00,pos,DT,,,,,
player,201209230min,min,BallCh00,offense,0,,,,,
player,201209230min,min,BallCh00,off_pct,0%,,,,,
player,201209230min,min,BallCh00,defense,19,,,,,
player,201209230min,min,BallCh00,def_pct,33%,,,,,
player,201209230min,min,BallCh00,special_teams,15,,,,,
player,201209230min,min,BallCh00,st_pct,65%,,,,,
player,201209230min,min,EvanFr21,pos,DT,,,,,
player,201209230min,min,EvanFr21,offense,0,,,,,
player,201209230min,min,EvanFr21,off_pct,0%,,,,,
player,201209230min,min,EvanFr21,defense,16,,,,,
player,201209230min,min,EvanFr21,def_pct,28%,,,,,
player,201209230min,min,EvanFr21,special_teams,6,,,,,
player,201209230min,min,EvanFr21,st_pct,26%,,,,,
player,201209230min,min,RaymMi00,pos,SS,,,,,
player,201209230min,min,RaymMi00,offense,0,,,,,
player,201209230min,min,RaymMi00,off_pct,0%,,,,,
player,201209230min,min,RaymMi00,defense,13,,,,,
player,201209230min,min,RaymMi00,def_pct,22%,,,,,
player,201209230min,min,RaymMi00,special_teams,1,,,,,
player,201209230min,min,RaymMi00,st_pct,4%,,,,,
player,201209230min,min,JeffA.00,pos,CB,,,,,
player,201209230min,min,JeffA.00,offense,0,,,,,
player,201209230min,min,JeffA.00,off_pct,0%,,,,,
player,201209230min,min,JeffA.00,defense,3,,,,,
player,201209230min,min,JeffA.00,def_pct,5%,,,,,
player,201209230min,min,JeffA.00,special_teams,4,,,,,
player,201209230min,min,JeffA.00,st_pct,17%,,,,,
player,201209230min,min,SendAn00,pos,FS,,,,,
player,201209230min,min,SendAn00,offense,0,,,,,
player,201209230min,min,SendAn00,off_pct,0%,,,,,
player,201209230min,min,SendAn00,defense,0,,,,,
player,201209230min,min,SendAn00,def_pct,0%,,,,,
player,201209230min,min,SendAn00,special_teams,15,,,,,
player,201209230min,min,SendAn00,st_pct,65%,,,,,
player,201209230min,min,DeanLa00,pos,LB,,,,,
player,201209230min,min,DeanLa00,offense,0,,,,,
player,201209230min,min,DeanLa00,off_pct,0%,,,,,
player,201209230min,min,DeanLa00,defense,0,,,,,
player,201209230min,min,DeanLa00,def_pct,0%,,,,,
player,201209230min,min,DeanLa00,special_teams,15,,,,,
player,201209230min,min,DeanLa00,st_pct,65%,,,,,
player,201209230min,min,McKeTy99,pos,LB,,,,,
player,201209230min,min,McKeTy99,offense,0,,,,,
player,201209230min,min,McKeTy99,off_pct,0%,,,,,
player,201209230min,min,McKeTy99,defense,0,,,,,
player,201209230min,min,McKeTy99,def_pct,0%,,,,,
player,201209230min,min,McKeTy99,special_teams,15,,,,,
player,201209230min,min,McKeTy99,st_pct,65%,,,,,
player,201209230min,min,BergJo20,pos,C,,,,,
player,201209230min,min,BergJo20,offense,0,,,,,
player,201209230min,min,BergJo20,off_pct,0%,,,,,
player,201209230min,min,BergJo20,defense,0,,,,,
player,201209230min,min,BergJo20,def_pct,0%,,,,,
player,201209230min,min,BergJo20,special_teams,8,,,,,
player,201209230min,min,BergJo20,st_pct,35%,,,,,
player,201209230min,min,LoefCu20,pos,LS,,,,,
player,201209230min,min,LoefCu20,offense,0,,,,,
player,201209230min,min,LoefCu20,off_pct,0%,,,,,
player,201209230min,min,LoefCu20,defense,0,,,,,
player,201209230min,min,LoefCu20,def_pct,0%,,,,,
player,201209230min,min,LoefCu20,special_teams,8,,,,,
player,201209230min,min,LoefCu20,st_pct,35%,,,,,
player,201209230min,min,WalsBl00,pos,K,,,,,
player,201209230min,min,WalsBl00,offense,0,,,,,
player,201209230min,min,WalsBl00,off_pct,0%,,,,,
player,201209230min,min,WalsBl00,defense,0,,,,,
player,201209230min,min,WalsBl00,def_pct,0%,,,,,
player,201209230min,min,WalsBl00,special_teams,8,,,,,
player,201209230min,min,WalsBl00,st_pct,35%,,,,,
player,201209230min,min,KluwCh20,pos,P,,,,,
player,201209230min,min,KluwCh20,offense,0,,,,,
player,201209230min,min,KluwCh20,off_pct,0%,,,,,
player,201209230min,min,KluwCh20,defense,0,,,,,
player,201209230min,min,KluwCh20,def_pct,0%,,,,,
player,201209230min,min,KluwCh20,special_teams,8,,,,,
player,201209230min,min,KluwCh20,st_pct,35%,,,,,
player,201209230min,min,SherMa20,pos,CB,,,,,
player,201209230min,min,SherMa20,offense,0,,,,,
player,201209230min,min,SherMa20,off_pct,0%,,,,,
player,201209230min,min,SherMa20,defense,0,,,,,
player,201209230min,min,SherMa20,def_pct,0%,,,,,
player,201209230min,min,SherMa20,special_teams,8,,,,,
player,201209230min,min,SherMa20,st_pct,35%,,,,,
player,201209230min,min,ColeAu00,pos,LB,,,,,
player,201209230min,min,ColeAu00,offense,0,,,,,
player,201209230min,min,ColeAu00,off_pct,0%,,,,,
player,201209230min,min,ColeAu00,defense,0,,,,,
player,201209230min,min,ColeAu00,def_pct,0%,,,,,
player,201209230min,min,ColeAu00,special_teams,4,,,,,
player,201209230min,min,ColeAu00,st_pct,17%,,,,,
player,201209230min,min,ReisAl00,pos,TE,,,,,
player,201209230min,min,ReisAl00,offense,0,,,,,
player,201209230min,min,ReisAl00,off_pct,0%,,,,,
player,201209230min,min,ReisAl00,defense,0,,,,,
player,201209230min,min,ReisAl00,def_pct,0%,,,,,
player,201209230min,min,ReisAl00,special_teams,3,,,,,
player,201209230min,min,ReisAl00,st_pct,13%,,,,,
player,201209230min,sfo,DaviAn27,pos,T,,,,,
player,201209230min,sfo,DaviAn27,offense,58,,,,,
player,201209230min,sfo,DaviAn27,off_pct,100%,,,,,
player,201209230min,sfo,DaviAn27,defense,0,,,,,
player,201209230min,sfo,DaviAn27,def_pct,0%,,,,,
player,201209230min,sfo,DaviAn27,special_teams,4,,,,,
player,201209230min,sfo,DaviAn27,st_pct,17%,,,,,
player,201209230min,sfo,IupaMi20,pos,G,,,,,
player,201209230min,sfo,IupaMi20,offense,58,,,,,
player,201209230min,sfo,IupaMi20,off_pct,100%,,,,,
player,201209230min,sfo,IupaMi20,defense,0,,,,,
player,201209230min,sfo,IupaMi20,def_pct,0%,,,,,
player,201209230min,sfo,IupaMi20,special_teams,4,,,,,
player,201209230min,sfo,IupaMi20,st_pct,17%,,,,,
player,201209230min,sfo,BoonAl21,pos,G,,,,,
player,201209230min,sfo,BoonAl21,offense,58,,,,,
player,201209230min,sfo,BoonAl21,off_pct,100%,,,,,
player,201209230min,sfo,BoonAl21,defense,0,,,,,
player,201209230min,sfo,BoonAl21,def_pct,0%,,,,,
player,201209230min,sfo,BoonAl21,special_teams,4,,,,,
player,201209230min,sfo,BoonAl21,st_pct,17%,,,,,
player,201209230min,sfo,StalJo20,pos,T,,,,,
player,201209230min,sfo,StalJo20,offense,58,,,,,
player,201209230min,sfo,StalJo20,off_pct,100%,,,,,
player,201209230min,sfo,StalJo20,defense,0,,,,,
player,201209230min,sfo,StalJo20,def_pct,0%,,,,,
player,201209230min,sfo,StalJo20,special_teams,4,,,,,
player,201209230min,sfo,StalJo20,st_pct,17%,,,,,
player,201209230min,sfo,SmitAl03,pos,QB,,,,,
player,201209230min,sfo,SmitAl03,offense,58,,,,,
player,201209230min,sfo,SmitAl03,off_pct,100%,,,,,
player,201209230min,sfo,SmitAl03,defense,0,,,,,
player,201209230min,sfo,SmitAl03,def_pct,0%,,,,,
player,201209230min,sfo,SmitAl03,special_teams,0,,,,,
player,201209230min,sfo,SmitAl03,st_pct,0%,,,,,
player,201209230min,sfo,GoodJo23,pos,C,,,,,
player,201209230min,sfo,GoodJo23,offense,58,,,,,
player,201209230min,sfo,GoodJo23,off_pct,100%,,,,,
player,201209230min,sfo,GoodJo23,defense,0,,,,,
player,201209230min,sfo,GoodJo23,def_pct,0%,,,,,
player,201209230min,sfo,GoodJo23,special_teams,0,,,,,
player,201209230min,sfo,GoodJo23,st_pct,0%,,,,,
player,201209230min,sfo,DaviVe00,pos,TE,,,,,
player,201209230min,sfo,DaviVe00,offense,58,,,,,
player,201209230min,sfo,DaviVe00,off_pct,100%,,,,,
player,201209230min,sfo,DaviVe00,defense,0,,,,,
player,201209230min,sfo,DaviVe00,def_pct,0%,,,,,
player,201209230min,sfo,DaviVe00,special_teams,0,,,,,
player,201209230min,sfo,DaviVe00,st_pct,0%,,,,,
player,201209230min,sfo,CrabMi00,pos,WR,,,,,
player,201209230min,sfo,CrabMi00,offense,50,,,,,
player,201209230min,sfo,CrabMi00,off_pct,86%,,,,,
player,201209230min,sfo,CrabMi00,defense,0,,,,,
player,201209230min,sfo,CrabMi00,def_pct,0%,,,,,
player,201209230min,sfo,CrabMi00,special_teams,0,,,,,
player,201209230min,sfo,CrabMi00,st_pct,0%,,,,,
player,201209230min,sfo,GoreFr00,pos,RB,,,,,
player,201209230min,sfo,GoreFr00,offense,46,,,,,
player,201209230min,sfo,GoreFr00,off_pct,79%,,,,,
player,201209230min,sfo,GoreFr00,defense,0,,,,,
player,201209230min,sfo,GoreFr00,def_pct,0%,,,,,
player,201209230min,sfo,GoreFr00,special_teams,0,,,,,
player,201209230min,sfo,GoreFr00,st_pct,0%,,,,,
player,201209230min,sfo,MannMa01,pos,WR,,,,,
player,201209230min,sfo,MannMa01,offense,31,,,,,
player,201209230min,sfo,MannMa01,off_pct,53%,,,,,
player,201209230min,sfo,MannMa01,defense,0,,,,,
player,201209230min,sfo,MannMa01,def_pct,0%,,,,,
player,201209230min,sfo,MannMa01,special_teams,0,,,,,
player,201209230min,sfo,MannMa01,st_pct,0%,,,,,
player,201209230min,sfo,WalkHu00,pos,TE,,,,,
player,201209230min,sfo,WalkHu00,offense,24,,,,,
player,201209230min,sfo,WalkHu00,off_pct,41%,,,,,
player,201209230min,sfo,WalkHu00,defense,0,,,,,
player,201209230min,sfo,WalkHu00,def_pct,0%,,,,,
player,201209230min,sfo,WalkHu00,special_teams,8,,,,,
player,201209230min,sfo,WalkHu00,st_pct,35%,,,,,
player,201209230min,sfo,WillKy01,pos,WR,,,,,
player,201209230min,sfo,WillKy01,offense,24,,,,,
player,201209230min,sfo,WillKy01,off_pct,41%,,,,,
player,201209230min,sfo,WillKy01,defense,0,,,,,
player,201209230min,sfo,WillKy01,def_pct,0%,,,,,
player,201209230min,sfo,WillKy01,special_teams,6,,,,,
player,201209230min,sfo,WillKy01,st_pct,26%,,,,,
player,201209230min,sfo,MossRa00,pos,WR,,,,,
player,201209230min,sfo,MossRa00,offense,21,,,,,
player,201209230min,sfo,MossRa00,off_pct,36%,,,,,
player,201209230min,sfo,MossRa00,defense,0,,,,,
player,201209230min,sfo,MossRa00,def_pct,0%,,,,,
player,201209230min,sfo,MossRa00,special_teams,0,,,,,
player,201209230min,sfo,MossRa00,st_pct,0%,,,,,
player,201209230min,sfo,MillBr02,pos,FB,,,,,
player,201209230min,sfo,MillBr02,offense,13,,,,,
player,201209230min,sfo,MillBr02,off_pct,22%,,,,,
player,201209230min,sfo,MillBr02,defense,0,,,,,
player,201209230min,sfo,MillBr02,def_pct,0%,,,,,
player,201209230min,sfo,MillBr02,special_teams,11,,,,,
player,201209230min,sfo,MillBr02,st_pct,48%,,,,,
player,201209230min,sfo,HuntKe00,pos,RB,,,,,
player,201209230min,sfo,HuntKe00,offense,11,,,,,
player,201209230min,sfo,HuntKe00,off_pct,19%,,,,,
player,201209230min,sfo,HuntKe00,defense,0,,,,,
player,201209230min,sfo,HuntKe00,def_pct,0%,,,,,
player,201209230min,sfo,HuntKe00,special_teams,2,,,,,
player,201209230min,sfo,HuntKe00,st_pct,9%,,,,,
player,201209230min,sfo,TukuWi00,pos,DT,,,,,
player,201209230min,sfo,TukuWi00,offense,5,,,,,
player,201209230min,sfo,TukuWi00,off_pct,9%,,,,,
player,201209230min,sfo,TukuWi00,defense,3,,,,,
player,201209230min,sfo,TukuWi00,def_pct,4%,,,,,
player,201209230min,sfo,TukuWi00,special_teams,12,,,,,
player,201209230min,sfo,TukuWi00,st_pct,52%,,,,,
player,201209230min,sfo,KilgDa00,pos,G,,,,,
player,201209230min,sfo,KilgDa00,offense,4,,,,,
player,201209230min,sfo,KilgDa00,off_pct,7%,,,,,
player,201209230min,sfo,KilgDa00,defense,0,,,,,
player,201209230min,sfo,KilgDa00,def_pct,0%,,,,,
player,201209230min,sfo,KilgDa00,special_teams,8,,,,,
player,201209230min,sfo,KilgDa00,st_pct,35%,,,,,
player,201209230min,sfo,DaviLe21,pos,G,,,,,
player,201209230min,sfo,DaviLe21,offense,3,,,,,
player,201209230min,sfo,DaviLe21,off_pct,5%,,,,,
player,201209230min,sfo,DaviLe21,defense,0,,,,,
player,201209230min,sfo,DaviLe21,def_pct,0%,,,,,
player,201209230min,sfo,DaviLe21,special_teams,4,,,,,
player,201209230min,sfo,DaviLe21,st_pct,17%,,,,,
player,201209230min,sfo,GoldDa99,pos,FS,,,,,
player,201209230min,sfo,GoldDa99,offense,0,,,,,
player,201209230min,sfo,GoldDa99,off_pct,0%,,,,,
player,201209230min,sfo,GoldDa99,defense,79,,,,,
player,201209230min,sfo,GoldDa99,def_pct,100%,,,,,
player,201209230min,sfo,GoldDa99,special_teams,7,,,,,
player,201209230min,sfo,GoldDa99,st_pct,30%,,,,,
player,201209230min,sfo,SmitAl04,pos,LB,,,,,
player,201209230min,sfo,SmitAl04,offense,0,,,,,
player,201209230min,sfo,SmitAl04,off_pct,0%,,,,,
player,201209230min,sfo,SmitAl04,defense,79,,,,,
player,201209230min,sfo,SmitAl04,def_pct,100%,,,,,
player,201209230min,sfo,SmitAl04,special_teams,4,,,,,
player,201209230min,sfo,SmitAl04,st_pct,17%,,,,,
player,201209230min,sfo,BowmNa99,pos,LB,,,,,
player,201209230min,sfo,BowmNa99,offense,0,,,,,
player,201209230min,sfo,BowmNa99,off_pct,0%,,,,,
player,201209230min,sfo,BowmNa99,defense,79,,,,,
player,201209230min,sfo,BowmNa99,def_pct,100%,,,,,
player,201209230min,sfo,BowmNa99,special_teams,2,,,,,
player,201209230min,sfo,BowmNa99,st_pct,9%,,,,,
player,201209230min,sfo,WhitDo20,pos,SS,,,,,
player,201209230min,sfo,WhitDo20,offense,0,,,,,
player,201209230min,sfo,WhitDo20,off_pct,0%,,,,,
player,201209230min,sfo,WhitDo20,defense,79,,,,,
player,201209230min,sfo,WhitDo20,def_pct,100%,,,,,
player,201209230min,sfo,WhitDo20,special_teams,0,,,,,
player,201209230min,sfo,WhitDo20,st_pct,0%,,,,,
player,201209230min,sfo,BrowTa99,pos,CB,,,,,
player,201209230min,sfo,BrowTa99,offense,0,,,,,
player,201209230min,sfo,BrowTa99,off_pct,0%,,,,,
player,201209230min,sfo,BrowTa99,defense,77,,,,,
player,201209230min,sfo,BrowTa99,def_pct,97%,,,,,
player,201209230min,sfo,BrowTa99,special_teams,4,,,,,
