game,2012,3,20120923,201209230rav,nwe,"New England Patriots",30,rav,"Baltimore Ravens",31
player,201209230rav,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201209230rav,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201209230rav,nwe,ArriKy00,def_int,0,,,,,
player,201209230rav,nwe,ArriKy00,def_int_yds,0,,,,,
player,201209230rav,nwe,ArriKy00,def_int_td,0,,,,,
player,201209230rav,nwe,ArriKy00,def_int_long,0,,,,,
player,201209230rav,nwe,ArriKy00,pass_defended,0,,,,,
player,201209230rav,nwe,ArriKy00,sacks,0.0,,,,,
player,201209230rav,nwe,ArriKy00,tackles_combined,7,,,,,
player,201209230rav,nwe,ArriKy00,tackles_solo,7,,,,,
player,201209230rav,nwe,ArriKy00,tackles_assists,0,,,,,
player,201209230rav,nwe,ArriKy00,tackles_loss,0,,,,,
player,201209230rav,nwe,ArriKy00,qb_hits,0,,,,,
player,201209230rav,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201209230rav,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201209230rav,nwe,McCoDe99,def_int,0,,,,,
player,201209230rav,nwe,McCoDe99,def_int_yds,0,,,,,
player,201209230rav,nwe,McCoDe99,def_int_td,0,,,,,
player,201209230rav,nwe,McCoDe99,def_int_long,0,,,,,
player,201209230rav,nwe,McCoDe99,pass_defended,4,,,,,
player,201209230rav,nwe,McCoDe99,sacks,0.0,,,,,
player,201209230rav,nwe,McCoDe99,tackles_combined,7,,,,,
player,201209230rav,nwe,McCoDe99,tackles_solo,6,,,,,
player,201209230rav,nwe,McCoDe99,tackles_assists,1,,,,,
player,201209230rav,nwe,McCoDe99,tackles_loss,0,,,,,
player,201209230rav,nwe,McCoDe99,qb_hits,0,,,,,
player,201209230rav,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201209230rav,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201209230rav,nwe,ChunPa99,def_int,0,,,,,
player,201209230rav,nwe,ChunPa99,def_int_yds,0,,,,,
player,201209230rav,nwe,ChunPa99,def_int_td,0,,,,,
player,201209230rav,nwe,ChunPa99,def_int_long,0,,,,,
player,201209230rav,nwe,ChunPa99,pass_defended,0,,,,,
player,201209230rav,nwe,ChunPa99,sacks,0.0,,,,,
player,201209230rav,nwe,ChunPa99,tackles_combined,5,,,,,
player,201209230rav,nwe,ChunPa99,tackles_solo,4,,,,,
player,201209230rav,nwe,ChunPa99,tackles_assists,1,,,,,
player,201209230rav,nwe,ChunPa99,tackles_loss,1,,,,,
player,201209230rav,nwe,ChunPa99,qb_hits,0,,,,,
player,201209230rav,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201209230rav,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201209230rav,nwe,HighDo01,def_int,0,,,,,
player,201209230rav,nwe,HighDo01,def_int_yds,0,,,,,
player,201209230rav,nwe,HighDo01,def_int_td,0,,,,,
player,201209230rav,nwe,HighDo01,def_int_long,0,,,,,
player,201209230rav,nwe,HighDo01,pass_defended,0,,,,,
player,201209230rav,nwe,HighDo01,sacks,0.0,,,,,
player,201209230rav,nwe,HighDo01,tackles_combined,5,,,,,
player,201209230rav,nwe,HighDo01,tackles_solo,5,,,,,
player,201209230rav,nwe,HighDo01,tackles_assists,0,,,,,
player,201209230rav,nwe,HighDo01,tackles_loss,0,,,,,
player,201209230rav,nwe,HighDo01,qb_hits,0,,,,,
player,201209230rav,nwe,HighDo01,fumbles_rec,0,,,,,
player,201209230rav,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,HighDo01,fumbles_forced,0,,,,,
player,201209230rav,nwe,SpikBr99,def_int,0,,,,,
player,201209230rav,nwe,SpikBr99,def_int_yds,0,,,,,
player,201209230rav,nwe,SpikBr99,def_int_td,0,,,,,
player,201209230rav,nwe,SpikBr99,def_int_long,0,,,,,
player,201209230rav,nwe,SpikBr99,pass_defended,0,,,,,
player,201209230rav,nwe,SpikBr99,sacks,0.0,,,,,
player,201209230rav,nwe,SpikBr99,tackles_combined,4,,,,,
player,201209230rav,nwe,SpikBr99,tackles_solo,2,,,,,
player,201209230rav,nwe,SpikBr99,tackles_assists,2,,,,,
player,201209230rav,nwe,SpikBr99,tackles_loss,0,,,,,
player,201209230rav,nwe,SpikBr99,qb_hits,0,,,,,
player,201209230rav,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201209230rav,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201209230rav,nwe,WilfVi20,def_int,0,,,,,
player,201209230rav,nwe,WilfVi20,def_int_yds,0,,,,,
player,201209230rav,nwe,WilfVi20,def_int_td,0,,,,,
player,201209230rav,nwe,WilfVi20,def_int_long,0,,,,,
player,201209230rav,nwe,WilfVi20,pass_defended,0,,,,,
player,201209230rav,nwe,WilfVi20,sacks,0.0,,,,,
player,201209230rav,nwe,WilfVi20,tackles_combined,4,,,,,
player,201209230rav,nwe,WilfVi20,tackles_solo,4,,,,,
player,201209230rav,nwe,WilfVi20,tackles_assists,0,,,,,
player,201209230rav,nwe,WilfVi20,tackles_loss,0,,,,,
player,201209230rav,nwe,WilfVi20,qb_hits,0,,,,,
player,201209230rav,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201209230rav,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201209230rav,nwe,WilsTa00,def_int,0,,,,,
player,201209230rav,nwe,WilsTa00,def_int_yds,0,,,,,
player,201209230rav,nwe,WilsTa00,def_int_td,0,,,,,
player,201209230rav,nwe,WilsTa00,def_int_long,0,,,,,
player,201209230rav,nwe,WilsTa00,pass_defended,0,,,,,
player,201209230rav,nwe,WilsTa00,sacks,0.0,,,,,
player,201209230rav,nwe,WilsTa00,tackles_combined,4,,,,,
player,201209230rav,nwe,WilsTa00,tackles_solo,4,,,,,
player,201209230rav,nwe,WilsTa00,tackles_assists,0,,,,,
player,201209230rav,nwe,WilsTa00,tackles_loss,0,,,,,
player,201209230rav,nwe,WilsTa00,qb_hits,0,,,,,
player,201209230rav,nwe,WilsTa00,fumbles_rec,0,,,,,
player,201209230rav,nwe,WilsTa00,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,WilsTa00,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,WilsTa00,fumbles_forced,0,,,,,
player,201209230rav,nwe,BoldBr00,def_int,0,,,,,
player,201209230rav,nwe,BoldBr00,def_int_yds,0,,,,,
player,201209230rav,nwe,BoldBr00,def_int_td,0,,,,,
player,201209230rav,nwe,BoldBr00,def_int_long,0,,,,,
player,201209230rav,nwe,BoldBr00,pass_defended,0,,,,,
player,201209230rav,nwe,BoldBr00,sacks,0.0,,,,,
player,201209230rav,nwe,BoldBr00,tackles_combined,2,,,,,
player,201209230rav,nwe,BoldBr00,tackles_solo,2,,,,,
player,201209230rav,nwe,BoldBr00,tackles_assists,0,,,,,
player,201209230rav,nwe,BoldBr00,tackles_loss,0,,,,,
player,201209230rav,nwe,BoldBr00,qb_hits,0,,,,,
player,201209230rav,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201209230rav,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201209230rav,nwe,CunnJe99,def_int,0,,,,,
player,201209230rav,nwe,CunnJe99,def_int_yds,0,,,,,
player,201209230rav,nwe,CunnJe99,def_int_td,0,,,,,
player,201209230rav,nwe,CunnJe99,def_int_long,0,,,,,
player,201209230rav,nwe,CunnJe99,pass_defended,0,,,,,
player,201209230rav,nwe,CunnJe99,sacks,0.0,,,,,
player,201209230rav,nwe,CunnJe99,tackles_combined,2,,,,,
player,201209230rav,nwe,CunnJe99,tackles_solo,2,,,,,
player,201209230rav,nwe,CunnJe99,tackles_assists,0,,,,,
player,201209230rav,nwe,CunnJe99,tackles_loss,0,,,,,
player,201209230rav,nwe,CunnJe99,qb_hits,0,,,,,
player,201209230rav,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201209230rav,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,CunnJe99,fumbles_forced,0,,,,,
player,201209230rav,nwe,JoneCh03,def_int,0,,,,,
player,201209230rav,nwe,JoneCh03,def_int_yds,0,,,,,
player,201209230rav,nwe,JoneCh03,def_int_td,0,,,,,
player,201209230rav,nwe,JoneCh03,def_int_long,0,,,,,
player,201209230rav,nwe,JoneCh03,pass_defended,0,,,,,
player,201209230rav,nwe,JoneCh03,sacks,0.0,,,,,
player,201209230rav,nwe,JoneCh03,tackles_combined,2,,,,,
player,201209230rav,nwe,JoneCh03,tackles_solo,0,,,,,
player,201209230rav,nwe,JoneCh03,tackles_assists,2,,,,,
player,201209230rav,nwe,JoneCh03,tackles_loss,0,,,,,
player,201209230rav,nwe,JoneCh03,qb_hits,0,,,,,
player,201209230rav,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201209230rav,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,JoneCh03,fumbles_forced,0,,,,,
player,201209230rav,nwe,NinkRo20,def_int,0,,,,,
player,201209230rav,nwe,NinkRo20,def_int_yds,0,,,,,
player,201209230rav,nwe,NinkRo20,def_int_td,0,,,,,
player,201209230rav,nwe,NinkRo20,def_int_long,0,,,,,
player,201209230rav,nwe,NinkRo20,pass_defended,0,,,,,
player,201209230rav,nwe,NinkRo20,sacks,0.0,,,,,
player,201209230rav,nwe,NinkRo20,tackles_combined,2,,,,,
player,201209230rav,nwe,NinkRo20,tackles_solo,1,,,,,
player,201209230rav,nwe,NinkRo20,tackles_assists,1,,,,,
player,201209230rav,nwe,NinkRo20,tackles_loss,0,,,,,
player,201209230rav,nwe,NinkRo20,qb_hits,0,,,,,
player,201209230rav,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201209230rav,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201209230rav,nwe,ColeMa01,def_int,0,,,,,
player,201209230rav,nwe,ColeMa01,def_int_yds,0,,,,,
player,201209230rav,nwe,ColeMa01,def_int_td,0,,,,,
player,201209230rav,nwe,ColeMa01,def_int_long,0,,,,,
player,201209230rav,nwe,ColeMa01,pass_defended,0,,,,,
player,201209230rav,nwe,ColeMa01,sacks,0.0,,,,,
player,201209230rav,nwe,ColeMa01,tackles_combined,1,,,,,
player,201209230rav,nwe,ColeMa01,tackles_solo,1,,,,,
player,201209230rav,nwe,ColeMa01,tackles_assists,0,,,,,
player,201209230rav,nwe,ColeMa01,tackles_loss,0,,,,,
player,201209230rav,nwe,ColeMa01,qb_hits,0,,,,,
player,201209230rav,nwe,ColeMa01,fumbles_rec,0,,,,,
player,201209230rav,nwe,ColeMa01,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,ColeMa01,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,ColeMa01,fumbles_forced,0,,,,,
player,201209230rav,nwe,MoorSt00,def_int,0,,,,,
player,201209230rav,nwe,MoorSt00,def_int_yds,0,,,,,
player,201209230rav,nwe,MoorSt00,def_int_td,0,,,,,
player,201209230rav,nwe,MoorSt00,def_int_long,0,,,,,
player,201209230rav,nwe,MoorSt00,pass_defended,0,,,,,
player,201209230rav,nwe,MoorSt00,sacks,0.0,,,,,
player,201209230rav,nwe,MoorSt00,tackles_combined,1,,,,,
player,201209230rav,nwe,MoorSt00,tackles_solo,1,,,,,
player,201209230rav,nwe,MoorSt00,tackles_assists,0,,,,,
player,201209230rav,nwe,MoorSt00,tackles_loss,0,,,,,
player,201209230rav,nwe,MoorSt00,qb_hits,0,,,,,
player,201209230rav,nwe,MoorSt00,fumbles_rec,0,,,,,
player,201209230rav,nwe,MoorSt00,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,MoorSt00,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,MoorSt00,fumbles_forced,0,,,,,
player,201209230rav,nwe,ScotTr99,def_int,0,,,,,
player,201209230rav,nwe,ScotTr99,def_int_yds,0,,,,,
player,201209230rav,nwe,ScotTr99,def_int_td,0,,,,,
player,201209230rav,nwe,ScotTr99,def_int_long,0,,,,,
player,201209230rav,nwe,ScotTr99,pass_defended,0,,,,,
player,201209230rav,nwe,ScotTr99,sacks,0.0,,,,,
player,201209230rav,nwe,ScotTr99,tackles_combined,1,,,,,
player,201209230rav,nwe,ScotTr99,tackles_solo,1,,,,,
player,201209230rav,nwe,ScotTr99,tackles_assists,0,,,,,
player,201209230rav,nwe,ScotTr99,tackles_loss,0,,,,,
player,201209230rav,nwe,ScotTr99,qb_hits,0,,,,,
player,201209230rav,nwe,ScotTr99,fumbles_rec,0,,,,,
player,201209230rav,nwe,ScotTr99,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,ScotTr99,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,ScotTr99,fumbles_forced,0,,,,,
player,201209230rav,nwe,SlatMa00,def_int,0,,,,,
player,201209230rav,nwe,SlatMa00,def_int_yds,0,,,,,
player,201209230rav,nwe,SlatMa00,def_int_td,0,,,,,
player,201209230rav,nwe,SlatMa00,def_int_long,0,,,,,
player,201209230rav,nwe,SlatMa00,pass_defended,0,,,,,
player,201209230rav,nwe,SlatMa00,sacks,0.0,,,,,
player,201209230rav,nwe,SlatMa00,tackles_combined,1,,,,,
player,201209230rav,nwe,SlatMa00,tackles_solo,1,,,,,
player,201209230rav,nwe,SlatMa00,tackles_assists,0,,,,,
player,201209230rav,nwe,SlatMa00,tackles_loss,0,,,,,
player,201209230rav,nwe,SlatMa00,qb_hits,0,,,,,
player,201209230rav,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201209230rav,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201209230rav,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201209230rav,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201209230rav,rav,ElleDa99,def_int,0,,,,,
player,201209230rav,rav,ElleDa99,def_int_yds,0,,,,,
player,201209230rav,rav,ElleDa99,def_int_td,0,,,,,
player,201209230rav,rav,ElleDa99,def_int_long,0,,,,,
player,201209230rav,rav,ElleDa99,pass_defended,0,,,,,
player,201209230rav,rav,ElleDa99,sacks,1.5,,,,,
player,201209230rav,rav,ElleDa99,tackles_combined,9,,,,,
player,201209230rav,rav,ElleDa99,tackles_solo,8,,,,,
player,201209230rav,rav,ElleDa99,tackles_assists,1,,,,,
player,201209230rav,rav,ElleDa99,tackles_loss,2,,,,,
player,201209230rav,rav,ElleDa99,qb_hits,2,,,,,
player,201209230rav,rav,ElleDa99,fumbles_rec,0,,,,,
player,201209230rav,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201209230rav,rav,ElleDa99,fumbles_forced,0,,,,,
player,201209230rav,rav,NgatHa20,def_int,0,,,,,
player,201209230rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201209230rav,rav,NgatHa20,def_int_td,0,,,,,
player,201209230rav,rav,NgatHa20,def_int_long,0,,,,,
player,201209230rav,rav,NgatHa20,pass_defended,0,,,,,
player,201209230rav,rav,NgatHa20,sacks,0.5,,,,,
player,201209230rav,rav,NgatHa20,tackles_combined,9,,,,,
player,201209230rav,rav,NgatHa20,tackles_solo,7,,,,,
player,201209230rav,rav,NgatHa20,tackles_assists,2,,,,,
player,201209230rav,rav,NgatHa20,tackles_loss,1,,,,,
player,201209230rav,rav,NgatHa20,qb_hits,2,,,,,
player,201209230rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201209230rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201209230rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201209230rav,rav,LewiRa00,def_int,0,,,,,
player,201209230rav,rav,LewiRa00,def_int_yds,0,,,,,
player,201209230rav,rav,LewiRa00,def_int_td,0,,,,,
player,201209230rav,rav,LewiRa00,def_int_long,0,,,,,
player,201209230rav,rav,LewiRa00,pass_defended,0,,,,,
player,201209230rav,rav,LewiRa00,sacks,0.0,,,,,
player,201209230rav,rav,LewiRa00,tackles_combined,10,,,,,
player,201209230rav,rav,LewiRa00,tackles_solo,7,,,,,
player,201209230rav,rav,LewiRa00,tackles_assists,3,,,,,
player,201209230rav,rav,LewiRa00,tackles_loss,0,,,,,
player,201209230rav,rav,LewiRa00,qb_hits,0,,,,,
player,201209230rav,rav,LewiRa00,fumbles_rec,0,,,,,
player,201209230rav,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201209230rav,rav,LewiRa00,fumbles_forced,0,,,,,
player,201209230rav,rav,WillCa99,def_int,0,,,,,
player,201209230rav,rav,WillCa99,def_int_yds,0,,,,,
player,201209230rav,rav,WillCa99,def_int_td,0,,,,,
player,201209230rav,rav,WillCa99,def_int_long,0,,,,,
player,201209230rav,rav,WillCa99,pass_defended,0,,,,,
player,201209230rav,rav,WillCa99,sacks,0.0,,,,,
player,201209230rav,rav,WillCa99,tackles_combined,10,,,,,
player,201209230rav,rav,WillCa99,tackles_solo,10,,,,,
player,201209230rav,rav,WillCa99,tackles_assists,0,,,,,
player,201209230rav,rav,WillCa99,tackles_loss,0,,,,,
player,201209230rav,rav,WillCa99,qb_hits,0,,,,,
player,201209230rav,rav,WillCa99,fumbles_rec,0,,,,,
player,201209230rav,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201209230rav,rav,WillCa99,fumbles_forced,0,,,,,
player,201209230rav,rav,ReedEd00,def_int,0,,,,,
player,201209230rav,rav,ReedEd00,def_int_yds,0,,,,,
player,201209230rav,rav,ReedEd00,def_int_td,0,,,,,
player,201209230rav,rav,ReedEd00,def_int_long,0,,,,,
player,201209230rav,rav,ReedEd00,pass_defended,2,,,,,
player,201209230rav,rav,ReedEd00,sacks,0.0,,,,,
player,201209230rav,rav,ReedEd00,tackles_combined,9,,,,,
player,201209230rav,rav,ReedEd00,tackles_solo,7,,,,,
player,201209230rav,rav,ReedEd00,tackles_assists,2,,,,,
player,201209230rav,rav,ReedEd00,tackles_loss,1,,,,,
player,201209230rav,rav,ReedEd00,qb_hits,0,,,,,
player,201209230rav,rav,ReedEd00,fumbles_rec,0,,,,,
player,201209230rav,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201209230rav,rav,ReedEd00,fumbles_forced,0,,,,,
player,201209230rav,rav,PollBe20,def_int,0,,,,,
player,201209230rav,rav,PollBe20,def_int_yds,0,,,,,
player,201209230rav,rav,PollBe20,def_int_td,0,,,,,
player,201209230rav,rav,PollBe20,def_int_long,0,,,,,
player,201209230rav,rav,PollBe20,pass_defended,1,,,,,
player,201209230rav,rav,PollBe20,sacks,0.0,,,,,
player,201209230rav,rav,PollBe20,tackles_combined,6,,,,,
player,201209230rav,rav,PollBe20,tackles_solo,5,,,,,
player,201209230rav,rav,PollBe20,tackles_assists,1,,,,,
player,201209230rav,rav,PollBe20,tackles_loss,1,,,,,
player,201209230rav,rav,PollBe20,qb_hits,0,,,,,
player,201209230rav,rav,PollBe20,fumbles_rec,0,,,,,
player,201209230rav,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201209230rav,rav,PollBe20,fumbles_forced,0,,,,,
player,201209230rav,rav,SmitJi03,def_int,0,,,,,
player,201209230rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201209230rav,rav,SmitJi03,def_int_td,0,,,,,
player,201209230rav,rav,SmitJi03,def_int_long,0,,,,,
player,201209230rav,rav,SmitJi03,pass_defended,1,,,,,
player,201209230rav,rav,SmitJi03,sacks,0.0,,,,,
player,201209230rav,rav,SmitJi03,tackles_combined,5,,,,,
player,201209230rav,rav,SmitJi03,tackles_solo,4,,,,,
player,201209230rav,rav,SmitJi03,tackles_assists,1,,,,,
player,201209230rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201209230rav,rav,SmitJi03,qb_hits,0,,,,,
player,201209230rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201209230rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201209230rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201209230rav,rav,UpshCo00,def_int,0,,,,,
player,201209230rav,rav,UpshCo00,def_int_yds,0,,,,,
player,201209230rav,rav,UpshCo00,def_int_td,0,,,,,
player,201209230rav,rav,UpshCo00,def_int_long,0,,,,,
player,201209230rav,rav,UpshCo00,pass_defended,0,,,,,
player,201209230rav,rav,UpshCo00,sacks,0.0,,,,,
player,201209230rav,rav,UpshCo00,tackles_combined,4,,,,,
player,201209230rav,rav,UpshCo00,tackles_solo,3,,,,,
player,201209230rav,rav,UpshCo00,tackles_assists,1,,,,,
player,201209230rav,rav,UpshCo00,tackles_loss,1,,,,,
player,201209230rav,rav,UpshCo00,qb_hits,0,,,,,
player,201209230rav,rav,UpshCo00,fumbles_rec,0,,,,,
player,201209230rav,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201209230rav,rav,UpshCo00,fumbles_forced,0,,,,,
player,201209230rav,rav,KrugPa99,def_int,0,,,,,
player,201209230rav,rav,KrugPa99,def_int_yds,0,,,,,
player,201209230rav,rav,KrugPa99,def_int_td,0,,,,,
player,201209230rav,rav,KrugPa99,def_int_long,0,,,,,
player,201209230rav,rav,KrugPa99,pass_defended,0,,,,,
player,201209230rav,rav,KrugPa99,sacks,0.0,,,,,
player,201209230rav,rav,KrugPa99,tackles_combined,3,,,,,
player,201209230rav,rav,KrugPa99,tackles_solo,3,,,,,
player,201209230rav,rav,KrugPa99,tackles_assists,0,,,,,
player,201209230rav,rav,KrugPa99,tackles_loss,1,,,,,
player,201209230rav,rav,KrugPa99,qb_hits,1,,,,,
player,201209230rav,rav,KrugPa99,fumbles_rec,0,,,,,
player,201209230rav,rav,KrugPa99,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,KrugPa99,fumbles_rec_td,0,,,,,
player,201209230rav,rav,KrugPa99,fumbles_forced,0,,,,,
player,201209230rav,rav,CodyTe99,def_int,0,,,,,
player,201209230rav,rav,CodyTe99,def_int_yds,0,,,,,
player,201209230rav,rav,CodyTe99,def_int_td,0,,,,,
player,201209230rav,rav,CodyTe99,def_int_long,0,,,,,
player,201209230rav,rav,CodyTe99,pass_defended,0,,,,,
player,201209230rav,rav,CodyTe99,sacks,0.0,,,,,
player,201209230rav,rav,CodyTe99,tackles_combined,2,,,,,
player,201209230rav,rav,CodyTe99,tackles_solo,1,,,,,
player,201209230rav,rav,CodyTe99,tackles_assists,1,,,,,
player,201209230rav,rav,CodyTe99,tackles_loss,0,,,,,
player,201209230rav,rav,CodyTe99,qb_hits,0,,,,,
player,201209230rav,rav,CodyTe99,fumbles_rec,0,,,,,
player,201209230rav,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201209230rav,rav,CodyTe99,fumbles_forced,0,,,,,
player,201209230rav,rav,McClJa01,def_int,0,,,,,
player,201209230rav,rav,McClJa01,def_int_yds,0,,,,,
player,201209230rav,rav,McClJa01,def_int_td,0,,,,,
player,201209230rav,rav,McClJa01,def_int_long,0,,,,,
player,201209230rav,rav,McClJa01,pass_defended,0,,,,,
player,201209230rav,rav,McClJa01,sacks,0.0,,,,,
player,201209230rav,rav,McClJa01,tackles_combined,2,,,,,
player,201209230rav,rav,McClJa01,tackles_solo,0,,,,,
player,201209230rav,rav,McClJa01,tackles_assists,2,,,,,
player,201209230rav,rav,McClJa01,tackles_loss,0,,,,,
player,201209230rav,rav,McClJa01,qb_hits,0,,,,,
player,201209230rav,rav,McClJa01,fumbles_rec,0,,,,,
player,201209230rav,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201209230rav,rav,McClJa01,fumbles_forced,0,,,,,
player,201209230rav,rav,McPhPe00,def_int,0,,,,,
player,201209230rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201209230rav,rav,McPhPe00,def_int_td,0,,,,,
player,201209230rav,rav,McPhPe00,def_int_long,0,,,,,
player,201209230rav,rav,McPhPe00,pass_defended,0,,,,,
player,201209230rav,rav,McPhPe00,sacks,0.0,,,,,
player,201209230rav,rav,McPhPe00,tackles_combined,2,,,,,
player,201209230rav,rav,McPhPe00,tackles_solo,1,,,,,
player,201209230rav,rav,McPhPe00,tackles_assists,1,,,,,
player,201209230rav,rav,McPhPe00,tackles_loss,0,,,,,
player,201209230rav,rav,McPhPe00,qb_hits,1,,,,,
player,201209230rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201209230rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201209230rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201209230rav,rav,WebbLa99,def_int,0,,,,,
player,201209230rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201209230rav,rav,WebbLa99,def_int_td,0,,,,,
player,201209230rav,rav,WebbLa99,def_int_long,0,,,,,
player,201209230rav,rav,WebbLa99,pass_defended,1,,,,,
player,201209230rav,rav,WebbLa99,sacks,0.0,,,,,
player,201209230rav,rav,WebbLa99,tackles_combined,2,,,,,
player,201209230rav,rav,WebbLa99,tackles_solo,2,,,,,
player,201209230rav,rav,WebbLa99,tackles_assists,0,,,,,
player,201209230rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201209230rav,rav,WebbLa99,qb_hits,0,,,,,
player,201209230rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201209230rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201209230rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201209230rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201209230rav,rav,GrahCo99,def_int,0,,,,,
player,201209230rav,rav,GrahCo99,def_int_yds,0,,,,,
player,201209230rav,rav,GrahCo99,def_int_td,0,,,,,
player,201209230rav,rav,GrahCo99,def_int_long,0,,,,,
player,201209230rav,rav,GrahCo99,pass_defended,0,,,,,
