game,2012,11,20121118,201211180dal,cle,"Cleveland Browns",20,dal,"Dallas Cowboys",23
team,201211180dal,cle,First Downs,19,,,,,,
team,201211180dal,dal,First Downs,30,,,,,,
team,201211180dal,cle,Rush-Yds-TDs,33-119-0,,,,,,
team,201211180dal,dal,Rush-Yds-TDs,21-63-1,,,,,,
team,201211180dal,cle,Cmp-Att-Yd-TD-INT,20-35-210-2-0,,,,,,
team,201211180dal,dal,Cmp-Att-Yd-TD-INT,35-50-313-1-0,,,,,,
team,201211180dal,cle,Sacked-Yards,2-18,,,,,,
team,201211180dal,dal,Sacked-Yards,7-56,,,,,,
team,201211180dal,cle,Net Pass Yards,192,,,,,,
team,201211180dal,dal,Net Pass Yards,257,,,,,,
team,201211180dal,cle,Total Yards,311,,,,,,
team,201211180dal,dal,Total Yards,320,,,,,,
team,201211180dal,cle,Fumbles-Lost,2-1,,,,,,
team,201211180dal,dal,Fumbles-Lost,1-1,,,,,,
team,201211180dal,cle,Turnovers,1,,,,,,
team,201211180dal,dal,Turnovers,1,,,,,,
team,201211180dal,cle,Penalties-Yards,12-129,,,,,,
team,201211180dal,dal,Penalties-Yards,9-92,,,,,,
team,201211180dal,cle,Third Down Conv.,6-15,,,,,,
team,201211180dal,dal,Third Down Conv.,4-14,,,,,,
team,201211180dal,cle,Fourth Down Conv.,0-1,,,,,,
team,201211180dal,dal,Fourth Down Conv.,1-1,,,,,,
team,201211180dal,cle,Time of Possession,30:43,,,,,,
team,201211180dal,dal,Time of Possession,38:10,,,,,,
player,201211180dal,cle,WeedBr00,pass_cmp,20,,,,,
player,201211180dal,cle,WeedBr00,pass_att,35,,,,,
player,201211180dal,cle,WeedBr00,pass_yds,210,,,,,
player,201211180dal,cle,WeedBr00,pass_td,2,,,,,
player,201211180dal,cle,WeedBr00,pass_int,0,,,,,
player,201211180dal,cle,WeedBr00,pass_sacked,2,,,,,
player,201211180dal,cle,WeedBr00,pass_sacked_yds,18,,,,,
player,201211180dal,cle,WeedBr00,pass_long,27,,,,,
player,201211180dal,cle,WeedBr00,pass_rating,93.7,,,,,
player,201211180dal,cle,WeedBr00,rush_att,0,,,,,
player,201211180dal,cle,WeedBr00,rush_yds,0,,,,,
player,201211180dal,cle,WeedBr00,rush_td,0,,,,,
player,201211180dal,cle,WeedBr00,rush_long,0,,,,,
player,201211180dal,cle,WeedBr00,targets,0,,,,,
player,201211180dal,cle,WeedBr00,rec,0,,,,,
player,201211180dal,cle,WeedBr00,rec_yds,0,,,,,
player,201211180dal,cle,WeedBr00,rec_td,0,,,,,
player,201211180dal,cle,WeedBr00,rec_long,0,,,,,
player,201211180dal,cle,WeedBr00,fumbles,1,,,,,
player,201211180dal,cle,WeedBr00,fumbles_lost,1,,,,,
player,201211180dal,cle,RichTr00,pass_cmp,0,,,,,
player,201211180dal,cle,RichTr00,pass_att,0,,,,,
player,201211180dal,cle,RichTr00,pass_yds,0,,,,,
player,201211180dal,cle,RichTr00,pass_td,0,,,,,
player,201211180dal,cle,RichTr00,pass_int,0,,,,,
player,201211180dal,cle,RichTr00,pass_sacked,0,,,,,
player,201211180dal,cle,RichTr00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,RichTr00,pass_long,0,,,,,
player,201211180dal,cle,RichTr00,pass_rating,,,,,,
player,201211180dal,cle,RichTr00,rush_att,28,,,,,
player,201211180dal,cle,RichTr00,rush_yds,95,,,,,
player,201211180dal,cle,RichTr00,rush_td,0,,,,,
player,201211180dal,cle,RichTr00,rush_long,9,,,,,
player,201211180dal,cle,RichTr00,targets,8,,,,,
player,201211180dal,cle,RichTr00,rec,6,,,,,
player,201211180dal,cle,RichTr00,rec_yds,49,,,,,
player,201211180dal,cle,RichTr00,rec_td,0,,,,,
player,201211180dal,cle,RichTr00,rec_long,27,,,,,
player,201211180dal,cle,RichTr00,fumbles,1,,,,,
player,201211180dal,cle,RichTr00,fumbles_lost,0,,,,,
player,201211180dal,cle,HardMo00,pass_cmp,0,,,,,
player,201211180dal,cle,HardMo00,pass_att,0,,,,,
player,201211180dal,cle,HardMo00,pass_yds,0,,,,,
player,201211180dal,cle,HardMo00,pass_td,0,,,,,
player,201211180dal,cle,HardMo00,pass_int,0,,,,,
player,201211180dal,cle,HardMo00,pass_sacked,0,,,,,
player,201211180dal,cle,HardMo00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,HardMo00,pass_long,0,,,,,
player,201211180dal,cle,HardMo00,pass_rating,,,,,,
player,201211180dal,cle,HardMo00,rush_att,4,,,,,
player,201211180dal,cle,HardMo00,rush_yds,23,,,,,
player,201211180dal,cle,HardMo00,rush_td,0,,,,,
player,201211180dal,cle,HardMo00,rush_long,12,,,,,
player,201211180dal,cle,HardMo00,targets,0,,,,,
player,201211180dal,cle,HardMo00,rec,0,,,,,
player,201211180dal,cle,HardMo00,rec_yds,0,,,,,
player,201211180dal,cle,HardMo00,rec_td,0,,,,,
player,201211180dal,cle,HardMo00,rec_long,0,,,,,
player,201211180dal,cle,HardMo00,fumbles,0,,,,,
player,201211180dal,cle,HardMo00,fumbles_lost,0,,,,,
player,201211180dal,cle,OgboCh00,pass_cmp,0,,,,,
player,201211180dal,cle,OgboCh00,pass_att,0,,,,,
player,201211180dal,cle,OgboCh00,pass_yds,0,,,,,
player,201211180dal,cle,OgboCh00,pass_td,0,,,,,
player,201211180dal,cle,OgboCh00,pass_int,0,,,,,
player,201211180dal,cle,OgboCh00,pass_sacked,0,,,,,
player,201211180dal,cle,OgboCh00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,OgboCh00,pass_long,0,,,,,
player,201211180dal,cle,OgboCh00,pass_rating,,,,,,
player,201211180dal,cle,OgboCh00,rush_att,1,,,,,
player,201211180dal,cle,OgboCh00,rush_yds,1,,,,,
player,201211180dal,cle,OgboCh00,rush_td,0,,,,,
player,201211180dal,cle,OgboCh00,rush_long,1,,,,,
player,201211180dal,cle,OgboCh00,targets,0,,,,,
player,201211180dal,cle,OgboCh00,rec,0,,,,,
player,201211180dal,cle,OgboCh00,rec_yds,0,,,,,
player,201211180dal,cle,OgboCh00,rec_td,0,,,,,
player,201211180dal,cle,OgboCh00,rec_long,0,,,,,
player,201211180dal,cle,OgboCh00,fumbles,0,,,,,
player,201211180dal,cle,OgboCh00,fumbles_lost,0,,,,,
player,201211180dal,cle,LittGr00,pass_cmp,0,,,,,
player,201211180dal,cle,LittGr00,pass_att,0,,,,,
player,201211180dal,cle,LittGr00,pass_yds,0,,,,,
player,201211180dal,cle,LittGr00,pass_td,0,,,,,
player,201211180dal,cle,LittGr00,pass_int,0,,,,,
player,201211180dal,cle,LittGr00,pass_sacked,0,,,,,
player,201211180dal,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,LittGr00,pass_long,0,,,,,
player,201211180dal,cle,LittGr00,pass_rating,,,,,,
player,201211180dal,cle,LittGr00,rush_att,0,,,,,
player,201211180dal,cle,LittGr00,rush_yds,0,,,,,
player,201211180dal,cle,LittGr00,rush_td,0,,,,,
player,201211180dal,cle,LittGr00,rush_long,0,,,,,
player,201211180dal,cle,LittGr00,targets,4,,,,,
player,201211180dal,cle,LittGr00,rec,3,,,,,
player,201211180dal,cle,LittGr00,rec_yds,53,,,,,
player,201211180dal,cle,LittGr00,rec_td,0,,,,,
player,201211180dal,cle,LittGr00,rec_long,22,,,,,
player,201211180dal,cle,LittGr00,fumbles,0,,,,,
player,201211180dal,cle,LittGr00,fumbles_lost,0,,,,,
player,201211180dal,cle,GordJo02,pass_cmp,0,,,,,
player,201211180dal,cle,GordJo02,pass_att,0,,,,,
player,201211180dal,cle,GordJo02,pass_yds,0,,,,,
player,201211180dal,cle,GordJo02,pass_td,0,,,,,
player,201211180dal,cle,GordJo02,pass_int,0,,,,,
player,201211180dal,cle,GordJo02,pass_sacked,0,,,,,
player,201211180dal,cle,GordJo02,pass_sacked_yds,0,,,,,
player,201211180dal,cle,GordJo02,pass_long,0,,,,,
player,201211180dal,cle,GordJo02,pass_rating,,,,,,
player,201211180dal,cle,GordJo02,rush_att,0,,,,,
player,201211180dal,cle,GordJo02,rush_yds,0,,,,,
player,201211180dal,cle,GordJo02,rush_td,0,,,,,
player,201211180dal,cle,GordJo02,rush_long,0,,,,,
player,201211180dal,cle,GordJo02,targets,7,,,,,
player,201211180dal,cle,GordJo02,rec,5,,,,,
player,201211180dal,cle,GordJo02,rec_yds,53,,,,,
player,201211180dal,cle,GordJo02,rec_td,0,,,,,
player,201211180dal,cle,GordJo02,rec_long,23,,,,,
player,201211180dal,cle,GordJo02,fumbles,0,,,,,
player,201211180dal,cle,GordJo02,fumbles_lost,0,,,,,
player,201211180dal,cle,WatsBe00,pass_cmp,0,,,,,
player,201211180dal,cle,WatsBe00,pass_att,0,,,,,
player,201211180dal,cle,WatsBe00,pass_yds,0,,,,,
player,201211180dal,cle,WatsBe00,pass_td,0,,,,,
player,201211180dal,cle,WatsBe00,pass_int,0,,,,,
player,201211180dal,cle,WatsBe00,pass_sacked,0,,,,,
player,201211180dal,cle,WatsBe00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,WatsBe00,pass_long,0,,,,,
player,201211180dal,cle,WatsBe00,pass_rating,,,,,,
player,201211180dal,cle,WatsBe00,rush_att,0,,,,,
player,201211180dal,cle,WatsBe00,rush_yds,0,,,,,
player,201211180dal,cle,WatsBe00,rush_td,0,,,,,
player,201211180dal,cle,WatsBe00,rush_long,0,,,,,
player,201211180dal,cle,WatsBe00,targets,8,,,,,
player,201211180dal,cle,WatsBe00,rec,4,,,,,
player,201211180dal,cle,WatsBe00,rec_yds,47,,,,,
player,201211180dal,cle,WatsBe00,rec_td,2,,,,,
player,201211180dal,cle,WatsBe00,rec_long,17,,,,,
player,201211180dal,cle,WatsBe00,fumbles,0,,,,,
player,201211180dal,cle,WatsBe00,fumbles_lost,0,,,,,
player,201211180dal,cle,CoopJo00,pass_cmp,0,,,,,
player,201211180dal,cle,CoopJo00,pass_att,0,,,,,
player,201211180dal,cle,CoopJo00,pass_yds,0,,,,,
player,201211180dal,cle,CoopJo00,pass_td,0,,,,,
player,201211180dal,cle,CoopJo00,pass_int,0,,,,,
player,201211180dal,cle,CoopJo00,pass_sacked,0,,,,,
player,201211180dal,cle,CoopJo00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,CoopJo00,pass_long,0,,,,,
player,201211180dal,cle,CoopJo00,pass_rating,,,,,,
player,201211180dal,cle,CoopJo00,rush_att,0,,,,,
player,201211180dal,cle,CoopJo00,rush_yds,0,,,,,
player,201211180dal,cle,CoopJo00,rush_td,0,,,,,
player,201211180dal,cle,CoopJo00,rush_long,0,,,,,
player,201211180dal,cle,CoopJo00,targets,2,,,,,
player,201211180dal,cle,CoopJo00,rec,1,,,,,
player,201211180dal,cle,CoopJo00,rec_yds,6,,,,,
player,201211180dal,cle,CoopJo00,rec_td,0,,,,,
player,201211180dal,cle,CoopJo00,rec_long,6,,,,,
player,201211180dal,cle,CoopJo00,fumbles,0,,,,,
player,201211180dal,cle,CoopJo00,fumbles_lost,0,,,,,
player,201211180dal,cle,SmitAl02,pass_cmp,0,,,,,
player,201211180dal,cle,SmitAl02,pass_att,0,,,,,
player,201211180dal,cle,SmitAl02,pass_yds,0,,,,,
player,201211180dal,cle,SmitAl02,pass_td,0,,,,,
player,201211180dal,cle,SmitAl02,pass_int,0,,,,,
player,201211180dal,cle,SmitAl02,pass_sacked,0,,,,,
player,201211180dal,cle,SmitAl02,pass_sacked_yds,0,,,,,
player,201211180dal,cle,SmitAl02,pass_long,0,,,,,
player,201211180dal,cle,SmitAl02,pass_rating,,,,,,
player,201211180dal,cle,SmitAl02,rush_att,0,,,,,
player,201211180dal,cle,SmitAl02,rush_yds,0,,,,,
player,201211180dal,cle,SmitAl02,rush_td,0,,,,,
player,201211180dal,cle,SmitAl02,rush_long,0,,,,,
player,201211180dal,cle,SmitAl02,targets,1,,,,,
player,201211180dal,cle,SmitAl02,rec,1,,,,,
player,201211180dal,cle,SmitAl02,rec_yds,2,,,,,
player,201211180dal,cle,SmitAl02,rec_td,0,,,,,
player,201211180dal,cle,SmitAl02,rec_long,2,,,,,
player,201211180dal,cle,SmitAl02,fumbles,0,,,,,
player,201211180dal,cle,SmitAl02,fumbles_lost,0,,,,,
player,201211180dal,cle,CribJo01,pass_cmp,0,,,,,
player,201211180dal,cle,CribJo01,pass_att,0,,,,,
player,201211180dal,cle,CribJo01,pass_yds,0,,,,,
player,201211180dal,cle,CribJo01,pass_td,0,,,,,
player,201211180dal,cle,CribJo01,pass_int,0,,,,,
player,201211180dal,cle,CribJo01,pass_sacked,0,,,,,
player,201211180dal,cle,CribJo01,pass_sacked_yds,0,,,,,
player,201211180dal,cle,CribJo01,pass_long,0,,,,,
player,201211180dal,cle,CribJo01,pass_rating,,,,,,
player,201211180dal,cle,CribJo01,rush_att,0,,,,,
player,201211180dal,cle,CribJo01,rush_yds,0,,,,,
player,201211180dal,cle,CribJo01,rush_td,0,,,,,
player,201211180dal,cle,CribJo01,rush_long,0,,,,,
player,201211180dal,cle,CribJo01,targets,1,,,,,
player,201211180dal,cle,CribJo01,rec,0,,,,,
player,201211180dal,cle,CribJo01,rec_yds,0,,,,,
player,201211180dal,cle,CribJo01,rec_td,0,,,,,
player,201211180dal,cle,CribJo01,rec_long,0,,,,,
player,201211180dal,cle,CribJo01,fumbles,0,,,,,
player,201211180dal,cle,CribJo01,fumbles_lost,0,,,,,
player,201211180dal,cle,MassMo00,pass_cmp,0,,,,,
player,201211180dal,cle,MassMo00,pass_att,0,,,,,
player,201211180dal,cle,MassMo00,pass_yds,0,,,,,
player,201211180dal,cle,MassMo00,pass_td,0,,,,,
player,201211180dal,cle,MassMo00,pass_int,0,,,,,
player,201211180dal,cle,MassMo00,pass_sacked,0,,,,,
player,201211180dal,cle,MassMo00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,MassMo00,pass_long,0,,,,,
player,201211180dal,cle,MassMo00,pass_rating,,,,,,
player,201211180dal,cle,MassMo00,rush_att,0,,,,,
player,201211180dal,cle,MassMo00,rush_yds,0,,,,,
player,201211180dal,cle,MassMo00,rush_td,0,,,,,
player,201211180dal,cle,MassMo00,rush_long,0,,,,,
player,201211180dal,cle,MassMo00,targets,2,,,,,
player,201211180dal,cle,MassMo00,rec,0,,,,,
player,201211180dal,cle,MassMo00,rec_yds,0,,,,,
player,201211180dal,cle,MassMo00,rec_td,0,,,,,
player,201211180dal,cle,MassMo00,rec_long,0,,,,,
player,201211180dal,cle,MassMo00,fumbles,0,,,,,
player,201211180dal,cle,MassMo00,fumbles_lost,0,,,,,
player,201211180dal,cle,CameJo00,pass_cmp,0,,,,,
player,201211180dal,cle,CameJo00,pass_att,0,,,,,
player,201211180dal,cle,CameJo00,pass_yds,0,,,,,
player,201211180dal,cle,CameJo00,pass_td,0,,,,,
player,201211180dal,cle,CameJo00,pass_int,0,,,,,
player,201211180dal,cle,CameJo00,pass_sacked,0,,,,,
player,201211180dal,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201211180dal,cle,CameJo00,pass_long,0,,,,,
player,201211180dal,cle,CameJo00,pass_rating,,,,,,
player,201211180dal,cle,CameJo00,rush_att,0,,,,,
player,201211180dal,cle,CameJo00,rush_yds,0,,,,,
player,201211180dal,cle,CameJo00,rush_td,0,,,,,
player,201211180dal,cle,CameJo00,rush_long,0,,,,,
player,201211180dal,cle,CameJo00,targets,2,,,,,
player,201211180dal,cle,CameJo00,rec,0,,,,,
player,201211180dal,cle,CameJo00,rec_yds,0,,,,,
player,201211180dal,cle,CameJo00,rec_td,0,,,,,
player,201211180dal,cle,CameJo00,rec_long,0,,,,,
player,201211180dal,cle,CameJo00,fumbles,0,,,,,
player,201211180dal,cle,CameJo00,fumbles_lost,0,,,,,
player,201211180dal,dal,RomoTo00,pass_cmp,35,,,,,
player,201211180dal,dal,RomoTo00,pass_att,50,,,,,
player,201211180dal,dal,RomoTo00,pass_yds,313,,,,,
player,201211180dal,dal,RomoTo00,pass_td,1,,,,,
player,201211180dal,dal,RomoTo00,pass_int,0,,,,,
player,201211180dal,dal,RomoTo00,pass_sacked,7,,,,,
player,201211180dal,dal,RomoTo00,pass_sacked_yds,56,,,,,
player,201211180dal,dal,RomoTo00,pass_long,30,,,,,
player,201211180dal,dal,RomoTo00,pass_rating,93.2,,,,,
player,201211180dal,dal,RomoTo00,rush_att,2,,,,,
player,201211180dal,dal,RomoTo00,rush_yds,10,,,,,
player,201211180dal,dal,RomoTo00,rush_td,0,,,,,
player,201211180dal,dal,RomoTo00,rush_long,5,,,,,
player,201211180dal,dal,RomoTo00,targets,0,,,,,
player,201211180dal,dal,RomoTo00,rec,0,,,,,
player,201211180dal,dal,RomoTo00,rec_yds,0,,,,,
player,201211180dal,dal,RomoTo00,rec_td,0,,,,,
player,201211180dal,dal,RomoTo00,rec_long,0,,,,,
player,201211180dal,dal,RomoTo00,fumbles,1,,,,,
player,201211180dal,dal,RomoTo00,fumbles_lost,1,,,,,
player,201211180dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201211180dal,dal,JoneFe00,pass_att,0,,,,,
player,201211180dal,dal,JoneFe00,pass_yds,0,,,,,
player,201211180dal,dal,JoneFe00,pass_td,0,,,,,
player,201211180dal,dal,JoneFe00,pass_int,0,,,,,
player,201211180dal,dal,JoneFe00,pass_sacked,0,,,,,
player,201211180dal,dal,JoneFe00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,JoneFe00,pass_long,0,,,,,
player,201211180dal,dal,JoneFe00,pass_rating,,,,,,
player,201211180dal,dal,JoneFe00,rush_att,14,,,,,
player,201211180dal,dal,JoneFe00,rush_yds,43,,,,,
player,201211180dal,dal,JoneFe00,rush_td,1,,,,,
player,201211180dal,dal,JoneFe00,rush_long,12,,,,,
player,201211180dal,dal,JoneFe00,targets,3,,,,,
player,201211180dal,dal,JoneFe00,rec,2,,,,,
player,201211180dal,dal,JoneFe00,rec_yds,12,,,,,
player,201211180dal,dal,JoneFe00,rec_td,0,,,,,
player,201211180dal,dal,JoneFe00,rec_long,7,,,,,
player,201211180dal,dal,JoneFe00,fumbles,0,,,,,
player,201211180dal,dal,JoneFe00,fumbles_lost,0,,,,,
player,201211180dal,dal,DunbLa00,pass_cmp,0,,,,,
player,201211180dal,dal,DunbLa00,pass_att,0,,,,,
player,201211180dal,dal,DunbLa00,pass_yds,0,,,,,
player,201211180dal,dal,DunbLa00,pass_td,0,,,,,
player,201211180dal,dal,DunbLa00,pass_int,0,,,,,
player,201211180dal,dal,DunbLa00,pass_sacked,0,,,,,
player,201211180dal,dal,DunbLa00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,DunbLa00,pass_long,0,,,,,
player,201211180dal,dal,DunbLa00,pass_rating,,,,,,
player,201211180dal,dal,DunbLa00,rush_att,5,,,,,
player,201211180dal,dal,DunbLa00,rush_yds,10,,,,,
player,201211180dal,dal,DunbLa00,rush_td,0,,,,,
player,201211180dal,dal,DunbLa00,rush_long,7,,,,,
player,201211180dal,dal,DunbLa00,targets,3,,,,,
player,201211180dal,dal,DunbLa00,rec,2,,,,,
player,201211180dal,dal,DunbLa00,rec_yds,6,,,,,
player,201211180dal,dal,DunbLa00,rec_td,0,,,,,
player,201211180dal,dal,DunbLa00,rec_long,6,,,,,
player,201211180dal,dal,DunbLa00,fumbles,0,,,,,
player,201211180dal,dal,DunbLa00,fumbles_lost,0,,,,,
player,201211180dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201211180dal,dal,BryaDe01,pass_att,0,,,,,
player,201211180dal,dal,BryaDe01,pass_yds,0,,,,,
player,201211180dal,dal,BryaDe01,pass_td,0,,,,,
player,201211180dal,dal,BryaDe01,pass_int,0,,,,,
player,201211180dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201211180dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201211180dal,dal,BryaDe01,pass_long,0,,,,,
player,201211180dal,dal,BryaDe01,pass_rating,,,,,,
player,201211180dal,dal,BryaDe01,rush_att,0,,,,,
player,201211180dal,dal,BryaDe01,rush_yds,0,,,,,
player,201211180dal,dal,BryaDe01,rush_td,0,,,,,
player,201211180dal,dal,BryaDe01,rush_long,0,,,,,
player,201211180dal,dal,BryaDe01,targets,15,,,,,
player,201211180dal,dal,BryaDe01,rec,12,,,,,
player,201211180dal,dal,BryaDe01,rec_yds,145,,,,,
player,201211180dal,dal,BryaDe01,rec_td,1,,,,,
player,201211180dal,dal,BryaDe01,rec_long,30,,,,,
player,201211180dal,dal,BryaDe01,fumbles,0,,,,,
player,201211180dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201211180dal,dal,AustMi00,pass_cmp,0,,,,,
player,201211180dal,dal,AustMi00,pass_att,0,,,,,
player,201211180dal,dal,AustMi00,pass_yds,0,,,,,
player,201211180dal,dal,AustMi00,pass_td,0,,,,,
player,201211180dal,dal,AustMi00,pass_int,0,,,,,
player,201211180dal,dal,AustMi00,pass_sacked,0,,,,,
player,201211180dal,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,AustMi00,pass_long,0,,,,,
player,201211180dal,dal,AustMi00,pass_rating,,,,,,
player,201211180dal,dal,AustMi00,rush_att,0,,,,,
player,201211180dal,dal,AustMi00,rush_yds,0,,,,,
player,201211180dal,dal,AustMi00,rush_td,0,,,,,
player,201211180dal,dal,AustMi00,rush_long,0,,,,,
player,201211180dal,dal,AustMi00,targets,12,,,,,
player,201211180dal,dal,AustMi00,rec,6,,,,,
player,201211180dal,dal,AustMi00,rec_yds,58,,,,,
player,201211180dal,dal,AustMi00,rec_td,0,,,,,
player,201211180dal,dal,AustMi00,rec_long,13,,,,,
player,201211180dal,dal,AustMi00,fumbles,0,,,,,
player,201211180dal,dal,AustMi00,fumbles_lost,0,,,,,
player,201211180dal,dal,WittJa00,pass_cmp,0,,,,,
player,201211180dal,dal,WittJa00,pass_att,0,,,,,
player,201211180dal,dal,WittJa00,pass_yds,0,,,,,
player,201211180dal,dal,WittJa00,pass_td,0,,,,,
player,201211180dal,dal,WittJa00,pass_int,0,,,,,
player,201211180dal,dal,WittJa00,pass_sacked,0,,,,,
player,201211180dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,WittJa00,pass_long,0,,,,,
player,201211180dal,dal,WittJa00,pass_rating,,,,,,
player,201211180dal,dal,WittJa00,rush_att,0,,,,,
player,201211180dal,dal,WittJa00,rush_yds,0,,,,,
player,201211180dal,dal,WittJa00,rush_td,0,,,,,
player,201211180dal,dal,WittJa00,rush_long,0,,,,,
player,201211180dal,dal,WittJa00,targets,8,,,,,
player,201211180dal,dal,WittJa00,rec,7,,,,,
player,201211180dal,dal,WittJa00,rec_yds,51,,,,,
player,201211180dal,dal,WittJa00,rec_td,0,,,,,
player,201211180dal,dal,WittJa00,rec_long,10,,,,,
player,201211180dal,dal,WittJa00,fumbles,0,,,,,
player,201211180dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201211180dal,dal,HarrDw00,pass_cmp,0,,,,,
player,201211180dal,dal,HarrDw00,pass_att,0,,,,,
player,201211180dal,dal,HarrDw00,pass_yds,0,,,,,
player,201211180dal,dal,HarrDw00,pass_td,0,,,,,
player,201211180dal,dal,HarrDw00,pass_int,0,,,,,
player,201211180dal,dal,HarrDw00,pass_sacked,0,,,,,
player,201211180dal,dal,HarrDw00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,HarrDw00,pass_long,0,,,,,
player,201211180dal,dal,HarrDw00,pass_rating,,,,,,
player,201211180dal,dal,HarrDw00,rush_att,0,,,,,
player,201211180dal,dal,HarrDw00,rush_yds,0,,,,,
player,201211180dal,dal,HarrDw00,rush_td,0,,,,,
player,201211180dal,dal,HarrDw00,rush_long,0,,,,,
player,201211180dal,dal,HarrDw00,targets,3,,,,,
player,201211180dal,dal,HarrDw00,rec,3,,,,,
player,201211180dal,dal,HarrDw00,rec_yds,20,,,,,
player,201211180dal,dal,HarrDw00,rec_td,0,,,,,
player,201211180dal,dal,HarrDw00,rec_long,8,,,,,
player,201211180dal,dal,HarrDw00,fumbles,0,,,,,
player,201211180dal,dal,HarrDw00,fumbles_lost,0,,,,,
player,201211180dal,dal,OgleKe00,pass_cmp,0,,,,,
player,201211180dal,dal,OgleKe00,pass_att,0,,,,,
player,201211180dal,dal,OgleKe00,pass_yds,0,,,,,
player,201211180dal,dal,OgleKe00,pass_td,0,,,,,
player,201211180dal,dal,OgleKe00,pass_int,0,,,,,
player,201211180dal,dal,OgleKe00,pass_sacked,0,,,,,
player,201211180dal,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,OgleKe00,pass_long,0,,,,,
player,201211180dal,dal,OgleKe00,pass_rating,,,,,,
player,201211180dal,dal,OgleKe00,rush_att,0,,,,,
player,201211180dal,dal,OgleKe00,rush_yds,0,,,,,
player,201211180dal,dal,OgleKe00,rush_td,0,,,,,
player,201211180dal,dal,OgleKe00,rush_long,0,,,,,
player,201211180dal,dal,OgleKe00,targets,3,,,,,
player,201211180dal,dal,OgleKe00,rec,1,,,,,
player,201211180dal,dal,OgleKe00,rec_yds,10,,,,,
player,201211180dal,dal,OgleKe00,rec_td,0,,,,,
player,201211180dal,dal,OgleKe00,rec_long,10,,,,,
player,201211180dal,dal,OgleKe00,fumbles,0,,,,,
player,201211180dal,dal,OgleKe00,fumbles_lost,0,,,,,
player,201211180dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201211180dal,dal,BeasCo00,pass_att,0,,,,,
player,201211180dal,dal,BeasCo00,pass_yds,0,,,,,
player,201211180dal,dal,BeasCo00,pass_td,0,,,,,
player,201211180dal,dal,BeasCo00,pass_int,0,,,,,
player,201211180dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201211180dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,BeasCo00,pass_long,0,,,,,
player,201211180dal,dal,BeasCo00,pass_rating,,,,,,
player,201211180dal,dal,BeasCo00,rush_att,0,,,,,
player,201211180dal,dal,BeasCo00,rush_yds,0,,,,,
player,201211180dal,dal,BeasCo00,rush_td,0,,,,,
player,201211180dal,dal,BeasCo00,rush_long,0,,,,,
player,201211180dal,dal,BeasCo00,targets,1,,,,,
player,201211180dal,dal,BeasCo00,rec,1,,,,,
player,201211180dal,dal,BeasCo00,rec_yds,8,,,,,
player,201211180dal,dal,BeasCo00,rec_td,0,,,,,
player,201211180dal,dal,BeasCo00,rec_long,8,,,,,
player,201211180dal,dal,BeasCo00,fumbles,0,,,,,
player,201211180dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201211180dal,dal,VickLa00,pass_cmp,0,,,,,
player,201211180dal,dal,VickLa00,pass_att,0,,,,,
player,201211180dal,dal,VickLa00,pass_yds,0,,,,,
player,201211180dal,dal,VickLa00,pass_td,0,,,,,
player,201211180dal,dal,VickLa00,pass_int,0,,,,,
player,201211180dal,dal,VickLa00,pass_sacked,0,,,,,
player,201211180dal,dal,VickLa00,pass_sacked_yds,0,,,,,
player,201211180dal,dal,VickLa00,pass_long,0,,,,,
player,201211180dal,dal,VickLa00,pass_rating,,,,,,
player,201211180dal,dal,VickLa00,rush_att,0,,,,,
player,201211180dal,dal,VickLa00,rush_yds,0,,,,,
player,201211180dal,dal,VickLa00,rush_td,0,,,,,
player,201211180dal,dal,VickLa00,rush_long,0,,,,,
player,201211180dal,dal,VickLa00,targets,1,,,,,
player,201211180dal,dal,VickLa00,rec,1,,,,,
player,201211180dal,dal,VickLa00,rec_yds,3,,,,,
player,201211180dal,dal,VickLa00,rec_td,0,,,,,
player,201211180dal,dal,VickLa00,rec_long,3,,,,,
player,201211180dal,dal,VickLa00,fumbles,0,,,,,
