game,2012,4,20120930,201209300gnb,nor,"New Orleans Saints",27,gnb,"Green Bay Packers",28
player,201209300gnb,gnb,DrivDo00,rush_long,0,,,,,
player,201209300gnb,gnb,DrivDo00,targets,2,,,,,
player,201209300gnb,gnb,DrivDo00,rec,1,,,,,
player,201209300gnb,gnb,DrivDo00,rec_yds,3,,,,,
player,201209300gnb,gnb,DrivDo00,rec_td,0,,,,,
player,201209300gnb,gnb,DrivDo00,rec_long,3,,,,,
player,201209300gnb,gnb,DrivDo00,fumbles,0,,,,,
player,201209300gnb,gnb,DrivDo00,fumbles_lost,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_cmp,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_att,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_yds,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_td,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_int,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_sacked,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_sacked_yds,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_long,0,,,,,
player,201209300gnb,gnb,HarrGr00,pass_rating,,,,,,
player,201209300gnb,gnb,HarrGr00,rush_att,1,,,,,
player,201209300gnb,gnb,HarrGr00,rush_yds,0,,,,,
player,201209300gnb,gnb,HarrGr00,rush_td,0,,,,,
player,201209300gnb,gnb,HarrGr00,rush_long,0,,,,,
player,201209300gnb,gnb,HarrGr00,targets,0,,,,,
player,201209300gnb,gnb,HarrGr00,rec,0,,,,,
player,201209300gnb,gnb,HarrGr00,rec_yds,0,,,,,
player,201209300gnb,gnb,HarrGr00,rec_td,0,,,,,
player,201209300gnb,gnb,HarrGr00,rec_long,0,,,,,
player,201209300gnb,gnb,HarrGr00,fumbles,1,,,,,
player,201209300gnb,gnb,HarrGr00,fumbles_lost,1,,,,,
player,201209300gnb,nor,RobiPa99,def_int,1,,,,,
player,201209300gnb,nor,RobiPa99,def_int_yds,0,,,,,
player,201209300gnb,nor,RobiPa99,def_int_td,0,,,,,
player,201209300gnb,nor,RobiPa99,def_int_long,0,,,,,
player,201209300gnb,nor,RobiPa99,pass_defended,3,,,,,
player,201209300gnb,nor,RobiPa99,sacks,0.0,,,,,
player,201209300gnb,nor,RobiPa99,tackles_combined,2,,,,,
player,201209300gnb,nor,RobiPa99,tackles_solo,2,,,,,
player,201209300gnb,nor,RobiPa99,tackles_assists,0,,,,,
player,201209300gnb,nor,RobiPa99,tackles_loss,0,,,,,
player,201209300gnb,nor,RobiPa99,qb_hits,0,,,,,
player,201209300gnb,nor,RobiPa99,fumbles_rec,0,,,,,
player,201209300gnb,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,RobiPa99,fumbles_forced,0,,,,,
player,201209300gnb,nor,LoftCu99,def_int,0,,,,,
player,201209300gnb,nor,LoftCu99,def_int_yds,0,,,,,
player,201209300gnb,nor,LoftCu99,def_int_td,0,,,,,
player,201209300gnb,nor,LoftCu99,def_int_long,0,,,,,
player,201209300gnb,nor,LoftCu99,pass_defended,0,,,,,
player,201209300gnb,nor,LoftCu99,sacks,0.0,,,,,
player,201209300gnb,nor,LoftCu99,tackles_combined,12,,,,,
player,201209300gnb,nor,LoftCu99,tackles_solo,9,,,,,
player,201209300gnb,nor,LoftCu99,tackles_assists,3,,,,,
player,201209300gnb,nor,LoftCu99,tackles_loss,0,,,,,
player,201209300gnb,nor,LoftCu99,qb_hits,0,,,,,
player,201209300gnb,nor,LoftCu99,fumbles_rec,0,,,,,
player,201209300gnb,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,LoftCu99,fumbles_forced,0,,,,,
player,201209300gnb,nor,JenkMa99,def_int,0,,,,,
player,201209300gnb,nor,JenkMa99,def_int_yds,0,,,,,
player,201209300gnb,nor,JenkMa99,def_int_td,0,,,,,
player,201209300gnb,nor,JenkMa99,def_int_long,0,,,,,
player,201209300gnb,nor,JenkMa99,pass_defended,0,,,,,
player,201209300gnb,nor,JenkMa99,sacks,0.0,,,,,
player,201209300gnb,nor,JenkMa99,tackles_combined,10,,,,,
player,201209300gnb,nor,JenkMa99,tackles_solo,8,,,,,
player,201209300gnb,nor,JenkMa99,tackles_assists,2,,,,,
player,201209300gnb,nor,JenkMa99,tackles_loss,0,,,,,
player,201209300gnb,nor,JenkMa99,qb_hits,0,,,,,
player,201209300gnb,nor,JenkMa99,fumbles_rec,0,,,,,
player,201209300gnb,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,JenkMa99,fumbles_forced,0,,,,,
player,201209300gnb,nor,HarpRo21,def_int,0,,,,,
player,201209300gnb,nor,HarpRo21,def_int_yds,0,,,,,
player,201209300gnb,nor,HarpRo21,def_int_td,0,,,,,
player,201209300gnb,nor,HarpRo21,def_int_long,0,,,,,
player,201209300gnb,nor,HarpRo21,pass_defended,0,,,,,
player,201209300gnb,nor,HarpRo21,sacks,0.0,,,,,
player,201209300gnb,nor,HarpRo21,tackles_combined,9,,,,,
player,201209300gnb,nor,HarpRo21,tackles_solo,9,,,,,
player,201209300gnb,nor,HarpRo21,tackles_assists,0,,,,,
player,201209300gnb,nor,HarpRo21,tackles_loss,0,,,,,
player,201209300gnb,nor,HarpRo21,qb_hits,0,,,,,
player,201209300gnb,nor,HarpRo21,fumbles_rec,0,,,,,
player,201209300gnb,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,HarpRo21,fumbles_forced,0,,,,,
player,201209300gnb,nor,GreeJa22,def_int,0,,,,,
player,201209300gnb,nor,GreeJa22,def_int_yds,0,,,,,
player,201209300gnb,nor,GreeJa22,def_int_td,0,,,,,
player,201209300gnb,nor,GreeJa22,def_int_long,0,,,,,
player,201209300gnb,nor,GreeJa22,pass_defended,0,,,,,
player,201209300gnb,nor,GreeJa22,sacks,0.0,,,,,
player,201209300gnb,nor,GreeJa22,tackles_combined,6,,,,,
player,201209300gnb,nor,GreeJa22,tackles_solo,6,,,,,
player,201209300gnb,nor,GreeJa22,tackles_assists,0,,,,,
player,201209300gnb,nor,GreeJa22,tackles_loss,0,,,,,
player,201209300gnb,nor,GreeJa22,qb_hits,0,,,,,
player,201209300gnb,nor,GreeJa22,fumbles_rec,0,,,,,
player,201209300gnb,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,GreeJa22,fumbles_forced,0,,,,,
player,201209300gnb,nor,AbduIs00,def_int,0,,,,,
player,201209300gnb,nor,AbduIs00,def_int_yds,0,,,,,
player,201209300gnb,nor,AbduIs00,def_int_td,0,,,,,
player,201209300gnb,nor,AbduIs00,def_int_long,0,,,,,
player,201209300gnb,nor,AbduIs00,pass_defended,0,,,,,
player,201209300gnb,nor,AbduIs00,sacks,0.0,,,,,
player,201209300gnb,nor,AbduIs00,tackles_combined,5,,,,,
player,201209300gnb,nor,AbduIs00,tackles_solo,3,,,,,
player,201209300gnb,nor,AbduIs00,tackles_assists,2,,,,,
player,201209300gnb,nor,AbduIs00,tackles_loss,0,,,,,
player,201209300gnb,nor,AbduIs00,qb_hits,0,,,,,
player,201209300gnb,nor,AbduIs00,fumbles_rec,0,,,,,
player,201209300gnb,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,AbduIs00,fumbles_forced,0,,,,,
player,201209300gnb,nor,ShanSc20,def_int,0,,,,,
player,201209300gnb,nor,ShanSc20,def_int_yds,0,,,,,
player,201209300gnb,nor,ShanSc20,def_int_td,0,,,,,
player,201209300gnb,nor,ShanSc20,def_int_long,0,,,,,
player,201209300gnb,nor,ShanSc20,pass_defended,1,,,,,
player,201209300gnb,nor,ShanSc20,sacks,0.0,,,,,
player,201209300gnb,nor,ShanSc20,tackles_combined,4,,,,,
player,201209300gnb,nor,ShanSc20,tackles_solo,1,,,,,
player,201209300gnb,nor,ShanSc20,tackles_assists,3,,,,,
player,201209300gnb,nor,ShanSc20,tackles_loss,0,,,,,
player,201209300gnb,nor,ShanSc20,qb_hits,0,,,,,
player,201209300gnb,nor,ShanSc20,fumbles_rec,0,,,,,
player,201209300gnb,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,ShanSc20,fumbles_forced,0,,,,,
player,201209300gnb,nor,JordCa00,def_int,0,,,,,
player,201209300gnb,nor,JordCa00,def_int_yds,0,,,,,
player,201209300gnb,nor,JordCa00,def_int_td,0,,,,,
player,201209300gnb,nor,JordCa00,def_int_long,0,,,,,
player,201209300gnb,nor,JordCa00,pass_defended,0,,,,,
player,201209300gnb,nor,JordCa00,sacks,0.0,,,,,
player,201209300gnb,nor,JordCa00,tackles_combined,3,,,,,
player,201209300gnb,nor,JordCa00,tackles_solo,1,,,,,
player,201209300gnb,nor,JordCa00,tackles_assists,2,,,,,
player,201209300gnb,nor,JordCa00,tackles_loss,0,,,,,
player,201209300gnb,nor,JordCa00,qb_hits,0,,,,,
player,201209300gnb,nor,JordCa00,fumbles_rec,0,,,,,
player,201209300gnb,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,JordCa00,fumbles_forced,0,,,,,
player,201209300gnb,nor,SmitWi99,def_int,0,,,,,
player,201209300gnb,nor,SmitWi99,def_int_yds,0,,,,,
player,201209300gnb,nor,SmitWi99,def_int_td,0,,,,,
player,201209300gnb,nor,SmitWi99,def_int_long,0,,,,,
player,201209300gnb,nor,SmitWi99,pass_defended,0,,,,,
player,201209300gnb,nor,SmitWi99,sacks,0.0,,,,,
player,201209300gnb,nor,SmitWi99,tackles_combined,3,,,,,
player,201209300gnb,nor,SmitWi99,tackles_solo,1,,,,,
player,201209300gnb,nor,SmitWi99,tackles_assists,2,,,,,
player,201209300gnb,nor,SmitWi99,tackles_loss,0,,,,,
player,201209300gnb,nor,SmitWi99,qb_hits,1,,,,,
player,201209300gnb,nor,SmitWi99,fumbles_rec,1,,,,,
player,201209300gnb,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,SmitWi99,fumbles_forced,0,,,,,
player,201209300gnb,nor,WilsMa01,def_int,0,,,,,
player,201209300gnb,nor,WilsMa01,def_int_yds,0,,,,,
player,201209300gnb,nor,WilsMa01,def_int_td,0,,,,,
player,201209300gnb,nor,WilsMa01,def_int_long,0,,,,,
player,201209300gnb,nor,WilsMa01,pass_defended,0,,,,,
player,201209300gnb,nor,WilsMa01,sacks,0.0,,,,,
player,201209300gnb,nor,WilsMa01,tackles_combined,2,,,,,
player,201209300gnb,nor,WilsMa01,tackles_solo,2,,,,,
player,201209300gnb,nor,WilsMa01,tackles_assists,0,,,,,
player,201209300gnb,nor,WilsMa01,tackles_loss,0,,,,,
player,201209300gnb,nor,WilsMa01,qb_hits,0,,,,,
player,201209300gnb,nor,WilsMa01,fumbles_rec,0,,,,,
player,201209300gnb,nor,WilsMa01,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,WilsMa01,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,WilsMa01,fumbles_forced,0,,,,,
player,201209300gnb,nor,CadeTr00,def_int,0,,,,,
player,201209300gnb,nor,CadeTr00,def_int_yds,0,,,,,
player,201209300gnb,nor,CadeTr00,def_int_td,0,,,,,
player,201209300gnb,nor,CadeTr00,def_int_long,0,,,,,
player,201209300gnb,nor,CadeTr00,pass_defended,0,,,,,
player,201209300gnb,nor,CadeTr00,sacks,0.0,,,,,
player,201209300gnb,nor,CadeTr00,tackles_combined,1,,,,,
player,201209300gnb,nor,CadeTr00,tackles_solo,1,,,,,
player,201209300gnb,nor,CadeTr00,tackles_assists,0,,,,,
player,201209300gnb,nor,CadeTr00,tackles_loss,0,,,,,
player,201209300gnb,nor,CadeTr00,qb_hits,0,,,,,
player,201209300gnb,nor,CadeTr00,fumbles_rec,0,,,,,
player,201209300gnb,nor,CadeTr00,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,CadeTr00,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,CadeTr00,fumbles_forced,0,,,,,
player,201209300gnb,nor,ElliSe99,def_int,0,,,,,
player,201209300gnb,nor,ElliSe99,def_int_yds,0,,,,,
player,201209300gnb,nor,ElliSe99,def_int_td,0,,,,,
player,201209300gnb,nor,ElliSe99,def_int_long,0,,,,,
player,201209300gnb,nor,ElliSe99,pass_defended,0,,,,,
player,201209300gnb,nor,ElliSe99,sacks,0.0,,,,,
player,201209300gnb,nor,ElliSe99,tackles_combined,1,,,,,
player,201209300gnb,nor,ElliSe99,tackles_solo,0,,,,,
player,201209300gnb,nor,ElliSe99,tackles_assists,1,,,,,
player,201209300gnb,nor,ElliSe99,tackles_loss,0,,,,,
player,201209300gnb,nor,ElliSe99,qb_hits,0,,,,,
player,201209300gnb,nor,ElliSe99,fumbles_rec,0,,,,,
player,201209300gnb,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,ElliSe99,fumbles_forced,0,,,,,
player,201209300gnb,nor,HerrWi99,def_int,0,,,,,
player,201209300gnb,nor,HerrWi99,def_int_yds,0,,,,,
player,201209300gnb,nor,HerrWi99,def_int_td,0,,,,,
player,201209300gnb,nor,HerrWi99,def_int_long,0,,,,,
player,201209300gnb,nor,HerrWi99,pass_defended,0,,,,,
player,201209300gnb,nor,HerrWi99,sacks,0.0,,,,,
player,201209300gnb,nor,HerrWi99,tackles_combined,1,,,,,
player,201209300gnb,nor,HerrWi99,tackles_solo,1,,,,,
player,201209300gnb,nor,HerrWi99,tackles_assists,0,,,,,
player,201209300gnb,nor,HerrWi99,tackles_loss,0,,,,,
player,201209300gnb,nor,HerrWi99,qb_hits,0,,,,,
player,201209300gnb,nor,HerrWi99,fumbles_rec,0,,,,,
player,201209300gnb,nor,HerrWi99,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,HerrWi99,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,HerrWi99,fumbles_forced,0,,,,,
player,201209300gnb,nor,HickAk00,def_int,0,,,,,
player,201209300gnb,nor,HickAk00,def_int_yds,0,,,,,
player,201209300gnb,nor,HickAk00,def_int_td,0,,,,,
player,201209300gnb,nor,HickAk00,def_int_long,0,,,,,
player,201209300gnb,nor,HickAk00,pass_defended,0,,,,,
player,201209300gnb,nor,HickAk00,sacks,0.0,,,,,
player,201209300gnb,nor,HickAk00,tackles_combined,1,,,,,
player,201209300gnb,nor,HickAk00,tackles_solo,0,,,,,
player,201209300gnb,nor,HickAk00,tackles_assists,1,,,,,
player,201209300gnb,nor,HickAk00,tackles_loss,0,,,,,
player,201209300gnb,nor,HickAk00,qb_hits,0,,,,,
player,201209300gnb,nor,HickAk00,fumbles_rec,0,,,,,
player,201209300gnb,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,HickAk00,fumbles_forced,0,,,,,
player,201209300gnb,nor,JohnTo01,def_int,0,,,,,
player,201209300gnb,nor,JohnTo01,def_int_yds,0,,,,,
player,201209300gnb,nor,JohnTo01,def_int_td,0,,,,,
player,201209300gnb,nor,JohnTo01,def_int_long,0,,,,,
player,201209300gnb,nor,JohnTo01,pass_defended,0,,,,,
player,201209300gnb,nor,JohnTo01,sacks,0.0,,,,,
player,201209300gnb,nor,JohnTo01,tackles_combined,1,,,,,
player,201209300gnb,nor,JohnTo01,tackles_solo,1,,,,,
player,201209300gnb,nor,JohnTo01,tackles_assists,0,,,,,
player,201209300gnb,nor,JohnTo01,tackles_loss,0,,,,,
player,201209300gnb,nor,JohnTo01,qb_hits,0,,,,,
player,201209300gnb,nor,JohnTo01,fumbles_rec,0,,,,,
player,201209300gnb,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,JohnTo01,fumbles_forced,0,,,,,
player,201209300gnb,nor,PatrJo00,def_int,0,,,,,
player,201209300gnb,nor,PatrJo00,def_int_yds,0,,,,,
player,201209300gnb,nor,PatrJo00,def_int_td,0,,,,,
player,201209300gnb,nor,PatrJo00,def_int_long,0,,,,,
player,201209300gnb,nor,PatrJo00,pass_defended,0,,,,,
player,201209300gnb,nor,PatrJo00,sacks,0.0,,,,,
player,201209300gnb,nor,PatrJo00,tackles_combined,1,,,,,
player,201209300gnb,nor,PatrJo00,tackles_solo,1,,,,,
player,201209300gnb,nor,PatrJo00,tackles_assists,0,,,,,
player,201209300gnb,nor,PatrJo00,tackles_loss,0,,,,,
player,201209300gnb,nor,PatrJo00,qb_hits,0,,,,,
player,201209300gnb,nor,PatrJo00,fumbles_rec,0,,,,,
player,201209300gnb,nor,PatrJo00,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,PatrJo00,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,PatrJo00,fumbles_forced,0,,,,,
player,201209300gnb,nor,WhitCo01,def_int,0,,,,,
player,201209300gnb,nor,WhitCo01,def_int_yds,0,,,,,
player,201209300gnb,nor,WhitCo01,def_int_td,0,,,,,
player,201209300gnb,nor,WhitCo01,def_int_long,0,,,,,
player,201209300gnb,nor,WhitCo01,pass_defended,0,,,,,
player,201209300gnb,nor,WhitCo01,sacks,0.0,,,,,
player,201209300gnb,nor,WhitCo01,tackles_combined,1,,,,,
player,201209300gnb,nor,WhitCo01,tackles_solo,1,,,,,
player,201209300gnb,nor,WhitCo01,tackles_assists,0,,,,,
player,201209300gnb,nor,WhitCo01,tackles_loss,0,,,,,
player,201209300gnb,nor,WhitCo01,qb_hits,0,,,,,
player,201209300gnb,nor,WhitCo01,fumbles_rec,0,,,,,
player,201209300gnb,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201209300gnb,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201209300gnb,nor,WhitCo01,fumbles_forced,0,,,,,
player,201209300gnb,gnb,MattCl99,def_int,0,,,,,
player,201209300gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201209300gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201209300gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201209300gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201209300gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201209300gnb,gnb,MattCl99,tackles_combined,6,,,,,
player,201209300gnb,gnb,MattCl99,tackles_solo,4,,,,,
player,201209300gnb,gnb,MattCl99,tackles_assists,2,,,,,
player,201209300gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201209300gnb,gnb,MattCl99,qb_hits,1,,,,,
player,201209300gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201209300gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201209300gnb,gnb,WilsC.98,def_int,0,,,,,
player,201209300gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201209300gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201209300gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201209300gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201209300gnb,gnb,WilsC.98,sacks,1.0,,,,,
player,201209300gnb,gnb,WilsC.98,tackles_combined,2,,,,,
player,201209300gnb,gnb,WilsC.98,tackles_solo,1,,,,,
player,201209300gnb,gnb,WilsC.98,tackles_assists,1,,,,,
player,201209300gnb,gnb,WilsC.98,tackles_loss,1,,,,,
player,201209300gnb,gnb,WilsC.98,qb_hits,1,,,,,
player,201209300gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201209300gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201209300gnb,gnb,BurnMo99,def_int,0,,,,,
player,201209300gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201209300gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201209300gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201209300gnb,gnb,BurnMo99,pass_defended,1,,,,,
player,201209300gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201209300gnb,gnb,BurnMo99,tackles_combined,14,,,,,
player,201209300gnb,gnb,BurnMo99,tackles_solo,6,,,,,
player,201209300gnb,gnb,BurnMo99,tackles_assists,8,,,,,
player,201209300gnb,gnb,BurnMo99,tackles_loss,1,,,,,
player,201209300gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201209300gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201209300gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201209300gnb,gnb,WoodCh00,def_int,0,,,,,
player,201209300gnb,gnb,WoodCh00,def_int_yds,0,,,,,
player,201209300gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201209300gnb,gnb,WoodCh00,def_int_long,0,,,,,
player,201209300gnb,gnb,WoodCh00,pass_defended,1,,,,,
player,201209300gnb,gnb,WoodCh00,sacks,0.0,,,,,
player,201209300gnb,gnb,WoodCh00,tackles_combined,11,,,,,
player,201209300gnb,gnb,WoodCh00,tackles_solo,8,,,,,
player,201209300gnb,gnb,WoodCh00,tackles_assists,3,,,,,
player,201209300gnb,gnb,WoodCh00,tackles_loss,0,,,,,
player,201209300gnb,gnb,WoodCh00,qb_hits,0,,,,,
player,201209300gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201209300gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201209300gnb,gnb,WillTr99,def_int,0,,,,,
player,201209300gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201209300gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201209300gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201209300gnb,gnb,WillTr99,pass_defended,3,,,,,
player,201209300gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201209300gnb,gnb,WillTr99,tackles_combined,8,,,,,
player,201209300gnb,gnb,WillTr99,tackles_solo,5,,,,,
player,201209300gnb,gnb,WillTr99,tackles_assists,3,,,,,
player,201209300gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201209300gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201209300gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201209300gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201209300gnb,gnb,HaywCa00,def_int,0,,,,,
player,201209300gnb,gnb,HaywCa00,def_int_yds,0,,,,,
player,201209300gnb,gnb,HaywCa00,def_int_td,0,,,,,
player,201209300gnb,gnb,HaywCa00,def_int_long,0,,,,,
player,201209300gnb,gnb,HaywCa00,pass_defended,1,,,,,
player,201209300gnb,gnb,HaywCa00,sacks,0.0,,,,,
player,201209300gnb,gnb,HaywCa00,tackles_combined,6,,,,,
player,201209300gnb,gnb,HaywCa00,tackles_solo,3,,,,,
player,201209300gnb,gnb,HaywCa00,tackles_assists,3,,,,,
player,201209300gnb,gnb,HaywCa00,tackles_loss,0,,,,,
player,201209300gnb,gnb,HaywCa00,qb_hits,0,,,,,
player,201209300gnb,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201209300gnb,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201209300gnb,gnb,SmitD.00,def_int,0,,,,,
player,201209300gnb,gnb,SmitD.00,def_int_yds,0,,,,,
player,201209300gnb,gnb,SmitD.00,def_int_td,0,,,,,
player,201209300gnb,gnb,SmitD.00,def_int_long,0,,,,,
player,201209300gnb,gnb,SmitD.00,pass_defended,3,,,,,
player,201209300gnb,gnb,SmitD.00,sacks,0.0,,,,,
player,201209300gnb,gnb,SmitD.00,tackles_combined,6,,,,,
player,201209300gnb,gnb,SmitD.00,tackles_solo,4,,,,,
player,201209300gnb,gnb,SmitD.00,tackles_assists,2,,,,,
player,201209300gnb,gnb,SmitD.00,tackles_loss,1,,,,,
player,201209300gnb,gnb,SmitD.00,qb_hits,0,,,,,
player,201209300gnb,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201209300gnb,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201209300gnb,gnb,ShieSa00,def_int,0,,,,,
player,201209300gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201209300gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201209300gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201209300gnb,gnb,ShieSa00,pass_defended,0,,,,,
player,201209300gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201209300gnb,gnb,ShieSa00,tackles_combined,5,,,,,
player,201209300gnb,gnb,ShieSa00,tackles_solo,4,,,,,
player,201209300gnb,gnb,ShieSa00,tackles_assists,1,,,,,
player,201209300gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201209300gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201209300gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201209300gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201209300gnb,gnb,HawkA.20,def_int,0,,,,,
player,201209300gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201209300gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201209300gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201209300gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201209300gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201209300gnb,gnb,HawkA.20,tackles_combined,3,,,,,
player,201209300gnb,gnb,HawkA.20,tackles_solo,1,,,,,
player,201209300gnb,gnb,HawkA.20,tackles_assists,2,,,,,
player,201209300gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201209300gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201209300gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201209300gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201209300gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201209300gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201209300gnb,gnb,PerrNi00,def_int,0,,,,,
player,201209300gnb,gnb,PerrNi00,def_int_yds,0,,,,,
