game,2012,10,20121111,201211110rav,rai,"Oakland Raiders",20,rav,"Baltimore Ravens",55
player,201211110rav,rav,DickEd00,rec,2,,,,,
player,201211110rav,rav,DickEd00,rec_yds,59,,,,,
player,201211110rav,rav,DickEd00,rec_td,0,,,,,
player,201211110rav,rav,DickEd00,rec_long,40,,,,,
player,201211110rav,rav,DickEd00,fumbles,0,,,,,
player,201211110rav,rav,DickEd00,fumbles_lost,0,,,,,
player,201211110rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201211110rav,rav,BoldAn00,pass_att,0,,,,,
player,201211110rav,rav,BoldAn00,pass_yds,0,,,,,
player,201211110rav,rav,BoldAn00,pass_td,0,,,,,
player,201211110rav,rav,BoldAn00,pass_int,0,,,,,
player,201211110rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201211110rav,rav,BoldAn00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,BoldAn00,pass_long,0,,,,,
player,201211110rav,rav,BoldAn00,pass_rating,,,,,,
player,201211110rav,rav,BoldAn00,rush_att,0,,,,,
player,201211110rav,rav,BoldAn00,rush_yds,0,,,,,
player,201211110rav,rav,BoldAn00,rush_td,0,,,,,
player,201211110rav,rav,BoldAn00,rush_long,0,,,,,
player,201211110rav,rav,BoldAn00,targets,7,,,,,
player,201211110rav,rav,BoldAn00,rec,4,,,,,
player,201211110rav,rav,BoldAn00,rec_yds,38,,,,,
player,201211110rav,rav,BoldAn00,rec_td,0,,,,,
player,201211110rav,rav,BoldAn00,rec_long,19,,,,,
player,201211110rav,rav,BoldAn00,fumbles,0,,,,,
player,201211110rav,rav,BoldAn00,fumbles_lost,0,,,,,
player,201211110rav,rav,DossTa00,pass_cmp,0,,,,,
player,201211110rav,rav,DossTa00,pass_att,0,,,,,
player,201211110rav,rav,DossTa00,pass_yds,0,,,,,
player,201211110rav,rav,DossTa00,pass_td,0,,,,,
player,201211110rav,rav,DossTa00,pass_int,0,,,,,
player,201211110rav,rav,DossTa00,pass_sacked,0,,,,,
player,201211110rav,rav,DossTa00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,DossTa00,pass_long,0,,,,,
player,201211110rav,rav,DossTa00,pass_rating,,,,,,
player,201211110rav,rav,DossTa00,rush_att,0,,,,,
player,201211110rav,rav,DossTa00,rush_yds,0,,,,,
player,201211110rav,rav,DossTa00,rush_td,0,,,,,
player,201211110rav,rav,DossTa00,rush_long,0,,,,,
player,201211110rav,rav,DossTa00,targets,3,,,,,
player,201211110rav,rav,DossTa00,rec,1,,,,,
player,201211110rav,rav,DossTa00,rec_yds,26,,,,,
player,201211110rav,rav,DossTa00,rec_td,0,,,,,
player,201211110rav,rav,DossTa00,rec_long,26,,,,,
player,201211110rav,rav,DossTa00,fumbles,0,,,,,
player,201211110rav,rav,DossTa00,fumbles_lost,0,,,,,
player,201211110rav,rav,AlleAn01,pass_cmp,0,,,,,
player,201211110rav,rav,AlleAn01,pass_att,0,,,,,
player,201211110rav,rav,AlleAn01,pass_yds,0,,,,,
player,201211110rav,rav,AlleAn01,pass_td,0,,,,,
player,201211110rav,rav,AlleAn01,pass_int,0,,,,,
player,201211110rav,rav,AlleAn01,pass_sacked,0,,,,,
player,201211110rav,rav,AlleAn01,pass_sacked_yds,0,,,,,
player,201211110rav,rav,AlleAn01,pass_long,0,,,,,
player,201211110rav,rav,AlleAn01,pass_rating,,,,,,
player,201211110rav,rav,AlleAn01,rush_att,0,,,,,
player,201211110rav,rav,AlleAn01,rush_yds,0,,,,,
player,201211110rav,rav,AlleAn01,rush_td,0,,,,,
player,201211110rav,rav,AlleAn01,rush_long,0,,,,,
player,201211110rav,rav,AlleAn01,targets,1,,,,,
player,201211110rav,rav,AlleAn01,rec,0,,,,,
player,201211110rav,rav,AlleAn01,rec_yds,0,,,,,
player,201211110rav,rav,AlleAn01,rec_td,0,,,,,
player,201211110rav,rav,AlleAn01,rec_long,0,,,,,
player,201211110rav,rav,AlleAn01,fumbles,0,,,,,
player,201211110rav,rav,AlleAn01,fumbles_lost,0,,,,,
player,201211110rav,rai,HuffMi20,def_int,1,,,,,
player,201211110rav,rai,HuffMi20,def_int_yds,0,,,,,
player,201211110rav,rai,HuffMi20,def_int_td,0,,,,,
player,201211110rav,rai,HuffMi20,def_int_long,0,,,,,
player,201211110rav,rai,HuffMi20,pass_defended,3,,,,,
player,201211110rav,rai,HuffMi20,sacks,0.0,,,,,
player,201211110rav,rai,HuffMi20,tackles_combined,3,,,,,
player,201211110rav,rai,HuffMi20,tackles_solo,2,,,,,
player,201211110rav,rai,HuffMi20,tackles_assists,1,,,,,
player,201211110rav,rai,HuffMi20,tackles_loss,0,,,,,
player,201211110rav,rai,HuffMi20,qb_hits,0,,,,,
player,201211110rav,rai,HuffMi20,fumbles_rec,0,,,,,
player,201211110rav,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201211110rav,rai,HuffMi20,fumbles_forced,0,,,,,
player,201211110rav,rai,BranTy99,def_int,0,,,,,
player,201211110rav,rai,BranTy99,def_int_yds,0,,,,,
player,201211110rav,rai,BranTy99,def_int_td,0,,,,,
player,201211110rav,rai,BranTy99,def_int_long,0,,,,,
player,201211110rav,rai,BranTy99,pass_defended,0,,,,,
player,201211110rav,rai,BranTy99,sacks,0.0,,,,,
player,201211110rav,rai,BranTy99,tackles_combined,7,,,,,
player,201211110rav,rai,BranTy99,tackles_solo,6,,,,,
player,201211110rav,rai,BranTy99,tackles_assists,1,,,,,
player,201211110rav,rai,BranTy99,tackles_loss,1,,,,,
player,201211110rav,rai,BranTy99,qb_hits,0,,,,,
player,201211110rav,rai,BranTy99,fumbles_rec,0,,,,,
player,201211110rav,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201211110rav,rai,BranTy99,fumbles_forced,0,,,,,
player,201211110rav,rai,WheePh99,def_int,0,,,,,
player,201211110rav,rai,WheePh99,def_int_yds,0,,,,,
player,201211110rav,rai,WheePh99,def_int_td,0,,,,,
player,201211110rav,rai,WheePh99,def_int_long,0,,,,,
player,201211110rav,rai,WheePh99,pass_defended,0,,,,,
player,201211110rav,rai,WheePh99,sacks,0.0,,,,,
player,201211110rav,rai,WheePh99,tackles_combined,7,,,,,
player,201211110rav,rai,WheePh99,tackles_solo,6,,,,,
player,201211110rav,rai,WheePh99,tackles_assists,1,,,,,
player,201211110rav,rai,WheePh99,tackles_loss,0,,,,,
player,201211110rav,rai,WheePh99,qb_hits,0,,,,,
player,201211110rav,rai,WheePh99,fumbles_rec,0,,,,,
player,201211110rav,rai,WheePh99,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,WheePh99,fumbles_rec_td,0,,,,,
player,201211110rav,rai,WheePh99,fumbles_forced,0,,,,,
player,201211110rav,rai,BryaDe00,def_int,0,,,,,
player,201211110rav,rai,BryaDe00,def_int_yds,0,,,,,
player,201211110rav,rai,BryaDe00,def_int_td,0,,,,,
player,201211110rav,rai,BryaDe00,def_int_long,0,,,,,
player,201211110rav,rai,BryaDe00,pass_defended,0,,,,,
player,201211110rav,rai,BryaDe00,sacks,0.0,,,,,
player,201211110rav,rai,BryaDe00,tackles_combined,5,,,,,
player,201211110rav,rai,BryaDe00,tackles_solo,5,,,,,
player,201211110rav,rai,BryaDe00,tackles_assists,0,,,,,
player,201211110rav,rai,BryaDe00,tackles_loss,2,,,,,
player,201211110rav,rai,BryaDe00,qb_hits,0,,,,,
player,201211110rav,rai,BryaDe00,fumbles_rec,0,,,,,
player,201211110rav,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,BryaDe00,fumbles_forced,0,,,,,
player,201211110rav,rai,BurrMi00,def_int,0,,,,,
player,201211110rav,rai,BurrMi00,def_int_yds,0,,,,,
player,201211110rav,rai,BurrMi00,def_int_td,0,,,,,
player,201211110rav,rai,BurrMi00,def_int_long,0,,,,,
player,201211110rav,rai,BurrMi00,pass_defended,0,,,,,
player,201211110rav,rai,BurrMi00,sacks,0.0,,,,,
player,201211110rav,rai,BurrMi00,tackles_combined,5,,,,,
player,201211110rav,rai,BurrMi00,tackles_solo,3,,,,,
player,201211110rav,rai,BurrMi00,tackles_assists,2,,,,,
player,201211110rav,rai,BurrMi00,tackles_loss,0,,,,,
player,201211110rav,rai,BurrMi00,qb_hits,1,,,,,
player,201211110rav,rai,BurrMi00,fumbles_rec,0,,,,,
player,201211110rav,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,BurrMi00,fumbles_forced,0,,,,,
player,201211110rav,rai,BartRo20,def_int,0,,,,,
player,201211110rav,rai,BartRo20,def_int_yds,0,,,,,
player,201211110rav,rai,BartRo20,def_int_td,0,,,,,
player,201211110rav,rai,BartRo20,def_int_long,0,,,,,
player,201211110rav,rai,BartRo20,pass_defended,1,,,,,
player,201211110rav,rai,BartRo20,sacks,0.0,,,,,
player,201211110rav,rai,BartRo20,tackles_combined,3,,,,,
player,201211110rav,rai,BartRo20,tackles_solo,3,,,,,
player,201211110rav,rai,BartRo20,tackles_assists,0,,,,,
player,201211110rav,rai,BartRo20,tackles_loss,0,,,,,
player,201211110rav,rai,BartRo20,qb_hits,0,,,,,
player,201211110rav,rai,BartRo20,fumbles_rec,0,,,,,
player,201211110rav,rai,BartRo20,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,BartRo20,fumbles_rec_td,0,,,,,
player,201211110rav,rai,BartRo20,fumbles_forced,0,,,,,
player,201211110rav,rai,BiluCh00,def_int,0,,,,,
player,201211110rav,rai,BiluCh00,def_int_yds,0,,,,,
player,201211110rav,rai,BiluCh00,def_int_td,0,,,,,
player,201211110rav,rai,BiluCh00,def_int_long,0,,,,,
player,201211110rav,rai,BiluCh00,pass_defended,0,,,,,
player,201211110rav,rai,BiluCh00,sacks,0.0,,,,,
player,201211110rav,rai,BiluCh00,tackles_combined,3,,,,,
player,201211110rav,rai,BiluCh00,tackles_solo,2,,,,,
player,201211110rav,rai,BiluCh00,tackles_assists,1,,,,,
player,201211110rav,rai,BiluCh00,tackles_loss,0,,,,,
player,201211110rav,rai,BiluCh00,qb_hits,0,,,,,
player,201211110rav,rai,BiluCh00,fumbles_rec,0,,,,,
player,201211110rav,rai,BiluCh00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,BiluCh00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,BiluCh00,fumbles_forced,0,,,,,
player,201211110rav,rai,CartAn20,def_int,0,,,,,
player,201211110rav,rai,CartAn20,def_int_yds,0,,,,,
player,201211110rav,rai,CartAn20,def_int_td,0,,,,,
player,201211110rav,rai,CartAn20,def_int_long,0,,,,,
player,201211110rav,rai,CartAn20,pass_defended,0,,,,,
player,201211110rav,rai,CartAn20,sacks,0.0,,,,,
player,201211110rav,rai,CartAn20,tackles_combined,3,,,,,
player,201211110rav,rai,CartAn20,tackles_solo,3,,,,,
player,201211110rav,rai,CartAn20,tackles_assists,0,,,,,
player,201211110rav,rai,CartAn20,tackles_loss,1,,,,,
player,201211110rav,rai,CartAn20,qb_hits,1,,,,,
player,201211110rav,rai,CartAn20,fumbles_rec,0,,,,,
player,201211110rav,rai,CartAn20,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,CartAn20,fumbles_rec_td,0,,,,,
player,201211110rav,rai,CartAn20,fumbles_forced,0,,,,,
player,201211110rav,rai,GiorMa20,def_int,0,,,,,
player,201211110rav,rai,GiorMa20,def_int_yds,0,,,,,
player,201211110rav,rai,GiorMa20,def_int_td,0,,,,,
player,201211110rav,rai,GiorMa20,def_int_long,0,,,,,
player,201211110rav,rai,GiorMa20,pass_defended,0,,,,,
player,201211110rav,rai,GiorMa20,sacks,0.0,,,,,
player,201211110rav,rai,GiorMa20,tackles_combined,3,,,,,
player,201211110rav,rai,GiorMa20,tackles_solo,3,,,,,
player,201211110rav,rai,GiorMa20,tackles_assists,0,,,,,
player,201211110rav,rai,GiorMa20,tackles_loss,0,,,,,
player,201211110rav,rai,GiorMa20,qb_hits,0,,,,,
player,201211110rav,rai,GiorMa20,fumbles_rec,0,,,,,
player,201211110rav,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201211110rav,rai,GiorMa20,fumbles_forced,0,,,,,
player,201211110rav,rai,HousLa99,def_int,0,,,,,
player,201211110rav,rai,HousLa99,def_int_yds,0,,,,,
player,201211110rav,rai,HousLa99,def_int_td,0,,,,,
player,201211110rav,rai,HousLa99,def_int_long,0,,,,,
player,201211110rav,rai,HousLa99,pass_defended,0,,,,,
player,201211110rav,rai,HousLa99,sacks,0.0,,,,,
player,201211110rav,rai,HousLa99,tackles_combined,3,,,,,
player,201211110rav,rai,HousLa99,tackles_solo,3,,,,,
player,201211110rav,rai,HousLa99,tackles_assists,0,,,,,
player,201211110rav,rai,HousLa99,tackles_loss,0,,,,,
player,201211110rav,rai,HousLa99,qb_hits,0,,,,,
player,201211110rav,rai,HousLa99,fumbles_rec,0,,,,,
player,201211110rav,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201211110rav,rai,HousLa99,fumbles_forced,0,,,,,
player,201211110rav,rai,GordRi00,def_int,0,,,,,
player,201211110rav,rai,GordRi00,def_int_yds,0,,,,,
player,201211110rav,rai,GordRi00,def_int_td,0,,,,,
player,201211110rav,rai,GordRi00,def_int_long,0,,,,,
player,201211110rav,rai,GordRi00,pass_defended,0,,,,,
player,201211110rav,rai,GordRi00,sacks,0.0,,,,,
player,201211110rav,rai,GordRi00,tackles_combined,2,,,,,
player,201211110rav,rai,GordRi00,tackles_solo,2,,,,,
player,201211110rav,rai,GordRi00,tackles_assists,0,,,,,
player,201211110rav,rai,GordRi00,tackles_loss,0,,,,,
player,201211110rav,rai,GordRi00,qb_hits,0,,,,,
player,201211110rav,rai,GordRi00,fumbles_rec,0,,,,,
player,201211110rav,rai,GordRi00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,GordRi00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,GordRi00,fumbles_forced,0,,,,,
player,201211110rav,rai,HansJo20,def_int,0,,,,,
player,201211110rav,rai,HansJo20,def_int_yds,0,,,,,
player,201211110rav,rai,HansJo20,def_int_td,0,,,,,
player,201211110rav,rai,HansJo20,def_int_long,0,,,,,
player,201211110rav,rai,HansJo20,pass_defended,0,,,,,
player,201211110rav,rai,HansJo20,sacks,0.0,,,,,
player,201211110rav,rai,HansJo20,tackles_combined,2,,,,,
player,201211110rav,rai,HansJo20,tackles_solo,2,,,,,
player,201211110rav,rai,HansJo20,tackles_assists,0,,,,,
player,201211110rav,rai,HansJo20,tackles_loss,0,,,,,
player,201211110rav,rai,HansJo20,qb_hits,0,,,,,
player,201211110rav,rai,HansJo20,fumbles_rec,0,,,,,
player,201211110rav,rai,HansJo20,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,HansJo20,fumbles_rec_td,0,,,,,
player,201211110rav,rai,HansJo20,fumbles_forced,0,,,,,
player,201211110rav,rai,KellTo21,def_int,0,,,,,
player,201211110rav,rai,KellTo21,def_int_yds,0,,,,,
player,201211110rav,rai,KellTo21,def_int_td,0,,,,,
player,201211110rav,rai,KellTo21,def_int_long,0,,,,,
player,201211110rav,rai,KellTo21,pass_defended,0,,,,,
player,201211110rav,rai,KellTo21,sacks,0.0,,,,,
player,201211110rav,rai,KellTo21,tackles_combined,2,,,,,
player,201211110rav,rai,KellTo21,tackles_solo,0,,,,,
player,201211110rav,rai,KellTo21,tackles_assists,2,,,,,
player,201211110rav,rai,KellTo21,tackles_loss,0,,,,,
player,201211110rav,rai,KellTo21,qb_hits,0,,,,,
player,201211110rav,rai,KellTo21,fumbles_rec,0,,,,,
player,201211110rav,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201211110rav,rai,KellTo21,fumbles_forced,0,,,,,
player,201211110rav,rai,McClRo00,def_int,0,,,,,
player,201211110rav,rai,McClRo00,def_int_yds,0,,,,,
player,201211110rav,rai,McClRo00,def_int_td,0,,,,,
player,201211110rav,rai,McClRo00,def_int_long,0,,,,,
player,201211110rav,rai,McClRo00,pass_defended,0,,,,,
player,201211110rav,rai,McClRo00,sacks,0.0,,,,,
player,201211110rav,rai,McClRo00,tackles_combined,2,,,,,
player,201211110rav,rai,McClRo00,tackles_solo,2,,,,,
player,201211110rav,rai,McClRo00,tackles_assists,0,,,,,
player,201211110rav,rai,McClRo00,tackles_loss,0,,,,,
player,201211110rav,rai,McClRo00,qb_hits,0,,,,,
player,201211110rav,rai,McClRo00,fumbles_rec,0,,,,,
player,201211110rav,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,McClRo00,fumbles_forced,0,,,,,
player,201211110rav,rai,ShauMa99,def_int,0,,,,,
player,201211110rav,rai,ShauMa99,def_int_yds,0,,,,,
player,201211110rav,rai,ShauMa99,def_int_td,0,,,,,
player,201211110rav,rai,ShauMa99,def_int_long,0,,,,,
player,201211110rav,rai,ShauMa99,pass_defended,0,,,,,
player,201211110rav,rai,ShauMa99,sacks,0.0,,,,,
player,201211110rav,rai,ShauMa99,tackles_combined,2,,,,,
player,201211110rav,rai,ShauMa99,tackles_solo,2,,,,,
player,201211110rav,rai,ShauMa99,tackles_assists,0,,,,,
player,201211110rav,rai,ShauMa99,tackles_loss,1,,,,,
player,201211110rav,rai,ShauMa99,qb_hits,1,,,,,
player,201211110rav,rai,ShauMa99,fumbles_rec,0,,,,,
player,201211110rav,rai,ShauMa99,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,ShauMa99,fumbles_rec_td,0,,,,,
player,201211110rav,rai,ShauMa99,fumbles_forced,0,,,,,
player,201211110rav,rai,AdamPh00,def_int,0,,,,,
player,201211110rav,rai,AdamPh00,def_int_yds,0,,,,,
player,201211110rav,rai,AdamPh00,def_int_td,0,,,,,
player,201211110rav,rai,AdamPh00,def_int_long,0,,,,,
player,201211110rav,rai,AdamPh00,pass_defended,0,,,,,
player,201211110rav,rai,AdamPh00,sacks,0.0,,,,,
player,201211110rav,rai,AdamPh00,tackles_combined,1,,,,,
player,201211110rav,rai,AdamPh00,tackles_solo,1,,,,,
player,201211110rav,rai,AdamPh00,tackles_assists,0,,,,,
player,201211110rav,rai,AdamPh00,tackles_loss,0,,,,,
player,201211110rav,rai,AdamPh00,qb_hits,0,,,,,
player,201211110rav,rai,AdamPh00,fumbles_rec,0,,,,,
player,201211110rav,rai,AdamPh00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,AdamPh00,fumbles_forced,0,,,,,
player,201211110rav,rai,CondJo20,def_int,0,,,,,
player,201211110rav,rai,CondJo20,def_int_yds,0,,,,,
player,201211110rav,rai,CondJo20,def_int_td,0,,,,,
player,201211110rav,rai,CondJo20,def_int_long,0,,,,,
player,201211110rav,rai,CondJo20,pass_defended,0,,,,,
player,201211110rav,rai,CondJo20,sacks,0.0,,,,,
player,201211110rav,rai,CondJo20,tackles_combined,1,,,,,
player,201211110rav,rai,CondJo20,tackles_solo,1,,,,,
player,201211110rav,rai,CondJo20,tackles_assists,0,,,,,
player,201211110rav,rai,CondJo20,tackles_loss,0,,,,,
player,201211110rav,rai,CondJo20,qb_hits,0,,,,,
player,201211110rav,rai,CondJo20,fumbles_rec,0,,,,,
player,201211110rav,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201211110rav,rai,CondJo20,fumbles_forced,0,,,,,
player,201211110rav,rai,CurrAa99,def_int,0,,,,,
player,201211110rav,rai,CurrAa99,def_int_yds,0,,,,,
player,201211110rav,rai,CurrAa99,def_int_td,0,,,,,
player,201211110rav,rai,CurrAa99,def_int_long,0,,,,,
player,201211110rav,rai,CurrAa99,pass_defended,0,,,,,
player,201211110rav,rai,CurrAa99,sacks,0.0,,,,,
player,201211110rav,rai,CurrAa99,tackles_combined,1,,,,,
player,201211110rav,rai,CurrAa99,tackles_solo,1,,,,,
player,201211110rav,rai,CurrAa99,tackles_assists,0,,,,,
player,201211110rav,rai,CurrAa99,tackles_loss,1,,,,,
player,201211110rav,rai,CurrAa99,qb_hits,0,,,,,
player,201211110rav,rai,CurrAa99,fumbles_rec,0,,,,,
player,201211110rav,rai,CurrAa99,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,CurrAa99,fumbles_rec_td,0,,,,,
player,201211110rav,rai,CurrAa99,fumbles_forced,0,,,,,
player,201211110rav,rai,LechSh20,def_int,0,,,,,
player,201211110rav,rai,LechSh20,def_int_yds,0,,,,,
player,201211110rav,rai,LechSh20,def_int_td,0,,,,,
player,201211110rav,rai,LechSh20,def_int_long,0,,,,,
player,201211110rav,rai,LechSh20,pass_defended,0,,,,,
player,201211110rav,rai,LechSh20,sacks,0.0,,,,,
player,201211110rav,rai,LechSh20,tackles_combined,1,,,,,
player,201211110rav,rai,LechSh20,tackles_solo,1,,,,,
player,201211110rav,rai,LechSh20,tackles_assists,0,,,,,
player,201211110rav,rai,LechSh20,tackles_loss,0,,,,,
player,201211110rav,rai,LechSh20,qb_hits,0,,,,,
player,201211110rav,rai,LechSh20,fumbles_rec,0,,,,,
player,201211110rav,rai,LechSh20,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,LechSh20,fumbles_rec_td,0,,,,,
player,201211110rav,rai,LechSh20,fumbles_forced,0,,,,,
player,201211110rav,rai,MyerBr00,def_int,0,,,,,
player,201211110rav,rai,MyerBr00,def_int_yds,0,,,,,
player,201211110rav,rai,MyerBr00,def_int_td,0,,,,,
player,201211110rav,rai,MyerBr00,def_int_long,0,,,,,
player,201211110rav,rai,MyerBr00,pass_defended,0,,,,,
player,201211110rav,rai,MyerBr00,sacks,0.0,,,,,
player,201211110rav,rai,MyerBr00,tackles_combined,1,,,,,
player,201211110rav,rai,MyerBr00,tackles_solo,1,,,,,
player,201211110rav,rai,MyerBr00,tackles_assists,0,,,,,
player,201211110rav,rai,MyerBr00,tackles_loss,0,,,,,
player,201211110rav,rai,MyerBr00,qb_hits,0,,,,,
player,201211110rav,rai,MyerBr00,fumbles_rec,0,,,,,
player,201211110rav,rai,MyerBr00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,MyerBr00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,MyerBr00,fumbles_forced,0,,,,,
player,201211110rav,rai,SchmOw00,def_int,0,,,,,
player,201211110rav,rai,SchmOw00,def_int_yds,0,,,,,
player,201211110rav,rai,SchmOw00,def_int_td,0,,,,,
player,201211110rav,rai,SchmOw00,def_int_long,0,,,,,
player,201211110rav,rai,SchmOw00,pass_defended,0,,,,,
player,201211110rav,rai,SchmOw00,sacks,0.0,,,,,
player,201211110rav,rai,SchmOw00,tackles_combined,1,,,,,
player,201211110rav,rai,SchmOw00,tackles_solo,0,,,,,
player,201211110rav,rai,SchmOw00,tackles_assists,1,,,,,
player,201211110rav,rai,SchmOw00,tackles_loss,,,,,,
player,201211110rav,rai,SchmOw00,qb_hits,,,,,,
player,201211110rav,rai,SchmOw00,fumbles_rec,0,,,,,
player,201211110rav,rai,SchmOw00,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,SchmOw00,fumbles_rec_td,0,,,,,
player,201211110rav,rai,SchmOw00,fumbles_forced,0,,,,,
player,201211110rav,rai,MitcMi99,def_int,0,,,,,
player,201211110rav,rai,MitcMi99,def_int_yds,0,,,,,
player,201211110rav,rai,MitcMi99,def_int_td,0,,,,,
player,201211110rav,rai,MitcMi99,def_int_long,0,,,,,
player,201211110rav,rai,MitcMi99,pass_defended,0,,,,,
player,201211110rav,rai,MitcMi99,sacks,0.0,,,,,
player,201211110rav,rai,MitcMi99,tackles_combined,0,,,,,
player,201211110rav,rai,MitcMi99,tackles_solo,0,,,,,
player,201211110rav,rai,MitcMi99,tackles_assists,0,,,,,
player,201211110rav,rai,MitcMi99,tackles_loss,0,,,,,
player,201211110rav,rai,MitcMi99,qb_hits,1,,,,,
player,201211110rav,rai,MitcMi99,fumbles_rec,0,,,,,
player,201211110rav,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201211110rav,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201211110rav,rai,MitcMi99,fumbles_forced,0,,,,,
player,201211110rav,rai,RossBr00,def_int,,,,,,
player,201211110rav,rai,RossBr00,def_int_yds,,,,,,
player,201211110rav,rai,RossBr00,def_int_td,,,,,,
player,201211110rav,rai,RossBr00,def_int_long,,,,,,
player,201211110rav,rai,RossBr00,pass_defended,,,,,,
player,201211110rav,rai,RossBr00,sacks,0.0,,,,,
player,201211110rav,rai,RossBr00,tackles_combined,,,,,,
player,201211110rav,rai,RossBr00,tackles_solo,,,,,,
player,201211110rav,rai,RossBr00,tackles_assists,,,,,,
player,201211110rav,rai,RossBr00,tackles_loss,1,,,,,
player,201211110rav,rai,RossBr00,qb_hits,1,,,,,
player,201211110rav,rai,RossBr00,fumbles_rec,,,,,,
player,201211110rav,rai,RossBr00,fumbles_rec_yds,,,,,,
player,201211110rav,rai,RossBr00,fumbles_rec_td,,,,,,
player,201211110rav,rai,RossBr00,fumbles_forced,,,,,,
player,201211110rav,rav,KrugPa99,def_int,1,,,,,
player,201211110rav,rav,KrugPa99,def_int_yds,0,,,,,
player,201211110rav,rav,KrugPa99,def_int_td,0,,,,,
player,201211110rav,rav,KrugPa99,def_int_long,0,,,,,
player,201211110rav,rav,KrugPa99,pass_defended,1,,,,,
player,201211110rav,rav,KrugPa99,sacks,2.0,,,,,
player,201211110rav,rav,KrugPa99,tackles_combined,6,,,,,
player,201211110rav,rav,KrugPa99,tackles_solo,5,,,,,
player,201211110rav,rav,KrugPa99,tackles_assists,1,,,,,
player,201211110rav,rav,KrugPa99,tackles_loss,2,,,,,
player,201211110rav,rav,KrugPa99,qb_hits,3,,,,,
player,201211110rav,rav,KrugPa99,fumbles_rec,0,,,,,
player,201211110rav,rav,KrugPa99,fumbles_rec_yds,0,,,,,
player,201211110rav,rav,KrugPa99,fumbles_rec_td,0,,,,,
player,201211110rav,rav,KrugPa99,fumbles_forced,0,,,,,
player,201211110rav,rav,PollBe20,def_int,0,,,,,
player,201211110rav,rav,PollBe20,def_int_yds,0,,,,,
player,201211110rav,rav,PollBe20,def_int_td,0,,,,,
player,201211110rav,rav,PollBe20,def_int_long,0,,,,,
player,201211110rav,rav,PollBe20,pass_defended,0,,,,,
player,201211110rav,rav,PollBe20,sacks,1.0,,,,,
player,201211110rav,rav,PollBe20,tackles_combined,11,,,,,
player,201211110rav,rav,PollBe20,tackles_solo,9,,,,,
player,201211110rav,rav,PollBe20,tackles_assists,2,,,,,
player,201211110rav,rav,PollBe20,tackles_loss,1,,,,,
player,201211110rav,rav,PollBe20,qb_hits,1,,,,,
player,201211110rav,rav,PollBe20,fumbles_rec,0,,,,,
player,201211110rav,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201211110rav,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201211110rav,rav,PollBe20,fumbles_forced,0,,,,,
player,201211110rav,rav,ElleDa99,def_int,0,,,,,
player,201211110rav,rav,ElleDa99,def_int_yds,0,,,,,
player,201211110rav,rav,ElleDa99,def_int_td,0,,,,,
player,201211110rav,rav,ElleDa99,def_int_long,0,,,,,
