game,2012,2,20120916,201209160nyg,tam,"Tampa Bay Buccaneers",34,nyg,"New York Giants",41
player,201209160nyg,tam,McDoBr99,def_int,1,,,,,
player,201209160nyg,tam,McDoBr99,def_int_yds,40,,,,,
player,201209160nyg,tam,McDoBr99,def_int_td,0,,,,,
player,201209160nyg,tam,McDoBr99,def_int_long,40,,,,,
player,201209160nyg,tam,McDoBr99,pass_defended,2,,,,,
player,201209160nyg,tam,McDoBr99,sacks,0.0,,,,,
player,201209160nyg,tam,McDoBr99,tackles_combined,7,,,,,
player,201209160nyg,tam,McDoBr99,tackles_solo,3,,,,,
player,201209160nyg,tam,McDoBr99,tackles_assists,4,,,,,
player,201209160nyg,tam,McDoBr99,tackles_loss,0,,,,,
player,201209160nyg,tam,McDoBr99,qb_hits,0,,,,,
player,201209160nyg,tam,McDoBr99,fumbles_rec,0,,,,,
player,201209160nyg,tam,McDoBr99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,McDoBr99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,McDoBr99,fumbles_forced,0,,,,,
player,201209160nyg,tam,WrigEr99,def_int,1,,,,,
player,201209160nyg,tam,WrigEr99,def_int_yds,60,,,,,
player,201209160nyg,tam,WrigEr99,def_int_td,1,,,,,
player,201209160nyg,tam,WrigEr99,def_int_long,60,,,,,
player,201209160nyg,tam,WrigEr99,pass_defended,1,,,,,
player,201209160nyg,tam,WrigEr99,sacks,0.0,,,,,
player,201209160nyg,tam,WrigEr99,tackles_combined,3,,,,,
player,201209160nyg,tam,WrigEr99,tackles_solo,2,,,,,
player,201209160nyg,tam,WrigEr99,tackles_assists,1,,,,,
player,201209160nyg,tam,WrigEr99,tackles_loss,0,,,,,
player,201209160nyg,tam,WrigEr99,qb_hits,0,,,,,
player,201209160nyg,tam,WrigEr99,fumbles_rec,0,,,,,
player,201209160nyg,tam,WrigEr99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,WrigEr99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,WrigEr99,fumbles_forced,0,,,,,
player,201209160nyg,tam,BarrMa00,def_int,0,,,,,
player,201209160nyg,tam,BarrMa00,def_int_yds,0,,,,,
player,201209160nyg,tam,BarrMa00,def_int_td,0,,,,,
player,201209160nyg,tam,BarrMa00,def_int_long,0,,,,,
player,201209160nyg,tam,BarrMa00,pass_defended,2,,,,,
player,201209160nyg,tam,BarrMa00,sacks,0.0,,,,,
player,201209160nyg,tam,BarrMa00,tackles_combined,10,,,,,
player,201209160nyg,tam,BarrMa00,tackles_solo,6,,,,,
player,201209160nyg,tam,BarrMa00,tackles_assists,4,,,,,
player,201209160nyg,tam,BarrMa00,tackles_loss,0,,,,,
player,201209160nyg,tam,BarrMa00,qb_hits,0,,,,,
player,201209160nyg,tam,BarrMa00,fumbles_rec,0,,,,,
player,201209160nyg,tam,BarrMa00,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,BarrMa00,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,BarrMa00,fumbles_forced,0,,,,,
player,201209160nyg,tam,DaviLa00,def_int,0,,,,,
player,201209160nyg,tam,DaviLa00,def_int_yds,0,,,,,
player,201209160nyg,tam,DaviLa00,def_int_td,0,,,,,
player,201209160nyg,tam,DaviLa00,def_int_long,0,,,,,
player,201209160nyg,tam,DaviLa00,pass_defended,0,,,,,
player,201209160nyg,tam,DaviLa00,sacks,0.0,,,,,
player,201209160nyg,tam,DaviLa00,tackles_combined,8,,,,,
player,201209160nyg,tam,DaviLa00,tackles_solo,7,,,,,
player,201209160nyg,tam,DaviLa00,tackles_assists,1,,,,,
player,201209160nyg,tam,DaviLa00,tackles_loss,2,,,,,
player,201209160nyg,tam,DaviLa00,qb_hits,0,,,,,
player,201209160nyg,tam,DaviLa00,fumbles_rec,0,,,,,
player,201209160nyg,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,DaviLa00,fumbles_forced,0,,,,,
player,201209160nyg,tam,TaliAq99,def_int,0,,,,,
player,201209160nyg,tam,TaliAq99,def_int_yds,0,,,,,
player,201209160nyg,tam,TaliAq99,def_int_td,0,,,,,
player,201209160nyg,tam,TaliAq99,def_int_long,0,,,,,
player,201209160nyg,tam,TaliAq99,pass_defended,4,,,,,
player,201209160nyg,tam,TaliAq99,sacks,0.0,,,,,
player,201209160nyg,tam,TaliAq99,tackles_combined,8,,,,,
player,201209160nyg,tam,TaliAq99,tackles_solo,8,,,,,
player,201209160nyg,tam,TaliAq99,tackles_assists,0,,,,,
player,201209160nyg,tam,TaliAq99,tackles_loss,0,,,,,
player,201209160nyg,tam,TaliAq99,qb_hits,0,,,,,
player,201209160nyg,tam,TaliAq99,fumbles_rec,0,,,,,
player,201209160nyg,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,TaliAq99,fumbles_forced,0,,,,,
player,201209160nyg,tam,BlacQu99,def_int,0,,,,,
player,201209160nyg,tam,BlacQu99,def_int_yds,0,,,,,
player,201209160nyg,tam,BlacQu99,def_int_td,0,,,,,
player,201209160nyg,tam,BlacQu99,def_int_long,0,,,,,
player,201209160nyg,tam,BlacQu99,pass_defended,0,,,,,
player,201209160nyg,tam,BlacQu99,sacks,0.0,,,,,
player,201209160nyg,tam,BlacQu99,tackles_combined,6,,,,,
player,201209160nyg,tam,BlacQu99,tackles_solo,3,,,,,
player,201209160nyg,tam,BlacQu99,tackles_assists,3,,,,,
player,201209160nyg,tam,BlacQu99,tackles_loss,0,,,,,
player,201209160nyg,tam,BlacQu99,qb_hits,0,,,,,
player,201209160nyg,tam,BlacQu99,fumbles_rec,1,,,,,
player,201209160nyg,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,BlacQu99,fumbles_forced,0,,,,,
player,201209160nyg,tam,BarbRo00,def_int,0,,,,,
player,201209160nyg,tam,BarbRo00,def_int_yds,0,,,,,
player,201209160nyg,tam,BarbRo00,def_int_td,0,,,,,
player,201209160nyg,tam,BarbRo00,def_int_long,0,,,,,
player,201209160nyg,tam,BarbRo00,pass_defended,3,,,,,
player,201209160nyg,tam,BarbRo00,sacks,0.0,,,,,
player,201209160nyg,tam,BarbRo00,tackles_combined,4,,,,,
player,201209160nyg,tam,BarbRo00,tackles_solo,3,,,,,
player,201209160nyg,tam,BarbRo00,tackles_assists,1,,,,,
player,201209160nyg,tam,BarbRo00,tackles_loss,0,,,,,
player,201209160nyg,tam,BarbRo00,qb_hits,0,,,,,
player,201209160nyg,tam,BarbRo00,fumbles_rec,0,,,,,
player,201209160nyg,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,BarbRo00,fumbles_forced,0,,,,,
player,201209160nyg,tam,WatsDe99,def_int,0,,,,,
player,201209160nyg,tam,WatsDe99,def_int_yds,0,,,,,
player,201209160nyg,tam,WatsDe99,def_int_td,0,,,,,
player,201209160nyg,tam,WatsDe99,def_int_long,0,,,,,
player,201209160nyg,tam,WatsDe99,pass_defended,0,,,,,
player,201209160nyg,tam,WatsDe99,sacks,0.0,,,,,
player,201209160nyg,tam,WatsDe99,tackles_combined,3,,,,,
player,201209160nyg,tam,WatsDe99,tackles_solo,3,,,,,
player,201209160nyg,tam,WatsDe99,tackles_assists,0,,,,,
player,201209160nyg,tam,WatsDe99,tackles_loss,0,,,,,
player,201209160nyg,tam,WatsDe99,qb_hits,0,,,,,
player,201209160nyg,tam,WatsDe99,fumbles_rec,0,,,,,
player,201209160nyg,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,WatsDe99,fumbles_forced,0,,,,,
player,201209160nyg,tam,GibsGa99,def_int,0,,,,,
player,201209160nyg,tam,GibsGa99,def_int_yds,0,,,,,
player,201209160nyg,tam,GibsGa99,def_int_td,0,,,,,
player,201209160nyg,tam,GibsGa99,def_int_long,0,,,,,
player,201209160nyg,tam,GibsGa99,pass_defended,0,,,,,
player,201209160nyg,tam,GibsGa99,sacks,0.0,,,,,
player,201209160nyg,tam,GibsGa99,tackles_combined,2,,,,,
player,201209160nyg,tam,GibsGa99,tackles_solo,1,,,,,
player,201209160nyg,tam,GibsGa99,tackles_assists,1,,,,,
player,201209160nyg,tam,GibsGa99,tackles_loss,0,,,,,
player,201209160nyg,tam,GibsGa99,qb_hits,0,,,,,
player,201209160nyg,tam,GibsGa99,fumbles_rec,0,,,,,
player,201209160nyg,tam,GibsGa99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,GibsGa99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,GibsGa99,fumbles_forced,0,,,,,
player,201209160nyg,tam,GrimCo99,def_int,0,,,,,
player,201209160nyg,tam,GrimCo99,def_int_yds,0,,,,,
player,201209160nyg,tam,GrimCo99,def_int_td,0,,,,,
player,201209160nyg,tam,GrimCo99,def_int_long,0,,,,,
player,201209160nyg,tam,GrimCo99,pass_defended,0,,,,,
player,201209160nyg,tam,GrimCo99,sacks,0.0,,,,,
player,201209160nyg,tam,GrimCo99,tackles_combined,2,,,,,
player,201209160nyg,tam,GrimCo99,tackles_solo,0,,,,,
player,201209160nyg,tam,GrimCo99,tackles_assists,2,,,,,
player,201209160nyg,tam,GrimCo99,tackles_loss,0,,,,,
player,201209160nyg,tam,GrimCo99,qb_hits,0,,,,,
player,201209160nyg,tam,GrimCo99,fumbles_rec,0,,,,,
player,201209160nyg,tam,GrimCo99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,GrimCo99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,GrimCo99,fumbles_forced,0,,,,,
player,201209160nyg,tam,LoriEr99,def_int,0,,,,,
player,201209160nyg,tam,LoriEr99,def_int_yds,0,,,,,
player,201209160nyg,tam,LoriEr99,def_int_td,0,,,,,
player,201209160nyg,tam,LoriEr99,def_int_long,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_defended,0,,,,,
player,201209160nyg,tam,LoriEr99,sacks,0.0,,,,,
player,201209160nyg,tam,LoriEr99,tackles_combined,2,,,,,
player,201209160nyg,tam,LoriEr99,tackles_solo,2,,,,,
player,201209160nyg,tam,LoriEr99,tackles_assists,0,,,,,
player,201209160nyg,tam,LoriEr99,tackles_loss,0,,,,,
player,201209160nyg,tam,LoriEr99,qb_hits,0,,,,,
player,201209160nyg,tam,LoriEr99,fumbles_rec,0,,,,,
player,201209160nyg,tam,LoriEr99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,LoriEr99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,LoriEr99,fumbles_forced,0,,,,,
player,201209160nyg,tam,McCoGe99,def_int,0,,,,,
player,201209160nyg,tam,McCoGe99,def_int_yds,0,,,,,
player,201209160nyg,tam,McCoGe99,def_int_td,0,,,,,
player,201209160nyg,tam,McCoGe99,def_int_long,0,,,,,
player,201209160nyg,tam,McCoGe99,pass_defended,1,,,,,
player,201209160nyg,tam,McCoGe99,sacks,0.0,,,,,
player,201209160nyg,tam,McCoGe99,tackles_combined,2,,,,,
player,201209160nyg,tam,McCoGe99,tackles_solo,2,,,,,
player,201209160nyg,tam,McCoGe99,tackles_assists,0,,,,,
player,201209160nyg,tam,McCoGe99,tackles_loss,0,,,,,
player,201209160nyg,tam,McCoGe99,qb_hits,1,,,,,
player,201209160nyg,tam,McCoGe99,fumbles_rec,0,,,,,
player,201209160nyg,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,McCoGe99,fumbles_forced,0,,,,,
player,201209160nyg,tam,MillRo99,def_int,0,,,,,
player,201209160nyg,tam,MillRo99,def_int_yds,0,,,,,
player,201209160nyg,tam,MillRo99,def_int_td,0,,,,,
player,201209160nyg,tam,MillRo99,def_int_long,0,,,,,
player,201209160nyg,tam,MillRo99,pass_defended,0,,,,,
player,201209160nyg,tam,MillRo99,sacks,0.0,,,,,
player,201209160nyg,tam,MillRo99,tackles_combined,2,,,,,
player,201209160nyg,tam,MillRo99,tackles_solo,1,,,,,
player,201209160nyg,tam,MillRo99,tackles_assists,1,,,,,
player,201209160nyg,tam,MillRo99,tackles_loss,0,,,,,
player,201209160nyg,tam,MillRo99,qb_hits,0,,,,,
player,201209160nyg,tam,MillRo99,fumbles_rec,0,,,,,
player,201209160nyg,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,MillRo99,fumbles_forced,0,,,,,
player,201209160nyg,tam,BennAr00,def_int,0,,,,,
player,201209160nyg,tam,BennAr00,def_int_yds,0,,,,,
player,201209160nyg,tam,BennAr00,def_int_td,0,,,,,
player,201209160nyg,tam,BennAr00,def_int_long,0,,,,,
player,201209160nyg,tam,BennAr00,pass_defended,0,,,,,
player,201209160nyg,tam,BennAr00,sacks,0.0,,,,,
player,201209160nyg,tam,BennAr00,tackles_combined,1,,,,,
player,201209160nyg,tam,BennAr00,tackles_solo,1,,,,,
player,201209160nyg,tam,BennAr00,tackles_assists,0,,,,,
player,201209160nyg,tam,BennAr00,tackles_loss,0,,,,,
player,201209160nyg,tam,BennAr00,qb_hits,0,,,,,
player,201209160nyg,tam,BennAr00,fumbles_rec,0,,,,,
player,201209160nyg,tam,BennAr00,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,BennAr00,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,BennAr00,fumbles_forced,0,,,,,
player,201209160nyg,tam,BennMi99,def_int,0,,,,,
player,201209160nyg,tam,BennMi99,def_int_yds,0,,,,,
player,201209160nyg,tam,BennMi99,def_int_td,0,,,,,
player,201209160nyg,tam,BennMi99,def_int_long,0,,,,,
player,201209160nyg,tam,BennMi99,pass_defended,0,,,,,
player,201209160nyg,tam,BennMi99,sacks,0.0,,,,,
player,201209160nyg,tam,BennMi99,tackles_combined,1,,,,,
player,201209160nyg,tam,BennMi99,tackles_solo,0,,,,,
player,201209160nyg,tam,BennMi99,tackles_assists,1,,,,,
player,201209160nyg,tam,BennMi99,tackles_loss,0,,,,,
player,201209160nyg,tam,BennMi99,qb_hits,1,,,,,
player,201209160nyg,tam,BennMi99,fumbles_rec,0,,,,,
player,201209160nyg,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,BennMi99,fumbles_forced,0,,,,,
player,201209160nyg,tam,BlacAh00,def_int,0,,,,,
player,201209160nyg,tam,BlacAh00,def_int_yds,0,,,,,
player,201209160nyg,tam,BlacAh00,def_int_td,0,,,,,
player,201209160nyg,tam,BlacAh00,def_int_long,0,,,,,
player,201209160nyg,tam,BlacAh00,pass_defended,0,,,,,
player,201209160nyg,tam,BlacAh00,sacks,0.0,,,,,
player,201209160nyg,tam,BlacAh00,tackles_combined,1,,,,,
player,201209160nyg,tam,BlacAh00,tackles_solo,1,,,,,
player,201209160nyg,tam,BlacAh00,tackles_assists,0,,,,,
player,201209160nyg,tam,BlacAh00,tackles_loss,0,,,,,
player,201209160nyg,tam,BlacAh00,qb_hits,0,,,,,
player,201209160nyg,tam,BlacAh00,fumbles_rec,0,,,,,
player,201209160nyg,tam,BlacAh00,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,BlacAh00,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,BlacAh00,fumbles_forced,0,,,,,
player,201209160nyg,tam,JohnLe03,def_int,0,,,,,
player,201209160nyg,tam,JohnLe03,def_int_yds,0,,,,,
player,201209160nyg,tam,JohnLe03,def_int_td,0,,,,,
player,201209160nyg,tam,JohnLe03,def_int_long,0,,,,,
player,201209160nyg,tam,JohnLe03,pass_defended,0,,,,,
player,201209160nyg,tam,JohnLe03,sacks,0.0,,,,,
player,201209160nyg,tam,JohnLe03,tackles_combined,1,,,,,
player,201209160nyg,tam,JohnLe03,tackles_solo,0,,,,,
player,201209160nyg,tam,JohnLe03,tackles_assists,1,,,,,
player,201209160nyg,tam,JohnLe03,tackles_loss,0,,,,,
player,201209160nyg,tam,JohnLe03,qb_hits,0,,,,,
player,201209160nyg,tam,JohnLe03,fumbles_rec,0,,,,,
player,201209160nyg,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,JohnLe03,fumbles_forced,0,,,,,
player,201209160nyg,tam,LewiMy99,def_int,0,,,,,
player,201209160nyg,tam,LewiMy99,def_int_yds,0,,,,,
player,201209160nyg,tam,LewiMy99,def_int_td,0,,,,,
player,201209160nyg,tam,LewiMy99,def_int_long,0,,,,,
player,201209160nyg,tam,LewiMy99,pass_defended,0,,,,,
player,201209160nyg,tam,LewiMy99,sacks,0.0,,,,,
player,201209160nyg,tam,LewiMy99,tackles_combined,1,,,,,
player,201209160nyg,tam,LewiMy99,tackles_solo,1,,,,,
player,201209160nyg,tam,LewiMy99,tackles_assists,0,,,,,
player,201209160nyg,tam,LewiMy99,tackles_loss,0,,,,,
player,201209160nyg,tam,LewiMy99,qb_hits,0,,,,,
player,201209160nyg,tam,LewiMy99,fumbles_rec,0,,,,,
player,201209160nyg,tam,LewiMy99,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,LewiMy99,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,LewiMy99,fumbles_forced,0,,,,,
player,201209160nyg,tam,HaywAd98,def_int,0,,,,,
player,201209160nyg,tam,HaywAd98,def_int_yds,0,,,,,
player,201209160nyg,tam,HaywAd98,def_int_td,0,,,,,
player,201209160nyg,tam,HaywAd98,def_int_long,0,,,,,
player,201209160nyg,tam,HaywAd98,pass_defended,1,,,,,
player,201209160nyg,tam,HaywAd98,sacks,0.0,,,,,
player,201209160nyg,tam,HaywAd98,tackles_combined,0,,,,,
player,201209160nyg,tam,HaywAd98,tackles_solo,0,,,,,
player,201209160nyg,tam,HaywAd98,tackles_assists,0,,,,,
player,201209160nyg,tam,HaywAd98,tackles_loss,0,,,,,
player,201209160nyg,tam,HaywAd98,qb_hits,0,,,,,
player,201209160nyg,tam,HaywAd98,fumbles_rec,0,,,,,
player,201209160nyg,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,HaywAd98,fumbles_forced,0,,,,,
player,201209160nyg,nyg,BoleMi20,def_int,1,,,,,
player,201209160nyg,nyg,BoleMi20,def_int_yds,6,,,,,
player,201209160nyg,nyg,BoleMi20,def_int_td,0,,,,,
player,201209160nyg,nyg,BoleMi20,def_int_long,6,,,,,
player,201209160nyg,nyg,BoleMi20,pass_defended,1,,,,,
player,201209160nyg,nyg,BoleMi20,sacks,0.0,,,,,
player,201209160nyg,nyg,BoleMi20,tackles_combined,3,,,,,
player,201209160nyg,nyg,BoleMi20,tackles_solo,3,,,,,
player,201209160nyg,nyg,BoleMi20,tackles_assists,0,,,,,
player,201209160nyg,nyg,BoleMi20,tackles_loss,1,,,,,
player,201209160nyg,nyg,BoleMi20,qb_hits,0,,,,,
player,201209160nyg,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201209160nyg,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201209160nyg,nyg,WebsCo20,def_int,1,,,,,
player,201209160nyg,nyg,WebsCo20,def_int_yds,0,,,,,
player,201209160nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201209160nyg,nyg,WebsCo20,def_int_long,0,,,,,
player,201209160nyg,nyg,WebsCo20,pass_defended,1,,,,,
player,201209160nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201209160nyg,nyg,WebsCo20,tackles_combined,3,,,,,
player,201209160nyg,nyg,WebsCo20,tackles_solo,2,,,,,
player,201209160nyg,nyg,WebsCo20,tackles_assists,1,,,,,
player,201209160nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201209160nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201209160nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201209160nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201209160nyg,nyg,PierJa99,def_int,0,,,,,
player,201209160nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201209160nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201209160nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201209160nyg,nyg,PierJa99,pass_defended,0,,,,,
player,201209160nyg,nyg,PierJa99,sacks,1.0,,,,,
player,201209160nyg,nyg,PierJa99,tackles_combined,8,,,,,
player,201209160nyg,nyg,PierJa99,tackles_solo,4,,,,,
player,201209160nyg,nyg,PierJa99,tackles_assists,4,,,,,
player,201209160nyg,nyg,PierJa99,tackles_loss,2,,,,,
player,201209160nyg,nyg,PierJa99,qb_hits,1,,,,,
player,201209160nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201209160nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201209160nyg,nyg,BlacCh21,def_int,0,,,,,
player,201209160nyg,nyg,BlacCh21,def_int_yds,0,,,,,
player,201209160nyg,nyg,BlacCh21,def_int_td,0,,,,,
player,201209160nyg,nyg,BlacCh21,def_int_long,0,,,,,
player,201209160nyg,nyg,BlacCh21,pass_defended,0,,,,,
player,201209160nyg,nyg,BlacCh21,sacks,1.0,,,,,
player,201209160nyg,nyg,BlacCh21,tackles_combined,5,,,,,
player,201209160nyg,nyg,BlacCh21,tackles_solo,3,,,,,
player,201209160nyg,nyg,BlacCh21,tackles_assists,2,,,,,
player,201209160nyg,nyg,BlacCh21,tackles_loss,1,,,,,
player,201209160nyg,nyg,BlacCh21,qb_hits,1,,,,,
player,201209160nyg,nyg,BlacCh21,fumbles_rec,0,,,,,
player,201209160nyg,nyg,BlacCh21,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,BlacCh21,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,BlacCh21,fumbles_forced,0,,,,,
player,201209160nyg,nyg,HoslJa00,def_int,0,,,,,
player,201209160nyg,nyg,HoslJa00,def_int_yds,0,,,,,
player,201209160nyg,nyg,HoslJa00,def_int_td,0,,,,,
player,201209160nyg,nyg,HoslJa00,def_int_long,0,,,,,
player,201209160nyg,nyg,HoslJa00,pass_defended,0,,,,,
player,201209160nyg,nyg,HoslJa00,sacks,0.0,,,,,
player,201209160nyg,nyg,HoslJa00,tackles_combined,6,,,,,
player,201209160nyg,nyg,HoslJa00,tackles_solo,5,,,,,
player,201209160nyg,nyg,HoslJa00,tackles_assists,1,,,,,
player,201209160nyg,nyg,HoslJa00,tackles_loss,0,,,,,
player,201209160nyg,nyg,HoslJa00,qb_hits,0,,,,,
player,201209160nyg,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201209160nyg,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201209160nyg,nyg,PhilKe99,def_int,0,,,,,
player,201209160nyg,nyg,PhilKe99,def_int_yds,0,,,,,
player,201209160nyg,nyg,PhilKe99,def_int_td,0,,,,,
player,201209160nyg,nyg,PhilKe99,def_int_long,0,,,,,
player,201209160nyg,nyg,PhilKe99,pass_defended,1,,,,,
player,201209160nyg,nyg,PhilKe99,sacks,0.0,,,,,
player,201209160nyg,nyg,PhilKe99,tackles_combined,6,,,,,
player,201209160nyg,nyg,PhilKe99,tackles_solo,3,,,,,
player,201209160nyg,nyg,PhilKe99,tackles_assists,3,,,,,
player,201209160nyg,nyg,PhilKe99,tackles_loss,0,,,,,
player,201209160nyg,nyg,PhilKe99,qb_hits,0,,,,,
player,201209160nyg,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201209160nyg,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201209160nyg,nyg,BernRo20,def_int,0,,,,,
player,201209160nyg,nyg,BernRo20,def_int_yds,0,,,,,
player,201209160nyg,nyg,BernRo20,def_int_td,0,,,,,
player,201209160nyg,nyg,BernRo20,def_int_long,0,,,,,
player,201209160nyg,nyg,BernRo20,pass_defended,0,,,,,
player,201209160nyg,nyg,BernRo20,sacks,0.0,,,,,
player,201209160nyg,nyg,BernRo20,tackles_combined,5,,,,,
player,201209160nyg,nyg,BernRo20,tackles_solo,4,,,,,
player,201209160nyg,nyg,BernRo20,tackles_assists,1,,,,,
player,201209160nyg,nyg,BernRo20,tackles_loss,0,,,,,
player,201209160nyg,nyg,BernRo20,qb_hits,0,,,,,
player,201209160nyg,nyg,BernRo20,fumbles_rec,0,,,,,
player,201209160nyg,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,BernRo20,fumbles_forced,0,,,,,
player,201209160nyg,nyg,RollAn20,def_int,0,,,,,
player,201209160nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201209160nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201209160nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201209160nyg,nyg,RollAn20,pass_defended,1,,,,,
player,201209160nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201209160nyg,nyg,RollAn20,tackles_combined,5,,,,,
player,201209160nyg,nyg,RollAn20,tackles_solo,3,,,,,
player,201209160nyg,nyg,RollAn20,tackles_assists,2,,,,,
player,201209160nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201209160nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201209160nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201209160nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201209160nyg,nyg,JoseLi99,def_int,0,,,,,
player,201209160nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201209160nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201209160nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201209160nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201209160nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201209160nyg,nyg,JoseLi99,tackles_combined,4,,,,,
player,201209160nyg,nyg,JoseLi99,tackles_solo,2,,,,,
player,201209160nyg,nyg,JoseLi99,tackles_assists,2,,,,,
player,201209160nyg,nyg,JoseLi99,tackles_loss,1,,,,,
player,201209160nyg,nyg,JoseLi99,qb_hits,2,,,,,
player,201209160nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201209160nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201209160nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201209160nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
