game,2012,1,20120909,201209090htx,mia,"Miami Dolphins",10,htx,"Houston Texans",30
player,201209090htx,mia,JoneRe99,tackles_assists,2,,,,,
player,201209090htx,mia,JoneRe99,tackles_loss,1,,,,,
player,201209090htx,mia,JoneRe99,qb_hits,0,,,,,
player,201209090htx,mia,JoneRe99,fumbles_rec,0,,,,,
player,201209090htx,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201209090htx,mia,JoneRe99,fumbles_forced,0,,,,,
player,201209090htx,mia,BurnKe20,def_int,0,,,,,
player,201209090htx,mia,BurnKe20,def_int_yds,0,,,,,
player,201209090htx,mia,BurnKe20,def_int_td,0,,,,,
player,201209090htx,mia,BurnKe20,def_int_long,0,,,,,
player,201209090htx,mia,BurnKe20,pass_defended,1,,,,,
player,201209090htx,mia,BurnKe20,sacks,0.0,,,,,
player,201209090htx,mia,BurnKe20,tackles_combined,5,,,,,
player,201209090htx,mia,BurnKe20,tackles_solo,3,,,,,
player,201209090htx,mia,BurnKe20,tackles_assists,2,,,,,
player,201209090htx,mia,BurnKe20,tackles_loss,0,,,,,
player,201209090htx,mia,BurnKe20,qb_hits,0,,,,,
player,201209090htx,mia,BurnKe20,fumbles_rec,0,,,,,
player,201209090htx,mia,BurnKe20,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,BurnKe20,fumbles_rec_td,0,,,,,
player,201209090htx,mia,BurnKe20,fumbles_forced,0,,,,,
player,201209090htx,mia,MarsRi20,def_int,0,,,,,
player,201209090htx,mia,MarsRi20,def_int_yds,0,,,,,
player,201209090htx,mia,MarsRi20,def_int_td,0,,,,,
player,201209090htx,mia,MarsRi20,def_int_long,0,,,,,
player,201209090htx,mia,MarsRi20,pass_defended,1,,,,,
player,201209090htx,mia,MarsRi20,sacks,0.0,,,,,
player,201209090htx,mia,MarsRi20,tackles_combined,5,,,,,
player,201209090htx,mia,MarsRi20,tackles_solo,5,,,,,
player,201209090htx,mia,MarsRi20,tackles_assists,0,,,,,
player,201209090htx,mia,MarsRi20,tackles_loss,0,,,,,
player,201209090htx,mia,MarsRi20,qb_hits,0,,,,,
player,201209090htx,mia,MarsRi20,fumbles_rec,0,,,,,
player,201209090htx,mia,MarsRi20,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,MarsRi20,fumbles_rec_td,0,,,,,
player,201209090htx,mia,MarsRi20,fumbles_forced,0,,,,,
player,201209090htx,mia,ClemCh97,def_int,0,,,,,
player,201209090htx,mia,ClemCh97,def_int_yds,0,,,,,
player,201209090htx,mia,ClemCh97,def_int_td,0,,,,,
player,201209090htx,mia,ClemCh97,def_int_long,0,,,,,
player,201209090htx,mia,ClemCh97,pass_defended,0,,,,,
player,201209090htx,mia,ClemCh97,sacks,0.0,,,,,
player,201209090htx,mia,ClemCh97,tackles_combined,4,,,,,
player,201209090htx,mia,ClemCh97,tackles_solo,3,,,,,
player,201209090htx,mia,ClemCh97,tackles_assists,1,,,,,
player,201209090htx,mia,ClemCh97,tackles_loss,0,,,,,
player,201209090htx,mia,ClemCh97,qb_hits,0,,,,,
player,201209090htx,mia,ClemCh97,fumbles_rec,0,,,,,
player,201209090htx,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201209090htx,mia,ClemCh97,fumbles_forced,0,,,,,
player,201209090htx,mia,WakeCa00,def_int,0,,,,,
player,201209090htx,mia,WakeCa00,def_int_yds,0,,,,,
player,201209090htx,mia,WakeCa00,def_int_td,0,,,,,
player,201209090htx,mia,WakeCa00,def_int_long,0,,,,,
player,201209090htx,mia,WakeCa00,pass_defended,0,,,,,
player,201209090htx,mia,WakeCa00,sacks,0.0,,,,,
player,201209090htx,mia,WakeCa00,tackles_combined,3,,,,,
player,201209090htx,mia,WakeCa00,tackles_solo,2,,,,,
player,201209090htx,mia,WakeCa00,tackles_assists,1,,,,,
player,201209090htx,mia,WakeCa00,tackles_loss,1,,,,,
player,201209090htx,mia,WakeCa00,qb_hits,3,,,,,
player,201209090htx,mia,WakeCa00,fumbles_rec,0,,,,,
player,201209090htx,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201209090htx,mia,WakeCa00,fumbles_forced,0,,,,,
player,201209090htx,mia,CarrNo00,def_int,0,,,,,
player,201209090htx,mia,CarrNo00,def_int_yds,0,,,,,
player,201209090htx,mia,CarrNo00,def_int_td,0,,,,,
player,201209090htx,mia,CarrNo00,def_int_long,0,,,,,
player,201209090htx,mia,CarrNo00,pass_defended,0,,,,,
player,201209090htx,mia,CarrNo00,sacks,0.0,,,,,
player,201209090htx,mia,CarrNo00,tackles_combined,2,,,,,
player,201209090htx,mia,CarrNo00,tackles_solo,1,,,,,
player,201209090htx,mia,CarrNo00,tackles_assists,1,,,,,
player,201209090htx,mia,CarrNo00,tackles_loss,0,,,,,
player,201209090htx,mia,CarrNo00,qb_hits,0,,,,,
player,201209090htx,mia,CarrNo00,fumbles_rec,0,,,,,
player,201209090htx,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201209090htx,mia,CarrNo00,fumbles_forced,0,,,,,
player,201209090htx,mia,OdriJa99,def_int,0,,,,,
player,201209090htx,mia,OdriJa99,def_int_yds,0,,,,,
player,201209090htx,mia,OdriJa99,def_int_td,0,,,,,
player,201209090htx,mia,OdriJa99,def_int_long,0,,,,,
player,201209090htx,mia,OdriJa99,pass_defended,0,,,,,
player,201209090htx,mia,OdriJa99,sacks,0.0,,,,,
player,201209090htx,mia,OdriJa99,tackles_combined,2,,,,,
player,201209090htx,mia,OdriJa99,tackles_solo,2,,,,,
player,201209090htx,mia,OdriJa99,tackles_assists,0,,,,,
player,201209090htx,mia,OdriJa99,tackles_loss,0,,,,,
player,201209090htx,mia,OdriJa99,qb_hits,0,,,,,
player,201209090htx,mia,OdriJa99,fumbles_rec,0,,,,,
player,201209090htx,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201209090htx,mia,OdriJa99,fumbles_forced,0,,,,,
player,201209090htx,mia,RandKh00,def_int,0,,,,,
player,201209090htx,mia,RandKh00,def_int_yds,0,,,,,
player,201209090htx,mia,RandKh00,def_int_td,0,,,,,
player,201209090htx,mia,RandKh00,def_int_long,0,,,,,
player,201209090htx,mia,RandKh00,pass_defended,0,,,,,
player,201209090htx,mia,RandKh00,sacks,0.0,,,,,
player,201209090htx,mia,RandKh00,tackles_combined,2,,,,,
player,201209090htx,mia,RandKh00,tackles_solo,2,,,,,
player,201209090htx,mia,RandKh00,tackles_assists,0,,,,,
player,201209090htx,mia,RandKh00,tackles_loss,0,,,,,
player,201209090htx,mia,RandKh00,qb_hits,0,,,,,
player,201209090htx,mia,RandKh00,fumbles_rec,0,,,,,
player,201209090htx,mia,RandKh00,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,RandKh00,fumbles_rec_td,0,,,,,
player,201209090htx,mia,RandKh00,fumbles_forced,0,,,,,
player,201209090htx,mia,SmitSe99,def_int,0,,,,,
player,201209090htx,mia,SmitSe99,def_int_yds,0,,,,,
player,201209090htx,mia,SmitSe99,def_int_td,0,,,,,
player,201209090htx,mia,SmitSe99,def_int_long,0,,,,,
player,201209090htx,mia,SmitSe99,pass_defended,0,,,,,
player,201209090htx,mia,SmitSe99,sacks,0.0,,,,,
player,201209090htx,mia,SmitSe99,tackles_combined,2,,,,,
player,201209090htx,mia,SmitSe99,tackles_solo,2,,,,,
player,201209090htx,mia,SmitSe99,tackles_assists,0,,,,,
player,201209090htx,mia,SmitSe99,tackles_loss,0,,,,,
player,201209090htx,mia,SmitSe99,qb_hits,0,,,,,
player,201209090htx,mia,SmitSe99,fumbles_rec,0,,,,,
player,201209090htx,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201209090htx,mia,SmitSe99,fumbles_forced,0,,,,,
player,201209090htx,mia,SoliPa99,def_int,0,,,,,
player,201209090htx,mia,SoliPa99,def_int_yds,0,,,,,
player,201209090htx,mia,SoliPa99,def_int_td,0,,,,,
player,201209090htx,mia,SoliPa99,def_int_long,0,,,,,
player,201209090htx,mia,SoliPa99,pass_defended,0,,,,,
player,201209090htx,mia,SoliPa99,sacks,0.0,,,,,
player,201209090htx,mia,SoliPa99,tackles_combined,2,,,,,
player,201209090htx,mia,SoliPa99,tackles_solo,2,,,,,
player,201209090htx,mia,SoliPa99,tackles_assists,0,,,,,
player,201209090htx,mia,SoliPa99,tackles_loss,2,,,,,
player,201209090htx,mia,SoliPa99,qb_hits,0,,,,,
player,201209090htx,mia,SoliPa99,fumbles_rec,0,,,,,
player,201209090htx,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201209090htx,mia,SoliPa99,fumbles_forced,0,,,,,
player,201209090htx,mia,WilsJi00,def_int,0,,,,,
player,201209090htx,mia,WilsJi00,def_int_yds,0,,,,,
player,201209090htx,mia,WilsJi00,def_int_td,0,,,,,
player,201209090htx,mia,WilsJi00,def_int_long,0,,,,,
player,201209090htx,mia,WilsJi00,pass_defended,0,,,,,
player,201209090htx,mia,WilsJi00,sacks,0.0,,,,,
player,201209090htx,mia,WilsJi00,tackles_combined,2,,,,,
player,201209090htx,mia,WilsJi00,tackles_solo,2,,,,,
player,201209090htx,mia,WilsJi00,tackles_assists,0,,,,,
player,201209090htx,mia,WilsJi00,tackles_loss,0,,,,,
player,201209090htx,mia,WilsJi00,qb_hits,0,,,,,
player,201209090htx,mia,WilsJi00,fumbles_rec,0,,,,,
player,201209090htx,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201209090htx,mia,WilsJi00,fumbles_forced,0,,,,,
player,201209090htx,mia,MoorMa02,def_int,0,,,,,
player,201209090htx,mia,MoorMa02,def_int_yds,0,,,,,
player,201209090htx,mia,MoorMa02,def_int_td,0,,,,,
player,201209090htx,mia,MoorMa02,def_int_long,0,,,,,
player,201209090htx,mia,MoorMa02,pass_defended,0,,,,,
player,201209090htx,mia,MoorMa02,sacks,0.0,,,,,
player,201209090htx,mia,MoorMa02,tackles_combined,1,,,,,
player,201209090htx,mia,MoorMa02,tackles_solo,1,,,,,
player,201209090htx,mia,MoorMa02,tackles_assists,0,,,,,
player,201209090htx,mia,MoorMa02,tackles_loss,0,,,,,
player,201209090htx,mia,MoorMa02,qb_hits,0,,,,,
player,201209090htx,mia,MoorMa02,fumbles_rec,0,,,,,
player,201209090htx,mia,MoorMa02,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,MoorMa02,fumbles_rec_td,0,,,,,
player,201209090htx,mia,MoorMa02,fumbles_forced,0,,,,,
player,201209090htx,mia,TrusJa99,def_int,0,,,,,
player,201209090htx,mia,TrusJa99,def_int_yds,0,,,,,
player,201209090htx,mia,TrusJa99,def_int_td,0,,,,,
player,201209090htx,mia,TrusJa99,def_int_long,0,,,,,
player,201209090htx,mia,TrusJa99,pass_defended,0,,,,,
player,201209090htx,mia,TrusJa99,sacks,0.0,,,,,
player,201209090htx,mia,TrusJa99,tackles_combined,1,,,,,
player,201209090htx,mia,TrusJa99,tackles_solo,1,,,,,
player,201209090htx,mia,TrusJa99,tackles_assists,0,,,,,
player,201209090htx,mia,TrusJa99,tackles_loss,0,,,,,
player,201209090htx,mia,TrusJa99,qb_hits,0,,,,,
player,201209090htx,mia,TrusJa99,fumbles_rec,0,,,,,
player,201209090htx,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201209090htx,mia,TrusJa99,fumbles_forced,0,,,,,
player,201209090htx,mia,VernOl00,def_int,0,,,,,
player,201209090htx,mia,VernOl00,def_int_yds,0,,,,,
player,201209090htx,mia,VernOl00,def_int_td,0,,,,,
player,201209090htx,mia,VernOl00,def_int_long,0,,,,,
player,201209090htx,mia,VernOl00,pass_defended,0,,,,,
player,201209090htx,mia,VernOl00,sacks,0.0,,,,,
player,201209090htx,mia,VernOl00,tackles_combined,1,,,,,
player,201209090htx,mia,VernOl00,tackles_solo,1,,,,,
player,201209090htx,mia,VernOl00,tackles_assists,0,,,,,
player,201209090htx,mia,VernOl00,tackles_loss,0,,,,,
player,201209090htx,mia,VernOl00,qb_hits,0,,,,,
player,201209090htx,mia,VernOl00,fumbles_rec,0,,,,,
player,201209090htx,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201209090htx,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201209090htx,mia,VernOl00,fumbles_forced,0,,,,,
player,201209090htx,htx,CushBr99,def_int,1,,,,,
player,201209090htx,htx,CushBr99,def_int_yds,1,,,,,
player,201209090htx,htx,CushBr99,def_int_td,0,,,,,
player,201209090htx,htx,CushBr99,def_int_long,1,,,,,
player,201209090htx,htx,CushBr99,pass_defended,1,,,,,
player,201209090htx,htx,CushBr99,sacks,0.0,,,,,
player,201209090htx,htx,CushBr99,tackles_combined,7,,,,,
player,201209090htx,htx,CushBr99,tackles_solo,6,,,,,
player,201209090htx,htx,CushBr99,tackles_assists,1,,,,,
player,201209090htx,htx,CushBr99,tackles_loss,0,,,,,
player,201209090htx,htx,CushBr99,qb_hits,0,,,,,
player,201209090htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201209090htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,CushBr99,fumbles_forced,1,,,,,
player,201209090htx,htx,JackKa99,def_int,1,,,,,
player,201209090htx,htx,JackKa99,def_int_yds,3,,,,,
player,201209090htx,htx,JackKa99,def_int_td,0,,,,,
player,201209090htx,htx,JackKa99,def_int_long,3,,,,,
player,201209090htx,htx,JackKa99,pass_defended,2,,,,,
player,201209090htx,htx,JackKa99,sacks,0.0,,,,,
player,201209090htx,htx,JackKa99,tackles_combined,5,,,,,
player,201209090htx,htx,JackKa99,tackles_solo,4,,,,,
player,201209090htx,htx,JackKa99,tackles_assists,1,,,,,
player,201209090htx,htx,JackKa99,tackles_loss,0,,,,,
player,201209090htx,htx,JackKa99,qb_hits,0,,,,,
player,201209090htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201209090htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201209090htx,htx,JoseJo20,def_int,1,,,,,
player,201209090htx,htx,JoseJo20,def_int_yds,36,,,,,
player,201209090htx,htx,JoseJo20,def_int_td,0,,,,,
player,201209090htx,htx,JoseJo20,def_int_long,36,,,,,
player,201209090htx,htx,JoseJo20,pass_defended,1,,,,,
player,201209090htx,htx,JoseJo20,sacks,0.0,,,,,
player,201209090htx,htx,JoseJo20,tackles_combined,5,,,,,
player,201209090htx,htx,JoseJo20,tackles_solo,4,,,,,
player,201209090htx,htx,JoseJo20,tackles_assists,1,,,,,
player,201209090htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201209090htx,htx,JoseJo20,qb_hits,0,,,,,
player,201209090htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201209090htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201209090htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201209090htx,htx,JamiTi99,def_int,0,,,,,
player,201209090htx,htx,JamiTi99,def_int_yds,0,,,,,
player,201209090htx,htx,JamiTi99,def_int_td,0,,,,,
player,201209090htx,htx,JamiTi99,def_int_long,0,,,,,
player,201209090htx,htx,JamiTi99,pass_defended,1,,,,,
player,201209090htx,htx,JamiTi99,sacks,1.0,,,,,
player,201209090htx,htx,JamiTi99,tackles_combined,1,,,,,
player,201209090htx,htx,JamiTi99,tackles_solo,1,,,,,
player,201209090htx,htx,JamiTi99,tackles_assists,0,,,,,
player,201209090htx,htx,JamiTi99,tackles_loss,1,,,,,
player,201209090htx,htx,JamiTi99,qb_hits,1,,,,,
player,201209090htx,htx,JamiTi99,fumbles_rec,0,,,,,
player,201209090htx,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,JamiTi99,fumbles_forced,0,,,,,
player,201209090htx,htx,WattJ.00,def_int,0,,,,,
player,201209090htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201209090htx,htx,WattJ.00,def_int_td,0,,,,,
player,201209090htx,htx,WattJ.00,def_int_long,0,,,,,
player,201209090htx,htx,WattJ.00,pass_defended,3,,,,,
player,201209090htx,htx,WattJ.00,sacks,0.5,,,,,
player,201209090htx,htx,WattJ.00,tackles_combined,3,,,,,
player,201209090htx,htx,WattJ.00,tackles_solo,2,,,,,
player,201209090htx,htx,WattJ.00,tackles_assists,1,,,,,
player,201209090htx,htx,WattJ.00,tackles_loss,1,,,,,
player,201209090htx,htx,WattJ.00,qb_hits,1,,,,,
player,201209090htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201209090htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201209090htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201209090htx,htx,SmitAn22,def_int,0,,,,,
player,201209090htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201209090htx,htx,SmitAn22,def_int_td,0,,,,,
player,201209090htx,htx,SmitAn22,def_int_long,0,,,,,
player,201209090htx,htx,SmitAn22,pass_defended,0,,,,,
player,201209090htx,htx,SmitAn22,sacks,0.5,,,,,
player,201209090htx,htx,SmitAn22,tackles_combined,1,,,,,
player,201209090htx,htx,SmitAn22,tackles_solo,0,,,,,
player,201209090htx,htx,SmitAn22,tackles_assists,1,,,,,
player,201209090htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201209090htx,htx,SmitAn22,qb_hits,1,,,,,
player,201209090htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201209090htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201209090htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201209090htx,htx,McCaBr99,def_int,0,,,,,
player,201209090htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201209090htx,htx,McCaBr99,def_int_td,0,,,,,
player,201209090htx,htx,McCaBr99,def_int_long,0,,,,,
player,201209090htx,htx,McCaBr99,pass_defended,0,,,,,
player,201209090htx,htx,McCaBr99,sacks,0.0,,,,,
player,201209090htx,htx,McCaBr99,tackles_combined,6,,,,,
player,201209090htx,htx,McCaBr99,tackles_solo,5,,,,,
player,201209090htx,htx,McCaBr99,tackles_assists,1,,,,,
player,201209090htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201209090htx,htx,McCaBr99,qb_hits,0,,,,,
player,201209090htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201209090htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201209090htx,htx,QuinGl99,def_int,0,,,,,
player,201209090htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201209090htx,htx,QuinGl99,def_int_td,0,,,,,
player,201209090htx,htx,QuinGl99,def_int_long,0,,,,,
player,201209090htx,htx,QuinGl99,pass_defended,0,,,,,
player,201209090htx,htx,QuinGl99,sacks,0.0,,,,,
player,201209090htx,htx,QuinGl99,tackles_combined,6,,,,,
player,201209090htx,htx,QuinGl99,tackles_solo,5,,,,,
player,201209090htx,htx,QuinGl99,tackles_assists,1,,,,,
player,201209090htx,htx,QuinGl99,tackles_loss,0,,,,,
player,201209090htx,htx,QuinGl99,qb_hits,0,,,,,
player,201209090htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201209090htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,QuinGl99,fumbles_forced,1,,,,,
player,201209090htx,htx,MannDa21,def_int,0,,,,,
player,201209090htx,htx,MannDa21,def_int_yds,0,,,,,
player,201209090htx,htx,MannDa21,def_int_td,0,,,,,
player,201209090htx,htx,MannDa21,def_int_long,0,,,,,
player,201209090htx,htx,MannDa21,pass_defended,0,,,,,
player,201209090htx,htx,MannDa21,sacks,0.0,,,,,
player,201209090htx,htx,MannDa21,tackles_combined,5,,,,,
player,201209090htx,htx,MannDa21,tackles_solo,4,,,,,
player,201209090htx,htx,MannDa21,tackles_assists,1,,,,,
player,201209090htx,htx,MannDa21,tackles_loss,1,,,,,
player,201209090htx,htx,MannDa21,qb_hits,0,,,,,
player,201209090htx,htx,MannDa21,fumbles_rec,1,,,,,
player,201209090htx,htx,MannDa21,fumbles_rec_yds,1,,,,,
player,201209090htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201209090htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201209090htx,htx,DempQu99,def_int,0,,,,,
player,201209090htx,htx,DempQu99,def_int_yds,0,,,,,
player,201209090htx,htx,DempQu99,def_int_td,0,,,,,
player,201209090htx,htx,DempQu99,def_int_long,0,,,,,
player,201209090htx,htx,DempQu99,pass_defended,0,,,,,
player,201209090htx,htx,DempQu99,sacks,0.0,,,,,
player,201209090htx,htx,DempQu99,tackles_combined,4,,,,,
player,201209090htx,htx,DempQu99,tackles_solo,1,,,,,
player,201209090htx,htx,DempQu99,tackles_assists,3,,,,,
player,201209090htx,htx,DempQu99,tackles_loss,0,,,,,
player,201209090htx,htx,DempQu99,qb_hits,0,,,,,
player,201209090htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201209090htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201209090htx,htx,JameBr20,def_int,0,,,,,
player,201209090htx,htx,JameBr20,def_int_yds,0,,,,,
player,201209090htx,htx,JameBr20,def_int_td,0,,,,,
player,201209090htx,htx,JameBr20,def_int_long,0,,,,,
player,201209090htx,htx,JameBr20,pass_defended,0,,,,,
player,201209090htx,htx,JameBr20,sacks,0.0,,,,,
player,201209090htx,htx,JameBr20,tackles_combined,4,,,,,
player,201209090htx,htx,JameBr20,tackles_solo,2,,,,,
player,201209090htx,htx,JameBr20,tackles_assists,2,,,,,
player,201209090htx,htx,JameBr20,tackles_loss,0,,,,,
player,201209090htx,htx,JameBr20,qb_hits,0,,,,,
player,201209090htx,htx,JameBr20,fumbles_rec,0,,,,,
player,201209090htx,htx,JameBr20,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,JameBr20,fumbles_rec_td,0,,,,,
player,201209090htx,htx,JameBr20,fumbles_forced,0,,,,,
player,201209090htx,htx,BarwCo99,def_int,0,,,,,
player,201209090htx,htx,BarwCo99,def_int_yds,0,,,,,
player,201209090htx,htx,BarwCo99,def_int_td,0,,,,,
player,201209090htx,htx,BarwCo99,def_int_long,0,,,,,
player,201209090htx,htx,BarwCo99,pass_defended,0,,,,,
player,201209090htx,htx,BarwCo99,sacks,0.0,,,,,
player,201209090htx,htx,BarwCo99,tackles_combined,3,,,,,
player,201209090htx,htx,BarwCo99,tackles_solo,3,,,,,
player,201209090htx,htx,BarwCo99,tackles_assists,0,,,,,
player,201209090htx,htx,BarwCo99,tackles_loss,1,,,,,
player,201209090htx,htx,BarwCo99,qb_hits,0,,,,,
player,201209090htx,htx,BarwCo99,fumbles_rec,0,,,,,
player,201209090htx,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,BarwCo99,fumbles_forced,0,,,,,
player,201209090htx,htx,CodySh20,def_int,0,,,,,
player,201209090htx,htx,CodySh20,def_int_yds,0,,,,,
player,201209090htx,htx,CodySh20,def_int_td,0,,,,,
player,201209090htx,htx,CodySh20,def_int_long,0,,,,,
player,201209090htx,htx,CodySh20,pass_defended,0,,,,,
player,201209090htx,htx,CodySh20,sacks,0.0,,,,,
player,201209090htx,htx,CodySh20,tackles_combined,2,,,,,
player,201209090htx,htx,CodySh20,tackles_solo,2,,,,,
player,201209090htx,htx,CodySh20,tackles_assists,0,,,,,
player,201209090htx,htx,CodySh20,tackles_loss,0,,,,,
player,201209090htx,htx,CodySh20,qb_hits,0,,,,,
player,201209090htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201209090htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201209090htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201209090htx,htx,DobbTi20,def_int,0,,,,,
player,201209090htx,htx,DobbTi20,def_int_yds,0,,,,,
player,201209090htx,htx,DobbTi20,def_int_td,0,,,,,
player,201209090htx,htx,DobbTi20,def_int_long,0,,,,,
player,201209090htx,htx,DobbTi20,pass_defended,0,,,,,
player,201209090htx,htx,DobbTi20,sacks,0.0,,,,,
player,201209090htx,htx,DobbTi20,tackles_combined,2,,,,,
player,201209090htx,htx,DobbTi20,tackles_solo,2,,,,,
player,201209090htx,htx,DobbTi20,tackles_assists,0,,,,,
player,201209090htx,htx,DobbTi20,tackles_loss,0,,,,,
player,201209090htx,htx,DobbTi20,qb_hits,0,,,,,
player,201209090htx,htx,DobbTi20,fumbles_rec,0,,,,,
player,201209090htx,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201209090htx,htx,DobbTi20,fumbles_forced,0,,,,,
player,201209090htx,htx,ReedBr00,def_int,0,,,,,
player,201209090htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201209090htx,htx,ReedBr00,def_int_td,0,,,,,
player,201209090htx,htx,ReedBr00,def_int_long,0,,,,,
player,201209090htx,htx,ReedBr00,pass_defended,0,,,,,
player,201209090htx,htx,ReedBr00,sacks,0.0,,,,,
player,201209090htx,htx,ReedBr00,tackles_combined,2,,,,,
player,201209090htx,htx,ReedBr00,tackles_solo,1,,,,,
player,201209090htx,htx,ReedBr00,tackles_assists,1,,,,,
player,201209090htx,htx,ReedBr00,tackles_loss,0,,,,,
player,201209090htx,htx,ReedBr00,qb_hits,0,,,,,
player,201209090htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201209090htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201209090htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201209090htx,htx,AlexMi01,def_int,0,,,,,
player,201209090htx,htx,AlexMi01,def_int_yds,0,,,,,
player,201209090htx,htx,AlexMi01,def_int_td,0,,,,,
player,201209090htx,htx,AlexMi01,def_int_long,0,,,,,
player,201209090htx,htx,AlexMi01,pass_defended,0,,,,,
player,201209090htx,htx,AlexMi01,sacks,0.0,,,,,
player,201209090htx,htx,AlexMi01,tackles_combined,1,,,,,
player,201209090htx,htx,AlexMi01,tackles_solo,1,,,,,
player,201209090htx,htx,AlexMi01,tackles_assists,0,,,,,
player,201209090htx,htx,AlexMi01,tackles_loss,0,,,,,
player,201209090htx,htx,AlexMi01,qb_hits,0,,,,,
