game,2012,11,20121118,201211180rai,nor,"New Orleans Saints",38,rai,"Oakland Raiders",17
player,201211180rai,rai,MoorDe02,targets,7,,,,,
player,201211180rai,rai,MoorDe02,rec,1,,,,,
player,201211180rai,rai,MoorDe02,rec_yds,9,,,,,
player,201211180rai,rai,MoorDe02,rec_td,0,,,,,
player,201211180rai,rai,MoorDe02,rec_long,9,,,,,
player,201211180rai,rai,MoorDe02,fumbles,0,,,,,
player,201211180rai,rai,MoorDe02,fumbles_lost,0,,,,,
player,201211180rai,nor,HarpRo21,def_int,1,,,,,
player,201211180rai,nor,HarpRo21,def_int_yds,0,,,,,
player,201211180rai,nor,HarpRo21,def_int_td,0,,,,,
player,201211180rai,nor,HarpRo21,def_int_long,0,,,,,
player,201211180rai,nor,HarpRo21,pass_defended,1,,,,,
player,201211180rai,nor,HarpRo21,sacks,0.0,,,,,
player,201211180rai,nor,HarpRo21,tackles_combined,11,,,,,
player,201211180rai,nor,HarpRo21,tackles_solo,9,,,,,
player,201211180rai,nor,HarpRo21,tackles_assists,2,,,,,
player,201211180rai,nor,HarpRo21,tackles_loss,1,,,,,
player,201211180rai,nor,HarpRo21,qb_hits,0,,,,,
player,201211180rai,nor,HarpRo21,fumbles_rec,0,,,,,
player,201211180rai,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201211180rai,nor,HarpRo21,fumbles_forced,0,,,,,
player,201211180rai,nor,JenkMa99,def_int,1,,,,,
player,201211180rai,nor,JenkMa99,def_int_yds,55,,,,,
player,201211180rai,nor,JenkMa99,def_int_td,1,,,,,
player,201211180rai,nor,JenkMa99,def_int_long,55,,,,,
player,201211180rai,nor,JenkMa99,pass_defended,1,,,,,
player,201211180rai,nor,JenkMa99,sacks,0.0,,,,,
player,201211180rai,nor,JenkMa99,tackles_combined,6,,,,,
player,201211180rai,nor,JenkMa99,tackles_solo,5,,,,,
player,201211180rai,nor,JenkMa99,tackles_assists,1,,,,,
player,201211180rai,nor,JenkMa99,tackles_loss,0,,,,,
player,201211180rai,nor,JenkMa99,qb_hits,1,,,,,
player,201211180rai,nor,JenkMa99,fumbles_rec,0,,,,,
player,201211180rai,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201211180rai,nor,JenkMa99,fumbles_forced,0,,,,,
player,201211180rai,nor,SmitWi99,def_int,0,,,,,
player,201211180rai,nor,SmitWi99,def_int_yds,0,,,,,
player,201211180rai,nor,SmitWi99,def_int_td,0,,,,,
player,201211180rai,nor,SmitWi99,def_int_long,0,,,,,
player,201211180rai,nor,SmitWi99,pass_defended,0,,,,,
player,201211180rai,nor,SmitWi99,sacks,1.0,,,,,
player,201211180rai,nor,SmitWi99,tackles_combined,5,,,,,
player,201211180rai,nor,SmitWi99,tackles_solo,4,,,,,
player,201211180rai,nor,SmitWi99,tackles_assists,1,,,,,
player,201211180rai,nor,SmitWi99,tackles_loss,1,,,,,
player,201211180rai,nor,SmitWi99,qb_hits,1,,,,,
player,201211180rai,nor,SmitWi99,fumbles_rec,0,,,,,
player,201211180rai,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201211180rai,nor,SmitWi99,fumbles_forced,0,,,,,
player,201211180rai,nor,VilmJo99,def_int,0,,,,,
player,201211180rai,nor,VilmJo99,def_int_yds,0,,,,,
player,201211180rai,nor,VilmJo99,def_int_td,0,,,,,
player,201211180rai,nor,VilmJo99,def_int_long,0,,,,,
player,201211180rai,nor,VilmJo99,pass_defended,0,,,,,
player,201211180rai,nor,VilmJo99,sacks,1.0,,,,,
player,201211180rai,nor,VilmJo99,tackles_combined,4,,,,,
player,201211180rai,nor,VilmJo99,tackles_solo,2,,,,,
player,201211180rai,nor,VilmJo99,tackles_assists,2,,,,,
player,201211180rai,nor,VilmJo99,tackles_loss,1,,,,,
player,201211180rai,nor,VilmJo99,qb_hits,1,,,,,
player,201211180rai,nor,VilmJo99,fumbles_rec,0,,,,,
player,201211180rai,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201211180rai,nor,VilmJo99,fumbles_forced,0,,,,,
player,201211180rai,nor,JohnTo01,def_int,0,,,,,
player,201211180rai,nor,JohnTo01,def_int_yds,0,,,,,
player,201211180rai,nor,JohnTo01,def_int_td,0,,,,,
player,201211180rai,nor,JohnTo01,def_int_long,0,,,,,
player,201211180rai,nor,JohnTo01,pass_defended,0,,,,,
player,201211180rai,nor,JohnTo01,sacks,1.0,,,,,
player,201211180rai,nor,JohnTo01,tackles_combined,2,,,,,
player,201211180rai,nor,JohnTo01,tackles_solo,2,,,,,
player,201211180rai,nor,JohnTo01,tackles_assists,0,,,,,
player,201211180rai,nor,JohnTo01,tackles_loss,1,,,,,
player,201211180rai,nor,JohnTo01,qb_hits,1,,,,,
player,201211180rai,nor,JohnTo01,fumbles_rec,0,,,,,
player,201211180rai,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201211180rai,nor,JohnTo01,fumbles_forced,0,,,,,
player,201211180rai,nor,GreeJa22,def_int,0,,,,,
player,201211180rai,nor,GreeJa22,def_int_yds,0,,,,,
player,201211180rai,nor,GreeJa22,def_int_td,0,,,,,
player,201211180rai,nor,GreeJa22,def_int_long,0,,,,,
player,201211180rai,nor,GreeJa22,pass_defended,0,,,,,
player,201211180rai,nor,GreeJa22,sacks,0.0,,,,,
player,201211180rai,nor,GreeJa22,tackles_combined,5,,,,,
player,201211180rai,nor,GreeJa22,tackles_solo,1,,,,,
player,201211180rai,nor,GreeJa22,tackles_assists,4,,,,,
player,201211180rai,nor,GreeJa22,tackles_loss,0,,,,,
player,201211180rai,nor,GreeJa22,qb_hits,0,,,,,
player,201211180rai,nor,GreeJa22,fumbles_rec,0,,,,,
player,201211180rai,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201211180rai,nor,GreeJa22,fumbles_forced,0,,,,,
player,201211180rai,nor,AbduIs00,def_int,0,,,,,
player,201211180rai,nor,AbduIs00,def_int_yds,0,,,,,
player,201211180rai,nor,AbduIs00,def_int_td,0,,,,,
player,201211180rai,nor,AbduIs00,def_int_long,0,,,,,
player,201211180rai,nor,AbduIs00,pass_defended,0,,,,,
player,201211180rai,nor,AbduIs00,sacks,0.0,,,,,
player,201211180rai,nor,AbduIs00,tackles_combined,4,,,,,
player,201211180rai,nor,AbduIs00,tackles_solo,3,,,,,
player,201211180rai,nor,AbduIs00,tackles_assists,1,,,,,
player,201211180rai,nor,AbduIs00,tackles_loss,0,,,,,
player,201211180rai,nor,AbduIs00,qb_hits,0,,,,,
player,201211180rai,nor,AbduIs00,fumbles_rec,0,,,,,
player,201211180rai,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,AbduIs00,fumbles_forced,0,,,,,
player,201211180rai,nor,MackEl20,def_int,0,,,,,
player,201211180rai,nor,MackEl20,def_int_yds,0,,,,,
player,201211180rai,nor,MackEl20,def_int_td,0,,,,,
player,201211180rai,nor,MackEl20,def_int_long,0,,,,,
player,201211180rai,nor,MackEl20,pass_defended,3,,,,,
player,201211180rai,nor,MackEl20,sacks,0.0,,,,,
player,201211180rai,nor,MackEl20,tackles_combined,4,,,,,
player,201211180rai,nor,MackEl20,tackles_solo,1,,,,,
player,201211180rai,nor,MackEl20,tackles_assists,3,,,,,
player,201211180rai,nor,MackEl20,tackles_loss,0,,,,,
player,201211180rai,nor,MackEl20,qb_hits,0,,,,,
player,201211180rai,nor,MackEl20,fumbles_rec,0,,,,,
player,201211180rai,nor,MackEl20,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,MackEl20,fumbles_rec_td,0,,,,,
player,201211180rai,nor,MackEl20,fumbles_forced,0,,,,,
player,201211180rai,nor,JordCa00,def_int,0,,,,,
player,201211180rai,nor,JordCa00,def_int_yds,0,,,,,
player,201211180rai,nor,JordCa00,def_int_td,0,,,,,
player,201211180rai,nor,JordCa00,def_int_long,0,,,,,
player,201211180rai,nor,JordCa00,pass_defended,0,,,,,
player,201211180rai,nor,JordCa00,sacks,0.0,,,,,
player,201211180rai,nor,JordCa00,tackles_combined,3,,,,,
player,201211180rai,nor,JordCa00,tackles_solo,2,,,,,
player,201211180rai,nor,JordCa00,tackles_assists,1,,,,,
player,201211180rai,nor,JordCa00,tackles_loss,0,,,,,
player,201211180rai,nor,JordCa00,qb_hits,0,,,,,
player,201211180rai,nor,JordCa00,fumbles_rec,0,,,,,
player,201211180rai,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,JordCa00,fumbles_forced,0,,,,,
player,201211180rai,nor,LoftCu99,def_int,0,,,,,
player,201211180rai,nor,LoftCu99,def_int_yds,0,,,,,
player,201211180rai,nor,LoftCu99,def_int_td,0,,,,,
player,201211180rai,nor,LoftCu99,def_int_long,0,,,,,
player,201211180rai,nor,LoftCu99,pass_defended,0,,,,,
player,201211180rai,nor,LoftCu99,sacks,0.0,,,,,
player,201211180rai,nor,LoftCu99,tackles_combined,3,,,,,
player,201211180rai,nor,LoftCu99,tackles_solo,1,,,,,
player,201211180rai,nor,LoftCu99,tackles_assists,2,,,,,
player,201211180rai,nor,LoftCu99,tackles_loss,0,,,,,
player,201211180rai,nor,LoftCu99,qb_hits,0,,,,,
player,201211180rai,nor,LoftCu99,fumbles_rec,0,,,,,
player,201211180rai,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201211180rai,nor,LoftCu99,fumbles_forced,0,,,,,
player,201211180rai,nor,RobyCo00,def_int,0,,,,,
player,201211180rai,nor,RobyCo00,def_int_yds,0,,,,,
player,201211180rai,nor,RobyCo00,def_int_td,0,,,,,
player,201211180rai,nor,RobyCo00,def_int_long,0,,,,,
player,201211180rai,nor,RobyCo00,pass_defended,0,,,,,
player,201211180rai,nor,RobyCo00,sacks,0.0,,,,,
player,201211180rai,nor,RobyCo00,tackles_combined,3,,,,,
player,201211180rai,nor,RobyCo00,tackles_solo,1,,,,,
player,201211180rai,nor,RobyCo00,tackles_assists,2,,,,,
player,201211180rai,nor,RobyCo00,tackles_loss,0,,,,,
player,201211180rai,nor,RobyCo00,qb_hits,0,,,,,
player,201211180rai,nor,RobyCo00,fumbles_rec,0,,,,,
player,201211180rai,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,RobyCo00,fumbles_forced,0,,,,,
player,201211180rai,nor,WilsMa01,def_int,0,,,,,
player,201211180rai,nor,WilsMa01,def_int_yds,0,,,,,
player,201211180rai,nor,WilsMa01,def_int_td,0,,,,,
player,201211180rai,nor,WilsMa01,def_int_long,0,,,,,
player,201211180rai,nor,WilsMa01,pass_defended,1,,,,,
player,201211180rai,nor,WilsMa01,sacks,0.0,,,,,
player,201211180rai,nor,WilsMa01,tackles_combined,3,,,,,
player,201211180rai,nor,WilsMa01,tackles_solo,3,,,,,
player,201211180rai,nor,WilsMa01,tackles_assists,0,,,,,
player,201211180rai,nor,WilsMa01,tackles_loss,0,,,,,
player,201211180rai,nor,WilsMa01,qb_hits,0,,,,,
player,201211180rai,nor,WilsMa01,fumbles_rec,0,,,,,
player,201211180rai,nor,WilsMa01,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,WilsMa01,fumbles_rec_td,0,,,,,
player,201211180rai,nor,WilsMa01,fumbles_forced,0,,,,,
player,201211180rai,nor,CasiJo99,def_int,0,,,,,
player,201211180rai,nor,CasiJo99,def_int_yds,0,,,,,
player,201211180rai,nor,CasiJo99,def_int_td,0,,,,,
player,201211180rai,nor,CasiJo99,def_int_long,0,,,,,
player,201211180rai,nor,CasiJo99,pass_defended,0,,,,,
player,201211180rai,nor,CasiJo99,sacks,0.0,,,,,
player,201211180rai,nor,CasiJo99,tackles_combined,2,,,,,
player,201211180rai,nor,CasiJo99,tackles_solo,1,,,,,
player,201211180rai,nor,CasiJo99,tackles_assists,1,,,,,
player,201211180rai,nor,CasiJo99,tackles_loss,0,,,,,
player,201211180rai,nor,CasiJo99,qb_hits,0,,,,,
player,201211180rai,nor,CasiJo99,fumbles_rec,0,,,,,
player,201211180rai,nor,CasiJo99,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,CasiJo99,fumbles_rec_td,0,,,,,
player,201211180rai,nor,CasiJo99,fumbles_forced,0,,,,,
player,201211180rai,nor,HawtDa20,def_int,0,,,,,
player,201211180rai,nor,HawtDa20,def_int_yds,0,,,,,
player,201211180rai,nor,HawtDa20,def_int_td,0,,,,,
player,201211180rai,nor,HawtDa20,def_int_long,0,,,,,
player,201211180rai,nor,HawtDa20,pass_defended,0,,,,,
player,201211180rai,nor,HawtDa20,sacks,0.0,,,,,
player,201211180rai,nor,HawtDa20,tackles_combined,2,,,,,
player,201211180rai,nor,HawtDa20,tackles_solo,1,,,,,
player,201211180rai,nor,HawtDa20,tackles_assists,1,,,,,
player,201211180rai,nor,HawtDa20,tackles_loss,0,,,,,
player,201211180rai,nor,HawtDa20,qb_hits,0,,,,,
player,201211180rai,nor,HawtDa20,fumbles_rec,0,,,,,
player,201211180rai,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201211180rai,nor,HawtDa20,fumbles_forced,0,,,,,
player,201211180rai,nor,HickAk00,def_int,0,,,,,
player,201211180rai,nor,HickAk00,def_int_yds,0,,,,,
player,201211180rai,nor,HickAk00,def_int_td,0,,,,,
player,201211180rai,nor,HickAk00,def_int_long,0,,,,,
player,201211180rai,nor,HickAk00,pass_defended,0,,,,,
player,201211180rai,nor,HickAk00,sacks,0.0,,,,,
player,201211180rai,nor,HickAk00,tackles_combined,2,,,,,
player,201211180rai,nor,HickAk00,tackles_solo,2,,,,,
player,201211180rai,nor,HickAk00,tackles_assists,0,,,,,
player,201211180rai,nor,HickAk00,tackles_loss,1,,,,,
player,201211180rai,nor,HickAk00,qb_hits,2,,,,,
player,201211180rai,nor,HickAk00,fumbles_rec,0,,,,,
player,201211180rai,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,HickAk00,fumbles_forced,0,,,,,
player,201211180rai,nor,McBrTu99,def_int,0,,,,,
player,201211180rai,nor,McBrTu99,def_int_yds,0,,,,,
player,201211180rai,nor,McBrTu99,def_int_td,0,,,,,
player,201211180rai,nor,McBrTu99,def_int_long,0,,,,,
player,201211180rai,nor,McBrTu99,pass_defended,0,,,,,
player,201211180rai,nor,McBrTu99,sacks,0.0,,,,,
player,201211180rai,nor,McBrTu99,tackles_combined,2,,,,,
player,201211180rai,nor,McBrTu99,tackles_solo,2,,,,,
player,201211180rai,nor,McBrTu99,tackles_assists,0,,,,,
player,201211180rai,nor,McBrTu99,tackles_loss,0,,,,,
player,201211180rai,nor,McBrTu99,qb_hits,0,,,,,
player,201211180rai,nor,McBrTu99,fumbles_rec,0,,,,,
player,201211180rai,nor,McBrTu99,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,McBrTu99,fumbles_rec_td,0,,,,,
player,201211180rai,nor,McBrTu99,fumbles_forced,0,,,,,
player,201211180rai,nor,PatrJo00,def_int,0,,,,,
player,201211180rai,nor,PatrJo00,def_int_yds,0,,,,,
player,201211180rai,nor,PatrJo00,def_int_td,0,,,,,
player,201211180rai,nor,PatrJo00,def_int_long,0,,,,,
player,201211180rai,nor,PatrJo00,pass_defended,0,,,,,
player,201211180rai,nor,PatrJo00,sacks,0.0,,,,,
player,201211180rai,nor,PatrJo00,tackles_combined,2,,,,,
player,201211180rai,nor,PatrJo00,tackles_solo,2,,,,,
player,201211180rai,nor,PatrJo00,tackles_assists,0,,,,,
player,201211180rai,nor,PatrJo00,tackles_loss,0,,,,,
player,201211180rai,nor,PatrJo00,qb_hits,0,,,,,
player,201211180rai,nor,PatrJo00,fumbles_rec,0,,,,,
player,201211180rai,nor,PatrJo00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,PatrJo00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,PatrJo00,fumbles_forced,0,,,,,
player,201211180rai,nor,BunkBr20,def_int,0,,,,,
player,201211180rai,nor,BunkBr20,def_int_yds,0,,,,,
player,201211180rai,nor,BunkBr20,def_int_td,0,,,,,
player,201211180rai,nor,BunkBr20,def_int_long,0,,,,,
player,201211180rai,nor,BunkBr20,pass_defended,1,,,,,
player,201211180rai,nor,BunkBr20,sacks,0.0,,,,,
player,201211180rai,nor,BunkBr20,tackles_combined,1,,,,,
player,201211180rai,nor,BunkBr20,tackles_solo,0,,,,,
player,201211180rai,nor,BunkBr20,tackles_assists,1,,,,,
player,201211180rai,nor,BunkBr20,tackles_loss,0,,,,,
player,201211180rai,nor,BunkBr20,qb_hits,0,,,,,
player,201211180rai,nor,BunkBr20,fumbles_rec,0,,,,,
player,201211180rai,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201211180rai,nor,BunkBr20,fumbles_forced,0,,,,,
player,201211180rai,nor,BushRa00,def_int,0,,,,,
player,201211180rai,nor,BushRa00,def_int_yds,0,,,,,
player,201211180rai,nor,BushRa00,def_int_td,0,,,,,
player,201211180rai,nor,BushRa00,def_int_long,0,,,,,
player,201211180rai,nor,BushRa00,pass_defended,0,,,,,
player,201211180rai,nor,BushRa00,sacks,0.0,,,,,
player,201211180rai,nor,BushRa00,tackles_combined,1,,,,,
player,201211180rai,nor,BushRa00,tackles_solo,0,,,,,
player,201211180rai,nor,BushRa00,tackles_assists,1,,,,,
player,201211180rai,nor,BushRa00,tackles_loss,0,,,,,
player,201211180rai,nor,BushRa00,qb_hits,0,,,,,
player,201211180rai,nor,BushRa00,fumbles_rec,0,,,,,
player,201211180rai,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,BushRa00,fumbles_forced,0,,,,,
player,201211180rai,nor,HumbRa00,def_int,0,,,,,
player,201211180rai,nor,HumbRa00,def_int_yds,0,,,,,
player,201211180rai,nor,HumbRa00,def_int_td,0,,,,,
player,201211180rai,nor,HumbRa00,def_int_long,0,,,,,
player,201211180rai,nor,HumbRa00,pass_defended,0,,,,,
player,201211180rai,nor,HumbRa00,sacks,0.0,,,,,
player,201211180rai,nor,HumbRa00,tackles_combined,1,,,,,
player,201211180rai,nor,HumbRa00,tackles_solo,0,,,,,
player,201211180rai,nor,HumbRa00,tackles_assists,1,,,,,
player,201211180rai,nor,HumbRa00,tackles_loss,0,,,,,
player,201211180rai,nor,HumbRa00,qb_hits,0,,,,,
player,201211180rai,nor,HumbRa00,fumbles_rec,0,,,,,
player,201211180rai,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,HumbRa00,fumbles_forced,0,,,,,
player,201211180rai,nor,GrahJi00,def_int,0,,,,,
player,201211180rai,nor,GrahJi00,def_int_yds,0,,,,,
player,201211180rai,nor,GrahJi00,def_int_td,0,,,,,
player,201211180rai,nor,GrahJi00,def_int_long,0,,,,,
player,201211180rai,nor,GrahJi00,pass_defended,0,,,,,
player,201211180rai,nor,GrahJi00,sacks,0.0,,,,,
player,201211180rai,nor,GrahJi00,tackles_combined,0,,,,,
player,201211180rai,nor,GrahJi00,tackles_solo,0,,,,,
player,201211180rai,nor,GrahJi00,tackles_assists,0,,,,,
player,201211180rai,nor,GrahJi00,tackles_loss,,,,,,
player,201211180rai,nor,GrahJi00,qb_hits,,,,,,
player,201211180rai,nor,GrahJi00,fumbles_rec,1,,,,,
player,201211180rai,nor,GrahJi00,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,GrahJi00,fumbles_rec_td,0,,,,,
player,201211180rai,nor,GrahJi00,fumbles_forced,0,,,,,
player,201211180rai,nor,RobiPa99,def_int,0,,,,,
player,201211180rai,nor,RobiPa99,def_int_yds,0,,,,,
player,201211180rai,nor,RobiPa99,def_int_td,0,,,,,
player,201211180rai,nor,RobiPa99,def_int_long,0,,,,,
player,201211180rai,nor,RobiPa99,pass_defended,2,,,,,
player,201211180rai,nor,RobiPa99,sacks,0.0,,,,,
player,201211180rai,nor,RobiPa99,tackles_combined,0,,,,,
player,201211180rai,nor,RobiPa99,tackles_solo,0,,,,,
player,201211180rai,nor,RobiPa99,tackles_assists,0,,,,,
player,201211180rai,nor,RobiPa99,tackles_loss,0,,,,,
player,201211180rai,nor,RobiPa99,qb_hits,0,,,,,
player,201211180rai,nor,RobiPa99,fumbles_rec,0,,,,,
player,201211180rai,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201211180rai,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201211180rai,nor,RobiPa99,fumbles_forced,0,,,,,
player,201211180rai,rai,MitcMi99,def_int,0,,,,,
player,201211180rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201211180rai,rai,MitcMi99,def_int_td,0,,,,,
player,201211180rai,rai,MitcMi99,def_int_long,0,,,,,
player,201211180rai,rai,MitcMi99,pass_defended,0,,,,,
player,201211180rai,rai,MitcMi99,sacks,0.0,,,,,
player,201211180rai,rai,MitcMi99,tackles_combined,11,,,,,
player,201211180rai,rai,MitcMi99,tackles_solo,7,,,,,
player,201211180rai,rai,MitcMi99,tackles_assists,4,,,,,
player,201211180rai,rai,MitcMi99,tackles_loss,0,,,,,
player,201211180rai,rai,MitcMi99,qb_hits,0,,,,,
player,201211180rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201211180rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201211180rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201211180rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201211180rai,rai,McClRo00,def_int,0,,,,,
player,201211180rai,rai,McClRo00,def_int_yds,0,,,,,
player,201211180rai,rai,McClRo00,def_int_td,0,,,,,
player,201211180rai,rai,McClRo00,def_int_long,0,,,,,
player,201211180rai,rai,McClRo00,pass_defended,0,,,,,
player,201211180rai,rai,McClRo00,sacks,0.0,,,,,
player,201211180rai,rai,McClRo00,tackles_combined,10,,,,,
player,201211180rai,rai,McClRo00,tackles_solo,3,,,,,
player,201211180rai,rai,McClRo00,tackles_assists,7,,,,,
player,201211180rai,rai,McClRo00,tackles_loss,1,,,,,
player,201211180rai,rai,McClRo00,qb_hits,0,,,,,
player,201211180rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201211180rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201211180rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201211180rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201211180rai,rai,BurrMi00,def_int,0,,,,,
player,201211180rai,rai,BurrMi00,def_int_yds,0,,,,,
player,201211180rai,rai,BurrMi00,def_int_td,0,,,,,
player,201211180rai,rai,BurrMi00,def_int_long,0,,,,,
player,201211180rai,rai,BurrMi00,pass_defended,0,,,,,
player,201211180rai,rai,BurrMi00,sacks,0.0,,,,,
player,201211180rai,rai,BurrMi00,tackles_combined,8,,,,,
player,201211180rai,rai,BurrMi00,tackles_solo,5,,,,,
player,201211180rai,rai,BurrMi00,tackles_assists,3,,,,,
player,201211180rai,rai,BurrMi00,tackles_loss,0,,,,,
player,201211180rai,rai,BurrMi00,qb_hits,0,,,,,
player,201211180rai,rai,BurrMi00,fumbles_rec,0,,,,,
player,201211180rai,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201211180rai,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201211180rai,rai,BurrMi00,fumbles_forced,0,,,,,
player,201211180rai,rai,WheePh99,def_int,0,,,,,
player,201211180rai,rai,WheePh99,def_int_yds,0,,,,,
player,201211180rai,rai,WheePh99,def_int_td,0,,,,,
player,201211180rai,rai,WheePh99,def_int_long,0,,,,,
player,201211180rai,rai,WheePh99,pass_defended,0,,,,,
player,201211180rai,rai,WheePh99,sacks,0.0,,,,,
player,201211180rai,rai,WheePh99,tackles_combined,6,,,,,
player,201211180rai,rai,WheePh99,tackles_solo,3,,,,,
player,201211180rai,rai,WheePh99,tackles_assists,3,,,,,
player,201211180rai,rai,WheePh99,tackles_loss,0,,,,,
player,201211180rai,rai,WheePh99,qb_hits,1,,,,,
player,201211180rai,rai,WheePh99,fumbles_rec,0,,,,,
player,201211180rai,rai,WheePh99,fumbles_rec_yds,0,,,,,
player,201211180rai,rai,WheePh99,fumbles_rec_td,0,,,,,
player,201211180rai,rai,WheePh99,fumbles_forced,0,,,,,
player,201211180rai,rai,BryaDe00,def_int,0,,,,,
player,201211180rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201211180rai,rai,BryaDe00,def_int_td,0,,,,,
player,201211180rai,rai,BryaDe00,def_int_long,0,,,,,
player,201211180rai,rai,BryaDe00,pass_defended,1,,,,,
player,201211180rai,rai,BryaDe00,sacks,0.0,,,,,
player,201211180rai,rai,BryaDe00,tackles_combined,5,,,,,
player,201211180rai,rai,BryaDe00,tackles_solo,2,,,,,
player,201211180rai,rai,BryaDe00,tackles_assists,3,,,,,
player,201211180rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201211180rai,rai,BryaDe00,qb_hits,1,,,,,
player,201211180rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201211180rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201211180rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201211180rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201211180rai,rai,GiorMa20,def_int,0,,,,,
player,201211180rai,rai,GiorMa20,def_int_yds,0,,,,,
player,201211180rai,rai,GiorMa20,def_int_td,0,,,,,
player,201211180rai,rai,GiorMa20,def_int_long,0,,,,,
player,201211180rai,rai,GiorMa20,pass_defended,0,,,,,
player,201211180rai,rai,GiorMa20,sacks,0.0,,,,,
player,201211180rai,rai,GiorMa20,tackles_combined,4,,,,,
player,201211180rai,rai,GiorMa20,tackles_solo,3,,,,,
player,201211180rai,rai,GiorMa20,tackles_assists,1,,,,,
player,201211180rai,rai,GiorMa20,tackles_loss,0,,,,,
player,201211180rai,rai,GiorMa20,qb_hits,0,,,,,
player,201211180rai,rai,GiorMa20,fumbles_rec,0,,,,,
player,201211180rai,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201211180rai,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201211180rai,rai,GiorMa20,fumbles_forced,0,,,,,
player,201211180rai,rai,BartRo20,def_int,0,,,,,
player,201211180rai,rai,BartRo20,def_int_yds,0,,,,,
player,201211180rai,rai,BartRo20,def_int_td,0,,,,,
player,201211180rai,rai,BartRo20,def_int_long,0,,,,,
player,201211180rai,rai,BartRo20,pass_defended,0,,,,,
player,201211180rai,rai,BartRo20,sacks,0.0,,,,,
player,201211180rai,rai,BartRo20,tackles_combined,3,,,,,
player,201211180rai,rai,BartRo20,tackles_solo,2,,,,,
player,201211180rai,rai,BartRo20,tackles_assists,1,,,,,
player,201211180rai,rai,BartRo20,tackles_loss,0,,,,,
player,201211180rai,rai,BartRo20,qb_hits,0,,,,,
player,201211180rai,rai,BartRo20,fumbles_rec,0,,,,,
