game,2012,4,20120930,201209300htx,oti,"Tennessee Titans",14,htx,"Houston Texans",38
player,201209300htx,oti,AyerAk00,def_int_td,0,,,,,
player,201209300htx,oti,AyerAk00,def_int_long,0,,,,,
player,201209300htx,oti,AyerAk00,pass_defended,1,,,,,
player,201209300htx,oti,AyerAk00,sacks,0.0,,,,,
player,201209300htx,oti,AyerAk00,tackles_combined,8,,,,,
player,201209300htx,oti,AyerAk00,tackles_solo,5,,,,,
player,201209300htx,oti,AyerAk00,tackles_assists,3,,,,,
player,201209300htx,oti,AyerAk00,tackles_loss,0,,,,,
player,201209300htx,oti,AyerAk00,qb_hits,0,,,,,
player,201209300htx,oti,AyerAk00,fumbles_rec,0,,,,,
player,201209300htx,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201209300htx,oti,AyerAk00,fumbles_forced,0,,,,,
player,201209300htx,oti,BrowZa00,def_int,0,,,,,
player,201209300htx,oti,BrowZa00,def_int_yds,0,,,,,
player,201209300htx,oti,BrowZa00,def_int_td,0,,,,,
player,201209300htx,oti,BrowZa00,def_int_long,0,,,,,
player,201209300htx,oti,BrowZa00,pass_defended,0,,,,,
player,201209300htx,oti,BrowZa00,sacks,0.0,,,,,
player,201209300htx,oti,BrowZa00,tackles_combined,6,,,,,
player,201209300htx,oti,BrowZa00,tackles_solo,3,,,,,
player,201209300htx,oti,BrowZa00,tackles_assists,3,,,,,
player,201209300htx,oti,BrowZa00,tackles_loss,0,,,,,
player,201209300htx,oti,BrowZa00,qb_hits,0,,,,,
player,201209300htx,oti,BrowZa00,fumbles_rec,0,,,,,
player,201209300htx,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201209300htx,oti,BrowZa00,fumbles_forced,0,,,,,
player,201209300htx,oti,CaseJu00,def_int,0,,,,,
player,201209300htx,oti,CaseJu00,def_int_yds,0,,,,,
player,201209300htx,oti,CaseJu00,def_int_td,0,,,,,
player,201209300htx,oti,CaseJu00,def_int_long,0,,,,,
player,201209300htx,oti,CaseJu00,pass_defended,0,,,,,
player,201209300htx,oti,CaseJu00,sacks,0.0,,,,,
player,201209300htx,oti,CaseJu00,tackles_combined,6,,,,,
player,201209300htx,oti,CaseJu00,tackles_solo,5,,,,,
player,201209300htx,oti,CaseJu00,tackles_assists,1,,,,,
player,201209300htx,oti,CaseJu00,tackles_loss,2,,,,,
player,201209300htx,oti,CaseJu00,qb_hits,0,,,,,
player,201209300htx,oti,CaseJu00,fumbles_rec,0,,,,,
player,201209300htx,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201209300htx,oti,CaseJu00,fumbles_forced,0,,,,,
player,201209300htx,oti,McCoJa99,def_int,0,,,,,
player,201209300htx,oti,McCoJa99,def_int_yds,0,,,,,
player,201209300htx,oti,McCoJa99,def_int_td,0,,,,,
player,201209300htx,oti,McCoJa99,def_int_long,0,,,,,
player,201209300htx,oti,McCoJa99,pass_defended,0,,,,,
player,201209300htx,oti,McCoJa99,sacks,0.0,,,,,
player,201209300htx,oti,McCoJa99,tackles_combined,6,,,,,
player,201209300htx,oti,McCoJa99,tackles_solo,6,,,,,
player,201209300htx,oti,McCoJa99,tackles_assists,0,,,,,
player,201209300htx,oti,McCoJa99,tackles_loss,1,,,,,
player,201209300htx,oti,McCoJa99,qb_hits,0,,,,,
player,201209300htx,oti,McCoJa99,fumbles_rec,0,,,,,
player,201209300htx,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,McCoJa99,fumbles_forced,0,,,,,
player,201209300htx,oti,MorgDe99,def_int,0,,,,,
player,201209300htx,oti,MorgDe99,def_int_yds,0,,,,,
player,201209300htx,oti,MorgDe99,def_int_td,0,,,,,
player,201209300htx,oti,MorgDe99,def_int_long,0,,,,,
player,201209300htx,oti,MorgDe99,pass_defended,0,,,,,
player,201209300htx,oti,MorgDe99,sacks,0.0,,,,,
player,201209300htx,oti,MorgDe99,tackles_combined,5,,,,,
player,201209300htx,oti,MorgDe99,tackles_solo,5,,,,,
player,201209300htx,oti,MorgDe99,tackles_assists,0,,,,,
player,201209300htx,oti,MorgDe99,tackles_loss,1,,,,,
player,201209300htx,oti,MorgDe99,qb_hits,1,,,,,
player,201209300htx,oti,MorgDe99,fumbles_rec,0,,,,,
player,201209300htx,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,MorgDe99,fumbles_forced,0,,,,,
player,201209300htx,oti,WithWi20,def_int,0,,,,,
player,201209300htx,oti,WithWi20,def_int_yds,0,,,,,
player,201209300htx,oti,WithWi20,def_int_td,0,,,,,
player,201209300htx,oti,WithWi20,def_int_long,0,,,,,
player,201209300htx,oti,WithWi20,pass_defended,0,,,,,
player,201209300htx,oti,WithWi20,sacks,0.0,,,,,
player,201209300htx,oti,WithWi20,tackles_combined,5,,,,,
player,201209300htx,oti,WithWi20,tackles_solo,5,,,,,
player,201209300htx,oti,WithWi20,tackles_assists,0,,,,,
player,201209300htx,oti,WithWi20,tackles_loss,0,,,,,
player,201209300htx,oti,WithWi20,qb_hits,0,,,,,
player,201209300htx,oti,WithWi20,fumbles_rec,0,,,,,
player,201209300htx,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201209300htx,oti,WithWi20,fumbles_forced,0,,,,,
player,201209300htx,oti,DileZa99,def_int,0,,,,,
player,201209300htx,oti,DileZa99,def_int_yds,0,,,,,
player,201209300htx,oti,DileZa99,def_int_td,0,,,,,
player,201209300htx,oti,DileZa99,def_int_long,0,,,,,
player,201209300htx,oti,DileZa99,pass_defended,0,,,,,
player,201209300htx,oti,DileZa99,sacks,0.0,,,,,
player,201209300htx,oti,DileZa99,tackles_combined,4,,,,,
player,201209300htx,oti,DileZa99,tackles_solo,3,,,,,
player,201209300htx,oti,DileZa99,tackles_assists,1,,,,,
player,201209300htx,oti,DileZa99,tackles_loss,0,,,,,
player,201209300htx,oti,DileZa99,qb_hits,0,,,,,
player,201209300htx,oti,DileZa99,fumbles_rec,0,,,,,
player,201209300htx,oti,DileZa99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,DileZa99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,DileZa99,fumbles_forced,0,,,,,
player,201209300htx,oti,VernAl99,def_int,0,,,,,
player,201209300htx,oti,VernAl99,def_int_yds,0,,,,,
player,201209300htx,oti,VernAl99,def_int_td,0,,,,,
player,201209300htx,oti,VernAl99,def_int_long,0,,,,,
player,201209300htx,oti,VernAl99,pass_defended,1,,,,,
player,201209300htx,oti,VernAl99,sacks,0.0,,,,,
player,201209300htx,oti,VernAl99,tackles_combined,4,,,,,
player,201209300htx,oti,VernAl99,tackles_solo,3,,,,,
player,201209300htx,oti,VernAl99,tackles_assists,1,,,,,
player,201209300htx,oti,VernAl99,tackles_loss,0,,,,,
player,201209300htx,oti,VernAl99,qb_hits,0,,,,,
player,201209300htx,oti,VernAl99,fumbles_rec,0,,,,,
player,201209300htx,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,VernAl99,fumbles_forced,0,,,,,
player,201209300htx,oti,JohnRo99,def_int,0,,,,,
player,201209300htx,oti,JohnRo99,def_int_yds,0,,,,,
player,201209300htx,oti,JohnRo99,def_int_td,0,,,,,
player,201209300htx,oti,JohnRo99,def_int_long,0,,,,,
player,201209300htx,oti,JohnRo99,pass_defended,0,,,,,
player,201209300htx,oti,JohnRo99,sacks,0.0,,,,,
player,201209300htx,oti,JohnRo99,tackles_combined,3,,,,,
player,201209300htx,oti,JohnRo99,tackles_solo,3,,,,,
player,201209300htx,oti,JohnRo99,tackles_assists,0,,,,,
player,201209300htx,oti,JohnRo99,tackles_loss,0,,,,,
player,201209300htx,oti,JohnRo99,qb_hits,0,,,,,
player,201209300htx,oti,JohnRo99,fumbles_rec,0,,,,,
player,201209300htx,oti,JohnRo99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,JohnRo99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,JohnRo99,fumbles_forced,0,,,,,
player,201209300htx,oti,EgboPa00,def_int,0,,,,,
player,201209300htx,oti,EgboPa00,def_int_yds,0,,,,,
player,201209300htx,oti,EgboPa00,def_int_td,0,,,,,
player,201209300htx,oti,EgboPa00,def_int_long,0,,,,,
player,201209300htx,oti,EgboPa00,pass_defended,0,,,,,
player,201209300htx,oti,EgboPa00,sacks,0.0,,,,,
player,201209300htx,oti,EgboPa00,tackles_combined,2,,,,,
player,201209300htx,oti,EgboPa00,tackles_solo,2,,,,,
player,201209300htx,oti,EgboPa00,tackles_assists,0,,,,,
player,201209300htx,oti,EgboPa00,tackles_loss,1,,,,,
player,201209300htx,oti,EgboPa00,qb_hits,0,,,,,
player,201209300htx,oti,EgboPa00,fumbles_rec,0,,,,,
player,201209300htx,oti,EgboPa00,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,EgboPa00,fumbles_rec_td,0,,,,,
player,201209300htx,oti,EgboPa00,fumbles_forced,0,,,,,
player,201209300htx,oti,GrifMi99,def_int,0,,,,,
player,201209300htx,oti,GrifMi99,def_int_yds,0,,,,,
player,201209300htx,oti,GrifMi99,def_int_td,0,,,,,
player,201209300htx,oti,GrifMi99,def_int_long,0,,,,,
player,201209300htx,oti,GrifMi99,pass_defended,0,,,,,
player,201209300htx,oti,GrifMi99,sacks,0.0,,,,,
player,201209300htx,oti,GrifMi99,tackles_combined,1,,,,,
player,201209300htx,oti,GrifMi99,tackles_solo,1,,,,,
player,201209300htx,oti,GrifMi99,tackles_assists,0,,,,,
player,201209300htx,oti,GrifMi99,tackles_loss,0,,,,,
player,201209300htx,oti,GrifMi99,qb_hits,1,,,,,
player,201209300htx,oti,GrifMi99,fumbles_rec,0,,,,,
player,201209300htx,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,GrifMi99,fumbles_forced,0,,,,,
player,201209300htx,oti,MarkSe99,def_int,0,,,,,
player,201209300htx,oti,MarkSe99,def_int_yds,0,,,,,
player,201209300htx,oti,MarkSe99,def_int_td,0,,,,,
player,201209300htx,oti,MarkSe99,def_int_long,0,,,,,
player,201209300htx,oti,MarkSe99,pass_defended,0,,,,,
player,201209300htx,oti,MarkSe99,sacks,0.0,,,,,
player,201209300htx,oti,MarkSe99,tackles_combined,1,,,,,
player,201209300htx,oti,MarkSe99,tackles_solo,0,,,,,
player,201209300htx,oti,MarkSe99,tackles_assists,1,,,,,
player,201209300htx,oti,MarkSe99,tackles_loss,0,,,,,
player,201209300htx,oti,MarkSe99,qb_hits,0,,,,,
player,201209300htx,oti,MarkSe99,fumbles_rec,0,,,,,
player,201209300htx,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,MarkSe99,fumbles_forced,0,,,,,
player,201209300htx,oti,MartMi01,def_int,0,,,,,
player,201209300htx,oti,MartMi01,def_int_yds,0,,,,,
player,201209300htx,oti,MartMi01,def_int_td,0,,,,,
player,201209300htx,oti,MartMi01,def_int_long,0,,,,,
player,201209300htx,oti,MartMi01,pass_defended,0,,,,,
player,201209300htx,oti,MartMi01,sacks,0.0,,,,,
player,201209300htx,oti,MartMi01,tackles_combined,1,,,,,
player,201209300htx,oti,MartMi01,tackles_solo,0,,,,,
player,201209300htx,oti,MartMi01,tackles_assists,1,,,,,
player,201209300htx,oti,MartMi01,tackles_loss,0,,,,,
player,201209300htx,oti,MartMi01,qb_hits,1,,,,,
player,201209300htx,oti,MartMi01,fumbles_rec,0,,,,,
player,201209300htx,oti,MartMi01,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,MartMi01,fumbles_rec_td,0,,,,,
player,201209300htx,oti,MartMi01,fumbles_forced,0,,,,,
player,201209300htx,oti,MoutRy99,def_int,0,,,,,
player,201209300htx,oti,MoutRy99,def_int_yds,0,,,,,
player,201209300htx,oti,MoutRy99,def_int_td,0,,,,,
player,201209300htx,oti,MoutRy99,def_int_long,0,,,,,
player,201209300htx,oti,MoutRy99,pass_defended,0,,,,,
player,201209300htx,oti,MoutRy99,sacks,0.0,,,,,
player,201209300htx,oti,MoutRy99,tackles_combined,1,,,,,
player,201209300htx,oti,MoutRy99,tackles_solo,1,,,,,
player,201209300htx,oti,MoutRy99,tackles_assists,0,,,,,
player,201209300htx,oti,MoutRy99,tackles_loss,0,,,,,
player,201209300htx,oti,MoutRy99,qb_hits,0,,,,,
player,201209300htx,oti,MoutRy99,fumbles_rec,0,,,,,
player,201209300htx,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,MoutRy99,fumbles_forced,0,,,,,
player,201209300htx,oti,ShawTi99,def_int,0,,,,,
player,201209300htx,oti,ShawTi99,def_int_yds,0,,,,,
player,201209300htx,oti,ShawTi99,def_int_td,0,,,,,
player,201209300htx,oti,ShawTi99,def_int_long,0,,,,,
player,201209300htx,oti,ShawTi99,pass_defended,0,,,,,
player,201209300htx,oti,ShawTi99,sacks,0.0,,,,,
player,201209300htx,oti,ShawTi99,tackles_combined,1,,,,,
player,201209300htx,oti,ShawTi99,tackles_solo,0,,,,,
player,201209300htx,oti,ShawTi99,tackles_assists,1,,,,,
player,201209300htx,oti,ShawTi99,tackles_loss,0,,,,,
player,201209300htx,oti,ShawTi99,qb_hits,0,,,,,
player,201209300htx,oti,ShawTi99,fumbles_rec,0,,,,,
player,201209300htx,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201209300htx,oti,ShawTi99,fumbles_forced,0,,,,,
player,201209300htx,oti,StevCr00,def_int,0,,,,,
player,201209300htx,oti,StevCr00,def_int_yds,0,,,,,
player,201209300htx,oti,StevCr00,def_int_td,0,,,,,
player,201209300htx,oti,StevCr00,def_int_long,0,,,,,
player,201209300htx,oti,StevCr00,pass_defended,0,,,,,
player,201209300htx,oti,StevCr00,sacks,0.0,,,,,
player,201209300htx,oti,StevCr00,tackles_combined,1,,,,,
player,201209300htx,oti,StevCr00,tackles_solo,1,,,,,
player,201209300htx,oti,StevCr00,tackles_assists,0,,,,,
player,201209300htx,oti,StevCr00,tackles_loss,0,,,,,
player,201209300htx,oti,StevCr00,qb_hits,0,,,,,
player,201209300htx,oti,StevCr00,fumbles_rec,0,,,,,
player,201209300htx,oti,StevCr00,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,StevCr00,fumbles_rec_td,0,,,,,
player,201209300htx,oti,StevCr00,fumbles_forced,0,,,,,
player,201209300htx,oti,ThomTa00,def_int,0,,,,,
player,201209300htx,oti,ThomTa00,def_int_yds,0,,,,,
player,201209300htx,oti,ThomTa00,def_int_td,0,,,,,
player,201209300htx,oti,ThomTa00,def_int_long,0,,,,,
player,201209300htx,oti,ThomTa00,pass_defended,0,,,,,
player,201209300htx,oti,ThomTa00,sacks,0.0,,,,,
player,201209300htx,oti,ThomTa00,tackles_combined,1,,,,,
player,201209300htx,oti,ThomTa00,tackles_solo,1,,,,,
player,201209300htx,oti,ThomTa00,tackles_assists,0,,,,,
player,201209300htx,oti,ThomTa00,tackles_loss,0,,,,,
player,201209300htx,oti,ThomTa00,qb_hits,0,,,,,
player,201209300htx,oti,ThomTa00,fumbles_rec,0,,,,,
player,201209300htx,oti,ThomTa00,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,ThomTa00,fumbles_rec_td,0,,,,,
player,201209300htx,oti,ThomTa00,fumbles_forced,0,,,,,
player,201209300htx,oti,CampTo00,def_int,0,,,,,
player,201209300htx,oti,CampTo00,def_int_yds,0,,,,,
player,201209300htx,oti,CampTo00,def_int_td,0,,,,,
player,201209300htx,oti,CampTo00,def_int_long,0,,,,,
player,201209300htx,oti,CampTo00,pass_defended,0,,,,,
player,201209300htx,oti,CampTo00,sacks,0.0,,,,,
player,201209300htx,oti,CampTo00,tackles_combined,0,,,,,
player,201209300htx,oti,CampTo00,tackles_solo,0,,,,,
player,201209300htx,oti,CampTo00,tackles_assists,0,,,,,
player,201209300htx,oti,CampTo00,tackles_loss,0,,,,,
player,201209300htx,oti,CampTo00,qb_hits,0,,,,,
player,201209300htx,oti,CampTo00,fumbles_rec,1,,,,,
player,201209300htx,oti,CampTo00,fumbles_rec_yds,0,,,,,
player,201209300htx,oti,CampTo00,fumbles_rec_td,0,,,,,
player,201209300htx,oti,CampTo00,fumbles_forced,0,,,,,
player,201209300htx,htx,MannDa21,def_int,1,,,,,
player,201209300htx,htx,MannDa21,def_int_yds,55,,,,,
player,201209300htx,htx,MannDa21,def_int_td,1,,,,,
player,201209300htx,htx,MannDa21,def_int_long,55,,,,,
player,201209300htx,htx,MannDa21,pass_defended,2,,,,,
player,201209300htx,htx,MannDa21,sacks,0.0,,,,,
player,201209300htx,htx,MannDa21,tackles_combined,5,,,,,
player,201209300htx,htx,MannDa21,tackles_solo,5,,,,,
player,201209300htx,htx,MannDa21,tackles_assists,0,,,,,
player,201209300htx,htx,MannDa21,tackles_loss,0,,,,,
player,201209300htx,htx,MannDa21,qb_hits,0,,,,,
player,201209300htx,htx,MannDa21,fumbles_rec,0,,,,,
player,201209300htx,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201209300htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201209300htx,htx,JackKa99,def_int,1,,,,,
player,201209300htx,htx,JackKa99,def_int_yds,63,,,,,
player,201209300htx,htx,JackKa99,def_int_td,1,,,,,
player,201209300htx,htx,JackKa99,def_int_long,63,,,,,
player,201209300htx,htx,JackKa99,pass_defended,2,,,,,
player,201209300htx,htx,JackKa99,sacks,0.0,,,,,
player,201209300htx,htx,JackKa99,tackles_combined,2,,,,,
player,201209300htx,htx,JackKa99,tackles_solo,2,,,,,
player,201209300htx,htx,JackKa99,tackles_assists,0,,,,,
player,201209300htx,htx,JackKa99,tackles_loss,0,,,,,
player,201209300htx,htx,JackKa99,qb_hits,0,,,,,
player,201209300htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201209300htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201209300htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201209300htx,htx,WattJ.00,def_int,0,,,,,
player,201209300htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201209300htx,htx,WattJ.00,def_int_td,0,,,,,
player,201209300htx,htx,WattJ.00,def_int_long,0,,,,,
player,201209300htx,htx,WattJ.00,pass_defended,0,,,,,
player,201209300htx,htx,WattJ.00,sacks,2.0,,,,,
player,201209300htx,htx,WattJ.00,tackles_combined,5,,,,,
player,201209300htx,htx,WattJ.00,tackles_solo,4,,,,,
player,201209300htx,htx,WattJ.00,tackles_assists,1,,,,,
player,201209300htx,htx,WattJ.00,tackles_loss,3,,,,,
player,201209300htx,htx,WattJ.00,qb_hits,2,,,,,
player,201209300htx,htx,WattJ.00,fumbles_rec,1,,,,,
player,201209300htx,htx,WattJ.00,fumbles_rec_yds,7,,,,,
player,201209300htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201209300htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201209300htx,htx,QuinGl99,def_int,0,,,,,
player,201209300htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201209300htx,htx,QuinGl99,def_int_td,0,,,,,
player,201209300htx,htx,QuinGl99,def_int_long,0,,,,,
player,201209300htx,htx,QuinGl99,pass_defended,0,,,,,
player,201209300htx,htx,QuinGl99,sacks,1.0,,,,,
player,201209300htx,htx,QuinGl99,tackles_combined,6,,,,,
player,201209300htx,htx,QuinGl99,tackles_solo,5,,,,,
player,201209300htx,htx,QuinGl99,tackles_assists,1,,,,,
player,201209300htx,htx,QuinGl99,tackles_loss,1,,,,,
player,201209300htx,htx,QuinGl99,qb_hits,1,,,,,
player,201209300htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201209300htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201209300htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201209300htx,htx,SmitAn22,def_int,0,,,,,
player,201209300htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201209300htx,htx,SmitAn22,def_int_td,0,,,,,
player,201209300htx,htx,SmitAn22,def_int_long,0,,,,,
player,201209300htx,htx,SmitAn22,pass_defended,0,,,,,
player,201209300htx,htx,SmitAn22,sacks,1.0,,,,,
player,201209300htx,htx,SmitAn22,tackles_combined,1,,,,,
player,201209300htx,htx,SmitAn22,tackles_solo,1,,,,,
player,201209300htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201209300htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201209300htx,htx,SmitAn22,qb_hits,1,,,,,
player,201209300htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201209300htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201209300htx,htx,SmitAn22,fumbles_forced,1,,,,,
player,201209300htx,htx,CushBr99,def_int,0,,,,,
player,201209300htx,htx,CushBr99,def_int_yds,0,,,,,
player,201209300htx,htx,CushBr99,def_int_td,0,,,,,
player,201209300htx,htx,CushBr99,def_int_long,0,,,,,
player,201209300htx,htx,CushBr99,pass_defended,0,,,,,
player,201209300htx,htx,CushBr99,sacks,0.0,,,,,
player,201209300htx,htx,CushBr99,tackles_combined,10,,,,,
player,201209300htx,htx,CushBr99,tackles_solo,7,,,,,
player,201209300htx,htx,CushBr99,tackles_assists,3,,,,,
player,201209300htx,htx,CushBr99,tackles_loss,0,,,,,
player,201209300htx,htx,CushBr99,qb_hits,0,,,,,
player,201209300htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201209300htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201209300htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201209300htx,htx,JameBr20,def_int,0,,,,,
player,201209300htx,htx,JameBr20,def_int_yds,0,,,,,
player,201209300htx,htx,JameBr20,def_int_td,0,,,,,
player,201209300htx,htx,JameBr20,def_int_long,0,,,,,
player,201209300htx,htx,JameBr20,pass_defended,0,,,,,
player,201209300htx,htx,JameBr20,sacks,0.0,,,,,
player,201209300htx,htx,JameBr20,tackles_combined,6,,,,,
player,201209300htx,htx,JameBr20,tackles_solo,5,,,,,
player,201209300htx,htx,JameBr20,tackles_assists,1,,,,,
player,201209300htx,htx,JameBr20,tackles_loss,0,,,,,
player,201209300htx,htx,JameBr20,qb_hits,0,,,,,
player,201209300htx,htx,JameBr20,fumbles_rec,0,,,,,
player,201209300htx,htx,JameBr20,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,JameBr20,fumbles_rec_td,0,,,,,
player,201209300htx,htx,JameBr20,fumbles_forced,0,,,,,
player,201209300htx,htx,DobbTi20,def_int,0,,,,,
player,201209300htx,htx,DobbTi20,def_int_yds,0,,,,,
player,201209300htx,htx,DobbTi20,def_int_td,0,,,,,
player,201209300htx,htx,DobbTi20,def_int_long,0,,,,,
player,201209300htx,htx,DobbTi20,pass_defended,0,,,,,
player,201209300htx,htx,DobbTi20,sacks,0.0,,,,,
player,201209300htx,htx,DobbTi20,tackles_combined,5,,,,,
player,201209300htx,htx,DobbTi20,tackles_solo,4,,,,,
player,201209300htx,htx,DobbTi20,tackles_assists,1,,,,,
player,201209300htx,htx,DobbTi20,tackles_loss,0,,,,,
player,201209300htx,htx,DobbTi20,qb_hits,0,,,,,
player,201209300htx,htx,DobbTi20,fumbles_rec,0,,,,,
player,201209300htx,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201209300htx,htx,DobbTi20,fumbles_forced,0,,,,,
player,201209300htx,htx,BramBr00,def_int,0,,,,,
player,201209300htx,htx,BramBr00,def_int_yds,0,,,,,
player,201209300htx,htx,BramBr00,def_int_td,0,,,,,
player,201209300htx,htx,BramBr00,def_int_long,0,,,,,
player,201209300htx,htx,BramBr00,pass_defended,0,,,,,
player,201209300htx,htx,BramBr00,sacks,0.0,,,,,
player,201209300htx,htx,BramBr00,tackles_combined,4,,,,,
player,201209300htx,htx,BramBr00,tackles_solo,4,,,,,
player,201209300htx,htx,BramBr00,tackles_assists,0,,,,,
player,201209300htx,htx,BramBr00,tackles_loss,0,,,,,
player,201209300htx,htx,BramBr00,qb_hits,0,,,,,
player,201209300htx,htx,BramBr00,fumbles_rec,0,,,,,
player,201209300htx,htx,BramBr00,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,BramBr00,fumbles_rec_td,0,,,,,
player,201209300htx,htx,BramBr00,fumbles_forced,0,,,,,
player,201209300htx,htx,JoseJo20,def_int,0,,,,,
player,201209300htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201209300htx,htx,JoseJo20,def_int_td,0,,,,,
player,201209300htx,htx,JoseJo20,def_int_long,0,,,,,
player,201209300htx,htx,JoseJo20,pass_defended,0,,,,,
player,201209300htx,htx,JoseJo20,sacks,0.0,,,,,
player,201209300htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201209300htx,htx,JoseJo20,tackles_solo,3,,,,,
player,201209300htx,htx,JoseJo20,tackles_assists,1,,,,,
player,201209300htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201209300htx,htx,JoseJo20,qb_hits,0,,,,,
player,201209300htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201209300htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201209300htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201209300htx,htx,BallAl99,def_int,0,,,,,
player,201209300htx,htx,BallAl99,def_int_yds,0,,,,,
player,201209300htx,htx,BallAl99,def_int_td,0,,,,,
player,201209300htx,htx,BallAl99,def_int_long,0,,,,,
player,201209300htx,htx,BallAl99,pass_defended,0,,,,,
player,201209300htx,htx,BallAl99,sacks,0.0,,,,,
player,201209300htx,htx,BallAl99,tackles_combined,3,,,,,
player,201209300htx,htx,BallAl99,tackles_solo,3,,,,,
player,201209300htx,htx,BallAl99,tackles_assists,0,,,,,
player,201209300htx,htx,BallAl99,tackles_loss,0,,,,,
player,201209300htx,htx,BallAl99,qb_hits,0,,,,,
player,201209300htx,htx,BallAl99,fumbles_rec,0,,,,,
player,201209300htx,htx,BallAl99,fumbles_rec_yds,0,,,,,
player,201209300htx,htx,BallAl99,fumbles_rec_td,0,,,,,
player,201209300htx,htx,BallAl99,fumbles_forced,1,,,,,
player,201209300htx,htx,MitcEa99,def_int,0,,,,,
player,201209300htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201209300htx,htx,MitcEa99,def_int_td,0,,,,,
player,201209300htx,htx,MitcEa99,def_int_long,0,,,,,
player,201209300htx,htx,MitcEa99,pass_defended,0,,,,,
player,201209300htx,htx,MitcEa99,sacks,0.0,,,,,
player,201209300htx,htx,MitcEa99,tackles_combined,3,,,,,
