game,2012,16,20121223,201212230car,rai,"Oakland Raiders",6,car,"Carolina Panthers",17
player,201212230car,rai,AdamPh00,punt_ret_yds_per_ret,0.0,,,,,
player,201212230car,rai,AdamPh00,punt_ret_td,0,,,,,
player,201212230car,rai,AdamPh00,punt_ret_long,3,,,,,
player,201212230car,rai,MoorDe02,kick_ret,0,,,,,
player,201212230car,rai,MoorDe02,kick_ret_yds,0,,,,,
player,201212230car,rai,MoorDe02,kick_ret_yds_per_ret,,,,,,
player,201212230car,rai,MoorDe02,kick_ret_td,0,,,,,
player,201212230car,rai,MoorDe02,kick_ret_long,0,,,,,
player,201212230car,rai,MoorDe02,punt_ret,2,,,,,
player,201212230car,rai,MoorDe02,punt_ret_yds,0,,,,,
player,201212230car,rai,MoorDe02,punt_ret_yds_per_ret,0.0,,,,,
player,201212230car,rai,MoorDe02,punt_ret_td,0,,,,,
player,201212230car,rai,MoorDe02,punt_ret_long,0,,,,,
player,201212230car,rai,GoodMi00,kick_ret,1,,,,,
player,201212230car,rai,GoodMi00,kick_ret_yds,26,,,,,
player,201212230car,rai,GoodMi00,kick_ret_yds_per_ret,26.0,,,,,
player,201212230car,rai,GoodMi00,kick_ret_td,0,,,,,
player,201212230car,rai,GoodMi00,kick_ret_long,26,,,,,
player,201212230car,rai,GoodMi00,punt_ret,0,,,,,
player,201212230car,rai,GoodMi00,punt_ret_yds,0,,,,,
player,201212230car,rai,GoodMi00,punt_ret_yds_per_ret,,,,,,
player,201212230car,rai,GoodMi00,punt_ret_td,0,,,,,
player,201212230car,rai,GoodMi00,punt_ret_long,0,,,,,
player,201212230car,rai,MitcMi99,kick_ret,0,,,,,
player,201212230car,rai,MitcMi99,kick_ret_yds,0,,,,,
player,201212230car,rai,MitcMi99,kick_ret_yds_per_ret,,,,,,
player,201212230car,rai,MitcMi99,kick_ret_td,0,,,,,
player,201212230car,rai,MitcMi99,kick_ret_long,0,,,,,
player,201212230car,rai,MitcMi99,punt_ret,0,,,,,
player,201212230car,rai,MitcMi99,punt_ret_yds,2,,,,,
player,201212230car,rai,MitcMi99,punt_ret_yds_per_ret,,,,,,
player,201212230car,rai,MitcMi99,punt_ret_td,0,,,,,
player,201212230car,rai,MitcMi99,punt_ret_long,2,,,,,
player,201212230car,car,AdamJo01,kick_ret,0,,,,,
player,201212230car,car,AdamJo01,kick_ret_yds,0,,,,,
player,201212230car,car,AdamJo01,kick_ret_yds_per_ret,,,,,,
player,201212230car,car,AdamJo01,kick_ret_td,0,,,,,
player,201212230car,car,AdamJo01,kick_ret_long,0,,,,,
player,201212230car,car,AdamJo01,punt_ret,1,,,,,
player,201212230car,car,AdamJo01,punt_ret_yds,14,,,,,
player,201212230car,car,AdamJo01,punt_ret_yds_per_ret,14.0,,,,,
player,201212230car,car,AdamJo01,punt_ret_td,0,,,,,
player,201212230car,car,AdamJo01,punt_ret_long,14,,,,,
player,201212230car,car,SmitAr00,kick_ret,1,,,,,
player,201212230car,car,SmitAr00,kick_ret_yds,26,,,,,
player,201212230car,car,SmitAr00,kick_ret_yds_per_ret,26.0,,,,,
player,201212230car,car,SmitAr00,kick_ret_td,0,,,,,
player,201212230car,car,SmitAr00,kick_ret_long,26,,,,,
player,201212230car,car,SmitAr00,punt_ret,0,,,,,
player,201212230car,car,SmitAr00,punt_ret_yds,0,,,,,
player,201212230car,car,SmitAr00,punt_ret_yds_per_ret,,,,,,
player,201212230car,car,SmitAr00,punt_ret_td,0,,,,,
player,201212230car,car,SmitAr00,punt_ret_long,0,,,,,
player,201212230car,rai,LechSh20,xpm,,,,,,
player,201212230car,rai,LechSh20,xpa,,,,,,
player,201212230car,rai,LechSh20,fgm,,,,,,
player,201212230car,rai,LechSh20,fga,,,,,,
player,201212230car,rai,LechSh20,punt,5,,,,,
player,201212230car,rai,LechSh20,punt_yds,219,,,,,
player,201212230car,rai,LechSh20,punt_yds_per_punt,43.8,,,,,
player,201212230car,rai,LechSh20,punt_long,61,,,,,
player,201212230car,rai,janikseb01,xpm,,,,,,
player,201212230car,rai,janikseb01,xpa,,,,,,
player,201212230car,rai,janikseb01,fgm,2,,,,,
player,201212230car,rai,janikseb01,fga,2,,,,,
player,201212230car,rai,janikseb01,punt,0,,,,,
player,201212230car,rai,janikseb01,punt_yds,0,,,,,
player,201212230car,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201212230car,rai,janikseb01,punt_long,0,,,,,
player,201212230car,car,GanoGr44,xpm,2,,,,,
player,201212230car,car,GanoGr44,xpa,2,,,,,
player,201212230car,car,GanoGr44,fgm,1,,,,,
player,201212230car,car,GanoGr44,fga,2,,,,,
player,201212230car,car,GanoGr44,punt,0,,,,,
player,201212230car,car,GanoGr44,punt_yds,0,,,,,
player,201212230car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201212230car,car,GanoGr44,punt_long,0,,,,,
player,201212230car,car,NortBr00,xpm,,,,,,
player,201212230car,car,NortBr00,xpa,,,,,,
player,201212230car,car,NortBr00,fgm,,,,,,
player,201212230car,car,NortBr00,fga,,,,,,
player,201212230car,car,NortBr00,punt,4,,,,,
player,201212230car,car,NortBr00,punt_yds,195,,,,,
player,201212230car,car,NortBr00,punt_yds_per_punt,48.8,,,,,
player,201212230car,car,NortBr00,punt_long,55,,,,,
player,201212230car,car,BellBy00,pos,T,,,,,
player,201212230car,car,BellBy00,offense,63,,,,,
player,201212230car,car,BellBy00,off_pct,100%,,,,,
player,201212230car,car,BellBy00,defense,0,,,,,
player,201212230car,car,BellBy00,def_pct,0%,,,,,
player,201212230car,car,BellBy00,special_teams,4,,,,,
player,201212230car,car,BellBy00,st_pct,18%,,,,,
player,201212230car,car,WillGa23,pos,T,,,,,
player,201212230car,car,WillGa23,offense,63,,,,,
player,201212230car,car,WillGa23,off_pct,100%,,,,,
player,201212230car,car,WillGa23,defense,0,,,,,
player,201212230car,car,WillGa23,def_pct,0%,,,,,
player,201212230car,car,WillGa23,special_teams,4,,,,,
player,201212230car,car,WillGa23,st_pct,18%,,,,,
player,201212230car,car,GrosJo20,pos,T,,,,,
player,201212230car,car,GrosJo20,offense,63,,,,,
player,201212230car,car,GrosJo20,off_pct,100%,,,,,
player,201212230car,car,GrosJo20,defense,0,,,,,
player,201212230car,car,GrosJo20,def_pct,0%,,,,,
player,201212230car,car,GrosJo20,special_teams,4,,,,,
player,201212230car,car,GrosJo20,st_pct,18%,,,,,
player,201212230car,car,ByerJe00,pos,C,,,,,
player,201212230car,car,ByerJe00,offense,63,,,,,
player,201212230car,car,ByerJe00,off_pct,100%,,,,,
player,201212230car,car,ByerJe00,defense,0,,,,,
player,201212230car,car,ByerJe00,def_pct,0%,,,,,
player,201212230car,car,ByerJe00,special_teams,0,,,,,
player,201212230car,car,ByerJe00,st_pct,0%,,,,,
player,201212230car,car,NewtCa00,pos,QB,,,,,
player,201212230car,car,NewtCa00,offense,63,,,,,
player,201212230car,car,NewtCa00,off_pct,100%,,,,,
player,201212230car,car,NewtCa00,defense,0,,,,,
player,201212230car,car,NewtCa00,def_pct,0%,,,,,
player,201212230car,car,NewtCa00,special_teams,0,,,,,
player,201212230car,car,NewtCa00,st_pct,0%,,,,,
player,201212230car,car,OlseGr00,pos,TE,,,,,
player,201212230car,car,OlseGr00,offense,60,,,,,
player,201212230car,car,OlseGr00,off_pct,95%,,,,,
player,201212230car,car,OlseGr00,defense,0,,,,,
player,201212230car,car,OlseGr00,def_pct,0%,,,,,
player,201212230car,car,OlseGr00,special_teams,0,,,,,
player,201212230car,car,OlseGr00,st_pct,0%,,,,,
player,201212230car,car,LaFeBr00,pos,WR,,,,,
player,201212230car,car,LaFeBr00,offense,53,,,,,
player,201212230car,car,LaFeBr00,off_pct,84%,,,,,
player,201212230car,car,LaFeBr00,defense,0,,,,,
player,201212230car,car,LaFeBr00,def_pct,0%,,,,,
player,201212230car,car,LaFeBr00,special_teams,0,,,,,
player,201212230car,car,LaFeBr00,st_pct,0%,,,,,
player,201212230car,car,SmitSt01,pos,WR,,,,,
player,201212230car,car,SmitSt01,offense,52,,,,,
player,201212230car,car,SmitSt01,off_pct,83%,,,,,
player,201212230car,car,SmitSt01,defense,0,,,,,
player,201212230car,car,SmitSt01,def_pct,0%,,,,,
player,201212230car,car,SmitSt01,special_teams,0,,,,,
player,201212230car,car,SmitSt01,st_pct,0%,,,,,
player,201212230car,car,MurpLo00,pos,WR,,,,,
player,201212230car,car,MurpLo00,offense,42,,,,,
player,201212230car,car,MurpLo00,off_pct,67%,,,,,
player,201212230car,car,MurpLo00,defense,0,,,,,
player,201212230car,car,MurpLo00,def_pct,0%,,,,,
player,201212230car,car,MurpLo00,special_teams,0,,,,,
player,201212230car,car,MurpLo00,st_pct,0%,,,,,
player,201212230car,car,AustTh00,pos,G,,,,,
player,201212230car,car,AustTh00,offense,40,,,,,
player,201212230car,car,AustTh00,off_pct,63%,,,,,
player,201212230car,car,AustTh00,defense,0,,,,,
player,201212230car,car,AustTh00,def_pct,0%,,,,,
player,201212230car,car,AustTh00,special_teams,3,,,,,
player,201212230car,car,AustTh00,st_pct,14%,,,,,
player,201212230car,car,TolbMi00,pos,FB,,,,,
player,201212230car,car,TolbMi00,offense,37,,,,,
player,201212230car,car,TolbMi00,off_pct,59%,,,,,
player,201212230car,car,TolbMi00,defense,0,,,,,
player,201212230car,car,TolbMi00,def_pct,0%,,,,,
player,201212230car,car,TolbMi00,special_teams,3,,,,,
player,201212230car,car,TolbMi00,st_pct,14%,,,,,
player,201212230car,car,WillDe02,pos,RB,,,,,
player,201212230car,car,WillDe02,offense,29,,,,,
player,201212230car,car,WillDe02,off_pct,46%,,,,,
player,201212230car,car,WillDe02,defense,0,,,,,
player,201212230car,car,WillDe02,def_pct,0%,,,,,
player,201212230car,car,WillDe02,special_teams,0,,,,,
player,201212230car,car,WillDe02,st_pct,0%,,,,,
player,201212230car,car,CampBr20,pos,T,,,,,
player,201212230car,car,CampBr20,offense,21,,,,,
player,201212230car,car,CampBr20,off_pct,33%,,,,,
player,201212230car,car,CampBr20,defense,0,,,,,
player,201212230car,car,CampBr20,def_pct,0%,,,,,
player,201212230car,car,CampBr20,special_teams,1,,,,,
player,201212230car,car,CampBr20,st_pct,5%,,,,,
player,201212230car,car,HartBe00,pos,TE,,,,,
player,201212230car,car,HartBe00,offense,17,,,,,
player,201212230car,car,HartBe00,off_pct,27%,,,,,
player,201212230car,car,HartBe00,defense,0,,,,,
player,201212230car,car,HartBe00,def_pct,0%,,,,,
player,201212230car,car,HartBe00,special_teams,11,,,,,
player,201212230car,car,HartBe00,st_pct,50%,,,,,
player,201212230car,car,BarnGa01,pos,TE,,,,,
player,201212230car,car,BarnGa01,offense,14,,,,,
player,201212230car,car,BarnGa01,off_pct,22%,,,,,
player,201212230car,car,BarnGa01,defense,0,,,,,
player,201212230car,car,BarnGa01,def_pct,0%,,,,,
player,201212230car,car,BarnGa01,special_teams,15,,,,,
player,201212230car,car,BarnGa01,st_pct,68%,,,,,
player,201212230car,car,BrocRi00,pos,FB,,,,,
player,201212230car,car,BrocRi00,offense,5,,,,,
player,201212230car,car,BrocRi00,off_pct,8%,,,,,
player,201212230car,car,BrocRi00,defense,0,,,,,
player,201212230car,car,BrocRi00,def_pct,0%,,,,,
player,201212230car,car,BrocRi00,special_teams,9,,,,,
player,201212230car,car,BrocRi00,st_pct,41%,,,,,
player,201212230car,car,SmitAr00,pos,RB,,,,,
player,201212230car,car,SmitAr00,offense,3,,,,,
player,201212230car,car,SmitAr00,off_pct,5%,,,,,
player,201212230car,car,SmitAr00,defense,0,,,,,
player,201212230car,car,SmitAr00,def_pct,0%,,,,,
player,201212230car,car,SmitAr00,special_teams,9,,,,,
player,201212230car,car,SmitAr00,st_pct,41%,,,,,
player,201212230car,car,EdwaAr00,pos,WR,,,,,
player,201212230car,car,EdwaAr00,offense,2,,,,,
player,201212230car,car,EdwaAr00,off_pct,3%,,,,,
player,201212230car,car,EdwaAr00,defense,0,,,,,
player,201212230car,car,EdwaAr00,def_pct,0%,,,,,
player,201212230car,car,EdwaAr00,special_teams,1,,,,,
player,201212230car,car,EdwaAr00,st_pct,5%,,,,,
player,201212230car,car,SilaAm00,pos,G,,,,,
player,201212230car,car,SilaAm00,offense,2,,,,,
player,201212230car,car,SilaAm00,off_pct,3%,,,,,
player,201212230car,car,SilaAm00,defense,0,,,,,
player,201212230car,car,SilaAm00,def_pct,0%,,,,,
player,201212230car,car,SilaAm00,special_teams,0,,,,,
player,201212230car,car,SilaAm00,st_pct,0%,,,,,
player,201212230car,car,AdamJo01,pos,WR,,,,,
player,201212230car,car,AdamJo01,offense,1,,,,,
player,201212230car,car,AdamJo01,off_pct,2%,,,,,
player,201212230car,car,AdamJo01,defense,0,,,,,
player,201212230car,car,AdamJo01,def_pct,0%,,,,,
player,201212230car,car,AdamJo01,special_teams,3,,,,,
player,201212230car,car,AdamJo01,st_pct,14%,,,,,
player,201212230car,car,ThomJo01,pos,CB,,,,,
player,201212230car,car,ThomJo01,offense,0,,,,,
player,201212230car,car,ThomJo01,off_pct,0%,,,,,
player,201212230car,car,ThomJo01,defense,62,,,,,
player,201212230car,car,ThomJo01,def_pct,100%,,,,,
player,201212230car,car,ThomJo01,special_teams,10,,,,,
player,201212230car,car,ThomJo01,st_pct,45%,,,,,
player,201212230car,car,CampD.00,pos,SS,,,,,
player,201212230car,car,CampD.00,offense,0,,,,,
player,201212230car,car,CampD.00,off_pct,0%,,,,,
player,201212230car,car,CampD.00,defense,62,,,,,
player,201212230car,car,CampD.00,def_pct,100%,,,,,
player,201212230car,car,CampD.00,special_teams,7,,,,,
player,201212230car,car,CampD.00,st_pct,32%,,,,,
player,201212230car,car,GodfCh99,pos,SS,,,,,
player,201212230car,car,GodfCh99,offense,0,,,,,
player,201212230car,car,GodfCh99,off_pct,0%,,,,,
player,201212230car,car,GodfCh99,defense,62,,,,,
player,201212230car,car,GodfCh99,def_pct,100%,,,,,
player,201212230car,car,GodfCh99,special_teams,5,,,,,
player,201212230car,car,GodfCh99,st_pct,23%,,,,,
player,201212230car,car,DaviTh20,pos,LB,,,,,
player,201212230car,car,DaviTh20,offense,0,,,,,
player,201212230car,car,DaviTh20,off_pct,0%,,,,,
player,201212230car,car,DaviTh20,defense,62,,,,,
player,201212230car,car,DaviTh20,def_pct,100%,,,,,
player,201212230car,car,DaviTh20,special_teams,5,,,,,
player,201212230car,car,DaviTh20,st_pct,23%,,,,,
player,201212230car,car,KuecLu00,pos,LB,,,,,
player,201212230car,car,KuecLu00,offense,0,,,,,
player,201212230car,car,KuecLu00,off_pct,0%,,,,,
player,201212230car,car,KuecLu00,defense,62,,,,,
player,201212230car,car,KuecLu00,def_pct,100%,,,,,
player,201212230car,car,KuecLu00,special_teams,5,,,,,
player,201212230car,car,KuecLu00,st_pct,23%,,,,,
player,201212230car,car,MunnCa99,pos,CB,,,,,
player,201212230car,car,MunnCa99,offense,0,,,,,
player,201212230car,car,MunnCa99,off_pct,0%,,,,,
player,201212230car,car,MunnCa99,defense,57,,,,,
player,201212230car,car,MunnCa99,def_pct,92%,,,,,
player,201212230car,car,MunnCa99,special_teams,4,,,,,
player,201212230car,car,MunnCa99,st_pct,18%,,,,,
player,201212230car,car,HardGr99,pos,DE,,,,,
player,201212230car,car,HardGr99,offense,0,,,,,
player,201212230car,car,HardGr99,off_pct,0%,,,,,
player,201212230car,car,HardGr99,defense,56,,,,,
player,201212230car,car,HardGr99,def_pct,90%,,,,,
player,201212230car,car,HardGr99,special_teams,4,,,,,
player,201212230car,car,HardGr99,st_pct,18%,,,,,
player,201212230car,car,EdwaDw20,pos,DT,,,,,
player,201212230car,car,EdwaDw20,offense,0,,,,,
player,201212230car,car,EdwaDw20,off_pct,0%,,,,,
player,201212230car,car,EdwaDw20,defense,52,,,,,
player,201212230car,car,EdwaDw20,def_pct,84%,,,,,
player,201212230car,car,EdwaDw20,special_teams,5,,,,,
player,201212230car,car,EdwaDw20,st_pct,23%,,,,,
player,201212230car,car,JohnCh98,pos,DE,,,,,
player,201212230car,car,JohnCh98,offense,0,,,,,
player,201212230car,car,JohnCh98,off_pct,0%,,,,,
player,201212230car,car,JohnCh98,defense,51,,,,,
player,201212230car,car,JohnCh98,def_pct,82%,,,,,
player,201212230car,car,JohnCh98,special_teams,5,,,,,
player,201212230car,car,JohnCh98,st_pct,23%,,,,,
player,201212230car,car,DockJa00,pos,CB,,,,,
player,201212230car,car,DockJa00,offense,0,,,,,
player,201212230car,car,DockJa00,off_pct,0%,,,,,
player,201212230car,car,DockJa00,defense,34,,,,,
player,201212230car,car,DockJa00,def_pct,55%,,,,,
player,201212230car,car,DockJa00,special_teams,6,,,,,
player,201212230car,car,DockJa00,st_pct,27%,,,,,
player,201212230car,car,PhilJa99,pos,LB,,,,,
player,201212230car,car,PhilJa99,offense,0,,,,,
player,201212230car,car,PhilJa99,off_pct,0%,,,,,
player,201212230car,car,PhilJa99,defense,32,,,,,
player,201212230car,car,PhilJa99,def_pct,52%,,,,,
player,201212230car,car,PhilJa99,special_teams,6,,,,,
player,201212230car,car,PhilJa99,st_pct,27%,,,,,
player,201212230car,car,AlexFr00,pos,DE,,,,,
player,201212230car,car,AlexFr00,offense,0,,,,,
player,201212230car,car,AlexFr00,off_pct,0%,,,,,
player,201212230car,car,AlexFr00,defense,30,,,,,
player,201212230car,car,AlexFr00,def_pct,48%,,,,,
player,201212230car,car,AlexFr00,special_teams,3,,,,,
player,201212230car,car,AlexFr00,st_pct,14%,,,,,
player,201212230car,car,NeblAn00,pos,NT,,,,,
player,201212230car,car,NeblAn00,offense,0,,,,,
player,201212230car,car,NeblAn00,off_pct,0%,,,,,
player,201212230car,car,NeblAn00,defense,24,,,,,
player,201212230car,car,NeblAn00,def_pct,39%,,,,,
player,201212230car,car,NeblAn00,special_teams,2,,,,,
player,201212230car,car,NeblAn00,st_pct,9%,,,,,
player,201212230car,car,KearFr00,pos,DT,,,,,
player,201212230car,car,KearFr00,offense,0,,,,,
player,201212230car,car,KearFr00,off_pct,0%,,,,,
player,201212230car,car,KearFr00,defense,17,,,,,
player,201212230car,car,KearFr00,def_pct,27%,,,,,
player,201212230car,car,KearFr00,special_teams,8,,,,,
player,201212230car,car,KearFr00,st_pct,36%,,,,,
player,201212230car,car,AddiMa00,pos,DE,,,,,
player,201212230car,car,AddiMa00,offense,0,,,,,
player,201212230car,car,AddiMa00,off_pct,0%,,,,,
player,201212230car,car,AddiMa00,defense,10,,,,,
player,201212230car,car,AddiMa00,def_pct,16%,,,,,
player,201212230car,car,AddiMa00,special_teams,5,,,,,
player,201212230car,car,AddiMa00,st_pct,23%,,,,,
player,201212230car,car,ChanNa00,pos,DT,,,,,
player,201212230car,car,ChanNa00,offense,0,,,,,
player,201212230car,car,ChanNa00,off_pct,0%,,,,,
player,201212230car,car,ChanNa00,defense,6,,,,,
player,201212230car,car,ChanNa00,def_pct,10%,,,,,
player,201212230car,car,ChanNa00,special_teams,9,,,,,
player,201212230car,car,ChanNa00,st_pct,41%,,,,,
player,201212230car,car,SennJo00,pos,LB,,,,,
player,201212230car,car,SennJo00,offense,0,,,,,
player,201212230car,car,SennJo00,off_pct,0%,,,,,
player,201212230car,car,SennJo00,defense,3,,,,,
player,201212230car,car,SennJo00,def_pct,5%,,,,,
player,201212230car,car,SennJo00,special_teams,13,,,,,
player,201212230car,car,SennJo00,st_pct,59%,,,,,
player,201212230car,car,WillJa95,pos,LB,,,,,
player,201212230car,car,WillJa95,offense,0,,,,,
player,201212230car,car,WillJa95,off_pct,0%,,,,,
player,201212230car,car,WillJa95,defense,0,,,,,
player,201212230car,car,WillJa95,def_pct,0%,,,,,
player,201212230car,car,WillJa95,special_teams,13,,,,,
player,201212230car,car,WillJa95,st_pct,59%,,,,,
player,201212230car,car,JoneCo01,pos,FS,,,,,
player,201212230car,car,JoneCo01,offense,0,,,,,
player,201212230car,car,JoneCo01,off_pct,0%,,,,,
player,201212230car,car,JoneCo01,defense,0,,,,,
player,201212230car,car,JoneCo01,def_pct,0%,,,,,
player,201212230car,car,JoneCo01,special_teams,13,,,,,
player,201212230car,car,JoneCo01,st_pct,59%,,,,,
player,201212230car,car,HoguDo01,pos,LB,,,,,
player,201212230car,car,HoguDo01,offense,0,,,,,
player,201212230car,car,HoguDo01,off_pct,0%,,,,,
player,201212230car,car,HoguDo01,defense,0,,,,,
player,201212230car,car,HoguDo01,def_pct,0%,,,,,
player,201212230car,car,HoguDo01,special_teams,11,,,,,
player,201212230car,car,HoguDo01,st_pct,50%,,,,,
player,201212230car,car,GanoGr44,pos,K,,,,,
player,201212230car,car,GanoGr44,offense,0,,,,,
player,201212230car,car,GanoGr44,off_pct,0%,,,,,
player,201212230car,car,GanoGr44,defense,0,,,,,
player,201212230car,car,GanoGr44,def_pct,0%,,,,,
player,201212230car,car,GanoGr44,special_teams,8,,,,,
player,201212230car,car,GanoGr44,st_pct,36%,,,,,
player,201212230car,car,NortBr00,pos,P,,,,,
player,201212230car,car,NortBr00,offense,0,,,,,
player,201212230car,car,NortBr00,off_pct,0%,,,,,
player,201212230car,car,NortBr00,defense,0,,,,,
player,201212230car,car,NortBr00,def_pct,0%,,,,,
player,201212230car,car,NortBr00,special_teams,8,,,,,
player,201212230car,car,NortBr00,st_pct,36%,,,,,
player,201212230car,car,JansJ.00,pos,LS,,,,,
player,201212230car,car,JansJ.00,offense,0,,,,,
player,201212230car,car,JansJ.00,off_pct,0%,,,,,
player,201212230car,car,JansJ.00,defense,0,,,,,
player,201212230car,car,JansJ.00,def_pct,0%,,,,,
player,201212230car,car,JansJ.00,special_teams,8,,,,,
player,201212230car,car,JansJ.00,st_pct,36%,,,,,
player,201212230car,car,NormJo01,pos,CB,,,,,
player,201212230car,car,NormJo01,offense,0,,,,,
player,201212230car,car,NormJo01,off_pct,0%,,,,,
player,201212230car,car,NormJo01,defense,0,,,,,
player,201212230car,car,NormJo01,def_pct,0%,,,,,
player,201212230car,car,NormJo01,special_teams,6,,,,,
player,201212230car,car,NormJo01,st_pct,27%,,,,,
player,201212230car,car,RussAn01,pos,DB,,,,,
player,201212230car,car,RussAn01,offense,0,,,,,
player,201212230car,car,RussAn01,off_pct,0%,,,,,
player,201212230car,car,RussAn01,defense,0,,,,,
player,201212230car,car,RussAn01,def_pct,0%,,,,,
player,201212230car,car,RussAn01,special_teams,6,,,,,
player,201212230car,car,RussAn01,st_pct,27%,,,,,
player,201212230car,rai,CarlCo20,pos,G,,,,,
player,201212230car,rai,CarlCo20,offense,62,,,,,
player,201212230car,rai,CarlCo20,off_pct,100%,,,,,
player,201212230car,rai,CarlCo20,defense,0,,,,,
player,201212230car,rai,CarlCo20,def_pct,0%,,,,,
player,201212230car,rai,CarlCo20,special_teams,2,,,,,
player,201212230car,rai,CarlCo20,st_pct,9%,,,,,
player,201212230car,rai,WisnSt01,pos,C,,,,,
player,201212230car,rai,WisnSt01,offense,62,,,,,
player,201212230car,rai,WisnSt01,off_pct,100%,,,,,
player,201212230car,rai,WisnSt01,defense,0,,,,,
player,201212230car,rai,WisnSt01,def_pct,0%,,,,,
player,201212230car,rai,WisnSt01,special_teams,2,,,,,
player,201212230car,rai,WisnSt01,st_pct,9%,,,,,
player,201212230car,rai,VeldJa20,pos,T,,,,,
player,201212230car,rai,VeldJa20,offense,62,,,,,
player,201212230car,rai,VeldJa20,off_pct,100%,,,,,
player,201212230car,rai,VeldJa20,defense,0,,,,,
player,201212230car,rai,VeldJa20,def_pct,0%,,,,,
player,201212230car,rai,VeldJa20,special_teams,2,,,,,
player,201212230car,rai,VeldJa20,st_pct,9%,,,,,
player,201212230car,rai,BarnKh20,pos,T,,,,,
player,201212230car,rai,BarnKh20,offense,62,,,,,
player,201212230car,rai,BarnKh20,off_pct,100%,,,,,
player,201212230car,rai,BarnKh20,defense,0,,,,,
player,201212230car,rai,BarnKh20,def_pct,0%,,,,,
player,201212230car,rai,BarnKh20,special_teams,0,,,,,
player,201212230car,rai,BarnKh20,st_pct,0%,,,,,
player,201212230car,rai,MyerBr00,pos,TE,,,,,
player,201212230car,rai,MyerBr00,offense,57,,,,,
player,201212230car,rai,MyerBr00,off_pct,92%,,,,,
player,201212230car,rai,MyerBr00,defense,0,,,,,
player,201212230car,rai,MyerBr00,def_pct,0%,,,,,
player,201212230car,rai,MyerBr00,special_teams,5,,,,,
player,201212230car,rai,MyerBr00,st_pct,23%,,,,,
player,201212230car,rai,BrisMi20,pos,G,,,,,
player,201212230car,rai,BrisMi20,offense,56,,,,,
player,201212230car,rai,BrisMi20,off_pct,90%,,,,,
player,201212230car,rai,BrisMi20,defense,0,,,,,
player,201212230car,rai,BrisMi20,def_pct,0%,,,,,
player,201212230car,rai,BrisMi20,special_teams,2,,,,,
player,201212230car,rai,BrisMi20,st_pct,9%,,,,,
player,201212230car,rai,LeinMa00,pos,QB,,,,,
player,201212230car,rai,LeinMa00,offense,54,,,,,
player,201212230car,rai,LeinMa00,off_pct,87%,,,,,
player,201212230car,rai,LeinMa00,defense,0,,,,,
player,201212230car,rai,LeinMa00,def_pct,0%,,,,,
player,201212230car,rai,LeinMa00,special_teams,0,,,,,
player,201212230car,rai,LeinMa00,st_pct,0%,,,,,
player,201212230car,rai,HeywDa00,pos,WR,,,,,
player,201212230car,rai,HeywDa00,offense,49,,,,,
player,201212230car,rai,HeywDa00,off_pct,79%,,,,,
player,201212230car,rai,HeywDa00,defense,0,,,,,
player,201212230car,rai,HeywDa00,def_pct,0%,,,,,
player,201212230car,rai,HeywDa00,special_teams,0,,,,,
player,201212230car,rai,HeywDa00,st_pct,0%,,,,,
player,201212230car,rai,MoorDe02,pos,WR,,,,,
player,201212230car,rai,MoorDe02,offense,48,,,,,
player,201212230car,rai,MoorDe02,off_pct,77%,,,,,
player,201212230car,rai,MoorDe02,defense,0,,,,,
player,201212230car,rai,MoorDe02,def_pct,0%,,,,,
player,201212230car,rai,MoorDe02,special_teams,2,,,,,
player,201212230car,rai,MoorDe02,st_pct,9%,,,,,
player,201212230car,rai,McFaDa00,pos,RB,,,,,
player,201212230car,rai,McFaDa00,offense,48,,,,,
player,201212230car,rai,McFaDa00,off_pct,77%,,,,,
player,201212230car,rai,McFaDa00,defense,0,,,,,
player,201212230car,rai,McFaDa00,def_pct,0%,,,,,
player,201212230car,rai,McFaDa00,special_teams,0,,,,,
player,201212230car,rai,McFaDa00,st_pct,0%,,,,,
player,201212230car,rai,StreRo00,pos,WR,,,,,
player,201212230car,rai,StreRo00,offense,41,,,,,
player,201212230car,rai,StreRo00,off_pct,66%,,,,,
player,201212230car,rai,StreRo00,defense,0,,,,,
player,201212230car,rai,StreRo00,def_pct,0%,,,,,
player,201212230car,rai,StreRo00,special_teams,0,,,,,
player,201212230car,rai,StreRo00,st_pct,0%,,,,,
player,201212230car,rai,ReecMa00,pos,FB,,,,,
player,201212230car,rai,ReecMa00,offense,30,,,,,
player,201212230car,rai,ReecMa00,off_pct,48%,,,,,
player,201212230car,rai,ReecMa00,defense,0,,,,,
player,201212230car,rai,ReecMa00,def_pct,0%,,,,,
player,201212230car,rai,ReecMa00,special_teams,4,,,,,
player,201212230car,rai,ReecMa00,st_pct,18%,,,,,
player,201212230car,rai,GoodMi00,pos,RB,,,,,
player,201212230car,rai,GoodMi00,offense,11,,,,,
player,201212230car,rai,GoodMi00,off_pct,18%,,,,,
player,201212230car,rai,GoodMi00,defense,0,,,,,
player,201212230car,rai,GoodMi00,def_pct,0%,,,,,
player,201212230car,rai,GoodMi00,special_teams,11,,,,,
player,201212230car,rai,GoodMi00,st_pct,50%,,,,,
player,201212230car,rai,HagaDe00,pos,WR,,,,,
player,201212230car,rai,HagaDe00,offense,9,,,,,
player,201212230car,rai,HagaDe00,off_pct,15%,,,,,
