game,2012,3,20120920,201209200car,nyg,"New York Giants",36,car,"Carolina Panthers",7
player,201209200car,car,MunnCa99,fumbles_forced,0,,,,,
player,201209200car,car,ByerJe00,def_int,0,,,,,
player,201209200car,car,ByerJe00,def_int_yds,0,,,,,
player,201209200car,car,ByerJe00,def_int_td,0,,,,,
player,201209200car,car,ByerJe00,def_int_long,0,,,,,
player,201209200car,car,ByerJe00,pass_defended,0,,,,,
player,201209200car,car,ByerJe00,sacks,0.0,,,,,
player,201209200car,car,ByerJe00,tackles_combined,1,,,,,
player,201209200car,car,ByerJe00,tackles_solo,1,,,,,
player,201209200car,car,ByerJe00,tackles_assists,0,,,,,
player,201209200car,car,ByerJe00,tackles_loss,0,,,,,
player,201209200car,car,ByerJe00,qb_hits,0,,,,,
player,201209200car,car,ByerJe00,fumbles_rec,0,,,,,
player,201209200car,car,ByerJe00,fumbles_rec_yds,0,,,,,
player,201209200car,car,ByerJe00,fumbles_rec_td,0,,,,,
player,201209200car,car,ByerJe00,fumbles_forced,0,,,,,
player,201209200car,car,EdwaRo20,def_int,0,,,,,
player,201209200car,car,EdwaRo20,def_int_yds,0,,,,,
player,201209200car,car,EdwaRo20,def_int_td,0,,,,,
player,201209200car,car,EdwaRo20,def_int_long,0,,,,,
player,201209200car,car,EdwaRo20,pass_defended,0,,,,,
player,201209200car,car,EdwaRo20,sacks,0.0,,,,,
player,201209200car,car,EdwaRo20,tackles_combined,1,,,,,
player,201209200car,car,EdwaRo20,tackles_solo,1,,,,,
player,201209200car,car,EdwaRo20,tackles_assists,0,,,,,
player,201209200car,car,EdwaRo20,tackles_loss,0,,,,,
player,201209200car,car,EdwaRo20,qb_hits,0,,,,,
player,201209200car,car,EdwaRo20,fumbles_rec,0,,,,,
player,201209200car,car,EdwaRo20,fumbles_rec_yds,0,,,,,
player,201209200car,car,EdwaRo20,fumbles_rec_td,0,,,,,
player,201209200car,car,EdwaRo20,fumbles_forced,0,,,,,
player,201209200car,car,KeisTh00,def_int,0,,,,,
player,201209200car,car,KeisTh00,def_int_yds,0,,,,,
player,201209200car,car,KeisTh00,def_int_td,0,,,,,
player,201209200car,car,KeisTh00,def_int_long,0,,,,,
player,201209200car,car,KeisTh00,pass_defended,0,,,,,
player,201209200car,car,KeisTh00,sacks,0.0,,,,,
player,201209200car,car,KeisTh00,tackles_combined,1,,,,,
player,201209200car,car,KeisTh00,tackles_solo,0,,,,,
player,201209200car,car,KeisTh00,tackles_assists,1,,,,,
player,201209200car,car,KeisTh00,tackles_loss,0,,,,,
player,201209200car,car,KeisTh00,qb_hits,0,,,,,
player,201209200car,car,KeisTh00,fumbles_rec,0,,,,,
player,201209200car,car,KeisTh00,fumbles_rec_yds,0,,,,,
player,201209200car,car,KeisTh00,fumbles_rec_td,0,,,,,
player,201209200car,car,KeisTh00,fumbles_forced,0,,,,,
player,201209200car,car,OnatKe00,def_int,0,,,,,
player,201209200car,car,OnatKe00,def_int_yds,0,,,,,
player,201209200car,car,OnatKe00,def_int_td,0,,,,,
player,201209200car,car,OnatKe00,def_int_long,0,,,,,
player,201209200car,car,OnatKe00,pass_defended,0,,,,,
player,201209200car,car,OnatKe00,sacks,0.0,,,,,
player,201209200car,car,OnatKe00,tackles_combined,1,,,,,
player,201209200car,car,OnatKe00,tackles_solo,0,,,,,
player,201209200car,car,OnatKe00,tackles_assists,1,,,,,
player,201209200car,car,OnatKe00,tackles_loss,0,,,,,
player,201209200car,car,OnatKe00,qb_hits,0,,,,,
player,201209200car,car,OnatKe00,fumbles_rec,0,,,,,
player,201209200car,car,OnatKe00,fumbles_rec_yds,0,,,,,
player,201209200car,car,OnatKe00,fumbles_rec_td,0,,,,,
player,201209200car,car,OnatKe00,fumbles_forced,0,,,,,
player,201209200car,car,SennJo00,def_int,0,,,,,
player,201209200car,car,SennJo00,def_int_yds,0,,,,,
player,201209200car,car,SennJo00,def_int_td,0,,,,,
player,201209200car,car,SennJo00,def_int_long,0,,,,,
player,201209200car,car,SennJo00,pass_defended,0,,,,,
player,201209200car,car,SennJo00,sacks,0.0,,,,,
player,201209200car,car,SennJo00,tackles_combined,1,,,,,
player,201209200car,car,SennJo00,tackles_solo,0,,,,,
player,201209200car,car,SennJo00,tackles_assists,1,,,,,
player,201209200car,car,SennJo00,tackles_loss,0,,,,,
player,201209200car,car,SennJo00,qb_hits,0,,,,,
player,201209200car,car,SennJo00,fumbles_rec,0,,,,,
player,201209200car,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201209200car,car,SennJo00,fumbles_rec_td,0,,,,,
player,201209200car,car,SennJo00,fumbles_forced,0,,,,,
player,201209200car,nyg,RandRu00,kick_ret,0,,,,,
player,201209200car,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201209200car,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201209200car,nyg,RandRu00,kick_ret_td,0,,,,,
player,201209200car,nyg,RandRu00,kick_ret_long,0,,,,,
player,201209200car,nyg,RandRu00,punt_ret,1,,,,,
player,201209200car,nyg,RandRu00,punt_ret_yds,6,,,,,
player,201209200car,nyg,RandRu00,punt_ret_yds_per_ret,6.0,,,,,
player,201209200car,nyg,RandRu00,punt_ret_td,0,,,,,
player,201209200car,nyg,RandRu00,punt_ret_long,6,,,,,
player,201209200car,nyg,WilsDa01,kick_ret,1,,,,,
player,201209200car,nyg,WilsDa01,kick_ret_yds,19,,,,,
player,201209200car,nyg,WilsDa01,kick_ret_yds_per_ret,19.0,,,,,
player,201209200car,nyg,WilsDa01,kick_ret_td,0,,,,,
player,201209200car,nyg,WilsDa01,kick_ret_long,19,,,,,
player,201209200car,nyg,WilsDa01,punt_ret,0,,,,,
player,201209200car,nyg,WilsDa01,punt_ret_yds,0,,,,,
player,201209200car,nyg,WilsDa01,punt_ret_yds_per_ret,,,,,,
player,201209200car,nyg,WilsDa01,punt_ret_td,0,,,,,
player,201209200car,nyg,WilsDa01,punt_ret_long,0,,,,,
player,201209200car,car,AdamJo01,kick_ret,5,,,,,
player,201209200car,car,AdamJo01,kick_ret_yds,105,,,,,
player,201209200car,car,AdamJo01,kick_ret_yds_per_ret,21.0,,,,,
player,201209200car,car,AdamJo01,kick_ret_td,0,,,,,
player,201209200car,car,AdamJo01,kick_ret_long,28,,,,,
player,201209200car,car,AdamJo01,punt_ret,1,,,,,
player,201209200car,car,AdamJo01,punt_ret_yds,0,,,,,
player,201209200car,car,AdamJo01,punt_ret_yds_per_ret,0.0,,,,,
player,201209200car,car,AdamJo01,punt_ret_td,0,,,,,
player,201209200car,car,AdamJo01,punt_ret_long,0,,,,,
player,201209200car,car,EdwaAr00,kick_ret,1,,,,,
player,201209200car,car,EdwaAr00,kick_ret_yds,21,,,,,
player,201209200car,car,EdwaAr00,kick_ret_yds_per_ret,21.0,,,,,
player,201209200car,car,EdwaAr00,kick_ret_td,0,,,,,
player,201209200car,car,EdwaAr00,kick_ret_long,21,,,,,
player,201209200car,car,EdwaAr00,punt_ret,0,,,,,
player,201209200car,car,EdwaAr00,punt_ret_yds,0,,,,,
player,201209200car,car,EdwaAr00,punt_ret_yds_per_ret,,,,,,
player,201209200car,car,EdwaAr00,punt_ret_td,0,,,,,
player,201209200car,car,EdwaAr00,punt_ret_long,0,,,,,
player,201209200car,nyg,tyneslaw01,xpm,3,,,,,
player,201209200car,nyg,tyneslaw01,xpa,3,,,,,
player,201209200car,nyg,tyneslaw01,fgm,5,,,,,
player,201209200car,nyg,tyneslaw01,fga,5,,,,,
player,201209200car,nyg,tyneslaw01,punt,0,,,,,
player,201209200car,nyg,tyneslaw01,punt_yds,0,,,,,
player,201209200car,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201209200car,nyg,tyneslaw01,punt_long,0,,,,,
player,201209200car,nyg,WeatSt20,xpm,,,,,,
player,201209200car,nyg,WeatSt20,xpa,,,,,,
player,201209200car,nyg,WeatSt20,fgm,,,,,,
player,201209200car,nyg,WeatSt20,fga,,,,,,
player,201209200car,nyg,WeatSt20,punt,2,,,,,
player,201209200car,nyg,WeatSt20,punt_yds,76,,,,,
player,201209200car,nyg,WeatSt20,punt_yds_per_punt,38.0,,,,,
player,201209200car,nyg,WeatSt20,punt_long,41,,,,,
player,201209200car,car,MedlJu20,xpm,1,,,,,
player,201209200car,car,MedlJu20,xpa,1,,,,,
player,201209200car,car,MedlJu20,fgm,,,,,,
player,201209200car,car,MedlJu20,fga,,,,,,
player,201209200car,car,MedlJu20,punt,0,,,,,
player,201209200car,car,MedlJu20,punt_yds,0,,,,,
player,201209200car,car,MedlJu20,punt_yds_per_punt,,,,,,
player,201209200car,car,MedlJu20,punt_long,0,,,,,
player,201209200car,car,NortBr00,xpm,,,,,,
player,201209200car,car,NortBr00,xpa,,,,,,
player,201209200car,car,NortBr00,fgm,,,,,,
player,201209200car,car,NortBr00,fga,,,,,,
player,201209200car,car,NortBr00,punt,3,,,,,
player,201209200car,car,NortBr00,punt_yds,125,,,,,
player,201209200car,car,NortBr00,punt_yds_per_punt,41.7,,,,,
player,201209200car,car,NortBr00,punt_long,44,,,,,
player,201209200car,car,WillGa23,pos,T,,,,,
player,201209200car,car,WillGa23,offense,58,,,,,
player,201209200car,car,WillGa23,off_pct,100%,,,,,
player,201209200car,car,WillGa23,defense,0,,,,,
player,201209200car,car,WillGa23,def_pct,0%,,,,,
player,201209200car,car,WillGa23,special_teams,1,,,,,
player,201209200car,car,WillGa23,st_pct,4%,,,,,
player,201209200car,car,SilaAm00,pos,G,,,,,
player,201209200car,car,SilaAm00,offense,58,,,,,
player,201209200car,car,SilaAm00,off_pct,100%,,,,,
player,201209200car,car,SilaAm00,defense,0,,,,,
player,201209200car,car,SilaAm00,def_pct,0%,,,,,
player,201209200car,car,SilaAm00,special_teams,1,,,,,
player,201209200car,car,SilaAm00,st_pct,4%,,,,,
player,201209200car,car,HangGe20,pos,C,,,,,
player,201209200car,car,HangGe20,offense,58,,,,,
player,201209200car,car,HangGe20,off_pct,100%,,,,,
player,201209200car,car,HangGe20,defense,0,,,,,
player,201209200car,car,HangGe20,def_pct,0%,,,,,
player,201209200car,car,HangGe20,special_teams,1,,,,,
player,201209200car,car,HangGe20,st_pct,4%,,,,,
player,201209200car,car,LaFeBr00,pos,WR,,,,,
player,201209200car,car,LaFeBr00,offense,56,,,,,
player,201209200car,car,LaFeBr00,off_pct,97%,,,,,
player,201209200car,car,LaFeBr00,defense,0,,,,,
player,201209200car,car,LaFeBr00,def_pct,0%,,,,,
player,201209200car,car,LaFeBr00,special_teams,0,,,,,
player,201209200car,car,LaFeBr00,st_pct,0%,,,,,
player,201209200car,car,SmitSt01,pos,WR,,,,,
player,201209200car,car,SmitSt01,offense,55,,,,,
player,201209200car,car,SmitSt01,off_pct,95%,,,,,
player,201209200car,car,SmitSt01,defense,0,,,,,
player,201209200car,car,SmitSt01,def_pct,0%,,,,,
player,201209200car,car,SmitSt01,special_teams,0,,,,,
player,201209200car,car,SmitSt01,st_pct,0%,,,,,
player,201209200car,car,GrosJo20,pos,T,,,,,
player,201209200car,car,GrosJo20,offense,54,,,,,
player,201209200car,car,GrosJo20,off_pct,93%,,,,,
player,201209200car,car,GrosJo20,defense,0,,,,,
player,201209200car,car,GrosJo20,def_pct,0%,,,,,
player,201209200car,car,GrosJo20,special_teams,1,,,,,
player,201209200car,car,GrosJo20,st_pct,4%,,,,,
player,201209200car,car,OlseGr00,pos,TE,,,,,
player,201209200car,car,OlseGr00,offense,54,,,,,
player,201209200car,car,OlseGr00,off_pct,93%,,,,,
player,201209200car,car,OlseGr00,defense,0,,,,,
player,201209200car,car,OlseGr00,def_pct,0%,,,,,
player,201209200car,car,OlseGr00,special_teams,0,,,,,
player,201209200car,car,OlseGr00,st_pct,0%,,,,,
player,201209200car,car,KaliRy20,pos,C,,,,,
player,201209200car,car,KaliRy20,offense,54,,,,,
player,201209200car,car,KaliRy20,off_pct,93%,,,,,
player,201209200car,car,KaliRy20,defense,0,,,,,
player,201209200car,car,KaliRy20,def_pct,0%,,,,,
player,201209200car,car,KaliRy20,special_teams,0,,,,,
player,201209200car,car,KaliRy20,st_pct,0%,,,,,
player,201209200car,car,NewtCa00,pos,QB,,,,,
player,201209200car,car,NewtCa00,offense,54,,,,,
player,201209200car,car,NewtCa00,off_pct,93%,,,,,
player,201209200car,car,NewtCa00,defense,0,,,,,
player,201209200car,car,NewtCa00,def_pct,0%,,,,,
player,201209200car,car,NewtCa00,special_teams,0,,,,,
player,201209200car,car,NewtCa00,st_pct,0%,,,,,
player,201209200car,car,MurpLo00,pos,WR,,,,,
player,201209200car,car,MurpLo00,offense,40,,,,,
player,201209200car,car,MurpLo00,off_pct,69%,,,,,
player,201209200car,car,MurpLo00,defense,0,,,,,
player,201209200car,car,MurpLo00,def_pct,0%,,,,,
player,201209200car,car,MurpLo00,special_teams,0,,,,,
player,201209200car,car,MurpLo00,st_pct,0%,,,,,
player,201209200car,car,TolbMi00,pos,FB,,,,,
player,201209200car,car,TolbMi00,offense,35,,,,,
player,201209200car,car,TolbMi00,off_pct,60%,,,,,
player,201209200car,car,TolbMi00,defense,0,,,,,
player,201209200car,car,TolbMi00,def_pct,0%,,,,,
player,201209200car,car,TolbMi00,special_teams,0,,,,,
player,201209200car,car,TolbMi00,st_pct,0%,,,,,
player,201209200car,car,WillDe02,pos,RB,,,,,
player,201209200car,car,WillDe02,offense,30,,,,,
player,201209200car,car,WillDe02,off_pct,52%,,,,,
player,201209200car,car,WillDe02,defense,0,,,,,
player,201209200car,car,WillDe02,def_pct,0%,,,,,
player,201209200car,car,WillDe02,special_teams,0,,,,,
player,201209200car,car,WillDe02,st_pct,0%,,,,,
player,201209200car,car,BarnGa01,pos,TE,,,,,
player,201209200car,car,BarnGa01,offense,9,,,,,
player,201209200car,car,BarnGa01,off_pct,16%,,,,,
player,201209200car,car,BarnGa01,defense,0,,,,,
player,201209200car,car,BarnGa01,def_pct,0%,,,,,
player,201209200car,car,BarnGa01,special_teams,3,,,,,
player,201209200car,car,BarnGa01,st_pct,12%,,,,,
player,201209200car,car,HartBe00,pos,TE,,,,,
player,201209200car,car,HartBe00,offense,5,,,,,
player,201209200car,car,HartBe00,off_pct,9%,,,,,
player,201209200car,car,HartBe00,defense,0,,,,,
player,201209200car,car,HartBe00,def_pct,0%,,,,,
player,201209200car,car,HartBe00,special_teams,9,,,,,
player,201209200car,car,HartBe00,st_pct,36%,,,,,
player,201209200car,car,CampBr20,pos,T,,,,,
player,201209200car,car,CampBr20,offense,5,,,,,
player,201209200car,car,CampBr20,off_pct,9%,,,,,
player,201209200car,car,CampBr20,defense,0,,,,,
player,201209200car,car,CampBr20,def_pct,0%,,,,,
player,201209200car,car,CampBr20,special_teams,1,,,,,
player,201209200car,car,CampBr20,st_pct,4%,,,,,
player,201209200car,car,ByerJe00,pos,C,,,,,
player,201209200car,car,ByerJe00,offense,4,,,,,
player,201209200car,car,ByerJe00,off_pct,7%,,,,,
player,201209200car,car,ByerJe00,defense,0,,,,,
player,201209200car,car,ByerJe00,def_pct,0%,,,,,
player,201209200car,car,ByerJe00,special_teams,10,,,,,
player,201209200car,car,ByerJe00,st_pct,40%,,,,,
player,201209200car,car,AndeDe00,pos,QB,,,,,
player,201209200car,car,AndeDe00,offense,4,,,,,
player,201209200car,car,AndeDe00,off_pct,7%,,,,,
player,201209200car,car,AndeDe00,defense,0,,,,,
player,201209200car,car,AndeDe00,def_pct,0%,,,,,
player,201209200car,car,AndeDe00,special_teams,0,,,,,
player,201209200car,car,AndeDe00,st_pct,0%,,,,,
player,201209200car,car,PilaKe00,pos,WR,,,,,
player,201209200car,car,PilaKe00,offense,2,,,,,
player,201209200car,car,PilaKe00,off_pct,3%,,,,,
player,201209200car,car,PilaKe00,defense,0,,,,,
player,201209200car,car,PilaKe00,def_pct,0%,,,,,
player,201209200car,car,PilaKe00,special_teams,13,,,,,
player,201209200car,car,PilaKe00,st_pct,52%,,,,,
player,201209200car,car,EdwaAr00,pos,WR,,,,,
player,201209200car,car,EdwaAr00,offense,2,,,,,
player,201209200car,car,EdwaAr00,off_pct,3%,,,,,
player,201209200car,car,EdwaAr00,defense,0,,,,,
player,201209200car,car,EdwaAr00,def_pct,0%,,,,,
player,201209200car,car,EdwaAr00,special_teams,1,,,,,
player,201209200car,car,EdwaAr00,st_pct,4%,,,,,
player,201209200car,car,BrocRi00,pos,FB,,,,,
player,201209200car,car,BrocRi00,offense,1,,,,,
player,201209200car,car,BrocRi00,off_pct,2%,,,,,
player,201209200car,car,BrocRi00,defense,0,,,,,
player,201209200car,car,BrocRi00,def_pct,0%,,,,,
player,201209200car,car,BrocRi00,special_teams,15,,,,,
player,201209200car,car,BrocRi00,st_pct,60%,,,,,
player,201209200car,car,NakaHa99,pos,FS,,,,,
player,201209200car,car,NakaHa99,offense,0,,,,,
player,201209200car,car,NakaHa99,off_pct,0%,,,,,
player,201209200car,car,NakaHa99,defense,69,,,,,
player,201209200car,car,NakaHa99,def_pct,100%,,,,,
player,201209200car,car,NakaHa99,special_teams,12,,,,,
player,201209200car,car,NakaHa99,st_pct,48%,,,,,
player,201209200car,car,GambCh20,pos,CB,,,,,
player,201209200car,car,GambCh20,offense,0,,,,,
player,201209200car,car,GambCh20,off_pct,0%,,,,,
player,201209200car,car,GambCh20,defense,69,,,,,
player,201209200car,car,GambCh20,def_pct,100%,,,,,
player,201209200car,car,GambCh20,special_teams,9,,,,,
player,201209200car,car,GambCh20,st_pct,36%,,,,,
player,201209200car,car,GodfCh99,pos,SS,,,,,
player,201209200car,car,GodfCh99,offense,0,,,,,
player,201209200car,car,GodfCh99,off_pct,0%,,,,,
player,201209200car,car,GodfCh99,defense,69,,,,,
player,201209200car,car,GodfCh99,def_pct,100%,,,,,
player,201209200car,car,GodfCh99,special_teams,8,,,,,
player,201209200car,car,GodfCh99,st_pct,32%,,,,,
player,201209200car,car,AndeJa21,pos,LB,,,,,
player,201209200car,car,AndeJa21,offense,0,,,,,
player,201209200car,car,AndeJa21,off_pct,0%,,,,,
player,201209200car,car,AndeJa21,defense,66,,,,,
player,201209200car,car,AndeJa21,def_pct,96%,,,,,
player,201209200car,car,AndeJa21,special_teams,12,,,,,
player,201209200car,car,AndeJa21,st_pct,48%,,,,,
player,201209200car,car,NormJo01,pos,CB,,,,,
player,201209200car,car,NormJo01,offense,0,,,,,
player,201209200car,car,NormJo01,off_pct,0%,,,,,
player,201209200car,car,NormJo01,defense,65,,,,,
player,201209200car,car,NormJo01,def_pct,94%,,,,,
player,201209200car,car,NormJo01,special_teams,9,,,,,
player,201209200car,car,NormJo01,st_pct,36%,,,,,
player,201209200car,car,BeasJo99,pos,LB,,,,,
player,201209200car,car,BeasJo99,offense,0,,,,,
player,201209200car,car,BeasJo99,off_pct,0%,,,,,
player,201209200car,car,BeasJo99,defense,57,,,,,
player,201209200car,car,BeasJo99,def_pct,83%,,,,,
player,201209200car,car,BeasJo99,special_teams,8,,,,,
player,201209200car,car,BeasJo99,st_pct,32%,,,,,
player,201209200car,car,KuecLu00,pos,LB,,,,,
player,201209200car,car,KuecLu00,offense,0,,,,,
player,201209200car,car,KuecLu00,off_pct,0%,,,,,
player,201209200car,car,KuecLu00,defense,51,,,,,
player,201209200car,car,KuecLu00,def_pct,74%,,,,,
player,201209200car,car,KuecLu00,special_teams,9,,,,,
player,201209200car,car,KuecLu00,st_pct,36%,,,,,
player,201209200car,car,JohnCh98,pos,DE,,,,,
player,201209200car,car,JohnCh98,offense,0,,,,,
player,201209200car,car,JohnCh98,off_pct,0%,,,,,
player,201209200car,car,JohnCh98,defense,50,,,,,
player,201209200car,car,JohnCh98,def_pct,72%,,,,,
player,201209200car,car,JohnCh98,special_teams,9,,,,,
player,201209200car,car,JohnCh98,st_pct,36%,,,,,
player,201209200car,car,EdwaDw20,pos,DT,,,,,
player,201209200car,car,EdwaDw20,offense,0,,,,,
player,201209200car,car,EdwaDw20,off_pct,0%,,,,,
player,201209200car,car,EdwaDw20,defense,50,,,,,
player,201209200car,car,EdwaDw20,def_pct,72%,,,,,
player,201209200car,car,EdwaDw20,special_teams,7,,,,,
player,201209200car,car,EdwaDw20,st_pct,28%,,,,,
player,201209200car,car,EdwaRo20,pos,NT,,,,,
player,201209200car,car,EdwaRo20,offense,0,,,,,
player,201209200car,car,EdwaRo20,off_pct,0%,,,,,
player,201209200car,car,EdwaRo20,defense,39,,,,,
player,201209200car,car,EdwaRo20,def_pct,57%,,,,,
player,201209200car,car,EdwaRo20,special_teams,6,,,,,
player,201209200car,car,EdwaRo20,st_pct,24%,,,,,
player,201209200car,car,AlexFr00,pos,DE,,,,,
player,201209200car,car,AlexFr00,offense,0,,,,,
player,201209200car,car,AlexFr00,off_pct,0%,,,,,
player,201209200car,car,AlexFr00,defense,33,,,,,
player,201209200car,car,AlexFr00,def_pct,48%,,,,,
player,201209200car,car,AlexFr00,special_teams,3,,,,,
player,201209200car,car,AlexFr00,st_pct,12%,,,,,
player,201209200car,car,HardGr99,pos,DE,,,,,
player,201209200car,car,HardGr99,offense,0,,,,,
player,201209200car,car,HardGr99,off_pct,0%,,,,,
player,201209200car,car,HardGr99,defense,29,,,,,
player,201209200car,car,HardGr99,def_pct,42%,,,,,
player,201209200car,car,HardGr99,special_teams,6,,,,,
player,201209200car,car,HardGr99,st_pct,24%,,,,,
player,201209200car,car,KearFr00,pos,DT,,,,,
player,201209200car,car,KearFr00,offense,0,,,,,
player,201209200car,car,KearFr00,off_pct,0%,,,,,
player,201209200car,car,KearFr00,defense,28,,,,,
player,201209200car,car,KearFr00,def_pct,41%,,,,,
player,201209200car,car,KearFr00,special_teams,10,,,,,
player,201209200car,car,KearFr00,st_pct,40%,,,,,
player,201209200car,car,KeisTh00,pos,LB,,,,,
player,201209200car,car,KeisTh00,offense,0,,,,,
player,201209200car,car,KeisTh00,off_pct,0%,,,,,
player,201209200car,car,KeisTh00,defense,26,,,,,
player,201209200car,car,KeisTh00,def_pct,38%,,,,,
player,201209200car,car,KeisTh00,special_teams,3,,,,,
player,201209200car,car,KeisTh00,st_pct,12%,,,,,
player,201209200car,car,ApplAn99,pos,LB,,,,,
player,201209200car,car,ApplAn99,offense,0,,,,,
player,201209200car,car,ApplAn99,off_pct,0%,,,,,
player,201209200car,car,ApplAn99,defense,25,,,,,
player,201209200car,car,ApplAn99,def_pct,36%,,,,,
player,201209200car,car,ApplAn99,special_teams,11,,,,,
player,201209200car,car,ApplAn99,st_pct,44%,,,,,
player,201209200car,car,MunnCa99,pos,CB,,,,,
player,201209200car,car,MunnCa99,offense,0,,,,,
player,201209200car,car,MunnCa99,off_pct,0%,,,,,
player,201209200car,car,MunnCa99,defense,25,,,,,
player,201209200car,car,MunnCa99,def_pct,36%,,,,,
player,201209200car,car,MunnCa99,special_teams,6,,,,,
player,201209200car,car,MunnCa99,st_pct,24%,,,,,
player,201209200car,car,PhilJa99,pos,LB,,,,,
player,201209200car,car,PhilJa99,offense,0,,,,,
player,201209200car,car,PhilJa99,off_pct,0%,,,,,
player,201209200car,car,PhilJa99,defense,8,,,,,
player,201209200car,car,PhilJa99,def_pct,12%,,,,,
player,201209200car,car,PhilJa99,special_teams,16,,,,,
player,201209200car,car,PhilJa99,st_pct,64%,,,,,
player,201209200car,car,SennJo00,pos,LB,,,,,
player,201209200car,car,SennJo00,offense,0,,,,,
player,201209200car,car,SennJo00,off_pct,0%,,,,,
player,201209200car,car,SennJo00,defense,0,,,,,
player,201209200car,car,SennJo00,def_pct,0%,,,,,
player,201209200car,car,SennJo00,special_teams,15,,,,,
player,201209200car,car,SennJo00,st_pct,60%,,,,,
player,201209200car,car,OnatKe00,pos,LB,,,,,
player,201209200car,car,OnatKe00,offense,0,,,,,
player,201209200car,car,OnatKe00,off_pct,0%,,,,,
player,201209200car,car,OnatKe00,defense,0,,,,,
player,201209200car,car,OnatKe00,def_pct,0%,,,,,
player,201209200car,car,OnatKe00,special_teams,15,,,,,
player,201209200car,car,OnatKe00,st_pct,60%,,,,,
player,201209200car,car,ThomJo01,pos,CB,,,,,
player,201209200car,car,ThomJo01,offense,0,,,,,
player,201209200car,car,ThomJo01,off_pct,0%,,,,,
player,201209200car,car,ThomJo01,defense,0,,,,,
player,201209200car,car,ThomJo01,def_pct,0%,,,,,
player,201209200car,car,ThomJo01,special_teams,13,,,,,
player,201209200car,car,ThomJo01,st_pct,52%,,,,,
player,201209200car,car,MartSh99,pos,FS,,,,,
player,201209200car,car,MartSh99,offense,0,,,,,
player,201209200car,car,MartSh99,off_pct,0%,,,,,
player,201209200car,car,MartSh99,defense,0,,,,,
player,201209200car,car,MartSh99,def_pct,0%,,,,,
player,201209200car,car,MartSh99,special_teams,12,,,,,
player,201209200car,car,MartSh99,st_pct,48%,,,,,
player,201209200car,car,AdamJo01,pos,WR,,,,,
player,201209200car,car,AdamJo01,offense,0,,,,,
player,201209200car,car,AdamJo01,off_pct,0%,,,,,
player,201209200car,car,AdamJo01,defense,0,,,,,
player,201209200car,car,AdamJo01,def_pct,0%,,,,,
player,201209200car,car,AdamJo01,special_teams,9,,,,,
player,201209200car,car,AdamJo01,st_pct,36%,,,,,
player,201209200car,car,NortBr00,pos,P,,,,,
player,201209200car,car,NortBr00,offense,0,,,,,
player,201209200car,car,NortBr00,off_pct,0%,,,,,
player,201209200car,car,NortBr00,defense,0,,,,,
player,201209200car,car,NortBr00,def_pct,0%,,,,,
player,201209200car,car,NortBr00,special_teams,4,,,,,
player,201209200car,car,NortBr00,st_pct,16%,,,,,
player,201209200car,car,JansJ.00,pos,LS,,,,,
player,201209200car,car,JansJ.00,offense,0,,,,,
player,201209200car,car,JansJ.00,off_pct,0%,,,,,
player,201209200car,car,JansJ.00,defense,0,,,,,
player,201209200car,car,JansJ.00,def_pct,0%,,,,,
player,201209200car,car,JansJ.00,special_teams,4,,,,,
player,201209200car,car,JansJ.00,st_pct,16%,,,,,
player,201209200car,car,MedlJu20,pos,K,,,,,
player,201209200car,car,MedlJu20,offense,0,,,,,
player,201209200car,car,MedlJu20,off_pct,0%,,,,,
player,201209200car,car,MedlJu20,defense,0,,,,,
player,201209200car,car,MedlJu20,def_pct,0%,,,,,
player,201209200car,car,MedlJu20,special_teams,3,,,,,
player,201209200car,car,MedlJu20,st_pct,12%,,,,,
player,201209200car,nyg,BootKe20,pos,G,,,,,
player,201209200car,nyg,BootKe20,offense,69,,,,,
player,201209200car,nyg,BootKe20,off_pct,100%,,,,,
player,201209200car,nyg,BootKe20,defense,0,,,,,
player,201209200car,nyg,BootKe20,def_pct,0%,,,,,
player,201209200car,nyg,BootKe20,special_teams,8,,,,,
player,201209200car,nyg,BootKe20,st_pct,32%,,,,,
player,201209200car,nyg,BeatWi20,pos,T,,,,,
player,201209200car,nyg,BeatWi20,offense,69,,,,,
player,201209200car,nyg,BeatWi20,off_pct,100%,,,,,
player,201209200car,nyg,BeatWi20,defense,0,,,,,
player,201209200car,nyg,BeatWi20,def_pct,0%,,,,,
player,201209200car,nyg,BeatWi20,special_teams,0,,,,,
player,201209200car,nyg,BeatWi20,st_pct,0%,,,,,
player,201209200car,nyg,LockSe20,pos,T,,,,,
player,201209200car,nyg,LockSe20,offense,63,,,,,
player,201209200car,nyg,LockSe20,off_pct,91%,,,,,
player,201209200car,nyg,LockSe20,defense,0,,,,,
player,201209200car,nyg,LockSe20,def_pct,0%,,,,,
player,201209200car,nyg,LockSe20,special_teams,8,,,,,
player,201209200car,nyg,LockSe20,st_pct,32%,,,,,
player,201209200car,nyg,BaasDa20,pos,C,,,,,
player,201209200car,nyg,BaasDa20,offense,63,,,,,
player,201209200car,nyg,BaasDa20,off_pct,91%,,,,,
player,201209200car,nyg,BaasDa20,defense,0,,,,,
player,201209200car,nyg,BaasDa20,def_pct,0%,,,,,
