game,2012,6,20121014,201210140tam,kan,"Kansas City Chiefs",10,tam,"Tampa Bay Buccaneers",38
player,201210140tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201210140tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201210140tam,tam,JohnLe03,def_int,0,,,,,
player,201210140tam,tam,JohnLe03,def_int_yds,0,,,,,
player,201210140tam,tam,JohnLe03,def_int_td,0,,,,,
player,201210140tam,tam,JohnLe03,def_int_long,0,,,,,
player,201210140tam,tam,JohnLe03,pass_defended,1,,,,,
player,201210140tam,tam,JohnLe03,sacks,0.0,,,,,
player,201210140tam,tam,JohnLe03,tackles_combined,0,,,,,
player,201210140tam,tam,JohnLe03,tackles_solo,0,,,,,
player,201210140tam,tam,JohnLe03,tackles_assists,0,,,,,
player,201210140tam,tam,JohnLe03,tackles_loss,0,,,,,
player,201210140tam,tam,JohnLe03,qb_hits,0,,,,,
player,201210140tam,tam,JohnLe03,fumbles_rec,0,,,,,
player,201210140tam,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201210140tam,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201210140tam,tam,JohnLe03,fumbles_forced,0,,,,,
player,201210140tam,tam,WatsDe99,def_int,,,,,,
player,201210140tam,tam,WatsDe99,def_int_yds,,,,,,
player,201210140tam,tam,WatsDe99,def_int_td,,,,,,
player,201210140tam,tam,WatsDe99,def_int_long,,,,,,
player,201210140tam,tam,WatsDe99,pass_defended,0,,,,,
player,201210140tam,tam,WatsDe99,sacks,0.0,,,,,
player,201210140tam,tam,WatsDe99,tackles_combined,0,,,,,
player,201210140tam,tam,WatsDe99,tackles_solo,0,,,,,
player,201210140tam,tam,WatsDe99,tackles_assists,0,,,,,
player,201210140tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201210140tam,tam,WatsDe99,qb_hits,1,,,,,
player,201210140tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201210140tam,tam,WatsDe99,fumbles_rec_yds,,,,,,
player,201210140tam,tam,WatsDe99,fumbles_rec_td,,,,,,
player,201210140tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201210140tam,kan,ArenJa99,kick_ret,0,,,,,
player,201210140tam,kan,ArenJa99,kick_ret_yds,0,,,,,
player,201210140tam,kan,ArenJa99,kick_ret_yds_per_ret,,,,,,
player,201210140tam,kan,ArenJa99,kick_ret_td,0,,,,,
player,201210140tam,kan,ArenJa99,kick_ret_long,0,,,,,
player,201210140tam,kan,ArenJa99,punt_ret,2,,,,,
player,201210140tam,kan,ArenJa99,punt_ret_yds,11,,,,,
player,201210140tam,kan,ArenJa99,punt_ret_yds_per_ret,5.5,,,,,
player,201210140tam,kan,ArenJa99,punt_ret_td,0,,,,,
player,201210140tam,kan,ArenJa99,punt_ret_long,10,,,,,
player,201210140tam,tam,ParrRo00,kick_ret,0,,,,,
player,201210140tam,tam,ParrRo00,kick_ret_yds,0,,,,,
player,201210140tam,tam,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201210140tam,tam,ParrRo00,kick_ret_td,0,,,,,
player,201210140tam,tam,ParrRo00,kick_ret_long,0,,,,,
player,201210140tam,tam,ParrRo00,punt_ret,3,,,,,
player,201210140tam,tam,ParrRo00,punt_ret_yds,21,,,,,
player,201210140tam,tam,ParrRo00,punt_ret_yds_per_ret,7.0,,,,,
player,201210140tam,tam,ParrRo00,punt_ret_td,0,,,,,
player,201210140tam,tam,ParrRo00,punt_ret_long,9,,,,,
player,201210140tam,tam,BennAr00,kick_ret,2,,,,,
player,201210140tam,tam,BennAr00,kick_ret_yds,36,,,,,
player,201210140tam,tam,BennAr00,kick_ret_yds_per_ret,18.0,,,,,
player,201210140tam,tam,BennAr00,kick_ret_td,0,,,,,
player,201210140tam,tam,BennAr00,kick_ret_long,23,,,,,
player,201210140tam,tam,BennAr00,punt_ret,0,,,,,
player,201210140tam,tam,BennAr00,punt_ret_yds,0,,,,,
player,201210140tam,tam,BennAr00,punt_ret_yds_per_ret,,,,,,
player,201210140tam,tam,BennAr00,punt_ret_td,0,,,,,
player,201210140tam,tam,BennAr00,punt_ret_long,0,,,,,
player,201210140tam,kan,SuccRy44,xpm,1,,,,,
player,201210140tam,kan,SuccRy44,xpa,1,,,,,
player,201210140tam,kan,SuccRy44,fgm,1,,,,,
player,201210140tam,kan,SuccRy44,fga,1,,,,,
player,201210140tam,kan,SuccRy44,punt,0,,,,,
player,201210140tam,kan,SuccRy44,punt_yds,0,,,,,
player,201210140tam,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201210140tam,kan,SuccRy44,punt_long,0,,,,,
player,201210140tam,kan,ColqDu20,xpm,,,,,,
player,201210140tam,kan,ColqDu20,xpa,,,,,,
player,201210140tam,kan,ColqDu20,fgm,,,,,,
player,201210140tam,kan,ColqDu20,fga,,,,,,
player,201210140tam,kan,ColqDu20,punt,6,,,,,
player,201210140tam,kan,ColqDu20,punt_yds,276,,,,,
player,201210140tam,kan,ColqDu20,punt_yds_per_punt,46.0,,,,,
player,201210140tam,kan,ColqDu20,punt_long,62,,,,,
player,201210140tam,tam,barthco01,xpm,5,,,,,
player,201210140tam,tam,barthco01,xpa,5,,,,,
player,201210140tam,tam,barthco01,fgm,1,,,,,
player,201210140tam,tam,barthco01,fga,2,,,,,
player,201210140tam,tam,barthco01,punt,0,,,,,
player,201210140tam,tam,barthco01,punt_yds,0,,,,,
player,201210140tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201210140tam,tam,barthco01,punt_long,0,,,,,
player,201210140tam,tam,koenemic01,xpm,,,,,,
player,201210140tam,tam,koenemic01,xpa,,,,,,
player,201210140tam,tam,koenemic01,fgm,,,,,,
player,201210140tam,tam,koenemic01,fga,,,,,,
player,201210140tam,tam,koenemic01,punt,2,,,,,
player,201210140tam,tam,koenemic01,punt_yds,106,,,,,
player,201210140tam,tam,koenemic01,punt_yds_per_punt,53.0,,,,,
player,201210140tam,tam,koenemic01,punt_long,54,,,,,
player,201210140tam,tam,NickCa20,pos,G,,,,,
player,201210140tam,tam,NickCa20,offense,53,,,,,
player,201210140tam,tam,NickCa20,off_pct,100%,,,,,
player,201210140tam,tam,NickCa20,defense,0,,,,,
player,201210140tam,tam,NickCa20,def_pct,0%,,,,,
player,201210140tam,tam,NickCa20,special_teams,7,,,,,
player,201210140tam,tam,NickCa20,st_pct,25%,,,,,
player,201210140tam,tam,MereJa20,pos,T,,,,,
player,201210140tam,tam,MereJa20,offense,53,,,,,
player,201210140tam,tam,MereJa20,off_pct,100%,,,,,
player,201210140tam,tam,MereJa20,defense,0,,,,,
player,201210140tam,tam,MereJa20,def_pct,0%,,,,,
player,201210140tam,tam,MereJa20,special_teams,7,,,,,
player,201210140tam,tam,MereJa20,st_pct,25%,,,,,
player,201210140tam,tam,PennDo20,pos,T,,,,,
player,201210140tam,tam,PennDo20,offense,53,,,,,
player,201210140tam,tam,PennDo20,off_pct,100%,,,,,
player,201210140tam,tam,PennDo20,defense,0,,,,,
player,201210140tam,tam,PennDo20,def_pct,0%,,,,,
player,201210140tam,tam,PennDo20,special_teams,7,,,,,
player,201210140tam,tam,PennDo20,st_pct,25%,,,,,
player,201210140tam,tam,DotsDe00,pos,T,,,,,
player,201210140tam,tam,DotsDe00,offense,53,,,,,
player,201210140tam,tam,DotsDe00,off_pct,100%,,,,,
player,201210140tam,tam,DotsDe00,defense,0,,,,,
player,201210140tam,tam,DotsDe00,def_pct,0%,,,,,
player,201210140tam,tam,DotsDe00,special_teams,7,,,,,
player,201210140tam,tam,DotsDe00,st_pct,25%,,,,,
player,201210140tam,tam,FreeJo00,pos,QB,,,,,
player,201210140tam,tam,FreeJo00,offense,53,,,,,
player,201210140tam,tam,FreeJo00,off_pct,100%,,,,,
player,201210140tam,tam,FreeJo00,defense,0,,,,,
player,201210140tam,tam,FreeJo00,def_pct,0%,,,,,
player,201210140tam,tam,FreeJo00,special_teams,0,,,,,
player,201210140tam,tam,FreeJo00,st_pct,0%,,,,,
player,201210140tam,tam,ZuttJe20,pos,C,,,,,
player,201210140tam,tam,ZuttJe20,offense,53,,,,,
player,201210140tam,tam,ZuttJe20,off_pct,100%,,,,,
player,201210140tam,tam,ZuttJe20,defense,0,,,,,
player,201210140tam,tam,ZuttJe20,def_pct,0%,,,,,
player,201210140tam,tam,ZuttJe20,special_teams,0,,,,,
player,201210140tam,tam,ZuttJe20,st_pct,0%,,,,,
player,201210140tam,tam,WillMi04,pos,WR,,,,,
player,201210140tam,tam,WillMi04,offense,50,,,,,
player,201210140tam,tam,WillMi04,off_pct,94%,,,,,
player,201210140tam,tam,WillMi04,defense,0,,,,,
player,201210140tam,tam,WillMi04,def_pct,0%,,,,,
player,201210140tam,tam,WillMi04,special_teams,0,,,,,
player,201210140tam,tam,WillMi04,st_pct,0%,,,,,
player,201210140tam,tam,JackVi00,pos,WR,,,,,
player,201210140tam,tam,JackVi00,offense,49,,,,,
player,201210140tam,tam,JackVi00,off_pct,92%,,,,,
player,201210140tam,tam,JackVi00,defense,0,,,,,
player,201210140tam,tam,JackVi00,def_pct,0%,,,,,
player,201210140tam,tam,JackVi00,special_teams,0,,,,,
player,201210140tam,tam,JackVi00,st_pct,0%,,,,,
player,201210140tam,tam,StocLu00,pos,TE,,,,,
player,201210140tam,tam,StocLu00,offense,33,,,,,
player,201210140tam,tam,StocLu00,off_pct,62%,,,,,
player,201210140tam,tam,StocLu00,defense,0,,,,,
player,201210140tam,tam,StocLu00,def_pct,0%,,,,,
player,201210140tam,tam,StocLu00,special_teams,7,,,,,
player,201210140tam,tam,StocLu00,st_pct,25%,,,,,
player,201210140tam,tam,LoriEr99,pos,FB,,,,,
player,201210140tam,tam,LoriEr99,offense,29,,,,,
player,201210140tam,tam,LoriEr99,off_pct,55%,,,,,
player,201210140tam,tam,LoriEr99,defense,0,,,,,
player,201210140tam,tam,LoriEr99,def_pct,0%,,,,,
player,201210140tam,tam,LoriEr99,special_teams,25,,,,,
player,201210140tam,tam,LoriEr99,st_pct,89%,,,,,
player,201210140tam,tam,ClarDa00,pos,TE,,,,,
player,201210140tam,tam,ClarDa00,offense,29,,,,,
player,201210140tam,tam,ClarDa00,off_pct,55%,,,,,
player,201210140tam,tam,ClarDa00,defense,0,,,,,
player,201210140tam,tam,ClarDa00,def_pct,0%,,,,,
player,201210140tam,tam,ClarDa00,special_teams,0,,,,,
player,201210140tam,tam,ClarDa00,st_pct,0%,,,,,
player,201210140tam,tam,MartDo00,pos,RB,,,,,
player,201210140tam,tam,MartDo00,offense,27,,,,,
player,201210140tam,tam,MartDo00,off_pct,51%,,,,,
player,201210140tam,tam,MartDo00,defense,0,,,,,
player,201210140tam,tam,MartDo00,def_pct,0%,,,,,
player,201210140tam,tam,MartDo00,special_teams,0,,,,,
player,201210140tam,tam,MartDo00,st_pct,0%,,,,,
player,201210140tam,tam,BlouLe00,pos,RB,,,,,
player,201210140tam,tam,BlouLe00,offense,18,,,,,
player,201210140tam,tam,BlouLe00,off_pct,34%,,,,,
player,201210140tam,tam,BlouLe00,defense,0,,,,,
player,201210140tam,tam,BlouLe00,def_pct,0%,,,,,
player,201210140tam,tam,BlouLe00,special_teams,0,,,,,
player,201210140tam,tam,BlouLe00,st_pct,0%,,,,,
player,201210140tam,tam,UndeTi00,pos,WR,,,,,
player,201210140tam,tam,UndeTi00,offense,17,,,,,
player,201210140tam,tam,UndeTi00,off_pct,32%,,,,,
player,201210140tam,tam,UndeTi00,defense,0,,,,,
player,201210140tam,tam,UndeTi00,def_pct,0%,,,,,
player,201210140tam,tam,UndeTi00,special_teams,0,,,,,
player,201210140tam,tam,UndeTi00,st_pct,0%,,,,,
player,201210140tam,tam,WareDa00,pos,RB,,,,,
player,201210140tam,tam,WareDa00,offense,8,,,,,
player,201210140tam,tam,WareDa00,off_pct,15%,,,,,
player,201210140tam,tam,WareDa00,defense,0,,,,,
player,201210140tam,tam,WareDa00,def_pct,0%,,,,,
player,201210140tam,tam,WareDa00,special_teams,5,,,,,
player,201210140tam,tam,WareDa00,st_pct,18%,,,,,
player,201210140tam,tam,BennAr00,pos,WR,,,,,
player,201210140tam,tam,BennAr00,offense,4,,,,,
player,201210140tam,tam,BennAr00,off_pct,8%,,,,,
player,201210140tam,tam,BennAr00,defense,0,,,,,
player,201210140tam,tam,BennAr00,def_pct,0%,,,,,
player,201210140tam,tam,BennAr00,special_teams,11,,,,,
player,201210140tam,tam,BennAr00,st_pct,39%,,,,,
player,201210140tam,tam,BarbRo00,pos,FS,,,,,
player,201210140tam,tam,BarbRo00,offense,1,,,,,
player,201210140tam,tam,BarbRo00,off_pct,2%,,,,,
player,201210140tam,tam,BarbRo00,defense,65,,,,,
player,201210140tam,tam,BarbRo00,def_pct,94%,,,,,
player,201210140tam,tam,BarbRo00,special_teams,4,,,,,
player,201210140tam,tam,BarbRo00,st_pct,14%,,,,,
player,201210140tam,tam,BiggE.99,pos,CB,,,,,
player,201210140tam,tam,BiggE.99,offense,0,,,,,
player,201210140tam,tam,BiggE.99,off_pct,0%,,,,,
player,201210140tam,tam,BiggE.99,defense,65,,,,,
player,201210140tam,tam,BiggE.99,def_pct,94%,,,,,
player,201210140tam,tam,BiggE.99,special_teams,14,,,,,
player,201210140tam,tam,BiggE.99,st_pct,50%,,,,,
player,201210140tam,tam,DaviLa00,pos,LB,,,,,
player,201210140tam,tam,DaviLa00,offense,0,,,,,
player,201210140tam,tam,DaviLa00,off_pct,0%,,,,,
player,201210140tam,tam,DaviLa00,defense,65,,,,,
player,201210140tam,tam,DaviLa00,def_pct,94%,,,,,
player,201210140tam,tam,DaviLa00,special_teams,3,,,,,
player,201210140tam,tam,DaviLa00,st_pct,11%,,,,,
player,201210140tam,tam,WrigEr99,pos,CB,,,,,
player,201210140tam,tam,WrigEr99,offense,0,,,,,
player,201210140tam,tam,WrigEr99,off_pct,0%,,,,,
player,201210140tam,tam,WrigEr99,defense,65,,,,,
player,201210140tam,tam,WrigEr99,def_pct,94%,,,,,
player,201210140tam,tam,WrigEr99,special_teams,3,,,,,
player,201210140tam,tam,WrigEr99,st_pct,11%,,,,,
player,201210140tam,tam,BarrMa00,pos,SS,,,,,
player,201210140tam,tam,BarrMa00,offense,0,,,,,
player,201210140tam,tam,BarrMa00,off_pct,0%,,,,,
player,201210140tam,tam,BarrMa00,defense,65,,,,,
player,201210140tam,tam,BarrMa00,def_pct,94%,,,,,
player,201210140tam,tam,BarrMa00,special_teams,2,,,,,
player,201210140tam,tam,BarrMa00,st_pct,7%,,,,,
player,201210140tam,tam,BennMi99,pos,DE,,,,,
player,201210140tam,tam,BennMi99,offense,0,,,,,
player,201210140tam,tam,BennMi99,off_pct,0%,,,,,
player,201210140tam,tam,BennMi99,defense,61,,,,,
player,201210140tam,tam,BennMi99,def_pct,88%,,,,,
player,201210140tam,tam,BennMi99,special_teams,3,,,,,
player,201210140tam,tam,BennMi99,st_pct,11%,,,,,
player,201210140tam,tam,McCoGe99,pos,DT,,,,,
player,201210140tam,tam,McCoGe99,offense,0,,,,,
player,201210140tam,tam,McCoGe99,off_pct,0%,,,,,
player,201210140tam,tam,McCoGe99,defense,58,,,,,
player,201210140tam,tam,McCoGe99,def_pct,84%,,,,,
player,201210140tam,tam,McCoGe99,special_teams,3,,,,,
player,201210140tam,tam,McCoGe99,st_pct,11%,,,,,
player,201210140tam,tam,FostMa00,pos,LB,,,,,
player,201210140tam,tam,FostMa00,offense,0,,,,,
player,201210140tam,tam,FostMa00,off_pct,0%,,,,,
player,201210140tam,tam,FostMa00,defense,54,,,,,
player,201210140tam,tam,FostMa00,def_pct,78%,,,,,
player,201210140tam,tam,FostMa00,special_teams,6,,,,,
player,201210140tam,tam,FostMa00,st_pct,21%,,,,,
player,201210140tam,tam,BlacQu99,pos,LB,,,,,
player,201210140tam,tam,BlacQu99,offense,0,,,,,
player,201210140tam,tam,BlacQu99,off_pct,0%,,,,,
player,201210140tam,tam,BlacQu99,defense,52,,,,,
player,201210140tam,tam,BlacQu99,def_pct,75%,,,,,
player,201210140tam,tam,BlacQu99,special_teams,13,,,,,
player,201210140tam,tam,BlacQu99,st_pct,46%,,,,,
player,201210140tam,tam,Teo-Da99,pos,DE,,,,,
player,201210140tam,tam,Teo-Da99,offense,0,,,,,
player,201210140tam,tam,Teo-Da99,off_pct,0%,,,,,
player,201210140tam,tam,Teo-Da99,defense,51,,,,,
player,201210140tam,tam,Teo-Da99,def_pct,74%,,,,,
player,201210140tam,tam,Teo-Da99,special_teams,5,,,,,
player,201210140tam,tam,Teo-Da99,st_pct,18%,,,,,
player,201210140tam,tam,MillRo99,pos,DT,,,,,
player,201210140tam,tam,MillRo99,offense,0,,,,,
player,201210140tam,tam,MillRo99,off_pct,0%,,,,,
player,201210140tam,tam,MillRo99,defense,34,,,,,
player,201210140tam,tam,MillRo99,def_pct,49%,,,,,
player,201210140tam,tam,MillRo99,special_teams,2,,,,,
player,201210140tam,tam,MillRo99,st_pct,7%,,,,,
player,201210140tam,tam,JohnGe00,pos,DE,,,,,
player,201210140tam,tam,JohnGe00,offense,0,,,,,
player,201210140tam,tam,JohnGe00,off_pct,0%,,,,,
player,201210140tam,tam,JohnGe00,defense,26,,,,,
player,201210140tam,tam,JohnGe00,def_pct,38%,,,,,
player,201210140tam,tam,JohnGe00,special_teams,4,,,,,
player,201210140tam,tam,JohnGe00,st_pct,14%,,,,,
player,201210140tam,tam,GibsGa99,pos,DT,,,,,
player,201210140tam,tam,GibsGa99,offense,0,,,,,
player,201210140tam,tam,GibsGa99,off_pct,0%,,,,,
player,201210140tam,tam,GibsGa99,defense,23,,,,,
player,201210140tam,tam,GibsGa99,def_pct,33%,,,,,
player,201210140tam,tam,GibsGa99,special_teams,1,,,,,
player,201210140tam,tam,GibsGa99,st_pct,4%,,,,,
player,201210140tam,tam,McDoBr99,pos,CB,,,,,
player,201210140tam,tam,McDoBr99,offense,0,,,,,
player,201210140tam,tam,McDoBr99,off_pct,0%,,,,,
player,201210140tam,tam,McDoBr99,defense,22,,,,,
player,201210140tam,tam,McDoBr99,def_pct,32%,,,,,
player,201210140tam,tam,McDoBr99,special_teams,12,,,,,
player,201210140tam,tam,McDoBr99,st_pct,43%,,,,,
player,201210140tam,tam,BlacAh00,pos,FS,,,,,
player,201210140tam,tam,BlacAh00,offense,0,,,,,
player,201210140tam,tam,BlacAh00,off_pct,0%,,,,,
player,201210140tam,tam,BlacAh00,defense,16,,,,,
player,201210140tam,tam,BlacAh00,def_pct,23%,,,,,
player,201210140tam,tam,BlacAh00,special_teams,16,,,,,
player,201210140tam,tam,BlacAh00,st_pct,57%,,,,,
player,201210140tam,tam,WatsDe99,pos,LB,,,,,
player,201210140tam,tam,WatsDe99,offense,0,,,,,
player,201210140tam,tam,WatsDe99,off_pct,0%,,,,,
player,201210140tam,tam,WatsDe99,defense,11,,,,,
player,201210140tam,tam,WatsDe99,def_pct,16%,,,,,
player,201210140tam,tam,WatsDe99,special_teams,16,,,,,
player,201210140tam,tam,WatsDe99,st_pct,57%,,,,,
player,201210140tam,tam,IrviCo99,pos,DT,,,,,
player,201210140tam,tam,IrviCo99,offense,0,,,,,
player,201210140tam,tam,IrviCo99,off_pct,0%,,,,,
player,201210140tam,tam,IrviCo99,defense,11,,,,,
player,201210140tam,tam,IrviCo99,def_pct,16%,,,,,
player,201210140tam,tam,IrviCo99,special_teams,3,,,,,
player,201210140tam,tam,IrviCo99,st_pct,11%,,,,,
player,201210140tam,tam,GrimCo99,pos,SS,,,,,
player,201210140tam,tam,GrimCo99,offense,0,,,,,
player,201210140tam,tam,GrimCo99,off_pct,0%,,,,,
player,201210140tam,tam,GrimCo99,defense,4,,,,,
player,201210140tam,tam,GrimCo99,def_pct,6%,,,,,
player,201210140tam,tam,GrimCo99,special_teams,18,,,,,
player,201210140tam,tam,GrimCo99,st_pct,64%,,,,,
player,201210140tam,tam,JohnLe03,pos,CB,,,,,
player,201210140tam,tam,JohnLe03,offense,0,,,,,
player,201210140tam,tam,JohnLe03,off_pct,0%,,,,,
player,201210140tam,tam,JohnLe03,defense,4,,,,,
player,201210140tam,tam,JohnLe03,def_pct,6%,,,,,
player,201210140tam,tam,JohnLe03,special_teams,10,,,,,
player,201210140tam,tam,JohnLe03,st_pct,36%,,,,,
player,201210140tam,tam,LewiMy99,pos,CB,,,,,
player,201210140tam,tam,LewiMy99,offense,0,,,,,
player,201210140tam,tam,LewiMy99,off_pct,0%,,,,,
player,201210140tam,tam,LewiMy99,defense,4,,,,,
player,201210140tam,tam,LewiMy99,def_pct,6%,,,,,
player,201210140tam,tam,LewiMy99,special_teams,5,,,,,
player,201210140tam,tam,LewiMy99,st_pct,18%,,,,,
player,201210140tam,tam,HaywAd98,pos,LB,,,,,
player,201210140tam,tam,HaywAd98,offense,0,,,,,
player,201210140tam,tam,HaywAd98,off_pct,0%,,,,,
player,201210140tam,tam,HaywAd98,defense,2,,,,,
player,201210140tam,tam,HaywAd98,def_pct,3%,,,,,
player,201210140tam,tam,HaywAd98,special_teams,18,,,,,
player,201210140tam,tam,HaywAd98,st_pct,64%,,,,,
player,201210140tam,tam,CutrJa00,pos,LB,,,,,
player,201210140tam,tam,CutrJa00,offense,0,,,,,
player,201210140tam,tam,CutrJa00,off_pct,0%,,,,,
player,201210140tam,tam,CutrJa00,defense,1,,,,,
player,201210140tam,tam,CutrJa00,def_pct,1%,,,,,
player,201210140tam,tam,CutrJa00,special_teams,17,,,,,
player,201210140tam,tam,CutrJa00,st_pct,61%,,,,,
player,201210140tam,tam,koenemic01,pos,P,,,,,
player,201210140tam,tam,koenemic01,offense,0,,,,,
player,201210140tam,tam,koenemic01,off_pct,0%,,,,,
player,201210140tam,tam,koenemic01,defense,0,,,,,
player,201210140tam,tam,koenemic01,def_pct,0%,,,,,
player,201210140tam,tam,koenemic01,special_teams,17,,,,,
player,201210140tam,tam,koenemic01,st_pct,61%,,,,,
player,201210140tam,tam,EconAn20,pos,LS,,,,,
player,201210140tam,tam,EconAn20,offense,0,,,,,
player,201210140tam,tam,EconAn20,off_pct,0%,,,,,
player,201210140tam,tam,EconAn20,defense,0,,,,,
player,201210140tam,tam,EconAn20,def_pct,0%,,,,,
player,201210140tam,tam,EconAn20,special_teams,10,,,,,
player,201210140tam,tam,EconAn20,st_pct,36%,,,,,
player,201210140tam,tam,TrueJe20,pos,T,,,,,
player,201210140tam,tam,TrueJe20,offense,0,,,,,
player,201210140tam,tam,TrueJe20,off_pct,0%,,,,,
player,201210140tam,tam,TrueJe20,defense,0,,,,,
player,201210140tam,tam,TrueJe20,def_pct,0%,,,,,
player,201210140tam,tam,TrueJe20,special_teams,7,,,,,
player,201210140tam,tam,TrueJe20,st_pct,25%,,,,,
player,201210140tam,tam,barthco01,pos,K,,,,,
player,201210140tam,tam,barthco01,offense,0,,,,,
player,201210140tam,tam,barthco01,off_pct,0%,,,,,
player,201210140tam,tam,barthco01,defense,0,,,,,
player,201210140tam,tam,barthco01,def_pct,0%,,,,,
player,201210140tam,tam,barthco01,special_teams,7,,,,,
player,201210140tam,tam,barthco01,st_pct,25%,,,,,
player,201210140tam,tam,LarsTe20,pos,G,,,,,
player,201210140tam,tam,LarsTe20,offense,0,,,,,
player,201210140tam,tam,LarsTe20,off_pct,0%,,,,,
player,201210140tam,tam,LarsTe20,defense,0,,,,,
player,201210140tam,tam,LarsTe20,def_pct,0%,,,,,
player,201210140tam,tam,LarsTe20,special_teams,7,,,,,
player,201210140tam,tam,LarsTe20,st_pct,25%,,,,,
player,201210140tam,tam,ParrRo00,pos,WR,,,,,
player,201210140tam,tam,ParrRo00,offense,0,,,,,
player,201210140tam,tam,ParrRo00,off_pct,0%,,,,,
player,201210140tam,tam,ParrRo00,defense,0,,,,,
player,201210140tam,tam,ParrRo00,def_pct,0%,,,,,
player,201210140tam,tam,ParrRo00,special_teams,6,,,,,
player,201210140tam,tam,ParrRo00,st_pct,21%,,,,,
player,201210140tam,kan,AlbeBr20,pos,T,,,,,
player,201210140tam,kan,AlbeBr20,offense,69,,,,,
player,201210140tam,kan,AlbeBr20,off_pct,100%,,,,,
player,201210140tam,kan,AlbeBr20,defense,0,,,,,
player,201210140tam,kan,AlbeBr20,def_pct,0%,,,,,
player,201210140tam,kan,AlbeBr20,special_teams,2,,,,,
player,201210140tam,kan,AlbeBr20,st_pct,7%,,,,,
player,201210140tam,kan,WinsEr20,pos,T,,,,,
player,201210140tam,kan,WinsEr20,offense,69,,,,,
player,201210140tam,kan,WinsEr20,off_pct,100%,,,,,
player,201210140tam,kan,WinsEr20,defense,0,,,,,
player,201210140tam,kan,WinsEr20,def_pct,0%,,,,,
player,201210140tam,kan,WinsEr20,special_teams,2,,,,,
player,201210140tam,kan,WinsEr20,st_pct,7%,,,,,
player,201210140tam,kan,AsamJo20,pos,G,,,,,
player,201210140tam,kan,AsamJo20,offense,69,,,,,
player,201210140tam,kan,AsamJo20,off_pct,100%,,,,,
player,201210140tam,kan,AsamJo20,defense,0,,,,,
player,201210140tam,kan,AsamJo20,def_pct,0%,,,,,
player,201210140tam,kan,AsamJo20,special_teams,2,,,,,
player,201210140tam,kan,AsamJo20,st_pct,7%,,,,,
player,201210140tam,kan,LiljRy20,pos,G,,,,,
player,201210140tam,kan,LiljRy20,offense,69,,,,,
player,201210140tam,kan,LiljRy20,off_pct,100%,,,,,
player,201210140tam,kan,LiljRy20,defense,0,,,,,
player,201210140tam,kan,LiljRy20,def_pct,0%,,,,,
player,201210140tam,kan,LiljRy20,special_teams,2,,,,,
player,201210140tam,kan,LiljRy20,st_pct,7%,,,,,
player,201210140tam,kan,AlleJe01,pos,G,,,,,
player,201210140tam,kan,AlleJe01,offense,69,,,,,
player,201210140tam,kan,AlleJe01,off_pct,100%,,,,,
player,201210140tam,kan,AlleJe01,defense,0,,,,,
player,201210140tam,kan,AlleJe01,def_pct,0%,,,,,
player,201210140tam,kan,AlleJe01,special_teams,2,,,,,
player,201210140tam,kan,AlleJe01,st_pct,7%,,,,,
player,201210140tam,kan,QuinBr00,pos,QB,,,,,
player,201210140tam,kan,QuinBr00,offense,69,,,,,
player,201210140tam,kan,QuinBr00,off_pct,100%,,,,,
player,201210140tam,kan,QuinBr00,defense,0,,,,,
player,201210140tam,kan,QuinBr00,def_pct,0%,,,,,
player,201210140tam,kan,QuinBr00,special_teams,0,,,,,
player,201210140tam,kan,QuinBr00,st_pct,0%,,,,,
player,201210140tam,kan,MoeaTo00,pos,TE,,,,,
player,201210140tam,kan,MoeaTo00,offense,65,,,,,
player,201210140tam,kan,MoeaTo00,off_pct,94%,,,,,
player,201210140tam,kan,MoeaTo00,defense,0,,,,,
player,201210140tam,kan,MoeaTo00,def_pct,0%,,,,,
player,201210140tam,kan,MoeaTo00,special_teams,0,,,,,
player,201210140tam,kan,MoeaTo00,st_pct,0%,,,,,
player,201210140tam,kan,BoweDw00,pos,WR,,,,,
player,201210140tam,kan,BoweDw00,offense,61,,,,,
player,201210140tam,kan,BoweDw00,off_pct,88%,,,,,
player,201210140tam,kan,BoweDw00,defense,0,,,,,
player,201210140tam,kan,BoweDw00,def_pct,0%,,,,,
player,201210140tam,kan,BoweDw00,special_teams,0,,,,,
player,201210140tam,kan,BoweDw00,st_pct,0%,,,,,
player,201210140tam,kan,BaldJo00,pos,WR,,,,,
player,201210140tam,kan,BaldJo00,offense,42,,,,,
player,201210140tam,kan,BaldJo00,off_pct,61%,,,,,
player,201210140tam,kan,BaldJo00,defense,0,,,,,
player,201210140tam,kan,BaldJo00,def_pct,0%,,,,,
player,201210140tam,kan,BaldJo00,special_teams,0,,,,,
player,201210140tam,kan,BaldJo00,st_pct,0%,,,,,
player,201210140tam,kan,ManeSt00,pos,TE,,,,,
