game,2012,16,20121223,201212230dal,nor,"New Orleans Saints",34,dal,"Dallas Cowboys",31
player,201212230dal,nor,AbduIs00,tackles_solo,3,,,,,
player,201212230dal,nor,AbduIs00,tackles_assists,2,,,,,
player,201212230dal,nor,AbduIs00,tackles_loss,0,,,,,
player,201212230dal,nor,AbduIs00,qb_hits,0,,,,,
player,201212230dal,nor,AbduIs00,fumbles_rec,0,,,,,
player,201212230dal,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,AbduIs00,fumbles_forced,0,,,,,
player,201212230dal,nor,LoftCu99,def_int,0,,,,,
player,201212230dal,nor,LoftCu99,def_int_yds,0,,,,,
player,201212230dal,nor,LoftCu99,def_int_td,0,,,,,
player,201212230dal,nor,LoftCu99,def_int_long,0,,,,,
player,201212230dal,nor,LoftCu99,pass_defended,0,,,,,
player,201212230dal,nor,LoftCu99,sacks,0.0,,,,,
player,201212230dal,nor,LoftCu99,tackles_combined,5,,,,,
player,201212230dal,nor,LoftCu99,tackles_solo,5,,,,,
player,201212230dal,nor,LoftCu99,tackles_assists,0,,,,,
player,201212230dal,nor,LoftCu99,tackles_loss,0,,,,,
player,201212230dal,nor,LoftCu99,qb_hits,0,,,,,
player,201212230dal,nor,LoftCu99,fumbles_rec,1,,,,,
player,201212230dal,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201212230dal,nor,LoftCu99,fumbles_forced,1,,,,,
player,201212230dal,nor,CasiJo99,def_int,0,,,,,
player,201212230dal,nor,CasiJo99,def_int_yds,0,,,,,
player,201212230dal,nor,CasiJo99,def_int_td,0,,,,,
player,201212230dal,nor,CasiJo99,def_int_long,0,,,,,
player,201212230dal,nor,CasiJo99,pass_defended,0,,,,,
player,201212230dal,nor,CasiJo99,sacks,0.0,,,,,
player,201212230dal,nor,CasiJo99,tackles_combined,3,,,,,
player,201212230dal,nor,CasiJo99,tackles_solo,2,,,,,
player,201212230dal,nor,CasiJo99,tackles_assists,1,,,,,
player,201212230dal,nor,CasiJo99,tackles_loss,0,,,,,
player,201212230dal,nor,CasiJo99,qb_hits,0,,,,,
player,201212230dal,nor,CasiJo99,fumbles_rec,0,,,,,
player,201212230dal,nor,CasiJo99,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,CasiJo99,fumbles_rec_td,0,,,,,
player,201212230dal,nor,CasiJo99,fumbles_forced,0,,,,,
player,201212230dal,nor,HawtDa20,def_int,0,,,,,
player,201212230dal,nor,HawtDa20,def_int_yds,0,,,,,
player,201212230dal,nor,HawtDa20,def_int_td,0,,,,,
player,201212230dal,nor,HawtDa20,def_int_long,0,,,,,
player,201212230dal,nor,HawtDa20,pass_defended,0,,,,,
player,201212230dal,nor,HawtDa20,sacks,0.0,,,,,
player,201212230dal,nor,HawtDa20,tackles_combined,3,,,,,
player,201212230dal,nor,HawtDa20,tackles_solo,3,,,,,
player,201212230dal,nor,HawtDa20,tackles_assists,0,,,,,
player,201212230dal,nor,HawtDa20,tackles_loss,0,,,,,
player,201212230dal,nor,HawtDa20,qb_hits,0,,,,,
player,201212230dal,nor,HawtDa20,fumbles_rec,0,,,,,
player,201212230dal,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201212230dal,nor,HawtDa20,fumbles_forced,0,,,,,
player,201212230dal,nor,PatrJo00,def_int,0,,,,,
player,201212230dal,nor,PatrJo00,def_int_yds,0,,,,,
player,201212230dal,nor,PatrJo00,def_int_td,0,,,,,
player,201212230dal,nor,PatrJo00,def_int_long,0,,,,,
player,201212230dal,nor,PatrJo00,pass_defended,1,,,,,
player,201212230dal,nor,PatrJo00,sacks,0.0,,,,,
player,201212230dal,nor,PatrJo00,tackles_combined,3,,,,,
player,201212230dal,nor,PatrJo00,tackles_solo,2,,,,,
player,201212230dal,nor,PatrJo00,tackles_assists,1,,,,,
player,201212230dal,nor,PatrJo00,tackles_loss,0,,,,,
player,201212230dal,nor,PatrJo00,qb_hits,0,,,,,
player,201212230dal,nor,PatrJo00,fumbles_rec,0,,,,,
player,201212230dal,nor,PatrJo00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,PatrJo00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,PatrJo00,fumbles_forced,0,,,,,
player,201212230dal,nor,HarpRo21,def_int,0,,,,,
player,201212230dal,nor,HarpRo21,def_int_yds,0,,,,,
player,201212230dal,nor,HarpRo21,def_int_td,0,,,,,
player,201212230dal,nor,HarpRo21,def_int_long,0,,,,,
player,201212230dal,nor,HarpRo21,pass_defended,0,,,,,
player,201212230dal,nor,HarpRo21,sacks,0.0,,,,,
player,201212230dal,nor,HarpRo21,tackles_combined,2,,,,,
player,201212230dal,nor,HarpRo21,tackles_solo,1,,,,,
player,201212230dal,nor,HarpRo21,tackles_assists,1,,,,,
player,201212230dal,nor,HarpRo21,tackles_loss,0,,,,,
player,201212230dal,nor,HarpRo21,qb_hits,0,,,,,
player,201212230dal,nor,HarpRo21,fumbles_rec,0,,,,,
player,201212230dal,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201212230dal,nor,HarpRo21,fumbles_forced,0,,,,,
player,201212230dal,nor,JordCa00,def_int,0,,,,,
player,201212230dal,nor,JordCa00,def_int_yds,0,,,,,
player,201212230dal,nor,JordCa00,def_int_td,0,,,,,
player,201212230dal,nor,JordCa00,def_int_long,0,,,,,
player,201212230dal,nor,JordCa00,pass_defended,1,,,,,
player,201212230dal,nor,JordCa00,sacks,0.0,,,,,
player,201212230dal,nor,JordCa00,tackles_combined,2,,,,,
player,201212230dal,nor,JordCa00,tackles_solo,2,,,,,
player,201212230dal,nor,JordCa00,tackles_assists,0,,,,,
player,201212230dal,nor,JordCa00,tackles_loss,1,,,,,
player,201212230dal,nor,JordCa00,qb_hits,0,,,,,
player,201212230dal,nor,JordCa00,fumbles_rec,0,,,,,
player,201212230dal,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,JordCa00,fumbles_forced,0,,,,,
player,201212230dal,nor,BushRa00,def_int,0,,,,,
player,201212230dal,nor,BushRa00,def_int_yds,0,,,,,
player,201212230dal,nor,BushRa00,def_int_td,0,,,,,
player,201212230dal,nor,BushRa00,def_int_long,0,,,,,
player,201212230dal,nor,BushRa00,pass_defended,0,,,,,
player,201212230dal,nor,BushRa00,sacks,0.0,,,,,
player,201212230dal,nor,BushRa00,tackles_combined,1,,,,,
player,201212230dal,nor,BushRa00,tackles_solo,0,,,,,
player,201212230dal,nor,BushRa00,tackles_assists,1,,,,,
player,201212230dal,nor,BushRa00,tackles_loss,0,,,,,
player,201212230dal,nor,BushRa00,qb_hits,0,,,,,
player,201212230dal,nor,BushRa00,fumbles_rec,0,,,,,
player,201212230dal,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,BushRa00,fumbles_forced,0,,,,,
player,201212230dal,nor,CadeTr00,def_int,0,,,,,
player,201212230dal,nor,CadeTr00,def_int_yds,0,,,,,
player,201212230dal,nor,CadeTr00,def_int_td,0,,,,,
player,201212230dal,nor,CadeTr00,def_int_long,0,,,,,
player,201212230dal,nor,CadeTr00,pass_defended,0,,,,,
player,201212230dal,nor,CadeTr00,sacks,0.0,,,,,
player,201212230dal,nor,CadeTr00,tackles_combined,1,,,,,
player,201212230dal,nor,CadeTr00,tackles_solo,1,,,,,
player,201212230dal,nor,CadeTr00,tackles_assists,0,,,,,
player,201212230dal,nor,CadeTr00,tackles_loss,0,,,,,
player,201212230dal,nor,CadeTr00,qb_hits,0,,,,,
player,201212230dal,nor,CadeTr00,fumbles_rec,0,,,,,
player,201212230dal,nor,CadeTr00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,CadeTr00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,CadeTr00,fumbles_forced,0,,,,,
player,201212230dal,nor,GreeJa22,def_int,0,,,,,
player,201212230dal,nor,GreeJa22,def_int_yds,0,,,,,
player,201212230dal,nor,GreeJa22,def_int_td,0,,,,,
player,201212230dal,nor,GreeJa22,def_int_long,0,,,,,
player,201212230dal,nor,GreeJa22,pass_defended,0,,,,,
player,201212230dal,nor,GreeJa22,sacks,0.0,,,,,
player,201212230dal,nor,GreeJa22,tackles_combined,1,,,,,
player,201212230dal,nor,GreeJa22,tackles_solo,1,,,,,
player,201212230dal,nor,GreeJa22,tackles_assists,0,,,,,
player,201212230dal,nor,GreeJa22,tackles_loss,0,,,,,
player,201212230dal,nor,GreeJa22,qb_hits,0,,,,,
player,201212230dal,nor,GreeJa22,fumbles_rec,0,,,,,
player,201212230dal,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201212230dal,nor,GreeJa22,fumbles_forced,0,,,,,
player,201212230dal,nor,HerrWi99,def_int,0,,,,,
player,201212230dal,nor,HerrWi99,def_int_yds,0,,,,,
player,201212230dal,nor,HerrWi99,def_int_td,0,,,,,
player,201212230dal,nor,HerrWi99,def_int_long,0,,,,,
player,201212230dal,nor,HerrWi99,pass_defended,0,,,,,
player,201212230dal,nor,HerrWi99,sacks,0.0,,,,,
player,201212230dal,nor,HerrWi99,tackles_combined,1,,,,,
player,201212230dal,nor,HerrWi99,tackles_solo,1,,,,,
player,201212230dal,nor,HerrWi99,tackles_assists,0,,,,,
player,201212230dal,nor,HerrWi99,tackles_loss,0,,,,,
player,201212230dal,nor,HerrWi99,qb_hits,0,,,,,
player,201212230dal,nor,HerrWi99,fumbles_rec,0,,,,,
player,201212230dal,nor,HerrWi99,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,HerrWi99,fumbles_rec_td,0,,,,,
player,201212230dal,nor,HerrWi99,fumbles_forced,0,,,,,
player,201212230dal,nor,HumbRa00,def_int,0,,,,,
player,201212230dal,nor,HumbRa00,def_int_yds,0,,,,,
player,201212230dal,nor,HumbRa00,def_int_td,0,,,,,
player,201212230dal,nor,HumbRa00,def_int_long,0,,,,,
player,201212230dal,nor,HumbRa00,pass_defended,0,,,,,
player,201212230dal,nor,HumbRa00,sacks,0.0,,,,,
player,201212230dal,nor,HumbRa00,tackles_combined,1,,,,,
player,201212230dal,nor,HumbRa00,tackles_solo,1,,,,,
player,201212230dal,nor,HumbRa00,tackles_assists,0,,,,,
player,201212230dal,nor,HumbRa00,tackles_loss,0,,,,,
player,201212230dal,nor,HumbRa00,qb_hits,0,,,,,
player,201212230dal,nor,HumbRa00,fumbles_rec,0,,,,,
player,201212230dal,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,HumbRa00,fumbles_forced,0,,,,,
player,201212230dal,nor,VilmJo99,def_int,0,,,,,
player,201212230dal,nor,VilmJo99,def_int_yds,0,,,,,
player,201212230dal,nor,VilmJo99,def_int_td,0,,,,,
player,201212230dal,nor,VilmJo99,def_int_long,0,,,,,
player,201212230dal,nor,VilmJo99,pass_defended,0,,,,,
player,201212230dal,nor,VilmJo99,sacks,0.0,,,,,
player,201212230dal,nor,VilmJo99,tackles_combined,1,,,,,
player,201212230dal,nor,VilmJo99,tackles_solo,1,,,,,
player,201212230dal,nor,VilmJo99,tackles_assists,0,,,,,
player,201212230dal,nor,VilmJo99,tackles_loss,0,,,,,
player,201212230dal,nor,VilmJo99,qb_hits,0,,,,,
player,201212230dal,nor,VilmJo99,fumbles_rec,0,,,,,
player,201212230dal,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201212230dal,nor,VilmJo99,fumbles_forced,0,,,,,
player,201212230dal,nor,WilsMa01,def_int,0,,,,,
player,201212230dal,nor,WilsMa01,def_int_yds,0,,,,,
player,201212230dal,nor,WilsMa01,def_int_td,0,,,,,
player,201212230dal,nor,WilsMa01,def_int_long,0,,,,,
player,201212230dal,nor,WilsMa01,pass_defended,0,,,,,
player,201212230dal,nor,WilsMa01,sacks,0.0,,,,,
player,201212230dal,nor,WilsMa01,tackles_combined,1,,,,,
player,201212230dal,nor,WilsMa01,tackles_solo,1,,,,,
player,201212230dal,nor,WilsMa01,tackles_assists,0,,,,,
player,201212230dal,nor,WilsMa01,tackles_loss,0,,,,,
player,201212230dal,nor,WilsMa01,qb_hits,0,,,,,
player,201212230dal,nor,WilsMa01,fumbles_rec,0,,,,,
player,201212230dal,nor,WilsMa01,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,WilsMa01,fumbles_rec_td,0,,,,,
player,201212230dal,nor,WilsMa01,fumbles_forced,0,,,,,
player,201212230dal,nor,GrahJi00,def_int,0,,,,,
player,201212230dal,nor,GrahJi00,def_int_yds,0,,,,,
player,201212230dal,nor,GrahJi00,def_int_td,0,,,,,
player,201212230dal,nor,GrahJi00,def_int_long,0,,,,,
player,201212230dal,nor,GrahJi00,pass_defended,0,,,,,
player,201212230dal,nor,GrahJi00,sacks,0.0,,,,,
player,201212230dal,nor,GrahJi00,tackles_combined,0,,,,,
player,201212230dal,nor,GrahJi00,tackles_solo,0,,,,,
player,201212230dal,nor,GrahJi00,tackles_assists,0,,,,,
player,201212230dal,nor,GrahJi00,tackles_loss,,,,,,
player,201212230dal,nor,GrahJi00,qb_hits,,,,,,
player,201212230dal,nor,GrahJi00,fumbles_rec,1,,,,,
player,201212230dal,nor,GrahJi00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,GrahJi00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,GrahJi00,fumbles_forced,0,,,,,
player,201212230dal,nor,ElliSe99,def_int,,,,,,
player,201212230dal,nor,ElliSe99,def_int_yds,,,,,,
player,201212230dal,nor,ElliSe99,def_int_td,,,,,,
player,201212230dal,nor,ElliSe99,def_int_long,,,,,,
player,201212230dal,nor,ElliSe99,pass_defended,0,,,,,
player,201212230dal,nor,ElliSe99,sacks,0.0,,,,,
player,201212230dal,nor,ElliSe99,tackles_combined,0,,,,,
player,201212230dal,nor,ElliSe99,tackles_solo,0,,,,,
player,201212230dal,nor,ElliSe99,tackles_assists,0,,,,,
player,201212230dal,nor,ElliSe99,tackles_loss,0,,,,,
player,201212230dal,nor,ElliSe99,qb_hits,1,,,,,
player,201212230dal,nor,ElliSe99,fumbles_rec,0,,,,,
player,201212230dal,nor,ElliSe99,fumbles_rec_yds,,,,,,
player,201212230dal,nor,ElliSe99,fumbles_rec_td,,,,,,
player,201212230dal,nor,ElliSe99,fumbles_forced,0,,,,,
player,201212230dal,nor,SmitWi99,def_int,,,,,,
player,201212230dal,nor,SmitWi99,def_int_yds,,,,,,
player,201212230dal,nor,SmitWi99,def_int_td,,,,,,
player,201212230dal,nor,SmitWi99,def_int_long,,,,,,
player,201212230dal,nor,SmitWi99,pass_defended,0,,,,,
player,201212230dal,nor,SmitWi99,sacks,0.0,,,,,
player,201212230dal,nor,SmitWi99,tackles_combined,0,,,,,
player,201212230dal,nor,SmitWi99,tackles_solo,0,,,,,
player,201212230dal,nor,SmitWi99,tackles_assists,0,,,,,
player,201212230dal,nor,SmitWi99,tackles_loss,0,,,,,
player,201212230dal,nor,SmitWi99,qb_hits,1,,,,,
player,201212230dal,nor,SmitWi99,fumbles_rec,0,,,,,
player,201212230dal,nor,SmitWi99,fumbles_rec_yds,,,,,,
player,201212230dal,nor,SmitWi99,fumbles_rec_td,,,,,,
player,201212230dal,nor,SmitWi99,fumbles_forced,0,,,,,
player,201212230dal,dal,ConnDa99,def_int,0,,,,,
player,201212230dal,dal,ConnDa99,def_int_yds,0,,,,,
player,201212230dal,dal,ConnDa99,def_int_td,0,,,,,
player,201212230dal,dal,ConnDa99,def_int_long,0,,,,,
player,201212230dal,dal,ConnDa99,pass_defended,0,,,,,
player,201212230dal,dal,ConnDa99,sacks,0.0,,,,,
player,201212230dal,dal,ConnDa99,tackles_combined,11,,,,,
player,201212230dal,dal,ConnDa99,tackles_solo,7,,,,,
player,201212230dal,dal,ConnDa99,tackles_assists,4,,,,,
player,201212230dal,dal,ConnDa99,tackles_loss,1,,,,,
player,201212230dal,dal,ConnDa99,qb_hits,0,,,,,
player,201212230dal,dal,ConnDa99,fumbles_rec,0,,,,,
player,201212230dal,dal,ConnDa99,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,ConnDa99,fumbles_rec_td,0,,,,,
player,201212230dal,dal,ConnDa99,fumbles_forced,0,,,,,
player,201212230dal,dal,ClaiMo00,def_int,0,,,,,
player,201212230dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201212230dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201212230dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201212230dal,dal,ClaiMo00,pass_defended,2,,,,,
player,201212230dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201212230dal,dal,ClaiMo00,tackles_combined,10,,,,,
player,201212230dal,dal,ClaiMo00,tackles_solo,9,,,,,
player,201212230dal,dal,ClaiMo00,tackles_assists,1,,,,,
player,201212230dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201212230dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201212230dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201212230dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201212230dal,dal,ClaiMo00,fumbles_forced,1,,,,,
player,201212230dal,dal,SpenAn99,def_int,0,,,,,
player,201212230dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201212230dal,dal,SpenAn99,def_int_td,0,,,,,
player,201212230dal,dal,SpenAn99,def_int_long,0,,,,,
player,201212230dal,dal,SpenAn99,pass_defended,0,,,,,
player,201212230dal,dal,SpenAn99,sacks,0.0,,,,,
player,201212230dal,dal,SpenAn99,tackles_combined,7,,,,,
player,201212230dal,dal,SpenAn99,tackles_solo,4,,,,,
player,201212230dal,dal,SpenAn99,tackles_assists,3,,,,,
player,201212230dal,dal,SpenAn99,tackles_loss,1,,,,,
player,201212230dal,dal,SpenAn99,qb_hits,0,,,,,
player,201212230dal,dal,SpenAn99,fumbles_rec,0,,,,,
player,201212230dal,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201212230dal,dal,SpenAn99,fumbles_forced,0,,,,,
player,201212230dal,dal,CarrBr99,def_int,0,,,,,
player,201212230dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201212230dal,dal,CarrBr99,def_int_td,0,,,,,
player,201212230dal,dal,CarrBr99,def_int_long,0,,,,,
player,201212230dal,dal,CarrBr99,pass_defended,0,,,,,
player,201212230dal,dal,CarrBr99,sacks,0.0,,,,,
player,201212230dal,dal,CarrBr99,tackles_combined,6,,,,,
player,201212230dal,dal,CarrBr99,tackles_solo,5,,,,,
player,201212230dal,dal,CarrBr99,tackles_assists,1,,,,,
player,201212230dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201212230dal,dal,CarrBr99,qb_hits,0,,,,,
player,201212230dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201212230dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201212230dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201212230dal,dal,HatcJa20,def_int,0,,,,,
player,201212230dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201212230dal,dal,HatcJa20,def_int_td,0,,,,,
player,201212230dal,dal,HatcJa20,def_int_long,0,,,,,
player,201212230dal,dal,HatcJa20,pass_defended,1,,,,,
player,201212230dal,dal,HatcJa20,sacks,0.0,,,,,
player,201212230dal,dal,HatcJa20,tackles_combined,6,,,,,
player,201212230dal,dal,HatcJa20,tackles_solo,5,,,,,
player,201212230dal,dal,HatcJa20,tackles_assists,1,,,,,
player,201212230dal,dal,HatcJa20,tackles_loss,1,,,,,
player,201212230dal,dal,HatcJa20,qb_hits,0,,,,,
player,201212230dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201212230dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201212230dal,dal,HatcJa20,fumbles_forced,0,,,,,
player,201212230dal,dal,AlbrAl00,def_int,0,,,,,
player,201212230dal,dal,AlbrAl00,def_int_yds,0,,,,,
player,201212230dal,dal,AlbrAl00,def_int_td,0,,,,,
player,201212230dal,dal,AlbrAl00,def_int_long,0,,,,,
player,201212230dal,dal,AlbrAl00,pass_defended,0,,,,,
player,201212230dal,dal,AlbrAl00,sacks,0.0,,,,,
player,201212230dal,dal,AlbrAl00,tackles_combined,5,,,,,
player,201212230dal,dal,AlbrAl00,tackles_solo,4,,,,,
player,201212230dal,dal,AlbrAl00,tackles_assists,1,,,,,
player,201212230dal,dal,AlbrAl00,tackles_loss,0,,,,,
player,201212230dal,dal,AlbrAl00,qb_hits,0,,,,,
player,201212230dal,dal,AlbrAl00,fumbles_rec,0,,,,,
player,201212230dal,dal,AlbrAl00,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,AlbrAl00,fumbles_rec_td,0,,,,,
player,201212230dal,dal,AlbrAl00,fumbles_forced,0,,,,,
player,201212230dal,dal,ButlVi99,def_int,0,,,,,
player,201212230dal,dal,ButlVi99,def_int_yds,0,,,,,
player,201212230dal,dal,ButlVi99,def_int_td,0,,,,,
player,201212230dal,dal,ButlVi99,def_int_long,0,,,,,
player,201212230dal,dal,ButlVi99,pass_defended,0,,,,,
player,201212230dal,dal,ButlVi99,sacks,0.0,,,,,
player,201212230dal,dal,ButlVi99,tackles_combined,5,,,,,
player,201212230dal,dal,ButlVi99,tackles_solo,4,,,,,
player,201212230dal,dal,ButlVi99,tackles_assists,1,,,,,
player,201212230dal,dal,ButlVi99,tackles_loss,1,,,,,
player,201212230dal,dal,ButlVi99,qb_hits,0,,,,,
player,201212230dal,dal,ButlVi99,fumbles_rec,0,,,,,
player,201212230dal,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201212230dal,dal,ButlVi99,fumbles_forced,0,,,,,
player,201212230dal,dal,PoppBr20,def_int,0,,,,,
player,201212230dal,dal,PoppBr20,def_int_yds,0,,,,,
player,201212230dal,dal,PoppBr20,def_int_td,0,,,,,
player,201212230dal,dal,PoppBr20,def_int_long,0,,,,,
player,201212230dal,dal,PoppBr20,pass_defended,1,,,,,
player,201212230dal,dal,PoppBr20,sacks,0.0,,,,,
player,201212230dal,dal,PoppBr20,tackles_combined,5,,,,,
player,201212230dal,dal,PoppBr20,tackles_solo,3,,,,,
player,201212230dal,dal,PoppBr20,tackles_assists,2,,,,,
player,201212230dal,dal,PoppBr20,tackles_loss,0,,,,,
player,201212230dal,dal,PoppBr20,qb_hits,0,,,,,
player,201212230dal,dal,PoppBr20,fumbles_rec,0,,,,,
player,201212230dal,dal,PoppBr20,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,PoppBr20,fumbles_rec_td,0,,,,,
player,201212230dal,dal,PoppBr20,fumbles_forced,0,,,,,
player,201212230dal,dal,SensGe20,def_int,0,,,,,
player,201212230dal,dal,SensGe20,def_int_yds,0,,,,,
player,201212230dal,dal,SensGe20,def_int_td,0,,,,,
player,201212230dal,dal,SensGe20,def_int_long,0,,,,,
player,201212230dal,dal,SensGe20,pass_defended,1,,,,,
player,201212230dal,dal,SensGe20,sacks,0.0,,,,,
player,201212230dal,dal,SensGe20,tackles_combined,5,,,,,
player,201212230dal,dal,SensGe20,tackles_solo,4,,,,,
player,201212230dal,dal,SensGe20,tackles_assists,1,,,,,
player,201212230dal,dal,SensGe20,tackles_loss,0,,,,,
player,201212230dal,dal,SensGe20,qb_hits,0,,,,,
player,201212230dal,dal,SensGe20,fumbles_rec,0,,,,,
player,201212230dal,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201212230dal,dal,SensGe20,fumbles_forced,0,,,,,
player,201212230dal,dal,PeprCh20,def_int,0,,,,,
player,201212230dal,dal,PeprCh20,def_int_yds,0,,,,,
player,201212230dal,dal,PeprCh20,def_int_td,0,,,,,
player,201212230dal,dal,PeprCh20,def_int_long,0,,,,,
player,201212230dal,dal,PeprCh20,pass_defended,0,,,,,
player,201212230dal,dal,PeprCh20,sacks,0.0,,,,,
player,201212230dal,dal,PeprCh20,tackles_combined,4,,,,,
player,201212230dal,dal,PeprCh20,tackles_solo,3,,,,,
player,201212230dal,dal,PeprCh20,tackles_assists,1,,,,,
player,201212230dal,dal,PeprCh20,tackles_loss,0,,,,,
player,201212230dal,dal,PeprCh20,qb_hits,0,,,,,
player,201212230dal,dal,PeprCh20,fumbles_rec,0,,,,,
player,201212230dal,dal,PeprCh20,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,PeprCh20,fumbles_rec_td,0,,,,,
player,201212230dal,dal,PeprCh20,fumbles_forced,0,,,,,
player,201212230dal,dal,FramEr99,def_int,0,,,,,
player,201212230dal,dal,FramEr99,def_int_yds,0,,,,,
player,201212230dal,dal,FramEr99,def_int_td,0,,,,,
player,201212230dal,dal,FramEr99,def_int_long,0,,,,,
player,201212230dal,dal,FramEr99,pass_defended,1,,,,,
player,201212230dal,dal,FramEr99,sacks,0.0,,,,,
player,201212230dal,dal,FramEr99,tackles_combined,3,,,,,
player,201212230dal,dal,FramEr99,tackles_solo,3,,,,,
player,201212230dal,dal,FramEr99,tackles_assists,0,,,,,
player,201212230dal,dal,FramEr99,tackles_loss,0,,,,,
player,201212230dal,dal,FramEr99,qb_hits,0,,,,,
player,201212230dal,dal,FramEr99,fumbles_rec,0,,,,,
player,201212230dal,dal,FramEr99,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,FramEr99,fumbles_rec_td,0,,,,,
player,201212230dal,dal,FramEr99,fumbles_forced,0,,,,,
player,201212230dal,dal,LissSe99,def_int,0,,,,,
player,201212230dal,dal,LissSe99,def_int_yds,0,,,,,
player,201212230dal,dal,LissSe99,def_int_td,0,,,,,
player,201212230dal,dal,LissSe99,def_int_long,0,,,,,
player,201212230dal,dal,LissSe99,pass_defended,0,,,,,
player,201212230dal,dal,LissSe99,sacks,0.0,,,,,
player,201212230dal,dal,LissSe99,tackles_combined,3,,,,,
player,201212230dal,dal,LissSe99,tackles_solo,1,,,,,
player,201212230dal,dal,LissSe99,tackles_assists,2,,,,,
player,201212230dal,dal,LissSe99,tackles_loss,0,,,,,
player,201212230dal,dal,LissSe99,qb_hits,0,,,,,
player,201212230dal,dal,LissSe99,fumbles_rec,0,,,,,
player,201212230dal,dal,LissSe99,fumbles_rec_yds,0,,,,,
player,201212230dal,dal,LissSe99,fumbles_rec_td,0,,,,,
player,201212230dal,dal,LissSe99,fumbles_forced,0,,,,,
player,201212230dal,dal,SimsEr20,def_int,0,,,,,
player,201212230dal,dal,SimsEr20,def_int_yds,0,,,,,
player,201212230dal,dal,SimsEr20,def_int_td,0,,,,,
player,201212230dal,dal,SimsEr20,def_int_long,0,,,,,
player,201212230dal,dal,SimsEr20,pass_defended,0,,,,,
player,201212230dal,dal,SimsEr20,sacks,0.0,,,,,
player,201212230dal,dal,SimsEr20,tackles_combined,3,,,,,
player,201212230dal,dal,SimsEr20,tackles_solo,2,,,,,
