game,2012,2,20120916,201209160sea,dal,"Dallas Cowboys",7,sea,"Seattle Seahawks",27
player,201209160sea,sea,BranAl99,tackles_loss,0,,,,,
player,201209160sea,sea,BranAl99,qb_hits,1,,,,,
player,201209160sea,sea,BranAl99,fumbles_rec,0,,,,,
player,201209160sea,sea,BranAl99,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,BranAl99,fumbles_rec_td,0,,,,,
player,201209160sea,sea,BranAl99,fumbles_forced,0,,,,,
player,201209160sea,sea,BryaRe99,def_int,0,,,,,
player,201209160sea,sea,BryaRe99,def_int_yds,0,,,,,
player,201209160sea,sea,BryaRe99,def_int_td,0,,,,,
player,201209160sea,sea,BryaRe99,def_int_long,0,,,,,
player,201209160sea,sea,BryaRe99,pass_defended,0,,,,,
player,201209160sea,sea,BryaRe99,sacks,0.0,,,,,
player,201209160sea,sea,BryaRe99,tackles_combined,2,,,,,
player,201209160sea,sea,BryaRe99,tackles_solo,2,,,,,
player,201209160sea,sea,BryaRe99,tackles_assists,0,,,,,
player,201209160sea,sea,BryaRe99,tackles_loss,0,,,,,
player,201209160sea,sea,BryaRe99,qb_hits,0,,,,,
player,201209160sea,sea,BryaRe99,fumbles_rec,0,,,,,
player,201209160sea,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201209160sea,sea,BryaRe99,fumbles_forced,0,,,,,
player,201209160sea,sea,MebaBr99,def_int,0,,,,,
player,201209160sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201209160sea,sea,MebaBr99,def_int_td,0,,,,,
player,201209160sea,sea,MebaBr99,def_int_long,0,,,,,
player,201209160sea,sea,MebaBr99,pass_defended,0,,,,,
player,201209160sea,sea,MebaBr99,sacks,0.0,,,,,
player,201209160sea,sea,MebaBr99,tackles_combined,2,,,,,
player,201209160sea,sea,MebaBr99,tackles_solo,0,,,,,
player,201209160sea,sea,MebaBr99,tackles_assists,2,,,,,
player,201209160sea,sea,MebaBr99,tackles_loss,0,,,,,
player,201209160sea,sea,MebaBr99,qb_hits,0,,,,,
player,201209160sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201209160sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201209160sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201209160sea,sea,ClemCh23,def_int,0,,,,,
player,201209160sea,sea,ClemCh23,def_int_yds,0,,,,,
player,201209160sea,sea,ClemCh23,def_int_td,0,,,,,
player,201209160sea,sea,ClemCh23,def_int_long,0,,,,,
player,201209160sea,sea,ClemCh23,pass_defended,2,,,,,
player,201209160sea,sea,ClemCh23,sacks,0.0,,,,,
player,201209160sea,sea,ClemCh23,tackles_combined,1,,,,,
player,201209160sea,sea,ClemCh23,tackles_solo,0,,,,,
player,201209160sea,sea,ClemCh23,tackles_assists,1,,,,,
player,201209160sea,sea,ClemCh23,tackles_loss,0,,,,,
player,201209160sea,sea,ClemCh23,qb_hits,1,,,,,
player,201209160sea,sea,ClemCh23,fumbles_rec,0,,,,,
player,201209160sea,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201209160sea,sea,ClemCh23,fumbles_forced,0,,,,,
player,201209160sea,sea,FarwHe20,def_int,0,,,,,
player,201209160sea,sea,FarwHe20,def_int_yds,0,,,,,
player,201209160sea,sea,FarwHe20,def_int_td,0,,,,,
player,201209160sea,sea,FarwHe20,def_int_long,0,,,,,
player,201209160sea,sea,FarwHe20,pass_defended,0,,,,,
player,201209160sea,sea,FarwHe20,sacks,0.0,,,,,
player,201209160sea,sea,FarwHe20,tackles_combined,1,,,,,
player,201209160sea,sea,FarwHe20,tackles_solo,0,,,,,
player,201209160sea,sea,FarwHe20,tackles_assists,1,,,,,
player,201209160sea,sea,FarwHe20,tackles_loss,0,,,,,
player,201209160sea,sea,FarwHe20,qb_hits,0,,,,,
player,201209160sea,sea,FarwHe20,fumbles_rec,0,,,,,
player,201209160sea,sea,FarwHe20,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,FarwHe20,fumbles_rec_td,0,,,,,
player,201209160sea,sea,FarwHe20,fumbles_forced,0,,,,,
player,201209160sea,sea,MaxwBy00,def_int,0,,,,,
player,201209160sea,sea,MaxwBy00,def_int_yds,0,,,,,
player,201209160sea,sea,MaxwBy00,def_int_td,0,,,,,
player,201209160sea,sea,MaxwBy00,def_int_long,0,,,,,
player,201209160sea,sea,MaxwBy00,pass_defended,0,,,,,
player,201209160sea,sea,MaxwBy00,sacks,0.0,,,,,
player,201209160sea,sea,MaxwBy00,tackles_combined,1,,,,,
player,201209160sea,sea,MaxwBy00,tackles_solo,1,,,,,
player,201209160sea,sea,MaxwBy00,tackles_assists,0,,,,,
player,201209160sea,sea,MaxwBy00,tackles_loss,0,,,,,
player,201209160sea,sea,MaxwBy00,qb_hits,0,,,,,
player,201209160sea,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201209160sea,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201209160sea,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201209160sea,sea,ObomBe00,def_int,0,,,,,
player,201209160sea,sea,ObomBe00,def_int_yds,0,,,,,
player,201209160sea,sea,ObomBe00,def_int_td,0,,,,,
player,201209160sea,sea,ObomBe00,def_int_long,0,,,,,
player,201209160sea,sea,ObomBe00,pass_defended,0,,,,,
player,201209160sea,sea,ObomBe00,sacks,0.0,,,,,
player,201209160sea,sea,ObomBe00,tackles_combined,1,,,,,
player,201209160sea,sea,ObomBe00,tackles_solo,1,,,,,
player,201209160sea,sea,ObomBe00,tackles_assists,0,,,,,
player,201209160sea,sea,ObomBe00,tackles_loss,0,,,,,
player,201209160sea,sea,ObomBe00,qb_hits,0,,,,,
player,201209160sea,sea,ObomBe00,fumbles_rec,0,,,,,
player,201209160sea,sea,ObomBe00,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,ObomBe00,fumbles_rec_td,0,,,,,
player,201209160sea,sea,ObomBe00,fumbles_forced,0,,,,,
player,201209160sea,sea,TrufMa20,def_int,0,,,,,
player,201209160sea,sea,TrufMa20,def_int_yds,0,,,,,
player,201209160sea,sea,TrufMa20,def_int_td,0,,,,,
player,201209160sea,sea,TrufMa20,def_int_long,0,,,,,
player,201209160sea,sea,TrufMa20,pass_defended,0,,,,,
player,201209160sea,sea,TrufMa20,sacks,0.0,,,,,
player,201209160sea,sea,TrufMa20,tackles_combined,1,,,,,
player,201209160sea,sea,TrufMa20,tackles_solo,1,,,,,
player,201209160sea,sea,TrufMa20,tackles_assists,0,,,,,
player,201209160sea,sea,TrufMa20,tackles_loss,0,,,,,
player,201209160sea,sea,TrufMa20,qb_hits,0,,,,,
player,201209160sea,sea,TrufMa20,fumbles_rec,0,,,,,
player,201209160sea,sea,TrufMa20,fumbles_rec_yds,0,,,,,
player,201209160sea,sea,TrufMa20,fumbles_rec_td,0,,,,,
player,201209160sea,sea,TrufMa20,fumbles_forced,0,,,,,
player,201209160sea,sea,MaraCh99,def_int,,,,,,
player,201209160sea,sea,MaraCh99,def_int_yds,,,,,,
player,201209160sea,sea,MaraCh99,def_int_td,,,,,,
player,201209160sea,sea,MaraCh99,def_int_long,,,,,,
player,201209160sea,sea,MaraCh99,pass_defended,0,,,,,
player,201209160sea,sea,MaraCh99,sacks,0.0,,,,,
player,201209160sea,sea,MaraCh99,tackles_combined,0,,,,,
player,201209160sea,sea,MaraCh99,tackles_solo,0,,,,,
player,201209160sea,sea,MaraCh99,tackles_assists,0,,,,,
player,201209160sea,sea,MaraCh99,tackles_loss,0,,,,,
player,201209160sea,sea,MaraCh99,qb_hits,1,,,,,
player,201209160sea,sea,MaraCh99,fumbles_rec,0,,,,,
player,201209160sea,sea,MaraCh99,fumbles_rec_yds,,,,,,
player,201209160sea,sea,MaraCh99,fumbles_rec_td,,,,,,
player,201209160sea,sea,MaraCh99,fumbles_forced,0,,,,,
player,201209160sea,dal,BryaDe01,kick_ret,0,,,,,
player,201209160sea,dal,BryaDe01,kick_ret_yds,0,,,,,
player,201209160sea,dal,BryaDe01,kick_ret_yds_per_ret,,,,,,
player,201209160sea,dal,BryaDe01,kick_ret_td,0,,,,,
player,201209160sea,dal,BryaDe01,kick_ret_long,0,,,,,
player,201209160sea,dal,BryaDe01,punt_ret,2,,,,,
player,201209160sea,dal,BryaDe01,punt_ret_yds,2,,,,,
player,201209160sea,dal,BryaDe01,punt_ret_yds_per_ret,1.0,,,,,
player,201209160sea,dal,BryaDe01,punt_ret_td,0,,,,,
player,201209160sea,dal,BryaDe01,punt_ret_long,2,,,,,
player,201209160sea,dal,JoneFe00,kick_ret,5,,,,,
player,201209160sea,dal,JoneFe00,kick_ret_yds,109,,,,,
player,201209160sea,dal,JoneFe00,kick_ret_yds_per_ret,21.8,,,,,
player,201209160sea,dal,JoneFe00,kick_ret_td,0,,,,,
player,201209160sea,dal,JoneFe00,kick_ret_long,29,,,,,
player,201209160sea,dal,JoneFe00,punt_ret,0,,,,,
player,201209160sea,dal,JoneFe00,punt_ret_yds,0,,,,,
player,201209160sea,dal,JoneFe00,punt_ret_yds_per_ret,,,,,,
player,201209160sea,dal,JoneFe00,punt_ret_td,0,,,,,
player,201209160sea,dal,JoneFe00,punt_ret_long,0,,,,,
player,201209160sea,sea,WashLe00,kick_ret,1,,,,,
player,201209160sea,sea,WashLe00,kick_ret_yds,20,,,,,
player,201209160sea,sea,WashLe00,kick_ret_yds_per_ret,20.0,,,,,
player,201209160sea,sea,WashLe00,kick_ret_td,0,,,,,
player,201209160sea,sea,WashLe00,kick_ret_long,20,,,,,
player,201209160sea,sea,WashLe00,punt_ret,1,,,,,
player,201209160sea,sea,WashLe00,punt_ret_yds,7,,,,,
player,201209160sea,sea,WashLe00,punt_ret_yds_per_ret,7.0,,,,,
player,201209160sea,sea,WashLe00,punt_ret_td,0,,,,,
player,201209160sea,sea,WashLe00,punt_ret_long,7,,,,,
player,201209160sea,dal,BailDa00,xpm,1,,,,,
player,201209160sea,dal,BailDa00,xpa,1,,,,,
player,201209160sea,dal,BailDa00,fgm,,,,,,
player,201209160sea,dal,BailDa00,fga,,,,,,
player,201209160sea,dal,BailDa00,punt,0,,,,,
player,201209160sea,dal,BailDa00,punt_yds,0,,,,,
player,201209160sea,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201209160sea,dal,BailDa00,punt_long,0,,,,,
player,201209160sea,dal,JoneCh02,xpm,,,,,,
player,201209160sea,dal,JoneCh02,xpa,,,,,,
player,201209160sea,dal,JoneCh02,fgm,,,,,,
player,201209160sea,dal,JoneCh02,fga,,,,,,
player,201209160sea,dal,JoneCh02,punt,5,,,,,
player,201209160sea,dal,JoneCh02,punt_yds,229,,,,,
player,201209160sea,dal,JoneCh02,punt_yds_per_punt,45.8,,,,,
player,201209160sea,dal,JoneCh02,punt_long,52,,,,,
player,201209160sea,sea,HausSt00,xpm,3,,,,,
player,201209160sea,sea,HausSt00,xpa,3,,,,,
player,201209160sea,sea,HausSt00,fgm,2,,,,,
player,201209160sea,sea,HausSt00,fga,2,,,,,
player,201209160sea,sea,HausSt00,punt,0,,,,,
player,201209160sea,sea,HausSt00,punt_yds,0,,,,,
player,201209160sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201209160sea,sea,HausSt00,punt_long,0,,,,,
player,201209160sea,sea,RyanJo21,xpm,,,,,,
player,201209160sea,sea,RyanJo21,xpa,,,,,,
player,201209160sea,sea,RyanJo21,fgm,,,,,,
player,201209160sea,sea,RyanJo21,fga,,,,,,
player,201209160sea,sea,RyanJo21,punt,4,,,,,
player,201209160sea,sea,RyanJo21,punt_yds,215,,,,,
player,201209160sea,sea,RyanJo21,punt_yds_per_punt,53.8,,,,,
player,201209160sea,sea,RyanJo21,punt_long,68,,,,,
player,201209160sea,sea,McQuPa21,pos,G,,,,,
player,201209160sea,sea,McQuPa21,offense,64,,,,,
player,201209160sea,sea,McQuPa21,off_pct,100%,,,,,
player,201209160sea,sea,McQuPa21,defense,0,,,,,
player,201209160sea,sea,McQuPa21,def_pct,0%,,,,,
player,201209160sea,sea,McQuPa21,special_teams,5,,,,,
player,201209160sea,sea,McQuPa21,st_pct,21%,,,,,
player,201209160sea,sea,OmiyFr20,pos,T,,,,,
player,201209160sea,sea,OmiyFr20,offense,64,,,,,
player,201209160sea,sea,OmiyFr20,off_pct,100%,,,,,
player,201209160sea,sea,OmiyFr20,defense,0,,,,,
player,201209160sea,sea,OmiyFr20,def_pct,0%,,,,,
player,201209160sea,sea,OmiyFr20,special_teams,5,,,,,
player,201209160sea,sea,OmiyFr20,st_pct,21%,,,,,
player,201209160sea,sea,GiacBr20,pos,T,,,,,
player,201209160sea,sea,GiacBr20,offense,64,,,,,
player,201209160sea,sea,GiacBr20,off_pct,100%,,,,,
player,201209160sea,sea,GiacBr20,defense,0,,,,,
player,201209160sea,sea,GiacBr20,def_pct,0%,,,,,
player,201209160sea,sea,GiacBr20,special_teams,5,,,,,
player,201209160sea,sea,GiacBr20,st_pct,21%,,,,,
player,201209160sea,sea,UngeMa20,pos,C,,,,,
player,201209160sea,sea,UngeMa20,offense,64,,,,,
player,201209160sea,sea,UngeMa20,off_pct,100%,,,,,
player,201209160sea,sea,UngeMa20,defense,0,,,,,
player,201209160sea,sea,UngeMa20,def_pct,0%,,,,,
player,201209160sea,sea,UngeMa20,special_teams,5,,,,,
player,201209160sea,sea,UngeMa20,st_pct,21%,,,,,
player,201209160sea,sea,WilsRu00,pos,QB,,,,,
player,201209160sea,sea,WilsRu00,offense,64,,,,,
player,201209160sea,sea,WilsRu00,off_pct,100%,,,,,
player,201209160sea,sea,WilsRu00,defense,0,,,,,
player,201209160sea,sea,WilsRu00,def_pct,0%,,,,,
player,201209160sea,sea,WilsRu00,special_teams,0,,,,,
player,201209160sea,sea,WilsRu00,st_pct,0%,,,,,
player,201209160sea,sea,McCoAn00,pos,TE,,,,,
player,201209160sea,sea,McCoAn00,offense,47,,,,,
player,201209160sea,sea,McCoAn00,off_pct,73%,,,,,
player,201209160sea,sea,McCoAn00,defense,0,,,,,
player,201209160sea,sea,McCoAn00,def_pct,0%,,,,,
player,201209160sea,sea,McCoAn00,special_teams,0,,,,,
player,201209160sea,sea,McCoAn00,st_pct,0%,,,,,
player,201209160sea,sea,MillZa01,pos,TE,,,,,
player,201209160sea,sea,MillZa01,offense,45,,,,,
player,201209160sea,sea,MillZa01,off_pct,70%,,,,,
player,201209160sea,sea,MillZa01,defense,0,,,,,
player,201209160sea,sea,MillZa01,def_pct,0%,,,,,
player,201209160sea,sea,MillZa01,special_teams,5,,,,,
player,201209160sea,sea,MillZa01,st_pct,21%,,,,,
player,201209160sea,sea,LyncMa00,pos,RB,,,,,
player,201209160sea,sea,LyncMa00,offense,43,,,,,
player,201209160sea,sea,LyncMa00,off_pct,67%,,,,,
player,201209160sea,sea,LyncMa00,defense,0,,,,,
player,201209160sea,sea,LyncMa00,def_pct,0%,,,,,
player,201209160sea,sea,LyncMa00,special_teams,0,,,,,
player,201209160sea,sea,LyncMa00,st_pct,0%,,,,,
player,201209160sea,sea,MoffJo00,pos,G,,,,,
player,201209160sea,sea,MoffJo00,offense,36,,,,,
player,201209160sea,sea,MoffJo00,off_pct,56%,,,,,
player,201209160sea,sea,MoffJo00,defense,0,,,,,
player,201209160sea,sea,MoffJo00,def_pct,0%,,,,,
player,201209160sea,sea,MoffJo00,special_teams,5,,,,,
player,201209160sea,sea,MoffJo00,st_pct,21%,,,,,
player,201209160sea,sea,TateGo00,pos,WR,,,,,
player,201209160sea,sea,TateGo00,offense,33,,,,,
player,201209160sea,sea,TateGo00,off_pct,52%,,,,,
player,201209160sea,sea,TateGo00,defense,0,,,,,
player,201209160sea,sea,TateGo00,def_pct,0%,,,,,
player,201209160sea,sea,TateGo00,special_teams,0,,,,,
player,201209160sea,sea,TateGo00,st_pct,0%,,,,,
player,201209160sea,sea,RiceSi01,pos,WR,,,,,
player,201209160sea,sea,RiceSi01,offense,33,,,,,
player,201209160sea,sea,RiceSi01,off_pct,52%,,,,,
player,201209160sea,sea,RiceSi01,defense,0,,,,,
player,201209160sea,sea,RiceSi01,def_pct,0%,,,,,
player,201209160sea,sea,RiceSi01,special_teams,0,,,,,
player,201209160sea,sea,RiceSi01,st_pct,0%,,,,,
player,201209160sea,sea,SweeJ.00,pos,G,,,,,
player,201209160sea,sea,SweeJ.00,offense,28,,,,,
player,201209160sea,sea,SweeJ.00,off_pct,44%,,,,,
player,201209160sea,sea,SweeJ.00,defense,0,,,,,
player,201209160sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201209160sea,sea,SweeJ.00,special_teams,7,,,,,
player,201209160sea,sea,SweeJ.00,st_pct,29%,,,,,
player,201209160sea,sea,ObomBe00,pos,WR,,,,,
player,201209160sea,sea,ObomBe00,offense,27,,,,,
player,201209160sea,sea,ObomBe00,off_pct,42%,,,,,
player,201209160sea,sea,ObomBe00,defense,0,,,,,
player,201209160sea,sea,ObomBe00,def_pct,0%,,,,,
player,201209160sea,sea,ObomBe00,special_teams,9,,,,,
player,201209160sea,sea,ObomBe00,st_pct,38%,,,,,
player,201209160sea,sea,RobiMi00,pos,FB,,,,,
player,201209160sea,sea,RobiMi00,offense,26,,,,,
player,201209160sea,sea,RobiMi00,off_pct,41%,,,,,
player,201209160sea,sea,RobiMi00,defense,0,,,,,
player,201209160sea,sea,RobiMi00,def_pct,0%,,,,,
player,201209160sea,sea,RobiMi00,special_teams,18,,,,,
player,201209160sea,sea,RobiMi00,st_pct,75%,,,,,
player,201209160sea,sea,MoorEv00,pos,TE,,,,,
player,201209160sea,sea,MoorEv00,offense,21,,,,,
player,201209160sea,sea,MoorEv00,off_pct,33%,,,,,
player,201209160sea,sea,MoorEv00,defense,0,,,,,
player,201209160sea,sea,MoorEv00,def_pct,0%,,,,,
player,201209160sea,sea,MoorEv00,special_teams,0,,,,,
player,201209160sea,sea,MoorEv00,st_pct,0%,,,,,
player,201209160sea,sea,BaldDo00,pos,WR,,,,,
player,201209160sea,sea,BaldDo00,offense,18,,,,,
player,201209160sea,sea,BaldDo00,off_pct,28%,,,,,
player,201209160sea,sea,BaldDo00,defense,0,,,,,
player,201209160sea,sea,BaldDo00,def_pct,0%,,,,,
player,201209160sea,sea,BaldDo00,special_teams,12,,,,,
player,201209160sea,sea,BaldDo00,st_pct,50%,,,,,
player,201209160sea,sea,TurbRo00,pos,RB,,,,,
player,201209160sea,sea,TurbRo00,offense,11,,,,,
player,201209160sea,sea,TurbRo00,off_pct,17%,,,,,
player,201209160sea,sea,TurbRo00,defense,0,,,,,
player,201209160sea,sea,TurbRo00,def_pct,0%,,,,,
player,201209160sea,sea,TurbRo00,special_teams,3,,,,,
player,201209160sea,sea,TurbRo00,st_pct,12%,,,,,
player,201209160sea,sea,EdwaBr00,pos,WR,,,,,
player,201209160sea,sea,EdwaBr00,offense,9,,,,,
player,201209160sea,sea,EdwaBr00,off_pct,14%,,,,,
player,201209160sea,sea,EdwaBr00,defense,0,,,,,
player,201209160sea,sea,EdwaBr00,def_pct,0%,,,,,
player,201209160sea,sea,EdwaBr00,special_teams,0,,,,,
player,201209160sea,sea,EdwaBr00,st_pct,0%,,,,,
player,201209160sea,sea,WashLe00,pos,RB,,,,,
player,201209160sea,sea,WashLe00,offense,7,,,,,
player,201209160sea,sea,WashLe00,off_pct,11%,,,,,
player,201209160sea,sea,WashLe00,defense,0,,,,,
player,201209160sea,sea,WashLe00,def_pct,0%,,,,,
player,201209160sea,sea,WashLe00,special_teams,8,,,,,
player,201209160sea,sea,WashLe00,st_pct,33%,,,,,
player,201209160sea,sea,ChanKa99,pos,SS,,,,,
player,201209160sea,sea,ChanKa99,offense,0,,,,,
player,201209160sea,sea,ChanKa99,off_pct,0%,,,,,
player,201209160sea,sea,ChanKa99,defense,57,,,,,
player,201209160sea,sea,ChanKa99,def_pct,100%,,,,,
player,201209160sea,sea,ChanKa99,special_teams,7,,,,,
player,201209160sea,sea,ChanKa99,st_pct,29%,,,,,
player,201209160sea,sea,ThomEa99,pos,FS,,,,,
player,201209160sea,sea,ThomEa99,offense,0,,,,,
player,201209160sea,sea,ThomEa99,off_pct,0%,,,,,
player,201209160sea,sea,ThomEa99,defense,57,,,,,
player,201209160sea,sea,ThomEa99,def_pct,100%,,,,,
player,201209160sea,sea,ThomEa99,special_teams,6,,,,,
player,201209160sea,sea,ThomEa99,st_pct,25%,,,,,
player,201209160sea,sea,SherRi00,pos,CB,,,,,
player,201209160sea,sea,SherRi00,offense,0,,,,,
player,201209160sea,sea,SherRi00,off_pct,0%,,,,,
player,201209160sea,sea,SherRi00,defense,57,,,,,
player,201209160sea,sea,SherRi00,def_pct,100%,,,,,
player,201209160sea,sea,SherRi00,special_teams,6,,,,,
player,201209160sea,sea,SherRi00,st_pct,25%,,,,,
player,201209160sea,sea,BrowBr00,pos,CB,,,,,
player,201209160sea,sea,BrowBr00,offense,0,,,,,
player,201209160sea,sea,BrowBr00,off_pct,0%,,,,,
player,201209160sea,sea,BrowBr00,defense,57,,,,,
player,201209160sea,sea,BrowBr00,def_pct,100%,,,,,
player,201209160sea,sea,BrowBr00,special_teams,2,,,,,
player,201209160sea,sea,BrowBr00,st_pct,8%,,,,,
player,201209160sea,sea,HillLe20,pos,LB,,,,,
player,201209160sea,sea,HillLe20,offense,0,,,,,
player,201209160sea,sea,HillLe20,off_pct,0%,,,,,
player,201209160sea,sea,HillLe20,defense,57,,,,,
player,201209160sea,sea,HillLe20,def_pct,100%,,,,,
player,201209160sea,sea,HillLe20,special_teams,1,,,,,
player,201209160sea,sea,HillLe20,st_pct,4%,,,,,
player,201209160sea,sea,WrigK.00,pos,LB,,,,,
player,201209160sea,sea,WrigK.00,offense,0,,,,,
player,201209160sea,sea,WrigK.00,off_pct,0%,,,,,
player,201209160sea,sea,WrigK.00,defense,54,,,,,
player,201209160sea,sea,WrigK.00,def_pct,95%,,,,,
player,201209160sea,sea,WrigK.00,special_teams,4,,,,,
player,201209160sea,sea,WrigK.00,st_pct,17%,,,,,
player,201209160sea,sea,ClemCh23,pos,DE,,,,,
player,201209160sea,sea,ClemCh23,offense,0,,,,,
player,201209160sea,sea,ClemCh23,off_pct,0%,,,,,
player,201209160sea,sea,ClemCh23,defense,49,,,,,
player,201209160sea,sea,ClemCh23,def_pct,86%,,,,,
player,201209160sea,sea,ClemCh23,special_teams,1,,,,,
player,201209160sea,sea,ClemCh23,st_pct,4%,,,,,
player,201209160sea,sea,WagnBo00,pos,LB,,,,,
player,201209160sea,sea,WagnBo00,offense,0,,,,,
player,201209160sea,sea,WagnBo00,off_pct,0%,,,,,
player,201209160sea,sea,WagnBo00,defense,35,,,,,
player,201209160sea,sea,WagnBo00,def_pct,61%,,,,,
player,201209160sea,sea,WagnBo00,special_teams,5,,,,,
player,201209160sea,sea,WagnBo00,st_pct,21%,,,,,
player,201209160sea,sea,BryaRe99,pos,DE,,,,,
player,201209160sea,sea,BryaRe99,offense,0,,,,,
player,201209160sea,sea,BryaRe99,off_pct,0%,,,,,
player,201209160sea,sea,BryaRe99,defense,32,,,,,
player,201209160sea,sea,BryaRe99,def_pct,56%,,,,,
player,201209160sea,sea,BryaRe99,special_teams,1,,,,,
player,201209160sea,sea,BryaRe99,st_pct,4%,,,,,
player,201209160sea,sea,IrviBr00,pos,DE,,,,,
player,201209160sea,sea,IrviBr00,offense,0,,,,,
player,201209160sea,sea,IrviBr00,off_pct,0%,,,,,
player,201209160sea,sea,IrviBr00,defense,30,,,,,
player,201209160sea,sea,IrviBr00,def_pct,53%,,,,,
player,201209160sea,sea,IrviBr00,special_teams,6,,,,,
player,201209160sea,sea,IrviBr00,st_pct,25%,,,,,
player,201209160sea,sea,MebaBr99,pos,DT,,,,,
player,201209160sea,sea,MebaBr99,offense,0,,,,,
player,201209160sea,sea,MebaBr99,off_pct,0%,,,,,
player,201209160sea,sea,MebaBr99,defense,28,,,,,
player,201209160sea,sea,MebaBr99,def_pct,49%,,,,,
player,201209160sea,sea,MebaBr99,special_teams,1,,,,,
player,201209160sea,sea,MebaBr99,st_pct,4%,,,,,
player,201209160sea,sea,JoneJa99,pos,DE,,,,,
player,201209160sea,sea,JoneJa99,offense,0,,,,,
player,201209160sea,sea,JoneJa99,off_pct,0%,,,,,
player,201209160sea,sea,JoneJa99,defense,24,,,,,
player,201209160sea,sea,JoneJa99,def_pct,42%,,,,,
player,201209160sea,sea,JoneJa99,special_teams,1,,,,,
player,201209160sea,sea,JoneJa99,st_pct,4%,,,,,
player,201209160sea,sea,BranAl99,pos,DT,,,,,
player,201209160sea,sea,BranAl99,offense,0,,,,,
player,201209160sea,sea,BranAl99,off_pct,0%,,,,,
player,201209160sea,sea,BranAl99,defense,24,,,,,
player,201209160sea,sea,BranAl99,def_pct,42%,,,,,
player,201209160sea,sea,BranAl99,special_teams,1,,,,,
player,201209160sea,sea,BranAl99,st_pct,4%,,,,,
player,201209160sea,sea,TrufMa20,pos,CB,,,,,
player,201209160sea,sea,TrufMa20,offense,0,,,,,
player,201209160sea,sea,TrufMa20,off_pct,0%,,,,,
player,201209160sea,sea,TrufMa20,defense,23,,,,,
player,201209160sea,sea,TrufMa20,def_pct,40%,,,,,
player,201209160sea,sea,TrufMa20,special_teams,6,,,,,
player,201209160sea,sea,TrufMa20,st_pct,25%,,,,,
player,201209160sea,sea,McDoCl99,pos,DT,,,,,
player,201209160sea,sea,McDoCl99,offense,0,,,,,
player,201209160sea,sea,McDoCl99,off_pct,0%,,,,,
player,201209160sea,sea,McDoCl99,defense,18,,,,,
player,201209160sea,sea,McDoCl99,def_pct,32%,,,,,
player,201209160sea,sea,McDoCl99,special_teams,0,,,,,
player,201209160sea,sea,McDoCl99,st_pct,0%,,,,,
player,201209160sea,sea,JohnJe02,pos,SS,,,,,
player,201209160sea,sea,JohnJe02,offense,0,,,,,
player,201209160sea,sea,JohnJe02,off_pct,0%,,,,,
player,201209160sea,sea,JohnJe02,defense,12,,,,,
player,201209160sea,sea,JohnJe02,def_pct,21%,,,,,
player,201209160sea,sea,JohnJe02,special_teams,14,,,,,
player,201209160sea,sea,JohnJe02,st_pct,58%,,,,,
player,201209160sea,sea,ScruGr00,pos,DE,,,,,
player,201209160sea,sea,ScruGr00,offense,0,,,,,
player,201209160sea,sea,ScruGr00,off_pct,0%,,,,,
player,201209160sea,sea,ScruGr00,defense,9,,,,,
player,201209160sea,sea,ScruGr00,def_pct,16%,,,,,
player,201209160sea,sea,ScruGr00,special_teams,0,,,,,
player,201209160sea,sea,ScruGr00,st_pct,0%,,,,,
player,201209160sea,sea,MorgMi00,pos,LB,,,,,
player,201209160sea,sea,MorgMi00,offense,0,,,,,
player,201209160sea,sea,MorgMi00,off_pct,0%,,,,,
player,201209160sea,sea,MorgMi00,defense,2,,,,,
player,201209160sea,sea,MorgMi00,def_pct,4%,,,,,
player,201209160sea,sea,MorgMi00,special_teams,18,,,,,
player,201209160sea,sea,MorgMi00,st_pct,75%,,,,,
player,201209160sea,sea,MaraCh99,pos,FS,,,,,
player,201209160sea,sea,MaraCh99,offense,0,,,,,
player,201209160sea,sea,MaraCh99,off_pct,0%,,,,,
player,201209160sea,sea,MaraCh99,defense,2,,,,,
player,201209160sea,sea,MaraCh99,def_pct,4%,,,,,
player,201209160sea,sea,MaraCh99,special_teams,18,,,,,
player,201209160sea,sea,MaraCh99,st_pct,75%,,,,,
player,201209160sea,sea,FarwHe20,pos,LB,,,,,
player,201209160sea,sea,FarwHe20,offense,0,,,,,
