game,2012,3,20120923,201209230dal,tam,"Tampa Bay Buccaneers",10,dal,"Dallas Cowboys",16
player,201209230dal,tam,BarrMa00,fumbles_rec_td,0,,,,,
player,201209230dal,tam,BarrMa00,fumbles_forced,0,,,,,
player,201209230dal,tam,DaviLa00,def_int,0,,,,,
player,201209230dal,tam,DaviLa00,def_int_yds,0,,,,,
player,201209230dal,tam,DaviLa00,def_int_td,0,,,,,
player,201209230dal,tam,DaviLa00,def_int_long,0,,,,,
player,201209230dal,tam,DaviLa00,pass_defended,0,,,,,
player,201209230dal,tam,DaviLa00,sacks,0.0,,,,,
player,201209230dal,tam,DaviLa00,tackles_combined,5,,,,,
player,201209230dal,tam,DaviLa00,tackles_solo,5,,,,,
player,201209230dal,tam,DaviLa00,tackles_assists,0,,,,,
player,201209230dal,tam,DaviLa00,tackles_loss,1,,,,,
player,201209230dal,tam,DaviLa00,qb_hits,0,,,,,
player,201209230dal,tam,DaviLa00,fumbles_rec,0,,,,,
player,201209230dal,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201209230dal,tam,DaviLa00,fumbles_forced,0,,,,,
player,201209230dal,tam,WrigEr99,def_int,0,,,,,
player,201209230dal,tam,WrigEr99,def_int_yds,0,,,,,
player,201209230dal,tam,WrigEr99,def_int_td,0,,,,,
player,201209230dal,tam,WrigEr99,def_int_long,0,,,,,
player,201209230dal,tam,WrigEr99,pass_defended,0,,,,,
player,201209230dal,tam,WrigEr99,sacks,0.0,,,,,
player,201209230dal,tam,WrigEr99,tackles_combined,5,,,,,
player,201209230dal,tam,WrigEr99,tackles_solo,5,,,,,
player,201209230dal,tam,WrigEr99,tackles_assists,0,,,,,
player,201209230dal,tam,WrigEr99,tackles_loss,0,,,,,
player,201209230dal,tam,WrigEr99,qb_hits,0,,,,,
player,201209230dal,tam,WrigEr99,fumbles_rec,1,,,,,
player,201209230dal,tam,WrigEr99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,WrigEr99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,WrigEr99,fumbles_forced,0,,,,,
player,201209230dal,tam,BarbRo00,def_int,0,,,,,
player,201209230dal,tam,BarbRo00,def_int_yds,0,,,,,
player,201209230dal,tam,BarbRo00,def_int_td,0,,,,,
player,201209230dal,tam,BarbRo00,def_int_long,0,,,,,
player,201209230dal,tam,BarbRo00,pass_defended,0,,,,,
player,201209230dal,tam,BarbRo00,sacks,0.0,,,,,
player,201209230dal,tam,BarbRo00,tackles_combined,4,,,,,
player,201209230dal,tam,BarbRo00,tackles_solo,4,,,,,
player,201209230dal,tam,BarbRo00,tackles_assists,0,,,,,
player,201209230dal,tam,BarbRo00,tackles_loss,0,,,,,
player,201209230dal,tam,BarbRo00,qb_hits,0,,,,,
player,201209230dal,tam,BarbRo00,fumbles_rec,0,,,,,
player,201209230dal,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201209230dal,tam,BarbRo00,fumbles_forced,0,,,,,
player,201209230dal,tam,McDoBr99,def_int,0,,,,,
player,201209230dal,tam,McDoBr99,def_int_yds,0,,,,,
player,201209230dal,tam,McDoBr99,def_int_td,0,,,,,
player,201209230dal,tam,McDoBr99,def_int_long,0,,,,,
player,201209230dal,tam,McDoBr99,pass_defended,0,,,,,
player,201209230dal,tam,McDoBr99,sacks,0.0,,,,,
player,201209230dal,tam,McDoBr99,tackles_combined,3,,,,,
player,201209230dal,tam,McDoBr99,tackles_solo,3,,,,,
player,201209230dal,tam,McDoBr99,tackles_assists,0,,,,,
player,201209230dal,tam,McDoBr99,tackles_loss,1,,,,,
player,201209230dal,tam,McDoBr99,qb_hits,0,,,,,
player,201209230dal,tam,McDoBr99,fumbles_rec,0,,,,,
player,201209230dal,tam,McDoBr99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,McDoBr99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,McDoBr99,fumbles_forced,0,,,,,
player,201209230dal,tam,MillRo99,def_int,0,,,,,
player,201209230dal,tam,MillRo99,def_int_yds,0,,,,,
player,201209230dal,tam,MillRo99,def_int_td,0,,,,,
player,201209230dal,tam,MillRo99,def_int_long,0,,,,,
player,201209230dal,tam,MillRo99,pass_defended,0,,,,,
player,201209230dal,tam,MillRo99,sacks,0.0,,,,,
player,201209230dal,tam,MillRo99,tackles_combined,3,,,,,
player,201209230dal,tam,MillRo99,tackles_solo,3,,,,,
player,201209230dal,tam,MillRo99,tackles_assists,0,,,,,
player,201209230dal,tam,MillRo99,tackles_loss,1,,,,,
player,201209230dal,tam,MillRo99,qb_hits,0,,,,,
player,201209230dal,tam,MillRo99,fumbles_rec,0,,,,,
player,201209230dal,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,MillRo99,fumbles_forced,0,,,,,
player,201209230dal,tam,BennAr00,def_int,0,,,,,
player,201209230dal,tam,BennAr00,def_int_yds,0,,,,,
player,201209230dal,tam,BennAr00,def_int_td,0,,,,,
player,201209230dal,tam,BennAr00,def_int_long,0,,,,,
player,201209230dal,tam,BennAr00,pass_defended,0,,,,,
player,201209230dal,tam,BennAr00,sacks,0.0,,,,,
player,201209230dal,tam,BennAr00,tackles_combined,1,,,,,
player,201209230dal,tam,BennAr00,tackles_solo,1,,,,,
player,201209230dal,tam,BennAr00,tackles_assists,0,,,,,
player,201209230dal,tam,BennAr00,tackles_loss,0,,,,,
player,201209230dal,tam,BennAr00,qb_hits,0,,,,,
player,201209230dal,tam,BennAr00,fumbles_rec,0,,,,,
player,201209230dal,tam,BennAr00,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,BennAr00,fumbles_rec_td,0,,,,,
player,201209230dal,tam,BennAr00,fumbles_forced,0,,,,,
player,201209230dal,tam,BlacQu99,def_int,0,,,,,
player,201209230dal,tam,BlacQu99,def_int_yds,0,,,,,
player,201209230dal,tam,BlacQu99,def_int_td,0,,,,,
player,201209230dal,tam,BlacQu99,def_int_long,0,,,,,
player,201209230dal,tam,BlacQu99,pass_defended,0,,,,,
player,201209230dal,tam,BlacQu99,sacks,0.0,,,,,
player,201209230dal,tam,BlacQu99,tackles_combined,1,,,,,
player,201209230dal,tam,BlacQu99,tackles_solo,1,,,,,
player,201209230dal,tam,BlacQu99,tackles_assists,0,,,,,
player,201209230dal,tam,BlacQu99,tackles_loss,0,,,,,
player,201209230dal,tam,BlacQu99,qb_hits,0,,,,,
player,201209230dal,tam,BlacQu99,fumbles_rec,0,,,,,
player,201209230dal,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,BlacQu99,fumbles_forced,0,,,,,
player,201209230dal,tam,ClayAd00,def_int,0,,,,,
player,201209230dal,tam,ClayAd00,def_int_yds,0,,,,,
player,201209230dal,tam,ClayAd00,def_int_td,0,,,,,
player,201209230dal,tam,ClayAd00,def_int_long,0,,,,,
player,201209230dal,tam,ClayAd00,pass_defended,0,,,,,
player,201209230dal,tam,ClayAd00,sacks,0.0,,,,,
player,201209230dal,tam,ClayAd00,tackles_combined,1,,,,,
player,201209230dal,tam,ClayAd00,tackles_solo,1,,,,,
player,201209230dal,tam,ClayAd00,tackles_assists,0,,,,,
player,201209230dal,tam,ClayAd00,tackles_loss,1,,,,,
player,201209230dal,tam,ClayAd00,qb_hits,0,,,,,
player,201209230dal,tam,ClayAd00,fumbles_rec,0,,,,,
player,201209230dal,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201209230dal,tam,ClayAd00,fumbles_forced,0,,,,,
player,201209230dal,tam,EconAn20,def_int,0,,,,,
player,201209230dal,tam,EconAn20,def_int_yds,0,,,,,
player,201209230dal,tam,EconAn20,def_int_td,0,,,,,
player,201209230dal,tam,EconAn20,def_int_long,0,,,,,
player,201209230dal,tam,EconAn20,pass_defended,0,,,,,
player,201209230dal,tam,EconAn20,sacks,0.0,,,,,
player,201209230dal,tam,EconAn20,tackles_combined,1,,,,,
player,201209230dal,tam,EconAn20,tackles_solo,1,,,,,
player,201209230dal,tam,EconAn20,tackles_assists,0,,,,,
player,201209230dal,tam,EconAn20,tackles_loss,0,,,,,
player,201209230dal,tam,EconAn20,qb_hits,0,,,,,
player,201209230dal,tam,EconAn20,fumbles_rec,0,,,,,
player,201209230dal,tam,EconAn20,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,EconAn20,fumbles_rec_td,0,,,,,
player,201209230dal,tam,EconAn20,fumbles_forced,0,,,,,
player,201209230dal,tam,IrviCo99,def_int,0,,,,,
player,201209230dal,tam,IrviCo99,def_int_yds,0,,,,,
player,201209230dal,tam,IrviCo99,def_int_td,0,,,,,
player,201209230dal,tam,IrviCo99,def_int_long,0,,,,,
player,201209230dal,tam,IrviCo99,pass_defended,0,,,,,
player,201209230dal,tam,IrviCo99,sacks,0.0,,,,,
player,201209230dal,tam,IrviCo99,tackles_combined,1,,,,,
player,201209230dal,tam,IrviCo99,tackles_solo,0,,,,,
player,201209230dal,tam,IrviCo99,tackles_assists,1,,,,,
player,201209230dal,tam,IrviCo99,tackles_loss,0,,,,,
player,201209230dal,tam,IrviCo99,qb_hits,0,,,,,
player,201209230dal,tam,IrviCo99,fumbles_rec,0,,,,,
player,201209230dal,tam,IrviCo99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,IrviCo99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,IrviCo99,fumbles_forced,0,,,,,
player,201209230dal,tam,GibsGa99,def_int,0,,,,,
player,201209230dal,tam,GibsGa99,def_int_yds,0,,,,,
player,201209230dal,tam,GibsGa99,def_int_td,0,,,,,
player,201209230dal,tam,GibsGa99,def_int_long,0,,,,,
player,201209230dal,tam,GibsGa99,pass_defended,0,,,,,
player,201209230dal,tam,GibsGa99,sacks,0.0,,,,,
player,201209230dal,tam,GibsGa99,tackles_combined,0,,,,,
player,201209230dal,tam,GibsGa99,tackles_solo,0,,,,,
player,201209230dal,tam,GibsGa99,tackles_assists,0,,,,,
player,201209230dal,tam,GibsGa99,tackles_loss,0,,,,,
player,201209230dal,tam,GibsGa99,qb_hits,0,,,,,
player,201209230dal,tam,GibsGa99,fumbles_rec,1,,,,,
player,201209230dal,tam,GibsGa99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,GibsGa99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,GibsGa99,fumbles_forced,0,,,,,
player,201209230dal,dal,LeexSe99,def_int,1,,,,,
player,201209230dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201209230dal,dal,LeexSe99,def_int_td,0,,,,,
player,201209230dal,dal,LeexSe99,def_int_long,0,,,,,
player,201209230dal,dal,LeexSe99,pass_defended,1,,,,,
player,201209230dal,dal,LeexSe99,sacks,0.0,,,,,
player,201209230dal,dal,LeexSe99,tackles_combined,7,,,,,
player,201209230dal,dal,LeexSe99,tackles_solo,5,,,,,
player,201209230dal,dal,LeexSe99,tackles_assists,2,,,,,
player,201209230dal,dal,LeexSe99,tackles_loss,1,,,,,
player,201209230dal,dal,LeexSe99,qb_hits,0,,,,,
player,201209230dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201209230dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201209230dal,dal,WareDe99,def_int,0,,,,,
player,201209230dal,dal,WareDe99,def_int_yds,0,,,,,
player,201209230dal,dal,WareDe99,def_int_td,0,,,,,
player,201209230dal,dal,WareDe99,def_int_long,0,,,,,
player,201209230dal,dal,WareDe99,pass_defended,0,,,,,
player,201209230dal,dal,WareDe99,sacks,2.0,,,,,
player,201209230dal,dal,WareDe99,tackles_combined,5,,,,,
player,201209230dal,dal,WareDe99,tackles_solo,2,,,,,
player,201209230dal,dal,WareDe99,tackles_assists,3,,,,,
player,201209230dal,dal,WareDe99,tackles_loss,0,,,,,
player,201209230dal,dal,WareDe99,qb_hits,2,,,,,
player,201209230dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201209230dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,WareDe99,fumbles_forced,2,,,,,
player,201209230dal,dal,SpenAn99,def_int,0,,,,,
player,201209230dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201209230dal,dal,SpenAn99,def_int_td,0,,,,,
player,201209230dal,dal,SpenAn99,def_int_long,0,,,,,
player,201209230dal,dal,SpenAn99,pass_defended,0,,,,,
player,201209230dal,dal,SpenAn99,sacks,0.0,,,,,
player,201209230dal,dal,SpenAn99,tackles_combined,7,,,,,
player,201209230dal,dal,SpenAn99,tackles_solo,5,,,,,
player,201209230dal,dal,SpenAn99,tackles_assists,2,,,,,
player,201209230dal,dal,SpenAn99,tackles_loss,1,,,,,
player,201209230dal,dal,SpenAn99,qb_hits,1,,,,,
player,201209230dal,dal,SpenAn99,fumbles_rec,0,,,,,
player,201209230dal,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,SpenAn99,fumbles_forced,0,,,,,
player,201209230dal,dal,CartBr00,def_int,0,,,,,
player,201209230dal,dal,CartBr00,def_int_yds,0,,,,,
player,201209230dal,dal,CartBr00,def_int_td,0,,,,,
player,201209230dal,dal,CartBr00,def_int_long,0,,,,,
player,201209230dal,dal,CartBr00,pass_defended,0,,,,,
player,201209230dal,dal,CartBr00,sacks,0.0,,,,,
player,201209230dal,dal,CartBr00,tackles_combined,5,,,,,
player,201209230dal,dal,CartBr00,tackles_solo,4,,,,,
player,201209230dal,dal,CartBr00,tackles_assists,1,,,,,
player,201209230dal,dal,CartBr00,tackles_loss,1,,,,,
player,201209230dal,dal,CartBr00,qb_hits,0,,,,,
player,201209230dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201209230dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201209230dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201209230dal,dal,ButlVi99,def_int,0,,,,,
player,201209230dal,dal,ButlVi99,def_int_yds,0,,,,,
player,201209230dal,dal,ButlVi99,def_int_td,0,,,,,
player,201209230dal,dal,ButlVi99,def_int_long,0,,,,,
player,201209230dal,dal,ButlVi99,pass_defended,0,,,,,
player,201209230dal,dal,ButlVi99,sacks,0.0,,,,,
player,201209230dal,dal,ButlVi99,tackles_combined,3,,,,,
player,201209230dal,dal,ButlVi99,tackles_solo,2,,,,,
player,201209230dal,dal,ButlVi99,tackles_assists,1,,,,,
player,201209230dal,dal,ButlVi99,tackles_loss,0,,,,,
player,201209230dal,dal,ButlVi99,qb_hits,0,,,,,
player,201209230dal,dal,ButlVi99,fumbles_rec,0,,,,,
player,201209230dal,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,ButlVi99,fumbles_forced,0,,,,,
player,201209230dal,dal,ChurBa99,def_int,0,,,,,
player,201209230dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201209230dal,dal,ChurBa99,def_int_td,0,,,,,
player,201209230dal,dal,ChurBa99,def_int_long,0,,,,,
player,201209230dal,dal,ChurBa99,pass_defended,0,,,,,
player,201209230dal,dal,ChurBa99,sacks,0.0,,,,,
player,201209230dal,dal,ChurBa99,tackles_combined,3,,,,,
player,201209230dal,dal,ChurBa99,tackles_solo,3,,,,,
player,201209230dal,dal,ChurBa99,tackles_assists,0,,,,,
player,201209230dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201209230dal,dal,ChurBa99,qb_hits,0,,,,,
player,201209230dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201209230dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201209230dal,dal,LissSe99,def_int,0,,,,,
player,201209230dal,dal,LissSe99,def_int_yds,0,,,,,
player,201209230dal,dal,LissSe99,def_int_td,0,,,,,
player,201209230dal,dal,LissSe99,def_int_long,0,,,,,
player,201209230dal,dal,LissSe99,pass_defended,0,,,,,
player,201209230dal,dal,LissSe99,sacks,0.0,,,,,
player,201209230dal,dal,LissSe99,tackles_combined,3,,,,,
player,201209230dal,dal,LissSe99,tackles_solo,2,,,,,
player,201209230dal,dal,LissSe99,tackles_assists,1,,,,,
player,201209230dal,dal,LissSe99,tackles_loss,0,,,,,
player,201209230dal,dal,LissSe99,qb_hits,1,,,,,
player,201209230dal,dal,LissSe99,fumbles_rec,0,,,,,
player,201209230dal,dal,LissSe99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,LissSe99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,LissSe99,fumbles_forced,0,,,,,
player,201209230dal,dal,CrawTy00,def_int,0,,,,,
player,201209230dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201209230dal,dal,CrawTy00,def_int_td,0,,,,,
player,201209230dal,dal,CrawTy00,def_int_long,0,,,,,
player,201209230dal,dal,CrawTy00,pass_defended,0,,,,,
player,201209230dal,dal,CrawTy00,sacks,0.0,,,,,
player,201209230dal,dal,CrawTy00,tackles_combined,2,,,,,
player,201209230dal,dal,CrawTy00,tackles_solo,2,,,,,
player,201209230dal,dal,CrawTy00,tackles_assists,0,,,,,
player,201209230dal,dal,CrawTy00,tackles_loss,0,,,,,
player,201209230dal,dal,CrawTy00,qb_hits,1,,,,,
player,201209230dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201209230dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201209230dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201209230dal,dal,ScanOr99,def_int,0,,,,,
player,201209230dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201209230dal,dal,ScanOr99,def_int_td,0,,,,,
player,201209230dal,dal,ScanOr99,def_int_long,0,,,,,
player,201209230dal,dal,ScanOr99,pass_defended,0,,,,,
player,201209230dal,dal,ScanOr99,sacks,0.0,,,,,
player,201209230dal,dal,ScanOr99,tackles_combined,2,,,,,
player,201209230dal,dal,ScanOr99,tackles_solo,1,,,,,
player,201209230dal,dal,ScanOr99,tackles_assists,1,,,,,
player,201209230dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201209230dal,dal,ScanOr99,qb_hits,0,,,,,
player,201209230dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201209230dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201209230dal,dal,TannPh00,def_int,0,,,,,
player,201209230dal,dal,TannPh00,def_int_yds,0,,,,,
player,201209230dal,dal,TannPh00,def_int_td,0,,,,,
player,201209230dal,dal,TannPh00,def_int_long,0,,,,,
player,201209230dal,dal,TannPh00,pass_defended,0,,,,,
player,201209230dal,dal,TannPh00,sacks,0.0,,,,,
player,201209230dal,dal,TannPh00,tackles_combined,2,,,,,
player,201209230dal,dal,TannPh00,tackles_solo,1,,,,,
player,201209230dal,dal,TannPh00,tackles_assists,1,,,,,
player,201209230dal,dal,TannPh00,tackles_loss,0,,,,,
player,201209230dal,dal,TannPh00,qb_hits,0,,,,,
player,201209230dal,dal,TannPh00,fumbles_rec,0,,,,,
player,201209230dal,dal,TannPh00,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,TannPh00,fumbles_rec_td,0,,,,,
player,201209230dal,dal,TannPh00,fumbles_forced,0,,,,,
player,201209230dal,dal,BrenJo00,def_int,0,,,,,
player,201209230dal,dal,BrenJo00,def_int_yds,0,,,,,
player,201209230dal,dal,BrenJo00,def_int_td,0,,,,,
player,201209230dal,dal,BrenJo00,def_int_long,0,,,,,
player,201209230dal,dal,BrenJo00,pass_defended,0,,,,,
player,201209230dal,dal,BrenJo00,sacks,0.0,,,,,
player,201209230dal,dal,BrenJo00,tackles_combined,1,,,,,
player,201209230dal,dal,BrenJo00,tackles_solo,1,,,,,
player,201209230dal,dal,BrenJo00,tackles_assists,0,,,,,
player,201209230dal,dal,BrenJo00,tackles_loss,,,,,,
player,201209230dal,dal,BrenJo00,qb_hits,,,,,,
player,201209230dal,dal,BrenJo00,fumbles_rec,0,,,,,
player,201209230dal,dal,BrenJo00,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,BrenJo00,fumbles_rec_td,0,,,,,
player,201209230dal,dal,BrenJo00,fumbles_forced,0,,,,,
player,201209230dal,dal,ClaiMo00,def_int,0,,,,,
player,201209230dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201209230dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201209230dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201209230dal,dal,ClaiMo00,pass_defended,0,,,,,
player,201209230dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201209230dal,dal,ClaiMo00,tackles_combined,1,,,,,
player,201209230dal,dal,ClaiMo00,tackles_solo,1,,,,,
player,201209230dal,dal,ClaiMo00,tackles_assists,0,,,,,
player,201209230dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201209230dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201209230dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201209230dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201209230dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201209230dal,dal,ConnDa99,def_int,0,,,,,
player,201209230dal,dal,ConnDa99,def_int_yds,0,,,,,
player,201209230dal,dal,ConnDa99,def_int_td,0,,,,,
player,201209230dal,dal,ConnDa99,def_int_long,0,,,,,
player,201209230dal,dal,ConnDa99,pass_defended,0,,,,,
player,201209230dal,dal,ConnDa99,sacks,0.0,,,,,
player,201209230dal,dal,ConnDa99,tackles_combined,1,,,,,
player,201209230dal,dal,ConnDa99,tackles_solo,1,,,,,
player,201209230dal,dal,ConnDa99,tackles_assists,0,,,,,
player,201209230dal,dal,ConnDa99,tackles_loss,0,,,,,
player,201209230dal,dal,ConnDa99,qb_hits,0,,,,,
player,201209230dal,dal,ConnDa99,fumbles_rec,0,,,,,
player,201209230dal,dal,ConnDa99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,ConnDa99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,ConnDa99,fumbles_forced,0,,,,,
player,201209230dal,dal,HannJa00,def_int,0,,,,,
player,201209230dal,dal,HannJa00,def_int_yds,0,,,,,
player,201209230dal,dal,HannJa00,def_int_td,0,,,,,
player,201209230dal,dal,HannJa00,def_int_long,0,,,,,
player,201209230dal,dal,HannJa00,pass_defended,0,,,,,
player,201209230dal,dal,HannJa00,sacks,0.0,,,,,
player,201209230dal,dal,HannJa00,tackles_combined,1,,,,,
player,201209230dal,dal,HannJa00,tackles_solo,0,,,,,
player,201209230dal,dal,HannJa00,tackles_assists,1,,,,,
player,201209230dal,dal,HannJa00,tackles_loss,0,,,,,
player,201209230dal,dal,HannJa00,qb_hits,0,,,,,
player,201209230dal,dal,HannJa00,fumbles_rec,0,,,,,
player,201209230dal,dal,HannJa00,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,HannJa00,fumbles_rec_td,0,,,,,
player,201209230dal,dal,HannJa00,fumbles_forced,0,,,,,
player,201209230dal,dal,HatcJa20,def_int,0,,,,,
player,201209230dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201209230dal,dal,HatcJa20,def_int_td,0,,,,,
player,201209230dal,dal,HatcJa20,def_int_long,0,,,,,
player,201209230dal,dal,HatcJa20,pass_defended,0,,,,,
player,201209230dal,dal,HatcJa20,sacks,0.0,,,,,
player,201209230dal,dal,HatcJa20,tackles_combined,1,,,,,
player,201209230dal,dal,HatcJa20,tackles_solo,1,,,,,
player,201209230dal,dal,HatcJa20,tackles_assists,0,,,,,
player,201209230dal,dal,HatcJa20,tackles_loss,0,,,,,
player,201209230dal,dal,HatcJa20,qb_hits,1,,,,,
player,201209230dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201209230dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201209230dal,dal,HatcJa20,fumbles_forced,0,,,,,
player,201209230dal,dal,JenkMi99,def_int,0,,,,,
player,201209230dal,dal,JenkMi99,def_int_yds,0,,,,,
player,201209230dal,dal,JenkMi99,def_int_td,0,,,,,
player,201209230dal,dal,JenkMi99,def_int_long,0,,,,,
player,201209230dal,dal,JenkMi99,pass_defended,1,,,,,
player,201209230dal,dal,JenkMi99,sacks,0.0,,,,,
player,201209230dal,dal,JenkMi99,tackles_combined,1,,,,,
player,201209230dal,dal,JenkMi99,tackles_solo,1,,,,,
player,201209230dal,dal,JenkMi99,tackles_assists,0,,,,,
player,201209230dal,dal,JenkMi99,tackles_loss,0,,,,,
player,201209230dal,dal,JenkMi99,qb_hits,0,,,,,
player,201209230dal,dal,JenkMi99,fumbles_rec,0,,,,,
player,201209230dal,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,JenkMi99,fumbles_rec_td,0,,,,,
player,201209230dal,dal,JenkMi99,fumbles_forced,0,,,,,
player,201209230dal,dal,LewiLe01,def_int,0,,,,,
player,201209230dal,dal,LewiLe01,def_int_yds,0,,,,,
player,201209230dal,dal,LewiLe01,def_int_td,0,,,,,
player,201209230dal,dal,LewiLe01,def_int_long,0,,,,,
player,201209230dal,dal,LewiLe01,pass_defended,1,,,,,
player,201209230dal,dal,LewiLe01,sacks,0.0,,,,,
player,201209230dal,dal,LewiLe01,tackles_combined,1,,,,,
player,201209230dal,dal,LewiLe01,tackles_solo,1,,,,,
player,201209230dal,dal,LewiLe01,tackles_assists,0,,,,,
player,201209230dal,dal,LewiLe01,tackles_loss,0,,,,,
player,201209230dal,dal,LewiLe01,qb_hits,0,,,,,
player,201209230dal,dal,LewiLe01,fumbles_rec,0,,,,,
player,201209230dal,dal,LewiLe01,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,LewiLe01,fumbles_rec_td,0,,,,,
player,201209230dal,dal,LewiLe01,fumbles_forced,0,,,,,
player,201209230dal,dal,PhilJo00,def_int,0,,,,,
player,201209230dal,dal,PhilJo00,def_int_yds,0,,,,,
player,201209230dal,dal,PhilJo00,def_int_td,0,,,,,
player,201209230dal,dal,PhilJo00,def_int_long,0,,,,,
player,201209230dal,dal,PhilJo00,pass_defended,0,,,,,
player,201209230dal,dal,PhilJo00,sacks,0.0,,,,,
player,201209230dal,dal,PhilJo00,tackles_combined,1,,,,,
player,201209230dal,dal,PhilJo00,tackles_solo,1,,,,,
player,201209230dal,dal,PhilJo00,tackles_assists,0,,,,,
player,201209230dal,dal,PhilJo00,tackles_loss,0,,,,,
player,201209230dal,dal,PhilJo00,qb_hits,0,,,,,
player,201209230dal,dal,PhilJo00,fumbles_rec,0,,,,,
player,201209230dal,dal,PhilJo00,fumbles_rec_yds,0,,,,,
player,201209230dal,dal,PhilJo00,fumbles_rec_td,0,,,,,
player,201209230dal,dal,PhilJo00,fumbles_forced,0,,,,,
player,201209230dal,dal,SpeaMa21,def_int,0,,,,,
