game,2012,14,20121209,201212090nyg,nor,"New Orleans Saints",27,nyg,"New York Giants",52
player,201212090nyg,nyg,HoslJa00,def_int,0,,,,,
player,201212090nyg,nyg,HoslJa00,def_int_yds,0,,,,,
player,201212090nyg,nyg,HoslJa00,def_int_td,0,,,,,
player,201212090nyg,nyg,HoslJa00,def_int_long,0,,,,,
player,201212090nyg,nyg,HoslJa00,pass_defended,1,,,,,
player,201212090nyg,nyg,HoslJa00,sacks,0.0,,,,,
player,201212090nyg,nyg,HoslJa00,tackles_combined,3,,,,,
player,201212090nyg,nyg,HoslJa00,tackles_solo,2,,,,,
player,201212090nyg,nyg,HoslJa00,tackles_assists,1,,,,,
player,201212090nyg,nyg,HoslJa00,tackles_loss,0,,,,,
player,201212090nyg,nyg,HoslJa00,qb_hits,0,,,,,
player,201212090nyg,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201212090nyg,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201212090nyg,nyg,JoseLi99,def_int,0,,,,,
player,201212090nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201212090nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201212090nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201212090nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201212090nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201212090nyg,nyg,JoseLi99,tackles_combined,3,,,,,
player,201212090nyg,nyg,JoseLi99,tackles_solo,2,,,,,
player,201212090nyg,nyg,JoseLi99,tackles_assists,1,,,,,
player,201212090nyg,nyg,JoseLi99,tackles_loss,0,,,,,
player,201212090nyg,nyg,JoseLi99,qb_hits,0,,,,,
player,201212090nyg,nyg,JoseLi99,fumbles_rec,1,,,,,
player,201212090nyg,nyg,JoseLi99,fumbles_rec_yds,16,,,,,
player,201212090nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201212090nyg,nyg,PaysSp00,def_int,0,,,,,
player,201212090nyg,nyg,PaysSp00,def_int_yds,0,,,,,
player,201212090nyg,nyg,PaysSp00,def_int_td,0,,,,,
player,201212090nyg,nyg,PaysSp00,def_int_long,0,,,,,
player,201212090nyg,nyg,PaysSp00,pass_defended,0,,,,,
player,201212090nyg,nyg,PaysSp00,sacks,0.0,,,,,
player,201212090nyg,nyg,PaysSp00,tackles_combined,3,,,,,
player,201212090nyg,nyg,PaysSp00,tackles_solo,3,,,,,
player,201212090nyg,nyg,PaysSp00,tackles_assists,0,,,,,
player,201212090nyg,nyg,PaysSp00,tackles_loss,0,,,,,
player,201212090nyg,nyg,PaysSp00,qb_hits,0,,,,,
player,201212090nyg,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201212090nyg,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201212090nyg,nyg,AmukPr00,def_int,0,,,,,
player,201212090nyg,nyg,AmukPr00,def_int_yds,0,,,,,
player,201212090nyg,nyg,AmukPr00,def_int_td,0,,,,,
player,201212090nyg,nyg,AmukPr00,def_int_long,0,,,,,
player,201212090nyg,nyg,AmukPr00,pass_defended,0,,,,,
player,201212090nyg,nyg,AmukPr00,sacks,0.0,,,,,
player,201212090nyg,nyg,AmukPr00,tackles_combined,2,,,,,
player,201212090nyg,nyg,AmukPr00,tackles_solo,2,,,,,
player,201212090nyg,nyg,AmukPr00,tackles_assists,0,,,,,
player,201212090nyg,nyg,AmukPr00,tackles_loss,0,,,,,
player,201212090nyg,nyg,AmukPr00,qb_hits,0,,,,,
player,201212090nyg,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201212090nyg,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201212090nyg,nyg,BernRo20,def_int,0,,,,,
player,201212090nyg,nyg,BernRo20,def_int_yds,0,,,,,
player,201212090nyg,nyg,BernRo20,def_int_td,0,,,,,
player,201212090nyg,nyg,BernRo20,def_int_long,0,,,,,
player,201212090nyg,nyg,BernRo20,pass_defended,0,,,,,
player,201212090nyg,nyg,BernRo20,sacks,0.0,,,,,
player,201212090nyg,nyg,BernRo20,tackles_combined,1,,,,,
player,201212090nyg,nyg,BernRo20,tackles_solo,0,,,,,
player,201212090nyg,nyg,BernRo20,tackles_assists,1,,,,,
player,201212090nyg,nyg,BernRo20,tackles_loss,0,,,,,
player,201212090nyg,nyg,BernRo20,qb_hits,0,,,,,
player,201212090nyg,nyg,BernRo20,fumbles_rec,0,,,,,
player,201212090nyg,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,BernRo20,fumbles_forced,0,,,,,
player,201212090nyg,nyg,CantCh21,def_int,0,,,,,
player,201212090nyg,nyg,CantCh21,def_int_yds,0,,,,,
player,201212090nyg,nyg,CantCh21,def_int_td,0,,,,,
player,201212090nyg,nyg,CantCh21,def_int_long,0,,,,,
player,201212090nyg,nyg,CantCh21,pass_defended,0,,,,,
player,201212090nyg,nyg,CantCh21,sacks,0.0,,,,,
player,201212090nyg,nyg,CantCh21,tackles_combined,1,,,,,
player,201212090nyg,nyg,CantCh21,tackles_solo,1,,,,,
player,201212090nyg,nyg,CantCh21,tackles_assists,0,,,,,
player,201212090nyg,nyg,CantCh21,tackles_loss,0,,,,,
player,201212090nyg,nyg,CantCh21,qb_hits,0,,,,,
player,201212090nyg,nyg,CantCh21,fumbles_rec,0,,,,,
player,201212090nyg,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,CantCh21,fumbles_forced,0,,,,,
player,201212090nyg,nyg,DeOsZa99,def_int,0,,,,,
player,201212090nyg,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201212090nyg,nyg,DeOsZa99,def_int_td,0,,,,,
player,201212090nyg,nyg,DeOsZa99,def_int_long,0,,,,,
player,201212090nyg,nyg,DeOsZa99,pass_defended,0,,,,,
player,201212090nyg,nyg,DeOsZa99,sacks,0.0,,,,,
player,201212090nyg,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201212090nyg,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201212090nyg,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201212090nyg,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201212090nyg,nyg,DeOsZa99,qb_hits,0,,,,,
player,201212090nyg,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201212090nyg,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201212090nyg,nyg,LumpKr00,def_int,0,,,,,
player,201212090nyg,nyg,LumpKr00,def_int_yds,0,,,,,
player,201212090nyg,nyg,LumpKr00,def_int_td,0,,,,,
player,201212090nyg,nyg,LumpKr00,def_int_long,0,,,,,
player,201212090nyg,nyg,LumpKr00,pass_defended,0,,,,,
player,201212090nyg,nyg,LumpKr00,sacks,0.0,,,,,
player,201212090nyg,nyg,LumpKr00,tackles_combined,1,,,,,
player,201212090nyg,nyg,LumpKr00,tackles_solo,1,,,,,
player,201212090nyg,nyg,LumpKr00,tackles_assists,0,,,,,
player,201212090nyg,nyg,LumpKr00,tackles_loss,0,,,,,
player,201212090nyg,nyg,LumpKr00,qb_hits,0,,,,,
player,201212090nyg,nyg,LumpKr00,fumbles_rec,0,,,,,
player,201212090nyg,nyg,LumpKr00,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,LumpKr00,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,LumpKr00,fumbles_forced,0,,,,,
player,201212090nyg,nyg,WebsCo20,def_int,0,,,,,
player,201212090nyg,nyg,WebsCo20,def_int_yds,0,,,,,
player,201212090nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201212090nyg,nyg,WebsCo20,def_int_long,0,,,,,
player,201212090nyg,nyg,WebsCo20,pass_defended,1,,,,,
player,201212090nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201212090nyg,nyg,WebsCo20,tackles_combined,1,,,,,
player,201212090nyg,nyg,WebsCo20,tackles_solo,1,,,,,
player,201212090nyg,nyg,WebsCo20,tackles_assists,0,,,,,
player,201212090nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201212090nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201212090nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201212090nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201212090nyg,nyg,CordJi00,def_int,0,,,,,
player,201212090nyg,nyg,CordJi00,def_int_yds,0,,,,,
player,201212090nyg,nyg,CordJi00,def_int_td,0,,,,,
player,201212090nyg,nyg,CordJi00,def_int_long,0,,,,,
player,201212090nyg,nyg,CordJi00,pass_defended,0,,,,,
player,201212090nyg,nyg,CordJi00,sacks,0.0,,,,,
player,201212090nyg,nyg,CordJi00,tackles_combined,0,,,,,
player,201212090nyg,nyg,CordJi00,tackles_solo,0,,,,,
player,201212090nyg,nyg,CordJi00,tackles_assists,0,,,,,
player,201212090nyg,nyg,CordJi00,tackles_loss,0,,,,,
player,201212090nyg,nyg,CordJi00,qb_hits,0,,,,,
player,201212090nyg,nyg,CordJi00,fumbles_rec,1,,,,,
player,201212090nyg,nyg,CordJi00,fumbles_rec_yds,0,,,,,
player,201212090nyg,nyg,CordJi00,fumbles_rec_td,0,,,,,
player,201212090nyg,nyg,CordJi00,fumbles_forced,0,,,,,
player,201212090nyg,nor,SproDa00,kick_ret,0,,,,,
player,201212090nyg,nor,SproDa00,kick_ret_yds,0,,,,,
player,201212090nyg,nor,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201212090nyg,nor,SproDa00,kick_ret_td,0,,,,,
player,201212090nyg,nor,SproDa00,kick_ret_long,0,,,,,
player,201212090nyg,nor,SproDa00,punt_ret,2,,,,,
player,201212090nyg,nor,SproDa00,punt_ret_yds,5,,,,,
player,201212090nyg,nor,SproDa00,punt_ret_yds_per_ret,2.5,,,,,
player,201212090nyg,nor,SproDa00,punt_ret_td,0,,,,,
player,201212090nyg,nor,SproDa00,punt_ret_long,5,,,,,
player,201212090nyg,nor,CadeTr00,kick_ret,6,,,,,
player,201212090nyg,nor,CadeTr00,kick_ret_yds,123,,,,,
player,201212090nyg,nor,CadeTr00,kick_ret_yds_per_ret,20.5,,,,,
player,201212090nyg,nor,CadeTr00,kick_ret_td,0,,,,,
player,201212090nyg,nor,CadeTr00,kick_ret_long,26,,,,,
player,201212090nyg,nor,CadeTr00,punt_ret,0,,,,,
player,201212090nyg,nor,CadeTr00,punt_ret_yds,0,,,,,
player,201212090nyg,nor,CadeTr00,punt_ret_yds_per_ret,,,,,,
player,201212090nyg,nor,CadeTr00,punt_ret_td,0,,,,,
player,201212090nyg,nor,CadeTr00,punt_ret_long,0,,,,,
player,201212090nyg,nor,ThomPi00,kick_ret,2,,,,,
player,201212090nyg,nor,ThomPi00,kick_ret_yds,26,,,,,
player,201212090nyg,nor,ThomPi00,kick_ret_yds_per_ret,13.0,,,,,
player,201212090nyg,nor,ThomPi00,kick_ret_td,0,,,,,
player,201212090nyg,nor,ThomPi00,kick_ret_long,14,,,,,
player,201212090nyg,nor,ThomPi00,punt_ret,0,,,,,
player,201212090nyg,nor,ThomPi00,punt_ret_yds,0,,,,,
player,201212090nyg,nor,ThomPi00,punt_ret_yds_per_ret,,,,,,
player,201212090nyg,nor,ThomPi00,punt_ret_td,0,,,,,
player,201212090nyg,nor,ThomPi00,punt_ret_long,0,,,,,
player,201212090nyg,nyg,HixoDo00,kick_ret,0,,,,,
player,201212090nyg,nyg,HixoDo00,kick_ret_yds,0,,,,,
player,201212090nyg,nyg,HixoDo00,kick_ret_yds_per_ret,,,,,,
player,201212090nyg,nyg,HixoDo00,kick_ret_td,0,,,,,
player,201212090nyg,nyg,HixoDo00,kick_ret_long,0,,,,,
player,201212090nyg,nyg,HixoDo00,punt_ret,2,,,,,
player,201212090nyg,nyg,HixoDo00,punt_ret_yds,19,,,,,
player,201212090nyg,nyg,HixoDo00,punt_ret_yds_per_ret,9.5,,,,,
player,201212090nyg,nyg,HixoDo00,punt_ret_td,0,,,,,
player,201212090nyg,nyg,HixoDo00,punt_ret_long,10,,,,,
player,201212090nyg,nyg,WilsDa01,kick_ret,4,,,,,
player,201212090nyg,nyg,WilsDa01,kick_ret_yds,227,,,,,
player,201212090nyg,nyg,WilsDa01,kick_ret_yds_per_ret,56.8,,,,,
player,201212090nyg,nyg,WilsDa01,kick_ret_td,1,,,,,
player,201212090nyg,nyg,WilsDa01,kick_ret_long,97,,,,,
player,201212090nyg,nyg,WilsDa01,punt_ret,0,,,,,
player,201212090nyg,nyg,WilsDa01,punt_ret_yds,0,,,,,
player,201212090nyg,nyg,WilsDa01,punt_ret_yds_per_ret,,,,,,
player,201212090nyg,nyg,WilsDa01,punt_ret_td,0,,,,,
player,201212090nyg,nyg,WilsDa01,punt_ret_long,0,,,,,
player,201212090nyg,nyg,CordJi00,kick_ret,1,,,,,
player,201212090nyg,nyg,CordJi00,kick_ret_yds,0,,,,,
player,201212090nyg,nyg,CordJi00,kick_ret_yds_per_ret,0.0,,,,,
player,201212090nyg,nyg,CordJi00,kick_ret_td,0,,,,,
player,201212090nyg,nyg,CordJi00,kick_ret_long,0,,,,,
player,201212090nyg,nyg,CordJi00,punt_ret,0,,,,,
player,201212090nyg,nyg,CordJi00,punt_ret_yds,0,,,,,
player,201212090nyg,nyg,CordJi00,punt_ret_yds_per_ret,,,,,,
player,201212090nyg,nyg,CordJi00,punt_ret_td,0,,,,,
player,201212090nyg,nyg,CordJi00,punt_ret_long,0,,,,,
player,201212090nyg,nyg,JernJe00,kick_ret,1,,,,,
player,201212090nyg,nyg,JernJe00,kick_ret_yds,60,,,,,
player,201212090nyg,nyg,JernJe00,kick_ret_yds_per_ret,60.0,,,,,
player,201212090nyg,nyg,JernJe00,kick_ret_td,0,,,,,
player,201212090nyg,nyg,JernJe00,kick_ret_long,60,,,,,
player,201212090nyg,nyg,JernJe00,punt_ret,0,,,,,
player,201212090nyg,nyg,JernJe00,punt_ret_yds,0,,,,,
player,201212090nyg,nyg,JernJe00,punt_ret_yds_per_ret,,,,,,
player,201212090nyg,nyg,JernJe00,punt_ret_td,0,,,,,
player,201212090nyg,nyg,JernJe00,punt_ret_long,0,,,,,
player,201212090nyg,nor,HartGa00,xpm,3,,,,,
player,201212090nyg,nor,HartGa00,xpa,3,,,,,
player,201212090nyg,nor,HartGa00,fgm,2,,,,,
player,201212090nyg,nor,HartGa00,fga,2,,,,,
player,201212090nyg,nor,HartGa00,punt,0,,,,,
player,201212090nyg,nor,HartGa00,punt_yds,0,,,,,
player,201212090nyg,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201212090nyg,nor,HartGa00,punt_long,0,,,,,
player,201212090nyg,nor,MorsTh00,xpm,,,,,,
player,201212090nyg,nor,MorsTh00,xpa,,,,,,
player,201212090nyg,nor,MorsTh00,fgm,,,,,,
player,201212090nyg,nor,MorsTh00,fga,,,,,,
player,201212090nyg,nor,MorsTh00,punt,4,,,,,
player,201212090nyg,nor,MorsTh00,punt_yds,202,,,,,
player,201212090nyg,nor,MorsTh00,punt_yds_per_punt,50.5,,,,,
player,201212090nyg,nor,MorsTh00,punt_long,55,,,,,
player,201212090nyg,nyg,tyneslaw01,xpm,7,,,,,
player,201212090nyg,nyg,tyneslaw01,xpa,7,,,,,
player,201212090nyg,nyg,tyneslaw01,fgm,1,,,,,
player,201212090nyg,nyg,tyneslaw01,fga,2,,,,,
player,201212090nyg,nyg,tyneslaw01,punt,0,,,,,
player,201212090nyg,nyg,tyneslaw01,punt_yds,0,,,,,
player,201212090nyg,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201212090nyg,nyg,tyneslaw01,punt_long,0,,,,,
player,201212090nyg,nyg,WeatSt20,xpm,,,,,,
player,201212090nyg,nyg,WeatSt20,xpa,,,,,,
player,201212090nyg,nyg,WeatSt20,fgm,,,,,,
player,201212090nyg,nyg,WeatSt20,fga,,,,,,
player,201212090nyg,nyg,WeatSt20,punt,3,,,,,
player,201212090nyg,nyg,WeatSt20,punt_yds,116,,,,,
player,201212090nyg,nyg,WeatSt20,punt_yds_per_punt,38.7,,,,,
player,201212090nyg,nyg,WeatSt20,punt_long,56,,,,,
player,201212090nyg,nyg,BaasDa20,pos,C,,,,,
player,201212090nyg,nyg,BaasDa20,offense,69,,,,,
player,201212090nyg,nyg,BaasDa20,off_pct,100%,,,,,
player,201212090nyg,nyg,BaasDa20,defense,0,,,,,
player,201212090nyg,nyg,BaasDa20,def_pct,0%,,,,,
player,201212090nyg,nyg,BaasDa20,special_teams,9,,,,,
player,201212090nyg,nyg,BaasDa20,st_pct,25%,,,,,
player,201212090nyg,nyg,MannEl00,pos,QB,,,,,
player,201212090nyg,nyg,MannEl00,offense,69,,,,,
player,201212090nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201212090nyg,nyg,MannEl00,defense,0,,,,,
player,201212090nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201212090nyg,nyg,MannEl00,special_teams,0,,,,,
player,201212090nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201212090nyg,nyg,BennMa00,pos,TE,,,,,
player,201212090nyg,nyg,BennMa00,offense,68,,,,,
player,201212090nyg,nyg,BennMa00,off_pct,99%,,,,,
player,201212090nyg,nyg,BennMa00,defense,0,,,,,
player,201212090nyg,nyg,BennMa00,def_pct,0%,,,,,
player,201212090nyg,nyg,BennMa00,special_teams,9,,,,,
player,201212090nyg,nyg,BennMa00,st_pct,25%,,,,,
player,201212090nyg,nyg,BootKe20,pos,G,,,,,
player,201212090nyg,nyg,BootKe20,offense,67,,,,,
player,201212090nyg,nyg,BootKe20,off_pct,97%,,,,,
player,201212090nyg,nyg,BootKe20,defense,0,,,,,
player,201212090nyg,nyg,BootKe20,def_pct,0%,,,,,
player,201212090nyg,nyg,BootKe20,special_teams,9,,,,,
player,201212090nyg,nyg,BootKe20,st_pct,25%,,,,,
player,201212090nyg,nyg,SneeCh20,pos,G,,,,,
player,201212090nyg,nyg,SneeCh20,offense,67,,,,,
player,201212090nyg,nyg,SneeCh20,off_pct,97%,,,,,
player,201212090nyg,nyg,SneeCh20,defense,0,,,,,
player,201212090nyg,nyg,SneeCh20,def_pct,0%,,,,,
player,201212090nyg,nyg,SneeCh20,special_teams,9,,,,,
player,201212090nyg,nyg,SneeCh20,st_pct,25%,,,,,
player,201212090nyg,nyg,DiehDa21,pos,T,,,,,
player,201212090nyg,nyg,DiehDa21,offense,67,,,,,
player,201212090nyg,nyg,DiehDa21,off_pct,97%,,,,,
player,201212090nyg,nyg,DiehDa21,defense,0,,,,,
player,201212090nyg,nyg,DiehDa21,def_pct,0%,,,,,
player,201212090nyg,nyg,DiehDa21,special_teams,9,,,,,
player,201212090nyg,nyg,DiehDa21,st_pct,25%,,,,,
player,201212090nyg,nyg,BeatWi20,pos,T,,,,,
player,201212090nyg,nyg,BeatWi20,offense,67,,,,,
player,201212090nyg,nyg,BeatWi20,off_pct,97%,,,,,
player,201212090nyg,nyg,BeatWi20,defense,0,,,,,
player,201212090nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201212090nyg,nyg,BeatWi20,special_teams,9,,,,,
player,201212090nyg,nyg,BeatWi20,st_pct,25%,,,,,
player,201212090nyg,nyg,NickHa01,pos,WR,,,,,
player,201212090nyg,nyg,NickHa01,offense,56,,,,,
player,201212090nyg,nyg,NickHa01,off_pct,81%,,,,,
player,201212090nyg,nyg,NickHa01,defense,0,,,,,
player,201212090nyg,nyg,NickHa01,def_pct,0%,,,,,
player,201212090nyg,nyg,NickHa01,special_teams,0,,,,,
player,201212090nyg,nyg,NickHa01,st_pct,0%,,,,,
player,201212090nyg,nyg,CruzVi00,pos,WR,,,,,
player,201212090nyg,nyg,CruzVi00,offense,53,,,,,
player,201212090nyg,nyg,CruzVi00,off_pct,77%,,,,,
player,201212090nyg,nyg,CruzVi00,defense,0,,,,,
player,201212090nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201212090nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201212090nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201212090nyg,nyg,HixoDo00,pos,WR,,,,,
player,201212090nyg,nyg,HixoDo00,offense,43,,,,,
player,201212090nyg,nyg,HixoDo00,off_pct,62%,,,,,
player,201212090nyg,nyg,HixoDo00,defense,0,,,,,
player,201212090nyg,nyg,HixoDo00,def_pct,0%,,,,,
player,201212090nyg,nyg,HixoDo00,special_teams,7,,,,,
player,201212090nyg,nyg,HixoDo00,st_pct,19%,,,,,
player,201212090nyg,nyg,BradAh00,pos,RB,,,,,
player,201212090nyg,nyg,BradAh00,offense,38,,,,,
player,201212090nyg,nyg,BradAh00,off_pct,55%,,,,,
player,201212090nyg,nyg,BradAh00,defense,0,,,,,
player,201212090nyg,nyg,BradAh00,def_pct,0%,,,,,
player,201212090nyg,nyg,BradAh00,special_teams,0,,,,,
player,201212090nyg,nyg,BradAh00,st_pct,0%,,,,,
player,201212090nyg,nyg,HynoHe01,pos,FB,,,,,
player,201212090nyg,nyg,HynoHe01,offense,36,,,,,
player,201212090nyg,nyg,HynoHe01,off_pct,52%,,,,,
player,201212090nyg,nyg,HynoHe01,defense,0,,,,,
player,201212090nyg,nyg,HynoHe01,def_pct,0%,,,,,
player,201212090nyg,nyg,HynoHe01,special_teams,6,,,,,
player,201212090nyg,nyg,HynoHe01,st_pct,17%,,,,,
player,201212090nyg,nyg,WilsDa01,pos,RB,,,,,
player,201212090nyg,nyg,WilsDa01,offense,21,,,,,
player,201212090nyg,nyg,WilsDa01,off_pct,30%,,,,,
player,201212090nyg,nyg,WilsDa01,defense,0,,,,,
player,201212090nyg,nyg,WilsDa01,def_pct,0%,,,,,
player,201212090nyg,nyg,WilsDa01,special_teams,6,,,,,
player,201212090nyg,nyg,WilsDa01,st_pct,17%,,,,,
player,201212090nyg,nyg,PascBe00,pos,TE,,,,,
player,201212090nyg,nyg,PascBe00,offense,17,,,,,
player,201212090nyg,nyg,PascBe00,off_pct,25%,,,,,
player,201212090nyg,nyg,PascBe00,defense,0,,,,,
player,201212090nyg,nyg,PascBe00,def_pct,0%,,,,,
player,201212090nyg,nyg,PascBe00,special_teams,6,,,,,
player,201212090nyg,nyg,PascBe00,st_pct,17%,,,,,
player,201212090nyg,nyg,LumpKr00,pos,RB,,,,,
player,201212090nyg,nyg,LumpKr00,offense,5,,,,,
player,201212090nyg,nyg,LumpKr00,off_pct,7%,,,,,
player,201212090nyg,nyg,LumpKr00,defense,0,,,,,
player,201212090nyg,nyg,LumpKr00,def_pct,0%,,,,,
player,201212090nyg,nyg,LumpKr00,special_teams,22,,,,,
player,201212090nyg,nyg,LumpKr00,st_pct,61%,,,,,
player,201212090nyg,nyg,BrewJa00,pos,T,,,,,
player,201212090nyg,nyg,BrewJa00,offense,4,,,,,
player,201212090nyg,nyg,BrewJa00,off_pct,6%,,,,,
player,201212090nyg,nyg,BrewJa00,defense,0,,,,,
player,201212090nyg,nyg,BrewJa00,def_pct,0%,,,,,
player,201212090nyg,nyg,BrewJa00,special_teams,9,,,,,
player,201212090nyg,nyg,BrewJa00,st_pct,25%,,,,,
player,201212090nyg,nyg,BardRa00,pos,WR,,,,,
player,201212090nyg,nyg,BardRa00,offense,4,,,,,
player,201212090nyg,nyg,BardRa00,off_pct,6%,,,,,
player,201212090nyg,nyg,BardRa00,defense,0,,,,,
player,201212090nyg,nyg,BardRa00,def_pct,0%,,,,,
player,201212090nyg,nyg,BardRa00,special_teams,0,,,,,
player,201212090nyg,nyg,BardRa00,st_pct,0%,,,,,
player,201212090nyg,nyg,JernJe00,pos,WR,,,,,
player,201212090nyg,nyg,JernJe00,offense,3,,,,,
player,201212090nyg,nyg,JernJe00,off_pct,4%,,,,,
player,201212090nyg,nyg,JernJe00,defense,0,,,,,
player,201212090nyg,nyg,JernJe00,def_pct,0%,,,,,
player,201212090nyg,nyg,JernJe00,special_teams,10,,,,,
player,201212090nyg,nyg,JernJe00,st_pct,28%,,,,,
player,201212090nyg,nyg,CordJi00,pos,C,,,,,
player,201212090nyg,nyg,CordJi00,offense,2,,,,,
player,201212090nyg,nyg,CordJi00,off_pct,3%,,,,,
player,201212090nyg,nyg,CordJi00,defense,0,,,,,
player,201212090nyg,nyg,CordJi00,def_pct,0%,,,,,
player,201212090nyg,nyg,CordJi00,special_teams,15,,,,,
player,201212090nyg,nyg,CordJi00,st_pct,42%,,,,,
player,201212090nyg,nyg,CapeSe20,pos,G,,,,,
player,201212090nyg,nyg,CapeSe20,offense,2,,,,,
player,201212090nyg,nyg,CapeSe20,off_pct,3%,,,,,
player,201212090nyg,nyg,CapeSe20,defense,0,,,,,
player,201212090nyg,nyg,CapeSe20,def_pct,0%,,,,,
player,201212090nyg,nyg,CapeSe20,special_teams,0,,,,,
player,201212090nyg,nyg,CapeSe20,st_pct,0%,,,,,
player,201212090nyg,nyg,RandRu00,pos,WR,,,,,
player,201212090nyg,nyg,RandRu00,offense,1,,,,,
player,201212090nyg,nyg,RandRu00,off_pct,1%,,,,,
player,201212090nyg,nyg,RandRu00,defense,0,,,,,
player,201212090nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201212090nyg,nyg,RandRu00,special_teams,0,,,,,
player,201212090nyg,nyg,RandRu00,st_pct,0%,,,,,
player,201212090nyg,nyg,RollAn20,pos,FS,,,,,
player,201212090nyg,nyg,RollAn20,offense,0,,,,,
player,201212090nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201212090nyg,nyg,RollAn20,defense,72,,,,,
player,201212090nyg,nyg,RollAn20,def_pct,100%,,,,,
player,201212090nyg,nyg,RollAn20,special_teams,9,,,,,
player,201212090nyg,nyg,RollAn20,st_pct,25%,,,,,
player,201212090nyg,nyg,BrowSt99,pos,FS,,,,,
player,201212090nyg,nyg,BrowSt99,offense,0,,,,,
player,201212090nyg,nyg,BrowSt99,off_pct,0%,,,,,
player,201212090nyg,nyg,BrowSt99,defense,72,,,,,
player,201212090nyg,nyg,BrowSt99,def_pct,100%,,,,,
player,201212090nyg,nyg,BrowSt99,special_teams,8,,,,,
player,201212090nyg,nyg,BrowSt99,st_pct,22%,,,,,
player,201212090nyg,nyg,WebsCo20,pos,CB,,,,,
player,201212090nyg,nyg,WebsCo20,offense,0,,,,,
player,201212090nyg,nyg,WebsCo20,off_pct,0%,,,,,
player,201212090nyg,nyg,WebsCo20,defense,72,,,,,
player,201212090nyg,nyg,WebsCo20,def_pct,100%,,,,,
player,201212090nyg,nyg,WebsCo20,special_teams,2,,,,,
player,201212090nyg,nyg,WebsCo20,st_pct,6%,,,,,
player,201212090nyg,nyg,BoleMi20,pos,LB,,,,,
player,201212090nyg,nyg,BoleMi20,offense,0,,,,,
player,201212090nyg,nyg,BoleMi20,off_pct,0%,,,,,
player,201212090nyg,nyg,BoleMi20,defense,72,,,,,
player,201212090nyg,nyg,BoleMi20,def_pct,100%,,,,,
