game,2012,16,20121223,201212230tam,ram,"St. Louis Rams",28,tam,"Tampa Bay Buccaneers",13
player,201212230tam,tam,MillRo99,tackles_assists,0,,,,,
player,201212230tam,tam,MillRo99,tackles_loss,0,,,,,
player,201212230tam,tam,MillRo99,qb_hits,0,,,,,
player,201212230tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201212230tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201212230tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201212230tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201212230tam,tam,Teo-Da99,def_int,0,,,,,
player,201212230tam,tam,Teo-Da99,def_int_yds,0,,,,,
player,201212230tam,tam,Teo-Da99,def_int_td,0,,,,,
player,201212230tam,tam,Teo-Da99,def_int_long,0,,,,,
player,201212230tam,tam,Teo-Da99,pass_defended,0,,,,,
player,201212230tam,tam,Teo-Da99,sacks,0.0,,,,,
player,201212230tam,tam,Teo-Da99,tackles_combined,1,,,,,
player,201212230tam,tam,Teo-Da99,tackles_solo,1,,,,,
player,201212230tam,tam,Teo-Da99,tackles_assists,0,,,,,
player,201212230tam,tam,Teo-Da99,tackles_loss,0,,,,,
player,201212230tam,tam,Teo-Da99,qb_hits,0,,,,,
player,201212230tam,tam,Teo-Da99,fumbles_rec,0,,,,,
player,201212230tam,tam,Teo-Da99,fumbles_rec_yds,0,,,,,
player,201212230tam,tam,Teo-Da99,fumbles_rec_td,0,,,,,
player,201212230tam,tam,Teo-Da99,fumbles_forced,0,,,,,
player,201212230tam,tam,GaitAn00,def_int,0,,,,,
player,201212230tam,tam,GaitAn00,def_int_yds,0,,,,,
player,201212230tam,tam,GaitAn00,def_int_td,0,,,,,
player,201212230tam,tam,GaitAn00,def_int_long,0,,,,,
player,201212230tam,tam,GaitAn00,pass_defended,1,,,,,
player,201212230tam,tam,GaitAn00,sacks,0.0,,,,,
player,201212230tam,tam,GaitAn00,tackles_combined,0,,,,,
player,201212230tam,tam,GaitAn00,tackles_solo,0,,,,,
player,201212230tam,tam,GaitAn00,tackles_assists,0,,,,,
player,201212230tam,tam,GaitAn00,tackles_loss,0,,,,,
player,201212230tam,tam,GaitAn00,qb_hits,0,,,,,
player,201212230tam,tam,GaitAn00,fumbles_rec,0,,,,,
player,201212230tam,tam,GaitAn00,fumbles_rec_yds,0,,,,,
player,201212230tam,tam,GaitAn00,fumbles_rec_td,0,,,,,
player,201212230tam,tam,GaitAn00,fumbles_forced,0,,,,,
player,201212230tam,tam,McCoGe99,def_int,0,,,,,
player,201212230tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201212230tam,tam,McCoGe99,def_int_td,0,,,,,
player,201212230tam,tam,McCoGe99,def_int_long,0,,,,,
player,201212230tam,tam,McCoGe99,pass_defended,0,,,,,
player,201212230tam,tam,McCoGe99,sacks,0.0,,,,,
player,201212230tam,tam,McCoGe99,tackles_combined,0,,,,,
player,201212230tam,tam,McCoGe99,tackles_solo,0,,,,,
player,201212230tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201212230tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201212230tam,tam,McCoGe99,qb_hits,2,,,,,
player,201212230tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201212230tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201212230tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201212230tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201212230tam,ram,GiveCh00,kick_ret,2,,,,,
player,201212230tam,ram,GiveCh00,kick_ret_yds,39,,,,,
player,201212230tam,ram,GiveCh00,kick_ret_yds_per_ret,19.5,,,,,
player,201212230tam,ram,GiveCh00,kick_ret_td,0,,,,,
player,201212230tam,ram,GiveCh00,kick_ret_long,22,,,,,
player,201212230tam,ram,GiveCh00,punt_ret,0,,,,,
player,201212230tam,ram,GiveCh00,punt_ret_yds,0,,,,,
player,201212230tam,ram,GiveCh00,punt_ret_yds_per_ret,,,,,,
player,201212230tam,ram,GiveCh00,punt_ret_td,0,,,,,
player,201212230tam,ram,GiveCh00,punt_ret_long,0,,,,,
player,201212230tam,tam,ParrRo00,kick_ret,0,,,,,
player,201212230tam,tam,ParrRo00,kick_ret_yds,0,,,,,
player,201212230tam,tam,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201212230tam,tam,ParrRo00,kick_ret_td,0,,,,,
player,201212230tam,tam,ParrRo00,kick_ret_long,0,,,,,
player,201212230tam,tam,ParrRo00,punt_ret,3,,,,,
player,201212230tam,tam,ParrRo00,punt_ret_yds,7,,,,,
player,201212230tam,tam,ParrRo00,punt_ret_yds_per_ret,2.3,,,,,
player,201212230tam,tam,ParrRo00,punt_ret_td,0,,,,,
player,201212230tam,tam,ParrRo00,punt_ret_long,4,,,,,
player,201212230tam,ram,ZuerGr00,xpm,4,,,,,
player,201212230tam,ram,ZuerGr00,xpa,4,,,,,
player,201212230tam,ram,ZuerGr00,fgm,,,,,,
player,201212230tam,ram,ZuerGr00,fga,,,,,,
player,201212230tam,ram,ZuerGr00,punt,0,,,,,
player,201212230tam,ram,ZuerGr00,punt_yds,0,,,,,
player,201212230tam,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201212230tam,ram,ZuerGr00,punt_long,0,,,,,
player,201212230tam,ram,HekkJo00,xpm,,,,,,
player,201212230tam,ram,HekkJo00,xpa,,,,,,
player,201212230tam,ram,HekkJo00,fgm,,,,,,
player,201212230tam,ram,HekkJo00,fga,,,,,,
player,201212230tam,ram,HekkJo00,punt,7,,,,,
player,201212230tam,ram,HekkJo00,punt_yds,335,,,,,
player,201212230tam,ram,HekkJo00,punt_yds_per_punt,47.9,,,,,
player,201212230tam,ram,HekkJo00,punt_long,57,,,,,
player,201212230tam,tam,barthco01,xpm,1,,,,,
player,201212230tam,tam,barthco01,xpa,1,,,,,
player,201212230tam,tam,barthco01,fgm,2,,,,,
player,201212230tam,tam,barthco01,fga,2,,,,,
player,201212230tam,tam,barthco01,punt,0,,,,,
player,201212230tam,tam,barthco01,punt_yds,0,,,,,
player,201212230tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201212230tam,tam,barthco01,punt_long,0,,,,,
player,201212230tam,tam,koenemic01,xpm,,,,,,
player,201212230tam,tam,koenemic01,xpa,,,,,,
player,201212230tam,tam,koenemic01,fgm,,,,,,
player,201212230tam,tam,koenemic01,fga,,,,,,
player,201212230tam,tam,koenemic01,punt,1,,,,,
player,201212230tam,tam,koenemic01,punt_yds,25,,,,,
player,201212230tam,tam,koenemic01,punt_yds_per_punt,25.0,,,,,
player,201212230tam,tam,koenemic01,punt_long,25,,,,,
player,201212230tam,tam,DotsDe00,pos,T,,,,,
player,201212230tam,tam,DotsDe00,offense,81,,,,,
player,201212230tam,tam,DotsDe00,off_pct,100%,,,,,
player,201212230tam,tam,DotsDe00,defense,0,,,,,
player,201212230tam,tam,DotsDe00,def_pct,0%,,,,,
player,201212230tam,tam,DotsDe00,special_teams,3,,,,,
player,201212230tam,tam,DotsDe00,st_pct,12%,,,,,
player,201212230tam,tam,PennDo20,pos,T,,,,,
player,201212230tam,tam,PennDo20,offense,81,,,,,
player,201212230tam,tam,PennDo20,off_pct,100%,,,,,
player,201212230tam,tam,PennDo20,defense,0,,,,,
player,201212230tam,tam,PennDo20,def_pct,0%,,,,,
player,201212230tam,tam,PennDo20,special_teams,3,,,,,
player,201212230tam,tam,PennDo20,st_pct,12%,,,,,
player,201212230tam,tam,MereJa20,pos,T,,,,,
player,201212230tam,tam,MereJa20,offense,81,,,,,
player,201212230tam,tam,MereJa20,off_pct,100%,,,,,
player,201212230tam,tam,MereJa20,defense,0,,,,,
player,201212230tam,tam,MereJa20,def_pct,0%,,,,,
player,201212230tam,tam,MereJa20,special_teams,3,,,,,
player,201212230tam,tam,MereJa20,st_pct,12%,,,,,
player,201212230tam,tam,LarsTe20,pos,G,,,,,
player,201212230tam,tam,LarsTe20,offense,81,,,,,
player,201212230tam,tam,LarsTe20,off_pct,100%,,,,,
player,201212230tam,tam,LarsTe20,defense,0,,,,,
player,201212230tam,tam,LarsTe20,def_pct,0%,,,,,
player,201212230tam,tam,LarsTe20,special_teams,3,,,,,
player,201212230tam,tam,LarsTe20,st_pct,12%,,,,,
player,201212230tam,tam,FreeJo00,pos,QB,,,,,
player,201212230tam,tam,FreeJo00,offense,81,,,,,
player,201212230tam,tam,FreeJo00,off_pct,100%,,,,,
player,201212230tam,tam,FreeJo00,defense,0,,,,,
player,201212230tam,tam,FreeJo00,def_pct,0%,,,,,
player,201212230tam,tam,FreeJo00,special_teams,0,,,,,
player,201212230tam,tam,FreeJo00,st_pct,0%,,,,,
player,201212230tam,tam,JackVi00,pos,WR,,,,,
player,201212230tam,tam,JackVi00,offense,79,,,,,
player,201212230tam,tam,JackVi00,off_pct,98%,,,,,
player,201212230tam,tam,JackVi00,defense,0,,,,,
player,201212230tam,tam,JackVi00,def_pct,0%,,,,,
player,201212230tam,tam,JackVi00,special_teams,0,,,,,
player,201212230tam,tam,JackVi00,st_pct,0%,,,,,
player,201212230tam,tam,WillMi04,pos,WR,,,,,
player,201212230tam,tam,WillMi04,offense,77,,,,,
player,201212230tam,tam,WillMi04,off_pct,95%,,,,,
player,201212230tam,tam,WillMi04,defense,0,,,,,
player,201212230tam,tam,WillMi04,def_pct,0%,,,,,
player,201212230tam,tam,WillMi04,special_teams,0,,,,,
player,201212230tam,tam,WillMi04,st_pct,0%,,,,,
player,201212230tam,tam,MartDo00,pos,RB,,,,,
player,201212230tam,tam,MartDo00,offense,70,,,,,
player,201212230tam,tam,MartDo00,off_pct,86%,,,,,
player,201212230tam,tam,MartDo00,defense,0,,,,,
player,201212230tam,tam,MartDo00,def_pct,0%,,,,,
player,201212230tam,tam,MartDo00,special_teams,0,,,,,
player,201212230tam,tam,MartDo00,st_pct,0%,,,,,
player,201212230tam,tam,ZuttJe20,pos,C,,,,,
player,201212230tam,tam,ZuttJe20,offense,62,,,,,
player,201212230tam,tam,ZuttJe20,off_pct,77%,,,,,
player,201212230tam,tam,ZuttJe20,defense,0,,,,,
player,201212230tam,tam,ZuttJe20,def_pct,0%,,,,,
player,201212230tam,tam,ZuttJe20,special_teams,0,,,,,
player,201212230tam,tam,ZuttJe20,st_pct,0%,,,,,
player,201212230tam,tam,ClarDa00,pos,TE,,,,,
player,201212230tam,tam,ClarDa00,offense,46,,,,,
player,201212230tam,tam,ClarDa00,off_pct,57%,,,,,
player,201212230tam,tam,ClarDa00,defense,0,,,,,
player,201212230tam,tam,ClarDa00,def_pct,0%,,,,,
player,201212230tam,tam,ClarDa00,special_teams,0,,,,,
player,201212230tam,tam,ClarDa00,st_pct,0%,,,,,
player,201212230tam,tam,StocLu00,pos,TE,,,,,
player,201212230tam,tam,StocLu00,offense,42,,,,,
player,201212230tam,tam,StocLu00,off_pct,52%,,,,,
player,201212230tam,tam,StocLu00,defense,0,,,,,
player,201212230tam,tam,StocLu00,def_pct,0%,,,,,
player,201212230tam,tam,StocLu00,special_teams,3,,,,,
player,201212230tam,tam,StocLu00,st_pct,12%,,,,,
player,201212230tam,tam,UndeTi00,pos,WR,,,,,
player,201212230tam,tam,UndeTi00,offense,36,,,,,
player,201212230tam,tam,UndeTi00,off_pct,44%,,,,,
player,201212230tam,tam,UndeTi00,defense,0,,,,,
player,201212230tam,tam,UndeTi00,def_pct,0%,,,,,
player,201212230tam,tam,UndeTi00,special_teams,0,,,,,
player,201212230tam,tam,UndeTi00,st_pct,0%,,,,,
player,201212230tam,tam,LoriEr99,pos,FB,,,,,
player,201212230tam,tam,LoriEr99,offense,20,,,,,
player,201212230tam,tam,LoriEr99,off_pct,25%,,,,,
player,201212230tam,tam,LoriEr99,defense,0,,,,,
player,201212230tam,tam,LoriEr99,def_pct,0%,,,,,
player,201212230tam,tam,LoriEr99,special_teams,20,,,,,
player,201212230tam,tam,LoriEr99,st_pct,83%,,,,,
player,201212230tam,tam,HardDe00,pos,G,,,,,
player,201212230tam,tam,HardDe00,offense,19,,,,,
player,201212230tam,tam,HardDe00,off_pct,23%,,,,,
player,201212230tam,tam,HardDe00,defense,0,,,,,
player,201212230tam,tam,HardDe00,def_pct,0%,,,,,
player,201212230tam,tam,HardDe00,special_teams,3,,,,,
player,201212230tam,tam,HardDe00,st_pct,12%,,,,,
player,201212230tam,tam,ParrRo00,pos,WR,,,,,
player,201212230tam,tam,ParrRo00,offense,16,,,,,
player,201212230tam,tam,ParrRo00,off_pct,20%,,,,,
player,201212230tam,tam,ParrRo00,defense,0,,,,,
player,201212230tam,tam,ParrRo00,def_pct,0%,,,,,
player,201212230tam,tam,ParrRo00,special_teams,12,,,,,
player,201212230tam,tam,ParrRo00,st_pct,50%,,,,,
player,201212230tam,tam,WareDa00,pos,RB,,,,,
player,201212230tam,tam,WareDa00,offense,8,,,,,
player,201212230tam,tam,WareDa00,off_pct,10%,,,,,
player,201212230tam,tam,WareDa00,defense,0,,,,,
player,201212230tam,tam,WareDa00,def_pct,0%,,,,,
player,201212230tam,tam,WareDa00,special_teams,6,,,,,
player,201212230tam,tam,WareDa00,st_pct,25%,,,,,
player,201212230tam,tam,ByhaNa00,pos,TE,,,,,
player,201212230tam,tam,ByhaNa00,offense,7,,,,,
player,201212230tam,tam,ByhaNa00,off_pct,9%,,,,,
player,201212230tam,tam,ByhaNa00,defense,0,,,,,
player,201212230tam,tam,ByhaNa00,def_pct,0%,,,,,
player,201212230tam,tam,ByhaNa00,special_teams,5,,,,,
player,201212230tam,tam,ByhaNa00,st_pct,21%,,,,,
player,201212230tam,tam,WallCo20,pos,C,,,,,
player,201212230tam,tam,WallCo20,offense,2,,,,,
player,201212230tam,tam,WallCo20,off_pct,2%,,,,,
player,201212230tam,tam,WallCo20,defense,0,,,,,
player,201212230tam,tam,WallCo20,def_pct,0%,,,,,
player,201212230tam,tam,WallCo20,special_teams,7,,,,,
player,201212230tam,tam,WallCo20,st_pct,29%,,,,,
player,201212230tam,tam,BlouLe00,pos,RB,,,,,
player,201212230tam,tam,BlouLe00,offense,2,,,,,
player,201212230tam,tam,BlouLe00,off_pct,2%,,,,,
player,201212230tam,tam,BlouLe00,defense,0,,,,,
player,201212230tam,tam,BlouLe00,def_pct,0%,,,,,
player,201212230tam,tam,BlouLe00,special_teams,0,,,,,
player,201212230tam,tam,BlouLe00,st_pct,0%,,,,,
player,201212230tam,tam,BarrMa00,pos,SS,,,,,
player,201212230tam,tam,BarrMa00,offense,0,,,,,
player,201212230tam,tam,BarrMa00,off_pct,0%,,,,,
player,201212230tam,tam,BarrMa00,defense,55,,,,,
player,201212230tam,tam,BarrMa00,def_pct,100%,,,,,
player,201212230tam,tam,BarrMa00,special_teams,4,,,,,
player,201212230tam,tam,BarrMa00,st_pct,17%,,,,,
player,201212230tam,tam,DaviLa00,pos,LB,,,,,
player,201212230tam,tam,DaviLa00,offense,0,,,,,
player,201212230tam,tam,DaviLa00,off_pct,0%,,,,,
player,201212230tam,tam,DaviLa00,defense,55,,,,,
player,201212230tam,tam,DaviLa00,def_pct,100%,,,,,
player,201212230tam,tam,DaviLa00,special_teams,4,,,,,
player,201212230tam,tam,DaviLa00,st_pct,17%,,,,,
player,201212230tam,tam,BarbRo00,pos,FS,,,,,
player,201212230tam,tam,BarbRo00,offense,0,,,,,
player,201212230tam,tam,BarbRo00,off_pct,0%,,,,,
player,201212230tam,tam,BarbRo00,defense,55,,,,,
player,201212230tam,tam,BarbRo00,def_pct,100%,,,,,
player,201212230tam,tam,BarbRo00,special_teams,4,,,,,
player,201212230tam,tam,BarbRo00,st_pct,17%,,,,,
player,201212230tam,tam,JohnLe03,pos,CB,,,,,
player,201212230tam,tam,JohnLe03,offense,0,,,,,
player,201212230tam,tam,JohnLe03,off_pct,0%,,,,,
player,201212230tam,tam,JohnLe03,defense,50,,,,,
player,201212230tam,tam,JohnLe03,def_pct,91%,,,,,
player,201212230tam,tam,JohnLe03,special_teams,6,,,,,
player,201212230tam,tam,JohnLe03,st_pct,25%,,,,,
player,201212230tam,tam,BennMi99,pos,DE,,,,,
player,201212230tam,tam,BennMi99,offense,0,,,,,
player,201212230tam,tam,BennMi99,off_pct,0%,,,,,
player,201212230tam,tam,BennMi99,defense,49,,,,,
player,201212230tam,tam,BennMi99,def_pct,89%,,,,,
player,201212230tam,tam,BennMi99,special_teams,4,,,,,
player,201212230tam,tam,BennMi99,st_pct,17%,,,,,
player,201212230tam,tam,GorrDa00,pos,DB,,,,,
player,201212230tam,tam,GorrDa00,offense,0,,,,,
player,201212230tam,tam,GorrDa00,off_pct,0%,,,,,
player,201212230tam,tam,GorrDa00,defense,47,,,,,
player,201212230tam,tam,GorrDa00,def_pct,85%,,,,,
player,201212230tam,tam,GorrDa00,special_teams,17,,,,,
player,201212230tam,tam,GorrDa00,st_pct,71%,,,,,
player,201212230tam,tam,Teo-Da99,pos,DE,,,,,
player,201212230tam,tam,Teo-Da99,offense,0,,,,,
player,201212230tam,tam,Teo-Da99,off_pct,0%,,,,,
player,201212230tam,tam,Teo-Da99,defense,47,,,,,
player,201212230tam,tam,Teo-Da99,def_pct,85%,,,,,
player,201212230tam,tam,Teo-Da99,special_teams,4,,,,,
player,201212230tam,tam,Teo-Da99,st_pct,17%,,,,,
player,201212230tam,tam,McCoGe99,pos,DT,,,,,
player,201212230tam,tam,McCoGe99,offense,0,,,,,
player,201212230tam,tam,McCoGe99,off_pct,0%,,,,,
player,201212230tam,tam,McCoGe99,defense,47,,,,,
player,201212230tam,tam,McCoGe99,def_pct,85%,,,,,
player,201212230tam,tam,McCoGe99,special_teams,4,,,,,
player,201212230tam,tam,McCoGe99,st_pct,17%,,,,,
player,201212230tam,tam,FostMa00,pos,LB,,,,,
player,201212230tam,tam,FostMa00,offense,0,,,,,
player,201212230tam,tam,FostMa00,off_pct,0%,,,,,
player,201212230tam,tam,FostMa00,defense,45,,,,,
player,201212230tam,tam,FostMa00,def_pct,82%,,,,,
player,201212230tam,tam,FostMa00,special_teams,6,,,,,
player,201212230tam,tam,FostMa00,st_pct,25%,,,,,
player,201212230tam,tam,HaywAd98,pos,LB,,,,,
player,201212230tam,tam,HaywAd98,offense,0,,,,,
player,201212230tam,tam,HaywAd98,off_pct,0%,,,,,
player,201212230tam,tam,HaywAd98,defense,29,,,,,
player,201212230tam,tam,HaywAd98,def_pct,53%,,,,,
player,201212230tam,tam,HaywAd98,special_teams,21,,,,,
player,201212230tam,tam,HaywAd98,st_pct,88%,,,,,
player,201212230tam,tam,BlacAh00,pos,FS,,,,,
player,201212230tam,tam,BlacAh00,offense,0,,,,,
player,201212230tam,tam,BlacAh00,off_pct,0%,,,,,
player,201212230tam,tam,BlacAh00,defense,26,,,,,
player,201212230tam,tam,BlacAh00,def_pct,47%,,,,,
player,201212230tam,tam,BlacAh00,special_teams,15,,,,,
player,201212230tam,tam,BlacAh00,st_pct,62%,,,,,
player,201212230tam,tam,GibsGa99,pos,DT,,,,,
player,201212230tam,tam,GibsGa99,offense,0,,,,,
player,201212230tam,tam,GibsGa99,off_pct,0%,,,,,
player,201212230tam,tam,GibsGa99,defense,24,,,,,
player,201212230tam,tam,GibsGa99,def_pct,44%,,,,,
player,201212230tam,tam,GibsGa99,special_teams,0,,,,,
player,201212230tam,tam,GibsGa99,st_pct,0%,,,,,
player,201212230tam,tam,MillRo99,pos,DT,,,,,
player,201212230tam,tam,MillRo99,offense,0,,,,,
player,201212230tam,tam,MillRo99,off_pct,0%,,,,,
player,201212230tam,tam,MillRo99,defense,21,,,,,
player,201212230tam,tam,MillRo99,def_pct,38%,,,,,
player,201212230tam,tam,MillRo99,special_teams,4,,,,,
player,201212230tam,tam,MillRo99,st_pct,17%,,,,,
player,201212230tam,tam,BoweDa00,pos,DE,,,,,
player,201212230tam,tam,BoweDa00,offense,0,,,,,
player,201212230tam,tam,BoweDa00,off_pct,0%,,,,,
player,201212230tam,tam,BoweDa00,defense,18,,,,,
player,201212230tam,tam,BoweDa00,def_pct,33%,,,,,
player,201212230tam,tam,BoweDa00,special_teams,0,,,,,
player,201212230tam,tam,BoweDa00,st_pct,0%,,,,,
player,201212230tam,tam,GaitAn00,pos,CB,,,,,
player,201212230tam,tam,GaitAn00,offense,0,,,,,
player,201212230tam,tam,GaitAn00,off_pct,0%,,,,,
player,201212230tam,tam,GaitAn00,defense,14,,,,,
player,201212230tam,tam,GaitAn00,def_pct,25%,,,,,
player,201212230tam,tam,GaitAn00,special_teams,11,,,,,
player,201212230tam,tam,GaitAn00,st_pct,46%,,,,,
player,201212230tam,tam,LeviLa00,pos,DE,,,,,
player,201212230tam,tam,LeviLa00,offense,0,,,,,
player,201212230tam,tam,LeviLa00,off_pct,0%,,,,,
player,201212230tam,tam,LeviLa00,defense,11,,,,,
player,201212230tam,tam,LeviLa00,def_pct,20%,,,,,
player,201212230tam,tam,LeviLa00,special_teams,0,,,,,
player,201212230tam,tam,LeviLa00,st_pct,0%,,,,,
player,201212230tam,tam,BiggE.99,pos,CB,,,,,
player,201212230tam,tam,BiggE.99,offense,0,,,,,
player,201212230tam,tam,BiggE.99,off_pct,0%,,,,,
player,201212230tam,tam,BiggE.99,defense,8,,,,,
player,201212230tam,tam,BiggE.99,def_pct,15%,,,,,
player,201212230tam,tam,BiggE.99,special_teams,1,,,,,
player,201212230tam,tam,BiggE.99,st_pct,4%,,,,,
player,201212230tam,tam,WatsDe99,pos,LB,,,,,
player,201212230tam,tam,WatsDe99,offense,0,,,,,
player,201212230tam,tam,WatsDe99,off_pct,0%,,,,,
player,201212230tam,tam,WatsDe99,defense,2,,,,,
player,201212230tam,tam,WatsDe99,def_pct,4%,,,,,
player,201212230tam,tam,WatsDe99,special_teams,17,,,,,
player,201212230tam,tam,WatsDe99,st_pct,71%,,,,,
player,201212230tam,tam,McDoBr99,pos,CB,,,,,
player,201212230tam,tam,McDoBr99,offense,0,,,,,
player,201212230tam,tam,McDoBr99,off_pct,0%,,,,,
player,201212230tam,tam,McDoBr99,defense,1,,,,,
player,201212230tam,tam,McDoBr99,def_pct,2%,,,,,
player,201212230tam,tam,McDoBr99,special_teams,13,,,,,
player,201212230tam,tam,McDoBr99,st_pct,54%,,,,,
player,201212230tam,tam,WhitMa01,pos,LB,,,,,
player,201212230tam,tam,WhitMa01,offense,0,,,,,
player,201212230tam,tam,WhitMa01,off_pct,0%,,,,,
player,201212230tam,tam,WhitMa01,defense,1,,,,,
player,201212230tam,tam,WhitMa01,def_pct,2%,,,,,
player,201212230tam,tam,WhitMa01,special_teams,0,,,,,
player,201212230tam,tam,WhitMa01,st_pct,0%,,,,,
player,201212230tam,tam,CutrJa00,pos,LB,,,,,
player,201212230tam,tam,CutrJa00,offense,0,,,,,
player,201212230tam,tam,CutrJa00,off_pct,0%,,,,,
player,201212230tam,tam,CutrJa00,defense,0,,,,,
player,201212230tam,tam,CutrJa00,def_pct,0%,,,,,
player,201212230tam,tam,CutrJa00,special_teams,17,,,,,
player,201212230tam,tam,CutrJa00,st_pct,71%,,,,,
player,201212230tam,tam,GoodNa00,pos,LB,,,,,
player,201212230tam,tam,GoodNa00,offense,0,,,,,
player,201212230tam,tam,GoodNa00,off_pct,0%,,,,,
player,201212230tam,tam,GoodNa00,defense,0,,,,,
player,201212230tam,tam,GoodNa00,def_pct,0%,,,,,
player,201212230tam,tam,GoodNa00,special_teams,16,,,,,
player,201212230tam,tam,GoodNa00,st_pct,67%,,,,,
player,201212230tam,tam,TandKe00,pos,FS,,,,,
player,201212230tam,tam,TandKe00,offense,0,,,,,
player,201212230tam,tam,TandKe00,off_pct,0%,,,,,
player,201212230tam,tam,TandKe00,defense,0,,,,,
player,201212230tam,tam,TandKe00,def_pct,0%,,,,,
player,201212230tam,tam,TandKe00,special_teams,13,,,,,
player,201212230tam,tam,TandKe00,st_pct,54%,,,,,
player,201212230tam,tam,koenemic01,pos,P,,,,,
player,201212230tam,tam,koenemic01,offense,0,,,,,
player,201212230tam,tam,koenemic01,off_pct,0%,,,,,
player,201212230tam,tam,koenemic01,defense,0,,,,,
player,201212230tam,tam,koenemic01,def_pct,0%,,,,,
player,201212230tam,tam,koenemic01,special_teams,8,,,,,
player,201212230tam,tam,koenemic01,st_pct,33%,,,,,
player,201212230tam,tam,EconAn20,pos,LS,,,,,
player,201212230tam,tam,EconAn20,offense,0,,,,,
player,201212230tam,tam,EconAn20,off_pct,0%,,,,,
player,201212230tam,tam,EconAn20,defense,0,,,,,
player,201212230tam,tam,EconAn20,def_pct,0%,,,,,
player,201212230tam,tam,EconAn20,special_teams,4,,,,,
player,201212230tam,tam,EconAn20,st_pct,17%,,,,,
player,201212230tam,tam,barthco01,pos,K,,,,,
player,201212230tam,tam,barthco01,offense,0,,,,,
player,201212230tam,tam,barthco01,off_pct,0%,,,,,
player,201212230tam,tam,barthco01,defense,0,,,,,
player,201212230tam,tam,barthco01,def_pct,0%,,,,,
player,201212230tam,tam,barthco01,special_teams,3,,,,,
player,201212230tam,tam,barthco01,st_pct,12%,,,,,
player,201212230tam,ram,TurnRo22,pos,C,,,,,
player,201212230tam,ram,TurnRo22,offense,55,,,,,
player,201212230tam,ram,TurnRo22,off_pct,100%,,,,,
player,201212230tam,ram,TurnRo22,defense,0,,,,,
player,201212230tam,ram,TurnRo22,def_pct,0%,,,,,
player,201212230tam,ram,TurnRo22,special_teams,4,,,,,
player,201212230tam,ram,TurnRo22,st_pct,17%,,,,,
player,201212230tam,ram,SaffRo20,pos,T,,,,,
player,201212230tam,ram,SaffRo20,offense,55,,,,,
player,201212230tam,ram,SaffRo20,off_pct,100%,,,,,
player,201212230tam,ram,SaffRo20,defense,0,,,,,
player,201212230tam,ram,SaffRo20,def_pct,0%,,,,,
player,201212230tam,ram,SaffRo20,special_teams,4,,,,,
player,201212230tam,ram,SaffRo20,st_pct,17%,,,,,
player,201212230tam,ram,RichBa20,pos,T,,,,,
player,201212230tam,ram,RichBa20,offense,55,,,,,
player,201212230tam,ram,RichBa20,off_pct,100%,,,,,
player,201212230tam,ram,RichBa20,defense,0,,,,,
player,201212230tam,ram,RichBa20,def_pct,0%,,,,,
player,201212230tam,ram,RichBa20,special_teams,4,,,,,
player,201212230tam,ram,RichBa20,st_pct,17%,,,,,
player,201212230tam,ram,BradSa00,pos,QB,,,,,
player,201212230tam,ram,BradSa00,offense,55,,,,,
player,201212230tam,ram,BradSa00,off_pct,100%,,,,,
player,201212230tam,ram,BradSa00,defense,0,,,,,
player,201212230tam,ram,BradSa00,def_pct,0%,,,,,
player,201212230tam,ram,BradSa00,special_teams,0,,,,,
player,201212230tam,ram,BradSa00,st_pct,0%,,,,,
player,201212230tam,ram,WellSc20,pos,C,,,,,
player,201212230tam,ram,WellSc20,offense,55,,,,,
player,201212230tam,ram,WellSc20,off_pct,100%,,,,,
player,201212230tam,ram,WellSc20,defense,0,,,,,
player,201212230tam,ram,WellSc20,def_pct,0%,,,,,
player,201212230tam,ram,WellSc20,special_teams,0,,,,,
player,201212230tam,ram,WellSc20,st_pct,0%,,,,,
player,201212230tam,ram,KendLa00,pos,TE,,,,,
player,201212230tam,ram,KendLa00,offense,49,,,,,
player,201212230tam,ram,KendLa00,off_pct,89%,,,,,
player,201212230tam,ram,KendLa00,defense,0,,,,,
player,201212230tam,ram,KendLa00,def_pct,0%,,,,,
player,201212230tam,ram,KendLa00,special_teams,2,,,,,
player,201212230tam,ram,KendLa00,st_pct,8%,,,,,
player,201212230tam,ram,JackSt00,pos,RB,,,,,
player,201212230tam,ram,JackSt00,offense,45,,,,,
player,201212230tam,ram,JackSt00,off_pct,82%,,,,,
player,201212230tam,ram,JackSt00,defense,0,,,,,
player,201212230tam,ram,JackSt00,def_pct,0%,,,,,
player,201212230tam,ram,JackSt00,special_teams,0,,,,,
