game,2012,16,20121223,201212230rav,nyg,"New York Giants",14,rav,"Baltimore Ravens",33
player,201212230rav,rav,UpshCo00,def_int_td,0,,,,,
player,201212230rav,rav,UpshCo00,def_int_long,0,,,,,
player,201212230rav,rav,UpshCo00,pass_defended,0,,,,,
player,201212230rav,rav,UpshCo00,sacks,0.0,,,,,
player,201212230rav,rav,UpshCo00,tackles_combined,3,,,,,
player,201212230rav,rav,UpshCo00,tackles_solo,3,,,,,
player,201212230rav,rav,UpshCo00,tackles_assists,0,,,,,
player,201212230rav,rav,UpshCo00,tackles_loss,0,,,,,
player,201212230rav,rav,UpshCo00,qb_hits,0,,,,,
player,201212230rav,rav,UpshCo00,fumbles_rec,0,,,,,
player,201212230rav,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,UpshCo00,fumbles_forced,0,,,,,
player,201212230rav,rav,GrahCo99,def_int,0,,,,,
player,201212230rav,rav,GrahCo99,def_int_yds,0,,,,,
player,201212230rav,rav,GrahCo99,def_int_td,0,,,,,
player,201212230rav,rav,GrahCo99,def_int_long,0,,,,,
player,201212230rav,rav,GrahCo99,pass_defended,1,,,,,
player,201212230rav,rav,GrahCo99,sacks,0.0,,,,,
player,201212230rav,rav,GrahCo99,tackles_combined,2,,,,,
player,201212230rav,rav,GrahCo99,tackles_solo,2,,,,,
player,201212230rav,rav,GrahCo99,tackles_assists,0,,,,,
player,201212230rav,rav,GrahCo99,tackles_loss,0,,,,,
player,201212230rav,rav,GrahCo99,qb_hits,0,,,,,
player,201212230rav,rav,GrahCo99,fumbles_rec,0,,,,,
player,201212230rav,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201212230rav,rav,GrahCo99,fumbles_forced,0,,,,,
player,201212230rav,rav,SuggTe99,def_int,0,,,,,
player,201212230rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201212230rav,rav,SuggTe99,def_int_td,0,,,,,
player,201212230rav,rav,SuggTe99,def_int_long,0,,,,,
player,201212230rav,rav,SuggTe99,pass_defended,0,,,,,
player,201212230rav,rav,SuggTe99,sacks,0.0,,,,,
player,201212230rav,rav,SuggTe99,tackles_combined,2,,,,,
player,201212230rav,rav,SuggTe99,tackles_solo,2,,,,,
player,201212230rav,rav,SuggTe99,tackles_assists,0,,,,,
player,201212230rav,rav,SuggTe99,tackles_loss,0,,,,,
player,201212230rav,rav,SuggTe99,qb_hits,0,,,,,
player,201212230rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201212230rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201212230rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201212230rav,rav,ByneJo00,def_int,0,,,,,
player,201212230rav,rav,ByneJo00,def_int_yds,0,,,,,
player,201212230rav,rav,ByneJo00,def_int_td,0,,,,,
player,201212230rav,rav,ByneJo00,def_int_long,0,,,,,
player,201212230rav,rav,ByneJo00,pass_defended,0,,,,,
player,201212230rav,rav,ByneJo00,sacks,0.0,,,,,
player,201212230rav,rav,ByneJo00,tackles_combined,1,,,,,
player,201212230rav,rav,ByneJo00,tackles_solo,1,,,,,
player,201212230rav,rav,ByneJo00,tackles_assists,0,,,,,
player,201212230rav,rav,ByneJo00,tackles_loss,0,,,,,
player,201212230rav,rav,ByneJo00,qb_hits,0,,,,,
player,201212230rav,rav,ByneJo00,fumbles_rec,0,,,,,
player,201212230rav,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,ByneJo00,fumbles_forced,0,,,,,
player,201212230rav,rav,CodyTe99,def_int,0,,,,,
player,201212230rav,rav,CodyTe99,def_int_yds,0,,,,,
player,201212230rav,rav,CodyTe99,def_int_td,0,,,,,
player,201212230rav,rav,CodyTe99,def_int_long,0,,,,,
player,201212230rav,rav,CodyTe99,pass_defended,0,,,,,
player,201212230rav,rav,CodyTe99,sacks,0.0,,,,,
player,201212230rav,rav,CodyTe99,tackles_combined,1,,,,,
player,201212230rav,rav,CodyTe99,tackles_solo,0,,,,,
player,201212230rav,rav,CodyTe99,tackles_assists,1,,,,,
player,201212230rav,rav,CodyTe99,tackles_loss,0,,,,,
player,201212230rav,rav,CodyTe99,qb_hits,0,,,,,
player,201212230rav,rav,CodyTe99,fumbles_rec,0,,,,,
player,201212230rav,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201212230rav,rav,CodyTe99,fumbles_forced,0,,,,,
player,201212230rav,rav,CoxxMo00,def_int,0,,,,,
player,201212230rav,rav,CoxxMo00,def_int_yds,0,,,,,
player,201212230rav,rav,CoxxMo00,def_int_td,0,,,,,
player,201212230rav,rav,CoxxMo00,def_int_long,0,,,,,
player,201212230rav,rav,CoxxMo00,pass_defended,0,,,,,
player,201212230rav,rav,CoxxMo00,sacks,0.0,,,,,
player,201212230rav,rav,CoxxMo00,tackles_combined,1,,,,,
player,201212230rav,rav,CoxxMo00,tackles_solo,1,,,,,
player,201212230rav,rav,CoxxMo00,tackles_assists,0,,,,,
player,201212230rav,rav,CoxxMo00,tackles_loss,0,,,,,
player,201212230rav,rav,CoxxMo00,qb_hits,0,,,,,
player,201212230rav,rav,CoxxMo00,fumbles_rec,0,,,,,
player,201212230rav,rav,CoxxMo00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,CoxxMo00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,CoxxMo00,fumbles_forced,0,,,,,
player,201212230rav,rav,HamiAd00,def_int,0,,,,,
player,201212230rav,rav,HamiAd00,def_int_yds,0,,,,,
player,201212230rav,rav,HamiAd00,def_int_td,0,,,,,
player,201212230rav,rav,HamiAd00,def_int_long,0,,,,,
player,201212230rav,rav,HamiAd00,pass_defended,0,,,,,
player,201212230rav,rav,HamiAd00,sacks,0.0,,,,,
player,201212230rav,rav,HamiAd00,tackles_combined,1,,,,,
player,201212230rav,rav,HamiAd00,tackles_solo,1,,,,,
player,201212230rav,rav,HamiAd00,tackles_assists,0,,,,,
player,201212230rav,rav,HamiAd00,tackles_loss,0,,,,,
player,201212230rav,rav,HamiAd00,qb_hits,0,,,,,
player,201212230rav,rav,HamiAd00,fumbles_rec,0,,,,,
player,201212230rav,rav,HamiAd00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,HamiAd00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,HamiAd00,fumbles_forced,0,,,,,
player,201212230rav,rav,JoneAr22,def_int,0,,,,,
player,201212230rav,rav,JoneAr22,def_int_yds,0,,,,,
player,201212230rav,rav,JoneAr22,def_int_td,0,,,,,
player,201212230rav,rav,JoneAr22,def_int_long,0,,,,,
player,201212230rav,rav,JoneAr22,pass_defended,0,,,,,
player,201212230rav,rav,JoneAr22,sacks,0.0,,,,,
player,201212230rav,rav,JoneAr22,tackles_combined,1,,,,,
player,201212230rav,rav,JoneAr22,tackles_solo,1,,,,,
player,201212230rav,rav,JoneAr22,tackles_assists,0,,,,,
player,201212230rav,rav,JoneAr22,tackles_loss,0,,,,,
player,201212230rav,rav,JoneAr22,qb_hits,2,,,,,
player,201212230rav,rav,JoneAr22,fumbles_rec,0,,,,,
player,201212230rav,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201212230rav,rav,JoneAr22,fumbles_forced,0,,,,,
player,201212230rav,rav,McPhPe00,def_int,0,,,,,
player,201212230rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201212230rav,rav,McPhPe00,def_int_td,0,,,,,
player,201212230rav,rav,McPhPe00,def_int_long,0,,,,,
player,201212230rav,rav,McPhPe00,pass_defended,0,,,,,
player,201212230rav,rav,McPhPe00,sacks,0.0,,,,,
player,201212230rav,rav,McPhPe00,tackles_combined,1,,,,,
player,201212230rav,rav,McPhPe00,tackles_solo,1,,,,,
player,201212230rav,rav,McPhPe00,tackles_assists,0,,,,,
player,201212230rav,rav,McPhPe00,tackles_loss,0,,,,,
player,201212230rav,rav,McPhPe00,qb_hits,0,,,,,
player,201212230rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201212230rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201212230rav,rav,KrugPa99,def_int,0,,,,,
player,201212230rav,rav,KrugPa99,def_int_yds,0,,,,,
player,201212230rav,rav,KrugPa99,def_int_td,0,,,,,
player,201212230rav,rav,KrugPa99,def_int_long,0,,,,,
player,201212230rav,rav,KrugPa99,pass_defended,0,,,,,
player,201212230rav,rav,KrugPa99,sacks,0.0,,,,,
player,201212230rav,rav,KrugPa99,tackles_combined,0,,,,,
player,201212230rav,rav,KrugPa99,tackles_solo,0,,,,,
player,201212230rav,rav,KrugPa99,tackles_assists,0,,,,,
player,201212230rav,rav,KrugPa99,tackles_loss,0,,,,,
player,201212230rav,rav,KrugPa99,qb_hits,1,,,,,
player,201212230rav,rav,KrugPa99,fumbles_rec,0,,,,,
player,201212230rav,rav,KrugPa99,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,KrugPa99,fumbles_rec_td,0,,,,,
player,201212230rav,rav,KrugPa99,fumbles_forced,0,,,,,
player,201212230rav,nyg,HixoDo00,kick_ret,0,,,,,
player,201212230rav,nyg,HixoDo00,kick_ret_yds,0,,,,,
player,201212230rav,nyg,HixoDo00,kick_ret_yds_per_ret,,,,,,
player,201212230rav,nyg,HixoDo00,kick_ret_td,0,,,,,
player,201212230rav,nyg,HixoDo00,kick_ret_long,0,,,,,
player,201212230rav,nyg,HixoDo00,punt_ret,2,,,,,
player,201212230rav,nyg,HixoDo00,punt_ret_yds,12,,,,,
player,201212230rav,nyg,HixoDo00,punt_ret_yds_per_ret,6.0,,,,,
player,201212230rav,nyg,HixoDo00,punt_ret_td,0,,,,,
player,201212230rav,nyg,HixoDo00,punt_ret_long,10,,,,,
player,201212230rav,nyg,WilsDa01,kick_ret,5,,,,,
player,201212230rav,nyg,WilsDa01,kick_ret_yds,117,,,,,
player,201212230rav,nyg,WilsDa01,kick_ret_yds_per_ret,23.4,,,,,
player,201212230rav,nyg,WilsDa01,kick_ret_td,0,,,,,
player,201212230rav,nyg,WilsDa01,kick_ret_long,33,,,,,
player,201212230rav,nyg,WilsDa01,punt_ret,0,,,,,
player,201212230rav,nyg,WilsDa01,punt_ret_yds,0,,,,,
player,201212230rav,nyg,WilsDa01,punt_ret_yds_per_ret,,,,,,
player,201212230rav,nyg,WilsDa01,punt_ret_td,0,,,,,
player,201212230rav,nyg,WilsDa01,punt_ret_long,0,,,,,
player,201212230rav,rav,JoneJa03,kick_ret,2,,,,,
player,201212230rav,rav,JoneJa03,kick_ret_yds,51,,,,,
player,201212230rav,rav,JoneJa03,kick_ret_yds_per_ret,25.5,,,,,
player,201212230rav,rav,JoneJa03,kick_ret_td,0,,,,,
player,201212230rav,rav,JoneJa03,kick_ret_long,29,,,,,
player,201212230rav,rav,JoneJa03,punt_ret,7,,,,,
player,201212230rav,rav,JoneJa03,punt_ret_yds,56,,,,,
player,201212230rav,rav,JoneJa03,punt_ret_yds_per_ret,8.0,,,,,
player,201212230rav,rav,JoneJa03,punt_ret_td,0,,,,,
player,201212230rav,rav,JoneJa03,punt_ret_long,13,,,,,
player,201212230rav,rav,GrahCo99,kick_ret,1,,,,,
player,201212230rav,rav,GrahCo99,kick_ret_yds,7,,,,,
player,201212230rav,rav,GrahCo99,kick_ret_yds_per_ret,7.0,,,,,
player,201212230rav,rav,GrahCo99,kick_ret_td,0,,,,,
player,201212230rav,rav,GrahCo99,kick_ret_long,7,,,,,
player,201212230rav,rav,GrahCo99,punt_ret,0,,,,,
player,201212230rav,rav,GrahCo99,punt_ret_yds,0,,,,,
player,201212230rav,rav,GrahCo99,punt_ret_yds_per_ret,,,,,,
player,201212230rav,rav,GrahCo99,punt_ret_td,0,,,,,
player,201212230rav,rav,GrahCo99,punt_ret_long,0,,,,,
player,201212230rav,nyg,tyneslaw01,xpm,2,,,,,
player,201212230rav,nyg,tyneslaw01,xpa,2,,,,,
player,201212230rav,nyg,tyneslaw01,fgm,,,,,,
player,201212230rav,nyg,tyneslaw01,fga,,,,,,
player,201212230rav,nyg,tyneslaw01,punt,0,,,,,
player,201212230rav,nyg,tyneslaw01,punt_yds,0,,,,,
player,201212230rav,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201212230rav,nyg,tyneslaw01,punt_long,0,,,,,
player,201212230rav,nyg,WeatSt20,xpm,,,,,,
player,201212230rav,nyg,WeatSt20,xpa,,,,,,
player,201212230rav,nyg,WeatSt20,fgm,,,,,,
player,201212230rav,nyg,WeatSt20,fga,,,,,,
player,201212230rav,nyg,WeatSt20,punt,8,,,,,
player,201212230rav,nyg,WeatSt20,punt_yds,416,,,,,
player,201212230rav,nyg,WeatSt20,punt_yds_per_punt,52.0,,,,,
player,201212230rav,nyg,WeatSt20,punt_long,60,,,,,
player,201212230rav,rav,TuckJu00,xpm,3,,,,,
player,201212230rav,rav,TuckJu00,xpa,3,,,,,
player,201212230rav,rav,TuckJu00,fgm,4,,,,,
player,201212230rav,rav,TuckJu00,fga,4,,,,,
player,201212230rav,rav,TuckJu00,punt,0,,,,,
player,201212230rav,rav,TuckJu00,punt_yds,0,,,,,
player,201212230rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201212230rav,rav,TuckJu00,punt_long,0,,,,,
player,201212230rav,rav,KochSa20,xpm,,,,,,
player,201212230rav,rav,KochSa20,xpa,,,,,,
player,201212230rav,rav,KochSa20,fgm,,,,,,
player,201212230rav,rav,KochSa20,fga,,,,,,
player,201212230rav,rav,KochSa20,punt,2,,,,,
player,201212230rav,rav,KochSa20,punt_yds,117,,,,,
player,201212230rav,rav,KochSa20,punt_yds_per_punt,58.5,,,,,
player,201212230rav,rav,KochSa20,punt_long,60,,,,,
player,201212230rav,rav,ReidJa00,pos,T,,,,,
player,201212230rav,rav,ReidJa00,offense,85,,,,,
player,201212230rav,rav,ReidJa00,off_pct,100%,,,,,
player,201212230rav,rav,ReidJa00,defense,0,,,,,
player,201212230rav,rav,ReidJa00,def_pct,0%,,,,,
player,201212230rav,rav,ReidJa00,special_teams,7,,,,,
player,201212230rav,rav,ReidJa00,st_pct,23%,,,,,
player,201212230rav,rav,OsemKe00,pos,T,,,,,
player,201212230rav,rav,OsemKe00,offense,85,,,,,
player,201212230rav,rav,OsemKe00,off_pct,100%,,,,,
player,201212230rav,rav,OsemKe00,defense,0,,,,,
player,201212230rav,rav,OsemKe00,def_pct,0%,,,,,
player,201212230rav,rav,OsemKe00,special_teams,7,,,,,
player,201212230rav,rav,OsemKe00,st_pct,23%,,,,,
player,201212230rav,rav,BirkMa00,pos,C,,,,,
player,201212230rav,rav,BirkMa00,offense,85,,,,,
player,201212230rav,rav,BirkMa00,off_pct,100%,,,,,
player,201212230rav,rav,BirkMa00,defense,0,,,,,
player,201212230rav,rav,BirkMa00,def_pct,0%,,,,,
player,201212230rav,rav,BirkMa00,special_teams,0,,,,,
player,201212230rav,rav,BirkMa00,st_pct,0%,,,,,
player,201212230rav,rav,OherMi20,pos,T,,,,,
player,201212230rav,rav,OherMi20,offense,80,,,,,
player,201212230rav,rav,OherMi20,off_pct,94%,,,,,
player,201212230rav,rav,OherMi20,defense,0,,,,,
player,201212230rav,rav,OherMi20,def_pct,0%,,,,,
player,201212230rav,rav,OherMi20,special_teams,7,,,,,
player,201212230rav,rav,OherMi20,st_pct,23%,,,,,
player,201212230rav,rav,YandMa20,pos,G,,,,,
player,201212230rav,rav,YandMa20,offense,80,,,,,
player,201212230rav,rav,YandMa20,off_pct,94%,,,,,
player,201212230rav,rav,YandMa20,defense,0,,,,,
player,201212230rav,rav,YandMa20,def_pct,0%,,,,,
player,201212230rav,rav,YandMa20,special_teams,7,,,,,
player,201212230rav,rav,YandMa20,st_pct,23%,,,,,
player,201212230rav,rav,FlacJo00,pos,QB,,,,,
player,201212230rav,rav,FlacJo00,offense,80,,,,,
player,201212230rav,rav,FlacJo00,off_pct,94%,,,,,
player,201212230rav,rav,FlacJo00,defense,0,,,,,
player,201212230rav,rav,FlacJo00,def_pct,0%,,,,,
player,201212230rav,rav,FlacJo00,special_teams,0,,,,,
player,201212230rav,rav,FlacJo00,st_pct,0%,,,,,
player,201212230rav,rav,SmitTo02,pos,WR,,,,,
player,201212230rav,rav,SmitTo02,offense,75,,,,,
player,201212230rav,rav,SmitTo02,off_pct,88%,,,,,
player,201212230rav,rav,SmitTo02,defense,0,,,,,
player,201212230rav,rav,SmitTo02,def_pct,0%,,,,,
player,201212230rav,rav,SmitTo02,special_teams,0,,,,,
player,201212230rav,rav,SmitTo02,st_pct,0%,,,,,
player,201212230rav,rav,BoldAn00,pos,WR,,,,,
player,201212230rav,rav,BoldAn00,offense,59,,,,,
player,201212230rav,rav,BoldAn00,off_pct,69%,,,,,
player,201212230rav,rav,BoldAn00,defense,0,,,,,
player,201212230rav,rav,BoldAn00,def_pct,0%,,,,,
player,201212230rav,rav,BoldAn00,special_teams,0,,,,,
player,201212230rav,rav,BoldAn00,st_pct,0%,,,,,
player,201212230rav,rav,RiceRa00,pos,RB,,,,,
player,201212230rav,rav,RiceRa00,offense,58,,,,,
player,201212230rav,rav,RiceRa00,off_pct,68%,,,,,
player,201212230rav,rav,RiceRa00,defense,0,,,,,
player,201212230rav,rav,RiceRa00,def_pct,0%,,,,,
player,201212230rav,rav,RiceRa00,special_teams,0,,,,,
player,201212230rav,rav,RiceRa00,st_pct,0%,,,,,
player,201212230rav,rav,DickEd00,pos,TE,,,,,
player,201212230rav,rav,DickEd00,offense,48,,,,,
player,201212230rav,rav,DickEd00,off_pct,56%,,,,,
player,201212230rav,rav,DickEd00,defense,0,,,,,
player,201212230rav,rav,DickEd00,def_pct,0%,,,,,
player,201212230rav,rav,DickEd00,special_teams,19,,,,,
player,201212230rav,rav,DickEd00,st_pct,63%,,,,,
player,201212230rav,rav,LeacVo00,pos,FB,,,,,
player,201212230rav,rav,LeacVo00,offense,48,,,,,
player,201212230rav,rav,LeacVo00,off_pct,56%,,,,,
player,201212230rav,rav,LeacVo00,defense,0,,,,,
player,201212230rav,rav,LeacVo00,def_pct,0%,,,,,
player,201212230rav,rav,LeacVo00,special_teams,2,,,,,
player,201212230rav,rav,LeacVo00,st_pct,7%,,,,,
player,201212230rav,rav,PittDe00,pos,TE,,,,,
player,201212230rav,rav,PittDe00,offense,43,,,,,
player,201212230rav,rav,PittDe00,off_pct,51%,,,,,
player,201212230rav,rav,PittDe00,defense,0,,,,,
player,201212230rav,rav,PittDe00,def_pct,0%,,,,,
player,201212230rav,rav,PittDe00,special_teams,9,,,,,
player,201212230rav,rav,PittDe00,st_pct,30%,,,,,
player,201212230rav,rav,JoneJa03,pos,WR,,,,,
player,201212230rav,rav,JoneJa03,offense,40,,,,,
player,201212230rav,rav,JoneJa03,off_pct,47%,,,,,
player,201212230rav,rav,JoneJa03,defense,0,,,,,
player,201212230rav,rav,JoneJa03,def_pct,0%,,,,,
player,201212230rav,rav,JoneJa03,special_teams,11,,,,,
player,201212230rav,rav,JoneJa03,st_pct,37%,,,,,
player,201212230rav,rav,PierBe00,pos,RB,,,,,
player,201212230rav,rav,PierBe00,offense,22,,,,,
player,201212230rav,rav,PierBe00,off_pct,26%,,,,,
player,201212230rav,rav,PierBe00,defense,0,,,,,
player,201212230rav,rav,PierBe00,def_pct,0%,,,,,
player,201212230rav,rav,PierBe00,special_teams,0,,,,,
player,201212230rav,rav,PierBe00,st_pct,0%,,,,,
player,201212230rav,rav,BajeBi00,pos,TE,,,,,
player,201212230rav,rav,BajeBi00,offense,15,,,,,
player,201212230rav,rav,BajeBi00,off_pct,18%,,,,,
player,201212230rav,rav,BajeBi00,defense,0,,,,,
player,201212230rav,rav,BajeBi00,def_pct,0%,,,,,
player,201212230rav,rav,BajeBi00,special_teams,12,,,,,
player,201212230rav,rav,BajeBi00,st_pct,40%,,,,,
player,201212230rav,rav,McKiBr21,pos,T,,,,,
player,201212230rav,rav,McKiBr21,offense,10,,,,,
player,201212230rav,rav,McKiBr21,off_pct,12%,,,,,
player,201212230rav,rav,McKiBr21,defense,0,,,,,
player,201212230rav,rav,McKiBr21,def_pct,0%,,,,,
player,201212230rav,rav,McKiBr21,special_teams,7,,,,,
player,201212230rav,rav,McKiBr21,st_pct,23%,,,,,
player,201212230rav,rav,AlleAn01,pos,RB,,,,,
player,201212230rav,rav,AlleAn01,offense,5,,,,,
player,201212230rav,rav,AlleAn01,off_pct,6%,,,,,
player,201212230rav,rav,AlleAn01,defense,0,,,,,
player,201212230rav,rav,AlleAn01,def_pct,0%,,,,,
player,201212230rav,rav,AlleAn01,special_teams,21,,,,,
player,201212230rav,rav,AlleAn01,st_pct,70%,,,,,
player,201212230rav,rav,WillLa01,pos,WR,,,,,
player,201212230rav,rav,WillLa01,offense,5,,,,,
player,201212230rav,rav,WillLa01,off_pct,6%,,,,,
player,201212230rav,rav,WillLa01,defense,0,,,,,
player,201212230rav,rav,WillLa01,def_pct,0%,,,,,
player,201212230rav,rav,WillLa01,special_teams,17,,,,,
player,201212230rav,rav,WillLa01,st_pct,57%,,,,,
player,201212230rav,rav,GradGi00,pos,G,,,,,
player,201212230rav,rav,GradGi00,offense,5,,,,,
player,201212230rav,rav,GradGi00,off_pct,6%,,,,,
player,201212230rav,rav,GradGi00,defense,0,,,,,
player,201212230rav,rav,GradGi00,def_pct,0%,,,,,
player,201212230rav,rav,GradGi00,special_teams,9,,,,,
player,201212230rav,rav,GradGi00,st_pct,30%,,,,,
player,201212230rav,rav,TaylTy00,pos,QB,,,,,
player,201212230rav,rav,TaylTy00,offense,5,,,,,
player,201212230rav,rav,TaylTy00,off_pct,6%,,,,,
player,201212230rav,rav,TaylTy00,defense,0,,,,,
player,201212230rav,rav,TaylTy00,def_pct,0%,,,,,
player,201212230rav,rav,TaylTy00,special_teams,0,,,,,
player,201212230rav,rav,TaylTy00,st_pct,0%,,,,,
player,201212230rav,rav,ReedDa00,pos,WR,,,,,
player,201212230rav,rav,ReedDa00,offense,2,,,,,
player,201212230rav,rav,ReedDa00,off_pct,2%,,,,,
player,201212230rav,rav,ReedDa00,defense,0,,,,,
player,201212230rav,rav,ReedDa00,def_pct,0%,,,,,
player,201212230rav,rav,ReedDa00,special_teams,18,,,,,
player,201212230rav,rav,ReedDa00,st_pct,60%,,,,,
player,201212230rav,rav,IhedJa00,pos,SS,,,,,
player,201212230rav,rav,IhedJa00,offense,0,,,,,
player,201212230rav,rav,IhedJa00,off_pct,0%,,,,,
player,201212230rav,rav,IhedJa00,defense,48,,,,,
player,201212230rav,rav,IhedJa00,def_pct,100%,,,,,
player,201212230rav,rav,IhedJa00,special_teams,7,,,,,
player,201212230rav,rav,IhedJa00,st_pct,23%,,,,,
player,201212230rav,rav,GrahCo99,pos,CB,,,,,
player,201212230rav,rav,GrahCo99,offense,0,,,,,
player,201212230rav,rav,GrahCo99,off_pct,0%,,,,,
player,201212230rav,rav,GrahCo99,defense,48,,,,,
player,201212230rav,rav,GrahCo99,def_pct,100%,,,,,
player,201212230rav,rav,GrahCo99,special_teams,3,,,,,
player,201212230rav,rav,GrahCo99,st_pct,10%,,,,,
player,201212230rav,rav,WillCa99,pos,CB,,,,,
player,201212230rav,rav,WillCa99,offense,0,,,,,
player,201212230rav,rav,WillCa99,off_pct,0%,,,,,
player,201212230rav,rav,WillCa99,defense,48,,,,,
player,201212230rav,rav,WillCa99,def_pct,100%,,,,,
player,201212230rav,rav,WillCa99,special_teams,0,,,,,
player,201212230rav,rav,WillCa99,st_pct,0%,,,,,
player,201212230rav,rav,ElleDa99,pos,LB,,,,,
player,201212230rav,rav,ElleDa99,offense,0,,,,,
player,201212230rav,rav,ElleDa99,off_pct,0%,,,,,
player,201212230rav,rav,ElleDa99,defense,48,,,,,
player,201212230rav,rav,ElleDa99,def_pct,100%,,,,,
player,201212230rav,rav,ElleDa99,special_teams,0,,,,,
player,201212230rav,rav,ElleDa99,st_pct,0%,,,,,
player,201212230rav,rav,ReedEd00,pos,FS,,,,,
player,201212230rav,rav,ReedEd00,offense,0,,,,,
player,201212230rav,rav,ReedEd00,off_pct,0%,,,,,
player,201212230rav,rav,ReedEd00,defense,48,,,,,
player,201212230rav,rav,ReedEd00,def_pct,100%,,,,,
player,201212230rav,rav,ReedEd00,special_teams,0,,,,,
player,201212230rav,rav,ReedEd00,st_pct,0%,,,,,
player,201212230rav,rav,SuggTe99,pos,LB,,,,,
player,201212230rav,rav,SuggTe99,offense,0,,,,,
player,201212230rav,rav,SuggTe99,off_pct,0%,,,,,
player,201212230rav,rav,SuggTe99,defense,41,,,,,
player,201212230rav,rav,SuggTe99,def_pct,85%,,,,,
player,201212230rav,rav,SuggTe99,special_teams,0,,,,,
player,201212230rav,rav,SuggTe99,st_pct,0%,,,,,
player,201212230rav,rav,NgatHa20,pos,DT,,,,,
player,201212230rav,rav,NgatHa20,offense,0,,,,,
player,201212230rav,rav,NgatHa20,off_pct,0%,,,,,
player,201212230rav,rav,NgatHa20,defense,36,,,,,
player,201212230rav,rav,NgatHa20,def_pct,75%,,,,,
player,201212230rav,rav,NgatHa20,special_teams,2,,,,,
player,201212230rav,rav,NgatHa20,st_pct,7%,,,,,
player,201212230rav,rav,KrugPa99,pos,LB,,,,,
player,201212230rav,rav,KrugPa99,offense,0,,,,,
player,201212230rav,rav,KrugPa99,off_pct,0%,,,,,
player,201212230rav,rav,KrugPa99,defense,34,,,,,
player,201212230rav,rav,KrugPa99,def_pct,71%,,,,,
player,201212230rav,rav,KrugPa99,special_teams,0,,,,,
player,201212230rav,rav,KrugPa99,st_pct,0%,,,,,
player,201212230rav,rav,BrowCh05,pos,CB,,,,,
player,201212230rav,rav,BrowCh05,offense,0,,,,,
player,201212230rav,rav,BrowCh05,off_pct,0%,,,,,
player,201212230rav,rav,BrowCh05,defense,33,,,,,
player,201212230rav,rav,BrowCh05,def_pct,69%,,,,,
player,201212230rav,rav,BrowCh05,special_teams,15,,,,,
player,201212230rav,rav,BrowCh05,st_pct,50%,,,,,
player,201212230rav,rav,AyanBr99,pos,LB,,,,,
player,201212230rav,rav,AyanBr99,offense,0,,,,,
player,201212230rav,rav,AyanBr99,off_pct,0%,,,,,
player,201212230rav,rav,AyanBr99,defense,26,,,,,
player,201212230rav,rav,AyanBr99,def_pct,54%,,,,,
player,201212230rav,rav,AyanBr99,special_teams,22,,,,,
player,201212230rav,rav,AyanBr99,st_pct,73%,,,,,
player,201212230rav,rav,UpshCo00,pos,DE,,,,,
player,201212230rav,rav,UpshCo00,offense,0,,,,,
player,201212230rav,rav,UpshCo00,off_pct,0%,,,,,
player,201212230rav,rav,UpshCo00,defense,24,,,,,
player,201212230rav,rav,UpshCo00,def_pct,50%,,,,,
player,201212230rav,rav,UpshCo00,special_teams,12,,,,,
player,201212230rav,rav,UpshCo00,st_pct,40%,,,,,
player,201212230rav,rav,ByneJo00,pos,LB,,,,,
player,201212230rav,rav,ByneJo00,offense,0,,,,,
player,201212230rav,rav,ByneJo00,off_pct,0%,,,,,
player,201212230rav,rav,ByneJo00,defense,22,,,,,
player,201212230rav,rav,ByneJo00,def_pct,46%,,,,,
player,201212230rav,rav,ByneJo00,special_teams,7,,,,,
player,201212230rav,rav,ByneJo00,st_pct,23%,,,,,
player,201212230rav,rav,McPhPe00,pos,DE,,,,,
