game,2012,1,20120909,201209090det,ram,"St. Louis Rams",23,det,"Detroit Lions",27
player,201209090det,ram,JenkJa03,tackles_loss,0,,,,,
player,201209090det,ram,JenkJa03,qb_hits,0,,,,,
player,201209090det,ram,JenkJa03,fumbles_rec,0,,,,,
player,201209090det,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201209090det,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201209090det,ram,JenkJa03,fumbles_forced,0,,,,,
player,201209090det,ram,QuinRo00,def_int,0,,,,,
player,201209090det,ram,QuinRo00,def_int_yds,0,,,,,
player,201209090det,ram,QuinRo00,def_int_td,0,,,,,
player,201209090det,ram,QuinRo00,def_int_long,0,,,,,
player,201209090det,ram,QuinRo00,pass_defended,0,,,,,
player,201209090det,ram,QuinRo00,sacks,1.0,,,,,
player,201209090det,ram,QuinRo00,tackles_combined,3,,,,,
player,201209090det,ram,QuinRo00,tackles_solo,3,,,,,
player,201209090det,ram,QuinRo00,tackles_assists,0,,,,,
player,201209090det,ram,QuinRo00,tackles_loss,1,,,,,
player,201209090det,ram,QuinRo00,qb_hits,2,,,,,
player,201209090det,ram,QuinRo00,fumbles_rec,0,,,,,
player,201209090det,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201209090det,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201209090det,ram,QuinRo00,fumbles_forced,0,,,,,
player,201209090det,ram,LaurJa99,def_int,0,,,,,
player,201209090det,ram,LaurJa99,def_int_yds,0,,,,,
player,201209090det,ram,LaurJa99,def_int_td,0,,,,,
player,201209090det,ram,LaurJa99,def_int_long,0,,,,,
player,201209090det,ram,LaurJa99,pass_defended,0,,,,,
player,201209090det,ram,LaurJa99,sacks,0.0,,,,,
player,201209090det,ram,LaurJa99,tackles_combined,9,,,,,
player,201209090det,ram,LaurJa99,tackles_solo,5,,,,,
player,201209090det,ram,LaurJa99,tackles_assists,4,,,,,
player,201209090det,ram,LaurJa99,tackles_loss,0,,,,,
player,201209090det,ram,LaurJa99,qb_hits,0,,,,,
player,201209090det,ram,LaurJa99,fumbles_rec,0,,,,,
player,201209090det,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201209090det,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201209090det,ram,LaurJa99,fumbles_forced,0,,,,,
player,201209090det,ram,DahlCr99,def_int,0,,,,,
player,201209090det,ram,DahlCr99,def_int_yds,0,,,,,
player,201209090det,ram,DahlCr99,def_int_td,0,,,,,
player,201209090det,ram,DahlCr99,def_int_long,0,,,,,
player,201209090det,ram,DahlCr99,pass_defended,0,,,,,
player,201209090det,ram,DahlCr99,sacks,0.0,,,,,
player,201209090det,ram,DahlCr99,tackles_combined,8,,,,,
player,201209090det,ram,DahlCr99,tackles_solo,8,,,,,
player,201209090det,ram,DahlCr99,tackles_assists,0,,,,,
player,201209090det,ram,DahlCr99,tackles_loss,0,,,,,
player,201209090det,ram,DahlCr99,qb_hits,0,,,,,
player,201209090det,ram,DahlCr99,fumbles_rec,0,,,,,
player,201209090det,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201209090det,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201209090det,ram,DahlCr99,fumbles_forced,0,,,,,
player,201209090det,ram,MikeQu20,def_int,0,,,,,
player,201209090det,ram,MikeQu20,def_int_yds,0,,,,,
player,201209090det,ram,MikeQu20,def_int_td,0,,,,,
player,201209090det,ram,MikeQu20,def_int_long,0,,,,,
player,201209090det,ram,MikeQu20,pass_defended,0,,,,,
player,201209090det,ram,MikeQu20,sacks,0.0,,,,,
player,201209090det,ram,MikeQu20,tackles_combined,8,,,,,
player,201209090det,ram,MikeQu20,tackles_solo,6,,,,,
player,201209090det,ram,MikeQu20,tackles_assists,2,,,,,
player,201209090det,ram,MikeQu20,tackles_loss,0,,,,,
player,201209090det,ram,MikeQu20,qb_hits,0,,,,,
player,201209090det,ram,MikeQu20,fumbles_rec,0,,,,,
player,201209090det,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201209090det,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201209090det,ram,MikeQu20,fumbles_forced,0,,,,,
player,201209090det,ram,FletBr99,def_int,0,,,,,
player,201209090det,ram,FletBr99,def_int_yds,0,,,,,
player,201209090det,ram,FletBr99,def_int_td,0,,,,,
player,201209090det,ram,FletBr99,def_int_long,0,,,,,
player,201209090det,ram,FletBr99,pass_defended,2,,,,,
player,201209090det,ram,FletBr99,sacks,0.0,,,,,
player,201209090det,ram,FletBr99,tackles_combined,3,,,,,
player,201209090det,ram,FletBr99,tackles_solo,2,,,,,
player,201209090det,ram,FletBr99,tackles_assists,1,,,,,
player,201209090det,ram,FletBr99,tackles_loss,0,,,,,
player,201209090det,ram,FletBr99,qb_hits,0,,,,,
player,201209090det,ram,FletBr99,fumbles_rec,0,,,,,
player,201209090det,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201209090det,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201209090det,ram,FletBr99,fumbles_forced,0,,,,,
player,201209090det,ram,McInRo20,def_int,0,,,,,
player,201209090det,ram,McInRo20,def_int_yds,0,,,,,
player,201209090det,ram,McInRo20,def_int_td,0,,,,,
player,201209090det,ram,McInRo20,def_int_long,0,,,,,
player,201209090det,ram,McInRo20,pass_defended,0,,,,,
player,201209090det,ram,McInRo20,sacks,0.0,,,,,
player,201209090det,ram,McInRo20,tackles_combined,2,,,,,
player,201209090det,ram,McInRo20,tackles_solo,1,,,,,
player,201209090det,ram,McInRo20,tackles_assists,1,,,,,
player,201209090det,ram,McInRo20,tackles_loss,0,,,,,
player,201209090det,ram,McInRo20,qb_hits,0,,,,,
player,201209090det,ram,McInRo20,fumbles_rec,0,,,,,
player,201209090det,ram,McInRo20,fumbles_rec_yds,0,,,,,
player,201209090det,ram,McInRo20,fumbles_rec_td,0,,,,,
player,201209090det,ram,McInRo20,fumbles_forced,0,,,,,
player,201209090det,ram,McLeRo00,def_int,0,,,,,
player,201209090det,ram,McLeRo00,def_int_yds,0,,,,,
player,201209090det,ram,McLeRo00,def_int_td,0,,,,,
player,201209090det,ram,McLeRo00,def_int_long,0,,,,,
player,201209090det,ram,McLeRo00,pass_defended,0,,,,,
player,201209090det,ram,McLeRo00,sacks,0.0,,,,,
player,201209090det,ram,McLeRo00,tackles_combined,2,,,,,
player,201209090det,ram,McLeRo00,tackles_solo,2,,,,,
player,201209090det,ram,McLeRo00,tackles_assists,0,,,,,
player,201209090det,ram,McLeRo00,tackles_loss,0,,,,,
player,201209090det,ram,McLeRo00,qb_hits,0,,,,,
player,201209090det,ram,McLeRo00,fumbles_rec,0,,,,,
player,201209090det,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201209090det,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201209090det,ram,McLeRo00,fumbles_forced,0,,,,,
player,201209090det,ram,PoinQu00,def_int,0,,,,,
player,201209090det,ram,PoinQu00,def_int_yds,0,,,,,
player,201209090det,ram,PoinQu00,def_int_td,0,,,,,
player,201209090det,ram,PoinQu00,def_int_long,0,,,,,
player,201209090det,ram,PoinQu00,pass_defended,0,,,,,
player,201209090det,ram,PoinQu00,sacks,0.0,,,,,
player,201209090det,ram,PoinQu00,tackles_combined,2,,,,,
player,201209090det,ram,PoinQu00,tackles_solo,1,,,,,
player,201209090det,ram,PoinQu00,tackles_assists,1,,,,,
player,201209090det,ram,PoinQu00,tackles_loss,0,,,,,
player,201209090det,ram,PoinQu00,qb_hits,0,,,,,
player,201209090det,ram,PoinQu00,fumbles_rec,0,,,,,
player,201209090det,ram,PoinQu00,fumbles_rec_yds,0,,,,,
player,201209090det,ram,PoinQu00,fumbles_rec_td,0,,,,,
player,201209090det,ram,PoinQu00,fumbles_forced,0,,,,,
player,201209090det,ram,DaniMa00,def_int,0,,,,,
player,201209090det,ram,DaniMa00,def_int_yds,0,,,,,
player,201209090det,ram,DaniMa00,def_int_td,0,,,,,
player,201209090det,ram,DaniMa00,def_int_long,0,,,,,
player,201209090det,ram,DaniMa00,pass_defended,0,,,,,
player,201209090det,ram,DaniMa00,sacks,0.0,,,,,
player,201209090det,ram,DaniMa00,tackles_combined,1,,,,,
player,201209090det,ram,DaniMa00,tackles_solo,0,,,,,
player,201209090det,ram,DaniMa00,tackles_assists,1,,,,,
player,201209090det,ram,DaniMa00,tackles_loss,0,,,,,
player,201209090det,ram,DaniMa00,qb_hits,0,,,,,
player,201209090det,ram,DaniMa00,fumbles_rec,0,,,,,
player,201209090det,ram,DaniMa00,fumbles_rec_yds,0,,,,,
player,201209090det,ram,DaniMa00,fumbles_rec_td,0,,,,,
player,201209090det,ram,DaniMa00,fumbles_forced,0,,,,,
player,201209090det,ram,GiveCh00,def_int,0,,,,,
player,201209090det,ram,GiveCh00,def_int_yds,0,,,,,
player,201209090det,ram,GiveCh00,def_int_td,0,,,,,
player,201209090det,ram,GiveCh00,def_int_long,0,,,,,
player,201209090det,ram,GiveCh00,pass_defended,0,,,,,
player,201209090det,ram,GiveCh00,sacks,0.0,,,,,
player,201209090det,ram,GiveCh00,tackles_combined,1,,,,,
player,201209090det,ram,GiveCh00,tackles_solo,1,,,,,
player,201209090det,ram,GiveCh00,tackles_assists,0,,,,,
player,201209090det,ram,GiveCh00,tackles_loss,0,,,,,
player,201209090det,ram,GiveCh00,qb_hits,0,,,,,
player,201209090det,ram,GiveCh00,fumbles_rec,0,,,,,
player,201209090det,ram,GiveCh00,fumbles_rec_yds,0,,,,,
player,201209090det,ram,GiveCh00,fumbles_rec_td,0,,,,,
player,201209090det,ram,GiveCh00,fumbles_forced,0,,,,,
player,201209090det,ram,HullJo99,def_int,0,,,,,
player,201209090det,ram,HullJo99,def_int_yds,0,,,,,
player,201209090det,ram,HullJo99,def_int_td,0,,,,,
player,201209090det,ram,HullJo99,def_int_long,0,,,,,
player,201209090det,ram,HullJo99,pass_defended,0,,,,,
player,201209090det,ram,HullJo99,sacks,0.0,,,,,
player,201209090det,ram,HullJo99,tackles_combined,1,,,,,
player,201209090det,ram,HullJo99,tackles_solo,1,,,,,
player,201209090det,ram,HullJo99,tackles_assists,0,,,,,
player,201209090det,ram,HullJo99,tackles_loss,0,,,,,
player,201209090det,ram,HullJo99,qb_hits,0,,,,,
player,201209090det,ram,HullJo99,fumbles_rec,0,,,,,
player,201209090det,ram,HullJo99,fumbles_rec_yds,0,,,,,
player,201209090det,ram,HullJo99,fumbles_rec_td,0,,,,,
player,201209090det,ram,HullJo99,fumbles_forced,0,,,,,
player,201209090det,ram,LangKe98,def_int,0,,,,,
player,201209090det,ram,LangKe98,def_int_yds,0,,,,,
player,201209090det,ram,LangKe98,def_int_td,0,,,,,
player,201209090det,ram,LangKe98,def_int_long,0,,,,,
player,201209090det,ram,LangKe98,pass_defended,0,,,,,
player,201209090det,ram,LangKe98,sacks,0.0,,,,,
player,201209090det,ram,LangKe98,tackles_combined,1,,,,,
player,201209090det,ram,LangKe98,tackles_solo,1,,,,,
player,201209090det,ram,LangKe98,tackles_assists,0,,,,,
player,201209090det,ram,LangKe98,tackles_loss,0,,,,,
player,201209090det,ram,LangKe98,qb_hits,0,,,,,
player,201209090det,ram,LangKe98,fumbles_rec,0,,,,,
player,201209090det,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201209090det,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201209090det,ram,LangKe98,fumbles_forced,0,,,,,
player,201209090det,ram,HekkJo00,def_int,0,,,,,
player,201209090det,ram,HekkJo00,def_int_yds,0,,,,,
player,201209090det,ram,HekkJo00,def_int_td,0,,,,,
player,201209090det,ram,HekkJo00,def_int_long,0,,,,,
player,201209090det,ram,HekkJo00,pass_defended,0,,,,,
player,201209090det,ram,HekkJo00,sacks,0.0,,,,,
player,201209090det,ram,HekkJo00,tackles_combined,0,,,,,
player,201209090det,ram,HekkJo00,tackles_solo,0,,,,,
player,201209090det,ram,HekkJo00,tackles_assists,0,,,,,
player,201209090det,ram,HekkJo00,tackles_loss,,,,,,
player,201209090det,ram,HekkJo00,qb_hits,,,,,,
player,201209090det,ram,HekkJo00,fumbles_rec,1,,,,,
player,201209090det,ram,HekkJo00,fumbles_rec_yds,0,,,,,
player,201209090det,ram,HekkJo00,fumbles_rec_td,0,,,,,
player,201209090det,ram,HekkJo00,fumbles_forced,0,,,,,
player,201209090det,ram,LongCh99,def_int,0,,,,,
player,201209090det,ram,LongCh99,def_int_yds,0,,,,,
player,201209090det,ram,LongCh99,def_int_td,0,,,,,
player,201209090det,ram,LongCh99,def_int_long,0,,,,,
player,201209090det,ram,LongCh99,pass_defended,0,,,,,
player,201209090det,ram,LongCh99,sacks,0.0,,,,,
player,201209090det,ram,LongCh99,tackles_combined,0,,,,,
player,201209090det,ram,LongCh99,tackles_solo,0,,,,,
player,201209090det,ram,LongCh99,tackles_assists,0,,,,,
player,201209090det,ram,LongCh99,tackles_loss,0,,,,,
player,201209090det,ram,LongCh99,qb_hits,1,,,,,
player,201209090det,ram,LongCh99,fumbles_rec,0,,,,,
player,201209090det,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201209090det,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201209090det,ram,LongCh99,fumbles_forced,0,,,,,
player,201209090det,det,WillCo21,def_int,0,,,,,
player,201209090det,det,WillCo21,def_int_yds,0,,,,,
player,201209090det,det,WillCo21,def_int_td,0,,,,,
player,201209090det,det,WillCo21,def_int_long,0,,,,,
player,201209090det,det,WillCo21,pass_defended,0,,,,,
player,201209090det,det,WillCo21,sacks,1.0,,,,,
player,201209090det,det,WillCo21,tackles_combined,5,,,,,
player,201209090det,det,WillCo21,tackles_solo,2,,,,,
player,201209090det,det,WillCo21,tackles_assists,3,,,,,
player,201209090det,det,WillCo21,tackles_loss,0,,,,,
player,201209090det,det,WillCo21,qb_hits,2,,,,,
player,201209090det,det,WillCo21,fumbles_rec,0,,,,,
player,201209090det,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201209090det,det,WillCo21,fumbles_rec_td,0,,,,,
player,201209090det,det,WillCo21,fumbles_forced,1,,,,,
player,201209090det,det,AvriCl99,def_int,0,,,,,
player,201209090det,det,AvriCl99,def_int_yds,0,,,,,
player,201209090det,det,AvriCl99,def_int_td,0,,,,,
player,201209090det,det,AvriCl99,def_int_long,0,,,,,
player,201209090det,det,AvriCl99,pass_defended,0,,,,,
player,201209090det,det,AvriCl99,sacks,1.0,,,,,
player,201209090det,det,AvriCl99,tackles_combined,2,,,,,
player,201209090det,det,AvriCl99,tackles_solo,1,,,,,
player,201209090det,det,AvriCl99,tackles_assists,1,,,,,
player,201209090det,det,AvriCl99,tackles_loss,0,,,,,
player,201209090det,det,AvriCl99,qb_hits,3,,,,,
player,201209090det,det,AvriCl99,fumbles_rec,0,,,,,
player,201209090det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201209090det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201209090det,det,AvriCl99,fumbles_forced,0,,,,,
player,201209090det,det,FairNi00,def_int,0,,,,,
player,201209090det,det,FairNi00,def_int_yds,0,,,,,
player,201209090det,det,FairNi00,def_int_td,0,,,,,
player,201209090det,det,FairNi00,def_int_long,0,,,,,
player,201209090det,det,FairNi00,pass_defended,0,,,,,
player,201209090det,det,FairNi00,sacks,1.0,,,,,
player,201209090det,det,FairNi00,tackles_combined,2,,,,,
player,201209090det,det,FairNi00,tackles_solo,1,,,,,
player,201209090det,det,FairNi00,tackles_assists,1,,,,,
player,201209090det,det,FairNi00,tackles_loss,1,,,,,
player,201209090det,det,FairNi00,qb_hits,2,,,,,
player,201209090det,det,FairNi00,fumbles_rec,0,,,,,
player,201209090det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201209090det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201209090det,det,FairNi00,fumbles_forced,0,,,,,
player,201209090det,det,SuhxNd99,def_int,0,,,,,
player,201209090det,det,SuhxNd99,def_int_yds,0,,,,,
player,201209090det,det,SuhxNd99,def_int_td,0,,,,,
player,201209090det,det,SuhxNd99,def_int_long,0,,,,,
player,201209090det,det,SuhxNd99,pass_defended,0,,,,,
player,201209090det,det,SuhxNd99,sacks,1.0,,,,,
player,201209090det,det,SuhxNd99,tackles_combined,2,,,,,
player,201209090det,det,SuhxNd99,tackles_solo,2,,,,,
player,201209090det,det,SuhxNd99,tackles_assists,0,,,,,
player,201209090det,det,SuhxNd99,tackles_loss,2,,,,,
player,201209090det,det,SuhxNd99,qb_hits,1,,,,,
player,201209090det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201209090det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201209090det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201209090det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201209090det,det,DuraJu99,def_int,0,,,,,
player,201209090det,det,DuraJu99,def_int_yds,0,,,,,
player,201209090det,det,DuraJu99,def_int_td,0,,,,,
player,201209090det,det,DuraJu99,def_int_long,0,,,,,
player,201209090det,det,DuraJu99,pass_defended,0,,,,,
player,201209090det,det,DuraJu99,sacks,0.0,,,,,
player,201209090det,det,DuraJu99,tackles_combined,12,,,,,
player,201209090det,det,DuraJu99,tackles_solo,7,,,,,
player,201209090det,det,DuraJu99,tackles_assists,5,,,,,
player,201209090det,det,DuraJu99,tackles_loss,2,,,,,
player,201209090det,det,DuraJu99,qb_hits,0,,,,,
player,201209090det,det,DuraJu99,fumbles_rec,0,,,,,
player,201209090det,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201209090det,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201209090det,det,DuraJu99,fumbles_forced,0,,,,,
player,201209090det,det,TullSt20,def_int,0,,,,,
player,201209090det,det,TullSt20,def_int_yds,0,,,,,
player,201209090det,det,TullSt20,def_int_td,0,,,,,
player,201209090det,det,TullSt20,def_int_long,0,,,,,
player,201209090det,det,TullSt20,pass_defended,0,,,,,
player,201209090det,det,TullSt20,sacks,0.0,,,,,
player,201209090det,det,TullSt20,tackles_combined,9,,,,,
player,201209090det,det,TullSt20,tackles_solo,3,,,,,
player,201209090det,det,TullSt20,tackles_assists,6,,,,,
player,201209090det,det,TullSt20,tackles_loss,0,,,,,
player,201209090det,det,TullSt20,qb_hits,0,,,,,
player,201209090det,det,TullSt20,fumbles_rec,0,,,,,
player,201209090det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201209090det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201209090det,det,TullSt20,fumbles_forced,0,,,,,
player,201209090det,det,ColeEr21,def_int,0,,,,,
player,201209090det,det,ColeEr21,def_int_yds,0,,,,,
player,201209090det,det,ColeEr21,def_int_td,0,,,,,
player,201209090det,det,ColeEr21,def_int_long,0,,,,,
player,201209090det,det,ColeEr21,pass_defended,0,,,,,
player,201209090det,det,ColeEr21,sacks,0.0,,,,,
player,201209090det,det,ColeEr21,tackles_combined,6,,,,,
player,201209090det,det,ColeEr21,tackles_solo,4,,,,,
player,201209090det,det,ColeEr21,tackles_assists,2,,,,,
player,201209090det,det,ColeEr21,tackles_loss,0,,,,,
player,201209090det,det,ColeEr21,qb_hits,0,,,,,
player,201209090det,det,ColeEr21,fumbles_rec,0,,,,,
player,201209090det,det,ColeEr21,fumbles_rec_yds,0,,,,,
player,201209090det,det,ColeEr21,fumbles_rec_td,0,,,,,
player,201209090det,det,ColeEr21,fumbles_forced,0,,,,,
player,201209090det,det,LevyDe99,def_int,0,,,,,
player,201209090det,det,LevyDe99,def_int_yds,0,,,,,
player,201209090det,det,LevyDe99,def_int_td,0,,,,,
player,201209090det,det,LevyDe99,def_int_long,0,,,,,
player,201209090det,det,LevyDe99,pass_defended,0,,,,,
player,201209090det,det,LevyDe99,sacks,0.0,,,,,
player,201209090det,det,LevyDe99,tackles_combined,6,,,,,
player,201209090det,det,LevyDe99,tackles_solo,3,,,,,
player,201209090det,det,LevyDe99,tackles_assists,3,,,,,
player,201209090det,det,LevyDe99,tackles_loss,0,,,,,
player,201209090det,det,LevyDe99,qb_hits,0,,,,,
player,201209090det,det,LevyDe99,fumbles_rec,0,,,,,
player,201209090det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201209090det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201209090det,det,LevyDe99,fumbles_forced,0,,,,,
player,201209090det,det,VandKy99,def_int,0,,,,,
player,201209090det,det,VandKy99,def_int_yds,0,,,,,
player,201209090det,det,VandKy99,def_int_td,0,,,,,
player,201209090det,det,VandKy99,def_int_long,0,,,,,
player,201209090det,det,VandKy99,pass_defended,0,,,,,
player,201209090det,det,VandKy99,sacks,0.0,,,,,
player,201209090det,det,VandKy99,tackles_combined,4,,,,,
player,201209090det,det,VandKy99,tackles_solo,2,,,,,
player,201209090det,det,VandKy99,tackles_assists,2,,,,,
player,201209090det,det,VandKy99,tackles_loss,0,,,,,
player,201209090det,det,VandKy99,qb_hits,0,,,,,
player,201209090det,det,VandKy99,fumbles_rec,0,,,,,
player,201209090det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201209090det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201209090det,det,VandKy99,fumbles_forced,0,,,,,
player,201209090det,det,WendJo99,def_int,0,,,,,
player,201209090det,det,WendJo99,def_int_yds,0,,,,,
player,201209090det,det,WendJo99,def_int_td,0,,,,,
player,201209090det,det,WendJo99,def_int_long,0,,,,,
player,201209090det,det,WendJo99,pass_defended,0,,,,,
player,201209090det,det,WendJo99,sacks,0.0,,,,,
player,201209090det,det,WendJo99,tackles_combined,4,,,,,
player,201209090det,det,WendJo99,tackles_solo,1,,,,,
player,201209090det,det,WendJo99,tackles_assists,3,,,,,
player,201209090det,det,WendJo99,tackles_loss,0,,,,,
player,201209090det,det,WendJo99,qb_hits,0,,,,,
player,201209090det,det,WendJo99,fumbles_rec,0,,,,,
player,201209090det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201209090det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201209090det,det,WendJo99,fumbles_forced,0,,,,,
player,201209090det,det,FlorDr20,def_int,0,,,,,
player,201209090det,det,FlorDr20,def_int_yds,0,,,,,
player,201209090det,det,FlorDr20,def_int_td,0,,,,,
player,201209090det,det,FlorDr20,def_int_long,0,,,,,
player,201209090det,det,FlorDr20,pass_defended,1,,,,,
player,201209090det,det,FlorDr20,sacks,0.0,,,,,
player,201209090det,det,FlorDr20,tackles_combined,2,,,,,
player,201209090det,det,FlorDr20,tackles_solo,2,,,,,
player,201209090det,det,FlorDr20,tackles_assists,0,,,,,
player,201209090det,det,FlorDr20,tackles_loss,0,,,,,
player,201209090det,det,FlorDr20,qb_hits,0,,,,,
player,201209090det,det,FlorDr20,fumbles_rec,0,,,,,
player,201209090det,det,FlorDr20,fumbles_rec_yds,0,,,,,
player,201209090det,det,FlorDr20,fumbles_rec_td,0,,,,,
player,201209090det,det,FlorDr20,fumbles_forced,0,,,,,
player,201209090det,det,HillSa99,def_int,0,,,,,
player,201209090det,det,HillSa99,def_int_yds,0,,,,,
player,201209090det,det,HillSa99,def_int_td,0,,,,,
player,201209090det,det,HillSa99,def_int_long,0,,,,,
player,201209090det,det,HillSa99,pass_defended,0,,,,,
player,201209090det,det,HillSa99,sacks,0.0,,,,,
player,201209090det,det,HillSa99,tackles_combined,2,,,,,
player,201209090det,det,HillSa99,tackles_solo,2,,,,,
player,201209090det,det,HillSa99,tackles_assists,0,,,,,
player,201209090det,det,HillSa99,tackles_loss,,,,,,
player,201209090det,det,HillSa99,qb_hits,,,,,,
player,201209090det,det,HillSa99,fumbles_rec,0,,,,,
player,201209090det,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201209090det,det,HillSa99,fumbles_rec_td,0,,,,,
player,201209090det,det,HillSa99,fumbles_forced,0,,,,,
player,201209090det,det,LaceJa99,def_int,0,,,,,
player,201209090det,det,LaceJa99,def_int_yds,0,,,,,
player,201209090det,det,LaceJa99,def_int_td,0,,,,,
player,201209090det,det,LaceJa99,def_int_long,0,,,,,
player,201209090det,det,LaceJa99,pass_defended,0,,,,,
player,201209090det,det,LaceJa99,sacks,0.0,,,,,
player,201209090det,det,LaceJa99,tackles_combined,2,,,,,
player,201209090det,det,LaceJa99,tackles_solo,2,,,,,
player,201209090det,det,LaceJa99,tackles_assists,0,,,,,
player,201209090det,det,LaceJa99,tackles_loss,0,,,,,
player,201209090det,det,LaceJa99,qb_hits,0,,,,,
player,201209090det,det,LaceJa99,fumbles_rec,0,,,,,
player,201209090det,det,LaceJa99,fumbles_rec_yds,0,,,,,
player,201209090det,det,LaceJa99,fumbles_rec_td,0,,,,,
player,201209090det,det,LaceJa99,fumbles_forced,0,,,,,
player,201209090det,det,BentBi00,def_int,0,,,,,
player,201209090det,det,BentBi00,def_int_yds,0,,,,,
player,201209090det,det,BentBi00,def_int_td,0,,,,,
player,201209090det,det,BentBi00,def_int_long,0,,,,,
player,201209090det,det,BentBi00,pass_defended,0,,,,,
player,201209090det,det,BentBi00,sacks,0.0,,,,,
player,201209090det,det,BentBi00,tackles_combined,1,,,,,
player,201209090det,det,BentBi00,tackles_solo,1,,,,,
player,201209090det,det,BentBi00,tackles_assists,0,,,,,
player,201209090det,det,BentBi00,tackles_loss,,,,,,
player,201209090det,det,BentBi00,qb_hits,,,,,,
player,201209090det,det,BentBi00,fumbles_rec,0,,,,,
player,201209090det,det,BentBi00,fumbles_rec_yds,0,,,,,
player,201209090det,det,BentBi00,fumbles_rec_td,0,,,,,
player,201209090det,det,BentBi00,fumbles_forced,0,,,,,
player,201209090det,det,HellWi00,def_int,0,,,,,
player,201209090det,det,HellWi00,def_int_yds,0,,,,,
player,201209090det,det,HellWi00,def_int_td,0,,,,,
player,201209090det,det,HellWi00,def_int_long,0,,,,,
player,201209090det,det,HellWi00,pass_defended,0,,,,,
player,201209090det,det,HellWi00,sacks,0.0,,,,,
player,201209090det,det,HellWi00,tackles_combined,1,,,,,
player,201209090det,det,HellWi00,tackles_solo,1,,,,,
player,201209090det,det,HellWi00,tackles_assists,0,,,,,
player,201209090det,det,HellWi00,tackles_loss,0,,,,,
player,201209090det,det,HellWi00,qb_hits,0,,,,,
player,201209090det,det,HellWi00,fumbles_rec,0,,,,,
player,201209090det,det,HellWi00,fumbles_rec_yds,0,,,,,
player,201209090det,det,HellWi00,fumbles_rec_td,0,,,,,
player,201209090det,det,HellWi00,fumbles_forced,0,,,,,
player,201209090det,det,SpieAm99,def_int,0,,,,,
player,201209090det,det,SpieAm99,def_int_yds,0,,,,,
player,201209090det,det,SpieAm99,def_int_td,0,,,,,
player,201209090det,det,SpieAm99,def_int_long,0,,,,,
player,201209090det,det,SpieAm99,pass_defended,0,,,,,
player,201209090det,det,SpieAm99,sacks,0.0,,,,,
player,201209090det,det,SpieAm99,tackles_combined,1,,,,,
player,201209090det,det,SpieAm99,tackles_solo,1,,,,,
player,201209090det,det,SpieAm99,tackles_assists,0,,,,,
player,201209090det,det,SpieAm99,tackles_loss,0,,,,,
player,201209090det,det,SpieAm99,qb_hits,0,,,,,
player,201209090det,det,SpieAm99,fumbles_rec,0,,,,,
player,201209090det,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201209090det,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201209090det,det,SpieAm99,fumbles_forced,0,,,,,
player,201209090det,det,WillKe03,def_int,0,,,,,
player,201209090det,det,WillKe03,def_int_yds,0,,,,,
player,201209090det,det,WillKe03,def_int_td,0,,,,,
player,201209090det,det,WillKe03,def_int_long,0,,,,,
player,201209090det,det,WillKe03,pass_defended,0,,,,,
player,201209090det,det,WillKe03,sacks,0.0,,,,,
player,201209090det,det,WillKe03,tackles_combined,1,,,,,
