game,2012,9,20121104,201211040gnb,crd,"Arizona Cardinals",17,gnb,"Green Bay Packers",31
player,201211040gnb,gnb,HawkA.20,def_int,0,,,,,
player,201211040gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201211040gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201211040gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201211040gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201211040gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201211040gnb,gnb,HawkA.20,tackles_combined,4,,,,,
player,201211040gnb,gnb,HawkA.20,tackles_solo,3,,,,,
player,201211040gnb,gnb,HawkA.20,tackles_assists,1,,,,,
player,201211040gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201211040gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201211040gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201211040gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201211040gnb,gnb,JennM.00,def_int,0,,,,,
player,201211040gnb,gnb,JennM.00,def_int_yds,0,,,,,
player,201211040gnb,gnb,JennM.00,def_int_td,0,,,,,
player,201211040gnb,gnb,JennM.00,def_int_long,0,,,,,
player,201211040gnb,gnb,JennM.00,pass_defended,1,,,,,
player,201211040gnb,gnb,JennM.00,sacks,0.0,,,,,
player,201211040gnb,gnb,JennM.00,tackles_combined,4,,,,,
player,201211040gnb,gnb,JennM.00,tackles_solo,2,,,,,
player,201211040gnb,gnb,JennM.00,tackles_assists,2,,,,,
player,201211040gnb,gnb,JennM.00,tackles_loss,0,,,,,
player,201211040gnb,gnb,JennM.00,qb_hits,0,,,,,
player,201211040gnb,gnb,JennM.00,fumbles_rec,0,,,,,
player,201211040gnb,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,JennM.00,fumbles_forced,0,,,,,
player,201211040gnb,gnb,WilsC.98,def_int,0,,,,,
player,201211040gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201211040gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201211040gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201211040gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201211040gnb,gnb,WilsC.98,sacks,0.0,,,,,
player,201211040gnb,gnb,WilsC.98,tackles_combined,3,,,,,
player,201211040gnb,gnb,WilsC.98,tackles_solo,2,,,,,
player,201211040gnb,gnb,WilsC.98,tackles_assists,1,,,,,
player,201211040gnb,gnb,WilsC.98,tackles_loss,0,,,,,
player,201211040gnb,gnb,WilsC.98,qb_hits,0,,,,,
player,201211040gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201211040gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201211040gnb,gnb,MoseDe00,def_int,0,,,,,
player,201211040gnb,gnb,MoseDe00,def_int_yds,0,,,,,
player,201211040gnb,gnb,MoseDe00,def_int_td,0,,,,,
player,201211040gnb,gnb,MoseDe00,def_int_long,0,,,,,
player,201211040gnb,gnb,MoseDe00,pass_defended,1,,,,,
player,201211040gnb,gnb,MoseDe00,sacks,0.0,,,,,
player,201211040gnb,gnb,MoseDe00,tackles_combined,2,,,,,
player,201211040gnb,gnb,MoseDe00,tackles_solo,0,,,,,
player,201211040gnb,gnb,MoseDe00,tackles_assists,2,,,,,
player,201211040gnb,gnb,MoseDe00,tackles_loss,0,,,,,
player,201211040gnb,gnb,MoseDe00,qb_hits,1,,,,,
player,201211040gnb,gnb,MoseDe00,fumbles_rec,0,,,,,
player,201211040gnb,gnb,MoseDe00,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,MoseDe00,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,MoseDe00,fumbles_forced,0,,,,,
player,201211040gnb,gnb,PickRy20,def_int,0,,,,,
player,201211040gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201211040gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201211040gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201211040gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201211040gnb,gnb,PickRy20,sacks,0.0,,,,,
player,201211040gnb,gnb,PickRy20,tackles_combined,2,,,,,
player,201211040gnb,gnb,PickRy20,tackles_solo,0,,,,,
player,201211040gnb,gnb,PickRy20,tackles_assists,2,,,,,
player,201211040gnb,gnb,PickRy20,tackles_loss,0,,,,,
player,201211040gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201211040gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201211040gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201211040gnb,gnb,RichSe00,def_int,0,,,,,
player,201211040gnb,gnb,RichSe00,def_int_yds,0,,,,,
player,201211040gnb,gnb,RichSe00,def_int_td,0,,,,,
player,201211040gnb,gnb,RichSe00,def_int_long,0,,,,,
player,201211040gnb,gnb,RichSe00,pass_defended,0,,,,,
player,201211040gnb,gnb,RichSe00,sacks,0.0,,,,,
player,201211040gnb,gnb,RichSe00,tackles_combined,2,,,,,
player,201211040gnb,gnb,RichSe00,tackles_solo,2,,,,,
player,201211040gnb,gnb,RichSe00,tackles_assists,0,,,,,
player,201211040gnb,gnb,RichSe00,tackles_loss,0,,,,,
player,201211040gnb,gnb,RichSe00,qb_hits,0,,,,,
player,201211040gnb,gnb,RichSe00,fumbles_rec,0,,,,,
player,201211040gnb,gnb,RichSe00,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,RichSe00,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,RichSe00,fumbles_forced,0,,,,,
player,201211040gnb,gnb,WillTr99,def_int,0,,,,,
player,201211040gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201211040gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201211040gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201211040gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201211040gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201211040gnb,gnb,WillTr99,tackles_combined,2,,,,,
player,201211040gnb,gnb,WillTr99,tackles_solo,1,,,,,
player,201211040gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201211040gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201211040gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201211040gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201211040gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201211040gnb,gnb,GoodBr99,def_int,0,,,,,
player,201211040gnb,gnb,GoodBr99,def_int_yds,0,,,,,
player,201211040gnb,gnb,GoodBr99,def_int_td,0,,,,,
player,201211040gnb,gnb,GoodBr99,def_int_long,0,,,,,
player,201211040gnb,gnb,GoodBr99,pass_defended,0,,,,,
player,201211040gnb,gnb,GoodBr99,sacks,0.0,,,,,
player,201211040gnb,gnb,GoodBr99,tackles_combined,1,,,,,
player,201211040gnb,gnb,GoodBr99,tackles_solo,1,,,,,
player,201211040gnb,gnb,GoodBr99,tackles_assists,0,,,,,
player,201211040gnb,gnb,GoodBr99,tackles_loss,0,,,,,
player,201211040gnb,gnb,GoodBr99,qb_hits,0,,,,,
player,201211040gnb,gnb,GoodBr99,fumbles_rec,0,,,,,
player,201211040gnb,gnb,GoodBr99,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,GoodBr99,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,GoodBr99,fumbles_forced,0,,,,,
player,201211040gnb,gnb,MannTe00,def_int,0,,,,,
player,201211040gnb,gnb,MannTe00,def_int_yds,0,,,,,
player,201211040gnb,gnb,MannTe00,def_int_td,0,,,,,
player,201211040gnb,gnb,MannTe00,def_int_long,0,,,,,
player,201211040gnb,gnb,MannTe00,pass_defended,0,,,,,
player,201211040gnb,gnb,MannTe00,sacks,0.0,,,,,
player,201211040gnb,gnb,MannTe00,tackles_combined,1,,,,,
player,201211040gnb,gnb,MannTe00,tackles_solo,0,,,,,
player,201211040gnb,gnb,MannTe00,tackles_assists,1,,,,,
player,201211040gnb,gnb,MannTe00,tackles_loss,0,,,,,
player,201211040gnb,gnb,MannTe00,qb_hits,0,,,,,
player,201211040gnb,gnb,MannTe00,fumbles_rec,0,,,,,
player,201211040gnb,gnb,MannTe00,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,MannTe00,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,MannTe00,fumbles_forced,0,,,,,
player,201211040gnb,gnb,BushJa20,def_int,0,,,,,
player,201211040gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201211040gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201211040gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201211040gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201211040gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201211040gnb,gnb,BushJa20,tackles_combined,0,,,,,
player,201211040gnb,gnb,BushJa20,tackles_solo,0,,,,,
player,201211040gnb,gnb,BushJa20,tackles_assists,0,,,,,
player,201211040gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201211040gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201211040gnb,gnb,BushJa20,fumbles_rec,1,,,,,
player,201211040gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,BushJa20,fumbles_forced,0,,,,,
player,201211040gnb,gnb,MattCl99,def_int,0,,,,,
player,201211040gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201211040gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201211040gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201211040gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201211040gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201211040gnb,gnb,MattCl99,tackles_combined,0,,,,,
player,201211040gnb,gnb,MattCl99,tackles_solo,0,,,,,
player,201211040gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201211040gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201211040gnb,gnb,MattCl99,qb_hits,1,,,,,
player,201211040gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201211040gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201211040gnb,gnb,RodgAa00,def_int,0,,,,,
player,201211040gnb,gnb,RodgAa00,def_int_yds,0,,,,,
player,201211040gnb,gnb,RodgAa00,def_int_td,0,,,,,
player,201211040gnb,gnb,RodgAa00,def_int_long,0,,,,,
player,201211040gnb,gnb,RodgAa00,pass_defended,0,,,,,
player,201211040gnb,gnb,RodgAa00,sacks,0.0,,,,,
player,201211040gnb,gnb,RodgAa00,tackles_combined,0,,,,,
player,201211040gnb,gnb,RodgAa00,tackles_solo,0,,,,,
player,201211040gnb,gnb,RodgAa00,tackles_assists,0,,,,,
player,201211040gnb,gnb,RodgAa00,tackles_loss,,,,,,
player,201211040gnb,gnb,RodgAa00,qb_hits,,,,,,
player,201211040gnb,gnb,RodgAa00,fumbles_rec,1,,,,,
player,201211040gnb,gnb,RodgAa00,fumbles_rec_yds,0,,,,,
player,201211040gnb,gnb,RodgAa00,fumbles_rec_td,0,,,,,
player,201211040gnb,gnb,RodgAa00,fumbles_forced,0,,,,,
player,201211040gnb,crd,PetePa00,kick_ret,0,,,,,
player,201211040gnb,crd,PetePa00,kick_ret_yds,0,,,,,
player,201211040gnb,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201211040gnb,crd,PetePa00,kick_ret_td,0,,,,,
player,201211040gnb,crd,PetePa00,kick_ret_long,0,,,,,
player,201211040gnb,crd,PetePa00,punt_ret,4,,,,,
player,201211040gnb,crd,PetePa00,punt_ret_yds,19,,,,,
player,201211040gnb,crd,PetePa00,punt_ret_yds_per_ret,4.8,,,,,
player,201211040gnb,crd,PetePa00,punt_ret_td,0,,,,,
player,201211040gnb,crd,PetePa00,punt_ret_long,11,,,,,
player,201211040gnb,crd,PoweWi00,kick_ret,3,,,,,
player,201211040gnb,crd,PoweWi00,kick_ret_yds,61,,,,,
player,201211040gnb,crd,PoweWi00,kick_ret_yds_per_ret,20.3,,,,,
player,201211040gnb,crd,PoweWi00,kick_ret_td,0,,,,,
player,201211040gnb,crd,PoweWi00,kick_ret_long,31,,,,,
player,201211040gnb,crd,PoweWi00,punt_ret,0,,,,,
player,201211040gnb,crd,PoweWi00,punt_ret_yds,0,,,,,
player,201211040gnb,crd,PoweWi00,punt_ret_yds_per_ret,,,,,,
player,201211040gnb,crd,PoweWi00,punt_ret_td,0,,,,,
player,201211040gnb,crd,PoweWi00,punt_ret_long,0,,,,,
player,201211040gnb,gnb,CobbRa00,kick_ret,3,,,,,
player,201211040gnb,gnb,CobbRa00,kick_ret_yds,90,,,,,
player,201211040gnb,gnb,CobbRa00,kick_ret_yds_per_ret,30.0,,,,,
player,201211040gnb,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201211040gnb,gnb,CobbRa00,kick_ret_long,44,,,,,
player,201211040gnb,gnb,CobbRa00,punt_ret,3,,,,,
player,201211040gnb,gnb,CobbRa00,punt_ret_yds,46,,,,,
player,201211040gnb,gnb,CobbRa00,punt_ret_yds_per_ret,15.3,,,,,
player,201211040gnb,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201211040gnb,gnb,CobbRa00,punt_ret_long,28,,,,,
player,201211040gnb,crd,feelyjay01,xpm,2,,,,,
player,201211040gnb,crd,feelyjay01,xpa,2,,,,,
player,201211040gnb,crd,feelyjay01,fgm,1,,,,,
player,201211040gnb,crd,feelyjay01,fga,1,,,,,
player,201211040gnb,crd,feelyjay01,punt,0,,,,,
player,201211040gnb,crd,feelyjay01,punt_yds,0,,,,,
player,201211040gnb,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201211040gnb,crd,feelyjay01,punt_long,0,,,,,
player,201211040gnb,crd,ZastDa20,xpm,,,,,,
player,201211040gnb,crd,ZastDa20,xpa,,,,,,
player,201211040gnb,crd,ZastDa20,fgm,,,,,,
player,201211040gnb,crd,ZastDa20,fga,,,,,,
player,201211040gnb,crd,ZastDa20,punt,8,,,,,
player,201211040gnb,crd,ZastDa20,punt_yds,344,,,,,
player,201211040gnb,crd,ZastDa20,punt_yds_per_punt,43.0,,,,,
player,201211040gnb,crd,ZastDa20,punt_long,65,,,,,
player,201211040gnb,gnb,CrosMa20,xpm,4,,,,,
player,201211040gnb,gnb,CrosMa20,xpa,4,,,,,
player,201211040gnb,gnb,CrosMa20,fgm,1,,,,,
player,201211040gnb,gnb,CrosMa20,fga,2,,,,,
player,201211040gnb,gnb,CrosMa20,punt,0,,,,,
player,201211040gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201211040gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201211040gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201211040gnb,gnb,MastTi99,xpm,,,,,,
player,201211040gnb,gnb,MastTi99,xpa,,,,,,
player,201211040gnb,gnb,MastTi99,fgm,,,,,,
player,201211040gnb,gnb,MastTi99,fga,,,,,,
player,201211040gnb,gnb,MastTi99,punt,6,,,,,
player,201211040gnb,gnb,MastTi99,punt_yds,255,,,,,
player,201211040gnb,gnb,MastTi99,punt_yds_per_punt,42.5,,,,,
player,201211040gnb,gnb,MastTi99,punt_long,46,,,,,
player,201211040gnb,gnb,SittJo20,pos,G,,,,,
player,201211040gnb,gnb,SittJo20,offense,71,,,,,
player,201211040gnb,gnb,SittJo20,off_pct,100%,,,,,
player,201211040gnb,gnb,SittJo20,defense,0,,,,,
player,201211040gnb,gnb,SittJo20,def_pct,0%,,,,,
player,201211040gnb,gnb,SittJo20,special_teams,6,,,,,
player,201211040gnb,gnb,SittJo20,st_pct,18%,,,,,
player,201211040gnb,gnb,NewhMa20,pos,T,,,,,
player,201211040gnb,gnb,NewhMa20,offense,71,,,,,
player,201211040gnb,gnb,NewhMa20,off_pct,100%,,,,,
player,201211040gnb,gnb,NewhMa20,defense,0,,,,,
player,201211040gnb,gnb,NewhMa20,def_pct,0%,,,,,
player,201211040gnb,gnb,NewhMa20,special_teams,6,,,,,
player,201211040gnb,gnb,NewhMa20,st_pct,18%,,,,,
player,201211040gnb,gnb,LangT.20,pos,G,,,,,
player,201211040gnb,gnb,LangT.20,offense,71,,,,,
player,201211040gnb,gnb,LangT.20,off_pct,100%,,,,,
player,201211040gnb,gnb,LangT.20,defense,0,,,,,
player,201211040gnb,gnb,LangT.20,def_pct,0%,,,,,
player,201211040gnb,gnb,LangT.20,special_teams,6,,,,,
player,201211040gnb,gnb,LangT.20,st_pct,18%,,,,,
player,201211040gnb,gnb,JoneJa04,pos,WR,,,,,
player,201211040gnb,gnb,JoneJa04,offense,71,,,,,
player,201211040gnb,gnb,JoneJa04,off_pct,100%,,,,,
player,201211040gnb,gnb,JoneJa04,defense,0,,,,,
player,201211040gnb,gnb,JoneJa04,def_pct,0%,,,,,
player,201211040gnb,gnb,JoneJa04,special_teams,0,,,,,
player,201211040gnb,gnb,JoneJa04,st_pct,0%,,,,,
player,201211040gnb,gnb,RodgAa00,pos,QB,,,,,
player,201211040gnb,gnb,RodgAa00,offense,71,,,,,
player,201211040gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201211040gnb,gnb,RodgAa00,defense,0,,,,,
player,201211040gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201211040gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201211040gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201211040gnb,gnb,SatuJe55,pos,C,,,,,
player,201211040gnb,gnb,SatuJe55,offense,71,,,,,
player,201211040gnb,gnb,SatuJe55,off_pct,100%,,,,,
player,201211040gnb,gnb,SatuJe55,defense,0,,,,,
player,201211040gnb,gnb,SatuJe55,def_pct,0%,,,,,
player,201211040gnb,gnb,SatuJe55,special_teams,0,,,,,
player,201211040gnb,gnb,SatuJe55,st_pct,0%,,,,,
player,201211040gnb,gnb,CobbRa00,pos,WR,,,,,
player,201211040gnb,gnb,CobbRa00,offense,57,,,,,
player,201211040gnb,gnb,CobbRa00,off_pct,80%,,,,,
player,201211040gnb,gnb,CobbRa00,defense,0,,,,,
player,201211040gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201211040gnb,gnb,CobbRa00,special_teams,12,,,,,
player,201211040gnb,gnb,CobbRa00,st_pct,36%,,,,,
player,201211040gnb,gnb,DietEv00,pos,G,,,,,
player,201211040gnb,gnb,DietEv00,offense,50,,,,,
player,201211040gnb,gnb,DietEv00,off_pct,70%,,,,,
player,201211040gnb,gnb,DietEv00,defense,0,,,,,
player,201211040gnb,gnb,DietEv00,def_pct,0%,,,,,
player,201211040gnb,gnb,DietEv00,special_teams,6,,,,,
player,201211040gnb,gnb,DietEv00,st_pct,18%,,,,,
player,201211040gnb,gnb,GreeAl00,pos,RB,,,,,
player,201211040gnb,gnb,GreeAl00,offense,41,,,,,
player,201211040gnb,gnb,GreeAl00,off_pct,58%,,,,,
player,201211040gnb,gnb,GreeAl00,defense,0,,,,,
player,201211040gnb,gnb,GreeAl00,def_pct,0%,,,,,
player,201211040gnb,gnb,GreeAl00,special_teams,0,,,,,
player,201211040gnb,gnb,GreeAl00,st_pct,0%,,,,,
player,201211040gnb,gnb,FinlJe00,pos,TE,,,,,
player,201211040gnb,gnb,FinlJe00,offense,35,,,,,
player,201211040gnb,gnb,FinlJe00,off_pct,49%,,,,,
player,201211040gnb,gnb,FinlJe00,defense,0,,,,,
player,201211040gnb,gnb,FinlJe00,def_pct,0%,,,,,
player,201211040gnb,gnb,FinlJe00,special_teams,0,,,,,
player,201211040gnb,gnb,FinlJe00,st_pct,0%,,,,,
player,201211040gnb,gnb,CrabTo00,pos,TE,,,,,
player,201211040gnb,gnb,CrabTo00,offense,32,,,,,
player,201211040gnb,gnb,CrabTo00,off_pct,45%,,,,,
player,201211040gnb,gnb,CrabTo00,defense,0,,,,,
player,201211040gnb,gnb,CrabTo00,def_pct,0%,,,,,
player,201211040gnb,gnb,CrabTo00,special_teams,5,,,,,
player,201211040gnb,gnb,CrabTo00,st_pct,15%,,,,,
player,201211040gnb,gnb,DrivDo00,pos,WR,,,,,
player,201211040gnb,gnb,DrivDo00,offense,24,,,,,
player,201211040gnb,gnb,DrivDo00,off_pct,34%,,,,,
player,201211040gnb,gnb,DrivDo00,defense,0,,,,,
player,201211040gnb,gnb,DrivDo00,def_pct,0%,,,,,
player,201211040gnb,gnb,DrivDo00,special_teams,0,,,,,
player,201211040gnb,gnb,DrivDo00,st_pct,0%,,,,,
player,201211040gnb,gnb,BoykJa00,pos,WR,,,,,
player,201211040gnb,gnb,BoykJa00,offense,23,,,,,
player,201211040gnb,gnb,BoykJa00,off_pct,32%,,,,,
player,201211040gnb,gnb,BoykJa00,defense,0,,,,,
player,201211040gnb,gnb,BoykJa00,def_pct,0%,,,,,
player,201211040gnb,gnb,BoykJa00,special_teams,15,,,,,
player,201211040gnb,gnb,BoykJa00,st_pct,45%,,,,,
player,201211040gnb,gnb,StarJa00,pos,RB,,,,,
player,201211040gnb,gnb,StarJa00,offense,23,,,,,
player,201211040gnb,gnb,StarJa00,off_pct,32%,,,,,
player,201211040gnb,gnb,StarJa00,defense,0,,,,,
player,201211040gnb,gnb,StarJa00,def_pct,0%,,,,,
player,201211040gnb,gnb,StarJa00,special_teams,0,,,,,
player,201211040gnb,gnb,StarJa00,st_pct,0%,,,,,
player,201211040gnb,gnb,BulaBr20,pos,T,,,,,
player,201211040gnb,gnb,BulaBr20,offense,21,,,,,
player,201211040gnb,gnb,BulaBr20,off_pct,30%,,,,,
player,201211040gnb,gnb,BulaBr20,defense,0,,,,,
player,201211040gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201211040gnb,gnb,BulaBr20,special_teams,2,,,,,
player,201211040gnb,gnb,BulaBr20,st_pct,6%,,,,,
player,201211040gnb,gnb,TaylRy00,pos,TE,,,,,
player,201211040gnb,gnb,TaylRy00,offense,20,,,,,
player,201211040gnb,gnb,TaylRy00,off_pct,28%,,,,,
player,201211040gnb,gnb,TaylRy00,defense,0,,,,,
player,201211040gnb,gnb,TaylRy00,def_pct,0%,,,,,
player,201211040gnb,gnb,TaylRy00,special_teams,30,,,,,
player,201211040gnb,gnb,TaylRy00,st_pct,91%,,,,,
player,201211040gnb,gnb,WillD.00,pos,TE,,,,,
player,201211040gnb,gnb,WillD.00,offense,16,,,,,
player,201211040gnb,gnb,WillD.00,off_pct,23%,,,,,
player,201211040gnb,gnb,WillD.00,defense,0,,,,,
player,201211040gnb,gnb,WillD.00,def_pct,0%,,,,,
player,201211040gnb,gnb,WillD.00,special_teams,6,,,,,
player,201211040gnb,gnb,WillD.00,st_pct,18%,,,,,
player,201211040gnb,gnb,NelsJo00,pos,WR,,,,,
player,201211040gnb,gnb,NelsJo00,offense,13,,,,,
player,201211040gnb,gnb,NelsJo00,off_pct,18%,,,,,
player,201211040gnb,gnb,NelsJo00,defense,0,,,,,
player,201211040gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201211040gnb,gnb,NelsJo00,special_teams,0,,,,,
player,201211040gnb,gnb,NelsJo00,st_pct,0%,,,,,
player,201211040gnb,gnb,BurnMo99,pos,FS,,,,,
player,201211040gnb,gnb,BurnMo99,offense,0,,,,,
player,201211040gnb,gnb,BurnMo99,off_pct,0%,,,,,
player,201211040gnb,gnb,BurnMo99,defense,66,,,,,
player,201211040gnb,gnb,BurnMo99,def_pct,100%,,,,,
player,201211040gnb,gnb,BurnMo99,special_teams,3,,,,,
player,201211040gnb,gnb,BurnMo99,st_pct,9%,,,,,
player,201211040gnb,gnb,WaldEr99,pos,LB,,,,,
player,201211040gnb,gnb,WaldEr99,offense,0,,,,,
player,201211040gnb,gnb,WaldEr99,off_pct,0%,,,,,
player,201211040gnb,gnb,WaldEr99,defense,66,,,,,
player,201211040gnb,gnb,WaldEr99,def_pct,100%,,,,,
player,201211040gnb,gnb,WaldEr99,special_teams,3,,,,,
player,201211040gnb,gnb,WaldEr99,st_pct,9%,,,,,
player,201211040gnb,gnb,JoneBr99,pos,LB,,,,,
player,201211040gnb,gnb,JoneBr99,offense,0,,,,,
player,201211040gnb,gnb,JoneBr99,off_pct,0%,,,,,
player,201211040gnb,gnb,JoneBr99,defense,66,,,,,
player,201211040gnb,gnb,JoneBr99,def_pct,100%,,,,,
player,201211040gnb,gnb,JoneBr99,special_teams,0,,,,,
player,201211040gnb,gnb,JoneBr99,st_pct,0%,,,,,
player,201211040gnb,gnb,WillTr99,pos,CB,,,,,
player,201211040gnb,gnb,WillTr99,offense,0,,,,,
player,201211040gnb,gnb,WillTr99,off_pct,0%,,,,,
player,201211040gnb,gnb,WillTr99,defense,64,,,,,
player,201211040gnb,gnb,WillTr99,def_pct,97%,,,,,
player,201211040gnb,gnb,WillTr99,special_teams,0,,,,,
player,201211040gnb,gnb,WillTr99,st_pct,0%,,,,,
player,201211040gnb,gnb,HaywCa00,pos,CB,,,,,
player,201211040gnb,gnb,HaywCa00,offense,0,,,,,
player,201211040gnb,gnb,HaywCa00,off_pct,0%,,,,,
player,201211040gnb,gnb,HaywCa00,defense,62,,,,,
player,201211040gnb,gnb,HaywCa00,def_pct,94%,,,,,
player,201211040gnb,gnb,HaywCa00,special_teams,8,,,,,
player,201211040gnb,gnb,HaywCa00,st_pct,24%,,,,,
player,201211040gnb,gnb,JennM.00,pos,SS,,,,,
player,201211040gnb,gnb,JennM.00,offense,0,,,,,
player,201211040gnb,gnb,JennM.00,off_pct,0%,,,,,
player,201211040gnb,gnb,JennM.00,defense,57,,,,,
player,201211040gnb,gnb,JennM.00,def_pct,86%,,,,,
player,201211040gnb,gnb,JennM.00,special_teams,17,,,,,
player,201211040gnb,gnb,JennM.00,st_pct,52%,,,,,
player,201211040gnb,gnb,HousDa00,pos,CB,,,,,
player,201211040gnb,gnb,HousDa00,offense,0,,,,,
player,201211040gnb,gnb,HousDa00,off_pct,0%,,,,,
player,201211040gnb,gnb,HousDa00,defense,44,,,,,
player,201211040gnb,gnb,HousDa00,def_pct,67%,,,,,
player,201211040gnb,gnb,HousDa00,special_teams,14,,,,,
player,201211040gnb,gnb,HousDa00,st_pct,42%,,,,,
player,201211040gnb,gnb,MoseDe00,pos,LB,,,,,
player,201211040gnb,gnb,MoseDe00,offense,0,,,,,
player,201211040gnb,gnb,MoseDe00,off_pct,0%,,,,,
player,201211040gnb,gnb,MoseDe00,defense,43,,,,,
player,201211040gnb,gnb,MoseDe00,def_pct,65%,,,,,
player,201211040gnb,gnb,MoseDe00,special_teams,23,,,,,
player,201211040gnb,gnb,MoseDe00,st_pct,70%,,,,,
player,201211040gnb,gnb,RajiBJ99,pos,NT,,,,,
player,201211040gnb,gnb,RajiBJ99,offense,0,,,,,
player,201211040gnb,gnb,RajiBJ99,off_pct,0%,,,,,
player,201211040gnb,gnb,RajiBJ99,defense,42,,,,,
player,201211040gnb,gnb,RajiBJ99,def_pct,64%,,,,,
