game,2012,14,20121210,201212100nwe,htx,"Houston Texans",14,nwe,"New England Patriots",42
player,201212100nwe,nwe,StalDo00,rec_td,1,,,,,
player,201212100nwe,nwe,StalDo00,rec_long,63,,,,,
player,201212100nwe,nwe,StalDo00,fumbles,0,,,,,
player,201212100nwe,nwe,StalDo00,fumbles_lost,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_cmp,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_att,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_yds,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_td,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_int,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_sacked,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_sacked_yds,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_long,0,,,,,
player,201212100nwe,nwe,HernAa00,pass_rating,,,,,,
player,201212100nwe,nwe,HernAa00,rush_att,0,,,,,
player,201212100nwe,nwe,HernAa00,rush_yds,0,,,,,
player,201212100nwe,nwe,HernAa00,rush_td,0,,,,,
player,201212100nwe,nwe,HernAa00,rush_long,0,,,,,
player,201212100nwe,nwe,HernAa00,targets,11,,,,,
player,201212100nwe,nwe,HernAa00,rec,8,,,,,
player,201212100nwe,nwe,HernAa00,rec_yds,58,,,,,
player,201212100nwe,nwe,HernAa00,rec_td,2,,,,,
player,201212100nwe,nwe,HernAa00,rec_long,13,,,,,
player,201212100nwe,nwe,HernAa00,fumbles,0,,,,,
player,201212100nwe,nwe,HernAa00,fumbles_lost,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_cmp,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_att,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_yds,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_td,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_int,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_sacked,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_sacked_yds,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_long,0,,,,,
player,201212100nwe,nwe,WelkWe00,pass_rating,,,,,,
player,201212100nwe,nwe,WelkWe00,rush_att,0,,,,,
player,201212100nwe,nwe,WelkWe00,rush_yds,0,,,,,
player,201212100nwe,nwe,WelkWe00,rush_td,0,,,,,
player,201212100nwe,nwe,WelkWe00,rush_long,0,,,,,
player,201212100nwe,nwe,WelkWe00,targets,8,,,,,
player,201212100nwe,nwe,WelkWe00,rec,3,,,,,
player,201212100nwe,nwe,WelkWe00,rec_yds,52,,,,,
player,201212100nwe,nwe,WelkWe00,rec_td,0,,,,,
player,201212100nwe,nwe,WelkWe00,rec_long,25,,,,,
player,201212100nwe,nwe,WelkWe00,fumbles,0,,,,,
player,201212100nwe,nwe,WelkWe00,fumbles_lost,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_cmp,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_att,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_yds,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_td,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_int,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_sacked,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_sacked_yds,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_long,0,,,,,
player,201212100nwe,nwe,ShiaVi00,pass_rating,,,,,,
player,201212100nwe,nwe,ShiaVi00,rush_att,0,,,,,
player,201212100nwe,nwe,ShiaVi00,rush_yds,0,,,,,
player,201212100nwe,nwe,ShiaVi00,rush_td,0,,,,,
player,201212100nwe,nwe,ShiaVi00,rush_long,0,,,,,
player,201212100nwe,nwe,ShiaVi00,targets,1,,,,,
player,201212100nwe,nwe,ShiaVi00,rec,0,,,,,
player,201212100nwe,nwe,ShiaVi00,rec_yds,0,,,,,
player,201212100nwe,nwe,ShiaVi00,rec_td,0,,,,,
player,201212100nwe,nwe,ShiaVi00,rec_long,0,,,,,
player,201212100nwe,nwe,ShiaVi00,fumbles,0,,,,,
player,201212100nwe,nwe,ShiaVi00,fumbles_lost,0,,,,,
player,201212100nwe,htx,KeoxSh00,def_int,1,,,,,
player,201212100nwe,htx,KeoxSh00,def_int_yds,1,,,,,
player,201212100nwe,htx,KeoxSh00,def_int_td,0,,,,,
player,201212100nwe,htx,KeoxSh00,def_int_long,1,,,,,
player,201212100nwe,htx,KeoxSh00,pass_defended,1,,,,,
player,201212100nwe,htx,KeoxSh00,sacks,0.0,,,,,
player,201212100nwe,htx,KeoxSh00,tackles_combined,2,,,,,
player,201212100nwe,htx,KeoxSh00,tackles_solo,1,,,,,
player,201212100nwe,htx,KeoxSh00,tackles_assists,1,,,,,
player,201212100nwe,htx,KeoxSh00,tackles_loss,0,,,,,
player,201212100nwe,htx,KeoxSh00,qb_hits,0,,,,,
player,201212100nwe,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201212100nwe,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201212100nwe,htx,MercWh00,def_int,0,,,,,
player,201212100nwe,htx,MercWh00,def_int_yds,0,,,,,
player,201212100nwe,htx,MercWh00,def_int_td,0,,,,,
player,201212100nwe,htx,MercWh00,def_int_long,0,,,,,
player,201212100nwe,htx,MercWh00,pass_defended,0,,,,,
player,201212100nwe,htx,MercWh00,sacks,1.0,,,,,
player,201212100nwe,htx,MercWh00,tackles_combined,3,,,,,
player,201212100nwe,htx,MercWh00,tackles_solo,2,,,,,
player,201212100nwe,htx,MercWh00,tackles_assists,1,,,,,
player,201212100nwe,htx,MercWh00,tackles_loss,1,,,,,
player,201212100nwe,htx,MercWh00,qb_hits,1,,,,,
player,201212100nwe,htx,MercWh00,fumbles_rec,0,,,,,
player,201212100nwe,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,MercWh00,fumbles_forced,0,,,,,
player,201212100nwe,htx,MannDa21,def_int,0,,,,,
player,201212100nwe,htx,MannDa21,def_int_yds,0,,,,,
player,201212100nwe,htx,MannDa21,def_int_td,0,,,,,
player,201212100nwe,htx,MannDa21,def_int_long,0,,,,,
player,201212100nwe,htx,MannDa21,pass_defended,0,,,,,
player,201212100nwe,htx,MannDa21,sacks,0.0,,,,,
player,201212100nwe,htx,MannDa21,tackles_combined,7,,,,,
player,201212100nwe,htx,MannDa21,tackles_solo,3,,,,,
player,201212100nwe,htx,MannDa21,tackles_assists,4,,,,,
player,201212100nwe,htx,MannDa21,tackles_loss,0,,,,,
player,201212100nwe,htx,MannDa21,qb_hits,0,,,,,
player,201212100nwe,htx,MannDa21,fumbles_rec,0,,,,,
player,201212100nwe,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,MannDa21,fumbles_forced,0,,,,,
player,201212100nwe,htx,QuinGl99,def_int,0,,,,,
player,201212100nwe,htx,QuinGl99,def_int_yds,0,,,,,
player,201212100nwe,htx,QuinGl99,def_int_td,0,,,,,
player,201212100nwe,htx,QuinGl99,def_int_long,0,,,,,
player,201212100nwe,htx,QuinGl99,pass_defended,1,,,,,
player,201212100nwe,htx,QuinGl99,sacks,0.0,,,,,
player,201212100nwe,htx,QuinGl99,tackles_combined,7,,,,,
player,201212100nwe,htx,QuinGl99,tackles_solo,2,,,,,
player,201212100nwe,htx,QuinGl99,tackles_assists,5,,,,,
player,201212100nwe,htx,QuinGl99,tackles_loss,1,,,,,
player,201212100nwe,htx,QuinGl99,qb_hits,0,,,,,
player,201212100nwe,htx,QuinGl99,fumbles_rec,0,,,,,
player,201212100nwe,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,QuinGl99,fumbles_forced,0,,,,,
player,201212100nwe,htx,JameBr20,def_int,0,,,,,
player,201212100nwe,htx,JameBr20,def_int_yds,0,,,,,
player,201212100nwe,htx,JameBr20,def_int_td,0,,,,,
player,201212100nwe,htx,JameBr20,def_int_long,0,,,,,
player,201212100nwe,htx,JameBr20,pass_defended,0,,,,,
player,201212100nwe,htx,JameBr20,sacks,0.0,,,,,
player,201212100nwe,htx,JameBr20,tackles_combined,6,,,,,
player,201212100nwe,htx,JameBr20,tackles_solo,1,,,,,
player,201212100nwe,htx,JameBr20,tackles_assists,5,,,,,
player,201212100nwe,htx,JameBr20,tackles_loss,0,,,,,
player,201212100nwe,htx,JameBr20,qb_hits,1,,,,,
player,201212100nwe,htx,JameBr20,fumbles_rec,0,,,,,
player,201212100nwe,htx,JameBr20,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,JameBr20,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,JameBr20,fumbles_forced,0,,,,,
player,201212100nwe,htx,JoseJo20,def_int,0,,,,,
player,201212100nwe,htx,JoseJo20,def_int_yds,0,,,,,
player,201212100nwe,htx,JoseJo20,def_int_td,0,,,,,
player,201212100nwe,htx,JoseJo20,def_int_long,0,,,,,
player,201212100nwe,htx,JoseJo20,pass_defended,0,,,,,
player,201212100nwe,htx,JoseJo20,sacks,0.0,,,,,
player,201212100nwe,htx,JoseJo20,tackles_combined,6,,,,,
player,201212100nwe,htx,JoseJo20,tackles_solo,5,,,,,
player,201212100nwe,htx,JoseJo20,tackles_assists,1,,,,,
player,201212100nwe,htx,JoseJo20,tackles_loss,0,,,,,
player,201212100nwe,htx,JoseJo20,qb_hits,0,,,,,
player,201212100nwe,htx,JoseJo20,fumbles_rec,0,,,,,
player,201212100nwe,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,JoseJo20,fumbles_forced,0,,,,,
player,201212100nwe,htx,SharDa01,def_int,0,,,,,
player,201212100nwe,htx,SharDa01,def_int_yds,0,,,,,
player,201212100nwe,htx,SharDa01,def_int_td,0,,,,,
player,201212100nwe,htx,SharDa01,def_int_long,0,,,,,
player,201212100nwe,htx,SharDa01,pass_defended,0,,,,,
player,201212100nwe,htx,SharDa01,sacks,0.0,,,,,
player,201212100nwe,htx,SharDa01,tackles_combined,6,,,,,
player,201212100nwe,htx,SharDa01,tackles_solo,2,,,,,
player,201212100nwe,htx,SharDa01,tackles_assists,4,,,,,
player,201212100nwe,htx,SharDa01,tackles_loss,0,,,,,
player,201212100nwe,htx,SharDa01,qb_hits,0,,,,,
player,201212100nwe,htx,SharDa01,fumbles_rec,0,,,,,
player,201212100nwe,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,SharDa01,fumbles_forced,0,,,,,
player,201212100nwe,htx,MitcEa99,def_int,0,,,,,
player,201212100nwe,htx,MitcEa99,def_int_yds,0,,,,,
player,201212100nwe,htx,MitcEa99,def_int_td,0,,,,,
player,201212100nwe,htx,MitcEa99,def_int_long,0,,,,,
player,201212100nwe,htx,MitcEa99,pass_defended,0,,,,,
player,201212100nwe,htx,MitcEa99,sacks,0.0,,,,,
player,201212100nwe,htx,MitcEa99,tackles_combined,5,,,,,
player,201212100nwe,htx,MitcEa99,tackles_solo,0,,,,,
player,201212100nwe,htx,MitcEa99,tackles_assists,5,,,,,
player,201212100nwe,htx,MitcEa99,tackles_loss,0,,,,,
player,201212100nwe,htx,MitcEa99,qb_hits,0,,,,,
player,201212100nwe,htx,MitcEa99,fumbles_rec,0,,,,,
player,201212100nwe,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,MitcEa99,fumbles_forced,1,,,,,
player,201212100nwe,htx,CricJa00,def_int,0,,,,,
player,201212100nwe,htx,CricJa00,def_int_yds,0,,,,,
player,201212100nwe,htx,CricJa00,def_int_td,0,,,,,
player,201212100nwe,htx,CricJa00,def_int_long,0,,,,,
player,201212100nwe,htx,CricJa00,pass_defended,0,,,,,
player,201212100nwe,htx,CricJa00,sacks,0.0,,,,,
player,201212100nwe,htx,CricJa00,tackles_combined,4,,,,,
player,201212100nwe,htx,CricJa00,tackles_solo,0,,,,,
player,201212100nwe,htx,CricJa00,tackles_assists,4,,,,,
player,201212100nwe,htx,CricJa00,tackles_loss,0,,,,,
player,201212100nwe,htx,CricJa00,qb_hits,0,,,,,
player,201212100nwe,htx,CricJa00,fumbles_rec,0,,,,,
player,201212100nwe,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,CricJa00,fumbles_forced,0,,,,,
player,201212100nwe,htx,RuudBa20,def_int,0,,,,,
player,201212100nwe,htx,RuudBa20,def_int_yds,0,,,,,
player,201212100nwe,htx,RuudBa20,def_int_td,0,,,,,
player,201212100nwe,htx,RuudBa20,def_int_long,0,,,,,
player,201212100nwe,htx,RuudBa20,pass_defended,0,,,,,
player,201212100nwe,htx,RuudBa20,sacks,0.0,,,,,
player,201212100nwe,htx,RuudBa20,tackles_combined,4,,,,,
player,201212100nwe,htx,RuudBa20,tackles_solo,2,,,,,
player,201212100nwe,htx,RuudBa20,tackles_assists,2,,,,,
player,201212100nwe,htx,RuudBa20,tackles_loss,0,,,,,
player,201212100nwe,htx,RuudBa20,qb_hits,0,,,,,
player,201212100nwe,htx,RuudBa20,fumbles_rec,0,,,,,
player,201212100nwe,htx,RuudBa20,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,RuudBa20,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,RuudBa20,fumbles_forced,0,,,,,
player,201212100nwe,htx,WattJ.00,def_int,0,,,,,
player,201212100nwe,htx,WattJ.00,def_int_yds,0,,,,,
player,201212100nwe,htx,WattJ.00,def_int_td,0,,,,,
player,201212100nwe,htx,WattJ.00,def_int_long,0,,,,,
player,201212100nwe,htx,WattJ.00,pass_defended,0,,,,,
player,201212100nwe,htx,WattJ.00,sacks,0.0,,,,,
player,201212100nwe,htx,WattJ.00,tackles_combined,4,,,,,
player,201212100nwe,htx,WattJ.00,tackles_solo,2,,,,,
player,201212100nwe,htx,WattJ.00,tackles_assists,2,,,,,
player,201212100nwe,htx,WattJ.00,tackles_loss,0,,,,,
player,201212100nwe,htx,WattJ.00,qb_hits,4,,,,,
player,201212100nwe,htx,WattJ.00,fumbles_rec,0,,,,,
player,201212100nwe,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,WattJ.00,fumbles_forced,1,,,,,
player,201212100nwe,htx,BarwCo99,def_int,0,,,,,
player,201212100nwe,htx,BarwCo99,def_int_yds,0,,,,,
player,201212100nwe,htx,BarwCo99,def_int_td,0,,,,,
player,201212100nwe,htx,BarwCo99,def_int_long,0,,,,,
player,201212100nwe,htx,BarwCo99,pass_defended,0,,,,,
player,201212100nwe,htx,BarwCo99,sacks,0.0,,,,,
player,201212100nwe,htx,BarwCo99,tackles_combined,3,,,,,
player,201212100nwe,htx,BarwCo99,tackles_solo,1,,,,,
player,201212100nwe,htx,BarwCo99,tackles_assists,2,,,,,
player,201212100nwe,htx,BarwCo99,tackles_loss,0,,,,,
player,201212100nwe,htx,BarwCo99,qb_hits,1,,,,,
player,201212100nwe,htx,BarwCo99,fumbles_rec,0,,,,,
player,201212100nwe,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,BarwCo99,fumbles_forced,0,,,,,
player,201212100nwe,htx,DempQu99,def_int,0,,,,,
player,201212100nwe,htx,DempQu99,def_int_yds,0,,,,,
player,201212100nwe,htx,DempQu99,def_int_td,0,,,,,
player,201212100nwe,htx,DempQu99,def_int_long,0,,,,,
player,201212100nwe,htx,DempQu99,pass_defended,0,,,,,
player,201212100nwe,htx,DempQu99,sacks,0.0,,,,,
player,201212100nwe,htx,DempQu99,tackles_combined,3,,,,,
player,201212100nwe,htx,DempQu99,tackles_solo,0,,,,,
player,201212100nwe,htx,DempQu99,tackles_assists,3,,,,,
player,201212100nwe,htx,DempQu99,tackles_loss,0,,,,,
player,201212100nwe,htx,DempQu99,qb_hits,0,,,,,
player,201212100nwe,htx,DempQu99,fumbles_rec,0,,,,,
player,201212100nwe,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,DempQu99,fumbles_forced,0,,,,,
player,201212100nwe,htx,DobbTi20,def_int,0,,,,,
player,201212100nwe,htx,DobbTi20,def_int_yds,0,,,,,
player,201212100nwe,htx,DobbTi20,def_int_td,0,,,,,
player,201212100nwe,htx,DobbTi20,def_int_long,0,,,,,
player,201212100nwe,htx,DobbTi20,pass_defended,0,,,,,
player,201212100nwe,htx,DobbTi20,sacks,0.0,,,,,
player,201212100nwe,htx,DobbTi20,tackles_combined,3,,,,,
player,201212100nwe,htx,DobbTi20,tackles_solo,2,,,,,
player,201212100nwe,htx,DobbTi20,tackles_assists,1,,,,,
player,201212100nwe,htx,DobbTi20,tackles_loss,0,,,,,
player,201212100nwe,htx,DobbTi20,qb_hits,0,,,,,
player,201212100nwe,htx,DobbTi20,fumbles_rec,0,,,,,
player,201212100nwe,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,DobbTi20,fumbles_forced,0,,,,,
player,201212100nwe,htx,BramBr00,def_int,0,,,,,
player,201212100nwe,htx,BramBr00,def_int_yds,0,,,,,
player,201212100nwe,htx,BramBr00,def_int_td,0,,,,,
player,201212100nwe,htx,BramBr00,def_int_long,0,,,,,
player,201212100nwe,htx,BramBr00,pass_defended,0,,,,,
player,201212100nwe,htx,BramBr00,sacks,0.0,,,,,
player,201212100nwe,htx,BramBr00,tackles_combined,2,,,,,
player,201212100nwe,htx,BramBr00,tackles_solo,1,,,,,
player,201212100nwe,htx,BramBr00,tackles_assists,1,,,,,
player,201212100nwe,htx,BramBr00,tackles_loss,0,,,,,
player,201212100nwe,htx,BramBr00,qb_hits,0,,,,,
player,201212100nwe,htx,BramBr00,fumbles_rec,0,,,,,
player,201212100nwe,htx,BramBr00,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,BramBr00,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,BramBr00,fumbles_forced,0,,,,,
player,201212100nwe,htx,CodySh20,def_int,0,,,,,
player,201212100nwe,htx,CodySh20,def_int_yds,0,,,,,
player,201212100nwe,htx,CodySh20,def_int_td,0,,,,,
player,201212100nwe,htx,CodySh20,def_int_long,0,,,,,
player,201212100nwe,htx,CodySh20,pass_defended,0,,,,,
player,201212100nwe,htx,CodySh20,sacks,0.0,,,,,
player,201212100nwe,htx,CodySh20,tackles_combined,2,,,,,
player,201212100nwe,htx,CodySh20,tackles_solo,0,,,,,
player,201212100nwe,htx,CodySh20,tackles_assists,2,,,,,
player,201212100nwe,htx,CodySh20,tackles_loss,0,,,,,
player,201212100nwe,htx,CodySh20,qb_hits,0,,,,,
player,201212100nwe,htx,CodySh20,fumbles_rec,0,,,,,
player,201212100nwe,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,CodySh20,fumbles_forced,0,,,,,
player,201212100nwe,htx,HarrBr00,def_int,0,,,,,
player,201212100nwe,htx,HarrBr00,def_int_yds,0,,,,,
player,201212100nwe,htx,HarrBr00,def_int_td,0,,,,,
player,201212100nwe,htx,HarrBr00,def_int_long,0,,,,,
player,201212100nwe,htx,HarrBr00,pass_defended,0,,,,,
player,201212100nwe,htx,HarrBr00,sacks,0.0,,,,,
player,201212100nwe,htx,HarrBr00,tackles_combined,2,,,,,
player,201212100nwe,htx,HarrBr00,tackles_solo,1,,,,,
player,201212100nwe,htx,HarrBr00,tackles_assists,1,,,,,
player,201212100nwe,htx,HarrBr00,tackles_loss,0,,,,,
player,201212100nwe,htx,HarrBr00,qb_hits,0,,,,,
player,201212100nwe,htx,HarrBr00,fumbles_rec,0,,,,,
player,201212100nwe,htx,HarrBr00,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,HarrBr00,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,HarrBr00,fumbles_forced,0,,,,,
player,201212100nwe,htx,JackKa99,def_int,0,,,,,
player,201212100nwe,htx,JackKa99,def_int_yds,0,,,,,
player,201212100nwe,htx,JackKa99,def_int_td,0,,,,,
player,201212100nwe,htx,JackKa99,def_int_long,0,,,,,
player,201212100nwe,htx,JackKa99,pass_defended,0,,,,,
player,201212100nwe,htx,JackKa99,sacks,0.0,,,,,
player,201212100nwe,htx,JackKa99,tackles_combined,2,,,,,
player,201212100nwe,htx,JackKa99,tackles_solo,1,,,,,
player,201212100nwe,htx,JackKa99,tackles_assists,1,,,,,
player,201212100nwe,htx,JackKa99,tackles_loss,1,,,,,
player,201212100nwe,htx,JackKa99,qb_hits,0,,,,,
player,201212100nwe,htx,JackKa99,fumbles_rec,0,,,,,
player,201212100nwe,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,JackKa99,fumbles_forced,0,,,,,
player,201212100nwe,htx,JoneDo21,def_int,0,,,,,
player,201212100nwe,htx,JoneDo21,def_int_yds,0,,,,,
player,201212100nwe,htx,JoneDo21,def_int_td,0,,,,,
player,201212100nwe,htx,JoneDo21,def_int_long,0,,,,,
player,201212100nwe,htx,JoneDo21,pass_defended,0,,,,,
player,201212100nwe,htx,JoneDo21,sacks,0.0,,,,,
player,201212100nwe,htx,JoneDo21,tackles_combined,1,,,,,
player,201212100nwe,htx,JoneDo21,tackles_solo,0,,,,,
player,201212100nwe,htx,JoneDo21,tackles_assists,1,,,,,
player,201212100nwe,htx,JoneDo21,tackles_loss,0,,,,,
player,201212100nwe,htx,JoneDo21,qb_hits,0,,,,,
player,201212100nwe,htx,JoneDo21,fumbles_rec,0,,,,,
player,201212100nwe,htx,JoneDo21,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,JoneDo21,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,JoneDo21,fumbles_forced,0,,,,,
player,201212100nwe,htx,PoseDe00,def_int,0,,,,,
player,201212100nwe,htx,PoseDe00,def_int_yds,0,,,,,
player,201212100nwe,htx,PoseDe00,def_int_td,0,,,,,
player,201212100nwe,htx,PoseDe00,def_int_long,0,,,,,
player,201212100nwe,htx,PoseDe00,pass_defended,0,,,,,
player,201212100nwe,htx,PoseDe00,sacks,0.0,,,,,
player,201212100nwe,htx,PoseDe00,tackles_combined,1,,,,,
player,201212100nwe,htx,PoseDe00,tackles_solo,0,,,,,
player,201212100nwe,htx,PoseDe00,tackles_assists,1,,,,,
player,201212100nwe,htx,PoseDe00,tackles_loss,0,,,,,
player,201212100nwe,htx,PoseDe00,qb_hits,0,,,,,
player,201212100nwe,htx,PoseDe00,fumbles_rec,0,,,,,
player,201212100nwe,htx,PoseDe00,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,PoseDe00,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,PoseDe00,fumbles_forced,0,,,,,
player,201212100nwe,htx,SmitAn22,def_int,0,,,,,
player,201212100nwe,htx,SmitAn22,def_int_yds,0,,,,,
player,201212100nwe,htx,SmitAn22,def_int_td,0,,,,,
player,201212100nwe,htx,SmitAn22,def_int_long,0,,,,,
player,201212100nwe,htx,SmitAn22,pass_defended,0,,,,,
player,201212100nwe,htx,SmitAn22,sacks,0.0,,,,,
player,201212100nwe,htx,SmitAn22,tackles_combined,1,,,,,
player,201212100nwe,htx,SmitAn22,tackles_solo,0,,,,,
player,201212100nwe,htx,SmitAn22,tackles_assists,1,,,,,
player,201212100nwe,htx,SmitAn22,tackles_loss,0,,,,,
player,201212100nwe,htx,SmitAn22,qb_hits,0,,,,,
player,201212100nwe,htx,SmitAn22,fumbles_rec,0,,,,,
player,201212100nwe,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,SmitAn22,fumbles_forced,0,,,,,
player,201212100nwe,htx,MyerCh20,def_int,0,,,,,
player,201212100nwe,htx,MyerCh20,def_int_yds,0,,,,,
player,201212100nwe,htx,MyerCh20,def_int_td,0,,,,,
player,201212100nwe,htx,MyerCh20,def_int_long,0,,,,,
player,201212100nwe,htx,MyerCh20,pass_defended,0,,,,,
player,201212100nwe,htx,MyerCh20,sacks,0.0,,,,,
player,201212100nwe,htx,MyerCh20,tackles_combined,0,,,,,
player,201212100nwe,htx,MyerCh20,tackles_solo,0,,,,,
player,201212100nwe,htx,MyerCh20,tackles_assists,0,,,,,
player,201212100nwe,htx,MyerCh20,tackles_loss,,,,,,
player,201212100nwe,htx,MyerCh20,qb_hits,,,,,,
player,201212100nwe,htx,MyerCh20,fumbles_rec,1,,,,,
player,201212100nwe,htx,MyerCh20,fumbles_rec_yds,0,,,,,
player,201212100nwe,htx,MyerCh20,fumbles_rec_td,0,,,,,
player,201212100nwe,htx,MyerCh20,fumbles_forced,0,,,,,
player,201212100nwe,nwe,McCoDe99,def_int,1,,,,,
player,201212100nwe,nwe,McCoDe99,def_int_yds,19,,,,,
player,201212100nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201212100nwe,nwe,McCoDe99,def_int_long,19,,,,,
player,201212100nwe,nwe,McCoDe99,pass_defended,1,,,,,
player,201212100nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201212100nwe,nwe,McCoDe99,tackles_combined,5,,,,,
player,201212100nwe,nwe,McCoDe99,tackles_solo,5,,,,,
player,201212100nwe,nwe,McCoDe99,tackles_assists,0,,,,,
player,201212100nwe,nwe,McCoDe99,tackles_loss,1,,,,,
player,201212100nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201212100nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201212100nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201212100nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201212100nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201212100nwe,nwe,NinkRo20,def_int,0,,,,,
player,201212100nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201212100nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201212100nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201212100nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201212100nwe,nwe,NinkRo20,sacks,1.0,,,,,
player,201212100nwe,nwe,NinkRo20,tackles_combined,5,,,,,
player,201212100nwe,nwe,NinkRo20,tackles_solo,3,,,,,
player,201212100nwe,nwe,NinkRo20,tackles_assists,2,,,,,
player,201212100nwe,nwe,NinkRo20,tackles_loss,1,,,,,
player,201212100nwe,nwe,NinkRo20,qb_hits,1,,,,,
player,201212100nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201212100nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201212100nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201212100nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201212100nwe,nwe,WilfVi20,def_int,0,,,,,
