game,2012,13,20121202,201212020den,tam,"Tampa Bay Buccaneers",23,den,"Denver Broncos",31
player,201212020den,den,JohnSt02,fumbles_rec_yds,0,,,,,
player,201212020den,den,JohnSt02,fumbles_rec_td,0,,,,,
player,201212020den,den,JohnSt02,fumbles_forced,0,,,,,
player,201212020den,den,SiliSe00,def_int,0,,,,,
player,201212020den,den,SiliSe00,def_int_yds,0,,,,,
player,201212020den,den,SiliSe00,def_int_td,0,,,,,
player,201212020den,den,SiliSe00,def_int_long,0,,,,,
player,201212020den,den,SiliSe00,pass_defended,0,,,,,
player,201212020den,den,SiliSe00,sacks,0.0,,,,,
player,201212020den,den,SiliSe00,tackles_combined,1,,,,,
player,201212020den,den,SiliSe00,tackles_solo,1,,,,,
player,201212020den,den,SiliSe00,tackles_assists,0,,,,,
player,201212020den,den,SiliSe00,tackles_loss,0,,,,,
player,201212020den,den,SiliSe00,qb_hits,0,,,,,
player,201212020den,den,SiliSe00,fumbles_rec,0,,,,,
player,201212020den,den,SiliSe00,fumbles_rec_yds,0,,,,,
player,201212020den,den,SiliSe00,fumbles_rec_td,0,,,,,
player,201212020den,den,SiliSe00,fumbles_forced,0,,,,,
player,201212020den,den,UnreMi00,def_int,0,,,,,
player,201212020den,den,UnreMi00,def_int_yds,0,,,,,
player,201212020den,den,UnreMi00,def_int_td,0,,,,,
player,201212020den,den,UnreMi00,def_int_long,0,,,,,
player,201212020den,den,UnreMi00,pass_defended,0,,,,,
player,201212020den,den,UnreMi00,sacks,0.0,,,,,
player,201212020den,den,UnreMi00,tackles_combined,1,,,,,
player,201212020den,den,UnreMi00,tackles_solo,1,,,,,
player,201212020den,den,UnreMi00,tackles_assists,0,,,,,
player,201212020den,den,UnreMi00,tackles_loss,0,,,,,
player,201212020den,den,UnreMi00,qb_hits,1,,,,,
player,201212020den,den,UnreMi00,fumbles_rec,0,,,,,
player,201212020den,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201212020den,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201212020den,den,UnreMi00,fumbles_forced,0,,,,,
player,201212020den,den,CartTo99,def_int,0,,,,,
player,201212020den,den,CartTo99,def_int_yds,0,,,,,
player,201212020den,den,CartTo99,def_int_td,0,,,,,
player,201212020den,den,CartTo99,def_int_long,0,,,,,
player,201212020den,den,CartTo99,pass_defended,1,,,,,
player,201212020den,den,CartTo99,sacks,0.0,,,,,
player,201212020den,den,CartTo99,tackles_combined,0,,,,,
player,201212020den,den,CartTo99,tackles_solo,0,,,,,
player,201212020den,den,CartTo99,tackles_assists,0,,,,,
player,201212020den,den,CartTo99,tackles_loss,0,,,,,
player,201212020den,den,CartTo99,qb_hits,0,,,,,
player,201212020den,den,CartTo99,fumbles_rec,0,,,,,
player,201212020den,den,CartTo99,fumbles_rec_yds,0,,,,,
player,201212020den,den,CartTo99,fumbles_rec_td,0,,,,,
player,201212020den,den,CartTo99,fumbles_forced,0,,,,,
player,201212020den,den,MannPe00,def_int,0,,,,,
player,201212020den,den,MannPe00,def_int_yds,0,,,,,
player,201212020den,den,MannPe00,def_int_td,0,,,,,
player,201212020den,den,MannPe00,def_int_long,0,,,,,
player,201212020den,den,MannPe00,pass_defended,0,,,,,
player,201212020den,den,MannPe00,sacks,0.0,,,,,
player,201212020den,den,MannPe00,tackles_combined,0,,,,,
player,201212020den,den,MannPe00,tackles_solo,0,,,,,
player,201212020den,den,MannPe00,tackles_assists,0,,,,,
player,201212020den,den,MannPe00,tackles_loss,,,,,,
player,201212020den,den,MannPe00,qb_hits,,,,,,
player,201212020den,den,MannPe00,fumbles_rec,1,,,,,
player,201212020den,den,MannPe00,fumbles_rec_yds,0,,,,,
player,201212020den,den,MannPe00,fumbles_rec_td,0,,,,,
player,201212020den,den,MannPe00,fumbles_forced,0,,,,,
player,201212020den,tam,ParrRo00,kick_ret,0,,,,,
player,201212020den,tam,ParrRo00,kick_ret_yds,0,,,,,
player,201212020den,tam,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201212020den,tam,ParrRo00,kick_ret_td,0,,,,,
player,201212020den,tam,ParrRo00,kick_ret_long,0,,,,,
player,201212020den,tam,ParrRo00,punt_ret,1,,,,,
player,201212020den,tam,ParrRo00,punt_ret_yds,15,,,,,
player,201212020den,tam,ParrRo00,punt_ret_yds_per_ret,15.0,,,,,
player,201212020den,tam,ParrRo00,punt_ret_td,0,,,,,
player,201212020den,tam,ParrRo00,punt_ret_long,15,,,,,
player,201212020den,den,HollTr00,kick_ret,1,,,,,
player,201212020den,den,HollTr00,kick_ret_yds,26,,,,,
player,201212020den,den,HollTr00,kick_ret_yds_per_ret,26.0,,,,,
player,201212020den,den,HollTr00,kick_ret_td,0,,,,,
player,201212020den,den,HollTr00,kick_ret_long,26,,,,,
player,201212020den,den,HollTr00,punt_ret,4,,,,,
player,201212020den,den,HollTr00,punt_ret_yds,95,,,,,
player,201212020den,den,HollTr00,punt_ret_yds_per_ret,23.8,,,,,
player,201212020den,den,HollTr00,punt_ret_td,0,,,,,
player,201212020den,den,HollTr00,punt_ret_long,45,,,,,
player,201212020den,tam,barthco01,xpm,2,,,,,
player,201212020den,tam,barthco01,xpa,2,,,,,
player,201212020den,tam,barthco01,fgm,3,,,,,
player,201212020den,tam,barthco01,fga,3,,,,,
player,201212020den,tam,barthco01,punt,0,,,,,
player,201212020den,tam,barthco01,punt_yds,0,,,,,
player,201212020den,tam,barthco01,punt_yds_per_punt,,,,,,
player,201212020den,tam,barthco01,punt_long,0,,,,,
player,201212020den,tam,koenemic01,xpm,,,,,,
player,201212020den,tam,koenemic01,xpa,,,,,,
player,201212020den,tam,koenemic01,fgm,,,,,,
player,201212020den,tam,koenemic01,fga,,,,,,
player,201212020den,tam,koenemic01,punt,5,,,,,
player,201212020den,tam,koenemic01,punt_yds,257,,,,,
player,201212020den,tam,koenemic01,punt_yds_per_punt,51.4,,,,,
player,201212020den,tam,koenemic01,punt_long,63,,,,,
player,201212020den,den,PratMa20,xpm,4,,,,,
player,201212020den,den,PratMa20,xpa,4,,,,,
player,201212020den,den,PratMa20,fgm,1,,,,,
player,201212020den,den,PratMa20,fga,2,,,,,
player,201212020den,den,PratMa20,punt,0,,,,,
player,201212020den,den,PratMa20,punt_yds,0,,,,,
player,201212020den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201212020den,den,PratMa20,punt_long,0,,,,,
player,201212020den,den,ColqBr00,xpm,,,,,,
player,201212020den,den,ColqBr00,xpa,,,,,,
player,201212020den,den,ColqBr00,fgm,,,,,,
player,201212020den,den,ColqBr00,fga,,,,,,
player,201212020den,den,ColqBr00,punt,5,,,,,
player,201212020den,den,ColqBr00,punt_yds,224,,,,,
player,201212020den,den,ColqBr00,punt_yds_per_punt,44.8,,,,,
player,201212020den,den,ColqBr00,punt_long,55,,,,,
player,201212020den,den,CladRy20,pos,T,,,,,
player,201212020den,den,CladRy20,offense,75,,,,,
player,201212020den,den,CladRy20,off_pct,100%,,,,,
player,201212020den,den,CladRy20,defense,0,,,,,
player,201212020den,den,CladRy20,def_pct,0%,,,,,
player,201212020den,den,CladRy20,special_teams,6,,,,,
player,201212020den,den,CladRy20,st_pct,18%,,,,,
player,201212020den,den,KupeCh20,pos,G,,,,,
player,201212020den,den,KupeCh20,offense,75,,,,,
player,201212020den,den,KupeCh20,off_pct,100%,,,,,
player,201212020den,den,KupeCh20,defense,0,,,,,
player,201212020den,den,KupeCh20,def_pct,0%,,,,,
player,201212020den,den,KupeCh20,special_teams,6,,,,,
player,201212020den,den,KupeCh20,st_pct,18%,,,,,
player,201212020den,den,BeadZa20,pos,G,,,,,
player,201212020den,den,BeadZa20,offense,75,,,,,
player,201212020den,den,BeadZa20,off_pct,100%,,,,,
player,201212020den,den,BeadZa20,defense,0,,,,,
player,201212020den,den,BeadZa20,def_pct,0%,,,,,
player,201212020den,den,BeadZa20,special_teams,6,,,,,
player,201212020den,den,BeadZa20,st_pct,18%,,,,,
player,201212020den,den,FranOr00,pos,T,,,,,
player,201212020den,den,FranOr00,offense,75,,,,,
player,201212020den,den,FranOr00,off_pct,100%,,,,,
player,201212020den,den,FranOr00,defense,0,,,,,
player,201212020den,den,FranOr00,def_pct,0%,,,,,
player,201212020den,den,FranOr00,special_teams,6,,,,,
player,201212020den,den,FranOr00,st_pct,18%,,,,,
player,201212020den,den,MannPe00,pos,QB,,,,,
player,201212020den,den,MannPe00,offense,75,,,,,
player,201212020den,den,MannPe00,off_pct,100%,,,,,
player,201212020den,den,MannPe00,defense,0,,,,,
player,201212020den,den,MannPe00,def_pct,0%,,,,,
player,201212020den,den,MannPe00,special_teams,0,,,,,
player,201212020den,den,MannPe00,st_pct,0%,,,,,
player,201212020den,den,KoppDa20,pos,C,,,,,
player,201212020den,den,KoppDa20,offense,75,,,,,
player,201212020den,den,KoppDa20,off_pct,100%,,,,,
player,201212020den,den,KoppDa20,defense,0,,,,,
player,201212020den,den,KoppDa20,def_pct,0%,,,,,
player,201212020den,den,KoppDa20,special_teams,0,,,,,
player,201212020den,den,KoppDa20,st_pct,0%,,,,,
player,201212020den,den,ThomDe03,pos,WR,,,,,
player,201212020den,den,ThomDe03,offense,70,,,,,
player,201212020den,den,ThomDe03,off_pct,93%,,,,,
player,201212020den,den,ThomDe03,defense,0,,,,,
player,201212020den,den,ThomDe03,def_pct,0%,,,,,
player,201212020den,den,ThomDe03,special_teams,2,,,,,
player,201212020den,den,ThomDe03,st_pct,6%,,,,,
player,201212020den,den,DreeJo00,pos,TE,,,,,
player,201212020den,den,DreeJo00,offense,68,,,,,
player,201212020den,den,DreeJo00,off_pct,91%,,,,,
player,201212020den,den,DreeJo00,defense,0,,,,,
player,201212020den,den,DreeJo00,def_pct,0%,,,,,
player,201212020den,den,DreeJo00,special_teams,12,,,,,
player,201212020den,den,DreeJo00,st_pct,36%,,,,,
player,201212020den,den,DeckEr00,pos,WR,,,,,
player,201212020den,den,DeckEr00,offense,67,,,,,
player,201212020den,den,DeckEr00,off_pct,89%,,,,,
player,201212020den,den,DeckEr00,defense,0,,,,,
player,201212020den,den,DeckEr00,def_pct,0%,,,,,
player,201212020den,den,DeckEr00,special_teams,2,,,,,
player,201212020den,den,DeckEr00,st_pct,6%,,,,,
player,201212020den,den,MoreKn00,pos,RB,,,,,
player,201212020den,den,MoreKn00,offense,63,,,,,
player,201212020den,den,MoreKn00,off_pct,84%,,,,,
player,201212020den,den,MoreKn00,defense,0,,,,,
player,201212020den,den,MoreKn00,def_pct,0%,,,,,
player,201212020den,den,MoreKn00,special_teams,0,,,,,
player,201212020den,den,MoreKn00,st_pct,0%,,,,,
player,201212020den,den,TammJa00,pos,TE,,,,,
player,201212020den,den,TammJa00,offense,56,,,,,
player,201212020den,den,TammJa00,off_pct,75%,,,,,
player,201212020den,den,TammJa00,defense,0,,,,,
player,201212020den,den,TammJa00,def_pct,0%,,,,,
player,201212020den,den,TammJa00,special_teams,11,,,,,
player,201212020den,den,TammJa00,st_pct,33%,,,,,
player,201212020den,den,WillMa00,pos,WR,,,,,
player,201212020den,den,WillMa00,offense,22,,,,,
player,201212020den,den,WillMa00,off_pct,29%,,,,,
player,201212020den,den,WillMa00,defense,0,,,,,
player,201212020den,den,WillMa00,def_pct,0%,,,,,
player,201212020den,den,WillMa00,special_teams,18,,,,,
player,201212020den,den,WillMa00,st_pct,55%,,,,,
player,201212020den,den,HillRo00,pos,RB,,,,,
player,201212020den,den,HillRo00,offense,9,,,,,
player,201212020den,den,HillRo00,off_pct,12%,,,,,
player,201212020den,den,HillRo00,defense,0,,,,,
player,201212020den,den,HillRo00,def_pct,0%,,,,,
player,201212020den,den,HillRo00,special_teams,0,,,,,
player,201212020den,den,HillRo00,st_pct,0%,,,,,
player,201212020den,den,GreeVi00,pos,TE,,,,,
player,201212020den,den,GreeVi00,offense,8,,,,,
player,201212020den,den,GreeVi00,off_pct,11%,,,,,
player,201212020den,den,GreeVi00,defense,0,,,,,
player,201212020den,den,GreeVi00,def_pct,0%,,,,,
player,201212020den,den,GreeVi00,special_teams,17,,,,,
player,201212020den,den,GreeVi00,st_pct,52%,,,,,
player,201212020den,den,ClarCh21,pos,T,,,,,
player,201212020den,den,ClarCh21,offense,5,,,,,
player,201212020den,den,ClarCh21,off_pct,7%,,,,,
player,201212020den,den,ClarCh21,defense,0,,,,,
player,201212020den,den,ClarCh21,def_pct,0%,,,,,
player,201212020den,den,ClarCh21,special_teams,6,,,,,
player,201212020den,den,ClarCh21,st_pct,18%,,,,,
player,201212020den,den,GronCh00,pos,FB,,,,,
player,201212020den,den,GronCh00,offense,3,,,,,
player,201212020den,den,GronCh00,off_pct,4%,,,,,
player,201212020den,den,GronCh00,defense,0,,,,,
player,201212020den,den,GronCh00,def_pct,0%,,,,,
player,201212020den,den,GronCh00,special_teams,20,,,,,
player,201212020den,den,GronCh00,st_pct,61%,,,,,
player,201212020den,den,BallLa00,pos,RB,,,,,
player,201212020den,den,BallLa00,offense,3,,,,,
player,201212020den,den,BallLa00,off_pct,4%,,,,,
player,201212020den,den,BallLa00,defense,0,,,,,
player,201212020den,den,BallLa00,def_pct,0%,,,,,
player,201212020den,den,BallLa00,special_teams,17,,,,,
player,201212020den,den,BallLa00,st_pct,52%,,,,,
player,201212020den,den,UnreMi00,pos,NT,,,,,
player,201212020den,den,UnreMi00,offense,1,,,,,
player,201212020den,den,UnreMi00,off_pct,1%,,,,,
player,201212020den,den,UnreMi00,defense,25,,,,,
player,201212020den,den,UnreMi00,def_pct,37%,,,,,
player,201212020den,den,UnreMi00,special_teams,7,,,,,
player,201212020den,den,UnreMi00,st_pct,21%,,,,,
player,201212020den,den,MoorRa00,pos,FS,,,,,
player,201212020den,den,MoorRa00,offense,0,,,,,
player,201212020den,den,MoorRa00,off_pct,0%,,,,,
player,201212020den,den,MoorRa00,defense,67,,,,,
player,201212020den,den,MoorRa00,def_pct,100%,,,,,
player,201212020den,den,MoorRa00,special_teams,1,,,,,
player,201212020den,den,MoorRa00,st_pct,3%,,,,,
player,201212020den,den,WolfDe00,pos,DE,,,,,
player,201212020den,den,WolfDe00,offense,0,,,,,
player,201212020den,den,WolfDe00,off_pct,0%,,,,,
player,201212020den,den,WolfDe00,defense,65,,,,,
player,201212020den,den,WolfDe00,def_pct,97%,,,,,
player,201212020den,den,WolfDe00,special_teams,5,,,,,
player,201212020den,den,WolfDe00,st_pct,15%,,,,,
player,201212020den,den,HarrCh01,pos,CB,,,,,
player,201212020den,den,HarrCh01,offense,0,,,,,
player,201212020den,den,HarrCh01,off_pct,0%,,,,,
player,201212020den,den,HarrCh01,defense,65,,,,,
player,201212020den,den,HarrCh01,def_pct,97%,,,,,
player,201212020den,den,HarrCh01,special_teams,5,,,,,
player,201212020den,den,HarrCh01,st_pct,15%,,,,,
player,201212020den,den,DumeEl20,pos,DE,,,,,
player,201212020den,den,DumeEl20,offense,0,,,,,
player,201212020den,den,DumeEl20,off_pct,0%,,,,,
player,201212020den,den,DumeEl20,defense,64,,,,,
player,201212020den,den,DumeEl20,def_pct,96%,,,,,
player,201212020den,den,DumeEl20,special_teams,0,,,,,
player,201212020den,den,DumeEl20,st_pct,0%,,,,,
player,201212020den,den,BailCh00,pos,CB,,,,,
player,201212020den,den,BailCh00,offense,0,,,,,
player,201212020den,den,BailCh00,off_pct,0%,,,,,
player,201212020den,den,BailCh00,defense,59,,,,,
player,201212020den,den,BailCh00,def_pct,88%,,,,,
player,201212020den,den,BailCh00,special_teams,0,,,,,
player,201212020den,den,BailCh00,st_pct,0%,,,,,
player,201212020den,den,MillVo00,pos,LB,,,,,
player,201212020den,den,MillVo00,offense,0,,,,,
player,201212020den,den,MillVo00,off_pct,0%,,,,,
player,201212020den,den,MillVo00,defense,58,,,,,
player,201212020den,den,MillVo00,def_pct,87%,,,,,
player,201212020den,den,MillVo00,special_teams,0,,,,,
player,201212020den,den,MillVo00,st_pct,0%,,,,,
player,201212020den,den,LeonJi23,pos,FS,,,,,
player,201212020den,den,LeonJi23,offense,0,,,,,
player,201212020den,den,LeonJi23,off_pct,0%,,,,,
player,201212020den,den,LeonJi23,defense,52,,,,,
player,201212020den,den,LeonJi23,def_pct,78%,,,,,
player,201212020den,den,LeonJi23,special_teams,5,,,,,
player,201212020den,den,LeonJi23,st_pct,15%,,,,,
player,201212020den,den,CartTo99,pos,CB,,,,,
player,201212020den,den,CartTo99,offense,0,,,,,
player,201212020den,den,CartTo99,off_pct,0%,,,,,
player,201212020den,den,CartTo99,defense,45,,,,,
player,201212020den,den,CartTo99,def_pct,67%,,,,,
player,201212020den,den,CartTo99,special_teams,16,,,,,
player,201212020den,den,CartTo99,st_pct,48%,,,,,
player,201212020den,den,BrooKe00,pos,LB,,,,,
player,201212020den,den,BrooKe00,offense,0,,,,,
player,201212020den,den,BrooKe00,off_pct,0%,,,,,
player,201212020den,den,BrooKe00,defense,43,,,,,
player,201212020den,den,BrooKe00,def_pct,64%,,,,,
player,201212020den,den,BrooKe00,special_teams,5,,,,,
player,201212020den,den,BrooKe00,st_pct,15%,,,,,
player,201212020den,den,WoodWe20,pos,LB,,,,,
player,201212020den,den,WoodWe20,offense,0,,,,,
player,201212020den,den,WoodWe20,off_pct,0%,,,,,
player,201212020den,den,WoodWe20,defense,38,,,,,
player,201212020den,den,WoodWe20,def_pct,57%,,,,,
player,201212020den,den,WoodWe20,special_teams,2,,,,,
player,201212020den,den,WoodWe20,st_pct,6%,,,,,
player,201212020den,den,VickKe99,pos,DT,,,,,
player,201212020den,den,VickKe99,offense,0,,,,,
player,201212020den,den,VickKe99,off_pct,0%,,,,,
player,201212020den,den,VickKe99,defense,29,,,,,
player,201212020den,den,VickKe99,def_pct,43%,,,,,
player,201212020den,den,VickKe99,special_teams,1,,,,,
player,201212020den,den,VickKe99,st_pct,3%,,,,,
player,201212020den,den,AdamMi21,pos,SS,,,,,
player,201212020den,den,AdamMi21,offense,0,,,,,
player,201212020den,den,AdamMi21,off_pct,0%,,,,,
player,201212020den,den,AdamMi21,defense,26,,,,,
player,201212020den,den,AdamMi21,def_pct,39%,,,,,
player,201212020den,den,AdamMi21,special_teams,7,,,,,
player,201212020den,den,AdamMi21,st_pct,21%,,,,,
player,201212020den,den,BannJu20,pos,NT,,,,,
player,201212020den,den,BannJu20,offense,0,,,,,
player,201212020den,den,BannJu20,off_pct,0%,,,,,
player,201212020den,den,BannJu20,defense,25,,,,,
player,201212020den,den,BannJu20,def_pct,37%,,,,,
player,201212020den,den,BannJu20,special_teams,5,,,,,
player,201212020den,den,BannJu20,st_pct,15%,,,,,
player,201212020den,den,TrevDa00,pos,LB,,,,,
player,201212020den,den,TrevDa00,offense,0,,,,,
player,201212020den,den,TrevDa00,off_pct,0%,,,,,
player,201212020den,den,TrevDa00,defense,21,,,,,
player,201212020den,den,TrevDa00,def_pct,31%,,,,,
player,201212020den,den,TrevDa00,special_teams,19,,,,,
player,201212020den,den,TrevDa00,st_pct,58%,,,,,
player,201212020den,den,WillD.20,pos,LB,,,,,
player,201212020den,den,WillD.20,offense,0,,,,,
player,201212020den,den,WillD.20,off_pct,0%,,,,,
player,201212020den,den,WillD.20,defense,21,,,,,
player,201212020den,den,WillD.20,def_pct,31%,,,,,
player,201212020den,den,WillD.20,special_teams,3,,,,,
player,201212020den,den,WillD.20,st_pct,9%,,,,,
player,201212020den,den,JackMa02,pos,DE,,,,,
player,201212020den,den,JackMa02,offense,0,,,,,
player,201212020den,den,JackMa02,off_pct,0%,,,,,
player,201212020den,den,JackMa02,defense,20,,,,,
player,201212020den,den,JackMa02,def_pct,30%,,,,,
player,201212020den,den,JackMa02,special_teams,6,,,,,
player,201212020den,den,JackMa02,st_pct,18%,,,,,
player,201212020den,den,BoldOm00,pos,CB,,,,,
player,201212020den,den,BoldOm00,offense,0,,,,,
player,201212020den,den,BoldOm00,off_pct,0%,,,,,
player,201212020den,den,BoldOm00,defense,8,,,,,
player,201212020den,den,BoldOm00,def_pct,12%,,,,,
player,201212020den,den,BoldOm00,special_teams,16,,,,,
player,201212020den,den,BoldOm00,st_pct,48%,,,,,
player,201212020den,den,SiliSe00,pos,NT,,,,,
player,201212020den,den,SiliSe00,offense,0,,,,,
player,201212020den,den,SiliSe00,off_pct,0%,,,,,
player,201212020den,den,SiliSe00,defense,4,,,,,
player,201212020den,den,SiliSe00,def_pct,6%,,,,,
player,201212020den,den,SiliSe00,special_teams,0,,,,,
player,201212020den,den,SiliSe00,st_pct,0%,,,,,
player,201212020den,den,BrutDa99,pos,SS,,,,,
player,201212020den,den,BrutDa99,offense,0,,,,,
player,201212020den,den,BrutDa99,off_pct,0%,,,,,
player,201212020den,den,BrutDa99,defense,1,,,,,
player,201212020den,den,BrutDa99,def_pct,1%,,,,,
player,201212020den,den,BrutDa99,special_teams,27,,,,,
player,201212020den,den,BrutDa99,st_pct,82%,,,,,
player,201212020den,den,IrviNa00,pos,LB,,,,,
player,201212020den,den,IrviNa00,offense,0,,,,,
player,201212020den,den,IrviNa00,off_pct,0%,,,,,
player,201212020den,den,IrviNa00,defense,1,,,,,
player,201212020den,den,IrviNa00,def_pct,1%,,,,,
player,201212020den,den,IrviNa00,special_teams,26,,,,,
player,201212020den,den,IrviNa00,st_pct,79%,,,,,
player,201212020den,den,JohnSt02,pos,LB,,,,,
player,201212020den,den,JohnSt02,offense,0,,,,,
player,201212020den,den,JohnSt02,off_pct,0%,,,,,
player,201212020den,den,JohnSt02,defense,0,,,,,
player,201212020den,den,JohnSt02,def_pct,0%,,,,,
player,201212020den,den,JohnSt02,special_teams,20,,,,,
player,201212020den,den,JohnSt02,st_pct,61%,,,,,
player,201212020den,den,PratMa20,pos,K,,,,,
player,201212020den,den,PratMa20,offense,0,,,,,
player,201212020den,den,PratMa20,off_pct,0%,,,,,
player,201212020den,den,PratMa20,defense,0,,,,,
player,201212020den,den,PratMa20,def_pct,0%,,,,,
player,201212020den,den,PratMa20,special_teams,12,,,,,
player,201212020den,den,PratMa20,st_pct,36%,,,,,
player,201212020den,den,BrewAa00,pos,LS,,,,,
player,201212020den,den,BrewAa00,offense,0,,,,,
player,201212020den,den,BrewAa00,off_pct,0%,,,,,
player,201212020den,den,BrewAa00,defense,0,,,,,
player,201212020den,den,BrewAa00,def_pct,0%,,,,,
player,201212020den,den,BrewAa00,special_teams,11,,,,,
player,201212020den,den,BrewAa00,st_pct,33%,,,,,
player,201212020den,den,ColqBr00,pos,P,,,,,
player,201212020den,den,ColqBr00,offense,0,,,,,
player,201212020den,den,ColqBr00,off_pct,0%,,,,,
player,201212020den,den,ColqBr00,defense,0,,,,,
player,201212020den,den,ColqBr00,def_pct,0%,,,,,
player,201212020den,den,ColqBr00,special_teams,11,,,,,
player,201212020den,den,ColqBr00,st_pct,33%,,,,,
player,201212020den,den,HollTr00,pos,WR,,,,,
player,201212020den,den,HollTr00,offense,0,,,,,
player,201212020den,den,HollTr00,off_pct,0%,,,,,
player,201212020den,den,HollTr00,defense,0,,,,,
player,201212020den,den,HollTr00,def_pct,0%,,,,,
player,201212020den,den,HollTr00,special_teams,10,,,,,
player,201212020den,den,HollTr00,st_pct,30%,,,,,
player,201212020den,den,CaldAn00,pos,WR,,,,,
player,201212020den,den,CaldAn00,offense,0,,,,,
player,201212020den,den,CaldAn00,off_pct,0%,,,,,
player,201212020den,den,CaldAn00,defense,0,,,,,
player,201212020den,den,CaldAn00,def_pct,0%,,,,,
player,201212020den,den,CaldAn00,special_teams,8,,,,,
player,201212020den,den,CaldAn00,st_pct,24%,,,,,
player,201212020den,den,RamiMa20,pos,G,,,,,
player,201212020den,den,RamiMa20,offense,0,,,,,
player,201212020den,den,RamiMa20,off_pct,0%,,,,,
player,201212020den,den,RamiMa20,defense,0,,,,,
player,201212020den,den,RamiMa20,def_pct,0%,,,,,
player,201212020den,den,RamiMa20,special_teams,6,,,,,
player,201212020den,den,RamiMa20,st_pct,18%,,,,,
player,201212020den,tam,LarsTe20,pos,G,,,,,
player,201212020den,tam,LarsTe20,offense,67,,,,,
player,201212020den,tam,LarsTe20,off_pct,100%,,,,,
player,201212020den,tam,LarsTe20,defense,0,,,,,
player,201212020den,tam,LarsTe20,def_pct,0%,,,,,
player,201212020den,tam,LarsTe20,special_teams,5,,,,,
player,201212020den,tam,LarsTe20,st_pct,15%,,,,,
player,201212020den,tam,MereJa20,pos,T,,,,,
player,201212020den,tam,MereJa20,offense,67,,,,,
player,201212020den,tam,MereJa20,off_pct,100%,,,,,
player,201212020den,tam,MereJa20,defense,0,,,,,
player,201212020den,tam,MereJa20,def_pct,0%,,,,,
player,201212020den,tam,MereJa20,special_teams,5,,,,,
player,201212020den,tam,MereJa20,st_pct,15%,,,,,
player,201212020den,tam,DotsDe00,pos,T,,,,,
player,201212020den,tam,DotsDe00,offense,67,,,,,
player,201212020den,tam,DotsDe00,off_pct,100%,,,,,
player,201212020den,tam,DotsDe00,defense,0,,,,,
player,201212020den,tam,DotsDe00,def_pct,0%,,,,,
player,201212020den,tam,DotsDe00,special_teams,5,,,,,
player,201212020den,tam,DotsDe00,st_pct,15%,,,,,
player,201212020den,tam,PennDo20,pos,T,,,,,
player,201212020den,tam,PennDo20,offense,67,,,,,
player,201212020den,tam,PennDo20,off_pct,100%,,,,,
player,201212020den,tam,PennDo20,defense,0,,,,,
player,201212020den,tam,PennDo20,def_pct,0%,,,,,
player,201212020den,tam,PennDo20,special_teams,5,,,,,
player,201212020den,tam,PennDo20,st_pct,15%,,,,,
player,201212020den,tam,ZuttJe20,pos,C,,,,,
player,201212020den,tam,ZuttJe20,offense,67,,,,,
player,201212020den,tam,ZuttJe20,off_pct,100%,,,,,
player,201212020den,tam,ZuttJe20,defense,0,,,,,
player,201212020den,tam,ZuttJe20,def_pct,0%,,,,,
player,201212020den,tam,ZuttJe20,special_teams,0,,,,,
player,201212020den,tam,ZuttJe20,st_pct,0%,,,,,
player,201212020den,tam,FreeJo00,pos,QB,,,,,
player,201212020den,tam,FreeJo00,offense,67,,,,,
player,201212020den,tam,FreeJo00,off_pct,100%,,,,,
player,201212020den,tam,FreeJo00,defense,0,,,,,
player,201212020den,tam,FreeJo00,def_pct,0%,,,,,
player,201212020den,tam,FreeJo00,special_teams,0,,,,,
player,201212020den,tam,FreeJo00,st_pct,0%,,,,,
player,201212020den,tam,JackVi00,pos,WR,,,,,
player,201212020den,tam,JackVi00,offense,66,,,,,
player,201212020den,tam,JackVi00,off_pct,99%,,,,,
player,201212020den,tam,JackVi00,defense,0,,,,,
player,201212020den,tam,JackVi00,def_pct,0%,,,,,
player,201212020den,tam,JackVi00,special_teams,1,,,,,
player,201212020den,tam,JackVi00,st_pct,3%,,,,,
player,201212020den,tam,WillMi04,pos,WR,,,,,
player,201212020den,tam,WillMi04,offense,59,,,,,
player,201212020den,tam,WillMi04,off_pct,88%,,,,,
player,201212020den,tam,WillMi04,defense,0,,,,,
player,201212020den,tam,WillMi04,def_pct,0%,,,,,
player,201212020den,tam,WillMi04,special_teams,1,,,,,
player,201212020den,tam,WillMi04,st_pct,3%,,,,,
player,201212020den,tam,MartDo00,pos,RB,,,,,
player,201212020den,tam,MartDo00,offense,56,,,,,
player,201212020den,tam,MartDo00,off_pct,84%,,,,,
player,201212020den,tam,MartDo00,defense,0,,,,,
player,201212020den,tam,MartDo00,def_pct,0%,,,,,
player,201212020den,tam,MartDo00,special_teams,0,,,,,
player,201212020den,tam,MartDo00,st_pct,0%,,,,,
player,201212020den,tam,UndeTi00,pos,WR,,,,,
player,201212020den,tam,UndeTi00,offense,45,,,,,
player,201212020den,tam,UndeTi00,off_pct,67%,,,,,
player,201212020den,tam,UndeTi00,defense,0,,,,,
player,201212020den,tam,UndeTi00,def_pct,0%,,,,,
player,201212020den,tam,UndeTi00,special_teams,0,,,,,
