game,2012,8,20121028,201210280phi,atl,"Atlanta Falcons",30,phi,"Philadelphia Eagles",17
player,201210280phi,atl,NichSt99,tackles_loss,0,,,,,
player,201210280phi,atl,NichSt99,qb_hits,0,,,,,
player,201210280phi,atl,NichSt99,fumbles_rec,0,,,,,
player,201210280phi,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201210280phi,atl,NichSt99,fumbles_forced,0,,,,,
player,201210280phi,atl,WeatSe99,def_int,0,,,,,
player,201210280phi,atl,WeatSe99,def_int_yds,0,,,,,
player,201210280phi,atl,WeatSe99,def_int_td,0,,,,,
player,201210280phi,atl,WeatSe99,def_int_long,0,,,,,
player,201210280phi,atl,WeatSe99,pass_defended,0,,,,,
player,201210280phi,atl,WeatSe99,sacks,0.0,,,,,
player,201210280phi,atl,WeatSe99,tackles_combined,6,,,,,
player,201210280phi,atl,WeatSe99,tackles_solo,5,,,,,
player,201210280phi,atl,WeatSe99,tackles_assists,1,,,,,
player,201210280phi,atl,WeatSe99,tackles_loss,0,,,,,
player,201210280phi,atl,WeatSe99,qb_hits,1,,,,,
player,201210280phi,atl,WeatSe99,fumbles_rec,0,,,,,
player,201210280phi,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201210280phi,atl,WeatSe99,fumbles_forced,0,,,,,
player,201210280phi,atl,MoorWi99,def_int,0,,,,,
player,201210280phi,atl,MoorWi99,def_int_yds,0,,,,,
player,201210280phi,atl,MoorWi99,def_int_td,0,,,,,
player,201210280phi,atl,MoorWi99,def_int_long,0,,,,,
player,201210280phi,atl,MoorWi99,pass_defended,1,,,,,
player,201210280phi,atl,MoorWi99,sacks,0.0,,,,,
player,201210280phi,atl,MoorWi99,tackles_combined,3,,,,,
player,201210280phi,atl,MoorWi99,tackles_solo,2,,,,,
player,201210280phi,atl,MoorWi99,tackles_assists,1,,,,,
player,201210280phi,atl,MoorWi99,tackles_loss,0,,,,,
player,201210280phi,atl,MoorWi99,qb_hits,1,,,,,
player,201210280phi,atl,MoorWi99,fumbles_rec,0,,,,,
player,201210280phi,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201210280phi,atl,MoorWi99,fumbles_forced,1,,,,,
player,201210280phi,atl,DentAk00,def_int,0,,,,,
player,201210280phi,atl,DentAk00,def_int_yds,0,,,,,
player,201210280phi,atl,DentAk00,def_int_td,0,,,,,
player,201210280phi,atl,DentAk00,def_int_long,0,,,,,
player,201210280phi,atl,DentAk00,pass_defended,0,,,,,
player,201210280phi,atl,DentAk00,sacks,0.0,,,,,
player,201210280phi,atl,DentAk00,tackles_combined,2,,,,,
player,201210280phi,atl,DentAk00,tackles_solo,2,,,,,
player,201210280phi,atl,DentAk00,tackles_assists,0,,,,,
player,201210280phi,atl,DentAk00,tackles_loss,1,,,,,
player,201210280phi,atl,DentAk00,qb_hits,0,,,,,
player,201210280phi,atl,DentAk00,fumbles_rec,0,,,,,
player,201210280phi,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201210280phi,atl,DentAk00,fumbles_forced,0,,,,,
player,201210280phi,atl,OwenCh99,def_int,0,,,,,
player,201210280phi,atl,OwenCh99,def_int_yds,0,,,,,
player,201210280phi,atl,OwenCh99,def_int_td,0,,,,,
player,201210280phi,atl,OwenCh99,def_int_long,0,,,,,
player,201210280phi,atl,OwenCh99,pass_defended,1,,,,,
player,201210280phi,atl,OwenCh99,sacks,0.0,,,,,
player,201210280phi,atl,OwenCh99,tackles_combined,2,,,,,
player,201210280phi,atl,OwenCh99,tackles_solo,2,,,,,
player,201210280phi,atl,OwenCh99,tackles_assists,0,,,,,
player,201210280phi,atl,OwenCh99,tackles_loss,1,,,,,
player,201210280phi,atl,OwenCh99,qb_hits,0,,,,,
player,201210280phi,atl,OwenCh99,fumbles_rec,0,,,,,
player,201210280phi,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201210280phi,atl,OwenCh99,fumbles_forced,0,,,,,
player,201210280phi,atl,RobiDu20,def_int,0,,,,,
player,201210280phi,atl,RobiDu20,def_int_yds,0,,,,,
player,201210280phi,atl,RobiDu20,def_int_td,0,,,,,
player,201210280phi,atl,RobiDu20,def_int_long,0,,,,,
player,201210280phi,atl,RobiDu20,pass_defended,0,,,,,
player,201210280phi,atl,RobiDu20,sacks,0.0,,,,,
player,201210280phi,atl,RobiDu20,tackles_combined,2,,,,,
player,201210280phi,atl,RobiDu20,tackles_solo,2,,,,,
player,201210280phi,atl,RobiDu20,tackles_assists,0,,,,,
player,201210280phi,atl,RobiDu20,tackles_loss,1,,,,,
player,201210280phi,atl,RobiDu20,qb_hits,0,,,,,
player,201210280phi,atl,RobiDu20,fumbles_rec,0,,,,,
player,201210280phi,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201210280phi,atl,RobiDu20,fumbles_forced,0,,,,,
player,201210280phi,atl,BabiJo20,def_int,0,,,,,
player,201210280phi,atl,BabiJo20,def_int_yds,0,,,,,
player,201210280phi,atl,BabiJo20,def_int_td,0,,,,,
player,201210280phi,atl,BabiJo20,def_int_long,0,,,,,
player,201210280phi,atl,BabiJo20,pass_defended,0,,,,,
player,201210280phi,atl,BabiJo20,sacks,0.0,,,,,
player,201210280phi,atl,BabiJo20,tackles_combined,1,,,,,
player,201210280phi,atl,BabiJo20,tackles_solo,1,,,,,
player,201210280phi,atl,BabiJo20,tackles_assists,0,,,,,
player,201210280phi,atl,BabiJo20,tackles_loss,1,,,,,
player,201210280phi,atl,BabiJo20,qb_hits,0,,,,,
player,201210280phi,atl,BabiJo20,fumbles_rec,0,,,,,
player,201210280phi,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201210280phi,atl,BabiJo20,fumbles_forced,0,,,,,
player,201210280phi,atl,BoshMa00,def_int,0,,,,,
player,201210280phi,atl,BoshMa00,def_int_yds,0,,,,,
player,201210280phi,atl,BoshMa00,def_int_td,0,,,,,
player,201210280phi,atl,BoshMa00,def_int_long,0,,,,,
player,201210280phi,atl,BoshMa00,pass_defended,0,,,,,
player,201210280phi,atl,BoshMa00,sacks,0.0,,,,,
player,201210280phi,atl,BoshMa00,tackles_combined,1,,,,,
player,201210280phi,atl,BoshMa00,tackles_solo,0,,,,,
player,201210280phi,atl,BoshMa00,tackles_assists,1,,,,,
player,201210280phi,atl,BoshMa00,tackles_loss,0,,,,,
player,201210280phi,atl,BoshMa00,qb_hits,0,,,,,
player,201210280phi,atl,BoshMa00,fumbles_rec,0,,,,,
player,201210280phi,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201210280phi,atl,BoshMa00,fumbles_forced,0,,,,,
player,201210280phi,atl,ConeKe00,def_int,0,,,,,
player,201210280phi,atl,ConeKe00,def_int_yds,0,,,,,
player,201210280phi,atl,ConeKe00,def_int_td,0,,,,,
player,201210280phi,atl,ConeKe00,def_int_long,0,,,,,
player,201210280phi,atl,ConeKe00,pass_defended,0,,,,,
player,201210280phi,atl,ConeKe00,sacks,0.0,,,,,
player,201210280phi,atl,ConeKe00,tackles_combined,1,,,,,
player,201210280phi,atl,ConeKe00,tackles_solo,1,,,,,
player,201210280phi,atl,ConeKe00,tackles_assists,0,,,,,
player,201210280phi,atl,ConeKe00,tackles_loss,0,,,,,
player,201210280phi,atl,ConeKe00,qb_hits,0,,,,,
player,201210280phi,atl,ConeKe00,fumbles_rec,0,,,,,
player,201210280phi,atl,ConeKe00,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,ConeKe00,fumbles_rec_td,0,,,,,
player,201210280phi,atl,ConeKe00,fumbles_forced,0,,,,,
player,201210280phi,atl,GallTo00,def_int,0,,,,,
player,201210280phi,atl,GallTo00,def_int_yds,0,,,,,
player,201210280phi,atl,GallTo00,def_int_td,0,,,,,
player,201210280phi,atl,GallTo00,def_int_long,0,,,,,
player,201210280phi,atl,GallTo00,pass_defended,0,,,,,
player,201210280phi,atl,GallTo00,sacks,0.0,,,,,
player,201210280phi,atl,GallTo00,tackles_combined,1,,,,,
player,201210280phi,atl,GallTo00,tackles_solo,0,,,,,
player,201210280phi,atl,GallTo00,tackles_assists,1,,,,,
player,201210280phi,atl,GallTo00,tackles_loss,0,,,,,
player,201210280phi,atl,GallTo00,qb_hits,0,,,,,
player,201210280phi,atl,GallTo00,fumbles_rec,0,,,,,
player,201210280phi,atl,GallTo00,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,GallTo00,fumbles_rec_td,0,,,,,
player,201210280phi,atl,GallTo00,fumbles_forced,0,,,,,
player,201210280phi,atl,SnelJa00,def_int,0,,,,,
player,201210280phi,atl,SnelJa00,def_int_yds,0,,,,,
player,201210280phi,atl,SnelJa00,def_int_td,0,,,,,
player,201210280phi,atl,SnelJa00,def_int_long,0,,,,,
player,201210280phi,atl,SnelJa00,pass_defended,0,,,,,
player,201210280phi,atl,SnelJa00,sacks,0.0,,,,,
player,201210280phi,atl,SnelJa00,tackles_combined,1,,,,,
player,201210280phi,atl,SnelJa00,tackles_solo,1,,,,,
player,201210280phi,atl,SnelJa00,tackles_assists,0,,,,,
player,201210280phi,atl,SnelJa00,tackles_loss,0,,,,,
player,201210280phi,atl,SnelJa00,qb_hits,0,,,,,
player,201210280phi,atl,SnelJa00,fumbles_rec,0,,,,,
player,201210280phi,atl,SnelJa00,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,SnelJa00,fumbles_rec_td,0,,,,,
player,201210280phi,atl,SnelJa00,fumbles_forced,0,,,,,
player,201210280phi,atl,WalkVa99,def_int,0,,,,,
player,201210280phi,atl,WalkVa99,def_int_yds,0,,,,,
player,201210280phi,atl,WalkVa99,def_int_td,0,,,,,
player,201210280phi,atl,WalkVa99,def_int_long,0,,,,,
player,201210280phi,atl,WalkVa99,pass_defended,0,,,,,
player,201210280phi,atl,WalkVa99,sacks,0.0,,,,,
player,201210280phi,atl,WalkVa99,tackles_combined,1,,,,,
player,201210280phi,atl,WalkVa99,tackles_solo,1,,,,,
player,201210280phi,atl,WalkVa99,tackles_assists,0,,,,,
player,201210280phi,atl,WalkVa99,tackles_loss,0,,,,,
player,201210280phi,atl,WalkVa99,qb_hits,0,,,,,
player,201210280phi,atl,WalkVa99,fumbles_rec,0,,,,,
player,201210280phi,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201210280phi,atl,WalkVa99,fumbles_forced,0,,,,,
player,201210280phi,atl,SamuAs20,def_int,0,,,,,
player,201210280phi,atl,SamuAs20,def_int_yds,0,,,,,
player,201210280phi,atl,SamuAs20,def_int_td,0,,,,,
player,201210280phi,atl,SamuAs20,def_int_long,0,,,,,
player,201210280phi,atl,SamuAs20,pass_defended,2,,,,,
player,201210280phi,atl,SamuAs20,sacks,0.0,,,,,
player,201210280phi,atl,SamuAs20,tackles_combined,0,,,,,
player,201210280phi,atl,SamuAs20,tackles_solo,0,,,,,
player,201210280phi,atl,SamuAs20,tackles_assists,0,,,,,
player,201210280phi,atl,SamuAs20,tackles_loss,0,,,,,
player,201210280phi,atl,SamuAs20,qb_hits,0,,,,,
player,201210280phi,atl,SamuAs20,fumbles_rec,0,,,,,
player,201210280phi,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201210280phi,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201210280phi,atl,SamuAs20,fumbles_forced,0,,,,,
player,201210280phi,phi,ThorCe00,def_int,0,,,,,
player,201210280phi,phi,ThorCe00,def_int_yds,0,,,,,
player,201210280phi,phi,ThorCe00,def_int_td,0,,,,,
player,201210280phi,phi,ThorCe00,def_int_long,0,,,,,
player,201210280phi,phi,ThorCe00,pass_defended,0,,,,,
player,201210280phi,phi,ThorCe00,sacks,1.0,,,,,
player,201210280phi,phi,ThorCe00,tackles_combined,4,,,,,
player,201210280phi,phi,ThorCe00,tackles_solo,3,,,,,
player,201210280phi,phi,ThorCe00,tackles_assists,1,,,,,
player,201210280phi,phi,ThorCe00,tackles_loss,1,,,,,
player,201210280phi,phi,ThorCe00,qb_hits,1,,,,,
player,201210280phi,phi,ThorCe00,fumbles_rec,0,,,,,
player,201210280phi,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201210280phi,phi,ThorCe00,fumbles_forced,0,,,,,
player,201210280phi,phi,JenkCu20,def_int,0,,,,,
player,201210280phi,phi,JenkCu20,def_int_yds,0,,,,,
player,201210280phi,phi,JenkCu20,def_int_td,0,,,,,
player,201210280phi,phi,JenkCu20,def_int_long,0,,,,,
player,201210280phi,phi,JenkCu20,pass_defended,0,,,,,
player,201210280phi,phi,JenkCu20,sacks,1.0,,,,,
player,201210280phi,phi,JenkCu20,tackles_combined,3,,,,,
player,201210280phi,phi,JenkCu20,tackles_solo,3,,,,,
player,201210280phi,phi,JenkCu20,tackles_assists,0,,,,,
player,201210280phi,phi,JenkCu20,tackles_loss,2,,,,,
player,201210280phi,phi,JenkCu20,qb_hits,1,,,,,
player,201210280phi,phi,JenkCu20,fumbles_rec,0,,,,,
player,201210280phi,phi,JenkCu20,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,JenkCu20,fumbles_rec_td,0,,,,,
player,201210280phi,phi,JenkCu20,fumbles_forced,0,,,,,
player,201210280phi,phi,AlleNa99,def_int,0,,,,,
player,201210280phi,phi,AlleNa99,def_int_yds,0,,,,,
player,201210280phi,phi,AlleNa99,def_int_td,0,,,,,
player,201210280phi,phi,AlleNa99,def_int_long,0,,,,,
player,201210280phi,phi,AlleNa99,pass_defended,0,,,,,
player,201210280phi,phi,AlleNa99,sacks,0.0,,,,,
player,201210280phi,phi,AlleNa99,tackles_combined,9,,,,,
player,201210280phi,phi,AlleNa99,tackles_solo,8,,,,,
player,201210280phi,phi,AlleNa99,tackles_assists,1,,,,,
player,201210280phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201210280phi,phi,AlleNa99,qb_hits,0,,,,,
player,201210280phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201210280phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201210280phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201210280phi,phi,RyanDe20,def_int,0,,,,,
player,201210280phi,phi,RyanDe20,def_int_yds,0,,,,,
player,201210280phi,phi,RyanDe20,def_int_td,0,,,,,
player,201210280phi,phi,RyanDe20,def_int_long,0,,,,,
player,201210280phi,phi,RyanDe20,pass_defended,0,,,,,
player,201210280phi,phi,RyanDe20,sacks,0.0,,,,,
player,201210280phi,phi,RyanDe20,tackles_combined,9,,,,,
player,201210280phi,phi,RyanDe20,tackles_solo,7,,,,,
player,201210280phi,phi,RyanDe20,tackles_assists,2,,,,,
player,201210280phi,phi,RyanDe20,tackles_loss,2,,,,,
player,201210280phi,phi,RyanDe20,qb_hits,0,,,,,
player,201210280phi,phi,RyanDe20,fumbles_rec,0,,,,,
player,201210280phi,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201210280phi,phi,RyanDe20,fumbles_forced,0,,,,,
player,201210280phi,phi,ColeKu99,def_int,0,,,,,
player,201210280phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201210280phi,phi,ColeKu99,def_int_td,0,,,,,
player,201210280phi,phi,ColeKu99,def_int_long,0,,,,,
player,201210280phi,phi,ColeKu99,pass_defended,0,,,,,
player,201210280phi,phi,ColeKu99,sacks,0.0,,,,,
player,201210280phi,phi,ColeKu99,tackles_combined,8,,,,,
player,201210280phi,phi,ColeKu99,tackles_solo,8,,,,,
player,201210280phi,phi,ColeKu99,tackles_assists,0,,,,,
player,201210280phi,phi,ColeKu99,tackles_loss,1,,,,,
player,201210280phi,phi,ColeKu99,qb_hits,0,,,,,
player,201210280phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201210280phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201210280phi,phi,ColeKu99,fumbles_forced,1,,,,,
player,201210280phi,phi,CoxxFl00,def_int,0,,,,,
player,201210280phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201210280phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201210280phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201210280phi,phi,CoxxFl00,pass_defended,1,,,,,
player,201210280phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201210280phi,phi,CoxxFl00,tackles_combined,5,,,,,
player,201210280phi,phi,CoxxFl00,tackles_solo,5,,,,,
player,201210280phi,phi,CoxxFl00,tackles_assists,0,,,,,
player,201210280phi,phi,CoxxFl00,tackles_loss,2,,,,,
player,201210280phi,phi,CoxxFl00,qb_hits,0,,,,,
player,201210280phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201210280phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201210280phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201210280phi,phi,GrahBr99,def_int,0,,,,,
player,201210280phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201210280phi,phi,GrahBr99,def_int_td,0,,,,,
player,201210280phi,phi,GrahBr99,def_int_long,0,,,,,
player,201210280phi,phi,GrahBr99,pass_defended,0,,,,,
player,201210280phi,phi,GrahBr99,sacks,0.0,,,,,
player,201210280phi,phi,GrahBr99,tackles_combined,4,,,,,
player,201210280phi,phi,GrahBr99,tackles_solo,4,,,,,
player,201210280phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201210280phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201210280phi,phi,GrahBr99,qb_hits,0,,,,,
player,201210280phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201210280phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201210280phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201210280phi,phi,AsomNn20,def_int,0,,,,,
player,201210280phi,phi,AsomNn20,def_int_yds,0,,,,,
player,201210280phi,phi,AsomNn20,def_int_td,0,,,,,
player,201210280phi,phi,AsomNn20,def_int_long,0,,,,,
player,201210280phi,phi,AsomNn20,pass_defended,0,,,,,
player,201210280phi,phi,AsomNn20,sacks,0.0,,,,,
player,201210280phi,phi,AsomNn20,tackles_combined,3,,,,,
player,201210280phi,phi,AsomNn20,tackles_solo,3,,,,,
player,201210280phi,phi,AsomNn20,tackles_assists,0,,,,,
player,201210280phi,phi,AsomNn20,tackles_loss,0,,,,,
player,201210280phi,phi,AsomNn20,qb_hits,0,,,,,
player,201210280phi,phi,AsomNn20,fumbles_rec,0,,,,,
player,201210280phi,phi,AsomNn20,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,AsomNn20,fumbles_rec_td,0,,,,,
player,201210280phi,phi,AsomNn20,fumbles_forced,0,,,,,
player,201210280phi,phi,BoykBr00,def_int,0,,,,,
player,201210280phi,phi,BoykBr00,def_int_yds,0,,,,,
player,201210280phi,phi,BoykBr00,def_int_td,0,,,,,
player,201210280phi,phi,BoykBr00,def_int_long,0,,,,,
player,201210280phi,phi,BoykBr00,pass_defended,0,,,,,
player,201210280phi,phi,BoykBr00,sacks,0.0,,,,,
player,201210280phi,phi,BoykBr00,tackles_combined,3,,,,,
player,201210280phi,phi,BoykBr00,tackles_solo,3,,,,,
player,201210280phi,phi,BoykBr00,tackles_assists,0,,,,,
player,201210280phi,phi,BoykBr00,tackles_loss,0,,,,,
player,201210280phi,phi,BoykBr00,qb_hits,0,,,,,
player,201210280phi,phi,BoykBr00,fumbles_rec,0,,,,,
player,201210280phi,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201210280phi,phi,BoykBr00,fumbles_forced,0,,,,,
player,201210280phi,phi,RodgDo99,def_int,0,,,,,
player,201210280phi,phi,RodgDo99,def_int_yds,0,,,,,
player,201210280phi,phi,RodgDo99,def_int_td,0,,,,,
player,201210280phi,phi,RodgDo99,def_int_long,0,,,,,
player,201210280phi,phi,RodgDo99,pass_defended,0,,,,,
player,201210280phi,phi,RodgDo99,sacks,0.0,,,,,
player,201210280phi,phi,RodgDo99,tackles_combined,3,,,,,
player,201210280phi,phi,RodgDo99,tackles_solo,2,,,,,
player,201210280phi,phi,RodgDo99,tackles_assists,1,,,,,
player,201210280phi,phi,RodgDo99,tackles_loss,0,,,,,
player,201210280phi,phi,RodgDo99,qb_hits,0,,,,,
player,201210280phi,phi,RodgDo99,fumbles_rec,0,,,,,
player,201210280phi,phi,RodgDo99,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,RodgDo99,fumbles_rec_td,0,,,,,
player,201210280phi,phi,RodgDo99,fumbles_forced,0,,,,,
player,201210280phi,phi,ColeTr20,def_int,0,,,,,
player,201210280phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201210280phi,phi,ColeTr20,def_int_td,0,,,,,
player,201210280phi,phi,ColeTr20,def_int_long,0,,,,,
player,201210280phi,phi,ColeTr20,pass_defended,0,,,,,
player,201210280phi,phi,ColeTr20,sacks,0.0,,,,,
player,201210280phi,phi,ColeTr20,tackles_combined,2,,,,,
player,201210280phi,phi,ColeTr20,tackles_solo,1,,,,,
player,201210280phi,phi,ColeTr20,tackles_assists,1,,,,,
player,201210280phi,phi,ColeTr20,tackles_loss,0,,,,,
player,201210280phi,phi,ColeTr20,qb_hits,0,,,,,
player,201210280phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201210280phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201210280phi,phi,ColeTr20,fumbles_forced,0,,,,,
player,201210280phi,phi,JordAk99,def_int,0,,,,,
player,201210280phi,phi,JordAk99,def_int_yds,0,,,,,
player,201210280phi,phi,JordAk99,def_int_td,0,,,,,
player,201210280phi,phi,JordAk99,def_int_long,0,,,,,
player,201210280phi,phi,JordAk99,pass_defended,0,,,,,
player,201210280phi,phi,JordAk99,sacks,0.0,,,,,
player,201210280phi,phi,JordAk99,tackles_combined,2,,,,,
player,201210280phi,phi,JordAk99,tackles_solo,2,,,,,
player,201210280phi,phi,JordAk99,tackles_assists,0,,,,,
player,201210280phi,phi,JordAk99,tackles_loss,0,,,,,
player,201210280phi,phi,JordAk99,qb_hits,0,,,,,
player,201210280phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201210280phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201210280phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201210280phi,phi,KendMy00,def_int,0,,,,,
player,201210280phi,phi,KendMy00,def_int_yds,0,,,,,
player,201210280phi,phi,KendMy00,def_int_td,0,,,,,
player,201210280phi,phi,KendMy00,def_int_long,0,,,,,
player,201210280phi,phi,KendMy00,pass_defended,1,,,,,
player,201210280phi,phi,KendMy00,sacks,0.0,,,,,
player,201210280phi,phi,KendMy00,tackles_combined,2,,,,,
player,201210280phi,phi,KendMy00,tackles_solo,2,,,,,
player,201210280phi,phi,KendMy00,tackles_assists,0,,,,,
player,201210280phi,phi,KendMy00,tackles_loss,0,,,,,
player,201210280phi,phi,KendMy00,qb_hits,0,,,,,
player,201210280phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201210280phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201210280phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201210280phi,phi,MattCa00,def_int,0,,,,,
player,201210280phi,phi,MattCa00,def_int_yds,0,,,,,
player,201210280phi,phi,MattCa00,def_int_td,0,,,,,
player,201210280phi,phi,MattCa00,def_int_long,0,,,,,
player,201210280phi,phi,MattCa00,pass_defended,0,,,,,
player,201210280phi,phi,MattCa00,sacks,0.0,,,,,
player,201210280phi,phi,MattCa00,tackles_combined,2,,,,,
player,201210280phi,phi,MattCa00,tackles_solo,2,,,,,
player,201210280phi,phi,MattCa00,tackles_assists,0,,,,,
player,201210280phi,phi,MattCa00,tackles_loss,0,,,,,
player,201210280phi,phi,MattCa00,qb_hits,0,,,,,
player,201210280phi,phi,MattCa00,fumbles_rec,0,,,,,
player,201210280phi,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201210280phi,phi,MattCa00,fumbles_forced,0,,,,,
player,201210280phi,phi,AndeCo01,def_int,0,,,,,
player,201210280phi,phi,AndeCo01,def_int_yds,0,,,,,
player,201210280phi,phi,AndeCo01,def_int_td,0,,,,,
player,201210280phi,phi,AndeCo01,def_int_long,0,,,,,
player,201210280phi,phi,AndeCo01,pass_defended,0,,,,,
player,201210280phi,phi,AndeCo01,sacks,0.0,,,,,
player,201210280phi,phi,AndeCo01,tackles_combined,1,,,,,
player,201210280phi,phi,AndeCo01,tackles_solo,1,,,,,
player,201210280phi,phi,AndeCo01,tackles_assists,0,,,,,
player,201210280phi,phi,AndeCo01,tackles_loss,0,,,,,
player,201210280phi,phi,AndeCo01,qb_hits,0,,,,,
player,201210280phi,phi,AndeCo01,fumbles_rec,0,,,,,
player,201210280phi,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201210280phi,phi,AndeCo01,fumbles_forced,0,,,,,
player,201210280phi,phi,BabiJa20,def_int,0,,,,,
player,201210280phi,phi,BabiJa20,def_int_yds,0,,,,,
player,201210280phi,phi,BabiJa20,def_int_td,0,,,,,
player,201210280phi,phi,BabiJa20,def_int_long,0,,,,,
player,201210280phi,phi,BabiJa20,pass_defended,0,,,,,
player,201210280phi,phi,BabiJa20,sacks,0.0,,,,,
player,201210280phi,phi,BabiJa20,tackles_combined,1,,,,,
player,201210280phi,phi,BabiJa20,tackles_solo,1,,,,,
player,201210280phi,phi,BabiJa20,tackles_assists,0,,,,,
player,201210280phi,phi,BabiJa20,tackles_loss,0,,,,,
player,201210280phi,phi,BabiJa20,qb_hits,0,,,,,
player,201210280phi,phi,BabiJa20,fumbles_rec,0,,,,,
player,201210280phi,phi,BabiJa20,fumbles_rec_yds,0,,,,,
player,201210280phi,phi,BabiJa20,fumbles_rec_td,0,,,,,
player,201210280phi,phi,BabiJa20,fumbles_forced,0,,,,,
player,201210280phi,phi,LandDe99,def_int,0,,,,,
player,201210280phi,phi,LandDe99,def_int_yds,0,,,,,
player,201210280phi,phi,LandDe99,def_int_td,0,,,,,
player,201210280phi,phi,LandDe99,def_int_long,0,,,,,
player,201210280phi,phi,LandDe99,pass_defended,0,,,,,
player,201210280phi,phi,LandDe99,sacks,0.0,,,,,
player,201210280phi,phi,LandDe99,tackles_combined,1,,,,,
player,201210280phi,phi,LandDe99,tackles_solo,1,,,,,
player,201210280phi,phi,LandDe99,tackles_assists,0,,,,,
player,201210280phi,phi,LandDe99,tackles_loss,1,,,,,
player,201210280phi,phi,LandDe99,qb_hits,0,,,,,
