game,2012,5,20121007,201210070min,oti,"Tennessee Titans",7,min,"Minnesota Vikings",30
player,201210070min,min,McKeTy99,special_teams,18,,,,,
player,201210070min,min,McKeTy99,st_pct,72%,,,,,
player,201210070min,min,ColeAu00,pos,LB,,,,,
player,201210070min,min,ColeAu00,offense,0,,,,,
player,201210070min,min,ColeAu00,off_pct,0%,,,,,
player,201210070min,min,ColeAu00,defense,1,,,,,
player,201210070min,min,ColeAu00,def_pct,1%,,,,,
player,201210070min,min,ColeAu00,special_teams,18,,,,,
player,201210070min,min,ColeAu00,st_pct,72%,,,,,
player,201210070min,min,SherMa20,pos,CB,,,,,
player,201210070min,min,SherMa20,offense,0,,,,,
player,201210070min,min,SherMa20,off_pct,0%,,,,,
player,201210070min,min,SherMa20,defense,1,,,,,
player,201210070min,min,SherMa20,def_pct,1%,,,,,
player,201210070min,min,SherMa20,special_teams,16,,,,,
player,201210070min,min,SherMa20,st_pct,64%,,,,,
player,201210070min,min,BurtBr00,pos,CB,,,,,
player,201210070min,min,BurtBr00,offense,0,,,,,
player,201210070min,min,BurtBr00,off_pct,0%,,,,,
player,201210070min,min,BurtBr00,defense,1,,,,,
player,201210070min,min,BurtBr00,def_pct,1%,,,,,
player,201210070min,min,BurtBr00,special_teams,15,,,,,
player,201210070min,min,BurtBr00,st_pct,60%,,,,,
player,201210070min,min,WalsBl00,pos,K,,,,,
player,201210070min,min,WalsBl00,offense,0,,,,,
player,201210070min,min,WalsBl00,off_pct,0%,,,,,
player,201210070min,min,WalsBl00,defense,0,,,,,
player,201210070min,min,WalsBl00,def_pct,0%,,,,,
player,201210070min,min,WalsBl00,special_teams,13,,,,,
player,201210070min,min,WalsBl00,st_pct,52%,,,,,
player,201210070min,min,KluwCh20,pos,P,,,,,
player,201210070min,min,KluwCh20,offense,0,,,,,
player,201210070min,min,KluwCh20,off_pct,0%,,,,,
player,201210070min,min,KluwCh20,defense,0,,,,,
player,201210070min,min,KluwCh20,def_pct,0%,,,,,
player,201210070min,min,KluwCh20,special_teams,9,,,,,
player,201210070min,min,KluwCh20,st_pct,36%,,,,,
player,201210070min,min,LoefCu20,pos,LS,,,,,
player,201210070min,min,LoefCu20,offense,0,,,,,
player,201210070min,min,LoefCu20,off_pct,0%,,,,,
player,201210070min,min,LoefCu20,defense,0,,,,,
player,201210070min,min,LoefCu20,def_pct,0%,,,,,
player,201210070min,min,LoefCu20,special_teams,9,,,,,
player,201210070min,min,LoefCu20,st_pct,36%,,,,,
player,201210070min,oti,HarrLe21,pos,G,,,,,
player,201210070min,oti,HarrLe21,offense,71,,,,,
player,201210070min,oti,HarrLe21,off_pct,100%,,,,,
player,201210070min,oti,HarrLe21,defense,0,,,,,
player,201210070min,oti,HarrLe21,def_pct,0%,,,,,
player,201210070min,oti,HarrLe21,special_teams,1,,,,,
player,201210070min,oti,HarrLe21,st_pct,4%,,,,,
player,201210070min,oti,VelaFe20,pos,C,,,,,
player,201210070min,oti,VelaFe20,offense,71,,,,,
player,201210070min,oti,VelaFe20,off_pct,100%,,,,,
player,201210070min,oti,VelaFe20,defense,0,,,,,
player,201210070min,oti,VelaFe20,def_pct,0%,,,,,
player,201210070min,oti,VelaFe20,special_teams,1,,,,,
player,201210070min,oti,VelaFe20,st_pct,4%,,,,,
player,201210070min,oti,StewDa21,pos,T,,,,,
player,201210070min,oti,StewDa21,offense,71,,,,,
player,201210070min,oti,StewDa21,off_pct,100%,,,,,
player,201210070min,oti,StewDa21,defense,0,,,,,
player,201210070min,oti,StewDa21,def_pct,0%,,,,,
player,201210070min,oti,StewDa21,special_teams,1,,,,,
player,201210070min,oti,StewDa21,st_pct,4%,,,,,
player,201210070min,oti,HutcSt00,pos,G,,,,,
player,201210070min,oti,HutcSt00,offense,70,,,,,
player,201210070min,oti,HutcSt00,off_pct,99%,,,,,
player,201210070min,oti,HutcSt00,defense,0,,,,,
player,201210070min,oti,HutcSt00,def_pct,0%,,,,,
player,201210070min,oti,HutcSt00,special_teams,1,,,,,
player,201210070min,oti,HutcSt00,st_pct,4%,,,,,
player,201210070min,oti,RoosMi20,pos,T,,,,,
player,201210070min,oti,RoosMi20,offense,70,,,,,
player,201210070min,oti,RoosMi20,off_pct,99%,,,,,
player,201210070min,oti,RoosMi20,defense,0,,,,,
player,201210070min,oti,RoosMi20,def_pct,0%,,,,,
player,201210070min,oti,RoosMi20,special_teams,1,,,,,
player,201210070min,oti,RoosMi20,st_pct,4%,,,,,
player,201210070min,oti,WashNa00,pos,WR,,,,,
player,201210070min,oti,WashNa00,offense,67,,,,,
player,201210070min,oti,WashNa00,off_pct,94%,,,,,
player,201210070min,oti,WashNa00,defense,0,,,,,
player,201210070min,oti,WashNa00,def_pct,0%,,,,,
player,201210070min,oti,WashNa00,special_teams,0,,,,,
player,201210070min,oti,WashNa00,st_pct,0%,,,,,
player,201210070min,oti,HassMa00,pos,QB,,,,,
player,201210070min,oti,HassMa00,offense,63,,,,,
player,201210070min,oti,HassMa00,off_pct,89%,,,,,
player,201210070min,oti,HassMa00,defense,0,,,,,
player,201210070min,oti,HassMa00,def_pct,0%,,,,,
player,201210070min,oti,HassMa00,special_teams,0,,,,,
player,201210070min,oti,HassMa00,st_pct,0%,,,,,
player,201210070min,oti,JohnCh04,pos,RB,,,,,
player,201210070min,oti,JohnCh04,offense,48,,,,,
player,201210070min,oti,JohnCh04,off_pct,68%,,,,,
player,201210070min,oti,JohnCh04,defense,0,,,,,
player,201210070min,oti,JohnCh04,def_pct,0%,,,,,
player,201210070min,oti,JohnCh04,special_teams,0,,,,,
player,201210070min,oti,JohnCh04,st_pct,0%,,,,,
player,201210070min,oti,WrigKe01,pos,WR,,,,,
player,201210070min,oti,WrigKe01,offense,47,,,,,
player,201210070min,oti,WrigKe01,off_pct,66%,,,,,
player,201210070min,oti,WrigKe01,defense,0,,,,,
player,201210070min,oti,WrigKe01,def_pct,0%,,,,,
player,201210070min,oti,WrigKe01,special_teams,0,,,,,
player,201210070min,oti,WrigKe01,st_pct,0%,,,,,
player,201210070min,oti,WillDa04,pos,WR,,,,,
player,201210070min,oti,WillDa04,offense,47,,,,,
player,201210070min,oti,WillDa04,off_pct,66%,,,,,
player,201210070min,oti,WillDa04,defense,0,,,,,
player,201210070min,oti,WillDa04,def_pct,0%,,,,,
player,201210070min,oti,WillDa04,special_teams,0,,,,,
player,201210070min,oti,WillDa04,st_pct,0%,,,,,
player,201210070min,oti,CookJa02,pos,TE,,,,,
player,201210070min,oti,CookJa02,offense,43,,,,,
player,201210070min,oti,CookJa02,off_pct,61%,,,,,
player,201210070min,oti,CookJa02,defense,0,,,,,
player,201210070min,oti,CookJa02,def_pct,0%,,,,,
player,201210070min,oti,CookJa02,special_teams,0,,,,,
player,201210070min,oti,CookJa02,st_pct,0%,,,,,
player,201210070min,oti,BritKe00,pos,WR,,,,,
player,201210070min,oti,BritKe00,offense,28,,,,,
player,201210070min,oti,BritKe00,off_pct,39%,,,,,
player,201210070min,oti,BritKe00,defense,0,,,,,
player,201210070min,oti,BritKe00,def_pct,0%,,,,,
player,201210070min,oti,BritKe00,special_teams,0,,,,,
player,201210070min,oti,BritKe00,st_pct,0%,,,,,
player,201210070min,oti,StevCr00,pos,TE,,,,,
player,201210070min,oti,StevCr00,offense,25,,,,,
player,201210070min,oti,StevCr00,off_pct,35%,,,,,
player,201210070min,oti,StevCr00,defense,0,,,,,
player,201210070min,oti,StevCr00,def_pct,0%,,,,,
player,201210070min,oti,StevCr00,special_teams,15,,,,,
player,201210070min,oti,StevCr00,st_pct,60%,,,,,
player,201210070min,oti,ThomTa00,pos,TE,,,,,
player,201210070min,oti,ThomTa00,offense,15,,,,,
player,201210070min,oti,ThomTa00,off_pct,21%,,,,,
player,201210070min,oti,ThomTa00,defense,0,,,,,
player,201210070min,oti,ThomTa00,def_pct,0%,,,,,
player,201210070min,oti,ThomTa00,special_teams,19,,,,,
player,201210070min,oti,ThomTa00,st_pct,76%,,,,,
player,201210070min,oti,RingJa00,pos,RB,,,,,
player,201210070min,oti,RingJa00,offense,15,,,,,
player,201210070min,oti,RingJa00,off_pct,21%,,,,,
player,201210070min,oti,RingJa00,defense,0,,,,,
player,201210070min,oti,RingJa00,def_pct,0%,,,,,
player,201210070min,oti,RingJa00,special_teams,0,,,,,
player,201210070min,oti,RingJa00,st_pct,0%,,,,,
player,201210070min,oti,JohnQu00,pos,FB,,,,,
player,201210070min,oti,JohnQu00,offense,11,,,,,
player,201210070min,oti,JohnQu00,off_pct,15%,,,,,
player,201210070min,oti,JohnQu00,defense,0,,,,,
player,201210070min,oti,JohnQu00,def_pct,0%,,,,,
player,201210070min,oti,JohnQu00,special_teams,7,,,,,
player,201210070min,oti,JohnQu00,st_pct,28%,,,,,
player,201210070min,oti,ReynDa00,pos,RB,,,,,
player,201210070min,oti,ReynDa00,offense,7,,,,,
player,201210070min,oti,ReynDa00,off_pct,10%,,,,,
player,201210070min,oti,ReynDa00,defense,0,,,,,
player,201210070min,oti,ReynDa00,def_pct,0%,,,,,
player,201210070min,oti,ReynDa00,special_teams,10,,,,,
player,201210070min,oti,ReynDa00,st_pct,40%,,,,,
player,201210070min,oti,SmitRu01,pos,QB,,,,,
player,201210070min,oti,SmitRu01,offense,7,,,,,
player,201210070min,oti,SmitRu01,off_pct,10%,,,,,
player,201210070min,oti,SmitRu01,defense,0,,,,,
player,201210070min,oti,SmitRu01,def_pct,0%,,,,,
player,201210070min,oti,SmitRu01,special_teams,0,,,,,
player,201210070min,oti,SmitRu01,st_pct,0%,,,,,
player,201210070min,oti,BabiJo21,pos,SS,,,,,
player,201210070min,oti,BabiJo21,offense,1,,,,,
player,201210070min,oti,BabiJo21,off_pct,1%,,,,,
player,201210070min,oti,BabiJo21,defense,66,,,,,
player,201210070min,oti,BabiJo21,def_pct,96%,,,,,
player,201210070min,oti,BabiJo21,special_teams,12,,,,,
player,201210070min,oti,BabiJo21,st_pct,48%,,,,,
player,201210070min,oti,CampTo00,pos,CB,,,,,
player,201210070min,oti,CampTo00,offense,1,,,,,
player,201210070min,oti,CampTo00,off_pct,1%,,,,,
player,201210070min,oti,CampTo00,defense,4,,,,,
player,201210070min,oti,CampTo00,def_pct,6%,,,,,
player,201210070min,oti,CampTo00,special_teams,18,,,,,
player,201210070min,oti,CampTo00,st_pct,72%,,,,,
player,201210070min,oti,ShawTi99,pos,LB,,,,,
player,201210070min,oti,ShawTi99,offense,1,,,,,
player,201210070min,oti,ShawTi99,off_pct,1%,,,,,
player,201210070min,oti,ShawTi99,defense,0,,,,,
player,201210070min,oti,ShawTi99,def_pct,0%,,,,,
player,201210070min,oti,ShawTi99,special_teams,18,,,,,
player,201210070min,oti,ShawTi99,st_pct,72%,,,,,
player,201210070min,oti,KernBr20,pos,P,,,,,
player,201210070min,oti,KernBr20,offense,1,,,,,
player,201210070min,oti,KernBr20,off_pct,1%,,,,,
player,201210070min,oti,KernBr20,defense,0,,,,,
player,201210070min,oti,KernBr20,def_pct,0%,,,,,
player,201210070min,oti,KernBr20,special_teams,7,,,,,
player,201210070min,oti,KernBr20,st_pct,28%,,,,,
player,201210070min,oti,BrinBe00,pos,LS,,,,,
player,201210070min,oti,BrinBe00,offense,1,,,,,
player,201210070min,oti,BrinBe00,off_pct,1%,,,,,
player,201210070min,oti,BrinBe00,defense,0,,,,,
player,201210070min,oti,BrinBe00,def_pct,0%,,,,,
player,201210070min,oti,BrinBe00,special_teams,7,,,,,
player,201210070min,oti,BrinBe00,st_pct,28%,,,,,
player,201210070min,oti,McCoJa99,pos,CB,,,,,
player,201210070min,oti,McCoJa99,offense,0,,,,,
player,201210070min,oti,McCoJa99,off_pct,0%,,,,,
player,201210070min,oti,McCoJa99,defense,66,,,,,
player,201210070min,oti,McCoJa99,def_pct,96%,,,,,
player,201210070min,oti,McCoJa99,special_teams,9,,,,,
player,201210070min,oti,McCoJa99,st_pct,36%,,,,,
player,201210070min,oti,VernAl99,pos,CB,,,,,
player,201210070min,oti,VernAl99,offense,0,,,,,
player,201210070min,oti,VernAl99,off_pct,0%,,,,,
player,201210070min,oti,VernAl99,defense,64,,,,,
player,201210070min,oti,VernAl99,def_pct,93%,,,,,
player,201210070min,oti,VernAl99,special_teams,11,,,,,
player,201210070min,oti,VernAl99,st_pct,44%,,,,,
player,201210070min,oti,AyerAk00,pos,LB,,,,,
player,201210070min,oti,AyerAk00,offense,0,,,,,
player,201210070min,oti,AyerAk00,off_pct,0%,,,,,
player,201210070min,oti,AyerAk00,defense,63,,,,,
player,201210070min,oti,AyerAk00,def_pct,91%,,,,,
player,201210070min,oti,AyerAk00,special_teams,6,,,,,
player,201210070min,oti,AyerAk00,st_pct,24%,,,,,
player,201210070min,oti,WimbKa20,pos,DE,,,,,
player,201210070min,oti,WimbKa20,offense,0,,,,,
player,201210070min,oti,WimbKa20,off_pct,0%,,,,,
player,201210070min,oti,WimbKa20,defense,61,,,,,
player,201210070min,oti,WimbKa20,def_pct,88%,,,,,
player,201210070min,oti,WimbKa20,special_teams,6,,,,,
player,201210070min,oti,WimbKa20,st_pct,24%,,,,,
player,201210070min,oti,McCaCo00,pos,LB,,,,,
player,201210070min,oti,McCaCo00,offense,0,,,,,
player,201210070min,oti,McCaCo00,off_pct,0%,,,,,
player,201210070min,oti,McCaCo00,defense,60,,,,,
player,201210070min,oti,McCaCo00,def_pct,87%,,,,,
player,201210070min,oti,McCaCo00,special_teams,5,,,,,
player,201210070min,oti,McCaCo00,st_pct,20%,,,,,
player,201210070min,oti,GrifMi99,pos,FS,,,,,
player,201210070min,oti,GrifMi99,offense,0,,,,,
player,201210070min,oti,GrifMi99,off_pct,0%,,,,,
player,201210070min,oti,GrifMi99,defense,59,,,,,
player,201210070min,oti,GrifMi99,def_pct,86%,,,,,
player,201210070min,oti,GrifMi99,special_teams,7,,,,,
player,201210070min,oti,GrifMi99,st_pct,28%,,,,,
player,201210070min,oti,MorgDe99,pos,DE,,,,,
player,201210070min,oti,MorgDe99,offense,0,,,,,
player,201210070min,oti,MorgDe99,off_pct,0%,,,,,
player,201210070min,oti,MorgDe99,defense,56,,,,,
player,201210070min,oti,MorgDe99,def_pct,81%,,,,,
player,201210070min,oti,MorgDe99,special_teams,3,,,,,
player,201210070min,oti,MorgDe99,st_pct,12%,,,,,
player,201210070min,oti,CaseJu00,pos,DT,,,,,
player,201210070min,oti,CaseJu00,offense,0,,,,,
player,201210070min,oti,CaseJu00,off_pct,0%,,,,,
player,201210070min,oti,CaseJu00,defense,49,,,,,
player,201210070min,oti,CaseJu00,def_pct,71%,,,,,
player,201210070min,oti,CaseJu00,special_teams,5,,,,,
player,201210070min,oti,CaseJu00,st_pct,20%,,,,,
player,201210070min,oti,BrowZa00,pos,LB,,,,,
player,201210070min,oti,BrowZa00,offense,0,,,,,
player,201210070min,oti,BrowZa00,off_pct,0%,,,,,
player,201210070min,oti,BrowZa00,defense,39,,,,,
player,201210070min,oti,BrowZa00,def_pct,57%,,,,,
player,201210070min,oti,BrowZa00,special_teams,2,,,,,
player,201210070min,oti,BrowZa00,st_pct,8%,,,,,
player,201210070min,oti,MarkSe99,pos,DT,,,,,
player,201210070min,oti,MarkSe99,offense,0,,,,,
player,201210070min,oti,MarkSe99,off_pct,0%,,,,,
player,201210070min,oti,MarkSe99,defense,37,,,,,
player,201210070min,oti,MarkSe99,def_pct,54%,,,,,
player,201210070min,oti,MarkSe99,special_teams,3,,,,,
player,201210070min,oti,MarkSe99,st_pct,12%,,,,,
player,201210070min,oti,MartMa00,pos,DT,,,,,
player,201210070min,oti,MartMa00,offense,0,,,,,
player,201210070min,oti,MartMa00,off_pct,0%,,,,,
player,201210070min,oti,MartMa00,defense,31,,,,,
player,201210070min,oti,MartMa00,def_pct,45%,,,,,
player,201210070min,oti,MartMa00,special_teams,2,,,,,
player,201210070min,oti,MartMa00,st_pct,8%,,,,,
player,201210070min,oti,MoutRy99,pos,CB,,,,,
player,201210070min,oti,MoutRy99,offense,0,,,,,
player,201210070min,oti,MoutRy99,off_pct,0%,,,,,
player,201210070min,oti,MoutRy99,defense,30,,,,,
player,201210070min,oti,MoutRy99,def_pct,43%,,,,,
player,201210070min,oti,MoutRy99,special_teams,7,,,,,
player,201210070min,oti,MoutRy99,st_pct,28%,,,,,
player,201210070min,oti,JohnRo99,pos,FS,,,,,
player,201210070min,oti,JohnRo99,offense,0,,,,,
player,201210070min,oti,JohnRo99,off_pct,0%,,,,,
player,201210070min,oti,JohnRo99,defense,22,,,,,
player,201210070min,oti,JohnRo99,def_pct,32%,,,,,
player,201210070min,oti,JohnRo99,special_teams,13,,,,,
player,201210070min,oti,JohnRo99,st_pct,52%,,,,,
player,201210070min,oti,EgboPa00,pos,DE,,,,,
player,201210070min,oti,EgboPa00,offense,0,,,,,
player,201210070min,oti,EgboPa00,off_pct,0%,,,,,
player,201210070min,oti,EgboPa00,defense,17,,,,,
player,201210070min,oti,EgboPa00,def_pct,25%,,,,,
player,201210070min,oti,EgboPa00,special_teams,3,,,,,
player,201210070min,oti,EgboPa00,st_pct,12%,,,,,
player,201210070min,oti,KlugKa00,pos,DT,,,,,
player,201210070min,oti,KlugKa00,offense,0,,,,,
player,201210070min,oti,KlugKa00,off_pct,0%,,,,,
player,201210070min,oti,KlugKa00,defense,16,,,,,
player,201210070min,oti,KlugKa00,def_pct,23%,,,,,
player,201210070min,oti,KlugKa00,special_teams,2,,,,,
player,201210070min,oti,KlugKa00,st_pct,8%,,,,,
player,201210070min,oti,DileZa99,pos,LB,,,,,
player,201210070min,oti,DileZa99,offense,0,,,,,
player,201210070min,oti,DileZa99,off_pct,0%,,,,,
player,201210070min,oti,DileZa99,defense,9,,,,,
player,201210070min,oti,DileZa99,def_pct,13%,,,,,
player,201210070min,oti,DileZa99,special_teams,14,,,,,
player,201210070min,oti,DileZa99,st_pct,56%,,,,,
player,201210070min,oti,AfalAl99,pos,SS,,,,,
player,201210070min,oti,AfalAl99,offense,0,,,,,
player,201210070min,oti,AfalAl99,off_pct,0%,,,,,
player,201210070min,oti,AfalAl99,defense,4,,,,,
player,201210070min,oti,AfalAl99,def_pct,6%,,,,,
player,201210070min,oti,AfalAl99,special_teams,18,,,,,
player,201210070min,oti,AfalAl99,st_pct,72%,,,,,
player,201210070min,oti,SensCo00,pos,CB,,,,,
player,201210070min,oti,SensCo00,offense,0,,,,,
player,201210070min,oti,SensCo00,off_pct,0%,,,,,
player,201210070min,oti,SensCo00,defense,3,,,,,
player,201210070min,oti,SensCo00,def_pct,4%,,,,,
player,201210070min,oti,SensCo00,special_teams,6,,,,,
player,201210070min,oti,SensCo00,st_pct,24%,,,,,
player,201210070min,oti,HarrDa02,pos,DT,,,,,
player,201210070min,oti,HarrDa02,offense,0,,,,,
player,201210070min,oti,HarrDa02,off_pct,0%,,,,,
player,201210070min,oti,HarrDa02,defense,3,,,,,
player,201210070min,oti,HarrDa02,def_pct,4%,,,,,
player,201210070min,oti,HarrDa02,special_teams,0,,,,,
player,201210070min,oti,HarrDa02,st_pct,0%,,,,,
player,201210070min,oti,WithWi20,pos,LB,,,,,
player,201210070min,oti,WithWi20,offense,0,,,,,
player,201210070min,oti,WithWi20,off_pct,0%,,,,,
player,201210070min,oti,WithWi20,defense,0,,,,,
player,201210070min,oti,WithWi20,def_pct,0%,,,,,
player,201210070min,oti,WithWi20,special_teams,24,,,,,
player,201210070min,oti,WithWi20,st_pct,96%,,,,,
player,201210070min,oti,MattKe20,pos,C,,,,,
player,201210070min,oti,MattKe20,offense,0,,,,,
player,201210070min,oti,MattKe20,off_pct,0%,,,,,
player,201210070min,oti,MattKe20,defense,0,,,,,
player,201210070min,oti,MattKe20,def_pct,0%,,,,,
player,201210070min,oti,MattKe20,special_teams,8,,,,,
player,201210070min,oti,MattKe20,st_pct,32%,,,,,
player,201210070min,oti,bironrob01,pos,K,,,,,
player,201210070min,oti,bironrob01,offense,0,,,,,
player,201210070min,oti,bironrob01,off_pct,0%,,,,,
player,201210070min,oti,bironrob01,defense,0,,,,,
player,201210070min,oti,bironrob01,def_pct,0%,,,,,
player,201210070min,oti,bironrob01,special_teams,3,,,,,
player,201210070min,oti,bironrob01,st_pct,12%,,,,,
