game,2012,1,20120909,201209090den,pit,"Pittsburgh Steelers",19,den,"Denver Broncos",31
player,201209090den,den,UnreMi00,def_int_long,0,,,,,
player,201209090den,den,UnreMi00,pass_defended,0,,,,,
player,201209090den,den,UnreMi00,sacks,0.0,,,,,
player,201209090den,den,UnreMi00,tackles_combined,1,,,,,
player,201209090den,den,UnreMi00,tackles_solo,0,,,,,
player,201209090den,den,UnreMi00,tackles_assists,1,,,,,
player,201209090den,den,UnreMi00,tackles_loss,0,,,,,
player,201209090den,den,UnreMi00,qb_hits,0,,,,,
player,201209090den,den,UnreMi00,fumbles_rec,0,,,,,
player,201209090den,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201209090den,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201209090den,den,UnreMi00,fumbles_forced,0,,,,,
player,201209090den,den,VickKe99,def_int,0,,,,,
player,201209090den,den,VickKe99,def_int_yds,0,,,,,
player,201209090den,den,VickKe99,def_int_td,0,,,,,
player,201209090den,den,VickKe99,def_int_long,0,,,,,
player,201209090den,den,VickKe99,pass_defended,0,,,,,
player,201209090den,den,VickKe99,sacks,0.0,,,,,
player,201209090den,den,VickKe99,tackles_combined,1,,,,,
player,201209090den,den,VickKe99,tackles_solo,1,,,,,
player,201209090den,den,VickKe99,tackles_assists,0,,,,,
player,201209090den,den,VickKe99,tackles_loss,1,,,,,
player,201209090den,den,VickKe99,qb_hits,0,,,,,
player,201209090den,den,VickKe99,fumbles_rec,0,,,,,
player,201209090den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201209090den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201209090den,den,VickKe99,fumbles_forced,0,,,,,
player,201209090den,den,WarrTy20,def_int,0,,,,,
player,201209090den,den,WarrTy20,def_int_yds,0,,,,,
player,201209090den,den,WarrTy20,def_int_td,0,,,,,
player,201209090den,den,WarrTy20,def_int_long,0,,,,,
player,201209090den,den,WarrTy20,pass_defended,0,,,,,
player,201209090den,den,WarrTy20,sacks,0.0,,,,,
player,201209090den,den,WarrTy20,tackles_combined,1,,,,,
player,201209090den,den,WarrTy20,tackles_solo,1,,,,,
player,201209090den,den,WarrTy20,tackles_assists,0,,,,,
player,201209090den,den,WarrTy20,tackles_loss,0,,,,,
player,201209090den,den,WarrTy20,qb_hits,0,,,,,
player,201209090den,den,WarrTy20,fumbles_rec,0,,,,,
player,201209090den,den,WarrTy20,fumbles_rec_yds,0,,,,,
player,201209090den,den,WarrTy20,fumbles_rec_td,0,,,,,
player,201209090den,den,WarrTy20,fumbles_forced,0,,,,,
player,201209090den,pit,BrowAn04,kick_ret,0,,,,,
player,201209090den,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201209090den,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201209090den,pit,BrowAn04,kick_ret_td,0,,,,,
player,201209090den,pit,BrowAn04,kick_ret_long,0,,,,,
player,201209090den,pit,BrowAn04,punt_ret,2,,,,,
player,201209090den,pit,BrowAn04,punt_ret_yds,23,,,,,
player,201209090den,pit,BrowAn04,punt_ret_yds_per_ret,11.5,,,,,
player,201209090den,pit,BrowAn04,punt_ret_td,0,,,,,
player,201209090den,pit,BrowAn04,punt_ret_long,23,,,,,
player,201209090den,pit,SandEm00,kick_ret,1,,,,,
player,201209090den,pit,SandEm00,kick_ret_yds,27,,,,,
player,201209090den,pit,SandEm00,kick_ret_yds_per_ret,27.0,,,,,
player,201209090den,pit,SandEm00,kick_ret_td,0,,,,,
player,201209090den,pit,SandEm00,kick_ret_long,27,,,,,
player,201209090den,pit,SandEm00,punt_ret,0,,,,,
player,201209090den,pit,SandEm00,punt_ret_yds,0,,,,,
player,201209090den,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201209090den,pit,SandEm00,punt_ret_td,0,,,,,
player,201209090den,pit,SandEm00,punt_ret_long,0,,,,,
player,201209090den,den,LeonJi23,kick_ret,0,,,,,
player,201209090den,den,LeonJi23,kick_ret_yds,0,,,,,
player,201209090den,den,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201209090den,den,LeonJi23,kick_ret_td,0,,,,,
player,201209090den,den,LeonJi23,kick_ret_long,0,,,,,
player,201209090den,den,LeonJi23,punt_ret,2,,,,,
player,201209090den,den,LeonJi23,punt_ret_yds,22,,,,,
player,201209090den,den,LeonJi23,punt_ret_yds_per_ret,11.0,,,,,
player,201209090den,den,LeonJi23,punt_ret_td,0,,,,,
player,201209090den,den,LeonJi23,punt_ret_long,12,,,,,
player,201209090den,pit,suishsha01,xpm,1,,,,,
player,201209090den,pit,suishsha01,xpa,1,,,,,
player,201209090den,pit,suishsha01,fgm,2,,,,,
player,201209090den,pit,suishsha01,fga,2,,,,,
player,201209090den,pit,suishsha01,punt,0,,,,,
player,201209090den,pit,suishsha01,punt_yds,0,,,,,
player,201209090den,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201209090den,pit,suishsha01,punt_long,0,,,,,
player,201209090den,pit,ButlDr00,xpm,,,,,,
player,201209090den,pit,ButlDr00,xpa,,,,,,
player,201209090den,pit,ButlDr00,fgm,,,,,,
player,201209090den,pit,ButlDr00,fga,,,,,,
player,201209090den,pit,ButlDr00,punt,3,,,,,
player,201209090den,pit,ButlDr00,punt_yds,142,,,,,
player,201209090den,pit,ButlDr00,punt_yds_per_punt,47.3,,,,,
player,201209090den,pit,ButlDr00,punt_long,52,,,,,
player,201209090den,den,PratMa20,xpm,2,,,,,
player,201209090den,den,PratMa20,xpa,2,,,,,
player,201209090den,den,PratMa20,fgm,1,,,,,
player,201209090den,den,PratMa20,fga,1,,,,,
player,201209090den,den,PratMa20,punt,0,,,,,
player,201209090den,den,PratMa20,punt_yds,0,,,,,
player,201209090den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201209090den,den,PratMa20,punt_long,0,,,,,
player,201209090den,den,ColqBr00,xpm,,,,,,
player,201209090den,den,ColqBr00,xpa,,,,,,
player,201209090den,den,ColqBr00,fgm,,,,,,
player,201209090den,den,ColqBr00,fga,,,,,,
player,201209090den,den,ColqBr00,punt,2,,,,,
player,201209090den,den,ColqBr00,punt_yds,90,,,,,
player,201209090den,den,ColqBr00,punt_yds_per_punt,45.0,,,,,
player,201209090den,den,ColqBr00,punt_long,46,,,,,
player,201209090den,den,BeadZa20,pos,G,,,,,
player,201209090den,den,BeadZa20,offense,58,,,,,
player,201209090den,den,BeadZa20,off_pct,100%,,,,,
player,201209090den,den,BeadZa20,defense,0,,,,,
player,201209090den,den,BeadZa20,def_pct,0%,,,,,
player,201209090den,den,BeadZa20,special_teams,3,,,,,
player,201209090den,den,BeadZa20,st_pct,14%,,,,,
player,201209090den,den,FranOr00,pos,T,,,,,
player,201209090den,den,FranOr00,offense,58,,,,,
player,201209090den,den,FranOr00,off_pct,100%,,,,,
player,201209090den,den,FranOr00,defense,0,,,,,
player,201209090den,den,FranOr00,def_pct,0%,,,,,
player,201209090den,den,FranOr00,special_teams,3,,,,,
player,201209090den,den,FranOr00,st_pct,14%,,,,,
player,201209090den,den,CladRy20,pos,T,,,,,
player,201209090den,den,CladRy20,offense,58,,,,,
player,201209090den,den,CladRy20,off_pct,100%,,,,,
player,201209090den,den,CladRy20,defense,0,,,,,
player,201209090den,den,CladRy20,def_pct,0%,,,,,
player,201209090den,den,CladRy20,special_teams,3,,,,,
player,201209090den,den,CladRy20,st_pct,14%,,,,,
player,201209090den,den,RamiMa20,pos,G,,,,,
player,201209090den,den,RamiMa20,offense,58,,,,,
player,201209090den,den,RamiMa20,off_pct,100%,,,,,
player,201209090den,den,RamiMa20,defense,0,,,,,
player,201209090den,den,RamiMa20,def_pct,0%,,,,,
player,201209090den,den,RamiMa20,special_teams,3,,,,,
player,201209090den,den,RamiMa20,st_pct,14%,,,,,
player,201209090den,den,MannPe00,pos,QB,,,,,
player,201209090den,den,MannPe00,offense,58,,,,,
player,201209090den,den,MannPe00,off_pct,100%,,,,,
player,201209090den,den,MannPe00,defense,0,,,,,
player,201209090den,den,MannPe00,def_pct,0%,,,,,
player,201209090den,den,MannPe00,special_teams,0,,,,,
player,201209090den,den,MannPe00,st_pct,0%,,,,,
player,201209090den,den,WaltJ.20,pos,C,,,,,
player,201209090den,den,WaltJ.20,offense,58,,,,,
player,201209090den,den,WaltJ.20,off_pct,100%,,,,,
player,201209090den,den,WaltJ.20,defense,0,,,,,
player,201209090den,den,WaltJ.20,def_pct,0%,,,,,
player,201209090den,den,WaltJ.20,special_teams,0,,,,,
player,201209090den,den,WaltJ.20,st_pct,0%,,,,,
player,201209090den,den,ThomDe03,pos,WR,,,,,
player,201209090den,den,ThomDe03,offense,54,,,,,
player,201209090den,den,ThomDe03,off_pct,93%,,,,,
player,201209090den,den,ThomDe03,defense,0,,,,,
player,201209090den,den,ThomDe03,def_pct,0%,,,,,
player,201209090den,den,ThomDe03,special_teams,0,,,,,
player,201209090den,den,ThomDe03,st_pct,0%,,,,,
player,201209090den,den,DeckEr00,pos,WR,,,,,
player,201209090den,den,DeckEr00,offense,53,,,,,
player,201209090den,den,DeckEr00,off_pct,91%,,,,,
player,201209090den,den,DeckEr00,defense,0,,,,,
player,201209090den,den,DeckEr00,def_pct,0%,,,,,
player,201209090den,den,DeckEr00,special_teams,0,,,,,
player,201209090den,den,DeckEr00,st_pct,0%,,,,,
player,201209090den,den,DreeJo00,pos,TE,,,,,
player,201209090den,den,DreeJo00,offense,50,,,,,
player,201209090den,den,DreeJo00,off_pct,86%,,,,,
player,201209090den,den,DreeJo00,defense,0,,,,,
player,201209090den,den,DreeJo00,def_pct,0%,,,,,
player,201209090den,den,DreeJo00,special_teams,8,,,,,
player,201209090den,den,DreeJo00,st_pct,36%,,,,,
player,201209090den,den,TammJa00,pos,TE,,,,,
player,201209090den,den,TammJa00,offense,48,,,,,
player,201209090den,den,TammJa00,off_pct,83%,,,,,
player,201209090den,den,TammJa00,defense,0,,,,,
player,201209090den,den,TammJa00,def_pct,0%,,,,,
player,201209090den,den,TammJa00,special_teams,10,,,,,
player,201209090den,den,TammJa00,st_pct,45%,,,,,
player,201209090den,den,McGaWi00,pos,RB,,,,,
player,201209090den,den,McGaWi00,offense,40,,,,,
player,201209090den,den,McGaWi00,off_pct,69%,,,,,
player,201209090den,den,McGaWi00,defense,0,,,,,
player,201209090den,den,McGaWi00,def_pct,0%,,,,,
player,201209090den,den,McGaWi00,special_teams,0,,,,,
player,201209090den,den,McGaWi00,st_pct,0%,,,,,
player,201209090den,den,MoreKn00,pos,RB,,,,,
player,201209090den,den,MoreKn00,offense,16,,,,,
player,201209090den,den,MoreKn00,off_pct,28%,,,,,
player,201209090den,den,MoreKn00,defense,0,,,,,
player,201209090den,den,MoreKn00,def_pct,0%,,,,,
player,201209090den,den,MoreKn00,special_teams,0,,,,,
player,201209090den,den,MoreKn00,st_pct,0%,,,,,
player,201209090den,den,StokBr00,pos,WR,,,,,
player,201209090den,den,StokBr00,offense,15,,,,,
player,201209090den,den,StokBr00,off_pct,26%,,,,,
player,201209090den,den,StokBr00,defense,0,,,,,
player,201209090den,den,StokBr00,def_pct,0%,,,,,
player,201209090den,den,StokBr00,special_teams,0,,,,,
player,201209090den,den,StokBr00,st_pct,0%,,,,,
player,201209090den,den,GronCh00,pos,FB,,,,,
player,201209090den,den,GronCh00,offense,6,,,,,
player,201209090den,den,GronCh00,off_pct,10%,,,,,
player,201209090den,den,GronCh00,defense,0,,,,,
player,201209090den,den,GronCh00,def_pct,0%,,,,,
player,201209090den,den,GronCh00,special_teams,15,,,,,
player,201209090den,den,GronCh00,st_pct,68%,,,,,
player,201209090den,den,WillMa00,pos,WR,,,,,
player,201209090den,den,WillMa00,offense,4,,,,,
player,201209090den,den,WillMa00,off_pct,7%,,,,,
player,201209090den,den,WillMa00,defense,0,,,,,
player,201209090den,den,WillMa00,def_pct,0%,,,,,
player,201209090den,den,WillMa00,special_teams,10,,,,,
player,201209090den,den,WillMa00,st_pct,45%,,,,,
player,201209090den,den,BallLa00,pos,RB,,,,,
player,201209090den,den,BallLa00,offense,2,,,,,
player,201209090den,den,BallLa00,off_pct,3%,,,,,
player,201209090den,den,BallLa00,defense,0,,,,,
player,201209090den,den,BallLa00,def_pct,0%,,,,,
player,201209090den,den,BallLa00,special_teams,15,,,,,
player,201209090den,den,BallLa00,st_pct,68%,,,,,
player,201209090den,den,ClarCh21,pos,T,,,,,
player,201209090den,den,ClarCh21,offense,2,,,,,
player,201209090den,den,ClarCh21,off_pct,3%,,,,,
player,201209090den,den,ClarCh21,defense,0,,,,,
player,201209090den,den,ClarCh21,def_pct,0%,,,,,
player,201209090den,den,ClarCh21,special_teams,3,,,,,
player,201209090den,den,ClarCh21,st_pct,14%,,,,,
player,201209090den,den,MaysJo99,pos,LB,,,,,
player,201209090den,den,MaysJo99,offense,0,,,,,
player,201209090den,den,MaysJo99,off_pct,0%,,,,,
player,201209090den,den,MaysJo99,defense,76,,,,,
player,201209090den,den,MaysJo99,def_pct,100%,,,,,
player,201209090den,den,MaysJo99,special_teams,4,,,,,
player,201209090den,den,MaysJo99,st_pct,18%,,,,,
player,201209090den,den,AdamMi21,pos,SS,,,,,
player,201209090den,den,AdamMi21,offense,0,,,,,
player,201209090den,den,AdamMi21,off_pct,0%,,,,,
player,201209090den,den,AdamMi21,defense,76,,,,,
player,201209090den,den,AdamMi21,def_pct,100%,,,,,
player,201209090den,den,AdamMi21,special_teams,4,,,,,
player,201209090den,den,AdamMi21,st_pct,18%,,,,,
player,201209090den,den,BailCh00,pos,CB,,,,,
player,201209090den,den,BailCh00,offense,0,,,,,
player,201209090den,den,BailCh00,off_pct,0%,,,,,
player,201209090den,den,BailCh00,defense,76,,,,,
player,201209090den,den,BailCh00,def_pct,100%,,,,,
player,201209090den,den,BailCh00,special_teams,1,,,,,
player,201209090den,den,BailCh00,st_pct,5%,,,,,
player,201209090den,den,MoorRa00,pos,FS,,,,,
player,201209090den,den,MoorRa00,offense,0,,,,,
player,201209090den,den,MoorRa00,off_pct,0%,,,,,
player,201209090den,den,MoorRa00,defense,76,,,,,
player,201209090den,den,MoorRa00,def_pct,100%,,,,,
player,201209090den,den,MoorRa00,special_teams,0,,,,,
player,201209090den,den,MoorRa00,st_pct,0%,,,,,
player,201209090den,den,PortTr99,pos,CB,,,,,
player,201209090den,den,PortTr99,offense,0,,,,,
player,201209090den,den,PortTr99,off_pct,0%,,,,,
player,201209090den,den,PortTr99,defense,75,,,,,
player,201209090den,den,PortTr99,def_pct,99%,,,,,
player,201209090den,den,PortTr99,special_teams,4,,,,,
player,201209090den,den,PortTr99,st_pct,18%,,,,,
player,201209090den,den,MillVo00,pos,LB,,,,,
player,201209090den,den,MillVo00,offense,0,,,,,
player,201209090den,den,MillVo00,off_pct,0%,,,,,
player,201209090den,den,MillVo00,defense,73,,,,,
player,201209090den,den,MillVo00,def_pct,96%,,,,,
player,201209090den,den,MillVo00,special_teams,1,,,,,
player,201209090den,den,MillVo00,st_pct,5%,,,,,
player,201209090den,den,DumeEl20,pos,DE,,,,,
player,201209090den,den,DumeEl20,offense,0,,,,,
player,201209090den,den,DumeEl20,off_pct,0%,,,,,
player,201209090den,den,DumeEl20,defense,68,,,,,
player,201209090den,den,DumeEl20,def_pct,89%,,,,,
player,201209090den,den,DumeEl20,special_teams,1,,,,,
player,201209090den,den,DumeEl20,st_pct,5%,,,,,
player,201209090den,den,WoodWe20,pos,LB,,,,,
player,201209090den,den,WoodWe20,offense,0,,,,,
player,201209090den,den,WoodWe20,off_pct,0%,,,,,
player,201209090den,den,WoodWe20,defense,67,,,,,
player,201209090den,den,WoodWe20,def_pct,88%,,,,,
player,201209090den,den,WoodWe20,special_teams,6,,,,,
player,201209090den,den,WoodWe20,st_pct,27%,,,,,
player,201209090den,den,WolfDe00,pos,DE,,,,,
player,201209090den,den,WolfDe00,offense,0,,,,,
player,201209090den,den,WolfDe00,off_pct,0%,,,,,
player,201209090den,den,WolfDe00,defense,61,,,,,
player,201209090den,den,WolfDe00,def_pct,80%,,,,,
player,201209090den,den,WolfDe00,special_teams,4,,,,,
player,201209090den,den,WolfDe00,st_pct,18%,,,,,
player,201209090den,den,HarrCh01,pos,CB,,,,,
player,201209090den,den,HarrCh01,offense,0,,,,,
player,201209090den,den,HarrCh01,off_pct,0%,,,,,
player,201209090den,den,HarrCh01,defense,60,,,,,
player,201209090den,den,HarrCh01,def_pct,79%,,,,,
player,201209090den,den,HarrCh01,special_teams,0,,,,,
player,201209090den,den,HarrCh01,st_pct,0%,,,,,
player,201209090den,den,UnreMi00,pos,NT,,,,,
player,201209090den,den,UnreMi00,offense,0,,,,,
player,201209090den,den,UnreMi00,off_pct,0%,,,,,
player,201209090den,den,UnreMi00,defense,38,,,,,
player,201209090den,den,UnreMi00,def_pct,50%,,,,,
player,201209090den,den,UnreMi00,special_teams,8,,,,,
player,201209090den,den,UnreMi00,st_pct,36%,,,,,
player,201209090den,den,BannJu20,pos,NT,,,,,
player,201209090den,den,BannJu20,offense,0,,,,,
player,201209090den,den,BannJu20,off_pct,0%,,,,,
player,201209090den,den,BannJu20,defense,27,,,,,
player,201209090den,den,BannJu20,def_pct,36%,,,,,
player,201209090den,den,BannJu20,special_teams,4,,,,,
player,201209090den,den,BannJu20,st_pct,18%,,,,,
player,201209090den,den,VickKe99,pos,DT,,,,,
player,201209090den,den,VickKe99,offense,0,,,,,
player,201209090den,den,VickKe99,off_pct,0%,,,,,
player,201209090den,den,VickKe99,defense,27,,,,,
player,201209090den,den,VickKe99,def_pct,36%,,,,,
player,201209090den,den,VickKe99,special_teams,1,,,,,
player,201209090den,den,VickKe99,st_pct,5%,,,,,
player,201209090den,den,AyerRo99,pos,DE,,,,,
player,201209090den,den,AyerRo99,offense,0,,,,,
player,201209090den,den,AyerRo99,off_pct,0%,,,,,
player,201209090den,den,AyerRo99,defense,11,,,,,
player,201209090den,den,AyerRo99,def_pct,14%,,,,,
player,201209090den,den,AyerRo99,special_teams,3,,,,,
player,201209090den,den,AyerRo99,st_pct,14%,,,,,
player,201209090den,den,LeonJi23,pos,FS,,,,,
player,201209090den,den,LeonJi23,offense,0,,,,,
player,201209090den,den,LeonJi23,off_pct,0%,,,,,
player,201209090den,den,LeonJi23,defense,10,,,,,
player,201209090den,den,LeonJi23,def_pct,13%,,,,,
player,201209090den,den,LeonJi23,special_teams,9,,,,,
player,201209090den,den,LeonJi23,st_pct,41%,,,,,
player,201209090den,den,BrooKe00,pos,LB,,,,,
player,201209090den,den,BrooKe00,offense,0,,,,,
player,201209090den,den,BrooKe00,off_pct,0%,,,,,
player,201209090den,den,BrooKe00,defense,9,,,,,
player,201209090den,den,BrooKe00,def_pct,12%,,,,,
player,201209090den,den,BrooKe00,special_teams,5,,,,,
player,201209090den,den,BrooKe00,st_pct,23%,,,,,
player,201209090den,den,WarrTy20,pos,DT,,,,,
player,201209090den,den,WarrTy20,offense,0,,,,,
player,201209090den,den,WarrTy20,off_pct,0%,,,,,
player,201209090den,den,WarrTy20,defense,5,,,,,
player,201209090den,den,WarrTy20,def_pct,7%,,,,,
player,201209090den,den,WarrTy20,special_teams,0,,,,,
player,201209090den,den,WarrTy20,st_pct,0%,,,,,
player,201209090den,den,CartTo99,pos,CB,,,,,
player,201209090den,den,CartTo99,offense,0,,,,,
player,201209090den,den,CartTo99,off_pct,0%,,,,,
player,201209090den,den,CartTo99,defense,1,,,,,
player,201209090den,den,CartTo99,def_pct,1%,,,,,
player,201209090den,den,CartTo99,special_teams,11,,,,,
player,201209090den,den,CartTo99,st_pct,50%,,,,,
player,201209090den,den,IrviNa00,pos,LB,,,,,
player,201209090den,den,IrviNa00,offense,0,,,,,
player,201209090den,den,IrviNa00,off_pct,0%,,,,,
player,201209090den,den,IrviNa00,defense,0,,,,,
player,201209090den,den,IrviNa00,def_pct,0%,,,,,
player,201209090den,den,IrviNa00,special_teams,18,,,,,
player,201209090den,den,IrviNa00,st_pct,82%,,,,,
player,201209090den,den,BrutDa99,pos,SS,,,,,
player,201209090den,den,BrutDa99,offense,0,,,,,
player,201209090den,den,BrutDa99,off_pct,0%,,,,,
player,201209090den,den,BrutDa99,defense,0,,,,,
player,201209090den,den,BrutDa99,def_pct,0%,,,,,
player,201209090den,den,BrutDa99,special_teams,18,,,,,
player,201209090den,den,BrutDa99,st_pct,82%,,,,,
player,201209090den,den,BoldOm00,pos,CB,,,,,
player,201209090den,den,BoldOm00,offense,0,,,,,
player,201209090den,den,BoldOm00,off_pct,0%,,,,,
player,201209090den,den,BoldOm00,defense,0,,,,,
player,201209090den,den,BoldOm00,def_pct,0%,,,,,
player,201209090den,den,BoldOm00,special_teams,15,,,,,
player,201209090den,den,BoldOm00,st_pct,68%,,,,,
player,201209090den,den,CartQu01,pos,SS,,,,,
player,201209090den,den,CartQu01,offense,0,,,,,
player,201209090den,den,CartQu01,off_pct,0%,,,,,
player,201209090den,den,CartQu01,defense,0,,,,,
player,201209090den,den,CartQu01,def_pct,0%,,,,,
player,201209090den,den,CartQu01,special_teams,15,,,,,
player,201209090den,den,CartQu01,st_pct,68%,,,,,
player,201209090den,den,TrevDa00,pos,LB,,,,,
player,201209090den,den,TrevDa00,offense,0,,,,,
player,201209090den,den,TrevDa00,off_pct,0%,,,,,
player,201209090den,den,TrevDa00,defense,0,,,,,
player,201209090den,den,TrevDa00,def_pct,0%,,,,,
player,201209090den,den,TrevDa00,special_teams,13,,,,,
player,201209090den,den,TrevDa00,st_pct,59%,,,,,
player,201209090den,den,PratMa20,pos,K,,,,,
player,201209090den,den,PratMa20,offense,0,,,,,
player,201209090den,den,PratMa20,off_pct,0%,,,,,
player,201209090den,den,PratMa20,defense,0,,,,,
player,201209090den,den,PratMa20,def_pct,0%,,,,,
player,201209090den,den,PratMa20,special_teams,9,,,,,
player,201209090den,den,PratMa20,st_pct,41%,,,,,
player,201209090den,den,BrewAa00,pos,LS,,,,,
player,201209090den,den,BrewAa00,offense,0,,,,,
player,201209090den,den,BrewAa00,off_pct,0%,,,,,
player,201209090den,den,BrewAa00,defense,0,,,,,
player,201209090den,den,BrewAa00,def_pct,0%,,,,,
player,201209090den,den,BrewAa00,special_teams,5,,,,,
player,201209090den,den,BrewAa00,st_pct,23%,,,,,
player,201209090den,den,ColqBr00,pos,P,,,,,
player,201209090den,den,ColqBr00,offense,0,,,,,
player,201209090den,den,ColqBr00,off_pct,0%,,,,,
player,201209090den,den,ColqBr00,defense,0,,,,,
player,201209090den,den,ColqBr00,def_pct,0%,,,,,
player,201209090den,den,ColqBr00,special_teams,5,,,,,
player,201209090den,den,ColqBr00,st_pct,23%,,,,,
player,201209090den,den,DaviC.20,pos,C,,,,,
player,201209090den,den,DaviC.20,offense,0,,,,,
player,201209090den,den,DaviC.20,off_pct,0%,,,,,
player,201209090den,den,DaviC.20,defense,0,,,,,
player,201209090den,den,DaviC.20,def_pct,0%,,,,,
player,201209090den,den,DaviC.20,special_teams,3,,,,,
player,201209090den,den,DaviC.20,st_pct,14%,,,,,
player,201209090den,pit,ColoWi20,pos,T,,,,,
player,201209090den,pit,ColoWi20,offense,76,,,,,
player,201209090den,pit,ColoWi20,off_pct,100%,,,,,
player,201209090den,pit,ColoWi20,defense,0,,,,,
player,201209090den,pit,ColoWi20,def_pct,0%,,,,,
player,201209090den,pit,ColoWi20,special_teams,3,,,,,
player,201209090den,pit,ColoWi20,st_pct,14%,,,,,
player,201209090den,pit,PounMa20,pos,C,,,,,
player,201209090den,pit,PounMa20,offense,76,,,,,
player,201209090den,pit,PounMa20,off_pct,100%,,,,,
player,201209090den,pit,PounMa20,defense,0,,,,,
player,201209090den,pit,PounMa20,def_pct,0%,,,,,
player,201209090den,pit,PounMa20,special_teams,0,,,,,
player,201209090den,pit,PounMa20,st_pct,0%,,,,,
player,201209090den,pit,RoetBe00,pos,QB,,,,,
player,201209090den,pit,RoetBe00,offense,76,,,,,
player,201209090den,pit,RoetBe00,off_pct,100%,,,,,
player,201209090den,pit,RoetBe00,defense,0,,,,,
player,201209090den,pit,RoetBe00,def_pct,0%,,,,,
player,201209090den,pit,RoetBe00,special_teams,0,,,,,
player,201209090den,pit,RoetBe00,st_pct,0%,,,,,
player,201209090den,pit,StarMa21,pos,T,,,,,
player,201209090den,pit,StarMa21,offense,76,,,,,
player,201209090den,pit,StarMa21,off_pct,100%,,,,,
player,201209090den,pit,StarMa21,defense,0,,,,,
player,201209090den,pit,StarMa21,def_pct,0%,,,,,
player,201209090den,pit,StarMa21,special_teams,0,,,,,
player,201209090den,pit,StarMa21,st_pct,0%,,,,,
player,201209090den,pit,MillHe00,pos,TE,,,,,
player,201209090den,pit,MillHe00,offense,75,,,,,
player,201209090den,pit,MillHe00,off_pct,99%,,,,,
player,201209090den,pit,MillHe00,defense,0,,,,,
player,201209090den,pit,MillHe00,def_pct,0%,,,,,
player,201209090den,pit,MillHe00,special_teams,0,,,,,
player,201209090den,pit,MillHe00,st_pct,0%,,,,,
player,201209090den,pit,BrowAn04,pos,WR,,,,,
player,201209090den,pit,BrowAn04,offense,68,,,,,
player,201209090den,pit,BrowAn04,off_pct,89%,,,,,
player,201209090den,pit,BrowAn04,defense,0,,,,,
player,201209090den,pit,BrowAn04,def_pct,0%,,,,,
player,201209090den,pit,BrowAn04,special_teams,2,,,,,
player,201209090den,pit,BrowAn04,st_pct,9%,,,,,
player,201209090den,pit,WallMi00,pos,WR,,,,,
player,201209090den,pit,WallMi00,offense,65,,,,,
player,201209090den,pit,WallMi00,off_pct,86%,,,,,
player,201209090den,pit,WallMi00,defense,0,,,,,
player,201209090den,pit,WallMi00,def_pct,0%,,,,,
player,201209090den,pit,WallMi00,special_teams,0,,,,,
player,201209090den,pit,WallMi00,st_pct,0%,,,,,
player,201209090den,pit,SandEm00,pos,WR,,,,,
player,201209090den,pit,SandEm00,offense,55,,,,,
player,201209090den,pit,SandEm00,off_pct,72%,,,,,
player,201209090den,pit,SandEm00,defense,0,,,,,
player,201209090den,pit,SandEm00,def_pct,0%,,,,,
player,201209090den,pit,SandEm00,special_teams,4,,,,,
player,201209090den,pit,SandEm00,st_pct,18%,,,,,
player,201209090den,pit,LeguDo00,pos,C,,,,,
player,201209090den,pit,LeguDo00,offense,55,,,,,
player,201209090den,pit,LeguDo00,off_pct,72%,,,,,
player,201209090den,pit,LeguDo00,defense,0,,,,,
player,201209090den,pit,LeguDo00,def_pct,0%,,,,,
player,201209090den,pit,LeguDo00,special_teams,3,,,,,
player,201209090den,pit,LeguDo00,st_pct,14%,,,,,
player,201209090den,pit,AdamMi02,pos,T,,,,,
player,201209090den,pit,AdamMi02,offense,51,,,,,
player,201209090den,pit,AdamMi02,off_pct,67%,,,,,
player,201209090den,pit,AdamMi02,defense,0,,,,,
player,201209090den,pit,AdamMi02,def_pct,0%,,,,,
player,201209090den,pit,AdamMi02,special_teams,3,,,,,
player,201209090den,pit,AdamMi02,st_pct,14%,,,,,
player,201209090den,pit,DwyeJo00,pos,RB,,,,,
player,201209090den,pit,DwyeJo00,offense,39,,,,,
player,201209090den,pit,DwyeJo00,off_pct,51%,,,,,
player,201209090den,pit,DwyeJo00,defense,0,,,,,
player,201209090den,pit,DwyeJo00,def_pct,0%,,,,,
player,201209090den,pit,DwyeJo00,special_teams,6,,,,,
player,201209090den,pit,DwyeJo00,st_pct,27%,,,,,
player,201209090den,pit,GilbMa00,pos,T,,,,,
player,201209090den,pit,GilbMa00,offense,25,,,,,
player,201209090den,pit,GilbMa00,off_pct,33%,,,,,
player,201209090den,pit,GilbMa00,defense,0,,,,,
player,201209090den,pit,GilbMa00,def_pct,0%,,,,,
player,201209090den,pit,GilbMa00,special_teams,1,,,,,
player,201209090den,pit,GilbMa00,st_pct,5%,,,,,
player,201209090den,pit,RedmIs20,pos,RB,,,,,
