game,2012,6,20121014,201210140mia,ram,"St. Louis Rams",14,mia,"Miami Dolphins",17
player,201210140mia,mia,TrusJa99,qb_hits,0,,,,,
player,201210140mia,mia,TrusJa99,fumbles_rec,0,,,,,
player,201210140mia,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201210140mia,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201210140mia,mia,TrusJa99,fumbles_forced,0,,,,,
player,201210140mia,mia,ThigMa00,def_int,0,,,,,
player,201210140mia,mia,ThigMa00,def_int_yds,0,,,,,
player,201210140mia,mia,ThigMa00,def_int_td,0,,,,,
player,201210140mia,mia,ThigMa00,def_int_long,0,,,,,
player,201210140mia,mia,ThigMa00,pass_defended,0,,,,,
player,201210140mia,mia,ThigMa00,sacks,0.0,,,,,
player,201210140mia,mia,ThigMa00,tackles_combined,0,,,,,
player,201210140mia,mia,ThigMa00,tackles_solo,0,,,,,
player,201210140mia,mia,ThigMa00,tackles_assists,0,,,,,
player,201210140mia,mia,ThigMa00,tackles_loss,0,,,,,
player,201210140mia,mia,ThigMa00,qb_hits,0,,,,,
player,201210140mia,mia,ThigMa00,fumbles_rec,1,,,,,
player,201210140mia,mia,ThigMa00,fumbles_rec_yds,0,,,,,
player,201210140mia,mia,ThigMa00,fumbles_rec_td,0,,,,,
player,201210140mia,mia,ThigMa00,fumbles_forced,0,,,,,
player,201210140mia,ram,JenkJa03,kick_ret,0,,,,,
player,201210140mia,ram,JenkJa03,kick_ret_yds,0,,,,,
player,201210140mia,ram,JenkJa03,kick_ret_yds_per_ret,,,,,,
player,201210140mia,ram,JenkJa03,kick_ret_td,0,,,,,
player,201210140mia,ram,JenkJa03,kick_ret_long,0,,,,,
player,201210140mia,ram,JenkJa03,punt_ret,6,,,,,
player,201210140mia,ram,JenkJa03,punt_ret_yds,21,,,,,
player,201210140mia,ram,JenkJa03,punt_ret_yds_per_ret,3.5,,,,,
player,201210140mia,ram,JenkJa03,punt_ret_td,0,,,,,
player,201210140mia,ram,JenkJa03,punt_ret_long,14,,,,,
player,201210140mia,ram,GiveCh00,kick_ret,1,,,,,
player,201210140mia,ram,GiveCh00,kick_ret_yds,20,,,,,
player,201210140mia,ram,GiveCh00,kick_ret_yds_per_ret,20.0,,,,,
player,201210140mia,ram,GiveCh00,kick_ret_td,0,,,,,
player,201210140mia,ram,GiveCh00,kick_ret_long,20,,,,,
player,201210140mia,ram,GiveCh00,punt_ret,0,,,,,
player,201210140mia,ram,GiveCh00,punt_ret_yds,0,,,,,
player,201210140mia,ram,GiveCh00,punt_ret_yds_per_ret,,,,,,
player,201210140mia,ram,GiveCh00,punt_ret_td,0,,,,,
player,201210140mia,ram,GiveCh00,punt_ret_long,0,,,,,
player,201210140mia,ram,MillBr01,kick_ret,1,,,,,
player,201210140mia,ram,MillBr01,kick_ret_yds,13,,,,,
player,201210140mia,ram,MillBr01,kick_ret_yds_per_ret,13.0,,,,,
player,201210140mia,ram,MillBr01,kick_ret_td,0,,,,,
player,201210140mia,ram,MillBr01,kick_ret_long,13,,,,,
player,201210140mia,ram,MillBr01,punt_ret,0,,,,,
player,201210140mia,ram,MillBr01,punt_ret_yds,0,,,,,
player,201210140mia,ram,MillBr01,punt_ret_yds_per_ret,,,,,,
player,201210140mia,ram,MillBr01,punt_ret_td,0,,,,,
player,201210140mia,ram,MillBr01,punt_ret_long,0,,,,,
player,201210140mia,mia,ThigMa00,kick_ret,2,,,,,
player,201210140mia,mia,ThigMa00,kick_ret_yds,69,,,,,
player,201210140mia,mia,ThigMa00,kick_ret_yds_per_ret,34.5,,,,,
player,201210140mia,mia,ThigMa00,kick_ret_td,0,,,,,
player,201210140mia,mia,ThigMa00,kick_ret_long,44,,,,,
player,201210140mia,mia,ThigMa00,punt_ret,0,,,,,
player,201210140mia,mia,ThigMa00,punt_ret_yds,0,,,,,
player,201210140mia,mia,ThigMa00,punt_ret_yds_per_ret,,,,,,
player,201210140mia,mia,ThigMa00,punt_ret_td,0,,,,,
player,201210140mia,mia,ThigMa00,punt_ret_long,0,,,,,
player,201210140mia,ram,HekkJo00,xpm,,,,,,
player,201210140mia,ram,HekkJo00,xpa,,,,,,
player,201210140mia,ram,HekkJo00,fgm,,,,,,
player,201210140mia,ram,HekkJo00,fga,,,,,,
player,201210140mia,ram,HekkJo00,punt,3,,,,,
player,201210140mia,ram,HekkJo00,punt_yds,135,,,,,
player,201210140mia,ram,HekkJo00,punt_yds_per_punt,45.0,,,,,
player,201210140mia,ram,HekkJo00,punt_long,56,,,,,
player,201210140mia,ram,ZuerGr00,xpm,,,,,,
player,201210140mia,ram,ZuerGr00,xpa,,,,,,
player,201210140mia,ram,ZuerGr00,fgm,2,,,,,
player,201210140mia,ram,ZuerGr00,fga,5,,,,,
player,201210140mia,ram,ZuerGr00,punt,0,,,,,
player,201210140mia,ram,ZuerGr00,punt_yds,0,,,,,
player,201210140mia,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201210140mia,ram,ZuerGr00,punt_long,0,,,,,
player,201210140mia,mia,CarpDa44,xpm,2,,,,,
player,201210140mia,mia,CarpDa44,xpa,2,,,,,
player,201210140mia,mia,CarpDa44,fgm,1,,,,,
player,201210140mia,mia,CarpDa44,fga,1,,,,,
player,201210140mia,mia,CarpDa44,punt,0,,,,,
player,201210140mia,mia,CarpDa44,punt_yds,0,,,,,
player,201210140mia,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201210140mia,mia,CarpDa44,punt_long,0,,,,,
player,201210140mia,mia,FielBr20,xpm,,,,,,
player,201210140mia,mia,FielBr20,xpa,,,,,,
player,201210140mia,mia,FielBr20,fgm,,,,,,
player,201210140mia,mia,FielBr20,fga,,,,,,
player,201210140mia,mia,FielBr20,punt,6,,,,,
player,201210140mia,mia,FielBr20,punt_yds,323,,,,,
player,201210140mia,mia,FielBr20,punt_yds_per_punt,53.8,,,,,
player,201210140mia,mia,FielBr20,punt_long,63,,,,,
player,201210140mia,mia,MartJo01,pos,T,,,,,
player,201210140mia,mia,MartJo01,offense,54,,,,,
player,201210140mia,mia,MartJo01,off_pct,100%,,,,,
player,201210140mia,mia,MartJo01,defense,0,,,,,
player,201210140mia,mia,MartJo01,def_pct,0%,,,,,
player,201210140mia,mia,MartJo01,special_teams,3,,,,,
player,201210140mia,mia,MartJo01,st_pct,11%,,,,,
player,201210140mia,mia,IncoRi20,pos,G,,,,,
player,201210140mia,mia,IncoRi20,offense,54,,,,,
player,201210140mia,mia,IncoRi20,off_pct,100%,,,,,
player,201210140mia,mia,IncoRi20,defense,0,,,,,
player,201210140mia,mia,IncoRi20,def_pct,0%,,,,,
player,201210140mia,mia,IncoRi20,special_teams,3,,,,,
player,201210140mia,mia,IncoRi20,st_pct,11%,,,,,
player,201210140mia,mia,JerrJo20,pos,G,,,,,
player,201210140mia,mia,JerrJo20,offense,54,,,,,
player,201210140mia,mia,JerrJo20,off_pct,100%,,,,,
player,201210140mia,mia,JerrJo20,defense,0,,,,,
player,201210140mia,mia,JerrJo20,def_pct,0%,,,,,
player,201210140mia,mia,JerrJo20,special_teams,3,,,,,
player,201210140mia,mia,JerrJo20,st_pct,11%,,,,,
player,201210140mia,mia,TannRy00,pos,QB,,,,,
player,201210140mia,mia,TannRy00,offense,54,,,,,
player,201210140mia,mia,TannRy00,off_pct,100%,,,,,
player,201210140mia,mia,TannRy00,defense,0,,,,,
player,201210140mia,mia,TannRy00,def_pct,0%,,,,,
player,201210140mia,mia,TannRy00,special_teams,0,,,,,
player,201210140mia,mia,TannRy00,st_pct,0%,,,,,
player,201210140mia,mia,LongJa20,pos,T,,,,,
player,201210140mia,mia,LongJa20,offense,54,,,,,
player,201210140mia,mia,LongJa20,off_pct,100%,,,,,
player,201210140mia,mia,LongJa20,defense,0,,,,,
player,201210140mia,mia,LongJa20,def_pct,0%,,,,,
player,201210140mia,mia,LongJa20,special_teams,0,,,,,
player,201210140mia,mia,LongJa20,st_pct,0%,,,,,
player,201210140mia,mia,PounMi00,pos,C,,,,,
player,201210140mia,mia,PounMi00,offense,54,,,,,
player,201210140mia,mia,PounMi00,off_pct,100%,,,,,
player,201210140mia,mia,PounMi00,defense,0,,,,,
player,201210140mia,mia,PounMi00,def_pct,0%,,,,,
player,201210140mia,mia,PounMi00,special_teams,0,,,,,
player,201210140mia,mia,PounMi00,st_pct,0%,,,,,
player,201210140mia,mia,BessDa00,pos,WR,,,,,
player,201210140mia,mia,BessDa00,offense,50,,,,,
player,201210140mia,mia,BessDa00,off_pct,93%,,,,,
player,201210140mia,mia,BessDa00,defense,0,,,,,
player,201210140mia,mia,BessDa00,def_pct,0%,,,,,
player,201210140mia,mia,BessDa00,special_teams,3,,,,,
player,201210140mia,mia,BessDa00,st_pct,11%,,,,,
player,201210140mia,mia,BushRe00,pos,RB,,,,,
player,201210140mia,mia,BushRe00,offense,50,,,,,
player,201210140mia,mia,BushRe00,off_pct,93%,,,,,
player,201210140mia,mia,BushRe00,defense,0,,,,,
player,201210140mia,mia,BushRe00,def_pct,0%,,,,,
player,201210140mia,mia,BushRe00,special_teams,0,,,,,
player,201210140mia,mia,BushRe00,st_pct,0%,,,,,
player,201210140mia,mia,HartBr00,pos,WR,,,,,
player,201210140mia,mia,HartBr00,offense,50,,,,,
player,201210140mia,mia,HartBr00,off_pct,93%,,,,,
player,201210140mia,mia,HartBr00,defense,0,,,,,
player,201210140mia,mia,HartBr00,def_pct,0%,,,,,
player,201210140mia,mia,HartBr00,special_teams,0,,,,,
player,201210140mia,mia,HartBr00,st_pct,0%,,,,,
player,201210140mia,mia,FasaAn00,pos,TE,,,,,
player,201210140mia,mia,FasaAn00,offense,49,,,,,
player,201210140mia,mia,FasaAn00,off_pct,91%,,,,,
player,201210140mia,mia,FasaAn00,defense,0,,,,,
player,201210140mia,mia,FasaAn00,def_pct,0%,,,,,
player,201210140mia,mia,FasaAn00,special_teams,0,,,,,
player,201210140mia,mia,FasaAn00,st_pct,0%,,,,,
player,201210140mia,mia,MoorMa02,pos,WR,,,,,
player,201210140mia,mia,MoorMa02,offense,28,,,,,
player,201210140mia,mia,MoorMa02,off_pct,52%,,,,,
player,201210140mia,mia,MoorMa02,defense,0,,,,,
player,201210140mia,mia,MoorMa02,def_pct,0%,,,,,
player,201210140mia,mia,MoorMa02,special_teams,12,,,,,
player,201210140mia,mia,MoorMa02,st_pct,44%,,,,,
player,201210140mia,mia,LaneJo00,pos,FB,,,,,
player,201210140mia,mia,LaneJo00,offense,21,,,,,
player,201210140mia,mia,LaneJo00,off_pct,39%,,,,,
player,201210140mia,mia,LaneJo00,defense,0,,,,,
player,201210140mia,mia,LaneJo00,def_pct,0%,,,,,
player,201210140mia,mia,LaneJo00,special_teams,4,,,,,
player,201210140mia,mia,LaneJo00,st_pct,15%,,,,,
player,201210140mia,mia,ClayCh00,pos,TE,,,,,
player,201210140mia,mia,ClayCh00,offense,12,,,,,
player,201210140mia,mia,ClayCh00,off_pct,22%,,,,,
player,201210140mia,mia,ClayCh00,defense,0,,,,,
player,201210140mia,mia,ClayCh00,def_pct,0%,,,,,
player,201210140mia,mia,ClayCh00,special_teams,1,,,,,
player,201210140mia,mia,ClayCh00,st_pct,4%,,,,,
player,201210140mia,mia,MillLa01,pos,RB,,,,,
player,201210140mia,mia,MillLa01,offense,4,,,,,
player,201210140mia,mia,MillLa01,off_pct,7%,,,,,
player,201210140mia,mia,MillLa01,defense,0,,,,,
player,201210140mia,mia,MillLa01,def_pct,0%,,,,,
player,201210140mia,mia,MillLa01,special_teams,8,,,,,
player,201210140mia,mia,MillLa01,st_pct,30%,,,,,
player,201210140mia,mia,MastJe20,pos,TE,,,,,
player,201210140mia,mia,MastJe20,offense,4,,,,,
player,201210140mia,mia,MastJe20,off_pct,7%,,,,,
player,201210140mia,mia,MastJe20,defense,0,,,,,
player,201210140mia,mia,MastJe20,def_pct,0%,,,,,
player,201210140mia,mia,MastJe20,special_teams,7,,,,,
player,201210140mia,mia,MastJe20,st_pct,26%,,,,,
player,201210140mia,mia,GarnNa20,pos,G,,,,,
player,201210140mia,mia,GarnNa20,offense,1,,,,,
player,201210140mia,mia,GarnNa20,off_pct,2%,,,,,
player,201210140mia,mia,GarnNa20,defense,0,,,,,
player,201210140mia,mia,GarnNa20,def_pct,0%,,,,,
player,201210140mia,mia,GarnNa20,special_teams,7,,,,,
player,201210140mia,mia,GarnNa20,st_pct,26%,,,,,
player,201210140mia,mia,ArmsAn00,pos,WR,,,,,
player,201210140mia,mia,ArmsAn00,offense,1,,,,,
player,201210140mia,mia,ArmsAn00,off_pct,2%,,,,,
player,201210140mia,mia,ArmsAn00,defense,0,,,,,
player,201210140mia,mia,ArmsAn00,def_pct,0%,,,,,
player,201210140mia,mia,ArmsAn00,special_teams,3,,,,,
player,201210140mia,mia,ArmsAn00,st_pct,11%,,,,,
player,201210140mia,mia,ClemCh97,pos,FS,,,,,
player,201210140mia,mia,ClemCh97,offense,0,,,,,
player,201210140mia,mia,ClemCh97,off_pct,0%,,,,,
player,201210140mia,mia,ClemCh97,defense,73,,,,,
player,201210140mia,mia,ClemCh97,def_pct,100%,,,,,
player,201210140mia,mia,ClemCh97,special_teams,15,,,,,
player,201210140mia,mia,ClemCh97,st_pct,56%,,,,,
player,201210140mia,mia,CarrNo00,pos,CB,,,,,
player,201210140mia,mia,CarrNo00,offense,0,,,,,
player,201210140mia,mia,CarrNo00,off_pct,0%,,,,,
player,201210140mia,mia,CarrNo00,defense,73,,,,,
player,201210140mia,mia,CarrNo00,def_pct,100%,,,,,
player,201210140mia,mia,CarrNo00,special_teams,9,,,,,
player,201210140mia,mia,CarrNo00,st_pct,33%,,,,,
player,201210140mia,mia,BurnKe20,pos,LB,,,,,
player,201210140mia,mia,BurnKe20,offense,0,,,,,
player,201210140mia,mia,BurnKe20,off_pct,0%,,,,,
player,201210140mia,mia,BurnKe20,defense,73,,,,,
player,201210140mia,mia,BurnKe20,def_pct,100%,,,,,
player,201210140mia,mia,BurnKe20,special_teams,7,,,,,
player,201210140mia,mia,BurnKe20,st_pct,26%,,,,,
player,201210140mia,mia,SmitSe99,pos,CB,,,,,
player,201210140mia,mia,SmitSe99,offense,0,,,,,
player,201210140mia,mia,SmitSe99,off_pct,0%,,,,,
player,201210140mia,mia,SmitSe99,defense,73,,,,,
player,201210140mia,mia,SmitSe99,def_pct,100%,,,,,
player,201210140mia,mia,SmitSe99,special_teams,2,,,,,
player,201210140mia,mia,SmitSe99,st_pct,7%,,,,,
player,201210140mia,mia,DansKa20,pos,LB,,,,,
player,201210140mia,mia,DansKa20,offense,0,,,,,
player,201210140mia,mia,DansKa20,off_pct,0%,,,,,
player,201210140mia,mia,DansKa20,defense,73,,,,,
player,201210140mia,mia,DansKa20,def_pct,100%,,,,,
player,201210140mia,mia,DansKa20,special_teams,2,,,,,
player,201210140mia,mia,DansKa20,st_pct,7%,,,,,
player,201210140mia,mia,JoneRe99,pos,FS,,,,,
player,201210140mia,mia,JoneRe99,offense,0,,,,,
player,201210140mia,mia,JoneRe99,off_pct,0%,,,,,
player,201210140mia,mia,JoneRe99,defense,72,,,,,
player,201210140mia,mia,JoneRe99,def_pct,99%,,,,,
player,201210140mia,mia,JoneRe99,special_teams,6,,,,,
player,201210140mia,mia,JoneRe99,st_pct,22%,,,,,
player,201210140mia,mia,OdriJa99,pos,DE,,,,,
player,201210140mia,mia,OdriJa99,offense,0,,,,,
player,201210140mia,mia,OdriJa99,off_pct,0%,,,,,
player,201210140mia,mia,OdriJa99,defense,64,,,,,
player,201210140mia,mia,OdriJa99,def_pct,88%,,,,,
player,201210140mia,mia,OdriJa99,special_teams,6,,,,,
player,201210140mia,mia,OdriJa99,st_pct,22%,,,,,
player,201210140mia,mia,WakeCa00,pos,DE,,,,,
player,201210140mia,mia,WakeCa00,offense,0,,,,,
player,201210140mia,mia,WakeCa00,off_pct,0%,,,,,
player,201210140mia,mia,WakeCa00,defense,58,,,,,
player,201210140mia,mia,WakeCa00,def_pct,79%,,,,,
player,201210140mia,mia,WakeCa00,special_teams,2,,,,,
player,201210140mia,mia,WakeCa00,st_pct,7%,,,,,
player,201210140mia,mia,StarRa20,pos,DT,,,,,
player,201210140mia,mia,StarRa20,offense,0,,,,,
player,201210140mia,mia,StarRa20,off_pct,0%,,,,,
player,201210140mia,mia,StarRa20,defense,53,,,,,
player,201210140mia,mia,StarRa20,def_pct,73%,,,,,
player,201210140mia,mia,StarRa20,special_teams,7,,,,,
player,201210140mia,mia,StarRa20,st_pct,26%,,,,,
player,201210140mia,mia,MisiKo99,pos,LB,,,,,
player,201210140mia,mia,MisiKo99,offense,0,,,,,
player,201210140mia,mia,MisiKo99,off_pct,0%,,,,,
player,201210140mia,mia,MisiKo99,defense,46,,,,,
player,201210140mia,mia,MisiKo99,def_pct,63%,,,,,
player,201210140mia,mia,MisiKo99,special_teams,8,,,,,
player,201210140mia,mia,MisiKo99,st_pct,30%,,,,,
player,201210140mia,mia,SoliPa99,pos,DT,,,,,
player,201210140mia,mia,SoliPa99,offense,0,,,,,
player,201210140mia,mia,SoliPa99,off_pct,0%,,,,,
player,201210140mia,mia,SoliPa99,defense,37,,,,,
player,201210140mia,mia,SoliPa99,def_pct,51%,,,,,
player,201210140mia,mia,SoliPa99,special_teams,7,,,,,
player,201210140mia,mia,SoliPa99,st_pct,26%,,,,,
player,201210140mia,mia,WilsJi00,pos,FS,,,,,
player,201210140mia,mia,WilsJi00,offense,0,,,,,
player,201210140mia,mia,WilsJi00,off_pct,0%,,,,,
player,201210140mia,mia,WilsJi00,defense,30,,,,,
player,201210140mia,mia,WilsJi00,def_pct,41%,,,,,
player,201210140mia,mia,WilsJi00,special_teams,24,,,,,
player,201210140mia,mia,WilsJi00,st_pct,89%,,,,,
player,201210140mia,mia,VernOl00,pos,DE,,,,,
player,201210140mia,mia,VernOl00,offense,0,,,,,
player,201210140mia,mia,VernOl00,off_pct,0%,,,,,
player,201210140mia,mia,VernOl00,defense,25,,,,,
player,201210140mia,mia,VernOl00,def_pct,34%,,,,,
player,201210140mia,mia,VernOl00,special_teams,9,,,,,
player,201210140mia,mia,VernOl00,st_pct,33%,,,,,
player,201210140mia,mia,McDaTo20,pos,DT,,,,,
player,201210140mia,mia,McDaTo20,offense,0,,,,,
player,201210140mia,mia,McDaTo20,off_pct,0%,,,,,
player,201210140mia,mia,McDaTo20,defense,20,,,,,
player,201210140mia,mia,McDaTo20,def_pct,27%,,,,,
player,201210140mia,mia,McDaTo20,special_teams,2,,,,,
player,201210140mia,mia,McDaTo20,st_pct,7%,,,,,
player,201210140mia,mia,ShelDe00,pos,DE,,,,,
player,201210140mia,mia,ShelDe00,offense,0,,,,,
player,201210140mia,mia,ShelDe00,off_pct,0%,,,,,
player,201210140mia,mia,ShelDe00,defense,15,,,,,
player,201210140mia,mia,ShelDe00,def_pct,21%,,,,,
player,201210140mia,mia,ShelDe00,special_teams,0,,,,,
player,201210140mia,mia,ShelDe00,st_pct,0%,,,,,
player,201210140mia,mia,RandKh00,pos,DT,,,,,
player,201210140mia,mia,RandKh00,offense,0,,,,,
player,201210140mia,mia,RandKh00,off_pct,0%,,,,,
player,201210140mia,mia,RandKh00,defense,12,,,,,
player,201210140mia,mia,RandKh00,def_pct,16%,,,,,
player,201210140mia,mia,RandKh00,special_teams,1,,,,,
player,201210140mia,mia,RandKh00,st_pct,4%,,,,,
player,201210140mia,mia,TrusJa99,pos,LB,,,,,
player,201210140mia,mia,TrusJa99,offense,0,,,,,
player,201210140mia,mia,TrusJa99,off_pct,0%,,,,,
player,201210140mia,mia,TrusJa99,defense,4,,,,,
player,201210140mia,mia,TrusJa99,def_pct,5%,,,,,
player,201210140mia,mia,TrusJa99,special_teams,25,,,,,
player,201210140mia,mia,TrusJa99,st_pct,93%,,,,,
player,201210140mia,mia,StanR.00,pos,CB,,,,,
player,201210140mia,mia,StanR.00,offense,0,,,,,
player,201210140mia,mia,StanR.00,off_pct,0%,,,,,
player,201210140mia,mia,StanR.00,defense,1,,,,,
player,201210140mia,mia,StanR.00,def_pct,1%,,,,,
player,201210140mia,mia,StanR.00,special_teams,9,,,,,
player,201210140mia,mia,StanR.00,st_pct,33%,,,,,
player,201210140mia,mia,SpitAu99,pos,LB,,,,,
player,201210140mia,mia,SpitAu99,offense,0,,,,,
player,201210140mia,mia,SpitAu99,off_pct,0%,,,,,
player,201210140mia,mia,SpitAu99,defense,0,,,,,
player,201210140mia,mia,SpitAu99,def_pct,0%,,,,,
player,201210140mia,mia,SpitAu99,special_teams,22,,,,,
player,201210140mia,mia,SpitAu99,st_pct,81%,,,,,
player,201210140mia,mia,AmayJo00,pos,SS,,,,,
player,201210140mia,mia,AmayJo00,offense,0,,,,,
player,201210140mia,mia,AmayJo00,off_pct,0%,,,,,
player,201210140mia,mia,AmayJo00,defense,0,,,,,
player,201210140mia,mia,AmayJo00,def_pct,0%,,,,,
player,201210140mia,mia,AmayJo00,special_teams,17,,,,,
player,201210140mia,mia,AmayJo00,st_pct,63%,,,,,
player,201210140mia,mia,FreeJo01,pos,LB,,,,,
player,201210140mia,mia,FreeJo01,offense,0,,,,,
player,201210140mia,mia,FreeJo01,off_pct,0%,,,,,
player,201210140mia,mia,FreeJo01,defense,0,,,,,
player,201210140mia,mia,FreeJo01,def_pct,0%,,,,,
player,201210140mia,mia,FreeJo01,special_teams,17,,,,,
player,201210140mia,mia,FreeJo01,st_pct,63%,,,,,
player,201210140mia,mia,DennJo20,pos,LS,,,,,
player,201210140mia,mia,DennJo20,offense,0,,,,,
player,201210140mia,mia,DennJo20,off_pct,0%,,,,,
player,201210140mia,mia,DennJo20,defense,0,,,,,
player,201210140mia,mia,DennJo20,def_pct,0%,,,,,
player,201210140mia,mia,DennJo20,special_teams,11,,,,,
player,201210140mia,mia,DennJo20,st_pct,41%,,,,,
player,201210140mia,mia,FielBr20,pos,P,,,,,
player,201210140mia,mia,FielBr20,offense,0,,,,,
player,201210140mia,mia,FielBr20,off_pct,0%,,,,,
player,201210140mia,mia,FielBr20,defense,0,,,,,
player,201210140mia,mia,FielBr20,def_pct,0%,,,,,
player,201210140mia,mia,FielBr20,special_teams,11,,,,,
player,201210140mia,mia,FielBr20,st_pct,41%,,,,,
player,201210140mia,mia,ThigMa00,pos,RB,,,,,
player,201210140mia,mia,ThigMa00,offense,0,,,,,
player,201210140mia,mia,ThigMa00,off_pct,0%,,,,,
player,201210140mia,mia,ThigMa00,defense,0,,,,,
player,201210140mia,mia,ThigMa00,def_pct,0%,,,,,
player,201210140mia,mia,ThigMa00,special_teams,8,,,,,
player,201210140mia,mia,ThigMa00,st_pct,30%,,,,,
player,201210140mia,mia,CarpDa44,pos,K,,,,,
player,201210140mia,mia,CarpDa44,offense,0,,,,,
player,201210140mia,mia,CarpDa44,off_pct,0%,,,,,
player,201210140mia,mia,CarpDa44,defense,0,,,,,
player,201210140mia,mia,CarpDa44,def_pct,0%,,,,,
player,201210140mia,mia,CarpDa44,special_teams,7,,,,,
player,201210140mia,mia,CarpDa44,st_pct,26%,,,,,
player,201210140mia,mia,PresDe00,pos,DB,,,,,
player,201210140mia,mia,PresDe00,offense,0,,,,,
player,201210140mia,mia,PresDe00,off_pct,0%,,,,,
player,201210140mia,mia,PresDe00,defense,0,,,,,
player,201210140mia,mia,PresDe00,def_pct,0%,,,,,
player,201210140mia,mia,PresDe00,special_teams,5,,,,,
player,201210140mia,mia,PresDe00,st_pct,19%,,,,,
player,201210140mia,mia,SamuJo00,pos,G,,,,,
player,201210140mia,mia,SamuJo00,offense,0,,,,,
player,201210140mia,mia,SamuJo00,off_pct,0%,,,,,
player,201210140mia,mia,SamuJo00,defense,0,,,,,
player,201210140mia,mia,SamuJo00,def_pct,0%,,,,,
player,201210140mia,mia,SamuJo00,special_teams,3,,,,,
player,201210140mia,mia,SamuJo00,st_pct,11%,,,,,
player,201210140mia,mia,KaddJo00,pos,LB,,,,,
player,201210140mia,mia,KaddJo00,offense,0,,,,,
player,201210140mia,mia,KaddJo00,off_pct,0%,,,,,
player,201210140mia,mia,KaddJo00,defense,0,,,,,
player,201210140mia,mia,KaddJo00,def_pct,0%,,,,,
player,201210140mia,mia,KaddJo00,special_teams,1,,,,,
player,201210140mia,mia,KaddJo00,st_pct,4%,,,,,
player,201210140mia,ram,HuntWa20,pos,T,,,,,
player,201210140mia,ram,HuntWa20,offense,73,,,,,
player,201210140mia,ram,HuntWa20,off_pct,100%,,,,,
player,201210140mia,ram,HuntWa20,defense,0,,,,,
player,201210140mia,ram,HuntWa20,def_pct,0%,,,,,
player,201210140mia,ram,HuntWa20,special_teams,5,,,,,
player,201210140mia,ram,HuntWa20,st_pct,19%,,,,,
player,201210140mia,ram,OjinQu20,pos,G,,,,,
player,201210140mia,ram,OjinQu20,offense,73,,,,,
player,201210140mia,ram,OjinQu20,off_pct,100%,,,,,
player,201210140mia,ram,OjinQu20,defense,0,,,,,
player,201210140mia,ram,OjinQu20,def_pct,0%,,,,,
player,201210140mia,ram,OjinQu20,special_teams,5,,,,,
player,201210140mia,ram,OjinQu20,st_pct,19%,,,,,
player,201210140mia,ram,DahlHa20,pos,G,,,,,
player,201210140mia,ram,DahlHa20,offense,73,,,,,
player,201210140mia,ram,DahlHa20,off_pct,100%,,,,,
player,201210140mia,ram,DahlHa20,defense,0,,,,,
player,201210140mia,ram,DahlHa20,def_pct,0%,,,,,
player,201210140mia,ram,DahlHa20,special_teams,5,,,,,
player,201210140mia,ram,DahlHa20,st_pct,19%,,,,,
player,201210140mia,ram,RichBa20,pos,T,,,,,
player,201210140mia,ram,RichBa20,offense,73,,,,,
player,201210140mia,ram,RichBa20,off_pct,100%,,,,,
player,201210140mia,ram,RichBa20,defense,0,,,,,
player,201210140mia,ram,RichBa20,def_pct,0%,,,,,
player,201210140mia,ram,RichBa20,special_teams,5,,,,,
player,201210140mia,ram,RichBa20,st_pct,19%,,,,,
player,201210140mia,ram,TurnRo22,pos,C,,,,,
player,201210140mia,ram,TurnRo22,offense,73,,,,,
player,201210140mia,ram,TurnRo22,off_pct,100%,,,,,
player,201210140mia,ram,TurnRo22,defense,0,,,,,
player,201210140mia,ram,TurnRo22,def_pct,0%,,,,,
player,201210140mia,ram,TurnRo22,special_teams,0,,,,,
player,201210140mia,ram,TurnRo22,st_pct,0%,,,,,
player,201210140mia,ram,BradSa00,pos,QB,,,,,
player,201210140mia,ram,BradSa00,offense,73,,,,,
player,201210140mia,ram,BradSa00,off_pct,100%,,,,,
player,201210140mia,ram,BradSa00,defense,0,,,,,
player,201210140mia,ram,BradSa00,def_pct,0%,,,,,
player,201210140mia,ram,BradSa00,special_teams,0,,,,,
player,201210140mia,ram,BradSa00,st_pct,0%,,,,,
player,201210140mia,ram,KendLa00,pos,TE,,,,,
player,201210140mia,ram,KendLa00,offense,62,,,,,
player,201210140mia,ram,KendLa00,off_pct,85%,,,,,
player,201210140mia,ram,KendLa00,defense,0,,,,,
player,201210140mia,ram,KendLa00,def_pct,0%,,,,,
player,201210140mia,ram,KendLa00,special_teams,8,,,,,
player,201210140mia,ram,KendLa00,st_pct,30%,,,,,
player,201210140mia,ram,GiveCh00,pos,WR,,,,,
player,201210140mia,ram,GiveCh00,offense,61,,,,,
player,201210140mia,ram,GiveCh00,off_pct,84%,,,,,
player,201210140mia,ram,GiveCh00,defense,0,,,,,
player,201210140mia,ram,GiveCh00,def_pct,0%,,,,,
player,201210140mia,ram,GiveCh00,special_teams,4,,,,,
player,201210140mia,ram,GiveCh00,st_pct,15%,,,,,
player,201210140mia,ram,GibsBr00,pos,WR,,,,,
player,201210140mia,ram,GibsBr00,offense,47,,,,,
player,201210140mia,ram,GibsBr00,off_pct,64%,,,,,
player,201210140mia,ram,GibsBr00,defense,0,,,,,
