game,2012,1,20120910,201209100rai,sdg,"San Diego Chargers",22,rai,"Oakland Raiders",14
player,201209100rai,rai,GoodMi00,rush_att,2,,,,,
player,201209100rai,rai,GoodMi00,rush_yds,13,,,,,
player,201209100rai,rai,GoodMi00,rush_td,0,,,,,
player,201209100rai,rai,GoodMi00,rush_long,11,,,,,
player,201209100rai,rai,GoodMi00,targets,0,,,,,
player,201209100rai,rai,GoodMi00,rec,0,,,,,
player,201209100rai,rai,GoodMi00,rec_yds,0,,,,,
player,201209100rai,rai,GoodMi00,rec_td,0,,,,,
player,201209100rai,rai,GoodMi00,rec_long,0,,,,,
player,201209100rai,rai,GoodMi00,fumbles,0,,,,,
player,201209100rai,rai,GoodMi00,fumbles_lost,0,,,,,
player,201209100rai,rai,MyerBr00,pass_cmp,0,,,,,
player,201209100rai,rai,MyerBr00,pass_att,0,,,,,
player,201209100rai,rai,MyerBr00,pass_yds,0,,,,,
player,201209100rai,rai,MyerBr00,pass_td,0,,,,,
player,201209100rai,rai,MyerBr00,pass_int,0,,,,,
player,201209100rai,rai,MyerBr00,pass_sacked,,,,,,
player,201209100rai,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201209100rai,rai,MyerBr00,pass_long,0,,,,,
player,201209100rai,rai,MyerBr00,pass_rating,,,,,,
player,201209100rai,rai,MyerBr00,rush_att,0,,,,,
player,201209100rai,rai,MyerBr00,rush_yds,0,,,,,
player,201209100rai,rai,MyerBr00,rush_td,0,,,,,
player,201209100rai,rai,MyerBr00,rush_long,0,,,,,
player,201209100rai,rai,MyerBr00,targets,5,,,,,
player,201209100rai,rai,MyerBr00,rec,5,,,,,
player,201209100rai,rai,MyerBr00,rec_yds,65,,,,,
player,201209100rai,rai,MyerBr00,rec_td,0,,,,,
player,201209100rai,rai,MyerBr00,rec_long,26,,,,,
player,201209100rai,rai,MyerBr00,fumbles,0,,,,,
player,201209100rai,rai,MyerBr00,fumbles_lost,0,,,,,
player,201209100rai,rai,HagaDe00,pass_cmp,0,,,,,
player,201209100rai,rai,HagaDe00,pass_att,0,,,,,
player,201209100rai,rai,HagaDe00,pass_yds,0,,,,,
player,201209100rai,rai,HagaDe00,pass_td,0,,,,,
player,201209100rai,rai,HagaDe00,pass_int,0,,,,,
player,201209100rai,rai,HagaDe00,pass_sacked,,,,,,
player,201209100rai,rai,HagaDe00,pass_sacked_yds,0,,,,,
player,201209100rai,rai,HagaDe00,pass_long,0,,,,,
player,201209100rai,rai,HagaDe00,pass_rating,,,,,,
player,201209100rai,rai,HagaDe00,rush_att,0,,,,,
player,201209100rai,rai,HagaDe00,rush_yds,0,,,,,
player,201209100rai,rai,HagaDe00,rush_td,0,,,,,
player,201209100rai,rai,HagaDe00,rush_long,0,,,,,
player,201209100rai,rai,HagaDe00,targets,5,,,,,
player,201209100rai,rai,HagaDe00,rec,4,,,,,
player,201209100rai,rai,HagaDe00,rec_yds,44,,,,,
player,201209100rai,rai,HagaDe00,rec_td,0,,,,,
player,201209100rai,rai,HagaDe00,rec_long,17,,,,,
player,201209100rai,rai,HagaDe00,fumbles,0,,,,,
player,201209100rai,rai,HagaDe00,fumbles_lost,0,,,,,
player,201209100rai,rai,HeywDa00,pass_cmp,0,,,,,
player,201209100rai,rai,HeywDa00,pass_att,0,,,,,
player,201209100rai,rai,HeywDa00,pass_yds,0,,,,,
player,201209100rai,rai,HeywDa00,pass_td,0,,,,,
player,201209100rai,rai,HeywDa00,pass_int,0,,,,,
player,201209100rai,rai,HeywDa00,pass_sacked,,,,,,
player,201209100rai,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201209100rai,rai,HeywDa00,pass_long,0,,,,,
player,201209100rai,rai,HeywDa00,pass_rating,,,,,,
player,201209100rai,rai,HeywDa00,rush_att,0,,,,,
player,201209100rai,rai,HeywDa00,rush_yds,0,,,,,
player,201209100rai,rai,HeywDa00,rush_td,0,,,,,
player,201209100rai,rai,HeywDa00,rush_long,0,,,,,
player,201209100rai,rai,HeywDa00,targets,5,,,,,
player,201209100rai,rai,HeywDa00,rec,3,,,,,
player,201209100rai,rai,HeywDa00,rec_yds,43,,,,,
player,201209100rai,rai,HeywDa00,rec_td,0,,,,,
player,201209100rai,rai,HeywDa00,rec_long,21,,,,,
player,201209100rai,rai,HeywDa00,fumbles,0,,,,,
player,201209100rai,rai,HeywDa00,fumbles_lost,0,,,,,
player,201209100rai,rai,StreRo00,pass_cmp,0,,,,,
player,201209100rai,rai,StreRo00,pass_att,0,,,,,
player,201209100rai,rai,StreRo00,pass_yds,0,,,,,
player,201209100rai,rai,StreRo00,pass_td,0,,,,,
player,201209100rai,rai,StreRo00,pass_int,0,,,,,
player,201209100rai,rai,StreRo00,pass_sacked,,,,,,
player,201209100rai,rai,StreRo00,pass_sacked_yds,0,,,,,
player,201209100rai,rai,StreRo00,pass_long,0,,,,,
player,201209100rai,rai,StreRo00,pass_rating,,,,,,
player,201209100rai,rai,StreRo00,rush_att,0,,,,,
player,201209100rai,rai,StreRo00,rush_yds,0,,,,,
player,201209100rai,rai,StreRo00,rush_td,0,,,,,
player,201209100rai,rai,StreRo00,rush_long,0,,,,,
player,201209100rai,rai,StreRo00,targets,10,,,,,
player,201209100rai,rai,StreRo00,rec,4,,,,,
player,201209100rai,rai,StreRo00,rec_yds,27,,,,,
player,201209100rai,rai,StreRo00,rec_td,1,,,,,
player,201209100rai,rai,StreRo00,rec_long,13,,,,,
player,201209100rai,rai,StreRo00,fumbles,1,,,,,
player,201209100rai,rai,StreRo00,fumbles_lost,1,,,,,
player,201209100rai,rai,ReecMa00,pass_cmp,0,,,,,
player,201209100rai,rai,ReecMa00,pass_att,0,,,,,
player,201209100rai,rai,ReecMa00,pass_yds,0,,,,,
player,201209100rai,rai,ReecMa00,pass_td,0,,,,,
player,201209100rai,rai,ReecMa00,pass_int,0,,,,,
player,201209100rai,rai,ReecMa00,pass_sacked,,,,,,
player,201209100rai,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201209100rai,rai,ReecMa00,pass_long,0,,,,,
player,201209100rai,rai,ReecMa00,pass_rating,,,,,,
player,201209100rai,rai,ReecMa00,rush_att,1,,,,,
player,201209100rai,rai,ReecMa00,rush_yds,0,,,,,
player,201209100rai,rai,ReecMa00,rush_td,0,,,,,
player,201209100rai,rai,ReecMa00,rush_long,0,,,,,
player,201209100rai,rai,ReecMa00,targets,2,,,,,
player,201209100rai,rai,ReecMa00,rec,2,,,,,
player,201209100rai,rai,ReecMa00,rec_yds,20,,,,,
player,201209100rai,rai,ReecMa00,rec_td,0,,,,,
player,201209100rai,rai,ReecMa00,rec_long,15,,,,,
player,201209100rai,rai,ReecMa00,fumbles,1,,,,,
player,201209100rai,rai,ReecMa00,fumbles_lost,0,,,,,
player,201209100rai,rai,AusbDa00,pass_cmp,0,,,,,
player,201209100rai,rai,AusbDa00,pass_att,0,,,,,
player,201209100rai,rai,AusbDa00,pass_yds,0,,,,,
player,201209100rai,rai,AusbDa00,pass_td,0,,,,,
player,201209100rai,rai,AusbDa00,pass_int,0,,,,,
player,201209100rai,rai,AusbDa00,pass_sacked,,,,,,
player,201209100rai,rai,AusbDa00,pass_sacked_yds,0,,,,,
player,201209100rai,rai,AusbDa00,pass_long,0,,,,,
player,201209100rai,rai,AusbDa00,pass_rating,,,,,,
player,201209100rai,rai,AusbDa00,rush_att,0,,,,,
player,201209100rai,rai,AusbDa00,rush_yds,0,,,,,
player,201209100rai,rai,AusbDa00,rush_td,0,,,,,
player,201209100rai,rai,AusbDa00,rush_long,0,,,,,
player,201209100rai,rai,AusbDa00,targets,1,,,,,
player,201209100rai,rai,AusbDa00,rec,1,,,,,
player,201209100rai,rai,AusbDa00,rec_yds,12,,,,,
player,201209100rai,rai,AusbDa00,rec_td,0,,,,,
player,201209100rai,rai,AusbDa00,rec_long,12,,,,,
player,201209100rai,rai,AusbDa00,fumbles,0,,,,,
player,201209100rai,rai,AusbDa00,fumbles_lost,0,,,,,
player,201209100rai,rai,LechSh20,pass_cmp,0,,,,,
player,201209100rai,rai,LechSh20,pass_att,0,,,,,
player,201209100rai,rai,LechSh20,pass_yds,0,,,,,
player,201209100rai,rai,LechSh20,pass_td,0,,,,,
player,201209100rai,rai,LechSh20,pass_int,0,,,,,
player,201209100rai,rai,LechSh20,pass_sacked,,,,,,
player,201209100rai,rai,LechSh20,pass_sacked_yds,0,,,,,
player,201209100rai,rai,LechSh20,pass_long,0,,,,,
player,201209100rai,rai,LechSh20,pass_rating,,,,,,
player,201209100rai,rai,LechSh20,rush_att,2,,,,,
player,201209100rai,rai,LechSh20,rush_yds,0,,,,,
player,201209100rai,rai,LechSh20,rush_td,0,,,,,
player,201209100rai,rai,LechSh20,rush_long,0,,,,,
player,201209100rai,rai,LechSh20,targets,0,,,,,
player,201209100rai,rai,LechSh20,rec,0,,,,,
player,201209100rai,rai,LechSh20,rec_yds,0,,,,,
player,201209100rai,rai,LechSh20,rec_td,0,,,,,
player,201209100rai,rai,LechSh20,rec_long,0,,,,,
player,201209100rai,rai,LechSh20,fumbles,0,,,,,
player,201209100rai,rai,LechSh20,fumbles_lost,0,,,,,
player,201209100rai,sdg,PhilSh20,def_int,0,,,,,
player,201209100rai,sdg,PhilSh20,def_int_yds,0,,,,,
player,201209100rai,sdg,PhilSh20,def_int_td,0,,,,,
player,201209100rai,sdg,PhilSh20,def_int_long,0,,,,,
player,201209100rai,sdg,PhilSh20,pass_defended,0,,,,,
player,201209100rai,sdg,PhilSh20,sacks,2.5,,,,,
player,201209100rai,sdg,PhilSh20,tackles_combined,3,,,,,
player,201209100rai,sdg,PhilSh20,tackles_solo,2,,,,,
player,201209100rai,sdg,PhilSh20,tackles_assists,1,,,,,
player,201209100rai,sdg,PhilSh20,tackles_loss,2,,,,,
player,201209100rai,sdg,PhilSh20,qb_hits,3,,,,,
player,201209100rai,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201209100rai,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201209100rai,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201209100rai,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201209100rai,sdg,ButlDo99,def_int,0,,,,,
player,201209100rai,sdg,ButlDo99,def_int_yds,0,,,,,
player,201209100rai,sdg,ButlDo99,def_int_td,0,,,,,
player,201209100rai,sdg,ButlDo99,def_int_long,0,,,,,
player,201209100rai,sdg,ButlDo99,pass_defended,0,,,,,
player,201209100rai,sdg,ButlDo99,sacks,0.5,,,,,
player,201209100rai,sdg,ButlDo99,tackles_combined,8,,,,,
player,201209100rai,sdg,ButlDo99,tackles_solo,6,,,,,
player,201209100rai,sdg,ButlDo99,tackles_assists,2,,,,,
player,201209100rai,sdg,ButlDo99,tackles_loss,1,,,,,
player,201209100rai,sdg,ButlDo99,qb_hits,1,,,,,
player,201209100rai,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201209100rai,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201209100rai,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201209100rai,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201209100rai,sdg,BigbAt20,def_int,0,,,,,
player,201209100rai,sdg,BigbAt20,def_int_yds,0,,,,,
player,201209100rai,sdg,BigbAt20,def_int_td,0,,,,,
player,201209100rai,sdg,BigbAt20,def_int_long,0,,,,,
player,201209100rai,sdg,BigbAt20,pass_defended,1,,,,,
player,201209100rai,sdg,BigbAt20,sacks,0.0,,,,,
player,201209100rai,sdg,BigbAt20,tackles_combined,8,,,,,
player,201209100rai,sdg,BigbAt20,tackles_solo,7,,,,,
player,201209100rai,sdg,BigbAt20,tackles_assists,1,,,,,
player,201209100rai,sdg,BigbAt20,tackles_loss,2,,,,,
player,201209100rai,sdg,BigbAt20,qb_hits,0,,,,,
player,201209100rai,sdg,BigbAt20,fumbles_rec,0,,,,,
player,201209100rai,sdg,BigbAt20,fumbles_rec_yds,0,,,,,
player,201209100rai,sdg,BigbAt20,fumbles_rec_td,0,,,,,
