game,2012,11,20121119,201211190sfo,chi,"Chicago Bears",7,sfo,"San Francisco 49ers",32
player,201211190sfo,sfo,HaggCl20,qb_hits,0,,,,,
player,201211190sfo,sfo,HaggCl20,fumbles_rec,0,,,,,
player,201211190sfo,sfo,HaggCl20,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,HaggCl20,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,HaggCl20,fumbles_forced,0,,,,,
player,201211190sfo,sfo,WalkHu00,def_int,0,,,,,
player,201211190sfo,sfo,WalkHu00,def_int_yds,0,,,,,
player,201211190sfo,sfo,WalkHu00,def_int_td,0,,,,,
player,201211190sfo,sfo,WalkHu00,def_int_long,0,,,,,
player,201211190sfo,sfo,WalkHu00,pass_defended,0,,,,,
player,201211190sfo,sfo,WalkHu00,sacks,0.0,,,,,
player,201211190sfo,sfo,WalkHu00,tackles_combined,1,,,,,
player,201211190sfo,sfo,WalkHu00,tackles_solo,0,,,,,
player,201211190sfo,sfo,WalkHu00,tackles_assists,1,,,,,
player,201211190sfo,sfo,WalkHu00,tackles_loss,0,,,,,
player,201211190sfo,sfo,WalkHu00,qb_hits,0,,,,,
player,201211190sfo,sfo,WalkHu00,fumbles_rec,0,,,,,
player,201211190sfo,sfo,WalkHu00,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,WalkHu00,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,WalkHu00,fumbles_forced,0,,,,,
player,201211190sfo,chi,HestDe99,kick_ret,5,,,,,
player,201211190sfo,chi,HestDe99,kick_ret_yds,126,,,,,
player,201211190sfo,chi,HestDe99,kick_ret_yds_per_ret,25.2,,,,,
player,201211190sfo,chi,HestDe99,kick_ret_td,0,,,,,
player,201211190sfo,chi,HestDe99,kick_ret_long,30,,,,,
player,201211190sfo,chi,HestDe99,punt_ret,3,,,,,
player,201211190sfo,chi,HestDe99,punt_ret_yds,-1,,,,,
player,201211190sfo,chi,HestDe99,punt_ret_yds_per_ret,-0.3,,,,,
player,201211190sfo,chi,HestDe99,punt_ret_td,0,,,,,
player,201211190sfo,chi,HestDe99,punt_ret_long,4,,,,,
player,201211190sfo,sfo,GinnTe00,kick_ret,3,,,,,
player,201211190sfo,sfo,GinnTe00,kick_ret_yds,63,,,,,
player,201211190sfo,sfo,GinnTe00,kick_ret_yds_per_ret,21.0,,,,,
player,201211190sfo,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201211190sfo,sfo,GinnTe00,kick_ret_long,23,,,,,
player,201211190sfo,sfo,GinnTe00,punt_ret,4,,,,,
player,201211190sfo,sfo,GinnTe00,punt_ret_yds,19,,,,,
player,201211190sfo,sfo,GinnTe00,punt_ret_yds_per_ret,4.8,,,,,
player,201211190sfo,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201211190sfo,sfo,GinnTe00,punt_ret_long,12,,,,,
player,201211190sfo,chi,gouldrob01,xpm,1,,,,,
player,201211190sfo,chi,gouldrob01,xpa,1,,,,,
player,201211190sfo,chi,gouldrob01,fgm,,,,,,
player,201211190sfo,chi,gouldrob01,fga,,,,,,
player,201211190sfo,chi,gouldrob01,punt,0,,,,,
player,201211190sfo,chi,gouldrob01,punt_yds,0,,,,,
player,201211190sfo,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201211190sfo,chi,gouldrob01,punt_long,0,,,,,
player,201211190sfo,chi,PodlAd20,xpm,,,,,,
player,201211190sfo,chi,PodlAd20,xpa,,,,,,
player,201211190sfo,chi,PodlAd20,fgm,,,,,,
player,201211190sfo,chi,PodlAd20,fga,,,,,,
player,201211190sfo,chi,PodlAd20,punt,5,,,,,
player,201211190sfo,chi,PodlAd20,punt_yds,234,,,,,
player,201211190sfo,chi,PodlAd20,punt_yds_per_punt,46.8,,,,,
player,201211190sfo,chi,PodlAd20,punt_long,53,,,,,
player,201211190sfo,sfo,akersdav01,xpm,3,,,,,
player,201211190sfo,sfo,akersdav01,xpa,3,,,,,
player,201211190sfo,sfo,akersdav01,fgm,3,,,,,
player,201211190sfo,sfo,akersdav01,fga,3,,,,,
player,201211190sfo,sfo,akersdav01,punt,0,,,,,
player,201211190sfo,sfo,akersdav01,punt_yds,0,,,,,
player,201211190sfo,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201211190sfo,sfo,akersdav01,punt_long,0,,,,,
player,201211190sfo,sfo,LeexAn20,xpm,,,,,,
player,201211190sfo,sfo,LeexAn20,xpa,,,,,,
player,201211190sfo,sfo,LeexAn20,fgm,,,,,,
player,201211190sfo,sfo,LeexAn20,fga,,,,,,
player,201211190sfo,sfo,LeexAn20,punt,4,,,,,
player,201211190sfo,sfo,LeexAn20,punt_yds,188,,,,,
player,201211190sfo,sfo,LeexAn20,punt_yds_per_punt,47.0,,,,,
player,201211190sfo,sfo,LeexAn20,punt_long,54,,,,,
player,201211190sfo,sfo,DaviAn27,pos,T,,,,,
player,201211190sfo,sfo,DaviAn27,offense,55,,,,,
player,201211190sfo,sfo,DaviAn27,off_pct,100%,,,,,
player,201211190sfo,sfo,DaviAn27,defense,0,,,,,
player,201211190sfo,sfo,DaviAn27,def_pct,0%,,,,,
player,201211190sfo,sfo,DaviAn27,special_teams,6,,,,,
player,201211190sfo,sfo,DaviAn27,st_pct,23%,,,,,
player,201211190sfo,sfo,IupaMi20,pos,G,,,,,
player,201211190sfo,sfo,IupaMi20,offense,55,,,,,
player,201211190sfo,sfo,IupaMi20,off_pct,100%,,,,,
player,201211190sfo,sfo,IupaMi20,defense,0,,,,,
player,201211190sfo,sfo,IupaMi20,def_pct,0%,,,,,
player,201211190sfo,sfo,IupaMi20,special_teams,6,,,,,
player,201211190sfo,sfo,IupaMi20,st_pct,23%,,,,,
player,201211190sfo,sfo,BoonAl21,pos,G,,,,,
player,201211190sfo,sfo,BoonAl21,offense,55,,,,,
player,201211190sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201211190sfo,sfo,BoonAl21,defense,0,,,,,
player,201211190sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201211190sfo,sfo,BoonAl21,special_teams,6,,,,,
player,201211190sfo,sfo,BoonAl21,st_pct,23%,,,,,
player,201211190sfo,sfo,KaepCo00,pos,QB,,,,,
player,201211190sfo,sfo,KaepCo00,offense,55,,,,,
player,201211190sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201211190sfo,sfo,KaepCo00,defense,0,,,,,
player,201211190sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201211190sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201211190sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201211190sfo,sfo,StalJo20,pos,T,,,,,
player,201211190sfo,sfo,StalJo20,offense,51,,,,,
player,201211190sfo,sfo,StalJo20,off_pct,93%,,,,,
player,201211190sfo,sfo,StalJo20,defense,0,,,,,
player,201211190sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201211190sfo,sfo,StalJo20,special_teams,6,,,,,
player,201211190sfo,sfo,StalJo20,st_pct,23%,,,,,
player,201211190sfo,sfo,GoodJo23,pos,C,,,,,
player,201211190sfo,sfo,GoodJo23,offense,51,,,,,
player,201211190sfo,sfo,GoodJo23,off_pct,93%,,,,,
player,201211190sfo,sfo,GoodJo23,defense,0,,,,,
player,201211190sfo,sfo,GoodJo23,def_pct,0%,,,,,
player,201211190sfo,sfo,GoodJo23,special_teams,0,,,,,
player,201211190sfo,sfo,GoodJo23,st_pct,0%,,,,,
player,201211190sfo,sfo,DaviVe00,pos,TE,,,,,
player,201211190sfo,sfo,DaviVe00,offense,48,,,,,
player,201211190sfo,sfo,DaviVe00,off_pct,87%,,,,,
player,201211190sfo,sfo,DaviVe00,defense,0,,,,,
player,201211190sfo,sfo,DaviVe00,def_pct,0%,,,,,
player,201211190sfo,sfo,DaviVe00,special_teams,0,,,,,
player,201211190sfo,sfo,DaviVe00,st_pct,0%,,,,,
player,201211190sfo,sfo,GoreFr00,pos,RB,,,,,
player,201211190sfo,sfo,GoreFr00,offense,39,,,,,
player,201211190sfo,sfo,GoreFr00,off_pct,71%,,,,,
player,201211190sfo,sfo,GoreFr00,defense,0,,,,,
player,201211190sfo,sfo,GoreFr00,def_pct,0%,,,,,
player,201211190sfo,sfo,GoreFr00,special_teams,0,,,,,
player,201211190sfo,sfo,GoreFr00,st_pct,0%,,,,,
player,201211190sfo,sfo,WalkHu00,pos,TE,,,,,
player,201211190sfo,sfo,WalkHu00,offense,34,,,,,
player,201211190sfo,sfo,WalkHu00,off_pct,62%,,,,,
player,201211190sfo,sfo,WalkHu00,defense,0,,,,,
player,201211190sfo,sfo,WalkHu00,def_pct,0%,,,,,
player,201211190sfo,sfo,WalkHu00,special_teams,9,,,,,
player,201211190sfo,sfo,WalkHu00,st_pct,35%,,,,,
player,201211190sfo,sfo,CrabMi00,pos,WR,,,,,
player,201211190sfo,sfo,CrabMi00,offense,26,,,,,
player,201211190sfo,sfo,CrabMi00,off_pct,47%,,,,,
player,201211190sfo,sfo,CrabMi00,defense,0,,,,,
player,201211190sfo,sfo,CrabMi00,def_pct,0%,,,,,
player,201211190sfo,sfo,CrabMi00,special_teams,0,,,,,
player,201211190sfo,sfo,CrabMi00,st_pct,0%,,,,,
player,201211190sfo,sfo,MillBr02,pos,FB,,,,,
player,201211190sfo,sfo,MillBr02,offense,25,,,,,
player,201211190sfo,sfo,MillBr02,off_pct,45%,,,,,
player,201211190sfo,sfo,MillBr02,defense,0,,,,,
player,201211190sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201211190sfo,sfo,MillBr02,special_teams,19,,,,,
player,201211190sfo,sfo,MillBr02,st_pct,73%,,,,,
player,201211190sfo,sfo,MannMa01,pos,WR,,,,,
player,201211190sfo,sfo,MannMa01,offense,23,,,,,
player,201211190sfo,sfo,MannMa01,off_pct,42%,,,,,
player,201211190sfo,sfo,MannMa01,defense,0,,,,,
player,201211190sfo,sfo,MannMa01,def_pct,0%,,,,,
player,201211190sfo,sfo,MannMa01,special_teams,0,,,,,
player,201211190sfo,sfo,MannMa01,st_pct,0%,,,,,
player,201211190sfo,sfo,WillKy01,pos,WR,,,,,
player,201211190sfo,sfo,WillKy01,offense,22,,,,,
player,201211190sfo,sfo,WillKy01,off_pct,40%,,,,,
player,201211190sfo,sfo,WillKy01,defense,0,,,,,
player,201211190sfo,sfo,WillKy01,def_pct,0%,,,,,
player,201211190sfo,sfo,WillKy01,special_teams,1,,,,,
player,201211190sfo,sfo,WillKy01,st_pct,4%,,,,,
player,201211190sfo,sfo,MossRa00,pos,WR,,,,,
player,201211190sfo,sfo,MossRa00,offense,13,,,,,
player,201211190sfo,sfo,MossRa00,off_pct,24%,,,,,
player,201211190sfo,sfo,MossRa00,defense,0,,,,,
player,201211190sfo,sfo,MossRa00,def_pct,0%,,,,,
player,201211190sfo,sfo,MossRa00,special_teams,0,,,,,
player,201211190sfo,sfo,MossRa00,st_pct,0%,,,,,
player,201211190sfo,sfo,HuntKe00,pos,RB,,,,,
player,201211190sfo,sfo,HuntKe00,offense,11,,,,,
player,201211190sfo,sfo,HuntKe00,off_pct,20%,,,,,
player,201211190sfo,sfo,HuntKe00,defense,0,,,,,
player,201211190sfo,sfo,HuntKe00,def_pct,0%,,,,,
player,201211190sfo,sfo,HuntKe00,special_teams,0,,,,,
player,201211190sfo,sfo,HuntKe00,st_pct,0%,,,,,
player,201211190sfo,sfo,TukuWi00,pos,DT,,,,,
player,201211190sfo,sfo,TukuWi00,offense,9,,,,,
player,201211190sfo,sfo,TukuWi00,off_pct,16%,,,,,
player,201211190sfo,sfo,TukuWi00,defense,7,,,,,
player,201211190sfo,sfo,TukuWi00,def_pct,12%,,,,,
player,201211190sfo,sfo,TukuWi00,special_teams,4,,,,,
player,201211190sfo,sfo,TukuWi00,st_pct,15%,,,,,
player,201211190sfo,sfo,KilgDa00,pos,G,,,,,
player,201211190sfo,sfo,KilgDa00,offense,9,,,,,
player,201211190sfo,sfo,KilgDa00,off_pct,16%,,,,,
player,201211190sfo,sfo,KilgDa00,defense,0,,,,,
player,201211190sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201211190sfo,sfo,KilgDa00,special_teams,6,,,,,
player,201211190sfo,sfo,KilgDa00,st_pct,23%,,,,,
player,201211190sfo,sfo,DaviLe21,pos,G,,,,,
player,201211190sfo,sfo,DaviLe21,offense,9,,,,,
player,201211190sfo,sfo,DaviLe21,off_pct,16%,,,,,
player,201211190sfo,sfo,DaviLe21,defense,0,,,,,
player,201211190sfo,sfo,DaviLe21,def_pct,0%,,,,,
player,201211190sfo,sfo,DaviLe21,special_teams,6,,,,,
player,201211190sfo,sfo,DaviLe21,st_pct,23%,,,,,
player,201211190sfo,sfo,CeleGa00,pos,TE,,,,,
player,201211190sfo,sfo,CeleGa00,offense,8,,,,,
player,201211190sfo,sfo,CeleGa00,off_pct,15%,,,,,
player,201211190sfo,sfo,CeleGa00,defense,0,,,,,
player,201211190sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201211190sfo,sfo,CeleGa00,special_teams,9,,,,,
player,201211190sfo,sfo,CeleGa00,st_pct,35%,,,,,
player,201211190sfo,sfo,DixoAn00,pos,RB,,,,,
player,201211190sfo,sfo,DixoAn00,offense,4,,,,,
player,201211190sfo,sfo,DixoAn00,off_pct,7%,,,,,
player,201211190sfo,sfo,DixoAn00,defense,0,,,,,
player,201211190sfo,sfo,DixoAn00,def_pct,0%,,,,,
player,201211190sfo,sfo,DixoAn00,special_teams,19,,,,,
player,201211190sfo,sfo,DixoAn00,st_pct,73%,,,,,
player,201211190sfo,sfo,GinnTe00,pos,WR,,,,,
player,201211190sfo,sfo,GinnTe00,offense,3,,,,,
player,201211190sfo,sfo,GinnTe00,off_pct,5%,,,,,
player,201211190sfo,sfo,GinnTe00,defense,0,,,,,
player,201211190sfo,sfo,GinnTe00,def_pct,0%,,,,,
player,201211190sfo,sfo,GinnTe00,special_teams,8,,,,,
player,201211190sfo,sfo,GinnTe00,st_pct,31%,,,,,
player,201211190sfo,sfo,BowmNa99,pos,LB,,,,,
player,201211190sfo,sfo,BowmNa99,offense,0,,,,,
player,201211190sfo,sfo,BowmNa99,off_pct,0%,,,,,
player,201211190sfo,sfo,BowmNa99,defense,59,,,,,
player,201211190sfo,sfo,BowmNa99,def_pct,100%,,,,,
player,201211190sfo,sfo,BowmNa99,special_teams,4,,,,,
player,201211190sfo,sfo,BowmNa99,st_pct,15%,,,,,
player,201211190sfo,sfo,WillPa98,pos,LB,,,,,
player,201211190sfo,sfo,WillPa98,offense,0,,,,,
player,201211190sfo,sfo,WillPa98,off_pct,0%,,,,,
player,201211190sfo,sfo,WillPa98,defense,59,,,,,
player,201211190sfo,sfo,WillPa98,def_pct,100%,,,,,
player,201211190sfo,sfo,WillPa98,special_teams,1,,,,,
player,201211190sfo,sfo,WillPa98,st_pct,4%,,,,,
player,201211190sfo,sfo,BrowTa99,pos,CB,,,,,
player,201211190sfo,sfo,BrowTa99,offense,0,,,,,
player,201211190sfo,sfo,BrowTa99,off_pct,0%,,,,,
player,201211190sfo,sfo,BrowTa99,defense,59,,,,,
player,201211190sfo,sfo,BrowTa99,def_pct,100%,,,,,
player,201211190sfo,sfo,BrowTa99,special_teams,1,,,,,
player,201211190sfo,sfo,BrowTa99,st_pct,4%,,,,,
player,201211190sfo,sfo,WhitDo20,pos,SS,,,,,
player,201211190sfo,sfo,WhitDo20,offense,0,,,,,
player,201211190sfo,sfo,WhitDo20,off_pct,0%,,,,,
player,201211190sfo,sfo,WhitDo20,defense,59,,,,,
player,201211190sfo,sfo,WhitDo20,def_pct,100%,,,,,
player,201211190sfo,sfo,WhitDo20,special_teams,0,,,,,
player,201211190sfo,sfo,WhitDo20,st_pct,0%,,,,,
player,201211190sfo,sfo,RogeCa20,pos,CB,,,,,
player,201211190sfo,sfo,RogeCa20,offense,0,,,,,
player,201211190sfo,sfo,RogeCa20,off_pct,0%,,,,,
player,201211190sfo,sfo,RogeCa20,defense,59,,,,,
player,201211190sfo,sfo,RogeCa20,def_pct,100%,,,,,
player,201211190sfo,sfo,RogeCa20,special_teams,0,,,,,
player,201211190sfo,sfo,RogeCa20,st_pct,0%,,,,,
player,201211190sfo,sfo,GoldDa99,pos,FS,,,,,
player,201211190sfo,sfo,GoldDa99,offense,0,,,,,
player,201211190sfo,sfo,GoldDa99,off_pct,0%,,,,,
player,201211190sfo,sfo,GoldDa99,defense,58,,,,,
player,201211190sfo,sfo,GoldDa99,def_pct,98%,,,,,
player,201211190sfo,sfo,GoldDa99,special_teams,5,,,,,
player,201211190sfo,sfo,GoldDa99,st_pct,19%,,,,,
player,201211190sfo,sfo,BrooAh21,pos,LB,,,,,
player,201211190sfo,sfo,BrooAh21,offense,0,,,,,
player,201211190sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201211190sfo,sfo,BrooAh21,defense,53,,,,,
player,201211190sfo,sfo,BrooAh21,def_pct,90%,,,,,
player,201211190sfo,sfo,BrooAh21,special_teams,1,,,,,
player,201211190sfo,sfo,BrooAh21,st_pct,4%,,,,,
player,201211190sfo,sfo,SmitAl04,pos,LB,,,,,
player,201211190sfo,sfo,SmitAl04,offense,0,,,,,
player,201211190sfo,sfo,SmitAl04,off_pct,0%,,,,,
player,201211190sfo,sfo,SmitAl04,defense,47,,,,,
player,201211190sfo,sfo,SmitAl04,def_pct,80%,,,,,
player,201211190sfo,sfo,SmitAl04,special_teams,1,,,,,
player,201211190sfo,sfo,SmitAl04,st_pct,4%,,,,,
player,201211190sfo,sfo,McDoRa99,pos,DT,,,,,
player,201211190sfo,sfo,McDoRa99,offense,0,,,,,
player,201211190sfo,sfo,McDoRa99,off_pct,0%,,,,,
player,201211190sfo,sfo,McDoRa99,defense,45,,,,,
player,201211190sfo,sfo,McDoRa99,def_pct,76%,,,,,
player,201211190sfo,sfo,McDoRa99,special_teams,1,,,,,
player,201211190sfo,sfo,McDoRa99,st_pct,4%,,,,,
player,201211190sfo,sfo,SmitJu20,pos,DT,,,,,
player,201211190sfo,sfo,SmitJu20,offense,0,,,,,
player,201211190sfo,sfo,SmitJu20,off_pct,0%,,,,,
player,201211190sfo,sfo,SmitJu20,defense,45,,,,,
player,201211190sfo,sfo,SmitJu20,def_pct,76%,,,,,
player,201211190sfo,sfo,SmitJu20,special_teams,0,,,,,
player,201211190sfo,sfo,SmitJu20,st_pct,0%,,,,,
player,201211190sfo,sfo,CullCh00,pos,CB,,,,,
player,201211190sfo,sfo,CullCh00,offense,0,,,,,
player,201211190sfo,sfo,CullCh00,off_pct,0%,,,,,
player,201211190sfo,sfo,CullCh00,defense,35,,,,,
player,201211190sfo,sfo,CullCh00,def_pct,59%,,,,,
player,201211190sfo,sfo,CullCh00,special_teams,9,,,,,
player,201211190sfo,sfo,CullCh00,st_pct,35%,,,,,
player,201211190sfo,sfo,SopoIs20,pos,NT,,,,,
player,201211190sfo,sfo,SopoIs20,offense,0,,,,,
player,201211190sfo,sfo,SopoIs20,off_pct,0%,,,,,
player,201211190sfo,sfo,SopoIs20,defense,20,,,,,
player,201211190sfo,sfo,SopoIs20,def_pct,34%,,,,,
player,201211190sfo,sfo,SopoIs20,special_teams,0,,,,,
player,201211190sfo,sfo,SopoIs20,st_pct,0%,,,,,
player,201211190sfo,sfo,JeanRi99,pos,DT,,,,,
player,201211190sfo,sfo,JeanRi99,offense,0,,,,,
player,201211190sfo,sfo,JeanRi99,off_pct,0%,,,,,
player,201211190sfo,sfo,JeanRi99,defense,18,,,,,
player,201211190sfo,sfo,JeanRi99,def_pct,31%,,,,,
player,201211190sfo,sfo,JeanRi99,special_teams,1,,,,,
player,201211190sfo,sfo,JeanRi99,st_pct,4%,,,,,
player,201211190sfo,sfo,HaggCl20,pos,LB,,,,,
player,201211190sfo,sfo,HaggCl20,offense,0,,,,,
player,201211190sfo,sfo,HaggCl20,off_pct,0%,,,,,
player,201211190sfo,sfo,HaggCl20,defense,12,,,,,
player,201211190sfo,sfo,HaggCl20,def_pct,20%,,,,,
player,201211190sfo,sfo,HaggCl20,special_teams,0,,,,,
player,201211190sfo,sfo,HaggCl20,st_pct,0%,,,,,
player,201211190sfo,sfo,DobbDe00,pos,TE,,,,,
player,201211190sfo,sfo,DobbDe00,offense,0,,,,,
player,201211190sfo,sfo,DobbDe00,off_pct,0%,,,,,
player,201211190sfo,sfo,DobbDe00,defense,11,,,,,
player,201211190sfo,sfo,DobbDe00,def_pct,19%,,,,,
player,201211190sfo,sfo,DobbDe00,special_teams,26,,,,,
player,201211190sfo,sfo,DobbDe00,st_pct,100%,,,,,
player,201211190sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201211190sfo,sfo,CoxxPe99,offense,0,,,,,
player,201211190sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201211190sfo,sfo,CoxxPe99,defense,2,,,,,
player,201211190sfo,sfo,CoxxPe99,def_pct,3%,,,,,
player,201211190sfo,sfo,CoxxPe99,special_teams,10,,,,,
player,201211190sfo,sfo,CoxxPe99,st_pct,38%,,,,,
player,201211190sfo,sfo,McBaDa99,pos,FS,,,,,
player,201211190sfo,sfo,McBaDa99,offense,0,,,,,
player,201211190sfo,sfo,McBaDa99,off_pct,0%,,,,,
player,201211190sfo,sfo,McBaDa99,defense,1,,,,,
player,201211190sfo,sfo,McBaDa99,def_pct,2%,,,,,
player,201211190sfo,sfo,McBaDa99,special_teams,16,,,,,
player,201211190sfo,sfo,McBaDa99,st_pct,62%,,,,,
player,201211190sfo,sfo,SpilCJ99,pos,SS,,,,,
player,201211190sfo,sfo,SpilCJ99,offense,0,,,,,
player,201211190sfo,sfo,SpilCJ99,off_pct,0%,,,,,
player,201211190sfo,sfo,SpilCJ99,defense,0,,,,,
player,201211190sfo,sfo,SpilCJ99,def_pct,0%,,,,,
player,201211190sfo,sfo,SpilCJ99,special_teams,19,,,,,
player,201211190sfo,sfo,SpilCJ99,st_pct,73%,,,,,
player,201211190sfo,sfo,GoodTa99,pos,LB,,,,,
player,201211190sfo,sfo,GoodTa99,offense,0,,,,,
player,201211190sfo,sfo,GoodTa99,off_pct,0%,,,,,
player,201211190sfo,sfo,GoodTa99,defense,0,,,,,
player,201211190sfo,sfo,GoodTa99,def_pct,0%,,,,,
player,201211190sfo,sfo,GoodTa99,special_teams,19,,,,,
player,201211190sfo,sfo,GoodTa99,st_pct,73%,,,,,
player,201211190sfo,sfo,GranLa99,pos,LB,,,,,
player,201211190sfo,sfo,GranLa99,offense,0,,,,,
player,201211190sfo,sfo,GranLa99,off_pct,0%,,,,,
player,201211190sfo,sfo,GranLa99,defense,0,,,,,
player,201211190sfo,sfo,GranLa99,def_pct,0%,,,,,
player,201211190sfo,sfo,GranLa99,special_teams,19,,,,,
player,201211190sfo,sfo,GranLa99,st_pct,73%,,,,,
player,201211190sfo,sfo,BrocTr00,pos,CB,,,,,
player,201211190sfo,sfo,BrocTr00,offense,0,,,,,
player,201211190sfo,sfo,BrocTr00,off_pct,0%,,,,,
player,201211190sfo,sfo,BrocTr00,defense,0,,,,,
player,201211190sfo,sfo,BrocTr00,def_pct,0%,,,,,
player,201211190sfo,sfo,BrocTr00,special_teams,15,,,,,
player,201211190sfo,sfo,BrocTr00,st_pct,58%,,,,,
player,201211190sfo,sfo,akersdav01,pos,K,,,,,
player,201211190sfo,sfo,akersdav01,offense,0,,,,,
player,201211190sfo,sfo,akersdav01,off_pct,0%,,,,,
player,201211190sfo,sfo,akersdav01,defense,0,,,,,
player,201211190sfo,sfo,akersdav01,def_pct,0%,,,,,
player,201211190sfo,sfo,akersdav01,special_teams,13,,,,,
player,201211190sfo,sfo,akersdav01,st_pct,50%,,,,,
player,201211190sfo,sfo,LeexAn20,pos,P,,,,,
player,201211190sfo,sfo,LeexAn20,offense,0,,,,,
player,201211190sfo,sfo,LeexAn20,off_pct,0%,,,,,
player,201211190sfo,sfo,LeexAn20,defense,0,,,,,
player,201211190sfo,sfo,LeexAn20,def_pct,0%,,,,,
player,201211190sfo,sfo,LeexAn20,special_teams,10,,,,,
player,201211190sfo,sfo,LeexAn20,st_pct,38%,,,,,
player,201211190sfo,sfo,JennBr00,pos,LS,,,,,
player,201211190sfo,sfo,JennBr00,offense,0,,,,,
player,201211190sfo,sfo,JennBr00,off_pct,0%,,,,,
player,201211190sfo,sfo,JennBr00,defense,0,,,,,
player,201211190sfo,sfo,JennBr00,def_pct,0%,,,,,
player,201211190sfo,sfo,JennBr00,special_teams,10,,,,,
player,201211190sfo,sfo,JennBr00,st_pct,38%,,,,,
player,201211190sfo,chi,RachCh20,pos,G,,,,,
player,201211190sfo,chi,RachCh20,offense,59,,,,,
player,201211190sfo,chi,RachCh20,off_pct,100%,,,,,
player,201211190sfo,chi,RachCh20,defense,0,,,,,
player,201211190sfo,chi,RachCh20,def_pct,0%,,,,,
player,201211190sfo,chi,RachCh20,special_teams,1,,,,,
player,201211190sfo,chi,RachCh20,st_pct,4%,,,,,
player,201211190sfo,chi,GarzRo20,pos,C,,,,,
player,201211190sfo,chi,GarzRo20,offense,59,,,,,
player,201211190sfo,chi,GarzRo20,off_pct,100%,,,,,
player,201211190sfo,chi,GarzRo20,defense,0,,,,,
player,201211190sfo,chi,GarzRo20,def_pct,0%,,,,,
player,201211190sfo,chi,GarzRo20,special_teams,1,,,,,
player,201211190sfo,chi,GarzRo20,st_pct,4%,,,,,
player,201211190sfo,chi,WebbJM20,pos,T,,,,,
player,201211190sfo,chi,WebbJM20,offense,59,,,,,
player,201211190sfo,chi,WebbJM20,off_pct,100%,,,,,
player,201211190sfo,chi,WebbJM20,defense,0,,,,,
player,201211190sfo,chi,WebbJM20,def_pct,0%,,,,,
player,201211190sfo,chi,WebbJM20,special_teams,1,,,,,
player,201211190sfo,chi,WebbJM20,st_pct,4%,,,,,
player,201211190sfo,chi,CariGa00,pos,T,,,,,
player,201211190sfo,chi,CariGa00,offense,59,,,,,
player,201211190sfo,chi,CariGa00,off_pct,100%,,,,,
player,201211190sfo,chi,CariGa00,defense,0,,,,,
player,201211190sfo,chi,CariGa00,def_pct,0%,,,,,
player,201211190sfo,chi,CariGa00,special_teams,0,,,,,
player,201211190sfo,chi,CariGa00,st_pct,0%,,,,,
player,201211190sfo,chi,CampJa00,pos,QB,,,,,
player,201211190sfo,chi,CampJa00,offense,59,,,,,
player,201211190sfo,chi,CampJa00,off_pct,100%,,,,,
player,201211190sfo,chi,CampJa00,defense,0,,,,,
player,201211190sfo,chi,CampJa00,def_pct,0%,,,,,
player,201211190sfo,chi,CampJa00,special_teams,0,,,,,
player,201211190sfo,chi,CampJa00,st_pct,0%,,,,,
player,201211190sfo,chi,LouiLa20,pos,G,,,,,
player,201211190sfo,chi,LouiLa20,offense,56,,,,,
player,201211190sfo,chi,LouiLa20,off_pct,95%,,,,,
player,201211190sfo,chi,LouiLa20,defense,0,,,,,
player,201211190sfo,chi,LouiLa20,def_pct,0%,,,,,
player,201211190sfo,chi,LouiLa20,special_teams,1,,,,,
player,201211190sfo,chi,LouiLa20,st_pct,4%,,,,,
player,201211190sfo,chi,DaviKe01,pos,TE,,,,,
player,201211190sfo,chi,DaviKe01,offense,54,,,,,
player,201211190sfo,chi,DaviKe01,off_pct,92%,,,,,
player,201211190sfo,chi,DaviKe01,defense,0,,,,,
player,201211190sfo,chi,DaviKe01,def_pct,0%,,,,,
player,201211190sfo,chi,DaviKe01,special_teams,1,,,,,
player,201211190sfo,chi,DaviKe01,st_pct,4%,,,,,
player,201211190sfo,chi,MarsBr00,pos,WR,,,,,
player,201211190sfo,chi,MarsBr00,offense,54,,,,,
player,201211190sfo,chi,MarsBr00,off_pct,92%,,,,,
player,201211190sfo,chi,MarsBr00,defense,0,,,,,
player,201211190sfo,chi,MarsBr00,def_pct,0%,,,,,
