game,2012,5,20121007,201210070nor,sdg,"San Diego Chargers",24,nor,"New Orleans Saints",31
player,201210070nor,nor,RuudBa20,special_teams,19,,,,,
player,201210070nor,nor,RuudBa20,st_pct,66%,,,,,
player,201210070nor,nor,BushRa00,pos,SS,,,,,
player,201210070nor,nor,BushRa00,offense,0,,,,,
player,201210070nor,nor,BushRa00,off_pct,0%,,,,,
player,201210070nor,nor,BushRa00,defense,0,,,,,
player,201210070nor,nor,BushRa00,def_pct,0%,,,,,
player,201210070nor,nor,BushRa00,special_teams,19,,,,,
player,201210070nor,nor,BushRa00,st_pct,66%,,,,,
player,201210070nor,nor,BrowCh28,pos,T,,,,,
player,201210070nor,nor,BrowCh28,offense,0,,,,,
player,201210070nor,nor,BrowCh28,off_pct,0%,,,,,
player,201210070nor,nor,BrowCh28,defense,0,,,,,
player,201210070nor,nor,BrowCh28,def_pct,0%,,,,,
player,201210070nor,nor,BrowCh28,special_teams,10,,,,,
player,201210070nor,nor,BrowCh28,st_pct,34%,,,,,
player,201210070nor,nor,OlseEr20,pos,G,,,,,
player,201210070nor,nor,OlseEr20,offense,0,,,,,
player,201210070nor,nor,OlseEr20,off_pct,0%,,,,,
player,201210070nor,nor,OlseEr20,defense,0,,,,,
player,201210070nor,nor,OlseEr20,def_pct,0%,,,,,
player,201210070nor,nor,OlseEr20,special_teams,10,,,,,
player,201210070nor,nor,OlseEr20,st_pct,34%,,,,,
player,201210070nor,nor,MorsTh00,pos,P,,,,,
player,201210070nor,nor,MorsTh00,offense,0,,,,,
player,201210070nor,nor,MorsTh00,off_pct,0%,,,,,
player,201210070nor,nor,MorsTh00,defense,0,,,,,
player,201210070nor,nor,MorsTh00,def_pct,0%,,,,,
player,201210070nor,nor,MorsTh00,special_teams,10,,,,,
player,201210070nor,nor,MorsTh00,st_pct,34%,,,,,
player,201210070nor,nor,DresJu20,pos,LS,,,,,
player,201210070nor,nor,DresJu20,offense,0,,,,,
player,201210070nor,nor,DresJu20,off_pct,0%,,,,,
player,201210070nor,nor,DresJu20,defense,0,,,,,
player,201210070nor,nor,DresJu20,def_pct,0%,,,,,
player,201210070nor,nor,DresJu20,special_teams,9,,,,,
player,201210070nor,nor,DresJu20,st_pct,31%,,,,,
player,201210070nor,nor,DaniCh00,pos,QB,,,,,
player,201210070nor,nor,DaniCh00,offense,0,,,,,
player,201210070nor,nor,DaniCh00,off_pct,0%,,,,,
player,201210070nor,nor,DaniCh00,defense,0,,,,,
player,201210070nor,nor,DaniCh00,def_pct,0%,,,,,
player,201210070nor,nor,DaniCh00,special_teams,5,,,,,
player,201210070nor,nor,DaniCh00,st_pct,17%,,,,,
player,201210070nor,nor,HartGa00,pos,K,,,,,
player,201210070nor,nor,HartGa00,offense,0,,,,,
player,201210070nor,nor,HartGa00,off_pct,0%,,,,,
player,201210070nor,nor,HartGa00,defense,0,,,,,
player,201210070nor,nor,HartGa00,def_pct,0%,,,,,
player,201210070nor,nor,HartGa00,special_teams,5,,,,,
player,201210070nor,nor,HartGa00,st_pct,17%,,,,,
player,201210070nor,sdg,ClarJe20,pos,T,,,,,
player,201210070nor,sdg,ClarJe20,offense,69,,,,,
player,201210070nor,sdg,ClarJe20,off_pct,100%,,,,,
player,201210070nor,sdg,ClarJe20,defense,0,,,,,
player,201210070nor,sdg,ClarJe20,def_pct,0%,,,,,
player,201210070nor,sdg,ClarJe20,special_teams,6,,,,,
player,201210070nor,sdg,ClarJe20,st_pct,21%,,,,,
player,201210070nor,sdg,GreeTy20,pos,G,,,,,
player,201210070nor,sdg,GreeTy20,offense,69,,,,,
player,201210070nor,sdg,GreeTy20,off_pct,100%,,,,,
player,201210070nor,sdg,GreeTy20,defense,0,,,,,
player,201210070nor,sdg,GreeTy20,def_pct,0%,,,,,
player,201210070nor,sdg,GreeTy20,special_teams,5,,,,,
player,201210070nor,sdg,GreeTy20,st_pct,17%,,,,,
player,201210070nor,sdg,VasqLo20,pos,G,,,,,
player,201210070nor,sdg,VasqLo20,offense,69,,,,,
player,201210070nor,sdg,VasqLo20,off_pct,100%,,,,,
player,201210070nor,sdg,VasqLo20,defense,0,,,,,
player,201210070nor,sdg,VasqLo20,def_pct,0%,,,,,
player,201210070nor,sdg,VasqLo20,special_teams,5,,,,,
player,201210070nor,sdg,VasqLo20,st_pct,17%,,,,,
player,201210070nor,sdg,RivePh00,pos,QB,,,,,
player,201210070nor,sdg,RivePh00,offense,69,,,,,
player,201210070nor,sdg,RivePh00,off_pct,100%,,,,,
player,201210070nor,sdg,RivePh00,defense,0,,,,,
player,201210070nor,sdg,RivePh00,def_pct,0%,,,,,
player,201210070nor,sdg,RivePh00,special_teams,0,,,,,
player,201210070nor,sdg,RivePh00,st_pct,0%,,,,,
player,201210070nor,sdg,HardNi55,pos,C,,,,,
player,201210070nor,sdg,HardNi55,offense,69,,,,,
player,201210070nor,sdg,HardNi55,off_pct,100%,,,,,
player,201210070nor,sdg,HardNi55,defense,0,,,,,
player,201210070nor,sdg,HardNi55,def_pct,0%,,,,,
player,201210070nor,sdg,HardNi55,special_teams,0,,,,,
player,201210070nor,sdg,HardNi55,st_pct,0%,,,,,
player,201210070nor,sdg,GaitJa20,pos,T,,,,,
player,201210070nor,sdg,GaitJa20,offense,69,,,,,
player,201210070nor,sdg,GaitJa20,off_pct,100%,,,,,
player,201210070nor,sdg,GaitJa20,defense,0,,,,,
player,201210070nor,sdg,GaitJa20,def_pct,0%,,,,,
player,201210070nor,sdg,GaitJa20,special_teams,0,,,,,
player,201210070nor,sdg,GaitJa20,st_pct,0%,,,,,
player,201210070nor,sdg,GateAn00,pos,TE,,,,,
player,201210070nor,sdg,GateAn00,offense,66,,,,,
player,201210070nor,sdg,GateAn00,off_pct,96%,,,,,
player,201210070nor,sdg,GateAn00,defense,0,,,,,
player,201210070nor,sdg,GateAn00,def_pct,0%,,,,,
player,201210070nor,sdg,GateAn00,special_teams,0,,,,,
player,201210070nor,sdg,GateAn00,st_pct,0%,,,,,
player,201210070nor,sdg,FloyMa00,pos,WR,,,,,
player,201210070nor,sdg,FloyMa00,offense,65,,,,,
player,201210070nor,sdg,FloyMa00,off_pct,94%,,,,,
player,201210070nor,sdg,FloyMa00,defense,0,,,,,
player,201210070nor,sdg,FloyMa00,def_pct,0%,,,,,
player,201210070nor,sdg,FloyMa00,special_teams,0,,,,,
player,201210070nor,sdg,FloyMa00,st_pct,0%,,,,,
player,201210070nor,sdg,MeacRo00,pos,WR,,,,,
player,201210070nor,sdg,MeacRo00,offense,54,,,,,
player,201210070nor,sdg,MeacRo00,off_pct,78%,,,,,
player,201210070nor,sdg,MeacRo00,defense,0,,,,,
player,201210070nor,sdg,MeacRo00,def_pct,0%,,,,,
player,201210070nor,sdg,MeacRo00,special_teams,0,,,,,
player,201210070nor,sdg,MeacRo00,st_pct,0%,,,,,
player,201210070nor,sdg,RoyaEd00,pos,WR,,,,,
player,201210070nor,sdg,RoyaEd00,offense,36,,,,,
player,201210070nor,sdg,RoyaEd00,off_pct,52%,,,,,
player,201210070nor,sdg,RoyaEd00,defense,0,,,,,
player,201210070nor,sdg,RoyaEd00,def_pct,0%,,,,,
player,201210070nor,sdg,RoyaEd00,special_teams,4,,,,,
player,201210070nor,sdg,RoyaEd00,st_pct,14%,,,,,
player,201210070nor,sdg,BrowRo05,pos,RB,,,,,
player,201210070nor,sdg,BrowRo05,offense,33,,,,,
player,201210070nor,sdg,BrowRo05,off_pct,48%,,,,,
player,201210070nor,sdg,BrowRo05,defense,0,,,,,
player,201210070nor,sdg,BrowRo05,def_pct,0%,,,,,
player,201210070nor,sdg,BrowRo05,special_teams,0,,,,,
player,201210070nor,sdg,BrowRo05,st_pct,0%,,,,,
player,201210070nor,sdg,McMiRa01,pos,TE,,,,,
player,201210070nor,sdg,McMiRa01,offense,32,,,,,
player,201210070nor,sdg,McMiRa01,off_pct,46%,,,,,
player,201210070nor,sdg,McMiRa01,defense,0,,,,,
player,201210070nor,sdg,McMiRa01,def_pct,0%,,,,,
player,201210070nor,sdg,McMiRa01,special_teams,15,,,,,
player,201210070nor,sdg,McMiRa01,st_pct,52%,,,,,
player,201210070nor,sdg,MathRy00,pos,RB,,,,,
player,201210070nor,sdg,MathRy00,offense,28,,,,,
player,201210070nor,sdg,MathRy00,off_pct,41%,,,,,
player,201210070nor,sdg,MathRy00,defense,0,,,,,
player,201210070nor,sdg,MathRy00,def_pct,0%,,,,,
player,201210070nor,sdg,MathRy00,special_teams,0,,,,,
player,201210070nor,sdg,MathRy00,st_pct,0%,,,,,
player,201210070nor,sdg,McClLe00,pos,FB,,,,,
player,201210070nor,sdg,McClLe00,offense,16,,,,,
player,201210070nor,sdg,McClLe00,off_pct,23%,,,,,
player,201210070nor,sdg,McClLe00,defense,0,,,,,
player,201210070nor,sdg,McClLe00,def_pct,0%,,,,,
player,201210070nor,sdg,McClLe00,special_teams,6,,,,,
player,201210070nor,sdg,McClLe00,st_pct,21%,,,,,
player,201210070nor,sdg,BattJa00,pos,RB,,,,,
player,201210070nor,sdg,BattJa00,offense,8,,,,,
player,201210070nor,sdg,BattJa00,off_pct,12%,,,,,
player,201210070nor,sdg,BattJa00,defense,0,,,,,
player,201210070nor,sdg,BattJa00,def_pct,0%,,,,,
player,201210070nor,sdg,BattJa00,special_teams,11,,,,,
player,201210070nor,sdg,BattJa00,st_pct,38%,,,,,
player,201210070nor,sdg,RosaDa00,pos,TE,,,,,
player,201210070nor,sdg,RosaDa00,offense,7,,,,,
player,201210070nor,sdg,RosaDa00,off_pct,10%,,,,,
player,201210070nor,sdg,RosaDa00,defense,0,,,,,
player,201210070nor,sdg,RosaDa00,def_pct,0%,,,,,
player,201210070nor,sdg,RosaDa00,special_teams,24,,,,,
player,201210070nor,sdg,RosaDa00,st_pct,83%,,,,,
player,201210070nor,sdg,WeddEr99,pos,FS,,,,,
player,201210070nor,sdg,WeddEr99,offense,0,,,,,
player,201210070nor,sdg,WeddEr99,off_pct,0%,,,,,
player,201210070nor,sdg,WeddEr99,defense,71,,,,,
player,201210070nor,sdg,WeddEr99,def_pct,100%,,,,,
player,201210070nor,sdg,WeddEr99,special_teams,18,,,,,
player,201210070nor,sdg,WeddEr99,st_pct,62%,,,,,
player,201210070nor,sdg,BigbAt20,pos,SS,,,,,
player,201210070nor,sdg,BigbAt20,offense,0,,,,,
player,201210070nor,sdg,BigbAt20,off_pct,0%,,,,,
player,201210070nor,sdg,BigbAt20,defense,71,,,,,
player,201210070nor,sdg,BigbAt20,def_pct,100%,,,,,
player,201210070nor,sdg,BigbAt20,special_teams,9,,,,,
player,201210070nor,sdg,BigbAt20,st_pct,31%,,,,,
player,201210070nor,sdg,ButlDo99,pos,LB,,,,,
player,201210070nor,sdg,ButlDo99,offense,0,,,,,
player,201210070nor,sdg,ButlDo99,off_pct,0%,,,,,
player,201210070nor,sdg,ButlDo99,defense,71,,,,,
player,201210070nor,sdg,ButlDo99,def_pct,100%,,,,,
player,201210070nor,sdg,ButlDo99,special_teams,5,,,,,
player,201210070nor,sdg,ButlDo99,st_pct,17%,,,,,
player,201210070nor,sdg,JammQu20,pos,CB,,,,,
player,201210070nor,sdg,JammQu20,offense,0,,,,,
player,201210070nor,sdg,JammQu20,off_pct,0%,,,,,
player,201210070nor,sdg,JammQu20,defense,71,,,,,
player,201210070nor,sdg,JammQu20,def_pct,100%,,,,,
player,201210070nor,sdg,JammQu20,special_teams,5,,,,,
player,201210070nor,sdg,JammQu20,st_pct,17%,,,,,
player,201210070nor,sdg,CasoAn99,pos,CB,,,,,
player,201210070nor,sdg,CasoAn99,offense,0,,,,,
player,201210070nor,sdg,CasoAn99,off_pct,0%,,,,,
player,201210070nor,sdg,CasoAn99,defense,70,,,,,
player,201210070nor,sdg,CasoAn99,def_pct,99%,,,,,
player,201210070nor,sdg,CasoAn99,special_teams,0,,,,,
player,201210070nor,sdg,CasoAn99,st_pct,0%,,,,,
player,201210070nor,sdg,PhilSh20,pos,LB,,,,,
player,201210070nor,sdg,PhilSh20,offense,0,,,,,
player,201210070nor,sdg,PhilSh20,off_pct,0%,,,,,
player,201210070nor,sdg,PhilSh20,defense,57,,,,,
player,201210070nor,sdg,PhilSh20,def_pct,80%,,,,,
player,201210070nor,sdg,PhilSh20,special_teams,0,,,,,
player,201210070nor,sdg,PhilSh20,st_pct,0%,,,,,
player,201210070nor,sdg,GilcMa00,pos,CB,,,,,
player,201210070nor,sdg,GilcMa00,offense,0,,,,,
player,201210070nor,sdg,GilcMa00,off_pct,0%,,,,,
player,201210070nor,sdg,GilcMa00,defense,48,,,,,
player,201210070nor,sdg,GilcMa00,def_pct,68%,,,,,
player,201210070nor,sdg,GilcMa00,special_teams,15,,,,,
player,201210070nor,sdg,GilcMa00,st_pct,52%,,,,,
player,201210070nor,sdg,LiugCo00,pos,DE,,,,,
player,201210070nor,sdg,LiugCo00,offense,0,,,,,
player,201210070nor,sdg,LiugCo00,off_pct,0%,,,,,
player,201210070nor,sdg,LiugCo00,defense,45,,,,,
player,201210070nor,sdg,LiugCo00,def_pct,63%,,,,,
player,201210070nor,sdg,LiugCo00,special_teams,4,,,,,
player,201210070nor,sdg,LiugCo00,st_pct,14%,,,,,
player,201210070nor,sdg,MartVa99,pos,DE,,,,,
player,201210070nor,sdg,MartVa99,offense,0,,,,,
player,201210070nor,sdg,MartVa99,off_pct,0%,,,,,
player,201210070nor,sdg,MartVa99,defense,43,,,,,
player,201210070nor,sdg,MartVa99,def_pct,61%,,,,,
player,201210070nor,sdg,MartVa99,special_teams,0,,,,,
player,201210070nor,sdg,MartVa99,st_pct,0%,,,,,
player,201210070nor,sdg,JohnJa23,pos,LB,,,,,
player,201210070nor,sdg,JohnJa23,offense,0,,,,,
player,201210070nor,sdg,JohnJa23,off_pct,0%,,,,,
player,201210070nor,sdg,JohnJa23,defense,35,,,,,
player,201210070nor,sdg,JohnJa23,def_pct,49%,,,,,
player,201210070nor,sdg,JohnJa23,special_teams,5,,,,,
player,201210070nor,sdg,JohnJa23,st_pct,17%,,,,,
player,201210070nor,sdg,SpikTa00,pos,LB,,,,,
player,201210070nor,sdg,SpikTa00,offense,0,,,,,
player,201210070nor,sdg,SpikTa00,off_pct,0%,,,,,
player,201210070nor,sdg,SpikTa00,defense,30,,,,,
player,201210070nor,sdg,SpikTa00,def_pct,42%,,,,,
player,201210070nor,sdg,SpikTa00,special_teams,0,,,,,
player,201210070nor,sdg,SpikTa00,st_pct,0%,,,,,
player,201210070nor,sdg,ReyeKe00,pos,DE,,,,,
player,201210070nor,sdg,ReyeKe00,offense,0,,,,,
player,201210070nor,sdg,ReyeKe00,off_pct,0%,,,,,
player,201210070nor,sdg,ReyeKe00,defense,29,,,,,
player,201210070nor,sdg,ReyeKe00,def_pct,41%,,,,,
player,201210070nor,sdg,ReyeKe00,special_teams,5,,,,,
player,201210070nor,sdg,ReyeKe00,st_pct,17%,,,,,
player,201210070nor,sdg,BarnAn99,pos,LB,,,,,
player,201210070nor,sdg,BarnAn99,offense,0,,,,,
player,201210070nor,sdg,BarnAn99,off_pct,0%,,,,,
player,201210070nor,sdg,BarnAn99,defense,27,,,,,
player,201210070nor,sdg,BarnAn99,def_pct,38%,,,,,
player,201210070nor,sdg,BarnAn99,special_teams,0,,,,,
player,201210070nor,sdg,BarnAn99,st_pct,0%,,,,,
player,201210070nor,sdg,WillDe22,pos,LB,,,,,
player,201210070nor,sdg,WillDe22,offense,0,,,,,
player,201210070nor,sdg,WillDe22,off_pct,0%,,,,,
player,201210070nor,sdg,WillDe22,defense,24,,,,,
player,201210070nor,sdg,WillDe22,def_pct,34%,,,,,
player,201210070nor,sdg,WillDe22,special_teams,14,,,,,
player,201210070nor,sdg,WillDe22,st_pct,48%,,,,,
player,201210070nor,sdg,FranAu20,pos,DT,,,,,
player,201210070nor,sdg,FranAu20,offense,0,,,,,
player,201210070nor,sdg,FranAu20,off_pct,0%,,,,,
player,201210070nor,sdg,FranAu20,defense,23,,,,,
player,201210070nor,sdg,FranAu20,def_pct,32%,,,,,
player,201210070nor,sdg,FranAu20,special_teams,5,,,,,
player,201210070nor,sdg,FranAu20,st_pct,17%,,,,,
player,201210070nor,sdg,IngrMe00,pos,LB,,,,,
player,201210070nor,sdg,IngrMe00,offense,0,,,,,
player,201210070nor,sdg,IngrMe00,off_pct,0%,,,,,
player,201210070nor,sdg,IngrMe00,defense,20,,,,,
player,201210070nor,sdg,IngrMe00,def_pct,28%,,,,,
player,201210070nor,sdg,IngrMe00,special_teams,13,,,,,
player,201210070nor,sdg,IngrMe00,st_pct,45%,,,,,
player,201210070nor,sdg,ThomCa99,pos,DT,,,,,
player,201210070nor,sdg,ThomCa99,offense,0,,,,,
player,201210070nor,sdg,ThomCa99,off_pct,0%,,,,,
player,201210070nor,sdg,ThomCa99,defense,20,,,,,
player,201210070nor,sdg,ThomCa99,def_pct,28%,,,,,
player,201210070nor,sdg,ThomCa99,special_teams,5,,,,,
player,201210070nor,sdg,ThomCa99,st_pct,17%,,,,,
player,201210070nor,sdg,LyncCo99,pos,SS,,,,,
player,201210070nor,sdg,LyncCo99,offense,0,,,,,
player,201210070nor,sdg,LyncCo99,off_pct,0%,,,,,
player,201210070nor,sdg,LyncCo99,defense,15,,,,,
player,201210070nor,sdg,LyncCo99,def_pct,21%,,,,,
player,201210070nor,sdg,LyncCo99,special_teams,24,,,,,
player,201210070nor,sdg,LyncCo99,st_pct,83%,,,,,
player,201210070nor,sdg,EnglLa99,pos,LB,,,,,
player,201210070nor,sdg,EnglLa99,offense,0,,,,,
player,201210070nor,sdg,EnglLa99,off_pct,0%,,,,,
player,201210070nor,sdg,EnglLa99,defense,11,,,,,
player,201210070nor,sdg,EnglLa99,def_pct,15%,,,,,
player,201210070nor,sdg,EnglLa99,special_teams,12,,,,,
player,201210070nor,sdg,EnglLa99,st_pct,41%,,,,,
player,201210070nor,sdg,StucDa20,pos,FS,,,,,
player,201210070nor,sdg,StucDa20,offense,0,,,,,
player,201210070nor,sdg,StucDa20,off_pct,0%,,,,,
player,201210070nor,sdg,StucDa20,defense,0,,,,,
player,201210070nor,sdg,StucDa20,def_pct,0%,,,,,
player,201210070nor,sdg,StucDa20,special_teams,24,,,,,
player,201210070nor,sdg,StucDa20,st_pct,83%,,,,,
player,201210070nor,sdg,GachAn00,pos,LB,,,,,
player,201210070nor,sdg,GachAn00,offense,0,,,,,
player,201210070nor,sdg,GachAn00,off_pct,0%,,,,,
player,201210070nor,sdg,GachAn00,defense,0,,,,,
player,201210070nor,sdg,GachAn00,def_pct,0%,,,,,
player,201210070nor,sdg,GachAn00,special_teams,19,,,,,
player,201210070nor,sdg,GachAn00,st_pct,66%,,,,,
player,201210070nor,sdg,GoodRi00,pos,WR,,,,,
player,201210070nor,sdg,GoodRi00,offense,0,,,,,
player,201210070nor,sdg,GoodRi00,off_pct,0%,,,,,
player,201210070nor,sdg,GoodRi00,defense,0,,,,,
player,201210070nor,sdg,GoodRi00,def_pct,0%,,,,,
player,201210070nor,sdg,GoodRi00,special_teams,13,,,,,
player,201210070nor,sdg,GoodRi00,st_pct,45%,,,,,
player,201210070nor,sdg,novaknic01,pos,K,,,,,
player,201210070nor,sdg,novaknic01,offense,0,,,,,
player,201210070nor,sdg,novaknic01,off_pct,0%,,,,,
player,201210070nor,sdg,novaknic01,defense,0,,,,,
player,201210070nor,sdg,novaknic01,def_pct,0%,,,,,
player,201210070nor,sdg,novaknic01,special_teams,10,,,,,
player,201210070nor,sdg,novaknic01,st_pct,34%,,,,,
player,201210070nor,sdg,WindMi00,pos,LS,,,,,
player,201210070nor,sdg,WindMi00,offense,0,,,,,
player,201210070nor,sdg,WindMi00,off_pct,0%,,,,,
player,201210070nor,sdg,WindMi00,defense,0,,,,,
player,201210070nor,sdg,WindMi00,def_pct,0%,,,,,
player,201210070nor,sdg,WindMi00,special_teams,9,,,,,
player,201210070nor,sdg,WindMi00,st_pct,31%,,,,,
player,201210070nor,sdg,ScifMi20,pos,P,,,,,
player,201210070nor,sdg,ScifMi20,offense,0,,,,,
player,201210070nor,sdg,ScifMi20,off_pct,0%,,,,,
player,201210070nor,sdg,ScifMi20,defense,0,,,,,
player,201210070nor,sdg,ScifMi20,def_pct,0%,,,,,
player,201210070nor,sdg,ScifMi20,special_teams,9,,,,,
player,201210070nor,sdg,ScifMi20,st_pct,31%,,,,,
player,201210070nor,sdg,HarrMi01,pos,T,,,,,
player,201210070nor,sdg,HarrMi01,offense,0,,,,,
player,201210070nor,sdg,HarrMi01,off_pct,0%,,,,,
player,201210070nor,sdg,HarrMi01,defense,0,,,,,
player,201210070nor,sdg,HarrMi01,def_pct,0%,,,,,
player,201210070nor,sdg,HarrMi01,special_teams,5,,,,,
player,201210070nor,sdg,HarrMi01,st_pct,17%,,,,,
player,201210070nor,sdg,CarrCh22,pos,CB,,,,,
player,201210070nor,sdg,CarrCh22,offense,0,,,,,
player,201210070nor,sdg,CarrCh22,off_pct,0%,,,,,
player,201210070nor,sdg,CarrCh22,defense,0,,,,,
player,201210070nor,sdg,CarrCh22,def_pct,0%,,,,,
player,201210070nor,sdg,CarrCh22,special_teams,5,,,,,
player,201210070nor,sdg,CarrCh22,st_pct,17%,,,,,
player,201210070nor,sdg,HadnRe20,pos,G,,,,,
player,201210070nor,sdg,HadnRe20,offense,0,,,,,
player,201210070nor,sdg,HadnRe20,off_pct,0%,,,,,
player,201210070nor,sdg,HadnRe20,defense,0,,,,,
player,201210070nor,sdg,HadnRe20,def_pct,0%,,,,,
player,201210070nor,sdg,HadnRe20,special_teams,5,,,,,
player,201210070nor,sdg,HadnRe20,st_pct,17%,,,,,
player,201210070nor,sdg,MolkDa00,pos,C,,,,,
player,201210070nor,sdg,MolkDa00,offense,0,,,,,
player,201210070nor,sdg,MolkDa00,off_pct,0%,,,,,
player,201210070nor,sdg,MolkDa00,defense,0,,,,,
player,201210070nor,sdg,MolkDa00,def_pct,0%,,,,,
player,201210070nor,sdg,MolkDa00,special_teams,5,,,,,
player,201210070nor,sdg,MolkDa00,st_pct,17%,,,,,
