game,2012,2,20120916,201209160phi,rav,"Baltimore Ravens",23,phi,"Philadelphia Eagles",24
player,201209160phi,rav,PollBe20,fumbles_forced,0,,,,,
player,201209160phi,rav,ReedEd00,def_int,1,,,,,
player,201209160phi,rav,ReedEd00,def_int_yds,9,,,,,
player,201209160phi,rav,ReedEd00,def_int_td,0,,,,,
player,201209160phi,rav,ReedEd00,def_int_long,9,,,,,
player,201209160phi,rav,ReedEd00,pass_defended,1,,,,,
player,201209160phi,rav,ReedEd00,sacks,0.0,,,,,
player,201209160phi,rav,ReedEd00,tackles_combined,5,,,,,
player,201209160phi,rav,ReedEd00,tackles_solo,5,,,,,
player,201209160phi,rav,ReedEd00,tackles_assists,0,,,,,
player,201209160phi,rav,ReedEd00,tackles_loss,0,,,,,
player,201209160phi,rav,ReedEd00,qb_hits,0,,,,,
player,201209160phi,rav,ReedEd00,fumbles_rec,0,,,,,
player,201209160phi,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201209160phi,rav,ReedEd00,fumbles_forced,0,,,,,
player,201209160phi,rav,ElleDa99,def_int,0,,,,,
player,201209160phi,rav,ElleDa99,def_int_yds,0,,,,,
player,201209160phi,rav,ElleDa99,def_int_td,0,,,,,
player,201209160phi,rav,ElleDa99,def_int_long,0,,,,,
player,201209160phi,rav,ElleDa99,pass_defended,0,,,,,
player,201209160phi,rav,ElleDa99,sacks,1.0,,,,,
player,201209160phi,rav,ElleDa99,tackles_combined,4,,,,,
player,201209160phi,rav,ElleDa99,tackles_solo,4,,,,,
player,201209160phi,rav,ElleDa99,tackles_assists,0,,,,,
player,201209160phi,rav,ElleDa99,tackles_loss,1,,,,,
player,201209160phi,rav,ElleDa99,qb_hits,1,,,,,
player,201209160phi,rav,ElleDa99,fumbles_rec,0,,,,,
player,201209160phi,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201209160phi,rav,ElleDa99,fumbles_forced,0,,,,,
player,201209160phi,rav,WebbLa99,def_int,0,,,,,
player,201209160phi,rav,WebbLa99,def_int_yds,0,,,,,
player,201209160phi,rav,WebbLa99,def_int_td,0,,,,,
player,201209160phi,rav,WebbLa99,def_int_long,0,,,,,
player,201209160phi,rav,WebbLa99,pass_defended,0,,,,,
player,201209160phi,rav,WebbLa99,sacks,0.0,,,,,
player,201209160phi,rav,WebbLa99,tackles_combined,7,,,,,
player,201209160phi,rav,WebbLa99,tackles_solo,6,,,,,
player,201209160phi,rav,WebbLa99,tackles_assists,1,,,,,
player,201209160phi,rav,WebbLa99,tackles_loss,0,,,,,
player,201209160phi,rav,WebbLa99,qb_hits,0,,,,,
player,201209160phi,rav,WebbLa99,fumbles_rec,0,,,,,
player,201209160phi,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201209160phi,rav,WebbLa99,fumbles_forced,1,,,,,
player,201209160phi,rav,McClAl00,def_int,0,,,,,
player,201209160phi,rav,McClAl00,def_int_yds,0,,,,,
player,201209160phi,rav,McClAl00,def_int_td,0,,,,,
player,201209160phi,rav,McClAl00,def_int_long,0,,,,,
player,201209160phi,rav,McClAl00,pass_defended,1,,,,,
player,201209160phi,rav,McClAl00,sacks,0.0,,,,,
player,201209160phi,rav,McClAl00,tackles_combined,6,,,,,
player,201209160phi,rav,McClAl00,tackles_solo,5,,,,,
player,201209160phi,rav,McClAl00,tackles_assists,1,,,,,
player,201209160phi,rav,McClAl00,tackles_loss,2,,,,,
player,201209160phi,rav,McClAl00,qb_hits,0,,,,,
player,201209160phi,rav,McClAl00,fumbles_rec,1,,,,,
player,201209160phi,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201209160phi,rav,McClAl00,fumbles_forced,0,,,,,
player,201209160phi,rav,UpshCo00,def_int,0,,,,,
player,201209160phi,rav,UpshCo00,def_int_yds,0,,,,,
player,201209160phi,rav,UpshCo00,def_int_td,0,,,,,
player,201209160phi,rav,UpshCo00,def_int_long,0,,,,,
player,201209160phi,rav,UpshCo00,pass_defended,0,,,,,
player,201209160phi,rav,UpshCo00,sacks,0.0,,,,,
player,201209160phi,rav,UpshCo00,tackles_combined,6,,,,,
player,201209160phi,rav,UpshCo00,tackles_solo,5,,,,,
player,201209160phi,rav,UpshCo00,tackles_assists,1,,,,,
player,201209160phi,rav,UpshCo00,tackles_loss,1,,,,,
player,201209160phi,rav,UpshCo00,qb_hits,0,,,,,
player,201209160phi,rav,UpshCo00,fumbles_rec,0,,,,,
player,201209160phi,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201209160phi,rav,UpshCo00,fumbles_forced,0,,,,,
player,201209160phi,rav,LewiRa00,def_int,0,,,,,
player,201209160phi,rav,LewiRa00,def_int_yds,0,,,,,
player,201209160phi,rav,LewiRa00,def_int_td,0,,,,,
player,201209160phi,rav,LewiRa00,def_int_long,0,,,,,
player,201209160phi,rav,LewiRa00,pass_defended,1,,,,,
player,201209160phi,rav,LewiRa00,sacks,0.0,,,,,
player,201209160phi,rav,LewiRa00,tackles_combined,5,,,,,
player,201209160phi,rav,LewiRa00,tackles_solo,5,,,,,
player,201209160phi,rav,LewiRa00,tackles_assists,0,,,,,
player,201209160phi,rav,LewiRa00,tackles_loss,0,,,,,
player,201209160phi,rav,LewiRa00,qb_hits,0,,,,,
player,201209160phi,rav,LewiRa00,fumbles_rec,1,,,,,
player,201209160phi,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201209160phi,rav,LewiRa00,fumbles_forced,0,,,,,
player,201209160phi,rav,McClJa01,def_int,0,,,,,
player,201209160phi,rav,McClJa01,def_int_yds,0,,,,,
player,201209160phi,rav,McClJa01,def_int_td,0,,,,,
player,201209160phi,rav,McClJa01,def_int_long,0,,,,,
player,201209160phi,rav,McClJa01,pass_defended,0,,,,,
player,201209160phi,rav,McClJa01,sacks,0.0,,,,,
player,201209160phi,rav,McClJa01,tackles_combined,5,,,,,
player,201209160phi,rav,McClJa01,tackles_solo,5,,,,,
player,201209160phi,rav,McClJa01,tackles_assists,0,,,,,
player,201209160phi,rav,McClJa01,tackles_loss,0,,,,,
player,201209160phi,rav,McClJa01,qb_hits,0,,,,,
player,201209160phi,rav,McClJa01,fumbles_rec,0,,,,,
player,201209160phi,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201209160phi,rav,McClJa01,fumbles_forced,0,,,,,
player,201209160phi,rav,AyanBr99,def_int,0,,,,,
player,201209160phi,rav,AyanBr99,def_int_yds,0,,,,,
player,201209160phi,rav,AyanBr99,def_int_td,0,,,,,
player,201209160phi,rav,AyanBr99,def_int_long,0,,,,,
player,201209160phi,rav,AyanBr99,pass_defended,0,,,,,
player,201209160phi,rav,AyanBr99,sacks,0.0,,,,,
player,201209160phi,rav,AyanBr99,tackles_combined,3,,,,,
player,201209160phi,rav,AyanBr99,tackles_solo,3,,,,,
player,201209160phi,rav,AyanBr99,tackles_assists,0,,,,,
player,201209160phi,rav,AyanBr99,tackles_loss,0,,,,,
player,201209160phi,rav,AyanBr99,qb_hits,0,,,,,
player,201209160phi,rav,AyanBr99,fumbles_rec,0,,,,,
player,201209160phi,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201209160phi,rav,AyanBr99,fumbles_forced,0,,,,,
player,201209160phi,rav,McPhPe00,def_int,0,,,,,
player,201209160phi,rav,McPhPe00,def_int_yds,0,,,,,
player,201209160phi,rav,McPhPe00,def_int_td,0,,,,,
player,201209160phi,rav,McPhPe00,def_int_long,0,,,,,
player,201209160phi,rav,McPhPe00,pass_defended,0,,,,,
player,201209160phi,rav,McPhPe00,sacks,0.0,,,,,
player,201209160phi,rav,McPhPe00,tackles_combined,3,,,,,
player,201209160phi,rav,McPhPe00,tackles_solo,3,,,,,
player,201209160phi,rav,McPhPe00,tackles_assists,0,,,,,
player,201209160phi,rav,McPhPe00,tackles_loss,0,,,,,
player,201209160phi,rav,McPhPe00,qb_hits,1,,,,,
player,201209160phi,rav,McPhPe00,fumbles_rec,0,,,,,
player,201209160phi,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201209160phi,rav,McPhPe00,fumbles_forced,0,,,,,
player,201209160phi,rav,NgatHa20,def_int,0,,,,,
player,201209160phi,rav,NgatHa20,def_int_yds,0,,,,,
player,201209160phi,rav,NgatHa20,def_int_td,0,,,,,
player,201209160phi,rav,NgatHa20,def_int_long,0,,,,,
player,201209160phi,rav,NgatHa20,pass_defended,0,,,,,
player,201209160phi,rav,NgatHa20,sacks,0.0,,,,,
player,201209160phi,rav,NgatHa20,tackles_combined,3,,,,,
player,201209160phi,rav,NgatHa20,tackles_solo,3,,,,,
player,201209160phi,rav,NgatHa20,tackles_assists,0,,,,,
player,201209160phi,rav,NgatHa20,tackles_loss,0,,,,,
player,201209160phi,rav,NgatHa20,qb_hits,1,,,,,
player,201209160phi,rav,NgatHa20,fumbles_rec,0,,,,,
player,201209160phi,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201209160phi,rav,NgatHa20,fumbles_forced,0,,,,,
player,201209160phi,rav,SmitJi03,def_int,0,,,,,
player,201209160phi,rav,SmitJi03,def_int_yds,0,,,,,
player,201209160phi,rav,SmitJi03,def_int_td,0,,,,,
player,201209160phi,rav,SmitJi03,def_int_long,0,,,,,
player,201209160phi,rav,SmitJi03,pass_defended,0,,,,,
player,201209160phi,rav,SmitJi03,sacks,0.0,,,,,
player,201209160phi,rav,SmitJi03,tackles_combined,3,,,,,
player,201209160phi,rav,SmitJi03,tackles_solo,3,,,,,
player,201209160phi,rav,SmitJi03,tackles_assists,0,,,,,
player,201209160phi,rav,SmitJi03,tackles_loss,0,,,,,
player,201209160phi,rav,SmitJi03,qb_hits,0,,,,,
player,201209160phi,rav,SmitJi03,fumbles_rec,0,,,,,
player,201209160phi,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201209160phi,rav,SmitJi03,fumbles_forced,0,,,,,
player,201209160phi,rav,IhedJa00,def_int,0,,,,,
player,201209160phi,rav,IhedJa00,def_int_yds,0,,,,,
player,201209160phi,rav,IhedJa00,def_int_td,0,,,,,
player,201209160phi,rav,IhedJa00,def_int_long,0,,,,,
player,201209160phi,rav,IhedJa00,pass_defended,0,,,,,
player,201209160phi,rav,IhedJa00,sacks,0.0,,,,,
player,201209160phi,rav,IhedJa00,tackles_combined,2,,,,,
player,201209160phi,rav,IhedJa00,tackles_solo,2,,,,,
player,201209160phi,rav,IhedJa00,tackles_assists,0,,,,,
player,201209160phi,rav,IhedJa00,tackles_loss,1,,,,,
player,201209160phi,rav,IhedJa00,qb_hits,0,,,,,
player,201209160phi,rav,IhedJa00,fumbles_rec,0,,,,,
player,201209160phi,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201209160phi,rav,IhedJa00,fumbles_forced,0,,,,,
player,201209160phi,rav,KemoMa20,def_int,0,,,,,
player,201209160phi,rav,KemoMa20,def_int_yds,0,,,,,
player,201209160phi,rav,KemoMa20,def_int_td,0,,,,,
player,201209160phi,rav,KemoMa20,def_int_long,0,,,,,
player,201209160phi,rav,KemoMa20,pass_defended,1,,,,,
player,201209160phi,rav,KemoMa20,sacks,0.0,,,,,
player,201209160phi,rav,KemoMa20,tackles_combined,2,,,,,
player,201209160phi,rav,KemoMa20,tackles_solo,1,,,,,
player,201209160phi,rav,KemoMa20,tackles_assists,1,,,,,
player,201209160phi,rav,KemoMa20,tackles_loss,0,,,,,
player,201209160phi,rav,KemoMa20,qb_hits,0,,,,,
player,201209160phi,rav,KemoMa20,fumbles_rec,0,,,,,
player,201209160phi,rav,KemoMa20,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,KemoMa20,fumbles_rec_td,0,,,,,
player,201209160phi,rav,KemoMa20,fumbles_forced,0,,,,,
player,201209160phi,rav,WillCa99,def_int,0,,,,,
player,201209160phi,rav,WillCa99,def_int_yds,0,,,,,
player,201209160phi,rav,WillCa99,def_int_td,0,,,,,
player,201209160phi,rav,WillCa99,def_int_long,0,,,,,
player,201209160phi,rav,WillCa99,pass_defended,0,,,,,
player,201209160phi,rav,WillCa99,sacks,0.0,,,,,
player,201209160phi,rav,WillCa99,tackles_combined,2,,,,,
player,201209160phi,rav,WillCa99,tackles_solo,2,,,,,
player,201209160phi,rav,WillCa99,tackles_assists,0,,,,,
player,201209160phi,rav,WillCa99,tackles_loss,0,,,,,
player,201209160phi,rav,WillCa99,qb_hits,0,,,,,
player,201209160phi,rav,WillCa99,fumbles_rec,0,,,,,
player,201209160phi,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201209160phi,rav,WillCa99,fumbles_forced,0,,,,,
player,201209160phi,rav,AlleAn01,def_int,0,,,,,
player,201209160phi,rav,AlleAn01,def_int_yds,0,,,,,
player,201209160phi,rav,AlleAn01,def_int_td,0,,,,,
player,201209160phi,rav,AlleAn01,def_int_long,0,,,,,
player,201209160phi,rav,AlleAn01,pass_defended,0,,,,,
player,201209160phi,rav,AlleAn01,sacks,0.0,,,,,
player,201209160phi,rav,AlleAn01,tackles_combined,1,,,,,
player,201209160phi,rav,AlleAn01,tackles_solo,1,,,,,
player,201209160phi,rav,AlleAn01,tackles_assists,0,,,,,
player,201209160phi,rav,AlleAn01,tackles_loss,0,,,,,
player,201209160phi,rav,AlleAn01,qb_hits,0,,,,,
player,201209160phi,rav,AlleAn01,fumbles_rec,0,,,,,
player,201209160phi,rav,AlleAn01,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,AlleAn01,fumbles_rec_td,0,,,,,
player,201209160phi,rav,AlleAn01,fumbles_forced,0,,,,,
player,201209160phi,rav,BrowCh05,def_int,0,,,,,
player,201209160phi,rav,BrowCh05,def_int_yds,0,,,,,
player,201209160phi,rav,BrowCh05,def_int_td,0,,,,,
player,201209160phi,rav,BrowCh05,def_int_long,0,,,,,
player,201209160phi,rav,BrowCh05,pass_defended,0,,,,,
player,201209160phi,rav,BrowCh05,sacks,0.0,,,,,
player,201209160phi,rav,BrowCh05,tackles_combined,1,,,,,
player,201209160phi,rav,BrowCh05,tackles_solo,1,,,,,
player,201209160phi,rav,BrowCh05,tackles_assists,0,,,,,
player,201209160phi,rav,BrowCh05,tackles_loss,0,,,,,
player,201209160phi,rav,BrowCh05,qb_hits,0,,,,,
player,201209160phi,rav,BrowCh05,fumbles_rec,0,,,,,
player,201209160phi,rav,BrowCh05,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,BrowCh05,fumbles_rec_td,0,,,,,
player,201209160phi,rav,BrowCh05,fumbles_forced,0,,,,,
player,201209160phi,rav,ConsSe20,def_int,0,,,,,
player,201209160phi,rav,ConsSe20,def_int_yds,0,,,,,
player,201209160phi,rav,ConsSe20,def_int_td,0,,,,,
player,201209160phi,rav,ConsSe20,def_int_long,0,,,,,
player,201209160phi,rav,ConsSe20,pass_defended,0,,,,,
player,201209160phi,rav,ConsSe20,sacks,0.0,,,,,
player,201209160phi,rav,ConsSe20,tackles_combined,1,,,,,
player,201209160phi,rav,ConsSe20,tackles_solo,1,,,,,
player,201209160phi,rav,ConsSe20,tackles_assists,0,,,,,
player,201209160phi,rav,ConsSe20,tackles_loss,0,,,,,
player,201209160phi,rav,ConsSe20,qb_hits,0,,,,,
player,201209160phi,rav,ConsSe20,fumbles_rec,0,,,,,
player,201209160phi,rav,ConsSe20,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,ConsSe20,fumbles_rec_td,0,,,,,
player,201209160phi,rav,ConsSe20,fumbles_forced,0,,,,,
player,201209160phi,rav,KindSe99,def_int,0,,,,,
player,201209160phi,rav,KindSe99,def_int_yds,0,,,,,
player,201209160phi,rav,KindSe99,def_int_td,0,,,,,
player,201209160phi,rav,KindSe99,def_int_long,0,,,,,
player,201209160phi,rav,KindSe99,pass_defended,0,,,,,
player,201209160phi,rav,KindSe99,sacks,0.0,,,,,
player,201209160phi,rav,KindSe99,tackles_combined,1,,,,,
player,201209160phi,rav,KindSe99,tackles_solo,1,,,,,
player,201209160phi,rav,KindSe99,tackles_assists,0,,,,,
player,201209160phi,rav,KindSe99,tackles_loss,1,,,,,
player,201209160phi,rav,KindSe99,qb_hits,0,,,,,
player,201209160phi,rav,KindSe99,fumbles_rec,0,,,,,
player,201209160phi,rav,KindSe99,fumbles_rec_yds,0,,,,,
player,201209160phi,rav,KindSe99,fumbles_rec_td,0,,,,,
player,201209160phi,rav,KindSe99,fumbles_forced,0,,,,,
player,201209160phi,phi,RyanDe20,def_int,1,,,,,
player,201209160phi,phi,RyanDe20,def_int_yds,0,,,,,
player,201209160phi,phi,RyanDe20,def_int_td,0,,,,,
player,201209160phi,phi,RyanDe20,def_int_long,0,,,,,
player,201209160phi,phi,RyanDe20,pass_defended,1,,,,,
player,201209160phi,phi,RyanDe20,sacks,1.0,,,,,
player,201209160phi,phi,RyanDe20,tackles_combined,7,,,,,
player,201209160phi,phi,RyanDe20,tackles_solo,6,,,,,
player,201209160phi,phi,RyanDe20,tackles_assists,1,,,,,
player,201209160phi,phi,RyanDe20,tackles_loss,2,,,,,
player,201209160phi,phi,RyanDe20,qb_hits,1,,,,,
player,201209160phi,phi,RyanDe20,fumbles_rec,0,,,,,
player,201209160phi,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201209160phi,phi,RyanDe20,fumbles_forced,0,,,,,
player,201209160phi,phi,ColeTr20,def_int,0,,,,,
player,201209160phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201209160phi,phi,ColeTr20,def_int_td,0,,,,,
player,201209160phi,phi,ColeTr20,def_int_long,0,,,,,
player,201209160phi,phi,ColeTr20,pass_defended,0,,,,,
player,201209160phi,phi,ColeTr20,sacks,1.0,,,,,
player,201209160phi,phi,ColeTr20,tackles_combined,1,,,,,
player,201209160phi,phi,ColeTr20,tackles_solo,1,,,,,
player,201209160phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201209160phi,phi,ColeTr20,tackles_loss,0,,,,,
player,201209160phi,phi,ColeTr20,qb_hits,0,,,,,
player,201209160phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201209160phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201209160phi,phi,ColeTr20,fumbles_forced,1,,,,,
player,201209160phi,phi,AlleNa99,def_int,0,,,,,
player,201209160phi,phi,AlleNa99,def_int_yds,0,,,,,
player,201209160phi,phi,AlleNa99,def_int_td,0,,,,,
player,201209160phi,phi,AlleNa99,def_int_long,0,,,,,
player,201209160phi,phi,AlleNa99,pass_defended,1,,,,,
player,201209160phi,phi,AlleNa99,sacks,0.0,,,,,
player,201209160phi,phi,AlleNa99,tackles_combined,10,,,,,
player,201209160phi,phi,AlleNa99,tackles_solo,9,,,,,
player,201209160phi,phi,AlleNa99,tackles_assists,1,,,,,
player,201209160phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201209160phi,phi,AlleNa99,qb_hits,0,,,,,
player,201209160phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201209160phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201209160phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201209160phi,phi,ColeKu99,def_int,0,,,,,
player,201209160phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201209160phi,phi,ColeKu99,def_int_td,0,,,,,
player,201209160phi,phi,ColeKu99,def_int_long,0,,,,,
player,201209160phi,phi,ColeKu99,pass_defended,0,,,,,
player,201209160phi,phi,ColeKu99,sacks,0.0,,,,,
player,201209160phi,phi,ColeKu99,tackles_combined,7,,,,,
player,201209160phi,phi,ColeKu99,tackles_solo,5,,,,,
player,201209160phi,phi,ColeKu99,tackles_assists,2,,,,,
player,201209160phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201209160phi,phi,ColeKu99,qb_hits,0,,,,,
player,201209160phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201209160phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201209160phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201209160phi,phi,CoxxFl00,def_int,0,,,,,
player,201209160phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201209160phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201209160phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201209160phi,phi,CoxxFl00,pass_defended,1,,,,,
player,201209160phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201209160phi,phi,CoxxFl00,tackles_combined,5,,,,,
player,201209160phi,phi,CoxxFl00,tackles_solo,5,,,,,
player,201209160phi,phi,CoxxFl00,tackles_assists,0,,,,,
player,201209160phi,phi,CoxxFl00,tackles_loss,1,,,,,
player,201209160phi,phi,CoxxFl00,qb_hits,0,,,,,
player,201209160phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201209160phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201209160phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201209160phi,phi,KendMy00,def_int,0,,,,,
player,201209160phi,phi,KendMy00,def_int_yds,0,,,,,
player,201209160phi,phi,KendMy00,def_int_td,0,,,,,
player,201209160phi,phi,KendMy00,def_int_long,0,,,,,
player,201209160phi,phi,KendMy00,pass_defended,2,,,,,
player,201209160phi,phi,KendMy00,sacks,0.0,,,,,
player,201209160phi,phi,KendMy00,tackles_combined,5,,,,,
player,201209160phi,phi,KendMy00,tackles_solo,5,,,,,
player,201209160phi,phi,KendMy00,tackles_assists,0,,,,,
player,201209160phi,phi,KendMy00,tackles_loss,1,,,,,
player,201209160phi,phi,KendMy00,qb_hits,0,,,,,
player,201209160phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201209160phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201209160phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201209160phi,phi,HaviSt00,def_int,0,,,,,
player,201209160phi,phi,HaviSt00,def_int_yds,0,,,,,
player,201209160phi,phi,HaviSt00,def_int_td,0,,,,,
player,201209160phi,phi,HaviSt00,def_int_long,0,,,,,
player,201209160phi,phi,HaviSt00,pass_defended,0,,,,,
player,201209160phi,phi,HaviSt00,sacks,0.0,,,,,
player,201209160phi,phi,HaviSt00,tackles_combined,2,,,,,
player,201209160phi,phi,HaviSt00,tackles_solo,2,,,,,
player,201209160phi,phi,HaviSt00,tackles_assists,0,,,,,
player,201209160phi,phi,HaviSt00,tackles_loss,0,,,,,
player,201209160phi,phi,HaviSt00,qb_hits,0,,,,,
player,201209160phi,phi,HaviSt00,fumbles_rec,0,,,,,
player,201209160phi,phi,HaviSt00,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,HaviSt00,fumbles_rec_td,0,,,,,
player,201209160phi,phi,HaviSt00,fumbles_forced,0,,,,,
player,201209160phi,phi,JordAk99,def_int,0,,,,,
player,201209160phi,phi,JordAk99,def_int_yds,0,,,,,
player,201209160phi,phi,JordAk99,def_int_td,0,,,,,
player,201209160phi,phi,JordAk99,def_int_long,0,,,,,
player,201209160phi,phi,JordAk99,pass_defended,0,,,,,
player,201209160phi,phi,JordAk99,sacks,0.0,,,,,
player,201209160phi,phi,JordAk99,tackles_combined,2,,,,,
player,201209160phi,phi,JordAk99,tackles_solo,2,,,,,
player,201209160phi,phi,JordAk99,tackles_assists,0,,,,,
player,201209160phi,phi,JordAk99,tackles_loss,0,,,,,
player,201209160phi,phi,JordAk99,qb_hits,0,,,,,
player,201209160phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201209160phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201209160phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201209160phi,phi,AsomNn20,def_int,0,,,,,
player,201209160phi,phi,AsomNn20,def_int_yds,0,,,,,
player,201209160phi,phi,AsomNn20,def_int_td,0,,,,,
player,201209160phi,phi,AsomNn20,def_int_long,0,,,,,
player,201209160phi,phi,AsomNn20,pass_defended,0,,,,,
player,201209160phi,phi,AsomNn20,sacks,0.0,,,,,
player,201209160phi,phi,AsomNn20,tackles_combined,1,,,,,
player,201209160phi,phi,AsomNn20,tackles_solo,1,,,,,
player,201209160phi,phi,AsomNn20,tackles_assists,0,,,,,
player,201209160phi,phi,AsomNn20,tackles_loss,0,,,,,
player,201209160phi,phi,AsomNn20,qb_hits,0,,,,,
player,201209160phi,phi,AsomNn20,fumbles_rec,0,,,,,
player,201209160phi,phi,AsomNn20,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,AsomNn20,fumbles_rec_td,0,,,,,
player,201209160phi,phi,AsomNn20,fumbles_forced,0,,,,,
player,201209160phi,phi,BabiJa20,def_int,0,,,,,
player,201209160phi,phi,BabiJa20,def_int_yds,0,,,,,
player,201209160phi,phi,BabiJa20,def_int_td,0,,,,,
player,201209160phi,phi,BabiJa20,def_int_long,0,,,,,
player,201209160phi,phi,BabiJa20,pass_defended,0,,,,,
player,201209160phi,phi,BabiJa20,sacks,0.0,,,,,
player,201209160phi,phi,BabiJa20,tackles_combined,1,,,,,
player,201209160phi,phi,BabiJa20,tackles_solo,1,,,,,
player,201209160phi,phi,BabiJa20,tackles_assists,0,,,,,
player,201209160phi,phi,BabiJa20,tackles_loss,0,,,,,
player,201209160phi,phi,BabiJa20,qb_hits,0,,,,,
player,201209160phi,phi,BabiJa20,fumbles_rec,0,,,,,
player,201209160phi,phi,BabiJa20,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,BabiJa20,fumbles_rec_td,0,,,,,
player,201209160phi,phi,BabiJa20,fumbles_forced,0,,,,,
player,201209160phi,phi,BoykBr00,def_int,0,,,,,
player,201209160phi,phi,BoykBr00,def_int_yds,0,,,,,
player,201209160phi,phi,BoykBr00,def_int_td,0,,,,,
player,201209160phi,phi,BoykBr00,def_int_long,0,,,,,
player,201209160phi,phi,BoykBr00,pass_defended,2,,,,,
player,201209160phi,phi,BoykBr00,sacks,0.0,,,,,
player,201209160phi,phi,BoykBr00,tackles_combined,1,,,,,
player,201209160phi,phi,BoykBr00,tackles_solo,1,,,,,
player,201209160phi,phi,BoykBr00,tackles_assists,0,,,,,
player,201209160phi,phi,BoykBr00,tackles_loss,0,,,,,
player,201209160phi,phi,BoykBr00,qb_hits,0,,,,,
player,201209160phi,phi,BoykBr00,fumbles_rec,0,,,,,
player,201209160phi,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201209160phi,phi,BoykBr00,fumbles_forced,0,,,,,
player,201209160phi,phi,DoreJo20,def_int,0,,,,,
