game,2012,11,20121118,201211180nwe,clt,"Indianapolis Colts",24,nwe,"New England Patriots",59
player,201211180nwe,clt,GordJo01,tackles_loss,0,,,,,
player,201211180nwe,clt,GordJo01,qb_hits,0,,,,,
player,201211180nwe,clt,GordJo01,fumbles_rec,0,,,,,
player,201211180nwe,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,GordJo01,fumbles_forced,0,,,,,
player,201211180nwe,clt,ZbikTo99,def_int,0,,,,,
player,201211180nwe,clt,ZbikTo99,def_int_yds,0,,,,,
player,201211180nwe,clt,ZbikTo99,def_int_td,0,,,,,
player,201211180nwe,clt,ZbikTo99,def_int_long,0,,,,,
player,201211180nwe,clt,ZbikTo99,pass_defended,0,,,,,
player,201211180nwe,clt,ZbikTo99,sacks,0.0,,,,,
player,201211180nwe,clt,ZbikTo99,tackles_combined,4,,,,,
player,201211180nwe,clt,ZbikTo99,tackles_solo,2,,,,,
player,201211180nwe,clt,ZbikTo99,tackles_assists,2,,,,,
player,201211180nwe,clt,ZbikTo99,tackles_loss,0,,,,,
player,201211180nwe,clt,ZbikTo99,qb_hits,0,,,,,
player,201211180nwe,clt,ZbikTo99,fumbles_rec,0,,,,,
player,201211180nwe,clt,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,ZbikTo99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,ZbikTo99,fumbles_forced,0,,,,,
player,201211180nwe,clt,AngePa99,def_int,0,,,,,
player,201211180nwe,clt,AngePa99,def_int_yds,0,,,,,
player,201211180nwe,clt,AngePa99,def_int_td,0,,,,,
player,201211180nwe,clt,AngePa99,def_int_long,0,,,,,
player,201211180nwe,clt,AngePa99,pass_defended,0,,,,,
player,201211180nwe,clt,AngePa99,sacks,0.0,,,,,
player,201211180nwe,clt,AngePa99,tackles_combined,3,,,,,
player,201211180nwe,clt,AngePa99,tackles_solo,2,,,,,
player,201211180nwe,clt,AngePa99,tackles_assists,1,,,,,
player,201211180nwe,clt,AngePa99,tackles_loss,0,,,,,
player,201211180nwe,clt,AngePa99,qb_hits,0,,,,,
player,201211180nwe,clt,AngePa99,fumbles_rec,0,,,,,
player,201211180nwe,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,AngePa99,fumbles_forced,0,,,,,
player,201211180nwe,clt,JohnAn03,def_int,0,,,,,
player,201211180nwe,clt,JohnAn03,def_int_yds,0,,,,,
player,201211180nwe,clt,JohnAn03,def_int_td,0,,,,,
player,201211180nwe,clt,JohnAn03,def_int_long,0,,,,,
player,201211180nwe,clt,JohnAn03,pass_defended,0,,,,,
player,201211180nwe,clt,JohnAn03,sacks,0.0,,,,,
player,201211180nwe,clt,JohnAn03,tackles_combined,3,,,,,
player,201211180nwe,clt,JohnAn03,tackles_solo,1,,,,,
player,201211180nwe,clt,JohnAn03,tackles_assists,2,,,,,
player,201211180nwe,clt,JohnAn03,tackles_loss,0,,,,,
player,201211180nwe,clt,JohnAn03,qb_hits,0,,,,,
player,201211180nwe,clt,JohnAn03,fumbles_rec,0,,,,,
player,201211180nwe,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,JohnAn03,fumbles_forced,0,,,,,
player,201211180nwe,clt,ReddCo20,def_int,0,,,,,
player,201211180nwe,clt,ReddCo20,def_int_yds,0,,,,,
player,201211180nwe,clt,ReddCo20,def_int_td,0,,,,,
player,201211180nwe,clt,ReddCo20,def_int_long,0,,,,,
player,201211180nwe,clt,ReddCo20,pass_defended,0,,,,,
player,201211180nwe,clt,ReddCo20,sacks,0.0,,,,,
player,201211180nwe,clt,ReddCo20,tackles_combined,3,,,,,
player,201211180nwe,clt,ReddCo20,tackles_solo,2,,,,,
player,201211180nwe,clt,ReddCo20,tackles_assists,1,,,,,
player,201211180nwe,clt,ReddCo20,tackles_loss,1,,,,,
player,201211180nwe,clt,ReddCo20,qb_hits,0,,,,,
player,201211180nwe,clt,ReddCo20,fumbles_rec,0,,,,,
player,201211180nwe,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,ReddCo20,fumbles_forced,0,,,,,
player,201211180nwe,clt,VaugCa00,def_int,0,,,,,
player,201211180nwe,clt,VaugCa00,def_int_yds,0,,,,,
player,201211180nwe,clt,VaugCa00,def_int_td,0,,,,,
player,201211180nwe,clt,VaugCa00,def_int_long,0,,,,,
player,201211180nwe,clt,VaugCa00,pass_defended,0,,,,,
player,201211180nwe,clt,VaugCa00,sacks,0.0,,,,,
player,201211180nwe,clt,VaugCa00,tackles_combined,3,,,,,
player,201211180nwe,clt,VaugCa00,tackles_solo,0,,,,,
player,201211180nwe,clt,VaugCa00,tackles_assists,3,,,,,
player,201211180nwe,clt,VaugCa00,tackles_loss,0,,,,,
player,201211180nwe,clt,VaugCa00,qb_hits,0,,,,,
player,201211180nwe,clt,VaugCa00,fumbles_rec,0,,,,,
player,201211180nwe,clt,VaugCa00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,VaugCa00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,VaugCa00,fumbles_forced,0,,,,,
player,201211180nwe,clt,BrowSe00,def_int,0,,,,,
player,201211180nwe,clt,BrowSe00,def_int_yds,0,,,,,
player,201211180nwe,clt,BrowSe00,def_int_td,0,,,,,
player,201211180nwe,clt,BrowSe00,def_int_long,0,,,,,
player,201211180nwe,clt,BrowSe00,pass_defended,0,,,,,
player,201211180nwe,clt,BrowSe00,sacks,0.0,,,,,
player,201211180nwe,clt,BrowSe00,tackles_combined,2,,,,,
player,201211180nwe,clt,BrowSe00,tackles_solo,1,,,,,
player,201211180nwe,clt,BrowSe00,tackles_assists,1,,,,,
player,201211180nwe,clt,BrowSe00,tackles_loss,0,,,,,
player,201211180nwe,clt,BrowSe00,qb_hits,0,,,,,
player,201211180nwe,clt,BrowSe00,fumbles_rec,0,,,,,
player,201211180nwe,clt,BrowSe00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,BrowSe00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,BrowSe00,fumbles_forced,0,,,,,
player,201211180nwe,clt,ConnKa99,def_int,0,,,,,
player,201211180nwe,clt,ConnKa99,def_int_yds,0,,,,,
player,201211180nwe,clt,ConnKa99,def_int_td,0,,,,,
player,201211180nwe,clt,ConnKa99,def_int_long,0,,,,,
player,201211180nwe,clt,ConnKa99,pass_defended,0,,,,,
player,201211180nwe,clt,ConnKa99,sacks,0.0,,,,,
player,201211180nwe,clt,ConnKa99,tackles_combined,2,,,,,
player,201211180nwe,clt,ConnKa99,tackles_solo,1,,,,,
player,201211180nwe,clt,ConnKa99,tackles_assists,1,,,,,
player,201211180nwe,clt,ConnKa99,tackles_loss,0,,,,,
player,201211180nwe,clt,ConnKa99,qb_hits,0,,,,,
player,201211180nwe,clt,ConnKa99,fumbles_rec,0,,,,,
player,201211180nwe,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,ConnKa99,fumbles_forced,0,,,,,
player,201211180nwe,clt,FokoMo99,def_int,0,,,,,
player,201211180nwe,clt,FokoMo99,def_int_yds,0,,,,,
player,201211180nwe,clt,FokoMo99,def_int_td,0,,,,,
player,201211180nwe,clt,FokoMo99,def_int_long,0,,,,,
player,201211180nwe,clt,FokoMo99,pass_defended,0,,,,,
player,201211180nwe,clt,FokoMo99,sacks,0.0,,,,,
player,201211180nwe,clt,FokoMo99,tackles_combined,2,,,,,
player,201211180nwe,clt,FokoMo99,tackles_solo,0,,,,,
player,201211180nwe,clt,FokoMo99,tackles_assists,2,,,,,
player,201211180nwe,clt,FokoMo99,tackles_loss,0,,,,,
player,201211180nwe,clt,FokoMo99,qb_hits,0,,,,,
player,201211180nwe,clt,FokoMo99,fumbles_rec,0,,,,,
player,201211180nwe,clt,FokoMo99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,FokoMo99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,FokoMo99,fumbles_forced,0,,,,,
player,201211180nwe,clt,MathRo20,def_int,0,,,,,
player,201211180nwe,clt,MathRo20,def_int_yds,0,,,,,
player,201211180nwe,clt,MathRo20,def_int_td,0,,,,,
player,201211180nwe,clt,MathRo20,def_int_long,0,,,,,
player,201211180nwe,clt,MathRo20,pass_defended,0,,,,,
player,201211180nwe,clt,MathRo20,sacks,0.0,,,,,
player,201211180nwe,clt,MathRo20,tackles_combined,2,,,,,
player,201211180nwe,clt,MathRo20,tackles_solo,0,,,,,
player,201211180nwe,clt,MathRo20,tackles_assists,2,,,,,
player,201211180nwe,clt,MathRo20,tackles_loss,0,,,,,
player,201211180nwe,clt,MathRo20,qb_hits,1,,,,,
player,201211180nwe,clt,MathRo20,fumbles_rec,0,,,,,
player,201211180nwe,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,MathRo20,fumbles_forced,0,,,,,
player,201211180nwe,clt,MoalFi99,def_int,0,,,,,
player,201211180nwe,clt,MoalFi99,def_int_yds,0,,,,,
player,201211180nwe,clt,MoalFi99,def_int_td,0,,,,,
player,201211180nwe,clt,MoalFi99,def_int_long,0,,,,,
player,201211180nwe,clt,MoalFi99,pass_defended,0,,,,,
player,201211180nwe,clt,MoalFi99,sacks,0.0,,,,,
player,201211180nwe,clt,MoalFi99,tackles_combined,2,,,,,
player,201211180nwe,clt,MoalFi99,tackles_solo,0,,,,,
player,201211180nwe,clt,MoalFi99,tackles_assists,2,,,,,
player,201211180nwe,clt,MoalFi99,tackles_loss,0,,,,,
player,201211180nwe,clt,MoalFi99,qb_hits,0,,,,,
player,201211180nwe,clt,MoalFi99,fumbles_rec,0,,,,,
player,201211180nwe,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,MoalFi99,fumbles_forced,0,,,,,
player,201211180nwe,clt,BrazLa00,def_int,0,,,,,
player,201211180nwe,clt,BrazLa00,def_int_yds,0,,,,,
player,201211180nwe,clt,BrazLa00,def_int_td,0,,,,,
player,201211180nwe,clt,BrazLa00,def_int_long,0,,,,,
player,201211180nwe,clt,BrazLa00,pass_defended,0,,,,,
player,201211180nwe,clt,BrazLa00,sacks,0.0,,,,,
player,201211180nwe,clt,BrazLa00,tackles_combined,1,,,,,
player,201211180nwe,clt,BrazLa00,tackles_solo,1,,,,,
player,201211180nwe,clt,BrazLa00,tackles_assists,0,,,,,
player,201211180nwe,clt,BrazLa00,tackles_loss,0,,,,,
player,201211180nwe,clt,BrazLa00,qb_hits,0,,,,,
player,201211180nwe,clt,BrazLa00,fumbles_rec,0,,,,,
player,201211180nwe,clt,BrazLa00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,BrazLa00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,BrazLa00,fumbles_forced,0,,,,,
player,201211180nwe,clt,FreeDw00,def_int,0,,,,,
player,201211180nwe,clt,FreeDw00,def_int_yds,0,,,,,
player,201211180nwe,clt,FreeDw00,def_int_td,0,,,,,
player,201211180nwe,clt,FreeDw00,def_int_long,0,,,,,
player,201211180nwe,clt,FreeDw00,pass_defended,0,,,,,
player,201211180nwe,clt,FreeDw00,sacks,0.0,,,,,
player,201211180nwe,clt,FreeDw00,tackles_combined,1,,,,,
player,201211180nwe,clt,FreeDw00,tackles_solo,1,,,,,
player,201211180nwe,clt,FreeDw00,tackles_assists,0,,,,,
player,201211180nwe,clt,FreeDw00,tackles_loss,1,,,,,
player,201211180nwe,clt,FreeDw00,qb_hits,1,,,,,
player,201211180nwe,clt,FreeDw00,fumbles_rec,0,,,,,
player,201211180nwe,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,FreeDw00,fumbles_forced,0,,,,,
player,201211180nwe,clt,GeatCl99,def_int,0,,,,,
player,201211180nwe,clt,GeatCl99,def_int_yds,0,,,,,
player,201211180nwe,clt,GeatCl99,def_int_td,0,,,,,
player,201211180nwe,clt,GeatCl99,def_int_long,0,,,,,
player,201211180nwe,clt,GeatCl99,pass_defended,0,,,,,
player,201211180nwe,clt,GeatCl99,sacks,0.0,,,,,
player,201211180nwe,clt,GeatCl99,tackles_combined,1,,,,,
player,201211180nwe,clt,GeatCl99,tackles_solo,0,,,,,
player,201211180nwe,clt,GeatCl99,tackles_assists,1,,,,,
player,201211180nwe,clt,GeatCl99,tackles_loss,0,,,,,
player,201211180nwe,clt,GeatCl99,qb_hits,0,,,,,
player,201211180nwe,clt,GeatCl99,fumbles_rec,0,,,,,
player,201211180nwe,clt,GeatCl99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,GeatCl99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,GeatCl99,fumbles_forced,0,,,,,
player,201211180nwe,clt,GuyxLa00,def_int,0,,,,,
player,201211180nwe,clt,GuyxLa00,def_int_yds,0,,,,,
player,201211180nwe,clt,GuyxLa00,def_int_td,0,,,,,
player,201211180nwe,clt,GuyxLa00,def_int_long,0,,,,,
player,201211180nwe,clt,GuyxLa00,pass_defended,0,,,,,
player,201211180nwe,clt,GuyxLa00,sacks,0.0,,,,,
player,201211180nwe,clt,GuyxLa00,tackles_combined,1,,,,,
player,201211180nwe,clt,GuyxLa00,tackles_solo,1,,,,,
player,201211180nwe,clt,GuyxLa00,tackles_assists,0,,,,,
player,201211180nwe,clt,GuyxLa00,tackles_loss,0,,,,,
player,201211180nwe,clt,GuyxLa00,qb_hits,0,,,,,
player,201211180nwe,clt,GuyxLa00,fumbles_rec,0,,,,,
player,201211180nwe,clt,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,GuyxLa00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,GuyxLa00,fumbles_forced,0,,,,,
player,201211180nwe,clt,HickJu00,def_int,0,,,,,
player,201211180nwe,clt,HickJu00,def_int_yds,0,,,,,
player,201211180nwe,clt,HickJu00,def_int_td,0,,,,,
player,201211180nwe,clt,HickJu00,def_int_long,0,,,,,
player,201211180nwe,clt,HickJu00,pass_defended,0,,,,,
player,201211180nwe,clt,HickJu00,sacks,0.0,,,,,
player,201211180nwe,clt,HickJu00,tackles_combined,1,,,,,
player,201211180nwe,clt,HickJu00,tackles_solo,0,,,,,
player,201211180nwe,clt,HickJu00,tackles_assists,1,,,,,
player,201211180nwe,clt,HickJu00,tackles_loss,0,,,,,
player,201211180nwe,clt,HickJu00,qb_hits,0,,,,,
player,201211180nwe,clt,HickJu00,fumbles_rec,0,,,,,
player,201211180nwe,clt,HickJu00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,HickJu00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,HickJu00,fumbles_forced,0,,,,,
player,201211180nwe,clt,HughJe99,def_int,0,,,,,
player,201211180nwe,clt,HughJe99,def_int_yds,0,,,,,
player,201211180nwe,clt,HughJe99,def_int_td,0,,,,,
player,201211180nwe,clt,HughJe99,def_int_long,0,,,,,
player,201211180nwe,clt,HughJe99,pass_defended,1,,,,,
player,201211180nwe,clt,HughJe99,sacks,0.0,,,,,
player,201211180nwe,clt,HughJe99,tackles_combined,1,,,,,
player,201211180nwe,clt,HughJe99,tackles_solo,1,,,,,
player,201211180nwe,clt,HughJe99,tackles_assists,0,,,,,
player,201211180nwe,clt,HughJe99,tackles_loss,0,,,,,
player,201211180nwe,clt,HughJe99,qb_hits,0,,,,,
player,201211180nwe,clt,HughJe99,fumbles_rec,0,,,,,
player,201211180nwe,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,HughJe99,fumbles_forced,0,,,,,
player,201211180nwe,clt,MathRi99,def_int,0,,,,,
player,201211180nwe,clt,MathRi99,def_int_yds,0,,,,,
player,201211180nwe,clt,MathRi99,def_int_td,0,,,,,
player,201211180nwe,clt,MathRi99,def_int_long,0,,,,,
player,201211180nwe,clt,MathRi99,pass_defended,0,,,,,
player,201211180nwe,clt,MathRi99,sacks,0.0,,,,,
player,201211180nwe,clt,MathRi99,tackles_combined,1,,,,,
player,201211180nwe,clt,MathRi99,tackles_solo,0,,,,,
player,201211180nwe,clt,MathRi99,tackles_assists,1,,,,,
player,201211180nwe,clt,MathRi99,tackles_loss,0,,,,,
player,201211180nwe,clt,MathRi99,qb_hits,0,,,,,
player,201211180nwe,clt,MathRi99,fumbles_rec,0,,,,,
player,201211180nwe,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,MathRi99,fumbles_forced,0,,,,,
player,201211180nwe,clt,McAfPa44,def_int,0,,,,,
player,201211180nwe,clt,McAfPa44,def_int_yds,0,,,,,
player,201211180nwe,clt,McAfPa44,def_int_td,0,,,,,
player,201211180nwe,clt,McAfPa44,def_int_long,0,,,,,
player,201211180nwe,clt,McAfPa44,pass_defended,0,,,,,
player,201211180nwe,clt,McAfPa44,sacks,0.0,,,,,
player,201211180nwe,clt,McAfPa44,tackles_combined,1,,,,,
player,201211180nwe,clt,McAfPa44,tackles_solo,1,,,,,
player,201211180nwe,clt,McAfPa44,tackles_assists,0,,,,,
player,201211180nwe,clt,McAfPa44,tackles_loss,0,,,,,
player,201211180nwe,clt,McAfPa44,qb_hits,0,,,,,
player,201211180nwe,clt,McAfPa44,fumbles_rec,0,,,,,
player,201211180nwe,clt,McAfPa44,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,McAfPa44,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,McAfPa44,fumbles_forced,0,,,,,
player,201211180nwe,clt,BallVi00,def_int,0,,,,,
player,201211180nwe,clt,BallVi00,def_int_yds,0,,,,,
player,201211180nwe,clt,BallVi00,def_int_td,0,,,,,
player,201211180nwe,clt,BallVi00,def_int_long,0,,,,,
player,201211180nwe,clt,BallVi00,pass_defended,0,,,,,
player,201211180nwe,clt,BallVi00,sacks,0.0,,,,,
player,201211180nwe,clt,BallVi00,tackles_combined,0,,,,,
player,201211180nwe,clt,BallVi00,tackles_solo,0,,,,,
player,201211180nwe,clt,BallVi00,tackles_assists,0,,,,,
player,201211180nwe,clt,BallVi00,tackles_loss,0,,,,,
player,201211180nwe,clt,BallVi00,qb_hits,0,,,,,
player,201211180nwe,clt,BallVi00,fumbles_rec,1,,,,,
player,201211180nwe,clt,BallVi00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,BallVi00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,BallVi00,fumbles_forced,0,,,,,
player,201211180nwe,clt,PalmNa00,def_int,0,,,,,
player,201211180nwe,clt,PalmNa00,def_int_yds,0,,,,,
player,201211180nwe,clt,PalmNa00,def_int_td,0,,,,,
player,201211180nwe,clt,PalmNa00,def_int_long,0,,,,,
player,201211180nwe,clt,PalmNa00,pass_defended,0,,,,,
player,201211180nwe,clt,PalmNa00,sacks,0.0,,,,,
player,201211180nwe,clt,PalmNa00,tackles_combined,0,,,,,
player,201211180nwe,clt,PalmNa00,tackles_solo,0,,,,,
player,201211180nwe,clt,PalmNa00,tackles_assists,0,,,,,
player,201211180nwe,clt,PalmNa00,tackles_loss,0,,,,,
player,201211180nwe,clt,PalmNa00,qb_hits,0,,,,,
player,201211180nwe,clt,PalmNa00,fumbles_rec,1,,,,,
player,201211180nwe,clt,PalmNa00,fumbles_rec_yds,0,,,,,
player,201211180nwe,clt,PalmNa00,fumbles_rec_td,0,,,,,
player,201211180nwe,clt,PalmNa00,fumbles_forced,0,,,,,
player,201211180nwe,nwe,TaliAq99,def_int,1,,,,,
player,201211180nwe,nwe,TaliAq99,def_int_yds,59,,,,,
player,201211180nwe,nwe,TaliAq99,def_int_td,1,,,,,
player,201211180nwe,nwe,TaliAq99,def_int_long,59,,,,,
player,201211180nwe,nwe,TaliAq99,pass_defended,1,,,,,
player,201211180nwe,nwe,TaliAq99,sacks,0.0,,,,,
player,201211180nwe,nwe,TaliAq99,tackles_combined,7,,,,,
player,201211180nwe,nwe,TaliAq99,tackles_solo,5,,,,,
player,201211180nwe,nwe,TaliAq99,tackles_assists,2,,,,,
player,201211180nwe,nwe,TaliAq99,tackles_loss,0,,,,,
player,201211180nwe,nwe,TaliAq99,qb_hits,0,,,,,
player,201211180nwe,nwe,TaliAq99,fumbles_rec,0,,,,,
player,201211180nwe,nwe,TaliAq99,fumbles_rec_yds,0,,,,,
player,201211180nwe,nwe,TaliAq99,fumbles_rec_td,0,,,,,
player,201211180nwe,nwe,TaliAq99,fumbles_forced,0,,,,,
player,201211180nwe,nwe,DennAl00,def_int,1,,,,,
player,201211180nwe,nwe,DennAl00,def_int_yds,87,,,,,
player,201211180nwe,nwe,DennAl00,def_int_td,1,,,,,
player,201211180nwe,nwe,DennAl00,def_int_long,87,,,,,
player,201211180nwe,nwe,DennAl00,pass_defended,2,,,,,
player,201211180nwe,nwe,DennAl00,sacks,0.0,,,,,
player,201211180nwe,nwe,DennAl00,tackles_combined,4,,,,,
player,201211180nwe,nwe,DennAl00,tackles_solo,4,,,,,
player,201211180nwe,nwe,DennAl00,tackles_assists,0,,,,,
player,201211180nwe,nwe,DennAl00,tackles_loss,0,,,,,
player,201211180nwe,nwe,DennAl00,qb_hits,0,,,,,
player,201211180nwe,nwe,DennAl00,fumbles_rec,0,,,,,
player,201211180nwe,nwe,DennAl00,fumbles_rec_yds,0,,,,,
player,201211180nwe,nwe,DennAl00,fumbles_rec_td,0,,,,,
player,201211180nwe,nwe,DennAl00,fumbles_forced,0,,,,,
player,201211180nwe,nwe,WilsTa00,def_int,1,,,,,
player,201211180nwe,nwe,WilsTa00,def_int_yds,20,,,,,
player,201211180nwe,nwe,WilsTa00,def_int_td,0,,,,,
player,201211180nwe,nwe,WilsTa00,def_int_long,20,,,,,
player,201211180nwe,nwe,WilsTa00,pass_defended,1,,,,,
player,201211180nwe,nwe,WilsTa00,sacks,0.0,,,,,
player,201211180nwe,nwe,WilsTa00,tackles_combined,1,,,,,
player,201211180nwe,nwe,WilsTa00,tackles_solo,1,,,,,
player,201211180nwe,nwe,WilsTa00,tackles_assists,0,,,,,
player,201211180nwe,nwe,WilsTa00,tackles_loss,0,,,,,
player,201211180nwe,nwe,WilsTa00,qb_hits,0,,,,,
player,201211180nwe,nwe,WilsTa00,fumbles_rec,0,,,,,
player,201211180nwe,nwe,WilsTa00,fumbles_rec_yds,0,,,,,
player,201211180nwe,nwe,WilsTa00,fumbles_rec_td,0,,,,,
player,201211180nwe,nwe,WilsTa00,fumbles_forced,0,,,,,
player,201211180nwe,nwe,NinkRo20,def_int,0,,,,,
player,201211180nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201211180nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201211180nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201211180nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201211180nwe,nwe,NinkRo20,sacks,1.0,,,,,
player,201211180nwe,nwe,NinkRo20,tackles_combined,8,,,,,
player,201211180nwe,nwe,NinkRo20,tackles_solo,4,,,,,
player,201211180nwe,nwe,NinkRo20,tackles_assists,4,,,,,
player,201211180nwe,nwe,NinkRo20,tackles_loss,2,,,,,
player,201211180nwe,nwe,NinkRo20,qb_hits,2,,,,,
player,201211180nwe,nwe,NinkRo20,fumbles_rec,1,,,,,
player,201211180nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201211180nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201211180nwe,nwe,NinkRo20,fumbles_forced,1,,,,,
player,201211180nwe,nwe,MayoJe99,def_int,0,,,,,
player,201211180nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201211180nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201211180nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201211180nwe,nwe,MayoJe99,pass_defended,0,,,,,
player,201211180nwe,nwe,MayoJe99,sacks,0.0,,,,,
player,201211180nwe,nwe,MayoJe99,tackles_combined,10,,,,,
player,201211180nwe,nwe,MayoJe99,tackles_solo,1,,,,,
player,201211180nwe,nwe,MayoJe99,tackles_assists,9,,,,,
player,201211180nwe,nwe,MayoJe99,tackles_loss,0,,,,,
player,201211180nwe,nwe,MayoJe99,qb_hits,0,,,,,
player,201211180nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201211180nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201211180nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201211180nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201211180nwe,nwe,SpikBr99,def_int,0,,,,,
player,201211180nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201211180nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201211180nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201211180nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201211180nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201211180nwe,nwe,SpikBr99,tackles_combined,9,,,,,
player,201211180nwe,nwe,SpikBr99,tackles_solo,1,,,,,
player,201211180nwe,nwe,SpikBr99,tackles_assists,8,,,,,
player,201211180nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201211180nwe,nwe,SpikBr99,qb_hits,1,,,,,
player,201211180nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201211180nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201211180nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201211180nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201211180nwe,nwe,ArriKy00,def_int,0,,,,,
player,201211180nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201211180nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201211180nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201211180nwe,nwe,ArriKy00,pass_defended,2,,,,,
player,201211180nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201211180nwe,nwe,ArriKy00,tackles_combined,7,,,,,
player,201211180nwe,nwe,ArriKy00,tackles_solo,3,,,,,
player,201211180nwe,nwe,ArriKy00,tackles_assists,4,,,,,
player,201211180nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201211180nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201211180nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201211180nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201211180nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201211180nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201211180nwe,nwe,McCoDe99,def_int,0,,,,,
player,201211180nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201211180nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201211180nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201211180nwe,nwe,McCoDe99,pass_defended,1,,,,,
player,201211180nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201211180nwe,nwe,McCoDe99,tackles_combined,7,,,,,
player,201211180nwe,nwe,McCoDe99,tackles_solo,4,,,,,
player,201211180nwe,nwe,McCoDe99,tackles_assists,3,,,,,
