game,2012,2,20120916,201209160clt,min,"Minnesota Vikings",20,clt,"Indianapolis Colts",23
player,201209160clt,min,CookCh99,def_int_long,0,,,,,
player,201209160clt,min,CookCh99,pass_defended,0,,,,,
player,201209160clt,min,CookCh99,sacks,0.0,,,,,
player,201209160clt,min,CookCh99,tackles_combined,6,,,,,
player,201209160clt,min,CookCh99,tackles_solo,5,,,,,
player,201209160clt,min,CookCh99,tackles_assists,1,,,,,
player,201209160clt,min,CookCh99,tackles_loss,0,,,,,
player,201209160clt,min,CookCh99,qb_hits,0,,,,,
player,201209160clt,min,CookCh99,fumbles_rec,0,,,,,
player,201209160clt,min,CookCh99,fumbles_rec_yds,0,,,,,
player,201209160clt,min,CookCh99,fumbles_rec_td,0,,,,,
player,201209160clt,min,CookCh99,fumbles_forced,0,,,,,
player,201209160clt,min,RobiBr98,def_int,0,,,,,
player,201209160clt,min,RobiBr98,def_int_yds,0,,,,,
player,201209160clt,min,RobiBr98,def_int_td,0,,,,,
player,201209160clt,min,RobiBr98,def_int_long,0,,,,,
player,201209160clt,min,RobiBr98,pass_defended,0,,,,,
player,201209160clt,min,RobiBr98,sacks,0.0,,,,,
player,201209160clt,min,RobiBr98,tackles_combined,3,,,,,
player,201209160clt,min,RobiBr98,tackles_solo,1,,,,,
player,201209160clt,min,RobiBr98,tackles_assists,2,,,,,
player,201209160clt,min,RobiBr98,tackles_loss,0,,,,,
player,201209160clt,min,RobiBr98,qb_hits,0,,,,,
player,201209160clt,min,RobiBr98,fumbles_rec,0,,,,,
player,201209160clt,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201209160clt,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201209160clt,min,RobiBr98,fumbles_forced,0,,,,,
player,201209160clt,min,SanfJa99,def_int,0,,,,,
player,201209160clt,min,SanfJa99,def_int_yds,0,,,,,
player,201209160clt,min,SanfJa99,def_int_td,0,,,,,
player,201209160clt,min,SanfJa99,def_int_long,0,,,,,
player,201209160clt,min,SanfJa99,pass_defended,0,,,,,
player,201209160clt,min,SanfJa99,sacks,0.0,,,,,
player,201209160clt,min,SanfJa99,tackles_combined,3,,,,,
player,201209160clt,min,SanfJa99,tackles_solo,3,,,,,
player,201209160clt,min,SanfJa99,tackles_assists,0,,,,,
player,201209160clt,min,SanfJa99,tackles_loss,0,,,,,
player,201209160clt,min,SanfJa99,qb_hits,0,,,,,
player,201209160clt,min,SanfJa99,fumbles_rec,0,,,,,
player,201209160clt,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201209160clt,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201209160clt,min,SanfJa99,fumbles_forced,0,,,,,
player,201209160clt,min,AlleJa22,def_int,0,,,,,
player,201209160clt,min,AlleJa22,def_int_yds,0,,,,,
player,201209160clt,min,AlleJa22,def_int_td,0,,,,,
player,201209160clt,min,AlleJa22,def_int_long,0,,,,,
player,201209160clt,min,AlleJa22,pass_defended,1,,,,,
player,201209160clt,min,AlleJa22,sacks,0.0,,,,,
player,201209160clt,min,AlleJa22,tackles_combined,2,,,,,
player,201209160clt,min,AlleJa22,tackles_solo,2,,,,,
player,201209160clt,min,AlleJa22,tackles_assists,0,,,,,
player,201209160clt,min,AlleJa22,tackles_loss,0,,,,,
player,201209160clt,min,AlleJa22,qb_hits,0,,,,,
player,201209160clt,min,AlleJa22,fumbles_rec,0,,,,,
player,201209160clt,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201209160clt,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201209160clt,min,AlleJa22,fumbles_forced,0,,,,,
player,201209160clt,min,BallCh00,def_int,0,,,,,
player,201209160clt,min,BallCh00,def_int_yds,0,,,,,
player,201209160clt,min,BallCh00,def_int_td,0,,,,,
player,201209160clt,min,BallCh00,def_int_long,0,,,,,
player,201209160clt,min,BallCh00,pass_defended,0,,,,,
player,201209160clt,min,BallCh00,sacks,0.0,,,,,
player,201209160clt,min,BallCh00,tackles_combined,2,,,,,
player,201209160clt,min,BallCh00,tackles_solo,1,,,,,
player,201209160clt,min,BallCh00,tackles_assists,1,,,,,
player,201209160clt,min,BallCh00,tackles_loss,0,,,,,
player,201209160clt,min,BallCh00,qb_hits,0,,,,,
player,201209160clt,min,BallCh00,fumbles_rec,0,,,,,
player,201209160clt,min,BallCh00,fumbles_rec_yds,0,,,,,
player,201209160clt,min,BallCh00,fumbles_rec_td,0,,,,,
player,201209160clt,min,BallCh00,fumbles_forced,0,,,,,
player,201209160clt,min,BrinJa99,def_int,0,,,,,
player,201209160clt,min,BrinJa99,def_int_yds,0,,,,,
player,201209160clt,min,BrinJa99,def_int_td,0,,,,,
player,201209160clt,min,BrinJa99,def_int_long,0,,,,,
player,201209160clt,min,BrinJa99,pass_defended,0,,,,,
player,201209160clt,min,BrinJa99,sacks,0.0,,,,,
player,201209160clt,min,BrinJa99,tackles_combined,2,,,,,
player,201209160clt,min,BrinJa99,tackles_solo,1,,,,,
player,201209160clt,min,BrinJa99,tackles_assists,1,,,,,
player,201209160clt,min,BrinJa99,tackles_loss,0,,,,,
player,201209160clt,min,BrinJa99,qb_hits,0,,,,,
player,201209160clt,min,BrinJa99,fumbles_rec,0,,,,,
player,201209160clt,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201209160clt,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201209160clt,min,BrinJa99,fumbles_forced,0,,,,,
player,201209160clt,min,RaymMi00,def_int,0,,,,,
player,201209160clt,min,RaymMi00,def_int_yds,0,,,,,
player,201209160clt,min,RaymMi00,def_int_td,0,,,,,
player,201209160clt,min,RaymMi00,def_int_long,0,,,,,
player,201209160clt,min,RaymMi00,pass_defended,0,,,,,
player,201209160clt,min,RaymMi00,sacks,0.0,,,,,
player,201209160clt,min,RaymMi00,tackles_combined,2,,,,,
player,201209160clt,min,RaymMi00,tackles_solo,2,,,,,
player,201209160clt,min,RaymMi00,tackles_assists,0,,,,,
player,201209160clt,min,RaymMi00,tackles_loss,0,,,,,
player,201209160clt,min,RaymMi00,qb_hits,0,,,,,
player,201209160clt,min,RaymMi00,fumbles_rec,0,,,,,
player,201209160clt,min,RaymMi00,fumbles_rec_yds,0,,,,,
player,201209160clt,min,RaymMi00,fumbles_rec_td,0,,,,,
player,201209160clt,min,RaymMi00,fumbles_forced,0,,,,,
player,201209160clt,min,RobiJo01,def_int,0,,,,,
player,201209160clt,min,RobiJo01,def_int_yds,0,,,,,
player,201209160clt,min,RobiJo01,def_int_td,0,,,,,
player,201209160clt,min,RobiJo01,def_int_long,0,,,,,
player,201209160clt,min,RobiJo01,pass_defended,0,,,,,
player,201209160clt,min,RobiJo01,sacks,0.0,,,,,
player,201209160clt,min,RobiJo01,tackles_combined,2,,,,,
player,201209160clt,min,RobiJo01,tackles_solo,2,,,,,
player,201209160clt,min,RobiJo01,tackles_assists,0,,,,,
player,201209160clt,min,RobiJo01,tackles_loss,0,,,,,
player,201209160clt,min,RobiJo01,qb_hits,0,,,,,
player,201209160clt,min,RobiJo01,fumbles_rec,0,,,,,
player,201209160clt,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201209160clt,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201209160clt,min,RobiJo01,fumbles_forced,0,,,,,
player,201209160clt,min,WillKe98,def_int,0,,,,,
player,201209160clt,min,WillKe98,def_int_yds,0,,,,,
player,201209160clt,min,WillKe98,def_int_td,0,,,,,
player,201209160clt,min,WillKe98,def_int_long,0,,,,,
player,201209160clt,min,WillKe98,pass_defended,0,,,,,
player,201209160clt,min,WillKe98,sacks,0.0,,,,,
player,201209160clt,min,WillKe98,tackles_combined,2,,,,,
player,201209160clt,min,WillKe98,tackles_solo,1,,,,,
player,201209160clt,min,WillKe98,tackles_assists,1,,,,,
player,201209160clt,min,WillKe98,tackles_loss,0,,,,,
player,201209160clt,min,WillKe98,qb_hits,1,,,,,
player,201209160clt,min,WillKe98,fumbles_rec,0,,,,,
player,201209160clt,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201209160clt,min,WillKe98,fumbles_rec_td,0,,,,,
player,201209160clt,min,WillKe98,fumbles_forced,0,,,,,
player,201209160clt,min,GuioLe99,def_int,0,,,,,
player,201209160clt,min,GuioLe99,def_int_yds,0,,,,,
player,201209160clt,min,GuioLe99,def_int_td,0,,,,,
player,201209160clt,min,GuioLe99,def_int_long,0,,,,,
player,201209160clt,min,GuioLe99,pass_defended,0,,,,,
player,201209160clt,min,GuioLe99,sacks,0.0,,,,,
player,201209160clt,min,GuioLe99,tackles_combined,1,,,,,
player,201209160clt,min,GuioLe99,tackles_solo,0,,,,,
player,201209160clt,min,GuioLe99,tackles_assists,1,,,,,
player,201209160clt,min,GuioLe99,tackles_loss,0,,,,,
player,201209160clt,min,GuioLe99,qb_hits,0,,,,,
player,201209160clt,min,GuioLe99,fumbles_rec,0,,,,,
player,201209160clt,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201209160clt,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201209160clt,min,GuioLe99,fumbles_forced,0,,,,,
player,201209160clt,min,McKeTy99,def_int,0,,,,,
player,201209160clt,min,McKeTy99,def_int_yds,0,,,,,
player,201209160clt,min,McKeTy99,def_int_td,0,,,,,
player,201209160clt,min,McKeTy99,def_int_long,0,,,,,
player,201209160clt,min,McKeTy99,pass_defended,0,,,,,
player,201209160clt,min,McKeTy99,sacks,0.0,,,,,
player,201209160clt,min,McKeTy99,tackles_combined,1,,,,,
player,201209160clt,min,McKeTy99,tackles_solo,1,,,,,
player,201209160clt,min,McKeTy99,tackles_assists,0,,,,,
player,201209160clt,min,McKeTy99,tackles_loss,0,,,,,
player,201209160clt,min,McKeTy99,qb_hits,0,,,,,
player,201209160clt,min,McKeTy99,fumbles_rec,0,,,,,
player,201209160clt,min,McKeTy99,fumbles_rec_yds,0,,,,,
player,201209160clt,min,McKeTy99,fumbles_rec_td,0,,,,,
player,201209160clt,min,McKeTy99,fumbles_forced,0,,,,,
player,201209160clt,min,SherMa20,def_int,0,,,,,
player,201209160clt,min,SherMa20,def_int_yds,0,,,,,
player,201209160clt,min,SherMa20,def_int_td,0,,,,,
player,201209160clt,min,SherMa20,def_int_long,0,,,,,
player,201209160clt,min,SherMa20,pass_defended,0,,,,,
player,201209160clt,min,SherMa20,sacks,0.0,,,,,
player,201209160clt,min,SherMa20,tackles_combined,1,,,,,
player,201209160clt,min,SherMa20,tackles_solo,0,,,,,
player,201209160clt,min,SherMa20,tackles_assists,1,,,,,
player,201209160clt,min,SherMa20,tackles_loss,0,,,,,
player,201209160clt,min,SherMa20,qb_hits,0,,,,,
player,201209160clt,min,SherMa20,fumbles_rec,1,,,,,
player,201209160clt,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201209160clt,min,SherMa20,fumbles_rec_td,0,,,,,
player,201209160clt,min,SherMa20,fumbles_forced,0,,,,,
player,201209160clt,clt,FreeJe00,def_int,0,,,,,
player,201209160clt,clt,FreeJe00,def_int_yds,0,,,,,
player,201209160clt,clt,FreeJe00,def_int_td,0,,,,,
player,201209160clt,clt,FreeJe00,def_int_long,0,,,,,
player,201209160clt,clt,FreeJe00,pass_defended,0,,,,,
player,201209160clt,clt,FreeJe00,sacks,1.0,,,,,
player,201209160clt,clt,FreeJe00,tackles_combined,13,,,,,
player,201209160clt,clt,FreeJe00,tackles_solo,6,,,,,
player,201209160clt,clt,FreeJe00,tackles_assists,7,,,,,
player,201209160clt,clt,FreeJe00,tackles_loss,1,,,,,
player,201209160clt,clt,FreeJe00,qb_hits,1,,,,,
player,201209160clt,clt,FreeJe00,fumbles_rec,0,,,,,
player,201209160clt,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201209160clt,clt,FreeJe00,fumbles_forced,1,,,,,
player,201209160clt,clt,MathRo20,def_int,0,,,,,
player,201209160clt,clt,MathRo20,def_int_yds,0,,,,,
player,201209160clt,clt,MathRo20,def_int_td,0,,,,,
player,201209160clt,clt,MathRo20,def_int_long,0,,,,,
player,201209160clt,clt,MathRo20,pass_defended,0,,,,,
player,201209160clt,clt,MathRo20,sacks,1.0,,,,,
player,201209160clt,clt,MathRo20,tackles_combined,7,,,,,
player,201209160clt,clt,MathRo20,tackles_solo,3,,,,,
player,201209160clt,clt,MathRo20,tackles_assists,4,,,,,
player,201209160clt,clt,MathRo20,tackles_loss,1,,,,,
player,201209160clt,clt,MathRo20,qb_hits,2,,,,,
player,201209160clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201209160clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201209160clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201209160clt,clt,ConnKa99,def_int,0,,,,,
player,201209160clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201209160clt,clt,ConnKa99,def_int_td,0,,,,,
player,201209160clt,clt,ConnKa99,def_int_long,0,,,,,
player,201209160clt,clt,ConnKa99,pass_defended,1,,,,,
player,201209160clt,clt,ConnKa99,sacks,1.0,,,,,
player,201209160clt,clt,ConnKa99,tackles_combined,5,,,,,
player,201209160clt,clt,ConnKa99,tackles_solo,4,,,,,
player,201209160clt,clt,ConnKa99,tackles_assists,1,,,,,
player,201209160clt,clt,ConnKa99,tackles_loss,0,,,,,
player,201209160clt,clt,ConnKa99,qb_hits,1,,,,,
player,201209160clt,clt,ConnKa99,fumbles_rec,0,,,,,
player,201209160clt,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201209160clt,clt,ConnKa99,fumbles_forced,0,,,,,
player,201209160clt,clt,HughJe99,def_int,0,,,,,
player,201209160clt,clt,HughJe99,def_int_yds,0,,,,,
player,201209160clt,clt,HughJe99,def_int_td,0,,,,,
player,201209160clt,clt,HughJe99,def_int_long,0,,,,,
player,201209160clt,clt,HughJe99,pass_defended,0,,,,,
player,201209160clt,clt,HughJe99,sacks,1.0,,,,,
player,201209160clt,clt,HughJe99,tackles_combined,2,,,,,
player,201209160clt,clt,HughJe99,tackles_solo,2,,,,,
player,201209160clt,clt,HughJe99,tackles_assists,0,,,,,
player,201209160clt,clt,HughJe99,tackles_loss,1,,,,,
player,201209160clt,clt,HughJe99,qb_hits,1,,,,,
player,201209160clt,clt,HughJe99,fumbles_rec,0,,,,,
player,201209160clt,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201209160clt,clt,HughJe99,fumbles_forced,0,,,,,
player,201209160clt,clt,PoweJe99,def_int,0,,,,,
player,201209160clt,clt,PoweJe99,def_int_yds,0,,,,,
player,201209160clt,clt,PoweJe99,def_int_td,0,,,,,
player,201209160clt,clt,PoweJe99,def_int_long,0,,,,,
player,201209160clt,clt,PoweJe99,pass_defended,2,,,,,
player,201209160clt,clt,PoweJe99,sacks,0.0,,,,,
player,201209160clt,clt,PoweJe99,tackles_combined,9,,,,,
player,201209160clt,clt,PoweJe99,tackles_solo,7,,,,,
player,201209160clt,clt,PoweJe99,tackles_assists,2,,,,,
player,201209160clt,clt,PoweJe99,tackles_loss,0,,,,,
player,201209160clt,clt,PoweJe99,qb_hits,0,,,,,
player,201209160clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201209160clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201209160clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201209160clt,clt,BethAn20,def_int,0,,,,,
player,201209160clt,clt,BethAn20,def_int_yds,0,,,,,
player,201209160clt,clt,BethAn20,def_int_td,0,,,,,
player,201209160clt,clt,BethAn20,def_int_long,0,,,,,
player,201209160clt,clt,BethAn20,pass_defended,1,,,,,
player,201209160clt,clt,BethAn20,sacks,0.0,,,,,
player,201209160clt,clt,BethAn20,tackles_combined,8,,,,,
player,201209160clt,clt,BethAn20,tackles_solo,6,,,,,
player,201209160clt,clt,BethAn20,tackles_assists,2,,,,,
player,201209160clt,clt,BethAn20,tackles_loss,1,,,,,
player,201209160clt,clt,BethAn20,qb_hits,0,,,,,
player,201209160clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201209160clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201209160clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201209160clt,clt,DaviVo99,def_int,0,,,,,
player,201209160clt,clt,DaviVo99,def_int_yds,0,,,,,
player,201209160clt,clt,DaviVo99,def_int_td,0,,,,,
player,201209160clt,clt,DaviVo99,def_int_long,0,,,,,
player,201209160clt,clt,DaviVo99,pass_defended,0,,,,,
player,201209160clt,clt,DaviVo99,sacks,0.0,,,,,
player,201209160clt,clt,DaviVo99,tackles_combined,7,,,,,
player,201209160clt,clt,DaviVo99,tackles_solo,5,,,,,
player,201209160clt,clt,DaviVo99,tackles_assists,2,,,,,
player,201209160clt,clt,DaviVo99,tackles_loss,0,,,,,
player,201209160clt,clt,DaviVo99,qb_hits,0,,,,,
player,201209160clt,clt,DaviVo99,fumbles_rec,0,,,,,
player,201209160clt,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201209160clt,clt,DaviVo99,fumbles_forced,0,,,,,
player,201209160clt,clt,ReddCo20,def_int,0,,,,,
player,201209160clt,clt,ReddCo20,def_int_yds,0,,,,,
player,201209160clt,clt,ReddCo20,def_int_td,0,,,,,
player,201209160clt,clt,ReddCo20,def_int_long,0,,,,,
player,201209160clt,clt,ReddCo20,pass_defended,1,,,,,
player,201209160clt,clt,ReddCo20,sacks,0.0,,,,,
player,201209160clt,clt,ReddCo20,tackles_combined,6,,,,,
player,201209160clt,clt,ReddCo20,tackles_solo,3,,,,,
player,201209160clt,clt,ReddCo20,tackles_assists,3,,,,,
player,201209160clt,clt,ReddCo20,tackles_loss,0,,,,,
player,201209160clt,clt,ReddCo20,qb_hits,0,,,,,
player,201209160clt,clt,ReddCo20,fumbles_rec,1,,,,,
player,201209160clt,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201209160clt,clt,ReddCo20,fumbles_forced,0,,,,,
player,201209160clt,clt,NeviDr00,def_int,0,,,,,
player,201209160clt,clt,NeviDr00,def_int_yds,0,,,,,
player,201209160clt,clt,NeviDr00,def_int_td,0,,,,,
player,201209160clt,clt,NeviDr00,def_int_long,0,,,,,
player,201209160clt,clt,NeviDr00,pass_defended,0,,,,,
player,201209160clt,clt,NeviDr00,sacks,0.0,,,,,
player,201209160clt,clt,NeviDr00,tackles_combined,3,,,,,
player,201209160clt,clt,NeviDr00,tackles_solo,1,,,,,
player,201209160clt,clt,NeviDr00,tackles_assists,2,,,,,
player,201209160clt,clt,NeviDr00,tackles_loss,0,,,,,
player,201209160clt,clt,NeviDr00,qb_hits,0,,,,,
player,201209160clt,clt,NeviDr00,fumbles_rec,0,,,,,
player,201209160clt,clt,NeviDr00,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,NeviDr00,fumbles_rec_td,0,,,,,
player,201209160clt,clt,NeviDr00,fumbles_forced,0,,,,,
player,201209160clt,clt,AddiMa00,def_int,0,,,,,
player,201209160clt,clt,AddiMa00,def_int_yds,0,,,,,
player,201209160clt,clt,AddiMa00,def_int_td,0,,,,,
player,201209160clt,clt,AddiMa00,def_int_long,0,,,,,
player,201209160clt,clt,AddiMa00,pass_defended,0,,,,,
player,201209160clt,clt,AddiMa00,sacks,0.0,,,,,
player,201209160clt,clt,AddiMa00,tackles_combined,2,,,,,
player,201209160clt,clt,AddiMa00,tackles_solo,2,,,,,
player,201209160clt,clt,AddiMa00,tackles_assists,0,,,,,
player,201209160clt,clt,AddiMa00,tackles_loss,0,,,,,
player,201209160clt,clt,AddiMa00,qb_hits,0,,,,,
player,201209160clt,clt,AddiMa00,fumbles_rec,0,,,,,
player,201209160clt,clt,AddiMa00,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,AddiMa00,fumbles_rec_td,0,,,,,
player,201209160clt,clt,AddiMa00,fumbles_forced,0,,,,,
player,201209160clt,clt,FokoMo99,def_int,0,,,,,
player,201209160clt,clt,FokoMo99,def_int_yds,0,,,,,
player,201209160clt,clt,FokoMo99,def_int_td,0,,,,,
player,201209160clt,clt,FokoMo99,def_int_long,0,,,,,
player,201209160clt,clt,FokoMo99,pass_defended,0,,,,,
player,201209160clt,clt,FokoMo99,sacks,0.0,,,,,
player,201209160clt,clt,FokoMo99,tackles_combined,2,,,,,
player,201209160clt,clt,FokoMo99,tackles_solo,1,,,,,
player,201209160clt,clt,FokoMo99,tackles_assists,1,,,,,
player,201209160clt,clt,FokoMo99,tackles_loss,1,,,,,
player,201209160clt,clt,FokoMo99,qb_hits,0,,,,,
player,201209160clt,clt,FokoMo99,fumbles_rec,0,,,,,
player,201209160clt,clt,FokoMo99,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,FokoMo99,fumbles_rec_td,0,,,,,
player,201209160clt,clt,FokoMo99,fumbles_forced,0,,,,,
player,201209160clt,clt,ZbikTo99,def_int,0,,,,,
player,201209160clt,clt,ZbikTo99,def_int_yds,0,,,,,
player,201209160clt,clt,ZbikTo99,def_int_td,0,,,,,
player,201209160clt,clt,ZbikTo99,def_int_long,0,,,,,
player,201209160clt,clt,ZbikTo99,pass_defended,0,,,,,
player,201209160clt,clt,ZbikTo99,sacks,0.0,,,,,
player,201209160clt,clt,ZbikTo99,tackles_combined,2,,,,,
player,201209160clt,clt,ZbikTo99,tackles_solo,1,,,,,
player,201209160clt,clt,ZbikTo99,tackles_assists,1,,,,,
player,201209160clt,clt,ZbikTo99,tackles_loss,0,,,,,
player,201209160clt,clt,ZbikTo99,qb_hits,0,,,,,
player,201209160clt,clt,ZbikTo99,fumbles_rec,0,,,,,
player,201209160clt,clt,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,ZbikTo99,fumbles_rec_td,0,,,,,
player,201209160clt,clt,ZbikTo99,fumbles_forced,0,,,,,
player,201209160clt,clt,GordJo01,def_int,0,,,,,
player,201209160clt,clt,GordJo01,def_int_yds,0,,,,,
player,201209160clt,clt,GordJo01,def_int_td,0,,,,,
player,201209160clt,clt,GordJo01,def_int_long,0,,,,,
player,201209160clt,clt,GordJo01,pass_defended,0,,,,,
player,201209160clt,clt,GordJo01,sacks,0.0,,,,,
player,201209160clt,clt,GordJo01,tackles_combined,1,,,,,
player,201209160clt,clt,GordJo01,tackles_solo,1,,,,,
player,201209160clt,clt,GordJo01,tackles_assists,0,,,,,
player,201209160clt,clt,GordJo01,tackles_loss,0,,,,,
player,201209160clt,clt,GordJo01,qb_hits,0,,,,,
player,201209160clt,clt,GordJo01,fumbles_rec,0,,,,,
player,201209160clt,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201209160clt,clt,GordJo01,fumbles_forced,0,,,,,
player,201209160clt,clt,McAfPa44,def_int,0,,,,,
player,201209160clt,clt,McAfPa44,def_int_yds,0,,,,,
player,201209160clt,clt,McAfPa44,def_int_td,0,,,,,
player,201209160clt,clt,McAfPa44,def_int_long,0,,,,,
player,201209160clt,clt,McAfPa44,pass_defended,0,,,,,
player,201209160clt,clt,McAfPa44,sacks,0.0,,,,,
player,201209160clt,clt,McAfPa44,tackles_combined,1,,,,,
player,201209160clt,clt,McAfPa44,tackles_solo,1,,,,,
player,201209160clt,clt,McAfPa44,tackles_assists,0,,,,,
player,201209160clt,clt,McAfPa44,tackles_loss,0,,,,,
player,201209160clt,clt,McAfPa44,qb_hits,0,,,,,
player,201209160clt,clt,McAfPa44,fumbles_rec,0,,,,,
player,201209160clt,clt,McAfPa44,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,McAfPa44,fumbles_rec_td,0,,,,,
player,201209160clt,clt,McAfPa44,fumbles_forced,0,,,,,
player,201209160clt,clt,MoalFi99,def_int,0,,,,,
player,201209160clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201209160clt,clt,MoalFi99,def_int_td,0,,,,,
player,201209160clt,clt,MoalFi99,def_int_long,0,,,,,
player,201209160clt,clt,MoalFi99,pass_defended,0,,,,,
player,201209160clt,clt,MoalFi99,sacks,0.0,,,,,
player,201209160clt,clt,MoalFi99,tackles_combined,1,,,,,
player,201209160clt,clt,MoalFi99,tackles_solo,0,,,,,
player,201209160clt,clt,MoalFi99,tackles_assists,1,,,,,
player,201209160clt,clt,MoalFi99,tackles_loss,0,,,,,
player,201209160clt,clt,MoalFi99,qb_hits,0,,,,,
player,201209160clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201209160clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201209160clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201209160clt,clt,OverMa00,def_int,0,,,,,
player,201209160clt,clt,OverMa00,def_int_yds,0,,,,,
player,201209160clt,clt,OverMa00,def_int_td,0,,,,,
player,201209160clt,clt,OverMa00,def_int_long,0,,,,,
player,201209160clt,clt,OverMa00,pass_defended,0,,,,,
player,201209160clt,clt,OverMa00,sacks,0.0,,,,,
player,201209160clt,clt,OverMa00,tackles_combined,1,,,,,
player,201209160clt,clt,OverMa00,tackles_solo,1,,,,,
player,201209160clt,clt,OverMa00,tackles_assists,0,,,,,
player,201209160clt,clt,OverMa00,tackles_loss,0,,,,,
player,201209160clt,clt,OverMa00,qb_hits,0,,,,,
player,201209160clt,clt,OverMa00,fumbles_rec,0,,,,,
player,201209160clt,clt,OverMa00,fumbles_rec_yds,0,,,,,
player,201209160clt,clt,OverMa00,fumbles_rec_td,0,,,,,
player,201209160clt,clt,OverMa00,fumbles_forced,0,,,,,
player,201209160clt,min,SherMa20,kick_ret,1,,,,,
player,201209160clt,min,SherMa20,kick_ret_yds,23,,,,,
player,201209160clt,min,SherMa20,kick_ret_yds_per_ret,23.0,,,,,
player,201209160clt,min,SherMa20,kick_ret_td,0,,,,,
player,201209160clt,min,SherMa20,kick_ret_long,23,,,,,
player,201209160clt,min,SherMa20,punt_ret,5,,,,,
player,201209160clt,min,SherMa20,punt_ret_yds,51,,,,,
player,201209160clt,min,SherMa20,punt_ret_yds_per_ret,10.2,,,,,
player,201209160clt,min,SherMa20,punt_ret_td,0,,,,,
player,201209160clt,min,SherMa20,punt_ret_long,14,,,,,
player,201209160clt,min,HarvPe00,kick_ret,2,,,,,
player,201209160clt,min,HarvPe00,kick_ret_yds,78,,,,,
player,201209160clt,min,HarvPe00,kick_ret_yds_per_ret,39.0,,,,,
player,201209160clt,min,HarvPe00,kick_ret_td,0,,,,,
player,201209160clt,min,HarvPe00,kick_ret_long,50,,,,,
player,201209160clt,min,HarvPe00,punt_ret,0,,,,,
player,201209160clt,min,HarvPe00,punt_ret_yds,0,,,,,
player,201209160clt,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201209160clt,min,HarvPe00,punt_ret_td,0,,,,,
player,201209160clt,min,HarvPe00,punt_ret_long,0,,,,,
player,201209160clt,min,ReedD'00,kick_ret,1,,,,,
player,201209160clt,min,ReedD'00,kick_ret_yds,10,,,,,
player,201209160clt,min,ReedD'00,kick_ret_yds_per_ret,10.0,,,,,
player,201209160clt,min,ReedD'00,kick_ret_td,0,,,,,
player,201209160clt,min,ReedD'00,kick_ret_long,10,,,,,
player,201209160clt,min,ReedD'00,punt_ret,0,,,,,
