game,2012,10,20121111,201211110sfo,ram,"St. Louis Rams",24,sfo,"San Francisco 49ers",24
player,201211110sfo,sfo,MannMa01,rec_td,0,,,,,
player,201211110sfo,sfo,MannMa01,rec_long,20,,,,,
player,201211110sfo,sfo,MannMa01,fumbles,0,,,,,
player,201211110sfo,sfo,MannMa01,fumbles_lost,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_cmp,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_att,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_yds,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_td,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_int,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_sacked,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_sacked_yds,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_long,0,,,,,
player,201211110sfo,sfo,MossRa00,pass_rating,,,,,,
player,201211110sfo,sfo,MossRa00,rush_att,0,,,,,
player,201211110sfo,sfo,MossRa00,rush_yds,0,,,,,
player,201211110sfo,sfo,MossRa00,rush_td,0,,,,,
player,201211110sfo,sfo,MossRa00,rush_long,0,,,,,
player,201211110sfo,sfo,MossRa00,targets,2,,,,,
player,201211110sfo,sfo,MossRa00,rec,2,,,,,
player,201211110sfo,sfo,MossRa00,rec_yds,19,,,,,
player,201211110sfo,sfo,MossRa00,rec_td,0,,,,,
player,201211110sfo,sfo,MossRa00,rec_long,13,,,,,
player,201211110sfo,sfo,MossRa00,fumbles,0,,,,,
player,201211110sfo,sfo,MossRa00,fumbles_lost,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_cmp,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_att,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_yds,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_td,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_int,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_sacked,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_sacked_yds,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_long,0,,,,,
player,201211110sfo,sfo,WalkHu00,pass_rating,,,,,,
player,201211110sfo,sfo,WalkHu00,rush_att,0,,,,,
player,201211110sfo,sfo,WalkHu00,rush_yds,0,,,,,
player,201211110sfo,sfo,WalkHu00,rush_td,0,,,,,
player,201211110sfo,sfo,WalkHu00,rush_long,0,,,,,
player,201211110sfo,sfo,WalkHu00,targets,1,,,,,
player,201211110sfo,sfo,WalkHu00,rec,0,,,,,
player,201211110sfo,sfo,WalkHu00,rec_yds,0,,,,,
player,201211110sfo,sfo,WalkHu00,rec_td,0,,,,,
player,201211110sfo,sfo,WalkHu00,rec_long,0,,,,,
player,201211110sfo,sfo,WalkHu00,fumbles,0,,,,,
player,201211110sfo,sfo,WalkHu00,fumbles_lost,0,,,,,
player,201211110sfo,ram,BrocMi00,def_int,0,,,,,
player,201211110sfo,ram,BrocMi00,def_int_yds,0,,,,,
player,201211110sfo,ram,BrocMi00,def_int_td,0,,,,,
player,201211110sfo,ram,BrocMi00,def_int_long,0,,,,,
player,201211110sfo,ram,BrocMi00,pass_defended,0,,,,,
player,201211110sfo,ram,BrocMi00,sacks,1.5,,,,,
player,201211110sfo,ram,BrocMi00,tackles_combined,5,,,,,
player,201211110sfo,ram,BrocMi00,tackles_solo,3,,,,,
player,201211110sfo,ram,BrocMi00,tackles_assists,2,,,,,
player,201211110sfo,ram,BrocMi00,tackles_loss,1,,,,,
player,201211110sfo,ram,BrocMi00,qb_hits,2,,,,,
player,201211110sfo,ram,BrocMi00,fumbles_rec,0,,,,,
player,201211110sfo,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,BrocMi00,fumbles_forced,0,,,,,
player,201211110sfo,ram,QuinRo00,def_int,0,,,,,
player,201211110sfo,ram,QuinRo00,def_int_yds,0,,,,,
player,201211110sfo,ram,QuinRo00,def_int_td,0,,,,,
player,201211110sfo,ram,QuinRo00,def_int_long,0,,,,,
player,201211110sfo,ram,QuinRo00,pass_defended,0,,,,,
player,201211110sfo,ram,QuinRo00,sacks,1.5,,,,,
player,201211110sfo,ram,QuinRo00,tackles_combined,4,,,,,
player,201211110sfo,ram,QuinRo00,tackles_solo,3,,,,,
player,201211110sfo,ram,QuinRo00,tackles_assists,1,,,,,
player,201211110sfo,ram,QuinRo00,tackles_loss,1,,,,,
player,201211110sfo,ram,QuinRo00,qb_hits,2,,,,,
player,201211110sfo,ram,QuinRo00,fumbles_rec,0,,,,,
player,201211110sfo,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,QuinRo00,fumbles_forced,0,,,,,
player,201211110sfo,ram,HaggMa20,def_int,0,,,,,
player,201211110sfo,ram,HaggMa20,def_int_yds,0,,,,,
player,201211110sfo,ram,HaggMa20,def_int_td,0,,,,,
player,201211110sfo,ram,HaggMa20,def_int_long,0,,,,,
player,201211110sfo,ram,HaggMa20,pass_defended,0,,,,,
player,201211110sfo,ram,HaggMa20,sacks,1.0,,,,,
player,201211110sfo,ram,HaggMa20,tackles_combined,5,,,,,
player,201211110sfo,ram,HaggMa20,tackles_solo,5,,,,,
player,201211110sfo,ram,HaggMa20,tackles_assists,0,,,,,
player,201211110sfo,ram,HaggMa20,tackles_loss,1,,,,,
player,201211110sfo,ram,HaggMa20,qb_hits,1,,,,,
player,201211110sfo,ram,HaggMa20,fumbles_rec,0,,,,,
player,201211110sfo,ram,HaggMa20,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,HaggMa20,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,HaggMa20,fumbles_forced,1,,,,,
player,201211110sfo,ram,LongCh99,def_int,0,,,,,
player,201211110sfo,ram,LongCh99,def_int_yds,0,,,,,
player,201211110sfo,ram,LongCh99,def_int_td,0,,,,,
player,201211110sfo,ram,LongCh99,def_int_long,0,,,,,
player,201211110sfo,ram,LongCh99,pass_defended,0,,,,,
player,201211110sfo,ram,LongCh99,sacks,1.0,,,,,
player,201211110sfo,ram,LongCh99,tackles_combined,4,,,,,
player,201211110sfo,ram,LongCh99,tackles_solo,4,,,,,
player,201211110sfo,ram,LongCh99,tackles_assists,0,,,,,
player,201211110sfo,ram,LongCh99,tackles_loss,1,,,,,
player,201211110sfo,ram,LongCh99,qb_hits,2,,,,,
player,201211110sfo,ram,LongCh99,fumbles_rec,0,,,,,
player,201211110sfo,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,LongCh99,fumbles_forced,0,,,,,
player,201211110sfo,ram,MikeQu20,def_int,0,,,,,
player,201211110sfo,ram,MikeQu20,def_int_yds,0,,,,,
player,201211110sfo,ram,MikeQu20,def_int_td,0,,,,,
player,201211110sfo,ram,MikeQu20,def_int_long,0,,,,,
player,201211110sfo,ram,MikeQu20,pass_defended,0,,,,,
player,201211110sfo,ram,MikeQu20,sacks,0.0,,,,,
player,201211110sfo,ram,MikeQu20,tackles_combined,10,,,,,
player,201211110sfo,ram,MikeQu20,tackles_solo,8,,,,,
player,201211110sfo,ram,MikeQu20,tackles_assists,2,,,,,
player,201211110sfo,ram,MikeQu20,tackles_loss,0,,,,,
player,201211110sfo,ram,MikeQu20,qb_hits,0,,,,,
player,201211110sfo,ram,MikeQu20,fumbles_rec,0,,,,,
player,201211110sfo,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,MikeQu20,fumbles_forced,1,,,,,
player,201211110sfo,ram,LaurJa99,def_int,0,,,,,
player,201211110sfo,ram,LaurJa99,def_int_yds,0,,,,,
player,201211110sfo,ram,LaurJa99,def_int_td,0,,,,,
player,201211110sfo,ram,LaurJa99,def_int_long,0,,,,,
player,201211110sfo,ram,LaurJa99,pass_defended,0,,,,,
player,201211110sfo,ram,LaurJa99,sacks,0.0,,,,,
player,201211110sfo,ram,LaurJa99,tackles_combined,7,,,,,
player,201211110sfo,ram,LaurJa99,tackles_solo,6,,,,,
player,201211110sfo,ram,LaurJa99,tackles_assists,1,,,,,
player,201211110sfo,ram,LaurJa99,tackles_loss,0,,,,,
player,201211110sfo,ram,LaurJa99,qb_hits,0,,,,,
player,201211110sfo,ram,LaurJa99,fumbles_rec,0,,,,,
player,201211110sfo,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,LaurJa99,fumbles_forced,0,,,,,
player,201211110sfo,ram,FinnCo20,def_int,0,,,,,
player,201211110sfo,ram,FinnCo20,def_int_yds,0,,,,,
player,201211110sfo,ram,FinnCo20,def_int_td,0,,,,,
player,201211110sfo,ram,FinnCo20,def_int_long,0,,,,,
player,201211110sfo,ram,FinnCo20,pass_defended,0,,,,,
player,201211110sfo,ram,FinnCo20,sacks,0.0,,,,,
player,201211110sfo,ram,FinnCo20,tackles_combined,6,,,,,
player,201211110sfo,ram,FinnCo20,tackles_solo,3,,,,,
player,201211110sfo,ram,FinnCo20,tackles_assists,3,,,,,
player,201211110sfo,ram,FinnCo20,tackles_loss,0,,,,,
player,201211110sfo,ram,FinnCo20,qb_hits,0,,,,,
player,201211110sfo,ram,FinnCo20,fumbles_rec,0,,,,,
player,201211110sfo,ram,FinnCo20,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,FinnCo20,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,FinnCo20,fumbles_forced,0,,,,,
player,201211110sfo,ram,DunbJo20,def_int,0,,,,,
player,201211110sfo,ram,DunbJo20,def_int_yds,0,,,,,
player,201211110sfo,ram,DunbJo20,def_int_td,0,,,,,
player,201211110sfo,ram,DunbJo20,def_int_long,0,,,,,
player,201211110sfo,ram,DunbJo20,pass_defended,0,,,,,
player,201211110sfo,ram,DunbJo20,sacks,0.0,,,,,
player,201211110sfo,ram,DunbJo20,tackles_combined,5,,,,,
player,201211110sfo,ram,DunbJo20,tackles_solo,4,,,,,
player,201211110sfo,ram,DunbJo20,tackles_assists,1,,,,,
player,201211110sfo,ram,DunbJo20,tackles_loss,0,,,,,
player,201211110sfo,ram,DunbJo20,qb_hits,0,,,,,
player,201211110sfo,ram,DunbJo20,fumbles_rec,0,,,,,
player,201211110sfo,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,DunbJo20,fumbles_forced,0,,,,,
player,201211110sfo,ram,CudjJe00,def_int,0,,,,,
player,201211110sfo,ram,CudjJe00,def_int_yds,0,,,,,
player,201211110sfo,ram,CudjJe00,def_int_td,0,,,,,
player,201211110sfo,ram,CudjJe00,def_int_long,0,,,,,
player,201211110sfo,ram,CudjJe00,pass_defended,0,,,,,
player,201211110sfo,ram,CudjJe00,sacks,0.0,,,,,
player,201211110sfo,ram,CudjJe00,tackles_combined,4,,,,,
player,201211110sfo,ram,CudjJe00,tackles_solo,4,,,,,
player,201211110sfo,ram,CudjJe00,tackles_assists,0,,,,,
player,201211110sfo,ram,CudjJe00,tackles_loss,1,,,,,
player,201211110sfo,ram,CudjJe00,qb_hits,0,,,,,
player,201211110sfo,ram,CudjJe00,fumbles_rec,0,,,,,
player,201211110sfo,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,CudjJe00,fumbles_forced,0,,,,,
player,201211110sfo,ram,DahlCr99,def_int,0,,,,,
player,201211110sfo,ram,DahlCr99,def_int_yds,0,,,,,
player,201211110sfo,ram,DahlCr99,def_int_td,0,,,,,
player,201211110sfo,ram,DahlCr99,def_int_long,0,,,,,
player,201211110sfo,ram,DahlCr99,pass_defended,0,,,,,
player,201211110sfo,ram,DahlCr99,sacks,0.0,,,,,
player,201211110sfo,ram,DahlCr99,tackles_combined,4,,,,,
player,201211110sfo,ram,DahlCr99,tackles_solo,4,,,,,
player,201211110sfo,ram,DahlCr99,tackles_assists,0,,,,,
player,201211110sfo,ram,DahlCr99,tackles_loss,0,,,,,
player,201211110sfo,ram,DahlCr99,qb_hits,0,,,,,
player,201211110sfo,ram,DahlCr99,fumbles_rec,0,,,,,
player,201211110sfo,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,DahlCr99,fumbles_forced,0,,,,,
player,201211110sfo,ram,JohnTr05,def_int,0,,,,,
player,201211110sfo,ram,JohnTr05,def_int_yds,0,,,,,
player,201211110sfo,ram,JohnTr05,def_int_td,0,,,,,
player,201211110sfo,ram,JohnTr05,def_int_long,0,,,,,
player,201211110sfo,ram,JohnTr05,pass_defended,0,,,,,
player,201211110sfo,ram,JohnTr05,sacks,0.0,,,,,
player,201211110sfo,ram,JohnTr05,tackles_combined,4,,,,,
player,201211110sfo,ram,JohnTr05,tackles_solo,4,,,,,
player,201211110sfo,ram,JohnTr05,tackles_assists,0,,,,,
player,201211110sfo,ram,JohnTr05,tackles_loss,0,,,,,
player,201211110sfo,ram,JohnTr05,qb_hits,0,,,,,
player,201211110sfo,ram,JohnTr05,fumbles_rec,0,,,,,
player,201211110sfo,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,JohnTr05,fumbles_forced,0,,,,,
player,201211110sfo,ram,LangKe98,def_int,0,,,,,
player,201211110sfo,ram,LangKe98,def_int_yds,0,,,,,
player,201211110sfo,ram,LangKe98,def_int_td,0,,,,,
player,201211110sfo,ram,LangKe98,def_int_long,0,,,,,
player,201211110sfo,ram,LangKe98,pass_defended,0,,,,,
player,201211110sfo,ram,LangKe98,sacks,0.0,,,,,
player,201211110sfo,ram,LangKe98,tackles_combined,4,,,,,
player,201211110sfo,ram,LangKe98,tackles_solo,3,,,,,
player,201211110sfo,ram,LangKe98,tackles_assists,1,,,,,
player,201211110sfo,ram,LangKe98,tackles_loss,1,,,,,
player,201211110sfo,ram,LangKe98,qb_hits,2,,,,,
player,201211110sfo,ram,LangKe98,fumbles_rec,0,,,,,
player,201211110sfo,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,LangKe98,fumbles_forced,0,,,,,
player,201211110sfo,ram,FletBr99,def_int,0,,,,,
player,201211110sfo,ram,FletBr99,def_int_yds,0,,,,,
player,201211110sfo,ram,FletBr99,def_int_td,0,,,,,
player,201211110sfo,ram,FletBr99,def_int_long,0,,,,,
player,201211110sfo,ram,FletBr99,pass_defended,1,,,,,
player,201211110sfo,ram,FletBr99,sacks,0.0,,,,,
player,201211110sfo,ram,FletBr99,tackles_combined,2,,,,,
player,201211110sfo,ram,FletBr99,tackles_solo,2,,,,,
player,201211110sfo,ram,FletBr99,tackles_assists,0,,,,,
player,201211110sfo,ram,FletBr99,tackles_loss,0,,,,,
player,201211110sfo,ram,FletBr99,qb_hits,0,,,,,
player,201211110sfo,ram,FletBr99,fumbles_rec,0,,,,,
player,201211110sfo,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,FletBr99,fumbles_forced,1,,,,,
player,201211110sfo,ram,HayeWi99,def_int,0,,,,,
player,201211110sfo,ram,HayeWi99,def_int_yds,0,,,,,
player,201211110sfo,ram,HayeWi99,def_int_td,0,,,,,
player,201211110sfo,ram,HayeWi99,def_int_long,0,,,,,
player,201211110sfo,ram,HayeWi99,pass_defended,0,,,,,
player,201211110sfo,ram,HayeWi99,sacks,0.0,,,,,
player,201211110sfo,ram,HayeWi99,tackles_combined,2,,,,,
player,201211110sfo,ram,HayeWi99,tackles_solo,1,,,,,
player,201211110sfo,ram,HayeWi99,tackles_assists,1,,,,,
player,201211110sfo,ram,HayeWi99,tackles_loss,0,,,,,
player,201211110sfo,ram,HayeWi99,qb_hits,0,,,,,
player,201211110sfo,ram,HayeWi99,fumbles_rec,0,,,,,
player,201211110sfo,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,HayeWi99,fumbles_forced,0,,,,,
player,201211110sfo,ram,McLeRo00,def_int,0,,,,,
player,201211110sfo,ram,McLeRo00,def_int_yds,0,,,,,
player,201211110sfo,ram,McLeRo00,def_int_td,0,,,,,
player,201211110sfo,ram,McLeRo00,def_int_long,0,,,,,
player,201211110sfo,ram,McLeRo00,pass_defended,0,,,,,
player,201211110sfo,ram,McLeRo00,sacks,0.0,,,,,
player,201211110sfo,ram,McLeRo00,tackles_combined,2,,,,,
player,201211110sfo,ram,McLeRo00,tackles_solo,2,,,,,
player,201211110sfo,ram,McLeRo00,tackles_assists,0,,,,,
player,201211110sfo,ram,McLeRo00,tackles_loss,0,,,,,
player,201211110sfo,ram,McLeRo00,qb_hits,0,,,,,
player,201211110sfo,ram,McLeRo00,fumbles_rec,0,,,,,
player,201211110sfo,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,McLeRo00,fumbles_forced,0,,,,,
player,201211110sfo,ram,McInRo20,def_int,0,,,,,
player,201211110sfo,ram,McInRo20,def_int_yds,0,,,,,
player,201211110sfo,ram,McInRo20,def_int_td,0,,,,,
player,201211110sfo,ram,McInRo20,def_int_long,0,,,,,
player,201211110sfo,ram,McInRo20,pass_defended,0,,,,,
player,201211110sfo,ram,McInRo20,sacks,0.0,,,,,
player,201211110sfo,ram,McInRo20,tackles_combined,1,,,,,
player,201211110sfo,ram,McInRo20,tackles_solo,1,,,,,
player,201211110sfo,ram,McInRo20,tackles_assists,0,,,,,
player,201211110sfo,ram,McInRo20,tackles_loss,0,,,,,
player,201211110sfo,ram,McInRo20,qb_hits,0,,,,,
player,201211110sfo,ram,McInRo20,fumbles_rec,0,,,,,
player,201211110sfo,ram,McInRo20,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,McInRo20,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,McInRo20,fumbles_forced,0,,,,,
player,201211110sfo,ram,PoinQu00,def_int,0,,,,,
player,201211110sfo,ram,PoinQu00,def_int_yds,0,,,,,
player,201211110sfo,ram,PoinQu00,def_int_td,0,,,,,
player,201211110sfo,ram,PoinQu00,def_int_long,0,,,,,
player,201211110sfo,ram,PoinQu00,pass_defended,0,,,,,
player,201211110sfo,ram,PoinQu00,sacks,0.0,,,,,
player,201211110sfo,ram,PoinQu00,tackles_combined,1,,,,,
player,201211110sfo,ram,PoinQu00,tackles_solo,1,,,,,
player,201211110sfo,ram,PoinQu00,tackles_assists,0,,,,,
player,201211110sfo,ram,PoinQu00,tackles_loss,0,,,,,
player,201211110sfo,ram,PoinQu00,qb_hits,0,,,,,
player,201211110sfo,ram,PoinQu00,fumbles_rec,0,,,,,
player,201211110sfo,ram,PoinQu00,fumbles_rec_yds,0,,,,,
player,201211110sfo,ram,PoinQu00,fumbles_rec_td,0,,,,,
player,201211110sfo,ram,PoinQu00,fumbles_forced,0,,,,,
player,201211110sfo,sfo,SmitAl04,def_int,0,,,,,
player,201211110sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201211110sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201211110sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201211110sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201211110sfo,sfo,SmitAl04,sacks,2.0,,,,,
player,201211110sfo,sfo,SmitAl04,tackles_combined,6,,,,,
player,201211110sfo,sfo,SmitAl04,tackles_solo,6,,,,,
player,201211110sfo,sfo,SmitAl04,tackles_assists,0,,,,,
player,201211110sfo,sfo,SmitAl04,tackles_loss,3,,,,,
player,201211110sfo,sfo,SmitAl04,qb_hits,2,,,,,
player,201211110sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201211110sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201211110sfo,sfo,BowmNa99,def_int,0,,,,,
player,201211110sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201211110sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201211110sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201211110sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201211110sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201211110sfo,sfo,BowmNa99,tackles_combined,13,,,,,
player,201211110sfo,sfo,BowmNa99,tackles_solo,10,,,,,
player,201211110sfo,sfo,BowmNa99,tackles_assists,3,,,,,
player,201211110sfo,sfo,BowmNa99,tackles_loss,1,,,,,
player,201211110sfo,sfo,BowmNa99,qb_hits,1,,,,,
player,201211110sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201211110sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201211110sfo,sfo,BrooAh21,def_int,0,,,,,
player,201211110sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201211110sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201211110sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201211110sfo,sfo,BrooAh21,pass_defended,3,,,,,
player,201211110sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201211110sfo,sfo,BrooAh21,tackles_combined,8,,,,,
player,201211110sfo,sfo,BrooAh21,tackles_solo,8,,,,,
player,201211110sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201211110sfo,sfo,BrooAh21,tackles_loss,1,,,,,
player,201211110sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201211110sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201211110sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,BrooAh21,fumbles_forced,1,,,,,
player,201211110sfo,sfo,GoldDa99,def_int,0,,,,,
player,201211110sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201211110sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201211110sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201211110sfo,sfo,GoldDa99,pass_defended,1,,,,,
player,201211110sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201211110sfo,sfo,GoldDa99,tackles_combined,8,,,,,
player,201211110sfo,sfo,GoldDa99,tackles_solo,7,,,,,
player,201211110sfo,sfo,GoldDa99,tackles_assists,1,,,,,
player,201211110sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201211110sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201211110sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201211110sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201211110sfo,sfo,SmitJu20,def_int,0,,,,,
player,201211110sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201211110sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201211110sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201211110sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201211110sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201211110sfo,sfo,SmitJu20,tackles_combined,8,,,,,
player,201211110sfo,sfo,SmitJu20,tackles_solo,4,,,,,
player,201211110sfo,sfo,SmitJu20,tackles_assists,4,,,,,
player,201211110sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201211110sfo,sfo,SmitJu20,qb_hits,2,,,,,
player,201211110sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201211110sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201211110sfo,sfo,WillPa98,def_int,0,,,,,
player,201211110sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201211110sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201211110sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201211110sfo,sfo,WillPa98,pass_defended,0,,,,,
player,201211110sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201211110sfo,sfo,WillPa98,tackles_combined,7,,,,,
player,201211110sfo,sfo,WillPa98,tackles_solo,6,,,,,
player,201211110sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201211110sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201211110sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201211110sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201211110sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201211110sfo,sfo,RogeCa20,def_int,0,,,,,
player,201211110sfo,sfo,RogeCa20,def_int_yds,0,,,,,
player,201211110sfo,sfo,RogeCa20,def_int_td,0,,,,,
player,201211110sfo,sfo,RogeCa20,def_int_long,0,,,,,
player,201211110sfo,sfo,RogeCa20,pass_defended,0,,,,,
player,201211110sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201211110sfo,sfo,RogeCa20,tackles_combined,6,,,,,
player,201211110sfo,sfo,RogeCa20,tackles_solo,6,,,,,
player,201211110sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201211110sfo,sfo,RogeCa20,tackles_loss,0,,,,,
player,201211110sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201211110sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201211110sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201211110sfo,sfo,WhitDo20,def_int,0,,,,,
player,201211110sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201211110sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201211110sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201211110sfo,sfo,WhitDo20,pass_defended,0,,,,,
player,201211110sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201211110sfo,sfo,WhitDo20,tackles_combined,4,,,,,
player,201211110sfo,sfo,WhitDo20,tackles_solo,4,,,,,
player,201211110sfo,sfo,WhitDo20,tackles_assists,0,,,,,
player,201211110sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201211110sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201211110sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201211110sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201211110sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201211110sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201211110sfo,sfo,BrowTa99,def_int,0,,,,,
player,201211110sfo,sfo,BrowTa99,def_int_yds,0,,,,,
