game,2012,8,20121028,201210280chi,car,"Carolina Panthers",22,chi,"Chicago Bears",23
player,201210280chi,car,DaviTh20,sacks,0.0,,,,,
player,201210280chi,car,DaviTh20,tackles_combined,5,,,,,
player,201210280chi,car,DaviTh20,tackles_solo,4,,,,,
player,201210280chi,car,DaviTh20,tackles_assists,1,,,,,
player,201210280chi,car,DaviTh20,tackles_loss,1,,,,,
player,201210280chi,car,DaviTh20,qb_hits,0,,,,,
player,201210280chi,car,DaviTh20,fumbles_rec,0,,,,,
player,201210280chi,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201210280chi,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201210280chi,car,DaviTh20,fumbles_forced,0,,,,,
player,201210280chi,car,MunnCa99,def_int,0,,,,,
player,201210280chi,car,MunnCa99,def_int_yds,0,,,,,
player,201210280chi,car,MunnCa99,def_int_td,0,,,,,
player,201210280chi,car,MunnCa99,def_int_long,0,,,,,
player,201210280chi,car,MunnCa99,pass_defended,1,,,,,
player,201210280chi,car,MunnCa99,sacks,0.0,,,,,
player,201210280chi,car,MunnCa99,tackles_combined,4,,,,,
player,201210280chi,car,MunnCa99,tackles_solo,4,,,,,
player,201210280chi,car,MunnCa99,tackles_assists,0,,,,,
player,201210280chi,car,MunnCa99,tackles_loss,0,,,,,
player,201210280chi,car,MunnCa99,qb_hits,0,,,,,
player,201210280chi,car,MunnCa99,fumbles_rec,0,,,,,
player,201210280chi,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201210280chi,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201210280chi,car,MunnCa99,fumbles_forced,0,,,,,
player,201210280chi,car,AndeJa21,def_int,0,,,,,
player,201210280chi,car,AndeJa21,def_int_yds,0,,,,,
player,201210280chi,car,AndeJa21,def_int_td,0,,,,,
player,201210280chi,car,AndeJa21,def_int_long,0,,,,,
player,201210280chi,car,AndeJa21,pass_defended,0,,,,,
player,201210280chi,car,AndeJa21,sacks,0.0,,,,,
player,201210280chi,car,AndeJa21,tackles_combined,3,,,,,
player,201210280chi,car,AndeJa21,tackles_solo,2,,,,,
player,201210280chi,car,AndeJa21,tackles_assists,1,,,,,
player,201210280chi,car,AndeJa21,tackles_loss,0,,,,,
player,201210280chi,car,AndeJa21,qb_hits,0,,,,,
player,201210280chi,car,AndeJa21,fumbles_rec,0,,,,,
player,201210280chi,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201210280chi,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201210280chi,car,AndeJa21,fumbles_forced,0,,,,,
player,201210280chi,car,NakaHa99,def_int,0,,,,,
player,201210280chi,car,NakaHa99,def_int_yds,0,,,,,
player,201210280chi,car,NakaHa99,def_int_td,0,,,,,
player,201210280chi,car,NakaHa99,def_int_long,0,,,,,
player,201210280chi,car,NakaHa99,pass_defended,0,,,,,
player,201210280chi,car,NakaHa99,sacks,0.0,,,,,
player,201210280chi,car,NakaHa99,tackles_combined,3,,,,,
player,201210280chi,car,NakaHa99,tackles_solo,2,,,,,
player,201210280chi,car,NakaHa99,tackles_assists,1,,,,,
player,201210280chi,car,NakaHa99,tackles_loss,0,,,,,
player,201210280chi,car,NakaHa99,qb_hits,0,,,,,
player,201210280chi,car,NakaHa99,fumbles_rec,0,,,,,
player,201210280chi,car,NakaHa99,fumbles_rec_yds,0,,,,,
player,201210280chi,car,NakaHa99,fumbles_rec_td,0,,,,,
player,201210280chi,car,NakaHa99,fumbles_forced,0,,,,,
player,201210280chi,car,GodfCh99,def_int,0,,,,,
player,201210280chi,car,GodfCh99,def_int_yds,0,,,,,
player,201210280chi,car,GodfCh99,def_int_td,0,,,,,
player,201210280chi,car,GodfCh99,def_int_long,0,,,,,
player,201210280chi,car,GodfCh99,pass_defended,0,,,,,
player,201210280chi,car,GodfCh99,sacks,0.0,,,,,
player,201210280chi,car,GodfCh99,tackles_combined,2,,,,,
player,201210280chi,car,GodfCh99,tackles_solo,1,,,,,
player,201210280chi,car,GodfCh99,tackles_assists,1,,,,,
player,201210280chi,car,GodfCh99,tackles_loss,0,,,,,
player,201210280chi,car,GodfCh99,qb_hits,0,,,,,
player,201210280chi,car,GodfCh99,fumbles_rec,0,,,,,
player,201210280chi,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201210280chi,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201210280chi,car,GodfCh99,fumbles_forced,0,,,,,
player,201210280chi,car,HoguDo01,def_int,0,,,,,
player,201210280chi,car,HoguDo01,def_int_yds,0,,,,,
player,201210280chi,car,HoguDo01,def_int_td,0,,,,,
player,201210280chi,car,HoguDo01,def_int_long,0,,,,,
player,201210280chi,car,HoguDo01,pass_defended,0,,,,,
player,201210280chi,car,HoguDo01,sacks,0.0,,,,,
player,201210280chi,car,HoguDo01,tackles_combined,2,,,,,
player,201210280chi,car,HoguDo01,tackles_solo,2,,,,,
player,201210280chi,car,HoguDo01,tackles_assists,0,,,,,
player,201210280chi,car,HoguDo01,tackles_loss,0,,,,,
player,201210280chi,car,HoguDo01,qb_hits,0,,,,,
player,201210280chi,car,HoguDo01,fumbles_rec,0,,,,,
player,201210280chi,car,HoguDo01,fumbles_rec_yds,0,,,,,
player,201210280chi,car,HoguDo01,fumbles_rec_td,0,,,,,
player,201210280chi,car,HoguDo01,fumbles_forced,0,,,,,
player,201210280chi,car,JoneCo01,def_int,0,,,,,
player,201210280chi,car,JoneCo01,def_int_yds,0,,,,,
player,201210280chi,car,JoneCo01,def_int_td,0,,,,,
player,201210280chi,car,JoneCo01,def_int_long,0,,,,,
player,201210280chi,car,JoneCo01,pass_defended,0,,,,,
player,201210280chi,car,JoneCo01,sacks,0.0,,,,,
player,201210280chi,car,JoneCo01,tackles_combined,2,,,,,
player,201210280chi,car,JoneCo01,tackles_solo,2,,,,,
player,201210280chi,car,JoneCo01,tackles_assists,0,,,,,
player,201210280chi,car,JoneCo01,tackles_loss,0,,,,,
player,201210280chi,car,JoneCo01,qb_hits,0,,,,,
player,201210280chi,car,JoneCo01,fumbles_rec,0,,,,,
player,201210280chi,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201210280chi,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201210280chi,car,JoneCo01,fumbles_forced,0,,,,,
player,201210280chi,car,SennJo00,def_int,0,,,,,
player,201210280chi,car,SennJo00,def_int_yds,0,,,,,
player,201210280chi,car,SennJo00,def_int_td,0,,,,,
player,201210280chi,car,SennJo00,def_int_long,0,,,,,
player,201210280chi,car,SennJo00,pass_defended,0,,,,,
player,201210280chi,car,SennJo00,sacks,0.0,,,,,
player,201210280chi,car,SennJo00,tackles_combined,2,,,,,
player,201210280chi,car,SennJo00,tackles_solo,1,,,,,
player,201210280chi,car,SennJo00,tackles_assists,1,,,,,
player,201210280chi,car,SennJo00,tackles_loss,0,,,,,
player,201210280chi,car,SennJo00,qb_hits,0,,,,,
player,201210280chi,car,SennJo00,fumbles_rec,0,,,,,
player,201210280chi,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201210280chi,car,SennJo00,fumbles_rec_td,0,,,,,
player,201210280chi,car,SennJo00,fumbles_forced,0,,,,,
player,201210280chi,car,AlexFr00,def_int,0,,,,,
player,201210280chi,car,AlexFr00,def_int_yds,0,,,,,
player,201210280chi,car,AlexFr00,def_int_td,0,,,,,
player,201210280chi,car,AlexFr00,def_int_long,0,,,,,
player,201210280chi,car,AlexFr00,pass_defended,0,,,,,
player,201210280chi,car,AlexFr00,sacks,0.0,,,,,
player,201210280chi,car,AlexFr00,tackles_combined,1,,,,,
player,201210280chi,car,AlexFr00,tackles_solo,1,,,,,
player,201210280chi,car,AlexFr00,tackles_assists,0,,,,,
player,201210280chi,car,AlexFr00,tackles_loss,0,,,,,
player,201210280chi,car,AlexFr00,qb_hits,0,,,,,
player,201210280chi,car,AlexFr00,fumbles_rec,1,,,,,
player,201210280chi,car,AlexFr00,fumbles_rec_yds,0,,,,,
player,201210280chi,car,AlexFr00,fumbles_rec_td,0,,,,,
player,201210280chi,car,AlexFr00,fumbles_forced,0,,,,,
player,201210280chi,car,BarnGa01,def_int,0,,,,,
player,201210280chi,car,BarnGa01,def_int_yds,0,,,,,
player,201210280chi,car,BarnGa01,def_int_td,0,,,,,
player,201210280chi,car,BarnGa01,def_int_long,0,,,,,
player,201210280chi,car,BarnGa01,pass_defended,0,,,,,
player,201210280chi,car,BarnGa01,sacks,0.0,,,,,
player,201210280chi,car,BarnGa01,tackles_combined,1,,,,,
player,201210280chi,car,BarnGa01,tackles_solo,1,,,,,
player,201210280chi,car,BarnGa01,tackles_assists,0,,,,,
player,201210280chi,car,BarnGa01,tackles_loss,0,,,,,
player,201210280chi,car,BarnGa01,qb_hits,0,,,,,
player,201210280chi,car,BarnGa01,fumbles_rec,0,,,,,
player,201210280chi,car,BarnGa01,fumbles_rec_yds,0,,,,,
player,201210280chi,car,BarnGa01,fumbles_rec_td,0,,,,,
player,201210280chi,car,BarnGa01,fumbles_forced,0,,,,,
player,201210280chi,car,ChanNa00,def_int,0,,,,,
player,201210280chi,car,ChanNa00,def_int_yds,0,,,,,
player,201210280chi,car,ChanNa00,def_int_td,0,,,,,
player,201210280chi,car,ChanNa00,def_int_long,0,,,,,
player,201210280chi,car,ChanNa00,pass_defended,0,,,,,
player,201210280chi,car,ChanNa00,sacks,0.0,,,,,
player,201210280chi,car,ChanNa00,tackles_combined,1,,,,,
player,201210280chi,car,ChanNa00,tackles_solo,1,,,,,
player,201210280chi,car,ChanNa00,tackles_assists,0,,,,,
player,201210280chi,car,ChanNa00,tackles_loss,0,,,,,
player,201210280chi,car,ChanNa00,qb_hits,0,,,,,
player,201210280chi,car,ChanNa00,fumbles_rec,0,,,,,
player,201210280chi,car,ChanNa00,fumbles_rec_yds,0,,,,,
player,201210280chi,car,ChanNa00,fumbles_rec_td,0,,,,,
player,201210280chi,car,ChanNa00,fumbles_forced,0,,,,,
player,201210280chi,car,MartSh99,def_int,0,,,,,
player,201210280chi,car,MartSh99,def_int_yds,0,,,,,
player,201210280chi,car,MartSh99,def_int_td,0,,,,,
player,201210280chi,car,MartSh99,def_int_long,0,,,,,
player,201210280chi,car,MartSh99,pass_defended,0,,,,,
player,201210280chi,car,MartSh99,sacks,0.0,,,,,
player,201210280chi,car,MartSh99,tackles_combined,1,,,,,
player,201210280chi,car,MartSh99,tackles_solo,1,,,,,
player,201210280chi,car,MartSh99,tackles_assists,0,,,,,
player,201210280chi,car,MartSh99,tackles_loss,0,,,,,
player,201210280chi,car,MartSh99,qb_hits,0,,,,,
player,201210280chi,car,MartSh99,fumbles_rec,0,,,,,
player,201210280chi,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201210280chi,car,MartSh99,fumbles_rec_td,0,,,,,
player,201210280chi,car,MartSh99,fumbles_forced,0,,,,,
player,201210280chi,car,PhilJa99,def_int,0,,,,,
player,201210280chi,car,PhilJa99,def_int_yds,0,,,,,
player,201210280chi,car,PhilJa99,def_int_td,0,,,,,
player,201210280chi,car,PhilJa99,def_int_long,0,,,,,
player,201210280chi,car,PhilJa99,pass_defended,0,,,,,
player,201210280chi,car,PhilJa99,sacks,0.0,,,,,
player,201210280chi,car,PhilJa99,tackles_combined,1,,,,,
player,201210280chi,car,PhilJa99,tackles_solo,1,,,,,
player,201210280chi,car,PhilJa99,tackles_assists,0,,,,,
player,201210280chi,car,PhilJa99,tackles_loss,0,,,,,
player,201210280chi,car,PhilJa99,qb_hits,0,,,,,
player,201210280chi,car,PhilJa99,fumbles_rec,0,,,,,
player,201210280chi,car,PhilJa99,fumbles_rec_yds,0,,,,,
player,201210280chi,car,PhilJa99,fumbles_rec_td,0,,,,,
player,201210280chi,car,PhilJa99,fumbles_forced,0,,,,,
player,201210280chi,car,PilaKe00,def_int,0,,,,,
player,201210280chi,car,PilaKe00,def_int_yds,0,,,,,
player,201210280chi,car,PilaKe00,def_int_td,0,,,,,
player,201210280chi,car,PilaKe00,def_int_long,0,,,,,
player,201210280chi,car,PilaKe00,pass_defended,0,,,,,
player,201210280chi,car,PilaKe00,sacks,0.0,,,,,
player,201210280chi,car,PilaKe00,tackles_combined,1,,,,,
player,201210280chi,car,PilaKe00,tackles_solo,1,,,,,
player,201210280chi,car,PilaKe00,tackles_assists,0,,,,,
player,201210280chi,car,PilaKe00,tackles_loss,0,,,,,
player,201210280chi,car,PilaKe00,qb_hits,0,,,,,
player,201210280chi,car,PilaKe00,fumbles_rec,0,,,,,
player,201210280chi,car,PilaKe00,fumbles_rec_yds,0,,,,,
player,201210280chi,car,PilaKe00,fumbles_rec_td,0,,,,,
player,201210280chi,car,PilaKe00,fumbles_forced,0,,,,,
player,201210280chi,car,ThomJo01,def_int,0,,,,,
player,201210280chi,car,ThomJo01,def_int_yds,0,,,,,
player,201210280chi,car,ThomJo01,def_int_td,0,,,,,
player,201210280chi,car,ThomJo01,def_int_long,0,,,,,
player,201210280chi,car,ThomJo01,pass_defended,0,,,,,
player,201210280chi,car,ThomJo01,sacks,0.0,,,,,
player,201210280chi,car,ThomJo01,tackles_combined,1,,,,,
player,201210280chi,car,ThomJo01,tackles_solo,0,,,,,
player,201210280chi,car,ThomJo01,tackles_assists,1,,,,,
player,201210280chi,car,ThomJo01,tackles_loss,0,,,,,
player,201210280chi,car,ThomJo01,qb_hits,0,,,,,
player,201210280chi,car,ThomJo01,fumbles_rec,0,,,,,
player,201210280chi,car,ThomJo01,fumbles_rec_yds,0,,,,,
player,201210280chi,car,ThomJo01,fumbles_rec_td,0,,,,,
player,201210280chi,car,ThomJo01,fumbles_forced,0,,,,,
player,201210280chi,car,MurpLo00,def_int,0,,,,,
player,201210280chi,car,MurpLo00,def_int_yds,0,,,,,
player,201210280chi,car,MurpLo00,def_int_td,0,,,,,
player,201210280chi,car,MurpLo00,def_int_long,0,,,,,
player,201210280chi,car,MurpLo00,pass_defended,0,,,,,
player,201210280chi,car,MurpLo00,sacks,0.0,,,,,
player,201210280chi,car,MurpLo00,tackles_combined,0,,,,,
player,201210280chi,car,MurpLo00,tackles_solo,0,,,,,
player,201210280chi,car,MurpLo00,tackles_assists,0,,,,,
player,201210280chi,car,MurpLo00,tackles_loss,,,,,,
player,201210280chi,car,MurpLo00,qb_hits,,,,,,
player,201210280chi,car,MurpLo00,fumbles_rec,1,,,,,
player,201210280chi,car,MurpLo00,fumbles_rec_yds,0,,,,,
player,201210280chi,car,MurpLo00,fumbles_rec_td,1,,,,,
player,201210280chi,car,MurpLo00,fumbles_forced,0,,,,,
player,201210280chi,chi,JennTi20,def_int,2,,,,,
player,201210280chi,chi,JennTi20,def_int_yds,27,,,,,
player,201210280chi,chi,JennTi20,def_int_td,1,,,,,
player,201210280chi,chi,JennTi20,def_int_long,25,,,,,
player,201210280chi,chi,JennTi20,pass_defended,3,,,,,
player,201210280chi,chi,JennTi20,sacks,0.0,,,,,
player,201210280chi,chi,JennTi20,tackles_combined,8,,,,,
player,201210280chi,chi,JennTi20,tackles_solo,8,,,,,
player,201210280chi,chi,JennTi20,tackles_assists,0,,,,,
player,201210280chi,chi,JennTi20,tackles_loss,0,,,,,
player,201210280chi,chi,JennTi20,qb_hits,0,,,,,
player,201210280chi,chi,JennTi20,fumbles_rec,0,,,,,
player,201210280chi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201210280chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201210280chi,chi,PeppJu99,def_int,0,,,,,
player,201210280chi,chi,PeppJu99,def_int_yds,0,,,,,
player,201210280chi,chi,PeppJu99,def_int_td,0,,,,,
player,201210280chi,chi,PeppJu99,def_int_long,0,,,,,
player,201210280chi,chi,PeppJu99,pass_defended,0,,,,,
player,201210280chi,chi,PeppJu99,sacks,1.5,,,,,
player,201210280chi,chi,PeppJu99,tackles_combined,3,,,,,
player,201210280chi,chi,PeppJu99,tackles_solo,1,,,,,
player,201210280chi,chi,PeppJu99,tackles_assists,2,,,,,
player,201210280chi,chi,PeppJu99,tackles_loss,1,,,,,
player,201210280chi,chi,PeppJu99,qb_hits,2,,,,,
player,201210280chi,chi,PeppJu99,fumbles_rec,0,,,,,
player,201210280chi,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201210280chi,chi,PeppJu99,fumbles_forced,0,,,,,
player,201210280chi,chi,MeltHe99,def_int,0,,,,,
player,201210280chi,chi,MeltHe99,def_int_yds,0,,,,,
player,201210280chi,chi,MeltHe99,def_int_td,0,,,,,
player,201210280chi,chi,MeltHe99,def_int_long,0,,,,,
player,201210280chi,chi,MeltHe99,pass_defended,0,,,,,
player,201210280chi,chi,MeltHe99,sacks,0.5,,,,,
player,201210280chi,chi,MeltHe99,tackles_combined,6,,,,,
player,201210280chi,chi,MeltHe99,tackles_solo,4,,,,,
player,201210280chi,chi,MeltHe99,tackles_assists,2,,,,,
player,201210280chi,chi,MeltHe99,tackles_loss,0,,,,,
player,201210280chi,chi,MeltHe99,qb_hits,0,,,,,
player,201210280chi,chi,MeltHe99,fumbles_rec,0,,,,,
player,201210280chi,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201210280chi,chi,MeltHe99,fumbles_forced,1,,,,,
player,201210280chi,chi,ContCh00,def_int,0,,,,,
player,201210280chi,chi,ContCh00,def_int_yds,0,,,,,
player,201210280chi,chi,ContCh00,def_int_td,0,,,,,
player,201210280chi,chi,ContCh00,def_int_long,0,,,,,
player,201210280chi,chi,ContCh00,pass_defended,0,,,,,
player,201210280chi,chi,ContCh00,sacks,0.0,,,,,
player,201210280chi,chi,ContCh00,tackles_combined,8,,,,,
player,201210280chi,chi,ContCh00,tackles_solo,5,,,,,
player,201210280chi,chi,ContCh00,tackles_assists,3,,,,,
player,201210280chi,chi,ContCh00,tackles_loss,0,,,,,
player,201210280chi,chi,ContCh00,qb_hits,0,,,,,
player,201210280chi,chi,ContCh00,fumbles_rec,0,,,,,
player,201210280chi,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201210280chi,chi,ContCh00,fumbles_forced,0,,,,,
player,201210280chi,chi,BrigLa99,def_int,0,,,,,
player,201210280chi,chi,BrigLa99,def_int_yds,0,,,,,
player,201210280chi,chi,BrigLa99,def_int_td,0,,,,,
player,201210280chi,chi,BrigLa99,def_int_long,0,,,,,
player,201210280chi,chi,BrigLa99,pass_defended,0,,,,,
player,201210280chi,chi,BrigLa99,sacks,0.0,,,,,
player,201210280chi,chi,BrigLa99,tackles_combined,7,,,,,
player,201210280chi,chi,BrigLa99,tackles_solo,5,,,,,
player,201210280chi,chi,BrigLa99,tackles_assists,2,,,,,
player,201210280chi,chi,BrigLa99,tackles_loss,0,,,,,
player,201210280chi,chi,BrigLa99,qb_hits,0,,,,,
player,201210280chi,chi,BrigLa99,fumbles_rec,0,,,,,
player,201210280chi,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201210280chi,chi,BrigLa99,fumbles_forced,0,,,,,
player,201210280chi,chi,TillCh20,def_int,0,,,,,
player,201210280chi,chi,TillCh20,def_int_yds,0,,,,,
player,201210280chi,chi,TillCh20,def_int_td,0,,,,,
player,201210280chi,chi,TillCh20,def_int_long,0,,,,,
player,201210280chi,chi,TillCh20,pass_defended,1,,,,,
player,201210280chi,chi,TillCh20,sacks,0.0,,,,,
player,201210280chi,chi,TillCh20,tackles_combined,7,,,,,
player,201210280chi,chi,TillCh20,tackles_solo,4,,,,,
player,201210280chi,chi,TillCh20,tackles_assists,3,,,,,
player,201210280chi,chi,TillCh20,tackles_loss,1,,,,,
player,201210280chi,chi,TillCh20,qb_hits,0,,,,,
player,201210280chi,chi,TillCh20,fumbles_rec,0,,,,,
player,201210280chi,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201210280chi,chi,TillCh20,fumbles_forced,0,,,,,
player,201210280chi,chi,UrlaBr00,def_int,0,,,,,
player,201210280chi,chi,UrlaBr00,def_int_yds,0,,,,,
player,201210280chi,chi,UrlaBr00,def_int_td,0,,,,,
player,201210280chi,chi,UrlaBr00,def_int_long,0,,,,,
player,201210280chi,chi,UrlaBr00,pass_defended,1,,,,,
player,201210280chi,chi,UrlaBr00,sacks,0.0,,,,,
player,201210280chi,chi,UrlaBr00,tackles_combined,7,,,,,
player,201210280chi,chi,UrlaBr00,tackles_solo,6,,,,,
player,201210280chi,chi,UrlaBr00,tackles_assists,1,,,,,
player,201210280chi,chi,UrlaBr00,tackles_loss,1,,,,,
player,201210280chi,chi,UrlaBr00,qb_hits,0,,,,,
player,201210280chi,chi,UrlaBr00,fumbles_rec,0,,,,,
player,201210280chi,chi,UrlaBr00,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,UrlaBr00,fumbles_rec_td,0,,,,,
player,201210280chi,chi,UrlaBr00,fumbles_forced,0,,,,,
player,201210280chi,chi,WrigMa99,def_int,0,,,,,
player,201210280chi,chi,WrigMa99,def_int_yds,0,,,,,
player,201210280chi,chi,WrigMa99,def_int_td,0,,,,,
player,201210280chi,chi,WrigMa99,def_int_long,0,,,,,
player,201210280chi,chi,WrigMa99,pass_defended,0,,,,,
player,201210280chi,chi,WrigMa99,sacks,0.0,,,,,
player,201210280chi,chi,WrigMa99,tackles_combined,5,,,,,
player,201210280chi,chi,WrigMa99,tackles_solo,4,,,,,
player,201210280chi,chi,WrigMa99,tackles_assists,1,,,,,
player,201210280chi,chi,WrigMa99,tackles_loss,1,,,,,
player,201210280chi,chi,WrigMa99,qb_hits,0,,,,,
player,201210280chi,chi,WrigMa99,fumbles_rec,0,,,,,
player,201210280chi,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201210280chi,chi,WrigMa99,fumbles_forced,1,,,,,
player,201210280chi,chi,IdonIs20,def_int,0,,,,,
player,201210280chi,chi,IdonIs20,def_int_yds,0,,,,,
player,201210280chi,chi,IdonIs20,def_int_td,0,,,,,
player,201210280chi,chi,IdonIs20,def_int_long,0,,,,,
player,201210280chi,chi,IdonIs20,pass_defended,0,,,,,
player,201210280chi,chi,IdonIs20,sacks,0.0,,,,,
player,201210280chi,chi,IdonIs20,tackles_combined,4,,,,,
player,201210280chi,chi,IdonIs20,tackles_solo,2,,,,,
player,201210280chi,chi,IdonIs20,tackles_assists,2,,,,,
player,201210280chi,chi,IdonIs20,tackles_loss,1,,,,,
player,201210280chi,chi,IdonIs20,qb_hits,0,,,,,
player,201210280chi,chi,IdonIs20,fumbles_rec,0,,,,,
player,201210280chi,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201210280chi,chi,IdonIs20,fumbles_forced,0,,,,,
player,201210280chi,chi,CollNa20,def_int,0,,,,,
player,201210280chi,chi,CollNa20,def_int_yds,0,,,,,
player,201210280chi,chi,CollNa20,def_int_td,0,,,,,
player,201210280chi,chi,CollNa20,def_int_long,0,,,,,
player,201210280chi,chi,CollNa20,pass_defended,0,,,,,
player,201210280chi,chi,CollNa20,sacks,0.0,,,,,
player,201210280chi,chi,CollNa20,tackles_combined,3,,,,,
player,201210280chi,chi,CollNa20,tackles_solo,1,,,,,
player,201210280chi,chi,CollNa20,tackles_assists,2,,,,,
player,201210280chi,chi,CollNa20,tackles_loss,0,,,,,
player,201210280chi,chi,CollNa20,qb_hits,0,,,,,
player,201210280chi,chi,CollNa20,fumbles_rec,0,,,,,
player,201210280chi,chi,CollNa20,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,CollNa20,fumbles_rec_td,0,,,,,
player,201210280chi,chi,CollNa20,fumbles_forced,0,,,,,
player,201210280chi,chi,MoorDJ99,def_int,0,,,,,
player,201210280chi,chi,MoorDJ99,def_int_yds,0,,,,,
player,201210280chi,chi,MoorDJ99,def_int_td,0,,,,,
player,201210280chi,chi,MoorDJ99,def_int_long,0,,,,,
player,201210280chi,chi,MoorDJ99,pass_defended,0,,,,,
player,201210280chi,chi,MoorDJ99,sacks,0.0,,,,,
player,201210280chi,chi,MoorDJ99,tackles_combined,2,,,,,
player,201210280chi,chi,MoorDJ99,tackles_solo,0,,,,,
player,201210280chi,chi,MoorDJ99,tackles_assists,2,,,,,
player,201210280chi,chi,MoorDJ99,tackles_loss,0,,,,,
player,201210280chi,chi,MoorDJ99,qb_hits,0,,,,,
player,201210280chi,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201210280chi,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201210280chi,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201210280chi,chi,PaeaSt00,def_int,0,,,,,
player,201210280chi,chi,PaeaSt00,def_int_yds,0,,,,,
player,201210280chi,chi,PaeaSt00,def_int_td,0,,,,,
player,201210280chi,chi,PaeaSt00,def_int_long,0,,,,,
player,201210280chi,chi,PaeaSt00,pass_defended,0,,,,,
player,201210280chi,chi,PaeaSt00,sacks,0.0,,,,,
player,201210280chi,chi,PaeaSt00,tackles_combined,2,,,,,
player,201210280chi,chi,PaeaSt00,tackles_solo,2,,,,,
player,201210280chi,chi,PaeaSt00,tackles_assists,0,,,,,
player,201210280chi,chi,PaeaSt00,tackles_loss,1,,,,,
player,201210280chi,chi,PaeaSt00,qb_hits,0,,,,,
player,201210280chi,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201210280chi,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201210280chi,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201210280chi,chi,RoacNi99,def_int,0,,,,,
player,201210280chi,chi,RoacNi99,def_int_yds,0,,,,,
player,201210280chi,chi,RoacNi99,def_int_td,0,,,,,
player,201210280chi,chi,RoacNi99,def_int_long,0,,,,,
player,201210280chi,chi,RoacNi99,pass_defended,0,,,,,
player,201210280chi,chi,RoacNi99,sacks,0.0,,,,,
player,201210280chi,chi,RoacNi99,tackles_combined,2,,,,,
player,201210280chi,chi,RoacNi99,tackles_solo,2,,,,,
player,201210280chi,chi,RoacNi99,tackles_assists,0,,,,,
player,201210280chi,chi,RoacNi99,tackles_loss,0,,,,,
player,201210280chi,chi,RoacNi99,qb_hits,0,,,,,
player,201210280chi,chi,RoacNi99,fumbles_rec,0,,,,,
player,201210280chi,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201210280chi,chi,RoacNi99,fumbles_forced,0,,,,,
player,201210280chi,chi,WootCo99,def_int,0,,,,,
player,201210280chi,chi,WootCo99,def_int_yds,0,,,,,
player,201210280chi,chi,WootCo99,def_int_td,0,,,,,
player,201210280chi,chi,WootCo99,def_int_long,0,,,,,
player,201210280chi,chi,WootCo99,pass_defended,1,,,,,
player,201210280chi,chi,WootCo99,sacks,0.0,,,,,
player,201210280chi,chi,WootCo99,tackles_combined,2,,,,,
player,201210280chi,chi,WootCo99,tackles_solo,2,,,,,
player,201210280chi,chi,WootCo99,tackles_assists,0,,,,,
player,201210280chi,chi,WootCo99,tackles_loss,0,,,,,
player,201210280chi,chi,WootCo99,qb_hits,0,,,,,
player,201210280chi,chi,WootCo99,fumbles_rec,0,,,,,
player,201210280chi,chi,WootCo99,fumbles_rec_yds,0,,,,,
player,201210280chi,chi,WootCo99,fumbles_rec_td,0,,,,,
