game,2012,3,20120924,201209240sea,gnb,"Green Bay Packers",12,sea,"Seattle Seahawks",14
player,201209240sea,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201209240sea,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201209240sea,gnb,PickRy20,def_int,0,,,,,
player,201209240sea,gnb,PickRy20,def_int_yds,0,,,,,
player,201209240sea,gnb,PickRy20,def_int_td,0,,,,,
player,201209240sea,gnb,PickRy20,def_int_long,0,,,,,
player,201209240sea,gnb,PickRy20,pass_defended,0,,,,,
player,201209240sea,gnb,PickRy20,sacks,0.0,,,,,
player,201209240sea,gnb,PickRy20,tackles_combined,9,,,,,
player,201209240sea,gnb,PickRy20,tackles_solo,1,,,,,
player,201209240sea,gnb,PickRy20,tackles_assists,8,,,,,
player,201209240sea,gnb,PickRy20,tackles_loss,0,,,,,
player,201209240sea,gnb,PickRy20,qb_hits,0,,,,,
player,201209240sea,gnb,PickRy20,fumbles_rec,0,,,,,
player,201209240sea,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,PickRy20,fumbles_forced,0,,,,,
player,201209240sea,gnb,SmitD.00,def_int,0,,,,,
player,201209240sea,gnb,SmitD.00,def_int_yds,0,,,,,
player,201209240sea,gnb,SmitD.00,def_int_td,0,,,,,
player,201209240sea,gnb,SmitD.00,def_int_long,0,,,,,
player,201209240sea,gnb,SmitD.00,pass_defended,0,,,,,
player,201209240sea,gnb,SmitD.00,sacks,0.0,,,,,
player,201209240sea,gnb,SmitD.00,tackles_combined,5,,,,,
player,201209240sea,gnb,SmitD.00,tackles_solo,3,,,,,
player,201209240sea,gnb,SmitD.00,tackles_assists,2,,,,,
player,201209240sea,gnb,SmitD.00,tackles_loss,1,,,,,
player,201209240sea,gnb,SmitD.00,qb_hits,0,,,,,
player,201209240sea,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201209240sea,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201209240sea,gnb,WaldEr99,def_int,0,,,,,
player,201209240sea,gnb,WaldEr99,def_int_yds,0,,,,,
player,201209240sea,gnb,WaldEr99,def_int_td,0,,,,,
player,201209240sea,gnb,WaldEr99,def_int_long,0,,,,,
player,201209240sea,gnb,WaldEr99,pass_defended,0,,,,,
player,201209240sea,gnb,WaldEr99,sacks,0.0,,,,,
player,201209240sea,gnb,WaldEr99,tackles_combined,5,,,,,
player,201209240sea,gnb,WaldEr99,tackles_solo,2,,,,,
player,201209240sea,gnb,WaldEr99,tackles_assists,3,,,,,
player,201209240sea,gnb,WaldEr99,tackles_loss,0,,,,,
player,201209240sea,gnb,WaldEr99,qb_hits,1,,,,,
player,201209240sea,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201209240sea,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201209240sea,gnb,MattCl99,def_int,0,,,,,
player,201209240sea,gnb,MattCl99,def_int_yds,0,,,,,
player,201209240sea,gnb,MattCl99,def_int_td,0,,,,,
player,201209240sea,gnb,MattCl99,def_int_long,0,,,,,
player,201209240sea,gnb,MattCl99,pass_defended,0,,,,,
player,201209240sea,gnb,MattCl99,sacks,0.0,,,,,
player,201209240sea,gnb,MattCl99,tackles_combined,3,,,,,
player,201209240sea,gnb,MattCl99,tackles_solo,0,,,,,
player,201209240sea,gnb,MattCl99,tackles_assists,3,,,,,
player,201209240sea,gnb,MattCl99,tackles_loss,0,,,,,
player,201209240sea,gnb,MattCl99,qb_hits,1,,,,,
player,201209240sea,gnb,MattCl99,fumbles_rec,0,,,,,
player,201209240sea,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,MattCl99,fumbles_forced,0,,,,,
player,201209240sea,gnb,RajiBJ99,def_int,0,,,,,
player,201209240sea,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201209240sea,gnb,RajiBJ99,def_int_td,0,,,,,
player,201209240sea,gnb,RajiBJ99,def_int_long,0,,,,,
player,201209240sea,gnb,RajiBJ99,pass_defended,0,,,,,
player,201209240sea,gnb,RajiBJ99,sacks,0.0,,,,,
player,201209240sea,gnb,RajiBJ99,tackles_combined,3,,,,,
player,201209240sea,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201209240sea,gnb,RajiBJ99,tackles_assists,2,,,,,
player,201209240sea,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201209240sea,gnb,RajiBJ99,qb_hits,0,,,,,
player,201209240sea,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201209240sea,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201209240sea,gnb,WilsC.98,def_int,0,,,,,
player,201209240sea,gnb,WilsC.98,def_int_yds,0,,,,,
player,201209240sea,gnb,WilsC.98,def_int_td,0,,,,,
player,201209240sea,gnb,WilsC.98,def_int_long,0,,,,,
player,201209240sea,gnb,WilsC.98,pass_defended,0,,,,,
player,201209240sea,gnb,WilsC.98,sacks,0.0,,,,,
player,201209240sea,gnb,WilsC.98,tackles_combined,3,,,,,
player,201209240sea,gnb,WilsC.98,tackles_solo,1,,,,,
player,201209240sea,gnb,WilsC.98,tackles_assists,2,,,,,
player,201209240sea,gnb,WilsC.98,tackles_loss,0,,,,,
player,201209240sea,gnb,WilsC.98,qb_hits,0,,,,,
player,201209240sea,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201209240sea,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201209240sea,gnb,WoodCh00,def_int,0,,,,,
player,201209240sea,gnb,WoodCh00,def_int_yds,0,,,,,
player,201209240sea,gnb,WoodCh00,def_int_td,0,,,,,
player,201209240sea,gnb,WoodCh00,def_int_long,0,,,,,
player,201209240sea,gnb,WoodCh00,pass_defended,1,,,,,
player,201209240sea,gnb,WoodCh00,sacks,0.0,,,,,
player,201209240sea,gnb,WoodCh00,tackles_combined,3,,,,,
player,201209240sea,gnb,WoodCh00,tackles_solo,1,,,,,
player,201209240sea,gnb,WoodCh00,tackles_assists,2,,,,,
player,201209240sea,gnb,WoodCh00,tackles_loss,0,,,,,
player,201209240sea,gnb,WoodCh00,qb_hits,0,,,,,
player,201209240sea,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201209240sea,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201209240sea,gnb,BurnMo99,def_int,0,,,,,
player,201209240sea,gnb,BurnMo99,def_int_yds,0,,,,,
player,201209240sea,gnb,BurnMo99,def_int_td,0,,,,,
player,201209240sea,gnb,BurnMo99,def_int_long,0,,,,,
player,201209240sea,gnb,BurnMo99,pass_defended,0,,,,,
player,201209240sea,gnb,BurnMo99,sacks,0.0,,,,,
player,201209240sea,gnb,BurnMo99,tackles_combined,2,,,,,
player,201209240sea,gnb,BurnMo99,tackles_solo,0,,,,,
player,201209240sea,gnb,BurnMo99,tackles_assists,2,,,,,
player,201209240sea,gnb,BurnMo99,tackles_loss,0,,,,,
player,201209240sea,gnb,BurnMo99,qb_hits,0,,,,,
player,201209240sea,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201209240sea,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201209240sea,gnb,HaywCa00,def_int,0,,,,,
player,201209240sea,gnb,HaywCa00,def_int_yds,0,,,,,
player,201209240sea,gnb,HaywCa00,def_int_td,0,,,,,
player,201209240sea,gnb,HaywCa00,def_int_long,0,,,,,
player,201209240sea,gnb,HaywCa00,pass_defended,1,,,,,
player,201209240sea,gnb,HaywCa00,sacks,0.0,,,,,
player,201209240sea,gnb,HaywCa00,tackles_combined,2,,,,,
player,201209240sea,gnb,HaywCa00,tackles_solo,2,,,,,
player,201209240sea,gnb,HaywCa00,tackles_assists,0,,,,,
player,201209240sea,gnb,HaywCa00,tackles_loss,0,,,,,
player,201209240sea,gnb,HaywCa00,qb_hits,0,,,,,
player,201209240sea,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201209240sea,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201209240sea,gnb,ShieSa00,def_int,0,,,,,
player,201209240sea,gnb,ShieSa00,def_int_yds,0,,,,,
player,201209240sea,gnb,ShieSa00,def_int_td,0,,,,,
player,201209240sea,gnb,ShieSa00,def_int_long,0,,,,,
player,201209240sea,gnb,ShieSa00,pass_defended,1,,,,,
player,201209240sea,gnb,ShieSa00,sacks,0.0,,,,,
player,201209240sea,gnb,ShieSa00,tackles_combined,2,,,,,
player,201209240sea,gnb,ShieSa00,tackles_solo,0,,,,,
player,201209240sea,gnb,ShieSa00,tackles_assists,2,,,,,
player,201209240sea,gnb,ShieSa00,tackles_loss,0,,,,,
player,201209240sea,gnb,ShieSa00,qb_hits,0,,,,,
player,201209240sea,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201209240sea,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201209240sea,gnb,WillTr99,def_int,0,,,,,
player,201209240sea,gnb,WillTr99,def_int_yds,0,,,,,
player,201209240sea,gnb,WillTr99,def_int_td,0,,,,,
player,201209240sea,gnb,WillTr99,def_int_long,0,,,,,
player,201209240sea,gnb,WillTr99,pass_defended,0,,,,,
player,201209240sea,gnb,WillTr99,sacks,0.0,,,,,
player,201209240sea,gnb,WillTr99,tackles_combined,2,,,,,
player,201209240sea,gnb,WillTr99,tackles_solo,1,,,,,
player,201209240sea,gnb,WillTr99,tackles_assists,1,,,,,
player,201209240sea,gnb,WillTr99,tackles_loss,0,,,,,
player,201209240sea,gnb,WillTr99,qb_hits,0,,,,,
player,201209240sea,gnb,WillTr99,fumbles_rec,0,,,,,
player,201209240sea,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,WillTr99,fumbles_forced,0,,,,,
player,201209240sea,gnb,BushJa20,def_int,0,,,,,
player,201209240sea,gnb,BushJa20,def_int_yds,0,,,,,
player,201209240sea,gnb,BushJa20,def_int_td,0,,,,,
player,201209240sea,gnb,BushJa20,def_int_long,0,,,,,
player,201209240sea,gnb,BushJa20,pass_defended,0,,,,,
player,201209240sea,gnb,BushJa20,sacks,0.0,,,,,
player,201209240sea,gnb,BushJa20,tackles_combined,1,,,,,
player,201209240sea,gnb,BushJa20,tackles_solo,0,,,,,
player,201209240sea,gnb,BushJa20,tackles_assists,1,,,,,
player,201209240sea,gnb,BushJa20,tackles_loss,0,,,,,
player,201209240sea,gnb,BushJa20,qb_hits,0,,,,,
player,201209240sea,gnb,BushJa20,fumbles_rec,0,,,,,
player,201209240sea,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,BushJa20,fumbles_forced,0,,,,,
player,201209240sea,gnb,FranRo99,def_int,0,,,,,
player,201209240sea,gnb,FranRo99,def_int_yds,0,,,,,
player,201209240sea,gnb,FranRo99,def_int_td,0,,,,,
player,201209240sea,gnb,FranRo99,def_int_long,0,,,,,
player,201209240sea,gnb,FranRo99,pass_defended,0,,,,,
player,201209240sea,gnb,FranRo99,sacks,0.0,,,,,
player,201209240sea,gnb,FranRo99,tackles_combined,1,,,,,
player,201209240sea,gnb,FranRo99,tackles_solo,0,,,,,
player,201209240sea,gnb,FranRo99,tackles_assists,1,,,,,
player,201209240sea,gnb,FranRo99,tackles_loss,0,,,,,
player,201209240sea,gnb,FranRo99,qb_hits,0,,,,,
player,201209240sea,gnb,FranRo99,fumbles_rec,0,,,,,
player,201209240sea,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,FranRo99,fumbles_forced,0,,,,,
player,201209240sea,gnb,MerlPh99,def_int,0,,,,,
player,201209240sea,gnb,MerlPh99,def_int_yds,0,,,,,
player,201209240sea,gnb,MerlPh99,def_int_td,0,,,,,
player,201209240sea,gnb,MerlPh99,def_int_long,0,,,,,
player,201209240sea,gnb,MerlPh99,pass_defended,0,,,,,
player,201209240sea,gnb,MerlPh99,sacks,0.0,,,,,
player,201209240sea,gnb,MerlPh99,tackles_combined,1,,,,,
player,201209240sea,gnb,MerlPh99,tackles_solo,0,,,,,
player,201209240sea,gnb,MerlPh99,tackles_assists,1,,,,,
player,201209240sea,gnb,MerlPh99,tackles_loss,0,,,,,
player,201209240sea,gnb,MerlPh99,qb_hits,0,,,,,
player,201209240sea,gnb,MerlPh99,fumbles_rec,0,,,,,
player,201209240sea,gnb,MerlPh99,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,MerlPh99,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,MerlPh99,fumbles_forced,0,,,,,
player,201209240sea,gnb,MoseDe00,def_int,0,,,,,
player,201209240sea,gnb,MoseDe00,def_int_yds,0,,,,,
player,201209240sea,gnb,MoseDe00,def_int_td,0,,,,,
player,201209240sea,gnb,MoseDe00,def_int_long,0,,,,,
player,201209240sea,gnb,MoseDe00,pass_defended,0,,,,,
player,201209240sea,gnb,MoseDe00,sacks,0.0,,,,,
player,201209240sea,gnb,MoseDe00,tackles_combined,1,,,,,
player,201209240sea,gnb,MoseDe00,tackles_solo,0,,,,,
player,201209240sea,gnb,MoseDe00,tackles_assists,1,,,,,
player,201209240sea,gnb,MoseDe00,tackles_loss,0,,,,,
player,201209240sea,gnb,MoseDe00,qb_hits,0,,,,,
player,201209240sea,gnb,MoseDe00,fumbles_rec,0,,,,,
player,201209240sea,gnb,MoseDe00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,MoseDe00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,MoseDe00,fumbles_forced,0,,,,,
player,201209240sea,gnb,SainBr00,def_int,0,,,,,
player,201209240sea,gnb,SainBr00,def_int_yds,0,,,,,
player,201209240sea,gnb,SainBr00,def_int_td,0,,,,,
player,201209240sea,gnb,SainBr00,def_int_long,0,,,,,
player,201209240sea,gnb,SainBr00,pass_defended,0,,,,,
player,201209240sea,gnb,SainBr00,sacks,0.0,,,,,
player,201209240sea,gnb,SainBr00,tackles_combined,1,,,,,
player,201209240sea,gnb,SainBr00,tackles_solo,0,,,,,
player,201209240sea,gnb,SainBr00,tackles_assists,1,,,,,
player,201209240sea,gnb,SainBr00,tackles_loss,0,,,,,
player,201209240sea,gnb,SainBr00,qb_hits,0,,,,,
player,201209240sea,gnb,SainBr00,fumbles_rec,0,,,,,
player,201209240sea,gnb,SainBr00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,SainBr00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,SainBr00,fumbles_forced,0,,,,,
player,201209240sea,gnb,TaylRy00,def_int,0,,,,,
player,201209240sea,gnb,TaylRy00,def_int_yds,0,,,,,
player,201209240sea,gnb,TaylRy00,def_int_td,0,,,,,
player,201209240sea,gnb,TaylRy00,def_int_long,0,,,,,
player,201209240sea,gnb,TaylRy00,pass_defended,0,,,,,
player,201209240sea,gnb,TaylRy00,sacks,0.0,,,,,
player,201209240sea,gnb,TaylRy00,tackles_combined,1,,,,,
player,201209240sea,gnb,TaylRy00,tackles_solo,1,,,,,
player,201209240sea,gnb,TaylRy00,tackles_assists,0,,,,,
player,201209240sea,gnb,TaylRy00,tackles_loss,0,,,,,
player,201209240sea,gnb,TaylRy00,qb_hits,0,,,,,
player,201209240sea,gnb,TaylRy00,fumbles_rec,0,,,,,
player,201209240sea,gnb,TaylRy00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,TaylRy00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,TaylRy00,fumbles_forced,0,,,,,
player,201209240sea,gnb,WillD.00,def_int,0,,,,,
player,201209240sea,gnb,WillD.00,def_int_yds,0,,,,,
player,201209240sea,gnb,WillD.00,def_int_td,0,,,,,
player,201209240sea,gnb,WillD.00,def_int_long,0,,,,,
player,201209240sea,gnb,WillD.00,pass_defended,0,,,,,
player,201209240sea,gnb,WillD.00,sacks,0.0,,,,,
player,201209240sea,gnb,WillD.00,tackles_combined,1,,,,,
player,201209240sea,gnb,WillD.00,tackles_solo,0,,,,,
player,201209240sea,gnb,WillD.00,tackles_assists,1,,,,,
player,201209240sea,gnb,WillD.00,tackles_loss,0,,,,,
player,201209240sea,gnb,WillD.00,qb_hits,0,,,,,
player,201209240sea,gnb,WillD.00,fumbles_rec,0,,,,,
player,201209240sea,gnb,WillD.00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,WillD.00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,WillD.00,fumbles_forced,0,,,,,
player,201209240sea,gnb,CobbRa00,def_int,0,,,,,
player,201209240sea,gnb,CobbRa00,def_int_yds,0,,,,,
player,201209240sea,gnb,CobbRa00,def_int_td,0,,,,,
player,201209240sea,gnb,CobbRa00,def_int_long,0,,,,,
player,201209240sea,gnb,CobbRa00,pass_defended,0,,,,,
player,201209240sea,gnb,CobbRa00,sacks,0.0,,,,,
player,201209240sea,gnb,CobbRa00,tackles_combined,0,,,,,
player,201209240sea,gnb,CobbRa00,tackles_solo,0,,,,,
player,201209240sea,gnb,CobbRa00,tackles_assists,0,,,,,
player,201209240sea,gnb,CobbRa00,tackles_loss,0,,,,,
player,201209240sea,gnb,CobbRa00,qb_hits,0,,,,,
player,201209240sea,gnb,CobbRa00,fumbles_rec,1,,,,,
player,201209240sea,gnb,CobbRa00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,CobbRa00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,CobbRa00,fumbles_forced,0,,,,,
player,201209240sea,gnb,McMiJe00,def_int,0,,,,,
player,201209240sea,gnb,McMiJe00,def_int_yds,0,,,,,
player,201209240sea,gnb,McMiJe00,def_int_td,0,,,,,
player,201209240sea,gnb,McMiJe00,def_int_long,0,,,,,
player,201209240sea,gnb,McMiJe00,pass_defended,1,,,,,
player,201209240sea,gnb,McMiJe00,sacks,0.0,,,,,
player,201209240sea,gnb,McMiJe00,tackles_combined,0,,,,,
player,201209240sea,gnb,McMiJe00,tackles_solo,0,,,,,
player,201209240sea,gnb,McMiJe00,tackles_assists,0,,,,,
player,201209240sea,gnb,McMiJe00,tackles_loss,0,,,,,
player,201209240sea,gnb,McMiJe00,qb_hits,0,,,,,
player,201209240sea,gnb,McMiJe00,fumbles_rec,0,,,,,
player,201209240sea,gnb,McMiJe00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,McMiJe00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,McMiJe00,fumbles_forced,0,,,,,
player,201209240sea,sea,ClemCh23,def_int,0,,,,,
player,201209240sea,sea,ClemCh23,def_int_yds,0,,,,,
player,201209240sea,sea,ClemCh23,def_int_td,0,,,,,
player,201209240sea,sea,ClemCh23,def_int_long,0,,,,,
player,201209240sea,sea,ClemCh23,pass_defended,1,,,,,
player,201209240sea,sea,ClemCh23,sacks,4.0,,,,,
player,201209240sea,sea,ClemCh23,tackles_combined,4,,,,,
player,201209240sea,sea,ClemCh23,tackles_solo,4,,,,,
player,201209240sea,sea,ClemCh23,tackles_assists,0,,,,,
player,201209240sea,sea,ClemCh23,tackles_loss,4,,,,,
player,201209240sea,sea,ClemCh23,qb_hits,4,,,,,
player,201209240sea,sea,ClemCh23,fumbles_rec,0,,,,,
player,201209240sea,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201209240sea,sea,ClemCh23,fumbles_forced,0,,,,,
player,201209240sea,sea,MebaBr99,def_int,0,,,,,
player,201209240sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201209240sea,sea,MebaBr99,def_int_td,0,,,,,
player,201209240sea,sea,MebaBr99,def_int_long,0,,,,,
player,201209240sea,sea,MebaBr99,pass_defended,0,,,,,
player,201209240sea,sea,MebaBr99,sacks,2.0,,,,,
player,201209240sea,sea,MebaBr99,tackles_combined,4,,,,,
player,201209240sea,sea,MebaBr99,tackles_solo,3,,,,,
player,201209240sea,sea,MebaBr99,tackles_assists,1,,,,,
player,201209240sea,sea,MebaBr99,tackles_loss,1,,,,,
player,201209240sea,sea,MebaBr99,qb_hits,3,,,,,
player,201209240sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201209240sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201209240sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201209240sea,sea,IrviBr00,def_int,0,,,,,
player,201209240sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201209240sea,sea,IrviBr00,def_int_td,0,,,,,
player,201209240sea,sea,IrviBr00,def_int_long,0,,,,,
player,201209240sea,sea,IrviBr00,pass_defended,0,,,,,
player,201209240sea,sea,IrviBr00,sacks,2.0,,,,,
player,201209240sea,sea,IrviBr00,tackles_combined,2,,,,,
player,201209240sea,sea,IrviBr00,tackles_solo,2,,,,,
player,201209240sea,sea,IrviBr00,tackles_assists,0,,,,,
player,201209240sea,sea,IrviBr00,tackles_loss,2,,,,,
player,201209240sea,sea,IrviBr00,qb_hits,3,,,,,
player,201209240sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201209240sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201209240sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201209240sea,sea,WrigK.00,def_int,0,,,,,
player,201209240sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201209240sea,sea,WrigK.00,def_int_td,0,,,,,
player,201209240sea,sea,WrigK.00,def_int_long,0,,,,,
player,201209240sea,sea,WrigK.00,pass_defended,0,,,,,
player,201209240sea,sea,WrigK.00,sacks,0.0,,,,,
player,201209240sea,sea,WrigK.00,tackles_combined,11,,,,,
player,201209240sea,sea,WrigK.00,tackles_solo,9,,,,,
player,201209240sea,sea,WrigK.00,tackles_assists,2,,,,,
player,201209240sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201209240sea,sea,WrigK.00,qb_hits,0,,,,,
player,201209240sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201209240sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201209240sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201209240sea,sea,ChanKa99,def_int,0,,,,,
player,201209240sea,sea,ChanKa99,def_int_yds,0,,,,,
player,201209240sea,sea,ChanKa99,def_int_td,0,,,,,
player,201209240sea,sea,ChanKa99,def_int_long,0,,,,,
player,201209240sea,sea,ChanKa99,pass_defended,0,,,,,
player,201209240sea,sea,ChanKa99,sacks,0.0,,,,,
player,201209240sea,sea,ChanKa99,tackles_combined,10,,,,,
player,201209240sea,sea,ChanKa99,tackles_solo,7,,,,,
player,201209240sea,sea,ChanKa99,tackles_assists,3,,,,,
player,201209240sea,sea,ChanKa99,tackles_loss,1,,,,,
player,201209240sea,sea,ChanKa99,qb_hits,0,,,,,
player,201209240sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201209240sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201209240sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201209240sea,sea,WagnBo00,def_int,0,,,,,
player,201209240sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201209240sea,sea,WagnBo00,def_int_td,0,,,,,
player,201209240sea,sea,WagnBo00,def_int_long,0,,,,,
player,201209240sea,sea,WagnBo00,pass_defended,0,,,,,
player,201209240sea,sea,WagnBo00,sacks,0.0,,,,,
player,201209240sea,sea,WagnBo00,tackles_combined,8,,,,,
player,201209240sea,sea,WagnBo00,tackles_solo,5,,,,,
player,201209240sea,sea,WagnBo00,tackles_assists,3,,,,,
player,201209240sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201209240sea,sea,WagnBo00,qb_hits,0,,,,,
player,201209240sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201209240sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201209240sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201209240sea,sea,HillLe20,def_int,0,,,,,
player,201209240sea,sea,HillLe20,def_int_yds,0,,,,,
player,201209240sea,sea,HillLe20,def_int_td,0,,,,,
player,201209240sea,sea,HillLe20,def_int_long,0,,,,,
player,201209240sea,sea,HillLe20,pass_defended,0,,,,,
player,201209240sea,sea,HillLe20,sacks,0.0,,,,,
player,201209240sea,sea,HillLe20,tackles_combined,5,,,,,
player,201209240sea,sea,HillLe20,tackles_solo,2,,,,,
player,201209240sea,sea,HillLe20,tackles_assists,3,,,,,
player,201209240sea,sea,HillLe20,tackles_loss,0,,,,,
player,201209240sea,sea,HillLe20,qb_hits,0,,,,,
player,201209240sea,sea,HillLe20,fumbles_rec,0,,,,,
player,201209240sea,sea,HillLe20,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,HillLe20,fumbles_rec_td,0,,,,,
player,201209240sea,sea,HillLe20,fumbles_forced,0,,,,,
player,201209240sea,sea,SherRi00,def_int,0,,,,,
player,201209240sea,sea,SherRi00,def_int_yds,0,,,,,
player,201209240sea,sea,SherRi00,def_int_td,0,,,,,
player,201209240sea,sea,SherRi00,def_int_long,0,,,,,
player,201209240sea,sea,SherRi00,pass_defended,1,,,,,
player,201209240sea,sea,SherRi00,sacks,0.0,,,,,
player,201209240sea,sea,SherRi00,tackles_combined,4,,,,,
player,201209240sea,sea,SherRi00,tackles_solo,2,,,,,
player,201209240sea,sea,SherRi00,tackles_assists,2,,,,,
player,201209240sea,sea,SherRi00,tackles_loss,0,,,,,
player,201209240sea,sea,SherRi00,qb_hits,0,,,,,
player,201209240sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201209240sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201209240sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201209240sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201209240sea,sea,ThomEa99,def_int,0,,,,,
player,201209240sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201209240sea,sea,ThomEa99,def_int_td,0,,,,,
player,201209240sea,sea,ThomEa99,def_int_long,0,,,,,
player,201209240sea,sea,ThomEa99,pass_defended,0,,,,,
