game,2012,8,20121028,201210280cle,sdg,"San Diego Chargers",6,cle,"Cleveland Browns",7
player,201210280cle,cle,CoopJo00,rush_yds,0,,,,,
player,201210280cle,cle,CoopJo00,rush_td,0,,,,,
player,201210280cle,cle,CoopJo00,rush_long,0,,,,,
player,201210280cle,cle,CoopJo00,targets,1,,,,,
player,201210280cle,cle,CoopJo00,rec,0,,,,,
player,201210280cle,cle,CoopJo00,rec_yds,0,,,,,
player,201210280cle,cle,CoopJo00,rec_td,0,,,,,
player,201210280cle,cle,CoopJo00,rec_long,0,,,,,
player,201210280cle,cle,CoopJo00,fumbles,0,,,,,
player,201210280cle,cle,CoopJo00,fumbles_lost,0,,,,,
player,201210280cle,sdg,LiugCo00,def_int,0,,,,,
player,201210280cle,sdg,LiugCo00,def_int_yds,0,,,,,
player,201210280cle,sdg,LiugCo00,def_int_td,0,,,,,
player,201210280cle,sdg,LiugCo00,def_int_long,0,,,,,
player,201210280cle,sdg,LiugCo00,pass_defended,2,,,,,
player,201210280cle,sdg,LiugCo00,sacks,1.0,,,,,
player,201210280cle,sdg,LiugCo00,tackles_combined,5,,,,,
player,201210280cle,sdg,LiugCo00,tackles_solo,2,,,,,
player,201210280cle,sdg,LiugCo00,tackles_assists,3,,,,,
player,201210280cle,sdg,LiugCo00,tackles_loss,1,,,,,
player,201210280cle,sdg,LiugCo00,qb_hits,1,,,,,
player,201210280cle,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201210280cle,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201210280cle,sdg,PhilSh20,def_int,0,,,,,
player,201210280cle,sdg,PhilSh20,def_int_yds,0,,,,,
player,201210280cle,sdg,PhilSh20,def_int_td,0,,,,,
player,201210280cle,sdg,PhilSh20,def_int_long,0,,,,,
player,201210280cle,sdg,PhilSh20,pass_defended,1,,,,,
player,201210280cle,sdg,PhilSh20,sacks,0.5,,,,,
player,201210280cle,sdg,PhilSh20,tackles_combined,6,,,,,
player,201210280cle,sdg,PhilSh20,tackles_solo,2,,,,,
player,201210280cle,sdg,PhilSh20,tackles_assists,4,,,,,
player,201210280cle,sdg,PhilSh20,tackles_loss,1,,,,,
player,201210280cle,sdg,PhilSh20,qb_hits,2,,,,,
player,201210280cle,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201210280cle,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201210280cle,sdg,IngrMe00,def_int,0,,,,,
player,201210280cle,sdg,IngrMe00,def_int_yds,0,,,,,
player,201210280cle,sdg,IngrMe00,def_int_td,0,,,,,
player,201210280cle,sdg,IngrMe00,def_int_long,0,,,,,
player,201210280cle,sdg,IngrMe00,pass_defended,1,,,,,
player,201210280cle,sdg,IngrMe00,sacks,0.5,,,,,
player,201210280cle,sdg,IngrMe00,tackles_combined,4,,,,,
player,201210280cle,sdg,IngrMe00,tackles_solo,1,,,,,
player,201210280cle,sdg,IngrMe00,tackles_assists,3,,,,,
player,201210280cle,sdg,IngrMe00,tackles_loss,0,,,,,
player,201210280cle,sdg,IngrMe00,qb_hits,1,,,,,
player,201210280cle,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201210280cle,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201210280cle,sdg,ButlDo99,def_int,0,,,,,
player,201210280cle,sdg,ButlDo99,def_int_yds,0,,,,,
player,201210280cle,sdg,ButlDo99,def_int_td,0,,,,,
player,201210280cle,sdg,ButlDo99,def_int_long,0,,,,,
player,201210280cle,sdg,ButlDo99,pass_defended,0,,,,,
player,201210280cle,sdg,ButlDo99,sacks,0.0,,,,,
player,201210280cle,sdg,ButlDo99,tackles_combined,11,,,,,
player,201210280cle,sdg,ButlDo99,tackles_solo,5,,,,,
player,201210280cle,sdg,ButlDo99,tackles_assists,6,,,,,
player,201210280cle,sdg,ButlDo99,tackles_loss,1,,,,,
player,201210280cle,sdg,ButlDo99,qb_hits,1,,,,,
player,201210280cle,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201210280cle,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201210280cle,sdg,BigbAt20,def_int,0,,,,,
player,201210280cle,sdg,BigbAt20,def_int_yds,0,,,,,
player,201210280cle,sdg,BigbAt20,def_int_td,0,,,,,
player,201210280cle,sdg,BigbAt20,def_int_long,0,,,,,
player,201210280cle,sdg,BigbAt20,pass_defended,1,,,,,
player,201210280cle,sdg,BigbAt20,sacks,0.0,,,,,
player,201210280cle,sdg,BigbAt20,tackles_combined,10,,,,,
player,201210280cle,sdg,BigbAt20,tackles_solo,5,,,,,
player,201210280cle,sdg,BigbAt20,tackles_assists,5,,,,,
player,201210280cle,sdg,BigbAt20,tackles_loss,0,,,,,
player,201210280cle,sdg,BigbAt20,qb_hits,0,,,,,
player,201210280cle,sdg,BigbAt20,fumbles_rec,0,,,,,
player,201210280cle,sdg,BigbAt20,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,BigbAt20,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,BigbAt20,fumbles_forced,0,,,,,
player,201210280cle,sdg,SpikTa00,def_int,0,,,,,
player,201210280cle,sdg,SpikTa00,def_int_yds,0,,,,,
player,201210280cle,sdg,SpikTa00,def_int_td,0,,,,,
player,201210280cle,sdg,SpikTa00,def_int_long,0,,,,,
player,201210280cle,sdg,SpikTa00,pass_defended,0,,,,,
player,201210280cle,sdg,SpikTa00,sacks,0.0,,,,,
player,201210280cle,sdg,SpikTa00,tackles_combined,8,,,,,
player,201210280cle,sdg,SpikTa00,tackles_solo,2,,,,,
player,201210280cle,sdg,SpikTa00,tackles_assists,6,,,,,
player,201210280cle,sdg,SpikTa00,tackles_loss,0,,,,,
player,201210280cle,sdg,SpikTa00,qb_hits,1,,,,,
player,201210280cle,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201210280cle,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201210280cle,sdg,WeddEr99,def_int,0,,,,,
player,201210280cle,sdg,WeddEr99,def_int_yds,0,,,,,
player,201210280cle,sdg,WeddEr99,def_int_td,0,,,,,
player,201210280cle,sdg,WeddEr99,def_int_long,0,,,,,
player,201210280cle,sdg,WeddEr99,pass_defended,1,,,,,
player,201210280cle,sdg,WeddEr99,sacks,0.0,,,,,
player,201210280cle,sdg,WeddEr99,tackles_combined,6,,,,,
player,201210280cle,sdg,WeddEr99,tackles_solo,5,,,,,
player,201210280cle,sdg,WeddEr99,tackles_assists,1,,,,,
player,201210280cle,sdg,WeddEr99,tackles_loss,0,,,,,
player,201210280cle,sdg,WeddEr99,qb_hits,0,,,,,
player,201210280cle,sdg,WeddEr99,fumbles_rec,1,,,,,
player,201210280cle,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,WeddEr99,fumbles_forced,1,,,,,
player,201210280cle,sdg,CasoAn99,def_int,0,,,,,
player,201210280cle,sdg,CasoAn99,def_int_yds,0,,,,,
player,201210280cle,sdg,CasoAn99,def_int_td,0,,,,,
player,201210280cle,sdg,CasoAn99,def_int_long,0,,,,,
player,201210280cle,sdg,CasoAn99,pass_defended,0,,,,,
player,201210280cle,sdg,CasoAn99,sacks,0.0,,,,,
player,201210280cle,sdg,CasoAn99,tackles_combined,3,,,,,
player,201210280cle,sdg,CasoAn99,tackles_solo,2,,,,,
player,201210280cle,sdg,CasoAn99,tackles_assists,1,,,,,
player,201210280cle,sdg,CasoAn99,tackles_loss,0,,,,,
player,201210280cle,sdg,CasoAn99,qb_hits,0,,,,,
player,201210280cle,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201210280cle,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201210280cle,sdg,JammQu20,def_int,0,,,,,
player,201210280cle,sdg,JammQu20,def_int_yds,0,,,,,
player,201210280cle,sdg,JammQu20,def_int_td,0,,,,,
player,201210280cle,sdg,JammQu20,def_int_long,0,,,,,
player,201210280cle,sdg,JammQu20,pass_defended,0,,,,,
player,201210280cle,sdg,JammQu20,sacks,0.0,,,,,
player,201210280cle,sdg,JammQu20,tackles_combined,2,,,,,
player,201210280cle,sdg,JammQu20,tackles_solo,2,,,,,
player,201210280cle,sdg,JammQu20,tackles_assists,0,,,,,
player,201210280cle,sdg,JammQu20,tackles_loss,0,,,,,
player,201210280cle,sdg,JammQu20,qb_hits,0,,,,,
player,201210280cle,sdg,JammQu20,fumbles_rec,0,,,,,
player,201210280cle,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,JammQu20,fumbles_forced,0,,,,,
player,201210280cle,sdg,JohnJa23,def_int,0,,,,,
player,201210280cle,sdg,JohnJa23,def_int_yds,0,,,,,
player,201210280cle,sdg,JohnJa23,def_int_td,0,,,,,
player,201210280cle,sdg,JohnJa23,def_int_long,0,,,,,
player,201210280cle,sdg,JohnJa23,pass_defended,0,,,,,
player,201210280cle,sdg,JohnJa23,sacks,0.0,,,,,
player,201210280cle,sdg,JohnJa23,tackles_combined,2,,,,,
player,201210280cle,sdg,JohnJa23,tackles_solo,2,,,,,
player,201210280cle,sdg,JohnJa23,tackles_assists,0,,,,,
player,201210280cle,sdg,JohnJa23,tackles_loss,0,,,,,
player,201210280cle,sdg,JohnJa23,qb_hits,0,,,,,
player,201210280cle,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201210280cle,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201210280cle,sdg,BarnAn99,def_int,0,,,,,
player,201210280cle,sdg,BarnAn99,def_int_yds,0,,,,,
player,201210280cle,sdg,BarnAn99,def_int_td,0,,,,,
player,201210280cle,sdg,BarnAn99,def_int_long,0,,,,,
player,201210280cle,sdg,BarnAn99,pass_defended,0,,,,,
player,201210280cle,sdg,BarnAn99,sacks,0.0,,,,,
player,201210280cle,sdg,BarnAn99,tackles_combined,1,,,,,
player,201210280cle,sdg,BarnAn99,tackles_solo,1,,,,,
player,201210280cle,sdg,BarnAn99,tackles_assists,0,,,,,
player,201210280cle,sdg,BarnAn99,tackles_loss,1,,,,,
player,201210280cle,sdg,BarnAn99,qb_hits,0,,,,,
player,201210280cle,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201210280cle,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,BarnAn99,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,BarnAn99,fumbles_forced,0,,,,,
player,201210280cle,sdg,BattJa00,def_int,0,,,,,
player,201210280cle,sdg,BattJa00,def_int_yds,0,,,,,
player,201210280cle,sdg,BattJa00,def_int_td,0,,,,,
player,201210280cle,sdg,BattJa00,def_int_long,0,,,,,
player,201210280cle,sdg,BattJa00,pass_defended,0,,,,,
player,201210280cle,sdg,BattJa00,sacks,0.0,,,,,
player,201210280cle,sdg,BattJa00,tackles_combined,1,,,,,
player,201210280cle,sdg,BattJa00,tackles_solo,0,,,,,
player,201210280cle,sdg,BattJa00,tackles_assists,1,,,,,
player,201210280cle,sdg,BattJa00,tackles_loss,0,,,,,
player,201210280cle,sdg,BattJa00,qb_hits,0,,,,,
player,201210280cle,sdg,BattJa00,fumbles_rec,0,,,,,
player,201210280cle,sdg,BattJa00,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,BattJa00,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,BattJa00,fumbles_forced,0,,,,,
player,201210280cle,sdg,GilcMa00,def_int,0,,,,,
player,201210280cle,sdg,GilcMa00,def_int_yds,0,,,,,
player,201210280cle,sdg,GilcMa00,def_int_td,0,,,,,
player,201210280cle,sdg,GilcMa00,def_int_long,0,,,,,
player,201210280cle,sdg,GilcMa00,pass_defended,0,,,,,
player,201210280cle,sdg,GilcMa00,sacks,0.0,,,,,
player,201210280cle,sdg,GilcMa00,tackles_combined,1,,,,,
player,201210280cle,sdg,GilcMa00,tackles_solo,0,,,,,
player,201210280cle,sdg,GilcMa00,tackles_assists,1,,,,,
player,201210280cle,sdg,GilcMa00,tackles_loss,0,,,,,
player,201210280cle,sdg,GilcMa00,qb_hits,0,,,,,
player,201210280cle,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201210280cle,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201210280cle,sdg,LyncCo99,def_int,0,,,,,
player,201210280cle,sdg,LyncCo99,def_int_yds,0,,,,,
player,201210280cle,sdg,LyncCo99,def_int_td,0,,,,,
player,201210280cle,sdg,LyncCo99,def_int_long,0,,,,,
player,201210280cle,sdg,LyncCo99,pass_defended,0,,,,,
player,201210280cle,sdg,LyncCo99,sacks,0.0,,,,,
player,201210280cle,sdg,LyncCo99,tackles_combined,1,,,,,
player,201210280cle,sdg,LyncCo99,tackles_solo,1,,,,,
player,201210280cle,sdg,LyncCo99,tackles_assists,0,,,,,
player,201210280cle,sdg,LyncCo99,tackles_loss,0,,,,,
player,201210280cle,sdg,LyncCo99,qb_hits,0,,,,,
player,201210280cle,sdg,LyncCo99,fumbles_rec,0,,,,,
player,201210280cle,sdg,LyncCo99,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,LyncCo99,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,LyncCo99,fumbles_forced,0,,,,,
player,201210280cle,sdg,MartVa99,def_int,0,,,,,
player,201210280cle,sdg,MartVa99,def_int_yds,0,,,,,
player,201210280cle,sdg,MartVa99,def_int_td,0,,,,,
player,201210280cle,sdg,MartVa99,def_int_long,0,,,,,
player,201210280cle,sdg,MartVa99,pass_defended,0,,,,,
player,201210280cle,sdg,MartVa99,sacks,0.0,,,,,
player,201210280cle,sdg,MartVa99,tackles_combined,1,,,,,
player,201210280cle,sdg,MartVa99,tackles_solo,0,,,,,
player,201210280cle,sdg,MartVa99,tackles_assists,1,,,,,
player,201210280cle,sdg,MartVa99,tackles_loss,0,,,,,
player,201210280cle,sdg,MartVa99,qb_hits,0,,,,,
player,201210280cle,sdg,MartVa99,fumbles_rec,0,,,,,
player,201210280cle,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,MartVa99,fumbles_forced,0,,,,,
player,201210280cle,sdg,ReyeKe00,def_int,0,,,,,
player,201210280cle,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201210280cle,sdg,ReyeKe00,def_int_td,0,,,,,
player,201210280cle,sdg,ReyeKe00,def_int_long,0,,,,,
player,201210280cle,sdg,ReyeKe00,pass_defended,0,,,,,
player,201210280cle,sdg,ReyeKe00,sacks,0.0,,,,,
player,201210280cle,sdg,ReyeKe00,tackles_combined,1,,,,,
player,201210280cle,sdg,ReyeKe00,tackles_solo,0,,,,,
player,201210280cle,sdg,ReyeKe00,tackles_assists,1,,,,,
player,201210280cle,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201210280cle,sdg,ReyeKe00,qb_hits,0,,,,,
player,201210280cle,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201210280cle,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201210280cle,sdg,ThomCa99,def_int,0,,,,,
player,201210280cle,sdg,ThomCa99,def_int_yds,0,,,,,
player,201210280cle,sdg,ThomCa99,def_int_td,0,,,,,
player,201210280cle,sdg,ThomCa99,def_int_long,0,,,,,
player,201210280cle,sdg,ThomCa99,pass_defended,0,,,,,
player,201210280cle,sdg,ThomCa99,sacks,0.0,,,,,
player,201210280cle,sdg,ThomCa99,tackles_combined,1,,,,,
player,201210280cle,sdg,ThomCa99,tackles_solo,0,,,,,
player,201210280cle,sdg,ThomCa99,tackles_assists,1,,,,,
player,201210280cle,sdg,ThomCa99,tackles_loss,0,,,,,
player,201210280cle,sdg,ThomCa99,qb_hits,0,,,,,
player,201210280cle,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201210280cle,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201210280cle,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201210280cle,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201210280cle,cle,WinnBi00,def_int,0,,,,,
player,201210280cle,cle,WinnBi00,def_int_yds,0,,,,,
player,201210280cle,cle,WinnBi00,def_int_td,0,,,,,
player,201210280cle,cle,WinnBi00,def_int_long,0,,,,,
player,201210280cle,cle,WinnBi00,pass_defended,0,,,,,
player,201210280cle,cle,WinnBi00,sacks,1.0,,,,,
player,201210280cle,cle,WinnBi00,tackles_combined,1,,,,,
player,201210280cle,cle,WinnBi00,tackles_solo,1,,,,,
player,201210280cle,cle,WinnBi00,tackles_assists,0,,,,,
player,201210280cle,cle,WinnBi00,tackles_loss,1,,,,,
player,201210280cle,cle,WinnBi00,qb_hits,1,,,,,
player,201210280cle,cle,WinnBi00,fumbles_rec,1,,,,,
player,201210280cle,cle,WinnBi00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,WinnBi00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,WinnBi00,fumbles_forced,0,,,,,
player,201210280cle,cle,JackDQ20,def_int,0,,,,,
player,201210280cle,cle,JackDQ20,def_int_yds,0,,,,,
player,201210280cle,cle,JackDQ20,def_int_td,0,,,,,
player,201210280cle,cle,JackDQ20,def_int_long,0,,,,,
player,201210280cle,cle,JackDQ20,pass_defended,0,,,,,
player,201210280cle,cle,JackDQ20,sacks,0.0,,,,,
player,201210280cle,cle,JackDQ20,tackles_combined,15,,,,,
player,201210280cle,cle,JackDQ20,tackles_solo,7,,,,,
player,201210280cle,cle,JackDQ20,tackles_assists,8,,,,,
player,201210280cle,cle,JackDQ20,tackles_loss,0,,,,,
player,201210280cle,cle,JackDQ20,qb_hits,0,,,,,
player,201210280cle,cle,JackDQ20,fumbles_rec,0,,,,,
player,201210280cle,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201210280cle,cle,JackDQ20,fumbles_forced,1,,,,,
player,201210280cle,cle,JohnJa04,def_int,0,,,,,
player,201210280cle,cle,JohnJa04,def_int_yds,0,,,,,
player,201210280cle,cle,JohnJa04,def_int_td,0,,,,,
player,201210280cle,cle,JohnJa04,def_int_long,0,,,,,
player,201210280cle,cle,JohnJa04,pass_defended,0,,,,,
player,201210280cle,cle,JohnJa04,sacks,0.0,,,,,
player,201210280cle,cle,JohnJa04,tackles_combined,9,,,,,
player,201210280cle,cle,JohnJa04,tackles_solo,4,,,,,
player,201210280cle,cle,JohnJa04,tackles_assists,5,,,,,
player,201210280cle,cle,JohnJa04,tackles_loss,1,,,,,
player,201210280cle,cle,JohnJa04,qb_hits,0,,,,,
player,201210280cle,cle,JohnJa04,fumbles_rec,0,,,,,
player,201210280cle,cle,JohnJa04,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,JohnJa04,fumbles_rec_td,0,,,,,
player,201210280cle,cle,JohnJa04,fumbles_forced,0,,,,,
player,201210280cle,cle,MaiaKa99,def_int,0,,,,,
player,201210280cle,cle,MaiaKa99,def_int_yds,0,,,,,
player,201210280cle,cle,MaiaKa99,def_int_td,0,,,,,
player,201210280cle,cle,MaiaKa99,def_int_long,0,,,,,
player,201210280cle,cle,MaiaKa99,pass_defended,0,,,,,
player,201210280cle,cle,MaiaKa99,sacks,0.0,,,,,
player,201210280cle,cle,MaiaKa99,tackles_combined,9,,,,,
player,201210280cle,cle,MaiaKa99,tackles_solo,5,,,,,
player,201210280cle,cle,MaiaKa99,tackles_assists,4,,,,,
player,201210280cle,cle,MaiaKa99,tackles_loss,0,,,,,
player,201210280cle,cle,MaiaKa99,qb_hits,0,,,,,
player,201210280cle,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201210280cle,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201210280cle,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201210280cle,cle,HadeJo99,def_int,0,,,,,
player,201210280cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201210280cle,cle,HadeJo99,def_int_td,0,,,,,
player,201210280cle,cle,HadeJo99,def_int_long,0,,,,,
player,201210280cle,cle,HadeJo99,pass_defended,0,,,,,
player,201210280cle,cle,HadeJo99,sacks,0.0,,,,,
player,201210280cle,cle,HadeJo99,tackles_combined,8,,,,,
player,201210280cle,cle,HadeJo99,tackles_solo,5,,,,,
player,201210280cle,cle,HadeJo99,tackles_assists,3,,,,,
player,201210280cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201210280cle,cle,HadeJo99,qb_hits,0,,,,,
player,201210280cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201210280cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201210280cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201210280cle,cle,YounUs99,def_int,0,,,,,
player,201210280cle,cle,YounUs99,def_int_yds,0,,,,,
player,201210280cle,cle,YounUs99,def_int_td,0,,,,,
player,201210280cle,cle,YounUs99,def_int_long,0,,,,,
player,201210280cle,cle,YounUs99,pass_defended,2,,,,,
player,201210280cle,cle,YounUs99,sacks,0.0,,,,,
player,201210280cle,cle,YounUs99,tackles_combined,7,,,,,
player,201210280cle,cle,YounUs99,tackles_solo,4,,,,,
player,201210280cle,cle,YounUs99,tackles_assists,3,,,,,
player,201210280cle,cle,YounUs99,tackles_loss,0,,,,,
player,201210280cle,cle,YounUs99,qb_hits,0,,,,,
player,201210280cle,cle,YounUs99,fumbles_rec,0,,,,,
player,201210280cle,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201210280cle,cle,YounUs99,fumbles_forced,0,,,,,
player,201210280cle,cle,HughJo00,def_int,0,,,,,
player,201210280cle,cle,HughJo00,def_int_yds,0,,,,,
player,201210280cle,cle,HughJo00,def_int_td,0,,,,,
player,201210280cle,cle,HughJo00,def_int_long,0,,,,,
player,201210280cle,cle,HughJo00,pass_defended,0,,,,,
player,201210280cle,cle,HughJo00,sacks,0.0,,,,,
player,201210280cle,cle,HughJo00,tackles_combined,4,,,,,
player,201210280cle,cle,HughJo00,tackles_solo,2,,,,,
player,201210280cle,cle,HughJo00,tackles_assists,2,,,,,
player,201210280cle,cle,HughJo00,tackles_loss,0,,,,,
player,201210280cle,cle,HughJo00,qb_hits,0,,,,,
player,201210280cle,cle,HughJo00,fumbles_rec,0,,,,,
player,201210280cle,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,HughJo00,fumbles_forced,0,,,,,
player,201210280cle,cle,SkriBu00,def_int,0,,,,,
player,201210280cle,cle,SkriBu00,def_int_yds,0,,,,,
player,201210280cle,cle,SkriBu00,def_int_td,0,,,,,
player,201210280cle,cle,SkriBu00,def_int_long,0,,,,,
player,201210280cle,cle,SkriBu00,pass_defended,1,,,,,
player,201210280cle,cle,SkriBu00,sacks,0.0,,,,,
player,201210280cle,cle,SkriBu00,tackles_combined,4,,,,,
player,201210280cle,cle,SkriBu00,tackles_solo,4,,,,,
player,201210280cle,cle,SkriBu00,tackles_assists,0,,,,,
player,201210280cle,cle,SkriBu00,tackles_loss,0,,,,,
player,201210280cle,cle,SkriBu00,qb_hits,0,,,,,
player,201210280cle,cle,SkriBu00,fumbles_rec,0,,,,,
player,201210280cle,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,SkriBu00,fumbles_forced,0,,,,,
player,201210280cle,cle,ThomJu20,def_int,0,,,,,
player,201210280cle,cle,ThomJu20,def_int_yds,0,,,,,
player,201210280cle,cle,ThomJu20,def_int_td,0,,,,,
player,201210280cle,cle,ThomJu20,def_int_long,0,,,,,
player,201210280cle,cle,ThomJu20,pass_defended,0,,,,,
player,201210280cle,cle,ThomJu20,sacks,0.0,,,,,
player,201210280cle,cle,ThomJu20,tackles_combined,3,,,,,
player,201210280cle,cle,ThomJu20,tackles_solo,2,,,,,
player,201210280cle,cle,ThomJu20,tackles_assists,1,,,,,
player,201210280cle,cle,ThomJu20,tackles_loss,2,,,,,
player,201210280cle,cle,ThomJu20,qb_hits,1,,,,,
player,201210280cle,cle,ThomJu20,fumbles_rec,0,,,,,
player,201210280cle,cle,ThomJu20,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,ThomJu20,fumbles_rec_td,0,,,,,
player,201210280cle,cle,ThomJu20,fumbles_forced,0,,,,,
player,201210280cle,cle,BrowSh20,def_int,0,,,,,
player,201210280cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201210280cle,cle,BrowSh20,def_int_td,0,,,,,
player,201210280cle,cle,BrowSh20,def_int_long,0,,,,,
player,201210280cle,cle,BrowSh20,pass_defended,0,,,,,
player,201210280cle,cle,BrowSh20,sacks,0.0,,,,,
player,201210280cle,cle,BrowSh20,tackles_combined,2,,,,,
player,201210280cle,cle,BrowSh20,tackles_solo,2,,,,,
player,201210280cle,cle,BrowSh20,tackles_assists,0,,,,,
player,201210280cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201210280cle,cle,BrowSh20,qb_hits,0,,,,,
player,201210280cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201210280cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201210280cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201210280cle,cle,KitcIs00,def_int,0,,,,,
player,201210280cle,cle,KitcIs00,def_int_yds,0,,,,,
player,201210280cle,cle,KitcIs00,def_int_td,0,,,,,
player,201210280cle,cle,KitcIs00,def_int_long,0,,,,,
player,201210280cle,cle,KitcIs00,pass_defended,0,,,,,
player,201210280cle,cle,KitcIs00,sacks,0.0,,,,,
player,201210280cle,cle,KitcIs00,tackles_combined,2,,,,,
player,201210280cle,cle,KitcIs00,tackles_solo,1,,,,,
player,201210280cle,cle,KitcIs00,tackles_assists,1,,,,,
player,201210280cle,cle,KitcIs00,tackles_loss,0,,,,,
player,201210280cle,cle,KitcIs00,qb_hits,0,,,,,
player,201210280cle,cle,KitcIs00,fumbles_rec,0,,,,,
player,201210280cle,cle,KitcIs00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,KitcIs00,fumbles_rec_td,0,,,,,
