game,2012,15,20121216,201212160atl,nyg,"New York Giants",0,atl,"Atlanta Falcons",34
player,201212160atl,atl,SnelJa00,fumbles_forced,0,,,,,
player,201212160atl,atl,WalkVa99,def_int,0,,,,,
player,201212160atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201212160atl,atl,WalkVa99,def_int_td,0,,,,,
player,201212160atl,atl,WalkVa99,def_int_long,0,,,,,
player,201212160atl,atl,WalkVa99,pass_defended,0,,,,,
player,201212160atl,atl,WalkVa99,sacks,0.0,,,,,
player,201212160atl,atl,WalkVa99,tackles_combined,1,,,,,
player,201212160atl,atl,WalkVa99,tackles_solo,0,,,,,
player,201212160atl,atl,WalkVa99,tackles_assists,1,,,,,
player,201212160atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201212160atl,atl,WalkVa99,qb_hits,0,,,,,
player,201212160atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201212160atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201212160atl,atl,WalkVa99,fumbles_forced,0,,,,,
player,201212160atl,atl,PeteMi20,def_int,,,,,,
player,201212160atl,atl,PeteMi20,def_int_yds,,,,,,
player,201212160atl,atl,PeteMi20,def_int_td,,,,,,
player,201212160atl,atl,PeteMi20,def_int_long,,,,,,
player,201212160atl,atl,PeteMi20,pass_defended,,,,,,
player,201212160atl,atl,PeteMi20,sacks,0.0,,,,,
player,201212160atl,atl,PeteMi20,tackles_combined,,,,,,
player,201212160atl,atl,PeteMi20,tackles_solo,,,,,,
player,201212160atl,atl,PeteMi20,tackles_assists,,,,,,
player,201212160atl,atl,PeteMi20,tackles_loss,0,,,,,
player,201212160atl,atl,PeteMi20,qb_hits,1,,,,,
player,201212160atl,atl,PeteMi20,fumbles_rec,,,,,,
player,201212160atl,atl,PeteMi20,fumbles_rec_yds,,,,,,
player,201212160atl,atl,PeteMi20,fumbles_rec_td,,,,,,
player,201212160atl,atl,PeteMi20,fumbles_forced,,,,,,
player,201212160atl,nyg,WilsDa01,kick_ret,3,,,,,
player,201212160atl,nyg,WilsDa01,kick_ret_yds,66,,,,,
player,201212160atl,nyg,WilsDa01,kick_ret_yds_per_ret,22.0,,,,,
player,201212160atl,nyg,WilsDa01,kick_ret_td,0,,,,,
player,201212160atl,nyg,WilsDa01,kick_ret_long,25,,,,,
player,201212160atl,nyg,WilsDa01,punt_ret,0,,,,,
player,201212160atl,nyg,WilsDa01,punt_ret_yds,0,,,,,
player,201212160atl,nyg,WilsDa01,punt_ret_yds_per_ret,,,,,,
player,201212160atl,nyg,WilsDa01,punt_ret_td,0,,,,,
player,201212160atl,nyg,WilsDa01,punt_ret_long,0,,,,,
player,201212160atl,atl,FranDo99,kick_ret,0,,,,,
player,201212160atl,atl,FranDo99,kick_ret_yds,0,,,,,
player,201212160atl,atl,FranDo99,kick_ret_yds_per_ret,,,,,,
player,201212160atl,atl,FranDo99,kick_ret_td,0,,,,,
player,201212160atl,atl,FranDo99,kick_ret_long,0,,,,,
player,201212160atl,atl,FranDo99,punt_ret,2,,,,,
player,201212160atl,atl,FranDo99,punt_ret_yds,10,,,,,
player,201212160atl,atl,FranDo99,punt_ret_yds_per_ret,5.0,,,,,
player,201212160atl,atl,FranDo99,punt_ret_td,0,,,,,
player,201212160atl,atl,FranDo99,punt_ret_long,6,,,,,
player,201212160atl,nyg,WeatSt20,xpm,,,,,,
player,201212160atl,nyg,WeatSt20,xpa,,,,,,
player,201212160atl,nyg,WeatSt20,fgm,,,,,,
player,201212160atl,nyg,WeatSt20,fga,,,,,,
player,201212160atl,nyg,WeatSt20,punt,2,,,,,
player,201212160atl,nyg,WeatSt20,punt_yds,110,,,,,
player,201212160atl,nyg,WeatSt20,punt_yds_per_punt,55.0,,,,,
player,201212160atl,nyg,WeatSt20,punt_long,58,,,,,
player,201212160atl,nyg,tyneslaw01,xpm,,,,,,
player,201212160atl,nyg,tyneslaw01,xpa,,,,,,
player,201212160atl,nyg,tyneslaw01,fgm,,,,,,
player,201212160atl,nyg,tyneslaw01,fga,1,,,,,
player,201212160atl,nyg,tyneslaw01,punt,0,,,,,
player,201212160atl,nyg,tyneslaw01,punt_yds,0,,,,,
player,201212160atl,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201212160atl,nyg,tyneslaw01,punt_long,0,,,,,
player,201212160atl,atl,bryanmat01,xpm,4,,,,,
player,201212160atl,atl,bryanmat01,xpa,4,,,,,
player,201212160atl,atl,bryanmat01,fgm,2,,,,,
player,201212160atl,atl,bryanmat01,fga,2,,,,,
player,201212160atl,atl,bryanmat01,punt,0,,,,,
player,201212160atl,atl,bryanmat01,punt_yds,0,,,,,
player,201212160atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201212160atl,atl,bryanmat01,punt_long,0,,,,,
player,201212160atl,atl,BoshMa00,xpm,,,,,,
player,201212160atl,atl,BoshMa00,xpa,,,,,,
player,201212160atl,atl,BoshMa00,fgm,,,,,,
player,201212160atl,atl,BoshMa00,fga,,,,,,
player,201212160atl,atl,BoshMa00,punt,2,,,,,
player,201212160atl,atl,BoshMa00,punt_yds,100,,,,,
player,201212160atl,atl,BoshMa00,punt_yds_per_punt,50.0,,,,,
player,201212160atl,atl,BoshMa00,punt_long,61,,,,,
player,201212160atl,atl,ClabTy20,pos,T,,,,,
player,201212160atl,atl,ClabTy20,offense,68,,,,,
player,201212160atl,atl,ClabTy20,off_pct,100%,,,,,
player,201212160atl,atl,ClabTy20,defense,0,,,,,
player,201212160atl,atl,ClabTy20,def_pct,0%,,,,,
player,201212160atl,atl,ClabTy20,special_teams,6,,,,,
player,201212160atl,atl,ClabTy20,st_pct,32%,,,,,
player,201212160atl,atl,BakeSa21,pos,T,,,,,
player,201212160atl,atl,BakeSa21,offense,68,,,,,
player,201212160atl,atl,BakeSa21,off_pct,100%,,,,,
player,201212160atl,atl,BakeSa21,defense,0,,,,,
player,201212160atl,atl,BakeSa21,def_pct,0%,,,,,
player,201212160atl,atl,BakeSa21,special_teams,6,,,,,
player,201212160atl,atl,BakeSa21,st_pct,32%,,,,,
player,201212160atl,atl,BlalJu20,pos,G,,,,,
player,201212160atl,atl,BlalJu20,offense,68,,,,,
player,201212160atl,atl,BlalJu20,off_pct,100%,,,,,
player,201212160atl,atl,BlalJu20,defense,0,,,,,
player,201212160atl,atl,BlalJu20,def_pct,0%,,,,,
player,201212160atl,atl,BlalJu20,special_teams,6,,,,,
player,201212160atl,atl,BlalJu20,st_pct,32%,,,,,
player,201212160atl,atl,KonzPe00,pos,G,,,,,
player,201212160atl,atl,KonzPe00,offense,68,,,,,
player,201212160atl,atl,KonzPe00,off_pct,100%,,,,,
player,201212160atl,atl,KonzPe00,defense,0,,,,,
player,201212160atl,atl,KonzPe00,def_pct,0%,,,,,
player,201212160atl,atl,KonzPe00,special_teams,6,,,,,
player,201212160atl,atl,KonzPe00,st_pct,32%,,,,,
player,201212160atl,atl,McClTo20,pos,C,,,,,
player,201212160atl,atl,McClTo20,offense,61,,,,,
player,201212160atl,atl,McClTo20,off_pct,90%,,,,,
player,201212160atl,atl,McClTo20,defense,0,,,,,
player,201212160atl,atl,McClTo20,def_pct,0%,,,,,
player,201212160atl,atl,McClTo20,special_teams,0,,,,,
player,201212160atl,atl,McClTo20,st_pct,0%,,,,,
player,201212160atl,atl,RyanMa00,pos,QB,,,,,
player,201212160atl,atl,RyanMa00,offense,61,,,,,
player,201212160atl,atl,RyanMa00,off_pct,90%,,,,,
player,201212160atl,atl,RyanMa00,defense,0,,,,,
player,201212160atl,atl,RyanMa00,def_pct,0%,,,,,
player,201212160atl,atl,RyanMa00,special_teams,0,,,,,
player,201212160atl,atl,RyanMa00,st_pct,0%,,,,,
player,201212160atl,atl,JoneJu02,pos,WR,,,,,
player,201212160atl,atl,JoneJu02,offense,56,,,,,
player,201212160atl,atl,JoneJu02,off_pct,82%,,,,,
player,201212160atl,atl,JoneJu02,defense,0,,,,,
player,201212160atl,atl,JoneJu02,def_pct,0%,,,,,
player,201212160atl,atl,JoneJu02,special_teams,0,,,,,
player,201212160atl,atl,JoneJu02,st_pct,0%,,,,,
player,201212160atl,atl,GonzTo00,pos,TE,,,,,
player,201212160atl,atl,GonzTo00,offense,52,,,,,
player,201212160atl,atl,GonzTo00,off_pct,76%,,,,,
player,201212160atl,atl,GonzTo00,defense,0,,,,,
player,201212160atl,atl,GonzTo00,def_pct,0%,,,,,
player,201212160atl,atl,GonzTo00,special_teams,0,,,,,
player,201212160atl,atl,GonzTo00,st_pct,0%,,,,,
player,201212160atl,atl,WhitRo00,pos,WR,,,,,
player,201212160atl,atl,WhitRo00,offense,50,,,,,
player,201212160atl,atl,WhitRo00,off_pct,74%,,,,,
player,201212160atl,atl,WhitRo00,defense,0,,,,,
player,201212160atl,atl,WhitRo00,def_pct,0%,,,,,
player,201212160atl,atl,WhitRo00,special_teams,0,,,,,
player,201212160atl,atl,WhitRo00,st_pct,0%,,,,,
player,201212160atl,atl,DougHa00,pos,WR,,,,,
player,201212160atl,atl,DougHa00,offense,32,,,,,
player,201212160atl,atl,DougHa00,off_pct,47%,,,,,
player,201212160atl,atl,DougHa00,defense,0,,,,,
player,201212160atl,atl,DougHa00,def_pct,0%,,,,,
player,201212160atl,atl,DougHa00,special_teams,0,,,,,
player,201212160atl,atl,DougHa00,st_pct,0%,,,,,
player,201212160atl,atl,RodgJa00,pos,RB,,,,,
player,201212160atl,atl,RodgJa00,offense,31,,,,,
player,201212160atl,atl,RodgJa00,off_pct,46%,,,,,
player,201212160atl,atl,RodgJa00,defense,0,,,,,
player,201212160atl,atl,RodgJa00,def_pct,0%,,,,,
player,201212160atl,atl,RodgJa00,special_teams,1,,,,,
player,201212160atl,atl,RodgJa00,st_pct,5%,,,,,
player,201212160atl,atl,Cox_Mi20,pos,FB,,,,,
player,201212160atl,atl,Cox_Mi20,offense,22,,,,,
player,201212160atl,atl,Cox_Mi20,off_pct,32%,,,,,
player,201212160atl,atl,Cox_Mi20,defense,0,,,,,
player,201212160atl,atl,Cox_Mi20,def_pct,0%,,,,,
player,201212160atl,atl,Cox_Mi20,special_teams,2,,,,,
player,201212160atl,atl,Cox_Mi20,st_pct,11%,,,,,
player,201212160atl,atl,SnelJa00,pos,RB,,,,,
player,201212160atl,atl,SnelJa00,offense,21,,,,,
player,201212160atl,atl,SnelJa00,off_pct,31%,,,,,
player,201212160atl,atl,SnelJa00,defense,0,,,,,
player,201212160atl,atl,SnelJa00,def_pct,0%,,,,,
player,201212160atl,atl,SnelJa00,special_teams,10,,,,,
player,201212160atl,atl,SnelJa00,st_pct,53%,,,,,
player,201212160atl,atl,TurnMi00,pos,RB,,,,,
player,201212160atl,atl,TurnMi00,offense,21,,,,,
player,201212160atl,atl,TurnMi00,off_pct,31%,,,,,
player,201212160atl,atl,TurnMi00,defense,0,,,,,
player,201212160atl,atl,TurnMi00,def_pct,0%,,,,,
player,201212160atl,atl,TurnMi00,special_teams,0,,,,,
player,201212160atl,atl,TurnMi00,st_pct,0%,,,,,
player,201212160atl,atl,DaviDr00,pos,WR,,,,,
player,201212160atl,atl,DaviDr00,offense,19,,,,,
player,201212160atl,atl,DaviDr00,off_pct,28%,,,,,
player,201212160atl,atl,DaviDr00,defense,0,,,,,
player,201212160atl,atl,DaviDr00,def_pct,0%,,,,,
player,201212160atl,atl,DaviDr00,special_teams,10,,,,,
player,201212160atl,atl,DaviDr00,st_pct,53%,,,,,
player,201212160atl,atl,PalmMi00,pos,TE,,,,,
player,201212160atl,atl,PalmMi00,offense,17,,,,,
player,201212160atl,atl,PalmMi00,off_pct,25%,,,,,
player,201212160atl,atl,PalmMi00,defense,0,,,,,
player,201212160atl,atl,PalmMi00,def_pct,0%,,,,,
player,201212160atl,atl,PalmMi00,special_teams,9,,,,,
player,201212160atl,atl,PalmMi00,st_pct,47%,,,,,
player,201212160atl,atl,JohnMi23,pos,G,,,,,
player,201212160atl,atl,JohnMi23,offense,15,,,,,
player,201212160atl,atl,JohnMi23,off_pct,22%,,,,,
player,201212160atl,atl,JohnMi23,defense,0,,,,,
player,201212160atl,atl,JohnMi23,def_pct,0%,,,,,
player,201212160atl,atl,JohnMi23,special_teams,7,,,,,
player,201212160atl,atl,JohnMi23,st_pct,37%,,,,,
player,201212160atl,atl,HolmLa00,pos,T,,,,,
player,201212160atl,atl,HolmLa00,offense,7,,,,,
player,201212160atl,atl,HolmLa00,off_pct,10%,,,,,
player,201212160atl,atl,HolmLa00,defense,0,,,,,
player,201212160atl,atl,HolmLa00,def_pct,0%,,,,,
player,201212160atl,atl,HolmLa00,special_teams,0,,,,,
player,201212160atl,atl,HolmLa00,st_pct,0%,,,,,
player,201212160atl,atl,McCoLu00,pos,QB,,,,,
player,201212160atl,atl,McCoLu00,offense,7,,,,,
player,201212160atl,atl,McCoLu00,off_pct,10%,,,,,
player,201212160atl,atl,McCoLu00,defense,0,,,,,
player,201212160atl,atl,McCoLu00,def_pct,0%,,,,,
player,201212160atl,atl,McCoLu00,special_teams,0,,,,,
player,201212160atl,atl,McCoLu00,st_pct,0%,,,,,
player,201212160atl,atl,ConeKe00,pos,WR,,,,,
player,201212160atl,atl,ConeKe00,offense,3,,,,,
player,201212160atl,atl,ConeKe00,off_pct,4%,,,,,
player,201212160atl,atl,ConeKe00,defense,0,,,,,
player,201212160atl,atl,ConeKe00,def_pct,0%,,,,,
player,201212160atl,atl,ConeKe00,special_teams,10,,,,,
player,201212160atl,atl,ConeKe00,st_pct,53%,,,,,
player,201212160atl,atl,SmitAn01,pos,RB,,,,,
player,201212160atl,atl,SmitAn01,offense,1,,,,,
player,201212160atl,atl,SmitAn01,off_pct,1%,,,,,
player,201212160atl,atl,SmitAn01,defense,0,,,,,
player,201212160atl,atl,SmitAn01,def_pct,0%,,,,,
player,201212160atl,atl,SmitAn01,special_teams,11,,,,,
player,201212160atl,atl,SmitAn01,st_pct,58%,,,,,
player,201212160atl,atl,DeCoTh99,pos,FS,,,,,
player,201212160atl,atl,DeCoTh99,offense,0,,,,,
player,201212160atl,atl,DeCoTh99,off_pct,0%,,,,,
player,201212160atl,atl,DeCoTh99,defense,48,,,,,
player,201212160atl,atl,DeCoTh99,def_pct,100%,,,,,
player,201212160atl,atl,DeCoTh99,special_teams,3,,,,,
player,201212160atl,atl,DeCoTh99,st_pct,16%,,,,,
player,201212160atl,atl,WeatSe99,pos,LB,,,,,
player,201212160atl,atl,WeatSe99,offense,0,,,,,
player,201212160atl,atl,WeatSe99,off_pct,0%,,,,,
player,201212160atl,atl,WeatSe99,defense,48,,,,,
player,201212160atl,atl,WeatSe99,def_pct,100%,,,,,
player,201212160atl,atl,WeatSe99,special_teams,1,,,,,
player,201212160atl,atl,WeatSe99,st_pct,5%,,,,,
player,201212160atl,atl,RobiDu20,pos,CB,,,,,
player,201212160atl,atl,RobiDu20,offense,0,,,,,
player,201212160atl,atl,RobiDu20,off_pct,0%,,,,,
player,201212160atl,atl,RobiDu20,defense,48,,,,,
player,201212160atl,atl,RobiDu20,def_pct,100%,,,,,
player,201212160atl,atl,RobiDu20,special_teams,0,,,,,
player,201212160atl,atl,RobiDu20,st_pct,0%,,,,,
player,201212160atl,atl,SamuAs20,pos,CB,,,,,
player,201212160atl,atl,SamuAs20,offense,0,,,,,
player,201212160atl,atl,SamuAs20,off_pct,0%,,,,,
player,201212160atl,atl,SamuAs20,defense,48,,,,,
player,201212160atl,atl,SamuAs20,def_pct,100%,,,,,
player,201212160atl,atl,SamuAs20,special_teams,0,,,,,
player,201212160atl,atl,SamuAs20,st_pct,0%,,,,,
player,201212160atl,atl,AbraJo00,pos,DE,,,,,
player,201212160atl,atl,AbraJo00,offense,0,,,,,
player,201212160atl,atl,AbraJo00,off_pct,0%,,,,,
player,201212160atl,atl,AbraJo00,defense,39,,,,,
player,201212160atl,atl,AbraJo00,def_pct,81%,,,,,
player,201212160atl,atl,AbraJo00,special_teams,0,,,,,
player,201212160atl,atl,AbraJo00,st_pct,0%,,,,,
player,201212160atl,atl,HopeCh21,pos,SS,,,,,
player,201212160atl,atl,HopeCh21,offense,0,,,,,
player,201212160atl,atl,HopeCh21,off_pct,0%,,,,,
player,201212160atl,atl,HopeCh21,defense,38,,,,,
player,201212160atl,atl,HopeCh21,def_pct,79%,,,,,
player,201212160atl,atl,HopeCh21,special_teams,3,,,,,
player,201212160atl,atl,HopeCh21,st_pct,16%,,,,,
player,201212160atl,atl,BabiJo20,pos,DT,,,,,
player,201212160atl,atl,BabiJo20,offense,0,,,,,
player,201212160atl,atl,BabiJo20,off_pct,0%,,,,,
player,201212160atl,atl,BabiJo20,defense,38,,,,,
player,201212160atl,atl,BabiJo20,def_pct,79%,,,,,
player,201212160atl,atl,BabiJo20,special_teams,0,,,,,
player,201212160atl,atl,BabiJo20,st_pct,0%,,,,,
player,201212160atl,atl,NichSt99,pos,LB,,,,,
player,201212160atl,atl,NichSt99,offense,0,,,,,
player,201212160atl,atl,NichSt99,off_pct,0%,,,,,
player,201212160atl,atl,NichSt99,defense,35,,,,,
player,201212160atl,atl,NichSt99,def_pct,73%,,,,,
player,201212160atl,atl,NichSt99,special_teams,3,,,,,
player,201212160atl,atl,NichSt99,st_pct,16%,,,,,
player,201212160atl,atl,PeteCo00,pos,DT,,,,,
player,201212160atl,atl,PeteCo00,offense,0,,,,,
player,201212160atl,atl,PeteCo00,off_pct,0%,,,,,
player,201212160atl,atl,PeteCo00,defense,35,,,,,
player,201212160atl,atl,PeteCo00,def_pct,73%,,,,,
player,201212160atl,atl,PeteCo00,special_teams,1,,,,,
player,201212160atl,atl,PeteCo00,st_pct,5%,,,,,
player,201212160atl,atl,McClRo98,pos,CB,,,,,
player,201212160atl,atl,McClRo98,offense,0,,,,,
player,201212160atl,atl,McClRo98,off_pct,0%,,,,,
player,201212160atl,atl,McClRo98,defense,32,,,,,
player,201212160atl,atl,McClRo98,def_pct,67%,,,,,
player,201212160atl,atl,McClRo98,special_teams,10,,,,,
player,201212160atl,atl,McClRo98,st_pct,53%,,,,,
player,201212160atl,atl,BierKr99,pos,DE,,,,,
player,201212160atl,atl,BierKr99,offense,0,,,,,
player,201212160atl,atl,BierKr99,off_pct,0%,,,,,
player,201212160atl,atl,BierKr99,defense,27,,,,,
player,201212160atl,atl,BierKr99,def_pct,56%,,,,,
player,201212160atl,atl,BierKr99,special_teams,16,,,,,
player,201212160atl,atl,BierKr99,st_pct,84%,,,,,
player,201212160atl,atl,WalkVa99,pos,DT,,,,,
player,201212160atl,atl,WalkVa99,offense,0,,,,,
player,201212160atl,atl,WalkVa99,off_pct,0%,,,,,
player,201212160atl,atl,WalkVa99,defense,26,,,,,
player,201212160atl,atl,WalkVa99,def_pct,54%,,,,,
player,201212160atl,atl,WalkVa99,special_teams,7,,,,,
player,201212160atl,atl,WalkVa99,st_pct,37%,,,,,
player,201212160atl,atl,FranDo99,pos,CB,,,,,
player,201212160atl,atl,FranDo99,offense,0,,,,,
player,201212160atl,atl,FranDo99,off_pct,0%,,,,,
player,201212160atl,atl,FranDo99,defense,21,,,,,
player,201212160atl,atl,FranDo99,def_pct,44%,,,,,
player,201212160atl,atl,FranDo99,special_teams,2,,,,,
player,201212160atl,atl,FranDo99,st_pct,11%,,,,,
player,201212160atl,atl,DentAk00,pos,LB,,,,,
player,201212160atl,atl,DentAk00,offense,0,,,,,
player,201212160atl,atl,DentAk00,off_pct,0%,,,,,
player,201212160atl,atl,DentAk00,defense,16,,,,,
player,201212160atl,atl,DentAk00,def_pct,33%,,,,,
player,201212160atl,atl,DentAk00,special_teams,3,,,,,
player,201212160atl,atl,DentAk00,st_pct,16%,,,,,
player,201212160atl,atl,JerrPe99,pos,DT,,,,,
player,201212160atl,atl,JerrPe99,offense,0,,,,,
player,201212160atl,atl,JerrPe99,off_pct,0%,,,,,
player,201212160atl,atl,JerrPe99,defense,16,,,,,
player,201212160atl,atl,JerrPe99,def_pct,33%,,,,,
player,201212160atl,atl,JerrPe99,special_teams,1,,,,,
player,201212160atl,atl,JerrPe99,st_pct,5%,,,,,
player,201212160atl,atl,MattCl01,pos,DE,,,,,
player,201212160atl,atl,MattCl01,offense,0,,,,,
player,201212160atl,atl,MattCl01,off_pct,0%,,,,,
player,201212160atl,atl,MattCl01,defense,9,,,,,
player,201212160atl,atl,MattCl01,def_pct,19%,,,,,
player,201212160atl,atl,MattCl01,special_teams,10,,,,,
player,201212160atl,atl,MattCl01,st_pct,53%,,,,,
player,201212160atl,atl,MitcCh01,pos,FS,,,,,
player,201212160atl,atl,MitcCh01,offense,0,,,,,
player,201212160atl,atl,MitcCh01,off_pct,0%,,,,,
player,201212160atl,atl,MitcCh01,defense,2,,,,,
player,201212160atl,atl,MitcCh01,def_pct,4%,,,,,
player,201212160atl,atl,MitcCh01,special_teams,2,,,,,
player,201212160atl,atl,MitcCh01,st_pct,11%,,,,,
player,201212160atl,atl,RobeTr00,pos,DT,,,,,
player,201212160atl,atl,RobeTr00,offense,0,,,,,
player,201212160atl,atl,RobeTr00,off_pct,0%,,,,,
player,201212160atl,atl,RobeTr00,defense,2,,,,,
player,201212160atl,atl,RobeTr00,def_pct,4%,,,,,
player,201212160atl,atl,RobeTr00,special_teams,0,,,,,
player,201212160atl,atl,RobeTr00,st_pct,0%,,,,,
player,201212160atl,atl,BoshMa00,pos,P,,,,,
player,201212160atl,atl,BoshMa00,offense,0,,,,,
player,201212160atl,atl,BoshMa00,off_pct,0%,,,,,
player,201212160atl,atl,BoshMa00,defense,0,,,,,
player,201212160atl,atl,BoshMa00,def_pct,0%,,,,,
player,201212160atl,atl,BoshMa00,special_teams,15,,,,,
player,201212160atl,atl,BoshMa00,st_pct,79%,,,,,
player,201212160atl,atl,OwenCh99,pos,CB,,,,,
player,201212160atl,atl,OwenCh99,offense,0,,,,,
player,201212160atl,atl,OwenCh99,off_pct,0%,,,,,
player,201212160atl,atl,OwenCh99,defense,0,,,,,
player,201212160atl,atl,OwenCh99,def_pct,0%,,,,,
player,201212160atl,atl,OwenCh99,special_teams,12,,,,,
player,201212160atl,atl,OwenCh99,st_pct,63%,,,,,
player,201212160atl,atl,JameRo99,pos,LB,,,,,
player,201212160atl,atl,JameRo99,offense,0,,,,,
player,201212160atl,atl,JameRo99,off_pct,0%,,,,,
player,201212160atl,atl,JameRo99,defense,0,,,,,
player,201212160atl,atl,JameRo99,def_pct,0%,,,,,
player,201212160atl,atl,JameRo99,special_teams,10,,,,,
player,201212160atl,atl,JameRo99,st_pct,53%,,,,,
player,201212160atl,atl,MassJo00,pos,DE,,,,,
player,201212160atl,atl,MassJo00,offense,0,,,,,
player,201212160atl,atl,MassJo00,off_pct,0%,,,,,
player,201212160atl,atl,MassJo00,defense,0,,,,,
player,201212160atl,atl,MassJo00,def_pct,0%,,,,,
player,201212160atl,atl,MassJo00,special_teams,9,,,,,
player,201212160atl,atl,MassJo00,st_pct,47%,,,,,
player,201212160atl,atl,HarrJo02,pos,LS,,,,,
player,201212160atl,atl,HarrJo02,offense,0,,,,,
player,201212160atl,atl,HarrJo02,off_pct,0%,,,,,
player,201212160atl,atl,HarrJo02,defense,0,,,,,
player,201212160atl,atl,HarrJo02,def_pct,0%,,,,,
player,201212160atl,atl,HarrJo02,special_teams,8,,,,,
player,201212160atl,atl,HarrJo02,st_pct,42%,,,,,
player,201212160atl,atl,bryanmat01,pos,K,,,,,
player,201212160atl,atl,bryanmat01,offense,0,,,,,
player,201212160atl,atl,bryanmat01,off_pct,0%,,,,,
player,201212160atl,atl,bryanmat01,defense,0,,,,,
player,201212160atl,atl,bryanmat01,def_pct,0%,,,,,
player,201212160atl,atl,bryanmat01,special_teams,6,,,,,
player,201212160atl,atl,bryanmat01,st_pct,32%,,,,,
player,201212160atl,atl,PeteMi20,pos,LB,,,,,
player,201212160atl,atl,PeteMi20,offense,0,,,,,
player,201212160atl,atl,PeteMi20,off_pct,0%,,,,,
player,201212160atl,atl,PeteMi20,defense,0,,,,,
player,201212160atl,atl,PeteMi20,def_pct,0%,,,,,
player,201212160atl,atl,PeteMi20,special_teams,3,,,,,
player,201212160atl,atl,PeteMi20,st_pct,16%,,,,,
player,201212160atl,nyg,BaasDa20,pos,C,,,,,
player,201212160atl,nyg,BaasDa20,offense,48,,,,,
player,201212160atl,nyg,BaasDa20,off_pct,100%,,,,,
player,201212160atl,nyg,BaasDa20,defense,0,,,,,
player,201212160atl,nyg,BaasDa20,def_pct,0%,,,,,
player,201212160atl,nyg,BaasDa20,special_teams,1,,,,,
player,201212160atl,nyg,BaasDa20,st_pct,5%,,,,,
player,201212160atl,nyg,BeatWi20,pos,T,,,,,
player,201212160atl,nyg,BeatWi20,offense,48,,,,,
player,201212160atl,nyg,BeatWi20,off_pct,100%,,,,,
player,201212160atl,nyg,BeatWi20,defense,0,,,,,
player,201212160atl,nyg,BeatWi20,def_pct,0%,,,,,
player,201212160atl,nyg,BeatWi20,special_teams,1,,,,,
player,201212160atl,nyg,BeatWi20,st_pct,5%,,,,,
player,201212160atl,nyg,DiehDa21,pos,T,,,,,
player,201212160atl,nyg,DiehDa21,offense,48,,,,,
player,201212160atl,nyg,DiehDa21,off_pct,100%,,,,,
player,201212160atl,nyg,DiehDa21,defense,0,,,,,
player,201212160atl,nyg,DiehDa21,def_pct,0%,,,,,
player,201212160atl,nyg,DiehDa21,special_teams,1,,,,,
player,201212160atl,nyg,DiehDa21,st_pct,5%,,,,,
player,201212160atl,nyg,BootKe20,pos,G,,,,,
player,201212160atl,nyg,BootKe20,offense,48,,,,,
player,201212160atl,nyg,BootKe20,off_pct,100%,,,,,
player,201212160atl,nyg,BootKe20,defense,0,,,,,
player,201212160atl,nyg,BootKe20,def_pct,0%,,,,,
player,201212160atl,nyg,BootKe20,special_teams,1,,,,,
player,201212160atl,nyg,BootKe20,st_pct,5%,,,,,
player,201212160atl,nyg,MannEl00,pos,QB,,,,,
player,201212160atl,nyg,MannEl00,offense,48,,,,,
player,201212160atl,nyg,MannEl00,off_pct,100%,,,,,
player,201212160atl,nyg,MannEl00,defense,0,,,,,
player,201212160atl,nyg,MannEl00,def_pct,0%,,,,,
player,201212160atl,nyg,MannEl00,special_teams,0,,,,,
player,201212160atl,nyg,MannEl00,st_pct,0%,,,,,
player,201212160atl,nyg,NickHa01,pos,WR,,,,,
player,201212160atl,nyg,NickHa01,offense,46,,,,,
player,201212160atl,nyg,NickHa01,off_pct,96%,,,,,
player,201212160atl,nyg,NickHa01,defense,0,,,,,
player,201212160atl,nyg,NickHa01,def_pct,0%,,,,,
player,201212160atl,nyg,NickHa01,special_teams,0,,,,,
player,201212160atl,nyg,NickHa01,st_pct,0%,,,,,
player,201212160atl,nyg,BennMa00,pos,TE,,,,,
player,201212160atl,nyg,BennMa00,offense,45,,,,,
player,201212160atl,nyg,BennMa00,off_pct,94%,,,,,
player,201212160atl,nyg,BennMa00,defense,0,,,,,
player,201212160atl,nyg,BennMa00,def_pct,0%,,,,,
player,201212160atl,nyg,BennMa00,special_teams,1,,,,,
player,201212160atl,nyg,BennMa00,st_pct,5%,,,,,
player,201212160atl,nyg,CruzVi00,pos,WR,,,,,
player,201212160atl,nyg,CruzVi00,offense,43,,,,,
player,201212160atl,nyg,CruzVi00,off_pct,90%,,,,,
player,201212160atl,nyg,CruzVi00,defense,0,,,,,
player,201212160atl,nyg,CruzVi00,def_pct,0%,,,,,
player,201212160atl,nyg,CruzVi00,special_teams,0,,,,,
player,201212160atl,nyg,CruzVi00,st_pct,0%,,,,,
player,201212160atl,nyg,HixoDo00,pos,WR,,,,,
player,201212160atl,nyg,HixoDo00,offense,33,,,,,
player,201212160atl,nyg,HixoDo00,off_pct,69%,,,,,
