game,2012,12,20121125,201211250nor,sfo,"San Francisco 49ers",31,nor,"New Orleans Saints",21
player,201211250nor,nor,CollJe01,pass_sacked_yds,0,,,,,
player,201211250nor,nor,CollJe01,pass_long,0,,,,,
player,201211250nor,nor,CollJe01,pass_rating,,,,,,
player,201211250nor,nor,CollJe01,rush_att,0,,,,,
player,201211250nor,nor,CollJe01,rush_yds,0,,,,,
player,201211250nor,nor,CollJe01,rush_td,0,,,,,
player,201211250nor,nor,CollJe01,rush_long,0,,,,,
player,201211250nor,nor,CollJe01,targets,2,,,,,
player,201211250nor,nor,CollJe01,rec,2,,,,,
player,201211250nor,nor,CollJe01,rec_yds,9,,,,,
player,201211250nor,nor,CollJe01,rec_td,1,,,,,
player,201211250nor,nor,CollJe01,rec_long,7,,,,,
player,201211250nor,nor,CollJe01,fumbles,0,,,,,
player,201211250nor,nor,CollJe01,fumbles_lost,0,,,,,
player,201211250nor,nor,HendDe00,pass_cmp,0,,,,,
player,201211250nor,nor,HendDe00,pass_att,0,,,,,
player,201211250nor,nor,HendDe00,pass_yds,0,,,,,
player,201211250nor,nor,HendDe00,pass_td,0,,,,,
player,201211250nor,nor,HendDe00,pass_int,0,,,,,
player,201211250nor,nor,HendDe00,pass_sacked,0,,,,,
player,201211250nor,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201211250nor,nor,HendDe00,pass_long,0,,,,,
player,201211250nor,nor,HendDe00,pass_rating,,,,,,
player,201211250nor,nor,HendDe00,rush_att,0,,,,,
player,201211250nor,nor,HendDe00,rush_yds,0,,,,,
player,201211250nor,nor,HendDe00,rush_td,0,,,,,
player,201211250nor,nor,HendDe00,rush_long,0,,,,,
player,201211250nor,nor,HendDe00,targets,3,,,,,
player,201211250nor,nor,HendDe00,rec,1,,,,,
player,201211250nor,nor,HendDe00,rec_yds,6,,,,,
player,201211250nor,nor,HendDe00,rec_td,0,,,,,
player,201211250nor,nor,HendDe00,rec_long,6,,,,,
player,201211250nor,nor,HendDe00,fumbles,0,,,,,
player,201211250nor,nor,HendDe00,fumbles_lost,0,,,,,
player,201211250nor,nor,ThomPi00,pass_cmp,0,,,,,
player,201211250nor,nor,ThomPi00,pass_att,0,,,,,
player,201211250nor,nor,ThomPi00,pass_yds,0,,,,,
player,201211250nor,nor,ThomPi00,pass_td,0,,,,,
player,201211250nor,nor,ThomPi00,pass_int,0,,,,,
player,201211250nor,nor,ThomPi00,pass_sacked,0,,,,,
player,201211250nor,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201211250nor,nor,ThomPi00,pass_long,0,,,,,
player,201211250nor,nor,ThomPi00,pass_rating,,,,,,
player,201211250nor,nor,ThomPi00,rush_att,1,,,,,
player,201211250nor,nor,ThomPi00,rush_yds,0,,,,,
player,201211250nor,nor,ThomPi00,rush_td,0,,,,,
player,201211250nor,nor,ThomPi00,rush_long,0,,,,,
player,201211250nor,nor,ThomPi00,targets,1,,,,,
player,201211250nor,nor,ThomPi00,rec,0,,,,,
player,201211250nor,nor,ThomPi00,rec_yds,0,,,,,
player,201211250nor,nor,ThomPi00,rec_td,0,,,,,
player,201211250nor,nor,ThomPi00,rec_long,0,,,,,
player,201211250nor,nor,ThomPi00,fumbles,0,,,,,
player,201211250nor,nor,ThomPi00,fumbles_lost,0,,,,,
player,201211250nor,sfo,BrooAh21,def_int,1,,,,,
player,201211250nor,sfo,BrooAh21,def_int_yds,50,,,,,
player,201211250nor,sfo,BrooAh21,def_int_td,1,,,,,
player,201211250nor,sfo,BrooAh21,def_int_long,50,,,,,
player,201211250nor,sfo,BrooAh21,pass_defended,1,,,,,
player,201211250nor,sfo,BrooAh21,sacks,1.5,,,,,
player,201211250nor,sfo,BrooAh21,tackles_combined,5,,,,,
player,201211250nor,sfo,BrooAh21,tackles_solo,4,,,,,
player,201211250nor,sfo,BrooAh21,tackles_assists,1,,,,,
player,201211250nor,sfo,BrooAh21,tackles_loss,1,,,,,
player,201211250nor,sfo,BrooAh21,qb_hits,2,,,,,
player,201211250nor,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201211250nor,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201211250nor,sfo,WhitDo20,def_int,1,,,,,
player,201211250nor,sfo,WhitDo20,def_int_yds,42,,,,,
player,201211250nor,sfo,WhitDo20,def_int_td,1,,,,,
player,201211250nor,sfo,WhitDo20,def_int_long,42,,,,,
player,201211250nor,sfo,WhitDo20,pass_defended,1,,,,,
player,201211250nor,sfo,WhitDo20,sacks,0.0,,,,,
player,201211250nor,sfo,WhitDo20,tackles_combined,8,,,,,
player,201211250nor,sfo,WhitDo20,tackles_solo,5,,,,,
player,201211250nor,sfo,WhitDo20,tackles_assists,3,,,,,
player,201211250nor,sfo,WhitDo20,tackles_loss,0,,,,,
player,201211250nor,sfo,WhitDo20,qb_hits,0,,,,,
player,201211250nor,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201211250nor,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201211250nor,sfo,SmitAl04,def_int,0,,,,,
player,201211250nor,sfo,SmitAl04,def_int_yds,0,,,,,
player,201211250nor,sfo,SmitAl04,def_int_td,0,,,,,
player,201211250nor,sfo,SmitAl04,def_int_long,0,,,,,
player,201211250nor,sfo,SmitAl04,pass_defended,0,,,,,
player,201211250nor,sfo,SmitAl04,sacks,1.5,,,,,
player,201211250nor,sfo,SmitAl04,tackles_combined,5,,,,,
player,201211250nor,sfo,SmitAl04,tackles_solo,4,,,,,
player,201211250nor,sfo,SmitAl04,tackles_assists,1,,,,,
player,201211250nor,sfo,SmitAl04,tackles_loss,1,,,,,
player,201211250nor,sfo,SmitAl04,qb_hits,2,,,,,
player,201211250nor,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201211250nor,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201211250nor,sfo,SmitJu20,def_int,0,,,,,
player,201211250nor,sfo,SmitJu20,def_int_yds,0,,,,,
player,201211250nor,sfo,SmitJu20,def_int_td,0,,,,,
player,201211250nor,sfo,SmitJu20,def_int_long,0,,,,,
player,201211250nor,sfo,SmitJu20,pass_defended,0,,,,,
player,201211250nor,sfo,SmitJu20,sacks,1.5,,,,,
player,201211250nor,sfo,SmitJu20,tackles_combined,4,,,,,
player,201211250nor,sfo,SmitJu20,tackles_solo,2,,,,,
player,201211250nor,sfo,SmitJu20,tackles_assists,2,,,,,
player,201211250nor,sfo,SmitJu20,tackles_loss,1,,,,,
player,201211250nor,sfo,SmitJu20,qb_hits,2,,,,,
player,201211250nor,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201211250nor,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201211250nor,sfo,WillPa98,def_int,0,,,,,
player,201211250nor,sfo,WillPa98,def_int_yds,0,,,,,
player,201211250nor,sfo,WillPa98,def_int_td,0,,,,,
player,201211250nor,sfo,WillPa98,def_int_long,0,,,,,
player,201211250nor,sfo,WillPa98,pass_defended,0,,,,,
player,201211250nor,sfo,WillPa98,sacks,0.5,,,,,
player,201211250nor,sfo,WillPa98,tackles_combined,10,,,,,
player,201211250nor,sfo,WillPa98,tackles_solo,7,,,,,
player,201211250nor,sfo,WillPa98,tackles_assists,3,,,,,
player,201211250nor,sfo,WillPa98,tackles_loss,0,,,,,
player,201211250nor,sfo,WillPa98,qb_hits,1,,,,,
player,201211250nor,sfo,WillPa98,fumbles_rec,0,,,,,
player,201211250nor,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,WillPa98,fumbles_forced,0,,,,,
player,201211250nor,sfo,BowmNa99,def_int,0,,,,,
player,201211250nor,sfo,BowmNa99,def_int_yds,0,,,,,
player,201211250nor,sfo,BowmNa99,def_int_td,0,,,,,
player,201211250nor,sfo,BowmNa99,def_int_long,0,,,,,
player,201211250nor,sfo,BowmNa99,pass_defended,0,,,,,
player,201211250nor,sfo,BowmNa99,sacks,0.0,,,,,
player,201211250nor,sfo,BowmNa99,tackles_combined,6,,,,,
player,201211250nor,sfo,BowmNa99,tackles_solo,3,,,,,
player,201211250nor,sfo,BowmNa99,tackles_assists,3,,,,,
player,201211250nor,sfo,BowmNa99,tackles_loss,0,,,,,
player,201211250nor,sfo,BowmNa99,qb_hits,0,,,,,
player,201211250nor,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201211250nor,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201211250nor,sfo,GoldDa99,def_int,0,,,,,
player,201211250nor,sfo,GoldDa99,def_int_yds,0,,,,,
player,201211250nor,sfo,GoldDa99,def_int_td,0,,,,,
player,201211250nor,sfo,GoldDa99,def_int_long,0,,,,,
player,201211250nor,sfo,GoldDa99,pass_defended,0,,,,,
player,201211250nor,sfo,GoldDa99,sacks,0.0,,,,,
player,201211250nor,sfo,GoldDa99,tackles_combined,6,,,,,
player,201211250nor,sfo,GoldDa99,tackles_solo,3,,,,,
player,201211250nor,sfo,GoldDa99,tackles_assists,3,,,,,
player,201211250nor,sfo,GoldDa99,tackles_loss,0,,,,,
player,201211250nor,sfo,GoldDa99,qb_hits,0,,,,,
player,201211250nor,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201211250nor,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201211250nor,sfo,BrowTa99,def_int,0,,,,,
player,201211250nor,sfo,BrowTa99,def_int_yds,0,,,,,
player,201211250nor,sfo,BrowTa99,def_int_td,0,,,,,
player,201211250nor,sfo,BrowTa99,def_int_long,0,,,,,
player,201211250nor,sfo,BrowTa99,pass_defended,1,,,,,
player,201211250nor,sfo,BrowTa99,sacks,0.0,,,,,
player,201211250nor,sfo,BrowTa99,tackles_combined,4,,,,,
player,201211250nor,sfo,BrowTa99,tackles_solo,3,,,,,
player,201211250nor,sfo,BrowTa99,tackles_assists,1,,,,,
player,201211250nor,sfo,BrowTa99,tackles_loss,0,,,,,
player,201211250nor,sfo,BrowTa99,qb_hits,0,,,,,
player,201211250nor,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201211250nor,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201211250nor,sfo,CullCh00,def_int,0,,,,,
player,201211250nor,sfo,CullCh00,def_int_yds,0,,,,,
player,201211250nor,sfo,CullCh00,def_int_td,0,,,,,
player,201211250nor,sfo,CullCh00,def_int_long,0,,,,,
player,201211250nor,sfo,CullCh00,pass_defended,0,,,,,
player,201211250nor,sfo,CullCh00,sacks,0.0,,,,,
player,201211250nor,sfo,CullCh00,tackles_combined,3,,,,,
player,201211250nor,sfo,CullCh00,tackles_solo,2,,,,,
player,201211250nor,sfo,CullCh00,tackles_assists,1,,,,,
player,201211250nor,sfo,CullCh00,tackles_loss,0,,,,,
player,201211250nor,sfo,CullCh00,qb_hits,0,,,,,
player,201211250nor,sfo,CullCh00,fumbles_rec,0,,,,,
player,201211250nor,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,CullCh00,fumbles_forced,0,,,,,
player,201211250nor,sfo,JeanRi99,def_int,0,,,,,
player,201211250nor,sfo,JeanRi99,def_int_yds,0,,,,,
player,201211250nor,sfo,JeanRi99,def_int_td,0,,,,,
player,201211250nor,sfo,JeanRi99,def_int_long,0,,,,,
player,201211250nor,sfo,JeanRi99,pass_defended,0,,,,,
player,201211250nor,sfo,JeanRi99,sacks,0.0,,,,,
player,201211250nor,sfo,JeanRi99,tackles_combined,2,,,,,
player,201211250nor,sfo,JeanRi99,tackles_solo,1,,,,,
player,201211250nor,sfo,JeanRi99,tackles_assists,1,,,,,
player,201211250nor,sfo,JeanRi99,tackles_loss,0,,,,,
player,201211250nor,sfo,JeanRi99,qb_hits,0,,,,,
player,201211250nor,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201211250nor,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201211250nor,sfo,McDoRa99,def_int,0,,,,,
player,201211250nor,sfo,McDoRa99,def_int_yds,0,,,,,
player,201211250nor,sfo,McDoRa99,def_int_td,0,,,,,
player,201211250nor,sfo,McDoRa99,def_int_long,0,,,,,
player,201211250nor,sfo,McDoRa99,pass_defended,0,,,,,
player,201211250nor,sfo,McDoRa99,sacks,0.0,,,,,
player,201211250nor,sfo,McDoRa99,tackles_combined,2,,,,,
player,201211250nor,sfo,McDoRa99,tackles_solo,2,,,,,
player,201211250nor,sfo,McDoRa99,tackles_assists,0,,,,,
player,201211250nor,sfo,McDoRa99,tackles_loss,0,,,,,
player,201211250nor,sfo,McDoRa99,qb_hits,0,,,,,
player,201211250nor,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201211250nor,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201211250nor,sfo,SopoIs20,def_int,0,,,,,
player,201211250nor,sfo,SopoIs20,def_int_yds,0,,,,,
player,201211250nor,sfo,SopoIs20,def_int_td,0,,,,,
player,201211250nor,sfo,SopoIs20,def_int_long,0,,,,,
player,201211250nor,sfo,SopoIs20,pass_defended,0,,,,,
player,201211250nor,sfo,SopoIs20,sacks,0.0,,,,,
player,201211250nor,sfo,SopoIs20,tackles_combined,2,,,,,
player,201211250nor,sfo,SopoIs20,tackles_solo,1,,,,,
player,201211250nor,sfo,SopoIs20,tackles_assists,1,,,,,
player,201211250nor,sfo,SopoIs20,tackles_loss,0,,,,,
player,201211250nor,sfo,SopoIs20,qb_hits,0,,,,,
player,201211250nor,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201211250nor,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201211250nor,sfo,BrocTr00,def_int,0,,,,,
player,201211250nor,sfo,BrocTr00,def_int_yds,0,,,,,
player,201211250nor,sfo,BrocTr00,def_int_td,0,,,,,
player,201211250nor,sfo,BrocTr00,def_int_long,0,,,,,
player,201211250nor,sfo,BrocTr00,pass_defended,0,,,,,
player,201211250nor,sfo,BrocTr00,sacks,0.0,,,,,
player,201211250nor,sfo,BrocTr00,tackles_combined,1,,,,,
player,201211250nor,sfo,BrocTr00,tackles_solo,1,,,,,
player,201211250nor,sfo,BrocTr00,tackles_assists,0,,,,,
player,201211250nor,sfo,BrocTr00,tackles_loss,0,,,,,
player,201211250nor,sfo,BrocTr00,qb_hits,0,,,,,
player,201211250nor,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201211250nor,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201211250nor,sfo,CoxxPe99,def_int,0,,,,,
player,201211250nor,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201211250nor,sfo,CoxxPe99,def_int_td,0,,,,,
player,201211250nor,sfo,CoxxPe99,def_int_long,0,,,,,
player,201211250nor,sfo,CoxxPe99,pass_defended,0,,,,,
player,201211250nor,sfo,CoxxPe99,sacks,0.0,,,,,
player,201211250nor,sfo,CoxxPe99,tackles_combined,1,,,,,
player,201211250nor,sfo,CoxxPe99,tackles_solo,1,,,,,
player,201211250nor,sfo,CoxxPe99,tackles_assists,0,,,,,
player,201211250nor,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201211250nor,sfo,CoxxPe99,qb_hits,0,,,,,
player,201211250nor,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201211250nor,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201211250nor,sfo,GinnTe00,def_int,0,,,,,
player,201211250nor,sfo,GinnTe00,def_int_yds,0,,,,,
player,201211250nor,sfo,GinnTe00,def_int_td,0,,,,,
player,201211250nor,sfo,GinnTe00,def_int_long,0,,,,,
player,201211250nor,sfo,GinnTe00,pass_defended,0,,,,,
player,201211250nor,sfo,GinnTe00,sacks,0.0,,,,,
player,201211250nor,sfo,GinnTe00,tackles_combined,1,,,,,
player,201211250nor,sfo,GinnTe00,tackles_solo,1,,,,,
player,201211250nor,sfo,GinnTe00,tackles_assists,0,,,,,
player,201211250nor,sfo,GinnTe00,tackles_loss,0,,,,,
player,201211250nor,sfo,GinnTe00,qb_hits,0,,,,,
player,201211250nor,sfo,GinnTe00,fumbles_rec,0,,,,,
player,201211250nor,sfo,GinnTe00,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,GinnTe00,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,GinnTe00,fumbles_forced,0,,,,,
player,201211250nor,sfo,GoodTa99,def_int,0,,,,,
player,201211250nor,sfo,GoodTa99,def_int_yds,0,,,,,
player,201211250nor,sfo,GoodTa99,def_int_td,0,,,,,
player,201211250nor,sfo,GoodTa99,def_int_long,0,,,,,
player,201211250nor,sfo,GoodTa99,pass_defended,0,,,,,
player,201211250nor,sfo,GoodTa99,sacks,0.0,,,,,
player,201211250nor,sfo,GoodTa99,tackles_combined,1,,,,,
player,201211250nor,sfo,GoodTa99,tackles_solo,1,,,,,
player,201211250nor,sfo,GoodTa99,tackles_assists,0,,,,,
player,201211250nor,sfo,GoodTa99,tackles_loss,0,,,,,
player,201211250nor,sfo,GoodTa99,qb_hits,0,,,,,
player,201211250nor,sfo,GoodTa99,fumbles_rec,0,,,,,
player,201211250nor,sfo,GoodTa99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,GoodTa99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,GoodTa99,fumbles_forced,0,,,,,
player,201211250nor,sfo,MillBr02,def_int,0,,,,,
player,201211250nor,sfo,MillBr02,def_int_yds,0,,,,,
player,201211250nor,sfo,MillBr02,def_int_td,0,,,,,
player,201211250nor,sfo,MillBr02,def_int_long,0,,,,,
player,201211250nor,sfo,MillBr02,pass_defended,0,,,,,
player,201211250nor,sfo,MillBr02,sacks,0.0,,,,,
player,201211250nor,sfo,MillBr02,tackles_combined,1,,,,,
player,201211250nor,sfo,MillBr02,tackles_solo,1,,,,,
player,201211250nor,sfo,MillBr02,tackles_assists,0,,,,,
player,201211250nor,sfo,MillBr02,tackles_loss,0,,,,,
player,201211250nor,sfo,MillBr02,qb_hits,0,,,,,
player,201211250nor,sfo,MillBr02,fumbles_rec,0,,,,,
player,201211250nor,sfo,MillBr02,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,MillBr02,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,MillBr02,fumbles_forced,0,,,,,
player,201211250nor,sfo,SpilCJ99,def_int,0,,,,,
player,201211250nor,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201211250nor,sfo,SpilCJ99,def_int_td,0,,,,,
player,201211250nor,sfo,SpilCJ99,def_int_long,0,,,,,
player,201211250nor,sfo,SpilCJ99,pass_defended,0,,,,,
player,201211250nor,sfo,SpilCJ99,sacks,0.0,,,,,
player,201211250nor,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201211250nor,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201211250nor,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201211250nor,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201211250nor,sfo,SpilCJ99,qb_hits,0,,,,,
player,201211250nor,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201211250nor,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201211250nor,sfo,WalkHu00,def_int,0,,,,,
player,201211250nor,sfo,WalkHu00,def_int_yds,0,,,,,
player,201211250nor,sfo,WalkHu00,def_int_td,0,,,,,
player,201211250nor,sfo,WalkHu00,def_int_long,0,,,,,
player,201211250nor,sfo,WalkHu00,pass_defended,0,,,,,
player,201211250nor,sfo,WalkHu00,sacks,0.0,,,,,
player,201211250nor,sfo,WalkHu00,tackles_combined,1,,,,,
player,201211250nor,sfo,WalkHu00,tackles_solo,1,,,,,
player,201211250nor,sfo,WalkHu00,tackles_assists,0,,,,,
player,201211250nor,sfo,WalkHu00,tackles_loss,0,,,,,
player,201211250nor,sfo,WalkHu00,qb_hits,0,,,,,
player,201211250nor,sfo,WalkHu00,fumbles_rec,0,,,,,
player,201211250nor,sfo,WalkHu00,fumbles_rec_yds,0,,,,,
player,201211250nor,sfo,WalkHu00,fumbles_rec_td,0,,,,,
player,201211250nor,sfo,WalkHu00,fumbles_forced,0,,,,,
player,201211250nor,nor,RobiPa99,def_int,1,,,,,
player,201211250nor,nor,RobiPa99,def_int_yds,0,,,,,
player,201211250nor,nor,RobiPa99,def_int_td,0,,,,,
player,201211250nor,nor,RobiPa99,def_int_long,0,,,,,
player,201211250nor,nor,RobiPa99,pass_defended,2,,,,,
player,201211250nor,nor,RobiPa99,sacks,0.0,,,,,
player,201211250nor,nor,RobiPa99,tackles_combined,2,,,,,
player,201211250nor,nor,RobiPa99,tackles_solo,1,,,,,
player,201211250nor,nor,RobiPa99,tackles_assists,1,,,,,
player,201211250nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201211250nor,nor,RobiPa99,qb_hits,0,,,,,
player,201211250nor,nor,RobiPa99,fumbles_rec,0,,,,,
player,201211250nor,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201211250nor,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201211250nor,nor,RobiPa99,fumbles_forced,0,,,,,
player,201211250nor,nor,LoftCu99,def_int,0,,,,,
player,201211250nor,nor,LoftCu99,def_int_yds,0,,,,,
player,201211250nor,nor,LoftCu99,def_int_td,0,,,,,
player,201211250nor,nor,LoftCu99,def_int_long,0,,,,,
player,201211250nor,nor,LoftCu99,pass_defended,0,,,,,
player,201211250nor,nor,LoftCu99,sacks,0.0,,,,,
player,201211250nor,nor,LoftCu99,tackles_combined,9,,,,,
player,201211250nor,nor,LoftCu99,tackles_solo,4,,,,,
player,201211250nor,nor,LoftCu99,tackles_assists,5,,,,,
player,201211250nor,nor,LoftCu99,tackles_loss,1,,,,,
player,201211250nor,nor,LoftCu99,qb_hits,0,,,,,
player,201211250nor,nor,LoftCu99,fumbles_rec,0,,,,,
player,201211250nor,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201211250nor,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201211250nor,nor,LoftCu99,fumbles_forced,0,,,,,
player,201211250nor,nor,HarpRo21,def_int,0,,,,,
player,201211250nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201211250nor,nor,HarpRo21,def_int_td,0,,,,,
player,201211250nor,nor,HarpRo21,def_int_long,0,,,,,
player,201211250nor,nor,HarpRo21,pass_defended,0,,,,,
player,201211250nor,nor,HarpRo21,sacks,0.0,,,,,
player,201211250nor,nor,HarpRo21,tackles_combined,7,,,,,
player,201211250nor,nor,HarpRo21,tackles_solo,2,,,,,
player,201211250nor,nor,HarpRo21,tackles_assists,5,,,,,
player,201211250nor,nor,HarpRo21,tackles_loss,1,,,,,
player,201211250nor,nor,HarpRo21,qb_hits,0,,,,,
player,201211250nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201211250nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201211250nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201211250nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201211250nor,nor,JenkMa99,def_int,0,,,,,
player,201211250nor,nor,JenkMa99,def_int_yds,0,,,,,
player,201211250nor,nor,JenkMa99,def_int_td,0,,,,,
player,201211250nor,nor,JenkMa99,def_int_long,0,,,,,
player,201211250nor,nor,JenkMa99,pass_defended,1,,,,,
player,201211250nor,nor,JenkMa99,sacks,0.0,,,,,
player,201211250nor,nor,JenkMa99,tackles_combined,7,,,,,
player,201211250nor,nor,JenkMa99,tackles_solo,4,,,,,
player,201211250nor,nor,JenkMa99,tackles_assists,3,,,,,
player,201211250nor,nor,JenkMa99,tackles_loss,0,,,,,
player,201211250nor,nor,JenkMa99,qb_hits,0,,,,,
player,201211250nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201211250nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201211250nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201211250nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201211250nor,nor,HawtDa20,def_int,0,,,,,
player,201211250nor,nor,HawtDa20,def_int_yds,0,,,,,
player,201211250nor,nor,HawtDa20,def_int_td,0,,,,,
player,201211250nor,nor,HawtDa20,def_int_long,0,,,,,
player,201211250nor,nor,HawtDa20,pass_defended,0,,,,,
player,201211250nor,nor,HawtDa20,sacks,0.0,,,,,
player,201211250nor,nor,HawtDa20,tackles_combined,6,,,,,
player,201211250nor,nor,HawtDa20,tackles_solo,1,,,,,
player,201211250nor,nor,HawtDa20,tackles_assists,5,,,,,
player,201211250nor,nor,HawtDa20,tackles_loss,0,,,,,
player,201211250nor,nor,HawtDa20,qb_hits,0,,,,,
player,201211250nor,nor,HawtDa20,fumbles_rec,0,,,,,
player,201211250nor,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201211250nor,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201211250nor,nor,HawtDa20,fumbles_forced,0,,,,,
player,201211250nor,nor,SmitWi99,def_int,0,,,,,
player,201211250nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201211250nor,nor,SmitWi99,def_int_td,0,,,,,
player,201211250nor,nor,SmitWi99,def_int_long,0,,,,,
player,201211250nor,nor,SmitWi99,pass_defended,0,,,,,
player,201211250nor,nor,SmitWi99,sacks,0.0,,,,,
player,201211250nor,nor,SmitWi99,tackles_combined,6,,,,,
player,201211250nor,nor,SmitWi99,tackles_solo,2,,,,,
player,201211250nor,nor,SmitWi99,tackles_assists,4,,,,,
player,201211250nor,nor,SmitWi99,tackles_loss,0,,,,,
player,201211250nor,nor,SmitWi99,qb_hits,0,,,,,
player,201211250nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201211250nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201211250nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201211250nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201211250nor,nor,ElliSe99,def_int,0,,,,,
