game,2012,12,20121125,201211250mia,sea,"Seattle Seahawks",21,mia,"Miami Dolphins",24
player,201211250mia,mia,MartJo01,offense,60,,,,,
player,201211250mia,mia,MartJo01,off_pct,100%,,,,,
player,201211250mia,mia,MartJo01,defense,0,,,,,
player,201211250mia,mia,MartJo01,def_pct,0%,,,,,
player,201211250mia,mia,MartJo01,special_teams,4,,,,,
player,201211250mia,mia,MartJo01,st_pct,14%,,,,,
player,201211250mia,mia,JerrJo20,pos,G,,,,,
player,201211250mia,mia,JerrJo20,offense,60,,,,,
player,201211250mia,mia,JerrJo20,off_pct,100%,,,,,
player,201211250mia,mia,JerrJo20,defense,0,,,,,
player,201211250mia,mia,JerrJo20,def_pct,0%,,,,,
player,201211250mia,mia,JerrJo20,special_teams,4,,,,,
player,201211250mia,mia,JerrJo20,st_pct,14%,,,,,
player,201211250mia,mia,IncoRi20,pos,G,,,,,
player,201211250mia,mia,IncoRi20,offense,60,,,,,
player,201211250mia,mia,IncoRi20,off_pct,100%,,,,,
player,201211250mia,mia,IncoRi20,defense,0,,,,,
player,201211250mia,mia,IncoRi20,def_pct,0%,,,,,
player,201211250mia,mia,IncoRi20,special_teams,4,,,,,
player,201211250mia,mia,IncoRi20,st_pct,14%,,,,,
player,201211250mia,mia,TannRy00,pos,QB,,,,,
player,201211250mia,mia,TannRy00,offense,60,,,,,
player,201211250mia,mia,TannRy00,off_pct,100%,,,,,
player,201211250mia,mia,TannRy00,defense,0,,,,,
player,201211250mia,mia,TannRy00,def_pct,0%,,,,,
player,201211250mia,mia,TannRy00,special_teams,0,,,,,
player,201211250mia,mia,TannRy00,st_pct,0%,,,,,
player,201211250mia,mia,LongJa20,pos,T,,,,,
player,201211250mia,mia,LongJa20,offense,60,,,,,
player,201211250mia,mia,LongJa20,off_pct,100%,,,,,
player,201211250mia,mia,LongJa20,defense,0,,,,,
player,201211250mia,mia,LongJa20,def_pct,0%,,,,,
player,201211250mia,mia,LongJa20,special_teams,0,,,,,
player,201211250mia,mia,LongJa20,st_pct,0%,,,,,
player,201211250mia,mia,PounMi00,pos,C,,,,,
player,201211250mia,mia,PounMi00,offense,60,,,,,
player,201211250mia,mia,PounMi00,off_pct,100%,,,,,
player,201211250mia,mia,PounMi00,defense,0,,,,,
player,201211250mia,mia,PounMi00,def_pct,0%,,,,,
player,201211250mia,mia,PounMi00,special_teams,0,,,,,
player,201211250mia,mia,PounMi00,st_pct,0%,,,,,
player,201211250mia,mia,HartBr00,pos,WR,,,,,
player,201211250mia,mia,HartBr00,offense,54,,,,,
player,201211250mia,mia,HartBr00,off_pct,90%,,,,,
player,201211250mia,mia,HartBr00,defense,0,,,,,
player,201211250mia,mia,HartBr00,def_pct,0%,,,,,
player,201211250mia,mia,HartBr00,special_teams,1,,,,,
player,201211250mia,mia,HartBr00,st_pct,4%,,,,,
player,201211250mia,mia,BessDa00,pos,WR,,,,,
player,201211250mia,mia,BessDa00,offense,53,,,,,
player,201211250mia,mia,BessDa00,off_pct,88%,,,,,
player,201211250mia,mia,BessDa00,defense,0,,,,,
player,201211250mia,mia,BessDa00,def_pct,0%,,,,,
player,201211250mia,mia,BessDa00,special_teams,5,,,,,
player,201211250mia,mia,BessDa00,st_pct,18%,,,,,
player,201211250mia,mia,FasaAn00,pos,TE,,,,,
player,201211250mia,mia,FasaAn00,offense,50,,,,,
player,201211250mia,mia,FasaAn00,off_pct,83%,,,,,
player,201211250mia,mia,FasaAn00,defense,0,,,,,
player,201211250mia,mia,FasaAn00,def_pct,0%,,,,,
player,201211250mia,mia,FasaAn00,special_teams,0,,,,,
player,201211250mia,mia,FasaAn00,st_pct,0%,,,,,
player,201211250mia,mia,ClayCh00,pos,TE,,,,,
player,201211250mia,mia,ClayCh00,offense,37,,,,,
player,201211250mia,mia,ClayCh00,off_pct,62%,,,,,
player,201211250mia,mia,ClayCh00,defense,0,,,,,
player,201211250mia,mia,ClayCh00,def_pct,0%,,,,,
player,201211250mia,mia,ClayCh00,special_teams,0,,,,,
player,201211250mia,mia,ClayCh00,st_pct,0%,,,,,
player,201211250mia,mia,BushRe00,pos,RB,,,,,
player,201211250mia,mia,BushRe00,offense,31,,,,,
player,201211250mia,mia,BushRe00,off_pct,52%,,,,,
player,201211250mia,mia,BushRe00,defense,0,,,,,
player,201211250mia,mia,BushRe00,def_pct,0%,,,,,
player,201211250mia,mia,BushRe00,special_teams,0,,,,,
player,201211250mia,mia,BushRe00,st_pct,0%,,,,,
player,201211250mia,mia,ThomDa03,pos,RB,,,,,
player,201211250mia,mia,ThomDa03,offense,29,,,,,
player,201211250mia,mia,ThomDa03,off_pct,48%,,,,,
player,201211250mia,mia,ThomDa03,defense,0,,,,,
player,201211250mia,mia,ThomDa03,def_pct,0%,,,,,
player,201211250mia,mia,ThomDa03,special_teams,9,,,,,
player,201211250mia,mia,ThomDa03,st_pct,32%,,,,,
player,201211250mia,mia,MattRi00,pos,WR,,,,,
player,201211250mia,mia,MattRi00,offense,22,,,,,
player,201211250mia,mia,MattRi00,off_pct,37%,,,,,
player,201211250mia,mia,MattRi00,defense,0,,,,,
player,201211250mia,mia,MattRi00,def_pct,0%,,,,,
player,201211250mia,mia,MattRi00,special_teams,9,,,,,
player,201211250mia,mia,MattRi00,st_pct,32%,,,,,
player,201211250mia,mia,LaneJo00,pos,FB,,,,,
player,201211250mia,mia,LaneJo00,offense,15,,,,,
player,201211250mia,mia,LaneJo00,off_pct,25%,,,,,
player,201211250mia,mia,LaneJo00,defense,0,,,,,
player,201211250mia,mia,LaneJo00,def_pct,0%,,,,,
player,201211250mia,mia,LaneJo00,special_teams,4,,,,,
player,201211250mia,mia,LaneJo00,st_pct,14%,,,,,
player,201211250mia,mia,MoorMa02,pos,WR,,,,,
player,201211250mia,mia,MoorMa02,offense,6,,,,,
player,201211250mia,mia,MoorMa02,off_pct,10%,,,,,
player,201211250mia,mia,MoorMa02,defense,0,,,,,
player,201211250mia,mia,MoorMa02,def_pct,0%,,,,,
player,201211250mia,mia,MoorMa02,special_teams,14,,,,,
player,201211250mia,mia,MoorMa02,st_pct,50%,,,,,
player,201211250mia,mia,MastJe20,pos,TE,,,,,
player,201211250mia,mia,MastJe20,offense,3,,,,,
player,201211250mia,mia,MastJe20,off_pct,5%,,,,,
player,201211250mia,mia,MastJe20,defense,0,,,,,
player,201211250mia,mia,MastJe20,def_pct,0%,,,,,
player,201211250mia,mia,MastJe20,special_teams,5,,,,,
player,201211250mia,mia,MastJe20,st_pct,18%,,,,,
player,201211250mia,mia,BurnKe20,pos,LB,,,,,
player,201211250mia,mia,BurnKe20,offense,0,,,,,
player,201211250mia,mia,BurnKe20,off_pct,0%,,,,,
player,201211250mia,mia,BurnKe20,defense,57,,,,,
player,201211250mia,mia,BurnKe20,def_pct,100%,,,,,
player,201211250mia,mia,BurnKe20,special_teams,6,,,,,
player,201211250mia,mia,BurnKe20,st_pct,21%,,,,,
player,201211250mia,mia,JoneRe99,pos,FS,,,,,
player,201211250mia,mia,JoneRe99,offense,0,,,,,
player,201211250mia,mia,JoneRe99,off_pct,0%,,,,,
player,201211250mia,mia,JoneRe99,defense,57,,,,,
player,201211250mia,mia,JoneRe99,def_pct,100%,,,,,
player,201211250mia,mia,JoneRe99,special_teams,5,,,,,
player,201211250mia,mia,JoneRe99,st_pct,18%,,,,,
player,201211250mia,mia,SmitSe99,pos,CB,,,,,
player,201211250mia,mia,SmitSe99,offense,0,,,,,
player,201211250mia,mia,SmitSe99,off_pct,0%,,,,,
player,201211250mia,mia,SmitSe99,defense,57,,,,,
player,201211250mia,mia,SmitSe99,def_pct,100%,,,,,
player,201211250mia,mia,SmitSe99,special_teams,3,,,,,
player,201211250mia,mia,SmitSe99,st_pct,11%,,,,,
player,201211250mia,mia,DansKa20,pos,LB,,,,,
player,201211250mia,mia,DansKa20,offense,0,,,,,
player,201211250mia,mia,DansKa20,off_pct,0%,,,,,
player,201211250mia,mia,DansKa20,defense,55,,,,,
player,201211250mia,mia,DansKa20,def_pct,96%,,,,,
player,201211250mia,mia,DansKa20,special_teams,1,,,,,
player,201211250mia,mia,DansKa20,st_pct,4%,,,,,
player,201211250mia,mia,ClemCh97,pos,FS,,,,,
player,201211250mia,mia,ClemCh97,offense,0,,,,,
player,201211250mia,mia,ClemCh97,off_pct,0%,,,,,
player,201211250mia,mia,ClemCh97,defense,51,,,,,
player,201211250mia,mia,ClemCh97,def_pct,89%,,,,,
player,201211250mia,mia,ClemCh97,special_teams,10,,,,,
player,201211250mia,mia,ClemCh97,st_pct,36%,,,,,
player,201211250mia,mia,OdriJa99,pos,DE,,,,,
player,201211250mia,mia,OdriJa99,offense,0,,,,,
player,201211250mia,mia,OdriJa99,off_pct,0%,,,,,
player,201211250mia,mia,OdriJa99,defense,49,,,,,
player,201211250mia,mia,OdriJa99,def_pct,86%,,,,,
player,201211250mia,mia,OdriJa99,special_teams,5,,,,,
player,201211250mia,mia,OdriJa99,st_pct,18%,,,,,
player,201211250mia,mia,WakeCa00,pos,DE,,,,,
player,201211250mia,mia,WakeCa00,offense,0,,,,,
player,201211250mia,mia,WakeCa00,off_pct,0%,,,,,
player,201211250mia,mia,WakeCa00,defense,45,,,,,
player,201211250mia,mia,WakeCa00,def_pct,79%,,,,,
player,201211250mia,mia,WakeCa00,special_teams,3,,,,,
player,201211250mia,mia,WakeCa00,st_pct,11%,,,,,
player,201211250mia,mia,MisiKo99,pos,LB,,,,,
player,201211250mia,mia,MisiKo99,offense,0,,,,,
player,201211250mia,mia,MisiKo99,off_pct,0%,,,,,
player,201211250mia,mia,MisiKo99,defense,42,,,,,
player,201211250mia,mia,MisiKo99,def_pct,74%,,,,,
player,201211250mia,mia,MisiKo99,special_teams,6,,,,,
player,201211250mia,mia,MisiKo99,st_pct,21%,,,,,
player,201211250mia,mia,StarRa20,pos,DT,,,,,
player,201211250mia,mia,StarRa20,offense,0,,,,,
player,201211250mia,mia,StarRa20,off_pct,0%,,,,,
player,201211250mia,mia,StarRa20,defense,39,,,,,
player,201211250mia,mia,StarRa20,def_pct,68%,,,,,
player,201211250mia,mia,StarRa20,special_teams,5,,,,,
player,201211250mia,mia,StarRa20,st_pct,18%,,,,,
player,201211250mia,mia,SoliPa99,pos,DT,,,,,
player,201211250mia,mia,SoliPa99,offense,0,,,,,
player,201211250mia,mia,SoliPa99,off_pct,0%,,,,,
player,201211250mia,mia,SoliPa99,defense,36,,,,,
player,201211250mia,mia,SoliPa99,def_pct,63%,,,,,
player,201211250mia,mia,SoliPa99,special_teams,6,,,,,
player,201211250mia,mia,SoliPa99,st_pct,21%,,,,,
player,201211250mia,mia,CarrNo00,pos,CB,,,,,
player,201211250mia,mia,CarrNo00,offense,0,,,,,
player,201211250mia,mia,CarrNo00,off_pct,0%,,,,,
player,201211250mia,mia,CarrNo00,defense,31,,,,,
player,201211250mia,mia,CarrNo00,def_pct,54%,,,,,
player,201211250mia,mia,CarrNo00,special_teams,11,,,,,
player,201211250mia,mia,CarrNo00,st_pct,39%,,,,,
player,201211250mia,mia,WilsJi00,pos,FS,,,,,
player,201211250mia,mia,WilsJi00,offense,0,,,,,
player,201211250mia,mia,WilsJi00,off_pct,0%,,,,,
player,201211250mia,mia,WilsJi00,defense,30,,,,,
player,201211250mia,mia,WilsJi00,def_pct,53%,,,,,
player,201211250mia,mia,WilsJi00,special_teams,19,,,,,
player,201211250mia,mia,WilsJi00,st_pct,68%,,,,,
player,201211250mia,mia,StanR.00,pos,CB,,,,,
player,201211250mia,mia,StanR.00,offense,0,,,,,
player,201211250mia,mia,StanR.00,off_pct,0%,,,,,
player,201211250mia,mia,StanR.00,defense,28,,,,,
player,201211250mia,mia,StanR.00,def_pct,49%,,,,,
player,201211250mia,mia,StanR.00,special_teams,14,,,,,
player,201211250mia,mia,StanR.00,st_pct,50%,,,,,
player,201211250mia,mia,McDaTo20,pos,DT,,,,,
player,201211250mia,mia,McDaTo20,offense,0,,,,,
player,201211250mia,mia,McDaTo20,off_pct,0%,,,,,
player,201211250mia,mia,McDaTo20,defense,17,,,,,
player,201211250mia,mia,McDaTo20,def_pct,30%,,,,,
player,201211250mia,mia,McDaTo20,special_teams,2,,,,,
player,201211250mia,mia,McDaTo20,st_pct,7%,,,,,
player,201211250mia,mia,VernOl00,pos,DE,,,,,
player,201211250mia,mia,VernOl00,offense,0,,,,,
player,201211250mia,mia,VernOl00,off_pct,0%,,,,,
player,201211250mia,mia,VernOl00,defense,14,,,,,
player,201211250mia,mia,VernOl00,def_pct,25%,,,,,
player,201211250mia,mia,VernOl00,special_teams,17,,,,,
player,201211250mia,mia,VernOl00,st_pct,61%,,,,,
player,201211250mia,mia,ShelDe00,pos,DE,,,,,
player,201211250mia,mia,ShelDe00,offense,0,,,,,
player,201211250mia,mia,ShelDe00,off_pct,0%,,,,,
player,201211250mia,mia,ShelDe00,defense,12,,,,,
player,201211250mia,mia,ShelDe00,def_pct,21%,,,,,
player,201211250mia,mia,ShelDe00,special_teams,0,,,,,
player,201211250mia,mia,ShelDe00,st_pct,0%,,,,,
player,201211250mia,mia,RandKh00,pos,DT,,,,,
player,201211250mia,mia,RandKh00,offense,0,,,,,
player,201211250mia,mia,RandKh00,off_pct,0%,,,,,
player,201211250mia,mia,RandKh00,defense,5,,,,,
player,201211250mia,mia,RandKh00,def_pct,9%,,,,,
player,201211250mia,mia,RandKh00,special_teams,1,,,,,
player,201211250mia,mia,RandKh00,st_pct,4%,,,,,
player,201211250mia,mia,TrusJa99,pos,LB,,,,,
player,201211250mia,mia,TrusJa99,offense,0,,,,,
player,201211250mia,mia,TrusJa99,off_pct,0%,,,,,
player,201211250mia,mia,TrusJa99,defense,1,,,,,
player,201211250mia,mia,TrusJa99,def_pct,2%,,,,,
player,201211250mia,mia,TrusJa99,special_teams,25,,,,,
player,201211250mia,mia,TrusJa99,st_pct,89%,,,,,
player,201211250mia,mia,McCaBr01,pos,CB,,,,,
player,201211250mia,mia,McCaBr01,offense,0,,,,,
player,201211250mia,mia,McCaBr01,off_pct,0%,,,,,
player,201211250mia,mia,McCaBr01,defense,1,,,,,
player,201211250mia,mia,McCaBr01,def_pct,2%,,,,,
player,201211250mia,mia,McCaBr01,special_teams,9,,,,,
player,201211250mia,mia,McCaBr01,st_pct,32%,,,,,
player,201211250mia,mia,AmayJo00,pos,SS,,,,,
player,201211250mia,mia,AmayJo00,offense,0,,,,,
player,201211250mia,mia,AmayJo00,off_pct,0%,,,,,
player,201211250mia,mia,AmayJo00,defense,0,,,,,
player,201211250mia,mia,AmayJo00,def_pct,0%,,,,,
player,201211250mia,mia,AmayJo00,special_teams,21,,,,,
player,201211250mia,mia,AmayJo00,st_pct,75%,,,,,
player,201211250mia,mia,FreeJo01,pos,LB,,,,,
player,201211250mia,mia,FreeJo01,offense,0,,,,,
player,201211250mia,mia,FreeJo01,off_pct,0%,,,,,
player,201211250mia,mia,FreeJo01,defense,0,,,,,
player,201211250mia,mia,FreeJo01,def_pct,0%,,,,,
player,201211250mia,mia,FreeJo01,special_teams,18,,,,,
player,201211250mia,mia,FreeJo01,st_pct,64%,,,,,
player,201211250mia,mia,SpitAu99,pos,LB,,,,,
player,201211250mia,mia,SpitAu99,offense,0,,,,,
player,201211250mia,mia,SpitAu99,off_pct,0%,,,,,
player,201211250mia,mia,SpitAu99,defense,0,,,,,
player,201211250mia,mia,SpitAu99,def_pct,0%,,,,,
player,201211250mia,mia,SpitAu99,special_teams,16,,,,,
player,201211250mia,mia,SpitAu99,st_pct,57%,,,,,
player,201211250mia,mia,FielBr20,pos,P,,,,,
player,201211250mia,mia,FielBr20,offense,0,,,,,
player,201211250mia,mia,FielBr20,off_pct,0%,,,,,
player,201211250mia,mia,FielBr20,defense,0,,,,,
player,201211250mia,mia,FielBr20,def_pct,0%,,,,,
player,201211250mia,mia,FielBr20,special_teams,9,,,,,
player,201211250mia,mia,FielBr20,st_pct,32%,,,,,
player,201211250mia,mia,DennJo20,pos,LS,,,,,
player,201211250mia,mia,DennJo20,offense,0,,,,,
player,201211250mia,mia,DennJo20,off_pct,0%,,,,,
player,201211250mia,mia,DennJo20,defense,0,,,,,
player,201211250mia,mia,DennJo20,def_pct,0%,,,,,
player,201211250mia,mia,DennJo20,special_teams,9,,,,,
player,201211250mia,mia,DennJo20,st_pct,32%,,,,,
player,201211250mia,mia,CarpDa44,pos,K,,,,,
player,201211250mia,mia,CarpDa44,offense,0,,,,,
player,201211250mia,mia,CarpDa44,off_pct,0%,,,,,
player,201211250mia,mia,CarpDa44,defense,0,,,,,
player,201211250mia,mia,CarpDa44,def_pct,0%,,,,,
player,201211250mia,mia,CarpDa44,special_teams,8,,,,,
player,201211250mia,mia,CarpDa44,st_pct,29%,,,,,
player,201211250mia,mia,ThigMa00,pos,RB,,,,,
player,201211250mia,mia,ThigMa00,offense,0,,,,,
player,201211250mia,mia,ThigMa00,off_pct,0%,,,,,
player,201211250mia,mia,ThigMa00,defense,0,,,,,
player,201211250mia,mia,ThigMa00,def_pct,0%,,,,,
player,201211250mia,mia,ThigMa00,special_teams,7,,,,,
player,201211250mia,mia,ThigMa00,st_pct,25%,,,,,
player,201211250mia,mia,RussAn01,pos,DB,,,,,
player,201211250mia,mia,RussAn01,offense,0,,,,,
player,201211250mia,mia,RussAn01,off_pct,0%,,,,,
player,201211250mia,mia,RussAn01,defense,0,,,,,
player,201211250mia,mia,RussAn01,def_pct,0%,,,,,
player,201211250mia,mia,RussAn01,special_teams,5,,,,,
player,201211250mia,mia,RussAn01,st_pct,18%,,,,,
player,201211250mia,mia,GarnNa20,pos,G,,,,,
player,201211250mia,mia,GarnNa20,offense,0,,,,,
player,201211250mia,mia,GarnNa20,off_pct,0%,,,,,
player,201211250mia,mia,GarnNa20,defense,0,,,,,
player,201211250mia,mia,GarnNa20,def_pct,0%,,,,,
player,201211250mia,mia,GarnNa20,special_teams,4,,,,,
player,201211250mia,mia,GarnNa20,st_pct,14%,,,,,
player,201211250mia,mia,SamuJo00,pos,G,,,,,
player,201211250mia,mia,SamuJo00,offense,0,,,,,
player,201211250mia,mia,SamuJo00,off_pct,0%,,,,,
player,201211250mia,mia,SamuJo00,defense,0,,,,,
player,201211250mia,mia,SamuJo00,def_pct,0%,,,,,
player,201211250mia,mia,SamuJo00,special_teams,4,,,,,
player,201211250mia,mia,SamuJo00,st_pct,14%,,,,,
player,201211250mia,sea,GiacBr20,pos,T,,,,,
player,201211250mia,sea,GiacBr20,offense,57,,,,,
player,201211250mia,sea,GiacBr20,off_pct,100%,,,,,
player,201211250mia,sea,GiacBr20,defense,0,,,,,
player,201211250mia,sea,GiacBr20,def_pct,0%,,,,,
player,201211250mia,sea,GiacBr20,special_teams,3,,,,,
player,201211250mia,sea,GiacBr20,st_pct,11%,,,,,
player,201211250mia,sea,UngeMa20,pos,C,,,,,
player,201211250mia,sea,UngeMa20,offense,57,,,,,
player,201211250mia,sea,UngeMa20,off_pct,100%,,,,,
player,201211250mia,sea,UngeMa20,defense,0,,,,,
player,201211250mia,sea,UngeMa20,def_pct,0%,,,,,
player,201211250mia,sea,UngeMa20,special_teams,3,,,,,
player,201211250mia,sea,UngeMa20,st_pct,11%,,,,,
player,201211250mia,sea,McQuPa21,pos,G,,,,,
player,201211250mia,sea,McQuPa21,offense,57,,,,,
player,201211250mia,sea,McQuPa21,off_pct,100%,,,,,
player,201211250mia,sea,McQuPa21,defense,0,,,,,
player,201211250mia,sea,McQuPa21,def_pct,0%,,,,,
player,201211250mia,sea,McQuPa21,special_teams,3,,,,,
player,201211250mia,sea,McQuPa21,st_pct,11%,,,,,
player,201211250mia,sea,OkunRu20,pos,T,,,,,
player,201211250mia,sea,OkunRu20,offense,57,,,,,
player,201211250mia,sea,OkunRu20,off_pct,100%,,,,,
player,201211250mia,sea,OkunRu20,defense,0,,,,,
player,201211250mia,sea,OkunRu20,def_pct,0%,,,,,
player,201211250mia,sea,OkunRu20,special_teams,3,,,,,
player,201211250mia,sea,OkunRu20,st_pct,11%,,,,,
player,201211250mia,sea,WilsRu00,pos,QB,,,,,
player,201211250mia,sea,WilsRu00,offense,57,,,,,
player,201211250mia,sea,WilsRu00,off_pct,100%,,,,,
player,201211250mia,sea,WilsRu00,defense,0,,,,,
player,201211250mia,sea,WilsRu00,def_pct,0%,,,,,
player,201211250mia,sea,WilsRu00,special_teams,0,,,,,
player,201211250mia,sea,WilsRu00,st_pct,0%,,,,,
player,201211250mia,sea,MillZa01,pos,TE,,,,,
player,201211250mia,sea,MillZa01,offense,53,,,,,
player,201211250mia,sea,MillZa01,off_pct,93%,,,,,
player,201211250mia,sea,MillZa01,defense,0,,,,,
player,201211250mia,sea,MillZa01,def_pct,0%,,,,,
player,201211250mia,sea,MillZa01,special_teams,3,,,,,
player,201211250mia,sea,MillZa01,st_pct,11%,,,,,
player,201211250mia,sea,RiceSi01,pos,WR,,,,,
player,201211250mia,sea,RiceSi01,offense,48,,,,,
player,201211250mia,sea,RiceSi01,off_pct,84%,,,,,
player,201211250mia,sea,RiceSi01,defense,0,,,,,
player,201211250mia,sea,RiceSi01,def_pct,0%,,,,,
player,201211250mia,sea,RiceSi01,special_teams,0,,,,,
player,201211250mia,sea,RiceSi01,st_pct,0%,,,,,
player,201211250mia,sea,TateGo00,pos,WR,,,,,
player,201211250mia,sea,TateGo00,offense,47,,,,,
player,201211250mia,sea,TateGo00,off_pct,82%,,,,,
player,201211250mia,sea,TateGo00,defense,0,,,,,
player,201211250mia,sea,TateGo00,def_pct,0%,,,,,
player,201211250mia,sea,TateGo00,special_teams,0,,,,,
player,201211250mia,sea,TateGo00,st_pct,0%,,,,,
player,201211250mia,sea,CarpJa00,pos,G,,,,,
player,201211250mia,sea,CarpJa00,offense,47,,,,,
player,201211250mia,sea,CarpJa00,off_pct,82%,,,,,
player,201211250mia,sea,CarpJa00,defense,0,,,,,
player,201211250mia,sea,CarpJa00,def_pct,0%,,,,,
player,201211250mia,sea,CarpJa00,special_teams,0,,,,,
player,201211250mia,sea,CarpJa00,st_pct,0%,,,,,
player,201211250mia,sea,LyncMa00,pos,RB,,,,,
player,201211250mia,sea,LyncMa00,offense,41,,,,,
player,201211250mia,sea,LyncMa00,off_pct,72%,,,,,
player,201211250mia,sea,LyncMa00,defense,0,,,,,
player,201211250mia,sea,LyncMa00,def_pct,0%,,,,,
player,201211250mia,sea,LyncMa00,special_teams,0,,,,,
player,201211250mia,sea,LyncMa00,st_pct,0%,,,,,
player,201211250mia,sea,McCoAn00,pos,TE,,,,,
player,201211250mia,sea,McCoAn00,offense,32,,,,,
player,201211250mia,sea,McCoAn00,off_pct,56%,,,,,
player,201211250mia,sea,McCoAn00,defense,0,,,,,
player,201211250mia,sea,McCoAn00,def_pct,0%,,,,,
player,201211250mia,sea,McCoAn00,special_teams,0,,,,,
player,201211250mia,sea,McCoAn00,st_pct,0%,,,,,
player,201211250mia,sea,BaldDo00,pos,WR,,,,,
player,201211250mia,sea,BaldDo00,offense,18,,,,,
player,201211250mia,sea,BaldDo00,off_pct,32%,,,,,
player,201211250mia,sea,BaldDo00,defense,0,,,,,
player,201211250mia,sea,BaldDo00,def_pct,0%,,,,,
player,201211250mia,sea,BaldDo00,special_teams,9,,,,,
player,201211250mia,sea,BaldDo00,st_pct,32%,,,,,
player,201211250mia,sea,TurbRo00,pos,RB,,,,,
player,201211250mia,sea,TurbRo00,offense,15,,,,,
player,201211250mia,sea,TurbRo00,off_pct,26%,,,,,
player,201211250mia,sea,TurbRo00,defense,0,,,,,
player,201211250mia,sea,TurbRo00,def_pct,0%,,,,,
player,201211250mia,sea,TurbRo00,special_teams,4,,,,,
player,201211250mia,sea,TurbRo00,st_pct,14%,,,,,
player,201211250mia,sea,RobiMi00,pos,FB,,,,,
player,201211250mia,sea,RobiMi00,offense,11,,,,,
player,201211250mia,sea,RobiMi00,off_pct,19%,,,,,
player,201211250mia,sea,RobiMi00,defense,0,,,,,
player,201211250mia,sea,RobiMi00,def_pct,0%,,,,,
player,201211250mia,sea,RobiMi00,special_teams,21,,,,,
player,201211250mia,sea,RobiMi00,st_pct,75%,,,,,
player,201211250mia,sea,MoffJo00,pos,G,,,,,
player,201211250mia,sea,MoffJo00,offense,10,,,,,
player,201211250mia,sea,MoffJo00,off_pct,18%,,,,,
player,201211250mia,sea,MoffJo00,defense,0,,,,,
player,201211250mia,sea,MoffJo00,def_pct,0%,,,,,
player,201211250mia,sea,MoffJo00,special_teams,3,,,,,
player,201211250mia,sea,MoffJo00,st_pct,11%,,,,,
player,201211250mia,sea,EdwaBr00,pos,WR,,,,,
player,201211250mia,sea,EdwaBr00,offense,9,,,,,
player,201211250mia,sea,EdwaBr00,off_pct,16%,,,,,
player,201211250mia,sea,EdwaBr00,defense,0,,,,,
player,201211250mia,sea,EdwaBr00,def_pct,0%,,,,,
player,201211250mia,sea,EdwaBr00,special_teams,0,,,,,
player,201211250mia,sea,EdwaBr00,st_pct,0%,,,,,
player,201211250mia,sea,MoorEv00,pos,TE,,,,,
player,201211250mia,sea,MoorEv00,offense,6,,,,,
player,201211250mia,sea,MoorEv00,off_pct,11%,,,,,
player,201211250mia,sea,MoorEv00,defense,0,,,,,
player,201211250mia,sea,MoorEv00,def_pct,0%,,,,,
player,201211250mia,sea,MoorEv00,special_teams,0,,,,,
player,201211250mia,sea,MoorEv00,st_pct,0%,,,,,
player,201211250mia,sea,KearJe01,pos,WR,,,,,
player,201211250mia,sea,KearJe01,offense,5,,,,,
player,201211250mia,sea,KearJe01,off_pct,9%,,,,,
player,201211250mia,sea,KearJe01,defense,0,,,,,
player,201211250mia,sea,KearJe01,def_pct,0%,,,,,
player,201211250mia,sea,KearJe01,special_teams,17,,,,,
player,201211250mia,sea,KearJe01,st_pct,61%,,,,,
player,201211250mia,sea,WrigK.00,pos,LB,,,,,
player,201211250mia,sea,WrigK.00,offense,0,,,,,
player,201211250mia,sea,WrigK.00,off_pct,0%,,,,,
player,201211250mia,sea,WrigK.00,defense,60,,,,,
player,201211250mia,sea,WrigK.00,def_pct,100%,,,,,
player,201211250mia,sea,WrigK.00,special_teams,12,,,,,
player,201211250mia,sea,WrigK.00,st_pct,43%,,,,,
player,201211250mia,sea,ChanKa99,pos,SS,,,,,
player,201211250mia,sea,ChanKa99,offense,0,,,,,
player,201211250mia,sea,ChanKa99,off_pct,0%,,,,,
player,201211250mia,sea,ChanKa99,defense,60,,,,,
player,201211250mia,sea,ChanKa99,def_pct,100%,,,,,
player,201211250mia,sea,ChanKa99,special_teams,8,,,,,
player,201211250mia,sea,ChanKa99,st_pct,29%,,,,,
player,201211250mia,sea,WagnBo00,pos,LB,,,,,
player,201211250mia,sea,WagnBo00,offense,0,,,,,
player,201211250mia,sea,WagnBo00,off_pct,0%,,,,,
player,201211250mia,sea,WagnBo00,defense,60,,,,,
player,201211250mia,sea,WagnBo00,def_pct,100%,,,,,
player,201211250mia,sea,WagnBo00,special_teams,8,,,,,
player,201211250mia,sea,WagnBo00,st_pct,29%,,,,,
player,201211250mia,sea,ThomEa99,pos,FS,,,,,
player,201211250mia,sea,ThomEa99,offense,0,,,,,
player,201211250mia,sea,ThomEa99,off_pct,0%,,,,,
player,201211250mia,sea,ThomEa99,defense,60,,,,,
player,201211250mia,sea,ThomEa99,def_pct,100%,,,,,
player,201211250mia,sea,ThomEa99,special_teams,4,,,,,
player,201211250mia,sea,ThomEa99,st_pct,14%,,,,,
player,201211250mia,sea,BrowBr00,pos,CB,,,,,
player,201211250mia,sea,BrowBr00,offense,0,,,,,
player,201211250mia,sea,BrowBr00,off_pct,0%,,,,,
player,201211250mia,sea,BrowBr00,defense,60,,,,,
player,201211250mia,sea,BrowBr00,def_pct,100%,,,,,
player,201211250mia,sea,BrowBr00,special_teams,4,,,,,
