game,2012,13,20121202,201212020chi,sea,"Seattle Seahawks",23,chi,"Chicago Bears",17
player,201212020chi,sea,WrigK.00,tackles_solo,5,,,,,
player,201212020chi,sea,WrigK.00,tackles_assists,1,,,,,
player,201212020chi,sea,WrigK.00,tackles_loss,0,,,,,
player,201212020chi,sea,WrigK.00,qb_hits,0,,,,,
player,201212020chi,sea,WrigK.00,fumbles_rec,0,,,,,
player,201212020chi,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201212020chi,sea,WrigK.00,fumbles_forced,0,,,,,
player,201212020chi,sea,SherRi00,def_int,0,,,,,
player,201212020chi,sea,SherRi00,def_int_yds,0,,,,,
player,201212020chi,sea,SherRi00,def_int_td,0,,,,,
player,201212020chi,sea,SherRi00,def_int_long,0,,,,,
player,201212020chi,sea,SherRi00,pass_defended,1,,,,,
player,201212020chi,sea,SherRi00,sacks,0.0,,,,,
player,201212020chi,sea,SherRi00,tackles_combined,5,,,,,
player,201212020chi,sea,SherRi00,tackles_solo,5,,,,,
player,201212020chi,sea,SherRi00,tackles_assists,0,,,,,
player,201212020chi,sea,SherRi00,tackles_loss,0,,,,,
player,201212020chi,sea,SherRi00,qb_hits,0,,,,,
player,201212020chi,sea,SherRi00,fumbles_rec,0,,,,,
player,201212020chi,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201212020chi,sea,SherRi00,fumbles_forced,0,,,,,
player,201212020chi,sea,BranAl99,def_int,0,,,,,
player,201212020chi,sea,BranAl99,def_int_yds,0,,,,,
player,201212020chi,sea,BranAl99,def_int_td,0,,,,,
player,201212020chi,sea,BranAl99,def_int_long,0,,,,,
player,201212020chi,sea,BranAl99,pass_defended,0,,,,,
player,201212020chi,sea,BranAl99,sacks,0.0,,,,,
player,201212020chi,sea,BranAl99,tackles_combined,4,,,,,
player,201212020chi,sea,BranAl99,tackles_solo,4,,,,,
player,201212020chi,sea,BranAl99,tackles_assists,0,,,,,
player,201212020chi,sea,BranAl99,tackles_loss,0,,,,,
player,201212020chi,sea,BranAl99,qb_hits,0,,,,,
player,201212020chi,sea,BranAl99,fumbles_rec,0,,,,,
player,201212020chi,sea,BranAl99,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,BranAl99,fumbles_rec_td,0,,,,,
player,201212020chi,sea,BranAl99,fumbles_forced,0,,,,,
player,201212020chi,sea,McDoCl99,def_int,0,,,,,
player,201212020chi,sea,McDoCl99,def_int_yds,0,,,,,
player,201212020chi,sea,McDoCl99,def_int_td,0,,,,,
player,201212020chi,sea,McDoCl99,def_int_long,0,,,,,
player,201212020chi,sea,McDoCl99,pass_defended,0,,,,,
player,201212020chi,sea,McDoCl99,sacks,0.0,,,,,
player,201212020chi,sea,McDoCl99,tackles_combined,3,,,,,
player,201212020chi,sea,McDoCl99,tackles_solo,2,,,,,
player,201212020chi,sea,McDoCl99,tackles_assists,1,,,,,
player,201212020chi,sea,McDoCl99,tackles_loss,0,,,,,
player,201212020chi,sea,McDoCl99,qb_hits,1,,,,,
player,201212020chi,sea,McDoCl99,fumbles_rec,0,,,,,
player,201212020chi,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201212020chi,sea,McDoCl99,fumbles_forced,0,,,,,
player,201212020chi,sea,BryaRe99,def_int,0,,,,,
player,201212020chi,sea,BryaRe99,def_int_yds,0,,,,,
player,201212020chi,sea,BryaRe99,def_int_td,0,,,,,
player,201212020chi,sea,BryaRe99,def_int_long,0,,,,,
player,201212020chi,sea,BryaRe99,pass_defended,0,,,,,
player,201212020chi,sea,BryaRe99,sacks,0.0,,,,,
player,201212020chi,sea,BryaRe99,tackles_combined,2,,,,,
player,201212020chi,sea,BryaRe99,tackles_solo,1,,,,,
player,201212020chi,sea,BryaRe99,tackles_assists,1,,,,,
player,201212020chi,sea,BryaRe99,tackles_loss,0,,,,,
player,201212020chi,sea,BryaRe99,qb_hits,0,,,,,
player,201212020chi,sea,BryaRe99,fumbles_rec,0,,,,,
player,201212020chi,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201212020chi,sea,BryaRe99,fumbles_forced,0,,,,,
player,201212020chi,sea,JohnJe02,def_int,0,,,,,
player,201212020chi,sea,JohnJe02,def_int_yds,0,,,,,
player,201212020chi,sea,JohnJe02,def_int_td,0,,,,,
player,201212020chi,sea,JohnJe02,def_int_long,0,,,,,
player,201212020chi,sea,JohnJe02,pass_defended,0,,,,,
player,201212020chi,sea,JohnJe02,sacks,0.0,,,,,
player,201212020chi,sea,JohnJe02,tackles_combined,2,,,,,
player,201212020chi,sea,JohnJe02,tackles_solo,2,,,,,
player,201212020chi,sea,JohnJe02,tackles_assists,0,,,,,
player,201212020chi,sea,JohnJe02,tackles_loss,0,,,,,
player,201212020chi,sea,JohnJe02,qb_hits,0,,,,,
player,201212020chi,sea,JohnJe02,fumbles_rec,0,,,,,
player,201212020chi,sea,JohnJe02,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,JohnJe02,fumbles_rec_td,0,,,,,
player,201212020chi,sea,JohnJe02,fumbles_forced,0,,,,,
player,201212020chi,sea,JoneJa99,def_int,0,,,,,
player,201212020chi,sea,JoneJa99,def_int_yds,0,,,,,
player,201212020chi,sea,JoneJa99,def_int_td,0,,,,,
player,201212020chi,sea,JoneJa99,def_int_long,0,,,,,
player,201212020chi,sea,JoneJa99,pass_defended,0,,,,,
player,201212020chi,sea,JoneJa99,sacks,0.0,,,,,
player,201212020chi,sea,JoneJa99,tackles_combined,2,,,,,
player,201212020chi,sea,JoneJa99,tackles_solo,2,,,,,
player,201212020chi,sea,JoneJa99,tackles_assists,0,,,,,
player,201212020chi,sea,JoneJa99,tackles_loss,0,,,,,
player,201212020chi,sea,JoneJa99,qb_hits,0,,,,,
player,201212020chi,sea,JoneJa99,fumbles_rec,0,,,,,
player,201212020chi,sea,JoneJa99,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,JoneJa99,fumbles_rec_td,0,,,,,
player,201212020chi,sea,JoneJa99,fumbles_forced,0,,,,,
player,201212020chi,sea,MebaBr99,def_int,0,,,,,
player,201212020chi,sea,MebaBr99,def_int_yds,0,,,,,
player,201212020chi,sea,MebaBr99,def_int_td,0,,,,,
player,201212020chi,sea,MebaBr99,def_int_long,0,,,,,
player,201212020chi,sea,MebaBr99,pass_defended,0,,,,,
player,201212020chi,sea,MebaBr99,sacks,0.0,,,,,
player,201212020chi,sea,MebaBr99,tackles_combined,2,,,,,
player,201212020chi,sea,MebaBr99,tackles_solo,2,,,,,
player,201212020chi,sea,MebaBr99,tackles_assists,0,,,,,
player,201212020chi,sea,MebaBr99,tackles_loss,0,,,,,
player,201212020chi,sea,MebaBr99,qb_hits,0,,,,,
player,201212020chi,sea,MebaBr99,fumbles_rec,0,,,,,
player,201212020chi,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201212020chi,sea,MebaBr99,fumbles_forced,0,,,,,
player,201212020chi,sea,SmitMa02,def_int,0,,,,,
player,201212020chi,sea,SmitMa02,def_int_yds,0,,,,,
player,201212020chi,sea,SmitMa02,def_int_td,0,,,,,
player,201212020chi,sea,SmitMa02,def_int_long,0,,,,,
player,201212020chi,sea,SmitMa02,pass_defended,0,,,,,
player,201212020chi,sea,SmitMa02,sacks,0.0,,,,,
player,201212020chi,sea,SmitMa02,tackles_combined,2,,,,,
player,201212020chi,sea,SmitMa02,tackles_solo,2,,,,,
player,201212020chi,sea,SmitMa02,tackles_assists,0,,,,,
player,201212020chi,sea,SmitMa02,tackles_loss,1,,,,,
player,201212020chi,sea,SmitMa02,qb_hits,0,,,,,
player,201212020chi,sea,SmitMa02,fumbles_rec,0,,,,,
player,201212020chi,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201212020chi,sea,SmitMa02,fumbles_forced,0,,,,,
player,201212020chi,sea,MaraCh99,def_int,0,,,,,
player,201212020chi,sea,MaraCh99,def_int_yds,0,,,,,
player,201212020chi,sea,MaraCh99,def_int_td,0,,,,,
player,201212020chi,sea,MaraCh99,def_int_long,0,,,,,
player,201212020chi,sea,MaraCh99,pass_defended,0,,,,,
player,201212020chi,sea,MaraCh99,sacks,0.0,,,,,
player,201212020chi,sea,MaraCh99,tackles_combined,1,,,,,
player,201212020chi,sea,MaraCh99,tackles_solo,1,,,,,
player,201212020chi,sea,MaraCh99,tackles_assists,0,,,,,
player,201212020chi,sea,MaraCh99,tackles_loss,0,,,,,
player,201212020chi,sea,MaraCh99,qb_hits,0,,,,,
player,201212020chi,sea,MaraCh99,fumbles_rec,0,,,,,
player,201212020chi,sea,MaraCh99,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,MaraCh99,fumbles_rec_td,0,,,,,
player,201212020chi,sea,MaraCh99,fumbles_forced,0,,,,,
player,201212020chi,sea,RobiMi00,def_int,0,,,,,
player,201212020chi,sea,RobiMi00,def_int_yds,0,,,,,
player,201212020chi,sea,RobiMi00,def_int_td,0,,,,,
player,201212020chi,sea,RobiMi00,def_int_long,0,,,,,
player,201212020chi,sea,RobiMi00,pass_defended,0,,,,,
player,201212020chi,sea,RobiMi00,sacks,0.0,,,,,
player,201212020chi,sea,RobiMi00,tackles_combined,1,,,,,
player,201212020chi,sea,RobiMi00,tackles_solo,1,,,,,
player,201212020chi,sea,RobiMi00,tackles_assists,0,,,,,
player,201212020chi,sea,RobiMi00,tackles_loss,0,,,,,
player,201212020chi,sea,RobiMi00,qb_hits,0,,,,,
player,201212020chi,sea,RobiMi00,fumbles_rec,0,,,,,
player,201212020chi,sea,RobiMi00,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,RobiMi00,fumbles_rec_td,0,,,,,
player,201212020chi,sea,RobiMi00,fumbles_forced,0,,,,,
player,201212020chi,sea,ThomEa99,def_int,0,,,,,
player,201212020chi,sea,ThomEa99,def_int_yds,0,,,,,
player,201212020chi,sea,ThomEa99,def_int_td,0,,,,,
player,201212020chi,sea,ThomEa99,def_int_long,0,,,,,
player,201212020chi,sea,ThomEa99,pass_defended,1,,,,,
player,201212020chi,sea,ThomEa99,sacks,0.0,,,,,
player,201212020chi,sea,ThomEa99,tackles_combined,1,,,,,
player,201212020chi,sea,ThomEa99,tackles_solo,1,,,,,
player,201212020chi,sea,ThomEa99,tackles_assists,0,,,,,
player,201212020chi,sea,ThomEa99,tackles_loss,0,,,,,
player,201212020chi,sea,ThomEa99,qb_hits,0,,,,,
player,201212020chi,sea,ThomEa99,fumbles_rec,0,,,,,
player,201212020chi,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201212020chi,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201212020chi,sea,ThomEa99,fumbles_forced,0,,,,,
player,201212020chi,sea,IrviBr00,def_int,,,,,,
player,201212020chi,sea,IrviBr00,def_int_yds,,,,,,
player,201212020chi,sea,IrviBr00,def_int_td,,,,,,
player,201212020chi,sea,IrviBr00,def_int_long,,,,,,
player,201212020chi,sea,IrviBr00,pass_defended,0,,,,,
player,201212020chi,sea,IrviBr00,sacks,0.0,,,,,
player,201212020chi,sea,IrviBr00,tackles_combined,0,,,,,
player,201212020chi,sea,IrviBr00,tackles_solo,0,,,,,
player,201212020chi,sea,IrviBr00,tackles_assists,0,,,,,
player,201212020chi,sea,IrviBr00,tackles_loss,0,,,,,
player,201212020chi,sea,IrviBr00,qb_hits,2,,,,,
player,201212020chi,sea,IrviBr00,fumbles_rec,0,,,,,
player,201212020chi,sea,IrviBr00,fumbles_rec_yds,,,,,,
player,201212020chi,sea,IrviBr00,fumbles_rec_td,,,,,,
player,201212020chi,sea,IrviBr00,fumbles_forced,0,,,,,
player,201212020chi,chi,PeppJu99,def_int,0,,,,,
player,201212020chi,chi,PeppJu99,def_int_yds,0,,,,,
player,201212020chi,chi,PeppJu99,def_int_td,0,,,,,
player,201212020chi,chi,PeppJu99,def_int_long,0,,,,,
player,201212020chi,chi,PeppJu99,pass_defended,0,,,,,
player,201212020chi,chi,PeppJu99,sacks,1.0,,,,,
player,201212020chi,chi,PeppJu99,tackles_combined,4,,,,,
player,201212020chi,chi,PeppJu99,tackles_solo,3,,,,,
player,201212020chi,chi,PeppJu99,tackles_assists,1,,,,,
player,201212020chi,chi,PeppJu99,tackles_loss,1,,,,,
player,201212020chi,chi,PeppJu99,qb_hits,1,,,,,
player,201212020chi,chi,PeppJu99,fumbles_rec,0,,,,,
player,201212020chi,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,PeppJu99,fumbles_forced,0,,,,,
player,201212020chi,chi,PaeaSt00,def_int,0,,,,,
player,201212020chi,chi,PaeaSt00,def_int_yds,0,,,,,
player,201212020chi,chi,PaeaSt00,def_int_td,0,,,,,
player,201212020chi,chi,PaeaSt00,def_int_long,0,,,,,
player,201212020chi,chi,PaeaSt00,pass_defended,0,,,,,
player,201212020chi,chi,PaeaSt00,sacks,1.0,,,,,
player,201212020chi,chi,PaeaSt00,tackles_combined,2,,,,,
player,201212020chi,chi,PaeaSt00,tackles_solo,1,,,,,
player,201212020chi,chi,PaeaSt00,tackles_assists,1,,,,,
player,201212020chi,chi,PaeaSt00,tackles_loss,1,,,,,
player,201212020chi,chi,PaeaSt00,qb_hits,1,,,,,
player,201212020chi,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201212020chi,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201212020chi,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201212020chi,chi,TillCh20,def_int,0,,,,,
player,201212020chi,chi,TillCh20,def_int_yds,0,,,,,
player,201212020chi,chi,TillCh20,def_int_td,0,,,,,
player,201212020chi,chi,TillCh20,def_int_long,0,,,,,
player,201212020chi,chi,TillCh20,pass_defended,2,,,,,
player,201212020chi,chi,TillCh20,sacks,0.0,,,,,
player,201212020chi,chi,TillCh20,tackles_combined,9,,,,,
player,201212020chi,chi,TillCh20,tackles_solo,8,,,,,
player,201212020chi,chi,TillCh20,tackles_assists,1,,,,,
player,201212020chi,chi,TillCh20,tackles_loss,0,,,,,
player,201212020chi,chi,TillCh20,qb_hits,0,,,,,
player,201212020chi,chi,TillCh20,fumbles_rec,0,,,,,
player,201212020chi,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201212020chi,chi,TillCh20,fumbles_forced,1,,,,,
player,201212020chi,chi,UrlaBr00,def_int,0,,,,,
player,201212020chi,chi,UrlaBr00,def_int_yds,0,,,,,
player,201212020chi,chi,UrlaBr00,def_int_td,0,,,,,
player,201212020chi,chi,UrlaBr00,def_int_long,0,,,,,
player,201212020chi,chi,UrlaBr00,pass_defended,1,,,,,
player,201212020chi,chi,UrlaBr00,sacks,0.0,,,,,
player,201212020chi,chi,UrlaBr00,tackles_combined,8,,,,,
player,201212020chi,chi,UrlaBr00,tackles_solo,8,,,,,
player,201212020chi,chi,UrlaBr00,tackles_assists,0,,,,,
player,201212020chi,chi,UrlaBr00,tackles_loss,0,,,,,
player,201212020chi,chi,UrlaBr00,qb_hits,0,,,,,
player,201212020chi,chi,UrlaBr00,fumbles_rec,0,,,,,
player,201212020chi,chi,UrlaBr00,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,UrlaBr00,fumbles_rec_td,0,,,,,
player,201212020chi,chi,UrlaBr00,fumbles_forced,1,,,,,
player,201212020chi,chi,BrigLa99,def_int,0,,,,,
player,201212020chi,chi,BrigLa99,def_int_yds,0,,,,,
player,201212020chi,chi,BrigLa99,def_int_td,0,,,,,
player,201212020chi,chi,BrigLa99,def_int_long,0,,,,,
player,201212020chi,chi,BrigLa99,pass_defended,0,,,,,
player,201212020chi,chi,BrigLa99,sacks,0.0,,,,,
player,201212020chi,chi,BrigLa99,tackles_combined,5,,,,,
player,201212020chi,chi,BrigLa99,tackles_solo,5,,,,,
player,201212020chi,chi,BrigLa99,tackles_assists,0,,,,,
player,201212020chi,chi,BrigLa99,tackles_loss,1,,,,,
player,201212020chi,chi,BrigLa99,qb_hits,0,,,,,
player,201212020chi,chi,BrigLa99,fumbles_rec,0,,,,,
player,201212020chi,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,BrigLa99,fumbles_forced,0,,,,,
player,201212020chi,chi,MeltHe99,def_int,0,,,,,
player,201212020chi,chi,MeltHe99,def_int_yds,0,,,,,
player,201212020chi,chi,MeltHe99,def_int_td,0,,,,,
player,201212020chi,chi,MeltHe99,def_int_long,0,,,,,
player,201212020chi,chi,MeltHe99,pass_defended,0,,,,,
player,201212020chi,chi,MeltHe99,sacks,0.0,,,,,
player,201212020chi,chi,MeltHe99,tackles_combined,5,,,,,
player,201212020chi,chi,MeltHe99,tackles_solo,4,,,,,
player,201212020chi,chi,MeltHe99,tackles_assists,1,,,,,
player,201212020chi,chi,MeltHe99,tackles_loss,1,,,,,
player,201212020chi,chi,MeltHe99,qb_hits,0,,,,,
player,201212020chi,chi,MeltHe99,fumbles_rec,0,,,,,
player,201212020chi,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,MeltHe99,fumbles_forced,0,,,,,
player,201212020chi,chi,RoacNi99,def_int,0,,,,,
player,201212020chi,chi,RoacNi99,def_int_yds,0,,,,,
player,201212020chi,chi,RoacNi99,def_int_td,0,,,,,
player,201212020chi,chi,RoacNi99,def_int_long,0,,,,,
player,201212020chi,chi,RoacNi99,pass_defended,0,,,,,
player,201212020chi,chi,RoacNi99,sacks,0.0,,,,,
player,201212020chi,chi,RoacNi99,tackles_combined,5,,,,,
player,201212020chi,chi,RoacNi99,tackles_solo,5,,,,,
player,201212020chi,chi,RoacNi99,tackles_assists,0,,,,,
player,201212020chi,chi,RoacNi99,tackles_loss,0,,,,,
player,201212020chi,chi,RoacNi99,qb_hits,0,,,,,
player,201212020chi,chi,RoacNi99,fumbles_rec,0,,,,,
player,201212020chi,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,RoacNi99,fumbles_forced,0,,,,,
player,201212020chi,chi,WrigMa99,def_int,0,,,,,
player,201212020chi,chi,WrigMa99,def_int_yds,0,,,,,
player,201212020chi,chi,WrigMa99,def_int_td,0,,,,,
player,201212020chi,chi,WrigMa99,def_int_long,0,,,,,
player,201212020chi,chi,WrigMa99,pass_defended,1,,,,,
player,201212020chi,chi,WrigMa99,sacks,0.0,,,,,
player,201212020chi,chi,WrigMa99,tackles_combined,4,,,,,
player,201212020chi,chi,WrigMa99,tackles_solo,3,,,,,
player,201212020chi,chi,WrigMa99,tackles_assists,1,,,,,
player,201212020chi,chi,WrigMa99,tackles_loss,0,,,,,
player,201212020chi,chi,WrigMa99,qb_hits,0,,,,,
player,201212020chi,chi,WrigMa99,fumbles_rec,0,,,,,
player,201212020chi,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,WrigMa99,fumbles_forced,0,,,,,
player,201212020chi,chi,IdonIs20,def_int,0,,,,,
player,201212020chi,chi,IdonIs20,def_int_yds,0,,,,,
player,201212020chi,chi,IdonIs20,def_int_td,0,,,,,
player,201212020chi,chi,IdonIs20,def_int_long,0,,,,,
player,201212020chi,chi,IdonIs20,pass_defended,0,,,,,
player,201212020chi,chi,IdonIs20,sacks,0.0,,,,,
player,201212020chi,chi,IdonIs20,tackles_combined,3,,,,,
player,201212020chi,chi,IdonIs20,tackles_solo,2,,,,,
player,201212020chi,chi,IdonIs20,tackles_assists,1,,,,,
player,201212020chi,chi,IdonIs20,tackles_loss,0,,,,,
player,201212020chi,chi,IdonIs20,qb_hits,0,,,,,
player,201212020chi,chi,IdonIs20,fumbles_rec,0,,,,,
player,201212020chi,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201212020chi,chi,IdonIs20,fumbles_forced,0,,,,,
player,201212020chi,chi,McClSh00,def_int,0,,,,,
player,201212020chi,chi,McClSh00,def_int_yds,0,,,,,
player,201212020chi,chi,McClSh00,def_int_td,0,,,,,
player,201212020chi,chi,McClSh00,def_int_long,0,,,,,
player,201212020chi,chi,McClSh00,pass_defended,0,,,,,
player,201212020chi,chi,McClSh00,sacks,0.0,,,,,
player,201212020chi,chi,McClSh00,tackles_combined,3,,,,,
player,201212020chi,chi,McClSh00,tackles_solo,2,,,,,
player,201212020chi,chi,McClSh00,tackles_assists,1,,,,,
player,201212020chi,chi,McClSh00,tackles_loss,0,,,,,
player,201212020chi,chi,McClSh00,qb_hits,0,,,,,
player,201212020chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201212020chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201212020chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201212020chi,chi,StelCr99,def_int,0,,,,,
player,201212020chi,chi,StelCr99,def_int_yds,0,,,,,
player,201212020chi,chi,StelCr99,def_int_td,0,,,,,
player,201212020chi,chi,StelCr99,def_int_long,0,,,,,
player,201212020chi,chi,StelCr99,pass_defended,0,,,,,
player,201212020chi,chi,StelCr99,sacks,0.0,,,,,
player,201212020chi,chi,StelCr99,tackles_combined,3,,,,,
player,201212020chi,chi,StelCr99,tackles_solo,2,,,,,
player,201212020chi,chi,StelCr99,tackles_assists,1,,,,,
player,201212020chi,chi,StelCr99,tackles_loss,0,,,,,
player,201212020chi,chi,StelCr99,qb_hits,0,,,,,
player,201212020chi,chi,StelCr99,fumbles_rec,0,,,,,
player,201212020chi,chi,StelCr99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,StelCr99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,StelCr99,fumbles_forced,0,,,,,
player,201212020chi,chi,HaydKe20,def_int,0,,,,,
player,201212020chi,chi,HaydKe20,def_int_yds,0,,,,,
player,201212020chi,chi,HaydKe20,def_int_td,0,,,,,
player,201212020chi,chi,HaydKe20,def_int_long,0,,,,,
player,201212020chi,chi,HaydKe20,pass_defended,0,,,,,
player,201212020chi,chi,HaydKe20,sacks,0.0,,,,,
player,201212020chi,chi,HaydKe20,tackles_combined,2,,,,,
player,201212020chi,chi,HaydKe20,tackles_solo,2,,,,,
player,201212020chi,chi,HaydKe20,tackles_assists,0,,,,,
player,201212020chi,chi,HaydKe20,tackles_loss,0,,,,,
player,201212020chi,chi,HaydKe20,qb_hits,0,,,,,
player,201212020chi,chi,HaydKe20,fumbles_rec,1,,,,,
player,201212020chi,chi,HaydKe20,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,HaydKe20,fumbles_rec_td,0,,,,,
player,201212020chi,chi,HaydKe20,fumbles_forced,0,,,,,
player,201212020chi,chi,BowmZa20,def_int,0,,,,,
player,201212020chi,chi,BowmZa20,def_int_yds,0,,,,,
player,201212020chi,chi,BowmZa20,def_int_td,0,,,,,
player,201212020chi,chi,BowmZa20,def_int_long,0,,,,,
player,201212020chi,chi,BowmZa20,pass_defended,0,,,,,
player,201212020chi,chi,BowmZa20,sacks,0.0,,,,,
player,201212020chi,chi,BowmZa20,tackles_combined,1,,,,,
player,201212020chi,chi,BowmZa20,tackles_solo,1,,,,,
player,201212020chi,chi,BowmZa20,tackles_assists,0,,,,,
player,201212020chi,chi,BowmZa20,tackles_loss,0,,,,,
player,201212020chi,chi,BowmZa20,qb_hits,0,,,,,
player,201212020chi,chi,BowmZa20,fumbles_rec,0,,,,,
player,201212020chi,chi,BowmZa20,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,BowmZa20,fumbles_rec_td,0,,,,,
player,201212020chi,chi,BowmZa20,fumbles_forced,0,,,,,
player,201212020chi,chi,ContCh00,def_int,0,,,,,
player,201212020chi,chi,ContCh00,def_int_yds,0,,,,,
player,201212020chi,chi,ContCh00,def_int_td,0,,,,,
player,201212020chi,chi,ContCh00,def_int_long,0,,,,,
player,201212020chi,chi,ContCh00,pass_defended,0,,,,,
player,201212020chi,chi,ContCh00,sacks,0.0,,,,,
player,201212020chi,chi,ContCh00,tackles_combined,1,,,,,
player,201212020chi,chi,ContCh00,tackles_solo,1,,,,,
player,201212020chi,chi,ContCh00,tackles_assists,0,,,,,
player,201212020chi,chi,ContCh00,tackles_loss,0,,,,,
player,201212020chi,chi,ContCh00,qb_hits,0,,,,,
player,201212020chi,chi,ContCh00,fumbles_rec,0,,,,,
player,201212020chi,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201212020chi,chi,ContCh00,fumbles_forced,0,,,,,
player,201212020chi,chi,JennTi20,def_int,0,,,,,
player,201212020chi,chi,JennTi20,def_int_yds,0,,,,,
player,201212020chi,chi,JennTi20,def_int_td,0,,,,,
player,201212020chi,chi,JennTi20,def_int_long,0,,,,,
player,201212020chi,chi,JennTi20,pass_defended,1,,,,,
player,201212020chi,chi,JennTi20,sacks,0.0,,,,,
player,201212020chi,chi,JennTi20,tackles_combined,1,,,,,
player,201212020chi,chi,JennTi20,tackles_solo,1,,,,,
player,201212020chi,chi,JennTi20,tackles_assists,0,,,,,
player,201212020chi,chi,JennTi20,tackles_loss,0,,,,,
player,201212020chi,chi,JennTi20,qb_hits,0,,,,,
player,201212020chi,chi,JennTi20,fumbles_rec,0,,,,,
player,201212020chi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201212020chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201212020chi,chi,McMaSh99,def_int,0,,,,,
player,201212020chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201212020chi,chi,McMaSh99,def_int_td,0,,,,,
player,201212020chi,chi,McMaSh99,def_int_long,0,,,,,
player,201212020chi,chi,McMaSh99,pass_defended,0,,,,,
player,201212020chi,chi,McMaSh99,sacks,0.0,,,,,
player,201212020chi,chi,McMaSh99,tackles_combined,1,,,,,
player,201212020chi,chi,McMaSh99,tackles_solo,1,,,,,
player,201212020chi,chi,McMaSh99,tackles_assists,0,,,,,
player,201212020chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201212020chi,chi,McMaSh99,qb_hits,0,,,,,
player,201212020chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201212020chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201212020chi,chi,WootCo99,def_int,0,,,,,
player,201212020chi,chi,WootCo99,def_int_yds,0,,,,,
player,201212020chi,chi,WootCo99,def_int_td,0,,,,,
player,201212020chi,chi,WootCo99,def_int_long,0,,,,,
player,201212020chi,chi,WootCo99,pass_defended,0,,,,,
player,201212020chi,chi,WootCo99,sacks,0.0,,,,,
player,201212020chi,chi,WootCo99,tackles_combined,1,,,,,
player,201212020chi,chi,WootCo99,tackles_solo,1,,,,,
player,201212020chi,chi,WootCo99,tackles_assists,0,,,,,
