game,2012,1,20120909,201209090oti,nwe,"New England Patriots",34,oti,"Tennessee Titans",13
player,201209090oti,oti,CampTo00,tackles_assists,0,,,,,
player,201209090oti,oti,CampTo00,tackles_loss,0,,,,,
player,201209090oti,oti,CampTo00,qb_hits,0,,,,,
player,201209090oti,oti,CampTo00,fumbles_rec,0,,,,,
player,201209090oti,oti,CampTo00,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,CampTo00,fumbles_rec_td,0,,,,,
player,201209090oti,oti,CampTo00,fumbles_forced,0,,,,,
player,201209090oti,oti,McCoJa99,def_int,0,,,,,
player,201209090oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201209090oti,oti,McCoJa99,def_int_td,0,,,,,
player,201209090oti,oti,McCoJa99,def_int_long,0,,,,,
player,201209090oti,oti,McCoJa99,pass_defended,0,,,,,
player,201209090oti,oti,McCoJa99,sacks,0.0,,,,,
player,201209090oti,oti,McCoJa99,tackles_combined,2,,,,,
player,201209090oti,oti,McCoJa99,tackles_solo,2,,,,,
player,201209090oti,oti,McCoJa99,tackles_assists,0,,,,,
player,201209090oti,oti,McCoJa99,tackles_loss,1,,,,,
player,201209090oti,oti,McCoJa99,qb_hits,0,,,,,
player,201209090oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201209090oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201209090oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201209090oti,oti,BailPa99,def_int,0,,,,,
player,201209090oti,oti,BailPa99,def_int_yds,0,,,,,
player,201209090oti,oti,BailPa99,def_int_td,0,,,,,
player,201209090oti,oti,BailPa99,def_int_long,0,,,,,
player,201209090oti,oti,BailPa99,pass_defended,0,,,,,
player,201209090oti,oti,BailPa99,sacks,0.0,,,,,
player,201209090oti,oti,BailPa99,tackles_combined,1,,,,,
player,201209090oti,oti,BailPa99,tackles_solo,1,,,,,
player,201209090oti,oti,BailPa99,tackles_assists,0,,,,,
player,201209090oti,oti,BailPa99,tackles_loss,0,,,,,
player,201209090oti,oti,BailPa99,qb_hits,0,,,,,
player,201209090oti,oti,BailPa99,fumbles_rec,0,,,,,
player,201209090oti,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201209090oti,oti,BailPa99,fumbles_forced,0,,,,,
player,201209090oti,oti,CaseJu00,def_int,0,,,,,
player,201209090oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201209090oti,oti,CaseJu00,def_int_td,0,,,,,
player,201209090oti,oti,CaseJu00,def_int_long,0,,,,,
player,201209090oti,oti,CaseJu00,pass_defended,0,,,,,
player,201209090oti,oti,CaseJu00,sacks,0.0,,,,,
player,201209090oti,oti,CaseJu00,tackles_combined,1,,,,,
player,201209090oti,oti,CaseJu00,tackles_solo,1,,,,,
player,201209090oti,oti,CaseJu00,tackles_assists,0,,,,,
player,201209090oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201209090oti,oti,CaseJu00,qb_hits,1,,,,,
player,201209090oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201209090oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201209090oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201209090oti,oti,DawsKe99,def_int,,,,,,
player,201209090oti,oti,DawsKe99,def_int_yds,,,,,,
player,201209090oti,oti,DawsKe99,def_int_td,,,,,,
player,201209090oti,oti,DawsKe99,def_int_long,,,,,,
player,201209090oti,oti,DawsKe99,pass_defended,0,,,,,
player,201209090oti,oti,DawsKe99,sacks,0.0,,,,,
player,201209090oti,oti,DawsKe99,tackles_combined,0,,,,,
player,201209090oti,oti,DawsKe99,tackles_solo,0,,,,,
player,201209090oti,oti,DawsKe99,tackles_assists,0,,,,,
player,201209090oti,oti,DawsKe99,tackles_loss,0,,,,,
player,201209090oti,oti,DawsKe99,qb_hits,1,,,,,
player,201209090oti,oti,DawsKe99,fumbles_rec,0,,,,,
player,201209090oti,oti,DawsKe99,fumbles_rec_yds,,,,,,
player,201209090oti,oti,DawsKe99,fumbles_rec_td,,,,,,
player,201209090oti,oti,DawsKe99,fumbles_forced,0,,,,,
player,201209090oti,nwe,EdelJu00,kick_ret,0,,,,,
player,201209090oti,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201209090oti,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201209090oti,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201209090oti,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201209090oti,nwe,EdelJu00,punt_ret,3,,,,,
player,201209090oti,nwe,EdelJu00,punt_ret_yds,27,,,,,
player,201209090oti,nwe,EdelJu00,punt_ret_yds_per_ret,9.0,,,,,
player,201209090oti,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201209090oti,nwe,EdelJu00,punt_ret_long,14,,,,,
player,201209090oti,nwe,McCoDe99,kick_ret,1,,,,,
player,201209090oti,nwe,McCoDe99,kick_ret_yds,28,,,,,
player,201209090oti,nwe,McCoDe99,kick_ret_yds_per_ret,28.0,,,,,
player,201209090oti,nwe,McCoDe99,kick_ret_td,0,,,,,
player,201209090oti,nwe,McCoDe99,kick_ret_long,28,,,,,
player,201209090oti,nwe,McCoDe99,punt_ret,0,,,,,
player,201209090oti,nwe,McCoDe99,punt_ret_yds,0,,,,,
player,201209090oti,nwe,McCoDe99,punt_ret_yds_per_ret,,,,,,
player,201209090oti,nwe,McCoDe99,punt_ret_td,0,,,,,
player,201209090oti,nwe,McCoDe99,punt_ret_long,0,,,,,
player,201209090oti,nwe,SlatMa00,kick_ret,1,,,,,
player,201209090oti,nwe,SlatMa00,kick_ret_yds,19,,,,,
player,201209090oti,nwe,SlatMa00,kick_ret_yds_per_ret,19.0,,,,,
player,201209090oti,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201209090oti,nwe,SlatMa00,kick_ret_long,19,,,,,
player,201209090oti,nwe,SlatMa00,punt_ret,0,,,,,
player,201209090oti,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201209090oti,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201209090oti,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201209090oti,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201209090oti,oti,ReynDa00,kick_ret,4,,,,,
player,201209090oti,oti,ReynDa00,kick_ret_yds,98,,,,,
player,201209090oti,oti,ReynDa00,kick_ret_yds_per_ret,24.5,,,,,
player,201209090oti,oti,ReynDa00,kick_ret_td,0,,,,,
player,201209090oti,oti,ReynDa00,kick_ret_long,30,,,,,
player,201209090oti,oti,ReynDa00,punt_ret,0,,,,,
player,201209090oti,oti,ReynDa00,punt_ret_yds,0,,,,,
player,201209090oti,oti,ReynDa00,punt_ret_yds_per_ret,,,,,,
player,201209090oti,oti,ReynDa00,punt_ret_td,0,,,,,
player,201209090oti,oti,ReynDa00,punt_ret_long,0,,,,,
player,201209090oti,nwe,GostSt20,xpm,4,,,,,
player,201209090oti,nwe,GostSt20,xpa,4,,,,,
player,201209090oti,nwe,GostSt20,fgm,2,,,,,
player,201209090oti,nwe,GostSt20,fga,2,,,,,
player,201209090oti,nwe,GostSt20,punt,0,,,,,
player,201209090oti,nwe,GostSt20,punt_yds,0,,,,,
player,201209090oti,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201209090oti,nwe,GostSt20,punt_long,0,,,,,
player,201209090oti,nwe,MeskZo99,xpm,,,,,,
player,201209090oti,nwe,MeskZo99,xpa,,,,,,
player,201209090oti,nwe,MeskZo99,fgm,,,,,,
player,201209090oti,nwe,MeskZo99,fga,,,,,,
player,201209090oti,nwe,MeskZo99,punt,4,,,,,
player,201209090oti,nwe,MeskZo99,punt_yds,154,,,,,
player,201209090oti,nwe,MeskZo99,punt_yds_per_punt,38.5,,,,,
player,201209090oti,nwe,MeskZo99,punt_long,51,,,,,
player,201209090oti,oti,bironrob01,xpm,1,,,,,
player,201209090oti,oti,bironrob01,xpa,1,,,,,
player,201209090oti,oti,bironrob01,fgm,2,,,,,
player,201209090oti,oti,bironrob01,fga,2,,,,,
player,201209090oti,oti,bironrob01,punt,0,,,,,
player,201209090oti,oti,bironrob01,punt_yds,0,,,,,
player,201209090oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201209090oti,oti,bironrob01,punt_long,0,,,,,
player,201209090oti,oti,KernBr20,xpm,,,,,,
player,201209090oti,oti,KernBr20,xpa,,,,,,
player,201209090oti,oti,KernBr20,fgm,,,,,,
player,201209090oti,oti,KernBr20,fga,,,,,,
player,201209090oti,oti,KernBr20,punt,4,,,,,
player,201209090oti,oti,KernBr20,punt_yds,209,,,,,
player,201209090oti,oti,KernBr20,punt_yds_per_punt,52.3,,,,,
player,201209090oti,oti,KernBr20,punt_long,56,,,,,
player,201209090oti,oti,VelaFe20,pos,C,,,,,
player,201209090oti,oti,VelaFe20,offense,65,,,,,
player,201209090oti,oti,VelaFe20,off_pct,100%,,,,,
player,201209090oti,oti,VelaFe20,defense,0,,,,,
player,201209090oti,oti,VelaFe20,def_pct,0%,,,,,
player,201209090oti,oti,VelaFe20,special_teams,3,,,,,
player,201209090oti,oti,VelaFe20,st_pct,11%,,,,,
player,201209090oti,oti,StewDa21,pos,T,,,,,
player,201209090oti,oti,StewDa21,offense,65,,,,,
player,201209090oti,oti,StewDa21,off_pct,100%,,,,,
player,201209090oti,oti,StewDa21,defense,0,,,,,
player,201209090oti,oti,StewDa21,def_pct,0%,,,,,
player,201209090oti,oti,StewDa21,special_teams,3,,,,,
player,201209090oti,oti,StewDa21,st_pct,11%,,,,,
player,201209090oti,oti,HutcSt00,pos,G,,,,,
player,201209090oti,oti,HutcSt00,offense,65,,,,,
player,201209090oti,oti,HutcSt00,off_pct,100%,,,,,
player,201209090oti,oti,HutcSt00,defense,0,,,,,
player,201209090oti,oti,HutcSt00,def_pct,0%,,,,,
player,201209090oti,oti,HutcSt00,special_teams,3,,,,,
player,201209090oti,oti,HutcSt00,st_pct,11%,,,,,
player,201209090oti,oti,RoosMi20,pos,T,,,,,
player,201209090oti,oti,RoosMi20,offense,65,,,,,
player,201209090oti,oti,RoosMi20,off_pct,100%,,,,,
player,201209090oti,oti,RoosMi20,defense,0,,,,,
player,201209090oti,oti,RoosMi20,def_pct,0%,,,,,
player,201209090oti,oti,RoosMi20,special_teams,3,,,,,
player,201209090oti,oti,RoosMi20,st_pct,11%,,,,,
player,201209090oti,oti,CookJa02,pos,TE,,,,,
player,201209090oti,oti,CookJa02,offense,60,,,,,
player,201209090oti,oti,CookJa02,off_pct,92%,,,,,
player,201209090oti,oti,CookJa02,defense,0,,,,,
player,201209090oti,oti,CookJa02,def_pct,0%,,,,,
player,201209090oti,oti,CookJa02,special_teams,2,,,,,
player,201209090oti,oti,CookJa02,st_pct,7%,,,,,
player,201209090oti,oti,WrigKe01,pos,WR,,,,,
player,201209090oti,oti,WrigKe01,offense,52,,,,,
player,201209090oti,oti,WrigKe01,off_pct,80%,,,,,
player,201209090oti,oti,WrigKe01,defense,0,,,,,
player,201209090oti,oti,WrigKe01,def_pct,0%,,,,,
player,201209090oti,oti,WrigKe01,special_teams,0,,,,,
player,201209090oti,oti,WrigKe01,st_pct,0%,,,,,
player,201209090oti,oti,HarrLe21,pos,G,,,,,
player,201209090oti,oti,HarrLe21,offense,50,,,,,
player,201209090oti,oti,HarrLe21,off_pct,77%,,,,,
player,201209090oti,oti,HarrLe21,defense,0,,,,,
player,201209090oti,oti,HarrLe21,def_pct,0%,,,,,
player,201209090oti,oti,HarrLe21,special_teams,2,,,,,
player,201209090oti,oti,HarrLe21,st_pct,7%,,,,,
player,201209090oti,oti,WillDa04,pos,WR,,,,,
player,201209090oti,oti,WillDa04,offense,50,,,,,
player,201209090oti,oti,WillDa04,off_pct,77%,,,,,
player,201209090oti,oti,WillDa04,defense,0,,,,,
player,201209090oti,oti,WillDa04,def_pct,0%,,,,,
player,201209090oti,oti,WillDa04,special_teams,0,,,,,
player,201209090oti,oti,WillDa04,st_pct,0%,,,,,
player,201209090oti,oti,LockJa00,pos,QB,,,,,
player,201209090oti,oti,LockJa00,offense,50,,,,,
player,201209090oti,oti,LockJa00,off_pct,77%,,,,,
player,201209090oti,oti,LockJa00,defense,0,,,,,
player,201209090oti,oti,LockJa00,def_pct,0%,,,,,
player,201209090oti,oti,LockJa00,special_teams,0,,,,,
player,201209090oti,oti,LockJa00,st_pct,0%,,,,,
player,201209090oti,oti,JohnCh04,pos,RB,,,,,
player,201209090oti,oti,JohnCh04,offense,48,,,,,
player,201209090oti,oti,JohnCh04,off_pct,74%,,,,,
player,201209090oti,oti,JohnCh04,defense,0,,,,,
player,201209090oti,oti,JohnCh04,def_pct,0%,,,,,
player,201209090oti,oti,JohnCh04,special_teams,0,,,,,
player,201209090oti,oti,JohnCh04,st_pct,0%,,,,,
player,201209090oti,oti,WashNa00,pos,WR,,,,,
player,201209090oti,oti,WashNa00,offense,45,,,,,
player,201209090oti,oti,WashNa00,off_pct,69%,,,,,
player,201209090oti,oti,WashNa00,defense,0,,,,,
player,201209090oti,oti,WashNa00,def_pct,0%,,,,,
player,201209090oti,oti,WashNa00,special_teams,0,,,,,
player,201209090oti,oti,WashNa00,st_pct,0%,,,,,
player,201209090oti,oti,HawkLa00,pos,WR,,,,,
player,201209090oti,oti,HawkLa00,offense,19,,,,,
player,201209090oti,oti,HawkLa00,off_pct,29%,,,,,
player,201209090oti,oti,HawkLa00,defense,0,,,,,
player,201209090oti,oti,HawkLa00,def_pct,0%,,,,,
player,201209090oti,oti,HawkLa00,special_teams,2,,,,,
player,201209090oti,oti,HawkLa00,st_pct,7%,,,,,
player,201209090oti,oti,ReynDa00,pos,RB,,,,,
player,201209090oti,oti,ReynDa00,offense,18,,,,,
player,201209090oti,oti,ReynDa00,off_pct,28%,,,,,
player,201209090oti,oti,ReynDa00,defense,0,,,,,
player,201209090oti,oti,ReynDa00,def_pct,0%,,,,,
player,201209090oti,oti,ReynDa00,special_teams,9,,,,,
player,201209090oti,oti,ReynDa00,st_pct,32%,,,,,
player,201209090oti,oti,MattKe20,pos,C,,,,,
player,201209090oti,oti,MattKe20,offense,15,,,,,
player,201209090oti,oti,MattKe20,off_pct,23%,,,,,
player,201209090oti,oti,MattKe20,defense,0,,,,,
player,201209090oti,oti,MattKe20,def_pct,0%,,,,,
player,201209090oti,oti,MattKe20,special_teams,3,,,,,
player,201209090oti,oti,MattKe20,st_pct,11%,,,,,
player,201209090oti,oti,HassMa00,pos,QB,,,,,
player,201209090oti,oti,HassMa00,offense,15,,,,,
player,201209090oti,oti,HassMa00,off_pct,23%,,,,,
player,201209090oti,oti,HassMa00,defense,0,,,,,
player,201209090oti,oti,HassMa00,def_pct,0%,,,,,
player,201209090oti,oti,HassMa00,special_teams,0,,,,,
player,201209090oti,oti,HassMa00,st_pct,0%,,,,,
player,201209090oti,oti,StevCr00,pos,TE,,,,,
player,201209090oti,oti,StevCr00,offense,11,,,,,
player,201209090oti,oti,StevCr00,off_pct,17%,,,,,
player,201209090oti,oti,StevCr00,defense,0,,,,,
player,201209090oti,oti,StevCr00,def_pct,0%,,,,,
player,201209090oti,oti,StevCr00,special_teams,14,,,,,
player,201209090oti,oti,StevCr00,st_pct,50%,,,,,
player,201209090oti,oti,JohnQu00,pos,FB,,,,,
player,201209090oti,oti,JohnQu00,offense,10,,,,,
player,201209090oti,oti,JohnQu00,off_pct,15%,,,,,
player,201209090oti,oti,JohnQu00,defense,0,,,,,
player,201209090oti,oti,JohnQu00,def_pct,0%,,,,,
player,201209090oti,oti,JohnQu00,special_teams,12,,,,,
player,201209090oti,oti,JohnQu00,st_pct,43%,,,,,
player,201209090oti,oti,ThomTa00,pos,TE,,,,,
player,201209090oti,oti,ThomTa00,offense,8,,,,,
player,201209090oti,oti,ThomTa00,off_pct,12%,,,,,
player,201209090oti,oti,ThomTa00,defense,0,,,,,
player,201209090oti,oti,ThomTa00,def_pct,0%,,,,,
player,201209090oti,oti,ThomTa00,special_teams,13,,,,,
player,201209090oti,oti,ThomTa00,st_pct,46%,,,,,
player,201209090oti,oti,HarpJa01,pos,RB,,,,,
player,201209090oti,oti,HarpJa01,offense,4,,,,,
player,201209090oti,oti,HarpJa01,off_pct,6%,,,,,
player,201209090oti,oti,HarpJa01,defense,0,,,,,
player,201209090oti,oti,HarpJa01,def_pct,0%,,,,,
player,201209090oti,oti,HarpJa01,special_teams,0,,,,,
player,201209090oti,oti,HarpJa01,st_pct,0%,,,,,
player,201209090oti,oti,McCoJa99,pos,CB,,,,,
player,201209090oti,oti,McCoJa99,offense,0,,,,,
player,201209090oti,oti,McCoJa99,off_pct,0%,,,,,
player,201209090oti,oti,McCoJa99,defense,67,,,,,
player,201209090oti,oti,McCoJa99,def_pct,100%,,,,,
player,201209090oti,oti,McCoJa99,special_teams,10,,,,,
player,201209090oti,oti,McCoJa99,st_pct,36%,,,,,
player,201209090oti,oti,JohnRo99,pos,FS,,,,,
player,201209090oti,oti,JohnRo99,offense,0,,,,,
player,201209090oti,oti,JohnRo99,off_pct,0%,,,,,
player,201209090oti,oti,JohnRo99,defense,65,,,,,
player,201209090oti,oti,JohnRo99,def_pct,97%,,,,,
player,201209090oti,oti,JohnRo99,special_teams,6,,,,,
player,201209090oti,oti,JohnRo99,st_pct,21%,,,,,
player,201209090oti,oti,VernAl99,pos,CB,,,,,
player,201209090oti,oti,VernAl99,offense,0,,,,,
player,201209090oti,oti,VernAl99,off_pct,0%,,,,,
player,201209090oti,oti,VernAl99,defense,64,,,,,
player,201209090oti,oti,VernAl99,def_pct,96%,,,,,
player,201209090oti,oti,VernAl99,special_teams,11,,,,,
player,201209090oti,oti,VernAl99,st_pct,39%,,,,,
player,201209090oti,oti,GrifMi99,pos,FS,,,,,
player,201209090oti,oti,GrifMi99,offense,0,,,,,
player,201209090oti,oti,GrifMi99,off_pct,0%,,,,,
player,201209090oti,oti,GrifMi99,defense,64,,,,,
player,201209090oti,oti,GrifMi99,def_pct,96%,,,,,
player,201209090oti,oti,GrifMi99,special_teams,10,,,,,
player,201209090oti,oti,GrifMi99,st_pct,36%,,,,,
player,201209090oti,oti,AyerAk00,pos,LB,,,,,
player,201209090oti,oti,AyerAk00,offense,0,,,,,
player,201209090oti,oti,AyerAk00,off_pct,0%,,,,,
player,201209090oti,oti,AyerAk00,defense,64,,,,,
player,201209090oti,oti,AyerAk00,def_pct,96%,,,,,
player,201209090oti,oti,AyerAk00,special_teams,8,,,,,
player,201209090oti,oti,AyerAk00,st_pct,29%,,,,,
player,201209090oti,oti,MoutRy99,pos,CB,,,,,
player,201209090oti,oti,MoutRy99,offense,0,,,,,
player,201209090oti,oti,MoutRy99,off_pct,0%,,,,,
player,201209090oti,oti,MoutRy99,defense,59,,,,,
player,201209090oti,oti,MoutRy99,def_pct,88%,,,,,
player,201209090oti,oti,MoutRy99,special_teams,6,,,,,
player,201209090oti,oti,MoutRy99,st_pct,21%,,,,,
player,201209090oti,oti,MorgDe99,pos,DE,,,,,
player,201209090oti,oti,MorgDe99,offense,0,,,,,
player,201209090oti,oti,MorgDe99,off_pct,0%,,,,,
player,201209090oti,oti,MorgDe99,defense,58,,,,,
player,201209090oti,oti,MorgDe99,def_pct,87%,,,,,
player,201209090oti,oti,MorgDe99,special_teams,6,,,,,
player,201209090oti,oti,MorgDe99,st_pct,21%,,,,,
player,201209090oti,oti,WimbKa20,pos,DE,,,,,
player,201209090oti,oti,WimbKa20,offense,0,,,,,
player,201209090oti,oti,WimbKa20,off_pct,0%,,,,,
player,201209090oti,oti,WimbKa20,defense,58,,,,,
player,201209090oti,oti,WimbKa20,def_pct,87%,,,,,
player,201209090oti,oti,WimbKa20,special_teams,5,,,,,
player,201209090oti,oti,WimbKa20,st_pct,18%,,,,,
player,201209090oti,oti,CaseJu00,pos,DT,,,,,
player,201209090oti,oti,CaseJu00,offense,0,,,,,
player,201209090oti,oti,CaseJu00,off_pct,0%,,,,,
player,201209090oti,oti,CaseJu00,defense,48,,,,,
player,201209090oti,oti,CaseJu00,def_pct,72%,,,,,
player,201209090oti,oti,CaseJu00,special_teams,6,,,,,
player,201209090oti,oti,CaseJu00,st_pct,21%,,,,,
player,201209090oti,oti,WithWi20,pos,LB,,,,,
player,201209090oti,oti,WithWi20,offense,0,,,,,
player,201209090oti,oti,WithWi20,off_pct,0%,,,,,
player,201209090oti,oti,WithWi20,defense,42,,,,,
player,201209090oti,oti,WithWi20,def_pct,63%,,,,,
player,201209090oti,oti,WithWi20,special_teams,18,,,,,
player,201209090oti,oti,WithWi20,st_pct,64%,,,,,
player,201209090oti,oti,KlugKa00,pos,DT,,,,,
player,201209090oti,oti,KlugKa00,offense,0,,,,,
player,201209090oti,oti,KlugKa00,off_pct,0%,,,,,
player,201209090oti,oti,KlugKa00,defense,42,,,,,
player,201209090oti,oti,KlugKa00,def_pct,63%,,,,,
player,201209090oti,oti,KlugKa00,special_teams,3,,,,,
player,201209090oti,oti,KlugKa00,st_pct,11%,,,,,
player,201209090oti,oti,MartMi01,pos,DT,,,,,
player,201209090oti,oti,MartMi01,offense,0,,,,,
player,201209090oti,oti,MartMi01,off_pct,0%,,,,,
player,201209090oti,oti,MartMi01,defense,35,,,,,
player,201209090oti,oti,MartMi01,def_pct,52%,,,,,
player,201209090oti,oti,MartMi01,special_teams,14,,,,,
player,201209090oti,oti,MartMi01,st_pct,50%,,,,,
player,201209090oti,oti,McCaCo00,pos,LB,,,,,
player,201209090oti,oti,McCaCo00,offense,0,,,,,
player,201209090oti,oti,McCaCo00,off_pct,0%,,,,,
player,201209090oti,oti,McCaCo00,defense,27,,,,,
player,201209090oti,oti,McCaCo00,def_pct,40%,,,,,
player,201209090oti,oti,McCaCo00,special_teams,5,,,,,
player,201209090oti,oti,McCaCo00,st_pct,18%,,,,,
player,201209090oti,oti,BabiJo21,pos,SS,,,,,
player,201209090oti,oti,BabiJo21,offense,0,,,,,
player,201209090oti,oti,BabiJo21,off_pct,0%,,,,,
player,201209090oti,oti,BabiJo21,defense,13,,,,,
player,201209090oti,oti,BabiJo21,def_pct,19%,,,,,
player,201209090oti,oti,BabiJo21,special_teams,17,,,,,
player,201209090oti,oti,BabiJo21,st_pct,61%,,,,,
player,201209090oti,oti,DawsKe99,pos,DE,,,,,
player,201209090oti,oti,DawsKe99,offense,0,,,,,
player,201209090oti,oti,DawsKe99,off_pct,0%,,,,,
player,201209090oti,oti,DawsKe99,defense,9,,,,,
player,201209090oti,oti,DawsKe99,def_pct,13%,,,,,
player,201209090oti,oti,DawsKe99,special_teams,7,,,,,
player,201209090oti,oti,DawsKe99,st_pct,25%,,,,,
player,201209090oti,oti,SoloSc00,pos,DE,,,,,
player,201209090oti,oti,SoloSc00,offense,0,,,,,
player,201209090oti,oti,SoloSc00,off_pct,0%,,,,,
player,201209090oti,oti,SoloSc00,defense,9,,,,,
player,201209090oti,oti,SoloSc00,def_pct,13%,,,,,
player,201209090oti,oti,SoloSc00,special_teams,2,,,,,
player,201209090oti,oti,SoloSc00,st_pct,7%,,,,,
player,201209090oti,oti,BrowZa00,pos,LB,,,,,
player,201209090oti,oti,BrowZa00,offense,0,,,,,
player,201209090oti,oti,BrowZa00,off_pct,0%,,,,,
player,201209090oti,oti,BrowZa00,defense,8,,,,,
player,201209090oti,oti,BrowZa00,def_pct,12%,,,,,
player,201209090oti,oti,BrowZa00,special_teams,11,,,,,
player,201209090oti,oti,BrowZa00,st_pct,39%,,,,,
player,201209090oti,oti,SensCo00,pos,CB,,,,,
player,201209090oti,oti,SensCo00,offense,0,,,,,
player,201209090oti,oti,SensCo00,off_pct,0%,,,,,
player,201209090oti,oti,SensCo00,defense,2,,,,,
player,201209090oti,oti,SensCo00,def_pct,3%,,,,,
player,201209090oti,oti,SensCo00,special_teams,8,,,,,
player,201209090oti,oti,SensCo00,st_pct,29%,,,,,
player,201209090oti,oti,HarrDa02,pos,DT,,,,,
player,201209090oti,oti,HarrDa02,offense,0,,,,,
player,201209090oti,oti,HarrDa02,off_pct,0%,,,,,
player,201209090oti,oti,HarrDa02,defense,2,,,,,
player,201209090oti,oti,HarrDa02,def_pct,3%,,,,,
player,201209090oti,oti,HarrDa02,special_teams,0,,,,,
player,201209090oti,oti,HarrDa02,st_pct,0%,,,,,
player,201209090oti,oti,ShawTi99,pos,LB,,,,,
player,201209090oti,oti,ShawTi99,offense,0,,,,,
player,201209090oti,oti,ShawTi99,off_pct,0%,,,,,
player,201209090oti,oti,ShawTi99,defense,1,,,,,
player,201209090oti,oti,ShawTi99,def_pct,1%,,,,,
player,201209090oti,oti,ShawTi99,special_teams,19,,,,,
player,201209090oti,oti,ShawTi99,st_pct,68%,,,,,
player,201209090oti,oti,CampTo00,pos,CB,,,,,
player,201209090oti,oti,CampTo00,offense,0,,,,,
player,201209090oti,oti,CampTo00,off_pct,0%,,,,,
player,201209090oti,oti,CampTo00,defense,0,,,,,
player,201209090oti,oti,CampTo00,def_pct,0%,,,,,
player,201209090oti,oti,CampTo00,special_teams,17,,,,,
player,201209090oti,oti,CampTo00,st_pct,61%,,,,,
player,201209090oti,oti,BailPa99,pos,LB,,,,,
player,201209090oti,oti,BailPa99,offense,0,,,,,
player,201209090oti,oti,BailPa99,off_pct,0%,,,,,
player,201209090oti,oti,BailPa99,defense,0,,,,,
player,201209090oti,oti,BailPa99,def_pct,0%,,,,,
player,201209090oti,oti,BailPa99,special_teams,17,,,,,
player,201209090oti,oti,BailPa99,st_pct,61%,,,,,
player,201209090oti,oti,AfalAl99,pos,SS,,,,,
player,201209090oti,oti,AfalAl99,offense,0,,,,,
player,201209090oti,oti,AfalAl99,off_pct,0%,,,,,
player,201209090oti,oti,AfalAl99,defense,0,,,,,
player,201209090oti,oti,AfalAl99,def_pct,0%,,,,,
player,201209090oti,oti,AfalAl99,special_teams,11,,,,,
player,201209090oti,oti,AfalAl99,st_pct,39%,,,,,
player,201209090oti,oti,BrinBe00,pos,LS,,,,,
player,201209090oti,oti,BrinBe00,offense,0,,,,,
player,201209090oti,oti,BrinBe00,off_pct,0%,,,,,
player,201209090oti,oti,BrinBe00,defense,0,,,,,
player,201209090oti,oti,BrinBe00,def_pct,0%,,,,,
player,201209090oti,oti,BrinBe00,special_teams,7,,,,,
player,201209090oti,oti,BrinBe00,st_pct,25%,,,,,
player,201209090oti,oti,bironrob01,pos,K,,,,,
player,201209090oti,oti,bironrob01,offense,0,,,,,
player,201209090oti,oti,bironrob01,off_pct,0%,,,,,
player,201209090oti,oti,bironrob01,defense,0,,,,,
player,201209090oti,oti,bironrob01,def_pct,0%,,,,,
player,201209090oti,oti,bironrob01,special_teams,7,,,,,
player,201209090oti,oti,bironrob01,st_pct,25%,,,,,
player,201209090oti,oti,KernBr20,pos,P,,,,,
player,201209090oti,oti,KernBr20,offense,0,,,,,
player,201209090oti,oti,KernBr20,off_pct,0%,,,,,
player,201209090oti,oti,KernBr20,defense,0,,,,,
player,201209090oti,oti,KernBr20,def_pct,0%,,,,,
player,201209090oti,oti,KernBr20,special_teams,7,,,,,
player,201209090oti,oti,KernBr20,st_pct,25%,,,,,
player,201209090oti,oti,KropTr20,pos,T,,,,,
player,201209090oti,oti,KropTr20,offense,0,,,,,
player,201209090oti,oti,KropTr20,off_pct,0%,,,,,
player,201209090oti,oti,KropTr20,defense,0,,,,,
player,201209090oti,oti,KropTr20,def_pct,0%,,,,,
player,201209090oti,oti,KropTr20,special_teams,1,,,,,
player,201209090oti,oti,KropTr20,st_pct,4%,,,,,
player,201209090oti,nwe,WendRy20,pos,C,,,,,
