game,2012,12,20121125,201211250sdg,rav,"Baltimore Ravens",16,sdg,"San Diego Chargers",13
player,201211250sdg,sdg,WrigSh00,tackles_combined,5,,,,,
player,201211250sdg,sdg,WrigSh00,tackles_solo,5,,,,,
player,201211250sdg,sdg,WrigSh00,tackles_assists,0,,,,,
player,201211250sdg,sdg,WrigSh00,tackles_loss,0,,,,,
player,201211250sdg,sdg,WrigSh00,qb_hits,0,,,,,
player,201211250sdg,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,BigbAt20,def_int,0,,,,,
player,201211250sdg,sdg,BigbAt20,def_int_yds,0,,,,,
player,201211250sdg,sdg,BigbAt20,def_int_td,0,,,,,
player,201211250sdg,sdg,BigbAt20,def_int_long,0,,,,,
player,201211250sdg,sdg,BigbAt20,pass_defended,0,,,,,
player,201211250sdg,sdg,BigbAt20,sacks,0.0,,,,,
player,201211250sdg,sdg,BigbAt20,tackles_combined,3,,,,,
player,201211250sdg,sdg,BigbAt20,tackles_solo,1,,,,,
player,201211250sdg,sdg,BigbAt20,tackles_assists,2,,,,,
player,201211250sdg,sdg,BigbAt20,tackles_loss,0,,,,,
player,201211250sdg,sdg,BigbAt20,qb_hits,0,,,,,
player,201211250sdg,sdg,BigbAt20,fumbles_rec,0,,,,,
player,201211250sdg,sdg,BigbAt20,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,BigbAt20,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,BigbAt20,fumbles_forced,0,,,,,
player,201211250sdg,sdg,MartVa99,def_int,0,,,,,
player,201211250sdg,sdg,MartVa99,def_int_yds,0,,,,,
player,201211250sdg,sdg,MartVa99,def_int_td,0,,,,,
player,201211250sdg,sdg,MartVa99,def_int_long,0,,,,,
player,201211250sdg,sdg,MartVa99,pass_defended,0,,,,,
player,201211250sdg,sdg,MartVa99,sacks,0.0,,,,,
player,201211250sdg,sdg,MartVa99,tackles_combined,3,,,,,
player,201211250sdg,sdg,MartVa99,tackles_solo,3,,,,,
player,201211250sdg,sdg,MartVa99,tackles_assists,0,,,,,
player,201211250sdg,sdg,MartVa99,tackles_loss,0,,,,,
player,201211250sdg,sdg,MartVa99,qb_hits,0,,,,,
player,201211250sdg,sdg,MartVa99,fumbles_rec,0,,,,,
player,201211250sdg,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,MartVa99,fumbles_forced,0,,,,,
player,201211250sdg,sdg,FranAu20,def_int,0,,,,,
player,201211250sdg,sdg,FranAu20,def_int_yds,0,,,,,
player,201211250sdg,sdg,FranAu20,def_int_td,0,,,,,
player,201211250sdg,sdg,FranAu20,def_int_long,0,,,,,
player,201211250sdg,sdg,FranAu20,pass_defended,0,,,,,
player,201211250sdg,sdg,FranAu20,sacks,0.0,,,,,
player,201211250sdg,sdg,FranAu20,tackles_combined,2,,,,,
player,201211250sdg,sdg,FranAu20,tackles_solo,2,,,,,
player,201211250sdg,sdg,FranAu20,tackles_assists,0,,,,,
player,201211250sdg,sdg,FranAu20,tackles_loss,0,,,,,
player,201211250sdg,sdg,FranAu20,qb_hits,0,,,,,
player,201211250sdg,sdg,FranAu20,fumbles_rec,0,,,,,
player,201211250sdg,sdg,FranAu20,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,FranAu20,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,FranAu20,fumbles_forced,0,,,,,
player,201211250sdg,sdg,GilcMa00,def_int,0,,,,,
player,201211250sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201211250sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201211250sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201211250sdg,sdg,GilcMa00,pass_defended,1,,,,,
player,201211250sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201211250sdg,sdg,GilcMa00,tackles_combined,2,,,,,
player,201211250sdg,sdg,GilcMa00,tackles_solo,1,,,,,
player,201211250sdg,sdg,GilcMa00,tackles_assists,1,,,,,
player,201211250sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201211250sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201211250sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,IngrMe00,def_int,0,,,,,
player,201211250sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201211250sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201211250sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201211250sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201211250sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201211250sdg,sdg,IngrMe00,tackles_combined,2,,,,,
player,201211250sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201211250sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201211250sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201211250sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201211250sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,ThomCa99,def_int,0,,,,,
player,201211250sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201211250sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201211250sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201211250sdg,sdg,ThomCa99,pass_defended,0,,,,,
player,201211250sdg,sdg,ThomCa99,sacks,0.0,,,,,
player,201211250sdg,sdg,ThomCa99,tackles_combined,2,,,,,
player,201211250sdg,sdg,ThomCa99,tackles_solo,2,,,,,
player,201211250sdg,sdg,ThomCa99,tackles_assists,0,,,,,
player,201211250sdg,sdg,ThomCa99,tackles_loss,0,,,,,
player,201211250sdg,sdg,ThomCa99,qb_hits,0,,,,,
player,201211250sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201211250sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201211250sdg,sdg,BattJa00,def_int,0,,,,,
player,201211250sdg,sdg,BattJa00,def_int_yds,0,,,,,
player,201211250sdg,sdg,BattJa00,def_int_td,0,,,,,
player,201211250sdg,sdg,BattJa00,def_int_long,0,,,,,
player,201211250sdg,sdg,BattJa00,pass_defended,0,,,,,
player,201211250sdg,sdg,BattJa00,sacks,0.0,,,,,
player,201211250sdg,sdg,BattJa00,tackles_combined,1,,,,,
player,201211250sdg,sdg,BattJa00,tackles_solo,1,,,,,
player,201211250sdg,sdg,BattJa00,tackles_assists,0,,,,,
player,201211250sdg,sdg,BattJa00,tackles_loss,0,,,,,
player,201211250sdg,sdg,BattJa00,qb_hits,0,,,,,
player,201211250sdg,sdg,BattJa00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,BattJa00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,BattJa00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,BattJa00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,GaraAn20,def_int,0,,,,,
player,201211250sdg,sdg,GaraAn20,def_int_yds,0,,,,,
player,201211250sdg,sdg,GaraAn20,def_int_td,0,,,,,
player,201211250sdg,sdg,GaraAn20,def_int_long,0,,,,,
player,201211250sdg,sdg,GaraAn20,pass_defended,0,,,,,
player,201211250sdg,sdg,GaraAn20,sacks,0.0,,,,,
player,201211250sdg,sdg,GaraAn20,tackles_combined,1,,,,,
player,201211250sdg,sdg,GaraAn20,tackles_solo,1,,,,,
player,201211250sdg,sdg,GaraAn20,tackles_assists,0,,,,,
player,201211250sdg,sdg,GaraAn20,tackles_loss,0,,,,,
player,201211250sdg,sdg,GaraAn20,qb_hits,0,,,,,
player,201211250sdg,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201211250sdg,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201211250sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201211250sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201211250sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201211250sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201211250sdg,sdg,ReyeKe00,pass_defended,1,,,,,
player,201211250sdg,sdg,ReyeKe00,sacks,0.0,,,,,
player,201211250sdg,sdg,ReyeKe00,tackles_combined,1,,,,,
player,201211250sdg,sdg,ReyeKe00,tackles_solo,1,,,,,
player,201211250sdg,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201211250sdg,sdg,ReyeKe00,tackles_loss,1,,,,,
player,201211250sdg,sdg,ReyeKe00,qb_hits,0,,,,,
player,201211250sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,StucDa20,def_int,0,,,,,
player,201211250sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201211250sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201211250sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201211250sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201211250sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201211250sdg,sdg,StucDa20,tackles_combined,1,,,,,
player,201211250sdg,sdg,StucDa20,tackles_solo,1,,,,,
player,201211250sdg,sdg,StucDa20,tackles_assists,0,,,,,
player,201211250sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201211250sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201211250sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201211250sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201211250sdg,rav,JoneJa03,kick_ret,2,,,,,
player,201211250sdg,rav,JoneJa03,kick_ret_yds,46,,,,,
player,201211250sdg,rav,JoneJa03,kick_ret_yds_per_ret,23.0,,,,,
player,201211250sdg,rav,JoneJa03,kick_ret_td,0,,,,,
player,201211250sdg,rav,JoneJa03,kick_ret_long,25,,,,,
player,201211250sdg,rav,JoneJa03,punt_ret,7,,,,,
player,201211250sdg,rav,JoneJa03,punt_ret_yds,61,,,,,
player,201211250sdg,rav,JoneJa03,punt_ret_yds_per_ret,8.7,,,,,
player,201211250sdg,rav,JoneJa03,punt_ret_td,0,,,,,
player,201211250sdg,rav,JoneJa03,punt_ret_long,23,,,,,
player,201211250sdg,rav,DossTa00,kick_ret,0,,,,,
player,201211250sdg,rav,DossTa00,kick_ret_yds,0,,,,,
player,201211250sdg,rav,DossTa00,kick_ret_yds_per_ret,,,,,,
player,201211250sdg,rav,DossTa00,kick_ret_td,0,,,,,
player,201211250sdg,rav,DossTa00,kick_ret_long,0,,,,,
player,201211250sdg,rav,DossTa00,punt_ret,1,,,,,
player,201211250sdg,rav,DossTa00,punt_ret_yds,5,,,,,
player,201211250sdg,rav,DossTa00,punt_ret_yds_per_ret,5.0,,,,,
player,201211250sdg,rav,DossTa00,punt_ret_td,0,,,,,
player,201211250sdg,rav,DossTa00,punt_ret_long,5,,,,,
player,201211250sdg,sdg,CarrCh22,kick_ret,1,,,,,
player,201211250sdg,sdg,CarrCh22,kick_ret_yds,25,,,,,
player,201211250sdg,sdg,CarrCh22,kick_ret_yds_per_ret,25.0,,,,,
player,201211250sdg,sdg,CarrCh22,kick_ret_td,0,,,,,
player,201211250sdg,sdg,CarrCh22,kick_ret_long,25,,,,,
player,201211250sdg,sdg,CarrCh22,punt_ret,2,,,,,
player,201211250sdg,sdg,CarrCh22,punt_ret_yds,11,,,,,
player,201211250sdg,sdg,CarrCh22,punt_ret_yds_per_ret,5.5,,,,,
player,201211250sdg,sdg,CarrCh22,punt_ret_td,0,,,,,
player,201211250sdg,sdg,CarrCh22,punt_ret_long,11,,,,,
player,201211250sdg,rav,TuckJu00,xpm,1,,,,,
player,201211250sdg,rav,TuckJu00,xpa,1,,,,,
player,201211250sdg,rav,TuckJu00,fgm,3,,,,,
player,201211250sdg,rav,TuckJu00,fga,3,,,,,
player,201211250sdg,rav,TuckJu00,punt,0,,,,,
player,201211250sdg,rav,TuckJu00,punt_yds,0,,,,,
player,201211250sdg,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201211250sdg,rav,TuckJu00,punt_long,0,,,,,
player,201211250sdg,rav,KochSa20,xpm,,,,,,
player,201211250sdg,rav,KochSa20,xpa,,,,,,
player,201211250sdg,rav,KochSa20,fgm,,,,,,
player,201211250sdg,rav,KochSa20,fga,,,,,,
player,201211250sdg,rav,KochSa20,punt,8,,,,,
player,201211250sdg,rav,KochSa20,punt_yds,370,,,,,
player,201211250sdg,rav,KochSa20,punt_yds_per_punt,46.3,,,,,
player,201211250sdg,rav,KochSa20,punt_long,58,,,,,
player,201211250sdg,sdg,novaknic01,xpm,1,,,,,
player,201211250sdg,sdg,novaknic01,xpa,1,,,,,
player,201211250sdg,sdg,novaknic01,fgm,2,,,,,
player,201211250sdg,sdg,novaknic01,fga,2,,,,,
player,201211250sdg,sdg,novaknic01,punt,0,,,,,
player,201211250sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201211250sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201211250sdg,sdg,novaknic01,punt_long,0,,,,,
player,201211250sdg,sdg,ScifMi20,xpm,,,,,,
player,201211250sdg,sdg,ScifMi20,xpa,,,,,,
player,201211250sdg,sdg,ScifMi20,fgm,,,,,,
player,201211250sdg,sdg,ScifMi20,fga,,,,,,
player,201211250sdg,sdg,ScifMi20,punt,9,,,,,
player,201211250sdg,sdg,ScifMi20,punt_yds,479,,,,,
player,201211250sdg,sdg,ScifMi20,punt_yds_per_punt,53.2,,,,,
player,201211250sdg,sdg,ScifMi20,punt_long,63,,,,,
player,201211250sdg,sdg,ClarJe20,pos,T,,,,,
player,201211250sdg,sdg,ClarJe20,offense,68,,,,,
player,201211250sdg,sdg,ClarJe20,off_pct,100%,,,,,
player,201211250sdg,sdg,ClarJe20,defense,0,,,,,
player,201211250sdg,sdg,ClarJe20,def_pct,0%,,,,,
player,201211250sdg,sdg,ClarJe20,special_teams,4,,,,,
player,201211250sdg,sdg,ClarJe20,st_pct,12%,,,,,
player,201211250sdg,sdg,HadnRe20,pos,G,,,,,
player,201211250sdg,sdg,HadnRe20,offense,68,,,,,
player,201211250sdg,sdg,HadnRe20,off_pct,100%,,,,,
player,201211250sdg,sdg,HadnRe20,defense,0,,,,,
player,201211250sdg,sdg,HadnRe20,def_pct,0%,,,,,
player,201211250sdg,sdg,HadnRe20,special_teams,3,,,,,
player,201211250sdg,sdg,HadnRe20,st_pct,9%,,,,,
player,201211250sdg,sdg,VasqLo20,pos,G,,,,,
player,201211250sdg,sdg,VasqLo20,offense,68,,,,,
player,201211250sdg,sdg,VasqLo20,off_pct,100%,,,,,
player,201211250sdg,sdg,VasqLo20,defense,0,,,,,
player,201211250sdg,sdg,VasqLo20,def_pct,0%,,,,,
player,201211250sdg,sdg,VasqLo20,special_teams,3,,,,,
player,201211250sdg,sdg,VasqLo20,st_pct,9%,,,,,
player,201211250sdg,sdg,HardNi55,pos,C,,,,,
player,201211250sdg,sdg,HardNi55,offense,68,,,,,
player,201211250sdg,sdg,HardNi55,off_pct,100%,,,,,
player,201211250sdg,sdg,HardNi55,defense,0,,,,,
player,201211250sdg,sdg,HardNi55,def_pct,0%,,,,,
player,201211250sdg,sdg,HardNi55,special_teams,3,,,,,
player,201211250sdg,sdg,HardNi55,st_pct,9%,,,,,
player,201211250sdg,sdg,HarrMi01,pos,T,,,,,
player,201211250sdg,sdg,HarrMi01,offense,68,,,,,
player,201211250sdg,sdg,HarrMi01,off_pct,100%,,,,,
player,201211250sdg,sdg,HarrMi01,defense,0,,,,,
player,201211250sdg,sdg,HarrMi01,def_pct,0%,,,,,
player,201211250sdg,sdg,HarrMi01,special_teams,3,,,,,
player,201211250sdg,sdg,HarrMi01,st_pct,9%,,,,,
player,201211250sdg,sdg,RivePh00,pos,QB,,,,,
player,201211250sdg,sdg,RivePh00,offense,68,,,,,
player,201211250sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201211250sdg,sdg,RivePh00,defense,0,,,,,
player,201211250sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201211250sdg,sdg,RivePh00,special_teams,0,,,,,
player,201211250sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201211250sdg,sdg,FloyMa00,pos,WR,,,,,
player,201211250sdg,sdg,FloyMa00,offense,67,,,,,
player,201211250sdg,sdg,FloyMa00,off_pct,99%,,,,,
player,201211250sdg,sdg,FloyMa00,defense,0,,,,,
player,201211250sdg,sdg,FloyMa00,def_pct,0%,,,,,
player,201211250sdg,sdg,FloyMa00,special_teams,1,,,,,
player,201211250sdg,sdg,FloyMa00,st_pct,3%,,,,,
player,201211250sdg,sdg,GateAn00,pos,TE,,,,,
player,201211250sdg,sdg,GateAn00,offense,66,,,,,
player,201211250sdg,sdg,GateAn00,off_pct,97%,,,,,
player,201211250sdg,sdg,GateAn00,defense,0,,,,,
player,201211250sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201211250sdg,sdg,GateAn00,special_teams,0,,,,,
player,201211250sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201211250sdg,sdg,AlexDa00,pos,WR,,,,,
player,201211250sdg,sdg,AlexDa00,offense,64,,,,,
player,201211250sdg,sdg,AlexDa00,off_pct,94%,,,,,
player,201211250sdg,sdg,AlexDa00,defense,0,,,,,
player,201211250sdg,sdg,AlexDa00,def_pct,0%,,,,,
player,201211250sdg,sdg,AlexDa00,special_teams,0,,,,,
player,201211250sdg,sdg,AlexDa00,st_pct,0%,,,,,
player,201211250sdg,sdg,MathRy00,pos,RB,,,,,
player,201211250sdg,sdg,MathRy00,offense,41,,,,,
player,201211250sdg,sdg,MathRy00,off_pct,60%,,,,,
player,201211250sdg,sdg,MathRy00,defense,0,,,,,
player,201211250sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201211250sdg,sdg,MathRy00,special_teams,0,,,,,
player,201211250sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201211250sdg,sdg,McMiRa01,pos,TE,,,,,
player,201211250sdg,sdg,McMiRa01,offense,26,,,,,
player,201211250sdg,sdg,McMiRa01,off_pct,38%,,,,,
player,201211250sdg,sdg,McMiRa01,defense,0,,,,,
player,201211250sdg,sdg,McMiRa01,def_pct,0%,,,,,
player,201211250sdg,sdg,McMiRa01,special_teams,16,,,,,
player,201211250sdg,sdg,McMiRa01,st_pct,50%,,,,,
player,201211250sdg,sdg,BrowRo05,pos,RB,,,,,
player,201211250sdg,sdg,BrowRo05,offense,23,,,,,
player,201211250sdg,sdg,BrowRo05,off_pct,34%,,,,,
player,201211250sdg,sdg,BrowRo05,defense,0,,,,,
player,201211250sdg,sdg,BrowRo05,def_pct,0%,,,,,
player,201211250sdg,sdg,BrowRo05,special_teams,0,,,,,
player,201211250sdg,sdg,BrowRo05,st_pct,0%,,,,,
player,201211250sdg,sdg,AjirSe00,pos,WR,,,,,
player,201211250sdg,sdg,AjirSe00,offense,22,,,,,
player,201211250sdg,sdg,AjirSe00,off_pct,32%,,,,,
player,201211250sdg,sdg,AjirSe00,defense,0,,,,,
player,201211250sdg,sdg,AjirSe00,def_pct,0%,,,,,
player,201211250sdg,sdg,AjirSe00,special_teams,17,,,,,
player,201211250sdg,sdg,AjirSe00,st_pct,53%,,,,,
player,201211250sdg,sdg,McClLe00,pos,FB,,,,,
player,201211250sdg,sdg,McClLe00,offense,21,,,,,
player,201211250sdg,sdg,McClLe00,off_pct,31%,,,,,
player,201211250sdg,sdg,McClLe00,defense,0,,,,,
player,201211250sdg,sdg,McClLe00,def_pct,0%,,,,,
player,201211250sdg,sdg,McClLe00,special_teams,4,,,,,
player,201211250sdg,sdg,McClLe00,st_pct,12%,,,,,
player,201211250sdg,sdg,BattJa00,pos,RB,,,,,
player,201211250sdg,sdg,BattJa00,offense,4,,,,,
player,201211250sdg,sdg,BattJa00,off_pct,6%,,,,,
player,201211250sdg,sdg,BattJa00,defense,0,,,,,
player,201211250sdg,sdg,BattJa00,def_pct,0%,,,,,
player,201211250sdg,sdg,BattJa00,special_teams,23,,,,,
player,201211250sdg,sdg,BattJa00,st_pct,72%,,,,,
player,201211250sdg,sdg,GreeLa00,pos,TE,,,,,
player,201211250sdg,sdg,GreeLa00,offense,4,,,,,
player,201211250sdg,sdg,GreeLa00,off_pct,6%,,,,,
player,201211250sdg,sdg,GreeLa00,defense,0,,,,,
player,201211250sdg,sdg,GreeLa00,def_pct,0%,,,,,
player,201211250sdg,sdg,GreeLa00,special_teams,6,,,,,
player,201211250sdg,sdg,GreeLa00,st_pct,19%,,,,,
player,201211250sdg,sdg,MeacRo00,pos,WR,,,,,
player,201211250sdg,sdg,MeacRo00,offense,2,,,,,
player,201211250sdg,sdg,MeacRo00,off_pct,3%,,,,,
player,201211250sdg,sdg,MeacRo00,defense,0,,,,,
player,201211250sdg,sdg,MeacRo00,def_pct,0%,,,,,
player,201211250sdg,sdg,MeacRo00,special_teams,0,,,,,
player,201211250sdg,sdg,MeacRo00,st_pct,0%,,,,,
player,201211250sdg,sdg,JammQu20,pos,CB,,,,,
player,201211250sdg,sdg,JammQu20,offense,0,,,,,
player,201211250sdg,sdg,JammQu20,off_pct,0%,,,,,
player,201211250sdg,sdg,JammQu20,defense,93,,,,,
player,201211250sdg,sdg,JammQu20,def_pct,100%,,,,,
player,201211250sdg,sdg,JammQu20,special_teams,6,,,,,
player,201211250sdg,sdg,JammQu20,st_pct,19%,,,,,
player,201211250sdg,sdg,CasoAn99,pos,CB,,,,,
player,201211250sdg,sdg,CasoAn99,offense,0,,,,,
player,201211250sdg,sdg,CasoAn99,off_pct,0%,,,,,
player,201211250sdg,sdg,CasoAn99,defense,92,,,,,
player,201211250sdg,sdg,CasoAn99,def_pct,99%,,,,,
player,201211250sdg,sdg,CasoAn99,special_teams,2,,,,,
player,201211250sdg,sdg,CasoAn99,st_pct,6%,,,,,
player,201211250sdg,sdg,SpikTa00,pos,LB,,,,,
player,201211250sdg,sdg,SpikTa00,offense,0,,,,,
player,201211250sdg,sdg,SpikTa00,off_pct,0%,,,,,
player,201211250sdg,sdg,SpikTa00,defense,91,,,,,
player,201211250sdg,sdg,SpikTa00,def_pct,98%,,,,,
player,201211250sdg,sdg,SpikTa00,special_teams,6,,,,,
player,201211250sdg,sdg,SpikTa00,st_pct,19%,,,,,
player,201211250sdg,sdg,LyncCo99,pos,SS,,,,,
player,201211250sdg,sdg,LyncCo99,offense,0,,,,,
player,201211250sdg,sdg,LyncCo99,off_pct,0%,,,,,
player,201211250sdg,sdg,LyncCo99,defense,77,,,,,
player,201211250sdg,sdg,LyncCo99,def_pct,83%,,,,,
player,201211250sdg,sdg,LyncCo99,special_teams,20,,,,,
player,201211250sdg,sdg,LyncCo99,st_pct,62%,,,,,
player,201211250sdg,sdg,PhilSh20,pos,LB,,,,,
player,201211250sdg,sdg,PhilSh20,offense,0,,,,,
player,201211250sdg,sdg,PhilSh20,off_pct,0%,,,,,
player,201211250sdg,sdg,PhilSh20,defense,72,,,,,
player,201211250sdg,sdg,PhilSh20,def_pct,77%,,,,,
player,201211250sdg,sdg,PhilSh20,special_teams,2,,,,,
player,201211250sdg,sdg,PhilSh20,st_pct,6%,,,,,
player,201211250sdg,sdg,WeddEr99,pos,FS,,,,,
player,201211250sdg,sdg,WeddEr99,offense,0,,,,,
player,201211250sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201211250sdg,sdg,WeddEr99,defense,69,,,,,
player,201211250sdg,sdg,WeddEr99,def_pct,74%,,,,,
player,201211250sdg,sdg,WeddEr99,special_teams,16,,,,,
player,201211250sdg,sdg,WeddEr99,st_pct,50%,,,,,
player,201211250sdg,sdg,GilcMa00,pos,CB,,,,,
player,201211250sdg,sdg,GilcMa00,offense,0,,,,,
player,201211250sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201211250sdg,sdg,GilcMa00,defense,66,,,,,
player,201211250sdg,sdg,GilcMa00,def_pct,71%,,,,,
player,201211250sdg,sdg,GilcMa00,special_teams,20,,,,,
player,201211250sdg,sdg,GilcMa00,st_pct,62%,,,,,
player,201211250sdg,sdg,LiugCo00,pos,DE,,,,,
player,201211250sdg,sdg,LiugCo00,offense,0,,,,,
player,201211250sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201211250sdg,sdg,LiugCo00,defense,63,,,,,
player,201211250sdg,sdg,LiugCo00,def_pct,68%,,,,,
player,201211250sdg,sdg,LiugCo00,special_teams,5,,,,,
player,201211250sdg,sdg,LiugCo00,st_pct,16%,,,,,
player,201211250sdg,sdg,MartVa99,pos,DE,,,,,
player,201211250sdg,sdg,MartVa99,offense,0,,,,,
player,201211250sdg,sdg,MartVa99,off_pct,0%,,,,,
player,201211250sdg,sdg,MartVa99,defense,49,,,,,
player,201211250sdg,sdg,MartVa99,def_pct,53%,,,,,
player,201211250sdg,sdg,MartVa99,special_teams,2,,,,,
player,201211250sdg,sdg,MartVa99,st_pct,6%,,,,,
player,201211250sdg,sdg,IngrMe00,pos,LB,,,,,
player,201211250sdg,sdg,IngrMe00,offense,0,,,,,
player,201211250sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201211250sdg,sdg,IngrMe00,defense,48,,,,,
player,201211250sdg,sdg,IngrMe00,def_pct,52%,,,,,
player,201211250sdg,sdg,IngrMe00,special_teams,20,,,,,
player,201211250sdg,sdg,IngrMe00,st_pct,62%,,,,,
player,201211250sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201211250sdg,sdg,ReyeKe00,offense,0,,,,,
player,201211250sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201211250sdg,sdg,ReyeKe00,defense,44,,,,,
player,201211250sdg,sdg,ReyeKe00,def_pct,47%,,,,,
player,201211250sdg,sdg,ReyeKe00,special_teams,4,,,,,
player,201211250sdg,sdg,ReyeKe00,st_pct,12%,,,,,
player,201211250sdg,sdg,JohnJa23,pos,LB,,,,,
player,201211250sdg,sdg,JohnJa23,offense,0,,,,,
player,201211250sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201211250sdg,sdg,JohnJa23,defense,41,,,,,
player,201211250sdg,sdg,JohnJa23,def_pct,44%,,,,,
player,201211250sdg,sdg,JohnJa23,special_teams,6,,,,,
player,201211250sdg,sdg,JohnJa23,st_pct,19%,,,,,
player,201211250sdg,sdg,WillDe22,pos,LB,,,,,
player,201211250sdg,sdg,WillDe22,offense,0,,,,,
player,201211250sdg,sdg,WillDe22,off_pct,0%,,,,,
player,201211250sdg,sdg,WillDe22,defense,40,,,,,
