game,2012,9,20121104,201211040was,car,"Carolina Panthers",21,was,"Washington Redskins",13
player,201211040was,car,JohnCh98,tackles_combined,6,,,,,
player,201211040was,car,JohnCh98,tackles_solo,2,,,,,
player,201211040was,car,JohnCh98,tackles_assists,4,,,,,
player,201211040was,car,JohnCh98,tackles_loss,1,,,,,
player,201211040was,car,JohnCh98,qb_hits,3,,,,,
player,201211040was,car,JohnCh98,fumbles_rec,0,,,,,
player,201211040was,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201211040was,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201211040was,car,JohnCh98,fumbles_forced,0,,,,,
player,201211040was,car,HardGr99,def_int,0,,,,,
player,201211040was,car,HardGr99,def_int_yds,0,,,,,
player,201211040was,car,HardGr99,def_int_td,0,,,,,
player,201211040was,car,HardGr99,def_int_long,0,,,,,
player,201211040was,car,HardGr99,pass_defended,0,,,,,
player,201211040was,car,HardGr99,sacks,1.5,,,,,
player,201211040was,car,HardGr99,tackles_combined,7,,,,,
player,201211040was,car,HardGr99,tackles_solo,4,,,,,
player,201211040was,car,HardGr99,tackles_assists,3,,,,,
player,201211040was,car,HardGr99,tackles_loss,1,,,,,
player,201211040was,car,HardGr99,qb_hits,3,,,,,
player,201211040was,car,HardGr99,fumbles_rec,0,,,,,
player,201211040was,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201211040was,car,HardGr99,fumbles_rec_td,0,,,,,
player,201211040was,car,HardGr99,fumbles_forced,0,,,,,
player,201211040was,car,EdwaDw20,def_int,0,,,,,
player,201211040was,car,EdwaDw20,def_int_yds,0,,,,,
player,201211040was,car,EdwaDw20,def_int_td,0,,,,,
player,201211040was,car,EdwaDw20,def_int_long,0,,,,,
player,201211040was,car,EdwaDw20,pass_defended,0,,,,,
player,201211040was,car,EdwaDw20,sacks,0.5,,,,,
player,201211040was,car,EdwaDw20,tackles_combined,6,,,,,
player,201211040was,car,EdwaDw20,tackles_solo,0,,,,,
player,201211040was,car,EdwaDw20,tackles_assists,6,,,,,
player,201211040was,car,EdwaDw20,tackles_loss,0,,,,,
player,201211040was,car,EdwaDw20,qb_hits,1,,,,,
player,201211040was,car,EdwaDw20,fumbles_rec,0,,,,,
player,201211040was,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201211040was,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201211040was,car,EdwaDw20,fumbles_forced,0,,,,,
player,201211040was,car,KuecLu00,def_int,0,,,,,
player,201211040was,car,KuecLu00,def_int_yds,0,,,,,
player,201211040was,car,KuecLu00,def_int_td,0,,,,,
player,201211040was,car,KuecLu00,def_int_long,0,,,,,
player,201211040was,car,KuecLu00,pass_defended,0,,,,,
player,201211040was,car,KuecLu00,sacks,0.0,,,,,
player,201211040was,car,KuecLu00,tackles_combined,15,,,,,
player,201211040was,car,KuecLu00,tackles_solo,9,,,,,
player,201211040was,car,KuecLu00,tackles_assists,6,,,,,
player,201211040was,car,KuecLu00,tackles_loss,1,,,,,
player,201211040was,car,KuecLu00,qb_hits,0,,,,,
player,201211040was,car,KuecLu00,fumbles_rec,0,,,,,
player,201211040was,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201211040was,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201211040was,car,KuecLu00,fumbles_forced,0,,,,,
player,201211040was,car,DaviTh20,def_int,0,,,,,
player,201211040was,car,DaviTh20,def_int_yds,0,,,,,
player,201211040was,car,DaviTh20,def_int_td,0,,,,,
player,201211040was,car,DaviTh20,def_int_long,0,,,,,
player,201211040was,car,DaviTh20,pass_defended,1,,,,,
player,201211040was,car,DaviTh20,sacks,0.0,,,,,
player,201211040was,car,DaviTh20,tackles_combined,9,,,,,
player,201211040was,car,DaviTh20,tackles_solo,5,,,,,
player,201211040was,car,DaviTh20,tackles_assists,4,,,,,
player,201211040was,car,DaviTh20,tackles_loss,1,,,,,
player,201211040was,car,DaviTh20,qb_hits,0,,,,,
player,201211040was,car,DaviTh20,fumbles_rec,0,,,,,
player,201211040was,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201211040was,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201211040was,car,DaviTh20,fumbles_forced,0,,,,,
player,201211040was,car,MunnCa99,def_int,0,,,,,
player,201211040was,car,MunnCa99,def_int_yds,0,,,,,
player,201211040was,car,MunnCa99,def_int_td,0,,,,,
player,201211040was,car,MunnCa99,def_int_long,0,,,,,
player,201211040was,car,MunnCa99,pass_defended,0,,,,,
player,201211040was,car,MunnCa99,sacks,0.0,,,,,
player,201211040was,car,MunnCa99,tackles_combined,9,,,,,
player,201211040was,car,MunnCa99,tackles_solo,4,,,,,
player,201211040was,car,MunnCa99,tackles_assists,5,,,,,
player,201211040was,car,MunnCa99,tackles_loss,0,,,,,
player,201211040was,car,MunnCa99,qb_hits,0,,,,,
player,201211040was,car,MunnCa99,fumbles_rec,0,,,,,
player,201211040was,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201211040was,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201211040was,car,MunnCa99,fumbles_forced,0,,,,,
player,201211040was,car,NormJo01,def_int,0,,,,,
player,201211040was,car,NormJo01,def_int_yds,0,,,,,
player,201211040was,car,NormJo01,def_int_td,0,,,,,
player,201211040was,car,NormJo01,def_int_long,0,,,,,
player,201211040was,car,NormJo01,pass_defended,2,,,,,
player,201211040was,car,NormJo01,sacks,0.0,,,,,
player,201211040was,car,NormJo01,tackles_combined,9,,,,,
player,201211040was,car,NormJo01,tackles_solo,4,,,,,
player,201211040was,car,NormJo01,tackles_assists,5,,,,,
player,201211040was,car,NormJo01,tackles_loss,0,,,,,
player,201211040was,car,NormJo01,qb_hits,0,,,,,
player,201211040was,car,NormJo01,fumbles_rec,0,,,,,
player,201211040was,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201211040was,car,NormJo01,fumbles_rec_td,0,,,,,
player,201211040was,car,NormJo01,fumbles_forced,0,,,,,
player,201211040was,car,NakaHa99,def_int,0,,,,,
player,201211040was,car,NakaHa99,def_int_yds,0,,,,,
player,201211040was,car,NakaHa99,def_int_td,0,,,,,
player,201211040was,car,NakaHa99,def_int_long,0,,,,,
player,201211040was,car,NakaHa99,pass_defended,0,,,,,
player,201211040was,car,NakaHa99,sacks,0.0,,,,,
player,201211040was,car,NakaHa99,tackles_combined,6,,,,,
player,201211040was,car,NakaHa99,tackles_solo,2,,,,,
player,201211040was,car,NakaHa99,tackles_assists,4,,,,,
player,201211040was,car,NakaHa99,tackles_loss,0,,,,,
player,201211040was,car,NakaHa99,qb_hits,1,,,,,
player,201211040was,car,NakaHa99,fumbles_rec,0,,,,,
player,201211040was,car,NakaHa99,fumbles_rec_yds,0,,,,,
player,201211040was,car,NakaHa99,fumbles_rec_td,0,,,,,
player,201211040was,car,NakaHa99,fumbles_forced,0,,,,,
player,201211040was,car,AndeJa21,def_int,0,,,,,
player,201211040was,car,AndeJa21,def_int_yds,0,,,,,
player,201211040was,car,AndeJa21,def_int_td,0,,,,,
player,201211040was,car,AndeJa21,def_int_long,0,,,,,
player,201211040was,car,AndeJa21,pass_defended,1,,,,,
player,201211040was,car,AndeJa21,sacks,0.0,,,,,
player,201211040was,car,AndeJa21,tackles_combined,5,,,,,
player,201211040was,car,AndeJa21,tackles_solo,1,,,,,
player,201211040was,car,AndeJa21,tackles_assists,4,,,,,
player,201211040was,car,AndeJa21,tackles_loss,0,,,,,
player,201211040was,car,AndeJa21,qb_hits,0,,,,,
player,201211040was,car,AndeJa21,fumbles_rec,0,,,,,
player,201211040was,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201211040was,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201211040was,car,AndeJa21,fumbles_forced,0,,,,,
player,201211040was,car,GodfCh99,def_int,0,,,,,
player,201211040was,car,GodfCh99,def_int_yds,0,,,,,
player,201211040was,car,GodfCh99,def_int_td,0,,,,,
player,201211040was,car,GodfCh99,def_int_long,0,,,,,
player,201211040was,car,GodfCh99,pass_defended,1,,,,,
player,201211040was,car,GodfCh99,sacks,0.0,,,,,
player,201211040was,car,GodfCh99,tackles_combined,5,,,,,
player,201211040was,car,GodfCh99,tackles_solo,2,,,,,
player,201211040was,car,GodfCh99,tackles_assists,3,,,,,
player,201211040was,car,GodfCh99,tackles_loss,0,,,,,
player,201211040was,car,GodfCh99,qb_hits,0,,,,,
player,201211040was,car,GodfCh99,fumbles_rec,0,,,,,
player,201211040was,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201211040was,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201211040was,car,GodfCh99,fumbles_forced,0,,,,,
player,201211040was,car,FuaxSi00,def_int,0,,,,,
player,201211040was,car,FuaxSi00,def_int_yds,0,,,,,
player,201211040was,car,FuaxSi00,def_int_td,0,,,,,
player,201211040was,car,FuaxSi00,def_int_long,0,,,,,
player,201211040was,car,FuaxSi00,pass_defended,0,,,,,
player,201211040was,car,FuaxSi00,sacks,0.0,,,,,
player,201211040was,car,FuaxSi00,tackles_combined,3,,,,,
player,201211040was,car,FuaxSi00,tackles_solo,0,,,,,
player,201211040was,car,FuaxSi00,tackles_assists,3,,,,,
player,201211040was,car,FuaxSi00,tackles_loss,0,,,,,
player,201211040was,car,FuaxSi00,qb_hits,0,,,,,
player,201211040was,car,FuaxSi00,fumbles_rec,0,,,,,
player,201211040was,car,FuaxSi00,fumbles_rec_yds,0,,,,,
player,201211040was,car,FuaxSi00,fumbles_rec_td,0,,,,,
player,201211040was,car,FuaxSi00,fumbles_forced,0,,,,,
player,201211040was,car,ThomJo01,def_int,0,,,,,
player,201211040was,car,ThomJo01,def_int_yds,0,,,,,
player,201211040was,car,ThomJo01,def_int_td,0,,,,,
player,201211040was,car,ThomJo01,def_int_long,0,,,,,
player,201211040was,car,ThomJo01,pass_defended,0,,,,,
player,201211040was,car,ThomJo01,sacks,0.0,,,,,
player,201211040was,car,ThomJo01,tackles_combined,3,,,,,
player,201211040was,car,ThomJo01,tackles_solo,1,,,,,
player,201211040was,car,ThomJo01,tackles_assists,2,,,,,
player,201211040was,car,ThomJo01,tackles_loss,0,,,,,
player,201211040was,car,ThomJo01,qb_hits,0,,,,,
player,201211040was,car,ThomJo01,fumbles_rec,0,,,,,
player,201211040was,car,ThomJo01,fumbles_rec_yds,0,,,,,
player,201211040was,car,ThomJo01,fumbles_rec_td,0,,,,,
player,201211040was,car,ThomJo01,fumbles_forced,0,,,,,
player,201211040was,car,MartSh99,def_int,0,,,,,
player,201211040was,car,MartSh99,def_int_yds,0,,,,,
player,201211040was,car,MartSh99,def_int_td,0,,,,,
player,201211040was,car,MartSh99,def_int_long,0,,,,,
player,201211040was,car,MartSh99,pass_defended,1,,,,,
player,201211040was,car,MartSh99,sacks,0.0,,,,,
player,201211040was,car,MartSh99,tackles_combined,2,,,,,
player,201211040was,car,MartSh99,tackles_solo,2,,,,,
player,201211040was,car,MartSh99,tackles_assists,0,,,,,
player,201211040was,car,MartSh99,tackles_loss,0,,,,,
player,201211040was,car,MartSh99,qb_hits,0,,,,,
player,201211040was,car,MartSh99,fumbles_rec,0,,,,,
player,201211040was,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201211040was,car,MartSh99,fumbles_rec_td,0,,,,,
player,201211040was,car,MartSh99,fumbles_forced,0,,,,,
player,201211040was,car,AlexFr00,def_int,0,,,,,
player,201211040was,car,AlexFr00,def_int_yds,0,,,,,
player,201211040was,car,AlexFr00,def_int_td,0,,,,,
player,201211040was,car,AlexFr00,def_int_long,0,,,,,
player,201211040was,car,AlexFr00,pass_defended,0,,,,,
player,201211040was,car,AlexFr00,sacks,0.0,,,,,
player,201211040was,car,AlexFr00,tackles_combined,1,,,,,
player,201211040was,car,AlexFr00,tackles_solo,0,,,,,
player,201211040was,car,AlexFr00,tackles_assists,1,,,,,
player,201211040was,car,AlexFr00,tackles_loss,0,,,,,
player,201211040was,car,AlexFr00,qb_hits,0,,,,,
player,201211040was,car,AlexFr00,fumbles_rec,0,,,,,
player,201211040was,car,AlexFr00,fumbles_rec_yds,0,,,,,
player,201211040was,car,AlexFr00,fumbles_rec_td,0,,,,,
player,201211040was,car,AlexFr00,fumbles_forced,0,,,,,
player,201211040was,car,ChanNa00,def_int,0,,,,,
player,201211040was,car,ChanNa00,def_int_yds,0,,,,,
player,201211040was,car,ChanNa00,def_int_td,0,,,,,
player,201211040was,car,ChanNa00,def_int_long,0,,,,,
player,201211040was,car,ChanNa00,pass_defended,0,,,,,
player,201211040was,car,ChanNa00,sacks,0.0,,,,,
player,201211040was,car,ChanNa00,tackles_combined,1,,,,,
player,201211040was,car,ChanNa00,tackles_solo,1,,,,,
player,201211040was,car,ChanNa00,tackles_assists,0,,,,,
player,201211040was,car,ChanNa00,tackles_loss,0,,,,,
player,201211040was,car,ChanNa00,qb_hits,1,,,,,
player,201211040was,car,ChanNa00,fumbles_rec,0,,,,,
player,201211040was,car,ChanNa00,fumbles_rec_yds,0,,,,,
player,201211040was,car,ChanNa00,fumbles_rec_td,0,,,,,
player,201211040was,car,ChanNa00,fumbles_forced,0,,,,,
player,201211040was,car,EdwaRo20,def_int,0,,,,,
player,201211040was,car,EdwaRo20,def_int_yds,0,,,,,
player,201211040was,car,EdwaRo20,def_int_td,0,,,,,
player,201211040was,car,EdwaRo20,def_int_long,0,,,,,
player,201211040was,car,EdwaRo20,pass_defended,0,,,,,
player,201211040was,car,EdwaRo20,sacks,0.0,,,,,
player,201211040was,car,EdwaRo20,tackles_combined,1,,,,,
player,201211040was,car,EdwaRo20,tackles_solo,0,,,,,
player,201211040was,car,EdwaRo20,tackles_assists,1,,,,,
player,201211040was,car,EdwaRo20,tackles_loss,0,,,,,
player,201211040was,car,EdwaRo20,qb_hits,0,,,,,
player,201211040was,car,EdwaRo20,fumbles_rec,0,,,,,
player,201211040was,car,EdwaRo20,fumbles_rec_yds,0,,,,,
player,201211040was,car,EdwaRo20,fumbles_rec_td,0,,,,,
player,201211040was,car,EdwaRo20,fumbles_forced,0,,,,,
player,201211040was,car,HoguDo01,def_int,0,,,,,
player,201211040was,car,HoguDo01,def_int_yds,0,,,,,
player,201211040was,car,HoguDo01,def_int_td,0,,,,,
player,201211040was,car,HoguDo01,def_int_long,0,,,,,
player,201211040was,car,HoguDo01,pass_defended,0,,,,,
player,201211040was,car,HoguDo01,sacks,0.0,,,,,
player,201211040was,car,HoguDo01,tackles_combined,1,,,,,
player,201211040was,car,HoguDo01,tackles_solo,0,,,,,
player,201211040was,car,HoguDo01,tackles_assists,1,,,,,
player,201211040was,car,HoguDo01,tackles_loss,0,,,,,
player,201211040was,car,HoguDo01,qb_hits,0,,,,,
player,201211040was,car,HoguDo01,fumbles_rec,0,,,,,
player,201211040was,car,HoguDo01,fumbles_rec_yds,0,,,,,
player,201211040was,car,HoguDo01,fumbles_rec_td,0,,,,,
player,201211040was,car,HoguDo01,fumbles_forced,0,,,,,
player,201211040was,car,JoneCo01,def_int,0,,,,,
player,201211040was,car,JoneCo01,def_int_yds,0,,,,,
player,201211040was,car,JoneCo01,def_int_td,0,,,,,
player,201211040was,car,JoneCo01,def_int_long,0,,,,,
player,201211040was,car,JoneCo01,pass_defended,0,,,,,
player,201211040was,car,JoneCo01,sacks,0.0,,,,,
player,201211040was,car,JoneCo01,tackles_combined,1,,,,,
player,201211040was,car,JoneCo01,tackles_solo,0,,,,,
player,201211040was,car,JoneCo01,tackles_assists,1,,,,,
player,201211040was,car,JoneCo01,tackles_loss,0,,,,,
player,201211040was,car,JoneCo01,qb_hits,0,,,,,
player,201211040was,car,JoneCo01,fumbles_rec,0,,,,,
player,201211040was,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201211040was,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201211040was,car,JoneCo01,fumbles_forced,0,,,,,
player,201211040was,car,PhilJa99,def_int,0,,,,,
player,201211040was,car,PhilJa99,def_int_yds,0,,,,,
player,201211040was,car,PhilJa99,def_int_td,0,,,,,
player,201211040was,car,PhilJa99,def_int_long,0,,,,,
player,201211040was,car,PhilJa99,pass_defended,0,,,,,
player,201211040was,car,PhilJa99,sacks,0.0,,,,,
player,201211040was,car,PhilJa99,tackles_combined,1,,,,,
player,201211040was,car,PhilJa99,tackles_solo,1,,,,,
player,201211040was,car,PhilJa99,tackles_assists,0,,,,,
player,201211040was,car,PhilJa99,tackles_loss,0,,,,,
player,201211040was,car,PhilJa99,qb_hits,0,,,,,
player,201211040was,car,PhilJa99,fumbles_rec,0,,,,,
player,201211040was,car,PhilJa99,fumbles_rec_yds,0,,,,,
player,201211040was,car,PhilJa99,fumbles_rec_td,0,,,,,
player,201211040was,car,PhilJa99,fumbles_forced,0,,,,,
player,201211040was,car,PilaKe00,def_int,0,,,,,
player,201211040was,car,PilaKe00,def_int_yds,0,,,,,
player,201211040was,car,PilaKe00,def_int_td,0,,,,,
player,201211040was,car,PilaKe00,def_int_long,0,,,,,
player,201211040was,car,PilaKe00,pass_defended,0,,,,,
player,201211040was,car,PilaKe00,sacks,0.0,,,,,
player,201211040was,car,PilaKe00,tackles_combined,1,,,,,
player,201211040was,car,PilaKe00,tackles_solo,0,,,,,
player,201211040was,car,PilaKe00,tackles_assists,1,,,,,
player,201211040was,car,PilaKe00,tackles_loss,0,,,,,
player,201211040was,car,PilaKe00,qb_hits,0,,,,,
player,201211040was,car,PilaKe00,fumbles_rec,0,,,,,
player,201211040was,car,PilaKe00,fumbles_rec_yds,0,,,,,
player,201211040was,car,PilaKe00,fumbles_rec_td,0,,,,,
player,201211040was,car,PilaKe00,fumbles_forced,0,,,,,
player,201211040was,car,SennJo00,def_int,0,,,,,
player,201211040was,car,SennJo00,def_int_yds,0,,,,,
player,201211040was,car,SennJo00,def_int_td,0,,,,,
player,201211040was,car,SennJo00,def_int_long,0,,,,,
player,201211040was,car,SennJo00,pass_defended,0,,,,,
player,201211040was,car,SennJo00,sacks,0.0,,,,,
player,201211040was,car,SennJo00,tackles_combined,1,,,,,
player,201211040was,car,SennJo00,tackles_solo,1,,,,,
player,201211040was,car,SennJo00,tackles_assists,0,,,,,
player,201211040was,car,SennJo00,tackles_loss,0,,,,,
player,201211040was,car,SennJo00,qb_hits,0,,,,,
player,201211040was,car,SennJo00,fumbles_rec,0,,,,,
player,201211040was,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201211040was,car,SennJo00,fumbles_rec_td,0,,,,,
player,201211040was,car,SennJo00,fumbles_forced,0,,,,,
player,201211040was,was,DougRe20,def_int,0,,,,,
player,201211040was,was,DougRe20,def_int_yds,0,,,,,
player,201211040was,was,DougRe20,def_int_td,0,,,,,
player,201211040was,was,DougRe20,def_int_long,0,,,,,
player,201211040was,was,DougRe20,pass_defended,0,,,,,
player,201211040was,was,DougRe20,sacks,0.0,,,,,
player,201211040was,was,DougRe20,tackles_combined,10,,,,,
player,201211040was,was,DougRe20,tackles_solo,6,,,,,
player,201211040was,was,DougRe20,tackles_assists,4,,,,,
player,201211040was,was,DougRe20,tackles_loss,0,,,,,
player,201211040was,was,DougRe20,qb_hits,0,,,,,
player,201211040was,was,DougRe20,fumbles_rec,0,,,,,
player,201211040was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201211040was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201211040was,was,DougRe20,fumbles_forced,0,,,,,
player,201211040was,was,FletLo20,def_int,0,,,,,
player,201211040was,was,FletLo20,def_int_yds,0,,,,,
player,201211040was,was,FletLo20,def_int_td,0,,,,,
player,201211040was,was,FletLo20,def_int_long,0,,,,,
player,201211040was,was,FletLo20,pass_defended,0,,,,,
player,201211040was,was,FletLo20,sacks,0.0,,,,,
player,201211040was,was,FletLo20,tackles_combined,7,,,,,
player,201211040was,was,FletLo20,tackles_solo,5,,,,,
player,201211040was,was,FletLo20,tackles_assists,2,,,,,
player,201211040was,was,FletLo20,tackles_loss,0,,,,,
player,201211040was,was,FletLo20,qb_hits,0,,,,,
player,201211040was,was,FletLo20,fumbles_rec,0,,,,,
player,201211040was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201211040was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201211040was,was,FletLo20,fumbles_forced,0,,,,,
player,201211040was,was,BoweSt20,def_int,0,,,,,
player,201211040was,was,BoweSt20,def_int_yds,0,,,,,
player,201211040was,was,BoweSt20,def_int_td,0,,,,,
player,201211040was,was,BoweSt20,def_int_long,0,,,,,
player,201211040was,was,BoweSt20,pass_defended,0,,,,,
player,201211040was,was,BoweSt20,sacks,0.0,,,,,
player,201211040was,was,BoweSt20,tackles_combined,5,,,,,
player,201211040was,was,BoweSt20,tackles_solo,1,,,,,
player,201211040was,was,BoweSt20,tackles_assists,4,,,,,
player,201211040was,was,BoweSt20,tackles_loss,0,,,,,
player,201211040was,was,BoweSt20,qb_hits,1,,,,,
player,201211040was,was,BoweSt20,fumbles_rec,0,,,,,
player,201211040was,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201211040was,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201211040was,was,BoweSt20,fumbles_forced,0,,,,,
player,201211040was,was,RilePe00,def_int,0,,,,,
player,201211040was,was,RilePe00,def_int_yds,0,,,,,
player,201211040was,was,RilePe00,def_int_td,0,,,,,
player,201211040was,was,RilePe00,def_int_long,0,,,,,
player,201211040was,was,RilePe00,pass_defended,0,,,,,
player,201211040was,was,RilePe00,sacks,0.0,,,,,
player,201211040was,was,RilePe00,tackles_combined,5,,,,,
player,201211040was,was,RilePe00,tackles_solo,4,,,,,
player,201211040was,was,RilePe00,tackles_assists,1,,,,,
player,201211040was,was,RilePe00,tackles_loss,0,,,,,
player,201211040was,was,RilePe00,qb_hits,0,,,,,
player,201211040was,was,RilePe00,fumbles_rec,0,,,,,
player,201211040was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201211040was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201211040was,was,RilePe00,fumbles_forced,0,,,,,
player,201211040was,was,WillMa20,def_int,0,,,,,
player,201211040was,was,WillMa20,def_int_yds,0,,,,,
player,201211040was,was,WillMa20,def_int_td,0,,,,,
player,201211040was,was,WillMa20,def_int_long,0,,,,,
player,201211040was,was,WillMa20,pass_defended,0,,,,,
player,201211040was,was,WillMa20,sacks,0.0,,,,,
player,201211040was,was,WillMa20,tackles_combined,5,,,,,
player,201211040was,was,WillMa20,tackles_solo,3,,,,,
player,201211040was,was,WillMa20,tackles_assists,2,,,,,
player,201211040was,was,WillMa20,tackles_loss,0,,,,,
player,201211040was,was,WillMa20,qb_hits,0,,,,,
player,201211040was,was,WillMa20,fumbles_rec,0,,,,,
player,201211040was,was,WillMa20,fumbles_rec_yds,0,,,,,
player,201211040was,was,WillMa20,fumbles_rec_td,0,,,,,
player,201211040was,was,WillMa20,fumbles_forced,0,,,,,
player,201211040was,was,HallDe99,def_int,0,,,,,
player,201211040was,was,HallDe99,def_int_yds,0,,,,,
player,201211040was,was,HallDe99,def_int_td,0,,,,,
player,201211040was,was,HallDe99,def_int_long,0,,,,,
player,201211040was,was,HallDe99,pass_defended,2,,,,,
player,201211040was,was,HallDe99,sacks,0.0,,,,,
player,201211040was,was,HallDe99,tackles_combined,4,,,,,
player,201211040was,was,HallDe99,tackles_solo,1,,,,,
player,201211040was,was,HallDe99,tackles_assists,3,,,,,
player,201211040was,was,HallDe99,tackles_loss,0,,,,,
player,201211040was,was,HallDe99,qb_hits,0,,,,,
player,201211040was,was,HallDe99,fumbles_rec,0,,,,,
player,201211040was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201211040was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201211040was,was,HallDe99,fumbles_forced,0,,,,,
player,201211040was,was,WilsJo99,def_int,0,,,,,
player,201211040was,was,WilsJo99,def_int_yds,0,,,,,
player,201211040was,was,WilsJo99,def_int_td,0,,,,,
player,201211040was,was,WilsJo99,def_int_long,0,,,,,
player,201211040was,was,WilsJo99,pass_defended,0,,,,,
player,201211040was,was,WilsJo99,sacks,0.0,,,,,
player,201211040was,was,WilsJo99,tackles_combined,3,,,,,
player,201211040was,was,WilsJo99,tackles_solo,1,,,,,
player,201211040was,was,WilsJo99,tackles_assists,2,,,,,
player,201211040was,was,WilsJo99,tackles_loss,0,,,,,
player,201211040was,was,WilsJo99,qb_hits,0,,,,,
player,201211040was,was,WilsJo99,fumbles_rec,0,,,,,
player,201211040was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201211040was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201211040was,was,WilsJo99,fumbles_forced,0,,,,,
player,201211040was,was,CofiBa20,def_int,0,,,,,
player,201211040was,was,CofiBa20,def_int_yds,0,,,,,
player,201211040was,was,CofiBa20,def_int_td,0,,,,,
player,201211040was,was,CofiBa20,def_int_long,0,,,,,
player,201211040was,was,CofiBa20,pass_defended,0,,,,,
player,201211040was,was,CofiBa20,sacks,0.0,,,,,
player,201211040was,was,CofiBa20,tackles_combined,2,,,,,
player,201211040was,was,CofiBa20,tackles_solo,1,,,,,
player,201211040was,was,CofiBa20,tackles_assists,1,,,,,
player,201211040was,was,CofiBa20,tackles_loss,1,,,,,
player,201211040was,was,CofiBa20,qb_hits,0,,,,,
player,201211040was,was,CofiBa20,fumbles_rec,0,,,,,
player,201211040was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201211040was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201211040was,was,CofiBa20,fumbles_forced,0,,,,,
player,201211040was,was,GomeDe00,def_int,0,,,,,
player,201211040was,was,GomeDe00,def_int_yds,0,,,,,
player,201211040was,was,GomeDe00,def_int_td,0,,,,,
player,201211040was,was,GomeDe00,def_int_long,0,,,,,
player,201211040was,was,GomeDe00,pass_defended,0,,,,,
player,201211040was,was,GomeDe00,sacks,0.0,,,,,
player,201211040was,was,GomeDe00,tackles_combined,2,,,,,
player,201211040was,was,GomeDe00,tackles_solo,2,,,,,
player,201211040was,was,GomeDe00,tackles_assists,0,,,,,
player,201211040was,was,GomeDe00,tackles_loss,0,,,,,
player,201211040was,was,GomeDe00,qb_hits,0,,,,,
player,201211040was,was,GomeDe00,fumbles_rec,0,,,,,
player,201211040was,was,GomeDe00,fumbles_rec_yds,0,,,,,
player,201211040was,was,GomeDe00,fumbles_rec_td,0,,,,,
player,201211040was,was,GomeDe00,fumbles_forced,0,,,,,
player,201211040was,was,JackRo99,def_int,0,,,,,
player,201211040was,was,JackRo99,def_int_yds,0,,,,,
player,201211040was,was,JackRo99,def_int_td,0,,,,,
player,201211040was,was,JackRo99,def_int_long,0,,,,,
player,201211040was,was,JackRo99,pass_defended,0,,,,,
player,201211040was,was,JackRo99,sacks,0.0,,,,,
player,201211040was,was,JackRo99,tackles_combined,2,,,,,
player,201211040was,was,JackRo99,tackles_solo,1,,,,,
player,201211040was,was,JackRo99,tackles_assists,1,,,,,
player,201211040was,was,JackRo99,tackles_loss,0,,,,,
player,201211040was,was,JackRo99,qb_hits,0,,,,,
player,201211040was,was,JackRo99,fumbles_rec,0,,,,,
player,201211040was,was,JackRo99,fumbles_rec_yds,0,,,,,
player,201211040was,was,JackRo99,fumbles_rec_td,0,,,,,
player,201211040was,was,JackRo99,fumbles_forced,0,,,,,
player,201211040was,was,AlexLo99,def_int,0,,,,,
player,201211040was,was,AlexLo99,def_int_yds,0,,,,,
player,201211040was,was,AlexLo99,def_int_td,0,,,,,
player,201211040was,was,AlexLo99,def_int_long,0,,,,,
player,201211040was,was,AlexLo99,pass_defended,0,,,,,
player,201211040was,was,AlexLo99,sacks,0.0,,,,,
player,201211040was,was,AlexLo99,tackles_combined,1,,,,,
player,201211040was,was,AlexLo99,tackles_solo,1,,,,,
