game,2012,3,20120923,201209230sdg,atl,"Atlanta Falcons",27,sdg,"San Diego Chargers",3
player,201209230sdg,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201209230sdg,atl,AbraJo00,def_int,0,,,,,
player,201209230sdg,atl,AbraJo00,def_int_yds,0,,,,,
player,201209230sdg,atl,AbraJo00,def_int_td,0,,,,,
player,201209230sdg,atl,AbraJo00,def_int_long,0,,,,,
player,201209230sdg,atl,AbraJo00,pass_defended,0,,,,,
player,201209230sdg,atl,AbraJo00,sacks,1.0,,,,,
player,201209230sdg,atl,AbraJo00,tackles_combined,2,,,,,
player,201209230sdg,atl,AbraJo00,tackles_solo,2,,,,,
player,201209230sdg,atl,AbraJo00,tackles_assists,0,,,,,
player,201209230sdg,atl,AbraJo00,tackles_loss,1,,,,,
player,201209230sdg,atl,AbraJo00,qb_hits,2,,,,,
player,201209230sdg,atl,AbraJo00,fumbles_rec,0,,,,,
player,201209230sdg,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,AbraJo00,fumbles_forced,0,,,,,
player,201209230sdg,atl,NichSt99,def_int,0,,,,,
player,201209230sdg,atl,NichSt99,def_int_yds,0,,,,,
player,201209230sdg,atl,NichSt99,def_int_td,0,,,,,
player,201209230sdg,atl,NichSt99,def_int_long,0,,,,,
player,201209230sdg,atl,NichSt99,pass_defended,0,,,,,
player,201209230sdg,atl,NichSt99,sacks,0.0,,,,,
player,201209230sdg,atl,NichSt99,tackles_combined,7,,,,,
player,201209230sdg,atl,NichSt99,tackles_solo,5,,,,,
player,201209230sdg,atl,NichSt99,tackles_assists,2,,,,,
player,201209230sdg,atl,NichSt99,tackles_loss,0,,,,,
player,201209230sdg,atl,NichSt99,qb_hits,0,,,,,
player,201209230sdg,atl,NichSt99,fumbles_rec,0,,,,,
player,201209230sdg,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,NichSt99,fumbles_forced,0,,,,,
player,201209230sdg,atl,RobiDu20,def_int,0,,,,,
player,201209230sdg,atl,RobiDu20,def_int_yds,0,,,,,
player,201209230sdg,atl,RobiDu20,def_int_td,0,,,,,
player,201209230sdg,atl,RobiDu20,def_int_long,0,,,,,
player,201209230sdg,atl,RobiDu20,pass_defended,0,,,,,
player,201209230sdg,atl,RobiDu20,sacks,0.0,,,,,
player,201209230sdg,atl,RobiDu20,tackles_combined,7,,,,,
player,201209230sdg,atl,RobiDu20,tackles_solo,5,,,,,
player,201209230sdg,atl,RobiDu20,tackles_assists,2,,,,,
player,201209230sdg,atl,RobiDu20,tackles_loss,0,,,,,
player,201209230sdg,atl,RobiDu20,qb_hits,0,,,,,
player,201209230sdg,atl,RobiDu20,fumbles_rec,0,,,,,
player,201209230sdg,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,RobiDu20,fumbles_forced,0,,,,,
player,201209230sdg,atl,SamuAs20,def_int,0,,,,,
player,201209230sdg,atl,SamuAs20,def_int_yds,0,,,,,
player,201209230sdg,atl,SamuAs20,def_int_td,0,,,,,
player,201209230sdg,atl,SamuAs20,def_int_long,0,,,,,
player,201209230sdg,atl,SamuAs20,pass_defended,1,,,,,
player,201209230sdg,atl,SamuAs20,sacks,0.0,,,,,
player,201209230sdg,atl,SamuAs20,tackles_combined,6,,,,,
player,201209230sdg,atl,SamuAs20,tackles_solo,6,,,,,
player,201209230sdg,atl,SamuAs20,tackles_assists,0,,,,,
player,201209230sdg,atl,SamuAs20,tackles_loss,0,,,,,
player,201209230sdg,atl,SamuAs20,qb_hits,0,,,,,
player,201209230sdg,atl,SamuAs20,fumbles_rec,0,,,,,
player,201209230sdg,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,SamuAs20,fumbles_forced,0,,,,,
player,201209230sdg,atl,MoorWi99,def_int,0,,,,,
player,201209230sdg,atl,MoorWi99,def_int_yds,0,,,,,
player,201209230sdg,atl,MoorWi99,def_int_td,0,,,,,
player,201209230sdg,atl,MoorWi99,def_int_long,0,,,,,
player,201209230sdg,atl,MoorWi99,pass_defended,1,,,,,
player,201209230sdg,atl,MoorWi99,sacks,0.0,,,,,
player,201209230sdg,atl,MoorWi99,tackles_combined,5,,,,,
player,201209230sdg,atl,MoorWi99,tackles_solo,4,,,,,
player,201209230sdg,atl,MoorWi99,tackles_assists,1,,,,,
player,201209230sdg,atl,MoorWi99,tackles_loss,0,,,,,
player,201209230sdg,atl,MoorWi99,qb_hits,0,,,,,
player,201209230sdg,atl,MoorWi99,fumbles_rec,1,,,,,
player,201209230sdg,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,MoorWi99,fumbles_forced,1,,,,,
player,201209230sdg,atl,WeatSe99,def_int,0,,,,,
player,201209230sdg,atl,WeatSe99,def_int_yds,0,,,,,
player,201209230sdg,atl,WeatSe99,def_int_td,0,,,,,
player,201209230sdg,atl,WeatSe99,def_int_long,0,,,,,
player,201209230sdg,atl,WeatSe99,pass_defended,0,,,,,
player,201209230sdg,atl,WeatSe99,sacks,0.0,,,,,
player,201209230sdg,atl,WeatSe99,tackles_combined,5,,,,,
player,201209230sdg,atl,WeatSe99,tackles_solo,5,,,,,
player,201209230sdg,atl,WeatSe99,tackles_assists,0,,,,,
player,201209230sdg,atl,WeatSe99,tackles_loss,0,,,,,
player,201209230sdg,atl,WeatSe99,qb_hits,0,,,,,
player,201209230sdg,atl,WeatSe99,fumbles_rec,0,,,,,
player,201209230sdg,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,WeatSe99,fumbles_forced,1,,,,,
player,201209230sdg,atl,WalkVa99,def_int,0,,,,,
player,201209230sdg,atl,WalkVa99,def_int_yds,0,,,,,
player,201209230sdg,atl,WalkVa99,def_int_td,0,,,,,
player,201209230sdg,atl,WalkVa99,def_int_long,0,,,,,
player,201209230sdg,atl,WalkVa99,pass_defended,0,,,,,
player,201209230sdg,atl,WalkVa99,sacks,0.0,,,,,
player,201209230sdg,atl,WalkVa99,tackles_combined,4,,,,,
player,201209230sdg,atl,WalkVa99,tackles_solo,2,,,,,
player,201209230sdg,atl,WalkVa99,tackles_assists,2,,,,,
player,201209230sdg,atl,WalkVa99,tackles_loss,0,,,,,
player,201209230sdg,atl,WalkVa99,qb_hits,0,,,,,
player,201209230sdg,atl,WalkVa99,fumbles_rec,0,,,,,
player,201209230sdg,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,WalkVa99,fumbles_forced,0,,,,,
player,201209230sdg,atl,DentAk00,def_int,0,,,,,
player,201209230sdg,atl,DentAk00,def_int_yds,0,,,,,
player,201209230sdg,atl,DentAk00,def_int_td,0,,,,,
player,201209230sdg,atl,DentAk00,def_int_long,0,,,,,
player,201209230sdg,atl,DentAk00,pass_defended,0,,,,,
player,201209230sdg,atl,DentAk00,sacks,0.0,,,,,
player,201209230sdg,atl,DentAk00,tackles_combined,3,,,,,
player,201209230sdg,atl,DentAk00,tackles_solo,1,,,,,
player,201209230sdg,atl,DentAk00,tackles_assists,2,,,,,
player,201209230sdg,atl,DentAk00,tackles_loss,0,,,,,
player,201209230sdg,atl,DentAk00,qb_hits,0,,,,,
player,201209230sdg,atl,DentAk00,fumbles_rec,0,,,,,
player,201209230sdg,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,DentAk00,fumbles_forced,0,,,,,
player,201209230sdg,atl,FranDo99,def_int,0,,,,,
player,201209230sdg,atl,FranDo99,def_int_yds,0,,,,,
player,201209230sdg,atl,FranDo99,def_int_td,0,,,,,
player,201209230sdg,atl,FranDo99,def_int_long,0,,,,,
player,201209230sdg,atl,FranDo99,pass_defended,0,,,,,
player,201209230sdg,atl,FranDo99,sacks,0.0,,,,,
player,201209230sdg,atl,FranDo99,tackles_combined,3,,,,,
player,201209230sdg,atl,FranDo99,tackles_solo,3,,,,,
player,201209230sdg,atl,FranDo99,tackles_assists,0,,,,,
player,201209230sdg,atl,FranDo99,tackles_loss,0,,,,,
player,201209230sdg,atl,FranDo99,qb_hits,0,,,,,
player,201209230sdg,atl,FranDo99,fumbles_rec,0,,,,,
player,201209230sdg,atl,FranDo99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,FranDo99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,FranDo99,fumbles_forced,0,,,,,
player,201209230sdg,atl,BierKr99,def_int,0,,,,,
player,201209230sdg,atl,BierKr99,def_int_yds,0,,,,,
player,201209230sdg,atl,BierKr99,def_int_td,0,,,,,
player,201209230sdg,atl,BierKr99,def_int_long,0,,,,,
player,201209230sdg,atl,BierKr99,pass_defended,0,,,,,
player,201209230sdg,atl,BierKr99,sacks,0.0,,,,,
player,201209230sdg,atl,BierKr99,tackles_combined,2,,,,,
player,201209230sdg,atl,BierKr99,tackles_solo,2,,,,,
player,201209230sdg,atl,BierKr99,tackles_assists,0,,,,,
player,201209230sdg,atl,BierKr99,tackles_loss,0,,,,,
player,201209230sdg,atl,BierKr99,qb_hits,1,,,,,
player,201209230sdg,atl,BierKr99,fumbles_rec,0,,,,,
player,201209230sdg,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,BierKr99,fumbles_forced,0,,,,,
player,201209230sdg,atl,HopeCh21,def_int,0,,,,,
player,201209230sdg,atl,HopeCh21,def_int_yds,0,,,,,
player,201209230sdg,atl,HopeCh21,def_int_td,0,,,,,
player,201209230sdg,atl,HopeCh21,def_int_long,0,,,,,
player,201209230sdg,atl,HopeCh21,pass_defended,0,,,,,
player,201209230sdg,atl,HopeCh21,sacks,0.0,,,,,
player,201209230sdg,atl,HopeCh21,tackles_combined,2,,,,,
player,201209230sdg,atl,HopeCh21,tackles_solo,2,,,,,
player,201209230sdg,atl,HopeCh21,tackles_assists,0,,,,,
player,201209230sdg,atl,HopeCh21,tackles_loss,0,,,,,
player,201209230sdg,atl,HopeCh21,qb_hits,0,,,,,
player,201209230sdg,atl,HopeCh21,fumbles_rec,0,,,,,
player,201209230sdg,atl,HopeCh21,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,HopeCh21,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,HopeCh21,fumbles_forced,0,,,,,
player,201209230sdg,atl,BabiJo20,def_int,0,,,,,
player,201209230sdg,atl,BabiJo20,def_int_yds,0,,,,,
player,201209230sdg,atl,BabiJo20,def_int_td,0,,,,,
player,201209230sdg,atl,BabiJo20,def_int_long,0,,,,,
player,201209230sdg,atl,BabiJo20,pass_defended,0,,,,,
player,201209230sdg,atl,BabiJo20,sacks,0.0,,,,,
player,201209230sdg,atl,BabiJo20,tackles_combined,1,,,,,
player,201209230sdg,atl,BabiJo20,tackles_solo,1,,,,,
player,201209230sdg,atl,BabiJo20,tackles_assists,0,,,,,
player,201209230sdg,atl,BabiJo20,tackles_loss,0,,,,,
player,201209230sdg,atl,BabiJo20,qb_hits,0,,,,,
player,201209230sdg,atl,BabiJo20,fumbles_rec,0,,,,,
player,201209230sdg,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,BabiJo20,fumbles_forced,0,,,,,
player,201209230sdg,atl,BoshMa00,def_int,0,,,,,
player,201209230sdg,atl,BoshMa00,def_int_yds,0,,,,,
player,201209230sdg,atl,BoshMa00,def_int_td,0,,,,,
player,201209230sdg,atl,BoshMa00,def_int_long,0,,,,,
player,201209230sdg,atl,BoshMa00,pass_defended,0,,,,,
player,201209230sdg,atl,BoshMa00,sacks,0.0,,,,,
player,201209230sdg,atl,BoshMa00,tackles_combined,1,,,,,
player,201209230sdg,atl,BoshMa00,tackles_solo,0,,,,,
player,201209230sdg,atl,BoshMa00,tackles_assists,1,,,,,
player,201209230sdg,atl,BoshMa00,tackles_loss,0,,,,,
player,201209230sdg,atl,BoshMa00,qb_hits,0,,,,,
player,201209230sdg,atl,BoshMa00,fumbles_rec,0,,,,,
player,201209230sdg,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,BoshMa00,fumbles_forced,0,,,,,
player,201209230sdg,atl,EdwaRa21,def_int,0,,,,,
player,201209230sdg,atl,EdwaRa21,def_int_yds,0,,,,,
player,201209230sdg,atl,EdwaRa21,def_int_td,0,,,,,
player,201209230sdg,atl,EdwaRa21,def_int_long,0,,,,,
player,201209230sdg,atl,EdwaRa21,pass_defended,0,,,,,
player,201209230sdg,atl,EdwaRa21,sacks,0.0,,,,,
player,201209230sdg,atl,EdwaRa21,tackles_combined,1,,,,,
player,201209230sdg,atl,EdwaRa21,tackles_solo,0,,,,,
player,201209230sdg,atl,EdwaRa21,tackles_assists,1,,,,,
player,201209230sdg,atl,EdwaRa21,tackles_loss,0,,,,,
player,201209230sdg,atl,EdwaRa21,qb_hits,0,,,,,
player,201209230sdg,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201209230sdg,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201209230sdg,atl,JerrPe99,def_int,0,,,,,
player,201209230sdg,atl,JerrPe99,def_int_yds,0,,,,,
player,201209230sdg,atl,JerrPe99,def_int_td,0,,,,,
player,201209230sdg,atl,JerrPe99,def_int_long,0,,,,,
player,201209230sdg,atl,JerrPe99,pass_defended,0,,,,,
player,201209230sdg,atl,JerrPe99,sacks,0.0,,,,,
player,201209230sdg,atl,JerrPe99,tackles_combined,1,,,,,
player,201209230sdg,atl,JerrPe99,tackles_solo,0,,,,,
player,201209230sdg,atl,JerrPe99,tackles_assists,1,,,,,
player,201209230sdg,atl,JerrPe99,tackles_loss,0,,,,,
player,201209230sdg,atl,JerrPe99,qb_hits,0,,,,,
player,201209230sdg,atl,JerrPe99,fumbles_rec,0,,,,,
player,201209230sdg,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,JerrPe99,fumbles_forced,0,,,,,
player,201209230sdg,atl,SidbLa99,def_int,0,,,,,
player,201209230sdg,atl,SidbLa99,def_int_yds,0,,,,,
player,201209230sdg,atl,SidbLa99,def_int_td,0,,,,,
player,201209230sdg,atl,SidbLa99,def_int_long,0,,,,,
player,201209230sdg,atl,SidbLa99,pass_defended,0,,,,,
player,201209230sdg,atl,SidbLa99,sacks,0.0,,,,,
player,201209230sdg,atl,SidbLa99,tackles_combined,1,,,,,
player,201209230sdg,atl,SidbLa99,tackles_solo,0,,,,,
player,201209230sdg,atl,SidbLa99,tackles_assists,1,,,,,
player,201209230sdg,atl,SidbLa99,tackles_loss,0,,,,,
player,201209230sdg,atl,SidbLa99,qb_hits,0,,,,,
player,201209230sdg,atl,SidbLa99,fumbles_rec,0,,,,,
player,201209230sdg,atl,SidbLa99,fumbles_rec_yds,0,,,,,
player,201209230sdg,atl,SidbLa99,fumbles_rec_td,0,,,,,
player,201209230sdg,atl,SidbLa99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,CasoAn99,def_int,1,,,,,
player,201209230sdg,sdg,CasoAn99,def_int_yds,3,,,,,
player,201209230sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201209230sdg,sdg,CasoAn99,def_int_long,3,,,,,
player,201209230sdg,sdg,CasoAn99,pass_defended,3,,,,,
player,201209230sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201209230sdg,sdg,CasoAn99,tackles_combined,5,,,,,
player,201209230sdg,sdg,CasoAn99,tackles_solo,5,,,,,
player,201209230sdg,sdg,CasoAn99,tackles_assists,0,,,,,
player,201209230sdg,sdg,CasoAn99,tackles_loss,0,,,,,
player,201209230sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201209230sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201209230sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,MartVa99,def_int,0,,,,,
player,201209230sdg,sdg,MartVa99,def_int_yds,0,,,,,
player,201209230sdg,sdg,MartVa99,def_int_td,0,,,,,
player,201209230sdg,sdg,MartVa99,def_int_long,0,,,,,
player,201209230sdg,sdg,MartVa99,pass_defended,0,,,,,
player,201209230sdg,sdg,MartVa99,sacks,1.0,,,,,
player,201209230sdg,sdg,MartVa99,tackles_combined,6,,,,,
player,201209230sdg,sdg,MartVa99,tackles_solo,5,,,,,
player,201209230sdg,sdg,MartVa99,tackles_assists,1,,,,,
player,201209230sdg,sdg,MartVa99,tackles_loss,1,,,,,
player,201209230sdg,sdg,MartVa99,qb_hits,1,,,,,
player,201209230sdg,sdg,MartVa99,fumbles_rec,0,,,,,
player,201209230sdg,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,MartVa99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,BarnAn99,def_int,0,,,,,
player,201209230sdg,sdg,BarnAn99,def_int_yds,0,,,,,
player,201209230sdg,sdg,BarnAn99,def_int_td,0,,,,,
player,201209230sdg,sdg,BarnAn99,def_int_long,0,,,,,
player,201209230sdg,sdg,BarnAn99,pass_defended,0,,,,,
player,201209230sdg,sdg,BarnAn99,sacks,1.0,,,,,
player,201209230sdg,sdg,BarnAn99,tackles_combined,2,,,,,
player,201209230sdg,sdg,BarnAn99,tackles_solo,1,,,,,
player,201209230sdg,sdg,BarnAn99,tackles_assists,1,,,,,
player,201209230sdg,sdg,BarnAn99,tackles_loss,1,,,,,
player,201209230sdg,sdg,BarnAn99,qb_hits,1,,,,,
player,201209230sdg,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201209230sdg,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,BarnAn99,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,BarnAn99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,BigbAt20,def_int,0,,,,,
player,201209230sdg,sdg,BigbAt20,def_int_yds,0,,,,,
player,201209230sdg,sdg,BigbAt20,def_int_td,0,,,,,
player,201209230sdg,sdg,BigbAt20,def_int_long,0,,,,,
player,201209230sdg,sdg,BigbAt20,pass_defended,0,,,,,
player,201209230sdg,sdg,BigbAt20,sacks,0.0,,,,,
player,201209230sdg,sdg,BigbAt20,tackles_combined,15,,,,,
player,201209230sdg,sdg,BigbAt20,tackles_solo,11,,,,,
player,201209230sdg,sdg,BigbAt20,tackles_assists,4,,,,,
player,201209230sdg,sdg,BigbAt20,tackles_loss,0,,,,,
player,201209230sdg,sdg,BigbAt20,qb_hits,0,,,,,
player,201209230sdg,sdg,BigbAt20,fumbles_rec,0,,,,,
player,201209230sdg,sdg,BigbAt20,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,BigbAt20,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,BigbAt20,fumbles_forced,0,,,,,
player,201209230sdg,sdg,SpikTa00,def_int,0,,,,,
player,201209230sdg,sdg,SpikTa00,def_int_yds,0,,,,,
player,201209230sdg,sdg,SpikTa00,def_int_td,0,,,,,
player,201209230sdg,sdg,SpikTa00,def_int_long,0,,,,,
player,201209230sdg,sdg,SpikTa00,pass_defended,0,,,,,
player,201209230sdg,sdg,SpikTa00,sacks,0.0,,,,,
player,201209230sdg,sdg,SpikTa00,tackles_combined,13,,,,,
player,201209230sdg,sdg,SpikTa00,tackles_solo,11,,,,,
player,201209230sdg,sdg,SpikTa00,tackles_assists,2,,,,,
player,201209230sdg,sdg,SpikTa00,tackles_loss,0,,,,,
player,201209230sdg,sdg,SpikTa00,qb_hits,0,,,,,
player,201209230sdg,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201209230sdg,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201209230sdg,sdg,ButlDo99,def_int,0,,,,,
player,201209230sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201209230sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201209230sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201209230sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201209230sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201209230sdg,sdg,ButlDo99,tackles_combined,12,,,,,
player,201209230sdg,sdg,ButlDo99,tackles_solo,8,,,,,
player,201209230sdg,sdg,ButlDo99,tackles_assists,4,,,,,
player,201209230sdg,sdg,ButlDo99,tackles_loss,1,,,,,
player,201209230sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201209230sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201209230sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,GilcMa00,def_int,0,,,,,
player,201209230sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201209230sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201209230sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201209230sdg,sdg,GilcMa00,pass_defended,0,,,,,
player,201209230sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201209230sdg,sdg,GilcMa00,tackles_combined,5,,,,,
player,201209230sdg,sdg,GilcMa00,tackles_solo,4,,,,,
player,201209230sdg,sdg,GilcMa00,tackles_assists,1,,,,,
player,201209230sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201209230sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201209230sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201209230sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201209230sdg,sdg,WeddEr99,def_int,0,,,,,
player,201209230sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201209230sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201209230sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201209230sdg,sdg,WeddEr99,pass_defended,0,,,,,
player,201209230sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201209230sdg,sdg,WeddEr99,tackles_combined,5,,,,,
player,201209230sdg,sdg,WeddEr99,tackles_solo,3,,,,,
player,201209230sdg,sdg,WeddEr99,tackles_assists,2,,,,,
player,201209230sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201209230sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201209230sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201209230sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,FranAu20,def_int,0,,,,,
player,201209230sdg,sdg,FranAu20,def_int_yds,0,,,,,
player,201209230sdg,sdg,FranAu20,def_int_td,0,,,,,
player,201209230sdg,sdg,FranAu20,def_int_long,0,,,,,
player,201209230sdg,sdg,FranAu20,pass_defended,0,,,,,
player,201209230sdg,sdg,FranAu20,sacks,0.0,,,,,
player,201209230sdg,sdg,FranAu20,tackles_combined,4,,,,,
player,201209230sdg,sdg,FranAu20,tackles_solo,3,,,,,
player,201209230sdg,sdg,FranAu20,tackles_assists,1,,,,,
player,201209230sdg,sdg,FranAu20,tackles_loss,0,,,,,
player,201209230sdg,sdg,FranAu20,qb_hits,0,,,,,
player,201209230sdg,sdg,FranAu20,fumbles_rec,0,,,,,
player,201209230sdg,sdg,FranAu20,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,FranAu20,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,FranAu20,fumbles_forced,0,,,,,
player,201209230sdg,sdg,JohnJa23,def_int,0,,,,,
player,201209230sdg,sdg,JohnJa23,def_int_yds,0,,,,,
player,201209230sdg,sdg,JohnJa23,def_int_td,0,,,,,
player,201209230sdg,sdg,JohnJa23,def_int_long,0,,,,,
player,201209230sdg,sdg,JohnJa23,pass_defended,0,,,,,
player,201209230sdg,sdg,JohnJa23,sacks,0.0,,,,,
player,201209230sdg,sdg,JohnJa23,tackles_combined,4,,,,,
player,201209230sdg,sdg,JohnJa23,tackles_solo,0,,,,,
player,201209230sdg,sdg,JohnJa23,tackles_assists,4,,,,,
player,201209230sdg,sdg,JohnJa23,tackles_loss,0,,,,,
player,201209230sdg,sdg,JohnJa23,qb_hits,0,,,,,
player,201209230sdg,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201209230sdg,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201209230sdg,sdg,IngrMe00,def_int,0,,,,,
player,201209230sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201209230sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201209230sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201209230sdg,sdg,IngrMe00,pass_defended,1,,,,,
player,201209230sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201209230sdg,sdg,IngrMe00,tackles_combined,2,,,,,
player,201209230sdg,sdg,IngrMe00,tackles_solo,1,,,,,
player,201209230sdg,sdg,IngrMe00,tackles_assists,1,,,,,
player,201209230sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201209230sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201209230sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201209230sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201209230sdg,sdg,JammQu20,def_int,0,,,,,
player,201209230sdg,sdg,JammQu20,def_int_yds,0,,,,,
player,201209230sdg,sdg,JammQu20,def_int_td,0,,,,,
player,201209230sdg,sdg,JammQu20,def_int_long,0,,,,,
player,201209230sdg,sdg,JammQu20,pass_defended,0,,,,,
player,201209230sdg,sdg,JammQu20,sacks,0.0,,,,,
player,201209230sdg,sdg,JammQu20,tackles_combined,2,,,,,
player,201209230sdg,sdg,JammQu20,tackles_solo,2,,,,,
player,201209230sdg,sdg,JammQu20,tackles_assists,0,,,,,
player,201209230sdg,sdg,JammQu20,tackles_loss,0,,,,,
player,201209230sdg,sdg,JammQu20,qb_hits,0,,,,,
