game,2012,8,20121028,201210280den,nor,"New Orleans Saints",14,den,"Denver Broncos",34
player,201210280den,nor,LoftCu99,sacks,0.0,,,,,
player,201210280den,nor,LoftCu99,tackles_combined,9,,,,,
player,201210280den,nor,LoftCu99,tackles_solo,7,,,,,
player,201210280den,nor,LoftCu99,tackles_assists,2,,,,,
player,201210280den,nor,LoftCu99,tackles_loss,1,,,,,
player,201210280den,nor,LoftCu99,qb_hits,0,,,,,
player,201210280den,nor,LoftCu99,fumbles_rec,1,,,,,
player,201210280den,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201210280den,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201210280den,nor,LoftCu99,fumbles_forced,0,,,,,
player,201210280den,nor,RobiPa99,def_int,0,,,,,
player,201210280den,nor,RobiPa99,def_int_yds,0,,,,,
player,201210280den,nor,RobiPa99,def_int_td,0,,,,,
player,201210280den,nor,RobiPa99,def_int_long,0,,,,,
player,201210280den,nor,RobiPa99,pass_defended,1,,,,,
player,201210280den,nor,RobiPa99,sacks,0.0,,,,,
player,201210280den,nor,RobiPa99,tackles_combined,4,,,,,
player,201210280den,nor,RobiPa99,tackles_solo,4,,,,,
player,201210280den,nor,RobiPa99,tackles_assists,0,,,,,
player,201210280den,nor,RobiPa99,tackles_loss,0,,,,,
player,201210280den,nor,RobiPa99,qb_hits,0,,,,,
player,201210280den,nor,RobiPa99,fumbles_rec,0,,,,,
player,201210280den,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201210280den,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201210280den,nor,RobiPa99,fumbles_forced,1,,,,,
player,201210280den,nor,SmitWi99,def_int,0,,,,,
player,201210280den,nor,SmitWi99,def_int_yds,0,,,,,
player,201210280den,nor,SmitWi99,def_int_td,0,,,,,
player,201210280den,nor,SmitWi99,def_int_long,0,,,,,
player,201210280den,nor,SmitWi99,pass_defended,0,,,,,
player,201210280den,nor,SmitWi99,sacks,0.0,,,,,
player,201210280den,nor,SmitWi99,tackles_combined,4,,,,,
player,201210280den,nor,SmitWi99,tackles_solo,3,,,,,
player,201210280den,nor,SmitWi99,tackles_assists,1,,,,,
player,201210280den,nor,SmitWi99,tackles_loss,0,,,,,
player,201210280den,nor,SmitWi99,qb_hits,1,,,,,
player,201210280den,nor,SmitWi99,fumbles_rec,0,,,,,
player,201210280den,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201210280den,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201210280den,nor,SmitWi99,fumbles_forced,0,,,,,
player,201210280den,nor,VilmJo99,def_int,0,,,,,
player,201210280den,nor,VilmJo99,def_int_yds,0,,,,,
player,201210280den,nor,VilmJo99,def_int_td,0,,,,,
player,201210280den,nor,VilmJo99,def_int_long,0,,,,,
player,201210280den,nor,VilmJo99,pass_defended,0,,,,,
player,201210280den,nor,VilmJo99,sacks,0.0,,,,,
player,201210280den,nor,VilmJo99,tackles_combined,4,,,,,
player,201210280den,nor,VilmJo99,tackles_solo,3,,,,,
player,201210280den,nor,VilmJo99,tackles_assists,1,,,,,
player,201210280den,nor,VilmJo99,tackles_loss,0,,,,,
player,201210280den,nor,VilmJo99,qb_hits,0,,,,,
player,201210280den,nor,VilmJo99,fumbles_rec,0,,,,,
player,201210280den,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201210280den,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201210280den,nor,VilmJo99,fumbles_forced,0,,,,,
player,201210280den,nor,WhitCo01,def_int,0,,,,,
player,201210280den,nor,WhitCo01,def_int_yds,0,,,,,
player,201210280den,nor,WhitCo01,def_int_td,0,,,,,
player,201210280den,nor,WhitCo01,def_int_long,0,,,,,
player,201210280den,nor,WhitCo01,pass_defended,0,,,,,
player,201210280den,nor,WhitCo01,sacks,0.0,,,,,
player,201210280den,nor,WhitCo01,tackles_combined,4,,,,,
player,201210280den,nor,WhitCo01,tackles_solo,3,,,,,
player,201210280den,nor,WhitCo01,tackles_assists,1,,,,,
player,201210280den,nor,WhitCo01,tackles_loss,0,,,,,
player,201210280den,nor,WhitCo01,qb_hits,0,,,,,
player,201210280den,nor,WhitCo01,fumbles_rec,0,,,,,
player,201210280den,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201210280den,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201210280den,nor,WhitCo01,fumbles_forced,0,,,,,
player,201210280den,nor,GaleJu00,def_int,0,,,,,
player,201210280den,nor,GaleJu00,def_int_yds,0,,,,,
player,201210280den,nor,GaleJu00,def_int_td,0,,,,,
player,201210280den,nor,GaleJu00,def_int_long,0,,,,,
player,201210280den,nor,GaleJu00,pass_defended,0,,,,,
player,201210280den,nor,GaleJu00,sacks,0.0,,,,,
player,201210280den,nor,GaleJu00,tackles_combined,3,,,,,
player,201210280den,nor,GaleJu00,tackles_solo,2,,,,,
player,201210280den,nor,GaleJu00,tackles_assists,1,,,,,
player,201210280den,nor,GaleJu00,tackles_loss,0,,,,,
player,201210280den,nor,GaleJu00,qb_hits,0,,,,,
player,201210280den,nor,GaleJu00,fumbles_rec,0,,,,,
player,201210280den,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201210280den,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201210280den,nor,GaleJu00,fumbles_forced,0,,,,,
player,201210280den,nor,GreeJa22,def_int,0,,,,,
player,201210280den,nor,GreeJa22,def_int_yds,0,,,,,
player,201210280den,nor,GreeJa22,def_int_td,0,,,,,
player,201210280den,nor,GreeJa22,def_int_long,0,,,,,
player,201210280den,nor,GreeJa22,pass_defended,1,,,,,
player,201210280den,nor,GreeJa22,sacks,0.0,,,,,
player,201210280den,nor,GreeJa22,tackles_combined,3,,,,,
player,201210280den,nor,GreeJa22,tackles_solo,2,,,,,
player,201210280den,nor,GreeJa22,tackles_assists,1,,,,,
player,201210280den,nor,GreeJa22,tackles_loss,0,,,,,
player,201210280den,nor,GreeJa22,qb_hits,0,,,,,
player,201210280den,nor,GreeJa22,fumbles_rec,0,,,,,
player,201210280den,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201210280den,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201210280den,nor,GreeJa22,fumbles_forced,0,,,,,
player,201210280den,nor,HickAk00,def_int,0,,,,,
player,201210280den,nor,HickAk00,def_int_yds,0,,,,,
player,201210280den,nor,HickAk00,def_int_td,0,,,,,
player,201210280den,nor,HickAk00,def_int_long,0,,,,,
player,201210280den,nor,HickAk00,pass_defended,0,,,,,
player,201210280den,nor,HickAk00,sacks,0.0,,,,,
player,201210280den,nor,HickAk00,tackles_combined,3,,,,,
player,201210280den,nor,HickAk00,tackles_solo,3,,,,,
player,201210280den,nor,HickAk00,tackles_assists,0,,,,,
player,201210280den,nor,HickAk00,tackles_loss,1,,,,,
player,201210280den,nor,HickAk00,qb_hits,0,,,,,
player,201210280den,nor,HickAk00,fumbles_rec,0,,,,,
player,201210280den,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201210280den,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201210280den,nor,HickAk00,fumbles_forced,1,,,,,
player,201210280den,nor,JohnTo01,def_int,0,,,,,
player,201210280den,nor,JohnTo01,def_int_yds,0,,,,,
player,201210280den,nor,JohnTo01,def_int_td,0,,,,,
player,201210280den,nor,JohnTo01,def_int_long,0,,,,,
player,201210280den,nor,JohnTo01,pass_defended,0,,,,,
player,201210280den,nor,JohnTo01,sacks,0.0,,,,,
player,201210280den,nor,JohnTo01,tackles_combined,3,,,,,
player,201210280den,nor,JohnTo01,tackles_solo,3,,,,,
player,201210280den,nor,JohnTo01,tackles_assists,0,,,,,
player,201210280den,nor,JohnTo01,tackles_loss,0,,,,,
player,201210280den,nor,JohnTo01,qb_hits,0,,,,,
player,201210280den,nor,JohnTo01,fumbles_rec,0,,,,,
player,201210280den,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201210280den,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201210280den,nor,JohnTo01,fumbles_forced,0,,,,,
player,201210280den,nor,JordCa00,def_int,0,,,,,
player,201210280den,nor,JordCa00,def_int_yds,0,,,,,
player,201210280den,nor,JordCa00,def_int_td,0,,,,,
player,201210280den,nor,JordCa00,def_int_long,0,,,,,
player,201210280den,nor,JordCa00,pass_defended,0,,,,,
player,201210280den,nor,JordCa00,sacks,0.0,,,,,
player,201210280den,nor,JordCa00,tackles_combined,3,,,,,
player,201210280den,nor,JordCa00,tackles_solo,2,,,,,
player,201210280den,nor,JordCa00,tackles_assists,1,,,,,
player,201210280den,nor,JordCa00,tackles_loss,0,,,,,
player,201210280den,nor,JordCa00,qb_hits,0,,,,,
player,201210280den,nor,JordCa00,fumbles_rec,0,,,,,
player,201210280den,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201210280den,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201210280den,nor,JordCa00,fumbles_forced,0,,,,,
player,201210280den,nor,AbduIs00,def_int,0,,,,,
player,201210280den,nor,AbduIs00,def_int_yds,0,,,,,
player,201210280den,nor,AbduIs00,def_int_td,0,,,,,
player,201210280den,nor,AbduIs00,def_int_long,0,,,,,
player,201210280den,nor,AbduIs00,pass_defended,0,,,,,
player,201210280den,nor,AbduIs00,sacks,0.0,,,,,
player,201210280den,nor,AbduIs00,tackles_combined,2,,,,,
player,201210280den,nor,AbduIs00,tackles_solo,2,,,,,
player,201210280den,nor,AbduIs00,tackles_assists,0,,,,,
player,201210280den,nor,AbduIs00,tackles_loss,0,,,,,
player,201210280den,nor,AbduIs00,qb_hits,0,,,,,
player,201210280den,nor,AbduIs00,fumbles_rec,0,,,,,
player,201210280den,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201210280den,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201210280den,nor,AbduIs00,fumbles_forced,0,,,,,
player,201210280den,nor,ElliSe99,def_int,0,,,,,
player,201210280den,nor,ElliSe99,def_int_yds,0,,,,,
player,201210280den,nor,ElliSe99,def_int_td,0,,,,,
player,201210280den,nor,ElliSe99,def_int_long,0,,,,,
player,201210280den,nor,ElliSe99,pass_defended,0,,,,,
player,201210280den,nor,ElliSe99,sacks,0.0,,,,,
player,201210280den,nor,ElliSe99,tackles_combined,2,,,,,
player,201210280den,nor,ElliSe99,tackles_solo,0,,,,,
player,201210280den,nor,ElliSe99,tackles_assists,2,,,,,
player,201210280den,nor,ElliSe99,tackles_loss,0,,,,,
player,201210280den,nor,ElliSe99,qb_hits,0,,,,,
player,201210280den,nor,ElliSe99,fumbles_rec,0,,,,,
player,201210280den,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201210280den,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201210280den,nor,ElliSe99,fumbles_forced,0,,,,,
player,201210280den,nor,HumbRa00,def_int,0,,,,,
player,201210280den,nor,HumbRa00,def_int_yds,0,,,,,
player,201210280den,nor,HumbRa00,def_int_td,0,,,,,
player,201210280den,nor,HumbRa00,def_int_long,0,,,,,
player,201210280den,nor,HumbRa00,pass_defended,0,,,,,
player,201210280den,nor,HumbRa00,sacks,0.0,,,,,
player,201210280den,nor,HumbRa00,tackles_combined,2,,,,,
player,201210280den,nor,HumbRa00,tackles_solo,2,,,,,
player,201210280den,nor,HumbRa00,tackles_assists,0,,,,,
player,201210280den,nor,HumbRa00,tackles_loss,0,,,,,
player,201210280den,nor,HumbRa00,qb_hits,0,,,,,
player,201210280den,nor,HumbRa00,fumbles_rec,0,,,,,
player,201210280den,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201210280den,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201210280den,nor,HumbRa00,fumbles_forced,0,,,,,
player,201210280den,nor,McBrTu99,def_int,0,,,,,
player,201210280den,nor,McBrTu99,def_int_yds,0,,,,,
player,201210280den,nor,McBrTu99,def_int_td,0,,,,,
player,201210280den,nor,McBrTu99,def_int_long,0,,,,,
player,201210280den,nor,McBrTu99,pass_defended,0,,,,,
player,201210280den,nor,McBrTu99,sacks,0.0,,,,,
player,201210280den,nor,McBrTu99,tackles_combined,2,,,,,
player,201210280den,nor,McBrTu99,tackles_solo,2,,,,,
player,201210280den,nor,McBrTu99,tackles_assists,0,,,,,
player,201210280den,nor,McBrTu99,tackles_loss,0,,,,,
player,201210280den,nor,McBrTu99,qb_hits,0,,,,,
player,201210280den,nor,McBrTu99,fumbles_rec,0,,,,,
player,201210280den,nor,McBrTu99,fumbles_rec_yds,0,,,,,
player,201210280den,nor,McBrTu99,fumbles_rec_td,0,,,,,
player,201210280den,nor,McBrTu99,fumbles_forced,0,,,,,
player,201210280den,nor,BushRa00,def_int,0,,,,,
player,201210280den,nor,BushRa00,def_int_yds,0,,,,,
player,201210280den,nor,BushRa00,def_int_td,0,,,,,
player,201210280den,nor,BushRa00,def_int_long,0,,,,,
player,201210280den,nor,BushRa00,pass_defended,0,,,,,
player,201210280den,nor,BushRa00,sacks,0.0,,,,,
player,201210280den,nor,BushRa00,tackles_combined,1,,,,,
player,201210280den,nor,BushRa00,tackles_solo,1,,,,,
player,201210280den,nor,BushRa00,tackles_assists,0,,,,,
player,201210280den,nor,BushRa00,tackles_loss,0,,,,,
player,201210280den,nor,BushRa00,qb_hits,0,,,,,
player,201210280den,nor,BushRa00,fumbles_rec,0,,,,,
player,201210280den,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201210280den,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201210280den,nor,BushRa00,fumbles_forced,0,,,,,
player,201210280den,nor,RobyCo00,def_int,0,,,,,
player,201210280den,nor,RobyCo00,def_int_yds,0,,,,,
player,201210280den,nor,RobyCo00,def_int_td,0,,,,,
player,201210280den,nor,RobyCo00,def_int_long,0,,,,,
player,201210280den,nor,RobyCo00,pass_defended,0,,,,,
player,201210280den,nor,RobyCo00,sacks,0.0,,,,,
player,201210280den,nor,RobyCo00,tackles_combined,1,,,,,
player,201210280den,nor,RobyCo00,tackles_solo,1,,,,,
player,201210280den,nor,RobyCo00,tackles_assists,0,,,,,
player,201210280den,nor,RobyCo00,tackles_loss,0,,,,,
player,201210280den,nor,RobyCo00,qb_hits,0,,,,,
player,201210280den,nor,RobyCo00,fumbles_rec,0,,,,,
player,201210280den,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201210280den,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201210280den,nor,RobyCo00,fumbles_forced,0,,,,,
player,201210280den,nor,WilsMa01,def_int,0,,,,,
player,201210280den,nor,WilsMa01,def_int_yds,0,,,,,
player,201210280den,nor,WilsMa01,def_int_td,0,,,,,
player,201210280den,nor,WilsMa01,def_int_long,0,,,,,
player,201210280den,nor,WilsMa01,pass_defended,0,,,,,
player,201210280den,nor,WilsMa01,sacks,0.0,,,,,
player,201210280den,nor,WilsMa01,tackles_combined,1,,,,,
player,201210280den,nor,WilsMa01,tackles_solo,1,,,,,
player,201210280den,nor,WilsMa01,tackles_assists,0,,,,,
player,201210280den,nor,WilsMa01,tackles_loss,0,,,,,
player,201210280den,nor,WilsMa01,qb_hits,1,,,,,
player,201210280den,nor,WilsMa01,fumbles_rec,0,,,,,
player,201210280den,nor,WilsMa01,fumbles_rec_yds,0,,,,,
player,201210280den,nor,WilsMa01,fumbles_rec_td,0,,,,,
player,201210280den,nor,WilsMa01,fumbles_forced,0,,,,,
player,201210280den,den,WoodWe20,def_int,1,,,,,
player,201210280den,den,WoodWe20,def_int_yds,8,,,,,
player,201210280den,den,WoodWe20,def_int_td,0,,,,,
player,201210280den,den,WoodWe20,def_int_long,8,,,,,
player,201210280den,den,WoodWe20,pass_defended,2,,,,,
player,201210280den,den,WoodWe20,sacks,1.0,,,,,
player,201210280den,den,WoodWe20,tackles_combined,13,,,,,
player,201210280den,den,WoodWe20,tackles_solo,9,,,,,
player,201210280den,den,WoodWe20,tackles_assists,4,,,,,
player,201210280den,den,WoodWe20,tackles_loss,1,,,,,
player,201210280den,den,WoodWe20,qb_hits,1,,,,,
player,201210280den,den,WoodWe20,fumbles_rec,0,,,,,
player,201210280den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201210280den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201210280den,den,WoodWe20,fumbles_forced,1,,,,,
player,201210280den,den,BailCh00,def_int,0,,,,,
player,201210280den,den,BailCh00,def_int_yds,0,,,,,
player,201210280den,den,BailCh00,def_int_td,0,,,,,
player,201210280den,den,BailCh00,def_int_long,0,,,,,
player,201210280den,den,BailCh00,pass_defended,2,,,,,
player,201210280den,den,BailCh00,sacks,0.0,,,,,
player,201210280den,den,BailCh00,tackles_combined,6,,,,,
player,201210280den,den,BailCh00,tackles_solo,6,,,,,
player,201210280den,den,BailCh00,tackles_assists,0,,,,,
player,201210280den,den,BailCh00,tackles_loss,0,,,,,
player,201210280den,den,BailCh00,qb_hits,0,,,,,
player,201210280den,den,BailCh00,fumbles_rec,0,,,,,
player,201210280den,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201210280den,den,BailCh00,fumbles_rec_td,0,,,,,
player,201210280den,den,BailCh00,fumbles_forced,0,,,,,
player,201210280den,den,AdamMi21,def_int,0,,,,,
player,201210280den,den,AdamMi21,def_int_yds,0,,,,,
player,201210280den,den,AdamMi21,def_int_td,0,,,,,
player,201210280den,den,AdamMi21,def_int_long,0,,,,,
player,201210280den,den,AdamMi21,pass_defended,0,,,,,
player,201210280den,den,AdamMi21,sacks,0.0,,,,,
player,201210280den,den,AdamMi21,tackles_combined,3,,,,,
player,201210280den,den,AdamMi21,tackles_solo,2,,,,,
player,201210280den,den,AdamMi21,tackles_assists,1,,,,,
player,201210280den,den,AdamMi21,tackles_loss,0,,,,,
player,201210280den,den,AdamMi21,qb_hits,0,,,,,
player,201210280den,den,AdamMi21,fumbles_rec,0,,,,,
player,201210280den,den,AdamMi21,fumbles_rec_yds,0,,,,,
player,201210280den,den,AdamMi21,fumbles_rec_td,0,,,,,
player,201210280den,den,AdamMi21,fumbles_forced,0,,,,,
player,201210280den,den,BrooKe00,def_int,0,,,,,
player,201210280den,den,BrooKe00,def_int_yds,0,,,,,
player,201210280den,den,BrooKe00,def_int_td,0,,,,,
player,201210280den,den,BrooKe00,def_int_long,0,,,,,
player,201210280den,den,BrooKe00,pass_defended,0,,,,,
player,201210280den,den,BrooKe00,sacks,0.0,,,,,
player,201210280den,den,BrooKe00,tackles_combined,3,,,,,
player,201210280den,den,BrooKe00,tackles_solo,2,,,,,
player,201210280den,den,BrooKe00,tackles_assists,1,,,,,
player,201210280den,den,BrooKe00,tackles_loss,0,,,,,
player,201210280den,den,BrooKe00,qb_hits,0,,,,,
player,201210280den,den,BrooKe00,fumbles_rec,0,,,,,
player,201210280den,den,BrooKe00,fumbles_rec_yds,0,,,,,
player,201210280den,den,BrooKe00,fumbles_rec_td,0,,,,,
player,201210280den,den,BrooKe00,fumbles_forced,0,,,,,
player,201210280den,den,HarrCh01,def_int,0,,,,,
player,201210280den,den,HarrCh01,def_int_yds,0,,,,,
player,201210280den,den,HarrCh01,def_int_td,0,,,,,
player,201210280den,den,HarrCh01,def_int_long,0,,,,,
player,201210280den,den,HarrCh01,pass_defended,2,,,,,
player,201210280den,den,HarrCh01,sacks,0.0,,,,,
player,201210280den,den,HarrCh01,tackles_combined,3,,,,,
player,201210280den,den,HarrCh01,tackles_solo,2,,,,,
player,201210280den,den,HarrCh01,tackles_assists,1,,,,,
player,201210280den,den,HarrCh01,tackles_loss,0,,,,,
player,201210280den,den,HarrCh01,qb_hits,0,,,,,
player,201210280den,den,HarrCh01,fumbles_rec,0,,,,,
player,201210280den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201210280den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201210280den,den,HarrCh01,fumbles_forced,0,,,,,
player,201210280den,den,TrevDa00,def_int,0,,,,,
player,201210280den,den,TrevDa00,def_int_yds,0,,,,,
player,201210280den,den,TrevDa00,def_int_td,0,,,,,
player,201210280den,den,TrevDa00,def_int_long,0,,,,,
player,201210280den,den,TrevDa00,pass_defended,1,,,,,
player,201210280den,den,TrevDa00,sacks,0.0,,,,,
player,201210280den,den,TrevDa00,tackles_combined,3,,,,,
player,201210280den,den,TrevDa00,tackles_solo,3,,,,,
player,201210280den,den,TrevDa00,tackles_assists,0,,,,,
player,201210280den,den,TrevDa00,tackles_loss,0,,,,,
player,201210280den,den,TrevDa00,qb_hits,0,,,,,
player,201210280den,den,TrevDa00,fumbles_rec,0,,,,,
player,201210280den,den,TrevDa00,fumbles_rec_yds,0,,,,,
player,201210280den,den,TrevDa00,fumbles_rec_td,0,,,,,
player,201210280den,den,TrevDa00,fumbles_forced,0,,,,,
player,201210280den,den,LeonJi23,def_int,0,,,,,
player,201210280den,den,LeonJi23,def_int_yds,0,,,,,
player,201210280den,den,LeonJi23,def_int_td,0,,,,,
player,201210280den,den,LeonJi23,def_int_long,0,,,,,
player,201210280den,den,LeonJi23,pass_defended,0,,,,,
player,201210280den,den,LeonJi23,sacks,0.0,,,,,
player,201210280den,den,LeonJi23,tackles_combined,2,,,,,
player,201210280den,den,LeonJi23,tackles_solo,2,,,,,
player,201210280den,den,LeonJi23,tackles_assists,0,,,,,
player,201210280den,den,LeonJi23,tackles_loss,1,,,,,
player,201210280den,den,LeonJi23,qb_hits,0,,,,,
player,201210280den,den,LeonJi23,fumbles_rec,0,,,,,
player,201210280den,den,LeonJi23,fumbles_rec_yds,0,,,,,
player,201210280den,den,LeonJi23,fumbles_rec_td,0,,,,,
player,201210280den,den,LeonJi23,fumbles_forced,0,,,,,
player,201210280den,den,WolfDe00,def_int,0,,,,,
player,201210280den,den,WolfDe00,def_int_yds,0,,,,,
player,201210280den,den,WolfDe00,def_int_td,0,,,,,
player,201210280den,den,WolfDe00,def_int_long,0,,,,,
player,201210280den,den,WolfDe00,pass_defended,0,,,,,
player,201210280den,den,WolfDe00,sacks,0.0,,,,,
player,201210280den,den,WolfDe00,tackles_combined,2,,,,,
player,201210280den,den,WolfDe00,tackles_solo,2,,,,,
player,201210280den,den,WolfDe00,tackles_assists,0,,,,,
player,201210280den,den,WolfDe00,tackles_loss,1,,,,,
player,201210280den,den,WolfDe00,qb_hits,0,,,,,
player,201210280den,den,WolfDe00,fumbles_rec,0,,,,,
player,201210280den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201210280den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201210280den,den,WolfDe00,fumbles_forced,0,,,,,
player,201210280den,den,BannJu20,def_int,0,,,,,
player,201210280den,den,BannJu20,def_int_yds,0,,,,,
player,201210280den,den,BannJu20,def_int_td,0,,,,,
player,201210280den,den,BannJu20,def_int_long,0,,,,,
player,201210280den,den,BannJu20,pass_defended,0,,,,,
player,201210280den,den,BannJu20,sacks,0.0,,,,,
player,201210280den,den,BannJu20,tackles_combined,1,,,,,
player,201210280den,den,BannJu20,tackles_solo,1,,,,,
player,201210280den,den,BannJu20,tackles_assists,0,,,,,
player,201210280den,den,BannJu20,tackles_loss,0,,,,,
player,201210280den,den,BannJu20,qb_hits,0,,,,,
player,201210280den,den,BannJu20,fumbles_rec,0,,,,,
player,201210280den,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201210280den,den,BannJu20,fumbles_rec_td,0,,,,,
player,201210280den,den,BannJu20,fumbles_forced,0,,,,,
player,201210280den,den,BrewAa00,def_int,0,,,,,
player,201210280den,den,BrewAa00,def_int_yds,0,,,,,
player,201210280den,den,BrewAa00,def_int_td,0,,,,,
player,201210280den,den,BrewAa00,def_int_long,0,,,,,
player,201210280den,den,BrewAa00,pass_defended,0,,,,,
player,201210280den,den,BrewAa00,sacks,0.0,,,,,
player,201210280den,den,BrewAa00,tackles_combined,1,,,,,
player,201210280den,den,BrewAa00,tackles_solo,1,,,,,
player,201210280den,den,BrewAa00,tackles_assists,0,,,,,
player,201210280den,den,BrewAa00,tackles_loss,0,,,,,
player,201210280den,den,BrewAa00,qb_hits,0,,,,,
player,201210280den,den,BrewAa00,fumbles_rec,0,,,,,
player,201210280den,den,BrewAa00,fumbles_rec_yds,0,,,,,
player,201210280den,den,BrewAa00,fumbles_rec_td,0,,,,,
player,201210280den,den,BrewAa00,fumbles_forced,0,,,,,
player,201210280den,den,CartTo99,def_int,0,,,,,
player,201210280den,den,CartTo99,def_int_yds,0,,,,,
player,201210280den,den,CartTo99,def_int_td,0,,,,,
player,201210280den,den,CartTo99,def_int_long,0,,,,,
player,201210280den,den,CartTo99,pass_defended,2,,,,,
player,201210280den,den,CartTo99,sacks,0.0,,,,,
player,201210280den,den,CartTo99,tackles_combined,1,,,,,
player,201210280den,den,CartTo99,tackles_solo,1,,,,,
player,201210280den,den,CartTo99,tackles_assists,0,,,,,
player,201210280den,den,CartTo99,tackles_loss,0,,,,,
player,201210280den,den,CartTo99,qb_hits,0,,,,,
player,201210280den,den,CartTo99,fumbles_rec,0,,,,,
player,201210280den,den,CartTo99,fumbles_rec_yds,0,,,,,
player,201210280den,den,CartTo99,fumbles_rec_td,0,,,,,
player,201210280den,den,CartTo99,fumbles_forced,0,,,,,
player,201210280den,den,DumeEl20,def_int,0,,,,,
player,201210280den,den,DumeEl20,def_int_yds,0,,,,,
player,201210280den,den,DumeEl20,def_int_td,0,,,,,
player,201210280den,den,DumeEl20,def_int_long,0,,,,,
player,201210280den,den,DumeEl20,pass_defended,0,,,,,
player,201210280den,den,DumeEl20,sacks,0.0,,,,,
player,201210280den,den,DumeEl20,tackles_combined,1,,,,,
player,201210280den,den,DumeEl20,tackles_solo,0,,,,,
player,201210280den,den,DumeEl20,tackles_assists,1,,,,,
player,201210280den,den,DumeEl20,tackles_loss,0,,,,,
player,201210280den,den,DumeEl20,qb_hits,0,,,,,
player,201210280den,den,DumeEl20,fumbles_rec,0,,,,,
player,201210280den,den,DumeEl20,fumbles_rec_yds,0,,,,,
player,201210280den,den,DumeEl20,fumbles_rec_td,0,,,,,
player,201210280den,den,DumeEl20,fumbles_forced,0,,,,,
player,201210280den,den,MillVo00,def_int,0,,,,,
player,201210280den,den,MillVo00,def_int_yds,0,,,,,
player,201210280den,den,MillVo00,def_int_td,0,,,,,
player,201210280den,den,MillVo00,def_int_long,0,,,,,
player,201210280den,den,MillVo00,pass_defended,0,,,,,
player,201210280den,den,MillVo00,sacks,0.0,,,,,
player,201210280den,den,MillVo00,tackles_combined,1,,,,,
player,201210280den,den,MillVo00,tackles_solo,1,,,,,
player,201210280den,den,MillVo00,tackles_assists,0,,,,,
player,201210280den,den,MillVo00,tackles_loss,1,,,,,
player,201210280den,den,MillVo00,qb_hits,1,,,,,
player,201210280den,den,MillVo00,fumbles_rec,0,,,,,
player,201210280den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201210280den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201210280den,den,MillVo00,fumbles_forced,0,,,,,
player,201210280den,den,VickKe99,def_int,0,,,,,
player,201210280den,den,VickKe99,def_int_yds,0,,,,,
player,201210280den,den,VickKe99,def_int_td,0,,,,,
player,201210280den,den,VickKe99,def_int_long,0,,,,,
player,201210280den,den,VickKe99,pass_defended,1,,,,,
player,201210280den,den,VickKe99,sacks,0.0,,,,,
player,201210280den,den,VickKe99,tackles_combined,1,,,,,
player,201210280den,den,VickKe99,tackles_solo,1,,,,,
player,201210280den,den,VickKe99,tackles_assists,0,,,,,
player,201210280den,den,VickKe99,tackles_loss,0,,,,,
player,201210280den,den,VickKe99,qb_hits,0,,,,,
player,201210280den,den,VickKe99,fumbles_rec,0,,,,,
player,201210280den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201210280den,den,VickKe99,fumbles_rec_td,0,,,,,
