game,2012,1,20120909,201209090gnb,sfo,"San Francisco 49ers",30,gnb,"Green Bay Packers",22
player,201209090gnb,gnb,PickRy20,tackles_combined,1,,,,,
player,201209090gnb,gnb,PickRy20,tackles_solo,1,,,,,
player,201209090gnb,gnb,PickRy20,tackles_assists,0,,,,,
player,201209090gnb,gnb,PickRy20,tackles_loss,0,,,,,
player,201209090gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201209090gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201209090gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201209090gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201209090gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201209090gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201209090gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201209090gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201209090gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201209090gnb,gnb,RajiBJ99,tackles_combined,1,,,,,
player,201209090gnb,gnb,RajiBJ99,tackles_solo,0,,,,,
player,201209090gnb,gnb,RajiBJ99,tackles_assists,1,,,,,
player,201209090gnb,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201209090gnb,gnb,RajiBJ99,qb_hits,0,,,,,
player,201209090gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201209090gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201209090gnb,gnb,CobbRa00,def_int,0,,,,,
player,201209090gnb,gnb,CobbRa00,def_int_yds,0,,,,,
player,201209090gnb,gnb,CobbRa00,def_int_td,0,,,,,
player,201209090gnb,gnb,CobbRa00,def_int_long,0,,,,,
player,201209090gnb,gnb,CobbRa00,pass_defended,0,,,,,
player,201209090gnb,gnb,CobbRa00,sacks,0.0,,,,,
player,201209090gnb,gnb,CobbRa00,tackles_combined,0,,,,,
player,201209090gnb,gnb,CobbRa00,tackles_solo,0,,,,,
player,201209090gnb,gnb,CobbRa00,tackles_assists,0,,,,,
player,201209090gnb,gnb,CobbRa00,tackles_loss,0,,,,,
player,201209090gnb,gnb,CobbRa00,qb_hits,0,,,,,
player,201209090gnb,gnb,CobbRa00,fumbles_rec,1,,,,,
player,201209090gnb,gnb,CobbRa00,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,CobbRa00,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,CobbRa00,fumbles_forced,0,,,,,
player,201209090gnb,sfo,WillKy01,kick_ret,0,,,,,
player,201209090gnb,sfo,WillKy01,kick_ret_yds,0,,,,,
player,201209090gnb,sfo,WillKy01,kick_ret_yds_per_ret,,,,,,
player,201209090gnb,sfo,WillKy01,kick_ret_td,0,,,,,
player,201209090gnb,sfo,WillKy01,kick_ret_long,0,,,,,
player,201209090gnb,sfo,WillKy01,punt_ret,1,,,,,
player,201209090gnb,sfo,WillKy01,punt_ret_yds,20,,,,,
player,201209090gnb,sfo,WillKy01,punt_ret_yds_per_ret,20.0,,,,,
player,201209090gnb,sfo,WillKy01,punt_ret_td,0,,,,,
player,201209090gnb,sfo,WillKy01,punt_ret_long,20,,,,,
player,201209090gnb,sfo,HuntKe00,kick_ret,1,,,,,
player,201209090gnb,sfo,HuntKe00,kick_ret_yds,31,,,,,
player,201209090gnb,sfo,HuntKe00,kick_ret_yds_per_ret,31.0,,,,,
player,201209090gnb,sfo,HuntKe00,kick_ret_td,0,,,,,
player,201209090gnb,sfo,HuntKe00,kick_ret_long,31,,,,,
player,201209090gnb,sfo,HuntKe00,punt_ret,0,,,,,
player,201209090gnb,sfo,HuntKe00,punt_ret_yds,0,,,,,
player,201209090gnb,sfo,HuntKe00,punt_ret_yds_per_ret,,,,,,
player,201209090gnb,sfo,HuntKe00,punt_ret_td,0,,,,,
player,201209090gnb,sfo,HuntKe00,punt_ret_long,0,,,,,
player,201209090gnb,gnb,CobbRa00,kick_ret,3,,,,,
player,201209090gnb,gnb,CobbRa00,kick_ret_yds,73,,,,,
player,201209090gnb,gnb,CobbRa00,kick_ret_yds_per_ret,24.3,,,,,
player,201209090gnb,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201209090gnb,gnb,CobbRa00,kick_ret_long,28,,,,,
player,201209090gnb,gnb,CobbRa00,punt_ret,3,,,,,
player,201209090gnb,gnb,CobbRa00,punt_ret_yds,80,,,,,
player,201209090gnb,gnb,CobbRa00,punt_ret_yds_per_ret,26.7,,,,,
player,201209090gnb,gnb,CobbRa00,punt_ret_td,1,,,,,
player,201209090gnb,gnb,CobbRa00,punt_ret_long,75,,,,,
player,201209090gnb,sfo,akersdav01,xpm,3,,,,,
player,201209090gnb,sfo,akersdav01,xpa,3,,,,,
player,201209090gnb,sfo,akersdav01,fgm,3,,,,,
player,201209090gnb,sfo,akersdav01,fga,3,,,,,
player,201209090gnb,sfo,akersdav01,punt,0,,,,,
player,201209090gnb,sfo,akersdav01,punt_yds,0,,,,,
player,201209090gnb,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201209090gnb,sfo,akersdav01,punt_long,0,,,,,
player,201209090gnb,sfo,LeexAn20,xpm,,,,,,
player,201209090gnb,sfo,LeexAn20,xpa,,,,,,
player,201209090gnb,sfo,LeexAn20,fgm,,,,,,
player,201209090gnb,sfo,LeexAn20,fga,,,,,,
player,201209090gnb,sfo,LeexAn20,punt,5,,,,,
player,201209090gnb,sfo,LeexAn20,punt_yds,256,,,,,
player,201209090gnb,sfo,LeexAn20,punt_yds_per_punt,51.2,,,,,
player,201209090gnb,sfo,LeexAn20,punt_long,61,,,,,
player,201209090gnb,gnb,CrosMa20,xpm,2,,,,,
player,201209090gnb,gnb,CrosMa20,xpa,2,,,,,
player,201209090gnb,gnb,CrosMa20,fgm,,,,,,
player,201209090gnb,gnb,CrosMa20,fga,,,,,,
player,201209090gnb,gnb,CrosMa20,punt,0,,,,,
player,201209090gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201209090gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201209090gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201209090gnb,gnb,MastTi99,xpm,,,,,,
player,201209090gnb,gnb,MastTi99,xpa,,,,,,
player,201209090gnb,gnb,MastTi99,fgm,,,,,,
player,201209090gnb,gnb,MastTi99,fga,,,,,,
player,201209090gnb,gnb,MastTi99,punt,6,,,,,
player,201209090gnb,gnb,MastTi99,punt_yds,289,,,,,
player,201209090gnb,gnb,MastTi99,punt_yds_per_punt,48.2,,,,,
player,201209090gnb,gnb,MastTi99,punt_long,60,,,,,
player,201209090gnb,gnb,NewhMa20,pos,T,,,,,
player,201209090gnb,gnb,NewhMa20,offense,68,,,,,
player,201209090gnb,gnb,NewhMa20,off_pct,100%,,,,,
player,201209090gnb,gnb,NewhMa20,defense,0,,,,,
player,201209090gnb,gnb,NewhMa20,def_pct,0%,,,,,
player,201209090gnb,gnb,NewhMa20,special_teams,2,,,,,
player,201209090gnb,gnb,NewhMa20,st_pct,7%,,,,,
player,201209090gnb,gnb,SittJo20,pos,G,,,,,
player,201209090gnb,gnb,SittJo20,offense,68,,,,,
player,201209090gnb,gnb,SittJo20,off_pct,100%,,,,,
player,201209090gnb,gnb,SittJo20,defense,0,,,,,
player,201209090gnb,gnb,SittJo20,def_pct,0%,,,,,
player,201209090gnb,gnb,SittJo20,special_teams,2,,,,,
player,201209090gnb,gnb,SittJo20,st_pct,7%,,,,,
player,201209090gnb,gnb,LangT.20,pos,G,,,,,
player,201209090gnb,gnb,LangT.20,offense,68,,,,,
player,201209090gnb,gnb,LangT.20,off_pct,100%,,,,,
player,201209090gnb,gnb,LangT.20,defense,0,,,,,
player,201209090gnb,gnb,LangT.20,def_pct,0%,,,,,
player,201209090gnb,gnb,LangT.20,special_teams,2,,,,,
player,201209090gnb,gnb,LangT.20,st_pct,7%,,,,,
player,201209090gnb,gnb,BulaBr20,pos,T,,,,,
player,201209090gnb,gnb,BulaBr20,offense,68,,,,,
player,201209090gnb,gnb,BulaBr20,off_pct,100%,,,,,
player,201209090gnb,gnb,BulaBr20,defense,0,,,,,
player,201209090gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201209090gnb,gnb,BulaBr20,special_teams,2,,,,,
player,201209090gnb,gnb,BulaBr20,st_pct,7%,,,,,
player,201209090gnb,gnb,RodgAa00,pos,QB,,,,,
player,201209090gnb,gnb,RodgAa00,offense,68,,,,,
player,201209090gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201209090gnb,gnb,RodgAa00,defense,0,,,,,
player,201209090gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201209090gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201209090gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201209090gnb,gnb,SatuJe55,pos,C,,,,,
player,201209090gnb,gnb,SatuJe55,offense,68,,,,,
player,201209090gnb,gnb,SatuJe55,off_pct,100%,,,,,
player,201209090gnb,gnb,SatuJe55,defense,0,,,,,
player,201209090gnb,gnb,SatuJe55,def_pct,0%,,,,,
player,201209090gnb,gnb,SatuJe55,special_teams,0,,,,,
player,201209090gnb,gnb,SatuJe55,st_pct,0%,,,,,
player,201209090gnb,gnb,NelsJo00,pos,WR,,,,,
player,201209090gnb,gnb,NelsJo00,offense,65,,,,,
player,201209090gnb,gnb,NelsJo00,off_pct,96%,,,,,
player,201209090gnb,gnb,NelsJo00,defense,0,,,,,
player,201209090gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201209090gnb,gnb,NelsJo00,special_teams,0,,,,,
player,201209090gnb,gnb,NelsJo00,st_pct,0%,,,,,
player,201209090gnb,gnb,JennGr00,pos,WR,,,,,
player,201209090gnb,gnb,JennGr00,offense,63,,,,,
player,201209090gnb,gnb,JennGr00,off_pct,93%,,,,,
player,201209090gnb,gnb,JennGr00,defense,0,,,,,
player,201209090gnb,gnb,JennGr00,def_pct,0%,,,,,
player,201209090gnb,gnb,JennGr00,special_teams,0,,,,,
player,201209090gnb,gnb,JennGr00,st_pct,0%,,,,,
player,201209090gnb,gnb,JoneJa04,pos,WR,,,,,
player,201209090gnb,gnb,JoneJa04,offense,58,,,,,
player,201209090gnb,gnb,JoneJa04,off_pct,85%,,,,,
player,201209090gnb,gnb,JoneJa04,defense,0,,,,,
player,201209090gnb,gnb,JoneJa04,def_pct,0%,,,,,
player,201209090gnb,gnb,JoneJa04,special_teams,0,,,,,
player,201209090gnb,gnb,JoneJa04,st_pct,0%,,,,,
player,201209090gnb,gnb,FinlJe00,pos,TE,,,,,
player,201209090gnb,gnb,FinlJe00,offense,58,,,,,
player,201209090gnb,gnb,FinlJe00,off_pct,85%,,,,,
player,201209090gnb,gnb,FinlJe00,defense,0,,,,,
player,201209090gnb,gnb,FinlJe00,def_pct,0%,,,,,
player,201209090gnb,gnb,FinlJe00,special_teams,0,,,,,
player,201209090gnb,gnb,FinlJe00,st_pct,0%,,,,,
player,201209090gnb,gnb,CobbRa00,pos,WR,,,,,
player,201209090gnb,gnb,CobbRa00,offense,35,,,,,
player,201209090gnb,gnb,CobbRa00,off_pct,51%,,,,,
player,201209090gnb,gnb,CobbRa00,defense,0,,,,,
player,201209090gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201209090gnb,gnb,CobbRa00,special_teams,12,,,,,
player,201209090gnb,gnb,CobbRa00,st_pct,41%,,,,,
player,201209090gnb,gnb,BensCe00,pos,RB,,,,,
player,201209090gnb,gnb,BensCe00,offense,25,,,,,
player,201209090gnb,gnb,BensCe00,off_pct,37%,,,,,
player,201209090gnb,gnb,BensCe00,defense,0,,,,,
player,201209090gnb,gnb,BensCe00,def_pct,0%,,,,,
player,201209090gnb,gnb,BensCe00,special_teams,0,,,,,
player,201209090gnb,gnb,BensCe00,st_pct,0%,,,,,
player,201209090gnb,gnb,CrabTo00,pos,TE,,,,,
player,201209090gnb,gnb,CrabTo00,offense,14,,,,,
player,201209090gnb,gnb,CrabTo00,off_pct,21%,,,,,
player,201209090gnb,gnb,CrabTo00,defense,0,,,,,
player,201209090gnb,gnb,CrabTo00,def_pct,0%,,,,,
player,201209090gnb,gnb,CrabTo00,special_teams,2,,,,,
player,201209090gnb,gnb,CrabTo00,st_pct,7%,,,,,
player,201209090gnb,gnb,KuhnJo00,pos,FB,,,,,
player,201209090gnb,gnb,KuhnJo00,offense,13,,,,,
player,201209090gnb,gnb,KuhnJo00,off_pct,19%,,,,,
player,201209090gnb,gnb,KuhnJo00,defense,0,,,,,
player,201209090gnb,gnb,KuhnJo00,def_pct,0%,,,,,
player,201209090gnb,gnb,KuhnJo00,special_teams,12,,,,,
player,201209090gnb,gnb,KuhnJo00,st_pct,41%,,,,,
player,201209090gnb,gnb,WillD.00,pos,TE,,,,,
player,201209090gnb,gnb,WillD.00,offense,3,,,,,
player,201209090gnb,gnb,WillD.00,off_pct,4%,,,,,
player,201209090gnb,gnb,WillD.00,defense,0,,,,,
player,201209090gnb,gnb,WillD.00,def_pct,0%,,,,,
player,201209090gnb,gnb,WillD.00,special_teams,21,,,,,
player,201209090gnb,gnb,WillD.00,st_pct,72%,,,,,
player,201209090gnb,gnb,TaylRy00,pos,TE,,,,,
player,201209090gnb,gnb,TaylRy00,offense,3,,,,,
player,201209090gnb,gnb,TaylRy00,off_pct,4%,,,,,
player,201209090gnb,gnb,TaylRy00,defense,0,,,,,
player,201209090gnb,gnb,TaylRy00,def_pct,0%,,,,,
player,201209090gnb,gnb,TaylRy00,special_teams,21,,,,,
player,201209090gnb,gnb,TaylRy00,st_pct,72%,,,,,
player,201209090gnb,gnb,DrivDo00,pos,WR,,,,,
player,201209090gnb,gnb,DrivDo00,offense,3,,,,,
player,201209090gnb,gnb,DrivDo00,off_pct,4%,,,,,
player,201209090gnb,gnb,DrivDo00,defense,0,,,,,
player,201209090gnb,gnb,DrivDo00,def_pct,0%,,,,,
player,201209090gnb,gnb,DrivDo00,special_teams,0,,,,,
player,201209090gnb,gnb,DrivDo00,st_pct,0%,,,,,
player,201209090gnb,gnb,PerrNi00,pos,LB,,,,,
player,201209090gnb,gnb,PerrNi00,offense,0,,,,,
player,201209090gnb,gnb,PerrNi00,off_pct,0%,,,,,
player,201209090gnb,gnb,PerrNi00,defense,66,,,,,
player,201209090gnb,gnb,PerrNi00,def_pct,100%,,,,,
player,201209090gnb,gnb,PerrNi00,special_teams,6,,,,,
player,201209090gnb,gnb,PerrNi00,st_pct,21%,,,,,
player,201209090gnb,gnb,BurnMo99,pos,FS,,,,,
player,201209090gnb,gnb,BurnMo99,offense,0,,,,,
player,201209090gnb,gnb,BurnMo99,off_pct,0%,,,,,
player,201209090gnb,gnb,BurnMo99,defense,66,,,,,
player,201209090gnb,gnb,BurnMo99,def_pct,100%,,,,,
player,201209090gnb,gnb,BurnMo99,special_teams,6,,,,,
player,201209090gnb,gnb,BurnMo99,st_pct,21%,,,,,
player,201209090gnb,gnb,MattCl99,pos,LB,,,,,
player,201209090gnb,gnb,MattCl99,offense,0,,,,,
player,201209090gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201209090gnb,gnb,MattCl99,defense,66,,,,,
player,201209090gnb,gnb,MattCl99,def_pct,100%,,,,,
player,201209090gnb,gnb,MattCl99,special_teams,6,,,,,
player,201209090gnb,gnb,MattCl99,st_pct,21%,,,,,
player,201209090gnb,gnb,WoodCh00,pos,SS,,,,,
player,201209090gnb,gnb,WoodCh00,offense,0,,,,,
player,201209090gnb,gnb,WoodCh00,off_pct,0%,,,,,
player,201209090gnb,gnb,WoodCh00,defense,66,,,,,
player,201209090gnb,gnb,WoodCh00,def_pct,100%,,,,,
player,201209090gnb,gnb,WoodCh00,special_teams,0,,,,,
player,201209090gnb,gnb,WoodCh00,st_pct,0%,,,,,
player,201209090gnb,gnb,WillTr99,pos,CB,,,,,
player,201209090gnb,gnb,WillTr99,offense,0,,,,,
player,201209090gnb,gnb,WillTr99,off_pct,0%,,,,,
player,201209090gnb,gnb,WillTr99,defense,66,,,,,
player,201209090gnb,gnb,WillTr99,def_pct,100%,,,,,
player,201209090gnb,gnb,WillTr99,special_teams,0,,,,,
player,201209090gnb,gnb,WillTr99,st_pct,0%,,,,,
player,201209090gnb,gnb,SmitD.00,pos,LB,,,,,
player,201209090gnb,gnb,SmitD.00,offense,0,,,,,
player,201209090gnb,gnb,SmitD.00,off_pct,0%,,,,,
player,201209090gnb,gnb,SmitD.00,defense,63,,,,,
player,201209090gnb,gnb,SmitD.00,def_pct,95%,,,,,
player,201209090gnb,gnb,SmitD.00,special_teams,6,,,,,
player,201209090gnb,gnb,SmitD.00,st_pct,21%,,,,,
player,201209090gnb,gnb,HawkA.20,pos,LB,,,,,
player,201209090gnb,gnb,HawkA.20,offense,0,,,,,
player,201209090gnb,gnb,HawkA.20,off_pct,0%,,,,,
player,201209090gnb,gnb,HawkA.20,defense,55,,,,,
player,201209090gnb,gnb,HawkA.20,def_pct,83%,,,,,
player,201209090gnb,gnb,HawkA.20,special_teams,0,,,,,
player,201209090gnb,gnb,HawkA.20,st_pct,0%,,,,,
player,201209090gnb,gnb,RajiBJ99,pos,NT,,,,,
player,201209090gnb,gnb,RajiBJ99,offense,0,,,,,
player,201209090gnb,gnb,RajiBJ99,off_pct,0%,,,,,
player,201209090gnb,gnb,RajiBJ99,defense,52,,,,,
player,201209090gnb,gnb,RajiBJ99,def_pct,79%,,,,,
player,201209090gnb,gnb,RajiBJ99,special_teams,6,,,,,
player,201209090gnb,gnb,RajiBJ99,st_pct,21%,,,,,
player,201209090gnb,gnb,PickRy20,pos,DT,,,,,
player,201209090gnb,gnb,PickRy20,offense,0,,,,,
player,201209090gnb,gnb,PickRy20,off_pct,0%,,,,,
player,201209090gnb,gnb,PickRy20,defense,47,,,,,
player,201209090gnb,gnb,PickRy20,def_pct,71%,,,,,
player,201209090gnb,gnb,PickRy20,special_teams,5,,,,,
player,201209090gnb,gnb,PickRy20,st_pct,17%,,,,,
player,201209090gnb,gnb,BushJa20,pos,CB,,,,,
player,201209090gnb,gnb,BushJa20,offense,0,,,,,
player,201209090gnb,gnb,BushJa20,off_pct,0%,,,,,
player,201209090gnb,gnb,BushJa20,defense,42,,,,,
player,201209090gnb,gnb,BushJa20,def_pct,64%,,,,,
player,201209090gnb,gnb,BushJa20,special_teams,15,,,,,
player,201209090gnb,gnb,BushJa20,st_pct,52%,,,,,
player,201209090gnb,gnb,WortJe00,pos,DE,,,,,
player,201209090gnb,gnb,WortJe00,offense,0,,,,,
player,201209090gnb,gnb,WortJe00,off_pct,0%,,,,,
player,201209090gnb,gnb,WortJe00,defense,37,,,,,
player,201209090gnb,gnb,WortJe00,def_pct,56%,,,,,
player,201209090gnb,gnb,WortJe00,special_teams,14,,,,,
player,201209090gnb,gnb,WortJe00,st_pct,48%,,,,,
player,201209090gnb,gnb,MerlPh99,pos,DE,,,,,
player,201209090gnb,gnb,MerlPh99,offense,0,,,,,
player,201209090gnb,gnb,MerlPh99,off_pct,0%,,,,,
player,201209090gnb,gnb,MerlPh99,defense,28,,,,,
player,201209090gnb,gnb,MerlPh99,def_pct,42%,,,,,
player,201209090gnb,gnb,MerlPh99,special_teams,6,,,,,
player,201209090gnb,gnb,MerlPh99,st_pct,21%,,,,,
player,201209090gnb,gnb,ShieSa00,pos,CB,,,,,
player,201209090gnb,gnb,ShieSa00,offense,0,,,,,
player,201209090gnb,gnb,ShieSa00,off_pct,0%,,,,,
player,201209090gnb,gnb,ShieSa00,defense,26,,,,,
player,201209090gnb,gnb,ShieSa00,def_pct,39%,,,,,
player,201209090gnb,gnb,ShieSa00,special_teams,19,,,,,
player,201209090gnb,gnb,ShieSa00,st_pct,66%,,,,,
player,201209090gnb,gnb,JennM.00,pos,SS,,,,,
player,201209090gnb,gnb,JennM.00,offense,0,,,,,
player,201209090gnb,gnb,JennM.00,off_pct,0%,,,,,
player,201209090gnb,gnb,JennM.00,defense,15,,,,,
player,201209090gnb,gnb,JennM.00,def_pct,23%,,,,,
player,201209090gnb,gnb,JennM.00,special_teams,23,,,,,
player,201209090gnb,gnb,JennM.00,st_pct,79%,,,,,
player,201209090gnb,gnb,McMiJe00,pos,FS,,,,,
player,201209090gnb,gnb,McMiJe00,offense,0,,,,,
player,201209090gnb,gnb,McMiJe00,off_pct,0%,,,,,
player,201209090gnb,gnb,McMiJe00,defense,14,,,,,
player,201209090gnb,gnb,McMiJe00,def_pct,21%,,,,,
player,201209090gnb,gnb,McMiJe00,special_teams,15,,,,,
player,201209090gnb,gnb,McMiJe00,st_pct,52%,,,,,
player,201209090gnb,gnb,WilsC.98,pos,DE,,,,,
player,201209090gnb,gnb,WilsC.98,offense,0,,,,,
player,201209090gnb,gnb,WilsC.98,off_pct,0%,,,,,
player,201209090gnb,gnb,WilsC.98,defense,10,,,,,
player,201209090gnb,gnb,WilsC.98,def_pct,15%,,,,,
player,201209090gnb,gnb,WilsC.98,special_teams,1,,,,,
player,201209090gnb,gnb,WilsC.98,st_pct,3%,,,,,
player,201209090gnb,gnb,MoseDe00,pos,LB,,,,,
player,201209090gnb,gnb,MoseDe00,offense,0,,,,,
player,201209090gnb,gnb,MoseDe00,off_pct,0%,,,,,
player,201209090gnb,gnb,MoseDe00,defense,4,,,,,
player,201209090gnb,gnb,MoseDe00,def_pct,6%,,,,,
player,201209090gnb,gnb,MoseDe00,special_teams,21,,,,,
player,201209090gnb,gnb,MoseDe00,st_pct,72%,,,,,
player,201209090gnb,gnb,HaywCa00,pos,CB,,,,,
player,201209090gnb,gnb,HaywCa00,offense,0,,,,,
player,201209090gnb,gnb,HaywCa00,off_pct,0%,,,,,
player,201209090gnb,gnb,HaywCa00,defense,3,,,,,
player,201209090gnb,gnb,HaywCa00,def_pct,5%,,,,,
player,201209090gnb,gnb,HaywCa00,special_teams,5,,,,,
player,201209090gnb,gnb,HaywCa00,st_pct,17%,,,,,
player,201209090gnb,gnb,JoneBr99,pos,LB,,,,,
player,201209090gnb,gnb,JoneBr99,offense,0,,,,,
player,201209090gnb,gnb,JoneBr99,off_pct,0%,,,,,
player,201209090gnb,gnb,JoneBr99,defense,0,,,,,
player,201209090gnb,gnb,JoneBr99,def_pct,0%,,,,,
player,201209090gnb,gnb,JoneBr99,special_teams,21,,,,,
player,201209090gnb,gnb,JoneBr99,st_pct,72%,,,,,
player,201209090gnb,gnb,SainBr00,pos,RB,,,,,
player,201209090gnb,gnb,SainBr00,offense,0,,,,,
player,201209090gnb,gnb,SainBr00,off_pct,0%,,,,,
player,201209090gnb,gnb,SainBr00,defense,0,,,,,
player,201209090gnb,gnb,SainBr00,def_pct,0%,,,,,
player,201209090gnb,gnb,SainBr00,special_teams,17,,,,,
player,201209090gnb,gnb,SainBr00,st_pct,59%,,,,,
player,201209090gnb,gnb,FranRo99,pos,LB,,,,,
player,201209090gnb,gnb,FranRo99,offense,0,,,,,
player,201209090gnb,gnb,FranRo99,off_pct,0%,,,,,
player,201209090gnb,gnb,FranRo99,defense,0,,,,,
player,201209090gnb,gnb,FranRo99,def_pct,0%,,,,,
player,201209090gnb,gnb,FranRo99,special_teams,10,,,,,
player,201209090gnb,gnb,FranRo99,st_pct,34%,,,,,
player,201209090gnb,gnb,MannTe00,pos,LB,,,,,
player,201209090gnb,gnb,MannTe00,offense,0,,,,,
player,201209090gnb,gnb,MannTe00,off_pct,0%,,,,,
player,201209090gnb,gnb,MannTe00,defense,0,,,,,
player,201209090gnb,gnb,MannTe00,def_pct,0%,,,,,
player,201209090gnb,gnb,MannTe00,special_teams,9,,,,,
player,201209090gnb,gnb,MannTe00,st_pct,31%,,,,,
player,201209090gnb,gnb,GoodBr99,pos,LS,,,,,
player,201209090gnb,gnb,GoodBr99,offense,0,,,,,
player,201209090gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201209090gnb,gnb,GoodBr99,defense,0,,,,,
player,201209090gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201209090gnb,gnb,GoodBr99,special_teams,8,,,,,
player,201209090gnb,gnb,GoodBr99,st_pct,28%,,,,,
player,201209090gnb,gnb,BarcDo00,pos,G,,,,,
player,201209090gnb,gnb,BarcDo00,offense,0,,,,,
player,201209090gnb,gnb,BarcDo00,off_pct,0%,,,,,
player,201209090gnb,gnb,BarcDo00,defense,0,,,,,
player,201209090gnb,gnb,BarcDo00,def_pct,0%,,,,,
player,201209090gnb,gnb,BarcDo00,special_teams,8,,,,,
player,201209090gnb,gnb,BarcDo00,st_pct,28%,,,,,
player,201209090gnb,gnb,MastTi99,pos,P,,,,,
player,201209090gnb,gnb,MastTi99,offense,0,,,,,
player,201209090gnb,gnb,MastTi99,off_pct,0%,,,,,
player,201209090gnb,gnb,MastTi99,defense,0,,,,,
player,201209090gnb,gnb,MastTi99,def_pct,0%,,,,,
player,201209090gnb,gnb,MastTi99,special_teams,8,,,,,
player,201209090gnb,gnb,MastTi99,st_pct,28%,,,,,
player,201209090gnb,gnb,CrosMa20,pos,K,,,,,
player,201209090gnb,gnb,CrosMa20,offense,0,,,,,
player,201209090gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201209090gnb,gnb,CrosMa20,defense,0,,,,,
player,201209090gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201209090gnb,gnb,CrosMa20,special_teams,6,,,,,
player,201209090gnb,gnb,CrosMa20,st_pct,21%,,,,,
player,201209090gnb,gnb,DietEv00,pos,G,,,,,
player,201209090gnb,gnb,DietEv00,offense,0,,,,,
player,201209090gnb,gnb,DietEv00,off_pct,0%,,,,,
player,201209090gnb,gnb,DietEv00,defense,0,,,,,
player,201209090gnb,gnb,DietEv00,def_pct,0%,,,,,
player,201209090gnb,gnb,DietEv00,special_teams,2,,,,,
player,201209090gnb,gnb,DietEv00,st_pct,7%,,,,,
player,201209090gnb,sfo,DaviAn27,pos,T,,,,,
player,201209090gnb,sfo,DaviAn27,offense,66,,,,,
player,201209090gnb,sfo,DaviAn27,off_pct,100%,,,,,
player,201209090gnb,sfo,DaviAn27,defense,0,,,,,
player,201209090gnb,sfo,DaviAn27,def_pct,0%,,,,,
player,201209090gnb,sfo,DaviAn27,special_teams,6,,,,,
player,201209090gnb,sfo,DaviAn27,st_pct,21%,,,,,
player,201209090gnb,sfo,IupaMi20,pos,G,,,,,
player,201209090gnb,sfo,IupaMi20,offense,66,,,,,
player,201209090gnb,sfo,IupaMi20,off_pct,100%,,,,,
player,201209090gnb,sfo,IupaMi20,defense,0,,,,,
player,201209090gnb,sfo,IupaMi20,def_pct,0%,,,,,
player,201209090gnb,sfo,IupaMi20,special_teams,6,,,,,
player,201209090gnb,sfo,IupaMi20,st_pct,21%,,,,,
player,201209090gnb,sfo,StalJo20,pos,T,,,,,
player,201209090gnb,sfo,StalJo20,offense,66,,,,,
player,201209090gnb,sfo,StalJo20,off_pct,100%,,,,,
player,201209090gnb,sfo,StalJo20,defense,0,,,,,
player,201209090gnb,sfo,StalJo20,def_pct,0%,,,,,
player,201209090gnb,sfo,StalJo20,special_teams,6,,,,,
player,201209090gnb,sfo,StalJo20,st_pct,21%,,,,,
player,201209090gnb,sfo,BoonAl21,pos,G,,,,,
player,201209090gnb,sfo,BoonAl21,offense,66,,,,,
player,201209090gnb,sfo,BoonAl21,off_pct,100%,,,,,
player,201209090gnb,sfo,BoonAl21,defense,0,,,,,
player,201209090gnb,sfo,BoonAl21,def_pct,0%,,,,,
player,201209090gnb,sfo,BoonAl21,special_teams,5,,,,,
