game,2012,15,20121216,201212160cle,was,"Washington Redskins",38,cle,"Cleveland Browns",21
player,201212160cle,was,HallDe99,def_int,0,,,,,
player,201212160cle,was,HallDe99,def_int_yds,0,,,,,
player,201212160cle,was,HallDe99,def_int_td,0,,,,,
player,201212160cle,was,HallDe99,def_int_long,0,,,,,
player,201212160cle,was,HallDe99,pass_defended,0,,,,,
player,201212160cle,was,HallDe99,sacks,0.0,,,,,
player,201212160cle,was,HallDe99,tackles_combined,7,,,,,
player,201212160cle,was,HallDe99,tackles_solo,4,,,,,
player,201212160cle,was,HallDe99,tackles_assists,3,,,,,
player,201212160cle,was,HallDe99,tackles_loss,0,,,,,
player,201212160cle,was,HallDe99,qb_hits,0,,,,,
player,201212160cle,was,HallDe99,fumbles_rec,0,,,,,
player,201212160cle,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201212160cle,was,HallDe99,fumbles_rec_td,0,,,,,
player,201212160cle,was,HallDe99,fumbles_forced,0,,,,,
player,201212160cle,was,WilsJo99,def_int,0,,,,,
player,201212160cle,was,WilsJo99,def_int_yds,0,,,,,
player,201212160cle,was,WilsJo99,def_int_td,0,,,,,
player,201212160cle,was,WilsJo99,def_int_long,0,,,,,
player,201212160cle,was,WilsJo99,pass_defended,0,,,,,
player,201212160cle,was,WilsJo99,sacks,0.0,,,,,
player,201212160cle,was,WilsJo99,tackles_combined,6,,,,,
player,201212160cle,was,WilsJo99,tackles_solo,4,,,,,
player,201212160cle,was,WilsJo99,tackles_assists,2,,,,,
player,201212160cle,was,WilsJo99,tackles_loss,0,,,,,
player,201212160cle,was,WilsJo99,qb_hits,0,,,,,
player,201212160cle,was,WilsJo99,fumbles_rec,0,,,,,
player,201212160cle,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201212160cle,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201212160cle,was,WilsJo99,fumbles_forced,0,,,,,
player,201212160cle,was,DougRe20,def_int,0,,,,,
player,201212160cle,was,DougRe20,def_int_yds,0,,,,,
player,201212160cle,was,DougRe20,def_int_td,0,,,,,
player,201212160cle,was,DougRe20,def_int_long,0,,,,,
player,201212160cle,was,DougRe20,pass_defended,0,,,,,
player,201212160cle,was,DougRe20,sacks,0.0,,,,,
player,201212160cle,was,DougRe20,tackles_combined,5,,,,,
player,201212160cle,was,DougRe20,tackles_solo,4,,,,,
player,201212160cle,was,DougRe20,tackles_assists,1,,,,,
player,201212160cle,was,DougRe20,tackles_loss,1,,,,,
player,201212160cle,was,DougRe20,qb_hits,1,,,,,
player,201212160cle,was,DougRe20,fumbles_rec,0,,,,,
player,201212160cle,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201212160cle,was,DougRe20,fumbles_rec_td,0,,,,,
player,201212160cle,was,DougRe20,fumbles_forced,0,,,,,
player,201212160cle,was,RilePe00,def_int,0,,,,,
player,201212160cle,was,RilePe00,def_int_yds,0,,,,,
player,201212160cle,was,RilePe00,def_int_td,0,,,,,
player,201212160cle,was,RilePe00,def_int_long,0,,,,,
player,201212160cle,was,RilePe00,pass_defended,0,,,,,
player,201212160cle,was,RilePe00,sacks,0.0,,,,,
player,201212160cle,was,RilePe00,tackles_combined,5,,,,,
player,201212160cle,was,RilePe00,tackles_solo,2,,,,,
player,201212160cle,was,RilePe00,tackles_assists,3,,,,,
player,201212160cle,was,RilePe00,tackles_loss,0,,,,,
player,201212160cle,was,RilePe00,qb_hits,0,,,,,
player,201212160cle,was,RilePe00,fumbles_rec,0,,,,,
player,201212160cle,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201212160cle,was,RilePe00,fumbles_rec_td,0,,,,,
player,201212160cle,was,RilePe00,fumbles_forced,0,,,,,
player,201212160cle,was,WillMa20,def_int,0,,,,,
player,201212160cle,was,WillMa20,def_int_yds,0,,,,,
player,201212160cle,was,WillMa20,def_int_td,0,,,,,
player,201212160cle,was,WillMa20,def_int_long,0,,,,,
player,201212160cle,was,WillMa20,pass_defended,0,,,,,
player,201212160cle,was,WillMa20,sacks,0.0,,,,,
player,201212160cle,was,WillMa20,tackles_combined,4,,,,,
player,201212160cle,was,WillMa20,tackles_solo,0,,,,,
player,201212160cle,was,WillMa20,tackles_assists,4,,,,,
player,201212160cle,was,WillMa20,tackles_loss,0,,,,,
player,201212160cle,was,WillMa20,qb_hits,0,,,,,
player,201212160cle,was,WillMa20,fumbles_rec,0,,,,,
player,201212160cle,was,WillMa20,fumbles_rec_yds,0,,,,,
player,201212160cle,was,WillMa20,fumbles_rec_td,0,,,,,
player,201212160cle,was,WillMa20,fumbles_forced,0,,,,,
player,201212160cle,was,AlexLo99,def_int,0,,,,,
player,201212160cle,was,AlexLo99,def_int_yds,0,,,,,
player,201212160cle,was,AlexLo99,def_int_td,0,,,,,
player,201212160cle,was,AlexLo99,def_int_long,0,,,,,
player,201212160cle,was,AlexLo99,pass_defended,0,,,,,
player,201212160cle,was,AlexLo99,sacks,0.0,,,,,
player,201212160cle,was,AlexLo99,tackles_combined,3,,,,,
player,201212160cle,was,AlexLo99,tackles_solo,3,,,,,
player,201212160cle,was,AlexLo99,tackles_assists,0,,,,,
player,201212160cle,was,AlexLo99,tackles_loss,0,,,,,
player,201212160cle,was,AlexLo99,qb_hits,0,,,,,
player,201212160cle,was,AlexLo99,fumbles_rec,0,,,,,
player,201212160cle,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201212160cle,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201212160cle,was,AlexLo99,fumbles_forced,0,,,,,
player,201212160cle,was,KerrRy00,def_int,0,,,,,
player,201212160cle,was,KerrRy00,def_int_yds,0,,,,,
player,201212160cle,was,KerrRy00,def_int_td,0,,,,,
player,201212160cle,was,KerrRy00,def_int_long,0,,,,,
player,201212160cle,was,KerrRy00,pass_defended,2,,,,,
player,201212160cle,was,KerrRy00,sacks,0.0,,,,,
player,201212160cle,was,KerrRy00,tackles_combined,3,,,,,
player,201212160cle,was,KerrRy00,tackles_solo,3,,,,,
player,201212160cle,was,KerrRy00,tackles_assists,0,,,,,
player,201212160cle,was,KerrRy00,tackles_loss,0,,,,,
player,201212160cle,was,KerrRy00,qb_hits,0,,,,,
player,201212160cle,was,KerrRy00,fumbles_rec,0,,,,,
player,201212160cle,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201212160cle,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201212160cle,was,KerrRy00,fumbles_forced,0,,,,,
player,201212160cle,was,KehlBr99,def_int,0,,,,,
player,201212160cle,was,KehlBr99,def_int_yds,0,,,,,
player,201212160cle,was,KehlBr99,def_int_td,0,,,,,
player,201212160cle,was,KehlBr99,def_int_long,0,,,,,
player,201212160cle,was,KehlBr99,pass_defended,0,,,,,
player,201212160cle,was,KehlBr99,sacks,0.0,,,,,
player,201212160cle,was,KehlBr99,tackles_combined,2,,,,,
player,201212160cle,was,KehlBr99,tackles_solo,1,,,,,
player,201212160cle,was,KehlBr99,tackles_assists,1,,,,,
player,201212160cle,was,KehlBr99,tackles_loss,0,,,,,
player,201212160cle,was,KehlBr99,qb_hits,0,,,,,
player,201212160cle,was,KehlBr99,fumbles_rec,0,,,,,
player,201212160cle,was,KehlBr99,fumbles_rec_yds,0,,,,,
player,201212160cle,was,KehlBr99,fumbles_rec_td,0,,,,,
player,201212160cle,was,KehlBr99,fumbles_forced,0,,,,,
player,201212160cle,was,PaulNi00,def_int,0,,,,,
player,201212160cle,was,PaulNi00,def_int_yds,0,,,,,
player,201212160cle,was,PaulNi00,def_int_td,0,,,,,
player,201212160cle,was,PaulNi00,def_int_long,0,,,,,
player,201212160cle,was,PaulNi00,pass_defended,0,,,,,
player,201212160cle,was,PaulNi00,sacks,0.0,,,,,
player,201212160cle,was,PaulNi00,tackles_combined,2,,,,,
player,201212160cle,was,PaulNi00,tackles_solo,2,,,,,
player,201212160cle,was,PaulNi00,tackles_assists,0,,,,,
player,201212160cle,was,PaulNi00,tackles_loss,0,,,,,
player,201212160cle,was,PaulNi00,qb_hits,0,,,,,
player,201212160cle,was,PaulNi00,fumbles_rec,0,,,,,
player,201212160cle,was,PaulNi00,fumbles_rec_yds,0,,,,,
player,201212160cle,was,PaulNi00,fumbles_rec_td,0,,,,,
player,201212160cle,was,PaulNi00,fumbles_forced,0,,,,,
player,201212160cle,was,JenkJa01,def_int,0,,,,,
player,201212160cle,was,JenkJa01,def_int_yds,0,,,,,
player,201212160cle,was,JenkJa01,def_int_td,0,,,,,
player,201212160cle,was,JenkJa01,def_int_long,0,,,,,
player,201212160cle,was,JenkJa01,pass_defended,0,,,,,
player,201212160cle,was,JenkJa01,sacks,0.0,,,,,
player,201212160cle,was,JenkJa01,tackles_combined,1,,,,,
player,201212160cle,was,JenkJa01,tackles_solo,0,,,,,
player,201212160cle,was,JenkJa01,tackles_assists,1,,,,,
player,201212160cle,was,JenkJa01,tackles_loss,0,,,,,
player,201212160cle,was,JenkJa01,qb_hits,0,,,,,
player,201212160cle,was,JenkJa01,fumbles_rec,0,,,,,
player,201212160cle,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201212160cle,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201212160cle,was,JenkJa01,fumbles_forced,0,,,,,
player,201212160cle,was,JohnDo99,def_int,0,,,,,
player,201212160cle,was,JohnDo99,def_int_yds,0,,,,,
player,201212160cle,was,JohnDo99,def_int_td,0,,,,,
player,201212160cle,was,JohnDo99,def_int_long,0,,,,,
player,201212160cle,was,JohnDo99,pass_defended,0,,,,,
player,201212160cle,was,JohnDo99,sacks,0.0,,,,,
player,201212160cle,was,JohnDo99,tackles_combined,1,,,,,
player,201212160cle,was,JohnDo99,tackles_solo,1,,,,,
player,201212160cle,was,JohnDo99,tackles_assists,0,,,,,
player,201212160cle,was,JohnDo99,tackles_loss,0,,,,,
player,201212160cle,was,JohnDo99,qb_hits,0,,,,,
player,201212160cle,was,JohnDo99,fumbles_rec,0,,,,,
player,201212160cle,was,JohnDo99,fumbles_rec_yds,0,,,,,
player,201212160cle,was,JohnDo99,fumbles_rec_td,0,,,,,
player,201212160cle,was,JohnDo99,fumbles_forced,0,,,,,
player,201212160cle,was,PughJo99,def_int,0,,,,,
player,201212160cle,was,PughJo99,def_int_yds,0,,,,,
player,201212160cle,was,PughJo99,def_int_td,0,,,,,
player,201212160cle,was,PughJo99,def_int_long,0,,,,,
player,201212160cle,was,PughJo99,pass_defended,0,,,,,
player,201212160cle,was,PughJo99,sacks,0.0,,,,,
player,201212160cle,was,PughJo99,tackles_combined,1,,,,,
player,201212160cle,was,PughJo99,tackles_solo,1,,,,,
player,201212160cle,was,PughJo99,tackles_assists,0,,,,,
player,201212160cle,was,PughJo99,tackles_loss,0,,,,,
player,201212160cle,was,PughJo99,qb_hits,0,,,,,
player,201212160cle,was,PughJo99,fumbles_rec,0,,,,,
player,201212160cle,was,PughJo99,fumbles_rec_yds,0,,,,,
player,201212160cle,was,PughJo99,fumbles_rec_td,0,,,,,
player,201212160cle,was,PughJo99,fumbles_forced,0,,,,,
player,201212160cle,was,WortDo99,def_int,0,,,,,
player,201212160cle,was,WortDo99,def_int_yds,0,,,,,
player,201212160cle,was,WortDo99,def_int_td,0,,,,,
player,201212160cle,was,WortDo99,def_int_long,0,,,,,
player,201212160cle,was,WortDo99,pass_defended,1,,,,,
player,201212160cle,was,WortDo99,sacks,0.0,,,,,
player,201212160cle,was,WortDo99,tackles_combined,0,,,,,
player,201212160cle,was,WortDo99,tackles_solo,0,,,,,
player,201212160cle,was,WortDo99,tackles_assists,0,,,,,
player,201212160cle,was,WortDo99,tackles_loss,0,,,,,
player,201212160cle,was,WortDo99,qb_hits,0,,,,,
player,201212160cle,was,WortDo99,fumbles_rec,0,,,,,
player,201212160cle,was,WortDo99,fumbles_rec_yds,0,,,,,
player,201212160cle,was,WortDo99,fumbles_rec_td,0,,,,,
player,201212160cle,was,WortDo99,fumbles_forced,0,,,,,
player,201212160cle,was,BakeCh99,def_int,,,,,,
player,201212160cle,was,BakeCh99,def_int_yds,,,,,,
player,201212160cle,was,BakeCh99,def_int_td,,,,,,
player,201212160cle,was,BakeCh99,def_int_long,,,,,,
player,201212160cle,was,BakeCh99,pass_defended,0,,,,,
player,201212160cle,was,BakeCh99,sacks,0.0,,,,,
player,201212160cle,was,BakeCh99,tackles_combined,1,,,,,
player,201212160cle,was,BakeCh99,tackles_solo,1,,,,,
player,201212160cle,was,BakeCh99,tackles_assists,0,,,,,
player,201212160cle,was,BakeCh99,tackles_loss,0,,,,,
player,201212160cle,was,BakeCh99,qb_hits,0,,,,,
player,201212160cle,was,BakeCh99,fumbles_rec,0,,,,,
player,201212160cle,was,BakeCh99,fumbles_rec_yds,,,,,,
player,201212160cle,was,BakeCh99,fumbles_rec_td,,,,,,
player,201212160cle,was,BakeCh99,fumbles_forced,0,,,,,
player,201212160cle,cle,WardT.99,def_int,1,,,,,
player,201212160cle,cle,WardT.99,def_int_yds,37,,,,,
player,201212160cle,cle,WardT.99,def_int_td,0,,,,,
player,201212160cle,cle,WardT.99,def_int_long,37,,,,,
player,201212160cle,cle,WardT.99,pass_defended,1,,,,,
player,201212160cle,cle,WardT.99,sacks,0.0,,,,,
player,201212160cle,cle,WardT.99,tackles_combined,5,,,,,
player,201212160cle,cle,WardT.99,tackles_solo,5,,,,,
player,201212160cle,cle,WardT.99,tackles_assists,0,,,,,
player,201212160cle,cle,WardT.99,tackles_loss,1,,,,,
player,201212160cle,cle,WardT.99,qb_hits,0,,,,,
player,201212160cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201212160cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201212160cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201212160cle,cle,ThomJu20,def_int,0,,,,,
player,201212160cle,cle,ThomJu20,def_int_yds,0,,,,,
player,201212160cle,cle,ThomJu20,def_int_td,0,,,,,
player,201212160cle,cle,ThomJu20,def_int_long,0,,,,,
player,201212160cle,cle,ThomJu20,pass_defended,0,,,,,
player,201212160cle,cle,ThomJu20,sacks,1.0,,,,,
player,201212160cle,cle,ThomJu20,tackles_combined,3,,,,,
player,201212160cle,cle,ThomJu20,tackles_solo,2,,,,,
player,201212160cle,cle,ThomJu20,tackles_assists,1,,,,,
player,201212160cle,cle,ThomJu20,tackles_loss,1,,,,,
player,201212160cle,cle,ThomJu20,qb_hits,1,,,,,
player,201212160cle,cle,ThomJu20,fumbles_rec,0,,,,,
player,201212160cle,cle,ThomJu20,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,ThomJu20,fumbles_rec_td,0,,,,,
player,201212160cle,cle,ThomJu20,fumbles_forced,1,,,,,
player,201212160cle,cle,SheaJa00,def_int,0,,,,,
player,201212160cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201212160cle,cle,SheaJa00,def_int_td,0,,,,,
player,201212160cle,cle,SheaJa00,def_int_long,0,,,,,
player,201212160cle,cle,SheaJa00,pass_defended,0,,,,,
player,201212160cle,cle,SheaJa00,sacks,1.0,,,,,
player,201212160cle,cle,SheaJa00,tackles_combined,3,,,,,
player,201212160cle,cle,SheaJa00,tackles_solo,3,,,,,
player,201212160cle,cle,SheaJa00,tackles_assists,0,,,,,
player,201212160cle,cle,SheaJa00,tackles_loss,1,,,,,
player,201212160cle,cle,SheaJa00,qb_hits,1,,,,,
player,201212160cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201212160cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,SheaJa00,fumbles_forced,1,,,,,
player,201212160cle,cle,JackDQ20,def_int,0,,,,,
player,201212160cle,cle,JackDQ20,def_int_yds,0,,,,,
player,201212160cle,cle,JackDQ20,def_int_td,0,,,,,
player,201212160cle,cle,JackDQ20,def_int_long,0,,,,,
player,201212160cle,cle,JackDQ20,pass_defended,0,,,,,
player,201212160cle,cle,JackDQ20,sacks,0.0,,,,,
player,201212160cle,cle,JackDQ20,tackles_combined,9,,,,,
player,201212160cle,cle,JackDQ20,tackles_solo,6,,,,,
player,201212160cle,cle,JackDQ20,tackles_assists,3,,,,,
player,201212160cle,cle,JackDQ20,tackles_loss,0,,,,,
player,201212160cle,cle,JackDQ20,qb_hits,0,,,,,
player,201212160cle,cle,JackDQ20,fumbles_rec,0,,,,,
player,201212160cle,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201212160cle,cle,JackDQ20,fumbles_forced,0,,,,,
player,201212160cle,cle,BrowSh20,def_int,0,,,,,
player,201212160cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201212160cle,cle,BrowSh20,def_int_td,0,,,,,
player,201212160cle,cle,BrowSh20,def_int_long,0,,,,,
player,201212160cle,cle,BrowSh20,pass_defended,0,,,,,
player,201212160cle,cle,BrowSh20,sacks,0.0,,,,,
player,201212160cle,cle,BrowSh20,tackles_combined,6,,,,,
player,201212160cle,cle,BrowSh20,tackles_solo,5,,,,,
player,201212160cle,cle,BrowSh20,tackles_assists,1,,,,,
player,201212160cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201212160cle,cle,BrowSh20,qb_hits,0,,,,,
player,201212160cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201212160cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201212160cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201212160cle,cle,RobeCr00,def_int,0,,,,,
player,201212160cle,cle,RobeCr00,def_int_yds,0,,,,,
player,201212160cle,cle,RobeCr00,def_int_td,0,,,,,
player,201212160cle,cle,RobeCr00,def_int_long,0,,,,,
player,201212160cle,cle,RobeCr00,pass_defended,0,,,,,
player,201212160cle,cle,RobeCr00,sacks,0.0,,,,,
player,201212160cle,cle,RobeCr00,tackles_combined,6,,,,,
player,201212160cle,cle,RobeCr00,tackles_solo,3,,,,,
player,201212160cle,cle,RobeCr00,tackles_assists,3,,,,,
player,201212160cle,cle,RobeCr00,tackles_loss,0,,,,,
player,201212160cle,cle,RobeCr00,qb_hits,1,,,,,
player,201212160cle,cle,RobeCr00,fumbles_rec,0,,,,,
player,201212160cle,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,RobeCr00,fumbles_forced,0,,,,,
player,201212160cle,cle,MaiaKa99,def_int,0,,,,,
player,201212160cle,cle,MaiaKa99,def_int_yds,0,,,,,
player,201212160cle,cle,MaiaKa99,def_int_td,0,,,,,
player,201212160cle,cle,MaiaKa99,def_int_long,0,,,,,
player,201212160cle,cle,MaiaKa99,pass_defended,0,,,,,
player,201212160cle,cle,MaiaKa99,sacks,0.0,,,,,
player,201212160cle,cle,MaiaKa99,tackles_combined,5,,,,,
player,201212160cle,cle,MaiaKa99,tackles_solo,4,,,,,
player,201212160cle,cle,MaiaKa99,tackles_assists,1,,,,,
player,201212160cle,cle,MaiaKa99,tackles_loss,0,,,,,
player,201212160cle,cle,MaiaKa99,qb_hits,1,,,,,
player,201212160cle,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201212160cle,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201212160cle,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201212160cle,cle,TaylPh00,def_int,0,,,,,
player,201212160cle,cle,TaylPh00,def_int_yds,0,,,,,
player,201212160cle,cle,TaylPh00,def_int_td,0,,,,,
player,201212160cle,cle,TaylPh00,def_int_long,0,,,,,
player,201212160cle,cle,TaylPh00,pass_defended,0,,,,,
player,201212160cle,cle,TaylPh00,sacks,0.0,,,,,
player,201212160cle,cle,TaylPh00,tackles_combined,5,,,,,
player,201212160cle,cle,TaylPh00,tackles_solo,4,,,,,
player,201212160cle,cle,TaylPh00,tackles_assists,1,,,,,
player,201212160cle,cle,TaylPh00,tackles_loss,0,,,,,
player,201212160cle,cle,TaylPh00,qb_hits,0,,,,,
player,201212160cle,cle,TaylPh00,fumbles_rec,0,,,,,
player,201212160cle,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,TaylPh00,fumbles_forced,0,,,,,
player,201212160cle,cle,WinnBi00,def_int,0,,,,,
player,201212160cle,cle,WinnBi00,def_int_yds,0,,,,,
player,201212160cle,cle,WinnBi00,def_int_td,0,,,,,
player,201212160cle,cle,WinnBi00,def_int_long,0,,,,,
player,201212160cle,cle,WinnBi00,pass_defended,0,,,,,
player,201212160cle,cle,WinnBi00,sacks,0.0,,,,,
player,201212160cle,cle,WinnBi00,tackles_combined,5,,,,,
player,201212160cle,cle,WinnBi00,tackles_solo,2,,,,,
player,201212160cle,cle,WinnBi00,tackles_assists,3,,,,,
player,201212160cle,cle,WinnBi00,tackles_loss,0,,,,,
player,201212160cle,cle,WinnBi00,qb_hits,0,,,,,
player,201212160cle,cle,WinnBi00,fumbles_rec,0,,,,,
player,201212160cle,cle,WinnBi00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,WinnBi00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,WinnBi00,fumbles_forced,0,,,,,
player,201212160cle,cle,HughJo00,def_int,0,,,,,
player,201212160cle,cle,HughJo00,def_int_yds,0,,,,,
player,201212160cle,cle,HughJo00,def_int_td,0,,,,,
player,201212160cle,cle,HughJo00,def_int_long,0,,,,,
player,201212160cle,cle,HughJo00,pass_defended,0,,,,,
player,201212160cle,cle,HughJo00,sacks,0.0,,,,,
player,201212160cle,cle,HughJo00,tackles_combined,4,,,,,
player,201212160cle,cle,HughJo00,tackles_solo,0,,,,,
player,201212160cle,cle,HughJo00,tackles_assists,4,,,,,
player,201212160cle,cle,HughJo00,tackles_loss,0,,,,,
player,201212160cle,cle,HughJo00,qb_hits,0,,,,,
player,201212160cle,cle,HughJo00,fumbles_rec,0,,,,,
player,201212160cle,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,HughJo00,fumbles_forced,0,,,,,
player,201212160cle,cle,JohnJa04,def_int,0,,,,,
player,201212160cle,cle,JohnJa04,def_int_yds,0,,,,,
player,201212160cle,cle,JohnJa04,def_int_td,0,,,,,
player,201212160cle,cle,JohnJa04,def_int_long,0,,,,,
player,201212160cle,cle,JohnJa04,pass_defended,0,,,,,
player,201212160cle,cle,JohnJa04,sacks,0.0,,,,,
player,201212160cle,cle,JohnJa04,tackles_combined,4,,,,,
player,201212160cle,cle,JohnJa04,tackles_solo,2,,,,,
player,201212160cle,cle,JohnJa04,tackles_assists,2,,,,,
player,201212160cle,cle,JohnJa04,tackles_loss,0,,,,,
player,201212160cle,cle,JohnJa04,qb_hits,0,,,,,
player,201212160cle,cle,JohnJa04,fumbles_rec,0,,,,,
player,201212160cle,cle,JohnJa04,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,JohnJa04,fumbles_rec_td,0,,,,,
player,201212160cle,cle,JohnJa04,fumbles_forced,0,,,,,
player,201212160cle,cle,YounUs99,def_int,0,,,,,
player,201212160cle,cle,YounUs99,def_int_yds,0,,,,,
player,201212160cle,cle,YounUs99,def_int_td,0,,,,,
player,201212160cle,cle,YounUs99,def_int_long,0,,,,,
player,201212160cle,cle,YounUs99,pass_defended,0,,,,,
player,201212160cle,cle,YounUs99,sacks,0.0,,,,,
player,201212160cle,cle,YounUs99,tackles_combined,4,,,,,
player,201212160cle,cle,YounUs99,tackles_solo,4,,,,,
player,201212160cle,cle,YounUs99,tackles_assists,0,,,,,
player,201212160cle,cle,YounUs99,tackles_loss,0,,,,,
player,201212160cle,cle,YounUs99,qb_hits,0,,,,,
player,201212160cle,cle,YounUs99,fumbles_rec,0,,,,,
player,201212160cle,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201212160cle,cle,YounUs99,fumbles_forced,0,,,,,
player,201212160cle,cle,GipsTa00,def_int,0,,,,,
player,201212160cle,cle,GipsTa00,def_int_yds,0,,,,,
player,201212160cle,cle,GipsTa00,def_int_td,0,,,,,
player,201212160cle,cle,GipsTa00,def_int_long,0,,,,,
player,201212160cle,cle,GipsTa00,pass_defended,0,,,,,
player,201212160cle,cle,GipsTa00,sacks,0.0,,,,,
player,201212160cle,cle,GipsTa00,tackles_combined,3,,,,,
player,201212160cle,cle,GipsTa00,tackles_solo,3,,,,,
player,201212160cle,cle,GipsTa00,tackles_assists,0,,,,,
player,201212160cle,cle,GipsTa00,tackles_loss,0,,,,,
player,201212160cle,cle,GipsTa00,qb_hits,0,,,,,
player,201212160cle,cle,GipsTa00,fumbles_rec,0,,,,,
player,201212160cle,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,GipsTa00,fumbles_forced,0,,,,,
player,201212160cle,cle,HadeJo99,def_int,0,,,,,
player,201212160cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201212160cle,cle,HadeJo99,def_int_td,0,,,,,
player,201212160cle,cle,HadeJo99,def_int_long,0,,,,,
player,201212160cle,cle,HadeJo99,pass_defended,2,,,,,
player,201212160cle,cle,HadeJo99,sacks,0.0,,,,,
player,201212160cle,cle,HadeJo99,tackles_combined,3,,,,,
player,201212160cle,cle,HadeJo99,tackles_solo,3,,,,,
player,201212160cle,cle,HadeJo99,tackles_assists,0,,,,,
player,201212160cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201212160cle,cle,HadeJo99,qb_hits,0,,,,,
player,201212160cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201212160cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201212160cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201212160cle,cle,CribJo01,def_int,0,,,,,
player,201212160cle,cle,CribJo01,def_int_yds,0,,,,,
player,201212160cle,cle,CribJo01,def_int_td,0,,,,,
player,201212160cle,cle,CribJo01,def_int_long,0,,,,,
player,201212160cle,cle,CribJo01,pass_defended,0,,,,,
player,201212160cle,cle,CribJo01,sacks,0.0,,,,,
player,201212160cle,cle,CribJo01,tackles_combined,2,,,,,
player,201212160cle,cle,CribJo01,tackles_solo,2,,,,,
player,201212160cle,cle,CribJo01,tackles_assists,0,,,,,
player,201212160cle,cle,CribJo01,tackles_loss,0,,,,,
player,201212160cle,cle,CribJo01,qb_hits,0,,,,,
player,201212160cle,cle,CribJo01,fumbles_rec,0,,,,,
player,201212160cle,cle,CribJo01,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201212160cle,cle,CribJo01,fumbles_forced,0,,,,,
player,201212160cle,cle,PattDi20,def_int,0,,,,,
player,201212160cle,cle,PattDi20,def_int_yds,0,,,,,
player,201212160cle,cle,PattDi20,def_int_td,0,,,,,
player,201212160cle,cle,PattDi20,def_int_long,0,,,,,
player,201212160cle,cle,PattDi20,pass_defended,0,,,,,
player,201212160cle,cle,PattDi20,sacks,0.0,,,,,
player,201212160cle,cle,PattDi20,tackles_combined,2,,,,,
player,201212160cle,cle,PattDi20,tackles_solo,2,,,,,
player,201212160cle,cle,PattDi20,tackles_assists,0,,,,,
player,201212160cle,cle,PattDi20,tackles_loss,0,,,,,
player,201212160cle,cle,PattDi20,qb_hits,0,,,,,
